ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalAantalWWBUitkeringen_1;Alleenstaande_2;AlleenstaandeOuder_3;EchtPaar_4;DuurKorterDanEenJaar_5;DuurVanEenJaarOfLanger_6
4731;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2000 april;2610.0;1490.0;810.0;310.0;500.0;2110.0
4732;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2000 mei;2610.0;1490.0;810.0;310.0;510.0;2100.0
4733;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2000 juni;2560.0;1460.0;810.0;300.0;480.0;2080.0
4734;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2000 juli;2540.0;1450.0;800.0;300.0;470.0;2070.0
4735;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2000 augustus;2510.0;1430.0;790.0;290.0;460.0;2050.0
4736;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2000 september;2470.0;1400.0;780.0;290.0;450.0;2020.0
4737;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2000 oktober;2460.0;1400.0;770.0;290.0;450.0;2010.0
4738;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2000 november;2440.0;1390.0;760.0;290.0;430.0;2010.0
4739;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2000 december;2430.0;1380.0;760.0;290.0;440.0;2000.0
4740;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2001 januari;2430.0;1400.0;760.0;280.0;440.0;1990.0
4741;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2001 februari;2430.0;1390.0;760.0;280.0;460.0;1970.0
4742;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2001 maart;2410.0;1390.0;750.0;270.0;460.0;1950.0
4743;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2001 april;2420.0;1400.0;740.0;270.0;480.0;1940.0
4744;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2001 mei;2390.0;1380.0;740.0;270.0;460.0;1930.0
4745;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2001 juni;2350.0;1350.0;730.0;270.0;440.0;1910.0
4746;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2001 juli;2330.0;1350.0;720.0;270.0;440.0;1890.0
4747;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2001 augustus;2310.0;1340.0;720.0;260.0;430.0;1880.0
4748;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2001 september;2290.0;1320.0;710.0;260.0;410.0;1880.0
4749;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2001 oktober;2270.0;1320.0;700.0;260.0;400.0;1870.0
4750;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2001 november;2280.0;1320.0;700.0;250.0;410.0;1870.0
4751;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2001 december;2220.0;1300.0;680.0;240.0;400.0;1830.0
4752;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2002 januari;2220.0;1300.0;680.0;240.0;400.0;1820.0
4753;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2002 februari;2240.0;1310.0;690.0;250.0;410.0;1830.0
4754;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2002 maart;2260.0;1320.0;690.0;250.0;420.0;1840.0
4755;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2002 april;2260.0;1330.0;690.0;250.0;430.0;1830.0
4756;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2002 mei;2270.0;1330.0;690.0;250.0;430.0;1830.0
4757;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2002 juni;2250.0;1320.0;680.0;250.0;430.0;1820.0
4758;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2002 juli;2260.0;1310.0;690.0;250.0;430.0;1830.0
4759;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2002 augustus;2240.0;1310.0;680.0;250.0;430.0;1810.0
4760;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2002 september;2250.0;1310.0;680.0;260.0;440.0;1820.0
4761;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2002 oktober;2260.0;1330.0;670.0;260.0;450.0;1810.0
4762;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2002 november;2260.0;1330.0;670.0;260.0;450.0;1810.0
4763;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2002 december;2260.0;1320.0;670.0;270.0;450.0;1810.0
4764;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2003 januari;2300.0;1340.0;700.0;260.0;480.0;1810.0
4765;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2003 februari;2310.0;1350.0;700.0;260.0;500.0;1800.0
4766;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2003 maart;2340.0;1370.0;700.0;260.0;520.0;1810.0
4767;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2003 april;2350.0;1390.0;690.0;270.0;530.0;1810.0
4768;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2003 mei;2360.0;1410.0;690.0;270.0;540.0;1820.0
4769;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2003 juni;2380.0;1420.0;700.0;270.0;550.0;1830.0
4770;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2003 juli;2370.0;1420.0;690.0;270.0;550.0;1830.0
4771;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2003 augustus;2380.0;1420.0;690.0;270.0;560.0;1830.0
4772;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2003 september;2370.0;1410.0;690.0;270.0;550.0;1820.0
4773;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2003 oktober;2380.0;1420.0;690.0;280.0;570.0;1820.0
4774;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2003 november;2400.0;1420.0;700.0;280.0;570.0;1830.0
4775;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2003 december;2420.0;1440.0;700.0;290.0;600.0;1830.0
4776;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2004 januari;2440.0;1450.0;700.0;290.0;590.0;1850.0
4777;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2004 februari;2450.0;1460.0;700.0;300.0;590.0;1860.0
4778;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2004 maart;2470.0;1460.0;710.0;300.0;590.0;1880.0
4779;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2004 april;2470.0;1470.0;710.0;300.0;580.0;1890.0
4780;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2004 mei;2460.0;1460.0;700.0;300.0;550.0;1900.0
4781;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2004 juni;2430.0;1440.0;710.0;290.0;530.0;1900.0
4782;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2004 juli;2430.0;1430.0;710.0;290.0;520.0;1910.0
4783;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2004 augustus;2400.0;1420.0;700.0;280.0;490.0;1910.0
4784;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2004 september;2370.0;1400.0;690.0;280.0;460.0;1910.0
4785;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2004 oktober;2350.0;1390.0;680.0;280.0;450.0;1900.0
4786;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2004 november;2350.0;1390.0;680.0;280.0;450.0;1910.0
4787;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2004 december;2360.0;1400.0;690.0;270.0;450.0;1910.0
4788;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2005 januari;2360.0;1400.0;690.0;270.0;450.0;1910.0
4789;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2005 februari;2360.0;1400.0;700.0;270.0;430.0;1940.0
4790;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2005 maart;2360.0;1400.0;690.0;270.0;430.0;1940.0
4791;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2005 april;2350.0;1390.0;680.0;270.0;390.0;1960.0
4792;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2005 mei;2340.0;1390.0;670.0;270.0;370.0;1970.0
4793;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2005 juni;2320.0;1370.0;670.0;280.0;380.0;1930.0
4794;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2005 juli;2280.0;1340.0;670.0;270.0;380.0;1900.0
4795;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2005 augustus;2280.0;1340.0;670.0;270.0;350.0;1930.0
4796;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2005 september;2220.0;1310.0;660.0;250.0;320.0;1900.0
4797;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2005 oktober;2210.0;1310.0;640.0;250.0;310.0;1900.0
4798;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2005 november;2190.0;1310.0;640.0;250.0;330.0;1860.0
4799;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2005 december;2180.0;1300.0;640.0;240.0;330.0;1850.0
4800;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2006 januari;2170.0;1290.0;650.0;240.0;330.0;1850.0
4801;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2006 februari;2170.0;1300.0;630.0;240.0;320.0;1850.0
4802;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2006 maart;2170.0;1300.0;630.0;240.0;320.0;1850.0
4803;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2006 april;2170.0;1310.0;620.0;230.0;330.0;1830.0
4804;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2006 mei;2160.0;1310.0;620.0;230.0;340.0;1820.0
4805;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2006 juni;2140.0;1300.0;610.0;230.0;330.0;1810.0
4806;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2006 juli;2120.0;1280.0;620.0;230.0;340.0;1780.0
4807;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2006 augustus;2110.0;1270.0;610.0;220.0;320.0;1790.0
4808;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2006 september;2060.0;1240.0;610.0;210.0;300.0;1760.0
4809;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2006 oktober;2020.0;1210.0;600.0;200.0;280.0;1740.0
4810;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2006 november;2000.0;1200.0;600.0;200.0;280.0;1720.0
4811;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2006 december;1980.0;1190.0;590.0;200.0;280.0;1700.0
4812;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2007 januari;1970.0;1200.0;570.0;200.0;280.0;1690.0
4813;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2007 februari;1960.0;1200.0;570.0;200.0;280.0;1680.0
4814;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2007 maart;1940.0;1190.0;550.0;200.0;280.0;1660.0
4815;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2007 april;1920.0;1190.0;530.0;200.0;270.0;1650.0
4816;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2007 mei;1880.0;1180.0;510.0;190.0;250.0;1630.0
4817;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2007 juni;1850.0;1150.0;510.0;190.0;250.0;1600.0
4818;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2007 juli;1830.0;1150.0;490.0;190.0;250.0;1580.0
4819;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2007 augustus;1800.0;1130.0;490.0;180.0;250.0;1550.0
4820;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2007 september;1750.0;1100.0;470.0;180.0;240.0;1520.0
4821;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2007 oktober;1720.0;1090.0;450.0;180.0;200.0;1520.0
4822;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2007 november;1680.0;1070.0;430.0;180.0;200.0;1480.0
4823;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2007 december;1690.0;1070.0;430.0;180.0;200.0;1490.0
4824;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2008 januari;1670.0;1070.0;420.0;180.0;210.0;1460.0
4825;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2008 februari;1650.0;1060.0;410.0;180.0;220.0;1440.0
4826;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2008 maart;1630.0;1060.0;400.0;170.0;210.0;1420.0
4827;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2008 april;1650.0;1080.0;390.0;170.0;230.0;1420.0
4828;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2008 mei;1640.0;1080.0;390.0;170.0;240.0;1400.0
4829;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2008 juni;1620.0;1060.0;390.0;170.0;230.0;1390.0
4830;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2008 juli;1610.0;1060.0;380.0;170.0;230.0;1380.0
4831;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2008 augustus;1590.0;1040.0;380.0;170.0;230.0;1360.0
4832;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2008 september;1590.0;1050.0;370.0;170.0;230.0;1360.0
4833;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2008 oktober;1560.0;1040.0;360.0;160.0;230.0;1330.0
4834;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2008 november;1550.0;1030.0;360.0;160.0;230.0;1320.0
4835;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2008 december;1540.0;1030.0;350.0;160.0;240.0;1310.0
4836;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2009 januari;1520.0;1010.0;350.0;170.0;230.0;1290.0
4837;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2009 februari;1540.0;1020.0;350.0;170.0;260.0;1280.0
4838;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2009 maart;1520.0;1010.0;350.0;160.0;240.0;1290.0
4839;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2009 april;1520.0;1010.0;340.0;170.0;240.0;1280.0
4840;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2009 mei;1520.0;1010.0;340.0;170.0;240.0;1280.0
4841;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2009 juni;1520.0;1000.0;350.0;170.0;250.0;1270.0
4842;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2009 juli;1540.0;1010.0;350.0;170.0;270.0;1260.0
4843;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2009 augustus;1520.0;1000.0;350.0;170.0;270.0;1260.0
4844;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2009 september;1520.0;1000.0;350.0;170.0;260.0;1270.0
4845;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2009 oktober;1530.0;1010.0;350.0;170.0;260.0;1270.0
4846;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2009 november;1540.0;1020.0;340.0;170.0;260.0;1280.0
4847;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2009 december;1550.0;1030.0;350.0;170.0;280.0;1270.0
4848;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2010 januari;1560.0;1030.0;360.0;170.0;290.0;1270.0
4849;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2010 februari;1590.0;1050.0;360.0;170.0;300.0;1280.0
4850;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2010 maart;1630.0;1090.0;360.0;180.0;330.0;1300.0
4851;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2010 april;1640.0;1100.0;370.0;180.0;350.0;1300.0
4852;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2010 mei;1660.0;1100.0;370.0;180.0;360.0;1300.0
4853;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2010 juni;1680.0;1120.0;380.0;180.0;370.0;1310.0
4854;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2010 juli;1640.0;1100.0;350.0;180.0;360.0;1280.0
4855;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2010 augustus;1660.0;1110.0;360.0;180.0;370.0;1290.0
4856;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2010 september;1660.0;1100.0;370.0;180.0;360.0;1300.0
4857;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2010 oktober;1670.0;1120.0;360.0;190.0;360.0;1320.0
4858;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2010 november;1680.0;1130.0;360.0;190.0;350.0;1330.0
4859;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2010 december;1700.0;1140.0;370.0;190.0;350.0;1360.0
4860;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2011 januari;1700.0;1140.0;370.0;190.0;330.0;1370.0
4861;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2011 februari;1710.0;1140.0;380.0;190.0;310.0;1400.0
4862;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2011 maart;1740.0;1160.0;380.0;190.0;320.0;1410.0
4863;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2011 april;1730.0;1150.0;380.0;200.0;300.0;1430.0
4864;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2011 mei;1730.0;1150.0;380.0;200.0;300.0;1440.0
4865;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2011 juni;1740.0;1150.0;380.0;200.0;290.0;1450.0
4866;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2011 juli;1730.0;1160.0;370.0;200.0;290.0;1440.0
4867;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2011 augustus;1730.0;1160.0;370.0;200.0;290.0;1450.0
4868;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2011 september;1730.0;1160.0;370.0;200.0;280.0;1450.0
4869;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2011 oktober;1740.0;1150.0;370.0;210.0;280.0;1460.0
4870;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2011 november;1740.0;1160.0;370.0;210.0;280.0;1460.0
4871;Totaal mannen en vrouwen;Totaal leeftijd;Alkmaar;2011 december;1750.0;1160.0;380.0;210.0;290.0;1460.0
4872;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;1998 januari;3260.0;1580.0;740.0;940.0;750.0;2510.0
4873;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;1998 februari;3240.0;1580.0;720.0;940.0;740.0;2500.0
4874;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;1998 maart;3200.0;1550.0;720.0;920.0;710.0;2480.0
4875;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;1998 april;3140.0;1510.0;720.0;910.0;680.0;2460.0
4876;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;1998 mei;3100.0;1490.0;720.0;890.0;650.0;2450.0
4877;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;1998 juni;3070.0;1480.0;710.0;880.0;650.0;2420.0
4878;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;1998 juli;3050.0;1470.0;710.0;880.0;660.0;2390.0
4879;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;1998 augustus;3020.0;1460.0;700.0;870.0;630.0;2390.0
4880;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;1998 september;2970.0;1430.0;690.0;850.0;610.0;2360.0
4881;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;1998 oktober;2940.0;1410.0;690.0;850.0;600.0;2340.0
4882;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;1998 november;2950.0;1410.0;690.0;840.0;600.0;2340.0
4883;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;1998 december;2950.0;1420.0;690.0;850.0;620.0;2330.0
4884;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;1999 januari;2930.0;1410.0;680.0;840.0;600.0;2330.0
4885;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;1999 februari;2890.0;1390.0;670.0;830.0;580.0;2310.0
4886;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;1999 maart;2870.0;1360.0;670.0;830.0;570.0;2290.0
4887;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;1999 april;2820.0;1330.0;670.0;820.0;560.0;2260.0
4888;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;1999 mei;2800.0;1310.0;670.0;810.0;540.0;2250.0
4889;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;1999 juni;2750.0;1290.0;670.0;790.0;540.0;2220.0
4890;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;1999 juli;2730.0;1300.0;660.0;780.0;550.0;2180.0
4891;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;1999 augustus;2720.0;1280.0;660.0;780.0;540.0;2190.0
4892;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;1999 september;2700.0;1260.0;660.0;770.0;530.0;2170.0
4893;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;1999 oktober;2650.0;1240.0;650.0;750.0;510.0;2140.0
4894;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;1999 november;2620.0;1220.0;650.0;740.0;480.0;2140.0
4895;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;1999 december;2610.0;1220.0;650.0;740.0;470.0;2140.0
4896;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2000 januari;2610.0;1230.0;650.0;740.0;490.0;2120.0
4897;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2000 februari;2600.0;1230.0;640.0;730.0;490.0;2110.0
4898;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2000 maart;2590.0;1230.0;640.0;720.0;480.0;2110.0
4899;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2000 april;2580.0;1220.0;650.0;720.0;480.0;2100.0
4900;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2000 mei;2570.0;1210.0;650.0;710.0;470.0;2090.0
4901;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2000 juni;2530.0;1180.0;650.0;700.0;440.0;2090.0
4902;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2000 juli;2550.0;1200.0;640.0;700.0;460.0;2080.0
4903;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2000 augustus;2540.0;1190.0;650.0;700.0;450.0;2090.0
4904;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2000 september;2510.0;1170.0;640.0;690.0;450.0;2060.0
4905;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2000 oktober;2490.0;1160.0;640.0;680.0;450.0;2040.0
4906;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2000 november;2450.0;1150.0;640.0;660.0;440.0;2010.0
4907;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2000 december;2450.0;1150.0;640.0;660.0;440.0;2010.0
4908;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2001 januari;2450.0;1150.0;640.0;660.0;440.0;2010.0
4909;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2001 februari;2400.0;1130.0;630.0;650.0;400.0;2000.0
4910;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2001 maart;2380.0;1120.0;630.0;630.0;400.0;1980.0
4911;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2001 april;2370.0;1110.0;630.0;630.0;390.0;1980.0
4912;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2001 mei;2360.0;1100.0;630.0;630.0;400.0;1960.0
4913;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2001 juni;2340.0;1080.0;630.0;630.0;380.0;1960.0
4914;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2001 juli;2330.0;1060.0;640.0;630.0;380.0;1950.0
4915;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2001 augustus;2320.0;1060.0;640.0;630.0;370.0;1960.0
4916;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2001 september;2300.0;1060.0;630.0;620.0;360.0;1940.0
4917;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2001 oktober;2290.0;1050.0;620.0;610.0;350.0;1940.0
4918;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2001 november;2260.0;1040.0;620.0;600.0;330.0;1930.0
4919;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2001 december;2250.0;1040.0;610.0;600.0;310.0;1940.0
4920;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2002 januari;2250.0;1050.0;600.0;600.0;310.0;1940.0
4921;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2002 februari;2260.0;1060.0;600.0;600.0;320.0;1940.0
4922;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2002 maart;2250.0;1070.0;590.0;600.0;310.0;1950.0
4923;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2002 april;2260.0;1080.0;580.0;600.0;320.0;1940.0
4924;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2002 mei;2260.0;1080.0;580.0;590.0;310.0;1940.0
4925;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2002 juni;2250.0;1080.0;590.0;590.0;330.0;1930.0
4926;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2002 juli;2270.0;1090.0;590.0;600.0;340.0;1930.0
4927;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2002 augustus;2270.0;1080.0;590.0;600.0;340.0;1920.0
4928;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2002 september;2280.0;1090.0;590.0;590.0;360.0;1920.0
4929;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2002 oktober;2290.0;1100.0;600.0;600.0;370.0;1920.0
4930;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2002 november;2300.0;1110.0;600.0;600.0;400.0;1910.0
4931;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2002 december;2310.0;1110.0;600.0;610.0;400.0;1910.0
4932;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2003 januari;2320.0;1120.0;600.0;610.0;420.0;1910.0
4933;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2003 februari;2340.0;1130.0;600.0;610.0;430.0;1910.0
4934;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2003 maart;2350.0;1140.0;600.0;610.0;440.0;1910.0
4935;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2003 april;2360.0;1160.0;610.0;590.0;450.0;1920.0
4936;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2003 mei;2370.0;1170.0;610.0;600.0;470.0;1910.0
4937;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2003 juni;2390.0;1190.0;600.0;590.0;470.0;1920.0
4938;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2003 juli;2420.0;1220.0;600.0;600.0;510.0;1910.0
4939;Totaal mannen en vrouwen;Totaal leeftijd;Almelo;2003 augustus;2450.0;1240.0;600.0;600.0;530.0;1920.0
