ID;LandbouwgoederenEnDiensten;Perioden;OutputTegenAfProducentwaarde_1;OutputBasisprijzen_2;OutputTegenAfProducentwaarde_3;OutputBasisprijzen_4;OutputTegenAfProducentwaarde_5;OutputBasisprijzen_6;OutputTegenAfProducentwaarde_7;OutputBasisprijzen_8
1373;Totaal veeteelt;2018;11435.0;11433.0;11520.0;11518.0;-1.9;-1.9;99.3;99.3
1374;Totaal veeteelt;2019;12040.0;12039.0;11827.0;11826.0;2.7;2.7;101.8;101.8
1375;Totaal veeteelt;2020;11587.0;11587.0;12020.0;12021.0;1.6;1.6;96.4;96.4
1376;Totaal veeteelt;2021;11799.0;11799.0;11799.0;11799.0;-1.8;-1.8;100.0;100.0
1377;Totaal veeteelt;2022;15895.0;15895.0;11653.0;11653.0;-1.2;-1.2;136.4;136.4
1378;Totaal veeteelt;2023;15324.0;15325.0;11600.0;11602.0;-0.4;-0.4;132.1;132.1
1379;Totaal veeteelt;2024;15192.0;15193.0;11351.0;11352.0;-2.1;-2.1;133.8;133.8
1380;Dieren, totaal;1995;4868.0;4926.0;5010.0;4990.0;;;97.2;98.7
1381;Dieren, totaal;1996;5109.0;5169.0;5112.0;5097.0;2.0;2.1;99.9;101.4
1382;Dieren, totaal;1997;5575.0;5620.0;5231.0;5202.0;2.3;2.1;106.6;108.1
1383;Dieren, totaal;1998;4280.0;4321.0;5016.0;4987.0;-4.1;-4.1;85.3;86.7
1384;Dieren, totaal;1999;4104.0;4165.0;5177.0;5166.0;3.2;3.6;79.3;80.6
1385;Dieren, totaal;2000;4576.0;4620.0;4869.0;4842.0;-6.0;-6.3;94.0;95.4
1386;Dieren, totaal;2001;4700.0;4806.0;4668.0;4706.0;-4.1;-2.8;100.7;102.1
1387;Dieren, totaal;2002;4084.0;4257.0;4730.0;4768.0;1.3;1.3;86.3;89.3
1388;Dieren, totaal;2003;3516.0;3690.0;4253.0;4288.0;-10.1;-10.1;82.7;86.1
1389;Dieren, totaal;2004;4220.0;4406.0;4800.0;4826.0;12.9;12.6;87.9;91.3
1390;Dieren, totaal;2005;4552.0;4742.0;4952.0;4976.0;3.2;3.1;91.9;95.3
1391;Dieren, totaal;2006;4819.0;4969.0;5026.0;5042.0;1.5;1.3;95.9;98.6
1392;Dieren, totaal;2007;4902.0;5004.0;5190.0;5188.0;3.3;2.9;94.4;96.4
1393;Dieren, totaal;2008;5468.0;5566.0;5262.0;5256.0;1.4;1.3;103.9;105.9
1394;Dieren, totaal;2009;5200.0;5318.0;5332.0;5334.0;1.3;1.5;97.5;99.7
1395;Dieren, totaal;2010;5153.0;5193.0;5263.0;5262.0;-1.3;-1.4;97.9;98.7
1396;Dieren, totaal;2011;5347.0;5349.0;4985.0;4985.0;-5.3;-5.3;107.3;107.3
1397;Dieren, totaal;2012;5913.0;5914.0;5102.0;5102.0;2.3;2.3;115.9;115.9
1398;Dieren, totaal;2013;6147.0;6147.0;5284.0;5285.0;3.6;3.6;116.3;116.3
1399;Dieren, totaal;2014;5676.0;5676.0;5116.0;5116.0;-3.2;-3.2;110.9;110.9
1400;Dieren, totaal;2015;5275.0;5275.0;5118.0;5118.0;0.0;0.0;103.1;103.1
1401;Dieren, totaal;2016;5437.0;5437.0;5296.0;5296.0;3.5;3.5;102.6;102.6
1402;Dieren, totaal;2017;5687.0;5687.0;5112.0;5113.0;-3.5;-3.5;111.2;111.2
1403;Dieren, totaal;2018;5152.0;5152.0;5011.0;5011.0;-2.0;-2.0;102.8;102.8
1404;Dieren, totaal;2019;5826.0;5826.0;5306.0;5306.0;5.9;5.9;109.8;109.8
1405;Dieren, totaal;2020;5527.0;5529.0;5438.0;5439.0;2.5;2.5;101.7;101.7
1406;Dieren, totaal;2021;5295.0;5296.0;5295.0;5296.0;-2.6;-2.6;100.0;100.0
1407;Dieren, totaal;2022;6519.0;6521.0;5163.0;5165.0;-2.5;-2.5;126.3;126.3
1408;Dieren, totaal;2023;7257.0;7258.0;4971.0;4973.0;-3.7;-3.7;146.0;146.0
1409;Dieren, totaal;2024;6800.0;6801.0;4822.0;4823.0;-3.0;-3.0;141.0;141.0
1410;Rundvee;1995;1491.0;1532.0;1610.0;1546.0;;;92.6;99.1
1411;Rundvee;1996;1280.0;1321.0;1602.0;1542.0;-0.5;-0.2;79.9;85.6
1412;Rundvee;1997;1391.0;1418.0;1595.0;1521.0;-0.4;-1.4;87.2;93.2
1413;Rundvee;1998;1376.0;1404.0;1497.0;1430.0;-6.2;-6.0;91.9;98.1
1414;Rundvee;1999;1270.0;1298.0;1468.0;1404.0;-1.9;-1.8;86.5;92.5
1415;Rundvee;2000;1154.0;1174.0;1278.0;1218.0;-12.9;-13.3;90.2;96.4
1416;Rundvee;2001;894.0;990.0;1160.0;1176.0;-9.3;-3.4;77.1;84.1
1417;Rundvee;2002;955.0;1082.0;1197.0;1213.0;3.2;3.1;79.8;89.2
1418;Rundvee;2003;981.0;1142.0;1133.0;1141.0;-5.3;-6.0;86.6;100.1
1419;Rundvee;2004;1146.0;1314.0;1260.0;1256.0;11.2;10.2;91.0;104.6
1420;Rundvee;2005;1249.0;1431.0;1331.0;1321.0;5.7;5.2;93.9;108.3
1421;Rundvee;2006;1282.0;1426.0;1222.0;1221.0;-8.2;-7.6;104.9;116.7
1422;Rundvee;2007;1352.0;1454.0;1281.0;1268.0;4.8;3.8;105.6;114.7
1423;Rundvee;2008;1202.0;1300.0;1187.0;1181.0;-7.3;-6.9;101.3;110.1
1424;Rundvee;2009;1200.0;1318.0;1234.0;1232.0;3.9;4.3;97.3;107.0
1425;Rundvee;2010;1180.0;1220.0;1167.0;1167.0;-5.4;-5.3;101.2;104.5
1426;Rundvee;2011;1284.0;1286.0;1134.0;1134.0;-2.8;-2.8;113.2;113.4
1427;Rundvee;2012;1348.0;1349.0;1147.0;1147.0;1.1;1.1;117.6;117.6
1428;Rundvee;2013;1477.0;1477.0;1235.0;1235.0;7.7;7.7;119.6;119.6
1429;Rundvee;2014;1392.0;1392.0;1204.0;1204.0;-2.5;-2.6;115.7;115.7
1430;Rundvee;2015;1516.0;1516.0;1310.0;1310.0;8.8;8.8;115.8;115.8
1431;Rundvee;2016;1445.0;1445.0;1325.0;1325.0;1.2;1.2;109.0;109.0
1432;Rundvee;2017;1335.0;1335.0;1217.0;1217.0;-8.2;-8.2;109.8;109.8
1433;Rundvee;2018;1339.0;1339.0;1214.0;1214.0;-0.2;-0.2;110.3;110.3
1434;Rundvee;2019;1204.0;1204.0;1239.0;1239.0;2.1;2.1;97.2;97.2
1435;Rundvee;2020;1194.0;1195.0;1368.0;1368.0;10.4;10.5;87.3;87.3
1436;Rundvee;2021;1311.0;1312.0;1311.0;1312.0;-4.1;-4.1;100.0;100.0
1437;Rundvee;2022;1688.0;1689.0;1300.0;1301.0;-0.8;-0.8;129.8;129.8
1438;Rundvee;2023;1733.0;1734.0;1352.0;1353.0;4.0;4.0;128.1;128.1
1439;Rundvee;2024;1761.0;1762.0;1354.0;1355.0;0.1;0.1;130.1;130.1
1440;Varkens;1995;2588.0;2589.0;2720.0;2711.0;;;95.2;95.5
1441;Varkens;1996;2989.0;2989.0;2767.0;2758.0;1.7;1.7;108.0;108.4
1442;Varkens;1997;3235.0;3235.0;2832.0;2822.0;2.3;2.3;114.3;114.6
1443;Varkens;1998;1948.0;1948.0;2618.0;2609.0;-7.6;-7.6;74.4;74.7
1444;Varkens;1999;1933.0;1949.0;2746.0;2759.0;4.9;5.7;70.4;70.7
1445;Varkens;2000;2372.0;2381.0;2499.0;2502.0;-9.0;-9.3;94.9;95.2
1446;Varkens;2001;2572.0;2572.0;2404.0;2398.0;-3.8;-4.1;107.0;107.3
1447;Varkens;2002;2017.0;2017.0;2352.0;2346.0;-2.2;-2.2;85.8;86.0
1448;Varkens;2003;1795.0;1795.0;2344.0;2339.0;-0.3;-0.3;76.6;76.8
1449;Varkens;2004;2109.0;2112.0;2400.0;2400.0;2.4;2.6;87.9;88.0
1450;Varkens;2005;2268.0;2268.0;2439.0;2439.0;1.6;1.6;93.0;93.0
1451;Varkens;2006;2509.0;2509.0;2542.0;2542.0;4.2;4.2;98.7;98.7
1452;Varkens;2007;2380.0;2380.0;2659.0;2659.0;4.6;4.6;89.5;89.5
1453;Varkens;2008;2903.0;2903.0;2766.0;2766.0;4.0;4.0;104.9;104.9
1454;Varkens;2009;2778.0;2778.0;2904.0;2904.0;5.0;5.0;95.7;95.7
1455;Varkens;2010;2722.0;2722.0;2902.0;2902.0;-0.1;-0.1;93.8;93.8
1456;Varkens;2011;2952.0;2952.0;2807.0;2807.0;-3.3;-3.3;105.1;105.1
1457;Varkens;2012;3344.0;3344.0;2822.0;2822.0;0.5;0.5;118.5;118.5
1458;Varkens;2013;3343.0;3343.0;2892.0;2892.0;2.5;2.5;115.6;115.6
1459;Varkens;2014;2952.0;2952.0;2792.0;2792.0;-3.5;-3.5;105.8;105.8
1460;Varkens;2015;2368.0;2368.0;2601.0;2601.0;-6.8;-6.8;91.0;91.0
1461;Varkens;2016;2699.0;2699.0;2701.0;2701.0;3.9;3.9;99.9;99.9
1462;Varkens;2017;3068.0;3068.0;2685.0;2685.0;-0.6;-0.6;114.3;114.3
1463;Varkens;2018;2569.0;2569.0;2613.0;2613.0;-2.7;-2.7;98.3;98.3
1464;Varkens;2019;3392.0;3392.0;2789.0;2789.0;6.8;6.8;121.6;121.6
1465;Varkens;2020;3174.0;3174.0;2834.0;2834.0;1.6;1.6;112.0;112.0
1466;Varkens;2021;2755.0;2755.0;2755.0;2755.0;-2.8;-2.8;100.0;100.0
1467;Varkens;2022;3268.0;3268.0;2644.0;2644.0;-4.0;-4.0;123.6;123.6
1468;Varkens;2023;3984.0;3984.0;2463.0;2463.0;-6.9;-6.9;161.8;161.8
1469;Varkens;2024;3492.0;3492.0;2414.0;2414.0;-2.0;-2.0;144.6;144.6
1470;Eenhoevigen;1995;53.0;53.0;24.0;24.0;;;217.4;217.4
1471;Eenhoevigen;1996;44.0;44.0;25.0;25.0;3.0;3.0;173.4;173.4
1472;Eenhoevigen;1997;56.0;56.0;31.0;31.0;22.5;22.5;180.5;180.5
1473;Eenhoevigen;1998;60.0;60.0;35.0;35.0;13.4;13.4;173.1;173.1
1474;Eenhoevigen;1999;98.0;98.0;57.0;57.0;64.3;64.3;171.7;171.7
1475;Eenhoevigen;2000;147.0;147.0;77.0;77.0;33.6;33.6;192.0;192.0
1476;Eenhoevigen;2001;147.0;147.0;75.0;75.0;-2.3;-2.3;196.6;196.6
1477;Eenhoevigen;2002;184.0;184.0;96.0;96.0;28.4;28.4;191.9;191.9
1478;Eenhoevigen;2003;165.0;165.0;95.0;95.0;-1.0;-1.0;172.9;172.9
1479;Eenhoevigen;2004;188.0;188.0;127.0;127.0;34.0;34.0;147.6;147.6
1480;Eenhoevigen;2005;162.0;162.0;121.0;121.0;-5.1;-5.1;134.2;134.2
1481;Eenhoevigen;2006;129.0;129.0;114.0;114.0;-5.9;-5.9;113.1;113.1
1482;Eenhoevigen;2007;139.0;139.0;112.0;112.0;-1.5;-1.5;123.7;123.7
1483;Eenhoevigen;2008;106.0;106.0;84.0;84.0;-24.9;-24.9;125.3;125.3
1484;Eenhoevigen;2009;103.0;103.0;84.0;84.0;-0.3;-0.3;123.0;123.0
1485;Eenhoevigen;2010;101.0;101.0;81.0;81.0;-3.0;-3.0;124.3;124.3
1486;Eenhoevigen;2011;110.0;110.0;85.0;85.0;4.9;4.9;129.4;129.4
1487;Eenhoevigen;2012;120.0;120.0;89.0;89.0;4.7;4.7;134.0;134.0
1488;Eenhoevigen;2013;121.0;121.0;87.0;87.0;-2.2;-2.2;138.1;138.1
1489;Eenhoevigen;2014;134.0;134.0;88.0;88.0;0.1;0.1;153.1;153.1
1490;Eenhoevigen;2015;150.0;150.0;97.0;97.0;10.5;10.5;155.0;155.0
1491;Eenhoevigen;2016;150.0;150.0;102.0;102.0;5.0;5.0;148.2;148.2
1492;Eenhoevigen;2017;194.0;194.0;118.0;118.0;15.9;15.9;165.1;165.1
1493;Eenhoevigen;2018;188.0;188.0;130.0;130.0;10.1;10.1;145.0;145.0
1494;Eenhoevigen;2019;155.0;155.0;156.0;156.0;20.1;20.1;99.9;99.9
1495;Eenhoevigen;2020;111.0;111.0;163.0;163.0;4.6;4.6;68.0;68.0
1496;Eenhoevigen;2021;155.0;155.0;155.0;155.0;-4.9;-4.9;100.0;100.0
1497;Eenhoevigen;2022;264.0;264.0;209.0;209.0;35.4;35.4;126.2;126.2
1498;Eenhoevigen;2023;283.0;283.0;187.0;187.0;-10.5;-10.5;151.1;151.1
1499;Eenhoevigen;2024;361.0;361.0;124.0;124.0;-33.9;-33.9;291.2;291.2
1500;Schapen en geiten;1995;70.0;86.0;131.0;147.0;;;53.4;58.3
1501;Schapen en geiten;1996;79.0;97.0;149.0;168.0;13.5;14.3;53.1;58.0
1502;Schapen en geiten;1997;62.0;80.0;102.0;125.0;-31.8;-25.4;60.6;64.1
1503;Schapen en geiten;1998;54.0;67.0;99.0;115.0;-2.2;-8.3;54.3;58.6
1504;Schapen en geiten;1999;54.0;70.0;116.0;134.0;17.1;16.9;46.9;52.4
1505;Schapen en geiten;2000;67.0;81.0;134.0;147.0;15.5;9.6;49.7;54.9
1506;Schapen en geiten;2001;79.0;89.0;140.0;154.0;4.5;5.0;56.2;57.4
1507;Schapen en geiten;2002;116.0;162.0;199.0;209.0;41.9;35.5;58.1;77.4
1508;Schapen en geiten;2003;95.0;108.0;177.0;188.0;-11.2;-10.2;53.8;57.3
1509;Schapen en geiten;2004;96.0;111.0;177.0;189.0;0.2;0.5;54.4;58.6
1510;Schapen en geiten;2005;119.0;126.0;211.0;220.0;19.3;16.6;56.3;57.2
1511;Schapen en geiten;2006;112.0;118.0;201.0;212.0;-4.7;-3.5;55.6;55.7
1512;Schapen en geiten;2007;84.0;84.0;166.0;165.0;-17.6;-22.1;50.6;50.7
1513;Schapen en geiten;2008;77.0;77.0;125.0;125.0;-24.7;-24.7;61.7;61.8
1514;Schapen en geiten;2009;73.0;73.0;111.0;111.0;-10.8;-10.8;65.5;65.5
1515;Schapen en geiten;2010;88.0;88.0;129.0;129.0;16.3;16.3;67.9;68.0
1516;Schapen en geiten;2011;77.0;77.0;102.0;102.0;-21.4;-21.4;75.4;75.5
1517;Schapen en geiten;2012;90.0;90.0;110.0;110.0;8.4;8.4;81.6;81.7
1518;Schapen en geiten;2013;77.0;77.0;105.0;105.0;-4.9;-4.9;72.9;73.0
1519;Schapen en geiten;2014;78.0;78.0;101.0;101.0;-4.0;-4.0;77.5;77.6
1520;Schapen en geiten;2015;78.0;78.0;99.0;99.0;-1.5;-1.5;78.9;79.0
1521;Schapen en geiten;2016;83.0;83.0;106.0;106.0;6.6;6.6;78.7;78.8
1522;Schapen en geiten;2017;72.0;72.0;94.0;94.0;-11.5;-11.5;76.9;77.0
1523;Schapen en geiten;2018;76.0;76.0;93.0;93.0;-0.8;-0.8;81.4;81.5
1524;Schapen en geiten;2019;89.0;89.0;114.0;114.0;23.2;23.2;78.0;78.1
1525;Schapen en geiten;2020;101.0;102.0;116.0;117.0;1.5;2.0;87.3;87.4
1526;Schapen en geiten;2021;113.0;113.0;113.0;113.0;-2.8;-2.8;100.0;100.0
1527;Schapen en geiten;2022;114.0;115.0;113.0;114.0;0.5;0.5;100.8;100.8
1528;Schapen en geiten;2023;121.0;122.0;115.0;115.0;1.3;1.3;105.5;105.5
1529;Schapen en geiten;2024;117.0;118.0;97.0;97.0;-15.9;-15.9;121.3;121.2
1530;Pluimvee;1995;648.0;649.0;660.0;660.0;;;98.2;98.2
1531;Pluimvee;1996;697.0;698.0;709.0;710.0;7.5;7.4;98.3;98.3
1532;Pluimvee;1997;808.0;808.0;777.0;777.0;9.5;9.5;104.0;104.0
1533;Pluimvee;1998;817.0;817.0;863.0;863.0;11.1;11.1;94.6;94.6
1534;Pluimvee;1999;724.0;724.0;881.0;881.0;2.1;2.0;82.2;82.2
1535;Pluimvee;2000;801.0;802.0;934.0;934.0;6.0;6.0;85.8;85.9
1536;Pluimvee;2001;973.0;973.0;948.0;948.0;1.5;1.5;102.7;102.7
1537;Pluimvee;2002;763.0;763.0;943.0;943.0;-0.5;-0.5;80.9;80.9
1538;Pluimvee;2003;430.0;430.0;524.0;524.0;-44.5;-44.5;82.1;82.1
1539;Pluimvee;2004;629.0;629.0;823.0;823.0;57.1;57.1;76.5;76.5
1540;Pluimvee;2005;679.0;679.0;821.0;821.0;-0.2;-0.2;82.7;82.8
1541;Pluimvee;2006;708.0;708.0;927.0;927.0;12.9;12.9;76.4;76.4
1542;Pluimvee;2007;874.0;874.0;925.0;925.0;-0.2;-0.2;94.5;94.5
1543;Pluimvee;2008;1101.0;1101.0;1059.0;1059.0;14.5;14.5;104.0;104.0
1544;Pluimvee;2009;958.0;958.0;930.0;930.0;-12.1;-12.1;102.9;102.9
1545;Pluimvee;2010;956.0;956.0;910.0;910.0;-2.1;-2.1;105.1;105.1
1546;Pluimvee;2011;811.0;811.0;776.0;776.0;-14.7;-14.7;104.4;104.4
1547;Pluimvee;2012;896.0;896.0;858.0;858.0;10.5;10.5;104.5;104.5
1548;Pluimvee;2013;1016.0;1016.0;887.0;887.0;3.4;3.4;114.5;114.5
1549;Pluimvee;2014;997.0;997.0;844.0;844.0;-4.8;-4.8;118.1;118.1
1550;Pluimvee;2015;1042.0;1042.0;898.0;898.0;6.3;6.3;116.0;116.0
1551;Pluimvee;2016;938.0;938.0;946.0;946.0;5.4;5.4;99.2;99.2
1552;Pluimvee;2017;891.0;891.0;876.0;876.0;-7.3;-7.3;101.7;101.7
1553;Pluimvee;2018;879.0;879.0;851.0;851.0;-2.9;-2.9;103.2;103.2
1554;Pluimvee;2019;871.0;871.0;882.0;882.0;3.6;3.6;98.7;98.7
1555;Pluimvee;2020;821.0;821.0;841.0;841.0;-4.7;-4.7;97.6;97.6
1556;Pluimvee;2021;816.0;816.0;816.0;816.0;-2.9;-2.9;100.0;100.0
1557;Pluimvee;2022;1014.0;1014.0;775.0;775.0;-5.1;-5.1;130.9;130.9
1558;Pluimvee;2023;959.0;959.0;733.0;733.0;-5.3;-5.3;130.8;130.8
1559;Pluimvee;2024;894.0;894.0;713.0;713.0;-2.8;-2.8;125.4;125.4
1560;Andere dieren;1995;17.0;17.0;13.0;13.0;;;131.3;131.3
1561;Andere dieren;1996;20.0;20.0;15.0;15.0;11.7;11.7;138.6;138.6
1562;Andere dieren;1997;23.0;23.0;17.0;17.0;15.7;15.7;137.3;137.3
1563;Andere dieren;1998;26.0;26.0;22.0;22.0;26.9;26.9;118.1;118.1
1564;Andere dieren;1999;25.0;25.0;24.0;24.0;11.1;11.1;102.3;102.3
1565;Andere dieren;2000;35.0;35.0;33.0;33.0;36.4;36.4;107.0;107.0
1566;Andere dieren;2001;35.0;35.0;29.0;29.0;-11.4;-11.4;119.3;119.3
1567;Andere dieren;2002;48.0;48.0;46.0;46.0;57.9;57.9;105.1;105.1
1568;Andere dieren;2003;51.0;51.0;46.0;46.0;-0.4;-0.4;110.8;110.8
1569;Andere dieren;2004;52.0;52.0;44.0;44.0;-3.6;-3.6;116.7;116.7
1570;Andere dieren;2005;75.0;75.0;67.0;67.0;51.9;51.9;112.0;112.0
1571;Andere dieren;2006;79.0;79.0;69.0;69.0;2.6;2.6;115.3;115.3
1572;Andere dieren;2007;72.0;72.0;72.0;72.0;4.9;4.9;100.3;100.3
1573;Andere dieren;2008;80.0;80.0;71.0;71.0;-1.7;-1.7;112.5;112.5
1574;Andere dieren;2009;88.0;88.0;92.0;92.0;30.0;30.0;95.4;95.4
1575;Andere dieren;2010;106.0;106.0;104.0;104.0;12.5;12.5;102.0;102.0
1576;Andere dieren;2011;113.0;113.0;108.0;108.0;4.0;4.0;104.9;104.9
1577;Andere dieren;2012;115.0;115.0;107.0;107.0;-0.8;-0.8;107.7;107.7
1578;Andere dieren;2013;114.0;114.0;108.0;108.0;0.9;0.9;105.5;105.5
1579;Andere dieren;2014;123.0;123.0;118.0;118.0;9.0;9.0;104.6;104.6
1580;Andere dieren;2015;121.0;121.0;123.0;123.0;4.3;4.3;98.6;98.6
1581;Andere dieren;2016;121.0;121.0;128.0;128.0;4.5;4.5;94.4;94.4
1582;Andere dieren;2017;127.0;127.0;129.0;129.0;0.5;0.5;98.2;98.2
1583;Andere dieren;2018;102.0;102.0;109.0;109.0;-15.9;-15.9;94.1;94.1
1584;Andere dieren;2019;114.0;114.0;124.0;124.0;14.0;14.0;92.1;92.1
1585;Andere dieren;2020;126.0;126.0;121.0;121.0;-2.0;-2.0;104.2;104.2
1586;Andere dieren;2021;145.0;145.0;145.0;145.0;19.6;19.6;100.0;100.0
1587;Andere dieren;2022;171.0;171.0;122.0;122.0;-16.1;-16.1;140.5;140.5
1588;Andere dieren;2023;176.0;176.0;117.0;117.0;-3.7;-3.7;150.2;150.2
1589;Andere dieren;2024;175.0;175.0;117.0;117.0;0.2;0.2;149.0;149.0
1590;Dierlijke producten, onbewerkt (totaal);1995;4014.0;4044.0;4569.0;4464.0;;;87.9;90.6
1591;Dierlijke producten, onbewerkt (totaal);1996;4016.0;4018.0;4541.0;4407.0;-0.6;-1.3;88.4;91.2
1592;Dierlijke producten, onbewerkt (totaal);1997;4095.0;4070.0;4611.0;4444.0;1.5;0.8;88.8;91.6
1593;Dierlijke producten, onbewerkt (totaal);1998;4242.0;4236.0;4680.0;4529.0;1.5;1.9;90.6;93.5
1594;Dierlijke producten, onbewerkt (totaal);1999;3996.0;3986.0;4786.0;4626.0;2.3;2.1;83.5;86.2
1595;Dierlijke producten, onbewerkt (totaal);2000;4301.0;4285.0;4880.0;4714.0;2.0;1.9;88.1;90.9
1596;Dierlijke producten, onbewerkt (totaal);2001;4526.0;4528.0;4809.0;4667.0;-1.5;-1.0;94.1;97.0
1597;Dierlijke producten, onbewerkt (totaal);2002;4288.0;4270.0;4761.0;4620.0;-1.0;-1.0;90.1;92.4
1598;Dierlijke producten, onbewerkt (totaal);2003;4245.0;4238.0;4893.0;4746.0;2.8;2.7;86.8;89.3
1599;Dierlijke producten, onbewerkt (totaal);2004;4008.0;4119.0;5017.0;5013.0;2.5;5.6;79.9;82.2
1600;Dierlijke producten, onbewerkt (totaal);2005;3931.0;4159.0;4924.0;4919.0;-1.9;-1.9;79.8;84.5
1601;Dierlijke producten, onbewerkt (totaal);2006;4029.0;4393.0;5032.0;5025.0;2.2;2.1;80.1;87.4
1602;Dierlijke producten, onbewerkt (totaal);2007;4810.0;4808.0;5128.0;5120.0;1.9;1.9;93.8;93.9
1603;Dierlijke producten, onbewerkt (totaal);2008;5257.0;5217.0;5336.0;5321.0;4.0;3.9;98.5;98.1
1604;Dierlijke producten, onbewerkt (totaal);2009;4349.0;4307.0;5436.0;5420.0;1.9;1.9;80.0;79.5
1605;Dierlijke producten, onbewerkt (totaal);2010;4996.0;4979.0;5590.0;5574.0;2.8;2.8;89.4;89.3
1606;Dierlijke producten, onbewerkt (totaal);2011;5412.0;5373.0;5614.0;5598.0;0.4;0.4;96.4;96.0
1607;Dierlijke producten, onbewerkt (totaal);2012;5529.0;5512.0;5640.0;5624.0;0.5;0.5;98.0;98.0
1608;Dierlijke producten, onbewerkt (totaal);2013;6217.0;6216.0;5879.0;5862.0;4.2;4.2;105.8;106.0
1609;Dierlijke producten, onbewerkt (totaal);2014;6377.0;6246.0;5923.0;5784.0;0.8;-1.3;107.7;108.0
1610;Dierlijke producten, onbewerkt (totaal);2015;5827.0;5693.0;6342.0;6198.0;7.1;7.2;91.9;91.9
1611;Dierlijke producten, onbewerkt (totaal);2016;5748.0;5748.0;6744.0;6747.0;6.3;8.9;85.2;85.2
1612;Dierlijke producten, onbewerkt (totaal);2017;6743.0;6732.0;6647.0;6636.0;-1.4;-1.6;101.5;101.5
1613;Dierlijke producten, onbewerkt (totaal);2018;6283.0;6281.0;6521.0;6519.0;-1.9;-1.8;96.4;96.3
1614;Dierlijke producten, onbewerkt (totaal);2019;6214.0;6213.0;6523.0;6522.0;0.0;0.0;95.3;95.3
1615;Dierlijke producten, onbewerkt (totaal);2020;6059.0;6058.0;6578.0;6577.0;0.8;0.8;92.1;92.1
1616;Dierlijke producten, onbewerkt (totaal);2021;6504.0;6503.0;6504.0;6503.0;-1.1;-1.1;100.0;100.0
1617;Dierlijke producten, onbewerkt (totaal);2022;9375.0;9374.0;6489.0;6488.0;-0.2;-0.2;144.5;144.5
1618;Dierlijke producten, onbewerkt (totaal);2023;8067.0;8067.0;6608.0;6608.0;1.8;1.8;122.1;122.1
1619;Dierlijke producten, onbewerkt (totaal);2024;8392.0;8392.0;6517.0;6517.0;-1.4;-1.4;128.8;128.8
1620;Rauwe (onbewerkte) melk;1995;3607.0;3621.0;4005.0;3874.0;;;90.1;93.5
1621;Rauwe (onbewerkte) melk;1996;3488.0;3488.0;3963.0;3818.0;-1.0;-1.5;88.0;91.3
1622;Rauwe (onbewerkte) melk;1997;3578.0;3548.0;4011.0;3832.0;1.2;0.4;89.2;92.6
1623;Rauwe (onbewerkte) melk;1998;3800.0;3786.0;4049.0;3885.0;0.9;1.4;93.9;97.4
1624;Rauwe (onbewerkte) melk;1999;3631.0;3610.0;4158.0;3983.0;2.7;2.5;87.3;90.6
1625;Rauwe (onbewerkte) melk;2000;3771.0;3750.0;4209.0;4033.0;1.2;1.2;89.6;93.0
1626;Rauwe (onbewerkte) melk;2001;4032.0;4031.0;4141.0;3989.0;-1.6;-1.1;97.4;101.0
1627;Rauwe (onbewerkte) melk;2002;3778.0;3758.0;4085.0;3935.0;-1.3;-1.3;92.5;95.5
1628;Rauwe (onbewerkte) melk;2003;3771.0;3764.0;4346.0;4187.0;6.4;6.4;86.8;89.9
1629;Rauwe (onbewerkte) melk;2004;3630.0;3741.0;4297.0;4285.0;-1.1;2.3;84.5;87.3
1630;Rauwe (onbewerkte) melk;2005;3502.0;3727.0;4154.0;4143.0;-3.3;-3.3;84.3;90.0
1631;Rauwe (onbewerkte) melk;2006;3493.0;3855.0;4248.0;4235.0;2.3;2.2;82.2;91.0
1632;Rauwe (onbewerkte) melk;2007;4139.0;4136.0;4326.0;4312.0;1.8;1.8;95.7;95.9
1633;Rauwe (onbewerkte) melk;2008;4557.0;4516.0;4490.0;4469.0;3.8;3.7;101.5;101.0
1634;Rauwe (onbewerkte) melk;2009;3555.0;3512.0;4580.0;4559.0;2.0;2.0;77.6;77.0
1635;Rauwe (onbewerkte) melk;2010;4281.0;4264.0;4705.0;4683.0;2.7;2.7;91.0;91.0
1636;Rauwe (onbewerkte) melk;2011;4762.0;4722.0;4708.0;4686.0;0.1;0.1;101.1;100.8
1637;Rauwe (onbewerkte) melk;2012;4493.0;4477.0;4739.0;4717.0;0.7;0.7;94.8;94.9
1638;Rauwe (onbewerkte) melk;2013;5426.0;5425.0;4959.0;4936.0;4.7;4.7;109.4;109.9
1639;Rauwe (onbewerkte) melk;2014;5566.0;5436.0;5011.0;4870.0;1.0;-1.4;111.1;111.6
1640;Rauwe (onbewerkte) melk;2015;4902.0;4767.0;5417.0;5270.0;8.1;8.2;90.5;90.5
1641;Rauwe (onbewerkte) melk;2016;4947.0;4947.0;5850.0;5852.0;8.0;11.0;84.6;84.5
1642;Rauwe (onbewerkte) melk;2017;5887.0;5876.0;5832.0;5821.0;-0.3;-0.5;101.0;101.0
1643;Rauwe (onbewerkte) melk;2018;5435.0;5433.0;5682.0;5679.0;-2.6;-2.4;95.7;95.7
1644;Rauwe (onbewerkte) melk;2019;5429.0;5428.0;5718.0;5717.0;0.6;0.7;95.0;95.0
1645;Rauwe (onbewerkte) melk;2020;5317.0;5316.0;5811.0;5810.0;1.6;1.6;91.5;91.5
