ID;KenmerkenVanHuishoudens;Vermogensklassen;Perioden;ParticuliereHuishoudens_1;TotaalVermogen_2;GemiddeldVermogen_3;MediaanVermogen_4
1867;Type: Paar, totaal;Vermogen: 500 000 tot 1 miljoen euro;2019;335.6;228.3;680.3;649.5
1868;Type: Paar, totaal;Vermogen: 500 000 tot 1 miljoen euro;2020;378.3;257.2;679.8;649.3
1869;Type: Paar, totaal;Vermogen: 500 000 tot 1 miljoen euro;2021;459.7;312.1;679.1;648.4
1870;Type: Paar, totaal;Vermogen: 500 000 tot 1 miljoen euro;2022;648.3;440.6;679.7;649.8
1871;Type: Paar, totaal;Vermogen: 500 000 tot 1 miljoen euro;2023;667.1;453.9;680.4;650.9
1872;Type: Paar, totaal;Vermogen: 1 miljoen euro of meer;2006;103.4;265.5;2568.5;1525.7
1873;Type: Paar, totaal;Vermogen: 1 miljoen euro of meer;2007;113.0;281.5;2489.9;1507.6
1874;Type: Paar, totaal;Vermogen: 1 miljoen euro of meer;2008;126.4;308.1;2438.0;1497.4
1875;Type: Paar, totaal;Vermogen: 1 miljoen euro of meer;2009;123.2;301.0;2442.4;1501.5
1876;Type: Paar, totaal;Vermogen: 1 miljoen euro of meer;2010;129.4;331.6;2562.1;1534.9
1877;Type: Paar, totaal;Vermogen: 1 miljoen euro of meer;2011;129.2;342.4;2650.0;1570.8
1878;Type: Paar, totaal;Vermogen: 1 miljoen euro of meer;2012;126.4;339.9;2688.4;1592.3
1879;Type: Paar, totaal;Vermogen: 1 miljoen euro of meer;2013;128.7;376.7;2927.8;1654.7
1880;Type: Paar, totaal;Vermogen: 1 miljoen euro of meer;2014;128.0;369.2;2884.3;1642.9
1881;Type: Paar, totaal;Vermogen: 1 miljoen euro of meer;2015;136.9;413.0;3017.0;1672.6
1882;Type: Paar, totaal;Vermogen: 1 miljoen euro of meer;2016;143.0;420.9;2943.1;1647.5
1883;Type: Paar, totaal;Vermogen: 1 miljoen euro of meer;2017;157.0;467.6;2978.6;1648.8
1884;Type: Paar, totaal;Vermogen: 1 miljoen euro of meer;2018;175.4;515.3;2938.6;1647.2
1885;Type: Paar, totaal;Vermogen: 1 miljoen euro of meer;2019;192.2;561.0;2918.0;1637.9
1886;Type: Paar, totaal;Vermogen: 1 miljoen euro of meer;2020;216.0;640.8;2966.6;1638.1
1887;Type: Paar, totaal;Vermogen: 1 miljoen euro of meer;2021;239.6;662.7;2765.9;1588.3
1888;Type: Paar, totaal;Vermogen: 1 miljoen euro of meer;2022;310.3;856.3;2759.6;1549.4
1889;Type: Paar, totaal;Vermogen: 1 miljoen euro of meer;2023;326.2;896.7;2749.3;1554.6
1890;Type: Paar, totaal;Vermogen: 1e 10%-groep;2006;371.6;-15.9;-42.8;-14.3
1891;Type: Paar, totaal;Vermogen: 1e 10%-groep;2007;355.8;-15.7;-44.2;-12.6
1892;Type: Paar, totaal;Vermogen: 1e 10%-groep;2008;346.4;-16.0;-46.1;-12.5
1893;Type: Paar, totaal;Vermogen: 1e 10%-groep;2009;398.1;-19.9;-49.9;-16.7
1894;Type: Paar, totaal;Vermogen: 1e 10%-groep;2010;494.4;-27.2;-55.0;-26.3
1895;Type: Paar, totaal;Vermogen: 1e 10%-groep;2011;459.6;-29.8;-64.7;-34.4
1896;Type: Paar, totaal;Vermogen: 1e 10%-groep;2012;491.5;-36.3;-73.8;-43.8
1897;Type: Paar, totaal;Vermogen: 1e 10%-groep;2013;531.4;-46.8;-88.0;-59.8
1898;Type: Paar, totaal;Vermogen: 1e 10%-groep;2014;527.1;-45.8;-87.0;-58.5
1899;Type: Paar, totaal;Vermogen: 1e 10%-groep;2015;513.9;-41.2;-80.1;-52.4
1900;Type: Paar, totaal;Vermogen: 1e 10%-groep;2016;492.3;-36.9;-74.9;-46.0
1901;Type: Paar, totaal;Vermogen: 1e 10%-groep;2017;454.3;-31.2;-68.6;-37.5
1902;Type: Paar, totaal;Vermogen: 1e 10%-groep;2018;404.8;-27.7;-68.5;-31.9
1903;Type: Paar, totaal;Vermogen: 1e 10%-groep;2019;360.4;-25.1;-69.6;-28.8
1904;Type: Paar, totaal;Vermogen: 1e 10%-groep;2020;335.5;-22.0;-65.5;-26.2
1905;Type: Paar, totaal;Vermogen: 1e 10%-groep;2021;309.0;-19.8;-64.0;-23.3
1906;Type: Paar, totaal;Vermogen: 1e 10%-groep;2022;285.9;-17.8;-62.2;-20.6
1907;Type: Paar, totaal;Vermogen: 1e 10%-groep;2023;298.2;-19.7;-66.0;-22.0
1908;Type: Paar, totaal;Vermogen: 2e 10%-groep;2006;154.7;0.1;0.3;0.1
1909;Type: Paar, totaal;Vermogen: 2e 10%-groep;2007;155.4;0.1;0.4;0.5
1910;Type: Paar, totaal;Vermogen: 2e 10%-groep;2008;161.3;0.1;0.5;0.6
1911;Type: Paar, totaal;Vermogen: 2e 10%-groep;2009;150.0;0.1;0.4;0.4
1912;Type: Paar, totaal;Vermogen: 2e 10%-groep;2010;165.3;0.0;0.2;0.0
1913;Type: Paar, totaal;Vermogen: 2e 10%-groep;2011;294.7;-1.4;-4.8;-4.0
1914;Type: Paar, totaal;Vermogen: 2e 10%-groep;2012;337.5;-3.0;-9.0;-8.3
1915;Type: Paar, totaal;Vermogen: 2e 10%-groep;2013;389.7;-6.8;-17.4;-16.9
1916;Type: Paar, totaal;Vermogen: 2e 10%-groep;2014;393.0;-6.7;-17.1;-16.5
1917;Type: Paar, totaal;Vermogen: 2e 10%-groep;2015;371.7;-4.8;-13.0;-12.3
1918;Type: Paar, totaal;Vermogen: 2e 10%-groep;2016;342.0;-3.3;-9.6;-9.0
1919;Type: Paar, totaal;Vermogen: 2e 10%-groep;2017;289.2;-1.6;-5.6;-5.0
1920;Type: Paar, totaal;Vermogen: 2e 10%-groep;2018;235.7;-0.8;-3.3;-2.7
1921;Type: Paar, totaal;Vermogen: 2e 10%-groep;2019;206.3;-0.4;-1.9;-1.3
1922;Type: Paar, totaal;Vermogen: 2e 10%-groep;2020;187.5;-0.2;-1.0;-0.5
1923;Type: Paar, totaal;Vermogen: 2e 10%-groep;2021;169.4;0.0;0.1;0.2
1924;Type: Paar, totaal;Vermogen: 2e 10%-groep;2022;161.7;0.1;0.5;0.6
1925;Type: Paar, totaal;Vermogen: 2e 10%-groep;2023;165.5;0.1;0.5;0.6
1926;Type: Paar, totaal;Vermogen: 3e 10%-groep;2006;246.3;0.6;2.5;2.3
1927;Type: Paar, totaal;Vermogen: 3e 10%-groep;2007;245.8;0.7;2.7;2.6
1928;Type: Paar, totaal;Vermogen: 3e 10%-groep;2008;247.5;0.8;3.2;3.0
1929;Type: Paar, totaal;Vermogen: 3e 10%-groep;2009;240.6;0.6;2.7;2.5
1930;Type: Paar, totaal;Vermogen: 3e 10%-groep;2010;234.0;0.5;1.9;1.8
1931;Type: Paar, totaal;Vermogen: 3e 10%-groep;2011;173.4;0.2;0.9;0.8
1932;Type: Paar, totaal;Vermogen: 3e 10%-groep;2012;178.1;0.0;0.1;0.0
1933;Type: Paar, totaal;Vermogen: 3e 10%-groep;2013;220.1;-0.3;-1.6;-1.2
1934;Type: Paar, totaal;Vermogen: 3e 10%-groep;2014;222.6;-0.4;-1.9;-1.5
1935;Type: Paar, totaal;Vermogen: 3e 10%-groep;2015;197.7;-0.2;-0.9;-0.6
1936;Type: Paar, totaal;Vermogen: 3e 10%-groep;2016;180.2;0.0;-0.1;0.0
1937;Type: Paar, totaal;Vermogen: 3e 10%-groep;2017;173.7;0.2;0.9;0.9
1938;Type: Paar, totaal;Vermogen: 3e 10%-groep;2018;195.5;0.3;1.6;1.5
1939;Type: Paar, totaal;Vermogen: 3e 10%-groep;2019;207.1;0.5;2.4;2.1
1940;Type: Paar, totaal;Vermogen: 3e 10%-groep;2020;215.9;0.7;3.2;2.9
1941;Type: Paar, totaal;Vermogen: 3e 10%-groep;2021;222.6;1.1;5.1;4.7
1942;Type: Paar, totaal;Vermogen: 3e 10%-groep;2022;218.1;1.4;6.3;5.8
1943;Type: Paar, totaal;Vermogen: 3e 10%-groep;2023;213.3;1.3;6.0;5.5
1944;Type: Paar, totaal;Vermogen: 4e 10%-groep;2006;304.3;2.7;9.0;8.7
1945;Type: Paar, totaal;Vermogen: 4e 10%-groep;2007;305.3;3.0;9.9;9.6
1946;Type: Paar, totaal;Vermogen: 4e 10%-groep;2008;307.7;3.4;11.2;10.8
1947;Type: Paar, totaal;Vermogen: 4e 10%-groep;2009;301.6;2.9;9.7;9.4
1948;Type: Paar, totaal;Vermogen: 4e 10%-groep;2010;298.6;2.3;7.5;7.2
1949;Type: Paar, totaal;Vermogen: 4e 10%-groep;2011;281.0;1.7;6.1;5.9
1950;Type: Paar, totaal;Vermogen: 4e 10%-groep;2012;246.1;1.0;4.1;3.8
1951;Type: Paar, totaal;Vermogen: 4e 10%-groep;2013;204.0;0.4;1.8;1.7
1952;Type: Paar, totaal;Vermogen: 4e 10%-groep;2014;202.9;0.4;1.7;1.6
1953;Type: Paar, totaal;Vermogen: 4e 10%-groep;2015;222.3;0.7;2.9;2.7
1954;Type: Paar, totaal;Vermogen: 4e 10%-groep;2016;242.6;0.9;3.8;3.5
1955;Type: Paar, totaal;Vermogen: 4e 10%-groep;2017;267.6;1.6;6.0;5.7
1956;Type: Paar, totaal;Vermogen: 4e 10%-groep;2018;287.0;2.5;8.8;8.5
1957;Type: Paar, totaal;Vermogen: 4e 10%-groep;2019;299.6;3.6;12.1;11.8
1958;Type: Paar, totaal;Vermogen: 4e 10%-groep;2020;306.9;4.7;15.2;14.7
1959;Type: Paar, totaal;Vermogen: 4e 10%-groep;2021;311.8;6.6;21.3;20.7
1960;Type: Paar, totaal;Vermogen: 4e 10%-groep;2022;306.2;8.8;28.8;27.5
1961;Type: Paar, totaal;Vermogen: 4e 10%-groep;2023;295.2;7.8;26.5;25.3
1962;Type: Paar, totaal;Vermogen: 5e 10%-groep;2006;364.4;8.3;22.8;22.9
1963;Type: Paar, totaal;Vermogen: 5e 10%-groep;2007;355.9;9.6;27.0;26.5
1964;Type: Paar, totaal;Vermogen: 5e 10%-groep;2008;373.2;11.3;30.3;29.7
1965;Type: Paar, totaal;Vermogen: 5e 10%-groep;2009;354.5;9.5;26.8;26.2
1966;Type: Paar, totaal;Vermogen: 5e 10%-groep;2010;337.7;7.3;21.7;21.2
1967;Type: Paar, totaal;Vermogen: 5e 10%-groep;2011;346.9;7.2;20.7;20.4
1968;Type: Paar, totaal;Vermogen: 5e 10%-groep;2012;328.9;5.2;15.8;15.4
1969;Type: Paar, totaal;Vermogen: 5e 10%-groep;2013;312.3;3.0;9.6;9.1
1970;Type: Paar, totaal;Vermogen: 5e 10%-groep;2014;314.1;3.0;9.6;9.2
1971;Type: Paar, totaal;Vermogen: 5e 10%-groep;2015;316.6;4.0;12.7;12.3
1972;Type: Paar, totaal;Vermogen: 5e 10%-groep;2016;327.3;4.8;14.7;14.4
1973;Type: Paar, totaal;Vermogen: 5e 10%-groep;2017;363.1;7.2;19.7;19.3
1974;Type: Paar, totaal;Vermogen: 5e 10%-groep;2018;395.4;10.5;26.5;26.1
1975;Type: Paar, totaal;Vermogen: 5e 10%-groep;2019;428.6;15.2;35.6;35.1
1976;Type: Paar, totaal;Vermogen: 5e 10%-groep;2020;449.3;19.9;44.3;43.9
1977;Type: Paar, totaal;Vermogen: 5e 10%-groep;2021;467.5;28.4;60.7;60.1
1978;Type: Paar, totaal;Vermogen: 5e 10%-groep;2022;471.1;44.2;93.9;94.8
1979;Type: Paar, totaal;Vermogen: 5e 10%-groep;2023;467.1;41.9;89.8;90.1
1980;Type: Paar, totaal;Vermogen: 6e 10%-groep;2006;450.1;26.6;59.1;58.6
1981;Type: Paar, totaal;Vermogen: 6e 10%-groep;2007;465.8;30.6;65.7;64.8
1982;Type: Paar, totaal;Vermogen: 6e 10%-groep;2008;463.8;34.1;73.5;73.0
1983;Type: Paar, totaal;Vermogen: 6e 10%-groep;2009;465.1;30.9;66.4;65.4
1984;Type: Paar, totaal;Vermogen: 6e 10%-groep;2010;470.8;26.1;55.4;53.7
1985;Type: Paar, totaal;Vermogen: 6e 10%-groep;2011;462.3;24.8;53.6;52.0
1986;Type: Paar, totaal;Vermogen: 6e 10%-groep;2012;447.8;19.5;43.6;42.4
1987;Type: Paar, totaal;Vermogen: 6e 10%-groep;2013;403.6;13.1;32.4;31.5
1988;Type: Paar, totaal;Vermogen: 6e 10%-groep;2014;408.1;13.3;32.6;31.8
1989;Type: Paar, totaal;Vermogen: 6e 10%-groep;2015;427.8;15.8;36.8;36.0
1990;Type: Paar, totaal;Vermogen: 6e 10%-groep;2016;453.9;18.6;40.9;39.9
1991;Type: Paar, totaal;Vermogen: 6e 10%-groep;2017;473.2;23.5;49.6;48.4
1992;Type: Paar, totaal;Vermogen: 6e 10%-groep;2018;494.1;30.5;61.8;60.8
1993;Type: Paar, totaal;Vermogen: 6e 10%-groep;2019;502.2;39.2;78.0;77.1
1994;Type: Paar, totaal;Vermogen: 6e 10%-groep;2020;510.2;47.9;93.9;93.2
1995;Type: Paar, totaal;Vermogen: 6e 10%-groep;2021;518.3;62.9;121.4;120.9
1996;Type: Paar, totaal;Vermogen: 6e 10%-groep;2022;526.1;93.1;176.9;176.9
1997;Type: Paar, totaal;Vermogen: 6e 10%-groep;2023;524.7;92.8;176.9;177.0
1998;Type: Paar, totaal;Vermogen: 7e 10%-groep;2006;505.5;60.9;120.5;120.4
1999;Type: Paar, totaal;Vermogen: 7e 10%-groep;2007;506.8;66.2;130.7;130.5
2000;Type: Paar, totaal;Vermogen: 7e 10%-groep;2008;506.5;71.7;141.6;141.5
2001;Type: Paar, totaal;Vermogen: 7e 10%-groep;2009;505.0;67.6;134.0;133.7
2002;Type: Paar, totaal;Vermogen: 7e 10%-groep;2010;508.0;60.7;119.5;119.2
2003;Type: Paar, totaal;Vermogen: 7e 10%-groep;2011;503.4;58.2;115.6;115.2
2004;Type: Paar, totaal;Vermogen: 7e 10%-groep;2012;497.2;50.0;100.5;100.0
2005;Type: Paar, totaal;Vermogen: 7e 10%-groep;2013;482.2;39.2;81.3;80.6
2006;Type: Paar, totaal;Vermogen: 7e 10%-groep;2014;481.6;39.3;81.6;81.0
2007;Type: Paar, totaal;Vermogen: 7e 10%-groep;2015;488.2;42.9;87.8;87.2
2008;Type: Paar, totaal;Vermogen: 7e 10%-groep;2016;493.4;46.5;94.3;93.7
2009;Type: Paar, totaal;Vermogen: 7e 10%-groep;2017;503.5;53.7;106.6;105.9
2010;Type: Paar, totaal;Vermogen: 7e 10%-groep;2018;512.7;63.0;123.0;122.2
2011;Type: Paar, totaal;Vermogen: 7e 10%-groep;2019;521.7;74.6;143.1;142.3
2012;Type: Paar, totaal;Vermogen: 7e 10%-groep;2020;526.9;85.9;163.0;162.3
2013;Type: Paar, totaal;Vermogen: 7e 10%-groep;2021;533.3;104.8;196.4;195.7
2014;Type: Paar, totaal;Vermogen: 7e 10%-groep;2022;541.6;142.8;263.7;263.1
2015;Type: Paar, totaal;Vermogen: 7e 10%-groep;2023;542.9;144.6;266.3;265.7
2016;Type: Paar, totaal;Vermogen: 8e 10%-groep;2006;519.7;100.3;193.0;191.8
2017;Type: Paar, totaal;Vermogen: 8e 10%-groep;2007;520.6;108.0;207.4;206.2
2018;Type: Paar, totaal;Vermogen: 8e 10%-groep;2008;517.2;114.5;221.4;220.0
2019;Type: Paar, totaal;Vermogen: 8e 10%-groep;2009;516.3;110.7;214.3;213.1
2020;Type: Paar, totaal;Vermogen: 8e 10%-groep;2010;519.7;103.4;198.9;197.7
2021;Type: Paar, totaal;Vermogen: 8e 10%-groep;2011;521.5;101.2;194.1;193.1
2022;Type: Paar, totaal;Vermogen: 8e 10%-groep;2012;518.7;92.2;177.7;176.8
2023;Type: Paar, totaal;Vermogen: 8e 10%-groep;2013;512.6;79.0;154.2;153.1
2024;Type: Paar, totaal;Vermogen: 8e 10%-groep;2014;510.7;79.0;154.7;153.8
2025;Type: Paar, totaal;Vermogen: 8e 10%-groep;2015;512.7;83.5;162.8;161.8
2026;Type: Paar, totaal;Vermogen: 8e 10%-groep;2016;515.3;88.1;170.9;169.8
2027;Type: Paar, totaal;Vermogen: 8e 10%-groep;2017;520.9;96.8;185.9;184.7
2028;Type: Paar, totaal;Vermogen: 8e 10%-groep;2018;525.5;108.2;205.8;204.6
2029;Type: Paar, totaal;Vermogen: 8e 10%-groep;2019;530.6;121.6;229.2;227.8
2030;Type: Paar, totaal;Vermogen: 8e 10%-groep;2020;535.2;135.2;252.6;251.1
2031;Type: Paar, totaal;Vermogen: 8e 10%-groep;2021;541.9;157.8;291.1;289.6
2032;Type: Paar, totaal;Vermogen: 8e 10%-groep;2022;554.2;204.6;369.3;367.4
2033;Type: Paar, totaal;Vermogen: 8e 10%-groep;2023;558.5;208.5;373.3;371.4
2034;Type: Paar, totaal;Vermogen: 9e 10%-groep;2006;520.7;157.5;302.4;297.1
2035;Type: Paar, totaal;Vermogen: 9e 10%-groep;2007;524.6;169.3;322.8;317.3
2036;Type: Paar, totaal;Vermogen: 9e 10%-groep;2008;523.3;179.2;342.4;336.5
2037;Type: Paar, totaal;Vermogen: 9e 10%-groep;2009;524.0;175.1;334.1;328.4
2038;Type: Paar, totaal;Vermogen: 9e 10%-groep;2010;527.7;167.9;318.2;312.5
2039;Type: Paar, totaal;Vermogen: 9e 10%-groep;2011;526.8;162.9;309.1;303.3
2040;Type: Paar, totaal;Vermogen: 9e 10%-groep;2012;525.0;152.6;290.8;285.0
2041;Type: Paar, totaal;Vermogen: 9e 10%-groep;2013;520.1;137.6;264.6;259.0
2042;Type: Paar, totaal;Vermogen: 9e 10%-groep;2014;520.7;138.1;265.2;259.5
2043;Type: Paar, totaal;Vermogen: 9e 10%-groep;2015;524.8;144.4;275.2;269.4
2044;Type: Paar, totaal;Vermogen: 9e 10%-groep;2016;529.1;151.5;286.3;280.4
2045;Type: Paar, totaal;Vermogen: 9e 10%-groep;2017;534.5;164.0;306.8;300.6
2046;Type: Paar, totaal;Vermogen: 9e 10%-groep;2018;541.0;180.3;333.3;326.8
2047;Type: Paar, totaal;Vermogen: 9e 10%-groep;2019;545.9;198.1;362.8;355.9
2048;Type: Paar, totaal;Vermogen: 9e 10%-groep;2020;551.3;216.6;392.9;385.3
2049;Type: Paar, totaal;Vermogen: 9e 10%-groep;2021;559.9;245.9;439.3;431.5
2050;Type: Paar, totaal;Vermogen: 9e 10%-groep;2022;573.3;307.0;535.4;526.8
2051;Type: Paar, totaal;Vermogen: 9e 10%-groep;2023;580.3;314.7;542.3;533.5
2052;Type: Paar, totaal;Vermogen: 10e 10%-groep;2006;516.7;502.7;972.9;587.0
2053;Type: Paar, totaal;Vermogen: 10e 10%-groep;2007;522.8;526.4;1007.0;620.8
2054;Type: Paar, totaal;Vermogen: 10e 10%-groep;2008;524.6;556.0;1059.9;660.4
2055;Type: Paar, totaal;Vermogen: 10e 10%-groep;2009;529.3;550.1;1039.3;646.4
2056;Type: Paar, totaal;Vermogen: 10e 10%-groep;2010;538.4;577.7;1073.1;638.9
2057;Type: Paar, totaal;Vermogen: 10e 10%-groep;2011;536.1;582.9;1087.4;628.1
2058;Type: Paar, totaal;Vermogen: 10e 10%-groep;2012;538.1;576.4;1071.0;607.5
2059;Type: Paar, totaal;Vermogen: 10e 10%-groep;2013;539.6;603.1;1117.7;584.7
2060;Type: Paar, totaal;Vermogen: 10e 10%-groep;2014;541.8;597.7;1103.2;585.5
2061;Type: Paar, totaal;Vermogen: 10e 10%-groep;2015;548.8;644.9;1175.1;604.4
2062;Type: Paar, totaal;Vermogen: 10e 10%-groep;2016;552.9;657.2;1188.5;624.4
2063;Type: Paar, totaal;Vermogen: 10e 10%-groep;2017;559.3;709.0;1267.6;663.7
2064;Type: Paar, totaal;Vermogen: 10e 10%-groep;2018;565.5;760.7;1345.0;713.5
2065;Type: Paar, totaal;Vermogen: 10e 10%-groep;2019;571.9;810.7;1417.6;760.3
2066;Type: Paar, totaal;Vermogen: 10e 10%-groep;2020;578.2;889.9;1539.1;816.7
2067;Type: Paar, totaal;Vermogen: 10e 10%-groep;2021;586.0;914.9;1561.2;877.4
2068;Type: Paar, totaal;Vermogen: 10e 10%-groep;2022;599.1;1089.5;1818.8;1021.8
2069;Type: Paar, totaal;Vermogen: 10e 10%-groep;2023;611.4;1128.9;1846.5;1040.6
2070;Type: Paar, zonder kind;Totaal;2006;2002.1;443.6;221.5;89.7
2071;Type: Paar, zonder kind;Totaal;2007;2018.7;481.1;238.3;103.4
2072;Type: Paar, zonder kind;Totaal;2008;2038.2;517.7;254.0;116.7
2073;Type: Paar, zonder kind;Totaal;2009;2053.5;505.3;246.1;112.9
2074;Type: Paar, zonder kind;Totaal;2010;2096.2;507.9;242.3;100.7
2075;Type: Paar, zonder kind;Totaal;2011;2108.5;506.0;240.0;97.0
2076;Type: Paar, zonder kind;Totaal;2012;2113.9;486.4;230.1;87.4
2077;Type: Paar, zonder kind;Totaal;2013;2125.1;477.3;224.6;73.7
2078;Type: Paar, zonder kind;Totaal;2014;2139.4;480.8;224.7;75.3
2079;Type: Paar, zonder kind;Totaal;2015;2147.9;515.6;240.1;84.0
2080;Type: Paar, zonder kind;Totaal;2016;2159.3;534.3;247.4;91.2
2081;Type: Paar, zonder kind;Totaal;2017;2171.1;584.3;269.1;104.1
2082;Type: Paar, zonder kind;Totaal;2018;2191.0;633.7;289.2;119.9
2083;Type: Paar, zonder kind;Totaal;2019;2207.7;685.6;310.5;138.7
2084;Type: Paar, zonder kind;Totaal;2020;2227.5;755.2;339.0;156.7
2085;Type: Paar, zonder kind;Totaal;2021;2255.4;813.2;360.5;186.9
2086;Type: Paar, zonder kind;Totaal;2022;2273.2;996.2;438.2;250.7
2087;Type: Paar, zonder kind;Totaal;2023;2280.3;1023.3;448.8;255.4
2088;Type: Paar, zonder kind;Vermogen: tot -5 000 euro;2006;103.3;-6.2;-59.5;-28.9
2089;Type: Paar, zonder kind;Vermogen: tot -5 000 euro;2007;93.1;-6.1;-65.0;-29.7
2090;Type: Paar, zonder kind;Vermogen: tot -5 000 euro;2008;89.8;-6.1;-67.9;-28.7
2091;Type: Paar, zonder kind;Vermogen: tot -5 000 euro;2009;118.1;-7.4;-63.1;-26.5
2092;Type: Paar, zonder kind;Vermogen: tot -5 000 euro;2010;173.6;-9.9;-57.0;-28.6
2093;Type: Paar, zonder kind;Vermogen: tot -5 000 euro;2011;241.5;-11.9;-49.1;-25.5
2094;Type: Paar, zonder kind;Vermogen: tot -5 000 euro;2012;282.3;-14.1;-49.9;-28.3
2095;Type: Paar, zonder kind;Vermogen: tot -5 000 euro;2013;339.5;-18.0;-53.1;-34.8
2096;Type: Paar, zonder kind;Vermogen: tot -5 000 euro;2014;337.4;-17.3;-51.2;-31.6
2097;Type: Paar, zonder kind;Vermogen: tot -5 000 euro;2015;298.0;-14.7;-49.5;-28.7
2098;Type: Paar, zonder kind;Vermogen: tot -5 000 euro;2016;262.8;-13.1;-49.8;-26.8
2099;Type: Paar, zonder kind;Vermogen: tot -5 000 euro;2017;217.5;-11.1;-51.2;-25.3
2100;Type: Paar, zonder kind;Vermogen: tot -5 000 euro;2018;186.4;-10.2;-54.9;-25.0
2101;Type: Paar, zonder kind;Vermogen: tot -5 000 euro;2019;167.1;-9.7;-57.9;-25.7
2102;Type: Paar, zonder kind;Vermogen: tot -5 000 euro;2020;154.4;-9.1;-59.0;-26.6
2103;Type: Paar, zonder kind;Vermogen: tot -5 000 euro;2021;138.7;-8.8;-63.8;-28.4
2104;Type: Paar, zonder kind;Vermogen: tot -5 000 euro;2022;125.3;-8.5;-68.2;-30.2
2105;Type: Paar, zonder kind;Vermogen: tot -5 000 euro;2023;131.3;-9.6;-72.8;-32.2
2106;Type: Paar, zonder kind;Vermogen: -5 000 tot 0 euro;2006;17.2;0.0;-2.4;-2.3
2107;Type: Paar, zonder kind;Vermogen: -5 000 tot 0 euro;2007;16.2;0.0;-2.4;-2.4
2108;Type: Paar, zonder kind;Vermogen: -5 000 tot 0 euro;2008;16.6;0.0;-2.4;-2.4
2109;Type: Paar, zonder kind;Vermogen: -5 000 tot 0 euro;2009;19.7;0.0;-2.5;-2.4
2110;Type: Paar, zonder kind;Vermogen: -5 000 tot 0 euro;2010;18.6;0.0;-2.5;-2.5
2111;Type: Paar, zonder kind;Vermogen: -5 000 tot 0 euro;2011;75.2;-0.1;-1.9;-1.6
2112;Type: Paar, zonder kind;Vermogen: -5 000 tot 0 euro;2012;80.8;-0.2;-1.9;-1.6
2113;Type: Paar, zonder kind;Vermogen: -5 000 tot 0 euro;2013;83.9;-0.2;-1.9;-1.6
2114;Type: Paar, zonder kind;Vermogen: -5 000 tot 0 euro;2014;82.7;-0.2;-2.0;-1.7
2115;Type: Paar, zonder kind;Vermogen: -5 000 tot 0 euro;2015;80.8;-0.2;-2.0;-1.8
2116;Type: Paar, zonder kind;Vermogen: -5 000 tot 0 euro;2016;81.3;-0.2;-2.0;-1.8
2117;Type: Paar, zonder kind;Vermogen: -5 000 tot 0 euro;2017;74.2;-0.1;-2.0;-1.7
2118;Type: Paar, zonder kind;Vermogen: -5 000 tot 0 euro;2018;68.4;-0.1;-1.9;-1.7
2119;Type: Paar, zonder kind;Vermogen: -5 000 tot 0 euro;2019;62.7;-0.1;-1.9;-1.6
2120;Type: Paar, zonder kind;Vermogen: -5 000 tot 0 euro;2020;57.2;-0.1;-1.9;-1.6
2121;Type: Paar, zonder kind;Vermogen: -5 000 tot 0 euro;2021;47.4;-0.1;-1.9;-1.7
2122;Type: Paar, zonder kind;Vermogen: -5 000 tot 0 euro;2022;45.5;-0.1;-1.9;-1.6
2123;Type: Paar, zonder kind;Vermogen: -5 000 tot 0 euro;2023;44.9;-0.1;-1.9;-1.7
2124;Type: Paar, zonder kind;Vermogen: 0 tot 1 000 euro;2006;124.7;0.0;0.2;0.0
2125;Type: Paar, zonder kind;Vermogen: 0 tot 1 000 euro;2007;124.6;0.0;0.2;0.0
2126;Type: Paar, zonder kind;Vermogen: 0 tot 1 000 euro;2008;111.7;0.0;0.2;0.0
2127;Type: Paar, zonder kind;Vermogen: 0 tot 1 000 euro;2009;109.0;0.0;0.2;0.0
2128;Type: Paar, zonder kind;Vermogen: 0 tot 1 000 euro;2010;105.5;0.0;0.3;0.1
2129;Type: Paar, zonder kind;Vermogen: 0 tot 1 000 euro;2011;52.9;0.0;0.4;0.4
2130;Type: Paar, zonder kind;Vermogen: 0 tot 1 000 euro;2012;48.1;0.0;0.4;0.4
2131;Type: Paar, zonder kind;Vermogen: 0 tot 1 000 euro;2013;55.5;0.0;0.4;0.4
2132;Type: Paar, zonder kind;Vermogen: 0 tot 1 000 euro;2014;55.0;0.0;0.4;0.4
2133;Type: Paar, zonder kind;Vermogen: 0 tot 1 000 euro;2015;44.3;0.0;0.5;0.5
2134;Type: Paar, zonder kind;Vermogen: 0 tot 1 000 euro;2016;46.2;0.0;0.5;0.5
2135;Type: Paar, zonder kind;Vermogen: 0 tot 1 000 euro;2017;44.6;0.0;0.5;0.5
2136;Type: Paar, zonder kind;Vermogen: 0 tot 1 000 euro;2018;44.4;0.0;0.5;0.5
2137;Type: Paar, zonder kind;Vermogen: 0 tot 1 000 euro;2019;43.5;0.0;0.5;0.5
2138;Type: Paar, zonder kind;Vermogen: 0 tot 1 000 euro;2020;43.1;0.0;0.5;0.5
2139;Type: Paar, zonder kind;Vermogen: 0 tot 1 000 euro;2021;36.4;0.0;0.5;0.5
2140;Type: Paar, zonder kind;Vermogen: 0 tot 1 000 euro;2022;36.6;0.0;0.5;0.5
2141;Type: Paar, zonder kind;Vermogen: 0 tot 1 000 euro;2023;36.4;0.0;0.4;0.4
