ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;AantalInstallatiesBijWoningen_5;OpgesteldVermogenVanZonnepanelen_6
6984;Butterhuizen 1;Heerhugowaard                           ;Buurt     ;BU03981301;1;532.0;1725.0
6985;Butterhuizen 2;Heerhugowaard                           ;Buurt     ;BU03981302;1;192.0;525.0
6986;Wijk 14 Oostertocht;Heerhugowaard                           ;Wijk      ;WK039814  ;1;528.0;1914.0
6987;Oostertocht;Heerhugowaard                           ;Buurt     ;BU03981400;1;528.0;1914.0
6988;Wijk 15 Zuidwijk;Heerhugowaard                           ;Wijk      ;WK039815  ;1;406.0;1271.0
6989;Zuidwijk 1;Heerhugowaard                           ;Buurt     ;BU03981501;1;266.0;856.0
6990;Zuidwijk 2;Heerhugowaard                           ;Buurt     ;BU03981502;1;140.0;415.0
6991;Wijk16 Huygenhoek;Heerhugowaard                           ;Wijk      ;WK039816  ;1;766.0;2505.0
6992;Huygenhoek 1;Heerhugowaard                           ;Buurt     ;BU03981601;1;203.0;666.0
6993;Huygenhoek 2;Heerhugowaard                           ;Buurt     ;BU03981602;1;212.0;709.0
6994;Huygenhoek 3;Heerhugowaard                           ;Buurt     ;BU03981603;1;351.0;1130.0
6995;Wijk 17 Stad van de Zon;Heerhugowaard                           ;Wijk      ;WK039817  ;1;1094.0;2110.0
6996;Stad van de Zon;Heerhugowaard                           ;Buurt     ;BU03981701;1;1085.0;2050.0
6997;Park van Luna;Heerhugowaard                           ;Buurt     ;BU03981702;1;9.0;60.0
6998;Wijk 18 De Draai;Heerhugowaard                           ;Wijk      ;WK039818  ;1;751.0;2288.0
6999;De Draai Noord;Heerhugowaard                           ;Buurt     ;BU03981801;1;0.0;0.0
7000;De Draai Midden;Heerhugowaard                           ;Buurt     ;BU03981802;1;537.0;1529.0
7001;De Draai Zuid;Heerhugowaard                           ;Buurt     ;BU03981803;1;214.0;759.0
7002;Wijk 19 Broekhorn;Heerhugowaard                           ;Wijk      ;WK039819  ;1;304.0;982.0
7003;Broekhorn;Heerhugowaard                           ;Buurt     ;BU03981900;1;304.0;982.0
7004;Wijk 20 De Noord;Heerhugowaard                           ;Wijk      ;WK039820  ;1;189.0;675.0
7005;De Noord;Heerhugowaard                           ;Buurt     ;BU03982000;1;189.0;675.0
7006;Wijk 30 Buitengebied Noord;Heerhugowaard                           ;Wijk      ;WK039830  ;1;120.0;607.0
7007;Buitengebied Noord;Heerhugowaard                           ;Buurt     ;BU03983000;1;120.0;607.0
7008;Wijk 40 't Kruis;Heerhugowaard                           ;Wijk      ;WK039840  ;1;68.0;345.0
7009;'t Kruis;Heerhugowaard                           ;Buurt     ;BU03984000;1;68.0;345.0
7010;Wijk 50 Buitengebied Zuid;Heerhugowaard                           ;Wijk      ;WK039850  ;1;9.0;36.0
7011;Buitengebied Zuid;Heerhugowaard                           ;Buurt     ;BU03985000;1;9.0;36.0
7012;Heerlen;Heerlen                                 ;Gemeente  ;GM0917    ;.;7036.0;26319.0
7013;Wijk 10 Maria Gewanden en Terschuren;Heerlen                                 ;Wijk      ;WK091710  ;1;408.0;1538.0
7014;Maria Gewanden;Heerlen                                 ;Buurt     ;BU09171000;1;375.0;1354.0
7015;Terschuren;Heerlen                                 ;Buurt     ;BU09171001;1;33.0;184.0
7016;Wijk 11 Mariarade;Heerlen                                 ;Wijk      ;WK091711  ;1;384.0;1415.0
7017;Mariarade-Noord;Heerlen                                 ;Buurt     ;BU09171100;1;223.0;833.0
7018;Mariarade-Zuid;Heerlen                                 ;Buurt     ;BU09171101;1;161.0;582.0
7019;Wijk 12 Hoensbroek-De Dem;Heerlen                                 ;Wijk      ;WK091712  ;1;443.0;1569.0
7020;Hoensbroek-Centrum;Heerlen                                 ;Buurt     ;BU09171200;1;183.0;589.0
7021;De Dem en omgeving;Heerlen                                 ;Buurt     ;BU09171201;1;260.0;980.0
7022;Wijk 13 Nieuw Lotbroek;Heerlen                                 ;Wijk      ;WK091713  ;1;555.0;2045.0
7023;Nieuw Lotbroek-Noord;Heerlen                                 ;Buurt     ;BU09171300;1;236.0;889.0
7024;Nieuw Lotbroek-Zuid;Heerlen                                 ;Buurt     ;BU09171301;1;319.0;1156.0
7025;Wijk 14 De Koumen;Heerlen                                 ;Wijk      ;WK091714  ;1;42.0;153.0
7026;De Koumen;Heerlen                                 ;Buurt     ;BU09171400;1;42.0;153.0
7027;Wijk 20 Vrieheide-De Stack;Heerlen                                 ;Wijk      ;WK091720  ;1;384.0;1434.0
7028;Weggebekker;Heerlen                                 ;Buurt     ;BU09172000;1;0.0;0.0
7029;Uterweg;Heerlen                                 ;Buurt     ;BU09172001;1;158.0;579.0
7030;Nieuw-Einde;Heerlen                                 ;Buurt     ;BU09172002;1;119.0;480.0
7031;Versiliënbosch;Heerlen                                 ;Buurt     ;BU09172003;1;17.0;73.0
7032;Vrieheide;Heerlen                                 ;Buurt     ;BU09172004;1;90.0;303.0
7033;Wijk 21 Heerlerheide-Passart;Heerlen                                 ;Wijk      ;WK091721  ;1;253.0;914.0
7034;Passart;Heerlen                                 ;Buurt     ;BU09172100;1;95.0;309.0
7035;Heerlerheide Kom;Heerlen                                 ;Buurt     ;BU09172101;1;158.0;605.0
7036;Wijk 22 Heksenberg;Heerlen                                 ;Wijk      ;WK091722  ;1;324.0;1258.0
7037;Heksenberg;Heerlen                                 ;Buurt     ;BU09172200;1;249.0;967.0
7038;Pronsebroek;Heerlen                                 ;Buurt     ;BU09172201;1;75.0;291.0
7039;Wijk 23 De Hei;Heerlen                                 ;Wijk      ;WK091723  ;1;5.0;24.0
7040;Verspreide huizen;Heerlen                                 ;Buurt     ;BU09172300;1;5.0;24.0
7041;Wijk 24 Rennemig-Beersdal;Heerlen                                 ;Wijk      ;WK091724  ;1;424.0;1541.0
7042;Groot Rennemig;Heerlen                                 ;Buurt     ;BU09172400;1;216.0;778.0
7043;Beersdal;Heerlen                                 ;Buurt     ;BU09172401;1;187.0;661.0
7044;Schelsberg;Heerlen                                 ;Buurt     ;BU09172402;1;21.0;102.0
7045;Wijk 30 Zeswegen-Nieuw Husken;Heerlen                                 ;Wijk      ;WK091730  ;1;283.0;989.0
7046;Husken;Heerlen                                 ;Buurt     ;BU09173000;1;191.0;691.0
7047;Zeswegen;Heerlen                                 ;Buurt     ;BU09173001;1;92.0;298.0
7048;In de Cramer;Heerlen                                 ;Buurt     ;BU09173002;1;0.0;0.0
7049;Wijk 31 Schandelen-Grasbroek;Heerlen                                 ;Wijk      ;WK091731  ;1;375.0;1370.0
7050;Musschemig;Heerlen                                 ;Buurt     ;BU09173100;1;151.0;535.0
7051;Grasbroek;Heerlen                                 ;Buurt     ;BU09173101;1;122.0;419.0
7052;Schandelen;Heerlen                                 ;Buurt     ;BU09173102;1;58.0;179.0
7053;Hoppersgraaf;Heerlen                                 ;Buurt     ;BU09173103;1;44.0;237.0
7054;Wijk 32 Meezenbroek-Schaesbergerveld;Heerlen                                 ;Wijk      ;WK091732  ;1;466.0;1612.0
7055;Palemig;Heerlen                                 ;Buurt     ;BU09173200;1;86.0;330.0
7056;Burettestraat en omgeving;Heerlen                                 ;Buurt     ;BU09173201;1;6.0;28.0
7057;Meezenbroek;Heerlen                                 ;Buurt     ;BU09173202;1;138.0;483.0
7058;Schaesbergerveld;Heerlen                                 ;Buurt     ;BU09173203;1;236.0;771.0
7059;Wijk 33 Heerlen-Centrum;Heerlen                                 ;Wijk      ;WK091733  ;1;148.0;542.0
7060;Heerlen-Centrum;Heerlen                                 ;Buurt     ;BU09173300;1;;
7061;Op de Nobel;Heerlen                                 ;Buurt     ;BU09173301;1;57.0;186.0
7062;'t Loon;Heerlen                                 ;Buurt     ;BU09173302;1;;
7063;Lindeveld;Heerlen                                 ;Buurt     ;BU09173303;1;65.0;277.0
7064;Wijk 34 Eikenderveld;Heerlen                                 ;Wijk      ;WK091734  ;1;70.0;282.0
7065;Eikenderveld;Heerlen                                 ;Buurt     ;BU09173400;1;70.0;282.0
7066;Wijk 35 Woonboulevard-Ten Esschen;Heerlen                                 ;Wijk      ;WK091735  ;1;31.0;124.0
7067;Ten Esschen;Heerlen                                 ;Buurt     ;BU09173500;1;31.0;124.0
7068;Wijk 36 Welten-Benzenrade;Heerlen                                 ;Wijk      ;WK091736  ;1;481.0;1956.0
7069;Terworm;Heerlen                                 ;Buurt     ;BU09173600;1;0.0;0.0
7070;Welten-Dorp;Heerlen                                 ;Buurt     ;BU09173601;1;455.0;1848.0
7071;Ziekenhuis;Heerlen                                 ;Buurt     ;BU09173602;1;0.0;0.0
7072;Benzenrade;Heerlen                                 ;Buurt     ;BU09173603;1;26.0;108.0
7073;Wijk 37 Bekkerveld;Heerlen                                 ;Wijk      ;WK091737  ;1;224.0;770.0
7074;Bekkerveld;Heerlen                                 ;Buurt     ;BU09173700;1;130.0;473.0
7075;Aarveld;Heerlen                                 ;Buurt     ;BU09173701;1;94.0;297.0
7076;Wijk 38 Caumerveld-Douve Weien;Heerlen                                 ;Wijk      ;WK091738  ;1;462.0;1946.0
7077;Caumerveld;Heerlen                                 ;Buurt     ;BU09173800;1;216.0;895.0
7078;Douve Weien;Heerlen                                 ;Buurt     ;BU09173801;1;246.0;1051.0
7079;Wijk 39 Molenberg;Heerlen                                 ;Wijk      ;WK091739  ;1;469.0;1467.0
7080;Molenbergpark;Heerlen                                 ;Buurt     ;BU09173900;1;91.0;393.0
7081;Dr. Nolensplein en omgeving;Heerlen                                 ;Buurt     ;BU09173901;1;133.0;454.0
7082;Dr. Schaepmanplein en omgeving;Heerlen                                 ;Buurt     ;BU09173902;1;227.0;583.0
7083;Schiffelerveld;Heerlen                                 ;Buurt     ;BU09173903;1;18.0;37.0
7084;Wijk 40 Heerlerbaan-Centrum;Heerlen                                 ;Wijk      ;WK091740  ;1;121.0;483.0
7085;Heerlerbaan-Oost;Heerlen                                 ;Buurt     ;BU09174000;1;121.0;483.0
7086;Wijk 41 Heerlerbaan-Schil;Heerlen                                 ;Wijk      ;WK091741  ;1;679.0;2851.0
7087;Egstraat en omgeving;Heerlen                                 ;Buurt     ;BU09174100;1;256.0;896.0
7088;Giezenveld;Heerlen                                 ;Buurt     ;BU09174101;1;;
7089;Heerlerbaan-West;Heerlen                                 ;Buurt     ;BU09174102;1;212.0;1095.0
7090;Imstenrade;Heerlen                                 ;Buurt     ;BU09174103;1;;
7091;Wijk 42 De Beitel;Heerlen                                 ;Wijk      ;WK091742  ;1;5.0;36.0
7092;Beitel;Heerlen                                 ;Buurt     ;BU09174200;1;5.0;36.0
7093;Heeze-Leende;Heeze-Leende                            ;Gemeente  ;GM1658    ;.;2143.0;9957.0
7094;Wijk 00 Heeze;Heeze-Leende                            ;Wijk      ;WK165800  ;1;1333.0;5810.0
7095;Heeze;Heeze-Leende                            ;Buurt     ;BU16580000;1;1201.0;5179.0
7096;Bedrijventerrein De Poortmannen;Heeze-Leende                            ;Buurt     ;BU16580001;1;3.0;23.0
7097;Verspreide huizen Heeze;Heeze-Leende                            ;Buurt     ;BU16580009;1;129.0;607.0
7098;Wijk 01 Leende;Heeze-Leende                            ;Wijk      ;WK165801  ;1;477.0;2521.0
7099;Leende;Heeze-Leende                            ;Buurt     ;BU16580100;1;437.0;2061.0
7100;Villawijk Boschhoven;Heeze-Leende                            ;Buurt     ;BU16580101;1;17.0;153.0
7101;Verspreide huizen Groote Heide;Heeze-Leende                            ;Buurt     ;BU16580108;1;3.0;16.0
7102;Verspreide huizen Zevenhuizense Heide;Heeze-Leende                            ;Buurt     ;BU16580109;1;20.0;291.0
7103;Wijk 02 Leenderstrijp;Heeze-Leende                            ;Wijk      ;WK165802  ;1;52.0;360.0
7104;Leenderstrijp;Heeze-Leende                            ;Buurt     ;BU16580200;1;47.0;319.0
7105;Verspreide huizen Dijkse Heide;Heeze-Leende                            ;Buurt     ;BU16580209;1;5.0;41.0
7106;Wijk 03 Sterksel;Heeze-Leende                            ;Wijk      ;WK165803  ;1;281.0;1266.0
7107;Sterksel;Heeze-Leende                            ;Buurt     ;BU16580300;1;122.0;665.0
7108;Verspr.h. ten zuiden van Sterksel;Heeze-Leende                            ;Buurt     ;BU16580308;1;5.0;43.0
7109;Verspr.h. ten oosten van Sterksel;Heeze-Leende                            ;Buurt     ;BU16580309;1;154.0;559.0
7110;Heiloo;Heiloo                                  ;Gemeente  ;GM0399    ;.;4080.0;11994.0
7111;Wijk 01 Blockhovepark;Heiloo                                  ;Wijk      ;WK039901  ;1;93.0;386.0
7112;Blockhovepark;Heiloo                                  ;Buurt     ;BU03990101;1;93.0;386.0
7113;Wijk 02 Heiloo Noord-West;Heiloo                                  ;Wijk      ;WK039902  ;1;517.0;1696.0
7114;Noorderneg;Heiloo                                  ;Buurt     ;BU03990201;1;11.0;49.0
7115;Oud West;Heiloo                                  ;Buurt     ;BU03990202;1;506.0;1647.0
7116;Wijk 03 Heiloo-Midden;Heiloo                                  ;Wijk      ;WK039903  ;1;716.0;2115.0
7117;Tuindorp;Heiloo                                  ;Buurt     ;BU03990301;1;220.0;586.0
7118;Gemeentebos;Heiloo                                  ;Buurt     ;BU03990302;1;73.0;239.0
7119;Plan Oost;Heiloo                                  ;Buurt     ;BU03990303;1;353.0;1119.0
7120;Nijenburg;Heiloo                                  ;Buurt     ;BU03990304;1;70.0;171.0
7121;Wijk 04 Heiloo-West;Heiloo                                  ;Wijk      ;WK039904  ;1;726.0;2062.0
7122;Zuiderneg;Heiloo                                  ;Buurt     ;BU03990401;1;351.0;1074.0
7123;Zuid West;Heiloo                                  ;Buurt     ;BU03990402;1;375.0;988.0
7124;Wijk 05 Stationsomgeving;Heiloo                                  ;Wijk      ;WK039905  ;1;1291.0;3424.0
7125;Akkerbuurt;Heiloo                                  ;Buurt     ;BU03990501;1;542.0;1261.0
7126;Oud Zuid;Heiloo                                  ;Buurt     ;BU03990502;1;246.0;736.0
7127;Vennewater;Heiloo                                  ;Buurt     ;BU03990503;1;75.0;235.0
7128;Zuiderloo;Heiloo                                  ;Buurt     ;BU03990504;1;428.0;1192.0
7129;Wijk 06 Ypestein;Heiloo                                  ;Wijk      ;WK039906  ;1;701.0;2162.0
7130;Willibrord;Heiloo                                  ;Buurt     ;BU03990601;1;0.0;0.0
7131;Oude Werf;Heiloo                                  ;Buurt     ;BU03990602;1;0.0;0.0
7132;Zuid Oost;Heiloo                                  ;Buurt     ;BU03990603;1;330.0;1040.0
7133;Oosterzij;Heiloo                                  ;Buurt     ;BU03990604;1;371.0;1121.0
7134;Wijk 07 Heiloo-Oost;Heiloo                                  ;Wijk      ;WK039907  ;1;;
7135;Het Die;Heiloo                                  ;Buurt     ;BU03990701;1;;
7136;Wijk 08 Heiloo Zuid-West;Heiloo                                  ;Wijk      ;WK039908  ;1;;
7137;De Volkstuinen;Heiloo                                  ;Buurt     ;BU03990801;1;;
7138;Kapelbuurt;Heiloo                                  ;Buurt     ;BU03990802;1;20.0;83.0
7139;Den Helder;Den Helder                              ;Gemeente  ;GM0400    ;.;6830.0;18702.0
7140;Wijk 01 Stad binnen de Linie-Oost;Den Helder                              ;Wijk      ;WK040001  ;1;742.0;1800.0
7141;Marinehaven;Den Helder                              ;Buurt     ;BU04000100;1;0.0;0.0
7142;Oostsloot;Den Helder                              ;Buurt     ;BU04000101;1;56.0;175.0
7143;Centrum;Den Helder                              ;Buurt     ;BU04000102;1;47.0;88.0
7144;Willemsoord;Den Helder                              ;Buurt     ;BU04000103;1;14.0;47.0
7145;Sluisdijk;Den Helder                              ;Buurt     ;BU04000104;1;65.0;133.0
7146;Visbuurt;Den Helder                              ;Buurt     ;BU04000105;1;199.0;471.0
7147;Grachtengordel;Den Helder                              ;Buurt     ;BU04000106;1;39.0;102.0
7148;Havenbuurt;Den Helder                              ;Buurt     ;BU04000107;1;0.0;0.0
7149;Vogelbuurt;Den Helder                              ;Buurt     ;BU04000108;1;305.0;705.0
7150;Mijnendienst;Den Helder                              ;Buurt     ;BU04000109;1;17.0;78.0
7151;Wijk 02 Stad binnen de Linie-West;Den Helder                              ;Wijk      ;WK040002  ;1;1177.0;2804.0
7152;Oud Den Helder;Den Helder                              ;Buurt     ;BU04000200;1;361.0;871.0
7153;Van Galenbuurt;Den Helder                              ;Buurt     ;BU04000201;1;136.0;355.0
7154;Indische buurt-Noord;Den Helder                              ;Buurt     ;BU04000202;1;64.0;196.0
7155;Indische buurt-Zuid;Den Helder                              ;Buurt     ;BU04000203;1;84.0;241.0
7156;Geleerdenbuurt;Den Helder                              ;Buurt     ;BU04000204;1;155.0;362.0
7157;Tuindorp-West;Den Helder                              ;Buurt     ;BU04000205;1;204.0;463.0
7158;Tuindorp-Oost;Den Helder                              ;Buurt     ;BU04000206;1;173.0;316.0
7159;Fort Erfprins;Den Helder                              ;Buurt     ;BU04000207;1;0.0;0.0
7160;Fort Dirksz Admiraal;Den Helder                              ;Buurt     ;BU04000208;1;0.0;0.0
7161;Wijk 03 Nieuw Den Helder-West;Den Helder                              ;Wijk      ;WK040003  ;1;409.0;1140.0
7162;Huisduinen;Den Helder                              ;Buurt     ;BU04000300;1;73.0;270.0
7163;Liniebuurt;Den Helder                              ;Buurt     ;BU04000301;1;;
7164;Jeruzalem;Den Helder                              ;Buurt     ;BU04000302;1;16.0;57.0
7165;Duinbuurt;Den Helder                              ;Buurt     ;BU04000303;1;305.0;751.0
7166;Donkere Duinen;Den Helder                              ;Buurt     ;BU04000304;1;;
7167;Wijk 04 Nieuw Den Helder-Oost;Den Helder                              ;Wijk      ;WK040004  ;1;1021.0;2585.0
7168;Nieuwlandbuurt;Den Helder                              ;Buurt     ;BU04000400;1;172.0;385.0
7169;Golfstroombuurt;Den Helder                              ;Buurt     ;BU04000401;1;93.0;198.0
7170;Grote Rivierenbuurt;Den Helder                              ;Buurt     ;BU04000402;1;170.0;416.0
7171;Kleine Rivierenbuurt;Den Helder                              ;Buurt     ;BU04000403;1;32.0;85.0
7172;Deltabuurt;Den Helder                              ;Buurt     ;BU04000404;1;77.0;217.0
7173;Falga;Den Helder                              ;Buurt     ;BU04000405;1;0.0;0.0
7174;Zuiderzeebuurt;Den Helder                              ;Buurt     ;BU04000406;1;31.0;77.0
7175;Schepenbuurt;Den Helder                              ;Buurt     ;BU04000407;1;231.0;573.0
7176;Nieuw Den Helder Zuid-Oost;Den Helder                              ;Buurt     ;BU04000408;1;205.0;581.0
7177;Dirksz Admiraal;Den Helder                              ;Buurt     ;BU04000409;1;10.0;53.0
7178;Wijk 05 De Schooten;Den Helder                              ;Wijk      ;WK040005  ;1;1319.0;3264.0
7179;Westoever;Den Helder                              ;Buurt     ;BU04000500;1;0.0;0.0
7180;Marina;Den Helder                              ;Buurt     ;BU04000501;1;85.0;277.0
7181;Schouten en Schepenenbuurt;Den Helder                              ;Buurt     ;BU04000502;1;204.0;478.0
7182;Walvisvaarderbuurt;Den Helder                              ;Buurt     ;BU04000503;1;13.0;48.0
7183;Zeeloodsenbuurt;Den Helder                              ;Buurt     ;BU04000504;1;219.0;477.0
7184;Boerderijbuurt;Den Helder                              ;Buurt     ;BU04000505;1;281.0;630.0
7185;Schooten-Centrum;Den Helder                              ;Buurt     ;BU04000506;1;37.0;119.0
7186;Landmetersbuurt;Den Helder                              ;Buurt     ;BU04000507;1;282.0;633.0
7187;Waterkeringsbuurt;Den Helder                              ;Buurt     ;BU04000508;1;113.0;343.0
7188;Guldemond;Den Helder                              ;Buurt     ;BU04000509;1;85.0;261.0
7189;Wijk 06 Het Koegras;Den Helder                              ;Wijk      ;WK040006  ;1;281.0;1106.0
7190;Julianadorp-Oost;Den Helder                              ;Buurt     ;BU04000600;1;255.0;955.0
7191;Oostoever;Den Helder                              ;Buurt     ;BU04000601;1;0.0;0.0
7192;Friesebuurt;Den Helder                              ;Buurt     ;BU04000602;1;9.0;51.0
7193;Kooypunt;Den Helder                              ;Buurt     ;BU04000603;1;;
7194;Koegras-Noord;Den Helder                              ;Buurt     ;BU04000604;1;7.0;55.0
7195;Blauwe Keet;Den Helder                              ;Buurt     ;BU04000605;1;;
7196;Koegras-Zuid;Den Helder                              ;Buurt     ;BU04000606;1;4.0;17.0
7197;De Kooy;Den Helder                              ;Buurt     ;BU04000607;1;0.0;0.0
7198;Wijk 07 Duinzoom;Den Helder                              ;Wijk      ;WK040007  ;1;51.0;229.0
7199;Mariëndal;Den Helder                              ;Buurt     ;BU04000700;1;5.0;22.0
7200;De Zandloper;Den Helder                              ;Buurt     ;BU04000701;1;11.0;51.0
7201;Ooghduyne;Den Helder                              ;Buurt     ;BU04000702;1;35.0;156.0
7202;Wijk 08 Julianadorp;Den Helder                              ;Wijk      ;WK040008  ;1;1830.0;5775.0
7203;Julianadorp-West;Den Helder                              ;Buurt     ;BU04000800;1;81.0;252.0
7204;Middelzand;Den Helder                              ;Buurt     ;BU04000801;1;278.0;723.0
7205;Vogelzand;Den Helder                              ;Buurt     ;BU04000802;1;221.0;755.0
7206;Doorzwin;Den Helder                              ;Buurt     ;BU04000803;1;186.0;597.0
7207;Kruiszwin;Den Helder                              ;Buurt     ;BU04000804;1;314.0;906.0
7208;Wierbalg;Den Helder                              ;Buurt     ;BU04000805;1;222.0;694.0
7209;Malzwin;Den Helder                              ;Buurt     ;BU04000806;1;179.0;628.0
7210;Boterzwin;Den Helder                              ;Buurt     ;BU04000807;1;144.0;467.0
7211;Zwanenbalg;Den Helder                              ;Buurt     ;BU04000808;1;100.0;404.0
7212;Noorderhaven;Den Helder                              ;Buurt     ;BU04000809;1;105.0;347.0
7213;Hellendoorn;Hellendoorn                             ;Gemeente  ;GM0163    ;.;4020.0;17178.0
7214;Wijk 01 Hellendoorn;Hellendoorn                             ;Wijk      ;WK016301  ;1;504.0;2214.0
7215;Hellendoorn-Centrum;Hellendoorn                             ;Buurt     ;BU01630101;1;37.0;138.0
7216;De Höfte;Hellendoorn                             ;Buurt     ;BU01630102;1;174.0;796.0
7217;Den Dam;Hellendoorn                             ;Buurt     ;BU01630103;1;31.0;137.0
7218;De Blenke;Hellendoorn                             ;Buurt     ;BU01630104;1;96.0;322.0
7219;De Zuid Es;Hellendoorn                             ;Buurt     ;BU01630105;1;126.0;615.0
7220;De Noord Es;Hellendoorn                             ;Buurt     ;BU01630106;1;40.0;206.0
7221;Wijk 02 Nijverdal Noord;Hellendoorn                             ;Wijk      ;WK016302  ;1;200.0;996.0
7222;Zeeheldenwijk;Hellendoorn                             ;Buurt     ;BU01630201;1;72.0;482.0
7223;Wilhelminawijk;Hellendoorn                             ;Buurt     ;BU01630202;1;118.0;467.0
7224;Gagelman Industrieterrein-Noord;Hellendoorn                             ;Buurt     ;BU01630203;1;10.0;47.0
7225;Wijk 03 Nijverdal West;Hellendoorn                             ;Wijk      ;WK016303  ;1;611.0;2515.0
7226;Nijverdal-Centrum;Hellendoorn                             ;Buurt     ;BU01630301;1;83.0;306.0
7227;Bloemen-Schilderswijk;Hellendoorn                             ;Buurt     ;BU01630302;1;130.0;424.0
7228;Noetsele I;Hellendoorn                             ;Buurt     ;BU01630303;1;223.0;970.0
7229;Noetsele II en III;Hellendoorn                             ;Buurt     ;BU01630304;1;175.0;815.0
7230;Wijk 04 Nijverdal Oost;Hellendoorn                             ;Wijk      ;WK016304  ;1;1044.0;3776.0
7231;Prinsessenwijk;Hellendoorn                             ;Buurt     ;BU01630401;1;110.0;397.0
7232;De Brake;Hellendoorn                             ;Buurt     ;BU01630402;1;114.0;432.0
7233;Konijnenberg;Hellendoorn                             ;Buurt     ;BU01630403;1;54.0;237.0
7234;Nijverdal Oost;Hellendoorn                             ;Buurt     ;BU01630404;1;63.0;258.0
7235;De Blokken;Hellendoorn                             ;Buurt     ;BU01630405;1;263.0;800.0
7236;Groot Lochter;Hellendoorn                             ;Buurt     ;BU01630406;1;313.0;1143.0
7237;'t Lochter;Hellendoorn                             ;Buurt     ;BU01630407;1;3.0;32.0
7238;'n Oaln Diek;Hellendoorn                             ;Buurt     ;BU01630408;1;124.0;476.0
7239;Wijk 05 Buitengebied;Hellendoorn                             ;Wijk      ;WK016305  ;1;441.0;2799.0
7240;Hellendoorn;Hellendoorn                             ;Buurt     ;BU01630501;1;51.0;348.0
7241;'t Hexel;Hellendoorn                             ;Buurt     ;BU01630503;1;42.0;239.0
7242;Boersingel;Hellendoorn                             ;Buurt     ;BU01630504;1;;
7243;Egede, Elen en Rhaan;Hellendoorn                             ;Buurt     ;BU01630505;1;55.0;340.0
7244;Hulsen;Hellendoorn                             ;Buurt     ;BU01630506;1;70.0;431.0
7245;Haarle;Hellendoorn                             ;Buurt     ;BU01630507;1;102.0;658.0
7246;Daarle;Hellendoorn                             ;Buurt     ;BU01630508;1;45.0;327.0
7247;Daarlerveen;Hellendoorn                             ;Buurt     ;BU01630509;1;41.0;251.0
7248;Marle;Hellendoorn                             ;Buurt     ;BU01630510;1;;
7249;Wijk 06 Kruidenwijk;Hellendoorn                             ;Wijk      ;WK016306  ;1;841.0;3350.0
7250;Hulsen dorp;Hellendoorn                             ;Buurt     ;BU01630601;1;43.0;274.0
7251;Kruidenwijk Oost;Hellendoorn                             ;Buurt     ;BU01630602;1;325.0;1155.0
7252;Kruidenwijk Centrum;Hellendoorn                             ;Buurt     ;BU01630603;1;11.0;36.0
7253;Kruidenwijk Noord;Hellendoorn                             ;Buurt     ;BU01630604;1;210.0;863.0
7254;Kruidenwijk West;Hellendoorn                             ;Buurt     ;BU01630605;1;191.0;794.0
7255;Kruidenwijk Zuid;Hellendoorn                             ;Buurt     ;BU01630606;1;61.0;227.0
7256;Wijk 07 Haarle;Hellendoorn                             ;Wijk      ;WK016307  ;1;215.0;765.0
7257;Dorp Haarle;Hellendoorn                             ;Buurt     ;BU01630700;1;215.0;765.0
7258;Wijk 08 Daarle;Hellendoorn                             ;Wijk      ;WK016308  ;1;71.0;324.0
7259;Dorp Daarle;Hellendoorn                             ;Buurt     ;BU01630800;1;71.0;324.0
7260;Wijk 09 Daarlerveen;Hellendoorn                             ;Wijk      ;WK016309  ;1;93.0;438.0
7261;Dorp Daarlerveen;Hellendoorn                             ;Buurt     ;BU01630900;1;93.0;438.0
7262;Hellevoetsluis;Hellevoetsluis                          ;Gemeente  ;GM0530    ;.;3463.0;11477.0
7263;Wijk 00 Hellevoet;Hellevoetsluis                          ;Wijk      ;WK053000  ;1;252.0;898.0
7264;De Vesting;Hellevoetsluis                          ;Buurt     ;BU05300000;1;19.0;35.0
7265;Glaciswijk;Hellevoetsluis                          ;Buurt     ;BU05300001;1;11.0;45.0
7266;Groote Weergors;Hellevoetsluis                          ;Buurt     ;BU05300003;1;71.0;327.0
7267;Marinebuurt;Hellevoetsluis                          ;Buurt     ;BU05300004;1;41.0;120.0
7268;Dichters- en Schrijversbuurt;Hellevoetsluis                          ;Buurt     ;BU05300005;1;110.0;372.0
7269;Wijk 01 Nieuw-Helvoet;Hellevoetsluis                          ;Wijk      ;WK053001  ;1;423.0;1468.0
7270;Nieuw-Helvoet;Hellevoetsluis                          ;Buurt     ;BU05300100;1;38.0;132.0
7271;Bloemen- en Plantenbuurt;Hellevoetsluis                          ;Buurt     ;BU05300101;1;60.0;217.0
7272;Kulck-Noord;Hellevoetsluis                          ;Buurt     ;BU05300102;1;53.0;162.0
7273;Kulck-Zuid;Hellevoetsluis                          ;Buurt     ;BU05300103;1;78.0;281.0
7274;Rijksstraatweg en omgeving;Hellevoetsluis                          ;Buurt     ;BU05300104;1;118.0;424.0
7275;Dorp en Hoonaart;Hellevoetsluis                          ;Buurt     ;BU05300105;1;45.0;141.0
7276;Vogelbuurt;Hellevoetsluis                          ;Buurt     ;BU05300106;1;;
7277;Boomgaard;Hellevoetsluis                          ;Buurt     ;BU05300107;1;;
