ID;SITC;Landengroepen;Perioden;Invoerwaarde_1;Uitvoerwaarde_2;Handelsbalans_3;JaarmutatieInvoerwaarde_4;JaarmutatieUitvoerwaarde_5;Invoerwaarde_6;Uitvoerwaarde_7;Handelsbalans_8;JaarmutatieInvoerwaarde_9;JaarmutatieUitvoerwaarde_10
270;Totaal goederen;Totaal landen;2022 januari-oktober;554782.0;594065.0;39283.0;;;;;;;
271;Totaal goederen;Europese Unie (exclusief Nederland);2002 januari;;;;;;9356.0;14271.0;4914.0;-9.1;-11.5
272;Totaal goederen;Europese Unie (exclusief Nederland);2002 februari;;;;;;9337.0;14013.0;4676.0;-7.7;-9.6
273;Totaal goederen;Europese Unie (exclusief Nederland);2002 maart;;;;;;10149.0;15912.0;5763.0;-7.8;-10.0
274;Totaal goederen;Europese Unie (exclusief Nederland);2002 april;;;;;;9788.0;14290.0;4502.0;1.8;-5.2
275;Totaal goederen;Europese Unie (exclusief Nederland);2002 mei;;;;;;9770.0;14744.0;4974.0;-6.3;-10.1
276;Totaal goederen;Europese Unie (exclusief Nederland);2002 juni;;;;;;9911.0;14721.0;4810.0;-4.2;-10.3
277;Totaal goederen;Europese Unie (exclusief Nederland);2002 juli;;;;;;9429.0;13918.0;4488.0;-1.9;-3.3
278;Totaal goederen;Europese Unie (exclusief Nederland);2002 augustus;;;;;;8775.0;13263.0;4488.0;-1.8;-6.4
279;Totaal goederen;Europese Unie (exclusief Nederland);2002 september;;;;;;10189.0;15660.0;5471.0;6.3;0.7
280;Totaal goederen;Europese Unie (exclusief Nederland);2002 oktober;;;;;;10529.0;15629.0;5099.0;4.4;-1.4
281;Totaal goederen;Europese Unie (exclusief Nederland);2002 november;;;;;;9914.0;15113.0;5199.0;-0.6;-2.7
282;Totaal goederen;Europese Unie (exclusief Nederland);2002 december;;;;;;9790.0;14526.0;4736.0;5.6;-0.6
283;Totaal goederen;Europese Unie (exclusief Nederland);2002;;;;;;116938.0;176060.0;59122.0;-2.0;-6.0
284;Totaal goederen;Europese Unie (exclusief Nederland);2003 januari;;;;;;9625.0;15132.0;5507.0;2.9;6.0
285;Totaal goederen;Europese Unie (exclusief Nederland);2003 februari;;;;;;9729.0;14908.0;5179.0;4.2;6.4
286;Totaal goederen;Europese Unie (exclusief Nederland);2003 maart;;;;;;10589.0;16167.0;5578.0;4.3;1.6
287;Totaal goederen;Europese Unie (exclusief Nederland);2003 april;;;;;;9611.0;14122.0;4511.0;-1.8;-1.2
288;Totaal goederen;Europese Unie (exclusief Nederland);2003 mei;;;;;;9388.0;13985.0;4597.0;-3.9;-5.1
289;Totaal goederen;Europese Unie (exclusief Nederland);2003 juni;;;;;;9510.0;14236.0;4727.0;-4.1;-3.3
290;Totaal goederen;Europese Unie (exclusief Nederland);2003 juli;;;;;;9690.0;13921.0;4231.0;2.8;0.0
291;Totaal goederen;Europese Unie (exclusief Nederland);2003 augustus;;;;;;8434.0;12394.0;3960.0;-3.9;-6.6
292;Totaal goederen;Europese Unie (exclusief Nederland);2003 september;;;;;;9844.0;15454.0;5611.0;-3.4;-1.3
293;Totaal goederen;Europese Unie (exclusief Nederland);2003 oktober;;;;;;10601.0;16146.0;5545.0;0.7;3.3
294;Totaal goederen;Europese Unie (exclusief Nederland);2003 november;;;;;;9942.0;15107.0;5165.0;0.3;0.0
295;Totaal goederen;Europese Unie (exclusief Nederland);2003 december;;;;;;10229.0;14593.0;4364.0;4.5;0.5
296;Totaal goederen;Europese Unie (exclusief Nederland);2003;;;;;;117192.0;176166.0;58974.0;0.2;0.1
297;Totaal goederen;Europese Unie (exclusief Nederland);2004 januari;;;;;;9381.0;14695.0;5313.0;;
298;Totaal goederen;Europese Unie (exclusief Nederland);2004 februari;;;;;;9635.0;14513.0;4878.0;;
299;Totaal goederen;Europese Unie (exclusief Nederland);2004 maart;;;;;;11228.0;17071.0;5843.0;;
300;Totaal goederen;Europese Unie (exclusief Nederland);2004 april;;;;;;9999.0;15179.0;5180.0;;
301;Totaal goederen;Europese Unie (exclusief Nederland);2004 mei;;;;;;10090.0;15460.0;5370.0;;
302;Totaal goederen;Europese Unie (exclusief Nederland);2004 juni;;;;;;11622.0;17173.0;5551.0;;
303;Totaal goederen;Europese Unie (exclusief Nederland);2004 juli;;;;;;10533.0;15939.0;5406.0;;
304;Totaal goederen;Europese Unie (exclusief Nederland);2004 augustus;;;;;;9965.0;15004.0;5039.0;;
305;Totaal goederen;Europese Unie (exclusief Nederland);2004 september;;;;;;11567.0;18216.0;6649.0;;
306;Totaal goederen;Europese Unie (exclusief Nederland);2004 oktober;;;;;;11321.0;17848.0;6526.0;;
307;Totaal goederen;Europese Unie (exclusief Nederland);2004 november;;;;;;11686.0;18029.0;6343.0;;
308;Totaal goederen;Europese Unie (exclusief Nederland);2004 december;;;;;;11747.0;17281.0;5534.0;;
309;Totaal goederen;Europese Unie (exclusief Nederland);2004;;;;;;130253.0;198515.0;68262.0;;
310;Totaal goederen;Europese Unie (exclusief Nederland);2005 januari;;;;;;10596.0;16706.0;6110.0;;
311;Totaal goederen;Europese Unie (exclusief Nederland);2005 februari;;;;;;10751.0;16750.0;5999.0;;
312;Totaal goederen;Europese Unie (exclusief Nederland);2005 maart;;;;;;12199.0;18912.0;6713.0;;
313;Totaal goederen;Europese Unie (exclusief Nederland);2005 april;;;;;;11690.0;17764.0;6073.0;;
314;Totaal goederen;Europese Unie (exclusief Nederland);2005 mei;;;;;;10978.0;16736.0;5759.0;8.8;8.3
315;Totaal goederen;Europese Unie (exclusief Nederland);2005 juni;;;;;;11753.0;18062.0;6309.0;1.1;5.2
316;Totaal goederen;Europese Unie (exclusief Nederland);2005 juli;;;;;;10839.0;16713.0;5874.0;2.9;4.9
317;Totaal goederen;Europese Unie (exclusief Nederland);2005 augustus;;;;;;10518.0;16770.0;6252.0;5.6;11.8
318;Totaal goederen;Europese Unie (exclusief Nederland);2005 september;;;;;;12183.0;19514.0;7331.0;5.3;7.1
319;Totaal goederen;Europese Unie (exclusief Nederland);2005 oktober;;;;;;11967.0;19251.0;7284.0;5.7;7.9
320;Totaal goederen;Europese Unie (exclusief Nederland);2005 november;;;;;;12363.0;19951.0;7588.0;5.8;10.7
321;Totaal goederen;Europese Unie (exclusief Nederland);2005 december;;;;;;12359.0;19052.0;6693.0;5.2;10.2
322;Totaal goederen;Europese Unie (exclusief Nederland);2005;;;;;;138197.0;216181.0;77984.0;;
323;Totaal goederen;Europese Unie (exclusief Nederland);2006 januari;;;;;;11884.0;19539.0;7655.0;12.2;17.0
324;Totaal goederen;Europese Unie (exclusief Nederland);2006 februari;;;;;;11883.0;19069.0;7186.0;10.5;13.8
325;Totaal goederen;Europese Unie (exclusief Nederland);2006 maart;;;;;;14065.0;22519.0;8454.0;15.3;19.1
326;Totaal goederen;Europese Unie (exclusief Nederland);2006 april;;;;;;12374.0;18844.0;6470.0;5.8;6.1
327;Totaal goederen;Europese Unie (exclusief Nederland);2006 mei;;;;;;13534.0;19793.0;6259.0;23.3;18.3
328;Totaal goederen;Europese Unie (exclusief Nederland);2006 juni;;;;;;13268.0;20338.0;7070.0;12.9;12.6
329;Totaal goederen;Europese Unie (exclusief Nederland);2006 juli;;;;;;12388.0;18162.0;5774.0;14.3;8.7
330;Totaal goederen;Europese Unie (exclusief Nederland);2006 augustus;;;;;;12110.0;19080.0;6970.0;15.1;13.8
331;Totaal goederen;Europese Unie (exclusief Nederland);2006 september;;;;;;13047.0;20836.0;7789.0;7.1;6.8
332;Totaal goederen;Europese Unie (exclusief Nederland);2006 oktober;;;;;;13635.0;21595.0;7960.0;13.9;12.2
333;Totaal goederen;Europese Unie (exclusief Nederland);2006 november;;;;;;13793.0;22349.0;8556.0;11.6;12.0
334;Totaal goederen;Europese Unie (exclusief Nederland);2006 december;;;;;;12819.0;20319.0;7501.0;3.7;6.7
335;Totaal goederen;Europese Unie (exclusief Nederland);2006;;;;;;154799.0;242441.0;87643.0;12.0;12.1
336;Totaal goederen;Europese Unie (exclusief Nederland);2007 januari;13396.0;20905.0;7509.0;;;13110.0;21202.0;8092.0;;
337;Totaal goederen;Europese Unie (exclusief Nederland);2007 februari;13637.0;20303.0;6666.0;;;13299.0;20519.0;7220.0;;
338;Totaal goederen;Europese Unie (exclusief Nederland);2007 maart;15467.0;23110.0;7643.0;;;15111.0;23143.0;8031.0;;
339;Totaal goederen;Europese Unie (exclusief Nederland);2007 april;13722.0;19916.0;6194.0;;;13381.0;20127.0;6746.0;;
340;Totaal goederen;Europese Unie (exclusief Nederland);2007 mei;14727.0;20955.0;6228.0;;;14364.0;21186.0;6822.0;;
341;Totaal goederen;Europese Unie (exclusief Nederland);2007 juni;14961.0;21391.0;6430.0;;;14594.0;21621.0;7027.0;;
342;Totaal goederen;Europese Unie (exclusief Nederland);2007 juli;14026.0;20644.0;6618.0;;;13697.0;20817.0;7119.0;;
343;Totaal goederen;Europese Unie (exclusief Nederland);2007 augustus;13895.0;20305.0;6410.0;;;13573.0;20486.0;6913.0;;
344;Totaal goederen;Europese Unie (exclusief Nederland);2007 september;14474.0;21752.0;7278.0;;;14076.0;22098.0;8022.0;;
345;Totaal goederen;Europese Unie (exclusief Nederland);2007 oktober;15759.0;23948.0;8189.0;;;15369.0;24167.0;8798.0;;
346;Totaal goederen;Europese Unie (exclusief Nederland);2007 november;15995.0;24665.0;8670.0;;;15614.0;24941.0;9327.0;;
347;Totaal goederen;Europese Unie (exclusief Nederland);2007 december;14119.0;21432.0;7313.0;;;13745.0;21601.0;7856.0;;
348;Totaal goederen;Europese Unie (exclusief Nederland);2007;174179.0;259328.0;85149.0;;;169934.0;261908.0;91975.0;;
349;Totaal goederen;Europese Unie (exclusief Nederland);2008 januari;15342.0;24127.0;8785.0;;;;;;;
350;Totaal goederen;Europese Unie (exclusief Nederland);2008 februari;15796.0;23738.0;7942.0;;;;;;;
351;Totaal goederen;Europese Unie (exclusief Nederland);2008 maart;15435.0;24429.0;8994.0;;;;;;;
352;Totaal goederen;Europese Unie (exclusief Nederland);2008 april;16195.0;24374.0;8179.0;;;;;;;
353;Totaal goederen;Europese Unie (exclusief Nederland);2008 mei;15572.0;23159.0;7587.0;;;;;;;
354;Totaal goederen;Europese Unie (exclusief Nederland);2008 juni;16223.0;23943.0;7720.0;;;;;;;
355;Totaal goederen;Europese Unie (exclusief Nederland);2008 juli;15921.0;23729.0;7808.0;;;;;;;
356;Totaal goederen;Europese Unie (exclusief Nederland);2008 augustus;14143.0;21822.0;7679.0;;;;;;;
357;Totaal goederen;Europese Unie (exclusief Nederland);2008 september;16290.0;24958.0;8667.0;;;;;;;
358;Totaal goederen;Europese Unie (exclusief Nederland);2008 oktober;16579.0;25673.0;9093.0;;;;;;;
359;Totaal goederen;Europese Unie (exclusief Nederland);2008 november;14314.0;22547.0;8234.0;;;;;;;
360;Totaal goederen;Europese Unie (exclusief Nederland);2008 december;13318.0;20236.0;6918.0;;;;;;;
361;Totaal goederen;Europese Unie (exclusief Nederland);2008;185128.0;282735.0;97607.0;;;;;;;
362;Totaal goederen;Europese Unie (exclusief Nederland);2009 januari;11938.0;19555.0;7617.0;-22.2;-18.9;;;;;
363;Totaal goederen;Europese Unie (exclusief Nederland);2009 februari;12574.0;18848.0;6274.0;-20.4;-20.6;;;;;
364;Totaal goederen;Europese Unie (exclusief Nederland);2009 maart;13298.0;20229.0;6931.0;-13.8;-17.2;;;;;
365;Totaal goederen;Europese Unie (exclusief Nederland);2009 april;12124.0;18027.0;5903.0;-25.1;-26.0;;;;;
366;Totaal goederen;Europese Unie (exclusief Nederland);2009 mei;11757.0;17721.0;5964.0;-24.5;-23.5;;;;;
367;Totaal goederen;Europese Unie (exclusief Nederland);2009 juni;12803.0;18721.0;5918.0;-21.1;-21.8;;;;;
368;Totaal goederen;Europese Unie (exclusief Nederland);2009 juli;12800.0;18630.0;5830.0;-19.6;-21.5;;;;;
369;Totaal goederen;Europese Unie (exclusief Nederland);2009 augustus;11293.0;17035.0;5742.0;-20.2;-21.9;;;;;
370;Totaal goederen;Europese Unie (exclusief Nederland);2009 september;12992.0;20278.0;7285.0;-20.2;-18.8;;;;;
371;Totaal goederen;Europese Unie (exclusief Nederland);2009 oktober;13426.0;21295.0;7869.0;-19.0;-17.0;;;;;
372;Totaal goederen;Europese Unie (exclusief Nederland);2009 november;13174.0;21170.0;7997.0;-8.0;-6.1;;;;;
373;Totaal goederen;Europese Unie (exclusief Nederland);2009 december;13648.0;19834.0;6186.0;2.5;-2.0;;;;;
374;Totaal goederen;Europese Unie (exclusief Nederland);2009;151826.0;231344.0;79518.0;-18.0;-18.2;;;;;
375;Totaal goederen;Europese Unie (exclusief Nederland);2010 januari;12801.0;20918.0;8117.0;7.2;7.0;;;;;
376;Totaal goederen;Europese Unie (exclusief Nederland);2010 februari;13183.0;20578.0;7395.0;4.8;9.2;;;;;
377;Totaal goederen;Europese Unie (exclusief Nederland);2010 maart;15703.0;24479.0;8776.0;18.1;21.0;;;;;
378;Totaal goederen;Europese Unie (exclusief Nederland);2010 april;14859.0;22398.0;7539.0;22.6;24.2;;;;;
379;Totaal goederen;Europese Unie (exclusief Nederland);2010 mei;14350.0;21773.0;7423.0;22.1;22.9;;;;;
380;Totaal goederen;Europese Unie (exclusief Nederland);2010 juni;16444.0;23619.0;7174.0;28.4;26.2;;;;;
381;Totaal goederen;Europese Unie (exclusief Nederland);2010 juli;14207.0;22190.0;7983.0;11.0;19.1;;;;;
382;Totaal goederen;Europese Unie (exclusief Nederland);2010 augustus;13329.0;21005.0;7676.0;18.0;23.3;;;;;
383;Totaal goederen;Europese Unie (exclusief Nederland);2010 september;14795.0;23852.0;9057.0;13.9;17.6;;;;;
384;Totaal goederen;Europese Unie (exclusief Nederland);2010 oktober;15248.0;24265.0;9017.0;13.6;13.9;;;;;
385;Totaal goederen;Europese Unie (exclusief Nederland);2010 november;16081.0;25908.0;9826.0;22.1;22.4;;;;;
386;Totaal goederen;Europese Unie (exclusief Nederland);2010 december;15670.0;24681.0;9011.0;14.8;24.4;;;;;
387;Totaal goederen;Europese Unie (exclusief Nederland);2010;176670.0;275666.0;98996.0;16.4;19.2;;;;;
388;Totaal goederen;Europese Unie (exclusief Nederland);2011 januari;14805.0;24206.0;9400.0;15.7;15.7;;;;;
389;Totaal goederen;Europese Unie (exclusief Nederland);2011 februari;15779.0;24493.0;8715.0;19.7;19.0;;;;;
390;Totaal goederen;Europese Unie (exclusief Nederland);2011 maart;17945.0;28115.0;10170.0;14.3;14.9;;;;;
391;Totaal goederen;Europese Unie (exclusief Nederland);2011 april;15280.0;24732.0;9452.0;2.8;10.4;;;;;
392;Totaal goederen;Europese Unie (exclusief Nederland);2011 mei;16773.0;25554.0;8781.0;16.9;17.4;;;;;
393;Totaal goederen;Europese Unie (exclusief Nederland);2011 juni;16362.0;24935.0;8574.0;-0.5;5.6;;;;;
394;Totaal goederen;Europese Unie (exclusief Nederland);2011 juli;15774.0;23981.0;8206.0;11.0;8.1;;;;;
395;Totaal goederen;Europese Unie (exclusief Nederland);2011 augustus;15505.0;23990.0;8485.0;16.3;14.2;;;;;
396;Totaal goederen;Europese Unie (exclusief Nederland);2011 september;16397.0;25975.0;9577.0;10.8;8.9;;;;;
397;Totaal goederen;Europese Unie (exclusief Nederland);2011 oktober;16060.0;25552.0;9493.0;5.3;5.3;;;;;
398;Totaal goederen;Europese Unie (exclusief Nederland);2011 november;16748.0;26349.0;9600.0;4.1;1.7;;;;;
399;Totaal goederen;Europese Unie (exclusief Nederland);2011 december;16137.0;25001.0;8864.0;3.0;1.3;;;;;
400;Totaal goederen;Europese Unie (exclusief Nederland);2011;193565.0;302883.0;109318.0;9.6;9.9;;;;;
401;Totaal goederen;Europese Unie (exclusief Nederland);2012 januari;15523.0;25155.0;9633.0;4.8;3.9;;;;;
402;Totaal goederen;Europese Unie (exclusief Nederland);2012 februari;16267.0;25933.0;9666.0;3.1;5.9;;;;;
403;Totaal goederen;Europese Unie (exclusief Nederland);2012 maart;18066.0;27938.0;9873.0;0.7;-0.6;;;;;
404;Totaal goederen;Europese Unie (exclusief Nederland);2012 april;16105.0;25097.0;8992.0;5.4;1.5;;;;;
405;Totaal goederen;Europese Unie (exclusief Nederland);2012 mei;16883.0;26160.0;9277.0;0.7;2.4;;;;;
406;Totaal goederen;Europese Unie (exclusief Nederland);2012 juni;17034.0;25663.0;8628.0;4.1;2.9;;;;;
407;Totaal goederen;Europese Unie (exclusief Nederland);2012 juli;16452.0;25245.0;8792.0;4.3;5.3;;;;;
408;Totaal goederen;Europese Unie (exclusief Nederland);2012 augustus;16234.0;24406.0;8172.0;4.7;1.7;;;;;
409;Totaal goederen;Europese Unie (exclusief Nederland);2012 september;16658.0;25532.0;8873.0;1.6;-1.7;;;;;
410;Totaal goederen;Europese Unie (exclusief Nederland);2012 oktober;18133.0;28552.0;10419.0;12.9;11.7;;;;;
411;Totaal goederen;Europese Unie (exclusief Nederland);2012 november;17488.0;27772.0;10284.0;4.4;5.4;;;;;
412;Totaal goederen;Europese Unie (exclusief Nederland);2012 december;15853.0;24271.0;8418.0;-1.8;-2.9;;;;;
413;Totaal goederen;Europese Unie (exclusief Nederland);2012;200696.0;311724.0;111028.0;3.7;2.9;;;;;
414;Totaal goederen;Europese Unie (exclusief Nederland);2013 januari;17198.0;26916.0;9718.0;10.8;7.0;;;;;
415;Totaal goederen;Europese Unie (exclusief Nederland);2013 februari;16719.0;25489.0;8769.0;2.8;-1.7;;;;;
416;Totaal goederen;Europese Unie (exclusief Nederland);2013 maart;17635.0;27667.0;10033.0;-2.4;-1.0;;;;;
417;Totaal goederen;Europese Unie (exclusief Nederland);2013 april;16726.0;25702.0;8975.0;3.9;2.4;;;;;
418;Totaal goederen;Europese Unie (exclusief Nederland);2013 mei;17503.0;26701.0;9199.0;3.7;2.1;;;;;
419;Totaal goederen;Europese Unie (exclusief Nederland);2013 juni;17074.0;26168.0;9095.0;0.2;2.0;;;;;
420;Totaal goederen;Europese Unie (exclusief Nederland);2013 juli;17054.0;26052.0;8998.0;;;;;;;
421;Totaal goederen;Europese Unie (exclusief Nederland);2013 augustus;15451.0;24338.0;8887.0;;;;;;;
422;Totaal goederen;Europese Unie (exclusief Nederland);2013 september;16374.0;26445.0;10071.0;;;;;;;
423;Totaal goederen;Europese Unie (exclusief Nederland);2013 oktober;17242.0;28576.0;11334.0;;;;;;;
424;Totaal goederen;Europese Unie (exclusief Nederland);2013 november;16684.0;27472.0;10788.0;;;;;;;
425;Totaal goederen;Europese Unie (exclusief Nederland);2013 december;16489.0;25504.0;9016.0;;;;;;;
426;Totaal goederen;Europese Unie (exclusief Nederland);2013;202149.0;317031.0;114882.0;;;;;;;
427;Totaal goederen;Europese Unie (exclusief Nederland);2014 januari;16327.0;27144.0;10817.0;;;;;;;
428;Totaal goederen;Europese Unie (exclusief Nederland);2014 februari;16407.0;25642.0;9234.0;;;;;;;
429;Totaal goederen;Europese Unie (exclusief Nederland);2014 maart;17292.0;27460.0;10168.0;;;;;;;
430;Totaal goederen;Europese Unie (exclusief Nederland);2014 april;17076.0;26574.0;9498.0;;;;;;;
431;Totaal goederen;Europese Unie (exclusief Nederland);2014 mei;16672.0;25903.0;9232.0;;;;;;;
432;Totaal goederen;Europese Unie (exclusief Nederland);2014 juni;16412.0;26336.0;9924.0;;;;;;;
433;Totaal goederen;Europese Unie (exclusief Nederland);2014 juli;16880.0;26604.0;9723.0;-1.0;2.1;;;;;
434;Totaal goederen;Europese Unie (exclusief Nederland);2014 augustus;14217.0;23623.0;9406.0;-8.0;-2.9;;;;;
435;Totaal goederen;Europese Unie (exclusief Nederland);2014 september;17058.0;27575.0;10517.0;4.2;4.3;;;;;
436;Totaal goederen;Europese Unie (exclusief Nederland);2014 oktober;17818.0;27849.0;10031.0;3.3;-2.5;;;;;
437;Totaal goederen;Europese Unie (exclusief Nederland);2014 november;16259.0;26543.0;10284.0;-2.5;-3.4;;;;;
438;Totaal goederen;Europese Unie (exclusief Nederland);2014 december;15965.0;25695.0;9731.0;-3.2;0.7;;;;;
439;Totaal goederen;Europese Unie (exclusief Nederland);2014;198383.0;316949.0;118566.0;;;;;;;
440;Totaal goederen;Europese Unie (exclusief Nederland);2015 januari;15239.0;24171.0;8932.0;;;;;;;
441;Totaal goederen;Europese Unie (exclusief Nederland);2015 februari;15513.0;24432.0;8918.0;;;;;;;
442;Totaal goederen;Europese Unie (exclusief Nederland);2015 maart;18108.0;27250.0;9142.0;;;;;;;
443;Totaal goederen;Europese Unie (exclusief Nederland);2015 april;16770.0;25205.0;8435.0;;;;;;;
444;Totaal goederen;Europese Unie (exclusief Nederland);2015 mei;16218.0;24111.0;7893.0;;;;;;;
445;Totaal goederen;Europese Unie (exclusief Nederland);2015 juni;17860.0;26820.0;8960.0;;;;;;;
446;Totaal goederen;Europese Unie (exclusief Nederland);2015 juli;17474.0;25503.0;8029.0;;;;;;;
447;Totaal goederen;Europese Unie (exclusief Nederland);2015 augustus;14925.0;23078.0;8153.0;;;;;;;
448;Totaal goederen;Europese Unie (exclusief Nederland);2015 september;16887.0;25767.0;8880.0;;;;;;;
449;Totaal goederen;Europese Unie (exclusief Nederland);2015 oktober;17331.0;25901.0;8570.0;;;;;;;
450;Totaal goederen;Europese Unie (exclusief Nederland);2015 november;16954.0;25700.0;8746.0;;;;;;;
451;Totaal goederen;Europese Unie (exclusief Nederland);2015 december;17202.0;24568.0;7366.0;;;;;;;
452;Totaal goederen;Europese Unie (exclusief Nederland);2015;200481.0;302505.0;102024.0;;;;;;;
453;Totaal goederen;Europese Unie (exclusief Nederland);2016 januari;15093.0;23729.0;8636.0;-1.0;-1.8;;;;;
454;Totaal goederen;Europese Unie (exclusief Nederland);2016 februari;15916.0;24742.0;8826.0;2.6;1.3;;;;;
455;Totaal goederen;Europese Unie (exclusief Nederland);2016 maart;17148.0;26528.0;9380.0;-5.3;-2.7;;;;;
456;Totaal goederen;Europese Unie (exclusief Nederland);2016 april;16311.0;25576.0;9265.0;-2.7;1.5;;;;;
457;Totaal goederen;Europese Unie (exclusief Nederland);2016 mei;16247.0;24912.0;8665.0;0.2;3.3;;;;;
458;Totaal goederen;Europese Unie (exclusief Nederland);2016 juni;17412.0;26312.0;8900.0;-2.5;-1.9;;;;;
459;Totaal goederen;Europese Unie (exclusief Nederland);2016 juli;15983.0;24068.0;8085.0;-8.5;-5.6;;;;;
460;Totaal goederen;Europese Unie (exclusief Nederland);2016 augustus;15907.0;24248.0;8341.0;6.6;5.1;;;;;
461;Totaal goederen;Europese Unie (exclusief Nederland);2016 september;17197.0;26299.0;9102.0;1.8;2.1;;;;;
462;Totaal goederen;Europese Unie (exclusief Nederland);2016 oktober;17299.0;26167.0;8869.0;-0.2;1.0;;;;;
463;Totaal goederen;Europese Unie (exclusief Nederland);2016 november;18069.0;27622.0;9554.0;6.6;7.5;;;;;
464;Totaal goederen;Europese Unie (exclusief Nederland);2016 december;17815.0;26390.0;8576.0;3.6;7.4;;;;;
465;Totaal goederen;Europese Unie (exclusief Nederland);2016;200395.0;306594.0;106200.0;0.0;1.4;;;;;
466;Totaal goederen;Europese Unie (exclusief Nederland);2017 januari;17341.0;27262.0;9922.0;14.9;14.9;;;;;
467;Totaal goederen;Europese Unie (exclusief Nederland);2017 februari;17146.0;27139.0;9993.0;7.7;9.7;;;;;
468;Totaal goederen;Europese Unie (exclusief Nederland);2017 maart;20030.0;31139.0;11109.0;16.8;17.4;;;;;
469;Totaal goederen;Europese Unie (exclusief Nederland);2017 april;16704.0;25284.0;8580.0;2.4;-1.1;;;;;
470;Totaal goederen;Europese Unie (exclusief Nederland);2017 mei;18968.0;28512.0;9544.0;16.8;14.5;;;;;
471;Totaal goederen;Europese Unie (exclusief Nederland);2017 juni;18883.0;28730.0;9847.0;8.4;9.2;;;;;
472;Totaal goederen;Europese Unie (exclusief Nederland);2017 juli;17717.0;26100.0;8383.0;10.9;8.4;;;;;
473;Totaal goederen;Europese Unie (exclusief Nederland);2017 augustus;17563.0;26124.0;8561.0;10.4;7.7;;;;;
474;Totaal goederen;Europese Unie (exclusief Nederland);2017 september;18526.0;28006.0;9480.0;7.7;6.5;;;;;
475;Totaal goederen;Europese Unie (exclusief Nederland);2017 oktober;19129.0;28308.0;9179.0;10.6;8.2;;;;;
476;Totaal goederen;Europese Unie (exclusief Nederland);2017 november;20714.0;30167.0;9453.0;14.6;9.2;;;;;
477;Totaal goederen;Europese Unie (exclusief Nederland);2017 december;19053.0;26877.0;7824.0;6.9;1.8;;;;;
478;Totaal goederen;Europese Unie (exclusief Nederland);2017;221774.0;333649.0;111875.0;10.7;8.8;;;;;
479;Totaal goederen;Europese Unie (exclusief Nederland);2018 januari;19041.0;28932.0;9891.0;9.8;6.1;;;;;
480;Totaal goederen;Europese Unie (exclusief Nederland);2018 februari;18978.0;27648.0;8671.0;10.7;1.9;;;;;
481;Totaal goederen;Europese Unie (exclusief Nederland);2018 maart;20497.0;30766.0;10270.0;2.3;-1.2;;;;;
482;Totaal goederen;Europese Unie (exclusief Nederland);2018 april;18911.0;27651.0;8739.0;13.2;9.4;;;;;
483;Totaal goederen;Europese Unie (exclusief Nederland);2018 mei;19676.0;30004.0;10328.0;3.7;5.2;;;;;
484;Totaal goederen;Europese Unie (exclusief Nederland);2018 juni;20065.0;29985.0;9920.0;6.3;4.4;;;;;
485;Totaal goederen;Europese Unie (exclusief Nederland);2018 juli;19422.0;28293.0;8870.0;9.6;8.4;;;;;
486;Totaal goederen;Europese Unie (exclusief Nederland);2018 augustus;18560.0;28358.0;9798.0;5.7;8.6;;;;;
