ID;Geslacht;Gebieden;TotaleBevolking_1;Oppervlakte_2;Bevolkingsdichtheid_3;Pagina_4;BewoondeHuizenSchepenEnz_5;Pagina_6;BewoondeHuizen_7;OnbewoondeWoonhuizen_8;WoonhuizenInAanbouw_9;OverigeOnbewoondeGebouwen_10;PermanentAanwezig_11;TijdelijkAanwezig_12;PermanentAanwezig_13;TijdelijkAanwezig_14;Pagina_15;Huishoudens_16;Totaal_17;Hoofden_18;Kinderen_19;PersonenInDienstbetrekking_20;OverigeLeden_21;AfzonderlijkLevendePersonen_22;AantalGestichtenEnInstellingen_23;Totaal_24;MetGezinnen_25;GestichtsbevolkingInDezeGezinnen_26;AfzonderlijkLevende_27;GestichtsbevolkingOnderDezePersonen_28;Gestichtsbevolking_29;TijdelijkAanwezigen_30;k_09Jaar_31;k_1019Jaar_32;k_2029Jaar_33;k_3039Jaar_34;k_4049Jaar_35;k_5059Jaar_36;k_6069Jaar_37;k_7079Jaar_38;k_80JaarEnOuder_39;OnbekendeLeeftijd_40;Pagina_41;DeHuidigeWoongemeente_42;EenAndereGemeenteBinnenDeProvincie_43;EenAndereProvincieBinnenHetRijk_44;EenDerNederlandscheKolonien_45;InHetBuitenland_46;OpZee_47;GeboortegemeenteOnbekend_48;Pagina_49;Nederland_50;TotaalAantalVreemdelingen_51;Duitschland_52;AngloDuitsch_53;Belgie_54;GrootBritannieEnIerland_55;Frankrijk_56;OostenrijkHongarije_57;Italie_58;EenAnderLand_59;OnbekendeNationaliteit_60;GeenNationaliteit_61;NederduitschHervormden_62;WaalschHervormden_63;Remonstranten_64;ChristelijkGereformeerdenAfgesch_65;Doopsgezinden_66;EvangelischLutherschen_67;HersteldLutherschen_68;BehoorendeTotDeGereformeerdeKerken_69;RoomschKatholieken_70;OudRoomschen_71;NederlandscheIsraelieten_72;PortugeescheIsraelieten_73;Totaal_74;EngelsePresbyterianen_75;AnglicaanscheEpiscopalen_76;SchotscheGemeente_77;DuitschEvangelischen_78;Apostolischen_79;Evangelischen_80;VrijeEvangelischen_81;VrijeProtestanten_82;Darbisten_83;Baptisten_84;Methodisten_85;HernhuttersEvangOfMoravBroederg_86;Unitarissen_87;Grieken_88;Mormonen_89;Mahomedanen_90;LedenDerVrijeGemeente_91;VrijeGereformeerdenOnderHetKruis_92;OudGereformeerdenOnderHetKruis_93;OudGereformeerden_94;ChristelijkEvangelischen_95;LedenDerVrijeZendingGemeente_96;VrijeEvangelischeZendingGemeente_97;GereformeerdenOnderHetKruis_98;Calvinisten_99;GereformeerdeGemeente_100;LegerDesHeils_101;EngelschHervormden_102;ZwitscherschProtestanten_103;NedHervZendingGemeente_104;EgliseNationaleSuisse_105;ReligionProtestante_106;VrijeGereformeerden_107;Puriteinen_108;ZevendeDagAdventisten_109;Congregationalisten_110;Sabbathisten_111;ChristelijkAfgescheidenen_112;AfgescheidenIsraelieten_113;Boeddhisten_114;HersteldApostolischen_115;Wesleyaanen_116;ZevendeDagBaptisten_117;OudProtestanten_118;EgliseIndependante_119;VrijeGereformeerdeGemeente_120;VrijeHervormden_121;Wederdoopers_122;DortschGereformeerden_123;Dissidenten_124;GeloofsverInDeVolheidVanChristus_125;EngelschKatholieken_126;IerscheKerk_127;Adventisten_128;EgliseLibreSuisse_129;NonReformisten_130;ChristelijkOrthodoxen_131;EgliseEvangeliqueDeBruxelles_132;Zwinglianen_133;IerschProtestanten_134;WurtembergscheKerk_135;NieuweJeruzalemscheKerk_136;ChristianismePrimitif_137;RussischOrthodoxen_138;EpiscopaleZionskapel_139;NoorscheStaatsreligion_140;PlymouthBrothers_141;ApostolischeZendingGemeente_142;GeloofsverVanDeGoddelijkeGenezing_143;Quakers_144;HersteldApostolischeZendingGemeente_145;Waldenzen_146;Protestantenbond_147;CongregationalChurch_148;VrijeEngelscheGemeente_149;VereenigdDoopsgezinden_150;Theosophen_151;EgliseLibre_152;VereenigdLuthers_153;EgliseReformeeSuisse_154;Pagina_155;GeenKerkelijkeGezindte_156;KerkelijkeGezindteOnbekend_157;Gemeentecode_158;ProvincieWaarinDeGemeenteIsGelegen_159;Provinciecode_160;Grootteklasse_161
1069;Totaal;Voorburg;4126;858.44;4806.39;ZH  3;824.0;ZH102;824.0;59.0;4.0;0.0;0.0;0.0;40.0;0.0;ZH 80;841.0;4048;841;1972;291;944;45;4.0;72;39;12;0;0;45;171;894;845;751;523;372;329;262;121;29;0;ZH346;1783;1577;685;36;45;0;0;ZH114;4104;22;17;0;1;1;0;0;0;3;0;0;1656;13;27;23;20;58;18;278;1957;1;6;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZH364;67;0;624.0;Zuidholland ;28;4
1070;Totaal;Voorhout;1571;1246.83;1259.99;ZH  3;262.0;ZH102;262.0;10.0;0.0;0.0;0.0;1.0;37.0;0.0;ZH 80;249.0;1360;249;764;70;277;14;1.0;224;27;0;0;0;197;27;400;490;199;165;133;90;62;30;2;0;ZH346;821;534;213;0;3;0;0;ZH114;1567;4;4;0;0;0;0;0;0;0;0;0;123;0;1;9;0;3;0;85;1341;0;0;0;6;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZH364;3;0;625.0;Zuidholland ;28;3
1071;Totaal;Voorschoten;2794;1388.19;2012.69;ZH  3;526.0;ZH102;526.0;19.0;4.0;0.0;0.0;1.0;49.0;0.0;ZH 81;495.0;2645;495;1411;149;590;43;3.0;213;100;64;1;0;176;111;694;698;434;315;248;189;132;63;21;0;ZH348;1385;954;404;29;22;0;0;ZH114;2779;15;4;0;0;7;0;0;0;4;0;0;1089;19;5;9;9;17;10;457;1130;0;0;0;16;0;1;0;0;13;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZH364;33;0;626.0;Zuidholland ;28;4
1072;Totaal;Voorst;10087;12206.92;826.33;GE  3;2040.0;GE 72;2040.0;218.0;7.0;0.0;0.0;2.0;1249.0;0.0;GE 55;1913.0;9972;1913;5054;776;2229;115;2.0;11;8;5;3;0;5;201;2597;1994;1517;1289;957;741;603;327;62;0;GE298;7136;1770;1166;2;13;0;0;GE 82;10081;6;4;0;0;0;0;0;0;1;1;0;7461;4;0;240;18;4;10;45;2236;0;16;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GE314;52;0;285.0;Gelderland  ;25;6
1073;Totaal;Vorden;3012;5529.38;544.73;GE  3;554.0;GE 72;554.0;28.0;3.0;0.0;0.0;0.0;42.0;1.0;GE 56;583.0;2996;583;1328;236;849;16;0.0;0;0;0;0;0;0;150;637;588;489;404;313;258;209;93;21;0;GE298;1996;907;100;0;9;0;0;GE 82;3009;3;1;0;0;0;0;0;0;2;0;0;2383;0;1;33;2;2;7;217;348;0;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GE314;8;0;286.0;Gelderland  ;25;4
1074;Totaal;Vreeland;825;504.9;1633.98;UT  2;212.0;UT 36;212.0;21.0;0.0;0.0;0.0;0.0;16.0;0.0;UT 26;187.0;803;187;380;49;187;22;0.0;0;0;0;0;0;0;59;171;157;128;98;84;79;59;38;11;0;UT136;369;190;263;0;3;0;0;UT 44;822;3;1;0;0;1;0;0;0;1;0;0;508;0;0;6;2;4;4;147;143;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;8;0;1213.0;Utrecht     ;26;2
1075;Totaal;Vreeswijk;1849;812.32;2276.19;UT  2;385.0;UT 36;370.0;9.0;0.0;15.0;0.0;94.0;14.0;0.0;UT 26;390.0;1815;390;959;55;411;34;0.0;0;0;0;0;0;0;443;504;363;261;219;192;150;92;53;15;0;UT138;1056;339;445;2;7;0;0;UT 44;1849;0;0;0;0;0;0;0;0;0;0;0;867;0;4;33;1;1;0;168;741;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;32;0;348.0;Utrecht     ;26;3
1076;Totaal;Vries;3212;10804.3;297.28;DR  2;644.0;DR 30;644.0;15.0;3.0;0.0;0.0;6.0;30.0;0.0;DR 24;632.0;3188;632;1437;224;895;20;1.0;6;2;0;0;0;4;77;841;598;482;427;310;243;202;91;18;0;DR102;2141;760;309;1;1;0;0;DR 34;3212;0;0;0;0;0;0;0;0;0;0;0;2873;0;0;5;4;1;0;245;26;0;21;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DR108;33;0;133.0;Drenthe     ;22;4
1077;Totaal;Vriezenveen;4252;7218.0;589.08;OV  2;863.0;OV 42;858.0;96.0;0.0;3.0;2.0;1.0;50.0;0.0;OV 29;825.0;4213;825;2083;98;1207;39;0.0;0;0;0;0;0;0;109;1098;817;658;533;453;286;262;133;12;0;OV202;3442;588;184;0;38;0;0;OV 48;4248;4;4;0;0;0;0;0;0;0;0;0;3732;0;1;0;6;0;1;133;349;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;6;0;186.0;Overijssel  ;23;4
1078;Totaal;Vrijenban;2559;2009.6;1273.38;ZH  3;432.0;ZH102;431.0;26.0;10.0;1.0;0.0;4.0;2.0;0.0;ZH 81;415.0;2290;415;1232;196;447;54;1.0;253;2;0;36;0;215;65;598;507;458;356;255;184;109;75;17;0;ZH348;995;1212;313;14;25;0;0;ZH114;2531;28;20;0;0;0;6;0;0;2;0;0;1268;2;41;12;2;57;12;322;789;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;47;0;1215.0;Zuidholland ;28;4
1079;Totaal;Vrijhoeve-Capelle;519;173.81;2986.02;NB  3;106.0;NB108;103.0;2.0;0.0;3.0;0.0;1.0;7.0;0.0;NB 88;100.0;512;100;251;40;121;7;0.0;0;0;0;0;0;0;11;138;91;85;91;37;27;34;15;1;0;NB332;257;244;16;0;2;0;0;NB120;517;2;0;0;2;0;0;0;0;0;0;0;371;0;0;0;2;0;1;133;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;3;0;1216.0;Noordbrabant;30;2
1080;Totaal;Vrouwenpolder;909;1837.14;494.73;ZE  3;220.0;ZE 54;220.0;16.0;0.0;0.0;0.0;0.0;154.0;0.0;ZE 41;206.0;890;206;402;61;221;19;0.0;0;0;0;0;0;0;9;210;181;133;89;118;82;60;25;11;0;ZE166;529;372;7;0;1;0;0;ZE 62;908;1;1;0;0;0;0;0;0;0;0;0;404;0;1;5;0;0;0;490;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;8;0;1214.0;Zeeland     ;29;2
1081;Totaal;Vught;5573;2758.63;2020.21;NB  3;949.0;NB108;949.0;47.0;4.0;0.0;0.0;0.0;8.0;0.0;NB 89;915.0;4484;915;2359;207;1003;186;4.0;1061;11;0;147;0;903;110;1122;962;823;845;684;525;412;168;32;0;NB332;2524;2189;733;7;120;0;0;NB120;5496;77;29;0;32;9;4;1;1;1;0;0;280;2;2;0;6;5;0;0;5261;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;865.0;Noordbrabant;30;5
1082;Totaal;Vuren;1649;2867.92;574.98;GE  3;333.0;GE 72;333.0;13.0;0.0;0.0;0.0;0.0;10.0;0.0;GE 56;322.0;1638;322;888;29;399;11;0.0;0;0;0;0;0;0;19;439;318;234;208;182;108;101;50;9;0;GE298;1188;169;287;0;5;0;0;GE 82;1648;1;1;0;0;0;0;0;0;0;0;0;1523;0;0;83;0;1;6;27;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;287.0;Gelderland  ;25;3
1083;Totaal;Waalre;956;1409.68;678.17;NB  3;214.0;NB108;214.0;13.0;2.0;0.0;0.0;0.0;0.0;0.0;NB 89;200.0;942;200;439;42;261;14;0.0;0;0;0;0;0;0;13;169;163;159;133;115;88;83;35;11;0;NB332;647;281;21;0;7;0;0;NB120;950;6;0;0;6;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;866.0;Noordbrabant;30;2
1084;Totaal;Waalwijk;4927;668.67;7368.36;NB  3;1013.0;NB108;1011.0;47.0;0.0;2.0;0.0;2.0;70.0;0.0;NB 90;970.0;4783;970;2587;190;1036;88;2.0;98;5;0;30;0;63;82;1150;957;817;657;495;424;272;127;28;0;NB332;3101;1512;290;0;24;0;0;NB120;4916;11;4;0;7;0;0;0;0;0;0;0;357;0;1;0;2;8;1;21;4489;0;44;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;1;0;867.0;Noordbrabant;30;4
1085;Totaal;Waarde;789;926.97;851.16;ZE  3;146.0;ZE 54;146.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;ZE 42;147.0;782;147;478;22;135;7;0.0;0;0;0;0;0;0;22;221;176;135;107;52;48;34;15;1;0;ZE166;579;196;13;0;1;0;0;ZE 62;789;0;0;0;0;0;0;0;0;0;0;0;671;0;0;67;1;0;0;16;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;4;0;721.0;Zeeland     ;29;2
1086;Totaal;Waardenburg;1261;1816.38;694.24;GE  3;245.0;GE 72;245.0;5.0;0.0;0.0;0.0;0.0;15.0;0.0;GE 56;242.0;1252;242;647;46;317;9;0.0;0;0;0;0;0;0;45;311;215;201;178;109;83;97;59;8;0;GE300;936;238;85;0;2;0;0;GE 82;1261;0;0;0;0;0;0;0;0;0;0;0;1155;0;1;3;0;1;0;67;27;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;1;0;288.0;Gelderland  ;25;3
1087;Totaal;Waarder;835;1112.41;750.62;ZH  4;180.0;ZH102;179.0;4.0;0.0;1.0;0.0;0.0;10.0;0.0;ZH 81;170.0;825;170;429;53;173;10;0.0;0;0;0;0;0;0;31;207;181;120;105;95;61;38;25;3;0;ZH348;422;272;140;0;1;0;0;ZH114;835;0;0;0;0;0;0;0;0;0;0;0;429;0;0;1;0;1;0;383;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;1217.0;Zuidholland ;28;2
1088;Totaal;Waddinxveen;4278;3362.11;1272.41;ZH  4;924.0;ZH102;920.0;37.0;0.0;4.0;0.0;0.0;100.0;0.0;ZH 82;874.0;4229;874;2280;157;918;49;0.0;0;0;0;0;0;0;139;1165;833;656;546;375;316;248;119;20;0;ZH348;2635;1276;365;0;2;0;0;ZH114;4276;2;1;0;1;0;0;0;0;0;0;0;2440;2;151;177;6;10;0;457;835;0;0;0;22;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;5;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZH364;178;0;627.0;Zuidholland ;28;4
1089;Totaal;Wadenoijen;1617;1364.1;1185.4;GE  3;313.0;GE 72;312.0;13.0;1.0;1.0;0.0;0.0;19.0;0.0;GE 56;314.0;1608;314;827;57;810;9;0.0;0;0;0;0;0;0;31;392;307;271;177;160;142;108;47;13;0;GE300;990;536;82;4;5;0;0;GE 82;1616;1;1;0;0;0;0;0;0;0;0;0;1392;0;0;35;1;7;0;0;181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;1;0;1218.0;Gelderland  ;25;3
1090;Totaal;Wageningen;9027;3067.57;2942.72;GE  3;1646.0;GE 72;1641.0;62.0;2.0;5.0;0.0;23.0;159.0;1.0;GE 57;1674.0;8821;1674;4677;447;2023;182;2.0;37;8;0;0;0;29;414;2210;2101;1382;1026;886;666;449;238;69;0;GE300;5615;1711;1416;176;107;0;2;GE 82;8980;47;40;0;1;2;3;0;0;1;0;0;6265;14;57;43;94;104;21;377;1775;3;77;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GE314;196;0;289.0;Gelderland  ;25;5
1091;Totaal;Wamel;5113;2887.88;1770.5;GE  3;838.0;GE 72;814.0;30.0;1.0;24.0;0.0;2.0;29.0;0.0;GE 58;979.0;5006;979;2707;169;1151;65;2.0;43;1;0;0;0;42;56;1073;965;799;630;571;459;345;200;71;0;GE300;4052;747;258;0;56;0;0;GE 82;5108;5;4;0;1;0;0;0;0;0;0;0;347;0;1;0;0;1;2;2;4760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;290.0;Gelderland  ;25;5
1092;Totaal;Wanneperveen;1395;4429.42;314.93;OV  2;324.0;OV 42;316.0;14.0;0.0;8.0;0.0;1.0;3.0;0.0;OV 30;308.0;1374;308;673;30;363;21;0.0;0;0;0;0;0;0;11;309;267;241;155;139;121;98;53;12;0;OV202;1111;140;143;0;1;0;0;OV 48;1395;0;0;0;0;0;0;0;0;0;0;0;1240;0;1;3;14;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;17;0;187.0;Overijssel  ;23;3
1093;Totaal;Wanroy;1050;2648.84;396.4;NB  3;197.0;NB108;197.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;NB 90;190.0;1034;190;443;133;268;8;1.0;18;10;0;0;0;8;11;208;179;194;157;103;93;68;42;6;0;NB334;704;326;18;0;2;0;0;NB120;1050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;868.0;Noordbrabant;30;3
1094;Totaal;Wanssum;693;1138.3;608.8;LI  4;142.0;LI 70;142.0;9.0;0.0;0.0;0.0;0.0;8.0;0.0;LI 59;135.0;687;135;301;63;188;6;0.0;0;0;0;0;0;0;19;157;121;113;91;60;58;59;29;5;0;LI230;374;228;75;0;16;0;0;LI 80;687;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;987.0;Limburg     ;31;2
1095;Totaal;Warder;526;892.64;589.26;NH  3;146.0;NH 80;146.0;5.0;0.0;0.0;0.0;0.0;8.0;0.0;NH 60;138.0;518;138;181;56;143;8;0.0;0;0;0;0;0;0;18;92;93;91;80;68;56;31;12;3;0;NH272;355;166;4;1;0;0;0;NH 90;526;0;0;0;0;0;0;0;0;0;0;0;517;0;0;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;455.0;Noordholland;27;2
1096;Totaal;Warffum;2281;2409.29;946.75;GR  2;540.0;GR 52;529.0;12.0;0.0;11.0;0.0;0.0;21.0;0.0;GR 40;487.0;2219;487;1012;216;504;62;0.0;0;0;0;0;0;0;62;526;476;331;291;233;196;139;74;15;0;GR172;1366;772;138;1;4;0;0;GR 58;2280;1;1;0;0;0;0;0;0;0;0;0;1532;1;0;38;22;6;0;491;12;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;132;0;49.0;Groningen   ;20;4
1097;Totaal;Warmenhuizen;1500;1304.29;1150.05;NH  3;360.0;NH 80;360.0;4.0;1.0;0.0;0.0;0.0;20.0;0.0;NH 61;326.0;1469;326;767;66;310;31;0.0;0;0;0;0;0;0;53;394;255;261;194;157;124;84;24;7;0;NH272;1035;440;23;0;2;0;0;NH 90;1499;1;1;0;0;0;0;0;0;0;0;0;569;0;1;0;3;4;1;87;821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;14;0;456.0;Noordholland;27;3
1098;Totaal;Warmond;1649;1438.71;1146.16;ZH  4;330.0;ZH102;328.0;5.0;2.0;2.0;0.0;2.0;9.0;0.0;ZH 82;303.0;1478;303;763;87;325;59;1.0;140;0;0;28;0;112;64;376;301;341;212;148;107;96;54;14;0;ZH350;910;525;201;1;12;0;0;ZH114;1641;8;7;0;0;0;0;0;0;1;0;0;450;1;7;0;1;2;1;21;1158;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;1;0;628.0;Zuidholland ;28;3
