ID;SoortRijksmonumenten;RegioS2019;Perioden;Rijksmonumenten_1
4096;Rijksmonumenten totaal;Appingedam;1991;76
4097;Rijksmonumenten totaal;Appingedam;1992;76
4098;Rijksmonumenten totaal;Appingedam;1993;76
4099;Rijksmonumenten totaal;Appingedam;1994;76
4100;Rijksmonumenten totaal;Appingedam;1995;76
4101;Rijksmonumenten totaal;Appingedam;1996;76
4102;Rijksmonumenten totaal;Appingedam;1997;76
4103;Rijksmonumenten totaal;Appingedam;1998;88
4104;Rijksmonumenten totaal;Appingedam;1999;89
4105;Rijksmonumenten totaal;Appingedam;2000;89
4106;Rijksmonumenten totaal;Appingedam;2001;89
4107;Rijksmonumenten totaal;Appingedam;2002;89
4108;Rijksmonumenten totaal;Appingedam;2003;89
4109;Rijksmonumenten totaal;Appingedam;2004;89
4110;Rijksmonumenten totaal;Appingedam;2005;97
4111;Rijksmonumenten totaal;Appingedam;2006;98
4112;Rijksmonumenten totaal;Appingedam;2007;98
4113;Rijksmonumenten totaal;Appingedam;2008;98
4114;Rijksmonumenten totaal;Appingedam;2009;98
4115;Rijksmonumenten totaal;Appingedam;2010;98
4116;Rijksmonumenten totaal;Appingedam;2011;98
4117;Rijksmonumenten totaal;Appingedam;2012;98
4118;Rijksmonumenten totaal;Appingedam;2013;98
4119;Rijksmonumenten totaal;Appingedam;2014;99
4120;Rijksmonumenten totaal;Appingedam;2015;99
4121;Rijksmonumenten totaal;Appingedam;2016;99
4122;Rijksmonumenten totaal;Appingedam;2017;99
4123;Rijksmonumenten totaal;Appingedam;2018;99
4124;Rijksmonumenten totaal;Appingedam;2019;100
4125;Rijksmonumenten totaal;Arnhem;1965;70
4126;Rijksmonumenten totaal;Arnhem;1966;71
4127;Rijksmonumenten totaal;Arnhem;1967;74
4128;Rijksmonumenten totaal;Arnhem;1968;77
4129;Rijksmonumenten totaal;Arnhem;1969;77
4130;Rijksmonumenten totaal;Arnhem;1970;77
4131;Rijksmonumenten totaal;Arnhem;1971;81
4132;Rijksmonumenten totaal;Arnhem;1972;81
4133;Rijksmonumenten totaal;Arnhem;1973;81
4134;Rijksmonumenten totaal;Arnhem;1974;81
4135;Rijksmonumenten totaal;Arnhem;1975;82
4136;Rijksmonumenten totaal;Arnhem;1976;84
4137;Rijksmonumenten totaal;Arnhem;1977;84
4138;Rijksmonumenten totaal;Arnhem;1978;85
4139;Rijksmonumenten totaal;Arnhem;1979;85
4140;Rijksmonumenten totaal;Arnhem;1980;91
4141;Rijksmonumenten totaal;Arnhem;1981;91
4142;Rijksmonumenten totaal;Arnhem;1982;91
4143;Rijksmonumenten totaal;Arnhem;1983;94
4144;Rijksmonumenten totaal;Arnhem;1984;94
4145;Rijksmonumenten totaal;Arnhem;1985;97
4146;Rijksmonumenten totaal;Arnhem;1986;97
4147;Rijksmonumenten totaal;Arnhem;1987;97
4148;Rijksmonumenten totaal;Arnhem;1988;97
4149;Rijksmonumenten totaal;Arnhem;1989;97
4150;Rijksmonumenten totaal;Arnhem;1990;99
4151;Rijksmonumenten totaal;Arnhem;1991;99
4152;Rijksmonumenten totaal;Arnhem;1992;99
4153;Rijksmonumenten totaal;Arnhem;1993;99
4154;Rijksmonumenten totaal;Arnhem;1994;99
4155;Rijksmonumenten totaal;Arnhem;1995;99
4156;Rijksmonumenten totaal;Arnhem;1996;99
4157;Rijksmonumenten totaal;Arnhem;1997;99
4158;Rijksmonumenten totaal;Arnhem;1998;99
4159;Rijksmonumenten totaal;Arnhem;1999;99
4160;Rijksmonumenten totaal;Arnhem;2000;303
4161;Rijksmonumenten totaal;Arnhem;2001;312
4162;Rijksmonumenten totaal;Arnhem;2002;313
4163;Rijksmonumenten totaal;Arnhem;2003;323
4164;Rijksmonumenten totaal;Arnhem;2004;323
4165;Rijksmonumenten totaal;Arnhem;2005;323
4166;Rijksmonumenten totaal;Arnhem;2006;373
4167;Rijksmonumenten totaal;Arnhem;2007;373
4168;Rijksmonumenten totaal;Arnhem;2008;373
4169;Rijksmonumenten totaal;Arnhem;2009;373
4170;Rijksmonumenten totaal;Arnhem;2010;446
4171;Rijksmonumenten totaal;Arnhem;2011;447
4172;Rijksmonumenten totaal;Arnhem;2012;546
4173;Rijksmonumenten totaal;Arnhem;2013;551
4174;Rijksmonumenten totaal;Arnhem;2014;551
4175;Rijksmonumenten totaal;Arnhem;2015;561
4176;Rijksmonumenten totaal;Arnhem;2016;564
4177;Rijksmonumenten totaal;Arnhem;2017;565
4178;Rijksmonumenten totaal;Arnhem;2018;565
4179;Rijksmonumenten totaal;Arnhem;2019;565
4180;Rijksmonumenten totaal;Assen;1965;27
4181;Rijksmonumenten totaal;Assen;1966;27
4182;Rijksmonumenten totaal;Assen;1967;28
4183;Rijksmonumenten totaal;Assen;1968;30
4184;Rijksmonumenten totaal;Assen;1969;30
4185;Rijksmonumenten totaal;Assen;1970;30
4186;Rijksmonumenten totaal;Assen;1971;30
4187;Rijksmonumenten totaal;Assen;1972;30
4188;Rijksmonumenten totaal;Assen;1973;30
4189;Rijksmonumenten totaal;Assen;1974;30
4190;Rijksmonumenten totaal;Assen;1975;30
4191;Rijksmonumenten totaal;Assen;1976;30
4192;Rijksmonumenten totaal;Assen;1977;30
4193;Rijksmonumenten totaal;Assen;1978;30
4194;Rijksmonumenten totaal;Assen;1979;30
4195;Rijksmonumenten totaal;Assen;1980;30
4196;Rijksmonumenten totaal;Assen;1981;30
4197;Rijksmonumenten totaal;Assen;1982;30
4198;Rijksmonumenten totaal;Assen;1983;30
4199;Rijksmonumenten totaal;Assen;1984;30
4200;Rijksmonumenten totaal;Assen;1985;32
4201;Rijksmonumenten totaal;Assen;1986;32
4202;Rijksmonumenten totaal;Assen;1987;32
4203;Rijksmonumenten totaal;Assen;1988;32
4204;Rijksmonumenten totaal;Assen;1989;32
4205;Rijksmonumenten totaal;Assen;1990;32
4206;Rijksmonumenten totaal;Assen;1991;42
4207;Rijksmonumenten totaal;Assen;1992;44
4208;Rijksmonumenten totaal;Assen;1993;44
4209;Rijksmonumenten totaal;Assen;1994;136
4210;Rijksmonumenten totaal;Assen;1995;136
4211;Rijksmonumenten totaal;Assen;1996;136
4212;Rijksmonumenten totaal;Assen;1997;136
4213;Rijksmonumenten totaal;Assen;1998;136
4214;Rijksmonumenten totaal;Assen;1999;136
4215;Rijksmonumenten totaal;Assen;2000;136
4216;Rijksmonumenten totaal;Assen;2001;136
4217;Rijksmonumenten totaal;Assen;2002;136
4218;Rijksmonumenten totaal;Assen;2003;136
4219;Rijksmonumenten totaal;Assen;2004;136
4220;Rijksmonumenten totaal;Assen;2005;136
4221;Rijksmonumenten totaal;Assen;2006;136
4222;Rijksmonumenten totaal;Assen;2007;136
4223;Rijksmonumenten totaal;Assen;2008;136
4224;Rijksmonumenten totaal;Assen;2009;136
4225;Rijksmonumenten totaal;Assen;2010;136
4226;Rijksmonumenten totaal;Assen;2011;136
4227;Rijksmonumenten totaal;Assen;2012;136
4228;Rijksmonumenten totaal;Assen;2013;136
4229;Rijksmonumenten totaal;Assen;2014;136
4230;Rijksmonumenten totaal;Assen;2015;136
4231;Rijksmonumenten totaal;Assen;2016;136
4232;Rijksmonumenten totaal;Assen;2017;136
4233;Rijksmonumenten totaal;Assen;2018;136
4234;Rijksmonumenten totaal;Assen;2019;136
4235;Rijksmonumenten totaal;Asten;1965;0
4236;Rijksmonumenten totaal;Asten;1966;0
4237;Rijksmonumenten totaal;Asten;1967;2
4238;Rijksmonumenten totaal;Asten;1968;2
4239;Rijksmonumenten totaal;Asten;1969;2
4240;Rijksmonumenten totaal;Asten;1970;2
4241;Rijksmonumenten totaal;Asten;1971;2
4242;Rijksmonumenten totaal;Asten;1972;2
4243;Rijksmonumenten totaal;Asten;1973;2
4244;Rijksmonumenten totaal;Asten;1974;2
4245;Rijksmonumenten totaal;Asten;1975;2
4246;Rijksmonumenten totaal;Asten;1976;3
4247;Rijksmonumenten totaal;Asten;1977;3
4248;Rijksmonumenten totaal;Asten;1978;3
4249;Rijksmonumenten totaal;Asten;1979;7
4250;Rijksmonumenten totaal;Asten;1980;7
4251;Rijksmonumenten totaal;Asten;1981;7
4252;Rijksmonumenten totaal;Asten;1982;7
4253;Rijksmonumenten totaal;Asten;1983;7
4254;Rijksmonumenten totaal;Asten;1984;7
4255;Rijksmonumenten totaal;Asten;1985;7
4256;Rijksmonumenten totaal;Asten;1986;7
4257;Rijksmonumenten totaal;Asten;1987;7
4258;Rijksmonumenten totaal;Asten;1988;7
4259;Rijksmonumenten totaal;Asten;1989;7
4260;Rijksmonumenten totaal;Asten;1990;7
4261;Rijksmonumenten totaal;Asten;1991;7
4262;Rijksmonumenten totaal;Asten;1992;7
4263;Rijksmonumenten totaal;Asten;1993;7
4264;Rijksmonumenten totaal;Asten;1994;7
4265;Rijksmonumenten totaal;Asten;1995;7
4266;Rijksmonumenten totaal;Asten;1996;7
4267;Rijksmonumenten totaal;Asten;1997;7
4268;Rijksmonumenten totaal;Asten;1998;7
4269;Rijksmonumenten totaal;Asten;1999;7
4270;Rijksmonumenten totaal;Asten;2000;7
4271;Rijksmonumenten totaal;Asten;2001;9
4272;Rijksmonumenten totaal;Asten;2002;16
4273;Rijksmonumenten totaal;Asten;2003;16
4274;Rijksmonumenten totaal;Asten;2004;16
4275;Rijksmonumenten totaal;Asten;2005;19
4276;Rijksmonumenten totaal;Asten;2006;19
4277;Rijksmonumenten totaal;Asten;2007;19
4278;Rijksmonumenten totaal;Asten;2008;19
4279;Rijksmonumenten totaal;Asten;2009;19
4280;Rijksmonumenten totaal;Asten;2010;19
4281;Rijksmonumenten totaal;Asten;2011;19
4282;Rijksmonumenten totaal;Asten;2012;19
4283;Rijksmonumenten totaal;Asten;2013;19
4284;Rijksmonumenten totaal;Asten;2014;19
4285;Rijksmonumenten totaal;Asten;2015;19
4286;Rijksmonumenten totaal;Asten;2016;19
4287;Rijksmonumenten totaal;Asten;2017;19
4288;Rijksmonumenten totaal;Asten;2018;19
4289;Rijksmonumenten totaal;Asten;2019;19
4290;Rijksmonumenten totaal;Baarle-Nassau;1965;0
4291;Rijksmonumenten totaal;Baarle-Nassau;1966;0
4292;Rijksmonumenten totaal;Baarle-Nassau;1967;0
4293;Rijksmonumenten totaal;Baarle-Nassau;1968;0
4294;Rijksmonumenten totaal;Baarle-Nassau;1969;0
4295;Rijksmonumenten totaal;Baarle-Nassau;1970;0
4296;Rijksmonumenten totaal;Baarle-Nassau;1971;0
4297;Rijksmonumenten totaal;Baarle-Nassau;1972;2
4298;Rijksmonumenten totaal;Baarle-Nassau;1973;2
4299;Rijksmonumenten totaal;Baarle-Nassau;1974;2
4300;Rijksmonumenten totaal;Baarle-Nassau;1975;2
4301;Rijksmonumenten totaal;Baarle-Nassau;1976;2
4302;Rijksmonumenten totaal;Baarle-Nassau;1977;2
4303;Rijksmonumenten totaal;Baarle-Nassau;1978;2
4304;Rijksmonumenten totaal;Baarle-Nassau;1979;2
4305;Rijksmonumenten totaal;Baarle-Nassau;1980;3
4306;Rijksmonumenten totaal;Baarle-Nassau;1981;3
4307;Rijksmonumenten totaal;Baarle-Nassau;1982;3
4308;Rijksmonumenten totaal;Baarle-Nassau;1983;3
4309;Rijksmonumenten totaal;Baarle-Nassau;1984;3
4310;Rijksmonumenten totaal;Baarle-Nassau;1985;3
4311;Rijksmonumenten totaal;Baarle-Nassau;1986;3
4312;Rijksmonumenten totaal;Baarle-Nassau;1987;3
4313;Rijksmonumenten totaal;Baarle-Nassau;1988;3
4314;Rijksmonumenten totaal;Baarle-Nassau;1989;3
4315;Rijksmonumenten totaal;Baarle-Nassau;1990;3
4316;Rijksmonumenten totaal;Baarle-Nassau;1991;3
4317;Rijksmonumenten totaal;Baarle-Nassau;1992;3
4318;Rijksmonumenten totaal;Baarle-Nassau;1993;3
4319;Rijksmonumenten totaal;Baarle-Nassau;1994;3
4320;Rijksmonumenten totaal;Baarle-Nassau;1995;3
4321;Rijksmonumenten totaal;Baarle-Nassau;1996;3
4322;Rijksmonumenten totaal;Baarle-Nassau;1997;5
4323;Rijksmonumenten totaal;Baarle-Nassau;1998;5
4324;Rijksmonumenten totaal;Baarle-Nassau;1999;6
4325;Rijksmonumenten totaal;Baarle-Nassau;2000;6
4326;Rijksmonumenten totaal;Baarle-Nassau;2001;6
4327;Rijksmonumenten totaal;Baarle-Nassau;2002;15
4328;Rijksmonumenten totaal;Baarle-Nassau;2003;15
4329;Rijksmonumenten totaal;Baarle-Nassau;2004;15
4330;Rijksmonumenten totaal;Baarle-Nassau;2005;15
4331;Rijksmonumenten totaal;Baarle-Nassau;2006;15
4332;Rijksmonumenten totaal;Baarle-Nassau;2007;15
4333;Rijksmonumenten totaal;Baarle-Nassau;2008;15
4334;Rijksmonumenten totaal;Baarle-Nassau;2009;15
4335;Rijksmonumenten totaal;Baarle-Nassau;2010;15
4336;Rijksmonumenten totaal;Baarle-Nassau;2011;15
4337;Rijksmonumenten totaal;Baarle-Nassau;2012;15
4338;Rijksmonumenten totaal;Baarle-Nassau;2013;15
4339;Rijksmonumenten totaal;Baarle-Nassau;2014;15
4340;Rijksmonumenten totaal;Baarle-Nassau;2015;15
4341;Rijksmonumenten totaal;Baarle-Nassau;2016;15
4342;Rijksmonumenten totaal;Baarle-Nassau;2017;15
4343;Rijksmonumenten totaal;Baarle-Nassau;2018;15
4344;Rijksmonumenten totaal;Baarle-Nassau;2019;15
4345;Rijksmonumenten totaal;Baarn;1965;0
4346;Rijksmonumenten totaal;Baarn;1966;0
4347;Rijksmonumenten totaal;Baarn;1967;16
4348;Rijksmonumenten totaal;Baarn;1968;16
4349;Rijksmonumenten totaal;Baarn;1969;16
4350;Rijksmonumenten totaal;Baarn;1970;16
4351;Rijksmonumenten totaal;Baarn;1971;16
4352;Rijksmonumenten totaal;Baarn;1972;16
4353;Rijksmonumenten totaal;Baarn;1973;16
4354;Rijksmonumenten totaal;Baarn;1974;16
4355;Rijksmonumenten totaal;Baarn;1975;25
4356;Rijksmonumenten totaal;Baarn;1976;25
4357;Rijksmonumenten totaal;Baarn;1977;27
4358;Rijksmonumenten totaal;Baarn;1978;27
4359;Rijksmonumenten totaal;Baarn;1979;27
4360;Rijksmonumenten totaal;Baarn;1980;27
4361;Rijksmonumenten totaal;Baarn;1981;27
4362;Rijksmonumenten totaal;Baarn;1982;27
4363;Rijksmonumenten totaal;Baarn;1983;27
4364;Rijksmonumenten totaal;Baarn;1984;27
4365;Rijksmonumenten totaal;Baarn;1985;27
4366;Rijksmonumenten totaal;Baarn;1986;27
4367;Rijksmonumenten totaal;Baarn;1987;27
4368;Rijksmonumenten totaal;Baarn;1988;27
4369;Rijksmonumenten totaal;Baarn;1989;27
4370;Rijksmonumenten totaal;Baarn;1990;27
4371;Rijksmonumenten totaal;Baarn;1991;27
4372;Rijksmonumenten totaal;Baarn;1992;27
4373;Rijksmonumenten totaal;Baarn;1993;27
4374;Rijksmonumenten totaal;Baarn;1994;27
4375;Rijksmonumenten totaal;Baarn;1995;27
4376;Rijksmonumenten totaal;Baarn;1996;27
4377;Rijksmonumenten totaal;Baarn;1997;27
4378;Rijksmonumenten totaal;Baarn;1998;27
4379;Rijksmonumenten totaal;Baarn;1999;92
4380;Rijksmonumenten totaal;Baarn;2000;93
4381;Rijksmonumenten totaal;Baarn;2001;93
4382;Rijksmonumenten totaal;Baarn;2002;104
4383;Rijksmonumenten totaal;Baarn;2003;105
4384;Rijksmonumenten totaal;Baarn;2004;118
4385;Rijksmonumenten totaal;Baarn;2005;122
4386;Rijksmonumenten totaal;Baarn;2006;122
4387;Rijksmonumenten totaal;Baarn;2007;122
4388;Rijksmonumenten totaal;Baarn;2008;122
4389;Rijksmonumenten totaal;Baarn;2009;122
4390;Rijksmonumenten totaal;Baarn;2010;122
4391;Rijksmonumenten totaal;Baarn;2011;122
4392;Rijksmonumenten totaal;Baarn;2012;153
4393;Rijksmonumenten totaal;Baarn;2013;153
4394;Rijksmonumenten totaal;Baarn;2014;153
4395;Rijksmonumenten totaal;Baarn;2015;153
4396;Rijksmonumenten totaal;Baarn;2016;153
4397;Rijksmonumenten totaal;Baarn;2017;153
4398;Rijksmonumenten totaal;Baarn;2018;153
4399;Rijksmonumenten totaal;Baarn;2019;152
4400;Rijksmonumenten totaal;Barendrecht;1965;0
4401;Rijksmonumenten totaal;Barendrecht;1966;0
4402;Rijksmonumenten totaal;Barendrecht;1967;0
4403;Rijksmonumenten totaal;Barendrecht;1968;0
4404;Rijksmonumenten totaal;Barendrecht;1969;0
4405;Rijksmonumenten totaal;Barendrecht;1970;11
4406;Rijksmonumenten totaal;Barendrecht;1971;11
4407;Rijksmonumenten totaal;Barendrecht;1972;11
4408;Rijksmonumenten totaal;Barendrecht;1973;13
4409;Rijksmonumenten totaal;Barendrecht;1974;13
4410;Rijksmonumenten totaal;Barendrecht;1975;13
4411;Rijksmonumenten totaal;Barendrecht;1976;13
4412;Rijksmonumenten totaal;Barendrecht;1977;13
4413;Rijksmonumenten totaal;Barendrecht;1978;13
4414;Rijksmonumenten totaal;Barendrecht;1979;13
4415;Rijksmonumenten totaal;Barendrecht;1980;13
4416;Rijksmonumenten totaal;Barendrecht;1981;13
4417;Rijksmonumenten totaal;Barendrecht;1982;13
4418;Rijksmonumenten totaal;Barendrecht;1983;13
4419;Rijksmonumenten totaal;Barendrecht;1984;13
4420;Rijksmonumenten totaal;Barendrecht;1985;13
4421;Rijksmonumenten totaal;Barendrecht;1986;13
4422;Rijksmonumenten totaal;Barendrecht;1987;13
4423;Rijksmonumenten totaal;Barendrecht;1988;13
4424;Rijksmonumenten totaal;Barendrecht;1989;13
4425;Rijksmonumenten totaal;Barendrecht;1990;13
4426;Rijksmonumenten totaal;Barendrecht;1991;13
4427;Rijksmonumenten totaal;Barendrecht;1992;13
4428;Rijksmonumenten totaal;Barendrecht;1993;13
4429;Rijksmonumenten totaal;Barendrecht;1994;13
4430;Rijksmonumenten totaal;Barendrecht;1995;13
4431;Rijksmonumenten totaal;Barendrecht;1996;13
4432;Rijksmonumenten totaal;Barendrecht;1997;13
4433;Rijksmonumenten totaal;Barendrecht;1998;13
4434;Rijksmonumenten totaal;Barendrecht;1999;13
4435;Rijksmonumenten totaal;Barendrecht;2000;13
4436;Rijksmonumenten totaal;Barendrecht;2001;17
4437;Rijksmonumenten totaal;Barendrecht;2002;19
4438;Rijksmonumenten totaal;Barendrecht;2003;19
4439;Rijksmonumenten totaal;Barendrecht;2004;19
4440;Rijksmonumenten totaal;Barendrecht;2005;19
4441;Rijksmonumenten totaal;Barendrecht;2006;20
4442;Rijksmonumenten totaal;Barendrecht;2007;20
4443;Rijksmonumenten totaal;Barendrecht;2008;20
4444;Rijksmonumenten totaal;Barendrecht;2009;20
4445;Rijksmonumenten totaal;Barendrecht;2010;20
4446;Rijksmonumenten totaal;Barendrecht;2011;20
4447;Rijksmonumenten totaal;Barendrecht;2012;20
4448;Rijksmonumenten totaal;Barendrecht;2013;20
4449;Rijksmonumenten totaal;Barendrecht;2014;20
4450;Rijksmonumenten totaal;Barendrecht;2015;20
4451;Rijksmonumenten totaal;Barendrecht;2016;20
4452;Rijksmonumenten totaal;Barendrecht;2017;20
4453;Rijksmonumenten totaal;Barendrecht;2018;20
4454;Rijksmonumenten totaal;Barendrecht;2019;20
4455;Rijksmonumenten totaal;Barneveld;1965;0
4456;Rijksmonumenten totaal;Barneveld;1966;0
4457;Rijksmonumenten totaal;Barneveld;1967;1
4458;Rijksmonumenten totaal;Barneveld;1968;14
4459;Rijksmonumenten totaal;Barneveld;1969;14
4460;Rijksmonumenten totaal;Barneveld;1970;28
4461;Rijksmonumenten totaal;Barneveld;1971;29
4462;Rijksmonumenten totaal;Barneveld;1972;29
4463;Rijksmonumenten totaal;Barneveld;1973;29
4464;Rijksmonumenten totaal;Barneveld;1974;29
4465;Rijksmonumenten totaal;Barneveld;1975;29
4466;Rijksmonumenten totaal;Barneveld;1976;30
4467;Rijksmonumenten totaal;Barneveld;1977;30
4468;Rijksmonumenten totaal;Barneveld;1978;30
4469;Rijksmonumenten totaal;Barneveld;1979;30
4470;Rijksmonumenten totaal;Barneveld;1980;30
4471;Rijksmonumenten totaal;Barneveld;1981;30
4472;Rijksmonumenten totaal;Barneveld;1982;30
4473;Rijksmonumenten totaal;Barneveld;1983;30
4474;Rijksmonumenten totaal;Barneveld;1984;30
4475;Rijksmonumenten totaal;Barneveld;1985;30
4476;Rijksmonumenten totaal;Barneveld;1986;30
4477;Rijksmonumenten totaal;Barneveld;1987;30
4478;Rijksmonumenten totaal;Barneveld;1988;30
4479;Rijksmonumenten totaal;Barneveld;1989;30
4480;Rijksmonumenten totaal;Barneveld;1990;30
4481;Rijksmonumenten totaal;Barneveld;1991;30
4482;Rijksmonumenten totaal;Barneveld;1992;30
4483;Rijksmonumenten totaal;Barneveld;1993;30
4484;Rijksmonumenten totaal;Barneveld;1994;30
4485;Rijksmonumenten totaal;Barneveld;1995;30
4486;Rijksmonumenten totaal;Barneveld;1996;30
4487;Rijksmonumenten totaal;Barneveld;1997;30
4488;Rijksmonumenten totaal;Barneveld;1998;30
4489;Rijksmonumenten totaal;Barneveld;1999;30
4490;Rijksmonumenten totaal;Barneveld;2000;39
4491;Rijksmonumenten totaal;Barneveld;2001;39
4492;Rijksmonumenten totaal;Barneveld;2002;44
4493;Rijksmonumenten totaal;Barneveld;2003;48
4494;Rijksmonumenten totaal;Barneveld;2004;48
4495;Rijksmonumenten totaal;Barneveld;2005;48
4496;Rijksmonumenten totaal;Barneveld;2006;48
4497;Rijksmonumenten totaal;Barneveld;2007;48
4498;Rijksmonumenten totaal;Barneveld;2008;48
4499;Rijksmonumenten totaal;Barneveld;2009;48
4500;Rijksmonumenten totaal;Barneveld;2010;48
4501;Rijksmonumenten totaal;Barneveld;2011;48
4502;Rijksmonumenten totaal;Barneveld;2012;48
4503;Rijksmonumenten totaal;Barneveld;2013;48
4504;Rijksmonumenten totaal;Barneveld;2014;48
4505;Rijksmonumenten totaal;Barneveld;2015;48
4506;Rijksmonumenten totaal;Barneveld;2016;48
4507;Rijksmonumenten totaal;Barneveld;2017;48
4508;Rijksmonumenten totaal;Barneveld;2018;48
4509;Rijksmonumenten totaal;Barneveld;2019;48
4510;Rijksmonumenten totaal;Beek (L.);1965;0
4511;Rijksmonumenten totaal;Beek (L.);1966;0
4512;Rijksmonumenten totaal;Beek (L.);1967;29
4513;Rijksmonumenten totaal;Beek (L.);1968;29
4514;Rijksmonumenten totaal;Beek (L.);1969;29
4515;Rijksmonumenten totaal;Beek (L.);1970;29
4516;Rijksmonumenten totaal;Beek (L.);1971;31
4517;Rijksmonumenten totaal;Beek (L.);1972;32
4518;Rijksmonumenten totaal;Beek (L.);1973;32
4519;Rijksmonumenten totaal;Beek (L.);1974;32
4520;Rijksmonumenten totaal;Beek (L.);1975;32
4521;Rijksmonumenten totaal;Beek (L.);1976;32
4522;Rijksmonumenten totaal;Beek (L.);1977;32
4523;Rijksmonumenten totaal;Beek (L.);1978;32
4524;Rijksmonumenten totaal;Beek (L.);1979;32
4525;Rijksmonumenten totaal;Beek (L.);1980;32
4526;Rijksmonumenten totaal;Beek (L.);1981;32
4527;Rijksmonumenten totaal;Beek (L.);1982;32
4528;Rijksmonumenten totaal;Beek (L.);1983;32
4529;Rijksmonumenten totaal;Beek (L.);1984;32
4530;Rijksmonumenten totaal;Beek (L.);1985;32
4531;Rijksmonumenten totaal;Beek (L.);1986;32
4532;Rijksmonumenten totaal;Beek (L.);1987;32
4533;Rijksmonumenten totaal;Beek (L.);1988;32
4534;Rijksmonumenten totaal;Beek (L.);1989;32
4535;Rijksmonumenten totaal;Beek (L.);1990;32
4536;Rijksmonumenten totaal;Beek (L.);1991;32
4537;Rijksmonumenten totaal;Beek (L.);1992;32
4538;Rijksmonumenten totaal;Beek (L.);1993;48
4539;Rijksmonumenten totaal;Beek (L.);1994;48
4540;Rijksmonumenten totaal;Beek (L.);1995;48
4541;Rijksmonumenten totaal;Beek (L.);1996;48
4542;Rijksmonumenten totaal;Beek (L.);1997;48
4543;Rijksmonumenten totaal;Beek (L.);1998;48
4544;Rijksmonumenten totaal;Beek (L.);1999;53
4545;Rijksmonumenten totaal;Beek (L.);2000;53
4546;Rijksmonumenten totaal;Beek (L.);2001;54
4547;Rijksmonumenten totaal;Beek (L.);2002;54
4548;Rijksmonumenten totaal;Beek (L.);2003;54
4549;Rijksmonumenten totaal;Beek (L.);2004;54
4550;Rijksmonumenten totaal;Beek (L.);2005;54
4551;Rijksmonumenten totaal;Beek (L.);2006;54
4552;Rijksmonumenten totaal;Beek (L.);2007;54
4553;Rijksmonumenten totaal;Beek (L.);2008;54
4554;Rijksmonumenten totaal;Beek (L.);2009;54
4555;Rijksmonumenten totaal;Beek (L.);2010;54
4556;Rijksmonumenten totaal;Beek (L.);2011;54
4557;Rijksmonumenten totaal;Beek (L.);2012;54
4558;Rijksmonumenten totaal;Beek (L.);2013;54
4559;Rijksmonumenten totaal;Beek (L.);2014;54
4560;Rijksmonumenten totaal;Beek (L.);2015;54
4561;Rijksmonumenten totaal;Beek (L.);2016;54
4562;Rijksmonumenten totaal;Beek (L.);2017;54
4563;Rijksmonumenten totaal;Beek (L.);2018;54
4564;Rijksmonumenten totaal;Beek (L.);2019;54
4565;Rijksmonumenten totaal;Beekdaelen;1965;9
4566;Rijksmonumenten totaal;Beekdaelen;1966;43
4567;Rijksmonumenten totaal;Beekdaelen;1967;164
4568;Rijksmonumenten totaal;Beekdaelen;1968;164
4569;Rijksmonumenten totaal;Beekdaelen;1969;164
4570;Rijksmonumenten totaal;Beekdaelen;1970;164
4571;Rijksmonumenten totaal;Beekdaelen;1971;166
4572;Rijksmonumenten totaal;Beekdaelen;1972;169
4573;Rijksmonumenten totaal;Beekdaelen;1973;169
4574;Rijksmonumenten totaal;Beekdaelen;1974;169
4575;Rijksmonumenten totaal;Beekdaelen;1975;169
4576;Rijksmonumenten totaal;Beekdaelen;1976;169
