ID;Leeftijd;Geslacht;Perioden;Autochtonen_1;Allochtonen_2;k_1eGeneratie_3;Totaal2eGeneratie_4;k_2eGeneratieMet1AllochtoneOuder_5;k_2eGeneratieMet2AllochtoneOuders_6;NietWesterseAllochtonen_7;WesterseAllochtonen_8
9144;62 jaar;Mannen;2027;98169;23975;16751;7223;5526;1698;12774;11201
9145;62 jaar;Mannen;2028;96092;24158;17045;7113;5493;1620;12927;11230
9146;62 jaar;Mannen;2029;93771;24131;17048;7083;5482;1601;13067;11065
9147;62 jaar;Mannen;2030;93639;23522;16366;7156;5555;1602;12415;11107
9148;62 jaar;Mannen;2031;92854;24758;17447;7311;5650;1661;13503;11255
9149;62 jaar;Mannen;2032;97088;25541;17798;7743;5912;1831;13958;11583
9150;62 jaar;Mannen;2033;93678;25685;18098;7587;5635;1952;14396;11290
9151;62 jaar;Mannen;2034;89464;25267;17781;7486;5358;2128;14248;11018
9152;62 jaar;Mannen;2035;83907;25062;17650;7413;5158;2255;14289;10773
9153;62 jaar;Mannen;2036;76987;24342;17411;6930;4590;2341;14088;10254
9154;62 jaar;Mannen;2037;73708;24514;17412;7102;4503;2599;14337;10178
9155;62 jaar;Mannen;2038;70103;24392;16948;7444;4493;2952;14223;10169
9156;62 jaar;Mannen;2039;69640;24661;16731;7930;4531;3399;14370;10291
9157;62 jaar;Mannen;2040;67649;25232;16986;8247;4505;3742;15009;10223
9158;62 jaar;Mannen;2041;67974;25873;16976;8897;4668;4229;15458;10415
9159;62 jaar;Mannen;2042;67066;26439;16956;9483;4711;4772;15957;10482
9160;62 jaar;Mannen;2043;68975;27293;16867;10426;4962;5464;16553;10740
9161;62 jaar;Mannen;2044;67051;28010;17062;10948;4981;5967;17247;10763
9162;62 jaar;Mannen;2045;65195;28182;17408;10774;4847;5927;17570;10612
9163;62 jaar;Mannen;2046;64449;28418;17560;10858;4815;6042;17839;10579
9164;62 jaar;Mannen;2047;66027;29123;17873;11250;5011;6238;18429;10693
9165;62 jaar;Mannen;2048;67082;29387;17945;11442;5115;6327;18632;10756
9166;62 jaar;Mannen;2049;68830;29883;17945;11938;5328;6610;18997;10886
9167;62 jaar;Mannen;2050;69873;30295;17966;12329;5340;6989;19367;10928
9168;62 jaar;Vrouwen;2003;66846;12192;7228;4964;4568;395;3337;8855
9169;62 jaar;Vrouwen;2004;64988;11288;6687;4601;4282;319;2870;8418
9170;62 jaar;Vrouwen;2005;67560;12072;7462;4610;4292;318;3549;8524
9171;62 jaar;Vrouwen;2006;74754;11146;6418;4728;4407;321;3311;7835
9172;62 jaar;Vrouwen;2007;78493;11879;7098;4781;4462;319;3744;8135
9173;62 jaar;Vrouwen;2008;73945;12221;7732;4489;4185;304;4198;8023
9174;62 jaar;Vrouwen;2009;103713;15013;8387;6627;6166;461;4178;10835
9175;62 jaar;Vrouwen;2010;99016;16221;9964;6257;5767;490;4587;11635
9176;62 jaar;Vrouwen;2011;92288;16344;10691;5652;5190;462;5156;11188
9177;62 jaar;Vrouwen;2012;88741;16353;11063;5290;4841;449;5292;11061
9178;62 jaar;Vrouwen;2013;86276;17204;11873;5331;4792;539;6235;10969
9179;62 jaar;Vrouwen;2014;85937;16520;10748;5772;4827;945;5832;10688
9180;62 jaar;Vrouwen;2015;88375;17387;11619;5768;4654;1114;6604;10782
9181;62 jaar;Vrouwen;2016;87887;17327;11897;5430;4353;1077;6935;10392
9182;62 jaar;Vrouwen;2017;88232;18056;12552;5504;4402;1103;7630;10426
9183;62 jaar;Vrouwen;2018;89543;18322;12724;5598;4375;1222;7896;10425
9184;62 jaar;Vrouwen;2019;90575;18780;13191;5589;4345;1244;8408;10372
9185;62 jaar;Vrouwen;2020;91885;19155;13331;5824;4407;1417;8563;10593
9186;62 jaar;Vrouwen;2021;93025;19688;13702;5985;4440;1545;9210;10478
9187;62 jaar;Vrouwen;2022;95168;20351;14047;6303;4750;1553;9509;10842
9188;62 jaar;Vrouwen;2023;93910;21653;15458;6195;4630;1565;10932;10721
9189;62 jaar;Vrouwen;2024;97429;21194;14840;6355;4859;1496;10232;10963
9190;62 jaar;Vrouwen;2025;96451;22669;15954;6715;5104;1611;11481;11189
9191;62 jaar;Vrouwen;2026;97593;22978;16125;6853;5271;1581;11603;11375
9192;62 jaar;Vrouwen;2027;97900;24175;17057;7118;5442;1676;12415;11760
9193;62 jaar;Vrouwen;2028;95365;24405;17208;7197;5587;1610;12616;11789
9194;62 jaar;Vrouwen;2029;93535;24520;17331;7189;5637;1552;12877;11642
9195;62 jaar;Vrouwen;2030;93012;24352;17065;7287;5678;1609;12431;11921
9196;62 jaar;Vrouwen;2031;92866;25712;18360;7352;5666;1686;13851;11861
9197;62 jaar;Vrouwen;2032;96699;26836;19025;7812;6079;1732;14500;12336
9198;62 jaar;Vrouwen;2033;93698;27205;19684;7522;5625;1896;15225;11981
9199;62 jaar;Vrouwen;2034;89040;27228;19746;7482;5463;2019;15441;11788
9200;62 jaar;Vrouwen;2035;84407;27345;19919;7426;5194;2233;15759;11586
9201;62 jaar;Vrouwen;2036;76903;26874;19853;7021;4715;2306;15687;11187
9202;62 jaar;Vrouwen;2037;73099;27015;19876;7140;4669;2470;15868;11148
9203;62 jaar;Vrouwen;2038;69702;26711;19318;7393;4486;2907;15673;11037
9204;62 jaar;Vrouwen;2039;68682;26728;18933;7796;4483;3313;15601;11127
9205;62 jaar;Vrouwen;2040;67027;27884;19611;8273;4494;3779;16711;11173
9206;62 jaar;Vrouwen;2041;67471;28509;19551;8959;4694;4265;17111;11399
9207;62 jaar;Vrouwen;2042;66892;28898;19524;9375;4714;4661;17487;11411
9208;62 jaar;Vrouwen;2043;68458;29941;19384;10557;5008;5549;18215;11727
9209;62 jaar;Vrouwen;2044;67340;30408;19465;10943;4991;5952;18758;11650
9210;62 jaar;Vrouwen;2045;64811;30478;19710;10768;4914;5854;18881;11597
9211;62 jaar;Vrouwen;2046;63956;30849;19785;11064;4920;6144;19185;11664
9212;62 jaar;Vrouwen;2047;65353;31239;20024;11215;5039;6176;19545;11694
9213;62 jaar;Vrouwen;2048;67007;31510;20104;11406;4999;6407;19714;11796
9214;62 jaar;Vrouwen;2049;69258;31953;19985;11968;5309;6659;19946;12007
9215;62 jaar;Vrouwen;2050;69010;32466;20076;12389;5320;7069;20473;11993
9216;63 jaar;Totaal mannen en vrouwen;2003;127704;23141;13598;9543;8812;730;6254;16887
9217;63 jaar;Totaal mannen en vrouwen;2004;130592;25577;15819;9759;9024;734;7827;17751
9218;63 jaar;Totaal mannen en vrouwen;2005;128204;23376;14266;9110;8423;687;6526;16850
9219;63 jaar;Totaal mannen en vrouwen;2006;133799;24687;15518;9169;8532;637;7680;17007
9220;63 jaar;Totaal mannen en vrouwen;2007;147856;23009;13576;9434;8782;652;7188;15821
9221;63 jaar;Totaal mannen en vrouwen;2008;155354;24036;14590;9446;8834;612;7871;16165
9222;63 jaar;Totaal mannen en vrouwen;2009;146226;24794;15696;9098;8496;602;8605;16189
9223;63 jaar;Totaal mannen en vrouwen;2010;206250;30162;17047;13115;12185;930;8790;21372
9224;63 jaar;Totaal mannen en vrouwen;2011;195928;32287;19711;12575;11549;1026;9215;23072
9225;63 jaar;Totaal mannen en vrouwen;2012;183542;32413;21056;11357;10404;953;10179;22234
9226;63 jaar;Totaal mannen en vrouwen;2013;176646;31976;21373;10603;9672;931;10254;21722
9227;63 jaar;Totaal mannen en vrouwen;2014;171691;33362;22732;10630;9548;1081;12001;21360
9228;63 jaar;Totaal mannen en vrouwen;2015;171175;32005;20477;11528;9634;1894;11161;20844
9229;63 jaar;Totaal mannen en vrouwen;2016;175873;33430;21813;11617;9348;2269;12600;20830
9230;63 jaar;Totaal mannen en vrouwen;2017;174682;33330;22342;10987;8735;2253;13168;20162
9231;63 jaar;Totaal mannen en vrouwen;2018;175772;34295;23374;10922;8645;2276;14240;20056
9232;63 jaar;Totaal mannen en vrouwen;2019;177118;35022;23906;11115;8673;2442;14989;20033
9233;63 jaar;Totaal mannen en vrouwen;2020;180031;36259;25175;11083;8562;2521;16353;19906
9234;63 jaar;Totaal mannen en vrouwen;2021;182428;36705;25195;11511;8784;2727;16460;20246
9235;63 jaar;Totaal mannen en vrouwen;2022;184370;38111;26141;11971;8934;3036;17826;20285
9236;63 jaar;Totaal mannen en vrouwen;2023;188417;39517;27183;12334;9228;3106;18766;20751
9237;63 jaar;Totaal mannen en vrouwen;2024;186344;42174;29997;12177;9097;3081;21473;20702
9238;63 jaar;Totaal mannen en vrouwen;2025;192487;41724;28977;12747;9658;3089;20454;21269
9239;63 jaar;Totaal mannen en vrouwen;2026;191071;44269;31009;13260;10069;3192;22677;21593
9240;63 jaar;Totaal mannen en vrouwen;2027;193941;45258;31597;13661;10373;3288;23239;22019
9241;63 jaar;Totaal mannen en vrouwen;2028;194292;47640;33419;14221;10872;3349;24924;22716
9242;63 jaar;Totaal mannen en vrouwen;2029;189736;48051;33860;14192;10984;3208;25278;22774
9243;63 jaar;Totaal mannen en vrouwen;2030;185636;48143;33988;14155;11025;3131;25678;22465
9244;63 jaar;Totaal mannen en vrouwen;2031;184998;47376;33050;14326;11137;3189;24595;22781
9245;63 jaar;Totaal mannen en vrouwen;2032;184087;49945;35399;14546;11221;3326;27077;22868
9246;63 jaar;Totaal mannen en vrouwen;2033;192090;51833;36403;15429;11889;3540;28171;23661
9247;63 jaar;Totaal mannen en vrouwen;2034;185749;52341;37352;14989;11166;3823;29323;23018
9248;63 jaar;Totaal mannen en vrouwen;2035;176967;51955;37103;14852;10732;4120;29398;22558
9249;63 jaar;Totaal mannen en vrouwen;2036;166880;51871;37145;14725;10268;4458;29756;22114
9250;63 jaar;Totaal mannen en vrouwen;2037;152589;50697;36847;13850;9234;4616;29493;21204
9251;63 jaar;Totaal mannen en vrouwen;2038;145577;51010;36871;14139;9104;5036;29921;21089
9252;63 jaar;Totaal mannen en vrouwen;2039;138645;50591;35861;14730;8912;5818;29622;20969
9253;63 jaar;Totaal mannen en vrouwen;2040;137182;50877;35267;15610;8946;6664;29699;21178
9254;63 jaar;Totaal mannen en vrouwen;2041;133572;52590;36189;16401;8935;7466;31435;21156
9255;63 jaar;Totaal mannen en vrouwen;2042;134343;53845;36120;17725;9292;8433;32278;21568
9256;63 jaar;Totaal mannen en vrouwen;2043;132876;54792;36073;18720;9356;9363;33148;21645
9257;63 jaar;Totaal mannen en vrouwen;2044;136326;56675;35847;20828;9896;10931;34463;22212
9258;63 jaar;Totaal mannen en vrouwen;2045;133318;57848;36119;21729;9900;11829;35690;22158
9259;63 jaar;Totaal mannen en vrouwen;2046;128977;58084;36701;21383;9690;11693;36130;21953
9260;63 jaar;Totaal mannen en vrouwen;2047;127394;58686;36924;21762;9666;12096;36700;21987
9261;63 jaar;Totaal mannen en vrouwen;2048;130348;59771;37470;22302;9980;12322;37643;22129
9262;63 jaar;Totaal mannen en vrouwen;2049;133040;60303;37619;22684;10044;12640;38012;22291
9263;63 jaar;Totaal mannen en vrouwen;2050;137011;61236;37501;23735;10563;13172;38608;22628
9264;63 jaar;Mannen;2003;62711;11947;7254;4694;4313;381;3578;8369
9265;63 jaar;Mannen;2004;64267;13481;8640;4842;4498;343;4493;8988
9266;63 jaar;Mannen;2005;63722;12177;7625;4552;4181;371;3655;8522
9267;63 jaar;Mannen;2006;66767;12715;8114;4602;4280;322;4141;8574
9268;63 jaar;Mannen;2007;73691;11949;7199;4750;4416;334;3885;8065
9269;63 jaar;Mannen;2008;77481;12253;7543;4710;4414;296;4140;8113
9270;63 jaar;Mannen;2009;72863;12674;8023;4651;4350;301;4427;8247
9271;63 jaar;Mannen;2010;103367;15277;8727;6551;6077;474;4630;10647
9272;63 jaar;Mannen;2011;97701;16210;9834;6376;5835;541;4652;11559
9273;63 jaar;Mannen;2012;91984;16217;10460;5757;5261;495;5054;11163
9274;63 jaar;Mannen;2013;88603;15770;10409;5362;4875;486;4994;10776
9275;63 jaar;Mannen;2014;86090;16313;10966;5347;4799;548;5809;10505
9276;63 jaar;Mannen;2015;85908;15630;9822;5808;4851;958;5368;10262
9277;63 jaar;Mannen;2016;88184;16198;10299;5900;4734;1166;6042;10156
9278;63 jaar;Mannen;2017;87475;16156;10553;5603;4417;1185;6282;9873
9279;63 jaar;Mannen;2018;88220;16400;10937;5463;4280;1183;6667;9733
9280;63 jaar;Mannen;2019;88262;16861;11299;5562;4331;1231;7151;9710
9281;63 jaar;Mannen;2020;90147;17644;12106;5538;4250;1288;8008;9636
9282;63 jaar;Mannen;2021;91240;17718;11987;5732;4411;1321;7963;9756
9283;63 jaar;Mannen;2022;92047;18597;12565;6031;4528;1503;8689;9908
9284;63 jaar;Mannen;2023;93964;19344;13266;6078;4513;1564;9331;10012
9285;63 jaar;Mannen;2024;93136;20712;14685;6027;4500;1527;10629;10083
9286;63 jaar;Mannen;2025;95782;20713;14275;6438;4834;1604;10302;10411
9287;63 jaar;Mannen;2026;95332;21798;15205;6593;5003;1590;11289;10510
9288;63 jaar;Mannen;2027;97063;22481;15624;6857;5141;1716;11729;10752
9289;63 jaar;Mannen;2028;97106;23678;16526;7152;5470;1683;12610;11068
9290;63 jaar;Mannen;2029;95061;23860;16816;7044;5438;1606;12763;11096
9291;63 jaar;Mannen;2030;92773;23836;16821;7015;5428;1587;12903;10934
9292;63 jaar;Mannen;2031;92650;23237;16149;7088;5499;1589;12262;10975
9293;63 jaar;Mannen;2032;91880;24457;17215;7242;5593;1649;13336;11122
9294;63 jaar;Mannen;2033;96074;25231;17562;7669;5852;1817;13786;11445
9295;63 jaar;Mannen;2034;92708;25374;17859;7515;5578;1937;14219;11155
9296;63 jaar;Mannen;2035;88546;24964;17548;7416;5304;2112;14078;10887
9297;63 jaar;Mannen;2036;83054;24764;17420;7344;5107;2238;14120;10644
9298;63 jaar;Mannen;2037;76211;24057;17186;6871;4548;2323;13926;10131
9299;63 jaar;Mannen;2038;72972;24230;17188;7042;4463;2579;14174;10056
9300;63 jaar;Mannen;2039;69409;24112;16731;7381;4453;2928;14065;10046
9301;63 jaar;Mannen;2040;68955;24380;16518;7861;4491;3371;14212;10168
9302;63 jaar;Mannen;2041;66986;24947;16769;8178;4468;3710;14847;10101
9303;63 jaar;Mannen;2042;67313;25581;16760;8821;4626;4195;15292;10289
9304;63 jaar;Mannen;2043;66418;26142;16740;9402;4669;4733;15787;10355
9305;63 jaar;Mannen;2044;68311;26989;16654;10335;4917;5418;16379;10610
9306;63 jaar;Mannen;2045;66410;27699;16846;10853;4937;5915;17067;10632
9307;63 jaar;Mannen;2046;64578;27866;17186;10680;4804;5877;17385;10482
9308;63 jaar;Mannen;2047;63843;28100;17337;10764;4772;5991;17651;10449
9309;63 jaar;Mannen;2048;65408;28797;17645;11152;4967;6185;18236;10561
9310;63 jaar;Mannen;2049;66456;29059;17716;11343;5069;6274;18437;10622
9311;63 jaar;Mannen;2050;68189;29552;17717;11835;5281;6554;18801;10751
9312;63 jaar;Vrouwen;2003;64993;11194;6345;4849;4499;350;2675;8518
9313;63 jaar;Vrouwen;2004;66326;12096;7179;4917;4526;391;3333;8763
9314;63 jaar;Vrouwen;2005;64482;11199;6641;4558;4242;316;2871;8328
9315;63 jaar;Vrouwen;2006;67032;11971;7404;4567;4252;315;3539;8433
9316;63 jaar;Vrouwen;2007;74165;11060;6376;4684;4366;318;3303;7756
9317;63 jaar;Vrouwen;2008;77872;11783;7046;4736;4420;316;3731;8052
9318;63 jaar;Vrouwen;2009;73363;12120;7673;4447;4146;301;4178;7942
9319;63 jaar;Vrouwen;2010;102882;14884;8320;6565;6108;456;4160;10724
9320;63 jaar;Vrouwen;2011;98228;16076;9877;6199;5714;485;4563;11513
9321;63 jaar;Vrouwen;2012;91558;16197;10596;5600;5142;458;5125;11072
9322;63 jaar;Vrouwen;2013;88043;16206;10964;5242;4797;445;5260;10946
9323;63 jaar;Vrouwen;2014;85601;17048;11766;5283;4749;534;6192;10856
9324;63 jaar;Vrouwen;2015;85267;16375;10655;5720;4783;937;5793;10582
9325;63 jaar;Vrouwen;2016;87689;17232;11514;5718;4614;1104;6558;10674
9326;63 jaar;Vrouwen;2017;87207;17174;11790;5385;4317;1067;6886;10289
9327;63 jaar;Vrouwen;2018;87552;17896;12437;5459;4366;1093;7573;10323
9328;63 jaar;Vrouwen;2019;88856;18161;12607;5554;4342;1212;7838;10323
9329;63 jaar;Vrouwen;2020;89884;18615;13069;5546;4312;1233;8345;10270
9330;63 jaar;Vrouwen;2021;91188;18987;13208;5779;4373;1406;8497;10490
9331;63 jaar;Vrouwen;2022;92323;19515;13575;5939;4407;1533;9137;10378
9332;63 jaar;Vrouwen;2023;94453;20173;13917;6256;4714;1542;9434;10739
9333;63 jaar;Vrouwen;2024;93208;21462;15312;6150;4597;1554;10843;10619
9334;63 jaar;Vrouwen;2025;96704;21010;14701;6309;4823;1486;10152;10858
9335;63 jaar;Vrouwen;2026;95740;22471;15804;6667;5065;1602;11388;11083
9336;63 jaar;Vrouwen;2027;96878;22777;15973;6804;5231;1573;11510;11267
9337;63 jaar;Vrouwen;2028;97186;23962;16894;7068;5402;1667;12314;11648
9338;63 jaar;Vrouwen;2029;94674;24192;17044;7148;5546;1602;12514;11677
9339;63 jaar;Vrouwen;2030;92863;24307;17166;7140;5597;1544;12775;11532
9340;63 jaar;Vrouwen;2031;92348;24139;16901;7238;5638;1600;12333;11806
9341;63 jaar;Vrouwen;2032;92207;25488;18183;7304;5628;1677;13741;11747
9342;63 jaar;Vrouwen;2033;96016;26602;18841;7761;6038;1723;14385;12217
9343;63 jaar;Vrouwen;2034;93041;26967;19493;7473;5588;1886;15103;11863
9344;63 jaar;Vrouwen;2035;88421;26991;19555;7436;5428;2008;15320;11671
9345;63 jaar;Vrouwen;2036;83826;27106;19725;7381;5161;2220;15636;11470
9346;63 jaar;Vrouwen;2037;76379;26640;19661;6979;4686;2293;15567;11073
9347;63 jaar;Vrouwen;2038;72605;26780;19683;7097;4641;2456;15747;11033
9348;63 jaar;Vrouwen;2039;69235;26479;19130;7349;4459;2890;15557;10923
9349;63 jaar;Vrouwen;2040;68227;26497;18748;7749;4456;3293;15487;11010
9350;63 jaar;Vrouwen;2041;66586;27643;19420;8223;4467;3756;16588;11055
9351;63 jaar;Vrouwen;2042;67030;28264;19360;8904;4666;4238;16985;11279
9352;63 jaar;Vrouwen;2043;66458;28650;19332;9318;4687;4631;17360;11290
9353;63 jaar;Vrouwen;2044;68016;29686;19193;10492;4979;5513;18084;11602
9354;63 jaar;Vrouwen;2045;66908;30149;19273;10876;4962;5914;18624;11526
9355;63 jaar;Vrouwen;2046;64399;30217;19515;10702;4886;5816;18745;11472
9356;63 jaar;Vrouwen;2047;63551;30586;19588;10998;4893;6105;19048;11538
9357;63 jaar;Vrouwen;2048;64940;30974;19825;11150;5013;6137;19407;11567
9358;63 jaar;Vrouwen;2049;66584;31243;19903;11341;4974;6366;19575;11669
9359;63 jaar;Vrouwen;2050;68822;31684;19784;11899;5281;6618;19807;11877
9360;64 jaar;Totaal mannen en vrouwen;2003;124257;22249;12888;9361;8620;741;5962;16287
9361;64 jaar;Totaal mannen en vrouwen;2004;126195;22871;13449;9423;8701;722;6215;16657
9362;64 jaar;Totaal mannen en vrouwen;2005;129063;25260;15624;9636;8910;726;7757;17503
9363;64 jaar;Totaal mannen en vrouwen;2006;126712;23095;14097;8997;8318;679;6475;16620
9364;64 jaar;Totaal mannen en vrouwen;2007;132250;24383;15326;9057;8426;631;7607;16776
9365;64 jaar;Totaal mannen en vrouwen;2008;146151;22738;13419;9319;8674;645;7123;15615
9366;64 jaar;Totaal mannen en vrouwen;2009;153575;23754;14422;9332;8726;606;7796;15958
9367;64 jaar;Totaal mannen en vrouwen;2010;144572;24503;15514;8989;8393;596;8518;15985
9368;64 jaar;Totaal mannen en vrouwen;2011;203903;29801;16847;12954;12034;920;8702;21099
9369;64 jaar;Totaal mannen en vrouwen;2012;193725;31895;19472;12423;11408;1015;9122;22773
9370;64 jaar;Totaal mannen en vrouwen;2013;181498;32022;20800;11222;10280;942;10072;21950
9371;64 jaar;Totaal mannen en vrouwen;2014;174698;31597;21116;10481;9561;921;10151;21447
9372;64 jaar;Totaal mannen en vrouwen;2015;169817;32965;22456;10509;9439;1070;11871;21095
9373;64 jaar;Totaal mannen en vrouwen;2016;169322;31637;20238;11399;9526;1873;11046;20591
9374;64 jaar;Totaal mannen en vrouwen;2017;173982;33043;21554;11489;9246;2243;12465;20578
9375;64 jaar;Totaal mannen en vrouwen;2018;172819;32945;22076;10869;8642;2227;13026;19919
9376;64 jaar;Totaal mannen en vrouwen;2019;173909;33904;23095;10809;8559;2251;14087;19817
9377;64 jaar;Totaal mannen en vrouwen;2020;175258;34622;23620;11002;8586;2416;14826;19797
9378;64 jaar;Totaal mannen en vrouwen;2021;178151;35843;24871;10972;8475;2496;16170;19673
9379;64 jaar;Totaal mannen en vrouwen;2022;180537;36287;24891;11397;8697;2700;16277;20010
9380;64 jaar;Totaal mannen en vrouwen;2023;182475;37675;25823;11852;8845;3006;17625;20049
9381;64 jaar;Totaal mannen en vrouwen;2024;186491;39065;26851;12214;9137;3077;18555;20510
9382;64 jaar;Totaal mannen en vrouwen;2025;184453;41687;29625;12061;9008;3053;21227;20460
9383;64 jaar;Totaal mannen en vrouwen;2026;190545;41247;28621;12626;9564;3062;20225;21022
9384;64 jaar;Totaal mannen en vrouwen;2027;189158;43763;30627;13136;9970;3166;22419;21344
9385;64 jaar;Totaal mannen en vrouwen;2028;192008;44741;31206;13535;10274;3262;22976;21765
9386;64 jaar;Totaal mannen en vrouwen;2029;192370;47097;33006;14091;10769;3322;24643;22453
9387;64 jaar;Totaal mannen en vrouwen;2030;187871;47505;33441;14064;10881;3183;24996;22509
9388;64 jaar;Totaal mannen en vrouwen;2031;183826;47601;33571;14031;10924;3107;25396;22206
9389;64 jaar;Totaal mannen en vrouwen;2032;183206;46844;32644;14200;11035;3165;24330;22515
9390;64 jaar;Totaal mannen en vrouwen;2033;182317;49385;34965;14420;11120;3300;26784;22601
9391;64 jaar;Totaal mannen en vrouwen;2034;190251;51253;35958;15295;11783;3513;27868;23385
9392;64 jaar;Totaal mannen en vrouwen;2035;183985;51757;36896;14860;11067;3793;29008;22748
9393;64 jaar;Totaal mannen en vrouwen;2036;175299;51380;36653;14727;10640;4087;29088;22293
9394;64 jaar;Totaal mannen en vrouwen;2037;165322;51299;36695;14603;10180;4423;29446;21853
9395;64 jaar;Totaal mannen en vrouwen;2038;151179;50142;36404;13738;9156;4583;29190;20952
9396;64 jaar;Totaal mannen en vrouwen;2039;144241;50455;36428;14026;9028;4998;29618;20837
9397;64 jaar;Totaal mannen en vrouwen;2040;137384;50044;35431;14612;8839;5773;29327;20717
9398;64 jaar;Totaal mannen en vrouwen;2041;135941;50330;34845;15485;8874;6611;29408;20922
9399;64 jaar;Totaal mannen en vrouwen;2042;132374;52027;35757;16270;8864;7406;31128;20899
9400;64 jaar;Totaal mannen en vrouwen;2043;133144;53272;35689;17583;9219;8364;31965;21308
9401;64 jaar;Totaal mannen en vrouwen;2044;131699;54210;35642;18568;9282;9286;32829;21382
9402;64 jaar;Totaal mannen en vrouwen;2045;135123;56077;35419;20658;9817;10841;34136;21941
9403;64 jaar;Totaal mannen en vrouwen;2046;132151;57238;35687;21552;9821;11731;35352;21886
9404;64 jaar;Totaal mannen en vrouwen;2047;127854;57471;36260;21211;9615;11595;35788;21683
9405;64 jaar;Totaal mannen en vrouwen;2048;126292;58068;36480;21588;9591;11997;36354;21715
9406;64 jaar;Totaal mannen en vrouwen;2049;129224;59143;37019;22124;9902;12222;37289;21854
9407;64 jaar;Totaal mannen en vrouwen;2050;131898;59671;37166;22505;9967;12538;37656;22014
9408;64 jaar;Mannen;2003;60917;11506;6866;4640;4294;346;3351;8155
9409;64 jaar;Mannen;2004;61757;11773;7152;4621;4245;376;3540;8233
9410;64 jaar;Mannen;2005;63303;13271;8503;4768;4429;339;4433;8838
9411;64 jaar;Mannen;2006;62781;11995;7511;4484;4118;367;3610;8384
9412;64 jaar;Mannen;2007;65793;12521;7987;4534;4216;318;4083;8438
9413;64 jaar;Mannen;2008;72626;11772;7091;4681;4350;331;3833;7940
9414;64 jaar;Mannen;2009;76376;12074;7432;4642;4349;293;4083;7991
9415;64 jaar;Mannen;2010;71840;12492;7907;4585;4287;298;4365;8127
9416;64 jaar;Mannen;2011;101917;15057;8602;6455;5986;468;4566;10491
9417;64 jaar;Mannen;2012;96350;15978;9693;6284;5749;535;4588;11390
9418;64 jaar;Mannen;2013;90730;15985;10309;5676;5187;489;4983;11002
9419;64 jaar;Mannen;2014;87408;15551;10261;5290;4810;480;4928;10623
9420;64 jaar;Mannen;2015;84945;16085;10808;5277;4735;542;5726;10359
9421;64 jaar;Mannen;2016;84777;15418;9686;5732;4787;945;5295;10123
9422;64 jaar;Mannen;2017;87032;15979;10154;5824;4674;1150;5959;10019
9423;64 jaar;Mannen;2018;86345;15937;10404;5533;4363;1170;6195;9741
9424;64 jaar;Mannen;2019;87089;16179;10782;5397;4229;1168;6575;9604
9425;64 jaar;Mannen;2020;87141;16634;11138;5495;4280;1216;7052;9582
9426;64 jaar;Mannen;2021;89011;17404;11932;5472;4199;1273;7895;9510
9427;64 jaar;Mannen;2022;90099;17481;11815;5666;4360;1306;7852;9629
9428;64 jaar;Mannen;2023;90906;18345;12384;5961;4475;1486;8567;9778
9429;64 jaar;Mannen;2024;92808;19080;13073;6007;4460;1547;9200;9880
9430;64 jaar;Mannen;2025;91999;20427;14469;5958;4448;1511;10479;9949
9431;64 jaar;Mannen;2026;94620;20433;14067;6366;4779;1587;10158;10275
9432;64 jaar;Mannen;2027;94184;21502;14983;6520;4945;1574;11130;10372
9433;64 jaar;Mannen;2028;95901;22177;15395;6782;5083;1699;11566;10611
9434;64 jaar;Mannen;2029;95951;23359;16284;7075;5409;1666;12437;10923
9435;64 jaar;Mannen;2030;93938;23540;16571;6969;5378;1591;12590;10950
9436;64 jaar;Mannen;2031;91685;23520;16578;6942;5370;1572;12730;10790
9437;64 jaar;Mannen;2032;91571;22931;15917;7014;5440;1575;12101;10830
9438;64 jaar;Mannen;2033;90819;24135;16968;7167;5533;1633;13160;10975
9439;64 jaar;Mannen;2034;94969;24899;17309;7589;5789;1800;13605;11294
9440;64 jaar;Mannen;2035;91650;25042;17603;7438;5520;1919;14034;11008
9441;64 jaar;Mannen;2036;87544;24640;17299;7341;5250;2092;13896;10744
9442;64 jaar;Mannen;2037;82122;24444;17173;7271;5054;2217;13940;10504
9443;64 jaar;Mannen;2038;75364;23749;16944;6804;4500;2304;13751;9997
9444;64 jaar;Mannen;2039;72167;23922;16947;6974;4417;2557;13998;9923
9445;64 jaar;Mannen;2040;68651;23808;16498;7310;4408;2902;13894;9914
9446;64 jaar;Mannen;2041;68206;24075;16289;7786;4446;3340;14043;10032
9447;64 jaar;Mannen;2042;66264;24636;16537;8099;4424;3675;14671;9966
9448;64 jaar;Mannen;2043;66590;25265;16529;8736;4581;4155;15112;10153
9449;64 jaar;Mannen;2044;65710;25820;16509;9310;4623;4687;15603;10217
9450;64 jaar;Mannen;2045;67585;26659;16424;10235;4869;5366;16191;10468
9451;64 jaar;Mannen;2046;65709;27361;16614;10747;4889;5858;16872;10490
9452;64 jaar;Mannen;2047;63901;27526;16949;10577;4758;5819;17186;10340
9453;64 jaar;Mannen;2048;63178;27758;17097;10660;4727;5934;17451;10307
9454;64 jaar;Mannen;2049;64729;28447;17402;11045;4918;6127;18029;10418
9455;64 jaar;Mannen;2050;65769;28707;17472;11235;5020;6215;18229;10478
9456;64 jaar;Vrouwen;2003;63340;10743;6022;4721;4326;395;2611;8132
9457;64 jaar;Vrouwen;2004;64438;11098;6297;4801;4455;346;2675;8424
