ID;Leeftijd;Marges;RegioS;Perioden;ErvarenGezondheidGoedZeerGoed_1;EenOfMeerLangdurigeAandoeningen_2;BeperktVanwegeProblemenMetGezondheid_3;EenOfMeerLichamelijkeBeperkingen_4;BeperkingInHoren_5;BeperkingInZien_6;BeperkingInBewegen_7;Ondergewicht_8;NormaalGewicht_9;Overgewicht_10;MatigOvergewicht_11;ErnstigOvergewicht_12;VoldoetAanBeweegrichtlijn_13;VoldoetAanNormGezondBewegen_14;VoldoetAanFitnorm_15;VoldoetAanTenMinste1Bewegingsnorm_16;WekelijkseSporters_17;Mantelzorger_18;ZwaarBelasteMantelzorgers_19;UrenMantelzorgPerWeek_20;Mantelzorgontvanger_21;UrenOntvangenMantelzorgPerWeek_22
1917;19 tot 65 jaar;Ondergrens 95%-interval;Korendijk;2016;81.2;20.9;20.9;6.7;2.9;1.3;2.0;0.3;42.5;44.4;34.3;7.4;35.8;41.3;13.3;44.5;38.5;12.5;;;;
1918;19 tot 65 jaar;Ondergrens 95%-interval;Krimpen aan den IJssel;2016;74.9;23.0;23.8;6.3;1.0;2.4;3.4;0.6;39.5;47.8;31.5;12.6;50.0;54.9;21.2;57.2;45.2;11.9;;;;
1919;19 tot 65 jaar;Ondergrens 95%-interval;Krimpenerwaard;2016;78.4;29.2;25.8;7.5;2.2;2.7;2.9;0.7;44.9;45.7;29.6;13.8;49.4;52.7;16.8;55.7;50.2;15.2;8.6;5.3;;
1920;19 tot 65 jaar;Ondergrens 95%-interval;Laarbeek;2016;75.2;19.3;17.5;6.4;0.8;2.6;2.5;0.3;45.1;41.6;29.8;8.8;46.2;56.9;15.6;58.7;51.7;13.5;;;;
1921;19 tot 65 jaar;Ondergrens 95%-interval;Landerd;2016;72.4;20.0;25.7;8.8;2.5;2.8;4.0;0.6;49.5;38.7;25.1;11.1;50.8;52.5;20.6;55.4;58.6;12.7;;;;
1922;19 tot 65 jaar;Ondergrens 95%-interval;Landgraaf;2016;73.4;30.1;29.7;12.2;2.7;4.6;7.3;0.6;43.8;48.2;32.1;14.0;42.2;47.4;14.9;48.9;43.0;13.9;7.0;6.2;;
1923;19 tot 65 jaar;Ondergrens 95%-interval;Landsmeer;2016;80.6;22.2;22.6;6.0;0.5;2.9;3.1;0.4;46.5;42.1;32.8;7.1;49.1;59.5;19.8;60.3;52.2;12.8;;;;
1924;19 tot 65 jaar;Ondergrens 95%-interval;Langedijk;2016;75.4;23.2;23.5;4.4;1.3;1.1;1.6;0.9;44.9;42.8;33.3;7.2;58.7;63.3;21.9;65.0;60.7;12.8;;;;
1925;19 tot 65 jaar;Ondergrens 95%-interval;Lansingerland;2016;80.6;18.2;15.6;2.4;0.7;0.6;0.6;0.2;44.6;42.7;31.0;8.7;57.4;54.8;15.9;57.9;58.7;7.1;;;;
1926;19 tot 65 jaar;Ondergrens 95%-interval;Laren (NH.);2016;80.1;19.5;14.8;6.6;0.3;2.6;3.0;0.6;53.5;33.0;25.0;5.7;48.4;52.9;16.7;54.2;56.3;10.8;;;;
1927;19 tot 65 jaar;Ondergrens 95%-interval;Leek;2016;79.8;27.4;27.1;5.5;1.7;1.5;3.0;0.5;43.5;43.7;29.7;10.9;47.5;57.0;16.7;59.0;48.5;11.8;;;;
1928;19 tot 65 jaar;Ondergrens 95%-interval;Leerdam;2016;72.8;21.8;24.3;6.0;1.2;0.7;3.2;2.8;40.2;42.1;26.5;12.3;40.8;44.3;14.7;46.3;36.1;11.7;;;;
1929;19 tot 65 jaar;Ondergrens 95%-interval;Leeuwarden;2016;75.6;28.4;24.8;8.6;1.6;3.3;3.9;1.3;49.4;40.2;29.7;8.5;55.5;57.6;17.9;59.8;50.3;9.0;10.5;4.8;;
1930;19 tot 65 jaar;Ondergrens 95%-interval;Leeuwarderadeel;2016;80.8;17.8;14.8;4.3;0.1;2.0;1.1;0.0;30.4;52.1;37.6;9.6;60.7;59.3;18.1;60.3;51.8;20.3;;;;
1931;19 tot 65 jaar;Ondergrens 95%-interval;Leiden;2016;77.2;28.2;25.1;8.1;2.0;3.2;4.4;1.3;56.7;35.5;24.9;9.1;63.9;63.0;18.2;65.3;60.4;8.2;12.3;5.8;;
1932;19 tot 65 jaar;Ondergrens 95%-interval;Leiderdorp;2016;76.8;26.7;20.4;5.8;1.4;3.2;1.6;0.4;43.7;42.9;29.2;10.6;55.8;65.2;21.4;66.5;59.1;10.8;;;;
1933;19 tot 65 jaar;Ondergrens 95%-interval;Leidschendam-Voorburg;2016;74.2;29.5;23.2;8.8;2.2;4.3;4.4;1.1;46.0;40.9;27.2;10.9;55.5;55.4;15.3;58.2;49.3;9.8;;;;
1934;19 tot 65 jaar;Ondergrens 95%-interval;Lelystad;2016;67.8;33.8;32.5;9.3;3.0;2.0;4.1;0.3;40.6;46.1;31.4;11.4;45.0;47.4;13.8;50.3;40.1;8.1;;;;
1935;19 tot 65 jaar;Ondergrens 95%-interval;Leudal;2016;79.0;22.1;22.6;6.9;1.5;1.6;3.7;0.9;47.3;42.4;29.5;10.6;51.2;56.1;17.5;58.2;48.7;16.8;7.8;4.8;;
1936;19 tot 65 jaar;Ondergrens 95%-interval;Leusden;2016;77.8;22.9;18.7;3.5;0.8;1.6;1.8;0.5;53.2;36.2;24.9;9.0;51.0;56.2;23.2;59.4;59.0;12.1;5.7;;;
1937;19 tot 65 jaar;Ondergrens 95%-interval;Lingewaal;2016;74.7;22.4;21.4;4.5;1.3;1.2;2.3;0.2;39.5;47.9;33.9;10.8;39.3;49.7;13.7;50.1;38.6;12.8;;;;
1938;19 tot 65 jaar;Ondergrens 95%-interval;Lingewaard;2016;81.8;26.9;24.0;5.9;2.0;1.4;2.9;0.2;40.1;49.8;34.7;12.4;51.7;59.6;21.3;61.8;57.0;10.8;3.3;5.3;;
1939;19 tot 65 jaar;Ondergrens 95%-interval;Lisse;2016;78.5;25.2;23.4;7.3;2.3;3.6;1.9;0.4;47.4;40.0;29.0;8.3;48.6;57.9;18.6;59.9;52.9;11.5;;;;
1940;19 tot 65 jaar;Ondergrens 95%-interval;Littenseradiel;2016;73.7;16.6;15.6;4.5;0.8;0.9;2.2;0.3;42.8;35.5;27.0;4.8;;;;;;7.1;;;;
1941;19 tot 65 jaar;Ondergrens 95%-interval;Lochem;2016;78.4;26.5;23.6;6.2;2.1;2.4;3.2;0.4;45.7;44.0;32.4;9.3;53.2;60.2;19.4;62.0;60.3;16.7;4.6;4.0;;
1942;19 tot 65 jaar;Ondergrens 95%-interval;Loon op Zand;2016;75.9;22.5;24.5;8.0;2.7;2.5;2.2;0.4;41.9;45.2;29.1;12.7;46.6;51.1;15.2;53.0;46.8;10.9;;;;
1943;19 tot 65 jaar;Ondergrens 95%-interval;Lopik;2016;78.5;19.4;20.2;6.6;1.5;2.6;2.0;0.7;47.9;40.5;28.9;9.1;42.2;51.0;15.8;52.9;46.2;16.1;;;;
1944;19 tot 65 jaar;Ondergrens 95%-interval;Loppersum;2016;76.5;29.0;24.6;7.6;0.7;2.8;3.6;0.4;42.5;45.3;30.0;12.2;38.0;48.3;14.7;49.7;40.2;14.0;;;;
1945;19 tot 65 jaar;Ondergrens 95%-interval;Losser;2016;82.5;19.9;22.0;8.6;1.8;2.5;4.4;0.1;42.6;46.3;34.2;9.4;45.8;53.8;16.4;55.2;46.1;12.4;;;;
1946;19 tot 65 jaar;Ondergrens 95%-interval;Maasdriel;2016;78.2;22.1;22.1;6.9;2.7;3.4;2.8;0.6;41.5;46.4;35.6;8.3;40.7;48.0;12.8;49.8;45.6;13.7;;;;
1947;19 tot 65 jaar;Ondergrens 95%-interval;Maasgouw;2016;77.5;21.2;20.4;5.8;0.9;2.4;3.0;1.0;43.0;44.4;30.8;10.7;45.9;51.6;15.8;54.9;45.6;13.6;;;;
1948;19 tot 65 jaar;Ondergrens 95%-interval;Maassluis;2016;74.2;26.1;23.7;5.4;1.0;1.5;2.5;0.6;47.6;38.6;27.1;8.6;45.5;50.3;17.1;53.3;49.5;9.1;;;;
1949;19 tot 65 jaar;Ondergrens 95%-interval;Maastricht;2016;76.7;27.7;25.2;9.8;2.8;4.2;5.8;1.4;54.5;38.5;26.0;11.3;54.1;57.8;18.7;59.5;55.2;12.5;10.4;8.5;;
1950;19 tot 65 jaar;Ondergrens 95%-interval;De Marne;2016;74.3;29.7;28.5;7.3;2.7;2.8;3.5;0.7;37.6;49.8;34.7;12.1;46.1;53.9;15.8;54.8;41.9;11.6;;;;
1951;19 tot 65 jaar;Ondergrens 95%-interval;Marum;2016;79.6;26.9;24.0;4.9;0.8;1.4;2.1;0.6;39.3;47.7;33.1;11.2;44.2;54.0;15.7;55.1;44.9;12.5;;;;
1952;19 tot 65 jaar;Ondergrens 95%-interval;Medemblik;2016;79.1;19.9;20.4;6.3;2.0;3.2;1.4;0.2;47.7;42.4;31.7;8.5;50.8;57.1;18.4;59.6;50.2;12.1;;;;
1953;19 tot 65 jaar;Ondergrens 95%-interval;Meerssen;2016;76.5;29.5;24.2;7.4;1.8;2.9;3.3;1.5;47.2;43.3;29.1;12.2;48.4;53.0;14.9;54.9;51.4;11.0;12.3;5.5;;
1954;19 tot 65 jaar;Ondergrens 95%-interval;Menameradiel;2016;71.5;23.4;14.5;4.2;0.8;0.8;1.9;0.0;42.2;41.9;31.1;7.2;45.8;54.6;16.7;56.9;43.4;10.2;;;;
1955;19 tot 65 jaar;Ondergrens 95%-interval;Menterwolde;2016;71.0;31.7;30.3;11.6;3.3;3.9;5.6;0.4;35.5;51.8;31.8;16.3;43.6;53.2;19.0;54.6;40.3;10.4;;;;
1956;19 tot 65 jaar;Ondergrens 95%-interval;Meppel;2016;75.9;23.9;22.9;13.7;3.9;4.6;6.0;1.4;45.7;38.6;25.8;9.9;44.5;50.1;22.2;53.5;49.7;8.5;;;;
1957;19 tot 65 jaar;Ondergrens 95%-interval;Middelburg (Z.);2016;71.3;19.7;27.1;7.4;1.2;3.4;4.0;0.7;45.9;39.5;28.1;8.2;56.1;55.9;17.8;57.1;43.2;18.7;;;;
1958;19 tot 65 jaar;Ondergrens 95%-interval;Midden-Delfland;2016;82.4;19.1;14.8;3.4;0.4;0.9;1.4;0.7;48.4;39.5;29.3;7.8;54.1;65.3;22.7;68.0;58.4;12.3;;;;
1959;19 tot 65 jaar;Ondergrens 95%-interval;Midden-Drenthe;2016;80.4;20.0;18.5;7.1;2.5;1.5;2.5;0.3;40.8;45.2;31.6;10.2;47.2;51.7;16.0;55.3;45.7;7.9;;;;
1960;19 tot 65 jaar;Ondergrens 95%-interval;Mill en Sint Hubert;2016;69.9;22.5;26.8;9.9;1.8;1.7;5.1;0.5;46.3;40.1;28.3;8.6;42.6;51.4;18.5;53.6;58.3;15.2;;;;
1961;19 tot 65 jaar;Ondergrens 95%-interval;Moerdijk;2016;70.0;25.7;22.5;8.8;1.4;3.7;4.9;1.1;38.6;46.3;33.9;9.3;41.8;51.4;14.3;51.9;45.8;15.7;;;;
1962;19 tot 65 jaar;Ondergrens 95%-interval;Molenwaard;2016;82.0;18.8;16.0;3.2;0.4;0.5;1.7;1.1;37.4;48.6;33.3;12.0;42.1;49.2;10.4;50.7;38.4;13.5;;;;
1963;19 tot 65 jaar;Ondergrens 95%-interval;Montferland;2016;76.9;26.2;23.8;10.5;4.0;3.6;4.3;0.5;40.9;48.1;31.5;13.6;50.4;59.3;18.4;62.4;56.8;15.5;;;;
1964;19 tot 65 jaar;Ondergrens 95%-interval;Montfoort;2016;80.6;21.8;16.9;4.4;0.6;1.6;2.7;1.3;44.1;42.6;30.8;9.2;55.0;54.7;18.0;56.8;55.2;9.3;;;;
1965;19 tot 65 jaar;Ondergrens 95%-interval;Mook en Middelaar;2016;79.4;25.5;19.5;3.8;0.5;1.6;1.5;1.1;50.9;35.7;25.7;7.4;58.1;60.2;18.0;62.1;54.4;14.9;;;;
1966;19 tot 65 jaar;Ondergrens 95%-interval;Neder-Betuwe;2016;82.7;20.3;21.7;7.1;1.8;1.5;3.6;0.3;39.0;50.8;33.6;14.3;38.3;43.2;10.8;44.3;34.7;12.5;;;;
1967;19 tot 65 jaar;Ondergrens 95%-interval;Nederweert;2016;77.6;23.6;23.9;5.2;1.6;1.6;2.1;0.4;50.9;37.9;28.2;7.5;47.7;50.9;15.9;53.0;49.3;15.6;;;;
1968;19 tot 65 jaar;Ondergrens 95%-interval;Neerijnen;2016;79.0;18.7;20.6;7.7;1.9;2.1;3.3;0.4;40.4;46.7;30.7;12.9;43.3;47.7;14.1;50.6;41.1;12.0;;;;
1969;19 tot 65 jaar;Ondergrens 95%-interval;Nieuwegein;2016;72.2;27.4;26.2;9.5;2.1;3.4;5.3;0.9;43.7;47.3;30.8;14.3;48.0;59.4;17.5;61.1;49.5;13.0;15.1;6.1;;
1970;19 tot 65 jaar;Ondergrens 95%-interval;Nieuwkoop;2016;79.8;23.8;22.2;9.0;1.8;3.1;4.4;0.6;43.6;44.2;30.5;10.7;46.3;57.6;18.0;59.3;54.6;11.3;;;;
1971;19 tot 65 jaar;Ondergrens 95%-interval;Nijkerk;2016;79.1;19.2;18.6;6.2;1.7;1.1;3.0;1.2;50.9;31.3;24.4;4.8;54.8;55.9;13.1;56.8;54.4;10.0;;;;
1972;19 tot 65 jaar;Ondergrens 95%-interval;Nijmegen;2016;78.8;25.0;26.4;8.5;1.5;3.5;4.5;1.5;60.0;32.4;23.5;7.6;61.0;62.3;18.3;63.9;61.6;9.1;9.2;6.8;;
1973;19 tot 65 jaar;Ondergrens 95%-interval;Nissewaard;2016;70.1;27.8;24.2;8.3;1.7;2.4;5.4;0.6;39.7;48.7;30.6;14.9;43.7;48.4;15.8;49.7;39.0;9.4;;;;
1974;19 tot 65 jaar;Ondergrens 95%-interval;Noord-Beveland;2016;73.5;25.2;22.1;7.9;3.5;1.9;1.9;0.8;40.6;45.0;29.6;11.9;44.1;53.0;17.1;55.9;41.4;16.3;;;;
1975;19 tot 65 jaar;Ondergrens 95%-interval;Noordenveld;2016;83.0;20.3;16.4;4.6;1.4;1.0;2.0;0.3;43.8;42.1;30.3;8.7;54.2;58.7;20.6;61.3;54.0;10.4;;;;
1976;19 tot 65 jaar;Ondergrens 95%-interval;Noordoostpolder;2016;73.6;21.8;23.4;4.2;1.1;0.7;2.0;1.4;47.2;39.5;27.9;9.1;45.3;49.7;15.0;51.4;48.5;11.3;;;;
1977;19 tot 65 jaar;Ondergrens 95%-interval;Noordwijk;2016;80.3;23.5;19.9;8.5;2.7;2.8;3.0;0.1;47.0;40.1;29.1;8.0;50.6;53.8;17.2;55.7;55.2;10.2;;;;
1978;19 tot 65 jaar;Ondergrens 95%-interval;Noordwijkerhout;2016;75.1;27.6;24.8;6.5;1.9;3.0;2.6;1.0;45.8;39.3;31.0;5.7;51.8;54.8;19.1;58.3;53.6;9.3;;;;
1979;19 tot 65 jaar;Ondergrens 95%-interval;Nuenen, Gerwen en Nederwetten;2016;77.8;19.9;16.1;4.8;1.2;1.5;2.0;1.1;51.1;33.5;26.4;4.7;45.3;62.0;21.1;64.0;60.8;18.1;;;;
1980;19 tot 65 jaar;Ondergrens 95%-interval;Nunspeet;2016;78.5;24.8;24.9;6.1;1.6;2.1;3.4;0.5;48.7;40.2;28.6;9.3;48.9;51.9;14.1;53.5;44.5;13.9;11.0;4.6;;
1981;19 tot 65 jaar;Ondergrens 95%-interval;Nuth;2016;78.6;25.2;23.9;6.7;1.2;1.5;3.1;1.0;39.5;47.6;35.4;9.5;41.3;49.9;16.4;52.2;51.1;11.4;;;;
1982;19 tot 65 jaar;Ondergrens 95%-interval;Oegstgeest;2016;80.3;21.9;19.5;6.1;0.8;1.9;2.1;0.7;56.6;29.5;21.2;6.0;60.6;57.9;20.2;58.2;61.8;9.3;;;;
1983;19 tot 65 jaar;Ondergrens 95%-interval;Oirschot;2016;78.1;22.5;18.6;6.7;2.0;3.3;1.9;0.1;45.2;43.8;33.8;7.6;50.0;56.7;20.6;59.9;60.7;16.8;;;;
1984;19 tot 65 jaar;Ondergrens 95%-interval;Oisterwijk;2016;74.8;22.8;18.4;7.7;1.3;3.4;2.9;1.5;46.1;41.1;29.8;9.0;53.1;65.4;20.3;66.8;56.8;18.3;11.3;4.6;;
1985;19 tot 65 jaar;Ondergrens 95%-interval;Oldambt;2016;71.3;29.2;30.2;8.5;2.4;2.9;4.6;0.7;30.6;56.6;33.9;18.6;41.6;54.8;14.7;57.3;34.2;12.4;;;;
1986;19 tot 65 jaar;Ondergrens 95%-interval;Oldebroek;2016;79.3;22.0;24.2;6.9;1.2;2.9;2.5;0.3;41.6;46.6;31.4;12.3;50.6;55.6;19.1;57.6;42.9;13.8;;;;
1987;19 tot 65 jaar;Ondergrens 95%-interval;Oldenzaal;2016;76.9;20.2;22.6;9.0;2.6;3.4;4.1;0.7;43.3;44.1;33.6;8.0;59.5;60.1;21.1;62.9;55.9;10.2;;;;
1988;19 tot 65 jaar;Ondergrens 95%-interval;Olst-Wijhe;2016;75.2;28.9;27.5;4.1;0.9;0.9;2.0;0.1;44.0;44.7;29.6;12.0;51.6;54.5;19.5;58.3;53.6;14.2;;;;
1989;19 tot 65 jaar;Ondergrens 95%-interval;Ommen;2016;82.7;21.8;27.2;5.7;2.8;1.6;1.9;0.6;44.0;44.3;31.6;9.9;56.0;58.1;20.9;61.2;50.9;13.4;;;;
1990;19 tot 65 jaar;Ondergrens 95%-interval;Onderbanken;2016;63.4;30.5;27.9;9.6;2.0;2.8;5.6;0.5;35.6;50.2;32.3;14.0;42.4;48.8;13.0;50.8;50.6;14.0;;;;
1991;19 tot 65 jaar;Ondergrens 95%-interval;Oost Gelre;2016;81.4;22.8;22.0;4.8;1.0;1.6;1.9;0.6;47.8;41.3;32.7;6.6;57.3;60.8;22.1;63.0;60.6;13.5;;;;
1992;19 tot 65 jaar;Ondergrens 95%-interval;Oosterhout;2016;74.8;25.4;25.9;9.2;1.8;3.4;4.8;0.2;45.9;43.0;30.1;10.3;43.9;51.5;18.3;53.5;49.5;14.6;8.2;6.0;;
1993;19 tot 65 jaar;Ondergrens 95%-interval;Ooststellingwerf;2016;77.1;25.3;24.7;5.8;1.8;0.8;3.1;0.3;40.5;46.0;31.6;11.0;48.3;53.4;16.2;55.2;42.2;9.7;;;;
1994;19 tot 65 jaar;Ondergrens 95%-interval;Oostzaan;2016;78.1;23.8;22.2;6.1;1.8;3.0;1.4;0.7;50.0;38.9;27.9;8.8;53.9;60.1;21.8;62.7;58.2;11.2;;;;
1995;19 tot 65 jaar;Ondergrens 95%-interval;Opmeer;2016;76.8;25.4;21.9;5.0;1.3;1.4;1.9;0.5;53.0;34.3;23.2;8.6;53.6;52.3;16.7;55.0;54.4;12.8;;;;
1996;19 tot 65 jaar;Ondergrens 95%-interval;Opsterland;2016;81.5;22.6;17.6;2.8;0.4;0.2;1.6;0.8;46.2;40.2;27.7;9.7;50.7;53.7;16.9;55.1;48.9;10.3;;;;
1997;19 tot 65 jaar;Ondergrens 95%-interval;Oss;2016;70.7;29.9;26.9;9.1;3.8;3.2;4.6;1.7;43.2;44.9;30.2;12.2;48.6;54.9;18.7;56.9;52.0;12.8;10.1;6.7;;
1998;19 tot 65 jaar;Ondergrens 95%-interval;Oud-Beijerland;2016;80.8;20.0;15.2;7.0;1.3;4.6;1.7;0.3;42.5;44.1;32.2;8.9;49.3;56.4;15.5;58.4;48.1;11.4;;;;
1999;19 tot 65 jaar;Ondergrens 95%-interval;Oude IJsselstreek;2016;75.9;24.9;21.4;7.3;2.2;2.9;2.8;0.1;38.6;50.9;34.2;13.7;53.4;58.3;20.3;60.5;55.1;14.6;;;;
2000;19 tot 65 jaar;Ondergrens 95%-interval;Ouder-Amstel;2016;83.3;24.9;19.2;5.0;1.4;1.5;2.1;1.2;51.5;36.0;25.4;8.0;58.3;61.9;24.8;63.7;56.6;11.9;;;;
2001;19 tot 65 jaar;Ondergrens 95%-interval;Oudewater;2016;84.5;17.0;14.8;3.3;0.2;0.7;2.2;0.7;47.7;40.5;30.3;7.9;52.1;53.6;16.4;56.8;49.3;12.9;;;;
2002;19 tot 65 jaar;Ondergrens 95%-interval;Overbetuwe;2016;81.8;25.6;22.4;6.5;2.2;1.6;3.0;0.1;42.4;46.7;32.3;11.4;49.1;55.7;16.6;57.7;51.8;12.2;;;;
2003;19 tot 65 jaar;Ondergrens 95%-interval;Papendrecht;2016;76.3;22.1;20.1;7.4;2.6;1.9;4.0;0.9;41.5;44.8;29.4;12.2;43.9;50.9;16.0;52.8;44.3;10.5;;;;
2004;19 tot 65 jaar;Ondergrens 95%-interval;Peel en Maas;2016;78.3;26.0;24.2;8.3;2.0;2.9;5.0;0.6;50.5;40.1;30.9;7.4;52.9;53.5;17.5;55.6;53.7;13.6;6.0;3.4;;
2005;19 tot 65 jaar;Ondergrens 95%-interval;Pekela;2016;70.3;38.0;33.8;13.7;3.2;5.5;6.5;1.2;33.4;52.6;28.8;19.8;40.7;46.4;18.0;47.9;38.8;12.3;;;;
2006;19 tot 65 jaar;Ondergrens 95%-interval;Pijnacker-Nootdorp;2016;74.8;24.4;23.9;4.3;1.1;0.9;2.5;1.1;48.1;38.8;27.5;8.6;52.8;56.8;20.6;58.1;56.4;11.2;;;;
2007;19 tot 65 jaar;Ondergrens 95%-interval;Purmerend;2016;74.7;28.9;29.2;10.5;1.8;4.5;5.6;0.7;40.4;49.5;30.8;16.0;48.7;53.4;14.7;55.4;47.2;9.6;;;;
2008;19 tot 65 jaar;Ondergrens 95%-interval;Putten;2016;79.3;25.9;20.5;7.2;1.1;2.2;3.9;0.7;47.8;40.6;29.1;9.1;55.5;60.1;17.0;63.0;58.6;14.5;;;;
2009;19 tot 65 jaar;Ondergrens 95%-interval;Raalte;2016;79.8;25.6;24.5;7.6;2.6;2.4;2.5;1.4;44.1;42.9;32.5;8.1;60.3;59.5;24.0;61.3;58.2;11.5;;;;
2010;19 tot 65 jaar;Ondergrens 95%-interval;Reimerswaal;2016;76.1;17.0;18.4;7.5;2.2;2.3;3.0;0.4;45.6;41.1;31.4;7.0;48.1;48.0;9.0;48.9;37.8;12.7;;;;
2011;19 tot 65 jaar;Ondergrens 95%-interval;Renkum;2016;76.2;29.5;28.5;8.5;2.6;3.8;2.1;0.7;51.4;37.1;27.2;7.7;52.6;59.9;20.0;60.5;49.1;14.1;;;;
2012;19 tot 65 jaar;Ondergrens 95%-interval;Renswoude;2016;84.4;17.7;15.0;5.2;1.0;1.9;2.0;0.8;45.4;42.7;32.1;8.1;44.6;50.1;12.0;52.1;40.8;10.3;;;;
2013;19 tot 65 jaar;Ondergrens 95%-interval;Reusel-De Mierden;2016;73.9;18.4;20.8;6.7;1.5;2.8;1.4;0.0;44.4;42.2;32.7;6.5;49.6;50.8;16.1;51.8;51.6;15.5;;;;
2014;19 tot 65 jaar;Ondergrens 95%-interval;Rheden;2016;73.1;26.5;27.1;7.8;2.6;3.1;2.8;0.1;46.4;42.6;27.5;12.1;48.9;52.9;18.8;54.5;49.3;12.5;;;;
2015;19 tot 65 jaar;Ondergrens 95%-interval;Rhenen;2016;78.9;22.4;20.7;6.2;0.6;1.9;4.0;1.2;47.9;40.3;27.9;10.0;42.1;46.6;15.1;48.3;48.8;12.9;;;;
2016;19 tot 65 jaar;Ondergrens 95%-interval;Ridderkerk;2016;75.1;25.9;21.5;6.5;1.3;2.4;3.3;0.9;40.2;46.2;33.1;9.9;41.4;46.3;12.9;48.8;44.1;9.1;;;;
2017;19 tot 65 jaar;Ondergrens 95%-interval;Rijnwaarden;2016;71.8;31.0;30.9;10.5;3.9;4.5;4.9;0.4;35.7;52.1;33.0;15.7;42.9;54.1;16.6;56.0;37.5;10.2;;;;
2018;19 tot 65 jaar;Ondergrens 95%-interval;Rijssen-Holten;2016;84.1;20.9;20.0;7.1;2.1;1.9;3.6;0.7;49.1;43.0;31.1;10.2;51.5;57.1;17.4;59.9;53.1;16.6;5.8;5.1;;
2019;19 tot 65 jaar;Ondergrens 95%-interval;Rijswijk (ZH.);2016;77.5;23.8;20.7;6.9;1.3;2.2;3.9;0.6;46.1;40.7;30.0;8.1;53.4;56.5;17.9;59.4;50.6;11.4;;;;
2020;19 tot 65 jaar;Ondergrens 95%-interval;Roerdalen;2016;73.3;31.8;27.3;9.4;2.4;2.6;5.0;0.8;38.8;51.1;33.7;14.6;48.8;53.6;16.8;55.1;48.0;15.6;6.7;5.6;;
2021;19 tot 65 jaar;Ondergrens 95%-interval;Roermond;2016;74.6;27.2;25.6;9.4;2.3;4.0;5.2;1.3;46.0;42.0;28.6;10.9;47.3;52.2;15.8;53.5;41.8;13.0;;;;
2022;19 tot 65 jaar;Ondergrens 95%-interval;De Ronde Venen;2016;76.1;23.8;19.3;4.7;1.2;1.1;2.6;0.7;52.7;35.6;25.1;8.3;47.5;52.4;17.3;54.7;54.3;13.1;3.5;4.5;;
2023;19 tot 65 jaar;Ondergrens 95%-interval;Roosendaal;2016;70.9;23.8;25.2;11.5;2.4;3.9;6.7;0.6;45.4;45.1;30.7;12.2;49.0;53.9;18.0;55.4;47.8;12.3;8.0;8.2;;
2024;19 tot 65 jaar;Ondergrens 95%-interval;Rotterdam;2016;71.1;30.9;29.6;15.2;4.0;7.1;9.9;1.7;49.4;45.9;30.2;14.8;52.8;53.2;14.6;54.7;49.4;9.3;13.0;10.0;;
2025;19 tot 65 jaar;Ondergrens 95%-interval;Rozendaal;2016;86.5;18.6;19.4;3.2;0.8;0.9;1.5;0.3;55.0;31.0;25.4;3.7;51.5;53.2;25.2;56.1;66.7;10.5;;;;
2026;19 tot 65 jaar;Ondergrens 95%-interval;Rucphen;2016;64.3;25.7;27.2;14.4;3.8;7.6;5.0;0.2;43.6;43.1;29.9;10.2;39.8;49.6;12.5;50.5;35.1;12.4;;;;
2027;19 tot 65 jaar;Ondergrens 95%-interval;Schagen;2016;81.1;21.0;20.8;6.2;1.2;1.5;3.4;0.3;48.6;41.4;31.2;8.1;51.1;61.2;20.0;62.5;56.1;13.9;4.9;5.5;;
2028;19 tot 65 jaar;Ondergrens 95%-interval;Scherpenzeel;2016;77.2;22.8;22.6;8.9;3.8;2.9;2.5;1.1;44.9;41.2;24.7;13.4;48.0;51.9;17.1;55.0;50.9;12.4;;;;
2029;19 tot 65 jaar;Ondergrens 95%-interval;Schiedam;2016;66.9;29.8;29.0;11.2;2.6;6.2;4.8;0.9;40.6;46.3;33.9;9.5;47.9;48.4;16.4;49.2;40.5;9.9;;;;
2030;19 tot 65 jaar;Ondergrens 95%-interval;Schiermonnikoog;2016;;;;;;;;;;;;;;;;;;;;;;
2031;19 tot 65 jaar;Ondergrens 95%-interval;Schijndel;2016;70.2;24.2;24.3;10.9;4.5;2.9;4.6;0.4;42.6;44.0;26.8;13.7;43.1;56.5;18.8;58.9;48.6;15.4;;;;
2032;19 tot 65 jaar;Ondergrens 95%-interval;Schinnen;2016;80.3;23.2;21.3;6.5;0.9;2.1;4.1;1.2;42.2;44.0;30.9;10.1;38.9;43.7;13.5;46.0;47.1;10.2;;;;
2033;19 tot 65 jaar;Ondergrens 95%-interval;Schouwen-Duiveland;2016;71.8;23.8;21.7;4.9;0.6;1.4;3.0;0.3;48.5;38.6;26.7;9.2;46.8;52.0;15.1;53.1;42.6;14.5;;;;
2034;19 tot 65 jaar;Ondergrens 95%-interval;Simpelveld;2016;73.8;25.5;24.5;8.9;1.4;2.7;4.3;0.7;41.9;47.8;33.1;12.1;40.0;46.5;12.7;50.1;46.0;11.9;;;;
2035;19 tot 65 jaar;Ondergrens 95%-interval;Sint Anthonis;2016;75.3;24.1;21.2;7.6;1.9;3.5;2.1;0.8;54.9;32.9;24.8;6.2;55.3;57.5;21.4;59.9;58.9;17.7;;;;
