ID;Bedrijfsomvang;BedrijfstakBranchesSBI93;Perioden;IndexcijfersOmzet_1;Omzetontwikkeling_2
1958;2;453 Bouwinstallatiebedrijven;2007 1e kwartaal;116;15.0
1959;2;453 Bouwinstallatiebedrijven;2007 april;116;9.3
1960;2;453 Bouwinstallatiebedrijven;2007 mei;123;9.3
1961;2;453 Bouwinstallatiebedrijven;2007 juni;138;15.3
1962;2;453 Bouwinstallatiebedrijven;2007 2e kwartaal;126;11.4
1963;2;453 Bouwinstallatiebedrijven;2007 juli;121;12.2
1964;2;453 Bouwinstallatiebedrijven;2007 augustus;100;12.0
1965;2;453 Bouwinstallatiebedrijven;2007 september;128;8.4
1966;2;453 Bouwinstallatiebedrijven;2007 3e kwartaal;117;10.7
1967;2;453 Bouwinstallatiebedrijven;2007 oktober;142;18.3
1968;2;453 Bouwinstallatiebedrijven;2007 november;147;17.1
1969;2;453 Bouwinstallatiebedrijven;2007 december;152;5.6
1970;2;453 Bouwinstallatiebedrijven;2007 4e kwartaal;147;13.2
1971;2;453 Bouwinstallatiebedrijven;2007;126;12.6
1972;2;453 Bouwinstallatiebedrijven;2008 januari;108;14.3
1973;2;453 Bouwinstallatiebedrijven;2008 februari;130;18.9
1974;2;453 Bouwinstallatiebedrijven;2008 maart;137;-6.0
1975;2;453 Bouwinstallatiebedrijven;2008 1e kwartaal;125;7.3
1976;2;453 Bouwinstallatiebedrijven;2008 april;143;23.2
1977;2;453 Bouwinstallatiebedrijven;2008 mei;132;8.0
1978;2;453 Bouwinstallatiebedrijven;2008 juni;153;11.1
1979;2;453 Bouwinstallatiebedrijven;2008 2e kwartaal;143;13.8
1980;2;453 Bouwinstallatiebedrijven;2008 juli;133;10.3
1981;2;453 Bouwinstallatiebedrijven;2008 augustus;105;4.2
1982;2;453 Bouwinstallatiebedrijven;2008 september;153;19.0
1983;2;453 Bouwinstallatiebedrijven;2008 3e kwartaal;130;11.7
1984;2;453 Bouwinstallatiebedrijven;2008 oktober;155;8.8
1985;2;453 Bouwinstallatiebedrijven;2008 november;148;0.1
1986;2;453 Bouwinstallatiebedrijven;2008 december;163;7.2
1987;2;453 Bouwinstallatiebedrijven;2008 4e kwartaal;155;5.3
1988;2;453 Bouwinstallatiebedrijven;2008;138;9.4
1989;2;454 Afwerken van gebouwen;2000 januari;53;
1990;2;454 Afwerken van gebouwen;2000 februari;83;
1991;2;454 Afwerken van gebouwen;2000 maart;98;
1992;2;454 Afwerken van gebouwen;2000 1e kwartaal;78;
1993;2;454 Afwerken van gebouwen;2000 april;101;
1994;2;454 Afwerken van gebouwen;2000 mei;110;
1995;2;454 Afwerken van gebouwen;2000 juni;109;
1996;2;454 Afwerken van gebouwen;2000 2e kwartaal;107;
1997;2;454 Afwerken van gebouwen;2000 juli;98;
1998;2;454 Afwerken van gebouwen;2000 augustus;74;
1999;2;454 Afwerken van gebouwen;2000 september;116;
2000;2;454 Afwerken van gebouwen;2000 3e kwartaal;96;
2001;2;454 Afwerken van gebouwen;2000 oktober;113;
2002;2;454 Afwerken van gebouwen;2000 november;122;
2003;2;454 Afwerken van gebouwen;2000 december;125;
2004;2;454 Afwerken van gebouwen;2000 4e kwartaal;120;
2005;2;454 Afwerken van gebouwen;2000;100;
2006;2;454 Afwerken van gebouwen;2001 januari;55;3.5
2007;2;454 Afwerken van gebouwen;2001 februari;88;6.7
2008;2;454 Afwerken van gebouwen;2001 maart;104;6.7
2009;2;454 Afwerken van gebouwen;2001 1e kwartaal;82;6.0
2010;2;454 Afwerken van gebouwen;2001 april;99;-2.0
2011;2;454 Afwerken van gebouwen;2001 mei;113;2.6
2012;2;454 Afwerken van gebouwen;2001 juni;126;15.6
2013;2;454 Afwerken van gebouwen;2001 2e kwartaal;113;5.6
2014;2;454 Afwerken van gebouwen;2001 juli;110;11.5
2015;2;454 Afwerken van gebouwen;2001 augustus;84;13.8
2016;2;454 Afwerken van gebouwen;2001 september;120;3.4
2017;2;454 Afwerken van gebouwen;2001 3e kwartaal;105;8.8
2018;2;454 Afwerken van gebouwen;2001 oktober;129;14.9
2019;2;454 Afwerken van gebouwen;2001 november;127;4.3
2020;2;454 Afwerken van gebouwen;2001 december;128;2.8
2021;2;454 Afwerken van gebouwen;2001 4e kwartaal;128;7.1
2022;2;454 Afwerken van gebouwen;2001;107;6.9
2023;2;454 Afwerken van gebouwen;2002 januari;63;15.9
2024;2;454 Afwerken van gebouwen;2002 februari;92;4.1
2025;2;454 Afwerken van gebouwen;2002 maart;113;8.1
2026;2;454 Afwerken van gebouwen;2002 1e kwartaal;89;8.4
2027;2;454 Afwerken van gebouwen;2002 april;114;15.5
2028;2;454 Afwerken van gebouwen;2002 mei;115;1.4
2029;2;454 Afwerken van gebouwen;2002 juni;130;3.3
2030;2;454 Afwerken van gebouwen;2002 2e kwartaal;120;6.2
2031;2;454 Afwerken van gebouwen;2002 juli;117;6.2
2032;2;454 Afwerken van gebouwen;2002 augustus;85;1.3
2033;2;454 Afwerken van gebouwen;2002 september;129;7.8
2034;2;454 Afwerken van gebouwen;2002 3e kwartaal;110;5.5
2035;2;454 Afwerken van gebouwen;2002 oktober;138;6.9
2036;2;454 Afwerken van gebouwen;2002 november;134;5.2
2037;2;454 Afwerken van gebouwen;2002 december;121;-5.3
2038;2;454 Afwerken van gebouwen;2002 4e kwartaal;131;2.3
2039;2;454 Afwerken van gebouwen;2002;113;5.3
2040;2;454 Afwerken van gebouwen;2003 januari;62;-1.2
2041;2;454 Afwerken van gebouwen;2003 februari;90;-2.1
2042;2;454 Afwerken van gebouwen;2003 maart;106;-6.5
2043;2;454 Afwerken van gebouwen;2003 1e kwartaal;86;-3.8
2044;2;454 Afwerken van gebouwen;2003 april;112;-1.5
2045;2;454 Afwerken van gebouwen;2003 mei;122;6.0
2046;2;454 Afwerken van gebouwen;2003 juni;126;-2.8
2047;2;454 Afwerken van gebouwen;2003 2e kwartaal;120;0.4
2048;2;454 Afwerken van gebouwen;2003 juli;115;-1.2
2049;2;454 Afwerken van gebouwen;2003 augustus;82;-4.0
2050;2;454 Afwerken van gebouwen;2003 september;131;1.8
2051;2;454 Afwerken van gebouwen;2003 3e kwartaal;109;-0.8
2052;2;454 Afwerken van gebouwen;2003 oktober;138;-0.1
2053;2;454 Afwerken van gebouwen;2003 november;123;-7.5
2054;2;454 Afwerken van gebouwen;2003 december;123;0.9
2055;2;454 Afwerken van gebouwen;2003 4e kwartaal;128;-2.3
2056;2;454 Afwerken van gebouwen;2003;111;-1.5
2057;2;454 Afwerken van gebouwen;2004 januari;66;5.8
2058;2;454 Afwerken van gebouwen;2004 februari;82;-8.8
2059;2;454 Afwerken van gebouwen;2004 maart;101;-3.9
2060;2;454 Afwerken van gebouwen;2004 1e kwartaal;83;-3.3
2061;2;454 Afwerken van gebouwen;2004 april;103;-8.0
2062;2;454 Afwerken van gebouwen;2004 mei;102;-16.2
2063;2;454 Afwerken van gebouwen;2004 juni;127;0.2
2064;2;454 Afwerken van gebouwen;2004 2e kwartaal;111;-7.9
2065;2;454 Afwerken van gebouwen;2004 juli;112;-2.4
2066;2;454 Afwerken van gebouwen;2004 augustus;67;-18.3
2067;2;454 Afwerken van gebouwen;2004 september;119;-9.3
2068;2;454 Afwerken van gebouwen;2004 3e kwartaal;99;-9.1
2069;2;454 Afwerken van gebouwen;2004 oktober;128;-7.1
2070;2;454 Afwerken van gebouwen;2004 november;127;2.9
2071;2;454 Afwerken van gebouwen;2004 december;135;10.6
2072;2;454 Afwerken van gebouwen;2004 4e kwartaal;130;1.7
2073;2;454 Afwerken van gebouwen;2004;106;-4.5
2074;2;454 Afwerken van gebouwen;2005 januari;56;-15.3
2075;2;454 Afwerken van gebouwen;2005 februari;84;2.0
2076;2;454 Afwerken van gebouwen;2005 maart;100;-0.9
2077;2;454 Afwerken van gebouwen;2005 1e kwartaal;80;-3.8
2078;2;454 Afwerken van gebouwen;2005 april;113;10.0
2079;2;454 Afwerken van gebouwen;2005 mei;112;9.9
2080;2;454 Afwerken van gebouwen;2005 juni;137;8.2
2081;2;454 Afwerken van gebouwen;2005 2e kwartaal;121;9.2
2082;2;454 Afwerken van gebouwen;2005 juli;117;4.5
2083;2;454 Afwerken van gebouwen;2005 augustus;74;10.0
2084;2;454 Afwerken van gebouwen;2005 september;130;9.1
2085;2;454 Afwerken van gebouwen;2005 3e kwartaal;107;7.6
2086;2;454 Afwerken van gebouwen;2005 oktober;132;2.9
2087;2;454 Afwerken van gebouwen;2005 november;141;10.6
2088;2;454 Afwerken van gebouwen;2005 december;141;4.3
2089;2;454 Afwerken van gebouwen;2005 4e kwartaal;138;5.9
2090;2;454 Afwerken van gebouwen;2005;111;5.3
2091;2;454 Afwerken van gebouwen;2006 januari;62;10.9
2092;2;454 Afwerken van gebouwen;2006 februari;91;8.6
2093;2;454 Afwerken van gebouwen;2006 maart;114;13.2
2094;2;454 Afwerken van gebouwen;2006 1e kwartaal;89;11.0
2095;2;454 Afwerken van gebouwen;2006 april;105;-7.9
2096;2;454 Afwerken van gebouwen;2006 mei;123;9.9
2097;2;454 Afwerken van gebouwen;2006 juni;129;-5.8
2098;2;454 Afwerken van gebouwen;2006 2e kwartaal;119;-1.6
2099;2;454 Afwerken van gebouwen;2006 juli;115;-2.3
2100;2;454 Afwerken van gebouwen;2006 augustus;76;2.8
2101;2;454 Afwerken van gebouwen;2006 september;122;-5.7
2102;2;454 Afwerken van gebouwen;2006 3e kwartaal;104;-2.5
2103;2;454 Afwerken van gebouwen;2006 oktober;133;0.3
2104;2;454 Afwerken van gebouwen;2006 november;139;-1.4
2105;2;454 Afwerken van gebouwen;2006 december;133;-5.8
2106;2;454 Afwerken van gebouwen;2006 4e kwartaal;135;-2.4
2107;2;454 Afwerken van gebouwen;2006;112;0.2
2108;2;454 Afwerken van gebouwen;2007 januari;63;1.5
2109;2;454 Afwerken van gebouwen;2007 februari;97;6.2
2110;2;454 Afwerken van gebouwen;2007 maart;116;1.9
2111;2;454 Afwerken van gebouwen;2007 1e kwartaal;92;3.3
2112;2;454 Afwerken van gebouwen;2007 april;109;4.7
2113;2;454 Afwerken van gebouwen;2007 mei;119;-3.4
2114;2;454 Afwerken van gebouwen;2007 juni;136;5.4
2115;2;454 Afwerken van gebouwen;2007 2e kwartaal;121;2.2
2116;2;454 Afwerken van gebouwen;2007 juli;114;-0.7
2117;2;454 Afwerken van gebouwen;2007 augustus;83;9.6
2118;2;454 Afwerken van gebouwen;2007 september;127;3.7
2119;2;454 Afwerken van gebouwen;2007 3e kwartaal;108;3.5
2120;2;454 Afwerken van gebouwen;2007 oktober;139;4.7
2121;2;454 Afwerken van gebouwen;2007 november;147;6.4
2122;2;454 Afwerken van gebouwen;2007 december;135;1.8
2123;2;454 Afwerken van gebouwen;2007 4e kwartaal;141;4.3
2124;2;454 Afwerken van gebouwen;2007;115;3.3
2125;2;454 Afwerken van gebouwen;2008 januari;71;12.9
2126;2;454 Afwerken van gebouwen;2008 februari;104;7.7
2127;2;454 Afwerken van gebouwen;2008 maart;109;-6.1
2128;2;454 Afwerken van gebouwen;2008 1e kwartaal;95;3.1
2129;2;454 Afwerken van gebouwen;2008 april;119;8.4
2130;2;454 Afwerken van gebouwen;2008 mei;120;0.8
2131;2;454 Afwerken van gebouwen;2008 juni;128;-6.2
2132;2;454 Afwerken van gebouwen;2008 2e kwartaal;122;0.4
2133;2;454 Afwerken van gebouwen;2008 juli;110;-3.0
2134;2;454 Afwerken van gebouwen;2008 augustus;78;-5.6
2135;2;454 Afwerken van gebouwen;2008 september;133;4.5
2136;2;454 Afwerken van gebouwen;2008 3e kwartaal;107;-0.7
2137;2;454 Afwerken van gebouwen;2008 oktober;135;-2.5
2138;2;454 Afwerken van gebouwen;2008 november;121;-17.9
2139;2;454 Afwerken van gebouwen;2008 december;123;-8.8
2140;2;454 Afwerken van gebouwen;2008 4e kwartaal;127;-9.9
2141;2;454 Afwerken van gebouwen;2008;113;-2.5
2142;2;455 Verhuur bouwmach. met personeel;2000 januari;55;
2143;2;455 Verhuur bouwmach. met personeel;2000 februari;80;
2144;2;455 Verhuur bouwmach. met personeel;2000 maart;114;
2145;2;455 Verhuur bouwmach. met personeel;2000 1e kwartaal;83;
2146;2;455 Verhuur bouwmach. met personeel;2000 april;96;
2147;2;455 Verhuur bouwmach. met personeel;2000 mei;105;
2148;2;455 Verhuur bouwmach. met personeel;2000 juni;100;
2149;2;455 Verhuur bouwmach. met personeel;2000 2e kwartaal;100;
2150;2;455 Verhuur bouwmach. met personeel;2000 juli;107;
2151;2;455 Verhuur bouwmach. met personeel;2000 augustus;86;
2152;2;455 Verhuur bouwmach. met personeel;2000 september;105;
2153;2;455 Verhuur bouwmach. met personeel;2000 3e kwartaal;99;
2154;2;455 Verhuur bouwmach. met personeel;2000 oktober;115;
2155;2;455 Verhuur bouwmach. met personeel;2000 november;122;
2156;2;455 Verhuur bouwmach. met personeel;2000 december;115;
2157;2;455 Verhuur bouwmach. met personeel;2000 4e kwartaal;117;
2158;2;455 Verhuur bouwmach. met personeel;2000;100;
2159;2;455 Verhuur bouwmach. met personeel;2001 januari;52;-6.0
2160;2;455 Verhuur bouwmach. met personeel;2001 februari;102;27.9
2161;2;455 Verhuur bouwmach. met personeel;2001 maart;121;6.0
2162;2;455 Verhuur bouwmach. met personeel;2001 1e kwartaal;91;10.3
2163;2;455 Verhuur bouwmach. met personeel;2001 april;110;14.1
2164;2;455 Verhuur bouwmach. met personeel;2001 mei;119;13.8
2165;2;455 Verhuur bouwmach. met personeel;2001 juni;132;31.5
2166;2;455 Verhuur bouwmach. met personeel;2001 2e kwartaal;120;19.8
2167;2;455 Verhuur bouwmach. met personeel;2001 juli;100;-6.8
2168;2;455 Verhuur bouwmach. met personeel;2001 augustus;87;1.3
2169;2;455 Verhuur bouwmach. met personeel;2001 september;114;8.8
2170;2;455 Verhuur bouwmach. met personeel;2001 3e kwartaal;100;1.0
2171;2;455 Verhuur bouwmach. met personeel;2001 oktober;128;11.0
2172;2;455 Verhuur bouwmach. met personeel;2001 november;121;-0.5
2173;2;455 Verhuur bouwmach. met personeel;2001 december;153;32.9
2174;2;455 Verhuur bouwmach. met personeel;2001 4e kwartaal;134;14.2
2175;2;455 Verhuur bouwmach. met personeel;2001;112;11.5
2176;2;455 Verhuur bouwmach. met personeel;2002 januari;78;51.3
2177;2;455 Verhuur bouwmach. met personeel;2002 februari;99;-2.5
2178;2;455 Verhuur bouwmach. met personeel;2002 maart;134;10.6
2179;2;455 Verhuur bouwmach. met personeel;2002 1e kwartaal;104;13.5
2180;2;455 Verhuur bouwmach. met personeel;2002 april;130;17.9
2181;2;455 Verhuur bouwmach. met personeel;2002 mei;131;9.8
2182;2;455 Verhuur bouwmach. met personeel;2002 juni;152;16.0
2183;2;455 Verhuur bouwmach. met personeel;2002 2e kwartaal;138;14.5
2184;2;455 Verhuur bouwmach. met personeel;2002 juli;132;32.0
2185;2;455 Verhuur bouwmach. met personeel;2002 augustus;101;15.7
2186;2;455 Verhuur bouwmach. met personeel;2002 september;140;23.1
2187;2;455 Verhuur bouwmach. met personeel;2002 3e kwartaal;124;23.9
2188;2;455 Verhuur bouwmach. met personeel;2002 oktober;141;10.8
2189;2;455 Verhuur bouwmach. met personeel;2002 november;148;22.1
2190;2;455 Verhuur bouwmach. met personeel;2002 december;159;3.3
2191;2;455 Verhuur bouwmach. met personeel;2002 4e kwartaal;149;11.3
2192;2;455 Verhuur bouwmach. met personeel;2002;129;15.5
2193;2;455 Verhuur bouwmach. met personeel;2003 januari;77;-1.4
2194;2;455 Verhuur bouwmach. met personeel;2003 februari;92;-7.2
2195;2;455 Verhuur bouwmach. met personeel;2003 maart;111;-16.7
2196;2;455 Verhuur bouwmach. met personeel;2003 1e kwartaal;94;-9.8
2197;2;455 Verhuur bouwmach. met personeel;2003 april;116;-10.7
2198;2;455 Verhuur bouwmach. met personeel;2003 mei;116;-11.4
2199;2;455 Verhuur bouwmach. met personeel;2003 juni;120;-21.4
2200;2;455 Verhuur bouwmach. met personeel;2003 2e kwartaal;117;-14.9
2201;2;455 Verhuur bouwmach. met personeel;2003 juli;123;-6.5
2202;2;455 Verhuur bouwmach. met personeel;2003 augustus;88;-12.5
2203;2;455 Verhuur bouwmach. met personeel;2003 september;119;-15.3
2204;2;455 Verhuur bouwmach. met personeel;2003 3e kwartaal;110;-11.4
2205;2;455 Verhuur bouwmach. met personeel;2003 oktober;124;-12.1
2206;2;455 Verhuur bouwmach. met personeel;2003 november;109;-26.5
2207;2;455 Verhuur bouwmach. met personeel;2003 december;128;-19.1
2208;2;455 Verhuur bouwmach. met personeel;2003 4e kwartaal;120;-19.3
2209;2;455 Verhuur bouwmach. met personeel;2003;110;-14.3
2210;2;455 Verhuur bouwmach. met personeel;2004 januari;72;-7.3
2211;2;455 Verhuur bouwmach. met personeel;2004 februari;95;3.3
2212;2;455 Verhuur bouwmach. met personeel;2004 maart;107;-4.3
2213;2;455 Verhuur bouwmach. met personeel;2004 1e kwartaal;91;-2.6
2214;2;455 Verhuur bouwmach. met personeel;2004 april;122;5.1
2215;2;455 Verhuur bouwmach. met personeel;2004 mei;111;-4.3
2216;2;455 Verhuur bouwmach. met personeel;2004 juni;127;5.6
2217;2;455 Verhuur bouwmach. met personeel;2004 2e kwartaal;120;2.2
2218;2;455 Verhuur bouwmach. met personeel;2004 juli;122;-1.0
2219;2;455 Verhuur bouwmach. met personeel;2004 augustus;79;-10.4
2220;2;455 Verhuur bouwmach. met personeel;2004 september;114;-4.0
2221;2;455 Verhuur bouwmach. met personeel;2004 3e kwartaal;105;-4.6
2222;2;455 Verhuur bouwmach. met personeel;2004 oktober;117;-5.6
2223;2;455 Verhuur bouwmach. met personeel;2004 november;125;15.6
2224;2;455 Verhuur bouwmach. met personeel;2004 december;131;2.0
2225;2;455 Verhuur bouwmach. met personeel;2004 4e kwartaal;125;3.5
2226;2;455 Verhuur bouwmach. met personeel;2004;110;-0.2
2227;2;455 Verhuur bouwmach. met personeel;2005 januari;62;-14.1
2228;2;455 Verhuur bouwmach. met personeel;2005 februari;91;-4.3
2229;2;455 Verhuur bouwmach. met personeel;2005 maart;99;-7.5
2230;2;455 Verhuur bouwmach. met personeel;2005 1e kwartaal;84;-8.1
2231;2;455 Verhuur bouwmach. met personeel;2005 april;109;-10.1
2232;2;455 Verhuur bouwmach. met personeel;2005 mei;110;-0.7
2233;2;455 Verhuur bouwmach. met personeel;2005 juni;144;13.9
2234;2;455 Verhuur bouwmach. met personeel;2005 2e kwartaal;121;1.3
2235;2;455 Verhuur bouwmach. met personeel;2005 juli;116;-4.9
2236;2;455 Verhuur bouwmach. met personeel;2005 augustus;85;7.8
2237;2;455 Verhuur bouwmach. met personeel;2005 september;124;8.9
2238;2;455 Verhuur bouwmach. met personeel;2005 3e kwartaal;109;3.3
2239;2;455 Verhuur bouwmach. met personeel;2005 oktober;132;12.7
2240;2;455 Verhuur bouwmach. met personeel;2005 november;139;10.8
2241;2;455 Verhuur bouwmach. met personeel;2005 december;157;20.4
2242;2;455 Verhuur bouwmach. met personeel;2005 4e kwartaal;143;14.7
2243;2;455 Verhuur bouwmach. met personeel;2005;114;3.6
2244;2;455 Verhuur bouwmach. met personeel;2006 januari;69;12.8
2245;2;455 Verhuur bouwmach. met personeel;2006 februari;96;5.2
2246;2;455 Verhuur bouwmach. met personeel;2006 maart;119;21.1
2247;2;455 Verhuur bouwmach. met personeel;2006 1e kwartaal;95;13.3
2248;2;455 Verhuur bouwmach. met personeel;2006 april;112;2.6
2249;2;455 Verhuur bouwmach. met personeel;2006 mei;129;16.7
2250;2;455 Verhuur bouwmach. met personeel;2006 juni;145;0.5
2251;2;455 Verhuur bouwmach. met personeel;2006 2e kwartaal;129;6.0
2252;2;455 Verhuur bouwmach. met personeel;2006 juli;124;7.1
2253;2;455 Verhuur bouwmach. met personeel;2006 augustus;101;18.1
2254;2;455 Verhuur bouwmach. met personeel;2006 september;146;17.3
2255;2;455 Verhuur bouwmach. met personeel;2006 3e kwartaal;124;13.9
2256;2;455 Verhuur bouwmach. met personeel;2006 oktober;159;20.5
2257;2;455 Verhuur bouwmach. met personeel;2006 november;164;17.9
2258;2;455 Verhuur bouwmach. met personeel;2006 december;178;13.3
2259;2;455 Verhuur bouwmach. met personeel;2006 4e kwartaal;167;17.0
2260;2;455 Verhuur bouwmach. met personeel;2006;129;12.7
2261;2;455 Verhuur bouwmach. met personeel;2007 januari;84;21.0
2262;2;455 Verhuur bouwmach. met personeel;2007 februari;126;31.6
2263;2;455 Verhuur bouwmach. met personeel;2007 maart;140;16.9
2264;2;455 Verhuur bouwmach. met personeel;2007 1e kwartaal;117;22.8
2265;2;455 Verhuur bouwmach. met personeel;2007 april;139;23.7
2266;2;455 Verhuur bouwmach. met personeel;2007 mei;148;15.2
2267;2;455 Verhuur bouwmach. met personeel;2007 juni;157;8.6
2268;2;455 Verhuur bouwmach. met personeel;2007 2e kwartaal;148;15.2
2269;2;455 Verhuur bouwmach. met personeel;2007 juli;141;13.6
2270;2;455 Verhuur bouwmach. met personeel;2007 augustus;115;13.8
2271;2;455 Verhuur bouwmach. met personeel;2007 september;156;6.5
2272;2;455 Verhuur bouwmach. met personeel;2007 3e kwartaal;137;10.9
2273;2;455 Verhuur bouwmach. met personeel;2007 oktober;167;4.7
2274;2;455 Verhuur bouwmach. met personeel;2007 november;170;3.8
2275;2;455 Verhuur bouwmach. met personeel;2007 december;170;-4.5
2276;2;455 Verhuur bouwmach. met personeel;2007 4e kwartaal;169;1.1
2277;2;455 Verhuur bouwmach. met personeel;2007;143;11.0
2278;2;455 Verhuur bouwmach. met personeel;2008 januari;109;29.1
2279;2;455 Verhuur bouwmach. met personeel;2008 februari;161;27.6
2280;2;455 Verhuur bouwmach. met personeel;2008 maart;160;14.6
2281;2;455 Verhuur bouwmach. met personeel;2008 1e kwartaal;143;22.7
2282;2;455 Verhuur bouwmach. met personeel;2008 april;189;35.9
2283;2;455 Verhuur bouwmach. met personeel;2008 mei;169;14.1
2284;2;455 Verhuur bouwmach. met personeel;2008 juni;200;27.2
2285;2;455 Verhuur bouwmach. met personeel;2008 2e kwartaal;186;25.5
2286;2;455 Verhuur bouwmach. met personeel;2008 juli;182;28.6
2287;2;455 Verhuur bouwmach. met personeel;2008 augustus;133;15.9
2288;2;455 Verhuur bouwmach. met personeel;2008 september;197;26.5
2289;2;455 Verhuur bouwmach. met personeel;2008 3e kwartaal;171;24.3
2290;2;455 Verhuur bouwmach. met personeel;2008 oktober;208;24.8
2291;2;455 Verhuur bouwmach. met personeel;2008 november;198;16.4
2292;2;455 Verhuur bouwmach. met personeel;2008 december;200;17.7
2293;2;455 Verhuur bouwmach. met personeel;2008 4e kwartaal;202;19.6
2294;2;455 Verhuur bouwmach. met personeel;2008;175;22.9
2295;2;4511a Burgerlijke en Utiliteitsbouw;2000 januari;56;
2296;2;4511a Burgerlijke en Utiliteitsbouw;2000 februari;89;
2297;2;4511a Burgerlijke en Utiliteitsbouw;2000 maart;104;
2298;2;4511a Burgerlijke en Utiliteitsbouw;2000 1e kwartaal;83;
2299;2;4511a Burgerlijke en Utiliteitsbouw;2000 april;99;
2300;2;4511a Burgerlijke en Utiliteitsbouw;2000 mei;108;
2301;2;4511a Burgerlijke en Utiliteitsbouw;2000 juni;106;
2302;2;4511a Burgerlijke en Utiliteitsbouw;2000 2e kwartaal;104;
2303;2;4511a Burgerlijke en Utiliteitsbouw;2000 juli;94;
2304;2;4511a Burgerlijke en Utiliteitsbouw;2000 augustus;59;
2305;2;4511a Burgerlijke en Utiliteitsbouw;2000 september;111;
2306;2;4511a Burgerlijke en Utiliteitsbouw;2000 3e kwartaal;88;
2307;2;4511a Burgerlijke en Utiliteitsbouw;2000 oktober;110;
2308;2;4511a Burgerlijke en Utiliteitsbouw;2000 november;119;
2309;2;4511a Burgerlijke en Utiliteitsbouw;2000 december;146;
2310;2;4511a Burgerlijke en Utiliteitsbouw;2000 4e kwartaal;125;
2311;2;4511a Burgerlijke en Utiliteitsbouw;2000;100;
2312;2;4511a Burgerlijke en Utiliteitsbouw;2001 januari;51;-8.3
2313;2;4511a Burgerlijke en Utiliteitsbouw;2001 februari;90;0.6
2314;2;4511a Burgerlijke en Utiliteitsbouw;2001 maart;106;2.0
2315;2;4511a Burgerlijke en Utiliteitsbouw;2001 1e kwartaal;82;-0.8
2316;2;4511a Burgerlijke en Utiliteitsbouw;2001 april;102;2.9
2317;2;4511a Burgerlijke en Utiliteitsbouw;2001 mei;113;4.3
2318;2;4511a Burgerlijke en Utiliteitsbouw;2001 juni;118;11.4
2319;2;4511a Burgerlijke en Utiliteitsbouw;2001 2e kwartaal;111;6.2
2320;2;4511a Burgerlijke en Utiliteitsbouw;2001 juli;97;3.5
2321;2;4511a Burgerlijke en Utiliteitsbouw;2001 augustus;67;13.3
2322;2;4511a Burgerlijke en Utiliteitsbouw;2001 september;111;0.1
2323;2;4511a Burgerlijke en Utiliteitsbouw;2001 3e kwartaal;92;4.2
2324;2;4511a Burgerlijke en Utiliteitsbouw;2001 oktober;125;13.3
2325;2;4511a Burgerlijke en Utiliteitsbouw;2001 november;125;5.5
2326;2;4511a Burgerlijke en Utiliteitsbouw;2001 december;131;-9.7
2327;2;4511a Burgerlijke en Utiliteitsbouw;2001 4e kwartaal;127;1.9
2328;2;4511a Burgerlijke en Utiliteitsbouw;2001;103;3.0
2329;2;4511a Burgerlijke en Utiliteitsbouw;2002 januari;68;32.0
2330;2;4511a Burgerlijke en Utiliteitsbouw;2002 februari;89;-1.2
2331;2;4511a Burgerlijke en Utiliteitsbouw;2002 maart;108;2.3
2332;2;4511a Burgerlijke en Utiliteitsbouw;2002 1e kwartaal;88;7.2
2333;2;4511a Burgerlijke en Utiliteitsbouw;2002 april;105;2.6
2334;2;4511a Burgerlijke en Utiliteitsbouw;2002 mei;104;-7.8
2335;2;4511a Burgerlijke en Utiliteitsbouw;2002 juni;114;-3.4
2336;2;4511a Burgerlijke en Utiliteitsbouw;2002 2e kwartaal;107;-3.1
2337;2;4511a Burgerlijke en Utiliteitsbouw;2002 juli;98;1.7
2338;2;4511a Burgerlijke en Utiliteitsbouw;2002 augustus;67;-0.1
2339;2;4511a Burgerlijke en Utiliteitsbouw;2002 september;113;1.9
2340;2;4511a Burgerlijke en Utiliteitsbouw;2002 3e kwartaal;93;1.3
2341;2;4511a Burgerlijke en Utiliteitsbouw;2002 oktober;120;-3.9
2342;2;4511a Burgerlijke en Utiliteitsbouw;2002 november;119;-4.7
2343;2;4511a Burgerlijke en Utiliteitsbouw;2002 december;116;-11.7
2344;2;4511a Burgerlijke en Utiliteitsbouw;2002 4e kwartaal;118;-6.9
2345;2;4511a Burgerlijke en Utiliteitsbouw;2002;102;-1.2
2346;2;4511a Burgerlijke en Utiliteitsbouw;2003 januari;65;-4.2
2347;2;4511a Burgerlijke en Utiliteitsbouw;2003 februari;86;-2.8
2348;2;4511a Burgerlijke en Utiliteitsbouw;2003 maart;104;-3.5
2349;2;4511a Burgerlijke en Utiliteitsbouw;2003 1e kwartaal;85;-3.5
2350;2;4511a Burgerlijke en Utiliteitsbouw;2003 april;106;0.9
2351;2;4511a Burgerlijke en Utiliteitsbouw;2003 mei;107;2.5
2352;2;4511a Burgerlijke en Utiliteitsbouw;2003 juni;108;-4.6
2353;2;4511a Burgerlijke en Utiliteitsbouw;2003 2e kwartaal;107;-0.5
2354;2;4511a Burgerlijke en Utiliteitsbouw;2003 juli;88;-10.2
2355;2;4511a Burgerlijke en Utiliteitsbouw;2003 augustus;64;-3.9
2356;2;4511a Burgerlijke en Utiliteitsbouw;2003 september;109;-4.1
2357;2;4511a Burgerlijke en Utiliteitsbouw;2003 3e kwartaal;87;-6.2
