ID;RegioS;Perioden;PersonenMetEenBetalingsachterstand_1;PersMetBetalingsachterstandRelatief_2
4001;Loon op Zand;2021;140.0;0.7
4002;Loon op Zand;2022;140.0;0.7
4003;Loon op Zand;2023;160.0;0.8
4004;Lopik;2010;100.0;0.9
4005;Lopik;2011;100.0;1.0
4006;Lopik;2012;110.0;1.0
4007;Lopik;2013;110.0;1.0
4008;Lopik;2014;120.0;1.1
4009;Lopik;2015;110.0;1.0
4010;Lopik;2016;110.0;1.0
4011;Lopik;2017;110.0;0.9
4012;Lopik;2018;100.0;0.9
4013;Lopik;2019;70.0;0.6
4014;Lopik;2020;80.0;0.7
4015;Lopik;2021;60.0;0.5
4016;Lopik;2022;60.0;0.5
4017;Lopik;2023;60.0;0.5
4018;Loppersum;2010;110.0;1.4
4019;Loppersum;2011;110.0;1.4
4020;Loppersum;2012;90.0;1.1
4021;Loppersum;2013;110.0;1.4
4022;Loppersum;2014;120.0;1.5
4023;Loppersum;2015;110.0;1.3
4024;Loppersum;2016;110.0;1.3
4025;Loppersum;2017;110.0;1.4
4026;Loppersum;2018;80.0;1.1
4027;Loppersum;2019;70.0;0.9
4028;Loppersum;2020;70.0;0.9
4029;Loppersum;2021;;
4030;Loppersum;2022;;
4031;Loppersum;2023;;
4032;Losser;2010;240.0;1.3
4033;Losser;2011;230.0;1.3
4034;Losser;2012;230.0;1.3
4035;Losser;2013;200.0;1.1
4036;Losser;2014;220.0;1.2
4037;Losser;2015;230.0;1.3
4038;Losser;2016;230.0;1.3
4039;Losser;2017;220.0;1.2
4040;Losser;2018;190.0;1.0
4041;Losser;2019;150.0;0.8
4042;Losser;2020;150.0;0.8
4043;Losser;2021;140.0;0.8
4044;Losser;2022;150.0;0.8
4045;Losser;2023;140.0;0.7
4046;Maarssen;2010;370.0;1.2
4047;Maarssen;2011;;
4048;Maarssen;2012;;
4049;Maarssen;2013;;
4050;Maarssen;2014;;
4051;Maarssen;2015;;
4052;Maarssen;2016;;
4053;Maarssen;2017;;
4054;Maarssen;2018;;
4055;Maarssen;2019;;
4056;Maarssen;2020;;
4057;Maarssen;2021;;
4058;Maarssen;2022;;
4059;Maarssen;2023;;
4060;Maasdonk;2010;60.0;0.7
4061;Maasdonk;2011;80.0;1.0
4062;Maasdonk;2012;100.0;1.2
4063;Maasdonk;2013;100.0;1.2
4064;Maasdonk;2014;120.0;1.3
4065;Maasdonk;2015;;
4066;Maasdonk;2016;;
4067;Maasdonk;2017;;
4068;Maasdonk;2018;;
4069;Maasdonk;2019;;
4070;Maasdonk;2020;;
4071;Maasdonk;2021;;
4072;Maasdonk;2022;;
4073;Maasdonk;2023;;
4074;Maasdriel;2010;210.0;1.1
4075;Maasdriel;2011;220.0;1.2
4076;Maasdriel;2012;260.0;1.4
4077;Maasdriel;2013;250.0;1.3
4078;Maasdriel;2014;290.0;1.5
4079;Maasdriel;2015;250.0;1.3
4080;Maasdriel;2016;230.0;1.2
4081;Maasdriel;2017;230.0;1.2
4082;Maasdriel;2018;200.0;1.0
4083;Maasdriel;2019;180.0;0.9
4084;Maasdriel;2020;180.0;0.8
4085;Maasdriel;2021;140.0;0.7
4086;Maasdriel;2022;160.0;0.7
4087;Maasdriel;2023;170.0;0.8
4088;Maasgouw;2010;210.0;1.1
4089;Maasgouw;2011;230.0;1.1
4090;Maasgouw;2012;220.0;1.1
4091;Maasgouw;2013;210.0;1.0
4092;Maasgouw;2014;220.0;1.1
4093;Maasgouw;2015;180.0;0.9
4094;Maasgouw;2016;180.0;0.9
4095;Maasgouw;2017;150.0;0.7
4096;Maasgouw;2018;130.0;0.7
4097;Maasgouw;2019;150.0;0.7
4098;Maasgouw;2020;140.0;0.7
4099;Maasgouw;2021;130.0;0.6
4100;Maasgouw;2022;130.0;0.6
4101;Maasgouw;2023;130.0;0.6
4102;Maashorst;2010;;
4103;Maashorst;2011;;
4104;Maashorst;2012;;
4105;Maashorst;2013;;
4106;Maashorst;2014;;
4107;Maashorst;2015;;
4108;Maashorst;2016;;
4109;Maashorst;2017;;
4110;Maashorst;2018;;
4111;Maashorst;2019;;
4112;Maashorst;2020;;
4113;Maashorst;2021;;
4114;Maashorst;2022;320.0;0.7
4115;Maashorst;2023;320.0;0.7
4116;Maassluis;2010;560.0;2.2
4117;Maassluis;2011;560.0;2.2
4118;Maassluis;2012;610.0;2.4
4119;Maassluis;2013;640.0;2.5
4120;Maassluis;2014;690.0;2.6
4121;Maassluis;2015;590.0;2.3
4122;Maassluis;2016;510.0;2.0
4123;Maassluis;2017;430.0;1.6
4124;Maassluis;2018;390.0;1.5
4125;Maassluis;2019;420.0;1.5
4126;Maassluis;2020;400.0;1.5
4127;Maassluis;2021;360.0;1.3
4128;Maassluis;2022;360.0;1.3
4129;Maassluis;2023;390.0;1.3
4130;Maastricht;2010;2240.0;2.2
4131;Maastricht;2011;2340.0;2.3
4132;Maastricht;2012;2340.0;2.2
4133;Maastricht;2013;2470.0;2.3
4134;Maastricht;2014;2670.0;2.5
4135;Maastricht;2015;2510.0;2.4
4136;Maastricht;2016;2160.0;2.0
4137;Maastricht;2017;1990.0;1.9
4138;Maastricht;2018;1550.0;1.5
4139;Maastricht;2019;1340.0;1.3
4140;Maastricht;2020;1160.0;1.1
4141;Maastricht;2021;1020.0;1.0
4142;Maastricht;2022;1050.0;1.0
4143;Maastricht;2023;1130.0;1.0
4144;Margraten;2010;80.0;0.7
4145;Margraten;2011;;
4146;Margraten;2012;;
4147;Margraten;2013;;
4148;Margraten;2014;;
4149;Margraten;2015;;
4150;Margraten;2016;;
4151;Margraten;2017;;
4152;Margraten;2018;;
4153;Margraten;2019;;
4154;Margraten;2020;;
4155;Margraten;2021;;
4156;Margraten;2022;;
4157;Margraten;2023;;
4158;De Marne;2010;160.0;1.9
4159;De Marne;2011;150.0;1.8
4160;De Marne;2012;130.0;1.6
4161;De Marne;2013;130.0;1.6
4162;De Marne;2014;160.0;1.9
4163;De Marne;2015;180.0;2.2
4164;De Marne;2016;160.0;2.0
4165;De Marne;2017;160.0;1.9
4166;De Marne;2018;130.0;1.6
4167;De Marne;2019;;
4168;De Marne;2020;;
4169;De Marne;2021;;
4170;De Marne;2022;;
4171;De Marne;2023;;
4172;Marum;2010;130.0;1.6
4173;Marum;2011;100.0;1.3
4174;Marum;2012;120.0;1.5
4175;Marum;2013;100.0;1.2
4176;Marum;2014;110.0;1.3
4177;Marum;2015;110.0;1.4
4178;Marum;2016;100.0;1.2
4179;Marum;2017;110.0;1.3
4180;Marum;2018;90.0;1.1
4181;Marum;2019;;
4182;Marum;2020;;
4183;Marum;2021;;
4184;Marum;2022;;
4185;Marum;2023;;
4186;Medemblik;2010;270.0;1.3
4187;Medemblik;2011;450.0;1.3
4188;Medemblik;2012;450.0;1.3
4189;Medemblik;2013;430.0;1.3
4190;Medemblik;2014;470.0;1.4
4191;Medemblik;2015;420.0;1.2
4192;Medemblik;2016;380.0;1.1
4193;Medemblik;2017;350.0;1.0
4194;Medemblik;2018;320.0;0.9
4195;Medemblik;2019;280.0;0.8
4196;Medemblik;2020;270.0;0.8
4197;Medemblik;2021;250.0;0.7
4198;Medemblik;2022;220.0;0.6
4199;Medemblik;2023;250.0;0.7
4200;Meerssen;2010;140.0;0.9
4201;Meerssen;2011;170.0;1.1
4202;Meerssen;2012;190.0;1.2
4203;Meerssen;2013;180.0;1.1
4204;Meerssen;2014;220.0;1.4
4205;Meerssen;2015;190.0;1.2
4206;Meerssen;2016;160.0;1.0
4207;Meerssen;2017;160.0;1.0
4208;Meerssen;2018;140.0;0.9
4209;Meerssen;2019;110.0;0.7
4210;Meerssen;2020;90.0;0.6
4211;Meerssen;2021;80.0;0.5
4212;Meerssen;2022;80.0;0.5
4213;Meerssen;2023;90.0;0.6
4214;Meierijstad;2010;;
4215;Meierijstad;2011;;
4216;Meierijstad;2012;;
4217;Meierijstad;2013;;
4218;Meierijstad;2014;;
4219;Meierijstad;2015;;
4220;Meierijstad;2016;;
4221;Meierijstad;2017;550.0;0.9
4222;Meierijstad;2018;490.0;0.8
4223;Meierijstad;2019;460.0;0.7
4224;Meierijstad;2020;430.0;0.6
4225;Meierijstad;2021;410.0;0.6
4226;Meierijstad;2022;410.0;0.6
4227;Meierijstad;2023;450.0;0.7
4228;Menaldumadeel;2010;80.0;0.7
4229;Menaldumadeel;2011;;
4230;Menaldumadeel;2012;;
4231;Menaldumadeel;2013;;
4232;Menaldumadeel;2014;;
4233;Menaldumadeel;2015;;
4234;Menaldumadeel;2016;;
4235;Menaldumadeel;2017;;
4236;Menaldumadeel;2018;;
4237;Menaldumadeel;2019;;
4238;Menaldumadeel;2020;;
4239;Menaldumadeel;2021;;
4240;Menaldumadeel;2022;;
4241;Menaldumadeel;2023;;
4242;Menameradiel;2010;;
4243;Menameradiel;2011;90.0;0.8
4244;Menameradiel;2012;100.0;1.0
4245;Menameradiel;2013;110.0;1.0
4246;Menameradiel;2014;110.0;1.0
4247;Menameradiel;2015;110.0;1.1
4248;Menameradiel;2016;110.0;1.0
4249;Menameradiel;2017;100.0;0.9
4250;Menameradiel;2018;;
4251;Menameradiel;2019;;
4252;Menameradiel;2020;;
4253;Menameradiel;2021;;
4254;Menameradiel;2022;;
4255;Menameradiel;2023;;
4256;Menterwolde;2010;210.0;2.1
4257;Menterwolde;2011;190.0;1.9
4258;Menterwolde;2012;190.0;1.9
4259;Menterwolde;2013;180.0;1.8
4260;Menterwolde;2014;210.0;2.1
4261;Menterwolde;2015;210.0;2.1
4262;Menterwolde;2016;190.0;1.9
4263;Menterwolde;2017;200.0;2.0
4264;Menterwolde;2018;;
4265;Menterwolde;2019;;
4266;Menterwolde;2020;;
4267;Menterwolde;2021;;
4268;Menterwolde;2022;;
4269;Menterwolde;2023;;
4270;Meppel;2010;400.0;1.6
4271;Meppel;2011;440.0;1.7
4272;Meppel;2012;410.0;1.6
4273;Meppel;2013;390.0;1.5
4274;Meppel;2014;390.0;1.5
4275;Meppel;2015;350.0;1.4
4276;Meppel;2016;310.0;1.2
4277;Meppel;2017;310.0;1.2
4278;Meppel;2018;260.0;1.0
4279;Meppel;2019;240.0;0.9
4280;Meppel;2020;230.0;0.8
4281;Meppel;2021;200.0;0.7
4282;Meppel;2022;200.0;0.7
4283;Meppel;2023;210.0;0.7
4284;Middelburg (Z.);2010;490.0;1.3
4285;Middelburg (Z.);2011;620.0;1.6
4286;Middelburg (Z.);2012;650.0;1.7
4287;Middelburg (Z.);2013;640.0;1.7
4288;Middelburg (Z.);2014;700.0;1.8
4289;Middelburg (Z.);2015;580.0;1.5
4290;Middelburg (Z.);2016;460.0;1.2
4291;Middelburg (Z.);2017;440.0;1.1
4292;Middelburg (Z.);2018;400.0;1.0
4293;Middelburg (Z.);2019;410.0;1.0
4294;Middelburg (Z.);2020;330.0;0.8
4295;Middelburg (Z.);2021;330.0;0.8
4296;Middelburg (Z.);2022;360.0;0.9
4297;Middelburg (Z.);2023;370.0;0.9
4298;Middelharnis;2010;140.0;1.0
4299;Middelharnis;2011;140.0;1.0
4300;Middelharnis;2012;160.0;1.1
4301;Middelharnis;2013;;
4302;Middelharnis;2014;;
4303;Middelharnis;2015;;
4304;Middelharnis;2016;;
4305;Middelharnis;2017;;
4306;Middelharnis;2018;;
4307;Middelharnis;2019;;
4308;Middelharnis;2020;;
4309;Middelharnis;2021;;
4310;Middelharnis;2022;;
4311;Middelharnis;2023;;
4312;Midden-Delfland;2010;60.0;0.5
4313;Midden-Delfland;2011;70.0;0.5
4314;Midden-Delfland;2012;80.0;0.5
4315;Midden-Delfland;2013;70.0;0.5
4316;Midden-Delfland;2014;80.0;0.6
4317;Midden-Delfland;2015;90.0;0.6
4318;Midden-Delfland;2016;80.0;0.6
4319;Midden-Delfland;2017;90.0;0.6
4320;Midden-Delfland;2018;80.0;0.5
4321;Midden-Delfland;2019;70.0;0.4
4322;Midden-Delfland;2020;60.0;0.4
4323;Midden-Delfland;2021;60.0;0.4
4324;Midden-Delfland;2022;70.0;0.4
4325;Midden-Delfland;2023;70.0;0.5
4326;Midden-Drenthe;2010;300.0;1.1
4327;Midden-Drenthe;2011;360.0;1.4
4328;Midden-Drenthe;2012;360.0;1.4
4329;Midden-Drenthe;2013;340.0;1.3
4330;Midden-Drenthe;2014;360.0;1.4
4331;Midden-Drenthe;2015;340.0;1.3
4332;Midden-Drenthe;2016;320.0;1.2
4333;Midden-Drenthe;2017;310.0;1.2
4334;Midden-Drenthe;2018;300.0;1.1
4335;Midden-Drenthe;2019;270.0;1.0
4336;Midden-Drenthe;2020;230.0;0.8
4337;Midden-Drenthe;2021;190.0;0.7
4338;Midden-Drenthe;2022;190.0;0.7
4339;Midden-Drenthe;2023;190.0;0.7
4340;Midden-Groningen;2010;;
4341;Midden-Groningen;2011;;
4342;Midden-Groningen;2012;;
4343;Midden-Groningen;2013;;
4344;Midden-Groningen;2014;;
4345;Midden-Groningen;2015;;
4346;Midden-Groningen;2016;;
4347;Midden-Groningen;2017;;
4348;Midden-Groningen;2018;1090.0;2.2
4349;Midden-Groningen;2019;970.0;2.0
4350;Midden-Groningen;2020;880.0;1.8
4351;Midden-Groningen;2021;780.0;1.6
4352;Midden-Groningen;2022;720.0;1.4
4353;Midden-Groningen;2023;700.0;1.4
4354;Mill en Sint Hubert;2010;80.0;1.0
4355;Mill en Sint Hubert;2011;80.0;1.0
4356;Mill en Sint Hubert;2012;80.0;0.9
4357;Mill en Sint Hubert;2013;80.0;1.0
4358;Mill en Sint Hubert;2014;100.0;1.1
4359;Mill en Sint Hubert;2015;90.0;1.0
4360;Mill en Sint Hubert;2016;80.0;0.9
4361;Mill en Sint Hubert;2017;70.0;0.8
4362;Mill en Sint Hubert;2018;70.0;0.7
4363;Mill en Sint Hubert;2019;60.0;0.7
4364;Mill en Sint Hubert;2020;60.0;0.7
4365;Mill en Sint Hubert;2021;60.0;0.6
4366;Mill en Sint Hubert;2022;;
4367;Mill en Sint Hubert;2023;;
4368;Millingen aan de Rijn;2010;50.0;1.1
4369;Millingen aan de Rijn;2011;60.0;1.2
4370;Millingen aan de Rijn;2012;70.0;1.4
4371;Millingen aan de Rijn;2013;70.0;1.4
4372;Millingen aan de Rijn;2014;90.0;1.9
4373;Millingen aan de Rijn;2015;;
4374;Millingen aan de Rijn;2016;;
4375;Millingen aan de Rijn;2017;;
4376;Millingen aan de Rijn;2018;;
4377;Millingen aan de Rijn;2019;;
4378;Millingen aan de Rijn;2020;;
4379;Millingen aan de Rijn;2021;;
4380;Millingen aan de Rijn;2022;;
4381;Millingen aan de Rijn;2023;;
4382;Moerdijk;2010;380.0;1.3
4383;Moerdijk;2011;430.0;1.5
4384;Moerdijk;2012;460.0;1.6
4385;Moerdijk;2013;430.0;1.5
4386;Moerdijk;2014;520.0;1.8
4387;Moerdijk;2015;440.0;1.5
4388;Moerdijk;2016;390.0;1.3
4389;Moerdijk;2017;390.0;1.3
4390;Moerdijk;2018;380.0;1.3
4391;Moerdijk;2019;350.0;1.2
4392;Moerdijk;2020;290.0;1.0
4393;Moerdijk;2021;260.0;0.8
4394;Moerdijk;2022;280.0;0.9
4395;Moerdijk;2023;280.0;0.9
4396;Molenlanden;2010;;
4397;Molenlanden;2011;;
4398;Molenlanden;2012;;
4399;Molenlanden;2013;;
4400;Molenlanden;2014;;
4401;Molenlanden;2015;;
4402;Molenlanden;2016;;
4403;Molenlanden;2017;;
4404;Molenlanden;2018;;
4405;Molenlanden;2019;220.0;0.6
4406;Molenlanden;2020;220.0;0.6
4407;Molenlanden;2021;190.0;0.5
4408;Molenlanden;2022;170.0;0.5
4409;Molenlanden;2023;210.0;0.6
4410;Molenwaard;2010;;
4411;Molenwaard;2011;;
4412;Molenwaard;2012;;
4413;Molenwaard;2013;170.0;0.8
4414;Molenwaard;2014;200.0;0.9
4415;Molenwaard;2015;210.0;1.0
4416;Molenwaard;2016;210.0;1.0
4417;Molenwaard;2017;200.0;0.9
4418;Molenwaard;2018;170.0;0.8
4419;Molenwaard;2019;;
4420;Molenwaard;2020;;
4421;Molenwaard;2021;;
4422;Molenwaard;2022;;
4423;Molenwaard;2023;;
4424;Montferland;2010;390.0;1.4
4425;Montferland;2011;420.0;1.5
4426;Montferland;2012;440.0;1.6
4427;Montferland;2013;410.0;1.4
4428;Montferland;2014;440.0;1.6
4429;Montferland;2015;440.0;1.6
4430;Montferland;2016;410.0;1.4
4431;Montferland;2017;390.0;1.3
4432;Montferland;2018;370.0;1.3
4433;Montferland;2019;340.0;1.1
4434;Montferland;2020;320.0;1.1
4435;Montferland;2021;260.0;0.8
4436;Montferland;2022;260.0;0.8
4437;Montferland;2023;250.0;0.8
4438;Montfoort;2010;90.0;0.8
4439;Montfoort;2011;110.0;1.0
4440;Montfoort;2012;100.0;1.0
4441;Montfoort;2013;100.0;1.0
4442;Montfoort;2014;100.0;1.0
4443;Montfoort;2015;90.0;0.8
4444;Montfoort;2016;80.0;0.7
4445;Montfoort;2017;70.0;0.7
4446;Montfoort;2018;70.0;0.6
4447;Montfoort;2019;40.0;0.4
4448;Montfoort;2020;50.0;0.5
4449;Montfoort;2021;50.0;0.4
4450;Montfoort;2022;50.0;0.4
4451;Montfoort;2023;50.0;0.5
4452;Mook en Middelaar;2010;40.0;0.7
4453;Mook en Middelaar;2011;50.0;0.7
4454;Mook en Middelaar;2012;50.0;0.7
4455;Mook en Middelaar;2013;40.0;0.7
4456;Mook en Middelaar;2014;50.0;0.7
4457;Mook en Middelaar;2015;40.0;0.6
4458;Mook en Middelaar;2016;40.0;0.6
4459;Mook en Middelaar;2017;30.0;0.5
4460;Mook en Middelaar;2018;40.0;0.6
4461;Mook en Middelaar;2019;30.0;0.4
4462;Mook en Middelaar;2020;20.0;0.3
4463;Mook en Middelaar;2021;20.0;0.3
4464;Mook en Middelaar;2022;20.0;0.2
4465;Mook en Middelaar;2023;30.0;0.4
4466;Muiden;2010;50.0;1.0
4467;Muiden;2011;60.0;1.2
4468;Muiden;2012;50.0;1.0
4469;Muiden;2013;70.0;1.3
4470;Muiden;2014;70.0;1.3
4471;Muiden;2015;70.0;1.4
4472;Muiden;2016;;
4473;Muiden;2017;;
4474;Muiden;2018;;
4475;Muiden;2019;;
4476;Muiden;2020;;
4477;Muiden;2021;;
4478;Muiden;2022;;
4479;Muiden;2023;;
4480;Naarden;2010;90.0;0.7
4481;Naarden;2011;130.0;1.0
4482;Naarden;2012;130.0;1.0
4483;Naarden;2013;140.0;1.1
4484;Naarden;2014;140.0;1.0
4485;Naarden;2015;150.0;1.1
4486;Naarden;2016;;
4487;Naarden;2017;;
4488;Naarden;2018;;
4489;Naarden;2019;;
4490;Naarden;2020;;
4491;Naarden;2021;;
4492;Naarden;2022;;
4493;Naarden;2023;;
4494;Neder-Betuwe;2010;250.0;1.5
4495;Neder-Betuwe;2011;250.0;1.5
4496;Neder-Betuwe;2012;240.0;1.5
4497;Neder-Betuwe;2013;200.0;1.2
4498;Neder-Betuwe;2014;220.0;1.3
4499;Neder-Betuwe;2015;240.0;1.4
4500;Neder-Betuwe;2016;220.0;1.3
4501;Neder-Betuwe;2017;210.0;1.2
4502;Neder-Betuwe;2018;180.0;1.0
4503;Neder-Betuwe;2019;160.0;0.9
4504;Neder-Betuwe;2020;150.0;0.8
4505;Neder-Betuwe;2021;120.0;0.7
4506;Neder-Betuwe;2022;130.0;0.7
4507;Neder-Betuwe;2023;120.0;0.6
4508;Nederlek;2010;90.0;0.8
4509;Nederlek;2011;100.0;0.9
4510;Nederlek;2012;110.0;1.0
4511;Nederlek;2013;110.0;1.0
4512;Nederlek;2014;130.0;1.2
4513;Nederlek;2015;;
4514;Nederlek;2016;;
4515;Nederlek;2017;;
4516;Nederlek;2018;;
4517;Nederlek;2019;;
4518;Nederlek;2020;;
4519;Nederlek;2021;;
4520;Nederlek;2022;;
4521;Nederlek;2023;;
4522;Nederweert;2010;100.0;0.7
4523;Nederweert;2011;120.0;0.9
4524;Nederweert;2012;130.0;1.0
4525;Nederweert;2013;110.0;0.8
4526;Nederweert;2014;130.0;1.0
4527;Nederweert;2015;110.0;0.8
4528;Nederweert;2016;110.0;0.8
4529;Nederweert;2017;90.0;0.6
4530;Nederweert;2018;90.0;0.7
4531;Nederweert;2019;100.0;0.7
4532;Nederweert;2020;90.0;0.7
4533;Nederweert;2021;100.0;0.7
4534;Nederweert;2022;80.0;0.6
4535;Nederweert;2023;90.0;0.6
4536;Neerijnen;2010;100.0;1.2
4537;Neerijnen;2011;110.0;1.2
4538;Neerijnen;2012;130.0;1.5
4539;Neerijnen;2013;120.0;1.3
4540;Neerijnen;2014;120.0;1.3
4541;Neerijnen;2015;110.0;1.2
4542;Neerijnen;2016;120.0;1.3
4543;Neerijnen;2017;120.0;1.2
4544;Neerijnen;2018;100.0;1.1
4545;Neerijnen;2019;;
4546;Neerijnen;2020;;
4547;Neerijnen;2021;;
4548;Neerijnen;2022;;
4549;Neerijnen;2023;;
4550;Niedorp;2010;70.0;0.7
4551;Niedorp;2011;70.0;0.8
4552;Niedorp;2012;;
4553;Niedorp;2013;;
4554;Niedorp;2014;;
4555;Niedorp;2015;;
4556;Niedorp;2016;;
4557;Niedorp;2017;;
4558;Niedorp;2018;;
4559;Niedorp;2019;;
4560;Niedorp;2020;;
4561;Niedorp;2021;;
4562;Niedorp;2022;;
4563;Niedorp;2023;;
4564;Nieuwegein;2010;740.0;1.5
4565;Nieuwegein;2011;970.0;2.0
4566;Nieuwegein;2012;1000.0;2.0
4567;Nieuwegein;2013;1060.0;2.2
4568;Nieuwegein;2014;1120.0;2.3
4569;Nieuwegein;2015;1070.0;2.2
4570;Nieuwegein;2016;900.0;1.8
4571;Nieuwegein;2017;740.0;1.5
4572;Nieuwegein;2018;660.0;1.3
4573;Nieuwegein;2019;580.0;1.1
4574;Nieuwegein;2020;550.0;1.1
4575;Nieuwegein;2021;520.0;1.0
4576;Nieuwegein;2022;530.0;1.0
4577;Nieuwegein;2023;570.0;1.0
4578;Nieuwkoop;2010;180.0;0.8
4579;Nieuwkoop;2011;180.0;0.8
4580;Nieuwkoop;2012;210.0;1.0
4581;Nieuwkoop;2013;210.0;1.0
4582;Nieuwkoop;2014;220.0;1.0
4583;Nieuwkoop;2015;230.0;1.1
4584;Nieuwkoop;2016;190.0;0.9
4585;Nieuwkoop;2017;160.0;0.7
4586;Nieuwkoop;2018;180.0;0.8
4587;Nieuwkoop;2019;170.0;0.7
4588;Nieuwkoop;2020;170.0;0.7
4589;Nieuwkoop;2021;170.0;0.7
4590;Nieuwkoop;2022;160.0;0.7
4591;Nieuwkoop;2023;170.0;0.7
4592;Nieuw-Lekkerland;2010;50.0;0.8
4593;Nieuw-Lekkerland;2011;60.0;0.9
4594;Nieuw-Lekkerland;2012;70.0;1.0
4595;Nieuw-Lekkerland;2013;;
4596;Nieuw-Lekkerland;2014;;
4597;Nieuw-Lekkerland;2015;;
4598;Nieuw-Lekkerland;2016;;
4599;Nieuw-Lekkerland;2017;;
4600;Nieuw-Lekkerland;2018;;
4601;Nieuw-Lekkerland;2019;;
4602;Nieuw-Lekkerland;2020;;
4603;Nieuw-Lekkerland;2021;;
4604;Nieuw-Lekkerland;2022;;
4605;Nieuw-Lekkerland;2023;;
4606;Nijefurd;2010;80.0;0.9
4607;Nijefurd;2011;;
4608;Nijefurd;2012;;
4609;Nijefurd;2013;;
4610;Nijefurd;2014;;
4611;Nijefurd;2015;;
4612;Nijefurd;2016;;
4613;Nijefurd;2017;;
4614;Nijefurd;2018;;
4615;Nijefurd;2019;;
4616;Nijefurd;2020;;
4617;Nijefurd;2021;;
4618;Nijefurd;2022;;
4619;Nijefurd;2023;;
4620;Nijkerk;2010;280.0;0.9
4621;Nijkerk;2011;340.0;1.1
4622;Nijkerk;2012;340.0;1.1
4623;Nijkerk;2013;360.0;1.1
4624;Nijkerk;2014;380.0;1.2
4625;Nijkerk;2015;350.0;1.1
4626;Nijkerk;2016;320.0;1.0
4627;Nijkerk;2017;280.0;0.8
4628;Nijkerk;2018;260.0;0.8
4629;Nijkerk;2019;230.0;0.7
4630;Nijkerk;2020;200.0;0.6
4631;Nijkerk;2021;200.0;0.6
4632;Nijkerk;2022;200.0;0.6
4633;Nijkerk;2023;190.0;0.5
4634;Nijmegen;2010;2910.0;2.1
4635;Nijmegen;2011;3270.0;2.4
4636;Nijmegen;2012;3360.0;2.4
4637;Nijmegen;2013;3590.0;2.6
4638;Nijmegen;2014;3780.0;2.7
4639;Nijmegen;2015;3350.0;2.3
4640;Nijmegen;2016;2780.0;1.9
4641;Nijmegen;2017;2530.0;1.7
4642;Nijmegen;2018;2230.0;1.5
4643;Nijmegen;2019;2050.0;1.4
4644;Nijmegen;2020;1730.0;1.2
4645;Nijmegen;2021;1550.0;1.0
4646;Nijmegen;2022;1580.0;1.0
4647;Nijmegen;2023;1670.0;1.1
4648;Nissewaard;2010;;
4649;Nissewaard;2011;;
4650;Nissewaard;2012;;
4651;Nissewaard;2013;;
4652;Nissewaard;2014;;
4653;Nissewaard;2015;1600.0;2.3
4654;Nissewaard;2016;1420.0;2.1
4655;Nissewaard;2017;1450.0;2.1
4656;Nissewaard;2018;1390.0;2.0
4657;Nissewaard;2019;1270.0;1.8
4658;Nissewaard;2020;1170.0;1.7
4659;Nissewaard;2021;1140.0;1.6
4660;Nissewaard;2022;1150.0;1.6
4661;Nissewaard;2023;1270.0;1.8
4662;Noardeast-Fryslân;2010;;
4663;Noardeast-Fryslân;2011;;
4664;Noardeast-Fryslân;2012;;
4665;Noardeast-Fryslân;2013;;
4666;Noardeast-Fryslân;2014;;
4667;Noardeast-Fryslân;2015;;
4668;Noardeast-Fryslân;2016;;
4669;Noardeast-Fryslân;2017;;
4670;Noardeast-Fryslân;2018;;
4671;Noardeast-Fryslân;2019;350.0;1.0
4672;Noardeast-Fryslân;2020;320.0;0.9
4673;Noardeast-Fryslân;2021;270.0;0.7
4674;Noardeast-Fryslân;2022;260.0;0.7
4675;Noardeast-Fryslân;2023;270.0;0.7
4676;Noord-Beveland;2010;80.0;1.3
4677;Noord-Beveland;2011;100.0;1.6
4678;Noord-Beveland;2012;110.0;1.7
4679;Noord-Beveland;2013;110.0;1.7
4680;Noord-Beveland;2014;100.0;1.6
4681;Noord-Beveland;2015;90.0;1.4
4682;Noord-Beveland;2016;70.0;1.1
4683;Noord-Beveland;2017;50.0;0.7
4684;Noord-Beveland;2018;60.0;0.9
4685;Noord-Beveland;2019;70.0;1.0
4686;Noord-Beveland;2020;70.0;1.0
4687;Noord-Beveland;2021;70.0;1.1
4688;Noord-Beveland;2022;60.0;0.9
4689;Noord-Beveland;2023;60.0;0.8
4690;Noordenveld;2010;290.0;1.2
4691;Noordenveld;2011;300.0;1.2
4692;Noordenveld;2012;330.0;1.3
4693;Noordenveld;2013;290.0;1.2
4694;Noordenveld;2014;330.0;1.3
4695;Noordenveld;2015;310.0;1.2
4696;Noordenveld;2016;300.0;1.2
4697;Noordenveld;2017;240.0;0.9
4698;Noordenveld;2018;230.0;0.9
4699;Noordenveld;2019;200.0;0.8
4700;Noordenveld;2020;200.0;0.8
4701;Noordenveld;2021;150.0;0.6
4702;Noordenveld;2022;150.0;0.6
4703;Noordenveld;2023;140.0;0.5
4704;Noordoostpolder;2010;540.0;1.6
4705;Noordoostpolder;2011;560.0;1.6
4706;Noordoostpolder;2012;530.0;1.5
4707;Noordoostpolder;2013;500.0;1.4
4708;Noordoostpolder;2014;570.0;1.6
4709;Noordoostpolder;2015;560.0;1.6
4710;Noordoostpolder;2016;480.0;1.3
4711;Noordoostpolder;2017;470.0;1.3
4712;Noordoostpolder;2018;390.0;1.1
4713;Noordoostpolder;2019;380.0;1.0
4714;Noordoostpolder;2020;370.0;1.0
4715;Noordoostpolder;2021;300.0;0.8
