ID;RegioS;Ecosysteemtypen;Perioden;VoorzieningVoedselEnSierteeltgewassen_1;VoorzieningVeevoedergewassen_2;Houtvoorziening_3;Waterzuivering_4;Luchtfiltratie_5;Koolstofvastlegging_6;Koolstofopslag_7;Bestuiving_8;Regenwaterregulatie_9;Kustbescherming_10;VerminderingStedelijkeHitteEilanden_11;NatuurrecreatieWandelen_12;NatuurrecreatieOverig_13;Natuurtoerisme_14;TotaalEcosysteemdiensten_15;VoorzieningVoedselEnSierteeltgewassen_16;VoorzieningVeevoedergewassen_17;Houtvoorziening_18;Waterzuivering_19;Luchtfiltratie_20;Koolstofvastlegging_21;Koolstofopslag_22;Bestuiving_23;Regenwaterregulatie_24;Kustbescherming_25;VerminderingStedelijkeHitteEilanden_26;NatuurrecreatieWandelen_27;NatuurrecreatieOverig_28;Natuurtoerisme_29;GroeneLeefomgeving_30
1366;Zuid-Nederland (LD);Totaal graslanden;2019;;565.0;;;231.0;22.0;;31.0;84.0;;1.5;9.0;;3013.0;;;37.0;;;3.0;4.0;;46.0;;;;13.0;84.0;201.0;
1367;Zuid-Nederland (LD);Totaal graslanden;2020;;572.0;;;195.0;22.0;;29.0;84.0;;1.4;15.0;;2818.0;395.0;;34.0;;;3.0;5.0;;50.0;;;;20.0;78.0;169.0;37.0
1368;Zuid-Nederland (LD);Totaal graslanden;2021;;615.0;;;214.0;22.0;;29.0;83.0;;1.3;19.0;;3239.0;472.0;;36.0;;;3.0;5.0;;50.0;;;;28.0;95.0;219.0;37.0
1369;Zuid-Nederland (LD);Totaal graslanden;2022;;503.0;;;197.0;22.0;;;36.0;;1.2;;;2577.0;;;34.0;;;3.0;5.0;;;;;;;87.0;196.0;40.0
1370;Zuid-Nederland (LD);Agrarisch grasland;2013;;366.0;;;155.0;10.0;;;44.0;;1.3;3.0;;;;;26.0;;;2.0;2.0;;;;;;3.0;;;11.0
1371;Zuid-Nederland (LD);Agrarisch grasland;2014;;391.0;;;138.0;10.0;;;44.0;;1.2;3.0;;;;;24.0;;;2.0;2.0;;;;;;2.0;;;
1372;Zuid-Nederland (LD);Agrarisch grasland;2015;;659.0;;;183.0;15.0;;17.0;45.0;;1.2;4.0;;;146.0;;50.0;;;2.0;3.0;;20.0;;;;4.0;;;15.0
1373;Zuid-Nederland (LD);Agrarisch grasland;2016;;595.0;;;178.0;15.0;;17.0;46.0;;1.2;6.0;;;;;56.0;;;2.0;3.0;;22.0;;;;6.0;;;
1374;Zuid-Nederland (LD);Agrarisch grasland;2017;;704.0;;;174.0;15.0;;14.0;45.0;;1.3;4.0;;;;;52.0;;;2.0;3.0;;24.0;;;;5.0;;;
1375;Zuid-Nederland (LD);Agrarisch grasland;2018;;541.0;;;185.0;15.0;;16.0;45.0;;1.3;5.0;;;152.0;;36.0;;;2.0;3.0;;25.0;;;;6.0;;;17.0
1376;Zuid-Nederland (LD);Agrarisch grasland;2019;;537.0;;;164.0;15.0;;15.0;45.0;;1.5;5.0;;;;;35.0;;;2.0;3.0;;23.0;;;;7.0;;;
1377;Zuid-Nederland (LD);Agrarisch grasland;2020;;542.0;;;135.0;15.0;;14.0;45.0;;1.4;8.0;;;144.0;;32.0;;;2.0;3.0;;24.0;;;;10.0;;;20.0
1378;Zuid-Nederland (LD);Agrarisch grasland;2021;;584.0;;;148.0;15.0;;14.0;45.0;;1.3;10.0;;;162.0;;35.0;;;2.0;3.0;;24.0;;;;14.0;;;18.0
1379;Zuid-Nederland (LD);Agrarisch grasland;2022;;477.0;;;137.0;15.0;;;36.0;;1.0;;;;;;33.0;;;2.0;3.0;;;;;;;;;20.0
1380;Zuid-Nederland (LD);Natuurlijk en semi-natuurlijk grasland;2013;;60.0;;;92.0;7.0;;;42.0;;1.3;3.0;;;;;4.0;;;1.0;1.0;;;;;;3.0;;;12.0
1381;Zuid-Nederland (LD);Natuurlijk en semi-natuurlijk grasland;2014;;68.0;;;87.0;7.0;;;42.0;;1.1;4.0;;;;;4.0;;;1.0;1.0;;;;;;3.0;;;
1382;Zuid-Nederland (LD);Natuurlijk en semi-natuurlijk grasland;2015;;50.0;;;73.0;7.0;;18.0;42.0;;1.2;4.0;;;187.0;;4.0;;;1.0;1.0;;20.0;;;;3.0;;;11.0
1383;Zuid-Nederland (LD);Natuurlijk en semi-natuurlijk grasland;2016;;41.0;;;74.0;7.0;;18.0;41.0;;1.2;4.0;;;;;4.0;;;1.0;1.0;;22.0;;;;5.0;;;
1384;Zuid-Nederland (LD);Natuurlijk en semi-natuurlijk grasland;2017;;49.0;;;76.0;7.0;;15.0;40.0;;1.3;4.0;;;;;4.0;;;1.0;1.0;;26.0;;;;5.0;;;
1385;Zuid-Nederland (LD);Natuurlijk en semi-natuurlijk grasland;2018;;30.0;;;81.0;7.0;;17.0;39.0;;1.4;4.0;;;244.0;;2.0;;;1.0;1.0;;27.0;;;;6.0;;;10.0
1386;Zuid-Nederland (LD);Natuurlijk en semi-natuurlijk grasland;2019;;27.0;;;67.0;7.0;;15.0;39.0;;1.5;4.0;;;;;2.0;;;1.0;1.0;;23.0;;;;6.0;;;
1387;Zuid-Nederland (LD);Natuurlijk en semi-natuurlijk grasland;2020;;30.0;;;60.0;7.0;;16.0;39.0;;1.5;7.0;;;251.0;;2.0;;;1.0;2.0;;26.0;;;;10.0;;;17.0
1388;Zuid-Nederland (LD);Natuurlijk en semi-natuurlijk grasland;2021;;31.0;;;66.0;7.0;;15.0;38.0;;1.4;9.0;;;310.0;;2.0;;;1.0;2.0;;26.0;;;;13.0;;;18.0
1389;Zuid-Nederland (LD);Natuurlijk en semi-natuurlijk grasland;2022;;26.0;;;60.0;7.0;;;36.0;;1.6;;;;;;2.0;;;1.0;2.0;;;;;;;;;20.0
1390;Zuid-Nederland (LD);Totaal bosgebieden;2013;;;645.0;;5682.0;67.0;;;188.0;;1.4;40.0;;6656.0;;;;24.0;;30.0;11.0;;;;;;38.0;131.0;355.0;54.0
1391;Zuid-Nederland (LD);Totaal bosgebieden;2014;;;632.0;;5340.0;67.0;;;189.0;;1.3;41.0;;6876.0;;;;22.0;;28.0;11.0;;;;;;39.0;138.0;362.0;
1392;Zuid-Nederland (LD);Totaal bosgebieden;2015;;;623.0;;4435.0;67.0;;31.0;191.0;;1.3;43.0;;6804.0;710.0;;;23.0;;24.0;12.0;;49.0;;;;39.0;127.0;380.0;54.0
1393;Zuid-Nederland (LD);Totaal bosgebieden;2016;;;609.0;;4264.0;66.0;;29.0;193.0;;1.3;33.0;;6998.0;;;;25.0;;23.0;12.0;;53.0;;;;35.0;134.0;384.0;
1394;Zuid-Nederland (LD);Totaal bosgebieden;2017;;;603.0;;4259.0;67.0;;26.0;193.0;;1.4;45.0;;8761.0;;;;23.0;;23.0;13.0;;58.0;;;;54.0;144.0;430.0;
1395;Zuid-Nederland (LD);Totaal bosgebieden;2018;;;593.0;;4503.0;67.0;;27.0;193.0;;1.4;49.0;;9148.0;861.0;;;25.0;;24.0;13.0;;61.0;;;;67.0;155.0;458.0;60.0
1396;Zuid-Nederland (LD);Totaal bosgebieden;2019;;;583.0;;4030.0;67.0;;27.0;193.0;;1.5;48.0;;8348.0;;;;19.0;;22.0;14.0;;58.0;;;;67.0;148.0;550.0;
1397;Zuid-Nederland (LD);Totaal bosgebieden;2020;;;573.0;;3315.0;67.0;;25.0;193.0;;1.5;78.0;;7408.0;867.0;;;25.0;;19.0;14.0;;57.0;;;;104.0;136.0;441.0;71.0
1398;Zuid-Nederland (LD);Totaal bosgebieden;2021;;;564.0;;3642.0;67.0;;25.0;193.0;;1.4;99.0;;8625.0;1097.0;;;26.0;;22.0;15.0;;56.0;;;;149.0;169.0;583.0;76.0
1399;Zuid-Nederland (LD);Totaal bosgebieden;2022;;;552.0;;3437.0;67.0;;;61.0;;1.5;;;6872.0;;;;30.0;;23.0;15.0;;;;;;;164.0;521.0;89.0
1400;Zuid-Nederland (LD);Natuurbos en houtsingels;2013;;;;;2273.0;35.0;;;54.0;;1.6;15.0;;;;;;;;14.0;6.0;;;;;;14.0;;;20.0
1401;Zuid-Nederland (LD);Natuurbos en houtsingels;2014;;;;;2138.0;35.0;;;54.0;;1.4;16.0;;;;;;;;13.0;6.0;;;;;;15.0;;;
1402;Zuid-Nederland (LD);Natuurbos en houtsingels;2015;;;;;1772.0;35.0;;18.0;54.0;;1.5;17.0;;;334.0;;;;;11.0;6.0;;24.0;;;;15.0;;;19.0
1403;Zuid-Nederland (LD);Natuurbos en houtsingels;2016;;;;;1691.0;34.0;;16.0;54.0;;1.5;14.0;;;;;;;;10.0;6.0;;25.0;;;;15.0;;;
1404;Zuid-Nederland (LD);Natuurbos en houtsingels;2017;;;;;1694.0;35.0;;14.0;54.0;;1.6;18.0;;;;;;;;10.0;7.0;;27.0;;;;21.0;;;
1405;Zuid-Nederland (LD);Natuurbos en houtsingels;2018;;;;;1801.0;35.0;;15.0;54.0;;1.6;19.0;;;405.0;;;;;10.0;7.0;;28.0;;;;26.0;;;21.0
1406;Zuid-Nederland (LD);Natuurbos en houtsingels;2019;;;;;1613.0;35.0;;15.0;54.0;;1.7;19.0;;;;;;;;9.0;7.0;;27.0;;;;26.0;;;
1407;Zuid-Nederland (LD);Natuurbos en houtsingels;2020;;;;;1345.0;35.0;;14.0;54.0;;1.7;31.0;;;418.0;;;;;9.0;7.0;;27.0;;;;41.0;;;25.0
1408;Zuid-Nederland (LD);Natuurbos en houtsingels;2021;;;;;1491.0;36.0;;14.0;54.0;;1.6;39.0;;;528.0;;;;;10.0;8.0;;27.0;;;;59.0;;;28.0
1409;Zuid-Nederland (LD);Natuurbos en houtsingels;2022;;;;;1412.0;36.0;;;54.0;;1.7;;;;;;;;;10.0;8.0;;;;;;;;;31.0
1410;Zuid-Nederland (LD);Productiebos;2013;;;;;3223.0;28.0;;;76.0;;1.1;25.0;;;;;;;;14.0;5.0;;;;;;24.0;;;33.0
1411;Zuid-Nederland (LD);Productiebos;2014;;;;;2994.0;27.0;;;76.0;;1.0;25.0;;;;;;;;13.0;5.0;;;;;;24.0;;;
1412;Zuid-Nederland (LD);Productiebos;2015;;;;;2456.0;27.0;;10.0;76.0;;1.0;26.0;;;358.0;;;;;11.0;5.0;;21.0;;;;24.0;;;33.0
1413;Zuid-Nederland (LD);Productiebos;2016;;;;;2331.0;26.0;;9.0;76.0;;1.0;18.0;;;;;;;;11.0;5.0;;23.0;;;;19.0;;;
1414;Zuid-Nederland (LD);Productiebos;2017;;;;;2325.0;26.0;;8.0;76.0;;1.1;26.0;;;;;;;;11.0;5.0;;25.0;;;;32.0;;;
1415;Zuid-Nederland (LD);Productiebos;2018;;;;;2454.0;26.0;;9.0;76.0;;1.1;29.0;;;431.0;;;;;11.0;5.0;;26.0;;;;39.0;;;37.0
1416;Zuid-Nederland (LD);Productiebos;2019;;;;;2199.0;26.0;;9.0;76.0;;1.2;29.0;;;;;;;;10.0;5.0;;25.0;;;;40.0;;;
1417;Zuid-Nederland (LD);Productiebos;2020;;;;;1792.0;26.0;;8.0;77.0;;1.1;46.0;;;426.0;;;;;9.0;5.0;;24.0;;;;62.0;;;45.0
1418;Zuid-Nederland (LD);Productiebos;2021;;;;;1958.0;26.0;;8.0;77.0;;1.0;58.0;;;544.0;;;;;10.0;6.0;;23.0;;;;88.0;;;48.0
1419;Zuid-Nederland (LD);Productiebos;2022;;;;;1847.0;25.0;;;77.0;;1.1;;;;;;;;;11.0;6.0;;;;;;;;;56.0
1420;Zuid-Nederland (LD);Overig bos;2013;;;;;186.0;4.0;;;58.0;;1.5;0.0;;;;;;;;2.0;1.0;;;;;;0.0;;;2.0
1421;Zuid-Nederland (LD);Overig bos;2014;;;;;208.0;5.0;;;59.0;;1.3;0.0;;;;;;;;2.0;1.0;;;;;;0.0;;;
1422;Zuid-Nederland (LD);Overig bos;2015;;;;;207.0;5.0;;3.0;60.0;;1.3;1.0;;;18.0;;;;;2.0;1.0;;4.0;;;;1.0;;;2.0
1423;Zuid-Nederland (LD);Overig bos;2016;;;;;242.0;6.0;;4.0;62.0;;1.4;1.0;;;;;;;;2.0;1.0;;6.0;;;;1.0;;;
1424;Zuid-Nederland (LD);Overig bos;2017;;;;;240.0;6.0;;3.0;62.0;;1.4;1.0;;;;;;;;2.0;1.0;;6.0;;;;1.0;;;
1425;Zuid-Nederland (LD);Overig bos;2018;;;;;248.0;6.0;;3.0;63.0;;1.5;1.0;;;25.0;;;;;2.0;1.0;;6.0;;;;1.0;;;2.0
1426;Zuid-Nederland (LD);Overig bos;2019;;;;;218.0;6.0;;3.0;63.0;;1.6;1.0;;;;;;;;2.0;1.0;;6.0;;;;1.0;;;
1427;Zuid-Nederland (LD);Overig bos;2020;;;;;177.0;6.0;;3.0;63.0;;1.5;1.0;;;22.0;;;;;2.0;1.0;;6.0;;;;2.0;;;1.0
1428;Zuid-Nederland (LD);Overig bos;2021;;;;;194.0;6.0;;3.0;63.0;;1.4;2.0;;;25.0;;;;;2.0;1.0;;6.0;;;;2.0;;;1.0
1429;Zuid-Nederland (LD);Overig bos;2022;;;;;178.0;6.0;;;63.0;;1.5;;;;;;;;;2.0;1.0;;;;;;;;;2.0
1430;Zuid-Nederland (LD);Totaal heide- en stuifzandgebieden;2013;;;;;21.0;1.0;;;119.0;;0.9;2.0;;537.0;;;;;;0.0;0.0;;;;;;2.0;5.0;28.0;9.0
1431;Zuid-Nederland (LD);Totaal heide- en stuifzandgebieden;2014;;;;;20.0;2.0;;;119.0;;0.8;2.0;;571.0;;;;;;0.0;0.0;;;;;;2.0;6.0;29.0;
1432;Zuid-Nederland (LD);Totaal heide- en stuifzandgebieden;2015;;;;;16.0;1.0;;2.0;119.0;;0.8;2.0;;566.0;50.0;;;;;0.0;0.0;;4.0;;;;2.0;5.0;30.0;8.0
1433;Zuid-Nederland (LD);Totaal heide- en stuifzandgebieden;2016;;;;;16.0;2.0;;1.0;118.0;;0.8;2.0;;599.0;;;;;;0.0;0.0;;4.0;;;;2.0;6.0;32.0;
1434;Zuid-Nederland (LD);Totaal heide- en stuifzandgebieden;2017;;;;;16.0;2.0;;2.0;118.0;;0.9;2.0;;773.0;;;;;;0.0;0.0;;5.0;;;;3.0;6.0;36.0;
1435;Zuid-Nederland (LD);Totaal heide- en stuifzandgebieden;2018;;;;;18.0;2.0;;2.0;118.0;;0.9;3.0;;823.0;64.0;;;;;0.0;0.0;;5.0;;;;4.0;7.0;40.0;9.0
1436;Zuid-Nederland (LD);Totaal heide- en stuifzandgebieden;2019;;;;;16.0;2.0;;2.0;118.0;;1.0;3.0;;726.0;;;;;;0.0;0.0;;5.0;;;;4.0;6.0;47.0;
1437;Zuid-Nederland (LD);Totaal heide- en stuifzandgebieden;2020;;;;;13.0;2.0;;1.0;118.0;;1.0;4.0;;648.0;64.0;;;;;0.0;0.0;;4.0;;;;6.0;6.0;37.0;11.0
1438;Zuid-Nederland (LD);Totaal heide- en stuifzandgebieden;2021;;;;;14.0;2.0;;1.0;118.0;;0.9;5.0;;753.0;81.0;;;;;0.0;0.0;;4.0;;;;8.0;8.0;50.0;11.0
1439;Zuid-Nederland (LD);Totaal heide- en stuifzandgebieden;2022;;;;;13.0;2.0;;;59.0;;1.1;;;596.0;;;;;;0.0;0.0;;;;;;;8.0;44.0;13.0
1440;Zuid-Nederland (LD);Heide;2013;;;;;21.0;1.0;;;64.0;;1.2;2.0;;;;;;;;0.0;0.0;;;;;;2.0;;;8.0
1441;Zuid-Nederland (LD);Heide;2014;;;;;20.0;2.0;;;64.0;;1.0;2.0;;;;;;;;0.0;0.0;;;;;;2.0;;;
1442;Zuid-Nederland (LD);Heide;2015;;;;;16.0;1.0;;2.0;63.0;;1.0;2.0;;;44.0;;;;;0.0;0.0;;4.0;;;;2.0;;;7.0
1443;Zuid-Nederland (LD);Heide;2016;;;;;16.0;2.0;;1.0;63.0;;1.1;1.0;;;;;;;;0.0;0.0;;4.0;;;;1.0;;;
1444;Zuid-Nederland (LD);Heide;2017;;;;;16.0;2.0;;2.0;63.0;;1.1;2.0;;;;;;;;0.0;0.0;;5.0;;;;3.0;;;
1445;Zuid-Nederland (LD);Heide;2018;;;;;18.0;2.0;;1.0;63.0;;1.2;2.0;;;57.0;;;;;0.0;0.0;;5.0;;;;3.0;;;8.0
1446;Zuid-Nederland (LD);Heide;2019;;;;;16.0;2.0;;2.0;63.0;;1.3;2.0;;;;;;;;0.0;0.0;;4.0;;;;3.0;;;
1447;Zuid-Nederland (LD);Heide;2020;;;;;13.0;2.0;;1.0;63.0;;1.2;4.0;;;57.0;;;;;0.0;0.0;;4.0;;;;5.0;;;9.0
1448;Zuid-Nederland (LD);Heide;2021;;;;;14.0;2.0;;1.0;63.0;;1.1;5.0;;;72.0;;;;;0.0;0.0;;4.0;;;;7.0;;;9.0
1449;Zuid-Nederland (LD);Heide;2022;;;;;13.0;2.0;;;64.0;;1.3;;;;;;;;;0.0;0.0;;;;;;;;;12.0
1450;Zuid-Nederland (LD);Stuifzand;2013;;;;;;;;;56.0;;0.5;0.0;;;;;;;;;;;;;;;0.0;;;1.0
1451;Zuid-Nederland (LD);Stuifzand;2014;;;;;;;;;56.0;;0.4;0.0;;;;;;;;;;;;;;;0.0;;;
1452;Zuid-Nederland (LD);Stuifzand;2015;;;;;;;;0.0;55.0;;0.4;0.0;;;5.0;;;;;;;;0.0;;;;0.0;;;1.0
1453;Zuid-Nederland (LD);Stuifzand;2016;;;;;;;;0.0;55.0;;0.4;0.0;;;;;;;;;;;0.0;;;;0.0;;;
1454;Zuid-Nederland (LD);Stuifzand;2017;;;;;;;;0.0;55.0;;0.5;0.0;;;;;;;;;;;0.0;;;;0.0;;;
1455;Zuid-Nederland (LD);Stuifzand;2018;;;;;;;;0.0;55.0;;0.5;0.0;;;7.0;;;;;;;;0.0;;;;0.0;;;1.0
1456;Zuid-Nederland (LD);Stuifzand;2019;;;;;;;;0.0;55.0;;0.5;0.0;;;;;;;;;;;0.0;;;;0.0;;;
1457;Zuid-Nederland (LD);Stuifzand;2020;;;;;;;;0.0;55.0;;0.5;0.0;;;7.0;;;;;;;;0.0;;;;0.0;;;2.0
1458;Zuid-Nederland (LD);Stuifzand;2021;;;;;;;;0.0;55.0;;0.5;0.0;;;9.0;;;;;;;;0.0;;;;1.0;;;2.0
1459;Zuid-Nederland (LD);Stuifzand;2022;;;;;;;;;56.0;;0.6;;;;;;;;;;;;;;;;;;;2.0
1460;Zuid-Nederland (LD);Totaal moeras- en veengebieden;2013;;;;;23.0;2.0;;;58.0;;0.9;1.0;;514.0;;;;;;0.0;0.0;;;;;;1.0;10.0;26.0;2.0
1461;Zuid-Nederland (LD);Totaal moeras- en veengebieden;2014;;;;;22.0;2.0;;;59.0;;0.8;1.0;;556.0;;;;;;0.0;0.0;;;;;;1.0;10.0;27.0;
1462;Zuid-Nederland (LD);Totaal moeras- en veengebieden;2015;;;;;19.0;2.0;;1.0;59.0;;0.8;1.0;;553.0;44.0;;;;;0.0;0.0;;2.0;;;;1.0;9.0;29.0;2.0
1463;Zuid-Nederland (LD);Totaal moeras- en veengebieden;2016;;;;;18.0;2.0;;1.0;60.0;;0.8;2.0;;586.0;;;;;;0.0;0.0;;3.0;;;;2.0;10.0;30.0;
1464;Zuid-Nederland (LD);Totaal moeras- en veengebieden;2017;;;;;18.0;2.0;;1.0;58.0;;0.8;1.0;;742.0;;;;;;0.0;0.0;;3.0;;;;2.0;11.0;34.0;
1465;Zuid-Nederland (LD);Totaal moeras- en veengebieden;2018;;;;;20.0;2.0;;1.0;60.0;;1.0;1.0;;797.0;57.0;;;;;0.0;0.0;;3.0;;;;2.0;12.0;38.0;2.0
1466;Zuid-Nederland (LD);Totaal moeras- en veengebieden;2019;;;;;18.0;2.0;;1.0;60.0;;1.0;2.0;;698.0;;;;;;0.0;0.0;;3.0;;;;2.0;11.0;44.0;
1467;Zuid-Nederland (LD);Totaal moeras- en veengebieden;2020;;;;;15.0;2.0;;1.0;62.0;;1.1;2.0;;631.0;55.0;;;;;0.0;0.0;;3.0;;;;3.0;10.0;36.0;2.0
1468;Zuid-Nederland (LD);Totaal moeras- en veengebieden;2021;;;;;16.0;2.0;;1.0;59.0;;1.1;3.0;;735.0;71.0;;;;;0.0;0.0;;3.0;;;;5.0;12.0;49.0;2.0
1469;Zuid-Nederland (LD);Totaal moeras- en veengebieden;2022;;;;;15.0;2.0;;;29.0;;1.3;;;582.0;;;;;;0.0;0.0;;;;;;;11.0;43.0;3.0
1470;Zuid-Nederland (LD);Voedselarm ven en moerasgebied;2013;;;;;19.0;2.0;;;31.0;;0.4;1.0;;;;;;;;0.0;0.0;;;;;;1.0;;;2.0
1471;Zuid-Nederland (LD);Voedselarm ven en moerasgebied;2014;;;;;18.0;2.0;;;31.0;;0.3;1.0;;;;;;;;0.0;0.0;;;;;;1.0;;;
1472;Zuid-Nederland (LD);Voedselarm ven en moerasgebied;2015;;;;;15.0;2.0;;1.0;31.0;;0.4;1.0;;;37.0;;;;;0.0;0.0;;2.0;;;;1.0;;;1.0
1473;Zuid-Nederland (LD);Voedselarm ven en moerasgebied;2016;;;;;14.0;2.0;;1.0;31.0;;0.4;1.0;;;;;;;;0.0;0.0;;2.0;;;;1.0;;;
1474;Zuid-Nederland (LD);Voedselarm ven en moerasgebied;2017;;;;;14.0;2.0;;1.0;31.0;;0.4;1.0;;;;;;;;0.0;0.0;;2.0;;;;1.0;;;
1475;Zuid-Nederland (LD);Voedselarm ven en moerasgebied;2018;;;;;15.0;2.0;;1.0;31.0;;0.5;1.0;;;47.0;;;;;0.0;0.0;;3.0;;;;2.0;;;2.0
1476;Zuid-Nederland (LD);Voedselarm ven en moerasgebied;2019;;;;;14.0;2.0;;1.0;31.0;;0.5;1.0;;;;;;;;0.0;0.0;;2.0;;;;2.0;;;
1477;Zuid-Nederland (LD);Voedselarm ven en moerasgebied;2020;;;;;12.0;2.0;;1.0;31.0;;0.5;2.0;;;46.0;;;;;0.0;0.0;;2.0;;;;2.0;;;2.0
1478;Zuid-Nederland (LD);Voedselarm ven en moerasgebied;2021;;;;;13.0;2.0;;1.0;31.0;;0.4;2.0;;;58.0;;;;;0.0;0.0;;3.0;;;;4.0;;;2.0
1479;Zuid-Nederland (LD);Voedselarm ven en moerasgebied;2022;;;;;12.0;2.0;;;32.0;;0.5;;;;;;;;;0.0;0.0;;;;;;;;;3.0
1480;Zuid-Nederland (LD);Voedselrijk ven en moerasgebied;2013;;;;;5.0;0.0;;;27.0;;1.1;0.0;;;;;;;;0.0;0.0;;;;;;0.0;;;0.0
1481;Zuid-Nederland (LD);Voedselrijk ven en moerasgebied;2014;;;;;5.0;0.0;;;28.0;;1.0;0.0;;;;;;;;0.0;0.0;;;;;;0.0;;;
1482;Zuid-Nederland (LD);Voedselrijk ven en moerasgebied;2015;;;;;4.0;0.0;;0.0;28.0;;0.9;0.0;;;7.0;;;;;0.0;0.0;;0.0;;;;0.0;;;0.0
1483;Zuid-Nederland (LD);Voedselrijk ven en moerasgebied;2016;;;;;4.0;0.0;;0.0;29.0;;0.9;0.0;;;;;;;;0.0;0.0;;0.0;;;;0.0;;;
1484;Zuid-Nederland (LD);Voedselrijk ven en moerasgebied;2017;;;;;4.0;0.0;;0.0;27.0;;1.0;0.0;;;;;;;;0.0;0.0;;0.0;;;;0.0;;;
1485;Zuid-Nederland (LD);Voedselrijk ven en moerasgebied;2018;;;;;4.0;0.0;;0.0;28.0;;1.1;0.0;;;9.0;;;;;0.0;0.0;;0.0;;;;0.0;;;0.0
1486;Zuid-Nederland (LD);Voedselrijk ven en moerasgebied;2019;;;;;4.0;0.0;;0.0;29.0;;1.2;0.0;;;;;;;;0.0;0.0;;0.0;;;;0.0;;;
1487;Zuid-Nederland (LD);Voedselrijk ven en moerasgebied;2020;;;;;3.0;0.0;;0.0;31.0;;1.3;1.0;;;9.0;;;;;0.0;0.0;;0.0;;;;1.0;;;0.0
1488;Zuid-Nederland (LD);Voedselrijk ven en moerasgebied;2021;;;;;3.0;0.0;;0.0;27.0;;1.2;1.0;;;13.0;;;;;0.0;0.0;;0.0;;;;1.0;;;0.0
1489;Zuid-Nederland (LD);Voedselrijk ven en moerasgebied;2022;;;;;4.0;0.0;;;26.0;;1.5;;;;;;;;;0.0;0.0;;;;;;;;;0.0
1490;Zuid-Nederland (LD);Totaal rivieren en kanalen;2013;;;;;;;;;0.0;;0.7;1.0;;544.0;;;;;;;;;;;;;1.0;33.0;23.0;4.0
1491;Zuid-Nederland (LD);Totaal rivieren en kanalen;2014;;;;;;;;;0.0;;0.6;1.0;;636.0;;;;;;;;;;;;;1.0;35.0;23.0;
1492;Zuid-Nederland (LD);Totaal rivieren en kanalen;2015;;;;;;;;;0.0;;0.6;1.0;;630.0;60.0;;;;;;;;;;;;1.0;31.0;24.0;4.0
1493;Zuid-Nederland (LD);Totaal rivieren en kanalen;2016;;;;;;;;;0.0;;0.7;2.0;;638.0;;;;;;;;;;;;;2.0;33.0;24.0;
1494;Zuid-Nederland (LD);Totaal rivieren en kanalen;2017;;;;;;;;;0.0;;0.7;1.0;;901.0;;;;;;;;;;;;;1.0;35.0;27.0;
1495;Zuid-Nederland (LD);Totaal rivieren en kanalen;2018;;;;;;;;;0.0;;0.7;1.0;;950.0;72.0;;;;;;;;;;;;1.0;37.0;30.0;4.0
1496;Zuid-Nederland (LD);Totaal rivieren en kanalen;2019;;;;;;;;;0.0;;0.8;1.0;;1210.0;;;;;;;;;;;;;1.0;37.0;54.0;
1497;Zuid-Nederland (LD);Totaal rivieren en kanalen;2020;;;;;;;;;0.0;;0.7;1.0;;727.0;78.0;;;;;;;;;;;;2.0;30.0;41.0;5.0
1498;Zuid-Nederland (LD);Totaal rivieren en kanalen;2021;;;;;;;;;0.0;;0.7;2.0;;753.0;91.0;;;;;;;;;;;;3.0;36.0;48.0;5.0
1499;Zuid-Nederland (LD);Totaal rivieren en kanalen;2022;;;;;;;;;0.0;;0.6;;;529.0;;;;;;;;;;;;;;34.0;38.0;5.0
1500;Zuid-Nederland (LD);Totaal meren en reservoirs;2013;;;;;;;;;0.0;;0.5;1.0;;313.0;;;;;;;;;;;;;1.0;29.0;14.0;15.0
1501;Zuid-Nederland (LD);Totaal meren en reservoirs;2014;;;;;;;;;7.0;;0.4;1.0;;397.0;;;;;;;;;;;;;1.0;30.0;14.0;
1502;Zuid-Nederland (LD);Totaal meren en reservoirs;2015;;;;;;;;;0.0;;0.4;1.0;;393.0;56.0;;;;;;;;;;;;1.0;27.0;15.0;13.0
1503;Zuid-Nederland (LD);Totaal meren en reservoirs;2016;;;;;;;;;0.0;;0.4;1.0;;439.0;;;;;;;;;;;;;1.0;29.0;16.0;
1504;Zuid-Nederland (LD);Totaal meren en reservoirs;2017;;;;;;;;;0.0;;0.5;1.0;;567.0;;;;;;;;;;;;;1.0;31.0;18.0;
1505;Zuid-Nederland (LD);Totaal meren en reservoirs;2018;;;;;;;;;0.0;;0.5;1.0;;584.0;75.0;;;;;;;;;;;;2.0;32.0;24.0;17.0
1506;Zuid-Nederland (LD);Totaal meren en reservoirs;2019;;;;;;;;;0.0;;0.5;1.0;;895.0;;;;;;;;;;;;;2.0;33.0;48.0;
1507;Zuid-Nederland (LD);Totaal meren en reservoirs;2020;;;;;;;;;0.0;;0.5;2.0;;592.0;89.0;;;;;;;;;;;;3.0;27.0;37.0;23.0
1508;Zuid-Nederland (LD);Totaal meren en reservoirs;2021;;;;;;;;;0.0;;0.5;2.0;;600.0;103.0;;;;;;;;;;;;4.0;32.0;41.0;27.0
1509;Zuid-Nederland (LD);Totaal meren en reservoirs;2022;;;;;;;;;0.0;;0.4;;;455.0;;;;;;;;;;;;;;31.0;36.0;29.0
