ID;Geslacht;LeeftijdOp31December;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
446;Mannen en Vrouwen;8 jaar;2037;2456;1704;752
447;Mannen en Vrouwen;8 jaar;2038;2466;1729;737
448;Mannen en Vrouwen;8 jaar;2039;2478;1751;727
449;Mannen en Vrouwen;8 jaar;2040;2490;1771;719
450;Mannen en Vrouwen;8 jaar;2041;2500;1790;710
451;Mannen en Vrouwen;8 jaar;2042;2510;1804;706
452;Mannen en Vrouwen;8 jaar;2043;2516;1818;698
453;Mannen en Vrouwen;8 jaar;2044;2521;1827;694
454;Mannen en Vrouwen;8 jaar;2045;2526;1832;694
455;Mannen en Vrouwen;8 jaar;2046;2530;1834;696
456;Mannen en Vrouwen;8 jaar;2047;2530;1833;697
457;Mannen en Vrouwen;8 jaar;2048;2530;1829;701
458;Mannen en Vrouwen;8 jaar;2049;2529;1826;703
459;Mannen en Vrouwen;8 jaar;2050;2528;1823;705
460;Mannen en Vrouwen;8 jaar;2051;2526;1819;707
461;Mannen en Vrouwen;8 jaar;2052;2525;1816;709
462;Mannen en Vrouwen;8 jaar;2053;2522;1811;711
463;Mannen en Vrouwen;8 jaar;2054;2519;1807;712
464;Mannen en Vrouwen;8 jaar;2055;2517;1803;714
465;Mannen en Vrouwen;8 jaar;2056;2518;1800;718
466;Mannen en Vrouwen;8 jaar;2057;2514;1797;717
467;Mannen en Vrouwen;8 jaar;2058;2512;1795;717
468;Mannen en Vrouwen;8 jaar;2059;2512;1792;720
469;Mannen en Vrouwen;8 jaar;2060;2510;1792;718
470;Mannen en Vrouwen;8 jaar;2061;2509;1789;720
471;Mannen en Vrouwen;8 jaar;2062;2512;1788;724
472;Mannen en Vrouwen;8 jaar;2063;2510;1788;722
473;Mannen en Vrouwen;8 jaar;2064;2511;1788;723
474;Mannen en Vrouwen;8 jaar;2065;2512;1790;722
475;Mannen en Vrouwen;8 jaar;2066;2512;1792;720
476;Mannen en Vrouwen;8 jaar;2067;2514;1794;720
477;Mannen en Vrouwen;8 jaar;2068;2517;1797;720
478;Mannen en Vrouwen;8 jaar;2069;2521;1802;719
479;Mannen en Vrouwen;8 jaar;2070;2523;1811;712
480;Mannen en Vrouwen;9 jaar;2023;2694;1486;1208
481;Mannen en Vrouwen;9 jaar;2024;2505;1432;1073
482;Mannen en Vrouwen;9 jaar;2025;2404;1444;960
483;Mannen en Vrouwen;9 jaar;2026;2297;1452;845
484;Mannen en Vrouwen;9 jaar;2027;2283;1508;775
485;Mannen en Vrouwen;9 jaar;2028;2298;1571;727
486;Mannen en Vrouwen;9 jaar;2029;2327;1559;768
487;Mannen en Vrouwen;9 jaar;2030;2362;1599;763
488;Mannen en Vrouwen;9 jaar;2031;2357;1527;830
489;Mannen en Vrouwen;9 jaar;2032;2362;1508;854
490;Mannen en Vrouwen;9 jaar;2033;2379;1506;873
491;Mannen en Vrouwen;9 jaar;2034;2388;1509;879
492;Mannen en Vrouwen;9 jaar;2035;2393;1520;873
493;Mannen en Vrouwen;9 jaar;2036;2395;1535;860
494;Mannen en Vrouwen;9 jaar;2037;2405;1552;853
495;Mannen en Vrouwen;9 jaar;2038;2412;1573;839
496;Mannen en Vrouwen;9 jaar;2039;2422;1593;829
497;Mannen en Vrouwen;9 jaar;2040;2436;1613;823
498;Mannen en Vrouwen;9 jaar;2041;2448;1631;817
499;Mannen en Vrouwen;9 jaar;2042;2457;1645;812
500;Mannen en Vrouwen;9 jaar;2043;2463;1660;803
501;Mannen en Vrouwen;9 jaar;2044;2475;1671;804
502;Mannen en Vrouwen;9 jaar;2045;2476;1679;797
503;Mannen en Vrouwen;9 jaar;2046;2478;1683;795
504;Mannen en Vrouwen;9 jaar;2047;2484;1685;799
505;Mannen en Vrouwen;9 jaar;2048;2485;1682;803
506;Mannen en Vrouwen;9 jaar;2049;2485;1682;803
507;Mannen en Vrouwen;9 jaar;2050;2484;1678;806
508;Mannen en Vrouwen;9 jaar;2051;2483;1675;808
509;Mannen en Vrouwen;9 jaar;2052;2480;1671;809
510;Mannen en Vrouwen;9 jaar;2053;2477;1668;809
511;Mannen en Vrouwen;9 jaar;2054;2476;1663;813
512;Mannen en Vrouwen;9 jaar;2055;2473;1661;812
513;Mannen en Vrouwen;9 jaar;2056;2472;1657;815
514;Mannen en Vrouwen;9 jaar;2057;2471;1655;816
515;Mannen en Vrouwen;9 jaar;2058;2469;1652;817
516;Mannen en Vrouwen;9 jaar;2059;2469;1649;820
517;Mannen en Vrouwen;9 jaar;2060;2469;1647;822
518;Mannen en Vrouwen;9 jaar;2061;2468;1647;821
519;Mannen en Vrouwen;9 jaar;2062;2469;1645;824
520;Mannen en Vrouwen;9 jaar;2063;2471;1646;825
521;Mannen en Vrouwen;9 jaar;2064;2470;1645;825
522;Mannen en Vrouwen;9 jaar;2065;2471;1645;826
523;Mannen en Vrouwen;9 jaar;2066;2472;1646;826
524;Mannen en Vrouwen;9 jaar;2067;2473;1647;826
525;Mannen en Vrouwen;9 jaar;2068;2473;1650;823
526;Mannen en Vrouwen;9 jaar;2069;2474;1653;821
527;Mannen en Vrouwen;9 jaar;2070;2475;1659;816
528;Mannen en Vrouwen;10 jaar;2023;2601;1355;1246
529;Mannen en Vrouwen;10 jaar;2024;2420;1349;1071
530;Mannen en Vrouwen;10 jaar;2025;2303;1331;972
531;Mannen en Vrouwen;10 jaar;2026;2208;1354;854
532;Mannen en Vrouwen;10 jaar;2027;2189;1395;794
533;Mannen en Vrouwen;10 jaar;2028;2206;1460;746
534;Mannen en Vrouwen;10 jaar;2029;2229;1450;779
535;Mannen en Vrouwen;10 jaar;2030;2246;1439;807
536;Mannen en Vrouwen;10 jaar;2031;2285;1473;812
537;Mannen en Vrouwen;10 jaar;2032;2277;1408;869
538;Mannen en Vrouwen;10 jaar;2033;2268;1387;881
539;Mannen en Vrouwen;10 jaar;2034;2279;1387;892
540;Mannen en Vrouwen;10 jaar;2035;2285;1390;895
541;Mannen en Vrouwen;10 jaar;2036;2287;1399;888
542;Mannen en Vrouwen;10 jaar;2037;2292;1412;880
543;Mannen en Vrouwen;10 jaar;2038;2301;1427;874
544;Mannen en Vrouwen;10 jaar;2039;2312;1446;866
545;Mannen en Vrouwen;10 jaar;2040;2324;1464;860
546;Mannen en Vrouwen;10 jaar;2041;2335;1480;855
547;Mannen en Vrouwen;10 jaar;2042;2346;1494;852
548;Mannen en Vrouwen;10 jaar;2043;2357;1508;849
549;Mannen en Vrouwen;10 jaar;2044;2362;1519;843
550;Mannen en Vrouwen;10 jaar;2045;2370;1530;840
551;Mannen en Vrouwen;10 jaar;2046;2374;1536;838
552;Mannen en Vrouwen;10 jaar;2047;2377;1540;837
553;Mannen en Vrouwen;10 jaar;2048;2380;1541;839
554;Mannen en Vrouwen;10 jaar;2049;2379;1539;840
555;Mannen en Vrouwen;10 jaar;2050;2379;1537;842
556;Mannen en Vrouwen;10 jaar;2051;2380;1535;845
557;Mannen en Vrouwen;10 jaar;2052;2378;1533;845
558;Mannen en Vrouwen;10 jaar;2053;2378;1529;849
559;Mannen en Vrouwen;10 jaar;2054;2376;1525;851
560;Mannen en Vrouwen;10 jaar;2055;2374;1522;852
561;Mannen en Vrouwen;10 jaar;2056;2372;1520;852
562;Mannen en Vrouwen;10 jaar;2057;2370;1516;854
563;Mannen en Vrouwen;10 jaar;2058;2369;1514;855
564;Mannen en Vrouwen;10 jaar;2059;2368;1512;856
565;Mannen en Vrouwen;10 jaar;2060;2368;1510;858
566;Mannen en Vrouwen;10 jaar;2061;2367;1508;859
567;Mannen en Vrouwen;10 jaar;2062;2366;1508;858
568;Mannen en Vrouwen;10 jaar;2063;2364;1506;858
569;Mannen en Vrouwen;10 jaar;2064;2366;1506;860
570;Mannen en Vrouwen;10 jaar;2065;2366;1505;861
571;Mannen en Vrouwen;10 jaar;2066;2365;1505;860
572;Mannen en Vrouwen;10 jaar;2067;2364;1506;858
573;Mannen en Vrouwen;10 jaar;2068;2365;1507;858
574;Mannen en Vrouwen;10 jaar;2069;2367;1509;858
575;Mannen en Vrouwen;10 jaar;2070;2369;1514;855
576;Mannen en Vrouwen;11 jaar;2023;2508;1297;1211
577;Mannen en Vrouwen;11 jaar;2024;2323;1227;1096
578;Mannen en Vrouwen;11 jaar;2025;2221;1241;980
579;Mannen en Vrouwen;11 jaar;2026;2118;1237;881
580;Mannen en Vrouwen;11 jaar;2027;2112;1289;823
581;Mannen en Vrouwen;11 jaar;2028;2118;1337;781
582;Mannen en Vrouwen;11 jaar;2029;2146;1334;812
583;Mannen en Vrouwen;11 jaar;2030;2162;1324;838
584;Mannen en Vrouwen;11 jaar;2031;2181;1313;868
585;Mannen en Vrouwen;11 jaar;2032;2211;1341;870
586;Mannen en Vrouwen;11 jaar;2033;2195;1283;912
587;Mannen en Vrouwen;11 jaar;2034;2190;1265;925
588;Mannen en Vrouwen;11 jaar;2035;2199;1263;936
589;Mannen en Vrouwen;11 jaar;2036;2202;1266;936
590;Mannen en Vrouwen;11 jaar;2037;2205;1275;930
591;Mannen en Vrouwen;11 jaar;2038;2206;1286;920
592;Mannen en Vrouwen;11 jaar;2039;2219;1299;920
593;Mannen en Vrouwen;11 jaar;2040;2227;1313;914
594;Mannen en Vrouwen;11 jaar;2041;2235;1329;906
595;Mannen en Vrouwen;11 jaar;2042;2246;1343;903
596;Mannen en Vrouwen;11 jaar;2043;2261;1356;905
597;Mannen en Vrouwen;11 jaar;2044;2270;1368;902
598;Mannen en Vrouwen;11 jaar;2045;2275;1378;897
599;Mannen en Vrouwen;11 jaar;2046;2282;1386;896
600;Mannen en Vrouwen;11 jaar;2047;2288;1391;897
601;Mannen en Vrouwen;11 jaar;2048;2286;1396;890
602;Mannen en Vrouwen;11 jaar;2049;2286;1396;890
603;Mannen en Vrouwen;11 jaar;2050;2286;1394;892
604;Mannen en Vrouwen;11 jaar;2051;2287;1392;895
605;Mannen en Vrouwen;11 jaar;2052;2288;1390;898
606;Mannen en Vrouwen;11 jaar;2053;2287;1386;901
607;Mannen en Vrouwen;11 jaar;2054;2286;1383;903
608;Mannen en Vrouwen;11 jaar;2055;2284;1380;904
609;Mannen en Vrouwen;11 jaar;2056;2282;1378;904
610;Mannen en Vrouwen;11 jaar;2057;2280;1375;905
611;Mannen en Vrouwen;11 jaar;2058;2280;1373;907
612;Mannen en Vrouwen;11 jaar;2059;2281;1371;910
613;Mannen en Vrouwen;11 jaar;2060;2279;1369;910
614;Mannen en Vrouwen;11 jaar;2061;2278;1366;912
615;Mannen en Vrouwen;11 jaar;2062;2279;1366;913
616;Mannen en Vrouwen;11 jaar;2063;2278;1365;913
617;Mannen en Vrouwen;11 jaar;2064;2276;1363;913
618;Mannen en Vrouwen;11 jaar;2065;2275;1363;912
619;Mannen en Vrouwen;11 jaar;2066;2276;1362;914
620;Mannen en Vrouwen;11 jaar;2067;2275;1363;912
621;Mannen en Vrouwen;11 jaar;2068;2274;1363;911
622;Mannen en Vrouwen;11 jaar;2069;2273;1364;909
623;Mannen en Vrouwen;11 jaar;2070;2273;1368;905
624;Mannen en Vrouwen;12 jaar;2023;2412;1184;1228
625;Mannen en Vrouwen;12 jaar;2024;2234;1162;1072
626;Mannen en Vrouwen;12 jaar;2025;2120;1123;997
627;Mannen en Vrouwen;12 jaar;2026;2027;1149;878
628;Mannen en Vrouwen;12 jaar;2027;2013;1184;829
629;Mannen en Vrouwen;12 jaar;2028;2030;1244;786
630;Mannen en Vrouwen;12 jaar;2029;2048;1232;816
631;Mannen en Vrouwen;12 jaar;2030;2065;1231;834
632;Mannen en Vrouwen;12 jaar;2031;2085;1221;864
633;Mannen en Vrouwen;12 jaar;2032;2096;1210;886
634;Mannen en Vrouwen;12 jaar;2033;2119;1234;885
635;Mannen en Vrouwen;12 jaar;2034;2097;1184;913
636;Mannen en Vrouwen;12 jaar;2035;2091;1169;922
637;Mannen en Vrouwen;12 jaar;2036;2100;1169;931
638;Mannen en Vrouwen;12 jaar;2037;2102;1172;930
639;Mannen en Vrouwen;12 jaar;2038;2107;1179;928
640;Mannen en Vrouwen;12 jaar;2039;2110;1189;921
641;Mannen en Vrouwen;12 jaar;2040;2117;1200;917
642;Mannen en Vrouwen;12 jaar;2041;2129;1213;916
643;Mannen en Vrouwen;12 jaar;2042;2140;1227;913
644;Mannen en Vrouwen;12 jaar;2043;2147;1239;908
645;Mannen en Vrouwen;12 jaar;2044;2157;1251;906
646;Mannen en Vrouwen;12 jaar;2045;2166;1261;905
647;Mannen en Vrouwen;12 jaar;2046;2171;1269;902
648;Mannen en Vrouwen;12 jaar;2047;2174;1277;897
649;Mannen en Vrouwen;12 jaar;2048;2180;1282;898
650;Mannen en Vrouwen;12 jaar;2049;2181;1284;897
651;Mannen en Vrouwen;12 jaar;2050;2182;1285;897
652;Mannen en Vrouwen;12 jaar;2051;2184;1284;900
653;Mannen en Vrouwen;12 jaar;2052;2182;1283;899
654;Mannen en Vrouwen;12 jaar;2053;2181;1281;900
655;Mannen en Vrouwen;12 jaar;2054;2184;1278;906
656;Mannen en Vrouwen;12 jaar;2055;2184;1274;910
657;Mannen en Vrouwen;12 jaar;2056;2180;1272;908
658;Mannen en Vrouwen;12 jaar;2057;2180;1270;910
659;Mannen en Vrouwen;12 jaar;2058;2179;1268;911
660;Mannen en Vrouwen;12 jaar;2059;2179;1266;913
661;Mannen en Vrouwen;12 jaar;2060;2179;1264;915
662;Mannen en Vrouwen;12 jaar;2061;2179;1262;917
663;Mannen en Vrouwen;12 jaar;2062;2177;1261;916
664;Mannen en Vrouwen;12 jaar;2063;2177;1260;917
665;Mannen en Vrouwen;12 jaar;2064;2176;1259;917
666;Mannen en Vrouwen;12 jaar;2065;2174;1258;916
667;Mannen en Vrouwen;12 jaar;2066;2176;1257;919
668;Mannen en Vrouwen;12 jaar;2067;2176;1257;919
669;Mannen en Vrouwen;12 jaar;2068;2176;1257;919
670;Mannen en Vrouwen;12 jaar;2069;2175;1258;917
671;Mannen en Vrouwen;12 jaar;2070;2177;1260;917
672;Mannen en Vrouwen;13 jaar;2023;2341;1138;1203
673;Mannen en Vrouwen;13 jaar;2024;2156;1074;1082
674;Mannen en Vrouwen;13 jaar;2025;2045;1071;974
675;Mannen en Vrouwen;13 jaar;2026;1939;1047;892
676;Mannen en Vrouwen;13 jaar;2027;1929;1106;823
677;Mannen en Vrouwen;13 jaar;2028;1936;1151;785
678;Mannen en Vrouwen;13 jaar;2029;1961;1155;806
679;Mannen en Vrouwen;13 jaar;2030;1976;1143;833
680;Mannen en Vrouwen;13 jaar;2031;1996;1141;855
681;Mannen en Vrouwen;13 jaar;2032;2010;1132;878
682;Mannen en Vrouwen;13 jaar;2033;2013;1122;891
683;Mannen en Vrouwen;13 jaar;2034;2027;1141;886
684;Mannen en Vrouwen;13 jaar;2035;2014;1097;917
685;Mannen en Vrouwen;13 jaar;2036;2007;1085;922
686;Mannen en Vrouwen;13 jaar;2037;2012;1085;927
687;Mannen en Vrouwen;13 jaar;2038;2012;1089;923
688;Mannen en Vrouwen;13 jaar;2039;2017;1095;922
689;Mannen en Vrouwen;13 jaar;2040;2020;1104;916
690;Mannen en Vrouwen;13 jaar;2041;2024;1113;911
691;Mannen en Vrouwen;13 jaar;2042;2035;1125;910
692;Mannen en Vrouwen;13 jaar;2043;2045;1137;908
693;Mannen en Vrouwen;13 jaar;2044;2057;1148;909
694;Mannen en Vrouwen;13 jaar;2045;2062;1159;903
695;Mannen en Vrouwen;13 jaar;2046;2067;1168;899
696;Mannen en Vrouwen;13 jaar;2047;2073;1175;898
697;Mannen en Vrouwen;13 jaar;2048;2079;1181;898
698;Mannen en Vrouwen;13 jaar;2049;2081;1185;896
699;Mannen en Vrouwen;13 jaar;2050;2083;1188;895
700;Mannen en Vrouwen;13 jaar;2051;2084;1188;896
701;Mannen en Vrouwen;13 jaar;2052;2085;1188;897
702;Mannen en Vrouwen;13 jaar;2053;2083;1186;897
703;Mannen en Vrouwen;13 jaar;2054;2083;1184;899
704;Mannen en Vrouwen;13 jaar;2055;2082;1181;901
705;Mannen en Vrouwen;13 jaar;2056;2084;1179;905
706;Mannen en Vrouwen;13 jaar;2057;2084;1177;907
707;Mannen en Vrouwen;13 jaar;2058;2082;1176;906
708;Mannen en Vrouwen;13 jaar;2059;2082;1174;908
709;Mannen en Vrouwen;13 jaar;2060;2082;1172;910
710;Mannen en Vrouwen;13 jaar;2061;2083;1170;913
711;Mannen en Vrouwen;13 jaar;2062;2083;1170;913
712;Mannen en Vrouwen;13 jaar;2063;2084;1168;916
713;Mannen en Vrouwen;13 jaar;2064;2086;1168;918
714;Mannen en Vrouwen;13 jaar;2065;2084;1166;918
715;Mannen en Vrouwen;13 jaar;2066;2084;1166;918
716;Mannen en Vrouwen;13 jaar;2067;2083;1165;918
717;Mannen en Vrouwen;13 jaar;2068;2081;1165;916
718;Mannen en Vrouwen;13 jaar;2069;2081;1165;916
719;Mannen en Vrouwen;13 jaar;2070;2082;1166;916
720;Mannen en Vrouwen;14 jaar;2023;2327;1093;1234
721;Mannen en Vrouwen;14 jaar;2024;2144;1016;1128
722;Mannen en Vrouwen;14 jaar;2025;2036;978;1058
723;Mannen en Vrouwen;14 jaar;2026;1934;984;950
724;Mannen en Vrouwen;14 jaar;2027;1915;998;917
725;Mannen en Vrouwen;14 jaar;2028;1929;1063;866
726;Mannen en Vrouwen;14 jaar;2029;1942;1058;884
727;Mannen en Vrouwen;14 jaar;2030;1963;1059;904
728;Mannen en Vrouwen;14 jaar;2031;1981;1050;931
729;Mannen en Vrouwen;14 jaar;2032;1995;1046;949
730;Mannen en Vrouwen;14 jaar;2033;1999;1038;961
731;Mannen en Vrouwen;14 jaar;2034;1998;1027;971
732;Mannen en Vrouwen;14 jaar;2035;2014;1044;970
733;Mannen en Vrouwen;14 jaar;2036;1994;1008;986
734;Mannen en Vrouwen;14 jaar;2037;1988;998;990
735;Mannen en Vrouwen;14 jaar;2038;1990;998;992
736;Mannen en Vrouwen;14 jaar;2039;1992;1000;992
737;Mannen en Vrouwen;14 jaar;2040;1994;1006;988
738;Mannen en Vrouwen;14 jaar;2041;2004;1014;990
739;Mannen en Vrouwen;14 jaar;2042;2008;1022;986
740;Mannen en Vrouwen;14 jaar;2043;2017;1033;984
741;Mannen en Vrouwen;14 jaar;2044;2029;1043;986
742;Mannen en Vrouwen;14 jaar;2045;2037;1053;984
743;Mannen en Vrouwen;14 jaar;2046;2044;1062;982
744;Mannen en Vrouwen;14 jaar;2047;2051;1070;981
745;Mannen en Vrouwen;14 jaar;2048;2055;1077;978
746;Mannen en Vrouwen;14 jaar;2049;2058;1082;976
747;Mannen en Vrouwen;14 jaar;2050;2061;1086;975
748;Mannen en Vrouwen;14 jaar;2051;2065;1088;977
749;Mannen en Vrouwen;14 jaar;2052;2065;1089;976
750;Mannen en Vrouwen;14 jaar;2053;2065;1088;977
751;Mannen en Vrouwen;14 jaar;2054;2065;1086;979
752;Mannen en Vrouwen;14 jaar;2055;2062;1084;978
753;Mannen en Vrouwen;14 jaar;2056;2063;1083;980
754;Mannen en Vrouwen;14 jaar;2057;2063;1081;982
755;Mannen en Vrouwen;14 jaar;2058;2063;1080;983
756;Mannen en Vrouwen;14 jaar;2059;2064;1078;986
757;Mannen en Vrouwen;14 jaar;2060;2064;1076;988
758;Mannen en Vrouwen;14 jaar;2061;2064;1076;988
759;Mannen en Vrouwen;14 jaar;2062;2062;1074;988
760;Mannen en Vrouwen;14 jaar;2063;2064;1073;991
761;Mannen en Vrouwen;14 jaar;2064;2065;1071;994
762;Mannen en Vrouwen;14 jaar;2065;2065;1070;995
763;Mannen en Vrouwen;14 jaar;2066;2066;1070;996
764;Mannen en Vrouwen;14 jaar;2067;2063;1070;993
765;Mannen en Vrouwen;14 jaar;2068;2061;1069;992
766;Mannen en Vrouwen;14 jaar;2069;2063;1070;993
767;Mannen en Vrouwen;14 jaar;2070;2064;1070;994
768;Mannen en Vrouwen;15 jaar;2023;2341;1055;1286
769;Mannen en Vrouwen;15 jaar;2024;2166;999;1167
770;Mannen en Vrouwen;15 jaar;2025;2066;958;1108
771;Mannen en Vrouwen;15 jaar;2026;1965;934;1031
772;Mannen en Vrouwen;15 jaar;2027;1945;977;968
773;Mannen en Vrouwen;15 jaar;2028;1946;1002;944
774;Mannen en Vrouwen;15 jaar;2029;1975;1020;955
775;Mannen en Vrouwen;15 jaar;2030;1986;1016;970
776;Mannen en Vrouwen;15 jaar;2031;2009;1016;993
777;Mannen en Vrouwen;15 jaar;2032;2019;1007;1012
778;Mannen en Vrouwen;15 jaar;2033;2030;1004;1026
779;Mannen en Vrouwen;15 jaar;2034;2031;994;1037
780;Mannen en Vrouwen;15 jaar;2035;2029;985;1044
781;Mannen en Vrouwen;15 jaar;2036;2044;1004;1040
782;Mannen en Vrouwen;15 jaar;2037;2026;971;1055
783;Mannen en Vrouwen;15 jaar;2038;2019;961;1058
784;Mannen en Vrouwen;15 jaar;2039;2024;961;1063
785;Mannen en Vrouwen;15 jaar;2040;2026;963;1063
786;Mannen en Vrouwen;15 jaar;2041;2028;968;1060
787;Mannen en Vrouwen;15 jaar;2042;2034;975;1059
788;Mannen en Vrouwen;15 jaar;2043;2042;983;1059
789;Mannen en Vrouwen;15 jaar;2044;2055;992;1063
790;Mannen en Vrouwen;15 jaar;2045;2061;1003;1058
791;Mannen en Vrouwen;15 jaar;2046;2069;1011;1058
792;Mannen en Vrouwen;15 jaar;2047;2075;1019;1056
793;Mannen en Vrouwen;15 jaar;2048;2080;1026;1054
794;Mannen en Vrouwen;15 jaar;2049;2087;1033;1054
795;Mannen en Vrouwen;15 jaar;2050;2087;1037;1050
796;Mannen en Vrouwen;15 jaar;2051;2093;1041;1052
797;Mannen en Vrouwen;15 jaar;2052;2094;1043;1051
798;Mannen en Vrouwen;15 jaar;2053;2093;1043;1050
799;Mannen en Vrouwen;15 jaar;2054;2094;1041;1053
800;Mannen en Vrouwen;15 jaar;2055;2093;1040;1053
801;Mannen en Vrouwen;15 jaar;2056;2093;1039;1054
802;Mannen en Vrouwen;15 jaar;2057;2094;1038;1056
803;Mannen en Vrouwen;15 jaar;2058;2097;1037;1060
804;Mannen en Vrouwen;15 jaar;2059;2096;1035;1061
805;Mannen en Vrouwen;15 jaar;2060;2094;1033;1061
806;Mannen en Vrouwen;15 jaar;2061;2094;1033;1061
807;Mannen en Vrouwen;15 jaar;2062;2094;1030;1064
808;Mannen en Vrouwen;15 jaar;2063;2094;1029;1065
809;Mannen en Vrouwen;15 jaar;2064;2095;1028;1067
810;Mannen en Vrouwen;15 jaar;2065;2095;1027;1068
811;Mannen en Vrouwen;15 jaar;2066;2095;1026;1069
812;Mannen en Vrouwen;15 jaar;2067;2097;1026;1071
813;Mannen en Vrouwen;15 jaar;2068;2095;1026;1069
814;Mannen en Vrouwen;15 jaar;2069;2095;1025;1070
815;Mannen en Vrouwen;15 jaar;2070;2094;1025;1069
816;Mannen en Vrouwen;16 jaar;2023;2471;950;1521
817;Mannen en Vrouwen;16 jaar;2024;2281;933;1348
818;Mannen en Vrouwen;16 jaar;2025;2176;908;1268
819;Mannen en Vrouwen;16 jaar;2026;2075;893;1182
820;Mannen en Vrouwen;16 jaar;2027;2056;907;1149
821;Mannen en Vrouwen;16 jaar;2028;2062;962;1100
822;Mannen en Vrouwen;16 jaar;2029;2078;944;1134
823;Mannen en Vrouwen;16 jaar;2030;2096;962;1134
824;Mannen en Vrouwen;16 jaar;2031;2106;958;1148
825;Mannen en Vrouwen;16 jaar;2032;2129;959;1170
826;Mannen en Vrouwen;16 jaar;2033;2131;950;1181
827;Mannen en Vrouwen;16 jaar;2034;2136;949;1187
828;Mannen en Vrouwen;16 jaar;2035;2143;941;1202
829;Mannen en Vrouwen;16 jaar;2036;2136;934;1202
830;Mannen en Vrouwen;16 jaar;2037;2147;951;1196
831;Mannen en Vrouwen;16 jaar;2038;2133;921;1212
832;Mannen en Vrouwen;16 jaar;2039;2130;912;1218
833;Mannen en Vrouwen;16 jaar;2040;2136;913;1223
834;Mannen en Vrouwen;16 jaar;2041;2137;915;1222
835;Mannen en Vrouwen;16 jaar;2042;2142;919;1223
836;Mannen en Vrouwen;16 jaar;2043;2146;926;1220
837;Mannen en Vrouwen;16 jaar;2044;2155;933;1222
838;Mannen en Vrouwen;16 jaar;2045;2161;942;1219
839;Mannen en Vrouwen;16 jaar;2046;2169;951;1218
840;Mannen en Vrouwen;16 jaar;2047;2176;960;1216
841;Mannen en Vrouwen;16 jaar;2048;2185;967;1218
842;Mannen en Vrouwen;16 jaar;2049;2191;974;1217
843;Mannen en Vrouwen;16 jaar;2050;2196;979;1217
844;Mannen en Vrouwen;16 jaar;2051;2200;985;1215
845;Mannen en Vrouwen;16 jaar;2052;2200;987;1213
846;Mannen en Vrouwen;16 jaar;2053;2205;989;1216
847;Mannen en Vrouwen;16 jaar;2054;2207;990;1217
848;Mannen en Vrouwen;16 jaar;2055;2206;989;1217
849;Mannen en Vrouwen;16 jaar;2056;2205;987;1218
850;Mannen en Vrouwen;16 jaar;2057;2205;986;1219
851;Mannen en Vrouwen;16 jaar;2058;2206;985;1221
852;Mannen en Vrouwen;16 jaar;2059;2205;984;1221
853;Mannen en Vrouwen;16 jaar;2060;2206;983;1223
854;Mannen en Vrouwen;16 jaar;2061;2206;982;1224
855;Mannen en Vrouwen;16 jaar;2062;2205;979;1226
856;Mannen en Vrouwen;16 jaar;2063;2205;979;1226
857;Mannen en Vrouwen;16 jaar;2064;2208;978;1230
858;Mannen en Vrouwen;16 jaar;2065;2206;977;1229
859;Mannen en Vrouwen;16 jaar;2066;2205;975;1230
860;Mannen en Vrouwen;16 jaar;2067;2206;976;1230
861;Mannen en Vrouwen;16 jaar;2068;2205;974;1231
862;Mannen en Vrouwen;16 jaar;2069;2204;975;1229
863;Mannen en Vrouwen;16 jaar;2070;2204;975;1229
864;Mannen en Vrouwen;17 jaar;2023;2837;904;1933
865;Mannen en Vrouwen;17 jaar;2024;2551;847;1704
866;Mannen en Vrouwen;17 jaar;2025;2391;841;1550
867;Mannen en Vrouwen;17 jaar;2026;2244;825;1419
868;Mannen en Vrouwen;17 jaar;2027;2234;848;1386
869;Mannen en Vrouwen;17 jaar;2028;2237;873;1364
870;Mannen en Vrouwen;17 jaar;2029;2255;882;1373
871;Mannen en Vrouwen;17 jaar;2030;2265;869;1396
872;Mannen en Vrouwen;17 jaar;2031;2293;884;1409
873;Mannen en Vrouwen;17 jaar;2032;2301;880;1421
874;Mannen en Vrouwen;17 jaar;2033;2318;879;1439
875;Mannen en Vrouwen;17 jaar;2034;2313;874;1439
876;Mannen en Vrouwen;17 jaar;2035;2318;873;1445
877;Mannen en Vrouwen;17 jaar;2036;2324;867;1457
878;Mannen en Vrouwen;17 jaar;2037;2316;860;1456
879;Mannen en Vrouwen;17 jaar;2038;2329;875;1454
880;Mannen en Vrouwen;17 jaar;2039;2313;850;1463
881;Mannen en Vrouwen;17 jaar;2040;2312;841;1471
882;Mannen en Vrouwen;17 jaar;2041;2314;842;1472
883;Mannen en Vrouwen;17 jaar;2042;2319;844;1475
884;Mannen en Vrouwen;17 jaar;2043;2322;847;1475
885;Mannen en Vrouwen;17 jaar;2044;2330;854;1476
886;Mannen en Vrouwen;17 jaar;2045;2338;861;1477
887;Mannen en Vrouwen;17 jaar;2046;2346;868;1478
888;Mannen en Vrouwen;17 jaar;2047;2353;875;1478
889;Mannen en Vrouwen;17 jaar;2048;2358;881;1477
890;Mannen en Vrouwen;17 jaar;2049;2370;888;1482
891;Mannen en Vrouwen;17 jaar;2050;2373;893;1480
892;Mannen en Vrouwen;17 jaar;2051;2381;899;1482
893;Mannen en Vrouwen;17 jaar;2052;2383;903;1480
