ID;BedrijfstakkenBranchesSBI93;Grootteklasse;Perioden;TotaalRDUitgaven_1;TotaalExploitatieUitgaven_2;BrutoLoonuitgaven_3;OverigeExploitatieUitgaven_4;TotaalRDInvesteringen_5;Gebouwen_6;Overig_7;TotaalRDPersoneelAbsoluut_8;Onderzoekers_9;Assistenten_10;OverigPersoneel_11;TotaalVrouwen_12;Onderzoekers_13;Assistenten_14;OverigPersoneel_15;TotaalArbeidsjaren_16;Onderzoekers_17;Assistenten_18;OverigPersoneel_19;AantalBedrijvenMetRD_20
817;742 Architecten-, ingenieurs- en over...;50-199 werknemers;1995;;;;;;;;;;;;;;;;;;;;
818;742 Architecten-, ingenieurs- en over...;50-199 werknemers;1996;;;;;;;;;;;;;;;;;;;;
819;742 Architecten-, ingenieurs- en over...;50-199 werknemers;1997;;;;;;;;;;;;;;;;;;;;
820;742 Architecten-, ingenieurs- en over...;50-199 werknemers;1998;;;;;;;;;;;;;;;;;;;;
821;742 Architecten-, ingenieurs- en over...;50-199 werknemers;1999;;;;;;;;;;;;;;;;;;;;
822;742 Architecten-, ingenieurs- en over...;50-199 werknemers;2000;;;;;;;;;;;;;;;;;;;;
823;742 Architecten-, ingenieurs- en over...;50-199 werknemers;2001;;;;;;;;;;;;;;;;;;;;
824;742 Architecten-, ingenieurs- en over...;200+ werknemers;1994;;;;;;;;;;;;;;;;;;;;
825;742 Architecten-, ingenieurs- en over...;200+ werknemers;1995;;;;;;;;;;;;;;;;;;;;
826;742 Architecten-, ingenieurs- en over...;200+ werknemers;1996;;;;;;;;;;;;;;;;;;;;
827;742 Architecten-, ingenieurs- en over...;200+ werknemers;1997;;;;;;;;;;;;;;;;;;;;
828;742 Architecten-, ingenieurs- en over...;200+ werknemers;1998;;;;;;;;;;;;;;;;;;;;
829;742 Architecten-, ingenieurs- en over...;200+ werknemers;1999;;;;;;;;;;;;;;;;;;;;
830;742 Architecten-, ingenieurs- en over...;200+ werknemers;2000;;;;;;;;;;;;;;;;;;;;
831;742 Architecten-, ingenieurs- en over...;200+ werknemers;2001;;;;;;;;;;;;;;;;;;;;
832;7000f Verhuur en overige zakelijke di...;Totaal werknemers;1994;64.0;57.0;42.0;14.0;7.0;0.0;7.0;872.0;221.0;488.0;163.0;;;;;762.0;187.0;434.0;141.0;33.0
833;7000f Verhuur en overige zakelijke di...;Totaal werknemers;1995;51.0;49.0;34.0;15.0;2.0;1.0;2.0;804.0;329.0;291.0;185.0;;;;;695.0;292.0;247.0;156.0;14.0
834;7000f Verhuur en overige zakelijke di...;Totaal werknemers;1996;47.0;43.0;30.0;13.0;3.0;0.0;3.0;;;;;;;;;602.0;321.0;190.0;92.0;11.0
835;7000f Verhuur en overige zakelijke di...;Totaal werknemers;1997;50.0;44.0;31.0;13.0;5.0;1.0;4.0;835.0;424.0;229.0;182.0;;;;;656.0;352.0;186.0;118.0;67.0
836;7000f Verhuur en overige zakelijke di...;Totaal werknemers;1998;26.0;24.0;19.0;5.0;2.0;;;566.0;419.0;104.0;43.0;;;;;441.0;348.0;61.0;32.0;17.0
837;7000f Verhuur en overige zakelijke di...;Totaal werknemers;1999;27.0;24.0;19.0;5.0;4.0;1.0;3.0;650.0;443.0;146.0;61.0;;;;;461.0;315.0;97.0;49.0;33.0
838;7000f Verhuur en overige zakelijke di...;Totaal werknemers;2000;21.0;19.0;14.0;5.0;2.0;0.0;2.0;607.0;480.0;110.0;17.0;;;;;278.0;198.0;73.0;7.0;61.0
839;7000f Verhuur en overige zakelijke di...;Totaal werknemers;2001;23.0;;11.0;;;;;688.0;527.0;136.0;25.0;;;;;210.0;159.0;39.0;12.0;40.0
840;7000f Verhuur en overige zakelijke di...;10-49 werknemers;1994;;;;;;;;;;;;;;;;;;;;
841;7000f Verhuur en overige zakelijke di...;10-49 werknemers;1995;;;;;;;;;;;;;;;;;;;;
842;7000f Verhuur en overige zakelijke di...;10-49 werknemers;1996;;;;;;;;;;;;;;;;;;;;
843;7000f Verhuur en overige zakelijke di...;10-49 werknemers;1997;;;;;;;;;;;;;;;;;;;;
844;7000f Verhuur en overige zakelijke di...;10-49 werknemers;1998;;;;;;;;;;;;;;;;;;;;
845;7000f Verhuur en overige zakelijke di...;10-49 werknemers;1999;;;;;;;;;;;;;;;;;;;;
846;7000f Verhuur en overige zakelijke di...;10-49 werknemers;2000;;;;;;;;;;;;;;;;;;;;
847;7000f Verhuur en overige zakelijke di...;10-49 werknemers;2001;;;;;;;;;;;;;;;;;;;;
848;7000f Verhuur en overige zakelijke di...;50-199 werknemers;1994;;;;;;;;;;;;;;;;;;;;
849;7000f Verhuur en overige zakelijke di...;50-199 werknemers;1995;;;;;;;;;;;;;;;;;;;;
850;7000f Verhuur en overige zakelijke di...;50-199 werknemers;1996;;;;;;;;;;;;;;;;;;;;
851;7000f Verhuur en overige zakelijke di...;50-199 werknemers;1997;;;;;;;;;;;;;;;;;;;;
852;7000f Verhuur en overige zakelijke di...;50-199 werknemers;1998;;;;;;;;;;;;;;;;;;;;
853;7000f Verhuur en overige zakelijke di...;50-199 werknemers;1999;;;;;;;;;;;;;;;;;;;;
854;7000f Verhuur en overige zakelijke di...;50-199 werknemers;2000;;;;;;;;;;;;;;;;;;;;
855;7000f Verhuur en overige zakelijke di...;50-199 werknemers;2001;;;;;;;;;;;;;;;;;;;;
856;7000f Verhuur en overige zakelijke di...;200+ werknemers;1994;;;;;;;;;;;;;;;;;;;;
857;7000f Verhuur en overige zakelijke di...;200+ werknemers;1995;;;;;;;;;;;;;;;;;;;;
858;7000f Verhuur en overige zakelijke di...;200+ werknemers;1996;;;;;;;;;;;;;;;;;;;;
859;7000f Verhuur en overige zakelijke di...;200+ werknemers;1997;;;;;;;;;;;;;;;;;;;;
860;7000f Verhuur en overige zakelijke di...;200+ werknemers;1998;;;;;;;;;;;;;;;;;;;;
861;7000f Verhuur en overige zakelijke di...;200+ werknemers;1999;;;;;;;;;;;;;;;;;;;;
862;7000f Verhuur en overige zakelijke di...;200+ werknemers;2000;;;;;;;;;;;;;;;;;;;;
863;7000f Verhuur en overige zakelijke di...;200+ werknemers;2001;;;;;;;;;;;;;;;;;;;;
864;90 Milieudienstverlening;Totaal werknemers;1994;;;;;;;;;;;;;;;;;;;;
865;90 Milieudienstverlening;Totaal werknemers;1995;;;;;;;;;;;;;;;;;;;;
866;90 Milieudienstverlening;Totaal werknemers;1996;10.0;10.0;7.0;3.0;1.0;0.0;1.0;;;;;;;;;109.0;58.0;37.0;15.0;37.0
867;90 Milieudienstverlening;Totaal werknemers;1997;7.0;5.0;;;3.0;;;139.0;69.0;46.0;24.0;;;;;92.0;51.0;27.0;14.0;29.0
868;90 Milieudienstverlening;Totaal werknemers;1998;6.0;5.0;4.0;1.0;1.0;0.0;1.0;255.0;176.0;66.0;13.0;;;;;113.0;92.0;15.0;6.0;37.0
869;90 Milieudienstverlening;Totaal werknemers;1999;12.0;7.0;6.0;1.0;5.0;3.0;2.0;213.0;125.0;39.0;48.0;;;;;111.0;69.0;13.0;29.0;38.0
870;90 Milieudienstverlening;Totaal werknemers;2000;4.0;4.0;4.0;0.0;0.0;0.0;0.0;222.0;116.0;79.0;27.0;;;;;105.0;55.0;37.0;13.0;53.0
871;90 Milieudienstverlening;Totaal werknemers;2001;6.0;;4.0;;1.0;;;175.0;86.0;55.0;33.0;;;;;101.0;53.0;33.0;14.0;34.0
872;90 Milieudienstverlening;10-49 werknemers;1994;;;;;;;;;;;;;;;;;;;;
873;90 Milieudienstverlening;10-49 werknemers;1995;;;;;;;;;;;;;;;;;;;;
874;90 Milieudienstverlening;10-49 werknemers;1996;;;;;;;;;;;;;;;;;;;;
875;90 Milieudienstverlening;10-49 werknemers;1997;;;;;;;;;;;;;;;;;;;;
876;90 Milieudienstverlening;10-49 werknemers;1998;;;;;;;;;;;;;;;;;;;;
877;90 Milieudienstverlening;10-49 werknemers;1999;;;;;;;;;;;;;;;;;;;;
878;90 Milieudienstverlening;10-49 werknemers;2000;;;;;;;;;;;;;;;;;;;;
879;90 Milieudienstverlening;10-49 werknemers;2001;;;;;;;;;;;;;;;;;;;;
880;90 Milieudienstverlening;50-199 werknemers;1994;;;;;;;;;;;;;;;;;;;;
881;90 Milieudienstverlening;50-199 werknemers;1995;;;;;;;;;;;;;;;;;;;;
882;90 Milieudienstverlening;50-199 werknemers;1996;;;;;;;;;;;;;;;;;;;;
883;90 Milieudienstverlening;50-199 werknemers;1997;;;;;;;;;;;;;;;;;;;;
884;90 Milieudienstverlening;50-199 werknemers;1998;;;;;;;;;;;;;;;;;;;;
885;90 Milieudienstverlening;50-199 werknemers;1999;;;;;;;;;;;;;;;;;;;;
886;90 Milieudienstverlening;50-199 werknemers;2000;;;;;;;;;;;;;;;;;;;;
887;90 Milieudienstverlening;50-199 werknemers;2001;;;;;;;;;;;;;;;;;;;;
888;90 Milieudienstverlening;200+ werknemers;1994;;;;;;;;;;;;;;;;;;;;
889;90 Milieudienstverlening;200+ werknemers;1995;;;;;;;;;;;;;;;;;;;;
890;90 Milieudienstverlening;200+ werknemers;1996;;;;;;;;;;;;;;;;;;;;
891;90 Milieudienstverlening;200+ werknemers;1997;;;;;;;;;;;;;;;;;;;;
892;90 Milieudienstverlening;200+ werknemers;1998;;;;;;;;;;;;;;;;;;;;
893;90 Milieudienstverlening;200+ werknemers;1999;;;;;;;;;;;;;;;;;;;;
894;90 Milieudienstverlening;200+ werknemers;2000;;;;;;;;;;;;;;;;;;;;
895;90 Milieudienstverlening;200+ werknemers;2001;;;;;;;;;;;;;;;;;;;;
896;0100d Totaal overig;Totaal werknemers;1994;164.0;144.0;97.0;46.0;21.0;7.0;14.0;2960.0;1034.0;1012.0;915.0;;;;;1867.0;753.0;500.0;614.0;192.0
897;0100d Totaal overig;Totaal werknemers;1995;188.0;168.0;109.0;59.0;20.0;6.0;14.0;3131.0;872.0;1367.0;892.0;;;;;1956.0;556.0;751.0;649.0;137.0
898;0100d Totaal overig;Totaal werknemers;1996;148.0;131.0;98.0;33.0;16.0;8.0;8.0;;;;;;;;;2280.0;886.0;897.0;498.0;195.0
899;0100d Totaal overig;Totaal werknemers;1997;214.0;190.0;150.0;41.0;24.0;13.0;11.0;2809.0;1182.0;768.0;859.0;;;;;2359.0;1012.0;632.0;715.0;202.0
900;0100d Totaal overig;Totaal werknemers;1998;305.0;253.0;171.0;83.0;52.0;37.0;14.0;4617.0;1831.0;958.0;1828.0;;;;;3567.0;1542.0;758.0;1266.0;272.0
901;0100d Totaal overig;Totaal werknemers;1999;255.0;202.0;132.0;70.0;53.0;34.0;19.0;4159.0;1762.0;996.0;1401.0;;;;;2669.0;1180.0;690.0;800.0;290.0
902;0100d Totaal overig;Totaal werknemers;2000;195.0;163.0;112.0;51.0;33.0;11.0;21.0;3665.0;1284.0;1053.0;1328.0;;;;;2164.0;769.0;763.0;632.0;320.0
903;0100d Totaal overig;Totaal werknemers;2001;217.0;187.0;129.0;58.0;29.0;11.0;19.0;3855.0;1398.0;868.0;1589.0;449.0;77.0;127.0;245.0;2296.0;908.0;630.0;758.0;294.0
904;0100d Totaal overig;10-49 werknemers;1994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;7.0;13.0;7.0;;;;;4.0;1.0;2.0;1.0;6.0
905;0100d Totaal overig;10-49 werknemers;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;7.0;13.0;7.0;;;;;5.0;1.0;3.0;1.0;6.0
906;0100d Totaal overig;10-49 werknemers;1996;9.0;8.0;5.0;3.0;1.0;1.0;0.0;;;;;;;;;199.0;62.0;60.0;77.0;89.0
907;0100d Totaal overig;10-49 werknemers;1997;12.0;11.0;9.0;2.0;1.0;1.0;1.0;288.0;125.0;122.0;41.0;;;;;212.0;88.0;97.0;27.0;100.0
908;0100d Totaal overig;10-49 werknemers;1998;36.0;30.0;18.0;12.0;6.0;5.0;1.0;1217.0;233.0;363.0;622.0;;;;;841.0;170.0;282.0;388.0;180.0
909;0100d Totaal overig;10-49 werknemers;1999;60.0;33.0;25.0;8.0;27.0;24.0;4.0;985.0;281.0;422.0;281.0;;;;;657.0;206.0;273.0;178.0;183.0
910;0100d Totaal overig;10-49 werknemers;2000;19.0;15.0;11.0;5.0;4.0;2.0;2.0;789.0;197.0;328.0;264.0;;;;;429.0;101.0;184.0;144.0;192.0
911;0100d Totaal overig;10-49 werknemers;2001;27.0;23.0;17.0;6.0;3.0;2.0;2.0;781.0;227.0;114.0;439.0;128.0;24.0;20.0;83.0;472.0;181.0;68.0;223.0;159.0
912;0100d Totaal overig;50-199 werknemers;1994;37.0;35.0;22.0;13.0;3.0;1.0;2.0;1058.0;269.0;355.0;434.0;;;;;638.0;156.0;204.0;279.0;106.0
913;0100d Totaal overig;50-199 werknemers;1995;39.0;36.0;22.0;15.0;3.0;1.0;2.0;903.0;226.0;261.0;416.0;;;;;630.0;153.0;184.0;293.0;74.0
914;0100d Totaal overig;50-199 werknemers;1996;25.0;23.0;15.0;7.0;3.0;2.0;1.0;;;;;;;;;420.0;110.0;126.0;184.0;57.0
915;0100d Totaal overig;50-199 werknemers;1997;32.0;26.0;18.0;9.0;6.0;4.0;2.0;731.0;157.0;232.0;342.0;;;;;548.0;118.0;176.0;254.0;55.0
916;0100d Totaal overig;50-199 werknemers;1998;37.0;28.0;15.0;13.0;10.0;8.0;2.0;918.0;174.0;174.0;570.0;;;;;556.0;116.0;128.0;312.0;48.0
917;0100d Totaal overig;50-199 werknemers;1999;36.0;31.0;17.0;14.0;4.0;3.0;2.0;825.0;164.0;229.0;431.0;;;;;519.0;111.0;180.0;229.0;53.0
918;0100d Totaal overig;50-199 werknemers;2000;21.0;19.0;11.0;8.0;2.0;1.0;1.0;774.0;139.0;173.0;461.0;;;;;332.0;95.0;109.0;128.0;60.0
919;0100d Totaal overig;50-199 werknemers;2001;30.0;28.0;18.0;11.0;2.0;1.0;1.0;893.0;176.0;185.0;533.0;150.0;22.0;37.0;91.0;399.0;131.0;100.0;168.0;65.0
920;0100d Totaal overig;200+ werknemers;1994;127.0;109.0;75.0;33.0;18.0;6.0;12.0;1876.0;758.0;644.0;474.0;;;;;1225.0;596.0;295.0;334.0;80.0
921;0100d Totaal overig;200+ werknemers;1995;149.0;131.0;87.0;44.0;18.0;6.0;12.0;2201.0;638.0;1092.0;470.0;;;;;1321.0;402.0;564.0;355.0;57.0
922;0100d Totaal overig;200+ werknemers;1996;113.0;101.0;78.0;23.0;12.0;5.0;7.0;;;;;;;;;1660.0;713.0;710.0;237.0;48.0
923;0100d Totaal overig;200+ werknemers;1997;170.0;153.0;123.0;31.0;17.0;8.0;8.0;1791.0;899.0;416.0;476.0;;;;;1599.0;807.0;358.0;434.0;47.0
924;0100d Totaal overig;200+ werknemers;1998;232.0;196.0;138.0;58.0;36.0;25.0;11.0;2481.0;1424.0;421.0;636.0;;;;;2170.0;1256.0;348.0;566.0;45.0
925;0100d Totaal overig;200+ werknemers;1999;160.0;138.0;90.0;48.0;22.0;8.0;14.0;2349.0;1317.0;344.0;689.0;;;;;1493.0;863.0;236.0;393.0;54.0
926;0100d Totaal overig;200+ werknemers;2000;155.0;128.0;90.0;39.0;27.0;9.0;18.0;2103.0;948.0;552.0;603.0;;;;;1403.0;573.0;470.0;361.0;68.0
927;0100d Totaal overig;200+ werknemers;2001;160.0;136.0;94.0;41.0;24.0;8.0;16.0;2181.0;995.0;569.0;617.0;172.0;31.0;70.0;71.0;1425.0;596.0;463.0;367.0;70.0
928;0000b Landbouw, bosbouw, visserij (A+B);Totaal werknemers;1994;39.0;34.0;20.0;15.0;5.0;2.0;3.0;926.0;168.0;276.0;483.0;;;;;623.0;115.0;174.0;333.0;38.0
929;0000b Landbouw, bosbouw, visserij (A+B);Totaal werknemers;1995;40.0;37.0;20.0;17.0;3.0;1.0;2.0;803.0;159.0;198.0;446.0;;;;;619.0;125.0;161.0;333.0;38.0
930;0000b Landbouw, bosbouw, visserij (A+B);Totaal werknemers;1996;31.0;27.0;16.0;11.0;4.0;3.0;1.0;;;;;;;;;530.0;106.0;135.0;289.0;74.0
931;0000b Landbouw, bosbouw, visserij (A+B);Totaal werknemers;1997;36.0;31.0;19.0;12.0;6.0;4.0;2.0;806.0;186.0;211.0;409.0;;;;;638.0;144.0;175.0;319.0;83.0
932;0000b Landbouw, bosbouw, visserij (A+B);Totaal werknemers;1998;63.0;47.0;24.0;23.0;16.0;13.0;3.0;1929.0;279.0;386.0;1264.0;;;;;1309.0;226.0;294.0;789.0;153.0
933;0000b Landbouw, bosbouw, visserij (A+B);Totaal werknemers;1999;87.0;54.0;33.0;20.0;34.0;29.0;5.0;1442.0;285.0;;;;;;;1052.0;245.0;329.0;478.0;135.0
934;0000b Landbouw, bosbouw, visserij (A+B);Totaal werknemers;2000;53.0;42.0;27.0;15.0;11.0;5.0;6.0;1200.0;163.0;493.0;544.0;;;;;867.0;122.0;374.0;370.0;160.0
935;0000b Landbouw, bosbouw, visserij (A+B);Totaal werknemers;2001;62.0;53.0;34.0;19.0;9.0;5.0;4.0;1267.0;241.0;389.0;637.0;;;;;897.0;198.0;313.0;386.0;135.0
936;0000b Landbouw, bosbouw, visserij (A+B);10-49 werknemers;1994;;;;;;;;;;;;;;;;;;;;
937;0000b Landbouw, bosbouw, visserij (A+B);10-49 werknemers;1995;;;;;;;;;;;;;;;;;;;;
938;0000b Landbouw, bosbouw, visserij (A+B);10-49 werknemers;1996;;;;;;;;;;;;;;;;;;;;
939;0000b Landbouw, bosbouw, visserij (A+B);10-49 werknemers;1997;;;;;;;;;;;;;;;;;;;;
940;0000b Landbouw, bosbouw, visserij (A+B);10-49 werknemers;1998;;;;;;;;;;;;;;;;;;;;
941;0000b Landbouw, bosbouw, visserij (A+B);10-49 werknemers;1999;;;;;;;;;;;;;;;;;;;;
942;0000b Landbouw, bosbouw, visserij (A+B);10-49 werknemers;2000;;;;;;;;;;;;;;;;;;;;
943;0000b Landbouw, bosbouw, visserij (A+B);10-49 werknemers;2001;;;;;;;;;;;;;;;;;;;;
944;0000b Landbouw, bosbouw, visserij (A+B);50-199 werknemers;1994;;;;;;;;;;;;;;;;;;;;
945;0000b Landbouw, bosbouw, visserij (A+B);50-199 werknemers;1995;;;;;;;;;;;;;;;;;;;;
946;0000b Landbouw, bosbouw, visserij (A+B);50-199 werknemers;1996;;;;;;;;;;;;;;;;;;;;
947;0000b Landbouw, bosbouw, visserij (A+B);50-199 werknemers;1997;;;;;;;;;;;;;;;;;;;;
948;0000b Landbouw, bosbouw, visserij (A+B);50-199 werknemers;1998;;;;;;;;;;;;;;;;;;;;
949;0000b Landbouw, bosbouw, visserij (A+B);50-199 werknemers;1999;;;;;;;;;;;;;;;;;;;;
950;0000b Landbouw, bosbouw, visserij (A+B);50-199 werknemers;2000;;;;;;;;;;;;;;;;;;;;
951;0000b Landbouw, bosbouw, visserij (A+B);50-199 werknemers;2001;;;;;;;;;;;;;;;;;;;;
952;0000b Landbouw, bosbouw, visserij (A+B);200+ werknemers;1994;;;;;;;;;;;;;;;;;;;;
953;0000b Landbouw, bosbouw, visserij (A+B);200+ werknemers;1995;;;;;;;;;;;;;;;;;;;;
954;0000b Landbouw, bosbouw, visserij (A+B);200+ werknemers;1996;;;;;;;;;;;;;;;;;;;;
955;0000b Landbouw, bosbouw, visserij (A+B);200+ werknemers;1997;;;;;;;;;;;;;;;;;;;;
956;0000b Landbouw, bosbouw, visserij (A+B);200+ werknemers;1998;;;;;;;;;;;;;;;;;;;;
957;0000b Landbouw, bosbouw, visserij (A+B);200+ werknemers;1999;;;;;;;;;;;;;;;;;;;;
958;0000b Landbouw, bosbouw, visserij (A+B);200+ werknemers;2000;;;;;;;;;;;;;;;;;;;;
959;0000b Landbouw, bosbouw, visserij (A+B);200+ werknemers;2001;;;;;;;;;;;;;;;;;;;;
960;C Winning van delfstoffen;Totaal werknemers;1994;92.0;81.0;57.0;24.0;10.0;3.0;7.0;815.0;409.0;172.0;234.0;;;;;781.0;397.0;159.0;225.0;12.0
961;C Winning van delfstoffen;Totaal werknemers;1995;97.0;87.0;56.0;31.0;10.0;2.0;7.0;818.0;179.0;374.0;264.0;;;;;780.0;173.0;361.0;246.0;13.0
962;C Winning van delfstoffen;Totaal werknemers;1996;57.0;52.0;43.0;9.0;5.0;2.0;3.0;;;;;;;;;881.0;378.0;430.0;73.0;7.0
963;C Winning van delfstoffen;Totaal werknemers;1997;121.0;110.0;89.0;21.0;10.0;6.0;5.0;1070.0;650.0;101.0;319.0;;;;;1000.0;605.0;97.0;298.0;4.0
964;C Winning van delfstoffen;Totaal werknemers;1998;151.0;127.0;88.0;39.0;25.0;19.0;6.0;1034.0;626.0;100.0;308.0;;;;;1007.0;610.0;95.0;302.0;5.0
965;C Winning van delfstoffen;Totaal werknemers;1999;86.0;75.0;46.0;29.0;12.0;3.0;9.0;990.0;574.0;80.0;337.0;;;;;448.0;251.0;52.0;144.0;13.0
966;C Winning van delfstoffen;Totaal werknemers;2000;86.0;75.0;46.0;29.0;12.0;3.0;9.0;986.0;572.0;78.0;336.0;;;;;453.0;254.0;53.0;145.0;9.0
967;C Winning van delfstoffen;Totaal werknemers;2001;88.0;77.0;48.0;29.0;11.0;2.0;9.0;1055.0;589.0;61.0;405.0;;;;;518.0;269.0;40.0;210.0;10.0
968;C Winning van delfstoffen;10-49 werknemers;1994;;;;;;;;;;;;;;;;;;;;
969;C Winning van delfstoffen;10-49 werknemers;1995;;;;;;;;;;;;;;;;;;;;
970;C Winning van delfstoffen;10-49 werknemers;1996;;;;;;;;;;;;;;;;;;;;
971;C Winning van delfstoffen;10-49 werknemers;1997;;;;;;;;;;;;;;;;;;;;
972;C Winning van delfstoffen;10-49 werknemers;1998;;;;;;;;;;;;;;;;;;;;
973;C Winning van delfstoffen;10-49 werknemers;1999;;;;;;;;;;;;;;;;;;;;
974;C Winning van delfstoffen;10-49 werknemers;2000;;;;;;;;;;;;;;;;;;;;
975;C Winning van delfstoffen;10-49 werknemers;2001;;;;;;;;;;;;;;;;;;;;
976;C Winning van delfstoffen;50-199 werknemers;1994;;;;;;;;;;;;;;;;;;;;
977;C Winning van delfstoffen;50-199 werknemers;1995;;;;;;;;;;;;;;;;;;;;
978;C Winning van delfstoffen;50-199 werknemers;1996;;;;;;;;;;;;;;;;;;;;
979;C Winning van delfstoffen;50-199 werknemers;1997;;;;;;;;;;;;;;;;;;;;
980;C Winning van delfstoffen;50-199 werknemers;1998;;;;;;;;;;;;;;;;;;;;
981;C Winning van delfstoffen;50-199 werknemers;1999;;;;;;;;;;;;;;;;;;;;
982;C Winning van delfstoffen;50-199 werknemers;2000;;;;;;;;;;;;;;;;;;;;
983;C Winning van delfstoffen;50-199 werknemers;2001;;;;;;;;;;;;;;;;;;;;
984;C Winning van delfstoffen;200+ werknemers;1994;;;;;;;;;;;;;;;;;;;;
985;C Winning van delfstoffen;200+ werknemers;1995;;;;;;;;;;;;;;;;;;;;
986;C Winning van delfstoffen;200+ werknemers;1996;;;;;;;;;;;;;;;;;;;;
987;C Winning van delfstoffen;200+ werknemers;1997;;;;;;;;;;;;;;;;;;;;
988;C Winning van delfstoffen;200+ werknemers;1998;;;;;;;;;;;;;;;;;;;;
989;C Winning van delfstoffen;200+ werknemers;1999;;;;;;;;;;;;;;;;;;;;
990;C Winning van delfstoffen;200+ werknemers;2000;;;;;;;;;;;;;;;;;;;;
991;C Winning van delfstoffen;200+ werknemers;2001;;;;;;;;;;;;;;;;;;;;
992;E Productie en distributie van en han...;Totaal werknemers;1994;5.0;5.0;3.0;1.0;0.0;0.0;0.0;139.0;77.0;37.0;25.0;;;;;80.0;46.0;20.0;14.0;18.0
993;E Productie en distributie van en han...;Totaal werknemers;1995;8.0;8.0;4.0;4.0;1.0;0.0;1.0;141.0;69.0;40.0;32.0;;;;;85.0;43.0;24.0;18.0;15.0
994;E Productie en distributie van en han...;Totaal werknemers;1996;9.0;9.0;5.0;4.0;0.0;0.0;0.0;;;;;;;;;133.0;73.0;35.0;26.0;15.0
995;E Productie en distributie van en han...;Totaal werknemers;1997;20.0;20.0;15.0;4.0;1.0;;;364.0;111.0;186.0;67.0;;;;;304.0;86.0;165.0;53.0;20.0
996;E Productie en distributie van en han...;Totaal werknemers;1998;27.0;;18.0;;;;2.0;438.0;111.0;237.0;90.0;;;;;386.0;99.0;208.0;79.0;19.0
997;E Productie en distributie van en han...;Totaal werknemers;1999;21.0;;15.0;;;;1.0;456.0;127.0;;;;;;;284.0;78.0;165.0;41.0;21.0
998;E Productie en distributie van en han...;Totaal werknemers;2000;22.0;19.0;13.0;5.0;3.0;0.0;2.0;661.0;206.0;141.0;315.0;;;;;310.0;171.0;109.0;31.0;34.0
999;E Productie en distributie van en han...;Totaal werknemers;2001;27.0;25.0;18.0;7.0;2.0;0.0;2.0;721.0;217.0;182.0;323.0;;;;;319.0;164.0;119.0;36.0;36.0
1000;E Productie en distributie van en han...;10-49 werknemers;1994;;;;;;;;;;;;;;;;;;;;
1001;E Productie en distributie van en han...;10-49 werknemers;1995;;;;;;;;;;;;;;;;;;;;
1002;E Productie en distributie van en han...;10-49 werknemers;1996;;;;;;;;;;;;;;;;;;;;
1003;E Productie en distributie van en han...;10-49 werknemers;1997;;;;;;;;;;;;;;;;;;;;
1004;E Productie en distributie van en han...;10-49 werknemers;1998;;;;;;;;;;;;;;;;;;;;
1005;E Productie en distributie van en han...;10-49 werknemers;1999;;;;;;;;;;;;;;;;;;;;
1006;E Productie en distributie van en han...;10-49 werknemers;2000;;;;;;;;;;;;;;;;;;;;
1007;E Productie en distributie van en han...;10-49 werknemers;2001;;;;;;;;;;;;;;;;;;;;
1008;E Productie en distributie van en han...;50-199 werknemers;1994;;;;;;;;;;;;;;;;;;;;
1009;E Productie en distributie van en han...;50-199 werknemers;1995;;;;;;;;;;;;;;;;;;;;
1010;E Productie en distributie van en han...;50-199 werknemers;1996;;;;;;;;;;;;;;;;;;;;
1011;E Productie en distributie van en han...;50-199 werknemers;1997;;;;;;;;;;;;;;;;;;;;
1012;E Productie en distributie van en han...;50-199 werknemers;1998;;;;;;;;;;;;;;;;;;;;
1013;E Productie en distributie van en han...;50-199 werknemers;1999;;;;;;;;;;;;;;;;;;;;
1014;E Productie en distributie van en han...;50-199 werknemers;2000;;;;;;;;;;;;;;;;;;;;
1015;E Productie en distributie van en han...;50-199 werknemers;2001;;;;;;;;;;;;;;;;;;;;
1016;E Productie en distributie van en han...;200+ werknemers;1994;;;;;;;;;;;;;;;;;;;;
1017;E Productie en distributie van en han...;200+ werknemers;1995;;;;;;;;;;;;;;;;;;;;
1018;E Productie en distributie van en han...;200+ werknemers;1996;;;;;;;;;;;;;;;;;;;;
1019;E Productie en distributie van en han...;200+ werknemers;1997;;;;;;;;;;;;;;;;;;;;
1020;E Productie en distributie van en han...;200+ werknemers;1998;;;;;;;;;;;;;;;;;;;;
1021;E Productie en distributie van en han...;200+ werknemers;1999;;;;;;;;;;;;;;;;;;;;
1022;E Productie en distributie van en han...;200+ werknemers;2000;;;;;;;;;;;;;;;;;;;;
1023;E Productie en distributie van en han...;200+ werknemers;2001;;;;;;;;;;;;;;;;;;;;
1024;F Bouwnijverheid;Totaal werknemers;1994;29.0;23.0;17.0;6.0;5.0;1.0;4.0;1080.0;380.0;527.0;174.0;;;;;383.0;194.0;147.0;42.0;123.0
1025;F Bouwnijverheid;Totaal werknemers;1995;42.0;36.0;29.0;6.0;7.0;3.0;4.0;1369.0;463.0;755.0;151.0;;;;;473.0;216.0;204.0;52.0;71.0
1026;F Bouwnijverheid;Totaal werknemers;1996;50.0;43.0;34.0;10.0;7.0;3.0;4.0;;;;;;;;;735.0;329.0;297.0;109.0;99.0
