ID;Geslacht;LeeftijdOp31December;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
7126;Mannen;7 jaar;2057;1220;795;425
7127;Mannen;7 jaar;2058;1220;794;426
7128;Mannen;7 jaar;2059;1220;794;426
7129;Mannen;7 jaar;2060;1218;794;424
7130;Mannen;7 jaar;2061;1221;795;426
7131;Mannen;7 jaar;2062;1221;796;425
7132;Mannen;7 jaar;2063;1223;798;425
7133;Mannen;7 jaar;2064;1224;799;425
7134;Mannen;7 jaar;2065;1227;801;426
7135;Mannen;7 jaar;2066;1227;803;424
7136;Mannen;7 jaar;2067;1229;805;424
7137;Mannen;7 jaar;2068;1230;806;424
7138;Mannen;7 jaar;2069;1231;808;423
7139;Mannen;7 jaar;2070;1231;810;421
7140;Mannen;8 jaar;2020;829;484;345
7141;Mannen;8 jaar;2021;940;560;380
7142;Mannen;8 jaar;2022;1074;582;492
7143;Mannen;8 jaar;2023;1099;614;485
7144;Mannen;8 jaar;2024;1108;637;471
7145;Mannen;8 jaar;2025;1117;663;454
7146;Mannen;8 jaar;2026;1122;679;443
7147;Mannen;8 jaar;2027;1134;682;452
7148;Mannen;8 jaar;2028;1140;684;456
7149;Mannen;8 jaar;2029;1135;693;442
7150;Mannen;8 jaar;2030;1143;711;432
7151;Mannen;8 jaar;2031;1148;727;421
7152;Mannen;8 jaar;2032;1156;740;416
7153;Mannen;8 jaar;2033;1164;748;416
7154;Mannen;8 jaar;2034;1167;751;416
7155;Mannen;8 jaar;2035;1172;756;416
7156;Mannen;8 jaar;2036;1179;760;419
7157;Mannen;8 jaar;2037;1181;763;418
7158;Mannen;8 jaar;2038;1183;764;419
7159;Mannen;8 jaar;2039;1183;764;419
7160;Mannen;8 jaar;2040;1183;762;421
7161;Mannen;8 jaar;2041;1180;760;420
7162;Mannen;8 jaar;2042;1181;759;422
7163;Mannen;8 jaar;2043;1181;757;424
7164;Mannen;8 jaar;2044;1180;755;425
7165;Mannen;8 jaar;2045;1180;752;428
7166;Mannen;8 jaar;2046;1178;749;429
7167;Mannen;8 jaar;2047;1177;746;431
7168;Mannen;8 jaar;2048;1175;743;432
7169;Mannen;8 jaar;2049;1174;740;434
7170;Mannen;8 jaar;2050;1173;737;436
7171;Mannen;8 jaar;2051;1174;734;440
7172;Mannen;8 jaar;2052;1172;732;440
7173;Mannen;8 jaar;2053;1172;729;443
7174;Mannen;8 jaar;2054;1172;727;445
7175;Mannen;8 jaar;2055;1171;726;445
7176;Mannen;8 jaar;2056;1170;724;446
7177;Mannen;8 jaar;2057;1170;722;448
7178;Mannen;8 jaar;2058;1169;722;447
7179;Mannen;8 jaar;2059;1170;721;449
7180;Mannen;8 jaar;2060;1170;721;449
7181;Mannen;8 jaar;2061;1172;722;450
7182;Mannen;8 jaar;2062;1172;722;450
7183;Mannen;8 jaar;2063;1173;723;450
7184;Mannen;8 jaar;2064;1173;724;449
7185;Mannen;8 jaar;2065;1174;726;448
7186;Mannen;8 jaar;2066;1176;728;448
7187;Mannen;8 jaar;2067;1178;730;448
7188;Mannen;8 jaar;2068;1179;731;448
7189;Mannen;8 jaar;2069;1180;733;447
7190;Mannen;8 jaar;2070;1181;735;446
7191;Mannen;9 jaar;2020;815;434;381
7192;Mannen;9 jaar;2021;926;512;414
7193;Mannen;9 jaar;2022;1046;513;533
7194;Mannen;9 jaar;2023;1079;554;525
7195;Mannen;9 jaar;2024;1078;582;496
7196;Mannen;9 jaar;2025;1096;600;496
7197;Mannen;9 jaar;2026;1101;618;483
7198;Mannen;9 jaar;2027;1103;632;471
7199;Mannen;9 jaar;2028;1116;632;484
7200;Mannen;9 jaar;2029;1112;633;479
7201;Mannen;9 jaar;2030;1109;640;469
7202;Mannen;9 jaar;2031;1117;652;465
7203;Mannen;9 jaar;2032;1125;665;460
7204;Mannen;9 jaar;2033;1131;675;456
7205;Mannen;9 jaar;2034;1140;681;459
7206;Mannen;9 jaar;2035;1143;684;459
7207;Mannen;9 jaar;2036;1147;690;457
7208;Mannen;9 jaar;2037;1151;692;459
7209;Mannen;9 jaar;2038;1156;695;461
7210;Mannen;9 jaar;2039;1157;696;461
7211;Mannen;9 jaar;2040;1158;696;462
7212;Mannen;9 jaar;2041;1157;695;462
7213;Mannen;9 jaar;2042;1156;693;463
7214;Mannen;9 jaar;2043;1155;693;462
7215;Mannen;9 jaar;2044;1154;690;464
7216;Mannen;9 jaar;2045;1152;689;463
7217;Mannen;9 jaar;2046;1152;687;465
7218;Mannen;9 jaar;2047;1151;684;467
7219;Mannen;9 jaar;2048;1151;680;471
7220;Mannen;9 jaar;2049;1149;678;471
7221;Mannen;9 jaar;2050;1149;675;474
7222;Mannen;9 jaar;2051;1146;673;473
7223;Mannen;9 jaar;2052;1146;671;475
7224;Mannen;9 jaar;2053;1143;669;474
7225;Mannen;9 jaar;2054;1143;666;477
7226;Mannen;9 jaar;2055;1142;665;477
7227;Mannen;9 jaar;2056;1143;662;481
7228;Mannen;9 jaar;2057;1141;662;479
7229;Mannen;9 jaar;2058;1141;660;481
7230;Mannen;9 jaar;2059;1142;660;482
7231;Mannen;9 jaar;2060;1143;659;484
7232;Mannen;9 jaar;2061;1143;659;484
7233;Mannen;9 jaar;2062;1142;659;483
7234;Mannen;9 jaar;2063;1146;660;486
7235;Mannen;9 jaar;2064;1146;661;485
7236;Mannen;9 jaar;2065;1147;661;486
7237;Mannen;9 jaar;2066;1148;662;486
7238;Mannen;9 jaar;2067;1151;665;486
7239;Mannen;9 jaar;2068;1152;666;486
7240;Mannen;9 jaar;2069;1152;667;485
7241;Mannen;9 jaar;2070;1152;670;482
7242;Mannen;10 jaar;2020;778;401;377
7243;Mannen;10 jaar;2021;885;469;416
7244;Mannen;10 jaar;2022;1000;478;522
7245;Mannen;10 jaar;2023;1026;500;526
7246;Mannen;10 jaar;2024;1025;536;489
7247;Mannen;10 jaar;2025;1039;560;479
7248;Mannen;10 jaar;2026;1046;571;475
7249;Mannen;10 jaar;2027;1052;585;467
7250;Mannen;10 jaar;2028;1057;595;462
7251;Mannen;10 jaar;2029;1061;595;466
7252;Mannen;10 jaar;2030;1054;595;459
7253;Mannen;10 jaar;2031;1057;597;460
7254;Mannen;10 jaar;2032;1062;607;455
7255;Mannen;10 jaar;2033;1068;618;450
7256;Mannen;10 jaar;2034;1076;626;450
7257;Mannen;10 jaar;2035;1080;632;448
7258;Mannen;10 jaar;2036;1085;634;451
7259;Mannen;10 jaar;2037;1089;638;451
7260;Mannen;10 jaar;2038;1092;641;451
7261;Mannen;10 jaar;2039;1092;643;449
7262;Mannen;10 jaar;2040;1093;644;449
7263;Mannen;10 jaar;2041;1096;644;452
7264;Mannen;10 jaar;2042;1094;643;451
7265;Mannen;10 jaar;2043;1096;641;455
7266;Mannen;10 jaar;2044;1095;640;455
7267;Mannen;10 jaar;2045;1094;639;455
7268;Mannen;10 jaar;2046;1093;636;457
7269;Mannen;10 jaar;2047;1092;634;458
7270;Mannen;10 jaar;2048;1091;632;459
7271;Mannen;10 jaar;2049;1089;629;460
7272;Mannen;10 jaar;2050;1085;626;459
7273;Mannen;10 jaar;2051;1085;624;461
7274;Mannen;10 jaar;2052;1085;622;463
7275;Mannen;10 jaar;2053;1084;620;464
7276;Mannen;10 jaar;2054;1083;618;465
7277;Mannen;10 jaar;2055;1085;616;469
7278;Mannen;10 jaar;2056;1084;614;470
7279;Mannen;10 jaar;2057;1082;613;469
7280;Mannen;10 jaar;2058;1081;611;470
7281;Mannen;10 jaar;2059;1082;610;472
7282;Mannen;10 jaar;2060;1082;610;472
7283;Mannen;10 jaar;2061;1081;609;472
7284;Mannen;10 jaar;2062;1083;609;474
7285;Mannen;10 jaar;2063;1084;610;474
7286;Mannen;10 jaar;2064;1086;609;477
7287;Mannen;10 jaar;2065;1086;610;476
7288;Mannen;10 jaar;2066;1089;611;478
7289;Mannen;10 jaar;2067;1090;612;478
7290;Mannen;10 jaar;2068;1094;614;480
7291;Mannen;10 jaar;2069;1095;615;480
7292;Mannen;10 jaar;2070;1095;617;478
7293;Mannen;11 jaar;2020;730;362;368
7294;Mannen;11 jaar;2021;839;431;408
7295;Mannen;11 jaar;2022;947;435;512
7296;Mannen;11 jaar;2023;969;462;507
7297;Mannen;11 jaar;2024;960;481;479
7298;Mannen;11 jaar;2025;978;510;468
7299;Mannen;11 jaar;2026;986;527;459
7300;Mannen;11 jaar;2027;990;535;455
7301;Mannen;11 jaar;2028;995;545;450
7302;Mannen;11 jaar;2029;994;554;440
7303;Mannen;11 jaar;2030;997;552;445
7304;Mannen;11 jaar;2031;997;549;448
7305;Mannen;11 jaar;2032;994;550;444
7306;Mannen;11 jaar;2033;997;558;439
7307;Mannen;11 jaar;2034;1004;567;437
7308;Mannen;11 jaar;2035;1011;574;437
7309;Mannen;11 jaar;2036;1017;579;438
7310;Mannen;11 jaar;2037;1021;581;440
7311;Mannen;11 jaar;2038;1025;584;441
7312;Mannen;11 jaar;2039;1029;586;443
7313;Mannen;11 jaar;2040;1029;589;440
7314;Mannen;11 jaar;2041;1031;589;442
7315;Mannen;11 jaar;2042;1033;589;444
7316;Mannen;11 jaar;2043;1031;588;443
7317;Mannen;11 jaar;2044;1031;587;444
7318;Mannen;11 jaar;2045;1031;585;446
7319;Mannen;11 jaar;2046;1031;584;447
7320;Mannen;11 jaar;2047;1027;582;445
7321;Mannen;11 jaar;2048;1026;580;446
7322;Mannen;11 jaar;2049;1026;578;448
7323;Mannen;11 jaar;2050;1025;576;449
7324;Mannen;11 jaar;2051;1024;573;451
7325;Mannen;11 jaar;2052;1022;571;451
7326;Mannen;11 jaar;2053;1022;569;453
7327;Mannen;11 jaar;2054;1022;568;454
7328;Mannen;11 jaar;2055;1021;566;455
7329;Mannen;11 jaar;2056;1020;564;456
7330;Mannen;11 jaar;2057;1018;563;455
7331;Mannen;11 jaar;2058;1019;561;458
7332;Mannen;11 jaar;2059;1018;560;458
7333;Mannen;11 jaar;2060;1018;559;459
7334;Mannen;11 jaar;2061;1018;558;460
7335;Mannen;11 jaar;2062;1018;557;461
7336;Mannen;11 jaar;2063;1019;557;462
7337;Mannen;11 jaar;2064;1019;557;462
7338;Mannen;11 jaar;2065;1021;557;464
7339;Mannen;11 jaar;2066;1022;558;464
7340;Mannen;11 jaar;2067;1022;559;463
7341;Mannen;11 jaar;2068;1023;560;463
7342;Mannen;11 jaar;2069;1024;562;462
7343;Mannen;11 jaar;2070;1024;564;460
7344;Mannen;12 jaar;2020;699;334;365
7345;Mannen;12 jaar;2021;803;393;410
7346;Mannen;12 jaar;2022;908;404;504
7347;Mannen;12 jaar;2023;927;423;504
7348;Mannen;12 jaar;2024;926;447;479
7349;Mannen;12 jaar;2025;925;463;462
7350;Mannen;12 jaar;2026;937;486;451
7351;Mannen;12 jaar;2027;941;499;442
7352;Mannen;12 jaar;2028;952;505;447
7353;Mannen;12 jaar;2029;947;513;434
7354;Mannen;12 jaar;2030;947;520;427
7355;Mannen;12 jaar;2031;949;516;433
7356;Mannen;12 jaar;2032;949;512;437
7357;Mannen;12 jaar;2033;945;513;432
7358;Mannen;12 jaar;2034;950;519;431
7359;Mannen;12 jaar;2035;958;527;431
7360;Mannen;12 jaar;2036;963;534;429
7361;Mannen;12 jaar;2037;966;538;428
7362;Mannen;12 jaar;2038;970;540;430
7363;Mannen;12 jaar;2039;975;543;432
7364;Mannen;12 jaar;2040;978;545;433
7365;Mannen;12 jaar;2041;979;547;432
7366;Mannen;12 jaar;2042;979;548;431
7367;Mannen;12 jaar;2043;981;547;434
7368;Mannen;12 jaar;2044;979;547;432
7369;Mannen;12 jaar;2045;979;546;433
7370;Mannen;12 jaar;2046;979;544;435
7371;Mannen;12 jaar;2047;979;543;436
7372;Mannen;12 jaar;2048;978;542;436
7373;Mannen;12 jaar;2049;976;539;437
7374;Mannen;12 jaar;2050;974;538;436
7375;Mannen;12 jaar;2051;973;536;437
7376;Mannen;12 jaar;2052;971;534;437
7377;Mannen;12 jaar;2053;972;532;440
7378;Mannen;12 jaar;2054;971;530;441
7379;Mannen;12 jaar;2055;971;528;443
7380;Mannen;12 jaar;2056;971;527;444
7381;Mannen;12 jaar;2057;971;525;446
7382;Mannen;12 jaar;2058;970;524;446
7383;Mannen;12 jaar;2059;971;523;448
7384;Mannen;12 jaar;2060;970;521;449
7385;Mannen;12 jaar;2061;969;521;448
7386;Mannen;12 jaar;2062;970;520;450
7387;Mannen;12 jaar;2063;972;520;452
7388;Mannen;12 jaar;2064;972;520;452
7389;Mannen;12 jaar;2065;973;519;454
7390;Mannen;12 jaar;2066;975;521;454
7391;Mannen;12 jaar;2067;976;521;455
7392;Mannen;12 jaar;2068;975;522;453
7393;Mannen;12 jaar;2069;976;522;454
7394;Mannen;12 jaar;2070;976;524;452
7395;Mannen;13 jaar;2020;667;312;355
7396;Mannen;13 jaar;2021;772;380;392
7397;Mannen;13 jaar;2022;874;385;489
7398;Mannen;13 jaar;2023;893;411;482
7399;Mannen;13 jaar;2024;894;428;466
7400;Mannen;13 jaar;2025;899;450;449
7401;Mannen;13 jaar;2026;899;462;437
7402;Mannen;13 jaar;2027;909;482;427
7403;Mannen;13 jaar;2028;915;493;422
7404;Mannen;13 jaar;2029;913;497;416
7405;Mannen;13 jaar;2030;911;504;407
7406;Mannen;13 jaar;2031;913;508;405
7407;Mannen;13 jaar;2032;913;503;410
7408;Mannen;13 jaar;2033;912;499;413
7409;Mannen;13 jaar;2034;909;499;410
7410;Mannen;13 jaar;2035;913;506;407
7411;Mannen;13 jaar;2036;919;514;405
7412;Mannen;13 jaar;2037;926;519;407
7413;Mannen;13 jaar;2038;928;523;405
7414;Mannen;13 jaar;2039;932;525;407
7415;Mannen;13 jaar;2040;938;528;410
7416;Mannen;13 jaar;2041;940;529;411
7417;Mannen;13 jaar;2042;941;531;410
7418;Mannen;13 jaar;2043;942;531;411
7419;Mannen;13 jaar;2044;943;531;412
7420;Mannen;13 jaar;2045;941;531;410
7421;Mannen;13 jaar;2046;941;530;411
7422;Mannen;13 jaar;2047;942;528;414
7423;Mannen;13 jaar;2048;941;527;414
7424;Mannen;13 jaar;2049;940;526;414
7425;Mannen;13 jaar;2050;939;523;416
7426;Mannen;13 jaar;2051;938;522;416
7427;Mannen;13 jaar;2052;938;521;417
7428;Mannen;13 jaar;2053;936;518;418
7429;Mannen;13 jaar;2054;936;517;419
7430;Mannen;13 jaar;2055;935;515;420
7431;Mannen;13 jaar;2056;934;513;421
7432;Mannen;13 jaar;2057;935;512;423
7433;Mannen;13 jaar;2058;933;510;423
7434;Mannen;13 jaar;2059;933;510;423
7435;Mannen;13 jaar;2060;932;508;424
7436;Mannen;13 jaar;2061;932;508;424
7437;Mannen;13 jaar;2062;930;507;423
7438;Mannen;13 jaar;2063;931;506;425
7439;Mannen;13 jaar;2064;932;506;426
7440;Mannen;13 jaar;2065;933;505;428
7441;Mannen;13 jaar;2066;934;506;428
7442;Mannen;13 jaar;2067;935;506;429
7443;Mannen;13 jaar;2068;937;506;431
7444;Mannen;13 jaar;2069;936;507;429
7445;Mannen;13 jaar;2070;936;508;428
7446;Mannen;14 jaar;2020;660;292;368
7447;Mannen;14 jaar;2021;756;352;404
7448;Mannen;14 jaar;2022;862;367;495
7449;Mannen;14 jaar;2023;887;386;501
7450;Mannen;14 jaar;2024;884;410;474
7451;Mannen;14 jaar;2025;892;425;467
7452;Mannen;14 jaar;2026;896;441;455
7453;Mannen;14 jaar;2027;896;450;446
7454;Mannen;14 jaar;2028;907;467;440
7455;Mannen;14 jaar;2029;904;476;428
7456;Mannen;14 jaar;2030;906;478;428
7457;Mannen;14 jaar;2031;904;481;423
7458;Mannen;14 jaar;2032;904;485;419
7459;Mannen;14 jaar;2033;906;481;425
7460;Mannen;14 jaar;2034;904;477;427
7461;Mannen;14 jaar;2035;902;478;424
7462;Mannen;14 jaar;2036;905;483;422
7463;Mannen;14 jaar;2037;910;490;420
7464;Mannen;14 jaar;2038;917;495;422
7465;Mannen;14 jaar;2039;921;499;422
7466;Mannen;14 jaar;2040;921;500;421
7467;Mannen;14 jaar;2041;928;502;426
7468;Mannen;14 jaar;2042;930;505;425
7469;Mannen;14 jaar;2043;931;505;426
7470;Mannen;14 jaar;2044;932;506;426
7471;Mannen;14 jaar;2045;933;506;427
7472;Mannen;14 jaar;2046;932;505;427
7473;Mannen;14 jaar;2047;932;505;427
7474;Mannen;14 jaar;2048;933;504;429
7475;Mannen;14 jaar;2049;932;502;430
7476;Mannen;14 jaar;2050;931;501;430
7477;Mannen;14 jaar;2051;930;499;431
7478;Mannen;14 jaar;2052;929;498;431
7479;Mannen;14 jaar;2053;929;497;432
7480;Mannen;14 jaar;2054;928;494;434
7481;Mannen;14 jaar;2055;927;493;434
7482;Mannen;14 jaar;2056;927;492;435
7483;Mannen;14 jaar;2057;926;490;436
7484;Mannen;14 jaar;2058;926;489;437
7485;Mannen;14 jaar;2059;925;487;438
7486;Mannen;14 jaar;2060;924;487;437
7487;Mannen;14 jaar;2061;924;485;439
7488;Mannen;14 jaar;2062;924;484;440
7489;Mannen;14 jaar;2063;922;483;439
7490;Mannen;14 jaar;2064;923;483;440
7491;Mannen;14 jaar;2065;923;483;440
7492;Mannen;14 jaar;2066;925;483;442
7493;Mannen;14 jaar;2067;925;482;443
7494;Mannen;14 jaar;2068;927;483;444
7495;Mannen;14 jaar;2069;928;483;445
7496;Mannen;14 jaar;2070;928;485;443
7497;Mannen;15 jaar;2020;679;275;404
7498;Mannen;15 jaar;2021;776;335;441
7499;Mannen;15 jaar;2022;883;345;538
7500;Mannen;15 jaar;2023;909;374;535
7501;Mannen;15 jaar;2024;905;390;515
7502;Mannen;15 jaar;2025;918;412;506
7503;Mannen;15 jaar;2026;922;422;500
7504;Mannen;15 jaar;2027;922;435;487
7505;Mannen;15 jaar;2028;927;442;485
7506;Mannen;15 jaar;2029;929;456;473
7507;Mannen;15 jaar;2030;928;463;465
7508;Mannen;15 jaar;2031;932;463;469
7509;Mannen;15 jaar;2032;931;465;466
7510;Mannen;15 jaar;2033;931;467;464
7511;Mannen;15 jaar;2034;936;463;473
7512;Mannen;15 jaar;2035;930;460;470
7513;Mannen;15 jaar;2036;927;460;467
7514;Mannen;15 jaar;2037;933;466;467
7515;Mannen;15 jaar;2038;937;472;465
7516;Mannen;15 jaar;2039;944;477;467
7517;Mannen;15 jaar;2040;947;481;466
7518;Mannen;15 jaar;2041;951;482;469
7519;Mannen;15 jaar;2042;953;485;468
7520;Mannen;15 jaar;2043;955;486;469
7521;Mannen;15 jaar;2044;956;488;468
7522;Mannen;15 jaar;2045;957;488;469
7523;Mannen;15 jaar;2046;958;488;470
7524;Mannen;15 jaar;2047;958;488;470
7525;Mannen;15 jaar;2048;957;487;470
7526;Mannen;15 jaar;2049;957;485;472
7527;Mannen;15 jaar;2050;958;484;474
7528;Mannen;15 jaar;2051;957;483;474
7529;Mannen;15 jaar;2052;955;482;473
7530;Mannen;15 jaar;2053;955;480;475
7531;Mannen;15 jaar;2054;955;479;476
7532;Mannen;15 jaar;2055;955;477;478
7533;Mannen;15 jaar;2056;952;476;476
7534;Mannen;15 jaar;2057;951;475;476
7535;Mannen;15 jaar;2058;952;473;479
7536;Mannen;15 jaar;2059;952;472;480
7537;Mannen;15 jaar;2060;952;470;482
7538;Mannen;15 jaar;2061;952;470;482
7539;Mannen;15 jaar;2062;952;469;483
7540;Mannen;15 jaar;2063;953;468;485
7541;Mannen;15 jaar;2064;951;468;483
7542;Mannen;15 jaar;2065;951;467;484
7543;Mannen;15 jaar;2066;951;466;485
7544;Mannen;15 jaar;2067;953;466;487
7545;Mannen;15 jaar;2068;953;467;486
7546;Mannen;15 jaar;2069;954;466;488
7547;Mannen;15 jaar;2070;954;468;486
7548;Mannen;16 jaar;2020;724;262;462
7549;Mannen;16 jaar;2021;837;317;520
7550;Mannen;16 jaar;2022;954;328;626
7551;Mannen;16 jaar;2023;975;352;623
7552;Mannen;16 jaar;2024;977;377;600
7553;Mannen;16 jaar;2025;987;394;593
7554;Mannen;16 jaar;2026;992;411;581
7555;Mannen;16 jaar;2027;998;418;580
7556;Mannen;16 jaar;2028;1003;430;573
7557;Mannen;16 jaar;2029;1001;435;566
7558;Mannen;16 jaar;2030;1004;447;557
7559;Mannen;16 jaar;2031;1002;450;552
7560;Mannen;16 jaar;2032;1006;449;557
7561;Mannen;16 jaar;2033;1007;451;556
7562;Mannen;16 jaar;2034;1006;453;553
7563;Mannen;16 jaar;2035;1010;450;560
7564;Mannen;16 jaar;2036;1003;446;557
7565;Mannen;16 jaar;2037;1000;447;553
7566;Mannen;16 jaar;2038;1006;452;554
7567;Mannen;16 jaar;2039;1012;458;554
7568;Mannen;16 jaar;2040;1016;463;553
7569;Mannen;16 jaar;2041;1021;466;555
7570;Mannen;16 jaar;2042;1024;468;556
7571;Mannen;16 jaar;2043;1025;470;555
7572;Mannen;16 jaar;2044;1030;472;558
7573;Mannen;16 jaar;2045;1031;473;558
7574;Mannen;16 jaar;2046;1031;473;558
7575;Mannen;16 jaar;2047;1032;473;559
7576;Mannen;16 jaar;2048;1033;472;561
7577;Mannen;16 jaar;2049;1032;472;560
7578;Mannen;16 jaar;2050;1032;470;562
7579;Mannen;16 jaar;2051;1031;469;562
7580;Mannen;16 jaar;2052;1032;469;563
7581;Mannen;16 jaar;2053;1032;467;565
7582;Mannen;16 jaar;2054;1032;466;566
7583;Mannen;16 jaar;2055;1030;465;565
7584;Mannen;16 jaar;2056;1028;463;565
7585;Mannen;16 jaar;2057;1028;462;566
7586;Mannen;16 jaar;2058;1026;461;565
7587;Mannen;16 jaar;2059;1028;459;569
7588;Mannen;16 jaar;2060;1028;458;570
7589;Mannen;16 jaar;2061;1026;457;569
7590;Mannen;16 jaar;2062;1027;456;571
7591;Mannen;16 jaar;2063;1028;455;573
7592;Mannen;16 jaar;2064;1028;455;573
7593;Mannen;16 jaar;2065;1028;454;574
7594;Mannen;16 jaar;2066;1026;454;572
7595;Mannen;16 jaar;2067;1027;454;573
7596;Mannen;16 jaar;2068;1027;453;574
7597;Mannen;16 jaar;2069;1027;453;574
7598;Mannen;16 jaar;2070;1027;454;573
7599;Mannen;17 jaar;2020;779;251;528
7600;Mannen;17 jaar;2021;904;299;605
7601;Mannen;17 jaar;2022;1034;308;726
7602;Mannen;17 jaar;2023;1063;332;731
7603;Mannen;17 jaar;2024;1065;354;711
7604;Mannen;17 jaar;2025;1078;377;701
7605;Mannen;17 jaar;2026;1084;389;695
7606;Mannen;17 jaar;2027;1090;403;687
7607;Mannen;17 jaar;2028;1095;408;687
7608;Mannen;17 jaar;2029;1094;418;676
7609;Mannen;17 jaar;2030;1088;421;667
7610;Mannen;17 jaar;2031;1093;429;664
7611;Mannen;17 jaar;2032;1094;432;662
7612;Mannen;17 jaar;2033;1096;430;666
7613;Mannen;17 jaar;2034;1097;432;665
7614;Mannen;17 jaar;2035;1099;434;665
7615;Mannen;17 jaar;2036;1099;431;668
7616;Mannen;17 jaar;2037;1093;427;666
7617;Mannen;17 jaar;2038;1091;428;663
7618;Mannen;17 jaar;2039;1097;433;664
7619;Mannen;17 jaar;2040;1101;438;663
7620;Mannen;17 jaar;2041;1106;442;664
7621;Mannen;17 jaar;2042;1109;445;664
7622;Mannen;17 jaar;2043;1111;447;664
7623;Mannen;17 jaar;2044;1116;449;667
7624;Mannen;17 jaar;2045;1118;450;668
7625;Mannen;17 jaar;2046;1121;451;670
7626;Mannen;17 jaar;2047;1123;451;672
7627;Mannen;17 jaar;2048;1123;451;672
7628;Mannen;17 jaar;2049;1125;451;674
7629;Mannen;17 jaar;2050;1123;450;673
7630;Mannen;17 jaar;2051;1123;449;674
7631;Mannen;17 jaar;2052;1123;448;675
7632;Mannen;17 jaar;2053;1121;447;674
7633;Mannen;17 jaar;2054;1120;446;674
7634;Mannen;17 jaar;2055;1118;444;674
7635;Mannen;17 jaar;2056;1119;443;676
7636;Mannen;17 jaar;2057;1118;441;677
7637;Mannen;17 jaar;2058;1116;441;675
7638;Mannen;17 jaar;2059;1116;440;676
7639;Mannen;17 jaar;2060;1116;438;678
7640;Mannen;17 jaar;2061;1117;438;679
7641;Mannen;17 jaar;2062;1118;436;682
7642;Mannen;17 jaar;2063;1118;436;682
7643;Mannen;17 jaar;2064;1118;435;683
7644;Mannen;17 jaar;2065;1117;434;683
7645;Mannen;17 jaar;2066;1116;433;683
7646;Mannen;17 jaar;2067;1116;432;684
7647;Mannen;17 jaar;2068;1117;432;685
7648;Mannen;17 jaar;2069;1119;432;687
7649;Mannen;17 jaar;2070;1119;433;686
7650;Mannen;18 jaar;2020;2275;510;1765
7651;Mannen;18 jaar;2021;2600;620;1980
7652;Mannen;18 jaar;2022;2991;646;2345
7653;Mannen;18 jaar;2023;3088;693;2395
7654;Mannen;18 jaar;2024;3119;740;2379
7655;Mannen;18 jaar;2025;3171;783;2388
7656;Mannen;18 jaar;2026;3197;820;2377
7657;Mannen;18 jaar;2027;3218;839;2379
7658;Mannen;18 jaar;2028;3233;863;2370
7659;Mannen;18 jaar;2029;3220;870;2350
7660;Mannen;18 jaar;2030;3208;884;2324
7661;Mannen;18 jaar;2031;3197;886;2311
7662;Mannen;18 jaar;2032;3197;898;2299
7663;Mannen;18 jaar;2033;3191;901;2290
7664;Mannen;18 jaar;2034;3189;895;2294
7665;Mannen;18 jaar;2035;3187;897;2290
7666;Mannen;18 jaar;2036;3183;899;2284
7667;Mannen;18 jaar;2037;3184;893;2291
7668;Mannen;18 jaar;2038;3182;888;2294
7669;Mannen;18 jaar;2039;3174;887;2287
7670;Mannen;18 jaar;2040;3180;894;2286
7671;Mannen;18 jaar;2041;3189;901;2288
7672;Mannen;18 jaar;2042;3197;907;2290
7673;Mannen;18 jaar;2043;3203;911;2292
7674;Mannen;18 jaar;2044;3207;913;2294
7675;Mannen;18 jaar;2045;3216;915;2301
7676;Mannen;18 jaar;2046;3218;917;2301
7677;Mannen;18 jaar;2047;3219;917;2302
7678;Mannen;18 jaar;2048;3223;916;2307
7679;Mannen;18 jaar;2049;3223;915;2308
7680;Mannen;18 jaar;2050;3226;912;2314
7681;Mannen;18 jaar;2051;3224;910;2314
7682;Mannen;18 jaar;2052;3224;909;2315
7683;Mannen;18 jaar;2053;3225;906;2319
7684;Mannen;18 jaar;2054;3226;904;2322
7685;Mannen;18 jaar;2055;3224;900;2324
7686;Mannen;18 jaar;2056;3224;897;2327
7687;Mannen;18 jaar;2057;3224;895;2329
7688;Mannen;18 jaar;2058;3223;891;2332
7689;Mannen;18 jaar;2059;3222;888;2334
7690;Mannen;18 jaar;2060;3220;886;2334
7691;Mannen;18 jaar;2061;3221;883;2338
7692;Mannen;18 jaar;2062;3221;881;2340
7693;Mannen;18 jaar;2063;3220;879;2341
7694;Mannen;18 jaar;2064;3219;876;2343
7695;Mannen;18 jaar;2065;3219;874;2345
7696;Mannen;18 jaar;2066;3220;873;2347
7697;Mannen;18 jaar;2067;3219;871;2348
7698;Mannen;18 jaar;2068;3218;870;2348
7699;Mannen;18 jaar;2069;3220;869;2351
7700;Mannen;18 jaar;2070;3221;869;2352
7701;Mannen;19 jaar;2020;3134;982;2152
7702;Mannen;19 jaar;2021;3579;1077;2502
7703;Mannen;19 jaar;2022;4102;1166;2936
7704;Mannen;19 jaar;2023;4245;1251;2994
7705;Mannen;19 jaar;2024;4288;1319;2969
7706;Mannen;19 jaar;2025;4360;1384;2976
7707;Mannen;19 jaar;2026;4386;1429;2957
7708;Mannen;19 jaar;2027;4406;1470;2936
7709;Mannen;19 jaar;2028;4423;1484;2939
7710;Mannen;19 jaar;2029;4406;1502;2904
7711;Mannen;19 jaar;2030;4382;1495;2887
7712;Mannen;19 jaar;2031;4370;1498;2872
