ID;MestleverancierMestafnemer;Bedrijfstype;PartnerVanDeOvereenkomst;Provincies;AantalMAOS_1;HoeveelheidStikstofInMAOS_2
1113;Mestafnemer;Extensief-melkvee;Afgesloten met landbouwbedrijven;Noord-Holland;34.0;120973.0
1114;Mestafnemer;Extensief-melkvee;Afgesloten met landbouwbedrijven;Zuid-Holland;89.0;187957.0
1115;Mestafnemer;Extensief-melkvee;Afgesloten met landbouwbedrijven;Zeeland;4.0;8740.0
1116;Mestafnemer;Extensief-melkvee;Afgesloten met landbouwbedrijven;Noord-Brabant;244.0;468013.0
1117;Mestafnemer;Extensief-melkvee;Afgesloten met landbouwbedrijven;Limburg;49.0;111102.0
1118;Mestafnemer;Extensief-melkvee;Afgesloten met tussenpersonen;Nederland;917.0;4092131.0
1119;Mestafnemer;Extensief-melkvee;Afgesloten met tussenpersonen;Groningen;59.0;360805.0
1120;Mestafnemer;Extensief-melkvee;Afgesloten met tussenpersonen;Friesland;227.0;1092732.0
1121;Mestafnemer;Extensief-melkvee;Afgesloten met tussenpersonen;Drenthe;95.0;410895.0
1122;Mestafnemer;Extensief-melkvee;Afgesloten met tussenpersonen;Overijssel;56.0;229754.0
1123;Mestafnemer;Extensief-melkvee;Afgesloten met tussenpersonen;Flevoland;29.0;111200.0
1124;Mestafnemer;Extensief-melkvee;Afgesloten met tussenpersonen;Gelderland;70.0;377464.0
1125;Mestafnemer;Extensief-melkvee;Afgesloten met tussenpersonen;Utrecht;44.0;129310.0
1126;Mestafnemer;Extensief-melkvee;Afgesloten met tussenpersonen;Noord-Holland;57.0;300992.0
1127;Mestafnemer;Extensief-melkvee;Afgesloten met tussenpersonen;Zuid-Holland;104.0;443311.0
1128;Mestafnemer;Extensief-melkvee;Afgesloten met tussenpersonen;Zeeland;35.0;135218.0
1129;Mestafnemer;Extensief-melkvee;Afgesloten met tussenpersonen;Noord-Brabant;42.0;141397.0
1130;Mestafnemer;Extensief-melkvee;Afgesloten met tussenpersonen;Limburg;99.0;359053.0
1131;Mestafnemer;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Nederland;;
1132;Mestafnemer;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Groningen;;
1133;Mestafnemer;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Friesland;;
1134;Mestafnemer;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Drenthe;;
1135;Mestafnemer;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Overijssel;;
1136;Mestafnemer;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Flevoland;;
1137;Mestafnemer;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Gelderland;;
1138;Mestafnemer;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Utrecht;;
1139;Mestafnemer;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Noord-Holland;;
1140;Mestafnemer;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Zuid-Holland;;
1141;Mestafnemer;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Zeeland;;
1142;Mestafnemer;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Noord-Brabant;;
1143;Mestafnemer;Extensief-melkvee;Afgesloten met exporteurs/mestverwerkers;Limburg;;
1144;Mestafnemer;Extensief-gemengd;Totaal afgesloten;Nederland;1890.0;5784466.0
1145;Mestafnemer;Extensief-gemengd;Totaal afgesloten;Groningen;74.0;400998.0
1146;Mestafnemer;Extensief-gemengd;Totaal afgesloten;Friesland;114.0;526446.0
1147;Mestafnemer;Extensief-gemengd;Totaal afgesloten;Drenthe;84.0;406565.0
1148;Mestafnemer;Extensief-gemengd;Totaal afgesloten;Overijssel;258.0;386811.0
1149;Mestafnemer;Extensief-gemengd;Totaal afgesloten;Flevoland;24.0;162693.0
1150;Mestafnemer;Extensief-gemengd;Totaal afgesloten;Gelderland;332.0;641796.0
1151;Mestafnemer;Extensief-gemengd;Totaal afgesloten;Utrecht;74.0;153176.0
1152;Mestafnemer;Extensief-gemengd;Totaal afgesloten;Noord-Holland;56.0;358005.0
1153;Mestafnemer;Extensief-gemengd;Totaal afgesloten;Zuid-Holland;109.0;432748.0
1154;Mestafnemer;Extensief-gemengd;Totaal afgesloten;Zeeland;72.0;626421.0
1155;Mestafnemer;Extensief-gemengd;Totaal afgesloten;Noord-Brabant;450.0;973089.0
1156;Mestafnemer;Extensief-gemengd;Totaal afgesloten;Limburg;243.0;715718.0
1157;Mestafnemer;Extensief-gemengd;Afgesloten met landbouwbedrijven;Nederland;1327.0;2675656.0
1158;Mestafnemer;Extensief-gemengd;Afgesloten met landbouwbedrijven;Groningen;33.0;99502.0
1159;Mestafnemer;Extensief-gemengd;Afgesloten met landbouwbedrijven;Friesland;57.0;202108.0
1160;Mestafnemer;Extensief-gemengd;Afgesloten met landbouwbedrijven;Drenthe;34.0;123926.0
1161;Mestafnemer;Extensief-gemengd;Afgesloten met landbouwbedrijven;Overijssel;237.0;306745.0
1162;Mestafnemer;Extensief-gemengd;Afgesloten met landbouwbedrijven;Flevoland;0.0;0.0
1163;Mestafnemer;Extensief-gemengd;Afgesloten met landbouwbedrijven;Gelderland;281.0;489270.0
1164;Mestafnemer;Extensief-gemengd;Afgesloten met landbouwbedrijven;Utrecht;60.0;106068.0
1165;Mestafnemer;Extensief-gemengd;Afgesloten met landbouwbedrijven;Noord-Holland;18.0;77171.0
1166;Mestafnemer;Extensief-gemengd;Afgesloten met landbouwbedrijven;Zuid-Holland;50.0;115016.0
1167;Mestafnemer;Extensief-gemengd;Afgesloten met landbouwbedrijven;Zeeland;30.0;89180.0
1168;Mestafnemer;Extensief-gemengd;Afgesloten met landbouwbedrijven;Noord-Brabant;388.0;728349.0
1169;Mestafnemer;Extensief-gemengd;Afgesloten met landbouwbedrijven;Limburg;139.0;338321.0
1170;Mestafnemer;Extensief-gemengd;Afgesloten met tussenpersonen;Nederland;563.0;3108810.0
1171;Mestafnemer;Extensief-gemengd;Afgesloten met tussenpersonen;Groningen;41.0;301496.0
1172;Mestafnemer;Extensief-gemengd;Afgesloten met tussenpersonen;Friesland;57.0;324338.0
1173;Mestafnemer;Extensief-gemengd;Afgesloten met tussenpersonen;Drenthe;50.0;282639.0
1174;Mestafnemer;Extensief-gemengd;Afgesloten met tussenpersonen;Overijssel;21.0;80066.0
1175;Mestafnemer;Extensief-gemengd;Afgesloten met tussenpersonen;Flevoland;24.0;162693.0
1176;Mestafnemer;Extensief-gemengd;Afgesloten met tussenpersonen;Gelderland;51.0;152526.0
1177;Mestafnemer;Extensief-gemengd;Afgesloten met tussenpersonen;Utrecht;14.0;47108.0
1178;Mestafnemer;Extensief-gemengd;Afgesloten met tussenpersonen;Noord-Holland;38.0;280834.0
1179;Mestafnemer;Extensief-gemengd;Afgesloten met tussenpersonen;Zuid-Holland;59.0;317732.0
1180;Mestafnemer;Extensief-gemengd;Afgesloten met tussenpersonen;Zeeland;42.0;537241.0
1181;Mestafnemer;Extensief-gemengd;Afgesloten met tussenpersonen;Noord-Brabant;62.0;244740.0
1182;Mestafnemer;Extensief-gemengd;Afgesloten met tussenpersonen;Limburg;104.0;377397.0
1183;Mestafnemer;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Nederland;;
1184;Mestafnemer;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Groningen;;
1185;Mestafnemer;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Friesland;;
1186;Mestafnemer;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Drenthe;;
1187;Mestafnemer;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Overijssel;;
1188;Mestafnemer;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Flevoland;;
1189;Mestafnemer;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Gelderland;;
1190;Mestafnemer;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Utrecht;;
1191;Mestafnemer;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Noord-Holland;;
1192;Mestafnemer;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Zuid-Holland;;
1193;Mestafnemer;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Zeeland;;
1194;Mestafnemer;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Noord-Brabant;;
1195;Mestafnemer;Extensief-gemengd;Afgesloten met exporteurs/mestverwerkers;Limburg;;
1196;Mestafnemer;Overig niet in te delen;Totaal afgesloten;Nederland;1306.0;3586890.0
1197;Mestafnemer;Overig niet in te delen;Totaal afgesloten;Groningen;10.0;70080.0
1198;Mestafnemer;Overig niet in te delen;Totaal afgesloten;Friesland;4.0;6050.0
1199;Mestafnemer;Overig niet in te delen;Totaal afgesloten;Drenthe;9.0;30679.0
1200;Mestafnemer;Overig niet in te delen;Totaal afgesloten;Overijssel;83.0;116777.0
1201;Mestafnemer;Overig niet in te delen;Totaal afgesloten;Flevoland;2.0;2700.0
1202;Mestafnemer;Overig niet in te delen;Totaal afgesloten;Gelderland;133.0;202197.0
1203;Mestafnemer;Overig niet in te delen;Totaal afgesloten;Utrecht;12.0;21800.0
1204;Mestafnemer;Overig niet in te delen;Totaal afgesloten;Noord-Holland;0.0;0.0
1205;Mestafnemer;Overig niet in te delen;Totaal afgesloten;Zuid-Holland;9.0;33455.0
1206;Mestafnemer;Overig niet in te delen;Totaal afgesloten;Zeeland;3.0;30566.0
1207;Mestafnemer;Overig niet in te delen;Totaal afgesloten;Noord-Brabant;267.0;505933.0
1208;Mestafnemer;Overig niet in te delen;Totaal afgesloten;Limburg;131.0;192784.0
1209;Mestafnemer;Overig niet in te delen;Afgesloten met landbouwbedrijven;Nederland;946.0;1580497.0
1210;Mestafnemer;Overig niet in te delen;Afgesloten met landbouwbedrijven;Groningen;6.0;31995.0
1211;Mestafnemer;Overig niet in te delen;Afgesloten met landbouwbedrijven;Friesland;3.0;3050.0
1212;Mestafnemer;Overig niet in te delen;Afgesloten met landbouwbedrijven;Drenthe;4.0;9620.0
1213;Mestafnemer;Overig niet in te delen;Afgesloten met landbouwbedrijven;Overijssel;77.0;95813.0
1214;Mestafnemer;Overig niet in te delen;Afgesloten met landbouwbedrijven;Flevoland;1.0;1000.0
1215;Mestafnemer;Overig niet in te delen;Afgesloten met landbouwbedrijven;Gelderland;125.0;183677.0
1216;Mestafnemer;Overig niet in te delen;Afgesloten met landbouwbedrijven;Utrecht;11.0;18300.0
1217;Mestafnemer;Overig niet in te delen;Afgesloten met landbouwbedrijven;Noord-Holland;0.0;0.0
1218;Mestafnemer;Overig niet in te delen;Afgesloten met landbouwbedrijven;Zuid-Holland;5.0;16691.0
1219;Mestafnemer;Overig niet in te delen;Afgesloten met landbouwbedrijven;Zeeland;2.0;26449.0
1220;Mestafnemer;Overig niet in te delen;Afgesloten met landbouwbedrijven;Noord-Brabant;235.0;400308.0
1221;Mestafnemer;Overig niet in te delen;Afgesloten met landbouwbedrijven;Limburg;117.0;160705.0
1222;Mestafnemer;Overig niet in te delen;Afgesloten met tussenpersonen;Nederland;360.0;2006393.0
1223;Mestafnemer;Overig niet in te delen;Afgesloten met tussenpersonen;Groningen;4.0;38085.0
1224;Mestafnemer;Overig niet in te delen;Afgesloten met tussenpersonen;Friesland;1.0;3000.0
1225;Mestafnemer;Overig niet in te delen;Afgesloten met tussenpersonen;Drenthe;5.0;21059.0
1226;Mestafnemer;Overig niet in te delen;Afgesloten met tussenpersonen;Overijssel;6.0;20964.0
1227;Mestafnemer;Overig niet in te delen;Afgesloten met tussenpersonen;Flevoland;1.0;1700.0
1228;Mestafnemer;Overig niet in te delen;Afgesloten met tussenpersonen;Gelderland;8.0;18520.0
1229;Mestafnemer;Overig niet in te delen;Afgesloten met tussenpersonen;Utrecht;1.0;3500.0
1230;Mestafnemer;Overig niet in te delen;Afgesloten met tussenpersonen;Noord-Holland;0.0;0.0
1231;Mestafnemer;Overig niet in te delen;Afgesloten met tussenpersonen;Zuid-Holland;4.0;16764.0
1232;Mestafnemer;Overig niet in te delen;Afgesloten met tussenpersonen;Zeeland;1.0;4117.0
1233;Mestafnemer;Overig niet in te delen;Afgesloten met tussenpersonen;Noord-Brabant;32.0;105625.0
1234;Mestafnemer;Overig niet in te delen;Afgesloten met tussenpersonen;Limburg;14.0;32079.0
1235;Mestafnemer;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Nederland;;
1236;Mestafnemer;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Groningen;;
1237;Mestafnemer;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Friesland;;
1238;Mestafnemer;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Drenthe;;
1239;Mestafnemer;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Overijssel;;
1240;Mestafnemer;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Flevoland;;
1241;Mestafnemer;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Gelderland;;
1242;Mestafnemer;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Utrecht;;
1243;Mestafnemer;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Noord-Holland;;
1244;Mestafnemer;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Zuid-Holland;;
1245;Mestafnemer;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Zeeland;;
1246;Mestafnemer;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Noord-Brabant;;
1247;Mestafnemer;Overig niet in te delen;Afgesloten met exporteurs/mestverwerkers;Limburg;;
