ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
5810;Listed monuments total;Borne;2007;41
5811;Listed monuments total;Borne;2008;41
5812;Listed monuments total;Borne;2009;41
5813;Listed monuments total;Borne;2010;41
5814;Listed monuments total;Borne;2011;41
5815;Listed monuments total;Borne;2012;41
5816;Listed monuments total;Borne;2013;39
5817;Listed monuments total;Borne;2014;39
5818;Listed monuments total;Borne;2015;39
5819;Listed monuments total;Borne;2016;39
5820;Listed monuments total;Borne;2017;39
5821;Listed monuments total;Borne;2018;39
5822;Listed monuments total;Borne;2019;39
5823;Listed monuments total;Borne;2020;39
5824;Listed monuments total;Borsele;1965;0
5825;Listed monuments total;Borsele;1966;5
5826;Listed monuments total;Borsele;1967;68
5827;Listed monuments total;Borsele;1968;68
5828;Listed monuments total;Borsele;1969;70
5829;Listed monuments total;Borsele;1970;70
5830;Listed monuments total;Borsele;1971;71
5831;Listed monuments total;Borsele;1972;74
5832;Listed monuments total;Borsele;1973;78
5833;Listed monuments total;Borsele;1974;78
5834;Listed monuments total;Borsele;1975;81
5835;Listed monuments total;Borsele;1976;86
5836;Listed monuments total;Borsele;1977;87
5837;Listed monuments total;Borsele;1978;87
5838;Listed monuments total;Borsele;1979;89
5839;Listed monuments total;Borsele;1980;89
5840;Listed monuments total;Borsele;1981;89
5841;Listed monuments total;Borsele;1982;89
5842;Listed monuments total;Borsele;1983;91
5843;Listed monuments total;Borsele;1984;91
5844;Listed monuments total;Borsele;1985;91
5845;Listed monuments total;Borsele;1986;91
5846;Listed monuments total;Borsele;1987;91
5847;Listed monuments total;Borsele;1988;91
5848;Listed monuments total;Borsele;1989;90
5849;Listed monuments total;Borsele;1990;90
5850;Listed monuments total;Borsele;1991;91
5851;Listed monuments total;Borsele;1992;91
5852;Listed monuments total;Borsele;1993;91
5853;Listed monuments total;Borsele;1994;91
5854;Listed monuments total;Borsele;1995;91
5855;Listed monuments total;Borsele;1996;91
5856;Listed monuments total;Borsele;1997;91
5857;Listed monuments total;Borsele;1998;154
5858;Listed monuments total;Borsele;1999;159
5859;Listed monuments total;Borsele;2000;159
5860;Listed monuments total;Borsele;2001;159
5861;Listed monuments total;Borsele;2002;166
5862;Listed monuments total;Borsele;2003;167
5863;Listed monuments total;Borsele;2004;167
5864;Listed monuments total;Borsele;2005;174
5865;Listed monuments total;Borsele;2006;176
5866;Listed monuments total;Borsele;2007;176
5867;Listed monuments total;Borsele;2008;176
5868;Listed monuments total;Borsele;2009;176
5869;Listed monuments total;Borsele;2010;176
5870;Listed monuments total;Borsele;2011;176
5871;Listed monuments total;Borsele;2012;175
5872;Listed monuments total;Borsele;2013;173
5873;Listed monuments total;Borsele;2014;173
5874;Listed monuments total;Borsele;2015;173
5875;Listed monuments total;Borsele;2016;173
5876;Listed monuments total;Borsele;2017;173
5877;Listed monuments total;Borsele;2018;173
5878;Listed monuments total;Borsele;2019;173
5879;Listed monuments total;Borsele;2020;174
5880;Listed monuments total;Boxmeer;1965;0
5881;Listed monuments total;Boxmeer;1966;0
5882;Listed monuments total;Boxmeer;1967;0
5883;Listed monuments total;Boxmeer;1968;4
5884;Listed monuments total;Boxmeer;1969;4
5885;Listed monuments total;Boxmeer;1970;4
5886;Listed monuments total;Boxmeer;1971;4
5887;Listed monuments total;Boxmeer;1972;4
5888;Listed monuments total;Boxmeer;1973;42
5889;Listed monuments total;Boxmeer;1974;42
5890;Listed monuments total;Boxmeer;1975;43
5891;Listed monuments total;Boxmeer;1976;44
5892;Listed monuments total;Boxmeer;1977;44
5893;Listed monuments total;Boxmeer;1978;45
5894;Listed monuments total;Boxmeer;1979;45
5895;Listed monuments total;Boxmeer;1980;45
5896;Listed monuments total;Boxmeer;1981;45
5897;Listed monuments total;Boxmeer;1982;45
5898;Listed monuments total;Boxmeer;1983;45
5899;Listed monuments total;Boxmeer;1984;45
5900;Listed monuments total;Boxmeer;1985;45
5901;Listed monuments total;Boxmeer;1986;45
5902;Listed monuments total;Boxmeer;1987;45
5903;Listed monuments total;Boxmeer;1988;45
5904;Listed monuments total;Boxmeer;1989;45
5905;Listed monuments total;Boxmeer;1990;45
5906;Listed monuments total;Boxmeer;1991;45
5907;Listed monuments total;Boxmeer;1992;45
5908;Listed monuments total;Boxmeer;1993;45
5909;Listed monuments total;Boxmeer;1994;46
5910;Listed monuments total;Boxmeer;1995;46
5911;Listed monuments total;Boxmeer;1996;46
5912;Listed monuments total;Boxmeer;1997;46
5913;Listed monuments total;Boxmeer;1998;46
5914;Listed monuments total;Boxmeer;1999;49
5915;Listed monuments total;Boxmeer;2000;49
5916;Listed monuments total;Boxmeer;2001;60
5917;Listed monuments total;Boxmeer;2002;103
5918;Listed monuments total;Boxmeer;2003;104
5919;Listed monuments total;Boxmeer;2004;118
5920;Listed monuments total;Boxmeer;2005;118
5921;Listed monuments total;Boxmeer;2006;122
5922;Listed monuments total;Boxmeer;2007;122
5923;Listed monuments total;Boxmeer;2008;122
5924;Listed monuments total;Boxmeer;2009;122
5925;Listed monuments total;Boxmeer;2010;124
5926;Listed monuments total;Boxmeer;2011;124
5927;Listed monuments total;Boxmeer;2012;124
5928;Listed monuments total;Boxmeer;2013;118
5929;Listed monuments total;Boxmeer;2014;118
5930;Listed monuments total;Boxmeer;2015;118
5931;Listed monuments total;Boxmeer;2016;118
5932;Listed monuments total;Boxmeer;2017;118
5933;Listed monuments total;Boxmeer;2018;118
5934;Listed monuments total;Boxmeer;2019;118
5935;Listed monuments total;Boxmeer;2020;118
5936;Listed monuments total;Boxtel;1965;0
5937;Listed monuments total;Boxtel;1966;0
5938;Listed monuments total;Boxtel;1967;0
5939;Listed monuments total;Boxtel;1968;0
5940;Listed monuments total;Boxtel;1969;0
5941;Listed monuments total;Boxtel;1970;0
5942;Listed monuments total;Boxtel;1971;0
5943;Listed monuments total;Boxtel;1972;0
5944;Listed monuments total;Boxtel;1973;9
5945;Listed monuments total;Boxtel;1974;9
5946;Listed monuments total;Boxtel;1975;10
5947;Listed monuments total;Boxtel;1976;13
5948;Listed monuments total;Boxtel;1977;13
5949;Listed monuments total;Boxtel;1978;14
5950;Listed monuments total;Boxtel;1979;40
5951;Listed monuments total;Boxtel;1980;40
5952;Listed monuments total;Boxtel;1981;41
5953;Listed monuments total;Boxtel;1982;42
5954;Listed monuments total;Boxtel;1983;42
5955;Listed monuments total;Boxtel;1984;42
5956;Listed monuments total;Boxtel;1985;42
5957;Listed monuments total;Boxtel;1986;42
5958;Listed monuments total;Boxtel;1987;42
5959;Listed monuments total;Boxtel;1988;42
5960;Listed monuments total;Boxtel;1989;42
5961;Listed monuments total;Boxtel;1990;42
5962;Listed monuments total;Boxtel;1991;42
5963;Listed monuments total;Boxtel;1992;42
5964;Listed monuments total;Boxtel;1993;42
5965;Listed monuments total;Boxtel;1994;42
5966;Listed monuments total;Boxtel;1995;42
5967;Listed monuments total;Boxtel;1996;42
5968;Listed monuments total;Boxtel;1997;42
5969;Listed monuments total;Boxtel;1998;42
5970;Listed monuments total;Boxtel;1999;42
5971;Listed monuments total;Boxtel;2000;42
5972;Listed monuments total;Boxtel;2001;71
5973;Listed monuments total;Boxtel;2002;79
5974;Listed monuments total;Boxtel;2003;79
5975;Listed monuments total;Boxtel;2004;80
5976;Listed monuments total;Boxtel;2005;81
5977;Listed monuments total;Boxtel;2006;81
5978;Listed monuments total;Boxtel;2007;81
5979;Listed monuments total;Boxtel;2008;81
5980;Listed monuments total;Boxtel;2009;81
5981;Listed monuments total;Boxtel;2010;81
5982;Listed monuments total;Boxtel;2011;81
5983;Listed monuments total;Boxtel;2012;81
5984;Listed monuments total;Boxtel;2013;79
5985;Listed monuments total;Boxtel;2014;79
5986;Listed monuments total;Boxtel;2015;79
5987;Listed monuments total;Boxtel;2016;79
5988;Listed monuments total;Boxtel;2017;79
5989;Listed monuments total;Boxtel;2018;79
5990;Listed monuments total;Boxtel;2019;78
5991;Listed monuments total;Boxtel;2020;78
5992;Listed monuments total;Breda;1965;0
5993;Listed monuments total;Breda;1966;309
5994;Listed monuments total;Breda;1967;309
5995;Listed monuments total;Breda;1968;310
5996;Listed monuments total;Breda;1969;310
5997;Listed monuments total;Breda;1970;310
5998;Listed monuments total;Breda;1971;356
5999;Listed monuments total;Breda;1972;356
6000;Listed monuments total;Breda;1973;356
6001;Listed monuments total;Breda;1974;357
6002;Listed monuments total;Breda;1975;358
6003;Listed monuments total;Breda;1976;362
6004;Listed monuments total;Breda;1977;362
6005;Listed monuments total;Breda;1978;362
6006;Listed monuments total;Breda;1979;362
6007;Listed monuments total;Breda;1980;365
6008;Listed monuments total;Breda;1981;370
6009;Listed monuments total;Breda;1982;372
6010;Listed monuments total;Breda;1983;372
6011;Listed monuments total;Breda;1984;374
6012;Listed monuments total;Breda;1985;375
6013;Listed monuments total;Breda;1986;376
6014;Listed monuments total;Breda;1987;380
6015;Listed monuments total;Breda;1988;380
6016;Listed monuments total;Breda;1989;380
6017;Listed monuments total;Breda;1990;382
6018;Listed monuments total;Breda;1991;382
6019;Listed monuments total;Breda;1992;382
6020;Listed monuments total;Breda;1993;383
6021;Listed monuments total;Breda;1994;383
6022;Listed monuments total;Breda;1995;383
6023;Listed monuments total;Breda;1996;383
6024;Listed monuments total;Breda;1997;384
6025;Listed monuments total;Breda;1998;384
6026;Listed monuments total;Breda;1999;383
6027;Listed monuments total;Breda;2000;393
6028;Listed monuments total;Breda;2001;393
6029;Listed monuments total;Breda;2002;512
6030;Listed monuments total;Breda;2003;514
6031;Listed monuments total;Breda;2004;522
6032;Listed monuments total;Breda;2005;526
6033;Listed monuments total;Breda;2006;545
6034;Listed monuments total;Breda;2007;553
6035;Listed monuments total;Breda;2008;552
6036;Listed monuments total;Breda;2009;552
6037;Listed monuments total;Breda;2010;560
6038;Listed monuments total;Breda;2011;560
6039;Listed monuments total;Breda;2012;558
6040;Listed monuments total;Breda;2013;548
6041;Listed monuments total;Breda;2014;548
6042;Listed monuments total;Breda;2015;548
6043;Listed monuments total;Breda;2016;548
6044;Listed monuments total;Breda;2017;547
6045;Listed monuments total;Breda;2018;548
6046;Listed monuments total;Breda;2019;548
6047;Listed monuments total;Breda;2020;548
6048;Listed monuments total;Brielle;1965;0
6049;Listed monuments total;Brielle;1966;345
6050;Listed monuments total;Brielle;1967;345
6051;Listed monuments total;Brielle;1968;346
6052;Listed monuments total;Brielle;1969;346
6053;Listed monuments total;Brielle;1970;346
6054;Listed monuments total;Brielle;1971;346
6055;Listed monuments total;Brielle;1972;353
6056;Listed monuments total;Brielle;1973;354
6057;Listed monuments total;Brielle;1974;354
6058;Listed monuments total;Brielle;1975;355
6059;Listed monuments total;Brielle;1976;358
6060;Listed monuments total;Brielle;1977;358
6061;Listed monuments total;Brielle;1978;364
6062;Listed monuments total;Brielle;1979;364
6063;Listed monuments total;Brielle;1980;364
6064;Listed monuments total;Brielle;1981;364
6065;Listed monuments total;Brielle;1982;364
6066;Listed monuments total;Brielle;1983;366
6067;Listed monuments total;Brielle;1984;366
6068;Listed monuments total;Brielle;1985;366
6069;Listed monuments total;Brielle;1986;366
6070;Listed monuments total;Brielle;1987;366
6071;Listed monuments total;Brielle;1988;367
6072;Listed monuments total;Brielle;1989;368
6073;Listed monuments total;Brielle;1990;367
6074;Listed monuments total;Brielle;1991;367
6075;Listed monuments total;Brielle;1992;367
6076;Listed monuments total;Brielle;1993;367
6077;Listed monuments total;Brielle;1994;367
6078;Listed monuments total;Brielle;1995;366
6079;Listed monuments total;Brielle;1996;366
6080;Listed monuments total;Brielle;1997;366
6081;Listed monuments total;Brielle;1998;366
6082;Listed monuments total;Brielle;1999;366
6083;Listed monuments total;Brielle;2000;366
6084;Listed monuments total;Brielle;2001;374
6085;Listed monuments total;Brielle;2002;374
6086;Listed monuments total;Brielle;2003;374
6087;Listed monuments total;Brielle;2004;375
6088;Listed monuments total;Brielle;2005;375
6089;Listed monuments total;Brielle;2006;375
6090;Listed monuments total;Brielle;2007;375
6091;Listed monuments total;Brielle;2008;375
6092;Listed monuments total;Brielle;2009;375
6093;Listed monuments total;Brielle;2010;375
6094;Listed monuments total;Brielle;2011;375
6095;Listed monuments total;Brielle;2012;375
6096;Listed monuments total;Brielle;2013;372
6097;Listed monuments total;Brielle;2014;372
6098;Listed monuments total;Brielle;2015;372
6099;Listed monuments total;Brielle;2016;372
6100;Listed monuments total;Brielle;2017;372
6101;Listed monuments total;Brielle;2018;372
6102;Listed monuments total;Brielle;2019;371
6103;Listed monuments total;Brielle;2020;371
6104;Listed monuments total;Bronckhorst;1965;0
6105;Listed monuments total;Bronckhorst;1966;76
6106;Listed monuments total;Bronckhorst;1967;113
6107;Listed monuments total;Bronckhorst;1968;113
6108;Listed monuments total;Bronckhorst;1969;113
6109;Listed monuments total;Bronckhorst;1970;114
6110;Listed monuments total;Bronckhorst;1971;115
6111;Listed monuments total;Bronckhorst;1972;115
6112;Listed monuments total;Bronckhorst;1973;116
6113;Listed monuments total;Bronckhorst;1974;117
6114;Listed monuments total;Bronckhorst;1975;117
6115;Listed monuments total;Bronckhorst;1976;124
6116;Listed monuments total;Bronckhorst;1977;127
6117;Listed monuments total;Bronckhorst;1978;138
6118;Listed monuments total;Bronckhorst;1979;142
6119;Listed monuments total;Bronckhorst;1980;142
6120;Listed monuments total;Bronckhorst;1981;142
6121;Listed monuments total;Bronckhorst;1982;143
6122;Listed monuments total;Bronckhorst;1983;143
6123;Listed monuments total;Bronckhorst;1984;143
6124;Listed monuments total;Bronckhorst;1985;143
6125;Listed monuments total;Bronckhorst;1986;143
6126;Listed monuments total;Bronckhorst;1987;143
6127;Listed monuments total;Bronckhorst;1988;143
6128;Listed monuments total;Bronckhorst;1989;143
6129;Listed monuments total;Bronckhorst;1990;143
6130;Listed monuments total;Bronckhorst;1991;143
6131;Listed monuments total;Bronckhorst;1992;143
6132;Listed monuments total;Bronckhorst;1993;145
6133;Listed monuments total;Bronckhorst;1994;147
6134;Listed monuments total;Bronckhorst;1995;147
6135;Listed monuments total;Bronckhorst;1996;147
6136;Listed monuments total;Bronckhorst;1997;149
6137;Listed monuments total;Bronckhorst;1998;149
6138;Listed monuments total;Bronckhorst;1999;203
6139;Listed monuments total;Bronckhorst;2000;215
6140;Listed monuments total;Bronckhorst;2001;228
6141;Listed monuments total;Bronckhorst;2002;241
6142;Listed monuments total;Bronckhorst;2003;242
6143;Listed monuments total;Bronckhorst;2004;264
6144;Listed monuments total;Bronckhorst;2005;348
6145;Listed monuments total;Bronckhorst;2006;375
6146;Listed monuments total;Bronckhorst;2007;375
6147;Listed monuments total;Bronckhorst;2008;375
6148;Listed monuments total;Bronckhorst;2009;375
6149;Listed monuments total;Bronckhorst;2010;375
6150;Listed monuments total;Bronckhorst;2011;375
6151;Listed monuments total;Bronckhorst;2012;375
6152;Listed monuments total;Bronckhorst;2013;351
6153;Listed monuments total;Bronckhorst;2014;351
6154;Listed monuments total;Bronckhorst;2015;351
6155;Listed monuments total;Bronckhorst;2016;351
6156;Listed monuments total;Bronckhorst;2017;351
6157;Listed monuments total;Bronckhorst;2018;351
6158;Listed monuments total;Bronckhorst;2019;351
6159;Listed monuments total;Bronckhorst;2020;352
6160;Listed monuments total;Brummen;1965;0
6161;Listed monuments total;Brummen;1966;0
6162;Listed monuments total;Brummen;1967;0
6163;Listed monuments total;Brummen;1968;0
6164;Listed monuments total;Brummen;1969;0
6165;Listed monuments total;Brummen;1970;0
6166;Listed monuments total;Brummen;1971;22
6167;Listed monuments total;Brummen;1972;23
6168;Listed monuments total;Brummen;1973;23
6169;Listed monuments total;Brummen;1974;24
6170;Listed monuments total;Brummen;1975;26
6171;Listed monuments total;Brummen;1976;26
6172;Listed monuments total;Brummen;1977;27
6173;Listed monuments total;Brummen;1978;29
6174;Listed monuments total;Brummen;1979;30
6175;Listed monuments total;Brummen;1980;30
6176;Listed monuments total;Brummen;1981;30
6177;Listed monuments total;Brummen;1982;30
6178;Listed monuments total;Brummen;1983;30
6179;Listed monuments total;Brummen;1984;31
6180;Listed monuments total;Brummen;1985;31
6181;Listed monuments total;Brummen;1986;31
6182;Listed monuments total;Brummen;1987;31
6183;Listed monuments total;Brummen;1988;31
6184;Listed monuments total;Brummen;1989;31
6185;Listed monuments total;Brummen;1990;31
6186;Listed monuments total;Brummen;1991;31
6187;Listed monuments total;Brummen;1992;31
6188;Listed monuments total;Brummen;1993;31
6189;Listed monuments total;Brummen;1994;31
6190;Listed monuments total;Brummen;1995;31
6191;Listed monuments total;Brummen;1996;31
6192;Listed monuments total;Brummen;1997;31
6193;Listed monuments total;Brummen;1998;31
