ID;SectorBranchesSIC2008;Periods;LabourPriceIndex_1;YearOnYearChangePriceOfLabour_2;WageCostsPerHourWorked_3;YearOnYearChangeWageCostsPerHour_4;StructuralEffect_5
1526;M-N Business services;2017 October - 2018 September;94.5;3.4;92.1;2.5;-0.8
1527;M-N Business services;2018 January - 2018 December;94.8;2.9;92.4;2.5;-0.4
1528;M-N Business services;2018 April - 2019 March;95.6;2.8;93.2;2.6;-0.2
1529;M-N Business services;2018 July - 2019 June;96.3;2.7;94.0;2.7;0.1
1530;M-N Business services;2018 October - 2019 September;96.5;2.2;94.5;2.7;0.5
1531;M-N Business services;2019 January - 2019 December;97.5;2.8;95.6;3.4;0.6
1532;M-N Business services;2019 April - 2020 March;98.8;3.4;97.3;4.4;1.0
1533;M-N Business services;2019 July - 2020 June;97.3;1.1;96.7;2.8;1.7
1534;M-N Business services;2019 October - 2020 September;98.6;2.2;98.7;4.4;2.2
1535;M-N Business services;2020 January - 2020 December;97.9;0.5;98.7;3.2;2.7
1536;M-N Business services;2020 April - 2021 March;96.7;-2.2;97.6;0.3;2.5
1537;M-N Business services;2020 July - 2021 June;98.5;1.2;99.0;2.4;1.2
1538;M-N Business services;2020 October - 2021 September;99.3;0.7;99.6;0.9;0.2
1539;M-N Business services;2021 January - 2021 December;100.0;2.1;100.0;1.3;-0.8
1540;M-N Business services;2021 April - 2022 March;101.6;5.1;101.4;3.9;-1.1
1541;M-N Business services;2021 July - 2022 June;104.0;5.6;103.8;4.8;-0.7
1542;M-N Business services;2021 October - 2022 September;104.5;5.2;104.5;4.9;-0.3
1543;M-N Business services;2022 January - 2022 December;106.7;6.7;106.8;6.8;0.1
1544;M-N Business services;2022 April - 2023 March;108.3;6.5;108.8;7.2;0.6
1545;M-N Business services;2022 July - 2023 June;110.2;6.0;111.1;7.0;1.0
1546;M-N Business services;2022 October - 2023 September;111.9;7.1;113.2;8.3;1.1
1547;M-N Business services;2023 January - 2023 December;114.1;7.0;115.7;8.4;1.3
1548;M-N Business services;2023 April - 2024 March;116.0;7.1;118.0;8.5;1.3
1549;M-N Business services;2023 July - 2024 June;117.6;6.7;120.0;8.1;1.3
1550;M-N Business services;2023 October - 2024 September;118.9;6.2;121.7;7.6;1.3
1551;M-N Business services;2024 January - 2024 December;120.1;5.3;123.4;6.6;1.2
1552;M Other specialised business services;2001;78.4;;67.4;;
1553;M Other specialised business services;2002;81.4;3.9;70.1;4.0;0.1
1554;M Other specialised business services;2003;83.9;3.1;73.5;4.9;1.7
1555;M Other specialised business services;2004;83.2;-0.8;73.9;0.5;1.4
1556;M Other specialised business services;2005;84.9;2.0;76.6;3.7;1.6
1557;M Other specialised business services;2006;84.9;-0.1;78.2;2.1;2.2
1558;M Other specialised business services;2007;86.6;2.1;80.6;3.0;0.9
1559;M Other specialised business services;2008;89.8;3.6;83.7;3.9;0.3
1560;M Other specialised business services;2009;89.6;-0.3;84.4;0.8;1.1
1561;M Other specialised business services;2010;90.5;1.0;87.2;3.3;2.2
1562;M Other specialised business services;2011;92.1;1.8;89.6;2.7;0.9
1563;M Other specialised business services;2012;92.9;0.8;91.2;1.8;1.0
1564;M Other specialised business services;2013;93.7;0.8;92.9;1.9;1.1
1565;M Other specialised business services;2014;94.2;0.6;94.0;1.1;0.5
1566;M Other specialised business services;2015;91.6;-2.7;91.4;-2.8;0.0
1567;M Other specialised business services;2016;90.9;-0.8;90.8;-0.6;0.1
1568;M Other specialised business services;2017;93.3;2.6;93.1;2.5;0.0
1569;M Other specialised business services;2018;95.1;1.9;94.8;1.8;-0.1
1570;M Other specialised business services;2019;98.0;3.1;97.6;3.0;-0.1
1571;M Other specialised business services;2020;98.3;0.2;98.2;0.6;0.4
1572;M Other specialised business services;2021;100.0;1.8;100.0;1.8;0.0
1573;M Other specialised business services;2022;105.7;5.7;105.5;5.5;-0.2
1574;M Other specialised business services;2023;111.9;5.8;111.7;5.9;0.0
1575;M Other specialised business services;2024;115.7;3.4;115.6;3.5;0.1
1576;M Other specialised business services;2006 January - 2006 December;84.9;-0.1;78.2;2.1;2.2
1577;M Other specialised business services;2006 April - 2007 March;85.0;;78.6;;
1578;M Other specialised business services;2006 July - 2007 June;85.3;;79.0;;
1579;M Other specialised business services;2006 October - 2007 September;85.6;;79.5;;
1580;M Other specialised business services;2007 January - 2007 December;86.6;2.1;80.6;3.0;0.9
1581;M Other specialised business services;2007 April - 2008 March;87.9;3.4;81.9;4.2;0.8
1582;M Other specialised business services;2007 July - 2008 June;89.0;4.4;82.9;5.0;0.6
1583;M Other specialised business services;2007 October - 2008 September;89.5;4.5;83.4;5.0;0.5
1584;M Other specialised business services;2008 January - 2008 December;89.8;3.6;83.7;3.9;0.3
1585;M Other specialised business services;2008 April - 2009 March;89.6;1.9;83.6;2.1;0.2
1586;M Other specialised business services;2008 July - 2009 June;90.2;1.3;84.4;1.7;0.4
1587;M Other specialised business services;2008 October - 2009 September;90.2;0.8;84.7;1.6;0.7
1588;M Other specialised business services;2009 January - 2009 December;89.6;-0.3;84.4;0.8;1.1
1589;M Other specialised business services;2009 April - 2010 March;90.3;0.8;85.6;2.4;1.6
1590;M Other specialised business services;2009 July - 2010 June;90.1;0.0;86.0;1.9;1.9
1591;M Other specialised business services;2009 October - 2010 September;89.9;-0.4;86.2;1.7;2.1
1592;M Other specialised business services;2010 January - 2010 December;90.5;1.0;87.2;3.3;2.2
1593;M Other specialised business services;2010 April - 2011 March;90.6;0.3;87.5;2.2;1.9
1594;M Other specialised business services;2010 July - 2011 June;90.9;0.9;88.1;2.4;1.5
1595;M Other specialised business services;2010 October - 2011 September;91.2;1.5;88.5;2.7;1.2
1596;M Other specialised business services;2011 January - 2011 December;92.1;1.8;89.6;2.7;0.9
1597;M Other specialised business services;2011 April - 2012 March;91.9;1.5;89.6;2.4;0.9
1598;M Other specialised business services;2011 July - 2012 June;91.7;0.9;89.6;1.8;0.9
1599;M Other specialised business services;2011 October - 2012 September;92.5;1.5;90.6;2.5;1.0
1600;M Other specialised business services;2012 January - 2012 December;92.9;0.8;91.2;1.8;1.0
1601;M Other specialised business services;2012 April - 2013 March;93.9;2.2;92.5;3.3;1.1
1602;M Other specialised business services;2012 July - 2013 June;93.9;2.4;92.7;3.5;1.1
1603;M Other specialised business services;2012 October - 2013 September;93.7;1.3;92.8;2.4;1.1
1604;M Other specialised business services;2013 January - 2013 December;93.7;0.8;92.9;1.9;1.1
1605;M Other specialised business services;2013 April - 2014 March;93.6;-0.3;93.1;0.6;0.9
1606;M Other specialised business services;2013 July - 2014 June;93.9;0.0;93.5;0.8;0.8
1607;M Other specialised business services;2013 October - 2014 September;93.8;0.1;93.5;0.8;0.6
1608;M Other specialised business services;2014 January - 2014 December;94.2;0.6;94.0;1.1;0.5
1609;M Other specialised business services;2014 April - 2015 March ;94.0;0.4;93.7;0.7;0.3
1610;M Other specialised business services;2014 July - 2015 June;93.9;0.0;93.6;0.1;0.1
1611;M Other specialised business services;2014 October - 2015 September;93.1;-0.7;92.8;-0.7;0.0
1612;M Other specialised business services;2015 January - 2015 December;91.6;-2.7;91.4;-2.8;0.0
1613;M Other specialised business services;2015 April - 2016 March;91.6;-2.6;91.4;-2.5;0.1
1614;M Other specialised business services;2015 July - 2016 June;90.6;-3.5;90.4;-3.3;0.2
1615;M Other specialised business services;2015 October - 2016 September;90.9;-2.5;90.7;-2.3;0.2
1616;M Other specialised business services;2016 January - 2016 December;90.9;-0.8;90.8;-0.6;0.1
1617;M Other specialised business services;2016 April - 2017 March;90.6;-1.1;90.5;-0.9;0.1
1618;M Other specialised business services;2016 July - 2017 June;91.7;1.2;91.6;1.3;0.1
1619;M Other specialised business services;2016 October - 2017 September;92.4;1.7;92.3;1.7;0.0
1620;M Other specialised business services;2017 January - 2017 December;93.3;2.6;93.1;2.5;0.0
1621;M Other specialised business services;2017 April - 2018 March;94.0;3.7;93.8;3.6;-0.1
1622;M Other specialised business services;2017 July - 2018 June;94.4;3.0;94.2;2.8;-0.2
1623;M Other specialised business services;2017 October - 2018 September;95.0;2.8;94.7;2.7;-0.1
1624;M Other specialised business services;2018 January - 2018 December;95.1;1.9;94.8;1.8;-0.1
1625;M Other specialised business services;2018 April - 2019 March;96.0;2.1;95.7;2.0;-0.1
1626;M Other specialised business services;2018 July - 2019 June;97.1;2.8;96.8;2.8;-0.1
1627;M Other specialised business services;2018 October - 2019 September;97.1;2.3;96.8;2.2;-0.1
1628;M Other specialised business services;2019 January - 2019 December;98.0;3.1;97.6;3.0;-0.1
1629;M Other specialised business services;2019 April - 2020 March;99.1;3.2;98.7;3.1;-0.1
1630;M Other specialised business services;2019 July - 2020 June;97.8;0.7;97.5;0.8;0.0
1631;M Other specialised business services;2019 October - 2020 September;99.1;2.0;98.9;2.2;0.2
1632;M Other specialised business services;2020 January - 2020 December;98.3;0.2;98.2;0.6;0.4
1633;M Other specialised business services;2020 April - 2021 March;97.2;-1.9;97.3;-1.4;0.5
1634;M Other specialised business services;2020 July - 2021 June;98.5;0.7;98.6;1.1;0.4
1635;M Other specialised business services;2020 October - 2021 September;99.4;0.4;99.5;0.7;0.3
1636;M Other specialised business services;2021 January - 2021 December;100.0;1.8;100.0;1.8;0.0
1637;M Other specialised business services;2021 April - 2022 March;101.6;4.5;101.5;4.3;-0.2
1638;M Other specialised business services;2021 July - 2022 June;103.7;5.3;103.6;5.0;-0.2
1639;M Other specialised business services;2021 October - 2022 September;103.9;4.5;103.7;4.2;-0.3
1640;M Other specialised business services;2022 January - 2022 December;105.7;5.7;105.5;5.5;-0.2
1641;M Other specialised business services;2022 April - 2023 March;106.8;5.1;106.5;4.9;-0.2
1642;M Other specialised business services;2022 July - 2023 June;108.6;4.6;108.2;4.4;-0.2
1643;M Other specialised business services;2022 October - 2023 September;110.0;5.9;109.7;5.8;-0.1
1644;M Other specialised business services;2023 January - 2023 December;111.9;5.8;111.7;5.9;0.0
1645;M Other specialised business services;2023 April - 2024 March;113.2;6.0;113.0;6.1;0.1
1646;M Other specialised business services;2023 July - 2024 June;114.1;5.1;113.9;5.3;0.1
1647;M Other specialised business services;2023 October - 2024 September;114.9;4.4;114.7;4.6;0.1
1648;M Other specialised business services;2024 January - 2024 December;115.7;3.4;115.6;3.5;0.1
1649;N Renting and other business support;2001;74.8;;70.3;;
1650;N Renting and other business support;2002;75.6;1.1;72.0;2.4;1.3
1651;N Renting and other business support;2003;76.8;1.6;73.1;1.6;-0.1
1652;N Renting and other business support;2004;77.5;0.9;74.3;1.6;0.7
1653;N Renting and other business support;2005;77.8;0.3;74.6;0.4;0.1
1654;N Renting and other business support;2006;78.4;0.8;75.5;1.2;0.4
1655;N Renting and other business support;2007;81.7;4.2;79.0;4.6;0.4
1656;N Renting and other business support;2008;83.4;2.1;81.2;2.8;0.7
1657;N Renting and other business support;2009;84.5;1.2;83.4;2.7;1.5
1658;N Renting and other business support;2010;84.2;-0.4;83.4;-0.1;0.3
1659;N Renting and other business support;2011;86.3;2.5;85.7;2.7;0.2
1660;N Renting and other business support;2012;87.5;1.4;87.6;2.2;0.8
1661;N Renting and other business support;2013;87.8;0.3;88.2;0.7;0.4
1662;N Renting and other business support;2014;88.8;1.1;89.0;0.9;-0.2
1663;N Renting and other business support;2015;89.8;1.2;89.9;1.0;-0.2
1664;N Renting and other business support;2016;91.0;1.3;90.7;0.9;-0.4
1665;N Renting and other business support;2017;90.7;-0.4;90.1;-0.7;-0.3
1666;N Renting and other business support;2018;94.4;4.1;93.7;4.0;-0.1
1667;N Renting and other business support;2019;96.7;2.5;96.6;3.1;0.6
1668;N Renting and other business support;2020;97.5;0.8;98.4;1.9;1.1
1669;N Renting and other business support;2021;100.0;2.6;100.0;1.6;-0.9
1670;N Renting and other business support;2022;107.9;7.9;108.4;8.4;0.4
1671;N Renting and other business support;2023;117.0;8.4;118.4;9.2;0.8
1672;N Renting and other business support;2024;126.2;7.9;128.7;8.8;0.9
1673;N Renting and other business support;2006 January - 2006 December;78.4;0.8;75.5;1.2;0.4
1674;N Renting and other business support;2006 April - 2007 March;79.5;;76.6;;
1675;N Renting and other business support;2006 July - 2007 June;80.6;;77.7;;
1676;N Renting and other business support;2006 October - 2007 September;81.4;;78.6;;
1677;N Renting and other business support;2007 January - 2007 December;81.7;4.2;79.0;4.6;0.4
1678;N Renting and other business support;2007 April - 2008 March;82.7;4.0;80.1;4.6;0.6
1679;N Renting and other business support;2007 July - 2008 June;83.5;3.6;80.9;4.2;0.6
1680;N Renting and other business support;2007 October - 2008 September;83.6;2.7;81.1;3.3;0.6
1681;N Renting and other business support;2008 January - 2008 December;83.4;2.1;81.2;2.8;0.7
1682;N Renting and other business support;2008 April - 2009 March;84.0;1.6;82.1;2.5;0.9
1683;N Renting and other business support;2008 July - 2009 June;84.4;1.1;82.8;2.3;1.2
1684;N Renting and other business support;2008 October - 2009 September;84.4;1.0;83.2;2.5;1.5
1685;N Renting and other business support;2009 January - 2009 December;84.5;1.2;83.4;2.7;1.5
1686;N Renting and other business support;2009 April - 2010 March;85.4;1.7;84.6;3.1;1.4
1687;N Renting and other business support;2009 July - 2010 June;85.5;1.3;84.8;2.3;1.0
1688;N Renting and other business support;2009 October - 2010 September;84.2;-0.2;83.4;0.3;0.6
1689;N Renting and other business support;2010 January - 2010 December;84.2;-0.4;83.4;-0.1;0.3
1690;N Renting and other business support;2010 April - 2011 March;84.7;-0.8;83.9;-0.8;0.0
1691;N Renting and other business support;2010 July - 2011 June;85.0;-0.6;84.2;-0.7;-0.1
1692;N Renting and other business support;2010 October - 2011 September;85.3;1.4;84.6;1.4;0.1
1693;N Renting and other business support;2011 January - 2011 December;86.3;2.5;85.7;2.7;0.2
1694;N Renting and other business support;2011 April - 2012 March;86.1;1.6;85.6;2.0;0.4
1695;N Renting and other business support;2011 July - 2012 June;86.3;1.6;86.0;2.2;0.6
1696;N Renting and other business support;2011 October - 2012 September;86.7;1.6;86.5;2.2;0.6
1697;N Renting and other business support;2012 January - 2012 December;87.5;1.4;87.6;2.2;0.8
1698;N Renting and other business support;2012 April - 2013 March;88.2;2.5;88.3;3.2;0.7
1699;N Renting and other business support;2012 July - 2013 June;88.2;2.2;88.5;2.8;0.6
1700;N Renting and other business support;2012 October - 2013 September;88.4;2.0;88.8;2.6;0.6
1701;N Renting and other business support;2013 January - 2013 December;87.8;0.3;88.2;0.7;0.4
1702;N Renting and other business support;2013 April - 2014 March;87.9;-0.3;88.3;0.0;0.3
1703;N Renting and other business support;2013 July - 2014 June;88.3;0.0;88.6;0.2;0.1
1704;N Renting and other business support;2013 October - 2014 September;88.1;-0.3;88.4;-0.4;-0.1
1705;N Renting and other business support;2014 January - 2014 December;88.8;1.1;89.0;0.9;-0.2
1706;N Renting and other business support;2014 April - 2015 March ;88.7;0.9;88.9;0.7;-0.2
1707;N Renting and other business support;2014 July - 2015 June;89.4;1.2;89.6;1.1;-0.2
1708;N Renting and other business support;2014 October - 2015 September;90.0;2.1;90.1;1.9;-0.2
1709;N Renting and other business support;2015 January - 2015 December;89.8;1.2;89.9;1.0;-0.2
1710;N Renting and other business support;2015 April - 2016 March;90.5;2.0;90.5;1.8;-0.3
1711;N Renting and other business support;2015 July - 2016 June;90.3;1.1;90.2;0.7;-0.4
1712;N Renting and other business support;2015 October - 2016 September;90.8;0.9;90.6;0.5;-0.4
1713;N Renting and other business support;2016 January - 2016 December;91.0;1.3;90.7;0.9;-0.4
1714;N Renting and other business support;2016 April - 2017 March;90.1;-0.4;89.8;-0.8;-0.4
1715;N Renting and other business support;2016 July - 2017 June;90.3;0.0;89.9;-0.3;-0.3
1716;N Renting and other business support;2016 October - 2017 September;90.2;-0.7;89.7;-1.0;-0.3
1717;N Renting and other business support;2017 January - 2017 December;90.7;-0.4;90.1;-0.7;-0.3
1718;N Renting and other business support;2017 April - 2018 March;91.7;1.7;91.0;1.4;-0.3
1719;N Renting and other business support;2017 July - 2018 June;93.0;3.0;92.3;2.7;-0.3
1720;N Renting and other business support;2017 October - 2018 September;93.8;4.0;93.1;3.8;-0.2
1721;N Renting and other business support;2018 January - 2018 December;94.4;4.1;93.7;4.0;-0.1
1722;N Renting and other business support;2018 April - 2019 March;95.0;3.7;94.4;3.7;0.1
1723;N Renting and other business support;2018 July - 2019 June;95.3;2.5;94.8;2.7;0.2
1724;N Renting and other business support;2018 October - 2019 September;95.8;2.1;95.5;2.6;0.5
1725;N Renting and other business support;2019 January - 2019 December;96.7;2.5;96.6;3.1;0.6
1726;N Renting and other business support;2019 April - 2020 March;98.4;3.6;98.5;4.3;0.7
1727;N Renting and other business support;2019 July - 2020 June;96.7;1.4;97.1;2.4;1.0
1728;N Renting and other business support;2019 October - 2020 September;98.1;2.4;98.8;3.4;1.1
1729;N Renting and other business support;2020 January - 2020 December;97.5;0.8;98.4;1.9;1.1
1730;N Renting and other business support;2020 April - 2021 March;95.9;-2.5;96.6;-1.9;0.6
1731;N Renting and other business support;2020 July - 2021 June;98.3;1.7;98.6;1.5;-0.2
1732;N Renting and other business support;2020 October - 2021 September;99.2;1.1;99.3;0.5;-0.6
1733;N Renting and other business support;2021 January - 2021 December;100.0;2.6;100.0;1.6;-0.9
1734;N Renting and other business support;2021 April - 2022 March;101.6;5.9;101.7;5.3;-0.5
1735;N Renting and other business support;2021 July - 2022 June;104.3;6.1;104.5;5.9;-0.1
1736;N Renting and other business support;2021 October - 2022 September;105.3;6.2;105.6;6.4;0.2
1737;N Renting and other business support;2022 January - 2022 December;107.9;7.9;108.4;8.4;0.4
1738;N Renting and other business support;2022 April - 2023 March;110.2;8.5;110.9;9.0;0.5
1739;N Renting and other business support;2022 July - 2023 June;112.4;7.7;113.3;8.4;0.6
1740;N Renting and other business support;2022 October - 2023 September;114.4;8.6;115.6;9.4;0.7
1741;N Renting and other business support;2023 January - 2023 December;117.0;8.4;118.4;9.2;0.8
1742;N Renting and other business support;2023 April - 2024 March;119.6;8.5;121.3;9.3;0.7
1743;N Renting and other business support;2023 July - 2024 June;122.2;8.7;124.2;9.6;0.8
1744;N Renting and other business support;2023 October - 2024 September;124.2;8.6;126.5;9.5;0.8
1745;N Renting and other business support;2024 January - 2024 December;126.2;7.9;128.7;8.8;0.9
1746;O-U Noncommercial services;2001;62.4;;60.2;;
