ID;Geslacht;KenmerkenVanPersonen;TypeMaatwerkvoorziening;RegioS;Perioden;WmoClienten_1;WmoClientenPer1000Inwoners_2
1813;Totaal mannen en vrouwen;Totaal personen;Totaal;Harderwijk;2e halfjaar 2023;3295.0;67.0
1814;Totaal mannen en vrouwen;Totaal personen;Totaal;Harderwijk;2023;3535.0;72.0
1815;Totaal mannen en vrouwen;Totaal personen;Totaal;Hardinxveld-Giessendam;1e halfjaar 2019;1065.0;59.0
1816;Totaal mannen en vrouwen;Totaal personen;Totaal;Hardinxveld-Giessendam;2e halfjaar 2019;1095.0;61.0
1817;Totaal mannen en vrouwen;Totaal personen;Totaal;Hardinxveld-Giessendam;2019;1155.0;64.0
1818;Totaal mannen en vrouwen;Totaal personen;Totaal;Hardinxveld-Giessendam;1e halfjaar 2020;1095.0;60.0
1819;Totaal mannen en vrouwen;Totaal personen;Totaal;Hardinxveld-Giessendam;2e halfjaar 2020;1120.0;61.0
1820;Totaal mannen en vrouwen;Totaal personen;Totaal;Hardinxveld-Giessendam;2020;1185.0;65.0
1821;Totaal mannen en vrouwen;Totaal personen;Totaal;Hardinxveld-Giessendam;1e halfjaar 2021;1120.0;61.0
1822;Totaal mannen en vrouwen;Totaal personen;Totaal;Hardinxveld-Giessendam;2e halfjaar 2021;1130.0;61.0
1823;Totaal mannen en vrouwen;Totaal personen;Totaal;Hardinxveld-Giessendam;2021;1200.0;65.0
1824;Totaal mannen en vrouwen;Totaal personen;Totaal;Hardinxveld-Giessendam;1e halfjaar 2022;1140.0;62.0
1825;Totaal mannen en vrouwen;Totaal personen;Totaal;Hardinxveld-Giessendam;2e halfjaar 2022;1165.0;63.0
1826;Totaal mannen en vrouwen;Totaal personen;Totaal;Hardinxveld-Giessendam;2022;1230.0;66.0
1827;Totaal mannen en vrouwen;Totaal personen;Totaal;Hardinxveld-Giessendam;1e halfjaar 2023;1155.0;62.0
1828;Totaal mannen en vrouwen;Totaal personen;Totaal;Hardinxveld-Giessendam;2e halfjaar 2023;1140.0;61.0
1829;Totaal mannen en vrouwen;Totaal personen;Totaal;Hardinxveld-Giessendam;2023;1230.0;66.0
1830;Totaal mannen en vrouwen;Totaal personen;Totaal;Harlingen;1e halfjaar 2019;1190.0;75.0
1831;Totaal mannen en vrouwen;Totaal personen;Totaal;Harlingen;2e halfjaar 2019;1245.0;79.0
1832;Totaal mannen en vrouwen;Totaal personen;Totaal;Harlingen;2019;1325.0;84.0
1833;Totaal mannen en vrouwen;Totaal personen;Totaal;Harlingen;1e halfjaar 2020;1260.0;80.0
1834;Totaal mannen en vrouwen;Totaal personen;Totaal;Harlingen;2e halfjaar 2020;1320.0;84.0
1835;Totaal mannen en vrouwen;Totaal personen;Totaal;Harlingen;2020;1400.0;89.0
1836;Totaal mannen en vrouwen;Totaal personen;Totaal;Harlingen;1e halfjaar 2021;1310.0;83.0
1837;Totaal mannen en vrouwen;Totaal personen;Totaal;Harlingen;2e halfjaar 2021;1330.0;84.0
1838;Totaal mannen en vrouwen;Totaal personen;Totaal;Harlingen;2021;1435.0;91.0
1839;Totaal mannen en vrouwen;Totaal personen;Totaal;Harlingen;1e halfjaar 2022;1325.0;83.0
1840;Totaal mannen en vrouwen;Totaal personen;Totaal;Harlingen;2e halfjaar 2022;1305.0;82.0
1841;Totaal mannen en vrouwen;Totaal personen;Totaal;Harlingen;2022;1440.0;91.0
1842;Totaal mannen en vrouwen;Totaal personen;Totaal;Harlingen;1e halfjaar 2023;1305.0;81.0
1843;Totaal mannen en vrouwen;Totaal personen;Totaal;Harlingen;2e halfjaar 2023;1315.0;81.0
1844;Totaal mannen en vrouwen;Totaal personen;Totaal;Harlingen;2023;1410.0;87.0
1845;Totaal mannen en vrouwen;Totaal personen;Totaal;Hattem;1e halfjaar 2019;585.0;48.0
1846;Totaal mannen en vrouwen;Totaal personen;Totaal;Hattem;2e halfjaar 2019;620.0;51.0
1847;Totaal mannen en vrouwen;Totaal personen;Totaal;Hattem;2019;675.0;55.0
1848;Totaal mannen en vrouwen;Totaal personen;Totaal;Hattem;1e halfjaar 2020;650.0;53.0
1849;Totaal mannen en vrouwen;Totaal personen;Totaal;Hattem;2e halfjaar 2020;670.0;55.0
1850;Totaal mannen en vrouwen;Totaal personen;Totaal;Hattem;2020;725.0;59.0
1851;Totaal mannen en vrouwen;Totaal personen;Totaal;Hattem;1e halfjaar 2021;655.0;54.0
1852;Totaal mannen en vrouwen;Totaal personen;Totaal;Hattem;2e halfjaar 2021;680.0;56.0
1853;Totaal mannen en vrouwen;Totaal personen;Totaal;Hattem;2021;740.0;61.0
1854;Totaal mannen en vrouwen;Totaal personen;Totaal;Hattem;1e halfjaar 2022;665.0;54.0
1855;Totaal mannen en vrouwen;Totaal personen;Totaal;Hattem;2e halfjaar 2022;670.0;54.0
1856;Totaal mannen en vrouwen;Totaal personen;Totaal;Hattem;2022;725.0;59.0
1857;Totaal mannen en vrouwen;Totaal personen;Totaal;Hattem;1e halfjaar 2023;685.0;55.0
1858;Totaal mannen en vrouwen;Totaal personen;Totaal;Hattem;2e halfjaar 2023;680.0;54.0
1859;Totaal mannen en vrouwen;Totaal personen;Totaal;Hattem;2023;755.0;60.0
1860;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemskerk;1e halfjaar 2019;2840.0;73.0
1861;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemskerk;2e halfjaar 2019;2975.0;76.0
1862;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemskerk;2019;3135.0;80.0
1863;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemskerk;1e halfjaar 2020;2980.0;76.0
1864;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemskerk;2e halfjaar 2020;2945.0;75.0
1865;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemskerk;2020;3180.0;81.0
1866;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemskerk;1e halfjaar 2021;2955.0;75.0
1867;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemskerk;2e halfjaar 2021;2990.0;76.0
1868;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemskerk;2021;3210.0;82.0
1869;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemskerk;1e halfjaar 2022;2990.0;76.0
1870;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemskerk;2e halfjaar 2022;3025.0;77.0
1871;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemskerk;2022;3230.0;82.0
1872;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemskerk;1e halfjaar 2023;2650.0;67.0
1873;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemskerk;2e halfjaar 2023;2570.0;65.0
1874;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemskerk;2023;2830.0;72.0
1875;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemstede;1e halfjaar 2019;1775.0;65.0
1876;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemstede;2e halfjaar 2019;1810.0;66.0
1877;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemstede;2019;1945.0;71.0
1878;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemstede;1e halfjaar 2020;1780.0;65.0
1879;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemstede;2e halfjaar 2020;1750.0;64.0
1880;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemstede;2020;1905.0;70.0
1881;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemstede;1e halfjaar 2021;1705.0;62.0
1882;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemstede;2e halfjaar 2021;1700.0;62.0
1883;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemstede;2021;1845.0;67.0
1884;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemstede;1e halfjaar 2022;1680.0;61.0
1885;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemstede;2e halfjaar 2022;1695.0;61.0
1886;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemstede;2022;1835.0;67.0
1887;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemstede;1e halfjaar 2023;1740.0;63.0
1888;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemstede;2e halfjaar 2023;1745.0;63.0
1889;Totaal mannen en vrouwen;Totaal personen;Totaal;Heemstede;2023;1900.0;68.0
1890;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerde;1e halfjaar 2019;560.0;30.0
1891;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerde;2e halfjaar 2019;585.0;32.0
1892;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerde;2019;670.0;36.0
1893;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerde;1e halfjaar 2020;575.0;31.0
1894;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerde;2e halfjaar 2020;555.0;30.0
1895;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerde;2020;645.0;35.0
1896;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerde;1e halfjaar 2021;525.0;28.0
1897;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerde;2e halfjaar 2021;530.0;28.0
1898;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerde;2021;595.0;32.0
1899;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerde;1e halfjaar 2022;545.0;29.0
1900;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerde;2e halfjaar 2022;525.0;28.0
1901;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerde;2022;615.0;32.0
1902;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerde;1e halfjaar 2023;585.0;30.0
1903;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerde;2e halfjaar 2023;595.0;31.0
1904;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerde;2023;685.0;36.0
1905;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerenveen;1e halfjaar 2019;3015.0;60.0
1906;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerenveen;2e halfjaar 2019;3160.0;63.0
1907;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerenveen;2019;3405.0;68.0
1908;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerenveen;1e halfjaar 2020;4040.0;80.0
1909;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerenveen;2e halfjaar 2020;4125.0;82.0
1910;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerenveen;2020;4420.0;88.0
1911;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerenveen;1e halfjaar 2021;4090.0;81.0
1912;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerenveen;2e halfjaar 2021;4155.0;82.0
1913;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerenveen;2021;4485.0;89.0
1914;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerenveen;1e halfjaar 2022;4215.0;82.0
1915;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerenveen;2e halfjaar 2022;4310.0;84.0
1916;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerenveen;2022;4670.0;91.0
1917;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerenveen;1e halfjaar 2023;4330.0;84.0
1918;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerenveen;2e halfjaar 2023;4310.0;83.0
1919;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerenveen;2023;4690.0;91.0
1920;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerhugowaard;1e halfjaar 2019;1780.0;31.0
1921;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerhugowaard;2e halfjaar 2019;1915.0;34.0
1922;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerhugowaard;2019;2085.0;37.0
1923;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerhugowaard;1e halfjaar 2020;1995.0;35.0
1924;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerhugowaard;2e halfjaar 2020;2045.0;36.0
1925;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerhugowaard;2020;2245.0;39.0
1926;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerhugowaard;1e halfjaar 2021;2200.0;38.0
1927;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerhugowaard;2e halfjaar 2021;2185.0;37.0
1928;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerhugowaard;2021;2405.0;41.0
1929;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerhugowaard;1e halfjaar 2022;;
1930;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerhugowaard;2e halfjaar 2022;;
1931;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerhugowaard;2022;;
1932;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerhugowaard;1e halfjaar 2023;;
1933;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerhugowaard;2e halfjaar 2023;;
1934;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerhugowaard;2023;;
1935;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerlen;1e halfjaar 2019;7430.0;86.0
1936;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerlen;2e halfjaar 2019;7620.0;88.0
1937;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerlen;2019;8225.0;95.0
1938;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerlen;1e halfjaar 2020;7315.0;84.0
1939;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerlen;2e halfjaar 2020;7280.0;84.0
1940;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerlen;2020;7910.0;91.0
1941;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerlen;1e halfjaar 2021;6845.0;79.0
1942;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerlen;2e halfjaar 2021;6810.0;78.0
1943;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerlen;2021;7430.0;85.0
1944;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerlen;1e halfjaar 2022;6825.0;79.0
1945;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerlen;2e halfjaar 2022;;
1946;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerlen;2022;;
1947;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerlen;1e halfjaar 2023;7360.0;84.0
1948;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerlen;2e halfjaar 2023;7610.0;87.0
1949;Totaal mannen en vrouwen;Totaal personen;Totaal;Heerlen;2023;8190.0;94.0
1950;Totaal mannen en vrouwen;Totaal personen;Totaal;Heeze-Leende;1e halfjaar 2019;810.0;51.0
1951;Totaal mannen en vrouwen;Totaal personen;Totaal;Heeze-Leende;2e halfjaar 2019;830.0;52.0
1952;Totaal mannen en vrouwen;Totaal personen;Totaal;Heeze-Leende;2019;910.0;57.0
1953;Totaal mannen en vrouwen;Totaal personen;Totaal;Heeze-Leende;1e halfjaar 2020;870.0;54.0
1954;Totaal mannen en vrouwen;Totaal personen;Totaal;Heeze-Leende;2e halfjaar 2020;865.0;54.0
1955;Totaal mannen en vrouwen;Totaal personen;Totaal;Heeze-Leende;2020;940.0;58.0
1956;Totaal mannen en vrouwen;Totaal personen;Totaal;Heeze-Leende;1e halfjaar 2021;865.0;53.0
1957;Totaal mannen en vrouwen;Totaal personen;Totaal;Heeze-Leende;2e halfjaar 2021;860.0;53.0
1958;Totaal mannen en vrouwen;Totaal personen;Totaal;Heeze-Leende;2021;945.0;58.0
1959;Totaal mannen en vrouwen;Totaal personen;Totaal;Heeze-Leende;1e halfjaar 2022;850.0;52.0
1960;Totaal mannen en vrouwen;Totaal personen;Totaal;Heeze-Leende;2e halfjaar 2022;835.0;51.0
1961;Totaal mannen en vrouwen;Totaal personen;Totaal;Heeze-Leende;2022;940.0;57.0
1962;Totaal mannen en vrouwen;Totaal personen;Totaal;Heeze-Leende;1e halfjaar 2023;845.0;51.0
1963;Totaal mannen en vrouwen;Totaal personen;Totaal;Heeze-Leende;2e halfjaar 2023;850.0;51.0
1964;Totaal mannen en vrouwen;Totaal personen;Totaal;Heeze-Leende;2023;925.0;56.0
1965;Totaal mannen en vrouwen;Totaal personen;Totaal;Heiloo;1e halfjaar 2019;1000.0;43.0
1966;Totaal mannen en vrouwen;Totaal personen;Totaal;Heiloo;2e halfjaar 2019;1100.0;47.0
1967;Totaal mannen en vrouwen;Totaal personen;Totaal;Heiloo;2019;1145.0;49.0
1968;Totaal mannen en vrouwen;Totaal personen;Totaal;Heiloo;1e halfjaar 2020;1140.0;48.0
1969;Totaal mannen en vrouwen;Totaal personen;Totaal;Heiloo;2e halfjaar 2020;1175.0;49.0
1970;Totaal mannen en vrouwen;Totaal personen;Totaal;Heiloo;2020;1255.0;52.0
1971;Totaal mannen en vrouwen;Totaal personen;Totaal;Heiloo;1e halfjaar 2021;1155.0;48.0
1972;Totaal mannen en vrouwen;Totaal personen;Totaal;Heiloo;2e halfjaar 2021;1180.0;49.0
1973;Totaal mannen en vrouwen;Totaal personen;Totaal;Heiloo;2021;1295.0;54.0
1974;Totaal mannen en vrouwen;Totaal personen;Totaal;Heiloo;1e halfjaar 2022;1370.0;56.0
1975;Totaal mannen en vrouwen;Totaal personen;Totaal;Heiloo;2e halfjaar 2022;1405.0;58.0
1976;Totaal mannen en vrouwen;Totaal personen;Totaal;Heiloo;2022;1495.0;61.0
1977;Totaal mannen en vrouwen;Totaal personen;Totaal;Heiloo;1e halfjaar 2023;1370.0;56.0
1978;Totaal mannen en vrouwen;Totaal personen;Totaal;Heiloo;2e halfjaar 2023;1385.0;57.0
1979;Totaal mannen en vrouwen;Totaal personen;Totaal;Heiloo;2023;1480.0;61.0
1980;Totaal mannen en vrouwen;Totaal personen;Totaal;Den Helder;1e halfjaar 2019;3410.0;61.0
1981;Totaal mannen en vrouwen;Totaal personen;Totaal;Den Helder;2e halfjaar 2019;3640.0;65.0
1982;Totaal mannen en vrouwen;Totaal personen;Totaal;Den Helder;2019;3825.0;69.0
1983;Totaal mannen en vrouwen;Totaal personen;Totaal;Den Helder;1e halfjaar 2020;3855.0;68.0
1984;Totaal mannen en vrouwen;Totaal personen;Totaal;Den Helder;2e halfjaar 2020;3945.0;70.0
1985;Totaal mannen en vrouwen;Totaal personen;Totaal;Den Helder;2020;4190.0;74.0
1986;Totaal mannen en vrouwen;Totaal personen;Totaal;Den Helder;1e halfjaar 2021;3920.0;69.0
1987;Totaal mannen en vrouwen;Totaal personen;Totaal;Den Helder;2e halfjaar 2021;3870.0;68.0
1988;Totaal mannen en vrouwen;Totaal personen;Totaal;Den Helder;2021;4165.0;74.0
1989;Totaal mannen en vrouwen;Totaal personen;Totaal;Den Helder;1e halfjaar 2022;4110.0;73.0
1990;Totaal mannen en vrouwen;Totaal personen;Totaal;Den Helder;2e halfjaar 2022;4190.0;74.0
1991;Totaal mannen en vrouwen;Totaal personen;Totaal;Den Helder;2022;4465.0;79.0
1992;Totaal mannen en vrouwen;Totaal personen;Totaal;Den Helder;1e halfjaar 2023;4275.0;76.0
1993;Totaal mannen en vrouwen;Totaal personen;Totaal;Den Helder;2e halfjaar 2023;4395.0;78.0
1994;Totaal mannen en vrouwen;Totaal personen;Totaal;Den Helder;2023;4670.0;83.0
1995;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellendoorn;1e halfjaar 2019;2430.0;68.0
1996;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellendoorn;2e halfjaar 2019;2445.0;68.0
1997;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellendoorn;2019;2620.0;73.0
1998;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellendoorn;1e halfjaar 2020;2390.0;67.0
1999;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellendoorn;2e halfjaar 2020;2390.0;67.0
2000;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellendoorn;2020;2555.0;71.0
2001;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellendoorn;1e halfjaar 2021;2395.0;67.0
2002;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellendoorn;2e halfjaar 2021;2430.0;68.0
2003;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellendoorn;2021;2605.0;73.0
2004;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellendoorn;1e halfjaar 2022;2425.0;67.0
2005;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellendoorn;2e halfjaar 2022;2470.0;69.0
2006;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellendoorn;2022;2640.0;73.0
2007;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellendoorn;1e halfjaar 2023;2470.0;68.0
2008;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellendoorn;2e halfjaar 2023;2480.0;68.0
2009;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellendoorn;2023;2680.0;74.0
2010;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellevoetsluis;1e halfjaar 2019;;
2011;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellevoetsluis;2e halfjaar 2019;;
2012;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellevoetsluis;2019;;
2013;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellevoetsluis;1e halfjaar 2020;;
2014;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellevoetsluis;2e halfjaar 2020;2055.0;51.0
2015;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellevoetsluis;2020;;
2016;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellevoetsluis;1e halfjaar 2021;2155.0;54.0
2017;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellevoetsluis;2e halfjaar 2021;2160.0;54.0
2018;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellevoetsluis;2021;2380.0;59.0
2019;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellevoetsluis;1e halfjaar 2022;2525.0;62.0
2020;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellevoetsluis;2e halfjaar 2022;2645.0;65.0
2021;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellevoetsluis;2022;2845.0;70.0
2022;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellevoetsluis;1e halfjaar 2023;;
2023;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellevoetsluis;2e halfjaar 2023;;
2024;Totaal mannen en vrouwen;Totaal personen;Totaal;Hellevoetsluis;2023;;
2025;Totaal mannen en vrouwen;Totaal personen;Totaal;Helmond;1e halfjaar 2019;8150.0;89.0
2026;Totaal mannen en vrouwen;Totaal personen;Totaal;Helmond;2e halfjaar 2019;8245.0;90.0
2027;Totaal mannen en vrouwen;Totaal personen;Totaal;Helmond;2019;8710.0;95.0
2028;Totaal mannen en vrouwen;Totaal personen;Totaal;Helmond;1e halfjaar 2020;8300.0;90.0
2029;Totaal mannen en vrouwen;Totaal personen;Totaal;Helmond;2e halfjaar 2020;7775.0;84.0
2030;Totaal mannen en vrouwen;Totaal personen;Totaal;Helmond;2020;8850.0;96.0
2031;Totaal mannen en vrouwen;Totaal personen;Totaal;Helmond;1e halfjaar 2021;7730.0;83.0
2032;Totaal mannen en vrouwen;Totaal personen;Totaal;Helmond;2e halfjaar 2021;7710.0;83.0
2033;Totaal mannen en vrouwen;Totaal personen;Totaal;Helmond;2021;8380.0;90.0
2034;Totaal mannen en vrouwen;Totaal personen;Totaal;Helmond;1e halfjaar 2022;7635.0;82.0
2035;Totaal mannen en vrouwen;Totaal personen;Totaal;Helmond;2e halfjaar 2022;7440.0;80.0
2036;Totaal mannen en vrouwen;Totaal personen;Totaal;Helmond;2022;8125.0;87.0
2037;Totaal mannen en vrouwen;Totaal personen;Totaal;Helmond;1e halfjaar 2023;7385.0;78.0
2038;Totaal mannen en vrouwen;Totaal personen;Totaal;Helmond;2e halfjaar 2023;7385.0;78.0
2039;Totaal mannen en vrouwen;Totaal personen;Totaal;Helmond;2023;7865.0;83.0
2040;Totaal mannen en vrouwen;Totaal personen;Totaal;Hendrik-Ido-Ambacht;1e halfjaar 2019;1385.0;45.0
2041;Totaal mannen en vrouwen;Totaal personen;Totaal;Hendrik-Ido-Ambacht;2e halfjaar 2019;1455.0;47.0
2042;Totaal mannen en vrouwen;Totaal personen;Totaal;Hendrik-Ido-Ambacht;2019;1550.0;50.0
2043;Totaal mannen en vrouwen;Totaal personen;Totaal;Hendrik-Ido-Ambacht;1e halfjaar 2020;1480.0;47.0
2044;Totaal mannen en vrouwen;Totaal personen;Totaal;Hendrik-Ido-Ambacht;2e halfjaar 2020;1550.0;50.0
2045;Totaal mannen en vrouwen;Totaal personen;Totaal;Hendrik-Ido-Ambacht;2020;1640.0;53.0
2046;Totaal mannen en vrouwen;Totaal personen;Totaal;Hendrik-Ido-Ambacht;1e halfjaar 2021;1580.0;51.0
2047;Totaal mannen en vrouwen;Totaal personen;Totaal;Hendrik-Ido-Ambacht;2e halfjaar 2021;1620.0;52.0
2048;Totaal mannen en vrouwen;Totaal personen;Totaal;Hendrik-Ido-Ambacht;2021;1740.0;56.0
2049;Totaal mannen en vrouwen;Totaal personen;Totaal;Hendrik-Ido-Ambacht;1e halfjaar 2022;1655.0;52.0
2050;Totaal mannen en vrouwen;Totaal personen;Totaal;Hendrik-Ido-Ambacht;2e halfjaar 2022;1720.0;54.0
2051;Totaal mannen en vrouwen;Totaal personen;Totaal;Hendrik-Ido-Ambacht;2022;1825.0;58.0
2052;Totaal mannen en vrouwen;Totaal personen;Totaal;Hendrik-Ido-Ambacht;1e halfjaar 2023;1765.0;55.0
2053;Totaal mannen en vrouwen;Totaal personen;Totaal;Hendrik-Ido-Ambacht;2e halfjaar 2023;1785.0;55.0
2054;Totaal mannen en vrouwen;Totaal personen;Totaal;Hendrik-Ido-Ambacht;2023;1915.0;60.0
2055;Totaal mannen en vrouwen;Totaal personen;Totaal;Hengelo (O.);1e halfjaar 2019;6460.0;80.0
2056;Totaal mannen en vrouwen;Totaal personen;Totaal;Hengelo (O.);2e halfjaar 2019;6610.0;82.0
2057;Totaal mannen en vrouwen;Totaal personen;Totaal;Hengelo (O.);2019;7050.0;87.0
