ID;Geslacht;Diplomasoort;Studierichting;Vooropleiding;Herkomstgroepering;Opleidingsvorm;Perioden;TotaalGediplomeerden_1;StudieduurInMaanden_2
240;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Voltijd;2001/'02;734;75.0
241;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Voltijd;2002/'03;814;73.0
242;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Voltijd;2003/'04;917;75.0
243;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Voltijd;2004/'05;1009;76.0
244;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Voltijd;2005/'06;1193;75.0
245;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Voltijd;2006/'07;1286;79.0
246;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Voltijd;2007/'08;1199;78.0
247;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Voltijd;2008/'09;1299;77.0
248;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Voltijd;2009/'10;1445;78.0
249;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Voltijd;2010/'11;1386;79.0
250;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Voltijd;2011/'12;1647;78.0
251;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Voltijd;2012/'13;1394;76.0
252;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Deeltijd;1995/'96;3;
253;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Deeltijd;1996/'97;14;
254;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Deeltijd;1997/'98;20;
255;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Deeltijd;1998/'99;22;
256;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Deeltijd;1999/'00;23;
257;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Deeltijd;2000/'01;33;
258;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Deeltijd;2001/'02;49;
259;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Deeltijd;2002/'03;45;
260;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Deeltijd;2003/'04;63;104.0
261;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Deeltijd;2004/'05;78;107.0
262;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Deeltijd;2005/'06;63;111.0
263;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Deeltijd;2006/'07;67;113.0
264;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Deeltijd;2007/'08;64;119.0
265;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Deeltijd;2008/'09;54;112.0
266;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Deeltijd;2009/'10;61;117.0
267;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Deeltijd;2010/'11;46;
268;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Deeltijd;2011/'12;44;
269;Totaal mannen en vrouwen;Master;0;VWO;Niet-westerse allochtoon;Deeltijd;2012/'13;24;
270;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Totaal opleidingsvorm;1995/'96;26;
271;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Totaal opleidingsvorm;1996/'97;34;
272;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Totaal opleidingsvorm;1997/'98;37;
273;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Totaal opleidingsvorm;1998/'99;41;
274;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Totaal opleidingsvorm;1999/'00;53;68.0
275;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Totaal opleidingsvorm;2000/'01;66;73.0
276;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Totaal opleidingsvorm;2001/'02;66;70.0
277;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Totaal opleidingsvorm;2002/'03;79;71.0
278;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Totaal opleidingsvorm;2003/'04;86;74.0
279;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Totaal opleidingsvorm;2004/'05;113;71.0
280;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Totaal opleidingsvorm;2005/'06;124;74.0
281;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Totaal opleidingsvorm;2006/'07;130;80.0
282;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Totaal opleidingsvorm;2007/'08;112;77.0
283;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Totaal opleidingsvorm;2008/'09;127;75.0
284;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Totaal opleidingsvorm;2009/'10;151;77.0
285;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Totaal opleidingsvorm;2010/'11;152;77.0
286;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Totaal opleidingsvorm;2011/'12;185;75.0
287;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Totaal opleidingsvorm;2012/'13;138;75.0
288;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Voltijd;1995/'96;26;
289;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Voltijd;1996/'97;34;
290;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Voltijd;1997/'98;37;
291;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Voltijd;1998/'99;40;
292;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Voltijd;1999/'00;51;67.0
293;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Voltijd;2000/'01;63;73.0
294;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Voltijd;2001/'02;65;71.0
295;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Voltijd;2002/'03;73;69.0
296;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Voltijd;2003/'04;79;71.0
297;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Voltijd;2004/'05;106;70.0
298;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Voltijd;2005/'06;117;72.0
299;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Voltijd;2006/'07;124;79.0
300;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Voltijd;2007/'08;105;75.0
301;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Voltijd;2008/'09;120;73.0
302;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Voltijd;2009/'10;144;76.0
303;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Voltijd;2010/'11;145;76.0
304;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Voltijd;2011/'12;178;74.0
305;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Voltijd;2012/'13;134;73.0
306;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Deeltijd;1995/'96;0;0.0
307;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Deeltijd;1996/'97;0;0.0
308;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Deeltijd;1997/'98;0;0.0
309;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Deeltijd;1998/'99;1;
310;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Deeltijd;1999/'00;2;
311;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Deeltijd;2000/'01;3;
312;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Deeltijd;2001/'02;1;
313;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Deeltijd;2002/'03;6;
314;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Deeltijd;2003/'04;7;
315;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Deeltijd;2004/'05;7;
316;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Deeltijd;2005/'06;7;
317;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Deeltijd;2006/'07;6;
318;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Deeltijd;2007/'08;7;
319;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Deeltijd;2008/'09;7;
320;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Deeltijd;2009/'10;7;
321;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Deeltijd;2010/'11;7;
322;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Deeltijd;2011/'12;7;
323;Totaal mannen en vrouwen;Master;0;VWO;Marokko;Deeltijd;2012/'13;4;
324;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Totaal opleidingsvorm;1995/'96;54;69.0
325;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Totaal opleidingsvorm;1996/'97;70;69.0
326;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Totaal opleidingsvorm;1997/'98;68;69.0
327;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Totaal opleidingsvorm;1998/'99;70;72.0
328;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Totaal opleidingsvorm;1999/'00;82;73.0
329;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Totaal opleidingsvorm;2000/'01;80;72.0
330;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Totaal opleidingsvorm;2001/'02;95;75.0
331;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Totaal opleidingsvorm;2002/'03;108;74.0
332;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Totaal opleidingsvorm;2003/'04;126;76.0
333;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Totaal opleidingsvorm;2004/'05;117;77.0
334;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Totaal opleidingsvorm;2005/'06;127;75.0
335;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Totaal opleidingsvorm;2006/'07;159;83.0
336;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Totaal opleidingsvorm;2007/'08;138;79.0
337;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Totaal opleidingsvorm;2008/'09;161;81.0
338;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Totaal opleidingsvorm;2009/'10;162;78.0
339;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Totaal opleidingsvorm;2010/'11;145;83.0
340;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Totaal opleidingsvorm;2011/'12;191;77.0
341;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Totaal opleidingsvorm;2012/'13;160;75.0
342;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Voltijd;1995/'96;54;69.0
343;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Voltijd;1996/'97;68;69.0
344;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Voltijd;1997/'98;68;69.0
345;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Voltijd;1998/'99;69;71.0
346;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Voltijd;1999/'00;75;69.0
347;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Voltijd;2000/'01;77;72.0
348;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Voltijd;2001/'02;81;71.0
349;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Voltijd;2002/'03;104;72.0
350;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Voltijd;2003/'04;117;74.0
351;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Voltijd;2004/'05;105;74.0
352;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Voltijd;2005/'06;117;73.0
353;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Voltijd;2006/'07;145;80.0
354;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Voltijd;2007/'08;128;76.0
355;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Voltijd;2008/'09;154;79.0
356;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Voltijd;2009/'10;156;77.0
357;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Voltijd;2010/'11;137;80.0
358;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Voltijd;2011/'12;186;77.0
359;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Voltijd;2012/'13;159;75.0
360;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Deeltijd;1995/'96;0;0.0
361;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Deeltijd;1996/'97;2;
362;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Deeltijd;1997/'98;0;0.0
363;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Deeltijd;1998/'99;1;
364;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Deeltijd;1999/'00;7;
365;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Deeltijd;2000/'01;3;
366;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Deeltijd;2001/'02;14;
367;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Deeltijd;2002/'03;4;
368;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Deeltijd;2003/'04;9;
369;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Deeltijd;2004/'05;12;
370;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Deeltijd;2005/'06;10;
371;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Deeltijd;2006/'07;14;
372;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Deeltijd;2007/'08;10;
373;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Deeltijd;2008/'09;7;
374;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Deeltijd;2009/'10;6;
375;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Deeltijd;2010/'11;8;
376;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Deeltijd;2011/'12;5;
377;Totaal mannen en vrouwen;Master;0;VWO;Turkije;Deeltijd;2012/'13;1;
378;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Totaal opleidingsvorm;1995/'96;257;76.0
379;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Totaal opleidingsvorm;1996/'97;246;77.0
380;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Totaal opleidingsvorm;1997/'98;217;79.0
381;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Totaal opleidingsvorm;1998/'99;210;81.0
382;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Totaal opleidingsvorm;1999/'00;185;80.0
383;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Totaal opleidingsvorm;2000/'01;183;83.0
384;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Totaal opleidingsvorm;2001/'02;180;81.0
385;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Totaal opleidingsvorm;2002/'03;224;79.0
386;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Totaal opleidingsvorm;2003/'04;219;80.0
387;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Totaal opleidingsvorm;2004/'05;274;80.0
388;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Totaal opleidingsvorm;2005/'06;285;81.0
389;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Totaal opleidingsvorm;2006/'07;304;83.0
390;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Totaal opleidingsvorm;2007/'08;324;84.0
391;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Totaal opleidingsvorm;2008/'09;327;81.0
392;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Totaal opleidingsvorm;2009/'10;333;81.0
393;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Totaal opleidingsvorm;2010/'11;334;83.0
394;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Totaal opleidingsvorm;2011/'12;356;82.0
395;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Totaal opleidingsvorm;2012/'13;269;78.0
396;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Voltijd;1995/'96;257;76.0
397;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Voltijd;1996/'97;238;76.0
398;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Voltijd;1997/'98;208;79.0
399;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Voltijd;1998/'99;198;79.0
400;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Voltijd;1999/'00;177;79.0
401;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Voltijd;2000/'01;170;81.0
402;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Voltijd;2001/'02;169;80.0
403;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Voltijd;2002/'03;206;78.0
404;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Voltijd;2003/'04;192;76.0
405;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Voltijd;2004/'05;245;76.0
406;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Voltijd;2005/'06;267;78.0
407;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Voltijd;2006/'07;287;81.0
408;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Voltijd;2007/'08;305;81.0
409;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Voltijd;2008/'09;304;78.0
410;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Voltijd;2009/'10;315;78.0
411;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Voltijd;2010/'11;321;82.0
412;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Voltijd;2011/'12;346;81.0
413;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Voltijd;2012/'13;263;78.0
414;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Deeltijd;1995/'96;0;0.0
415;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Deeltijd;1996/'97;8;
416;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Deeltijd;1997/'98;9;
417;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Deeltijd;1998/'99;12;
418;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Deeltijd;1999/'00;8;
419;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Deeltijd;2000/'01;13;
420;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Deeltijd;2001/'02;11;
421;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Deeltijd;2002/'03;18;
422;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Deeltijd;2003/'04;27;
423;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Deeltijd;2004/'05;29;
424;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Deeltijd;2005/'06;18;
425;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Deeltijd;2006/'07;17;
426;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Deeltijd;2007/'08;19;
427;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Deeltijd;2008/'09;23;
428;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Deeltijd;2009/'10;18;
429;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Deeltijd;2010/'11;13;
430;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Deeltijd;2011/'12;10;
431;Totaal mannen en vrouwen;Master;0;VWO;Suriname;Deeltijd;2012/'13;6;
432;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;1995/'96;135;75.0
433;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;1996/'97;161;78.0
434;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;1997/'98;127;75.0
435;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;1998/'99;119;75.0
436;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;1999/'00;122;79.0
437;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2000/'01;119;79.0
438;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2001/'02;116;78.0
439;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2002/'03;139;74.0
440;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2003/'04;151;73.0
441;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2004/'05;173;80.0
442;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2005/'06;202;77.0
443;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2006/'07;224;78.0
444;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2007/'08;183;80.0
445;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2008/'09;185;79.0
446;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2009/'10;205;82.0
447;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2010/'11;146;84.0
448;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2011/'12;221;82.0
449;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Totaal opleidingsvorm;2012/'13;158;80.0
450;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;1995/'96;135;75.0
451;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;1996/'97;159;77.0
452;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;1997/'98;122;75.0
453;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;1998/'99;117;74.0
454;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;1999/'00;118;78.0
455;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2000/'01;113;79.0
456;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2001/'02;110;77.0
457;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2002/'03;131;72.0
458;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2003/'04;145;72.0
459;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2004/'05;168;78.0
460;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2005/'06;191;74.0
461;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2006/'07;215;77.0
462;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2007/'08;177;78.0
463;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2008/'09;178;77.0
464;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2009/'10;195;80.0
465;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2010/'11;142;81.0
466;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2011/'12;211;80.0
467;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2012/'13;149;79.0
468;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;1995/'96;0;0.0
469;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;1996/'97;2;
470;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;1997/'98;5;
471;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;1998/'99;2;
472;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;1999/'00;4;
473;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2000/'01;6;
474;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2001/'02;6;
475;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2002/'03;8;
476;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2003/'04;6;
477;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2004/'05;5;
478;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2005/'06;11;
479;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2006/'07;9;
480;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2007/'08;6;
481;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2008/'09;7;
482;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2009/'10;10;
483;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2010/'11;4;
484;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2011/'12;10;
485;Totaal mannen en vrouwen;Master;0;VWO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2012/'13;9;
486;Totaal mannen en vrouwen;Master;0;VWO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;1995/'96;214;72.0
487;Totaal mannen en vrouwen;Master;0;VWO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;1996/'97;186;73.0
488;Totaal mannen en vrouwen;Master;0;VWO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;1997/'98;215;73.0
489;Totaal mannen en vrouwen;Master;0;VWO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;1998/'99;207;72.0
490;Totaal mannen en vrouwen;Master;0;VWO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;1999/'00;228;76.0
491;Totaal mannen en vrouwen;Master;0;VWO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2000/'01;277;73.0
492;Totaal mannen en vrouwen;Master;0;VWO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2001/'02;326;74.0
493;Totaal mannen en vrouwen;Master;0;VWO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2002/'03;309;73.0
494;Totaal mannen en vrouwen;Master;0;VWO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2003/'04;398;76.0
