ID;Sectoren;Perioden;TotaalInkomsten_1;TotaalBelastingen_2;TotaalBelastingenOpProdEnInvoer_3;TotaalProductgebondenBelastingen_4;BTWBelastingOverToegevoegdeWaarde_5;OverigeProductgebondenBelastingen_6;NietProductgebondenBelastingen_7;TotaalBelastOpInkomenEnVermogen_8;BelastingenOpInkomen_9;BelastingenOpVermogen_10;Vermogensheffingen_11;WettelijkeSocialeVerzekeringspremies_12;VerkopenVanGoederenEnDiensten_13;TotaalInkomenUitVermogen_14;Rente_15;Winstuitkeringen_16;InkomenUitGrondEnMineraleReserves_17;TotaalInkomensoverdrachten_18;InkomensoverdrachtenBinnenDeOverheid_19;InkomensoverdrIvmInternationSamenw_20;OverigeInkomensoverdrachten_21;TotaalKapitaaloverdrExclVermogen_22;Investeringsbijdragen_23;OverigeKapitaaloverdrachten_24;TotaalOverigeInkomsten_25;InvesteringenInEigenBeheer_26;Subsidies_27;ToegerekendeSocialePremies_28;TotaalUitgaven_29;TotaalBeloningVanWerknemers_30;Lonen_31;SocialePremiesTLVWerkgevers_32;AankopenGoederenEnDiensten_33;TotaalNettoInvesteringen_34;TotaalNettoInvestInVasteActiva_35;TotaalBrutoInvestInVasteActiva_36;AankopenInvesteringsgoederen_37;VerkopenInvesteringsgoederen_38;Afschrijvingen_39;VeranderingenInVoorradenInclKos_40;Afschrijvingen_41;SaldoAanEnVerkopenVanNietGepro_42;TotaalInkomenUitVermogen_43;Rente_44;InkomenUitGrondEnMineraleReserves_45;TotaalUitkeringen_46;TotaalSocialeUitkeringenInGeld_47;UitkeringenWettSocVerzInGeld_48;UitkeringenSocialeVoorzieningInGeld_49;TotaalSocialeUitkeringenInNatura_50;UitkeringenWettSocVerzInNatura_51;UitkeringenSocVoorzieningInNatura_52;TotaalSubsidies_53;ProductgebondenSubsidies_54;NietProductgebondenSubsidies_55;TotaalInkomensoverdrachten_56;InkomensoverdrachtenBinnenDeOverheid_57;InkomensoverdrIvmInternationSamenw_58;OverigeInkomensoverdrachten_59;TotaalKapitaaloverdrachten_60;Investeringsbijdragen_61;OverigeKapitaaloverdrachten_62;TotaalOverigeUitgaven_63;BelastingenOpProductieEnInvoer_64;UitkSocVerzRechtstrDoorWerkgevers_65;TotaalVorderingensaldo_66;Inkomsten_67;Uitgaven_68;TotaalExploitatiesaldo_69;Vorderingensaldo_70;NettoInvesteringen_71;SaldoAanEnVerkopenVanNiet_72;TotaalAardgasbaten_73;Dividenden_74;InkomenUitGrondEnMineraleReserves_75;Vennootschapsbelasting_76;WerkelijkeRenteInkomsten_77;WerkelijkeRenteUitgaven_78;BNIAfdrachten_79
289;Overige centrale overheid;2007 1e kwartaal;2766.0;46.0;46.0;0.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0;0.0;591.0;42.0;42.0;0.0;0.0;1437.0;1372.0;29.0;36.0;515.0;522.0;-7.0;135.0;18.0;39.0;78.0;2736.0;1007.0;748.0;259.0;896.0;139.0;139.0;480.0;;;-341.0;0.0;341.0;-7.0;47.0;47.0;0.0;25.0;6.0;0.0;6.0;19.0;0.0;19.0;29.0;0.0;29.0;172.0;1.0;153.0;18.0;2.0;1.0;1.0;85.0;7.0;78.0;30.0;2766.0;-2736.0;-102.0;30.0;-139.0;7.0;;;;;41.0;47.0;
290;Overige centrale overheid;2007 2e kwartaal;3211.0;47.0;47.0;0.0;0.0;0.0;47.0;0.0;0.0;0.0;0.0;0.0;592.0;47.0;47.0;0.0;0.0;1786.0;1705.0;36.0;45.0;581.0;590.0;-9.0;158.0;18.0;44.0;96.0;3050.0;1328.0;992.0;336.0;837.0;175.0;175.0;511.0;;;-336.0;0.0;336.0;6.0;47.0;47.0;0.0;18.0;5.0;0.0;5.0;13.0;0.0;13.0;29.0;0.0;29.0;169.0;1.0;152.0;16.0;3.0;0.0;3.0;102.0;6.0;96.0;161.0;3211.0;-3050.0;-20.0;161.0;-175.0;-6.0;;;;;46.0;47.0;
291;Overige centrale overheid;2007 3e kwartaal;2529.0;46.0;46.0;0.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0;0.0;571.0;41.0;41.0;0.0;0.0;1317.0;1231.0;40.0;46.0;441.0;450.0;-9.0;113.0;17.0;55.0;41.0;2813.0;1026.0;767.0;259.0;935.0;153.0;153.0;484.0;;;-331.0;0.0;331.0;8.0;51.0;51.0;0.0;21.0;6.0;0.0;6.0;15.0;0.0;15.0;28.0;0.0;28.0;209.0;6.0;188.0;15.0;2.0;0.0;2.0;49.0;8.0;41.0;-284.0;2529.0;-2813.0;-445.0;-284.0;-153.0;-8.0;;;;;38.0;51.0;
292;Overige centrale overheid;2007 4e kwartaal;3135.0;47.0;47.0;0.0;0.0;0.0;47.0;0.0;0.0;0.0;0.0;0.0;589.0;47.0;47.0;0.0;0.0;1730.0;1644.0;43.0;43.0;552.0;555.0;-3.0;170.0;19.0;78.0;73.0;3053.0;1178.0;867.0;311.0;972.0;220.0;220.0;572.0;;;-352.0;0.0;352.0;-2.0;50.0;50.0;0.0;21.0;6.0;0.0;6.0;15.0;0.0;15.0;26.0;0.0;26.0;157.0;8.0;137.0;12.0;0.0;0.0;0.0;79.0;6.0;73.0;82.0;3135.0;-3053.0;-136.0;82.0;-220.0;2.0;;;;;46.0;50.0;
293;Overige centrale overheid;2007;11641.0;186.0;186.0;0.0;0.0;0.0;186.0;0.0;0.0;0.0;0.0;0.0;2343.0;177.0;177.0;0.0;0.0;6270.0;5952.0;148.0;170.0;2089.0;2117.0;-28.0;576.0;72.0;216.0;288.0;11652.0;4539.0;3374.0;1165.0;3640.0;687.0;687.0;2047.0;2134.0;-87.0;-1360.0;0.0;1360.0;5.0;195.0;195.0;0.0;85.0;23.0;0.0;23.0;62.0;0.0;62.0;112.0;0.0;112.0;707.0;16.0;630.0;61.0;7.0;1.0;6.0;315.0;27.0;288.0;-11.0;11641.0;-11652.0;-703.0;-11.0;-687.0;-5.0;;;;;171.0;195.0;
294;Overige centrale overheid;2008 1e kwartaal;2946.0;64.0;64.0;0.0;0.0;0.0;64.0;0.0;0.0;0.0;0.0;0.0;618.0;40.0;40.0;0.0;0.0;1562.0;1510.0;22.0;30.0;501.0;500.0;1.0;161.0;25.0;37.0;99.0;2880.0;1056.0;779.0;277.0;898.0;245.0;245.0;623.0;;;-378.0;0.0;378.0;-56.0;39.0;39.0;0.0;7.0;4.0;0.0;4.0;3.0;0.0;3.0;27.0;0.0;27.0;177.0;2.0;164.0;11.0;2.0;0.0;2.0;107.0;8.0;99.0;66.0;2946.0;-2880.0;-123.0;66.0;-245.0;56.0;;;;;40.0;39.0;
295;Overige centrale overheid;2008 2e kwartaal;3298.0;64.0;64.0;0.0;0.0;0.0;64.0;0.0;0.0;0.0;0.0;0.0;702.0;50.0;50.0;0.0;0.0;1869.0;1791.0;35.0;43.0;460.0;457.0;3.0;153.0;26.0;46.0;81.0;3322.0;1373.0;1022.0;351.0;948.0;275.0;275.0;640.0;;;-365.0;0.0;365.0;-7.0;55.0;55.0;0.0;7.0;4.0;0.0;4.0;3.0;0.0;3.0;26.0;0.0;26.0;187.0;3.0;175.0;9.0;5.0;1.0;4.0;88.0;7.0;81.0;-24.0;3298.0;-3322.0;-292.0;-24.0;-275.0;7.0;;;;;49.0;56.0;
296;Overige centrale overheid;2008 3e kwartaal;2775.0;63.0;63.0;0.0;0.0;0.0;63.0;0.0;0.0;0.0;0.0;0.0;616.0;45.0;45.0;0.0;0.0;1512.0;1431.0;37.0;44.0;391.0;389.0;2.0;148.0;23.0;54.0;71.0;2910.0;1063.0;793.0;270.0;919.0;178.0;178.0;539.0;;;-361.0;0.0;361.0;31.0;47.0;47.0;0.0;8.0;5.0;0.0;5.0;3.0;0.0;3.0;26.0;0.0;26.0;190.0;4.0;167.0;19.0;9.0;0.0;9.0;78.0;7.0;71.0;-135.0;2775.0;-2910.0;-344.0;-135.0;-178.0;-31.0;;;;;42.0;47.0;
297;Overige centrale overheid;2008 4e kwartaal;3237.0;64.0;64.0;0.0;0.0;0.0;64.0;0.0;0.0;0.0;0.0;0.0;666.0;51.0;51.0;0.0;0.0;1600.0;1518.0;42.0;40.0;698.0;690.0;8.0;158.0;28.0;102.0;28.0;3195.0;1304.0;960.0;344.0;965.0;239.0;239.0;613.0;;;-374.0;0.0;374.0;39.0;41.0;41.0;0.0;7.0;5.0;0.0;5.0;2.0;0.0;2.0;28.0;0.0;28.0;163.0;8.0;136.0;19.0;2.0;0.0;2.0;33.0;5.0;28.0;42.0;3237.0;-3195.0;-236.0;42.0;-239.0;-39.0;;;;;49.0;41.0;
298;Overige centrale overheid;2008;12256.0;255.0;255.0;0.0;0.0;0.0;255.0;0.0;0.0;0.0;0.0;0.0;2602.0;186.0;186.0;0.0;0.0;6543.0;6250.0;136.0;157.0;2050.0;2036.0;14.0;620.0;102.0;239.0;279.0;12307.0;4796.0;3554.0;1242.0;3730.0;937.0;937.0;2415.0;2470.0;-55.0;-1478.0;0.0;1478.0;7.0;182.0;182.0;0.0;29.0;18.0;0.0;18.0;11.0;0.0;11.0;107.0;0.0;107.0;717.0;17.0;642.0;58.0;18.0;1.0;17.0;306.0;27.0;279.0;-51.0;12256.0;-12307.0;-995.0;-51.0;-937.0;-7.0;;;;;180.0;183.0;
299;Overige centrale overheid;2009 1e kwartaal;3105.0;60.0;60.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;0.0;0.0;670.0;22.0;22.0;0.0;0.0;1746.0;1676.0;35.0;35.0;429.0;423.0;6.0;178.0;30.0;64.0;84.0;3108.0;1141.0;848.0;293.0;977.0;198.0;198.0;586.0;;;-388.0;0.0;388.0;15.0;43.0;43.0;0.0;7.0;4.0;0.0;4.0;3.0;0.0;3.0;26.0;0.0;26.0;202.0;1.0;167.0;34.0;19.0;17.0;2.0;92.0;8.0;84.0;-3.0;3105.0;-3108.0;-216.0;-3.0;-198.0;-15.0;;;;;22.0;45.0;
300;Overige centrale overheid;2009 2e kwartaal;3451.0;62.0;62.0;0.0;0.0;0.0;62.0;0.0;0.0;0.0;0.0;0.0;696.0;26.0;26.0;0.0;0.0;1954.0;1864.0;36.0;54.0;522.0;521.0;1.0;191.0;27.0;92.0;72.0;3440.0;1454.0;1086.0;368.0;997.0;222.0;222.0;619.0;;;-397.0;0.0;397.0;14.0;43.0;43.0;0.0;5.0;4.0;0.0;4.0;1.0;0.0;1.0;27.0;0.0;27.0;181.0;0.0;172.0;9.0;20.0;19.0;1.0;80.0;8.0;72.0;11.0;3451.0;-3440.0;-225.0;11.0;-222.0;-14.0;;;;;26.0;45.0;
301;Overige centrale overheid;2009 3e kwartaal;2910.0;64.0;64.0;0.0;0.0;0.0;64.0;0.0;0.0;0.0;0.0;0.0;672.0;23.0;23.0;0.0;0.0;1501.0;1420.0;35.0;46.0;453.0;452.0;1.0;197.0;27.0;90.0;80.0;3071.0;1136.0;855.0;281.0;956.0;198.0;198.0;597.0;;;-399.0;0.0;399.0;14.0;37.0;37.0;0.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;28.0;0.0;28.0;189.0;0.0;178.0;11.0;20.0;18.0;2.0;89.0;9.0;80.0;-161.0;2910.0;-3071.0;-373.0;-161.0;-198.0;-14.0;;;;;23.0;39.0;
302;Overige centrale overheid;2009 4e kwartaal;3087.0;69.0;69.0;0.0;0.0;0.0;69.0;0.0;0.0;0.0;0.0;0.0;670.0;30.0;30.0;0.0;0.0;1372.0;1289.0;38.0;45.0;738.0;733.0;5.0;208.0;30.0;126.0;52.0;3386.0;1384.0;1032.0;352.0;1028.0;236.0;236.0;634.0;;;-398.0;0.0;398.0;13.0;40.0;40.0;0.0;7.0;5.0;0.0;5.0;2.0;0.0;2.0;30.0;0.0;30.0;172.0;4.0;158.0;10.0;20.0;18.0;2.0;58.0;6.0;52.0;-299.0;3087.0;-3386.0;-548.0;-299.0;-236.0;-13.0;;;;;30.0;43.0;
303;Overige centrale overheid;2009;12553.0;255.0;255.0;0.0;0.0;0.0;255.0;0.0;0.0;0.0;0.0;0.0;2708.0;101.0;101.0;0.0;0.0;6573.0;6249.0;144.0;180.0;2142.0;2129.0;13.0;774.0;114.0;372.0;288.0;13005.0;5115.0;3821.0;1294.0;3958.0;854.0;854.0;2436.0;2510.0;-74.0;-1582.0;0.0;1582.0;56.0;163.0;163.0;0.0;24.0;18.0;0.0;18.0;6.0;0.0;6.0;111.0;0.0;111.0;744.0;5.0;675.0;64.0;79.0;72.0;7.0;319.0;31.0;288.0;-452.0;12553.0;-13005.0;-1362.0;-452.0;-854.0;-56.0;;;;;101.0;172.0;
304;Overige centrale overheid;2010 1e kwartaal;3704.0;68.0;68.0;0.0;0.0;0.0;68.0;0.0;0.0;0.0;0.0;0.0;686.0;15.0;15.0;0.0;0.0;1965.0;1847.0;34.0;84.0;769.0;768.0;1.0;201.0;40.0;71.0;90.0;3082.0;1158.0;856.0;302.0;943.0;190.0;190.0;608.0;;;-418.0;0.0;418.0;-1.0;47.0;47.0;0.0;4.0;4.0;0.0;4.0;0.0;0.0;0.0;25.0;0.0;25.0;187.0;0.0;171.0;16.0;12.0;10.0;2.0;99.0;9.0;90.0;622.0;3704.0;-3082.0;433.0;622.0;-190.0;1.0;;;;;15.0;49.0;
305;Overige centrale overheid;2010 2e kwartaal;4949.0;65.0;65.0;0.0;0.0;0.0;65.0;0.0;0.0;0.0;0.0;0.0;710.0;24.0;24.0;0.0;0.0;1822.0;1740.0;34.0;48.0;2119.0;719.0;1400.0;209.0;39.0;102.0;68.0;3551.0;1502.0;1118.0;384.0;983.0;263.0;263.0;689.0;;;-426.0;0.0;426.0;5.0;53.0;53.0;0.0;4.0;4.0;0.0;4.0;0.0;0.0;0.0;25.0;0.0;25.0;201.0;0.0;184.0;17.0;13.0;10.0;3.0;76.0;8.0;68.0;1398.0;4949.0;-3551.0;1130.0;1398.0;-263.0;-5.0;;;;;24.0;55.0;
306;Overige centrale overheid;2010 3e kwartaal;3288.0;59.0;59.0;0.0;0.0;0.0;59.0;0.0;0.0;0.0;0.0;0.0;697.0;22.0;22.0;0.0;0.0;1593.0;1519.0;34.0;40.0;704.0;702.0;2.0;213.0;35.0;106.0;72.0;3094.0;1164.0;868.0;296.0;938.0;200.0;200.0;632.0;;;-432.0;0.0;432.0;6.0;46.0;46.0;0.0;6.0;6.0;0.0;6.0;0.0;0.0;0.0;25.0;0.0;25.0;185.0;0.0;169.0;16.0;11.0;9.0;2.0;81.0;9.0;72.0;194.0;3288.0;-3094.0;-12.0;194.0;-200.0;-6.0;;;;;21.0;48.0;
307;Overige centrale overheid;2010 4e kwartaal;2991.0;53.0;53.0;0.0;0.0;0.0;53.0;0.0;0.0;0.0;0.0;0.0;692.0;23.0;23.0;0.0;0.0;1341.0;1259.0;35.0;47.0;644.0;645.0;-1.0;238.0;37.0;152.0;49.0;3433.0;1411.0;1043.0;368.0;1021.0;236.0;236.0;673.0;;;-437.0;0.0;437.0;5.0;54.0;54.0;0.0;7.0;5.0;0.0;5.0;2.0;0.0;2.0;26.0;0.0;26.0;167.0;8.0;143.0;16.0;12.0;10.0;2.0;57.0;8.0;49.0;-442.0;2991.0;-3433.0;-683.0;-442.0;-236.0;-5.0;;;;;23.0;57.0;
308;Overige centrale overheid;2010;14932.0;245.0;245.0;0.0;0.0;0.0;245.0;0.0;0.0;0.0;0.0;0.0;2785.0;84.0;84.0;0.0;0.0;6721.0;6365.0;137.0;219.0;4236.0;2834.0;1402.0;861.0;151.0;431.0;279.0;13160.0;5235.0;3885.0;1350.0;3885.0;889.0;889.0;2602.0;2631.0;-29.0;-1713.0;0.0;1713.0;15.0;200.0;200.0;0.0;21.0;19.0;0.0;19.0;2.0;0.0;2.0;101.0;0.0;101.0;740.0;8.0;667.0;65.0;48.0;39.0;9.0;313.0;34.0;279.0;1772.0;14932.0;-13160.0;868.0;1772.0;-889.0;-15.0;;;;;83.0;209.0;
309;Overige centrale overheid;2011 1e kwartaal;3545.0;58.0;58.0;0.0;0.0;0.0;58.0;0.0;0.0;0.0;0.0;0.0;728.0;27.0;27.0;0.0;0.0;1978.0;1876.0;29.0;73.0;537.0;537.0;0.0;217.0;44.0;87.0;86.0;3144.0;1196.0;891.0;305.0;916.0;277.0;277.0;724.0;;;-447.0;0.0;447.0;-4.0;22.0;22.0;0.0;4.0;4.0;0.0;4.0;0.0;0.0;0.0;25.0;0.0;25.0;163.0;1.0;152.0;10.0;3.0;0.0;3.0;95.0;9.0;86.0;401.0;3545.0;-3144.0;128.0;401.0;-277.0;4.0;;;;;27.0;22.0;
310;Overige centrale overheid;2011 2e kwartaal;3496.0;82.0;82.0;0.0;0.0;0.0;82.0;0.0;0.0;0.0;0.0;0.0;720.0;28.0;28.0;0.0;0.0;1770.0;1694.0;32.0;44.0;681.0;681.0;0.0;215.0;38.0;113.0;64.0;3474.0;1515.0;1135.0;380.0;971.0;236.0;236.0;694.0;;;-458.0;0.0;458.0;-2.0;27.0;27.0;0.0;4.0;4.0;0.0;4.0;0.0;0.0;0.0;26.0;0.0;26.0;162.0;1.0;152.0;9.0;3.0;0.0;3.0;74.0;10.0;64.0;22.0;3496.0;-3474.0;-212.0;22.0;-236.0;2.0;;;;;28.0;27.0;
311;Overige centrale overheid;2011 3e kwartaal;3135.0;67.0;67.0;0.0;0.0;0.0;67.0;0.0;0.0;0.0;0.0;0.0;714.0;23.0;23.0;0.0;0.0;1530.0;1458.0;33.0;39.0;588.0;586.0;2.0;213.0;32.0;117.0;64.0;3029.0;1166.0;876.0;290.0;929.0;198.0;198.0;639.0;;;-441.0;0.0;441.0;0.0;28.0;28.0;0.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;26.0;0.0;26.0;160.0;2.0;149.0;9.0;3.0;0.0;3.0;73.0;9.0;64.0;106.0;3135.0;-3029.0;-92.0;106.0;-198.0;0.0;;;;;23.0;29.0;
312;Overige centrale overheid;2011 4e kwartaal;3274.0;69.0;69.0;0.0;0.0;0.0;69.0;0.0;0.0;0.0;0.0;0.0;704.0;14.0;14.0;0.0;0.0;1347.0;1266.0;38.0;43.0;910.0;755.0;155.0;230.0;43.0;145.0;42.0;3174.0;1403.0;1041.0;362.0;1035.0;56.0;56.0;517.0;;;-461.0;0.0;461.0;10.0;31.0;31.0;0.0;6.0;6.0;0.0;6.0;0.0;0.0;0.0;26.0;0.0;26.0;92.0;3.0;81.0;8.0;3.0;0.0;3.0;51.0;9.0;42.0;100.0;3274.0;-3174.0;34.0;100.0;-56.0;-10.0;;;;;13.0;34.0;
313;Overige centrale overheid;2011;13450.0;276.0;276.0;0.0;0.0;0.0;276.0;0.0;0.0;0.0;0.0;0.0;2866.0;92.0;92.0;0.0;0.0;6625.0;6294.0;132.0;199.0;2716.0;2559.0;157.0;875.0;157.0;462.0;256.0;12821.0;5280.0;3943.0;1337.0;3851.0;767.0;767.0;2574.0;2683.0;-109.0;-1807.0;0.0;1807.0;4.0;108.0;108.0;0.0;19.0;19.0;0.0;19.0;0.0;0.0;0.0;103.0;0.0;103.0;577.0;7.0;534.0;36.0;12.0;0.0;12.0;293.0;37.0;256.0;629.0;13450.0;-12821.0;-142.0;629.0;-767.0;-4.0;;;;;91.0;112.0;
314;Overige centrale overheid;2012 1e kwartaal;3242.0;50.0;50.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;776.0;18.0;18.0;0.0;0.0;1703.0;1629.0;30.0;44.0;491.0;491.0;0.0;204.0;40.0;97.0;67.0;3116.0;1195.0;860.0;335.0;943.0;181.0;181.0;648.0;;;-467.0;0.0;467.0;1.0;12.0;12.0;0.0;4.0;4.0;0.0;4.0;0.0;0.0;0.0;25.0;0.0;25.0;186.0;1.0;175.0;10.0;21.0;19.0;2.0;81.0;14.0;67.0;126.0;3242.0;-3116.0;-56.0;126.0;-181.0;-1.0;;;;;18.0;12.0;
315;Overige centrale overheid;2012 2e kwartaal;3648.0;49.0;49.0;0.0;0.0;0.0;49.0;0.0;0.0;0.0;0.0;0.0;765.0;21.0;21.0;0.0;0.0;1938.0;1864.0;34.0;40.0;661.0;659.0;2.0;214.0;32.0;114.0;68.0;3369.0;1528.0;1107.0;421.0;984.0;66.0;66.0;544.0;;;-478.0;0.0;478.0;1.0;19.0;19.0;0.0;4.0;4.0;0.0;4.0;0.0;0.0;0.0;24.0;0.0;24.0;166.0;1.0;155.0;10.0;22.0;20.0;2.0;77.0;9.0;68.0;279.0;3648.0;-3369.0;212.0;279.0;-66.0;-1.0;;;;;21.0;19.0;
316;Overige centrale overheid;2012 3e kwartaal;2973.0;47.0;47.0;0.0;0.0;0.0;47.0;0.0;0.0;0.0;0.0;0.0;729.0;19.0;19.0;0.0;0.0;1450.0;1365.0;30.0;55.0;560.0;559.0;1.0;168.0;32.0;61.0;75.0;2969.0;1181.0;859.0;322.0;949.0;92.0;92.0;555.0;;;-463.0;0.0;463.0;-4.0;23.0;23.0;0.0;6.0;6.0;0.0;6.0;0.0;0.0;0.0;24.0;0.0;24.0;128.0;1.0;118.0;9.0;23.0;19.0;4.0;84.0;9.0;75.0;4.0;2973.0;-2969.0;-84.0;4.0;-92.0;4.0;;;;;19.0;23.0;
317;Overige centrale overheid;2012 4e kwartaal;3089.0;44.0;44.0;0.0;0.0;0.0;44.0;0.0;0.0;0.0;0.0;0.0;713.0;12.0;12.0;0.0;0.0;1507.0;1441.0;32.0;34.0;637.0;638.0;-1.0;176.0;41.0;87.0;48.0;3542.0;1414.0;1019.0;395.0;1041.0;359.0;359.0;832.0;;;-473.0;0.0;473.0;-3.0;20.0;20.0;0.0;6.0;6.0;0.0;6.0;0.0;0.0;0.0;25.0;0.0;25.0;125.0;2.0;115.0;8.0;26.0;20.0;6.0;56.0;8.0;48.0;-453.0;3089.0;-3542.0;-809.0;-453.0;-359.0;3.0;;;;;12.0;25.0;
318;Overige centrale overheid;2012;12952.0;190.0;190.0;0.0;0.0;0.0;190.0;0.0;0.0;0.0;0.0;0.0;2983.0;70.0;70.0;0.0;0.0;6598.0;6299.0;126.0;173.0;2349.0;2347.0;2.0;762.0;145.0;359.0;258.0;12996.0;5318.0;3845.0;1473.0;3917.0;698.0;698.0;2579.0;2607.0;-28.0;-1881.0;0.0;1881.0;-5.0;74.0;74.0;0.0;20.0;20.0;0.0;20.0;0.0;0.0;0.0;98.0;0.0;98.0;605.0;5.0;563.0;37.0;92.0;78.0;14.0;298.0;40.0;258.0;-44.0;12952.0;-12996.0;-737.0;-44.0;-698.0;5.0;;;;;70.0;79.0;
319;Overige centrale overheid;2013 1e kwartaal;4736.0;44.0;44.0;0.0;0.0;0.0;44.0;0.0;0.0;0.0;0.0;0.0;787.0;19.0;19.0;0.0;0.0;3271.0;3204.0;29.0;38.0;404.0;401.0;3.0;211.0;60.0;57.0;94.0;4209.0;1978.0;1465.0;513.0;1228.0;126.0;126.0;672.0;;;-546.0;0.0;546.0;5.0;22.0;22.0;0.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;18.0;0.0;18.0;145.0;0.0;135.0;10.0;25.0;22.0;3.0;111.0;17.0;94.0;527.0;4736.0;-4209.0;396.0;527.0;-126.0;-5.0;;;;;19.0;25.0;
320;Overige centrale overheid;2013 2e kwartaal;4971.0;43.0;43.0;0.0;0.0;0.0;43.0;0.0;0.0;0.0;0.0;0.0;814.0;12.0;12.0;0.0;0.0;3194.0;3116.0;32.0;46.0;670.0;670.0;0.0;238.0;46.0;90.0;102.0;4837.0;2537.0;1868.0;669.0;1273.0;126.0;126.0;686.0;;;-560.0;0.0;560.0;-3.0;23.0;23.0;0.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;18.0;0.0;18.0;151.0;0.0;140.0;11.0;28.0;24.0;4.0;119.0;17.0;102.0;134.0;4971.0;-4837.0;11.0;134.0;-126.0;3.0;;;;;12.0;24.0;
321;Overige centrale overheid;2013 3e kwartaal;4298.0;46.0;46.0;0.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0;0.0;776.0;16.0;16.0;0.0;0.0;2546.0;2474.0;26.0;46.0;640.0;636.0;4.0;274.0;47.0;113.0;114.0;4297.0;1975.0;1454.0;521.0;1256.0;196.0;196.0;740.0;;;-544.0;0.0;544.0;-9.0;21.0;21.0;0.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;17.0;0.0;17.0;145.0;0.0;135.0;10.0;21.0;17.0;4.0;126.0;12.0;114.0;1.0;4298.0;-4297.0;-186.0;1.0;-196.0;9.0;;;;;16.0;23.0;
322;Overige centrale overheid;2013 4e kwartaal;5035.0;43.0;43.0;0.0;0.0;0.0;43.0;0.0;0.0;0.0;0.0;0.0;749.0;17.0;17.0;0.0;0.0;2813.0;2723.0;32.0;58.0;1201.0;701.0;500.0;212.0;55.0;62.0;95.0;4961.0;2432.0;1815.0;617.0;1346.0;335.0;335.0;887.0;;;-552.0;0.0;552.0;-15.0;18.0;18.0;0.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;19.0;0.0;19.0;148.0;0.0;136.0;12.0;16.0;13.0;3.0;105.0;10.0;95.0;74.0;5035.0;-4961.0;-246.0;74.0;-335.0;15.0;;;;;17.0;20.0;
323;Overige centrale overheid;2013;19040.0;176.0;176.0;0.0;0.0;0.0;176.0;0.0;0.0;0.0;0.0;0.0;3126.0;64.0;64.0;0.0;0.0;11824.0;11517.0;119.0;188.0;2915.0;2408.0;507.0;935.0;208.0;322.0;405.0;18304.0;8922.0;6602.0;2320.0;5103.0;783.0;783.0;2985.0;;;-2202.0;0.0;2202.0;-22.0;84.0;84.0;0.0;20.0;20.0;0.0;20.0;0.0;0.0;0.0;72.0;0.0;72.0;589.0;0.0;546.0;43.0;90.0;76.0;14.0;461.0;56.0;405.0;736.0;19040.0;-18304.0;-25.0;736.0;-783.0;22.0;;;;;64.0;92.0;
324;Lokale overheid;1969;7687.0;390.0;267.0;0.0;0.0;0.0;267.0;123.0;0.0;123.0;0.0;0.0;843.0;798.0;447.0;278.0;73.0;4602.0;4453.0;0.0;149.0;639.0;;;415.0;99.0;0.0;316.0;8707.0;3849.0;2963.0;886.0;1238.0;1203.0;1201.0;1769.0;;;-568.0;2.0;568.0;-109.0;876.0;876.0;0.0;515.0;496.0;0.0;496.0;19.0;0.0;19.0;97.0;97.0;0.0;68.0;0.0;0.0;68.0;48.0;;;354.0;38.0;316.0;-1020.0;7687.0;-8707.0;-2114.0;-1020.0;-1203.0;109.0;;;;;441.0;889.0;
325;Lokale overheid;1970;9075.0;410.0;282.0;0.0;0.0;0.0;282.0;128.0;0.0;128.0;0.0;0.0;1001.0;917.0;514.0;319.0;84.0;5503.0;5333.0;0.0;170.0;740.0;;;504.0;118.0;0.0;386.0;10032.0;4330.0;3324.0;1006.0;1449.0;1223.0;1220.0;1887.0;;;-667.0;3.0;667.0;-65.0;1080.0;1080.0;0.0;631.0;615.0;0.0;615.0;16.0;0.0;16.0;141.0;141.0;0.0;76.0;0.0;0.0;76.0;70.0;;;430.0;44.0;386.0;-957.0;9075.0;-10032.0;-2115.0;-957.0;-1223.0;65.0;;;;;507.0;1097.0;
326;Lokale overheid;1971;10430.0;456.0;308.0;0.0;0.0;0.0;308.0;148.0;0.0;148.0;0.0;0.0;1119.0;874.0;491.0;303.0;80.0;6501.0;6322.0;0.0;179.0;883.0;;;597.0;131.0;0.0;466.0;11540.0;4966.0;3787.0;1179.0;1646.0;1409.0;1406.0;2192.0;;;-786.0;3.0;786.0;-124.0;1226.0;1226.0;0.0;745.0;723.0;0.0;723.0;22.0;0.0;22.0;180.0;180.0;0.0;84.0;0.0;0.0;84.0;108.0;;;514.0;48.0;466.0;-1110.0;10430.0;-11540.0;-2395.0;-1110.0;-1409.0;124.0;;;;;483.0;1247.0;
