ID;Niveau;SectorenEnDomeinen;CaribischNederland;Perioden;MboStudenten_1
4059;Mbo niveau 3;79999 Niet toebedeeld;Bonaire;2020/'21;0.0
4060;Mbo niveau 3;79999 Niet toebedeeld;Bonaire;2021/'22;0.0
4061;Mbo niveau 3;79999 Niet toebedeeld;Bonaire;2022/'23;0.0
4062;Mbo niveau 3;79999 Niet toebedeeld;Bonaire;2023/'24;0.0
4063;Mbo niveau 3;79999 Niet toebedeeld;Bonaire;2024/'25;0.0
4064;Mbo niveau 3;79999 Niet toebedeeld;Sint Eustatius;2009/'10;
4065;Mbo niveau 3;79999 Niet toebedeeld;Sint Eustatius;2010/'11;
4066;Mbo niveau 3;79999 Niet toebedeeld;Sint Eustatius;2011/'12;
4067;Mbo niveau 3;79999 Niet toebedeeld;Sint Eustatius;2012/'13;
4068;Mbo niveau 3;79999 Niet toebedeeld;Sint Eustatius;2013/'14;
4069;Mbo niveau 3;79999 Niet toebedeeld;Sint Eustatius;2014/'15;
4070;Mbo niveau 3;79999 Niet toebedeeld;Sint Eustatius;2015/'16;
4071;Mbo niveau 3;79999 Niet toebedeeld;Sint Eustatius;2016/'17;
4072;Mbo niveau 3;79999 Niet toebedeeld;Sint Eustatius;2017/'18;
4073;Mbo niveau 3;79999 Niet toebedeeld;Sint Eustatius;2018/'19;
4074;Mbo niveau 3;79999 Niet toebedeeld;Sint Eustatius;2019/'20;
4075;Mbo niveau 3;79999 Niet toebedeeld;Sint Eustatius;2020/'21;
4076;Mbo niveau 3;79999 Niet toebedeeld;Sint Eustatius;2021/'22;
4077;Mbo niveau 3;79999 Niet toebedeeld;Sint Eustatius;2022/'23;
4078;Mbo niveau 3;79999 Niet toebedeeld;Sint Eustatius;2023/'24;
4079;Mbo niveau 3;79999 Niet toebedeeld;Sint Eustatius;2024/'25;
4080;Mbo niveau 3;79999 Niet toebedeeld;Saba;2009/'10;
4081;Mbo niveau 3;79999 Niet toebedeeld;Saba;2010/'11;
4082;Mbo niveau 3;79999 Niet toebedeeld;Saba;2011/'12;
4083;Mbo niveau 3;79999 Niet toebedeeld;Saba;2012/'13;
4084;Mbo niveau 3;79999 Niet toebedeeld;Saba;2013/'14;
4085;Mbo niveau 3;79999 Niet toebedeeld;Saba;2014/'15;
4086;Mbo niveau 3;79999 Niet toebedeeld;Saba;2015/'16;
4087;Mbo niveau 3;79999 Niet toebedeeld;Saba;2016/'17;
4088;Mbo niveau 3;79999 Niet toebedeeld;Saba;2017/'18;
4089;Mbo niveau 3;79999 Niet toebedeeld;Saba;2018/'19;
4090;Mbo niveau 3;79999 Niet toebedeeld;Saba;2019/'20;
4091;Mbo niveau 3;79999 Niet toebedeeld;Saba;2020/'21;
4092;Mbo niveau 3;79999 Niet toebedeeld;Saba;2021/'22;
4093;Mbo niveau 3;79999 Niet toebedeeld;Saba;2022/'23;
4094;Mbo niveau 3;79999 Niet toebedeeld;Saba;2023/'24;
4095;Mbo niveau 3;79999 Niet toebedeeld;Saba;2024/'25;
4096;Mbo niveau 4;Totaal;Caribisch Nederland;2009/'10;0.0
4097;Mbo niveau 4;Totaal;Caribisch Nederland;2010/'11;24.0
4098;Mbo niveau 4;Totaal;Caribisch Nederland;2011/'12;20.0
4099;Mbo niveau 4;Totaal;Caribisch Nederland;2012/'13;
4100;Mbo niveau 4;Totaal;Caribisch Nederland;2013/'14;80.0
4101;Mbo niveau 4;Totaal;Caribisch Nederland;2014/'15;175.0
4102;Mbo niveau 4;Totaal;Caribisch Nederland;2015/'16;242.0
4103;Mbo niveau 4;Totaal;Caribisch Nederland;2016/'17;91.0
4104;Mbo niveau 4;Totaal;Caribisch Nederland;2017/'18;98.0
4105;Mbo niveau 4;Totaal;Caribisch Nederland;2018/'19;84.0
4106;Mbo niveau 4;Totaal;Caribisch Nederland;2019/'20;74.0
4107;Mbo niveau 4;Totaal;Caribisch Nederland;2020/'21;126.0
4108;Mbo niveau 4;Totaal;Caribisch Nederland;2021/'22;172.0
4109;Mbo niveau 4;Totaal;Caribisch Nederland;2022/'23;166.0
4110;Mbo niveau 4;Totaal;Caribisch Nederland;2023/'24;200.0
4111;Mbo niveau 4;Totaal;Caribisch Nederland;2024/'25;208.0
4112;Mbo niveau 4;Totaal;Bonaire;2009/'10;0.0
4113;Mbo niveau 4;Totaal;Bonaire;2010/'11;24.0
4114;Mbo niveau 4;Totaal;Bonaire;2011/'12;20.0
4115;Mbo niveau 4;Totaal;Bonaire;2012/'13;
4116;Mbo niveau 4;Totaal;Bonaire;2013/'14;80.0
4117;Mbo niveau 4;Totaal;Bonaire;2014/'15;175.0
4118;Mbo niveau 4;Totaal;Bonaire;2015/'16;242.0
4119;Mbo niveau 4;Totaal;Bonaire;2016/'17;91.0
4120;Mbo niveau 4;Totaal;Bonaire;2017/'18;98.0
4121;Mbo niveau 4;Totaal;Bonaire;2018/'19;84.0
4122;Mbo niveau 4;Totaal;Bonaire;2019/'20;74.0
4123;Mbo niveau 4;Totaal;Bonaire;2020/'21;126.0
4124;Mbo niveau 4;Totaal;Bonaire;2021/'22;172.0
4125;Mbo niveau 4;Totaal;Bonaire;2022/'23;166.0
4126;Mbo niveau 4;Totaal;Bonaire;2023/'24;200.0
4127;Mbo niveau 4;Totaal;Bonaire;2024/'25;208.0
4128;Mbo niveau 4;Totaal;Sint Eustatius;2009/'10;
4129;Mbo niveau 4;Totaal;Sint Eustatius;2010/'11;
4130;Mbo niveau 4;Totaal;Sint Eustatius;2011/'12;
4131;Mbo niveau 4;Totaal;Sint Eustatius;2012/'13;
4132;Mbo niveau 4;Totaal;Sint Eustatius;2013/'14;
4133;Mbo niveau 4;Totaal;Sint Eustatius;2014/'15;
4134;Mbo niveau 4;Totaal;Sint Eustatius;2015/'16;
4135;Mbo niveau 4;Totaal;Sint Eustatius;2016/'17;
4136;Mbo niveau 4;Totaal;Sint Eustatius;2017/'18;
4137;Mbo niveau 4;Totaal;Sint Eustatius;2018/'19;
4138;Mbo niveau 4;Totaal;Sint Eustatius;2019/'20;
4139;Mbo niveau 4;Totaal;Sint Eustatius;2020/'21;
4140;Mbo niveau 4;Totaal;Sint Eustatius;2021/'22;
4141;Mbo niveau 4;Totaal;Sint Eustatius;2022/'23;
4142;Mbo niveau 4;Totaal;Sint Eustatius;2023/'24;
4143;Mbo niveau 4;Totaal;Sint Eustatius;2024/'25;
4144;Mbo niveau 4;Totaal;Saba;2009/'10;
4145;Mbo niveau 4;Totaal;Saba;2010/'11;
4146;Mbo niveau 4;Totaal;Saba;2011/'12;
4147;Mbo niveau 4;Totaal;Saba;2012/'13;
4148;Mbo niveau 4;Totaal;Saba;2013/'14;
4149;Mbo niveau 4;Totaal;Saba;2014/'15;
4150;Mbo niveau 4;Totaal;Saba;2015/'16;
4151;Mbo niveau 4;Totaal;Saba;2016/'17;
4152;Mbo niveau 4;Totaal;Saba;2017/'18;
4153;Mbo niveau 4;Totaal;Saba;2018/'19;
4154;Mbo niveau 4;Totaal;Saba;2019/'20;
4155;Mbo niveau 4;Totaal;Saba;2020/'21;
4156;Mbo niveau 4;Totaal;Saba;2021/'22;
4157;Mbo niveau 4;Totaal;Saba;2022/'23;
4158;Mbo niveau 4;Totaal;Saba;2023/'24;
4159;Mbo niveau 4;Totaal;Saba;2024/'25;
4160;Mbo niveau 4;Sector economie;Caribisch Nederland;2009/'10;0.0
4161;Mbo niveau 4;Sector economie;Caribisch Nederland;2010/'11;16.0
4162;Mbo niveau 4;Sector economie;Caribisch Nederland;2011/'12;13.0
4163;Mbo niveau 4;Sector economie;Caribisch Nederland;2012/'13;
4164;Mbo niveau 4;Sector economie;Caribisch Nederland;2013/'14;32.0
4165;Mbo niveau 4;Sector economie;Caribisch Nederland;2014/'15;44.0
4166;Mbo niveau 4;Sector economie;Caribisch Nederland;2015/'16;60.0
4167;Mbo niveau 4;Sector economie;Caribisch Nederland;2016/'17;26.0
4168;Mbo niveau 4;Sector economie;Caribisch Nederland;2017/'18;21.0
4169;Mbo niveau 4;Sector economie;Caribisch Nederland;2018/'19;16.0
4170;Mbo niveau 4;Sector economie;Caribisch Nederland;2019/'20;18.0
4171;Mbo niveau 4;Sector economie;Caribisch Nederland;2020/'21;48.0
4172;Mbo niveau 4;Sector economie;Caribisch Nederland;2021/'22;80.0
4173;Mbo niveau 4;Sector economie;Caribisch Nederland;2022/'23;84.0
4174;Mbo niveau 4;Sector economie;Caribisch Nederland;2023/'24;103.0
4175;Mbo niveau 4;Sector economie;Caribisch Nederland;2024/'25;106.0
4176;Mbo niveau 4;Sector economie;Bonaire;2009/'10;0.0
4177;Mbo niveau 4;Sector economie;Bonaire;2010/'11;16.0
4178;Mbo niveau 4;Sector economie;Bonaire;2011/'12;13.0
4179;Mbo niveau 4;Sector economie;Bonaire;2012/'13;
4180;Mbo niveau 4;Sector economie;Bonaire;2013/'14;32.0
4181;Mbo niveau 4;Sector economie;Bonaire;2014/'15;44.0
4182;Mbo niveau 4;Sector economie;Bonaire;2015/'16;60.0
4183;Mbo niveau 4;Sector economie;Bonaire;2016/'17;26.0
4184;Mbo niveau 4;Sector economie;Bonaire;2017/'18;21.0
4185;Mbo niveau 4;Sector economie;Bonaire;2018/'19;16.0
4186;Mbo niveau 4;Sector economie;Bonaire;2019/'20;18.0
4187;Mbo niveau 4;Sector economie;Bonaire;2020/'21;48.0
4188;Mbo niveau 4;Sector economie;Bonaire;2021/'22;80.0
4189;Mbo niveau 4;Sector economie;Bonaire;2022/'23;84.0
4190;Mbo niveau 4;Sector economie;Bonaire;2023/'24;103.0
4191;Mbo niveau 4;Sector economie;Bonaire;2024/'25;106.0
4192;Mbo niveau 4;Sector economie;Sint Eustatius;2009/'10;
4193;Mbo niveau 4;Sector economie;Sint Eustatius;2010/'11;
4194;Mbo niveau 4;Sector economie;Sint Eustatius;2011/'12;
4195;Mbo niveau 4;Sector economie;Sint Eustatius;2012/'13;
4196;Mbo niveau 4;Sector economie;Sint Eustatius;2013/'14;
4197;Mbo niveau 4;Sector economie;Sint Eustatius;2014/'15;
4198;Mbo niveau 4;Sector economie;Sint Eustatius;2015/'16;
4199;Mbo niveau 4;Sector economie;Sint Eustatius;2016/'17;
4200;Mbo niveau 4;Sector economie;Sint Eustatius;2017/'18;
4201;Mbo niveau 4;Sector economie;Sint Eustatius;2018/'19;
4202;Mbo niveau 4;Sector economie;Sint Eustatius;2019/'20;
4203;Mbo niveau 4;Sector economie;Sint Eustatius;2020/'21;
4204;Mbo niveau 4;Sector economie;Sint Eustatius;2021/'22;
4205;Mbo niveau 4;Sector economie;Sint Eustatius;2022/'23;
4206;Mbo niveau 4;Sector economie;Sint Eustatius;2023/'24;
4207;Mbo niveau 4;Sector economie;Sint Eustatius;2024/'25;
4208;Mbo niveau 4;Sector economie;Saba;2009/'10;
4209;Mbo niveau 4;Sector economie;Saba;2010/'11;
4210;Mbo niveau 4;Sector economie;Saba;2011/'12;
4211;Mbo niveau 4;Sector economie;Saba;2012/'13;
4212;Mbo niveau 4;Sector economie;Saba;2013/'14;
4213;Mbo niveau 4;Sector economie;Saba;2014/'15;
4214;Mbo niveau 4;Sector economie;Saba;2015/'16;
4215;Mbo niveau 4;Sector economie;Saba;2016/'17;
4216;Mbo niveau 4;Sector economie;Saba;2017/'18;
4217;Mbo niveau 4;Sector economie;Saba;2018/'19;
4218;Mbo niveau 4;Sector economie;Saba;2019/'20;
4219;Mbo niveau 4;Sector economie;Saba;2020/'21;
4220;Mbo niveau 4;Sector economie;Saba;2021/'22;
4221;Mbo niveau 4;Sector economie;Saba;2022/'23;
4222;Mbo niveau 4;Sector economie;Saba;2023/'24;
4223;Mbo niveau 4;Sector economie;Saba;2024/'25;
4224;Mbo niveau 4;Sector techniek;Caribisch Nederland;2009/'10;0.0
4225;Mbo niveau 4;Sector techniek;Caribisch Nederland;2010/'11;0.0
4226;Mbo niveau 4;Sector techniek;Caribisch Nederland;2011/'12;0.0
4227;Mbo niveau 4;Sector techniek;Caribisch Nederland;2012/'13;
4228;Mbo niveau 4;Sector techniek;Caribisch Nederland;2013/'14;34.0
4229;Mbo niveau 4;Sector techniek;Caribisch Nederland;2014/'15;89.0
4230;Mbo niveau 4;Sector techniek;Caribisch Nederland;2015/'16;92.0
4231;Mbo niveau 4;Sector techniek;Caribisch Nederland;2016/'17;26.0
4232;Mbo niveau 4;Sector techniek;Caribisch Nederland;2017/'18;24.0
4233;Mbo niveau 4;Sector techniek;Caribisch Nederland;2018/'19;19.0
4234;Mbo niveau 4;Sector techniek;Caribisch Nederland;2019/'20;15.0
4235;Mbo niveau 4;Sector techniek;Caribisch Nederland;2020/'21;15.0
4236;Mbo niveau 4;Sector techniek;Caribisch Nederland;2021/'22;29.0
4237;Mbo niveau 4;Sector techniek;Caribisch Nederland;2022/'23;23.0
4238;Mbo niveau 4;Sector techniek;Caribisch Nederland;2023/'24;9.0
4239;Mbo niveau 4;Sector techniek;Caribisch Nederland;2024/'25;0.0
4240;Mbo niveau 4;Sector techniek;Bonaire;2009/'10;0.0
4241;Mbo niveau 4;Sector techniek;Bonaire;2010/'11;0.0
4242;Mbo niveau 4;Sector techniek;Bonaire;2011/'12;0.0
4243;Mbo niveau 4;Sector techniek;Bonaire;2012/'13;
4244;Mbo niveau 4;Sector techniek;Bonaire;2013/'14;34.0
4245;Mbo niveau 4;Sector techniek;Bonaire;2014/'15;89.0
4246;Mbo niveau 4;Sector techniek;Bonaire;2015/'16;92.0
4247;Mbo niveau 4;Sector techniek;Bonaire;2016/'17;26.0
4248;Mbo niveau 4;Sector techniek;Bonaire;2017/'18;24.0
4249;Mbo niveau 4;Sector techniek;Bonaire;2018/'19;19.0
4250;Mbo niveau 4;Sector techniek;Bonaire;2019/'20;15.0
4251;Mbo niveau 4;Sector techniek;Bonaire;2020/'21;15.0
4252;Mbo niveau 4;Sector techniek;Bonaire;2021/'22;29.0
4253;Mbo niveau 4;Sector techniek;Bonaire;2022/'23;23.0
4254;Mbo niveau 4;Sector techniek;Bonaire;2023/'24;9.0
4255;Mbo niveau 4;Sector techniek;Bonaire;2024/'25;0.0
4256;Mbo niveau 4;Sector techniek;Sint Eustatius;2009/'10;
4257;Mbo niveau 4;Sector techniek;Sint Eustatius;2010/'11;
4258;Mbo niveau 4;Sector techniek;Sint Eustatius;2011/'12;
4259;Mbo niveau 4;Sector techniek;Sint Eustatius;2012/'13;
4260;Mbo niveau 4;Sector techniek;Sint Eustatius;2013/'14;
4261;Mbo niveau 4;Sector techniek;Sint Eustatius;2014/'15;
4262;Mbo niveau 4;Sector techniek;Sint Eustatius;2015/'16;
4263;Mbo niveau 4;Sector techniek;Sint Eustatius;2016/'17;
4264;Mbo niveau 4;Sector techniek;Sint Eustatius;2017/'18;
4265;Mbo niveau 4;Sector techniek;Sint Eustatius;2018/'19;
4266;Mbo niveau 4;Sector techniek;Sint Eustatius;2019/'20;
4267;Mbo niveau 4;Sector techniek;Sint Eustatius;2020/'21;
4268;Mbo niveau 4;Sector techniek;Sint Eustatius;2021/'22;
4269;Mbo niveau 4;Sector techniek;Sint Eustatius;2022/'23;
4270;Mbo niveau 4;Sector techniek;Sint Eustatius;2023/'24;
4271;Mbo niveau 4;Sector techniek;Sint Eustatius;2024/'25;
4272;Mbo niveau 4;Sector techniek;Saba;2009/'10;
4273;Mbo niveau 4;Sector techniek;Saba;2010/'11;
4274;Mbo niveau 4;Sector techniek;Saba;2011/'12;
4275;Mbo niveau 4;Sector techniek;Saba;2012/'13;
4276;Mbo niveau 4;Sector techniek;Saba;2013/'14;
4277;Mbo niveau 4;Sector techniek;Saba;2014/'15;
4278;Mbo niveau 4;Sector techniek;Saba;2015/'16;
4279;Mbo niveau 4;Sector techniek;Saba;2016/'17;
4280;Mbo niveau 4;Sector techniek;Saba;2017/'18;
4281;Mbo niveau 4;Sector techniek;Saba;2018/'19;
4282;Mbo niveau 4;Sector techniek;Saba;2019/'20;
4283;Mbo niveau 4;Sector techniek;Saba;2020/'21;
4284;Mbo niveau 4;Sector techniek;Saba;2021/'22;
4285;Mbo niveau 4;Sector techniek;Saba;2022/'23;
4286;Mbo niveau 4;Sector techniek;Saba;2023/'24;
4287;Mbo niveau 4;Sector techniek;Saba;2024/'25;
4288;Mbo niveau 4;Sector zorg en welzijn;Caribisch Nederland;2009/'10;0.0
4289;Mbo niveau 4;Sector zorg en welzijn;Caribisch Nederland;2010/'11;8.0
4290;Mbo niveau 4;Sector zorg en welzijn;Caribisch Nederland;2011/'12;7.0
4291;Mbo niveau 4;Sector zorg en welzijn;Caribisch Nederland;2012/'13;
4292;Mbo niveau 4;Sector zorg en welzijn;Caribisch Nederland;2013/'14;14.0
4293;Mbo niveau 4;Sector zorg en welzijn;Caribisch Nederland;2014/'15;42.0
4294;Mbo niveau 4;Sector zorg en welzijn;Caribisch Nederland;2015/'16;90.0
4295;Mbo niveau 4;Sector zorg en welzijn;Caribisch Nederland;2016/'17;39.0
4296;Mbo niveau 4;Sector zorg en welzijn;Caribisch Nederland;2017/'18;53.0
4297;Mbo niveau 4;Sector zorg en welzijn;Caribisch Nederland;2018/'19;49.0
4298;Mbo niveau 4;Sector zorg en welzijn;Caribisch Nederland;2019/'20;41.0
4299;Mbo niveau 4;Sector zorg en welzijn;Caribisch Nederland;2020/'21;63.0
4300;Mbo niveau 4;Sector zorg en welzijn;Caribisch Nederland;2021/'22;63.0
4301;Mbo niveau 4;Sector zorg en welzijn;Caribisch Nederland;2022/'23;59.0
4302;Mbo niveau 4;Sector zorg en welzijn;Caribisch Nederland;2023/'24;88.0
4303;Mbo niveau 4;Sector zorg en welzijn;Caribisch Nederland;2024/'25;102.0
4304;Mbo niveau 4;Sector zorg en welzijn;Bonaire;2009/'10;0.0
4305;Mbo niveau 4;Sector zorg en welzijn;Bonaire;2010/'11;8.0
4306;Mbo niveau 4;Sector zorg en welzijn;Bonaire;2011/'12;7.0
4307;Mbo niveau 4;Sector zorg en welzijn;Bonaire;2012/'13;
4308;Mbo niveau 4;Sector zorg en welzijn;Bonaire;2013/'14;14.0
4309;Mbo niveau 4;Sector zorg en welzijn;Bonaire;2014/'15;42.0
4310;Mbo niveau 4;Sector zorg en welzijn;Bonaire;2015/'16;90.0
4311;Mbo niveau 4;Sector zorg en welzijn;Bonaire;2016/'17;39.0
4312;Mbo niveau 4;Sector zorg en welzijn;Bonaire;2017/'18;53.0
4313;Mbo niveau 4;Sector zorg en welzijn;Bonaire;2018/'19;49.0
4314;Mbo niveau 4;Sector zorg en welzijn;Bonaire;2019/'20;41.0
4315;Mbo niveau 4;Sector zorg en welzijn;Bonaire;2020/'21;63.0
4316;Mbo niveau 4;Sector zorg en welzijn;Bonaire;2021/'22;63.0
4317;Mbo niveau 4;Sector zorg en welzijn;Bonaire;2022/'23;59.0
4318;Mbo niveau 4;Sector zorg en welzijn;Bonaire;2023/'24;88.0
4319;Mbo niveau 4;Sector zorg en welzijn;Bonaire;2024/'25;102.0
4320;Mbo niveau 4;Sector zorg en welzijn;Sint Eustatius;2009/'10;
4321;Mbo niveau 4;Sector zorg en welzijn;Sint Eustatius;2010/'11;
4322;Mbo niveau 4;Sector zorg en welzijn;Sint Eustatius;2011/'12;
4323;Mbo niveau 4;Sector zorg en welzijn;Sint Eustatius;2012/'13;
4324;Mbo niveau 4;Sector zorg en welzijn;Sint Eustatius;2013/'14;
4325;Mbo niveau 4;Sector zorg en welzijn;Sint Eustatius;2014/'15;
4326;Mbo niveau 4;Sector zorg en welzijn;Sint Eustatius;2015/'16;
4327;Mbo niveau 4;Sector zorg en welzijn;Sint Eustatius;2016/'17;
4328;Mbo niveau 4;Sector zorg en welzijn;Sint Eustatius;2017/'18;
4329;Mbo niveau 4;Sector zorg en welzijn;Sint Eustatius;2018/'19;
4330;Mbo niveau 4;Sector zorg en welzijn;Sint Eustatius;2019/'20;
4331;Mbo niveau 4;Sector zorg en welzijn;Sint Eustatius;2020/'21;
4332;Mbo niveau 4;Sector zorg en welzijn;Sint Eustatius;2021/'22;
4333;Mbo niveau 4;Sector zorg en welzijn;Sint Eustatius;2022/'23;
4334;Mbo niveau 4;Sector zorg en welzijn;Sint Eustatius;2023/'24;
4335;Mbo niveau 4;Sector zorg en welzijn;Sint Eustatius;2024/'25;
4336;Mbo niveau 4;Sector zorg en welzijn;Saba;2009/'10;
4337;Mbo niveau 4;Sector zorg en welzijn;Saba;2010/'11;
4338;Mbo niveau 4;Sector zorg en welzijn;Saba;2011/'12;
4339;Mbo niveau 4;Sector zorg en welzijn;Saba;2012/'13;
4340;Mbo niveau 4;Sector zorg en welzijn;Saba;2013/'14;
4341;Mbo niveau 4;Sector zorg en welzijn;Saba;2014/'15;
4342;Mbo niveau 4;Sector zorg en welzijn;Saba;2015/'16;
4343;Mbo niveau 4;Sector zorg en welzijn;Saba;2016/'17;
4344;Mbo niveau 4;Sector zorg en welzijn;Saba;2017/'18;
4345;Mbo niveau 4;Sector zorg en welzijn;Saba;2018/'19;
4346;Mbo niveau 4;Sector zorg en welzijn;Saba;2019/'20;
4347;Mbo niveau 4;Sector zorg en welzijn;Saba;2020/'21;
4348;Mbo niveau 4;Sector zorg en welzijn;Saba;2021/'22;
4349;Mbo niveau 4;Sector zorg en welzijn;Saba;2022/'23;
4350;Mbo niveau 4;Sector zorg en welzijn;Saba;2023/'24;
4351;Mbo niveau 4;Sector zorg en welzijn;Saba;2024/'25;
4352;Mbo niveau 4;Combinatie van sectoren;Caribisch Nederland;2009/'10;0.0
4353;Mbo niveau 4;Combinatie van sectoren;Caribisch Nederland;2010/'11;0.0
4354;Mbo niveau 4;Combinatie van sectoren;Caribisch Nederland;2011/'12;0.0
4355;Mbo niveau 4;Combinatie van sectoren;Caribisch Nederland;2012/'13;
4356;Mbo niveau 4;Combinatie van sectoren;Caribisch Nederland;2013/'14;0.0
4357;Mbo niveau 4;Combinatie van sectoren;Caribisch Nederland;2014/'15;0.0
4358;Mbo niveau 4;Combinatie van sectoren;Caribisch Nederland;2015/'16;0.0
4359;Mbo niveau 4;Combinatie van sectoren;Caribisch Nederland;2016/'17;0.0
4360;Mbo niveau 4;Combinatie van sectoren;Caribisch Nederland;2017/'18;0.0
4361;Mbo niveau 4;Combinatie van sectoren;Caribisch Nederland;2018/'19;0.0
4362;Mbo niveau 4;Combinatie van sectoren;Caribisch Nederland;2019/'20;0.0
4363;Mbo niveau 4;Combinatie van sectoren;Caribisch Nederland;2020/'21;0.0
4364;Mbo niveau 4;Combinatie van sectoren;Caribisch Nederland;2021/'22;0.0
4365;Mbo niveau 4;Combinatie van sectoren;Caribisch Nederland;2022/'23;0.0
4366;Mbo niveau 4;Combinatie van sectoren;Caribisch Nederland;2023/'24;0.0
4367;Mbo niveau 4;Combinatie van sectoren;Caribisch Nederland;2024/'25;0.0
4368;Mbo niveau 4;Combinatie van sectoren;Bonaire;2009/'10;0.0
4369;Mbo niveau 4;Combinatie van sectoren;Bonaire;2010/'11;0.0
4370;Mbo niveau 4;Combinatie van sectoren;Bonaire;2011/'12;0.0
4371;Mbo niveau 4;Combinatie van sectoren;Bonaire;2012/'13;
4372;Mbo niveau 4;Combinatie van sectoren;Bonaire;2013/'14;0.0
4373;Mbo niveau 4;Combinatie van sectoren;Bonaire;2014/'15;0.0
4374;Mbo niveau 4;Combinatie van sectoren;Bonaire;2015/'16;0.0
4375;Mbo niveau 4;Combinatie van sectoren;Bonaire;2016/'17;0.0
4376;Mbo niveau 4;Combinatie van sectoren;Bonaire;2017/'18;0.0
4377;Mbo niveau 4;Combinatie van sectoren;Bonaire;2018/'19;0.0
4378;Mbo niveau 4;Combinatie van sectoren;Bonaire;2019/'20;0.0
4379;Mbo niveau 4;Combinatie van sectoren;Bonaire;2020/'21;0.0
4380;Mbo niveau 4;Combinatie van sectoren;Bonaire;2021/'22;0.0
4381;Mbo niveau 4;Combinatie van sectoren;Bonaire;2022/'23;0.0
4382;Mbo niveau 4;Combinatie van sectoren;Bonaire;2023/'24;0.0
4383;Mbo niveau 4;Combinatie van sectoren;Bonaire;2024/'25;0.0
4384;Mbo niveau 4;Combinatie van sectoren;Sint Eustatius;2009/'10;
4385;Mbo niveau 4;Combinatie van sectoren;Sint Eustatius;2010/'11;
4386;Mbo niveau 4;Combinatie van sectoren;Sint Eustatius;2011/'12;
4387;Mbo niveau 4;Combinatie van sectoren;Sint Eustatius;2012/'13;
4388;Mbo niveau 4;Combinatie van sectoren;Sint Eustatius;2013/'14;
4389;Mbo niveau 4;Combinatie van sectoren;Sint Eustatius;2014/'15;
4390;Mbo niveau 4;Combinatie van sectoren;Sint Eustatius;2015/'16;
4391;Mbo niveau 4;Combinatie van sectoren;Sint Eustatius;2016/'17;
4392;Mbo niveau 4;Combinatie van sectoren;Sint Eustatius;2017/'18;
4393;Mbo niveau 4;Combinatie van sectoren;Sint Eustatius;2018/'19;
4394;Mbo niveau 4;Combinatie van sectoren;Sint Eustatius;2019/'20;
4395;Mbo niveau 4;Combinatie van sectoren;Sint Eustatius;2020/'21;
4396;Mbo niveau 4;Combinatie van sectoren;Sint Eustatius;2021/'22;
4397;Mbo niveau 4;Combinatie van sectoren;Sint Eustatius;2022/'23;
4398;Mbo niveau 4;Combinatie van sectoren;Sint Eustatius;2023/'24;
4399;Mbo niveau 4;Combinatie van sectoren;Sint Eustatius;2024/'25;
4400;Mbo niveau 4;Combinatie van sectoren;Saba;2009/'10;
4401;Mbo niveau 4;Combinatie van sectoren;Saba;2010/'11;
4402;Mbo niveau 4;Combinatie van sectoren;Saba;2011/'12;
4403;Mbo niveau 4;Combinatie van sectoren;Saba;2012/'13;
4404;Mbo niveau 4;Combinatie van sectoren;Saba;2013/'14;
4405;Mbo niveau 4;Combinatie van sectoren;Saba;2014/'15;
4406;Mbo niveau 4;Combinatie van sectoren;Saba;2015/'16;
4407;Mbo niveau 4;Combinatie van sectoren;Saba;2016/'17;
4408;Mbo niveau 4;Combinatie van sectoren;Saba;2017/'18;
4409;Mbo niveau 4;Combinatie van sectoren;Saba;2018/'19;
4410;Mbo niveau 4;Combinatie van sectoren;Saba;2019/'20;
4411;Mbo niveau 4;Combinatie van sectoren;Saba;2020/'21;
4412;Mbo niveau 4;Combinatie van sectoren;Saba;2021/'22;
4413;Mbo niveau 4;Combinatie van sectoren;Saba;2022/'23;
4414;Mbo niveau 4;Combinatie van sectoren;Saba;2023/'24;
4415;Mbo niveau 4;Combinatie van sectoren;Saba;2024/'25;
4416;Mbo niveau 4;79000 Bouw en infra;Caribisch Nederland;2009/'10;0.0
4417;Mbo niveau 4;79000 Bouw en infra;Caribisch Nederland;2010/'11;0.0
4418;Mbo niveau 4;79000 Bouw en infra;Caribisch Nederland;2011/'12;0.0
4419;Mbo niveau 4;79000 Bouw en infra;Caribisch Nederland;2012/'13;
4420;Mbo niveau 4;79000 Bouw en infra;Caribisch Nederland;2013/'14;0.0
4421;Mbo niveau 4;79000 Bouw en infra;Caribisch Nederland;2014/'15;4.0
4422;Mbo niveau 4;79000 Bouw en infra;Caribisch Nederland;2015/'16;5.0
4423;Mbo niveau 4;79000 Bouw en infra;Caribisch Nederland;2016/'17;4.0
4424;Mbo niveau 4;79000 Bouw en infra;Caribisch Nederland;2017/'18;4.0
4425;Mbo niveau 4;79000 Bouw en infra;Caribisch Nederland;2018/'19;0.0
4426;Mbo niveau 4;79000 Bouw en infra;Caribisch Nederland;2019/'20;0.0
4427;Mbo niveau 4;79000 Bouw en infra;Caribisch Nederland;2020/'21;0.0
4428;Mbo niveau 4;79000 Bouw en infra;Caribisch Nederland;2021/'22;0.0
4429;Mbo niveau 4;79000 Bouw en infra;Caribisch Nederland;2022/'23;0.0
4430;Mbo niveau 4;79000 Bouw en infra;Caribisch Nederland;2023/'24;0.0
