ID;Geslacht;Leeftijd;GeneesmiddelengroepATC;RegioS;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2;GedefinieerdeDagdosesDDD_3;GedefinieerdeDagdosesDDDRelatief_4
2575;Totaal mannen en vrouwen;10000;Totaal;Huizen;2014;28675.0;68.57;;
2576;Totaal mannen en vrouwen;10000;Totaal;Huizen;2015;28685.0;68.49;;
2577;Totaal mannen en vrouwen;10000;Totaal;Huizen;2016;28785.0;68.56;;
2578;Totaal mannen en vrouwen;10000;Totaal;Huizen;2017;28490.0;67.91;;
2579;Totaal mannen en vrouwen;10000;Totaal;Huizen;2018;28570.0;68.15;;
2580;Totaal mannen en vrouwen;10000;Totaal;Huizen;2019;28445.0;67.97;;
2581;Totaal mannen en vrouwen;10000;Totaal;Huizen;2020;27225.0;65.15;20149.0;482130.0
2582;Totaal mannen en vrouwen;10000;Totaal;Huizen;2021;27375.0;65.71;20439.0;490581.0
2583;Totaal mannen en vrouwen;10000;Totaal;Huizen;2022;27805.0;66.48;20532.0;490883.0
2584;Totaal mannen en vrouwen;10000;Totaal;Huizen;2023;27895.0;66.6;20101.0;479897.0
2585;Totaal mannen en vrouwen;10000;Totaal;Hulst;2013;17695.0;62.97;;
2586;Totaal mannen en vrouwen;10000;Totaal;Hulst;2014;17500.0;62.51;;
2587;Totaal mannen en vrouwen;10000;Totaal;Hulst;2015;17360.0;62.16;;
2588;Totaal mannen en vrouwen;10000;Totaal;Hulst;2016;17190.0;61.48;;
2589;Totaal mannen en vrouwen;10000;Totaal;Hulst;2017;17050.0;60.88;;
2590;Totaal mannen en vrouwen;10000;Totaal;Hulst;2018;17045.0;60.66;;
2591;Totaal mannen en vrouwen;10000;Totaal;Hulst;2019;16930.0;60.32;;
2592;Totaal mannen en vrouwen;10000;Totaal;Hulst;2020;16355.0;58.18;13812.0;491317.0
2593;Totaal mannen en vrouwen;10000;Totaal;Hulst;2021;16415.0;58.43;13827.0;492244.0
2594;Totaal mannen en vrouwen;10000;Totaal;Hulst;2022;16770.0;59.49;13982.0;495958.0
2595;Totaal mannen en vrouwen;10000;Totaal;Hulst;2023;16740.0;59.72;13140.0;468754.0
2596;Totaal mannen en vrouwen;10000;Totaal;IJsselstein;2013;23990.0;69.0;;
2597;Totaal mannen en vrouwen;10000;Totaal;IJsselstein;2014;23745.0;68.34;;
2598;Totaal mannen en vrouwen;10000;Totaal;IJsselstein;2015;23510.0;68.04;;
2599;Totaal mannen en vrouwen;10000;Totaal;IJsselstein;2016;23550.0;68.09;;
2600;Totaal mannen en vrouwen;10000;Totaal;IJsselstein;2017;23460.0;67.56;;
2601;Totaal mannen en vrouwen;10000;Totaal;IJsselstein;2018;23700.0;68.16;;
2602;Totaal mannen en vrouwen;10000;Totaal;IJsselstein;2019;23515.0;67.88;;
2603;Totaal mannen en vrouwen;10000;Totaal;IJsselstein;2020;22645.0;65.52;18056.0;522436.0
2604;Totaal mannen en vrouwen;10000;Totaal;IJsselstein;2021;22605.0;66.01;18193.0;531284.0
2605;Totaal mannen en vrouwen;10000;Totaal;IJsselstein;2022;22825.0;67.12;18409.0;541324.0
2606;Totaal mannen en vrouwen;10000;Totaal;IJsselstein;2023;22735.0;66.94;17116.0;503966.0
2607;Totaal mannen en vrouwen;10000;Totaal;Kaag en Braassem;2013;17540.0;67.3;;
2608;Totaal mannen en vrouwen;10000;Totaal;Kaag en Braassem;2014;17565.0;67.18;;
2609;Totaal mannen en vrouwen;10000;Totaal;Kaag en Braassem;2015;17545.0;66.97;;
2610;Totaal mannen en vrouwen;10000;Totaal;Kaag en Braassem;2016;17775.0;67.01;;
2611;Totaal mannen en vrouwen;10000;Totaal;Kaag en Braassem;2017;17745.0;66.36;;
2612;Totaal mannen en vrouwen;10000;Totaal;Kaag en Braassem;2018;17975.0;66.56;;
2613;Totaal mannen en vrouwen;10000;Totaal;Kaag en Braassem;2019;18110.0;66.3;;
2614;Totaal mannen en vrouwen;10000;Totaal;Kaag en Braassem;2020;17750.0;64.1;13411.0;484292.0
2615;Totaal mannen en vrouwen;10000;Totaal;Kaag en Braassem;2021;17960.0;64.15;13514.0;482674.0
2616;Totaal mannen en vrouwen;10000;Totaal;Kaag en Braassem;2022;18655.0;65.18;13696.0;478555.0
2617;Totaal mannen en vrouwen;10000;Totaal;Kaag en Braassem;2023;18815.0;64.71;13276.0;456629.0
2618;Totaal mannen en vrouwen;10000;Totaal;Kampen;2013;33010.0;63.69;;
2619;Totaal mannen en vrouwen;10000;Totaal;Kampen;2014;32710.0;63.06;;
2620;Totaal mannen en vrouwen;10000;Totaal;Kampen;2015;33165.0;63.43;;
2621;Totaal mannen en vrouwen;10000;Totaal;Kampen;2016;33735.0;63.83;;
2622;Totaal mannen en vrouwen;10000;Totaal;Kampen;2017;33575.0;62.93;;
2623;Totaal mannen en vrouwen;10000;Totaal;Kampen;2018;34255.0;63.25;;
2624;Totaal mannen en vrouwen;10000;Totaal;Kampen;2019;34355.0;62.82;;
2625;Totaal mannen en vrouwen;10000;Totaal;Kampen;2020;33255.0;60.29;25695.0;465828.0
2626;Totaal mannen en vrouwen;10000;Totaal;Kampen;2021;33765.0;60.98;25981.0;469166.0
2627;Totaal mannen en vrouwen;10000;Totaal;Kampen;2022;34730.0;61.93;25928.0;462397.0
2628;Totaal mannen en vrouwen;10000;Totaal;Kampen;2023;35325.0;62.29;25298.0;446081.0
2629;Totaal mannen en vrouwen;10000;Totaal;Kapelle;2013;8375.0;66.01;;
2630;Totaal mannen en vrouwen;10000;Totaal;Kapelle;2014;8315.0;65.58;;
2631;Totaal mannen en vrouwen;10000;Totaal;Kapelle;2015;8445.0;66.28;;
2632;Totaal mannen en vrouwen;10000;Totaal;Kapelle;2016;8500.0;66.19;;
2633;Totaal mannen en vrouwen;10000;Totaal;Kapelle;2017;8595.0;67.24;;
2634;Totaal mannen en vrouwen;10000;Totaal;Kapelle;2018;8550.0;66.35;;
2635;Totaal mannen en vrouwen;10000;Totaal;Kapelle;2019;8565.0;66.05;;
2636;Totaal mannen en vrouwen;10000;Totaal;Kapelle;2020;8195.0;63.55;5937.0;460504.0
2637;Totaal mannen en vrouwen;10000;Totaal;Kapelle;2021;8285.0;63.47;6056.0;463837.0
2638;Totaal mannen en vrouwen;10000;Totaal;Kapelle;2022;8560.0;64.27;6157.0;462303.0
2639;Totaal mannen en vrouwen;10000;Totaal;Kapelle;2023;8660.0;65.35;6073.0;458303.0
2640;Totaal mannen en vrouwen;10000;Totaal;Katwijk;2013;42885.0;67.26;;
2641;Totaal mannen en vrouwen;10000;Totaal;Katwijk;2014;42955.0;67.28;;
2642;Totaal mannen en vrouwen;10000;Totaal;Katwijk;2015;43520.0;66.43;;
2643;Totaal mannen en vrouwen;10000;Totaal;Katwijk;2016;43950.0;66.96;;
2644;Totaal mannen en vrouwen;10000;Totaal;Katwijk;2017;43600.0;66.48;;
2645;Totaal mannen en vrouwen;10000;Totaal;Katwijk;2018;44410.0;67.15;;
2646;Totaal mannen en vrouwen;10000;Totaal;Katwijk;2019;44175.0;66.53;;
2647;Totaal mannen en vrouwen;10000;Totaal;Katwijk;2020;42685.0;63.94;34023.0;509661.0
2648;Totaal mannen en vrouwen;10000;Totaal;Katwijk;2021;43345.0;64.68;34501.0;514835.0
2649;Totaal mannen en vrouwen;10000;Totaal;Katwijk;2022;44510.0;66.1;35086.0;521081.0
2650;Totaal mannen en vrouwen;10000;Totaal;Katwijk;2023;45090.0;66.55;33523.0;494801.0
2651;Totaal mannen en vrouwen;10000;Totaal;Kerkrade;2013;34220.0;71.35;;
2652;Totaal mannen en vrouwen;10000;Totaal;Kerkrade;2014;33795.0;71.05;;
2653;Totaal mannen en vrouwen;10000;Totaal;Kerkrade;2015;33480.0;70.84;;
2654;Totaal mannen en vrouwen;10000;Totaal;Kerkrade;2016;33240.0;71.06;;
2655;Totaal mannen en vrouwen;10000;Totaal;Kerkrade;2017;33010.0;70.61;;
2656;Totaal mannen en vrouwen;10000;Totaal;Kerkrade;2018;32920.0;70.48;;
2657;Totaal mannen en vrouwen;10000;Totaal;Kerkrade;2019;32690.0;70.1;;
2658;Totaal mannen en vrouwen;10000;Totaal;Kerkrade;2020;31175.0;66.96;30837.0;662401.0
2659;Totaal mannen en vrouwen;10000;Totaal;Kerkrade;2021;31370.0;67.63;30805.0;664159.0
2660;Totaal mannen en vrouwen;10000;Totaal;Kerkrade;2022;31505.0;67.8;30786.0;662552.0
2661;Totaal mannen en vrouwen;10000;Totaal;Kerkrade;2023;31640.0;67.91;29404.0;631170.0
2662;Totaal mannen en vrouwen;10000;Totaal;Koggenland;2013;13535.0;59.63;;
2663;Totaal mannen en vrouwen;10000;Totaal;Koggenland;2014;13540.0;59.32;;
2664;Totaal mannen en vrouwen;10000;Totaal;Koggenland;2015;13425.0;59.07;;
2665;Totaal mannen en vrouwen;10000;Totaal;Koggenland;2016;13420.0;58.99;;
2666;Totaal mannen en vrouwen;10000;Totaal;Koggenland;2017;13375.0;58.68;;
2667;Totaal mannen en vrouwen;10000;Totaal;Koggenland;2018;13675.0;59.46;;
2668;Totaal mannen en vrouwen;10000;Totaal;Koggenland;2019;13610.0;59.21;;
2669;Totaal mannen en vrouwen;10000;Totaal;Koggenland;2020;13210.0;57.42;9299.0;404238.0
2670;Totaal mannen en vrouwen;10000;Totaal;Koggenland;2021;13345.0;57.36;9343.0;401584.0
2671;Totaal mannen en vrouwen;10000;Totaal;Koggenland;2022;13610.0;57.31;9628.0;405440.0
2672;Totaal mannen en vrouwen;10000;Totaal;Koggenland;2023;13790.0;57.49;9255.0;385880.0
2673;Totaal mannen en vrouwen;10000;Totaal;Kollumerland en Nieuwkruisland;2013;8715.0;67.09;;
2674;Totaal mannen en vrouwen;10000;Totaal;Kollumerland en Nieuwkruisland;2014;8615.0;66.05;;
2675;Totaal mannen en vrouwen;10000;Totaal;Kollumerland en Nieuwkruisland;2015;8580.0;66.15;;
2676;Totaal mannen en vrouwen;10000;Totaal;Kollumerland en Nieuwkruisland;2016;8590.0;66.17;;
2677;Totaal mannen en vrouwen;10000;Totaal;Kollumerland en Nieuwkruisland;2017;8615.0;66.26;;
2678;Totaal mannen en vrouwen;10000;Totaal;Kollumerland en Nieuwkruisland;2018;8660.0;66.71;;
2679;Totaal mannen en vrouwen;10000;Totaal;Kollumerland en Nieuwkruisland;2019;;;;
2680;Totaal mannen en vrouwen;10000;Totaal;Kollumerland en Nieuwkruisland;2020;;;;
2681;Totaal mannen en vrouwen;10000;Totaal;Kollumerland en Nieuwkruisland;2021;;;;
2682;Totaal mannen en vrouwen;10000;Totaal;Kollumerland en Nieuwkruisland;2022;;;;
2683;Totaal mannen en vrouwen;10000;Totaal;Kollumerland en Nieuwkruisland;2023;;;;
2684;Totaal mannen en vrouwen;10000;Totaal;Korendijk;2013;7495.0;68.66;;
2685;Totaal mannen en vrouwen;10000;Totaal;Korendijk;2014;7490.0;69.16;;
2686;Totaal mannen en vrouwen;10000;Totaal;Korendijk;2015;7580.0;69.47;;
2687;Totaal mannen en vrouwen;10000;Totaal;Korendijk;2016;7620.0;69.44;;
2688;Totaal mannen en vrouwen;10000;Totaal;Korendijk;2017;7740.0;69.64;;
2689;Totaal mannen en vrouwen;10000;Totaal;Korendijk;2018;7965.0;70.83;;
2690;Totaal mannen en vrouwen;10000;Totaal;Korendijk;2019;;;;
2691;Totaal mannen en vrouwen;10000;Totaal;Korendijk;2020;;;;
2692;Totaal mannen en vrouwen;10000;Totaal;Korendijk;2021;;;;
2693;Totaal mannen en vrouwen;10000;Totaal;Korendijk;2022;;;;
2694;Totaal mannen en vrouwen;10000;Totaal;Korendijk;2023;;;;
2695;Totaal mannen en vrouwen;10000;Totaal;Krimpen aan den IJssel;2013;20310.0;69.35;;
2696;Totaal mannen en vrouwen;10000;Totaal;Krimpen aan den IJssel;2014;20155.0;68.87;;
2697;Totaal mannen en vrouwen;10000;Totaal;Krimpen aan den IJssel;2015;20415.0;69.5;;
2698;Totaal mannen en vrouwen;10000;Totaal;Krimpen aan den IJssel;2016;20375.0;69.1;;
2699;Totaal mannen en vrouwen;10000;Totaal;Krimpen aan den IJssel;2017;20195.0;68.39;;
2700;Totaal mannen en vrouwen;10000;Totaal;Krimpen aan den IJssel;2018;20400.0;68.68;;
2701;Totaal mannen en vrouwen;10000;Totaal;Krimpen aan den IJssel;2019;20525.0;68.81;;
2702;Totaal mannen en vrouwen;10000;Totaal;Krimpen aan den IJssel;2020;19765.0;66.12;16159.0;540562.0
2703;Totaal mannen en vrouwen;10000;Totaal;Krimpen aan den IJssel;2021;19985.0;66.91;16441.0;550504.0
2704;Totaal mannen en vrouwen;10000;Totaal;Krimpen aan den IJssel;2022;20235.0;67.63;16698.0;558120.0
2705;Totaal mannen en vrouwen;10000;Totaal;Krimpen aan den IJssel;2023;20430.0;68.09;15870.0;528853.0
2706;Totaal mannen en vrouwen;10000;Totaal;Krimpenerwaard;2013;;;;
2707;Totaal mannen en vrouwen;10000;Totaal;Krimpenerwaard;2014;;;;
2708;Totaal mannen en vrouwen;10000;Totaal;Krimpenerwaard;2015;36680.0;66.75;;
2709;Totaal mannen en vrouwen;10000;Totaal;Krimpenerwaard;2016;37170.0;67.09;;
2710;Totaal mannen en vrouwen;10000;Totaal;Krimpenerwaard;2017;37325.0;66.72;;
2711;Totaal mannen en vrouwen;10000;Totaal;Krimpenerwaard;2018;37630.0;66.72;;
2712;Totaal mannen en vrouwen;10000;Totaal;Krimpenerwaard;2019;37610.0;66.15;;
2713;Totaal mannen en vrouwen;10000;Totaal;Krimpenerwaard;2020;36130.0;63.27;27466.0;481011.0
2714;Totaal mannen en vrouwen;10000;Totaal;Krimpenerwaard;2021;36750.0;63.97;27642.0;481111.0
2715;Totaal mannen en vrouwen;10000;Totaal;Krimpenerwaard;2022;38070.0;65.35;28360.0;486844.0
2716;Totaal mannen en vrouwen;10000;Totaal;Krimpenerwaard;2023;38485.0;65.61;27264.0;464825.0
2717;Totaal mannen en vrouwen;10000;Totaal;Laarbeek;2013;15680.0;71.21;;
2718;Totaal mannen en vrouwen;10000;Totaal;Laarbeek;2014;15690.0;71.02;;
2719;Totaal mannen en vrouwen;10000;Totaal;Laarbeek;2015;15660.0;70.53;;
2720;Totaal mannen en vrouwen;10000;Totaal;Laarbeek;2016;15560.0;70.09;;
2721;Totaal mannen en vrouwen;10000;Totaal;Laarbeek;2017;15585.0;70.18;;
2722;Totaal mannen en vrouwen;10000;Totaal;Laarbeek;2018;15595.0;69.48;;
2723;Totaal mannen en vrouwen;10000;Totaal;Laarbeek;2019;15775.0;69.66;;
2724;Totaal mannen en vrouwen;10000;Totaal;Laarbeek;2020;15245.0;66.8;13012.0;570194.0
2725;Totaal mannen en vrouwen;10000;Totaal;Laarbeek;2021;15545.0;67.23;13443.0;581416.0
2726;Totaal mannen en vrouwen;10000;Totaal;Laarbeek;2022;15855.0;67.81;13389.0;572669.0
2727;Totaal mannen en vrouwen;10000;Totaal;Laarbeek;2023;16025.0;67.78;12307.0;520584.0
2728;Totaal mannen en vrouwen;10000;Totaal;Land van Cuijk;2013;;;;
2729;Totaal mannen en vrouwen;10000;Totaal;Land van Cuijk;2014;;;;
2730;Totaal mannen en vrouwen;10000;Totaal;Land van Cuijk;2015;;;;
2731;Totaal mannen en vrouwen;10000;Totaal;Land van Cuijk;2016;;;;
2732;Totaal mannen en vrouwen;10000;Totaal;Land van Cuijk;2017;;;;
2733;Totaal mannen en vrouwen;10000;Totaal;Land van Cuijk;2018;;;;
2734;Totaal mannen en vrouwen;10000;Totaal;Land van Cuijk;2019;;;;
2735;Totaal mannen en vrouwen;10000;Totaal;Land van Cuijk;2020;;;;
2736;Totaal mannen en vrouwen;10000;Totaal;Land van Cuijk;2021;;;;
2737;Totaal mannen en vrouwen;10000;Totaal;Land van Cuijk;2022;60025.0;64.94;52849.0;571728.0
2738;Totaal mannen en vrouwen;10000;Totaal;Land van Cuijk;2023;60850.0;65.37;51129.0;549299.0
2739;Totaal mannen en vrouwen;10000;Totaal;Landerd;2013;10255.0;66.49;;
2740;Totaal mannen en vrouwen;10000;Totaal;Landerd;2014;10325.0;66.79;;
2741;Totaal mannen en vrouwen;10000;Totaal;Landerd;2015;10485.0;67.72;;
2742;Totaal mannen en vrouwen;10000;Totaal;Landerd;2016;10390.0;67.09;;
2743;Totaal mannen en vrouwen;10000;Totaal;Landerd;2017;10425.0;67.21;;
2744;Totaal mannen en vrouwen;10000;Totaal;Landerd;2018;10360.0;66.65;;
2745;Totaal mannen en vrouwen;10000;Totaal;Landerd;2019;10305.0;65.51;;
2746;Totaal mannen en vrouwen;10000;Totaal;Landerd;2020;10095.0;63.25;8199.0;513714.0
2747;Totaal mannen en vrouwen;10000;Totaal;Landerd;2021;10225.0;63.69;8605.0;536043.0
2748;Totaal mannen en vrouwen;10000;Totaal;Landerd;2022;;;;
2749;Totaal mannen en vrouwen;10000;Totaal;Landerd;2023;;;;
2750;Totaal mannen en vrouwen;10000;Totaal;Landgraaf;2013;28220.0;73.6;;
2751;Totaal mannen en vrouwen;10000;Totaal;Landgraaf;2014;27880.0;73.39;;
2752;Totaal mannen en vrouwen;10000;Totaal;Landgraaf;2015;27745.0;73.13;;
2753;Totaal mannen en vrouwen;10000;Totaal;Landgraaf;2016;27795.0;73.29;;
2754;Totaal mannen en vrouwen;10000;Totaal;Landgraaf;2017;27490.0;72.5;;
2755;Totaal mannen en vrouwen;10000;Totaal;Landgraaf;2018;27770.0;72.87;;
2756;Totaal mannen en vrouwen;10000;Totaal;Landgraaf;2019;27595.0;72.51;;
2757;Totaal mannen en vrouwen;10000;Totaal;Landgraaf;2020;26360.0;69.48;25375.0;668865.0
2758;Totaal mannen en vrouwen;10000;Totaal;Landgraaf;2021;26365.0;69.89;25638.0;679576.0
2759;Totaal mannen en vrouwen;10000;Totaal;Landgraaf;2022;26970.0;71.53;25419.0;674235.0
2760;Totaal mannen en vrouwen;10000;Totaal;Landgraaf;2023;26845.0;71.25;24638.0;653933.0
2761;Totaal mannen en vrouwen;10000;Totaal;Landsmeer;2013;7405.0;69.96;;
2762;Totaal mannen en vrouwen;10000;Totaal;Landsmeer;2014;7405.0;69.84;;
2763;Totaal mannen en vrouwen;10000;Totaal;Landsmeer;2015;7590.0;69.11;;
2764;Totaal mannen en vrouwen;10000;Totaal;Landsmeer;2016;7655.0;68.72;;
2765;Totaal mannen en vrouwen;10000;Totaal;Landsmeer;2017;7710.0;67.32;;
2766;Totaal mannen en vrouwen;10000;Totaal;Landsmeer;2018;7840.0;67.54;;
2767;Totaal mannen en vrouwen;10000;Totaal;Landsmeer;2019;7925.0;68.11;;
2768;Totaal mannen en vrouwen;10000;Totaal;Landsmeer;2020;7600.0;65.35;5675.0;487873.0
2769;Totaal mannen en vrouwen;10000;Totaal;Landsmeer;2021;7760.0;66.21;5971.0;509382.0
2770;Totaal mannen en vrouwen;10000;Totaal;Landsmeer;2022;7800.0;66.21;5995.0;509006.0
2771;Totaal mannen en vrouwen;10000;Totaal;Landsmeer;2023;7985.0;67.28;5619.0;473387.0
2772;Totaal mannen en vrouwen;10000;Totaal;Langedijk;2013;17060.0;62.6;;
2773;Totaal mannen en vrouwen;10000;Totaal;Langedijk;2014;17045.0;62.37;;
2774;Totaal mannen en vrouwen;10000;Totaal;Langedijk;2015;17235.0;62.29;;
2775;Totaal mannen en vrouwen;10000;Totaal;Langedijk;2016;17490.0;62.89;;
2776;Totaal mannen en vrouwen;10000;Totaal;Langedijk;2017;17300.0;61.87;;
2777;Totaal mannen en vrouwen;10000;Totaal;Langedijk;2018;17725.0;62.73;;
2778;Totaal mannen en vrouwen;10000;Totaal;Langedijk;2019;17750.0;62.49;;
2779;Totaal mannen en vrouwen;10000;Totaal;Langedijk;2020;17240.0;60.37;12863.0;450466.0
2780;Totaal mannen en vrouwen;10000;Totaal;Langedijk;2021;17305.0;60.28;13295.0;463098.0
2781;Totaal mannen en vrouwen;10000;Totaal;Langedijk;2022;;;;
2782;Totaal mannen en vrouwen;10000;Totaal;Langedijk;2023;;;;
2783;Totaal mannen en vrouwen;10000;Totaal;Lansingerland;2013;37275.0;64.87;;
2784;Totaal mannen en vrouwen;10000;Totaal;Lansingerland;2014;37625.0;64.78;;
2785;Totaal mannen en vrouwen;10000;Totaal;Lansingerland;2015;38305.0;64.87;;
2786;Totaal mannen en vrouwen;10000;Totaal;Lansingerland;2016;38940.0;64.87;;
2787;Totaal mannen en vrouwen;10000;Totaal;Lansingerland;2017;39085.0;63.96;;
2788;Totaal mannen en vrouwen;10000;Totaal;Lansingerland;2018;39985.0;64.35;;
2789;Totaal mannen en vrouwen;10000;Totaal;Lansingerland;2019;40110.0;64.16;;
2790;Totaal mannen en vrouwen;10000;Totaal;Lansingerland;2020;38855.0;61.32;25631.0;404518.0
2791;Totaal mannen en vrouwen;10000;Totaal;Lansingerland;2021;39985.0;62.13;26254.0;407898.0
2792;Totaal mannen en vrouwen;10000;Totaal;Lansingerland;2022;41600.0;63.85;27056.0;415286.0
2793;Totaal mannen en vrouwen;10000;Totaal;Lansingerland;2023;42545.0;64.69;26853.0;408301.0
2794;Totaal mannen en vrouwen;10000;Totaal;Laren (NH.);2013;7330.0;66.42;;
2795;Totaal mannen en vrouwen;10000;Totaal;Laren (NH.);2014;7465.0;67.53;;
2796;Totaal mannen en vrouwen;10000;Totaal;Laren (NH.);2015;7485.0;67.6;;
2797;Totaal mannen en vrouwen;10000;Totaal;Laren (NH.);2016;7505.0;66.99;;
2798;Totaal mannen en vrouwen;10000;Totaal;Laren (NH.);2017;7530.0;66.49;;
2799;Totaal mannen en vrouwen;10000;Totaal;Laren (NH.);2018;7640.0;67.02;;
2800;Totaal mannen en vrouwen;10000;Totaal;Laren (NH.);2019;7640.0;66.6;;
2801;Totaal mannen en vrouwen;10000;Totaal;Laren (NH.);2020;7450.0;64.54;5542.0;480006.0
2802;Totaal mannen en vrouwen;10000;Totaal;Laren (NH.);2021;7530.0;64.7;5558.0;477493.0
2803;Totaal mannen en vrouwen;10000;Totaal;Laren (NH.);2022;7780.0;65.32;5688.0;477573.0
2804;Totaal mannen en vrouwen;10000;Totaal;Laren (NH.);2023;7920.0;66.31;5479.0;458840.0
2805;Totaal mannen en vrouwen;10000;Totaal;Leek;2013;13445.0;67.67;;
2806;Totaal mannen en vrouwen;10000;Totaal;Leek;2014;13475.0;67.73;;
2807;Totaal mannen en vrouwen;10000;Totaal;Leek;2015;13320.0;67.51;;
2808;Totaal mannen en vrouwen;10000;Totaal;Leek;2016;13420.0;67.98;;
2809;Totaal mannen en vrouwen;10000;Totaal;Leek;2017;13400.0;67.52;;
2810;Totaal mannen en vrouwen;10000;Totaal;Leek;2018;13395.0;67.26;;
2811;Totaal mannen en vrouwen;10000;Totaal;Leek;2019;;;;
2812;Totaal mannen en vrouwen;10000;Totaal;Leek;2020;;;;
2813;Totaal mannen en vrouwen;10000;Totaal;Leek;2021;;;;
2814;Totaal mannen en vrouwen;10000;Totaal;Leek;2022;;;;
2815;Totaal mannen en vrouwen;10000;Totaal;Leek;2023;;;;
2816;Totaal mannen en vrouwen;10000;Totaal;Leerdam;2013;14420.0;68.53;;
2817;Totaal mannen en vrouwen;10000;Totaal;Leerdam;2014;14235.0;68.19;;
2818;Totaal mannen en vrouwen;10000;Totaal;Leerdam;2015;14185.0;67.96;;
2819;Totaal mannen en vrouwen;10000;Totaal;Leerdam;2016;14265.0;67.69;;
2820;Totaal mannen en vrouwen;10000;Totaal;Leerdam;2017;14360.0;67.64;;
2821;Totaal mannen en vrouwen;10000;Totaal;Leerdam;2018;14335.0;67.02;;
2822;Totaal mannen en vrouwen;10000;Totaal;Leerdam;2019;;;;
2823;Totaal mannen en vrouwen;10000;Totaal;Leerdam;2020;;;;
2824;Totaal mannen en vrouwen;10000;Totaal;Leerdam;2021;;;;
2825;Totaal mannen en vrouwen;10000;Totaal;Leerdam;2022;;;;
2826;Totaal mannen en vrouwen;10000;Totaal;Leerdam;2023;;;;
2827;Totaal mannen en vrouwen;10000;Totaal;Leeuwarden;2013;62945.0;64.12;;
2828;Totaal mannen en vrouwen;10000;Totaal;Leeuwarden;2014;70260.0;64.02;;
2829;Totaal mannen en vrouwen;10000;Totaal;Leeuwarden;2015;70555.0;64.06;;
2830;Totaal mannen en vrouwen;10000;Totaal;Leeuwarden;2016;71080.0;64.36;;
2831;Totaal mannen en vrouwen;10000;Totaal;Leeuwarden;2017;70640.0;63.47;;
2832;Totaal mannen en vrouwen;10000;Totaal;Leeuwarden;2018;80130.0;63.94;;
2833;Totaal mannen en vrouwen;10000;Totaal;Leeuwarden;2019;80250.0;63.59;;
2834;Totaal mannen en vrouwen;10000;Totaal;Leeuwarden;2020;77160.0;60.89;60118.0;474382.0
2835;Totaal mannen en vrouwen;10000;Totaal;Leeuwarden;2021;77690.0;61.01;60558.0;475567.0
2836;Totaal mannen en vrouwen;10000;Totaal;Leeuwarden;2022;79750.0;61.61;61398.0;474348.0
2837;Totaal mannen en vrouwen;10000;Totaal;Leeuwarden;2023;80575.0;61.59;59082.0;451595.0
2838;Totaal mannen en vrouwen;10000;Totaal;Leeuwarderadeel;2013;6850.0;65.84;;
2839;Totaal mannen en vrouwen;10000;Totaal;Leeuwarderadeel;2014;6755.0;65.05;;
2840;Totaal mannen en vrouwen;10000;Totaal;Leeuwarderadeel;2015;6860.0;66.56;;
2841;Totaal mannen en vrouwen;10000;Totaal;Leeuwarderadeel;2016;6865.0;66.85;;
2842;Totaal mannen en vrouwen;10000;Totaal;Leeuwarderadeel;2017;6725.0;65.94;;
2843;Totaal mannen en vrouwen;10000;Totaal;Leeuwarderadeel;2018;;;;
2844;Totaal mannen en vrouwen;10000;Totaal;Leeuwarderadeel;2019;;;;
2845;Totaal mannen en vrouwen;10000;Totaal;Leeuwarderadeel;2020;;;;
2846;Totaal mannen en vrouwen;10000;Totaal;Leeuwarderadeel;2021;;;;
2847;Totaal mannen en vrouwen;10000;Totaal;Leeuwarderadeel;2022;;;;
2848;Totaal mannen en vrouwen;10000;Totaal;Leeuwarderadeel;2023;;;;
2849;Totaal mannen en vrouwen;10000;Totaal;Leiden;2013;78000.0;63.05;;
2850;Totaal mannen en vrouwen;10000;Totaal;Leiden;2014;78065.0;62.43;;
2851;Totaal mannen en vrouwen;10000;Totaal;Leiden;2015;78135.0;62.14;;
2852;Totaal mannen en vrouwen;10000;Totaal;Leiden;2016;78390.0;61.85;;
2853;Totaal mannen en vrouwen;10000;Totaal;Leiden;2017;78155.0;60.92;;
2854;Totaal mannen en vrouwen;10000;Totaal;Leiden;2018;79110.0;61.4;;
2855;Totaal mannen en vrouwen;10000;Totaal;Leiden;2019;78720.0;60.7;;
2856;Totaal mannen en vrouwen;10000;Totaal;Leiden;2020;75275.0;58.46;56190.0;436430.0
2857;Totaal mannen en vrouwen;10000;Totaal;Leiden;2021;76295.0;59.5;56899.0;443729.0
2858;Totaal mannen en vrouwen;10000;Totaal;Leiden;2022;78460.0;60.11;57402.0;439763.0
2859;Totaal mannen en vrouwen;10000;Totaal;Leiden;2023;79410.0;60.15;54957.0;416308.0
2860;Totaal mannen en vrouwen;10000;Totaal;Leiderdorp;2013;18775.0;69.12;;
2861;Totaal mannen en vrouwen;10000;Totaal;Leiderdorp;2014;18740.0;68.88;;
2862;Totaal mannen en vrouwen;10000;Totaal;Leiderdorp;2015;18830.0;68.68;;
2863;Totaal mannen en vrouwen;10000;Totaal;Leiderdorp;2016;18685.0;68.05;;
2864;Totaal mannen en vrouwen;10000;Totaal;Leiderdorp;2017;18505.0;67.22;;
2865;Totaal mannen en vrouwen;10000;Totaal;Leiderdorp;2018;18655.0;67.63;;
