ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;AantalInstallatiesBijWoningen_5;OpgesteldVermogenVanZonnepanelen_6
5299;Coevering;Geldrop-Mierlo                          ;Buurt     ;BU17710006;1;236.0;757.0
5300;Genoenhuis;Geldrop-Mierlo                          ;Buurt     ;BU17710007;1;299.0;1102.0
5301;Gijzenrooi;Geldrop-Mierlo                          ;Buurt     ;BU17710009;1;6.0;28.0
5302;Wijk 01 Mierlo;Geldrop-Mierlo                          ;Wijk      ;WK177101  ;1;615.0;2317.0
5303;Mierlo;Geldrop-Mierlo                          ;Buurt     ;BU17710100;1;501.0;1938.0
5304;Verspreide huizen Mierlo;Geldrop-Mierlo                          ;Buurt     ;BU17710109;1;114.0;380.0
5305;Gemert-Bakel;Gemert-Bakel                            ;Gemeente  ;GM1652    ;.;1713.0;6035.0
5306;Wijk 00 Gemert;Gemert-Bakel                            ;Wijk      ;WK165200  ;1;1165.0;3524.0
5307;Gemert-Centrum;Gemert-Bakel                            ;Buurt     ;BU16520000;1;279.0;899.0
5308;Gemert-Noord;Gemert-Bakel                            ;Buurt     ;BU16520001;1;307.0;764.0
5309;Gemert-Oost;Gemert-Bakel                            ;Buurt     ;BU16520002;1;430.0;1270.0
5310;Industrieterrein Scheiweg;Gemert-Bakel                            ;Buurt     ;BU16520003;1;4.0;18.0
5311;Doonheide;Gemert-Bakel                            ;Buurt     ;BU16520004;1;95.0;283.0
5312;Verspreide huizen Kampen-Esdonk;Gemert-Bakel                            ;Buurt     ;BU16520007;1;25.0;155.0
5313;Verspreide huizen Broekkant;Gemert-Bakel                            ;Buurt     ;BU16520008;1;18.0;89.0
5314;Verspreide huizen Rooije Hoef;Gemert-Bakel                            ;Buurt     ;BU16520009;1;7.0;46.0
5315;Wijk 01 Handel;Gemert-Bakel                            ;Wijk      ;WK165201  ;1;93.0;353.0
5316;Handel;Gemert-Bakel                            ;Buurt     ;BU16520100;1;74.0;248.0
5317;Verspreide huizen Verreheide;Gemert-Bakel                            ;Buurt     ;BU16520108;1;11.0;60.0
5318;Verspreide huizen Heereveld;Gemert-Bakel                            ;Buurt     ;BU16520109;1;8.0;45.0
5319;Wijk 02 De Mortel;Gemert-Bakel                            ;Wijk      ;WK165202  ;1;73.0;496.0
5320;De Mortel;Gemert-Bakel                            ;Buurt     ;BU16520200;1;45.0;175.0
5321;Verspreide huizen Milschot-Tereyken;Gemert-Bakel                            ;Buurt     ;BU16520208;1;7.0;66.0
5322;Verspreide huizen Mortelse Peel;Gemert-Bakel                            ;Buurt     ;BU16520209;1;21.0;255.0
5323;Wijk 03 Elsendorp;Gemert-Bakel                            ;Wijk      ;WK165203  ;1;34.0;153.0
5324;Elsendorp;Gemert-Bakel                            ;Buurt     ;BU16520300;1;24.0;86.0
5325;Verspreide huizen Elsendorp;Gemert-Bakel                            ;Buurt     ;BU16520309;1;10.0;67.0
5326;Wijk 04 Bakel;Gemert-Bakel                            ;Wijk      ;WK165204  ;1;212.0;874.0
5327;Bakel;Gemert-Bakel                            ;Buurt     ;BU16520400;1;179.0;622.0
5328;Verspreide huizen Grotelse Heide en Esp;Gemert-Bakel                            ;Buurt     ;BU16520408;1;17.0;160.0
5329;Verspr.h. ten zuidwesten van Bakel;Gemert-Bakel                            ;Buurt     ;BU16520409;1;16.0;92.0
5330;Wijk 05 Milheeze;Gemert-Bakel                            ;Wijk      ;WK165205  ;1;68.0;289.0
5331;Milheeze;Gemert-Bakel                            ;Buurt     ;BU16520500;1;;
5332;Verspreide huizen Groote Peel;Gemert-Bakel                            ;Buurt     ;BU16520508;1;;
5333;Verspreide huizen Milheeze;Gemert-Bakel                            ;Buurt     ;BU16520509;1;14.0;89.0
5334;Wijk 06 De Rips;Gemert-Bakel                            ;Wijk      ;WK165206  ;1;68.0;347.0
5335;De Rips;Gemert-Bakel                            ;Buurt     ;BU16520600;1;53.0;227.0
5336;Verspreide huizen Rips;Gemert-Bakel                            ;Buurt     ;BU16520609;1;15.0;120.0
5337;Gennep;Gennep                                  ;Gemeente  ;GM0907    ;.;838.0;3068.0
5338;Wijk 00 Milsbeek;Gennep                                  ;Wijk      ;WK090700  ;1;154.0;607.0
5339;Milsbeek;Gennep                                  ;Buurt     ;BU09070000;1;110.0;409.0
5340;Sprokkelveld;Gennep                                  ;Buurt     ;BU09070001;1;29.0;125.0
5341;Bloemenstraat-Zwarteweg;Gennep                                  ;Buurt     ;BU09070009;1;15.0;73.0
5342;Wijk 01 Ottersum;Gennep                                  ;Wijk      ;WK090701  ;1;101.0;408.0
5343;Ottersum;Gennep                                  ;Buurt     ;BU09070100;1;81.0;299.0
5344;Aaldonk-Violenberg;Gennep                                  ;Buurt     ;BU09070108;1;9.0;56.0
5345;Looierheide;Gennep                                  ;Buurt     ;BU09070109;1;11.0;53.0
5346;Wijk 02 Ven-Zelderheide;Gennep                                  ;Wijk      ;WK090702  ;1;47.0;223.0
5347;Ven-Zelderheide;Gennep                                  ;Buurt     ;BU09070200;1;36.0;160.0
5348;Langehorst-Zelder;Gennep                                  ;Buurt     ;BU09070209;1;11.0;64.0
5349;Wijk 03 Gennep;Gennep                                  ;Wijk      ;WK090703  ;1;448.0;1418.0
5350;Oude Stadskern;Gennep                                  ;Buurt     ;BU09070300;1;;
5351;Noord;Gennep                                  ;Buurt     ;BU09070301;1;46.0;211.0
5352;Midden;Gennep                                  ;Buurt     ;BU09070302;1;147.0;463.0
5353;Zuid;Gennep                                  ;Buurt     ;BU09070303;1;241.0;688.0
5354;Panoven-Maaskemp;Gennep                                  ;Buurt     ;BU09070309;1;;
5355;Wijk 04 Heijen;Gennep                                  ;Wijk      ;WK090704  ;1;88.0;413.0
5356;Heijen;Gennep                                  ;Buurt     ;BU09070400;1;69.0;314.0
5357;Heijensebos;Gennep                                  ;Buurt     ;BU09070408;1;6.0;40.0
5358;Diekendaal-Nieuwerf;Gennep                                  ;Buurt     ;BU09070409;1;13.0;59.0
5359;Giessenlanden;Giessenlanden                           ;Gemeente  ;GM0689    ;.;685.0;2591.0
5360;Wijk 00 Kern Giessenburg;Giessenlanden                           ;Wijk      ;WK068900  ;1;142.0;539.0
5361;Giessenburg en Nieuwkerk;Giessenlanden                           ;Buurt     ;BU06890000;1;119.0;428.0
5362;Peursum;Giessenlanden                           ;Buurt     ;BU06890001;1;11.0;56.0
5363;Giessen en Oude-Bovenkerk;Giessenlanden                           ;Buurt     ;BU06890002;1;12.0;55.0
5364;Wijk 01 Giessenburg-West en -Zuid;Giessenlanden                           ;Wijk      ;WK068901  ;1;49.0;208.0
5365;Giessen en Oudekerk;Giessenlanden                           ;Buurt     ;BU06890100;1;39.0;156.0
5366;Neerpolder en Parallelweg;Giessenlanden                           ;Buurt     ;BU06890101;1;10.0;53.0
5367;Wijk 02 Giessenburg-Oost;Giessenlanden                           ;Wijk      ;WK068902  ;1;9.0;28.0
5368;Muisbroek;Giessenlanden                           ;Buurt     ;BU06890200;1;4.0;8.0
5369;Neder-Slingeland;Giessenlanden                           ;Buurt     ;BU06890201;1;5.0;20.0
5370;Wijk 03 Verspreide huizen Giessenburg;Giessenlanden                           ;Wijk      ;WK068903  ;1;5.0;27.0
5371;Verspr.h. polder Giessen en Nieuwkerk;Giessenlanden                           ;Buurt     ;BU06890308;1;;
5372;Verspr.h. ten noorden van De Giessen;Giessenlanden                           ;Buurt     ;BU06890309;1;;
5373;Wijk 04 Arkel;Giessenlanden                           ;Wijk      ;WK068904  ;1;160.0;490.0
5374;Arkel;Giessenlanden                           ;Buurt     ;BU06890400;1;140.0;402.0
5375;Rietveld;Giessenlanden                           ;Buurt     ;BU06890401;1;9.0;44.0
5376;Industrieterrein;Giessenlanden                           ;Buurt     ;BU06890402;1;11.0;43.0
5377;Wijk 05 Hoogblokland;Giessenlanden                           ;Wijk      ;WK068905  ;1;58.0;265.0
5378;Hoogblokland;Giessenlanden                           ;Buurt     ;BU06890500;1;;
5379;Verspreide huizen Bazeldijk (ged.);Giessenlanden                           ;Buurt     ;BU06890501;1;4.0;26.0
5380;Minkeloos (ged.) Hoge Giessen (ged.);Giessenlanden                           ;Buurt     ;BU06890502;1;9.0;63.0
5381;Overige verspreide huizen Hoogblokland;Giessenlanden                           ;Buurt     ;BU06890509;1;;
5382;Wijk 06 Hoornaar;Giessenlanden                           ;Wijk      ;WK068906  ;1;83.0;355.0
5383;Hoornaar;Giessenlanden                           ;Buurt     ;BU06890600;1;30.0;156.0
5384;Lage Giessen;Giessenlanden                           ;Buurt     ;BU06890601;1;7.0;45.0
5385;Hoge Giessen (gedeeltelijk);Giessenlanden                           ;Buurt     ;BU06890602;1;13.0;46.0
5386;Hoornaar-Nieuw;Giessenlanden                           ;Buurt     ;BU06890603;1;33.0;107.0
5387;Wijk 07 Noordeloos;Giessenlanden                           ;Wijk      ;WK068907  ;1;99.0;423.0
5388;Noordeloos;Giessenlanden                           ;Buurt     ;BU06890700;1;89.0;359.0
5389;Overslingeland;Giessenlanden                           ;Buurt     ;BU06890701;1;6.0;46.0
5390;Minkeloos (gedeeltelijk);Giessenlanden                           ;Buurt     ;BU06890702;1;4.0;18.0
5391;Wijk 08 Schelluinen;Giessenlanden                           ;Wijk      ;WK068908  ;1;80.0;256.0
5392;Schelluinen;Giessenlanden                           ;Buurt     ;BU06890800;1;80.0;256.0
5393;Gilze en Rijen;Gilze en Rijen                          ;Gemeente  ;GM0784    ;.;1149.0;4589.0
5394;Wijk 00 Rijen;Gilze en Rijen                          ;Wijk      ;WK078400  ;1;690.0;2618.0
5395;Rijen;Gilze en Rijen                          ;Buurt     ;BU07840000;1;649.0;2434.0
5396;Bedrijventerrein Haansberg;Gilze en Rijen                          ;Buurt     ;BU07840007;1;30.0;70.0
5397;Verspreide huizen Rijen;Gilze en Rijen                          ;Buurt     ;BU07840009;1;11.0;114.0
5398;Wijk 01 Gilze;Gilze en Rijen                          ;Wijk      ;WK078401  ;1;373.0;1596.0
5399;Gilze;Gilze en Rijen                          ;Buurt     ;BU07840100;1;301.0;1103.0
5400;Bedrijventerrein Broekakkers;Gilze en Rijen                          ;Buurt     ;BU07840107;1;4.0;26.0
5401;Verspreide huizen Gilze;Gilze en Rijen                          ;Buurt     ;BU07840109;1;68.0;468.0
5402;Wijk 02 Molenschot;Gilze en Rijen                          ;Wijk      ;WK078402  ;1;58.0;264.0
5403;Molenschot;Gilze en Rijen                          ;Buurt     ;BU07840200;1;46.0;175.0
5404;Verspreide huizen Molenschot;Gilze en Rijen                          ;Buurt     ;BU07840209;1;12.0;89.0
5405;Wijk 03 Hulten;Gilze en Rijen                          ;Wijk      ;WK078403  ;1;28.0;111.0
5406;Hulten;Gilze en Rijen                          ;Buurt     ;BU07840300;1;10.0;38.0
5407;Verspreide huizen Hulten;Gilze en Rijen                          ;Buurt     ;BU07840309;1;18.0;73.0
5408;Goeree-Overflakkee;Goeree-Overflakkee                      ;Gemeente  ;GM1924    ;.;3253.0;9864.0
5409;Goedereede;Goeree-Overflakkee                      ;Wijk      ;WK192400  ;1;122.0;415.0
5410;Goedereede woonkern;Goeree-Overflakkee                      ;Buurt     ;BU19240001;1;81.0;252.0
5411;Goedereede havenhoofd;Goeree-Overflakkee                      ;Buurt     ;BU19240002;1;19.0;68.0
5412;Goedereede buitengebied;Goeree-Overflakkee                      ;Buurt     ;BU19240003;1;22.0;95.0
5413;Ouddorp;Goeree-Overflakkee                      ;Wijk      ;WK192401  ;1;455.0;1740.0
5414;Ouddorp centrum;Goeree-Overflakkee                      ;Buurt     ;BU19240101;1;109.0;340.0
5415;Ouddorp noord;Goeree-Overflakkee                      ;Buurt     ;BU19240102;1;105.0;542.0
5416;Ouddorp zuid;Goeree-Overflakkee                      ;Buurt     ;BU19240103;1;67.0;228.0
5417;Ouddorp klepperstee klarebeek;Goeree-Overflakkee                      ;Buurt     ;BU19240104;1;8.0;25.0
5418;Ouddorp oude nieuwlandseweg;Goeree-Overflakkee                      ;Buurt     ;BU19240105;1;53.0;137.0
5419;Ouddorp brouwersdam;Goeree-Overflakkee                      ;Buurt     ;BU19240106;1;;
5420;Ouddorp westeinde;Goeree-Overflakkee                      ;Buurt     ;BU19240107;1;;
5421;Ouddorp oudeland;Goeree-Overflakkee                      ;Buurt     ;BU19240108;1;8.0;20.0
5422;Ouddorp buitengebied;Goeree-Overflakkee                      ;Buurt     ;BU19240109;1;105.0;449.0
5423;Stellendam;Goeree-Overflakkee                      ;Wijk      ;WK192402  ;1;263.0;744.0
5424;Stellendam centrum;Goeree-Overflakkee                      ;Buurt     ;BU19240201;1;76.0;222.0
5425;Stellendam west;Goeree-Overflakkee                      ;Buurt     ;BU19240202;1;184.0;501.0
5426;Stellendam zuiderdiep;Goeree-Overflakkee                      ;Buurt     ;BU19240203;1;;
5427;Stellendam haven;Goeree-Overflakkee                      ;Buurt     ;BU19240204;1;;
5428;Stellendam buitengebied;Goeree-Overflakkee                      ;Buurt     ;BU19240205;1;3.0;20.0
5429;Middelharnis;Goeree-Overflakkee                      ;Wijk      ;WK192403  ;1;589.0;1319.0
5430;Middelharnis westplaat;Goeree-Overflakkee                      ;Buurt     ;BU19240301;1;;
5431;Middelharnis centrum;Goeree-Overflakkee                      ;Buurt     ;BU19240302;1;58.0;188.0
5432;Middelharnis prinsenkwartier;Goeree-Overflakkee                      ;Buurt     ;BU19240303;1;150.0;329.0
5433;Middelharnis bomenbuurt;Goeree-Overflakkee                      ;Buurt     ;BU19240304;1;275.0;545.0
5434;Middelharnis oostplaat;Goeree-Overflakkee                      ;Buurt     ;BU19240305;1;3.0;11.0
5435;Middelharnis Nieuw Zeeland;Goeree-Overflakkee                      ;Buurt     ;BU19240306;1;4.0;15.0
5436;Middelharnis buitengebied;Goeree-Overflakkee                      ;Buurt     ;BU19240307;1;;
5437;Ooltgensplaat;Goeree-Overflakkee                      ;Wijk      ;WK192404  ;1;139.0;493.0
5438;Ooltgensplaat woonkern;Goeree-Overflakkee                      ;Buurt     ;BU19240401;1;130.0;352.0
5439;Ooltgensplaat haven;Goeree-Overflakkee                      ;Buurt     ;BU19240402;1;;
5440;Ooltgensplaat buitengebied;Goeree-Overflakkee                      ;Buurt     ;BU19240403;1;9.0;141.0
5441;Den Bommel;Goeree-Overflakkee                      ;Wijk      ;WK192405  ;1;108.0;313.0
5442;Den Bommel woonkern;Goeree-Overflakkee                      ;Buurt     ;BU19240501;1;94.0;267.0
5443;Den Bommel buitengebied;Goeree-Overflakkee                      ;Buurt     ;BU19240502;1;14.0;47.0
5444;Oude-Tonge;Goeree-Overflakkee                      ;Wijk      ;WK192406  ;1;322.0;851.0
5445;Oude-Tonge centrum;Goeree-Overflakkee                      ;Buurt     ;BU19240601;1;85.0;220.0
5446;Oude-Tonge prinsessenbuurt handelskade;Goeree-Overflakkee                      ;Buurt     ;BU19240602;1;96.0;273.0
5447;Oude-Tonge planetenbuurt;Goeree-Overflakkee                      ;Buurt     ;BU19240603;1;122.0;240.0
5448;Oude-Tonge haven;Goeree-Overflakkee                      ;Buurt     ;BU19240604;1;;
5449;Oude-Tonge industriegebied;Goeree-Overflakkee                      ;Buurt     ;BU19240605;1;;
5450;Oude-Tonge buitengebied;Goeree-Overflakkee                      ;Buurt     ;BU19240606;1;15.0;63.0
5451;Dirksland;Goeree-Overflakkee                      ;Wijk      ;WK192407  ;1;331.0;1090.0
5452;Dirksland centrum;Goeree-Overflakkee                      ;Buurt     ;BU19240701;1;83.0;265.0
5453;Dirksland noord;Goeree-Overflakkee                      ;Buurt     ;BU19240702;1;74.0;225.0
5454;Dirksland zuid;Goeree-Overflakkee                      ;Buurt     ;BU19240703;1;135.0;375.0
5455;Dirksland industriegebied;Goeree-Overflakkee                      ;Buurt     ;BU19240704;1;13.0;59.0
5456;Dirksland buitengebied;Goeree-Overflakkee                      ;Buurt     ;BU19240705;1;26.0;167.0
5457;Melissant;Goeree-Overflakkee                      ;Wijk      ;WK192408  ;1;121.0;462.0
5458;Melissant woonkern;Goeree-Overflakkee                      ;Buurt     ;BU19240801;1;103.0;343.0
5459;Melissant buitengebied;Goeree-Overflakkee                      ;Buurt     ;BU19240802;1;18.0;118.0
5460;Herkingen;Goeree-Overflakkee                      ;Wijk      ;WK192409  ;1;43.0;231.0
5461;Herkingen woonkern;Goeree-Overflakkee                      ;Buurt     ;BU19240901;1;;
5462;Herkingen buitenplaats;Goeree-Overflakkee                      ;Buurt     ;BU19240902;1;;
5463;Herkingen buitengebied;Goeree-Overflakkee                      ;Buurt     ;BU19240903;1;9.0;90.0
5464;Sommelsdijk;Goeree-Overflakkee                      ;Wijk      ;WK192410  ;1;268.0;873.0
5465;Sommelsdijk centrum;Goeree-Overflakkee                      ;Buurt     ;BU19241001;1;23.0;75.0
5466;Sommelsdijk bloemenbuurt;Goeree-Overflakkee                      ;Buurt     ;BU19241002;1;34.0;136.0
5467;Sommelsdijk westplaat;Goeree-Overflakkee                      ;Buurt     ;BU19241003;1;72.0;220.0
5468;Sommelsdijk vogelbuurt oost;Goeree-Overflakkee                      ;Buurt     ;BU19241004;1;43.0;121.0
5469;Sommelsdijk vogelbuurt west;Goeree-Overflakkee                      ;Buurt     ;BU19241005;1;83.0;243.0
5470;Sommelsdijk buitengebied;Goeree-Overflakkee                      ;Buurt     ;BU19241006;1;13.0;78.0
5471;Nieuwe-Tonge;Goeree-Overflakkee                      ;Wijk      ;WK192411  ;1;215.0;616.0
5472;Nieuwe-Tonge woonkern;Goeree-Overflakkee                      ;Buurt     ;BU19241101;1;201.0;553.0
5473;Nieuwe-Tonge battenoord;Goeree-Overflakkee                      ;Buurt     ;BU19241102;1;3.0;7.0
5474;Nieuwe-Tonge buitengebied;Goeree-Overflakkee                      ;Buurt     ;BU19241103;1;11.0;56.0
