ID;Voertuigsoort;BedrijfstakkenSBI2008;KenmerkenVrachtautoSEnTrekkers;Perioden;AantalVoertuigenInGebruik_1
7534;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Gewicht volle wagen: 20000 kg of meer;2010;10
7535;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Gewicht volle wagen: 20000 kg of meer;2011;10
7536;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Gewicht volle wagen: onbekend;2009;0
7537;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Gewicht volle wagen: onbekend;2010;0
7538;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Gewicht volle wagen: onbekend;2011;0
7539;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Breedte: 0 tot 210 cm;2009;20
7540;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Breedte: 0 tot 210 cm;2010;20
7541;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Breedte: 0 tot 210 cm;2011;20
7542;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Breedte: 210 tot 240 cm;2009;10
7543;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Breedte: 210 tot 240 cm;2010;10
7544;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Breedte: 210 tot 240 cm;2011;10
7545;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Breedte: 240 tot 250 cm;2009;0
7546;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Breedte: 240 tot 250 cm;2010;0
7547;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Breedte: 240 tot 250 cm;2011;0
7548;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Breedte: 250 tot 255 cm;2009;10
7549;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Breedte: 250 tot 255 cm;2010;10
7550;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Breedte: 250 tot 255 cm;2011;10
7551;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Breedte: 255 tot 260 cm;2009;0
7552;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Breedte: 255 tot 260 cm;2010;0
7553;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Breedte: 255 tot 260 cm;2011;0
7554;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Breedte: 260 cm of meer;2009;0
7555;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Breedte: 260 cm of meer;2010;0
7556;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Breedte: 260 cm of meer;2011;0
7557;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Breedte: onbekend;2009;0
7558;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Breedte: onbekend;2010;0
7559;Trekker voor oplegger;O Openbaar bestuur en overheidsdiensten;Breedte: onbekend;2011;0
7560;Trekker voor oplegger;P Onderwijs;Totaal;2009;130
7561;Trekker voor oplegger;P Onderwijs;Totaal;2010;130
7562;Trekker voor oplegger;P Onderwijs;Totaal;2011;130
7563;Trekker voor oplegger;P Onderwijs;Leeftijd: jonger dan 1 jaar;2009;10
7564;Trekker voor oplegger;P Onderwijs;Leeftijd: jonger dan 1 jaar;2010;0
7565;Trekker voor oplegger;P Onderwijs;Leeftijd: jonger dan 1 jaar;2011;10
7566;Trekker voor oplegger;P Onderwijs;Leeftijd: 1 of 2 jaar;2009;30
7567;Trekker voor oplegger;P Onderwijs;Leeftijd: 1 of 2 jaar;2010;30
7568;Trekker voor oplegger;P Onderwijs;Leeftijd: 1 of 2 jaar;2011;20
7569;Trekker voor oplegger;P Onderwijs;Leeftijd: 3 of 4 jaar;2009;10
7570;Trekker voor oplegger;P Onderwijs;Leeftijd: 3 of 4 jaar;2010;20
7571;Trekker voor oplegger;P Onderwijs;Leeftijd: 3 of 4 jaar;2011;30
7572;Trekker voor oplegger;P Onderwijs;Leeftijd: 5 of 6 jaar;2009;20
7573;Trekker voor oplegger;P Onderwijs;Leeftijd: 5 of 6 jaar;2010;10
7574;Trekker voor oplegger;P Onderwijs;Leeftijd: 5 of 6 jaar;2011;10
7575;Trekker voor oplegger;P Onderwijs;Leeftijd: 7 of 8 jaar;2009;10
7576;Trekker voor oplegger;P Onderwijs;Leeftijd: 7 of 8 jaar;2010;20
7577;Trekker voor oplegger;P Onderwijs;Leeftijd: 7 of 8 jaar;2011;20
7578;Trekker voor oplegger;P Onderwijs;Leeftijd: 9 tot 12 jaar;2009;40
7579;Trekker voor oplegger;P Onderwijs;Leeftijd: 9 tot 12 jaar;2010;30
7580;Trekker voor oplegger;P Onderwijs;Leeftijd: 9 tot 12 jaar;2011;20
7581;Trekker voor oplegger;P Onderwijs;Leeftijd: 12 tot 15 jaar;2009;10
7582;Trekker voor oplegger;P Onderwijs;Leeftijd: 12 tot 15 jaar;2010;20
7583;Trekker voor oplegger;P Onderwijs;Leeftijd: 12 tot 15 jaar;2011;20
7584;Trekker voor oplegger;P Onderwijs;Leeftijd: 15 tot 20 jaar;2009;0
7585;Trekker voor oplegger;P Onderwijs;Leeftijd: 15 tot 20 jaar;2010;0
7586;Trekker voor oplegger;P Onderwijs;Leeftijd: 15 tot 20 jaar;2011;0
7587;Trekker voor oplegger;P Onderwijs;Leeftijd: 20 jaar of ouder;2009;0
7588;Trekker voor oplegger;P Onderwijs;Leeftijd: 20 jaar of ouder;2010;0
7589;Trekker voor oplegger;P Onderwijs;Leeftijd: 20 jaar of ouder;2011;0
7590;Trekker voor oplegger;P Onderwijs;Milieuklasse: Euro 0;2009;0
7591;Trekker voor oplegger;P Onderwijs;Milieuklasse: Euro 0;2010;0
7592;Trekker voor oplegger;P Onderwijs;Milieuklasse: Euro 0;2011;0
7593;Trekker voor oplegger;P Onderwijs;Milieuklasse: Euro 1;2009;10
7594;Trekker voor oplegger;P Onderwijs;Milieuklasse: Euro 1;2010;0
7595;Trekker voor oplegger;P Onderwijs;Milieuklasse: Euro 1;2011;0
7596;Trekker voor oplegger;P Onderwijs;Milieuklasse: Euro 2;2009;40
7597;Trekker voor oplegger;P Onderwijs;Milieuklasse: Euro 2;2010;40
7598;Trekker voor oplegger;P Onderwijs;Milieuklasse: Euro 2;2011;30
7599;Trekker voor oplegger;P Onderwijs;Milieuklasse: Euro 3;2009;40
7600;Trekker voor oplegger;P Onderwijs;Milieuklasse: Euro 3;2010;40
7601;Trekker voor oplegger;P Onderwijs;Milieuklasse: Euro 3;2011;40
7602;Trekker voor oplegger;P Onderwijs;Milieuklasse: Euro 4;2009;10
7603;Trekker voor oplegger;P Onderwijs;Milieuklasse: Euro 4;2010;10
7604;Trekker voor oplegger;P Onderwijs;Milieuklasse: Euro 4;2011;10
7605;Trekker voor oplegger;P Onderwijs;Milieuklasse: Euro 5;2009;30
7606;Trekker voor oplegger;P Onderwijs;Milieuklasse: Euro 5;2010;40
7607;Trekker voor oplegger;P Onderwijs;Milieuklasse: Euro 5;2011;40
7608;Trekker voor oplegger;P Onderwijs;Milieuklasse: EEV;2009;0
7609;Trekker voor oplegger;P Onderwijs;Milieuklasse: EEV;2010;0
7610;Trekker voor oplegger;P Onderwijs;Milieuklasse: EEV;2011;0
7611;Trekker voor oplegger;P Onderwijs;Milieuklasse: onbekend;2009;0
7612;Trekker voor oplegger;P Onderwijs;Milieuklasse: onbekend;2010;0
7613;Trekker voor oplegger;P Onderwijs;Milieuklasse: onbekend;2011;0
7614;Trekker voor oplegger;P Onderwijs;Laadvermogen: 0 tot 7000 kg;2009;10
7615;Trekker voor oplegger;P Onderwijs;Laadvermogen: 0 tot 7000 kg;2010;10
7616;Trekker voor oplegger;P Onderwijs;Laadvermogen: 0 tot 7000 kg;2011;10
7617;Trekker voor oplegger;P Onderwijs;Laadvermogen: 7000 tot 12000 kg;2009;10
7618;Trekker voor oplegger;P Onderwijs;Laadvermogen: 7000 tot 12000 kg;2010;10
7619;Trekker voor oplegger;P Onderwijs;Laadvermogen: 7000 tot 12000 kg;2011;10
7620;Trekker voor oplegger;P Onderwijs;Laadvermogen: 12000 tot 18000 kg;2009;0
7621;Trekker voor oplegger;P Onderwijs;Laadvermogen: 12000 tot 18000 kg;2010;0
7622;Trekker voor oplegger;P Onderwijs;Laadvermogen: 12000 tot 18000 kg;2011;0
7623;Trekker voor oplegger;P Onderwijs;Laadvermogen: 18000 kg tot 40000 kg;2009;20
7624;Trekker voor oplegger;P Onderwijs;Laadvermogen: 18000 kg tot 40000 kg;2010;20
7625;Trekker voor oplegger;P Onderwijs;Laadvermogen: 18000 kg tot 40000 kg;2011;20
7626;Trekker voor oplegger;P Onderwijs;Laadvermogen: 40000 kg of meer;2009;100
7627;Trekker voor oplegger;P Onderwijs;Laadvermogen: 40000 kg of meer;2010;100
7628;Trekker voor oplegger;P Onderwijs;Laadvermogen: 40000 kg of meer;2011;90
7629;Trekker voor oplegger;P Onderwijs;Laadvermogen: onbekend;2009;0
7630;Trekker voor oplegger;P Onderwijs;Laadvermogen: onbekend;2010;0
7631;Trekker voor oplegger;P Onderwijs;Laadvermogen: onbekend;2011;0
7632;Trekker voor oplegger;P Onderwijs;Gewicht volle wagen: tot 10000 kg;2009;10
7633;Trekker voor oplegger;P Onderwijs;Gewicht volle wagen: tot 10000 kg;2010;10
7634;Trekker voor oplegger;P Onderwijs;Gewicht volle wagen: tot 10000 kg;2011;20
7635;Trekker voor oplegger;P Onderwijs;Gewicht volle wagen: 10000 tot 20000 kg;2009;10
7636;Trekker voor oplegger;P Onderwijs;Gewicht volle wagen: 10000 tot 20000 kg;2010;10
7637;Trekker voor oplegger;P Onderwijs;Gewicht volle wagen: 10000 tot 20000 kg;2011;10
7638;Trekker voor oplegger;P Onderwijs;Gewicht volle wagen: 20000 kg of meer;2009;110
7639;Trekker voor oplegger;P Onderwijs;Gewicht volle wagen: 20000 kg of meer;2010;120
7640;Trekker voor oplegger;P Onderwijs;Gewicht volle wagen: 20000 kg of meer;2011;110
7641;Trekker voor oplegger;P Onderwijs;Gewicht volle wagen: onbekend;2009;0
7642;Trekker voor oplegger;P Onderwijs;Gewicht volle wagen: onbekend;2010;0
7643;Trekker voor oplegger;P Onderwijs;Gewicht volle wagen: onbekend;2011;0
7644;Trekker voor oplegger;P Onderwijs;Breedte: 0 tot 210 cm;2009;20
7645;Trekker voor oplegger;P Onderwijs;Breedte: 0 tot 210 cm;2010;10
7646;Trekker voor oplegger;P Onderwijs;Breedte: 0 tot 210 cm;2011;20
7647;Trekker voor oplegger;P Onderwijs;Breedte: 210 tot 240 cm;2009;0
7648;Trekker voor oplegger;P Onderwijs;Breedte: 210 tot 240 cm;2010;0
7649;Trekker voor oplegger;P Onderwijs;Breedte: 210 tot 240 cm;2011;0
7650;Trekker voor oplegger;P Onderwijs;Breedte: 240 tot 250 cm;2009;10
7651;Trekker voor oplegger;P Onderwijs;Breedte: 240 tot 250 cm;2010;10
7652;Trekker voor oplegger;P Onderwijs;Breedte: 240 tot 250 cm;2011;10
7653;Trekker voor oplegger;P Onderwijs;Breedte: 250 tot 255 cm;2009;70
7654;Trekker voor oplegger;P Onderwijs;Breedte: 250 tot 255 cm;2010;70
7655;Trekker voor oplegger;P Onderwijs;Breedte: 250 tot 255 cm;2011;70
7656;Trekker voor oplegger;P Onderwijs;Breedte: 255 tot 260 cm;2009;20
7657;Trekker voor oplegger;P Onderwijs;Breedte: 255 tot 260 cm;2010;20
7658;Trekker voor oplegger;P Onderwijs;Breedte: 255 tot 260 cm;2011;30
7659;Trekker voor oplegger;P Onderwijs;Breedte: 260 cm of meer;2009;0
7660;Trekker voor oplegger;P Onderwijs;Breedte: 260 cm of meer;2010;0
7661;Trekker voor oplegger;P Onderwijs;Breedte: 260 cm of meer;2011;0
7662;Trekker voor oplegger;P Onderwijs;Breedte: onbekend;2009;10
7663;Trekker voor oplegger;P Onderwijs;Breedte: onbekend;2010;20
7664;Trekker voor oplegger;P Onderwijs;Breedte: onbekend;2011;0
7665;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Totaal;2009;100
7666;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Totaal;2010;80
7667;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Totaal;2011;70
7668;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: jonger dan 1 jaar;2009;20
7669;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: jonger dan 1 jaar;2010;10
7670;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: jonger dan 1 jaar;2011;0
7671;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: 1 of 2 jaar;2009;30
7672;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: 1 of 2 jaar;2010;20
7673;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: 1 of 2 jaar;2011;20
7674;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: 3 of 4 jaar;2009;20
7675;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: 3 of 4 jaar;2010;20
7676;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: 3 of 4 jaar;2011;10
7677;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: 5 of 6 jaar;2009;10
7678;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: 5 of 6 jaar;2010;20
7679;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: 5 of 6 jaar;2011;10
7680;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: 7 of 8 jaar;2009;10
7681;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: 7 of 8 jaar;2010;10
7682;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: 7 of 8 jaar;2011;10
7683;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: 9 tot 12 jaar;2009;10
7684;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: 9 tot 12 jaar;2010;10
7685;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: 9 tot 12 jaar;2011;10
7686;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: 12 tot 15 jaar;2009;10
7687;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: 12 tot 15 jaar;2010;10
7688;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: 12 tot 15 jaar;2011;10
7689;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: 15 tot 20 jaar;2009;0
7690;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: 15 tot 20 jaar;2010;0
7691;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: 15 tot 20 jaar;2011;10
7692;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: 20 jaar of ouder;2009;0
7693;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: 20 jaar of ouder;2010;0
7694;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Leeftijd: 20 jaar of ouder;2011;0
7695;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Milieuklasse: Euro 0;2009;0
7696;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Milieuklasse: Euro 0;2010;0
7697;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Milieuklasse: Euro 0;2011;0
7698;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Milieuklasse: Euro 1;2009;10
7699;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Milieuklasse: Euro 1;2010;10
7700;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Milieuklasse: Euro 1;2011;0
7701;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Milieuklasse: Euro 2;2009;10
7702;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Milieuklasse: Euro 2;2010;10
7703;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Milieuklasse: Euro 2;2011;10
7704;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Milieuklasse: Euro 3;2009;40
7705;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Milieuklasse: Euro 3;2010;30
7706;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Milieuklasse: Euro 3;2011;20
7707;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Milieuklasse: Euro 4;2009;10
7708;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Milieuklasse: Euro 4;2010;10
7709;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Milieuklasse: Euro 4;2011;10
7710;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Milieuklasse: Euro 5;2009;40
7711;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Milieuklasse: Euro 5;2010;30
7712;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Milieuklasse: Euro 5;2011;30
7713;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Milieuklasse: EEV;2009;0
7714;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Milieuklasse: EEV;2010;0
7715;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Milieuklasse: EEV;2011;0
7716;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Milieuklasse: onbekend;2009;0
7717;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Milieuklasse: onbekend;2010;0
7718;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Milieuklasse: onbekend;2011;0
7719;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Laadvermogen: 0 tot 7000 kg;2009;40
7720;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Laadvermogen: 0 tot 7000 kg;2010;40
7721;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Laadvermogen: 0 tot 7000 kg;2011;30
7722;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Laadvermogen: 7000 tot 12000 kg;2009;10
7723;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Laadvermogen: 7000 tot 12000 kg;2010;20
7724;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Laadvermogen: 7000 tot 12000 kg;2011;10
7725;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Laadvermogen: 12000 tot 18000 kg;2009;0
7726;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Laadvermogen: 12000 tot 18000 kg;2010;0
7727;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Laadvermogen: 12000 tot 18000 kg;2011;0
7728;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Laadvermogen: 18000 kg tot 40000 kg;2009;10
7729;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Laadvermogen: 18000 kg tot 40000 kg;2010;10
7730;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Laadvermogen: 18000 kg tot 40000 kg;2011;10
7731;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Laadvermogen: 40000 kg of meer;2009;40
7732;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Laadvermogen: 40000 kg of meer;2010;20
7733;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Laadvermogen: 40000 kg of meer;2011;20
7734;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Laadvermogen: onbekend;2009;0
7735;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Laadvermogen: onbekend;2010;0
7736;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Laadvermogen: onbekend;2011;0
7737;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Gewicht volle wagen: tot 10000 kg;2009;40
7738;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Gewicht volle wagen: tot 10000 kg;2010;40
7739;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Gewicht volle wagen: tot 10000 kg;2011;30
7740;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Gewicht volle wagen: 10000 tot 20000 kg;2009;10
7741;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Gewicht volle wagen: 10000 tot 20000 kg;2010;20
7742;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Gewicht volle wagen: 10000 tot 20000 kg;2011;10
7743;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Gewicht volle wagen: 20000 kg of meer;2009;50
7744;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Gewicht volle wagen: 20000 kg of meer;2010;30
7745;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Gewicht volle wagen: 20000 kg of meer;2011;30
7746;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Gewicht volle wagen: onbekend;2009;0
7747;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Gewicht volle wagen: onbekend;2010;0
7748;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Gewicht volle wagen: onbekend;2011;0
7749;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Breedte: 0 tot 210 cm;2009;50
7750;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Breedte: 0 tot 210 cm;2010;50
7751;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Breedte: 0 tot 210 cm;2011;40
7752;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Breedte: 210 tot 240 cm;2009;10
7753;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Breedte: 210 tot 240 cm;2010;0
7754;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Breedte: 210 tot 240 cm;2011;10
7755;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Breedte: 240 tot 250 cm;2009;10
7756;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Breedte: 240 tot 250 cm;2010;0
7757;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Breedte: 240 tot 250 cm;2011;0
7758;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Breedte: 250 tot 255 cm;2009;40
7759;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Breedte: 250 tot 255 cm;2010;20
7760;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Breedte: 250 tot 255 cm;2011;20
7761;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Breedte: 255 tot 260 cm;2009;0
7762;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Breedte: 255 tot 260 cm;2010;0
7763;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Breedte: 255 tot 260 cm;2011;10
7764;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Breedte: 260 cm of meer;2009;0
7765;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Breedte: 260 cm of meer;2010;0
7766;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Breedte: 260 cm of meer;2011;0
7767;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Breedte: onbekend;2009;0
7768;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Breedte: onbekend;2010;10
7769;Trekker voor oplegger;Q Gezondheids- en welzijnszorg;Breedte: onbekend;2011;0
7770;Trekker voor oplegger;R-U Cultuur, recreatie, overige diensten;Totaal;2009;800
7771;Trekker voor oplegger;R-U Cultuur, recreatie, overige diensten;Totaal;2010;860
7772;Trekker voor oplegger;R-U Cultuur, recreatie, overige diensten;Totaal;2011;870
7773;Trekker voor oplegger;R-U Cultuur, recreatie, overige diensten;Leeftijd: jonger dan 1 jaar;2009;50
7774;Trekker voor oplegger;R-U Cultuur, recreatie, overige diensten;Leeftijd: jonger dan 1 jaar;2010;50
7775;Trekker voor oplegger;R-U Cultuur, recreatie, overige diensten;Leeftijd: jonger dan 1 jaar;2011;50
7776;Trekker voor oplegger;R-U Cultuur, recreatie, overige diensten;Leeftijd: 1 of 2 jaar;2009;100
7777;Trekker voor oplegger;R-U Cultuur, recreatie, overige diensten;Leeftijd: 1 of 2 jaar;2010;80
