ID;RegioS;Perioden;TotaalInstallaties_1;MechanischeInstallaties_2;Oxidatiebedden_3;Aeratietanks_4;Oxidatietanks_5;Oxidatiesloten_6;Carrousels_7;DiscontinueSystemen_8;ParallelleInstallaties_9;Tweetrapsinstallaties_10;Compactinstallaties_11;Membraanbioreactors_12;NeredaKorrelslibReactor_13;HybrideNeredaActiefSlibSysteem_14;TotaalCapaciteitVervuilingseenheden_15;MechanischeInstallaties_16;Oxidatiebedden_17;Aeratietanks_18;Oxidatietanks_19;Oxidatiesloten_20;Carrousels_21;DiscontinueSystemen_22;ParallelleInstallaties_23;Tweetrapsinstallaties_24;Compactinstallaties_25;Membraanbioreactors_26;NeredaKorrelslibReactor_27;HybrideNeredaActiefSlibSysteem_28;TotaalCapaciteit_29;MechanischeInstallaties_30;Oxidatiebedden_31;Aeratietanks_32;Oxidatietanks_33;Oxidatiesloten_34;Carrousels_35;DiscontinueSystemen_36;ParallelleInstallaties_37;Tweetrapsinstallaties_38;Compactinstallaties_39;Membraanbioreactors_40;NeredaKorrelslibReactor_41;HybrideNeredaActiefSlibSysteem_42;VolumeAfvalwater_43;Vervuilingseenheden_44;ChemischZuurstofVerbruik_45;BiochemischZuurstofVerbruik_46;StikstofverbindingenAlsN_47;FosforverbindingenAlsP_48;Koper_49;Chroom_50;Zink_51;Lood_52;Cadmium_53;Nikkel_54;Kwik_55;Arseen_56;ChemischZuurstofVerbruik_57;BiochemischZuurstofVerbruik_58;StikstofverbindingenAlsN_59;FosforverbindingenAlsP_60;ZwevendStof_61;VolumeAfvalwater_62;Vervuilingseenheden_63;ChemischZuurstofVerbruik_64;BiochemischZuurstofVerbruik_65;StikstofverbindingenAlsN_66;FosforverbindingenAlsP_67;Koper_68;Chroom_69;Zink_70;Lood_71;Cadmium_72;Nikkel_73;Kwik_74;Arseen_75;ChemischZuurstofVerbruik_76;BiochemischZuurstofVerbruik_77;StikstofverbindingenAlsN_78;FosforverbindingenAlsP_79;ZwevendStof_80;TotaalNatSlib_81;Landbouw_82;NatteOxidatie_83;Composteren_84;Storten_85;Verbranden_86;Cementindustrie_87;Elektriciteitscentrale_88;OverigeBestemmingen_89;TotaalDrogeStof_90;Landbouw_91;NatteOxidatie_92;Composteren_93;Storten_94;Verbranden_95;Cementindustrie_96;Elektriciteitscentrale_97;OverigeBestemmingen_98;AsGloeirest_99;StikstofverbindingenAlsN_100;FosforverbindingenAlsP_101;Koper_102;Chroom_103;Zink_104;Lood_105;Cadmium_106;Nikkel_107;Kwik_108;Arseen_109
25;Nederland;2013;341.0;0.0;4.0;60.0;66.0;58.0;116.0;2.0;17.0;16.0;1.0;1.0;;;30364.0;0.0;213.0;10582.0;4565.0;1277.0;9464.0;49.0;1615.0;2480.0;91.0;29.0;;;24323.0;0.0;204.0;8690.0;3452.0;1037.0;7556.0;41.0;1215.0;2045.0;60.0;23.0;;;1873263.0;24550.0;943414.0;380724.0;87733.0;13356.0;152832.0;17107.0;425214.0;36351.0;725.0;19572.0;291.0;6877.0;520.0;209.0;48.0;7.0;243.0;1873263.0;1843.0;68429.0;6871.0;14639.0;2079.0;10226.0;2502.0;87024.0;2925.0;155.0;8550.0;57.0;3219.0;38.0;4.0;7.0;1.0;8.0;1269216.0;0.0;0.0;0.0;0.0;937442.0;134093.0;194875.0;2806.0;315639.0;0.0;0.0;0.0;0.0;221219.0;49058.0;45303.0;59.0;101137.0;17854.0;10918.0;128963.0;12923.0;308622.0;33634.0;364.0;8739.0;231.0;3460.0
26;Nederland;2014;337.0;0.0;3.0;61.0;65.0;56.0;116.0;2.0;16.0;16.0;1.0;1.0;;;30237.0;0.0;104.0;10555.0;4574.0;1277.0;9470.0;49.0;1608.0;2480.0;91.0;29.0;;;24199.0;0.0;112.0;8656.0;3446.0;1025.0;7582.0;41.0;1209.0;2045.0;60.0;23.0;;;1841316.0;25326.0;977237.0;394110.0;89627.0;13523.0;142548.0;16515.0;397795.0;36798.0;560.0;18202.0;272.0;6726.0;548.0;218.0;50.0;7.0;253.0;1841316.0;1831.0;67013.0;6473.0;14101.0;2179.0;8134.0;2208.0;73021.0;2298.0;169.0;7551.0;59.0;3246.0;37.0;4.0;7.0;1.0;7.0;1277852.0;0.0;0.0;0.0;0.0;994842.0;137726.0;145284.0;0.0;319704.0;0.0;0.0;0.0;0.0;237092.0;49485.0;33128.0;0.0;105092.0;18069.0;10900.0;128940.0;14018.0;299301.0;31267.0;313.0;9050.0;219.0;3186.0
27;Nederland;2015;334.0;0.0;2.0;61.0;66.0;54.0;116.0;2.0;15.0;16.0;1.0;1.0;;;30246.0;0.0;108.0;10552.0;4580.0;1254.0;9576.0;49.0;1527.0;2480.0;91.0;29.0;;;24182.0;0.0;105.0;8618.0;3453.0;1006.0;7692.0;41.0;1139.0;2045.0;60.0;23.0;;;1957261.0;25686.0;999309.0;405787.0;89122.0;13389.0;144556.0;18345.0;425519.0;35770.0;570.0;19262.0;243.0;7182.0;516.0;209.0;45.0;7.0;242.0;1957261.0;1916.0;69784.0;6895.0;14641.0;1960.0;9029.0;2234.0;80166.0;2242.0;181.0;7695.0;61.0;3298.0;36.0;4.0;7.0;1.0;7.0;1302386.0;0.0;0.0;194.0;9178.0;1034423.0;135616.0;119286.0;3689.0;325361.0;0.0;0.0;43.0;2056.0;246663.0;46231.0;29520.0;846.0;102290.0;18318.0;11086.0;128534.0;16163.0;321593.0;32314.0;344.0;9589.0;201.0;3561.0
28;Nederland;2016;327.0;0.0;2.0;61.0;66.0;50.0;115.0;2.0;14.0;15.0;1.0;1.0;;;30122.0;0.0;108.0;10552.0;4580.0;1238.0;9561.0;49.0;1513.0;2401.0;91.0;29.0;;;24081.0;0.0;105.0;8618.0;3453.0;994.0;7682.0;41.0;1127.0;1979.0;60.0;23.0;;;1904878.0;26167.0;1008526.0;420672.0;92967.0;13401.0;145423.0;19718.0;445153.0;36194.0;453.0;20271.0;222.0;6868.0;541.0;225.0;49.0;7.0;250.0;1904878.0;1863.0;67570.0;7013.0;14401.0;1769.0;8523.0;2352.0;77899.0;2210.0;146.0;8689.0;57.0;3260.0;37.0;4.0;7.0;1.0;7.0;1285881.0;0.0;0.0;19878.0;4984.0;1014827.0;136569.0;109623.0;0.0;325133.0;0.0;0.0;4184.0;1103.0;238127.0;42202.0;39517.0;0.0;97076.0;18585.0;10833.0;120412.0;16879.0;321154.0;31487.0;319.0;9106.0;180.0;3348.0
29;Nederland;2017;326.0;0.0;2.0;60.0;66.0;48.0;120.0;2.0;12.0;15.0;1.0;0.0;;;29904.0;0.0;108.0;10453.0;4959.0;1122.0;9722.0;49.0;1076.0;2322.0;91.0;0.0;;;24062.0;0.0;105.0;8608.0;3709.0;910.0;7882.0;41.0;772.0;1976.0;60.0;0.0;;;1921056.0;26427.0;1020783.0;435217.0;93372.0;13430.0;;;;;;;;;546.0;232.0;49.0;7.0;;1921056.0;1997.0;71550.0;7971.0;14877.0;1843.0;;;;;;;;;37.0;4.0;7.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;Nederland;2018;323.0;0.0;2.0;58.0;67.0;47.0;119.0;2.0;12.0;15.0;1.0;0.0;;;29942.0;0.0;108.0;10260.0;5074.0;1131.0;9821.0;49.0;1076.0;2332.0;91.0;0.0;;;24014.0;0.0;105.0;8481.0;3784.0;908.0;7888.0;41.0;772.0;1976.0;60.0;0.0;;;1773436.0;26406.0;1016606.0;426326.0;94116.0;13307.0;138509.0;17029.0;438978.0;36314.0;405.0;20818.0;210.0;6659.0;593.0;248.0;54.0;7.0;263.0;1773436.0;1909.0;69057.0;7415.0;14006.0;1676.0;8432.0;2463.0;66133.0;1883.0;132.0;7946.0;54.0;3011.0;39.0;4.0;7.0;1.0;8.0;1250205.0;0.0;0.0;0.0;132909.0;880373.0;6533.0;227003.0;3388.0;303618.0;0.0;0.0;0.0;31908.0;197799.0;6009.0;67174.0;728.0;89104.0;17575.0;9768.0;114825.0;11311.0;299297.0;25033.0;301.0;7488.0;159.0;3194.0
31;Nederland;2019;317.0;0.0;2.0;59.0;59.0;46.0;117.0;1.0;11.0;13.0;1.0;0.0;6.0;2.0;29784.0;0.0;108.0;10165.0;4881.0;1152.0;9747.0;40.0;1054.0;1512.0;91.0;0.0;672.0;363.0;23917.0;0.0;105.0;8519.0;3618.0;921.0;7742.0;32.0;754.0;1339.0;60.0;0.0;572.0;255.0;1904102.0;26818.0;1039372.0;427966.0;94209.0;13555.0;;;;;;;;;548.0;228.0;49.0;7.0;;1904102.0;2019.0;73296.0;7765.0;14391.0;1767.0;;;;;;;;;38.0;4.0;7.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;Nederland;2020;315.0;0.0;2.0;58.0;56.0;44.0;118.0;1.0;10.0;14.0;1.0;0.0;9.0;2.0;29713.0;0.0;108.0;10152.0;4615.0;1133.0;9884.0;40.0;956.0;1598.0;91.0;0.0;774.0;363.0;23824.0;0.0;105.0;8386.0;3422.0;906.0;7937.0;32.0;678.0;1415.0;60.0;0.0;629.0;255.0;1938476.0;27031.0;1056480.0;428585.0;93686.0;13297.0;133000.0;14130.0;433742.0;28269.0;435.0;17391.0;194.0;6449.0;567.0;232.0;50.0;7.0;279.0;1938476.0;1986.0;72302.0;7512.0;14320.0;1644.0;9156.0;1862.0;68981.0;1244.0;82.0;7143.0;26.0;2603.0;39.0;4.0;7.0;1.0;7.0;1263335.0;0.0;0.0;0.0;5613.0;1063157.0;14514.0;126468.0;53582.0;308360.0;0.0;0.0;0.0;1480.0;250382.0;13614.0;30765.0;12119.0;91789.0;19111.0;11170.0;120715.0;12003.0;325845.0;25755.0;311.0;7939.0;143.0;3247.0
33;Nederland;2021;313.0;0.0;1.0;57.0;56.0;42.0;119.0;2.0;10.0;14.0;1.0;0.0;9.0;2.0;29957.0;0.0;54.0;10225.0;4585.0;1111.0;10058.0;91.0;956.0;1598.0;91.0;0.0;827.0;363.0;23805.0;0.0;60.0;8313.0;3422.0;887.0;8010.0;77.0;678.0;1415.0;60.0;0.0;629.0;255.0;1963884.0;26781.0;1039561.0;438139.0;93852.0;13120.0;;;;;;;;;547.0;231.0;50.0;7.0;266.0;1963884.0;1998.0;72524.0;8217.0;14379.0;1681.0;;;;;;;;;38.0;4.0;7.0;1.0;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;Nederland;2022;313.0;0.0;1.0;62.0;49.0;44.0;120.0;2.0;11.0;11.0;1.0;0.0;10.0;2.0;29995.0;0.0;54.0;10411.0;4362.0;1182.0;10005.0;91.0;1092.0;1502.0;91.0;0.0;843.0;363.0;23661.0;0.0;60.0;8445.0;3260.0;945.0;7757.0;72.0;794.0;1320.0;60.0;0.0;692.0;255.0;1807838.0;26146.0;1010854.0;409133.0;92433.0;12944.0;115023.0;14284.0;386774.0;23686.0;282.0;16758.0;131.0;6037.0;577.0;236.0;53.0;7.0;281.0;1807838.0;1827.0;67228.0;7107.0;12960.0;1609.0;8881.0;2198.0;69221.0;1333.0;60.0;7360.0;18.0;2531.0;39.0;4.0;7.0;1.0;7.0;1299154.0;0.0;0.0;0.0;6521.0;919802.0;16591.0;321536.0;34704.0;300041.0;0.0;0.0;0.0;1494.0;220991.0;15503.0;53936.0;8116.0;89938.0;17755.0;11004.0;109077.0;11795.0;298603.0;23100.0;280.0;7670.0;134.0;3006.0
35;Nederland;2023;313.0;0.0;1.0;61.0;49.0;45.0;119.0;2.0;12.0;11.0;1.0;0.0;10.0;2.0;29995.0;0.0;54.0;10011.0;4362.0;1197.0;9990.0;91.0;1492.0;1502.0;91.0;0.0;843.0;363.0;23630.0;0.0;60.0;8091.0;3260.0;958.0;7738.0;72.0;1124.0;1320.0;60.0;0.0;692.0;255.0;2245264.0;26036.0;1003290.0;409401.0;92983.0;12757.0;;;;;;;;;468.0;193.0;44.0;6.0;248.0;2245264.0;2114.0;76385.0;8590.0;15157.0;1773.0;;;;;;;;;35.0;4.0;6.0;1.0;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;Noord-Nederland (LD);1981;101.0;6.0;18.0;3.0;12.0;23.0;24.0;9.0;3.0;3.0;0.0;0.0;;;;;;;;;;;;;;;;;2216.0;59.0;253.0;526.0;299.0;104.0;700.0;14.0;101.0;160.0;0.0;0.0;;;161754.0;;84438.0;31922.0;7637.0;2193.0;19012.0;4460.0;49844.0;14611.0;205.0;3956.0;131.0;282.0;605.0;230.0;60.0;17.0;169.0;161754.0;;15255.0;2685.0;3446.0;1327.0;5703.0;1784.0;14953.0;5845.0;82.0;2770.0;39.0;141.0;112.0;23.0;25.0;11.0;20.0;361291.0;257325.0;0.0;74555.0;29411.0;0.0;0.0;0.0;0.0;21298.0;13714.0;0.0;2383.0;5201.0;0.0;0.0;0.0;0.0;8493.0;1137.0;520.0;13308.0;2676.0;34891.0;8767.0;123.0;1187.0;92.0;141.0
37;Noord-Nederland (LD);1985;94.0;1.0;11.0;5.0;14.0;21.0;28.0;6.0;3.0;5.0;0.0;0.0;;;;;;;;;;;;;;;;;2383.0;1.0;145.0;644.0;316.0;100.0;820.0;9.0;101.0;248.0;0.0;0.0;;;178921.0;;98701.0;34899.0;8736.0;2340.0;14556.0;2477.0;39828.0;10896.0;120.0;2079.0;78.0;322.0;598.0;217.0;56.0;15.0;190.0;178921.0;;14999.0;2016.0;4392.0;1266.0;4367.0;991.0;11949.0;4358.0;48.0;1455.0;23.0;161.0;95.0;17.0;25.0;8.0;32.0;421240.0;368252.0;0.0;24183.0;25158.0;0.0;0.0;0.0;3647.0;24830.0;16932.0;0.0;1284.0;6422.0;0.0;0.0;0.0;192.0;10318.0;1255.0;554.0;10137.0;1482.0;27762.0;6511.0;72.0;620.0;55.0;160.0
38;Noord-Nederland (LD);1990;87.0;1.0;8.0;5.0;14.0;19.0;28.0;3.0;2.0;7.0;0.0;0.0;;;;;;;;;;;;;;;;;2535.0;1.0;171.0;769.0;321.0;92.0;820.0;7.0;31.0;324.0;0.0;0.0;;;189768.0;;105189.0;36691.0;8788.0;1622.0;18808.0;3003.0;45379.0;8562.0;116.0;2288.0;108.0;767.0;605.0;219.0;53.0;9.0;214.0;189768.0;;14224.0;1752.0;3952.0;652.0;3874.0;1018.0;12797.0;2235.0;46.0;1363.0;32.0;383.0;80.0;11.0;21.0;4.0;15.0;480702.0;399714.0;0.0;26060.0;53383.0;0.0;0.0;0.0;1545.0;35838.0;17434.0;0.0;1199.0;17135.0;0.0;0.0;0.0;70.0;15251.0;1752.0;1026.0;14693.0;1950.0;32092.0;6236.0;69.0;916.0;74.0;376.0
39;Noord-Nederland (LD);1991;86.0;1.0;7.0;5.0;14.0;19.0;28.0;3.0;2.0;7.0;0.0;0.0;;;;;;;;;;;;;;;;;2573.0;1.0;161.0;769.0;321.0;92.0;820.0;7.0;31.0;372.0;0.0;0.0;;;172659.0;;100949.0;34934.0;8871.0;1557.0;18326.0;3198.0;42529.0;7765.0;120.0;1897.0;83.0;506.0;652.0;231.0;59.0;10.0;223.0;172659.0;;13050.0;1621.0;4044.0;596.0;3427.0;1046.0;11823.0;1809.0;48.0;1091.0;25.0;253.0;81.0;11.0;24.0;4.0;12.0;491534.0;407806.0;0.0;24797.0;57231.0;0.0;0.0;0.0;1700.0;36899.0;17249.0;0.0;1252.0;18339.0;0.0;0.0;0.0;59.0;15848.0;1784.0;783.0;15804.0;2401.0;32726.0;6245.0;72.0;953.0;58.0;246.0
40;Noord-Nederland (LD);1992;84.0;1.0;6.0;5.0;14.0;19.0;28.0;2.0;2.0;7.0;0.0;0.0;;;;;;;;;;;;;;;;;2568.0;1.0;158.0;769.0;321.0;92.0;820.0;4.0;31.0;372.0;0.0;0.0;;;194167.0;;98233.0;35328.0;8953.0;1502.0;16953.0;2857.0;43097.0;7411.0;101.0;1875.0;65.0;480.0;547.0;203.0;53.0;9.0;225.0;194167.0;;13520.0;1710.0;3929.0;571.0;2848.0;897.0;11809.0;1527.0;40.0;1040.0;20.0;240.0;76.0;11.0;20.0;3.0;14.0;404081.0;328834.0;0.0;0.0;71583.0;0.0;0.0;0.0;3664.0;36407.0;13280.0;0.0;0.0;22970.0;0.0;0.0;0.0;156.0;16006.0;1696.0;768.0;13606.0;1918.0;30638.0;5784.0;60.0;815.0;44.0;238.0
41;Noord-Nederland (LD);1993;84.0;1.0;6.0;5.0;13.0;19.0;30.0;1.0;2.0;7.0;0.0;0.0;;;;;;;;;;;;;;;;;2666.0;1.0;158.0;769.0;353.0;92.0;886.0;3.0;31.0;372.0;0.0;0.0;;;216247.0;;109324.0;39935.0;9684.0;1669.0;14555.0;2761.0;46308.0;7701.0;125.0;2074.0;73.0;789.0;557.0;208.0;51.0;9.0;234.0;216247.0;;15103.0;2082.0;4379.0;596.0;3451.0;872.0;11157.0;1918.0;50.0;1113.0;22.0;502.0;76.0;11.0;20.0;3.0;19.0;189801.0;72340.0;0.0;0.0;117461.0;0.0;0.0;0.0;0.0;42948.0;2828.0;0.0;0.0;40121.0;0.0;0.0;0.0;0.0;21328.0;2247.0;804.0;12792.0;1872.0;32121.0;6559.0;72.0;953.0;63.0;197.0
42;Noord-Nederland (LD);1994;85.0;1.0;6.0;5.0;13.0;19.0;32.0;1.0;2.0;6.0;0.0;0.0;;;;;;;;;;;;;;;;;2700.0;1.0;158.0;769.0;353.0;92.0;991.0;3.0;31.0;302.0;0.0;0.0;;;236619.0;;108315.0;39118.0;10210.0;1695.0;15238.0;14551.0;40268.0;6932.0;194.0;2226.0;81.0;708.0;535.0;200.0;51.0;9.0;373.0;236619.0;;16787.0;2227.0;4753.0;593.0;2100.0;1518.0;11491.0;831.0;67.0;770.0;22.0;365.0;79.0;12.0;20.0;3.0;21.0;139290.0;0.0;0.0;0.0;139290.0;0.0;0.0;0.0;0.0;43997.0;0.0;0.0;0.0;43997.0;0.0;0.0;0.0;0.0;22764.0;2092.0;873.0;13788.0;1642.0;32479.0;6621.0;66.0;910.0;57.0;373.0
43;Noord-Nederland (LD);1995;85.0;1.0;6.0;5.0;13.0;19.0;32.0;1.0;2.0;6.0;0.0;0.0;;;;;;;;;;;;;;;;;2701.0;1.0;158.0;769.0;353.0;92.0;991.0;3.0;31.0;302.0;0.0;0.0;;;223506.0;;97171.0;34185.0;9398.0;1537.0;15981.0;3225.0;37756.0;7546.0;92.0;2007.0;54.0;552.0;485.0;171.0;47.0;8.0;266.0;223506.0;;14848.0;1913.0;4270.0;465.0;1519.0;296.0;9670.0;711.0;36.0;808.0;17.0;269.0;77.0;11.0;19.0;3.0;16.0;143189.0;0.0;0.0;0.0;143189.0;0.0;0.0;0.0;0.0;43340.0;0.0;0.0;0.0;43340.0;0.0;0.0;0.0;0.0;22524.0;1993.0;988.0;13275.0;1434.0;29586.0;5281.0;56.0;711.0;38.0;186.0
44;Noord-Nederland (LD);1996;83.0;1.0;5.0;5.0;13.0;18.0;32.0;1.0;2.0;6.0;0.0;0.0;;;;;;;;;;;;;;;;;2698.0;1.0;148.0;769.0;353.0;90.0;1001.0;3.0;31.0;302.0;0.0;0.0;;;180010.0;;101186.0;37916.0;9315.0;1540.0;15609.0;1880.0;36076.0;6469.0;91.0;1394.0;54.0;412.0;640.0;235.0;60.0;10.0;298.0;180010.0;;13108.0;1872.0;3960.0;420.0;1291.0;365.0;7731.0;531.0;37.0;685.0;15.0;206.0;79.0;12.0;22.0;3.0;22.0;152939.0;0.0;0.0;0.0;152939.0;0.0;0.0;0.0;0.0;46306.0;0.0;0.0;0.0;46306.0;0.0;0.0;0.0;0.0;23501.0;2286.0;977.0;13940.0;1435.0;29572.0;4738.0;58.0;728.0;36.0;238.0
45;Noord-Nederland (LD);1997;83.0;1.0;5.0;5.0;13.0;18.0;33.0;1.0;2.0;5.0;0.0;0.0;;;;;;;;;;;;;;;;;2693.0;1.0;148.0;769.0;353.0;91.0;1054.0;3.0;31.0;243.0;0.0;0.0;;;177473.0;;96289.0;36335.0;9123.0;1546.0;15453.0;1595.0;39322.0;4967.0;84.0;1364.0;65.0;618.0;615.0;236.0;61.0;10.0;291.0;177473.0;;10989.0;1524.0;3557.0;368.0;1236.0;271.0;7864.0;596.0;34.0;641.0;20.0;309.0;71.0;11.0;20.0;3.0;16.0;149779.0;0.0;0.0;0.0;149779.0;0.0;0.0;0.0;0.0;46223.0;0.0;0.0;0.0;46223.0;0.0;0.0;0.0;0.0;23111.0;2088.0;875.0;14431.0;1433.0;32869.0;4703.0;53.0;765.0;33.0;338.0
46;Noord-Nederland (LD);1998;80.0;0.0;5.0;5.0;14.0;15.0;34.0;0.0;2.0;5.0;0.0;0.0;;;;;;;;;;;;;;;;;2745.0;0.0;148.0;764.0;423.0;75.0;1061.0;0.0;31.0;243.0;0.0;0.0;;;235150.0;;96768.0;34531.0;9097.0;1393.0;15684.0;1817.0;43703.0;5514.0;77.0;1333.0;48.0;729.0;474.0;174.0;46.0;7.0;248.0;235150.0;;13768.0;1863.0;3651.0;343.0;1694.0;383.0;10401.0;596.0;31.0;603.0;15.0;365.0;64.0;10.0;16.0;2.0;65.0;137780.0;0.0;0.0;0.0;137780.0;0.0;0.0;0.0;0.0;39179.0;0.0;0.0;0.0;39179.0;0.0;0.0;0.0;0.0;15822.0;2005.0;807.0;13981.0;1443.0;33392.0;4935.0;46.0;732.0;34.0;361.0
47;Noord-Nederland (LD);1999;76.0;0.0;4.0;4.0;14.0;13.0;33.0;0.0;2.0;6.0;0.0;0.0;;;;;;;;;;;;;;;;;2756.0;0.0;118.0;731.0;378.0;66.0;1111.0;0.0;31.0;321.0;0.0;0.0;;;209375.0;;90409.0;33785.0;8829.0;1322.0;16673.0;1881.0;45645.0;6071.0;84.0;1739.0;52.0;724.0;461.0;179.0;47.0;7.0;253.0;209375.0;;12160.0;1543.0;3099.0;307.0;1451.0;382.0;9631.0;662.0;34.0;833.0;16.0;362.0;58.0;8.0;14.0;2.0;14.0;154796.0;0.0;0.0;0.0;154796.0;0.0;0.0;0.0;0.0;46088.0;0.0;0.0;0.0;46088.0;0.0;0.0;0.0;0.0;20947.0;2407.0;650.0;14950.0;1490.0;34310.0;5408.0;51.0;941.0;35.0;361.0
48;Noord-Nederland (LD);2000;75.0;0.0;3.0;4.0;14.0;12.0;33.0;0.0;3.0;6.0;0.0;0.0;;;;;;;;;;;;;;;;;2627.0;0.0;73.0;635.0;365.0;62.0;1041.0;0.0;131.0;321.0;0.0;0.0;;;209471.0;;93515.0;35696.0;8865.0;1403.0;13465.0;1586.0;37895.0;4854.0;61.0;1617.0;40.0;520.0;451.0;173.0;43.0;7.0;204.0;209471.0;;11695.0;1325.0;2584.0;300.0;1077.0;336.0;8147.0;534.0;24.0;734.0;12.0;260.0;55.0;7.0;11.0;2.0;16.0;134267.0;0.0;0.0;17056.0;115154.0;0.0;0.0;0.0;2057.0;34917.0;0.0;0.0;4452.0;30400.0;0.0;0.0;0.0;65.0;13013.0;1449.0;774.0;13014.0;1343.0;29815.0;4374.0;38.0;946.0;29.0;228.0
49;Noord-Nederland (LD);2001;74.0;0.0;2.0;3.0;14.0;12.0;34.0;0.0;3.0;6.0;0.0;0.0;;;;;;;;;;;;;;;;;2720.0;0.0;67.0;547.0;365.0;62.0;1228.0;0.0;131.0;321.0;0.0;0.0;;;244855.0;;101662.0;37596.0;9575.0;1526.0;15598.0;2035.0;44203.0;5635.0;78.0;1681.0;53.0;770.0;433.0;163.0;41.0;7.0;193.0;244855.0;;12413.0;1315.0;2774.0;326.0;1513.0;427.0;8575.0;676.0;31.0;752.0;16.0;385.0;49.0;5.0;11.0;2.0;13.0;148986.0;0.0;0.0;15475.0;133511.0;0.0;0.0;0.0;0.0;38756.0;0.0;0.0;4039.0;34717.0;0.0;0.0;0.0;0.0;15105.0;1587.0;671.0;13757.0;1564.0;35118.0;4964.0;45.0;1059.0;33.0;341.0
50;Noord-Nederland (LD);2002;74.0;0.0;2.0;4.0;14.0;11.0;35.0;0.0;3.0;5.0;0.0;0.0;;;;;;;;;;;;;;;;;2716.0;0.0;67.0;555.0;365.0;56.0;1230.0;0.0;131.0;313.0;0.0;0.0;;;233274.0;;100054.0;38614.0;9396.0;1543.0;16651.0;2080.0;55064.0;6798.0;88.0;2035.0;53.0;692.0;454.0;179.0;44.0;8.0;188.0;233274.0;;12519.0;1436.0;2666.0;336.0;1971.0;464.0;11011.0;1750.0;34.0;837.0;16.0;346.0;52.0;6.0;11.0;2.0;48.0;166292.0;0.0;0.0;58659.0;59671.0;0.0;0.0;0.0;47962.0;40733.0;0.0;0.0;14907.0;16270.0;0.0;0.0;0.0;9555.0;16476.0;1312.0;737.0;13917.0;1686.0;38268.0;5401.0;53.0;1257.0;36.0;304.0
51;Noord-Nederland (LD);2003;73.0;0.0;2.0;4.0;14.0;11.0;35.0;0.0;3.0;4.0;0.0;0.0;;;;;;;;;;;;;;;;;2700.0;0.0;67.0;555.0;371.0;56.0;1225.0;0.0;131.0;296.0;0.0;0.0;;;194152.0;;97658.0;38830.0;8896.0;1515.0;20484.0;1818.0;44968.0;6191.0;77.0;1644.0;47.0;722.0;538.0;220.0;51.0;9.0;225.0;194152.0;;9523.0;1137.0;2317.0;282.0;1685.0;268.0;7421.0;1037.0;25.0;625.0;10.0;360.0;49.0;6.0;11.0;2.0;12.0;162746.0;0.0;0.0;57022.0;0.0;22862.0;0.0;12533.0;70329.0;40877.0;0.0;0.0;14879.0;0.0;6268.0;0.0;2979.0;16750.0;15623.0;1958.0;846.0;17229.0;1509.0;33542.0;4903.0;45.0;1016.0;34.0;316.0
52;Noord-Nederland (LD);2004;73.0;0.0;2.0;4.0;14.0;11.0;35.0;0.0;3.0;4.0;0.0;0.0;;;;;;;;;;;;;;;;;2700.0;0.0;67.0;555.0;371.0;56.0;1225.0;0.0;131.0;296.0;0.0;0.0;;;229555.0;;100558.0;38973.0;9086.0;1491.0;17067.0;1657.0;50339.0;6229.0;137.0;1753.0;41.0;680.0;463.0;186.0;43.0;7.0;214.0;229555.0;;10706.0;1224.0;2405.0;282.0;1816.0;394.0;13172.0;1476.0;84.0;815.0;10.0;330.0;46.0;6.0;10.0;1.0;13.0;163630.0;0.0;0.0;9165.0;63597.0;65184.0;0.0;25684.0;0.0;38554.0;0.0;0.0;2216.0;15136.0;14994.0;0.0;6208.0;0.0;13914.0;1647.0;674.0;14478.0;1381.0;34964.0;4531.0;44.0;989.0;31.0;318.0
53;Noord-Nederland (LD);2005;69.0;0.0;2.0;4.0;14.0;7.0;36.0;0.0;2.0;4.0;0.0;0.0;;;;;;;;;;;;;;;;;2675.0;0.0;67.0;555.0;364.0;42.0;1320.0;0.0;31.0;296.0;0.0;0.0;;;202487.0;;104153.0;40243.0;9291.0;1592.0;18551.0;1924.0;47525.0;5552.0;107.0;1865.0;41.0;653.0;521.0;213.0;50.0;8.0;230.0;202487.0;;9403.0;1040.0;2121.0;250.0;1529.0;544.0;7381.0;1256.0;39.0;875.0;12.0;333.0;46.0;5.0;9.0;2.0;12.0;167914.0;0.0;0.0;7785.0;60091.0;70394.0;3032.0;26612.0;0.0;39979.0;0.0;0.0;1983.0;14281.0;16166.0;772.0;6778.0;0.0;15158.0;2011.0;762.0;15417.0;1244.0;33865.0;3862.0;36.0;870.0;28.0;291.0
