ID;SIC93;Periods;Value_1;Price_2;Volume_3;Value_4;Price_5;Volume_6
299;5210a Retail trade (excl. pharmacies);2008 September;115.0;111.0;104.0;1.6;2.6;-0.9
300;5210a Retail trade (excl. pharmacies);2008 3rd quarter;116.0;109.0;106.0;2.7;2.4;0.3
301;5210a Retail trade (excl. pharmacies);2008 October;123.0;111.0;111.0;5.2;2.6;2.6
302;5210a Retail trade (excl. pharmacies);2008 November;116.0;112.0;104.0;-1.6;2.6;-4.1
303;5210a Retail trade (excl. pharmacies);2008 December;138.0;110.0;125.0;2.3;2.5;-0.2
304;5210a Retail trade (excl. pharmacies);2008 4th quarter;126.0;111.0;113.0;2.0;2.6;-0.6
305;5210a Retail trade (excl. pharmacies);2008;118.0;110.0;107.0;2.6;2.3;0.3
306;5210d Shops (excl. pharmacies);2000 January;86.0;98.0;88.0;;;
307;5210d Shops (excl. pharmacies);2000 February;86.0;99.0;87.0;;;
308;5210d Shops (excl. pharmacies);2000 March;99.0;100.0;99.0;;;
309;5210d Shops (excl. pharmacies);2000 1st quarter;90.0;99.0;91.0;;;
310;5210d Shops (excl. pharmacies);2000 April;99.0;100.0;98.0;;;
311;5210d Shops (excl. pharmacies);2000 May;104.0;101.0;104.0;;;
312;5210d Shops (excl. pharmacies);2000 June;102.0;100.0;102.0;;;
313;5210d Shops (excl. pharmacies);2000 2nd quarter;102.0;100.0;101.0;;;
314;5210d Shops (excl. pharmacies);2000 July;99.0;98.0;101.0;;;
315;5210d Shops (excl. pharmacies);2000 August;96.0;99.0;97.0;;;
316;5210d Shops (excl. pharmacies);2000 September;102.0;101.0;101.0;;;
317;5210d Shops (excl. pharmacies);2000 3rd quarter;99.0;99.0;100.0;;;
318;5210d Shops (excl. pharmacies);2000 October;100.0;102.0;99.0;;;
319;5210d Shops (excl. pharmacies);2000 November;105.0;102.0;103.0;;;
320;5210d Shops (excl. pharmacies);2000 December;123.0;101.0;121.0;;;
321;5210d Shops (excl. pharmacies);2000 4th quarter;109.0;102.0;108.0;;;
322;5210d Shops (excl. pharmacies);2000;100.0;100.0;100.0;;;
323;5210d Shops (excl. pharmacies);2001 January;92.0;101.0;92.0;7.7;2.7;
324;5210d Shops (excl. pharmacies);2001 February;88.0;102.0;86.0;2.7;3.6;
325;5210d Shops (excl. pharmacies);2001 March;107.0;104.0;102.0;8.1;4.4;
326;5210d Shops (excl. pharmacies);2001 1st quarter;96.0;102.0;93.0;6.3;3.5;
327;5210d Shops (excl. pharmacies);2001 April;101.0;105.0;96.0;2.7;4.6;
328;5210d Shops (excl. pharmacies);2001 May;113.0;105.0;107.0;8.4;4.8;
329;5210d Shops (excl. pharmacies);2001 June;110.0;105.0;105.0;7.9;4.7;
330;5210d Shops (excl. pharmacies);2001 2nd quarter;108.0;105.0;103.0;6.4;4.7;
331;5210d Shops (excl. pharmacies);2001 July;102.0;103.0;99.0;3.5;5.0;
332;5210d Shops (excl. pharmacies);2001 August;104.0;103.0;100.0;7.7;4.8;
333;5210d Shops (excl. pharmacies);2001 September;106.0;106.0;99.0;3.8;5.0;
334;5210d Shops (excl. pharmacies);2001 3rd quarter;104.0;104.0;100.0;5.0;4.9;
335;5210d Shops (excl. pharmacies);2001 October;109.0;107.0;102.0;8.4;4.8;
336;5210d Shops (excl. pharmacies);2001 November;113.0;106.0;106.0;7.0;4.5;
337;5210d Shops (excl. pharmacies);2001 December;127.0;106.0;120.0;3.4;4.8;
338;5210d Shops (excl. pharmacies);2001 4th quarter;116.0;106.0;109.0;6.1;4.7;
339;5210d Shops (excl. pharmacies);2001;106.0;104.0;101.0;5.9;4.5;
340;5210d Shops (excl. pharmacies);2002 January;98.0;106.0;92.0;5.6;5.1;
341;5210d Shops (excl. pharmacies);2002 February;92.0;107.0;86.0;4.3;4.4;
342;5210d Shops (excl. pharmacies);2002 March;109.0;108.0;101.0;2.4;3.8;
343;5210d Shops (excl. pharmacies);2002 1st quarter;100.0;107.0;93.0;4.0;4.4;
344;5210d Shops (excl. pharmacies);2002 April;108.0;109.0;100.0;6.7;3.3;
345;5210d Shops (excl. pharmacies);2002 May;116.0;109.0;107.0;2.8;3.0;
346;5210d Shops (excl. pharmacies);2002 June;111.0;108.0;103.0;0.6;2.9;
347;5210d Shops (excl. pharmacies);2002 2nd quarter;112.0;108.0;103.0;3.3;3.1;
348;5210d Shops (excl. pharmacies);2002 July;109.0;106.0;103.0;6.4;2.9;
349;5210d Shops (excl. pharmacies);2002 August;109.0;106.0;102.0;5.0;2.7;
350;5210d Shops (excl. pharmacies);2002 September;106.0;109.0;98.0;0.7;2.3;
351;5210d Shops (excl. pharmacies);2002 3rd quarter;108.0;107.0;101.0;4.0;2.6;
352;5210d Shops (excl. pharmacies);2002 October;115.0;108.0;106.0;5.6;1.7;
353;5210d Shops (excl. pharmacies);2002 November;114.0;108.0;105.0;1.0;1.4;
354;5210d Shops (excl. pharmacies);2002 December;127.0;107.0;118.0;-0.1;1.0;
355;5210d Shops (excl. pharmacies);2002 4th quarter;118.0;108.0;110.0;2.1;1.4;
356;5210d Shops (excl. pharmacies);2002;109.0;107.0;102.0;3.3;2.9;
357;5210d Shops (excl. pharmacies);2003 January;101.0;106.0;96.0;3.8;0.2;3.6
358;5210d Shops (excl. pharmacies);2003 February;94.0;107.0;88.0;2.7;0.2;2.5
359;5210d Shops (excl. pharmacies);2003 March;106.0;109.0;97.0;-3.2;0.6;-3.7
360;5210d Shops (excl. pharmacies);2003 1st quarter;100.0;107.0;94.0;0.9;0.3;0.6
361;5210d Shops (excl. pharmacies);2003 April;109.0;109.0;100.0;0.4;0.5;-0.2
362;5210d Shops (excl. pharmacies);2003 May;116.0;109.0;106.0;-0.5;0.7;-1.1
363;5210d Shops (excl. pharmacies);2003 June;105.0;108.0;98.0;-5.1;0.2;-5.3
364;5210d Shops (excl. pharmacies);2003 2nd quarter;110.0;109.0;101.0;-1.7;0.5;-2.2
365;5210d Shops (excl. pharmacies);2003 July;106.0;106.0;100.0;-2.0;0.4;-2.3
366;5210d Shops (excl. pharmacies);2003 August;103.0;107.0;96.0;-5.7;0.4;-6.0
367;5210d Shops (excl. pharmacies);2003 September;104.0;109.0;95.0;-2.3;0.6;-2.8
368;5210d Shops (excl. pharmacies);2003 3rd quarter;104.0;107.0;97.0;-3.3;0.4;-3.7
369;5210d Shops (excl. pharmacies);2003 October;114.0;109.0;105.0;-0.9;0.3;-1.2
370;5210d Shops (excl. pharmacies);2003 November;106.0;108.0;98.0;-7.3;0.1;-7.4
371;5210d Shops (excl. pharmacies);2003 December;123.0;107.0;116.0;-2.7;-0.4;-2.4
372;5210d Shops (excl. pharmacies);2003 4th quarter;114.0;108.0;106.0;-3.6;0.0;-3.6
373;5210d Shops (excl. pharmacies);2003;107.0;108.0;99.0;-2.0;0.3;-2.3
374;5210d Shops (excl. pharmacies);2004 January;100.0;105.0;95.0;-1.5;-1.0;-0.5
375;5210d Shops (excl. pharmacies);2004 February;90.0;106.0;85.0;-4.3;-1.1;-3.2
376;5210d Shops (excl. pharmacies);2004 March;103.0;107.0;96.0;-2.7;-1.5;-1.2
377;5210d Shops (excl. pharmacies);2004 1st quarter;98.0;106.0;92.0;-2.8;-1.2;-1.6
378;5210d Shops (excl. pharmacies);2004 April;109.0;108.0;101.0;0.1;-1.3;1.4
379;5210d Shops (excl. pharmacies);2004 May;108.0;108.0;101.0;-6.3;-1.5;-4.9
380;5210d Shops (excl. pharmacies);2004 June;108.0;106.0;101.0;2.1;-1.6;3.7
381;5210d Shops (excl. pharmacies);2004 2nd quarter;108.0;107.0;101.0;-1.5;-1.5;0.0
382;5210d Shops (excl. pharmacies);2004 July;108.0;104.0;104.0;1.8;-1.8;3.7
383;5210d Shops (excl. pharmacies);2004 August;97.0;105.0;92.0;-5.8;-1.7;-4.1
384;5210d Shops (excl. pharmacies);2004 September;103.0;107.0;96.0;-0.9;-2.1;1.3
385;5210d Shops (excl. pharmacies);2004 3rd quarter;103.0;105.0;97.0;-1.6;-1.9;0.3
386;5210d Shops (excl. pharmacies);2004 October;107.0;107.0;100.0;-6.0;-1.6;-4.5
387;5210d Shops (excl. pharmacies);2004 November;103.0;107.0;96.0;-2.7;-1.3;-1.4
388;5210d Shops (excl. pharmacies);2004 December;125.0;105.0;119.0;1.2;-1.5;2.7
389;5210d Shops (excl. pharmacies);2004 4th quarter;111.0;106.0;105.0;-2.4;-1.5;-1.0
390;5210d Shops (excl. pharmacies);2004;105.0;106.0;99.0;-2.1;-1.5;-0.6
391;5210d Shops (excl. pharmacies);2005 January;92.0;103.0;89.0;-7.8;-1.4;-6.6
392;5210d Shops (excl. pharmacies);2005 February;87.0;105.0;83.0;-3.2;-1.0;-2.3
393;5210d Shops (excl. pharmacies);2005 March;105.0;107.0;98.0;1.6;-0.8;2.5
394;5210d Shops (excl. pharmacies);2005 1st quarter;95.0;105.0;90.0;-3.1;-1.0;-2.1
395;5210d Shops (excl. pharmacies);2005 April;105.0;106.0;99.0;-3.5;-1.2;-2.4
396;5210d Shops (excl. pharmacies);2005 May;103.0;107.0;97.0;-4.9;-0.9;-4.0
397;5210d Shops (excl. pharmacies);2005 June;109.0;105.0;103.0;1.1;-1.0;2.1
398;5210d Shops (excl. pharmacies);2005 2nd quarter;106.0;106.0;100.0;-2.5;-1.1;-1.4
399;5210d Shops (excl. pharmacies);2005 July;106.0;103.0;102.0;-2.6;-1.1;-1.6
400;5210d Shops (excl. pharmacies);2005 August;100.0;104.0;96.0;3.3;-1.0;4.3
401;5210d Shops (excl. pharmacies);2005 September;106.0;106.0;100.0;2.9;-1.1;4.0
402;5210d Shops (excl. pharmacies);2005 3rd quarter;104.0;104.0;100.0;1.1;-1.1;2.2
403;5210d Shops (excl. pharmacies);2005 October;108.0;106.0;102.0;0.8;-0.8;1.6
404;5210d Shops (excl. pharmacies);2005 November;108.0;106.0;102.0;5.2;-0.5;5.7
405;5210d Shops (excl. pharmacies);2005 December;129.0;105.0;123.0;3.8;-0.2;4.0
406;5210d Shops (excl. pharmacies);2005 4th quarter;115.0;106.0;109.0;3.3;-0.5;3.8
407;5210d Shops (excl. pharmacies);2005;105.0;105.0;100.0;-0.2;-0.9;0.7
408;5210d Shops (excl. pharmacies);2006 January;97.0;103.0;94.0;5.2;0.1;5.1
409;5210d Shops (excl. pharmacies);2006 February;92.0;105.0;88.0;5.1;-0.1;5.2
410;5210d Shops (excl. pharmacies);2006 March;110.0;106.0;103.0;5.1;-0.1;5.2
411;5210d Shops (excl. pharmacies);2006 1st quarter;99.0;105.0;95.0;5.1;-0.1;5.2
412;5210d Shops (excl. pharmacies);2006 April;110.0;107.0;103.0;4.7;0.4;4.3
413;5210d Shops (excl. pharmacies);2006 May;116.0;107.0;108.0;12.2;0.3;11.8
414;5210d Shops (excl. pharmacies);2006 June;116.0;106.0;109.0;6.4;0.8;5.5
415;5210d Shops (excl. pharmacies);2006 2nd quarter;114.0;107.0;107.0;7.7;0.5;7.2
416;5210d Shops (excl. pharmacies);2006 July;107.0;104.0;103.0;1.3;0.7;0.5
417;5210d Shops (excl. pharmacies);2006 August;109.0;105.0;104.0;9.4;1.7;7.7
418;5210d Shops (excl. pharmacies);2006 September;111.0;108.0;103.0;5.0;1.6;3.3
419;5210d Shops (excl. pharmacies);2006 3rd quarter;109.0;106.0;103.0;5.2;1.3;3.8
420;5210d Shops (excl. pharmacies);2006 October;110.0;107.0;103.0;2.3;1.1;1.2
421;5210d Shops (excl. pharmacies);2006 November;114.0;107.0;106.0;5.4;1.2;4.1
422;5210d Shops (excl. pharmacies);2006 December;132.0;106.0;124.0;1.7;1.3;0.4
423;5210d Shops (excl. pharmacies);2006 4th quarter;119.0;107.0;111.0;3.0;1.2;1.8
424;5210d Shops (excl. pharmacies);2006;110.0;106.0;104.0;5.2;0.8;4.4
425;5210d Shops (excl. pharmacies);2007 January;101.0;105.0;96.0;4.3;1.1;3.1
426;5210d Shops (excl. pharmacies);2007 February;96.0;106.0;91.0;4.8;0.9;3.8
427;5210d Shops (excl. pharmacies);2007 March;118.0;108.0;109.0;7.6;1.8;5.8
428;5210d Shops (excl. pharmacies);2007 1st quarter;105.0;106.0;99.0;5.7;1.3;4.3
429;5210d Shops (excl. pharmacies);2007 April;114.0;109.0;104.0;3.8;2.1;1.6
430;5210d Shops (excl. pharmacies);2007 May;118.0;109.0;109.0;2.5;1.7;0.8
431;5210d Shops (excl. pharmacies);2007 June;122.0;107.0;113.0;5.2;1.4;3.7
432;5210d Shops (excl. pharmacies);2007 2nd quarter;118.0;108.0;109.0;3.8;1.7;2.0
433;5210d Shops (excl. pharmacies);2007 July;111.0;106.0;105.0;3.9;1.9;1.9
434;5210d Shops (excl. pharmacies);2007 August;112.0;106.0;106.0;2.8;0.8;2.0
435;5210d Shops (excl. pharmacies);2007 September;113.0;108.0;105.0;1.6;0.5;1.1
436;5210d Shops (excl. pharmacies);2007 3rd quarter;112.0;107.0;105.0;2.7;1.0;1.7
437;5210d Shops (excl. pharmacies);2007 October;117.0;109.0;108.0;6.3;1.2;5.1
438;5210d Shops (excl. pharmacies);2007 November;118.0;109.0;109.0;4.1;1.2;2.9
439;5210d Shops (excl. pharmacies);2007 December;136.0;108.0;126.0;3.0;1.2;1.8
440;5210d Shops (excl. pharmacies);2007 4th quarter;124.0;108.0;114.0;4.4;1.2;3.2
441;5210d Shops (excl. pharmacies);2007;115.0;107.0;107.0;4.1;1.3;2.8
442;5210d Shops (excl. pharmacies);2008 January;106.0;106.0;100.0;4.8;1.6;3.2
443;5210d Shops (excl. pharmacies);2008 February;106.0;108.0;98.0;10.2;2.2;7.8
444;5210d Shops (excl. pharmacies);2008 March;115.0;111.0;104.0;-3.0;2.3;-5.2
445;5210d Shops (excl. pharmacies);2008 1st quarter;109.0;108.0;100.0;3.5;2.0;1.5
446;5210d Shops (excl. pharmacies);2008 April;118.0;111.0;106.0;3.6;1.9;1.7
447;5210d Shops (excl. pharmacies);2008 May;128.0;111.0;115.0;8.1;2.4;5.6
448;5210d Shops (excl. pharmacies);2008 June;117.0;110.0;106.0;-3.8;2.4;-6.1
449;5210d Shops (excl. pharmacies);2008 2nd quarter;121.0;111.0;109.0;2.6;2.2;0.3
450;5210d Shops (excl. pharmacies);2008 July;117.0;108.0;108.0;5.4;2.1;3.3
451;5210d Shops (excl. pharmacies);2008 August;114.0;109.0;105.0;1.9;2.4;-0.5
452;5210d Shops (excl. pharmacies);2008 September;115.0;111.0;104.0;1.6;2.6;-1.0
453;5210d Shops (excl. pharmacies);2008 3rd quarter;115.0;109.0;106.0;3.0;2.4;0.6
454;5210d Shops (excl. pharmacies);2008 October;124.0;111.0;111.0;5.7;2.5;3.1
455;5210d Shops (excl. pharmacies);2008 November;117.0;111.0;105.0;-1.5;2.6;-4.0
456;5210d Shops (excl. pharmacies);2008 December;138.0;110.0;126.0;2.1;2.6;-0.4
457;5210d Shops (excl. pharmacies);2008 4th quarter;126.0;111.0;114.0;2.1;2.6;-0.5
458;5210d Shops (excl. pharmacies);2008;118.0;110.0;107.0;2.8;2.3;0.4
459;5211 Supermarkets etc.;2000 January;89.0;100.0;89.0;;;
460;5211 Supermarkets etc.;2000 February;90.0;99.0;91.0;;;
461;5211 Supermarkets etc.;2000 March;102.0;99.0;103.0;;;
462;5211 Supermarkets etc.;2000 1st quarter;94.0;99.0;94.0;;;
463;5211 Supermarkets etc.;2000 April;99.0;99.0;100.0;;;
464;5211 Supermarkets etc.;2000 May;100.0;99.0;100.0;;;
465;5211 Supermarkets etc.;2000 June;104.0;100.0;105.0;;;
466;5211 Supermarkets etc.;2000 2nd quarter;101.0;99.0;102.0;;;
467;5211 Supermarkets etc.;2000 July;97.0;99.0;98.0;;;
468;5211 Supermarkets etc.;2000 August;100.0;100.0;101.0;;;
469;5211 Supermarkets etc.;2000 September;102.0;100.0;102.0;;;
470;5211 Supermarkets etc.;2000 3rd quarter;100.0;100.0;100.0;;;
471;5211 Supermarkets etc.;2000 October;97.0;101.0;96.0;;;
472;5211 Supermarkets etc.;2000 November;103.0;102.0;101.0;;;
473;5211 Supermarkets etc.;2000 December;115.0;102.0;113.0;;;
474;5211 Supermarkets etc.;2000 4th quarter;105.0;101.0;103.0;;;
475;5211 Supermarkets etc.;2000;100.0;100.0;100.0;;;
476;5211 Supermarkets etc.;2001 January;98.0;103.0;95.0;9.7;3.5;
477;5211 Supermarkets etc.;2001 February;95.0;104.0;91.0;4.8;4.9;
478;5211 Supermarkets etc.;2001 March;115.0;106.0;109.0;12.5;6.4;
479;5211 Supermarkets etc.;2001 1st quarter;102.0;104.0;98.0;9.1;4.9;
480;5211 Supermarkets etc.;2001 April;101.0;106.0;95.0;1.6;7.2;
481;5211 Supermarkets etc.;2001 May;110.0;107.0;103.0;10.8;7.6;
482;5211 Supermarkets etc.;2001 June;112.0;107.0;105.0;7.5;7.0;
483;5211 Supermarkets etc.;2001 2nd quarter;108.0;107.0;101.0;6.7;7.3;
484;5211 Supermarkets etc.;2001 July;103.0;107.0;96.0;5.5;7.5;
485;5211 Supermarkets etc.;2001 August;112.0;107.0;104.0;11.2;7.4;
486;5211 Supermarkets etc.;2001 September;104.0;108.0;96.0;1.5;7.6;
487;5211 Supermarkets etc.;2001 3rd quarter;106.0;107.0;99.0;6.0;7.5;
488;5211 Supermarkets etc.;2001 October;107.0;108.0;99.0;10.9;7.0;
489;5211 Supermarkets etc.;2001 November;113.0;108.0;105.0;10.0;6.1;
490;5211 Supermarkets etc.;2001 December;118.0;108.0;109.0;2.6;6.3;
491;5211 Supermarkets etc.;2001 4th quarter;113.0;108.0;104.0;7.5;6.5;
492;5211 Supermarkets etc.;2001;107.0;107.0;101.0;7.3;6.5;
493;5211 Supermarkets etc.;2002 January;106.0;110.0;96.0;8.1;6.8;
494;5211 Supermarkets etc.;2002 February;101.0;110.0;91.0;6.0;6.1;
495;5211 Supermarkets etc.;2002 March;116.0;111.0;105.0;0.7;4.9;
496;5211 Supermarkets etc.;2002 1st quarter;107.0;110.0;97.0;4.7;5.9;
497;5211 Supermarkets etc.;2002 April;111.0;110.0;100.0;9.7;3.7;
498;5211 Supermarkets etc.;2002 May;121.0;111.0;110.0;10.0;3.5;
499;5211 Supermarkets etc.;2002 June;111.0;110.0;101.0;-1.1;3.5;
500;5211 Supermarkets etc.;2002 2nd quarter;114.0;110.0;104.0;6.0;3.6;
501;5211 Supermarkets etc.;2002 July;111.0;111.0;100.0;8.3;3.9;
502;5211 Supermarkets etc.;2002 August;121.0;110.0;110.0;8.2;3.1;
503;5211 Supermarkets etc.;2002 September;107.0;111.0;96.0;2.9;3.2;
504;5211 Supermarkets etc.;2002 3rd quarter;113.0;111.0;102.0;6.5;3.4;
505;5211 Supermarkets etc.;2002 October;115.0;110.0;104.0;6.9;2.1;
506;5211 Supermarkets etc.;2002 November;118.0;110.0;107.0;4.4;2.1;
507;5211 Supermarkets etc.;2002 December;121.0;110.0;110.0;2.1;1.7;
508;5211 Supermarkets etc.;2002 4th quarter;118.0;110.0;107.0;4.4;2.0;
509;5211 Supermarkets etc.;2002;113.0;110.0;102.0;5.4;3.7;
510;5211 Supermarkets etc.;2003 January;114.0;111.0;102.0;7.6;0.5;7.0
511;5211 Supermarkets etc.;2003 February;104.0;111.0;93.0;3.2;0.6;2.5
512;5211 Supermarkets etc.;2003 March;114.0;112.0;102.0;-1.4;1.2;-2.6
513;5211 Supermarkets etc.;2003 1st quarter;110.0;111.0;99.0;3.0;0.8;2.2
514;5211 Supermarkets etc.;2003 April;116.0;112.0;103.0;4.7;1.7;3.0
515;5211 Supermarkets etc.;2003 May;126.0;112.0;112.0;3.9;1.6;2.3
516;5211 Supermarkets etc.;2003 June;112.0;113.0;99.0;0.4;1.9;-1.5
517;5211 Supermarkets etc.;2003 2nd quarter;118.0;112.0;105.0;3.0;1.7;1.3
518;5211 Supermarkets etc.;2003 July;117.0;112.0;104.0;5.5;1.2;4.2
519;5211 Supermarkets etc.;2003 August;120.0;113.0;106.0;-1.1;2.2;-3.3
520;5211 Supermarkets etc.;2003 September;112.0;114.0;98.0;4.4;2.2;2.2
521;5211 Supermarkets etc.;2003 3rd quarter;116.0;113.0;103.0;2.8;1.9;0.9
522;5211 Supermarkets etc.;2003 October;121.0;113.0;108.0;5.8;2.2;3.5
523;5211 Supermarkets etc.;2003 November;114.0;111.0;103.0;-3.6;0.8;-4.3
524;5211 Supermarkets etc.;2003 December;126.0;110.0;115.0;4.1;-0.5;4.6
525;5211 Supermarkets etc.;2003 4th quarter;120.0;111.0;108.0;2.1;0.8;1.2
526;5211 Supermarkets etc.;2003;116.0;112.0;104.0;2.7;1.3;1.4
527;5211 Supermarkets etc.;2004 January;117.0;110.0;106.0;3.3;-0.7;4.0
528;5211 Supermarkets etc.;2004 February;105.0;110.0;95.0;0.9;-1.4;2.3
529;5211 Supermarkets etc.;2004 March;115.0;110.0;105.0;1.0;-1.9;3.0
530;5211 Supermarkets etc.;2004 1st quarter;112.0;110.0;102.0;1.8;-1.3;3.1
531;5211 Supermarkets etc.;2004 April;121.0;110.0;110.0;4.3;-1.9;6.3
532;5211 Supermarkets etc.;2004 May;118.0;110.0;107.0;-6.6;-1.9;-4.8
533;5211 Supermarkets etc.;2004 June;116.0;110.0;105.0;3.6;-2.4;6.1
534;5211 Supermarkets etc.;2004 2nd quarter;118.0;110.0;107.0;0.2;-2.1;2.3
535;5211 Supermarkets etc.;2004 July;122.0;109.0;112.0;4.3;-2.6;7.0
536;5211 Supermarkets etc.;2004 August;110.0;109.0;101.0;-7.9;-3.6;-4.5
537;5211 Supermarkets etc.;2004 September;112.0;109.0;103.0;0.2;-4.3;4.6
538;5211 Supermarkets etc.;2004 3rd quarter;115.0;109.0;105.0;-1.2;-3.5;2.3
539;5211 Supermarkets etc.;2004 October;116.0;108.0;107.0;-4.1;-3.7;-0.4
540;5211 Supermarkets etc.;2004 November;112.0;108.0;104.0;-1.8;-2.7;0.9
541;5211 Supermarkets etc.;2004 December;132.0;108.0;123.0;5.3;-1.5;7.0
542;5211 Supermarkets etc.;2004 4th quarter;120.0;108.0;111.0;-0.1;-2.7;2.6
543;5211 Supermarkets etc.;2004;116.0;109.0;106.0;0.1;-2.4;2.6
544;5211 Supermarkets etc.;2005 January;107.0;108.0;99.0;-9.1;-1.9;-7.4
545;5211 Supermarkets etc.;2005 February;104.0;109.0;96.0;-0.7;-0.8;0.2
546;5211 Supermarkets etc.;2005 March;121.0;109.0;111.0;5.2;-0.6;5.8
547;5211 Supermarkets etc.;2005 1st quarter;111.0;109.0;102.0;-1.6;-1.1;-0.5
548;5211 Supermarkets etc.;2005 April;117.0;108.0;108.0;-3.4;-1.9;-1.6
549;5211 Supermarkets etc.;2005 May;114.0;109.0;104.0;-3.4;-1.2;-2.3
550;5211 Supermarkets etc.;2005 June;118.0;109.0;109.0;2.4;-1.1;3.5
551;5211 Supermarkets etc.;2005 2nd quarter;116.0;109.0;107.0;-1.6;-1.4;-0.2
552;5211 Supermarkets etc.;2005 July;118.0;108.0;109.0;-3.5;-1.2;-2.4
553;5211 Supermarkets etc.;2005 August;112.0;109.0;103.0;1.9;-0.2;2.1
554;5211 Supermarkets etc.;2005 September;117.0;107.0;109.0;4.2;-1.3;5.5
555;5211 Supermarkets etc.;2005 3rd quarter;116.0;108.0;107.0;0.7;-0.9;1.6
556;5211 Supermarkets etc.;2005 October;114.0;108.0;106.0;-2.1;-0.6;-1.5
557;5211 Supermarkets etc.;2005 November;115.0;108.0;106.0;3.2;0.5;2.7
558;5211 Supermarkets etc.;2005 December;134.0;109.0;123.0;1.1;0.5;0.6
559;5211 Supermarkets etc.;2005 4th quarter;121.0;108.0;112.0;0.7;0.1;0.6
560;5211 Supermarkets etc.;2005;116.0;108.0;107.0;-0.4;-0.8;0.4
561;5211 Supermarkets etc.;2006 January;110.0;109.0;101.0;3.3;1.2;2.1
562;5211 Supermarkets etc.;2006 February;107.0;110.0;97.0;2.6;1.0;1.6
563;5211 Supermarkets etc.;2006 March;125.0;110.0;114.0;3.4;0.6;2.8
564;5211 Supermarkets etc.;2006 1st quarter;114.0;110.0;104.0;3.1;0.9;2.2
565;5211 Supermarkets etc.;2006 April;119.0;110.0;108.0;1.9;1.8;0.1
566;5211 Supermarkets etc.;2006 May;123.0;110.0;112.0;7.8;0.8;7.0
567;5211 Supermarkets etc.;2006 June;127.0;110.0;116.0;7.7;1.2;6.4
568;5211 Supermarkets etc.;2006 2nd quarter;123.0;110.0;112.0;5.8;1.3;4.5
569;5211 Supermarkets etc.;2006 July;120.0;110.0;110.0;1.8;1.3;0.4
570;5211 Supermarkets etc.;2006 August;121.0;111.0;109.0;7.6;1.8;5.7
571;5211 Supermarkets etc.;2006 September;124.0;111.0;112.0;6.4;3.0;3.3
572;5211 Supermarkets etc.;2006 3rd quarter;122.0;110.0;110.0;5.2;2.0;3.1
573;5211 Supermarkets etc.;2006 October;116.0;110.0;105.0;1.6;1.7;-0.2
574;5211 Supermarkets etc.;2006 November;120.0;110.0;109.0;4.4;1.8;2.5
575;5211 Supermarkets etc.;2006 December;134.0;110.0;122.0;0.3;1.8;-1.5
576;5211 Supermarkets etc.;2006 4th quarter;123.0;110.0;112.0;2.0;1.8;0.2
577;5211 Supermarkets etc.;2006;121.0;110.0;110.0;4.0;1.5;2.5
578;5211 Supermarkets etc.;2007 January;116.0;111.0;105.0;5.7;1.3;4.3
