ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;OprichtingenVanVestigingen_1;NieuweVestigingenBestaandeBedrijven_2;OpheffingenVanVestigingen_3;GestopteVestigingenBestaandeBedrijven_4
3012;E Waterbedrijven en afvalbeheer;Flevoland (PV);2009;0.0;0.0;0.0;0.0
3013;E Waterbedrijven en afvalbeheer;Flevoland (PV);2010;0.0;5.0;0.0;0.0
3014;E Waterbedrijven en afvalbeheer;Flevoland (PV);2011;5.0;0.0;0.0;0.0
3015;E Waterbedrijven en afvalbeheer;Flevoland (PV);2012;5.0;0.0;5.0;0.0
3016;E Waterbedrijven en afvalbeheer;Flevoland (PV);2013;5.0;0.0;0.0;0.0
3017;E Waterbedrijven en afvalbeheer;Gelderland (PV);2007;35.0;5.0;35.0;10.0
3018;E Waterbedrijven en afvalbeheer;Gelderland (PV);2008;30.0;5.0;45.0;5.0
3019;E Waterbedrijven en afvalbeheer;Gelderland (PV);2009;10.0;10.0;10.0;0.0
3020;E Waterbedrijven en afvalbeheer;Gelderland (PV);2010;15.0;55.0;10.0;5.0
3021;E Waterbedrijven en afvalbeheer;Gelderland (PV);2011;20.0;5.0;10.0;5.0
3022;E Waterbedrijven en afvalbeheer;Gelderland (PV);2012;20.0;5.0;10.0;10.0
3023;E Waterbedrijven en afvalbeheer;Gelderland (PV);2013;35.0;20.0;20.0;5.0
3024;E Waterbedrijven en afvalbeheer;Utrecht (PV);2007;20.0;5.0;35.0;5.0
3025;E Waterbedrijven en afvalbeheer;Utrecht (PV);2008;15.0;5.0;30.0;0.0
3026;E Waterbedrijven en afvalbeheer;Utrecht (PV);2009;5.0;5.0;5.0;0.0
3027;E Waterbedrijven en afvalbeheer;Utrecht (PV);2010;0.0;30.0;5.0;5.0
3028;E Waterbedrijven en afvalbeheer;Utrecht (PV);2011;5.0;5.0;5.0;0.0
3029;E Waterbedrijven en afvalbeheer;Utrecht (PV);2012;5.0;10.0;5.0;5.0
3030;E Waterbedrijven en afvalbeheer;Utrecht (PV);2013;20.0;20.0;15.0;0.0
3031;E Waterbedrijven en afvalbeheer;Noord-Holland (PV);2007;60.0;10.0;90.0;5.0
3032;E Waterbedrijven en afvalbeheer;Noord-Holland (PV);2008;30.0;5.0;100.0;5.0
3033;E Waterbedrijven en afvalbeheer;Noord-Holland (PV);2009;10.0;25.0;10.0;0.0
3034;E Waterbedrijven en afvalbeheer;Noord-Holland (PV);2010;10.0;30.0;10.0;30.0
3035;E Waterbedrijven en afvalbeheer;Noord-Holland (PV);2011;15.0;55.0;10.0;5.0
3036;E Waterbedrijven en afvalbeheer;Noord-Holland (PV);2012;20.0;45.0;5.0;10.0
3037;E Waterbedrijven en afvalbeheer;Noord-Holland (PV);2013;30.0;10.0;20.0;5.0
3038;E Waterbedrijven en afvalbeheer;Zuid-Holland (PV);2007;65.0;20.0;90.0;10.0
3039;E Waterbedrijven en afvalbeheer;Zuid-Holland (PV);2008;45.0;10.0;105.0;15.0
3040;E Waterbedrijven en afvalbeheer;Zuid-Holland (PV);2009;25.0;15.0;20.0;5.0
3041;E Waterbedrijven en afvalbeheer;Zuid-Holland (PV);2010;25.0;30.0;15.0;5.0
3042;E Waterbedrijven en afvalbeheer;Zuid-Holland (PV);2011;30.0;5.0;15.0;5.0
3043;E Waterbedrijven en afvalbeheer;Zuid-Holland (PV);2012;25.0;50.0;15.0;10.0
3044;E Waterbedrijven en afvalbeheer;Zuid-Holland (PV);2013;40.0;10.0;25.0;10.0
3045;E Waterbedrijven en afvalbeheer;Zeeland (PV);2007;5.0;0.0;10.0;5.0
3046;E Waterbedrijven en afvalbeheer;Zeeland (PV);2008;10.0;0.0;15.0;0.0
3047;E Waterbedrijven en afvalbeheer;Zeeland (PV);2009;0.0;0.0;5.0;0.0
3048;E Waterbedrijven en afvalbeheer;Zeeland (PV);2010;5.0;10.0;5.0;0.0
3049;E Waterbedrijven en afvalbeheer;Zeeland (PV);2011;5.0;0.0;5.0;5.0
3050;E Waterbedrijven en afvalbeheer;Zeeland (PV);2012;0.0;5.0;5.0;0.0
3051;E Waterbedrijven en afvalbeheer;Zeeland (PV);2013;0.0;0.0;5.0;0.0
3052;E Waterbedrijven en afvalbeheer;Noord-Brabant (PV);2007;40.0;5.0;60.0;10.0
3053;E Waterbedrijven en afvalbeheer;Noord-Brabant (PV);2008;20.0;5.0;50.0;5.0
3054;E Waterbedrijven en afvalbeheer;Noord-Brabant (PV);2009;20.0;25.0;20.0;5.0
3055;E Waterbedrijven en afvalbeheer;Noord-Brabant (PV);2010;15.0;10.0;10.0;15.0
3056;E Waterbedrijven en afvalbeheer;Noord-Brabant (PV);2011;20.0;10.0;15.0;5.0
3057;E Waterbedrijven en afvalbeheer;Noord-Brabant (PV);2012;20.0;15.0;15.0;5.0
3058;E Waterbedrijven en afvalbeheer;Noord-Brabant (PV);2013;25.0;10.0;15.0;5.0
3059;E Waterbedrijven en afvalbeheer;Limburg (PV);2007;15.0;5.0;20.0;10.0
3060;E Waterbedrijven en afvalbeheer;Limburg (PV);2008;10.0;0.0;20.0;0.0
3061;E Waterbedrijven en afvalbeheer;Limburg (PV);2009;10.0;15.0;10.0;5.0
3062;E Waterbedrijven en afvalbeheer;Limburg (PV);2010;15.0;25.0;5.0;0.0
3063;E Waterbedrijven en afvalbeheer;Limburg (PV);2011;15.0;15.0;10.0;5.0
3064;E Waterbedrijven en afvalbeheer;Limburg (PV);2012;5.0;0.0;10.0;25.0
3065;E Waterbedrijven en afvalbeheer;Limburg (PV);2013;10.0;5.0;10.0;0.0
3066;E Waterbedrijven en afvalbeheer;Niet in te delen (PV);2007;;;;
3067;E Waterbedrijven en afvalbeheer;Niet in te delen (PV);2008;;;;
3068;E Waterbedrijven en afvalbeheer;Niet in te delen (PV);2009;;;;
3069;E Waterbedrijven en afvalbeheer;Niet in te delen (PV);2010;0.0;0.0;0.0;0.0
3070;E Waterbedrijven en afvalbeheer;Niet in te delen (PV);2011;;;;
3071;E Waterbedrijven en afvalbeheer;Niet in te delen (PV);2012;;;;
3072;E Waterbedrijven en afvalbeheer;Niet in te delen (PV);2013;;;;
3073;E Waterbedrijven en afvalbeheer;Oost-Groningen (CR);2007;0.0;0.0;5.0;0.0
3074;E Waterbedrijven en afvalbeheer;Oost-Groningen (CR);2008;0.0;0.0;0.0;0.0
3075;E Waterbedrijven en afvalbeheer;Oost-Groningen (CR);2009;0.0;0.0;5.0;0.0
3076;E Waterbedrijven en afvalbeheer;Oost-Groningen (CR);2010;0.0;0.0;0.0;0.0
3077;E Waterbedrijven en afvalbeheer;Oost-Groningen (CR);2011;0.0;0.0;0.0;0.0
3078;E Waterbedrijven en afvalbeheer;Oost-Groningen (CR);2012;0.0;0.0;0.0;0.0
3079;E Waterbedrijven en afvalbeheer;Oost-Groningen (CR);2013;0.0;0.0;0.0;0.0
3080;E Waterbedrijven en afvalbeheer;Delfzijl en omgeving (CR);2007;0.0;0.0;0.0;0.0
3081;E Waterbedrijven en afvalbeheer;Delfzijl en omgeving (CR);2008;0.0;0.0;0.0;0.0
3082;E Waterbedrijven en afvalbeheer;Delfzijl en omgeving (CR);2009;0.0;0.0;0.0;0.0
3083;E Waterbedrijven en afvalbeheer;Delfzijl en omgeving (CR);2010;0.0;0.0;0.0;0.0
3084;E Waterbedrijven en afvalbeheer;Delfzijl en omgeving (CR);2011;0.0;0.0;0.0;0.0
3085;E Waterbedrijven en afvalbeheer;Delfzijl en omgeving (CR);2012;;;;
3086;E Waterbedrijven en afvalbeheer;Delfzijl en omgeving (CR);2013;0.0;0.0;0.0;0.0
3087;E Waterbedrijven en afvalbeheer;Overig Groningen (CR);2007;5.0;0.0;5.0;0.0
3088;E Waterbedrijven en afvalbeheer;Overig Groningen (CR);2008;5.0;0.0;5.0;0.0
3089;E Waterbedrijven en afvalbeheer;Overig Groningen (CR);2009;0.0;0.0;0.0;0.0
3090;E Waterbedrijven en afvalbeheer;Overig Groningen (CR);2010;5.0;10.0;0.0;5.0
3091;E Waterbedrijven en afvalbeheer;Overig Groningen (CR);2011;5.0;0.0;5.0;0.0
3092;E Waterbedrijven en afvalbeheer;Overig Groningen (CR);2012;5.0;0.0;0.0;0.0
3093;E Waterbedrijven en afvalbeheer;Overig Groningen (CR);2013;5.0;0.0;0.0;0.0
3094;E Waterbedrijven en afvalbeheer;Noord-Friesland (CR);2007;0.0;0.0;5.0;0.0
3095;E Waterbedrijven en afvalbeheer;Noord-Friesland (CR);2008;5.0;0.0;0.0;0.0
3096;E Waterbedrijven en afvalbeheer;Noord-Friesland (CR);2009;0.0;0.0;5.0;0.0
3097;E Waterbedrijven en afvalbeheer;Noord-Friesland (CR);2010;5.0;20.0;0.0;0.0
3098;E Waterbedrijven en afvalbeheer;Noord-Friesland (CR);2011;0.0;0.0;0.0;0.0
3099;E Waterbedrijven en afvalbeheer;Noord-Friesland (CR);2012;0.0;0.0;0.0;0.0
3100;E Waterbedrijven en afvalbeheer;Noord-Friesland (CR);2013;0.0;5.0;0.0;0.0
3101;E Waterbedrijven en afvalbeheer;Zuidwest-Friesland (CR);2007;0.0;0.0;0.0;0.0
3102;E Waterbedrijven en afvalbeheer;Zuidwest-Friesland (CR);2008;0.0;0.0;0.0;0.0
3103;E Waterbedrijven en afvalbeheer;Zuidwest-Friesland (CR);2009;;;;
3104;E Waterbedrijven en afvalbeheer;Zuidwest-Friesland (CR);2010;0.0;10.0;0.0;0.0
3105;E Waterbedrijven en afvalbeheer;Zuidwest-Friesland (CR);2011;0.0;0.0;5.0;0.0
3106;E Waterbedrijven en afvalbeheer;Zuidwest-Friesland (CR);2012;0.0;0.0;0.0;0.0
3107;E Waterbedrijven en afvalbeheer;Zuidwest-Friesland (CR);2013;0.0;0.0;0.0;0.0
3108;E Waterbedrijven en afvalbeheer;Zuidoost-Friesland (CR);2007;0.0;0.0;0.0;0.0
3109;E Waterbedrijven en afvalbeheer;Zuidoost-Friesland (CR);2008;0.0;0.0;5.0;0.0
3110;E Waterbedrijven en afvalbeheer;Zuidoost-Friesland (CR);2009;0.0;0.0;0.0;0.0
3111;E Waterbedrijven en afvalbeheer;Zuidoost-Friesland (CR);2010;0.0;25.0;0.0;0.0
3112;E Waterbedrijven en afvalbeheer;Zuidoost-Friesland (CR);2011;0.0;0.0;0.0;0.0
3113;E Waterbedrijven en afvalbeheer;Zuidoost-Friesland (CR);2012;5.0;0.0;0.0;0.0
3114;E Waterbedrijven en afvalbeheer;Zuidoost-Friesland (CR);2013;5.0;0.0;0.0;0.0
3115;E Waterbedrijven en afvalbeheer;Noord-Drenthe (CR);2007;5.0;0.0;10.0;0.0
3116;E Waterbedrijven en afvalbeheer;Noord-Drenthe (CR);2008;5.0;0.0;5.0;0.0
3117;E Waterbedrijven en afvalbeheer;Noord-Drenthe (CR);2009;0.0;0.0;0.0;0.0
3118;E Waterbedrijven en afvalbeheer;Noord-Drenthe (CR);2010;0.0;0.0;0.0;0.0
3119;E Waterbedrijven en afvalbeheer;Noord-Drenthe (CR);2011;0.0;0.0;0.0;0.0
3120;E Waterbedrijven en afvalbeheer;Noord-Drenthe (CR);2012;0.0;5.0;0.0;0.0
3121;E Waterbedrijven en afvalbeheer;Noord-Drenthe (CR);2013;0.0;0.0;0.0;0.0
3122;E Waterbedrijven en afvalbeheer;Zuidoost-Drenthe (CR);2007;0.0;0.0;5.0;0.0
3123;E Waterbedrijven en afvalbeheer;Zuidoost-Drenthe (CR);2008;10.0;0.0;5.0;0.0
3124;E Waterbedrijven en afvalbeheer;Zuidoost-Drenthe (CR);2009;5.0;0.0;10.0;0.0
3125;E Waterbedrijven en afvalbeheer;Zuidoost-Drenthe (CR);2010;5.0;0.0;0.0;0.0
3126;E Waterbedrijven en afvalbeheer;Zuidoost-Drenthe (CR);2011;5.0;0.0;5.0;0.0
3127;E Waterbedrijven en afvalbeheer;Zuidoost-Drenthe (CR);2012;0.0;0.0;0.0;0.0
3128;E Waterbedrijven en afvalbeheer;Zuidoost-Drenthe (CR);2013;0.0;0.0;5.0;0.0
3129;E Waterbedrijven en afvalbeheer;Zuidwest-Drenthe (CR);2007;0.0;0.0;5.0;0.0
3130;E Waterbedrijven en afvalbeheer;Zuidwest-Drenthe (CR);2008;0.0;0.0;0.0;0.0
3131;E Waterbedrijven en afvalbeheer;Zuidwest-Drenthe (CR);2009;0.0;0.0;0.0;0.0
3132;E Waterbedrijven en afvalbeheer;Zuidwest-Drenthe (CR);2010;0.0;5.0;0.0;0.0
3133;E Waterbedrijven en afvalbeheer;Zuidwest-Drenthe (CR);2011;0.0;0.0;0.0;0.0
3134;E Waterbedrijven en afvalbeheer;Zuidwest-Drenthe (CR);2012;0.0;0.0;0.0;0.0
3135;E Waterbedrijven en afvalbeheer;Zuidwest-Drenthe (CR);2013;0.0;0.0;0.0;0.0
3136;E Waterbedrijven en afvalbeheer;Noord-Overijssel (CR);2007;5.0;0.0;5.0;0.0
3137;E Waterbedrijven en afvalbeheer;Noord-Overijssel (CR);2008;0.0;0.0;5.0;0.0
3138;E Waterbedrijven en afvalbeheer;Noord-Overijssel (CR);2009;0.0;5.0;0.0;0.0
3139;E Waterbedrijven en afvalbeheer;Noord-Overijssel (CR);2010;0.0;15.0;0.0;0.0
3140;E Waterbedrijven en afvalbeheer;Noord-Overijssel (CR);2011;5.0;5.0;0.0;0.0
3141;E Waterbedrijven en afvalbeheer;Noord-Overijssel (CR);2012;5.0;0.0;0.0;0.0
3142;E Waterbedrijven en afvalbeheer;Noord-Overijssel (CR);2013;5.0;0.0;5.0;0.0
3143;E Waterbedrijven en afvalbeheer;Zuidwest-Overijssel (CR);2007;5.0;0.0;5.0;0.0
3144;E Waterbedrijven en afvalbeheer;Zuidwest-Overijssel (CR);2008;5.0;0.0;0.0;0.0
3145;E Waterbedrijven en afvalbeheer;Zuidwest-Overijssel (CR);2009;5.0;0.0;0.0;0.0
3146;E Waterbedrijven en afvalbeheer;Zuidwest-Overijssel (CR);2010;0.0;5.0;0.0;0.0
3147;E Waterbedrijven en afvalbeheer;Zuidwest-Overijssel (CR);2011;0.0;0.0;0.0;0.0
3148;E Waterbedrijven en afvalbeheer;Zuidwest-Overijssel (CR);2012;;;;
3149;E Waterbedrijven en afvalbeheer;Zuidwest-Overijssel (CR);2013;0.0;0.0;0.0;0.0
3150;E Waterbedrijven en afvalbeheer;Twente (CR);2007;5.0;0.0;5.0;0.0
3151;E Waterbedrijven en afvalbeheer;Twente (CR);2008;10.0;0.0;10.0;0.0
3152;E Waterbedrijven en afvalbeheer;Twente (CR);2009;5.0;10.0;5.0;0.0
3153;E Waterbedrijven en afvalbeheer;Twente (CR);2010;5.0;5.0;0.0;0.0
3154;E Waterbedrijven en afvalbeheer;Twente (CR);2011;10.0;0.0;5.0;0.0
3155;E Waterbedrijven en afvalbeheer;Twente (CR);2012;10.0;0.0;0.0;5.0
3156;E Waterbedrijven en afvalbeheer;Twente (CR);2013;5.0;5.0;5.0;5.0
3157;E Waterbedrijven en afvalbeheer;Veluwe (CR);2007;10.0;0.0;15.0;0.0
3158;E Waterbedrijven en afvalbeheer;Veluwe (CR);2008;5.0;5.0;20.0;0.0
3159;E Waterbedrijven en afvalbeheer;Veluwe (CR);2009;5.0;0.0;0.0;0.0
3160;E Waterbedrijven en afvalbeheer;Veluwe (CR);2010;5.0;20.0;0.0;0.0
3161;E Waterbedrijven en afvalbeheer;Veluwe (CR);2011;5.0;5.0;5.0;0.0
3162;E Waterbedrijven en afvalbeheer;Veluwe (CR);2012;10.0;0.0;0.0;5.0
3163;E Waterbedrijven en afvalbeheer;Veluwe (CR);2013;15.0;10.0;5.0;0.0
3164;E Waterbedrijven en afvalbeheer;Achterhoek (CR);2007;5.0;0.0;5.0;0.0
3165;E Waterbedrijven en afvalbeheer;Achterhoek (CR);2008;5.0;0.0;0.0;0.0
3166;E Waterbedrijven en afvalbeheer;Achterhoek (CR);2009;0.0;0.0;0.0;0.0
3167;E Waterbedrijven en afvalbeheer;Achterhoek (CR);2010;0.0;15.0;0.0;0.0
3168;E Waterbedrijven en afvalbeheer;Achterhoek (CR);2011;5.0;0.0;0.0;0.0
3169;E Waterbedrijven en afvalbeheer;Achterhoek (CR);2012;0.0;0.0;0.0;0.0
3170;E Waterbedrijven en afvalbeheer;Achterhoek (CR);2013;10.0;5.0;5.0;0.0
3171;E Waterbedrijven en afvalbeheer;Arnhem/Nijmegen (CR);2007;10.0;5.0;10.0;5.0
3172;E Waterbedrijven en afvalbeheer;Arnhem/Nijmegen (CR);2008;10.0;0.0;15.0;0.0
3173;E Waterbedrijven en afvalbeheer;Arnhem/Nijmegen (CR);2009;0.0;5.0;5.0;0.0
3174;E Waterbedrijven en afvalbeheer;Arnhem/Nijmegen (CR);2010;5.0;15.0;5.0;5.0
3175;E Waterbedrijven en afvalbeheer;Arnhem/Nijmegen (CR);2011;10.0;0.0;5.0;5.0
3176;E Waterbedrijven en afvalbeheer;Arnhem/Nijmegen (CR);2012;5.0;5.0;5.0;5.0
3177;E Waterbedrijven en afvalbeheer;Arnhem/Nijmegen (CR);2013;10.0;5.0;5.0;5.0
3178;E Waterbedrijven en afvalbeheer;Zuidwest-Gelderland (CR);2007;5.0;0.0;5.0;0.0
3179;E Waterbedrijven en afvalbeheer;Zuidwest-Gelderland (CR);2008;5.0;0.0;5.0;0.0
3180;E Waterbedrijven en afvalbeheer;Zuidwest-Gelderland (CR);2009;5.0;0.0;0.0;0.0
3181;E Waterbedrijven en afvalbeheer;Zuidwest-Gelderland (CR);2010;5.0;10.0;5.0;0.0
3182;E Waterbedrijven en afvalbeheer;Zuidwest-Gelderland (CR);2011;0.0;0.0;0.0;0.0
3183;E Waterbedrijven en afvalbeheer;Zuidwest-Gelderland (CR);2012;0.0;0.0;5.0;0.0
3184;E Waterbedrijven en afvalbeheer;Zuidwest-Gelderland (CR);2013;0.0;5.0;0.0;0.0
3185;E Waterbedrijven en afvalbeheer;Utrecht (CR);2007;20.0;5.0;35.0;5.0
3186;E Waterbedrijven en afvalbeheer;Utrecht (CR);2008;15.0;5.0;30.0;0.0
3187;E Waterbedrijven en afvalbeheer;Utrecht (CR);2009;5.0;5.0;5.0;0.0
3188;E Waterbedrijven en afvalbeheer;Utrecht (CR);2010;0.0;30.0;5.0;5.0
3189;E Waterbedrijven en afvalbeheer;Utrecht (CR);2011;5.0;5.0;5.0;0.0
3190;E Waterbedrijven en afvalbeheer;Utrecht (CR);2012;5.0;10.0;5.0;5.0
3191;E Waterbedrijven en afvalbeheer;Utrecht (CR);2013;20.0;20.0;15.0;0.0
3192;E Waterbedrijven en afvalbeheer;Kop van Noord-Holland (CR);2007;10.0;0.0;5.0;0.0
3193;E Waterbedrijven en afvalbeheer;Kop van Noord-Holland (CR);2008;5.0;0.0;5.0;0.0
3194;E Waterbedrijven en afvalbeheer;Kop van Noord-Holland (CR);2009;5.0;0.0;0.0;0.0
3195;E Waterbedrijven en afvalbeheer;Kop van Noord-Holland (CR);2010;0.0;0.0;0.0;0.0
3196;E Waterbedrijven en afvalbeheer;Kop van Noord-Holland (CR);2011;5.0;5.0;0.0;0.0
3197;E Waterbedrijven en afvalbeheer;Kop van Noord-Holland (CR);2012;5.0;0.0;0.0;5.0
3198;E Waterbedrijven en afvalbeheer;Kop van Noord-Holland (CR);2013;5.0;0.0;0.0;0.0
3199;E Waterbedrijven en afvalbeheer;Alkmaar en omgeving (CR);2007;5.0;0.0;5.0;0.0
3200;E Waterbedrijven en afvalbeheer;Alkmaar en omgeving (CR);2008;0.0;0.0;0.0;0.0
3201;E Waterbedrijven en afvalbeheer;Alkmaar en omgeving (CR);2009;0.0;0.0;0.0;0.0
3202;E Waterbedrijven en afvalbeheer;Alkmaar en omgeving (CR);2010;0.0;0.0;0.0;0.0
3203;E Waterbedrijven en afvalbeheer;Alkmaar en omgeving (CR);2011;0.0;0.0;0.0;0.0
3204;E Waterbedrijven en afvalbeheer;Alkmaar en omgeving (CR);2012;0.0;0.0;0.0;0.0
3205;E Waterbedrijven en afvalbeheer;Alkmaar en omgeving (CR);2013;0.0;0.0;0.0;0.0
3206;E Waterbedrijven en afvalbeheer;IJmond (CR);2007;0.0;0.0;5.0;0.0
3207;E Waterbedrijven en afvalbeheer;IJmond (CR);2008;0.0;0.0;5.0;0.0
3208;E Waterbedrijven en afvalbeheer;IJmond (CR);2009;0.0;0.0;0.0;0.0
3209;E Waterbedrijven en afvalbeheer;IJmond (CR);2010;0.0;0.0;0.0;0.0
3210;E Waterbedrijven en afvalbeheer;IJmond (CR);2011;0.0;0.0;0.0;0.0
3211;E Waterbedrijven en afvalbeheer;IJmond (CR);2012;5.0;0.0;0.0;0.0
3212;E Waterbedrijven en afvalbeheer;IJmond (CR);2013;15.0;0.0;0.0;0.0
3213;E Waterbedrijven en afvalbeheer;Agglomeratie Haarlem (CR);2007;5.0;0.0;15.0;0.0
3214;E Waterbedrijven en afvalbeheer;Agglomeratie Haarlem (CR);2008;0.0;0.0;5.0;0.0
3215;E Waterbedrijven en afvalbeheer;Agglomeratie Haarlem (CR);2009;0.0;0.0;0.0;0.0
3216;E Waterbedrijven en afvalbeheer;Agglomeratie Haarlem (CR);2010;0.0;0.0;0.0;0.0
3217;E Waterbedrijven en afvalbeheer;Agglomeratie Haarlem (CR);2011;0.0;0.0;0.0;0.0
3218;E Waterbedrijven en afvalbeheer;Agglomeratie Haarlem (CR);2012;0.0;0.0;0.0;0.0
3219;E Waterbedrijven en afvalbeheer;Agglomeratie Haarlem (CR);2013;0.0;0.0;0.0;0.0
3220;E Waterbedrijven en afvalbeheer;Zaanstreek (CR);2007;5.0;0.0;5.0;0.0
3221;E Waterbedrijven en afvalbeheer;Zaanstreek (CR);2008;5.0;0.0;5.0;0.0
3222;E Waterbedrijven en afvalbeheer;Zaanstreek (CR);2009;0.0;0.0;0.0;0.0
3223;E Waterbedrijven en afvalbeheer;Zaanstreek (CR);2010;0.0;0.0;5.0;0.0
3224;E Waterbedrijven en afvalbeheer;Zaanstreek (CR);2011;0.0;0.0;0.0;0.0
3225;E Waterbedrijven en afvalbeheer;Zaanstreek (CR);2012;0.0;0.0;0.0;0.0
3226;E Waterbedrijven en afvalbeheer;Zaanstreek (CR);2013;0.0;0.0;0.0;0.0
3227;E Waterbedrijven en afvalbeheer;Groot-Amsterdam (CR);2007;35.0;10.0;50.0;0.0
3228;E Waterbedrijven en afvalbeheer;Groot-Amsterdam (CR);2008;15.0;5.0;70.0;5.0
3229;E Waterbedrijven en afvalbeheer;Groot-Amsterdam (CR);2009;5.0;20.0;5.0;0.0
3230;E Waterbedrijven en afvalbeheer;Groot-Amsterdam (CR);2010;5.0;20.0;0.0;25.0
3231;E Waterbedrijven en afvalbeheer;Groot-Amsterdam (CR);2011;5.0;45.0;5.0;0.0
3232;E Waterbedrijven en afvalbeheer;Groot-Amsterdam (CR);2012;5.0;30.0;0.0;5.0
3233;E Waterbedrijven en afvalbeheer;Groot-Amsterdam (CR);2013;5.0;5.0;10.0;5.0
3234;E Waterbedrijven en afvalbeheer;Het Gooi en Vechtstreek (CR);2007;0.0;0.0;5.0;0.0
3235;E Waterbedrijven en afvalbeheer;Het Gooi en Vechtstreek (CR);2008;0.0;0.0;5.0;0.0
3236;E Waterbedrijven en afvalbeheer;Het Gooi en Vechtstreek (CR);2009;0.0;0.0;0.0;0.0
3237;E Waterbedrijven en afvalbeheer;Het Gooi en Vechtstreek (CR);2010;0.0;5.0;0.0;0.0
3238;E Waterbedrijven en afvalbeheer;Het Gooi en Vechtstreek (CR);2011;0.0;0.0;0.0;0.0
3239;E Waterbedrijven en afvalbeheer;Het Gooi en Vechtstreek (CR);2012;0.0;10.0;0.0;0.0
3240;E Waterbedrijven en afvalbeheer;Het Gooi en Vechtstreek (CR);2013;5.0;0.0;0.0;0.0
3241;E Waterbedrijven en afvalbeheer;Agglomeratie Leiden en Bollenstreek (CR);2007;10.0;0.0;5.0;0.0
3242;E Waterbedrijven en afvalbeheer;Agglomeratie Leiden en Bollenstreek (CR);2008;5.0;5.0;10.0;0.0
3243;E Waterbedrijven en afvalbeheer;Agglomeratie Leiden en Bollenstreek (CR);2009;0.0;5.0;0.0;0.0
3244;E Waterbedrijven en afvalbeheer;Agglomeratie Leiden en Bollenstreek (CR);2010;5.0;5.0;0.0;5.0
3245;E Waterbedrijven en afvalbeheer;Agglomeratie Leiden en Bollenstreek (CR);2011;5.0;0.0;0.0;0.0
3246;E Waterbedrijven en afvalbeheer;Agglomeratie Leiden en Bollenstreek (CR);2012;0.0;10.0;5.0;0.0
3247;E Waterbedrijven en afvalbeheer;Agglomeratie Leiden en Bollenstreek (CR);2013;5.0;0.0;0.0;0.0
3248;E Waterbedrijven en afvalbeheer;Agglomeratie 's-Gravenhage (CR);2007;20.0;5.0;25.0;5.0
3249;E Waterbedrijven en afvalbeheer;Agglomeratie 's-Gravenhage (CR);2008;15.0;0.0;30.0;0.0
3250;E Waterbedrijven en afvalbeheer;Agglomeratie 's-Gravenhage (CR);2009;5.0;0.0;5.0;0.0
3251;E Waterbedrijven en afvalbeheer;Agglomeratie 's-Gravenhage (CR);2010;5.0;5.0;0.0;0.0
3252;E Waterbedrijven en afvalbeheer;Agglomeratie 's-Gravenhage (CR);2011;5.0;0.0;5.0;0.0
3253;E Waterbedrijven en afvalbeheer;Agglomeratie 's-Gravenhage (CR);2012;10.0;5.0;5.0;0.0
3254;E Waterbedrijven en afvalbeheer;Agglomeratie 's-Gravenhage (CR);2013;10.0;0.0;5.0;0.0
3255;E Waterbedrijven en afvalbeheer;Delft en Westland (CR);2007;5.0;0.0;5.0;0.0
3256;E Waterbedrijven en afvalbeheer;Delft en Westland (CR);2008;0.0;0.0;5.0;0.0
3257;E Waterbedrijven en afvalbeheer;Delft en Westland (CR);2009;5.0;0.0;0.0;0.0
3258;E Waterbedrijven en afvalbeheer;Delft en Westland (CR);2010;5.0;0.0;0.0;0.0
3259;E Waterbedrijven en afvalbeheer;Delft en Westland (CR);2011;0.0;0.0;5.0;0.0
3260;E Waterbedrijven en afvalbeheer;Delft en Westland (CR);2012;0.0;25.0;0.0;0.0
3261;E Waterbedrijven en afvalbeheer;Delft en Westland (CR);2013;0.0;0.0;5.0;0.0
3262;E Waterbedrijven en afvalbeheer;Oost-Zuid-Holland (CR);2007;5.0;0.0;15.0;0.0
3263;E Waterbedrijven en afvalbeheer;Oost-Zuid-Holland (CR);2008;5.0;0.0;10.0;0.0
3264;E Waterbedrijven en afvalbeheer;Oost-Zuid-Holland (CR);2009;5.0;0.0;0.0;0.0
3265;E Waterbedrijven en afvalbeheer;Oost-Zuid-Holland (CR);2010;0.0;5.0;0.0;0.0
3266;E Waterbedrijven en afvalbeheer;Oost-Zuid-Holland (CR);2011;0.0;0.0;5.0;5.0
3267;E Waterbedrijven en afvalbeheer;Oost-Zuid-Holland (CR);2012;;;;
3268;E Waterbedrijven en afvalbeheer;Oost-Zuid-Holland (CR);2013;0.0;0.0;0.0;0.0
3269;E Waterbedrijven en afvalbeheer;Groot-Rijnmond (CR);2007;25.0;15.0;30.0;5.0
3270;E Waterbedrijven en afvalbeheer;Groot-Rijnmond (CR);2008;20.0;5.0;40.0;10.0
3271;E Waterbedrijven en afvalbeheer;Groot-Rijnmond (CR);2009;10.0;5.0;10.0;5.0
3272;E Waterbedrijven en afvalbeheer;Groot-Rijnmond (CR);2010;5.0;10.0;10.0;0.0
3273;E Waterbedrijven en afvalbeheer;Groot-Rijnmond (CR);2011;20.0;5.0;5.0;0.0
3274;E Waterbedrijven en afvalbeheer;Groot-Rijnmond (CR);2012;10.0;10.0;10.0;5.0
3275;E Waterbedrijven en afvalbeheer;Groot-Rijnmond (CR);2013;20.0;5.0;10.0;5.0
