ID;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;SamenstellingVanHetHuishouden;Perioden;ParticuliereHuishoudens_1
2618;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2043;21
2619;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2044;21
2620;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2045;21
2621;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2046;21
2622;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2047;22
2623;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2048;22
2624;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2049;22
2625;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2050;22
2626;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2051;22
2627;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2052;22
2628;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2053;22
2629;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2054;22
2630;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2055;21
2631;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2056;21
2632;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2057;21
2633;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2058;21
2634;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2059;21
2635;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2060;21
2636;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2061;21
2637;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2062;21
2638;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2063;21
2639;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2064;21
2640;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2065;21
2641;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2066;21
2642;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2067;21
2643;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2068;21
2644;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2069;21
2645;16 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2070;21
2646;16 jaar;Totaal burgerlijke staat;Overig huishouden;2022;196
2647;16 jaar;Totaal burgerlijke staat;Overig huishouden;2023;195
2648;16 jaar;Totaal burgerlijke staat;Overig huishouden;2024;195
2649;16 jaar;Totaal burgerlijke staat;Overig huishouden;2025;196
2650;16 jaar;Totaal burgerlijke staat;Overig huishouden;2026;195
2651;16 jaar;Totaal burgerlijke staat;Overig huishouden;2027;196
2652;16 jaar;Totaal burgerlijke staat;Overig huishouden;2028;191
2653;16 jaar;Totaal burgerlijke staat;Overig huishouden;2029;190
2654;16 jaar;Totaal burgerlijke staat;Overig huishouden;2030;186
2655;16 jaar;Totaal burgerlijke staat;Overig huishouden;2031;189
2656;16 jaar;Totaal burgerlijke staat;Overig huishouden;2032;186
2657;16 jaar;Totaal burgerlijke staat;Overig huishouden;2033;187
2658;16 jaar;Totaal burgerlijke staat;Overig huishouden;2034;185
2659;16 jaar;Totaal burgerlijke staat;Overig huishouden;2035;184
2660;16 jaar;Totaal burgerlijke staat;Overig huishouden;2036;185
2661;16 jaar;Totaal burgerlijke staat;Overig huishouden;2037;185
2662;16 jaar;Totaal burgerlijke staat;Overig huishouden;2038;189
2663;16 jaar;Totaal burgerlijke staat;Overig huishouden;2039;189
2664;16 jaar;Totaal burgerlijke staat;Overig huishouden;2040;193
2665;16 jaar;Totaal burgerlijke staat;Overig huishouden;2041;197
2666;16 jaar;Totaal burgerlijke staat;Overig huishouden;2042;199
2667;16 jaar;Totaal burgerlijke staat;Overig huishouden;2043;202
2668;16 jaar;Totaal burgerlijke staat;Overig huishouden;2044;204
2669;16 jaar;Totaal burgerlijke staat;Overig huishouden;2045;206
2670;16 jaar;Totaal burgerlijke staat;Overig huishouden;2046;208
2671;16 jaar;Totaal burgerlijke staat;Overig huishouden;2047;209
2672;16 jaar;Totaal burgerlijke staat;Overig huishouden;2048;210
2673;16 jaar;Totaal burgerlijke staat;Overig huishouden;2049;211
2674;16 jaar;Totaal burgerlijke staat;Overig huishouden;2050;211
2675;16 jaar;Totaal burgerlijke staat;Overig huishouden;2051;211
2676;16 jaar;Totaal burgerlijke staat;Overig huishouden;2052;210
2677;16 jaar;Totaal burgerlijke staat;Overig huishouden;2053;210
2678;16 jaar;Totaal burgerlijke staat;Overig huishouden;2054;209
2679;16 jaar;Totaal burgerlijke staat;Overig huishouden;2055;208
2680;16 jaar;Totaal burgerlijke staat;Overig huishouden;2056;207
2681;16 jaar;Totaal burgerlijke staat;Overig huishouden;2057;206
2682;16 jaar;Totaal burgerlijke staat;Overig huishouden;2058;205
2683;16 jaar;Totaal burgerlijke staat;Overig huishouden;2059;204
2684;16 jaar;Totaal burgerlijke staat;Overig huishouden;2060;203
2685;16 jaar;Totaal burgerlijke staat;Overig huishouden;2061;203
2686;16 jaar;Totaal burgerlijke staat;Overig huishouden;2062;202
2687;16 jaar;Totaal burgerlijke staat;Overig huishouden;2063;202
2688;16 jaar;Totaal burgerlijke staat;Overig huishouden;2064;202
2689;16 jaar;Totaal burgerlijke staat;Overig huishouden;2065;201
2690;16 jaar;Totaal burgerlijke staat;Overig huishouden;2066;201
2691;16 jaar;Totaal burgerlijke staat;Overig huishouden;2067;202
2692;16 jaar;Totaal burgerlijke staat;Overig huishouden;2068;202
2693;16 jaar;Totaal burgerlijke staat;Overig huishouden;2069;203
2694;16 jaar;Totaal burgerlijke staat;Overig huishouden;2070;204
2695;16 jaar;Ongehuwd;Particulier huishouden;2022;1539
2696;16 jaar;Ongehuwd;Particulier huishouden;2023;1552
2697;16 jaar;Ongehuwd;Particulier huishouden;2024;1546
2698;16 jaar;Ongehuwd;Particulier huishouden;2025;1559
2699;16 jaar;Ongehuwd;Particulier huishouden;2026;1555
2700;16 jaar;Ongehuwd;Particulier huishouden;2027;1555
2701;16 jaar;Ongehuwd;Particulier huishouden;2028;1525
2702;16 jaar;Ongehuwd;Particulier huishouden;2029;1509
2703;16 jaar;Ongehuwd;Particulier huishouden;2030;1482
2704;16 jaar;Ongehuwd;Particulier huishouden;2031;1500
2705;16 jaar;Ongehuwd;Particulier huishouden;2032;1478
2706;16 jaar;Ongehuwd;Particulier huishouden;2033;1487
2707;16 jaar;Ongehuwd;Particulier huishouden;2034;1471
2708;16 jaar;Ongehuwd;Particulier huishouden;2035;1465
2709;16 jaar;Ongehuwd;Particulier huishouden;2036;1475
2710;16 jaar;Ongehuwd;Particulier huishouden;2037;1470
2711;16 jaar;Ongehuwd;Particulier huishouden;2038;1492
2712;16 jaar;Ongehuwd;Particulier huishouden;2039;1495
2713;16 jaar;Ongehuwd;Particulier huishouden;2040;1524
2714;16 jaar;Ongehuwd;Particulier huishouden;2041;1553
2715;16 jaar;Ongehuwd;Particulier huishouden;2042;1574
2716;16 jaar;Ongehuwd;Particulier huishouden;2043;1593
2717;16 jaar;Ongehuwd;Particulier huishouden;2044;1610
2718;16 jaar;Ongehuwd;Particulier huishouden;2045;1626
2719;16 jaar;Ongehuwd;Particulier huishouden;2046;1638
2720;16 jaar;Ongehuwd;Particulier huishouden;2047;1649
2721;16 jaar;Ongehuwd;Particulier huishouden;2048;1657
2722;16 jaar;Ongehuwd;Particulier huishouden;2049;1661
2723;16 jaar;Ongehuwd;Particulier huishouden;2050;1661
2724;16 jaar;Ongehuwd;Particulier huishouden;2051;1661
2725;16 jaar;Ongehuwd;Particulier huishouden;2052;1658
2726;16 jaar;Ongehuwd;Particulier huishouden;2053;1654
2727;16 jaar;Ongehuwd;Particulier huishouden;2054;1647
2728;16 jaar;Ongehuwd;Particulier huishouden;2055;1639
2729;16 jaar;Ongehuwd;Particulier huishouden;2056;1633
2730;16 jaar;Ongehuwd;Particulier huishouden;2057;1626
2731;16 jaar;Ongehuwd;Particulier huishouden;2058;1620
2732;16 jaar;Ongehuwd;Particulier huishouden;2059;1614
2733;16 jaar;Ongehuwd;Particulier huishouden;2060;1609
2734;16 jaar;Ongehuwd;Particulier huishouden;2061;1606
2735;16 jaar;Ongehuwd;Particulier huishouden;2062;1601
2736;16 jaar;Ongehuwd;Particulier huishouden;2063;1599
2737;16 jaar;Ongehuwd;Particulier huishouden;2064;1598
2738;16 jaar;Ongehuwd;Particulier huishouden;2065;1595
2739;16 jaar;Ongehuwd;Particulier huishouden;2066;1596
2740;16 jaar;Ongehuwd;Particulier huishouden;2067;1598
2741;16 jaar;Ongehuwd;Particulier huishouden;2068;1601
2742;16 jaar;Ongehuwd;Particulier huishouden;2069;1607
2743;16 jaar;Ongehuwd;Particulier huishouden;2070;1614
2744;16 jaar;Ongehuwd;Eenpersoonshuishouden;2022;1276
2745;16 jaar;Ongehuwd;Eenpersoonshuishouden;2023;1285
2746;16 jaar;Ongehuwd;Eenpersoonshuishouden;2024;1280
2747;16 jaar;Ongehuwd;Eenpersoonshuishouden;2025;1291
2748;16 jaar;Ongehuwd;Eenpersoonshuishouden;2026;1288
2749;16 jaar;Ongehuwd;Eenpersoonshuishouden;2027;1287
2750;16 jaar;Ongehuwd;Eenpersoonshuishouden;2028;1263
2751;16 jaar;Ongehuwd;Eenpersoonshuishouden;2029;1249
2752;16 jaar;Ongehuwd;Eenpersoonshuishouden;2030;1228
2753;16 jaar;Ongehuwd;Eenpersoonshuishouden;2031;1241
2754;16 jaar;Ongehuwd;Eenpersoonshuishouden;2032;1224
2755;16 jaar;Ongehuwd;Eenpersoonshuishouden;2033;1232
2756;16 jaar;Ongehuwd;Eenpersoonshuishouden;2034;1219
2757;16 jaar;Ongehuwd;Eenpersoonshuishouden;2035;1214
2758;16 jaar;Ongehuwd;Eenpersoonshuishouden;2036;1223
2759;16 jaar;Ongehuwd;Eenpersoonshuishouden;2037;1218
2760;16 jaar;Ongehuwd;Eenpersoonshuishouden;2038;1234
2761;16 jaar;Ongehuwd;Eenpersoonshuishouden;2039;1237
2762;16 jaar;Ongehuwd;Eenpersoonshuishouden;2040;1261
2763;16 jaar;Ongehuwd;Eenpersoonshuishouden;2041;1285
2764;16 jaar;Ongehuwd;Eenpersoonshuishouden;2042;1302
2765;16 jaar;Ongehuwd;Eenpersoonshuishouden;2043;1318
2766;16 jaar;Ongehuwd;Eenpersoonshuishouden;2044;1332
2767;16 jaar;Ongehuwd;Eenpersoonshuishouden;2045;1346
2768;16 jaar;Ongehuwd;Eenpersoonshuishouden;2046;1356
2769;16 jaar;Ongehuwd;Eenpersoonshuishouden;2047;1364
2770;16 jaar;Ongehuwd;Eenpersoonshuishouden;2048;1371
2771;16 jaar;Ongehuwd;Eenpersoonshuishouden;2049;1373
2772;16 jaar;Ongehuwd;Eenpersoonshuishouden;2050;1373
2773;16 jaar;Ongehuwd;Eenpersoonshuishouden;2051;1373
2774;16 jaar;Ongehuwd;Eenpersoonshuishouden;2052;1371
2775;16 jaar;Ongehuwd;Eenpersoonshuishouden;2053;1367
2776;16 jaar;Ongehuwd;Eenpersoonshuishouden;2054;1362
2777;16 jaar;Ongehuwd;Eenpersoonshuishouden;2055;1356
2778;16 jaar;Ongehuwd;Eenpersoonshuishouden;2056;1351
2779;16 jaar;Ongehuwd;Eenpersoonshuishouden;2057;1345
2780;16 jaar;Ongehuwd;Eenpersoonshuishouden;2058;1340
2781;16 jaar;Ongehuwd;Eenpersoonshuishouden;2059;1335
2782;16 jaar;Ongehuwd;Eenpersoonshuishouden;2060;1332
2783;16 jaar;Ongehuwd;Eenpersoonshuishouden;2061;1329
2784;16 jaar;Ongehuwd;Eenpersoonshuishouden;2062;1325
2785;16 jaar;Ongehuwd;Eenpersoonshuishouden;2063;1323
2786;16 jaar;Ongehuwd;Eenpersoonshuishouden;2064;1322
2787;16 jaar;Ongehuwd;Eenpersoonshuishouden;2065;1321
2788;16 jaar;Ongehuwd;Eenpersoonshuishouden;2066;1322
2789;16 jaar;Ongehuwd;Eenpersoonshuishouden;2067;1323
2790;16 jaar;Ongehuwd;Eenpersoonshuishouden;2068;1326
2791;16 jaar;Ongehuwd;Eenpersoonshuishouden;2069;1331
2792;16 jaar;Ongehuwd;Eenpersoonshuishouden;2070;1336
2793;16 jaar;Ongehuwd;Paar;2022;49
2794;16 jaar;Ongehuwd;Paar;2023;51
2795;16 jaar;Ongehuwd;Paar;2024;51
2796;16 jaar;Ongehuwd;Paar;2025;52
2797;16 jaar;Ongehuwd;Paar;2026;52
2798;16 jaar;Ongehuwd;Paar;2027;52
2799;16 jaar;Ongehuwd;Paar;2028;51
2800;16 jaar;Ongehuwd;Paar;2029;50
2801;16 jaar;Ongehuwd;Paar;2030;49
2802;16 jaar;Ongehuwd;Paar;2031;50
2803;16 jaar;Ongehuwd;Paar;2032;49
2804;16 jaar;Ongehuwd;Paar;2033;49
2805;16 jaar;Ongehuwd;Paar;2034;48
2806;16 jaar;Ongehuwd;Paar;2035;48
2807;16 jaar;Ongehuwd;Paar;2036;48
2808;16 jaar;Ongehuwd;Paar;2037;48
2809;16 jaar;Ongehuwd;Paar;2038;49
2810;16 jaar;Ongehuwd;Paar;2039;49
2811;16 jaar;Ongehuwd;Paar;2040;50
2812;16 jaar;Ongehuwd;Paar;2041;51
2813;16 jaar;Ongehuwd;Paar;2042;52
2814;16 jaar;Ongehuwd;Paar;2043;52
2815;16 jaar;Ongehuwd;Paar;2044;53
2816;16 jaar;Ongehuwd;Paar;2045;53
2817;16 jaar;Ongehuwd;Paar;2046;53
2818;16 jaar;Ongehuwd;Paar;2047;54
2819;16 jaar;Ongehuwd;Paar;2048;54
2820;16 jaar;Ongehuwd;Paar;2049;55
2821;16 jaar;Ongehuwd;Paar;2050;55
2822;16 jaar;Ongehuwd;Paar;2051;55
2823;16 jaar;Ongehuwd;Paar;2052;55
2824;16 jaar;Ongehuwd;Paar;2053;55
2825;16 jaar;Ongehuwd;Paar;2054;54
2826;16 jaar;Ongehuwd;Paar;2055;54
2827;16 jaar;Ongehuwd;Paar;2056;54
2828;16 jaar;Ongehuwd;Paar;2057;54
2829;16 jaar;Ongehuwd;Paar;2058;54
2830;16 jaar;Ongehuwd;Paar;2059;54
2831;16 jaar;Ongehuwd;Paar;2060;53
2832;16 jaar;Ongehuwd;Paar;2061;53
2833;16 jaar;Ongehuwd;Paar;2062;53
2834;16 jaar;Ongehuwd;Paar;2063;53
2835;16 jaar;Ongehuwd;Paar;2064;53
2836;16 jaar;Ongehuwd;Paar;2065;52
2837;16 jaar;Ongehuwd;Paar;2066;52
2838;16 jaar;Ongehuwd;Paar;2067;52
2839;16 jaar;Ongehuwd;Paar;2068;52
2840;16 jaar;Ongehuwd;Paar;2069;52
2841;16 jaar;Ongehuwd;Paar;2070;53
2842;16 jaar;Ongehuwd;Eenouderhuishouden;2022;18
2843;16 jaar;Ongehuwd;Eenouderhuishouden;2023;21
2844;16 jaar;Ongehuwd;Eenouderhuishouden;2024;20
2845;16 jaar;Ongehuwd;Eenouderhuishouden;2025;20
2846;16 jaar;Ongehuwd;Eenouderhuishouden;2026;20
2847;16 jaar;Ongehuwd;Eenouderhuishouden;2027;20
2848;16 jaar;Ongehuwd;Eenouderhuishouden;2028;20
2849;16 jaar;Ongehuwd;Eenouderhuishouden;2029;20
2850;16 jaar;Ongehuwd;Eenouderhuishouden;2030;19
2851;16 jaar;Ongehuwd;Eenouderhuishouden;2031;20
2852;16 jaar;Ongehuwd;Eenouderhuishouden;2032;19
2853;16 jaar;Ongehuwd;Eenouderhuishouden;2033;19
2854;16 jaar;Ongehuwd;Eenouderhuishouden;2034;19
2855;16 jaar;Ongehuwd;Eenouderhuishouden;2035;19
2856;16 jaar;Ongehuwd;Eenouderhuishouden;2036;19
2857;16 jaar;Ongehuwd;Eenouderhuishouden;2037;19
2858;16 jaar;Ongehuwd;Eenouderhuishouden;2038;20
2859;16 jaar;Ongehuwd;Eenouderhuishouden;2039;20
2860;16 jaar;Ongehuwd;Eenouderhuishouden;2040;20
2861;16 jaar;Ongehuwd;Eenouderhuishouden;2041;20
2862;16 jaar;Ongehuwd;Eenouderhuishouden;2042;21
2863;16 jaar;Ongehuwd;Eenouderhuishouden;2043;21
2864;16 jaar;Ongehuwd;Eenouderhuishouden;2044;21
2865;16 jaar;Ongehuwd;Eenouderhuishouden;2045;21
2866;16 jaar;Ongehuwd;Eenouderhuishouden;2046;21
2867;16 jaar;Ongehuwd;Eenouderhuishouden;2047;22
2868;16 jaar;Ongehuwd;Eenouderhuishouden;2048;22
2869;16 jaar;Ongehuwd;Eenouderhuishouden;2049;22
2870;16 jaar;Ongehuwd;Eenouderhuishouden;2050;22
2871;16 jaar;Ongehuwd;Eenouderhuishouden;2051;22
2872;16 jaar;Ongehuwd;Eenouderhuishouden;2052;22
2873;16 jaar;Ongehuwd;Eenouderhuishouden;2053;22
2874;16 jaar;Ongehuwd;Eenouderhuishouden;2054;22
2875;16 jaar;Ongehuwd;Eenouderhuishouden;2055;21
2876;16 jaar;Ongehuwd;Eenouderhuishouden;2056;21
2877;16 jaar;Ongehuwd;Eenouderhuishouden;2057;21
2878;16 jaar;Ongehuwd;Eenouderhuishouden;2058;21
2879;16 jaar;Ongehuwd;Eenouderhuishouden;2059;21
2880;16 jaar;Ongehuwd;Eenouderhuishouden;2060;21
2881;16 jaar;Ongehuwd;Eenouderhuishouden;2061;21
2882;16 jaar;Ongehuwd;Eenouderhuishouden;2062;21
2883;16 jaar;Ongehuwd;Eenouderhuishouden;2063;21
2884;16 jaar;Ongehuwd;Eenouderhuishouden;2064;21
2885;16 jaar;Ongehuwd;Eenouderhuishouden;2065;21
2886;16 jaar;Ongehuwd;Eenouderhuishouden;2066;21
2887;16 jaar;Ongehuwd;Eenouderhuishouden;2067;21
2888;16 jaar;Ongehuwd;Eenouderhuishouden;2068;21
2889;16 jaar;Ongehuwd;Eenouderhuishouden;2069;21
2890;16 jaar;Ongehuwd;Eenouderhuishouden;2070;21
2891;16 jaar;Ongehuwd;Overig huishouden;2022;196
2892;16 jaar;Ongehuwd;Overig huishouden;2023;195
2893;16 jaar;Ongehuwd;Overig huishouden;2024;195
2894;16 jaar;Ongehuwd;Overig huishouden;2025;196
2895;16 jaar;Ongehuwd;Overig huishouden;2026;195
2896;16 jaar;Ongehuwd;Overig huishouden;2027;196
2897;16 jaar;Ongehuwd;Overig huishouden;2028;191
2898;16 jaar;Ongehuwd;Overig huishouden;2029;190
2899;16 jaar;Ongehuwd;Overig huishouden;2030;186
2900;16 jaar;Ongehuwd;Overig huishouden;2031;189
2901;16 jaar;Ongehuwd;Overig huishouden;2032;186
2902;16 jaar;Ongehuwd;Overig huishouden;2033;187
2903;16 jaar;Ongehuwd;Overig huishouden;2034;185
2904;16 jaar;Ongehuwd;Overig huishouden;2035;184
2905;16 jaar;Ongehuwd;Overig huishouden;2036;185
2906;16 jaar;Ongehuwd;Overig huishouden;2037;185
2907;16 jaar;Ongehuwd;Overig huishouden;2038;189
2908;16 jaar;Ongehuwd;Overig huishouden;2039;189
2909;16 jaar;Ongehuwd;Overig huishouden;2040;193
2910;16 jaar;Ongehuwd;Overig huishouden;2041;197
2911;16 jaar;Ongehuwd;Overig huishouden;2042;199
2912;16 jaar;Ongehuwd;Overig huishouden;2043;202
2913;16 jaar;Ongehuwd;Overig huishouden;2044;204
2914;16 jaar;Ongehuwd;Overig huishouden;2045;206
2915;16 jaar;Ongehuwd;Overig huishouden;2046;208
2916;16 jaar;Ongehuwd;Overig huishouden;2047;209
2917;16 jaar;Ongehuwd;Overig huishouden;2048;210
2918;16 jaar;Ongehuwd;Overig huishouden;2049;211
2919;16 jaar;Ongehuwd;Overig huishouden;2050;211
2920;16 jaar;Ongehuwd;Overig huishouden;2051;211
2921;16 jaar;Ongehuwd;Overig huishouden;2052;210
2922;16 jaar;Ongehuwd;Overig huishouden;2053;210
2923;16 jaar;Ongehuwd;Overig huishouden;2054;209
2924;16 jaar;Ongehuwd;Overig huishouden;2055;208
2925;16 jaar;Ongehuwd;Overig huishouden;2056;207
2926;16 jaar;Ongehuwd;Overig huishouden;2057;206
2927;16 jaar;Ongehuwd;Overig huishouden;2058;205
2928;16 jaar;Ongehuwd;Overig huishouden;2059;204
2929;16 jaar;Ongehuwd;Overig huishouden;2060;203
2930;16 jaar;Ongehuwd;Overig huishouden;2061;203
2931;16 jaar;Ongehuwd;Overig huishouden;2062;202
2932;16 jaar;Ongehuwd;Overig huishouden;2063;202
2933;16 jaar;Ongehuwd;Overig huishouden;2064;202
2934;16 jaar;Ongehuwd;Overig huishouden;2065;201
2935;16 jaar;Ongehuwd;Overig huishouden;2066;201
2936;16 jaar;Ongehuwd;Overig huishouden;2067;202
2937;16 jaar;Ongehuwd;Overig huishouden;2068;202
2938;16 jaar;Ongehuwd;Overig huishouden;2069;203
2939;16 jaar;Ongehuwd;Overig huishouden;2070;204
2940;16 jaar;Gehuwd;Particulier huishouden;2022;5
2941;16 jaar;Gehuwd;Particulier huishouden;2023;5
2942;16 jaar;Gehuwd;Particulier huishouden;2024;5
2943;16 jaar;Gehuwd;Particulier huishouden;2025;5
2944;16 jaar;Gehuwd;Particulier huishouden;2026;5
2945;16 jaar;Gehuwd;Particulier huishouden;2027;5
2946;16 jaar;Gehuwd;Particulier huishouden;2028;5
2947;16 jaar;Gehuwd;Particulier huishouden;2029;5
2948;16 jaar;Gehuwd;Particulier huishouden;2030;5
2949;16 jaar;Gehuwd;Particulier huishouden;2031;5
2950;16 jaar;Gehuwd;Particulier huishouden;2032;5
2951;16 jaar;Gehuwd;Particulier huishouden;2033;5
2952;16 jaar;Gehuwd;Particulier huishouden;2034;5
2953;16 jaar;Gehuwd;Particulier huishouden;2035;5
2954;16 jaar;Gehuwd;Particulier huishouden;2036;5
2955;16 jaar;Gehuwd;Particulier huishouden;2037;5
2956;16 jaar;Gehuwd;Particulier huishouden;2038;5
2957;16 jaar;Gehuwd;Particulier huishouden;2039;5
2958;16 jaar;Gehuwd;Particulier huishouden;2040;5
2959;16 jaar;Gehuwd;Particulier huishouden;2041;5
2960;16 jaar;Gehuwd;Particulier huishouden;2042;5
2961;16 jaar;Gehuwd;Particulier huishouden;2043;5
2962;16 jaar;Gehuwd;Particulier huishouden;2044;5
2963;16 jaar;Gehuwd;Particulier huishouden;2045;6
2964;16 jaar;Gehuwd;Particulier huishouden;2046;6
2965;16 jaar;Gehuwd;Particulier huishouden;2047;6
2966;16 jaar;Gehuwd;Particulier huishouden;2048;6
2967;16 jaar;Gehuwd;Particulier huishouden;2049;6
2968;16 jaar;Gehuwd;Particulier huishouden;2050;6
2969;16 jaar;Gehuwd;Particulier huishouden;2051;6
2970;16 jaar;Gehuwd;Particulier huishouden;2052;6
2971;16 jaar;Gehuwd;Particulier huishouden;2053;6
2972;16 jaar;Gehuwd;Particulier huishouden;2054;6
2973;16 jaar;Gehuwd;Particulier huishouden;2055;6
2974;16 jaar;Gehuwd;Particulier huishouden;2056;6
2975;16 jaar;Gehuwd;Particulier huishouden;2057;5
2976;16 jaar;Gehuwd;Particulier huishouden;2058;5
2977;16 jaar;Gehuwd;Particulier huishouden;2059;5
2978;16 jaar;Gehuwd;Particulier huishouden;2060;5
2979;16 jaar;Gehuwd;Particulier huishouden;2061;5
2980;16 jaar;Gehuwd;Particulier huishouden;2062;5
2981;16 jaar;Gehuwd;Particulier huishouden;2063;5
2982;16 jaar;Gehuwd;Particulier huishouden;2064;5
2983;16 jaar;Gehuwd;Particulier huishouden;2065;5
2984;16 jaar;Gehuwd;Particulier huishouden;2066;5
2985;16 jaar;Gehuwd;Particulier huishouden;2067;5
2986;16 jaar;Gehuwd;Particulier huishouden;2068;5
2987;16 jaar;Gehuwd;Particulier huishouden;2069;5
2988;16 jaar;Gehuwd;Particulier huishouden;2070;5
2989;16 jaar;Gehuwd;Eenpersoonshuishouden;2022;0
