ID;SectorBranchSIC2008;Regions;AllPeriods;NaturalGasDelivered_1;ElectricityDelivered_2
3349;A-U All economic activities;Hilvarenbeek;2013;5655.0;42797.0
3350;A-U All economic activities;Hilvarenbeek;2014;4343.0;42557.0
3351;A-U All economic activities;Hilvarenbeek;2015;4910.0;44438.0
3352;A-U All economic activities;Hilvarenbeek;2016;4662.0;45203.0
3353;A-U All economic activities;Hilvarenbeek;2017;4588.0;46175.0
3354;A-U All economic activities;Hilvarenbeek;2018;4843.0;49560.0
3355;A-U All economic activities;Hilvarenbeek;2019;4269.0;47702.0
3356;A-U All economic activities;Hilvarenbeek;2020;3505.0;45272.0
3357;A-U All economic activities;Hilvarenbeek;2021;3737.0;44474.0
3358;A-U All economic activities;Hilvarenbeek;2022;3146.0;43475.0
3359;A-U All economic activities;Hilvarenbeek;2023;2802.0;40333.0
3360;A-U All economic activities;Hilversum;2010;48785.0;250086.0
3361;A-U All economic activities;Hilversum;2011;38228.0;247395.0
3362;A-U All economic activities;Hilversum;2012;44788.0;233419.0
3363;A-U All economic activities;Hilversum;2013;43004.0;243844.0
3364;A-U All economic activities;Hilversum;2014;29731.0;239657.0
3365;A-U All economic activities;Hilversum;2015;31327.0;240147.0
3366;A-U All economic activities;Hilversum;2016;30295.0;243071.0
3367;A-U All economic activities;Hilversum;2017;30626.0;240535.0
3368;A-U All economic activities;Hilversum;2018;28314.0;222590.0
3369;A-U All economic activities;Hilversum;2019;28718.0;210898.0
3370;A-U All economic activities;Hilversum;2020;24674.0;195289.0
3371;A-U All economic activities;Hilversum;2021;27003.0;193105.0
3372;A-U All economic activities;Hilversum;2022;22818.0;197905.0
3373;A-U All economic activities;Hilversum;2023;21151.0;174573.0
3374;A-U All economic activities;Hoeksche Waard;2010;;
3375;A-U All economic activities;Hoeksche Waard;2011;;
3376;A-U All economic activities;Hoeksche Waard;2012;;
3377;A-U All economic activities;Hoeksche Waard;2013;;
3378;A-U All economic activities;Hoeksche Waard;2014;;
3379;A-U All economic activities;Hoeksche Waard;2015;;
3380;A-U All economic activities;Hoeksche Waard;2016;;
3381;A-U All economic activities;Hoeksche Waard;2017;;
3382;A-U All economic activities;Hoeksche Waard;2018;;
3383;A-U All economic activities;Hoeksche Waard;2019;33948.0;196967.0
3384;A-U All economic activities;Hoeksche Waard;2020;31052.0;196083.0
3385;A-U All economic activities;Hoeksche Waard;2021;32545.0;193591.0
3386;A-U All economic activities;Hoeksche Waard;2022;24532.0;184119.0
3387;A-U All economic activities;Hoeksche Waard;2023;22777.0;184241.0
3388;A-U All economic activities;Hof van Twente;2010;25278.0;153855.0
3389;A-U All economic activities;Hof van Twente;2011;22438.0;147464.0
3390;A-U All economic activities;Hof van Twente;2012;24834.0;144799.0
3391;A-U All economic activities;Hof van Twente;2013;26841.0;146437.0
3392;A-U All economic activities;Hof van Twente;2014;19434.0;143226.0
3393;A-U All economic activities;Hof van Twente;2015;20881.0;146282.0
3394;A-U All economic activities;Hof van Twente;2016;20264.0;144961.0
3395;A-U All economic activities;Hof van Twente;2017;20783.0;147470.0
3396;A-U All economic activities;Hof van Twente;2018;22956.0;119905.0
3397;A-U All economic activities;Hof van Twente;2019;20287.0;146380.0
3398;A-U All economic activities;Hof van Twente;2020;19278.0;138201.0
3399;A-U All economic activities;Hof van Twente;2021;20045.0;136974.0
3400;A-U All economic activities;Hof van Twente;2022;17418.0;134384.0
3401;A-U All economic activities;Hof van Twente;2023;17824.0;131556.0
3402;A-U All economic activities;Het Hogeland;2010;;
3403;A-U All economic activities;Het Hogeland;2011;;
3404;A-U All economic activities;Het Hogeland;2012;;
3405;A-U All economic activities;Het Hogeland;2013;;
3406;A-U All economic activities;Het Hogeland;2014;;
3407;A-U All economic activities;Het Hogeland;2015;;
3408;A-U All economic activities;Het Hogeland;2016;;
3409;A-U All economic activities;Het Hogeland;2017;;
3410;A-U All economic activities;Het Hogeland;2018;;
3411;A-U All economic activities;Het Hogeland;2019;;872792.0
3412;A-U All economic activities;Het Hogeland;2020;2316448.0;1036767.0
3413;A-U All economic activities;Het Hogeland;2021;1544548.0;1158338.0
3414;A-U All economic activities;Het Hogeland;2022;1404059.0;1269763.0
3415;A-U All economic activities;Het Hogeland;2023;1341784.0;1363587.0
3416;A-U All economic activities;Hollands Kroon;2010;;
3417;A-U All economic activities;Hollands Kroon;2011;;
3418;A-U All economic activities;Hollands Kroon;2012;236155.0;313112.0
3419;A-U All economic activities;Hollands Kroon;2013;250280.0;371409.0
3420;A-U All economic activities;Hollands Kroon;2014;221116.0;449259.0
3421;A-U All economic activities;Hollands Kroon;2015;226789.0;306101.0
3422;A-U All economic activities;Hollands Kroon;2016;242733.0;260858.0
3423;A-U All economic activities;Hollands Kroon;2017;269100.0;208595.0
3424;A-U All economic activities;Hollands Kroon;2018;269467.0;1320126.0
3425;A-U All economic activities;Hollands Kroon;2019;280188.0;1485487.0
3426;A-U All economic activities;Hollands Kroon;2020;285833.0;1693119.0
3427;A-U All economic activities;Hollands Kroon;2021;281778.0;1735974.0
3428;A-U All economic activities;Hollands Kroon;2022;174262.0;1570112.0
3429;A-U All economic activities;Hollands Kroon;2023;233436.0;1814054.0
3430;A-U All economic activities;Hoogeveen;2010;66108.0;198170.0
3431;A-U All economic activities;Hoogeveen;2011;61969.0;199427.0
3432;A-U All economic activities;Hoogeveen;2012;63107.0;205693.0
3433;A-U All economic activities;Hoogeveen;2013;67898.0;200873.0
3434;A-U All economic activities;Hoogeveen;2014;60354.0;221565.0
3435;A-U All economic activities;Hoogeveen;2015;60600.0;216875.0
3436;A-U All economic activities;Hoogeveen;2016;58131.0;219519.0
3437;A-U All economic activities;Hoogeveen;2017;56426.0;207598.0
3438;A-U All economic activities;Hoogeveen;2018;56283.0;212543.0
3439;A-U All economic activities;Hoogeveen;2019;52645.0;215813.0
3440;A-U All economic activities;Hoogeveen;2020;50023.0;223019.0
3441;A-U All economic activities;Hoogeveen;2021;53564.0;203960.0
3442;A-U All economic activities;Hoogeveen;2022;51731.0;200498.0
3443;A-U All economic activities;Hoogeveen;2023;45435.0;199261.0
3444;A-U All economic activities;Hoogezand-Sappemeer;2010;133431.0;297255.0
3445;A-U All economic activities;Hoogezand-Sappemeer;2011;116243.0;302855.0
3446;A-U All economic activities;Hoogezand-Sappemeer;2012;118297.0;294686.0
3447;A-U All economic activities;Hoogezand-Sappemeer;2013;121357.0;351742.0
3448;A-U All economic activities;Hoogezand-Sappemeer;2014;117998.0;302256.0
3449;A-U All economic activities;Hoogezand-Sappemeer;2015;114172.0;293901.0
3450;A-U All economic activities;Hoogezand-Sappemeer;2016;112683.0;297403.0
3451;A-U All economic activities;Hoogezand-Sappemeer;2017;110153.0;301130.0
3452;A-U All economic activities;Hoogezand-Sappemeer;2018;;
3453;A-U All economic activities;Hoogezand-Sappemeer;2019;;
3454;A-U All economic activities;Hoogezand-Sappemeer;2020;;
3455;A-U All economic activities;Hoogezand-Sappemeer;2021;;
3456;A-U All economic activities;Hoogezand-Sappemeer;2022;;
3457;A-U All economic activities;Hoogezand-Sappemeer;2023;;
3458;A-U All economic activities;Hoorn;2010;27723.0;164853.0
3459;A-U All economic activities;Hoorn;2011;21598.0;163667.0
3460;A-U All economic activities;Hoorn;2012;30788.0;163364.0
3461;A-U All economic activities;Hoorn;2013;24498.0;164169.0
3462;A-U All economic activities;Hoorn;2014;21006.0;162401.0
3463;A-U All economic activities;Hoorn;2015;22178.0;162597.0
3464;A-U All economic activities;Hoorn;2016;22609.0;161486.0
3465;A-U All economic activities;Hoorn;2017;20584.0;162365.0
3466;A-U All economic activities;Hoorn;2018;20020.0;161789.0
3467;A-U All economic activities;Hoorn;2019;18732.0;156454.0
3468;A-U All economic activities;Hoorn;2020;16981.0;151349.0
3469;A-U All economic activities;Hoorn;2021;18030.0;146640.0
3470;A-U All economic activities;Hoorn;2022;15085.0;142819.0
3471;A-U All economic activities;Hoorn;2023;12980.0;137157.0
3472;A-U All economic activities;Horst aan de Maas;2010;174839.0;196833.0
3473;A-U All economic activities;Horst aan de Maas;2011;152205.0;206930.0
3474;A-U All economic activities;Horst aan de Maas;2012;154072.0;223000.0
3475;A-U All economic activities;Horst aan de Maas;2013;143274.0;246345.0
3476;A-U All economic activities;Horst aan de Maas;2014;102037.0;225939.0
3477;A-U All economic activities;Horst aan de Maas;2015;105167.0;239328.0
3478;A-U All economic activities;Horst aan de Maas;2016;115783.0;247694.0
3479;A-U All economic activities;Horst aan de Maas;2017;111818.0;246880.0
3480;A-U All economic activities;Horst aan de Maas;2018;108873.0;252359.0
3481;A-U All economic activities;Horst aan de Maas;2019;115002.0;242040.0
3482;A-U All economic activities;Horst aan de Maas;2020;122779.0;240605.0
3483;A-U All economic activities;Horst aan de Maas;2021;122042.0;248834.0
3484;A-U All economic activities;Horst aan de Maas;2022;79675.0;244761.0
3485;A-U All economic activities;Horst aan de Maas;2023;86586.0;241157.0
3486;A-U All economic activities;Houten;2010;27478.0;112851.0
3487;A-U All economic activities;Houten;2011;25283.0;110332.0
3488;A-U All economic activities;Houten;2012;25438.0;108887.0
3489;A-U All economic activities;Houten;2013;25035.0;107031.0
3490;A-U All economic activities;Houten;2014;24452.0;105695.0
3491;A-U All economic activities;Houten;2015;16575.0;104423.0
3492;A-U All economic activities;Houten;2016;16038.0;105689.0
3493;A-U All economic activities;Houten;2017;22183.0;105268.0
3494;A-U All economic activities;Houten;2018;24892.0;98794.0
3495;A-U All economic activities;Houten;2019;24117.0;90857.0
3496;A-U All economic activities;Houten;2020;23290.0;93677.0
3497;A-U All economic activities;Houten;2021;25422.0;88957.0
3498;A-U All economic activities;Houten;2022;17212.0;86505.0
3499;A-U All economic activities;Houten;2023;15836.0;86680.0
3500;A-U All economic activities;Huizen;2010;14103.0;68277.0
3501;A-U All economic activities;Huizen;2011;11718.0;66814.0
3502;A-U All economic activities;Huizen;2012;13470.0;66260.0
3503;A-U All economic activities;Huizen;2013;14669.0;81714.0
3504;A-U All economic activities;Huizen;2014;11075.0;66869.0
3505;A-U All economic activities;Huizen;2015;11483.0;66205.0
3506;A-U All economic activities;Huizen;2016;11206.0;64888.0
3507;A-U All economic activities;Huizen;2017;11137.0;64660.0
3508;A-U All economic activities;Huizen;2018;10781.0;60791.0
3509;A-U All economic activities;Huizen;2019;10224.0;57778.0
3510;A-U All economic activities;Huizen;2020;8185.0;51770.0
3511;A-U All economic activities;Huizen;2021;8414.0;51413.0
3512;A-U All economic activities;Huizen;2022;7232.0;51626.0
3513;A-U All economic activities;Huizen;2023;6644.0;50250.0
3514;A-U All economic activities;Hulst;2010;;59965.0
3515;A-U All economic activities;Hulst;2011;;58831.0
3516;A-U All economic activities;Hulst;2012;;61321.0
3517;A-U All economic activities;Hulst;2013;12140.0;59166.0
3518;A-U All economic activities;Hulst;2014;9805.0;58038.0
3519;A-U All economic activities;Hulst;2015;10819.0;60191.0
3520;A-U All economic activities;Hulst;2016;9768.0;61299.0
3521;A-U All economic activities;Hulst;2017;9898.0;60921.0
3522;A-U All economic activities;Hulst;2018;9855.0;62408.0
3523;A-U All economic activities;Hulst;2019;9244.0;63703.0
3524;A-U All economic activities;Hulst;2020;5671.0;59340.0
3525;A-U All economic activities;Hulst;2021;8374.0;56929.0
3526;A-U All economic activities;Hulst;2022;6727.0;55903.0
3527;A-U All economic activities;Hulst;2023;6849.0;55395.0
3528;A-U All economic activities;IJsselstein;2010;8445.0;53276.0
3529;A-U All economic activities;IJsselstein;2011;6185.0;53074.0
3530;A-U All economic activities;IJsselstein;2012;6703.0;53582.0
3531;A-U All economic activities;IJsselstein;2013;7046.0;52672.0
3532;A-U All economic activities;IJsselstein;2014;5815.0;50212.0
3533;A-U All economic activities;IJsselstein;2015;6339.0;51348.0
3534;A-U All economic activities;IJsselstein;2016;7584.0;57094.0
3535;A-U All economic activities;IJsselstein;2017;7879.0;58797.0
3536;A-U All economic activities;IJsselstein;2018;7721.0;57643.0
3537;A-U All economic activities;IJsselstein;2019;7392.0;52774.0
3538;A-U All economic activities;IJsselstein;2020;6876.0;53115.0
3539;A-U All economic activities;IJsselstein;2021;7593.0;65147.0
3540;A-U All economic activities;IJsselstein;2022;6408.0;70672.0
3541;A-U All economic activities;IJsselstein;2023;5702.0;70990.0
3542;A-U All economic activities;Kaag en Braassem;2010;33882.0;78185.0
3543;A-U All economic activities;Kaag en Braassem;2011;26507.0;74838.0
3544;A-U All economic activities;Kaag en Braassem;2012;28072.0;71286.0
3545;A-U All economic activities;Kaag en Braassem;2013;29080.0;74697.0
3546;A-U All economic activities;Kaag en Braassem;2014;24536.0;75832.0
3547;A-U All economic activities;Kaag en Braassem;2015;26707.0;74361.0
3548;A-U All economic activities;Kaag en Braassem;2016;26300.0;73010.0
3549;A-U All economic activities;Kaag en Braassem;2017;26734.0;73930.0
3550;A-U All economic activities;Kaag en Braassem;2018;26353.0;73772.0
3551;A-U All economic activities;Kaag en Braassem;2019;25110.0;72315.0
3552;A-U All economic activities;Kaag en Braassem;2020;21751.0;65514.0
3553;A-U All economic activities;Kaag en Braassem;2021;24191.0;59638.0
3554;A-U All economic activities;Kaag en Braassem;2022;18751.0;57344.0
3555;A-U All economic activities;Kaag en Braassem;2023;18309.0;56263.0
3556;A-U All economic activities;Kampen;2010;76898.0;126903.0
3557;A-U All economic activities;Kampen;2011;61554.0;130629.0
3558;A-U All economic activities;Kampen;2012;66149.0;134152.0
3559;A-U All economic activities;Kampen;2013;66641.0;151669.0
3560;A-U All economic activities;Kampen;2014;51737.0;145372.0
3561;A-U All economic activities;Kampen;2015;58637.0;148752.0
3562;A-U All economic activities;Kampen;2016;60288.0;148712.0
3563;A-U All economic activities;Kampen;2017;60206.0;151841.0
3564;A-U All economic activities;Kampen;2018;65404.0;156795.0
3565;A-U All economic activities;Kampen;2019;60585.0;160511.0
3566;A-U All economic activities;Kampen;2020;60385.0;156361.0
3567;A-U All economic activities;Kampen;2021;71201.0;163775.0
3568;A-U All economic activities;Kampen;2022;55264.0;158622.0
3569;A-U All economic activities;Kampen;2023;60256.0;157898.0
3570;A-U All economic activities;Kapelle;2010;42547.0;44986.0
3571;A-U All economic activities;Kapelle;2011;41114.0;45061.0
3572;A-U All economic activities;Kapelle;2012;45621.0;46752.0
3573;A-U All economic activities;Kapelle;2013;42679.0;42293.0
3574;A-U All economic activities;Kapelle;2014;36113.0;48781.0
3575;A-U All economic activities;Kapelle;2015;36166.0;47244.0
3576;A-U All economic activities;Kapelle;2016;38639.0;47365.0
3577;A-U All economic activities;Kapelle;2017;;46483.0
3578;A-U All economic activities;Kapelle;2018;47099.0;46816.0
3579;A-U All economic activities;Kapelle;2019;46445.0;44916.0
3580;A-U All economic activities;Kapelle;2020;44806.0;44876.0
3581;A-U All economic activities;Kapelle;2021;48637.0;45386.0
3582;A-U All economic activities;Kapelle;2022;37677.0;45518.0
3583;A-U All economic activities;Kapelle;2023;45073.0;45741.0
3584;A-U All economic activities;Katwijk;2010;40360.0;167259.0
3585;A-U All economic activities;Katwijk;2011;33267.0;165811.0
3586;A-U All economic activities;Katwijk;2012;36946.0;168586.0
3587;A-U All economic activities;Katwijk;2013;36273.0;168928.0
3588;A-U All economic activities;Katwijk;2014;30427.0;168076.0
3589;A-U All economic activities;Katwijk;2015;32135.0;157426.0
3590;A-U All economic activities;Katwijk;2016;31370.0;156019.0
3591;A-U All economic activities;Katwijk;2017;32432.0;154105.0
3592;A-U All economic activities;Katwijk;2018;33846.0;178503.0
3593;A-U All economic activities;Katwijk;2019;33248.0;174473.0
3594;A-U All economic activities;Katwijk;2020;30718.0;160955.0
3595;A-U All economic activities;Katwijk;2021;33221.0;160175.0
3596;A-U All economic activities;Katwijk;2022;26804.0;156532.0
3597;A-U All economic activities;Katwijk;2023;25415.0;147733.0
3598;A-U All economic activities;Kerkrade;2010;48480.0;255549.0
3599;A-U All economic activities;Kerkrade;2011;42213.0;243759.0
3600;A-U All economic activities;Kerkrade;2012;40985.0;233314.0
3601;A-U All economic activities;Kerkrade;2013;39373.0;234018.0
3602;A-U All economic activities;Kerkrade;2014;35655.0;231238.0
3603;A-U All economic activities;Kerkrade;2015;36249.0;228549.0
3604;A-U All economic activities;Kerkrade;2016;37430.0;226221.0
3605;A-U All economic activities;Kerkrade;2017;37292.0;222194.0
3606;A-U All economic activities;Kerkrade;2018;34774.0;213885.0
3607;A-U All economic activities;Kerkrade;2019;33095.0;198146.0
3608;A-U All economic activities;Kerkrade;2020;32378.0;183510.0
3609;A-U All economic activities;Kerkrade;2021;34010.0;191658.0
3610;A-U All economic activities;Kerkrade;2022;31803.0;188512.0
3611;A-U All economic activities;Kerkrade;2023;26778.0;162430.0
3612;A-U All economic activities;Koggenland;2010;28345.0;66509.0
