ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6
914;Totaal woningen;Oudehorne;Oudehorne                               ;Buurt     ;BU00740672;2950.0;4200.0;
915;Totaal woningen;Wijk 07 Katlijk;Wijk 07 Katlijk                         ;Wijk      ;WK007407  ;2850.0;4300.0;
916;Totaal woningen;Katlijk;Katlijk                                 ;Buurt     ;BU00740765;2850.0;4300.0;
917;Totaal woningen;Wijk 08 Gersloot;Wijk 08 Gersloot                        ;Wijk      ;WK007408  ;2750.0;4300.0;
918;Totaal woningen;Gersloot;Gersloot                                ;Buurt     ;BU00740803;2750.0;4300.0;
919;Totaal woningen;Wijk 09 Luinjeberd;Wijk 09 Luinjeberd                      ;Wijk      ;WK007409  ;2650.0;3550.0;
920;Totaal woningen;Luinjeberd;Luinjeberd                              ;Buurt     ;BU00740903;2650.0;3550.0;
921;Totaal woningen;Wijk 10 Terband;Wijk 10 Terband                         ;Wijk      ;WK007410  ;3200.0;4650.0;
922;Totaal woningen;Terband;Terband                                 ;Buurt     ;BU00741003;3200.0;4650.0;
923;Totaal woningen;Wijk 11 Tjalleberd;Wijk 11 Tjalleberd                      ;Wijk      ;WK007411  ;2450.0;3850.0;
924;Totaal woningen;Tjalleberd;Tjalleberd                              ;Buurt     ;BU00741103;2450.0;3850.0;
925;Totaal woningen;Wijk 12 Oranjewoud;Wijk 12 Oranjewoud                      ;Wijk      ;WK007412  ;3100.0;4150.0;
926;Totaal woningen;Oranjewoud;Oranjewoud                              ;Buurt     ;BU00741266;3100.0;4150.0;
927;Totaal woningen;Wijk 13 Bontebok;Wijk 13 Bontebok                        ;Wijk      ;WK007413  ;2700.0;4250.0;
928;Totaal woningen;Bontebok;Bontebok                                ;Buurt     ;BU00741362;2700.0;4250.0;
929;Totaal woningen;Wijk 14 Mildam;Wijk 14 Mildam                          ;Wijk      ;WK007414  ;2700.0;3600.0;
930;Totaal woningen;Mildam;Mildam                                  ;Buurt     ;BU00741464;2700.0;3600.0;
931;Totaal woningen;Wijk 15 Oudeschoot;Wijk 15 Oudeschoot                      ;Wijk      ;WK007415  ;3150.0;4300.0;
932;Totaal woningen;Oudeschoot;Oudeschoot                              ;Buurt     ;BU00741563;3150.0;4300.0;
933;Totaal woningen;Kollumerland en Nieuwkruisland;Kollumerland en Nieuwkruisland          ;Gemeente  ;GM0079    ;2350.0;3150.0;
934;Totaal woningen;Wijk 00 Kollum;Wijk 00 Kollum                          ;Wijk      ;WK007900  ;2250.0;2950.0;
935;Totaal woningen;Kollum;Kollum                                  ;Buurt     ;BU00790000;2250.0;2900.0;
936;Totaal woningen;Verspreide huizen Kollum;Verspreide huizen Kollum                ;Buurt     ;BU00790009;2550.0;4000.0;
937;Totaal woningen;Wijk 01 Oost;Wijk 01 Oost                            ;Wijk      ;WK007901  ;2450.0;3200.0;
938;Totaal woningen;Burum;Burum                                   ;Buurt     ;BU00790100;2550.0;3450.0;
939;Totaal woningen;Kollumerpomp;Kollumerpomp                            ;Buurt     ;BU00790101;2400.0;3150.0;
940;Totaal woningen;Warfstermolen;Warfstermolen                           ;Buurt     ;BU00790102;2400.0;3250.0;
941;Totaal woningen;Munnekezijl;Munnekezijl                             ;Buurt     ;BU00790103;2200.0;2750.0;
942;Totaal woningen;Augsbuurt;Augsbuurt                               ;Buurt     ;BU00790104;2850.0;4300.0;
943;Totaal woningen;Verspreide huizen Burum;Verspreide huizen Burum                 ;Buurt     ;BU00790106;3400.0;4250.0;
944;Totaal woningen;Verspreide huizen Kollumerpomp;Verspreide huizen Kollumerpomp          ;Buurt     ;BU00790107;3050.0;3700.0;
945;Totaal woningen;Verspreide huizen Warfstermolen;Verspreide huizen Warfstermolen         ;Buurt     ;BU00790108;2900.0;3450.0;
946;Totaal woningen;Verspreide huizen Munnekezijl;Verspreide huizen Munnekezijl           ;Buurt     ;BU00790109;2650.0;3400.0;
947;Totaal woningen;Wijk 02 Noordwest;Wijk 02 Noordwest                       ;Wijk      ;WK007902  ;2550.0;3550.0;
948;Totaal woningen;Oudwoude;Oudwoude                                ;Buurt     ;BU00790200;2400.0;3650.0;
949;Totaal woningen;Triemen;Triemen                                 ;Buurt     ;BU00790201;2550.0;3850.0;
950;Totaal woningen;Westergeest;Westergeest                             ;Buurt     ;BU00790202;2550.0;3250.0;
951;Totaal woningen;Verspreide huizen Oudwoude;Verspreide huizen Oudwoude              ;Buurt     ;BU00790208;2450.0;3600.0;
952;Totaal woningen;Verspreide huizen Westergeest;Verspreide huizen Westergeest           ;Buurt     ;BU00790209;3700.0;3750.0;
953;Totaal woningen;Wijk 03 Zuidwest;Wijk 03 Zuidwest                        ;Wijk      ;WK007903  ;2450.0;3200.0;
954;Totaal woningen;Kollumerzwaag;Kollumerzwaag                           ;Buurt     ;BU00790300;2450.0;3100.0;
955;Totaal woningen;Zwagerbosch;Zwagerbosch                             ;Buurt     ;BU00790301;2350.0;3450.0;
956;Totaal woningen;Veenklooster;Veenklooster                            ;Buurt     ;BU00790302;2750.0;3600.0;
957;Totaal woningen;Verspreide huizen Kollumerzwaag;Verspreide huizen Kollumerzwaag         ;Buurt     ;BU00790309;3000.0;4050.0;
958;Totaal woningen;Leeuwarden;Leeuwarden                              ;Gemeente  ;GM0080    ;1750.0;2700.0;
959;Totaal woningen;Wijk 10 Binnenstad;Wijk 10 Binnenstad                      ;Wijk      ;WK008010  ;1450.0;2350.0;
960;Totaal woningen;De Waag;De Waag                                 ;Buurt     ;BU00801001;1800.0;2550.0;
961;Totaal woningen;Nieuwestad;Nieuwestad                              ;Buurt     ;BU00801002;1600.0;3150.0;
962;Totaal woningen;Oldehove;Oldehove                                ;Buurt     ;BU00801003;1750.0;2700.0;
963;Totaal woningen;Grote Kerkbuurt;Grote Kerkbuurt                         ;Buurt     ;BU00801004;1500.0;2400.0;
964;Totaal woningen;Hoek;Hoek                                    ;Buurt     ;BU00801005;1150.0;1650.0;
965;Totaal woningen;Blokhuisplein;Blokhuisplein                           ;Buurt     ;BU00801006;1350.0;2200.0;
966;Totaal woningen;Zaailand;Zaailand                                ;Buurt     ;BU00801007;1250.0;2150.0;
967;Totaal woningen;Stationskwartier;Stationskwartier                        ;Buurt     ;BU00801008;1350.0;2050.0;
968;Totaal woningen;Wijk 20 Transvaalwijk & Rengerspark;Wijk 20 Transvaalwijk & Rengerspark     ;Wijk      ;WK008020  ;2000.0;2500.0;
969;Totaal woningen;Transvaalwijk;Transvaalwijk                           ;Buurt     ;BU00802001;2200.0;2800.0;
970;Totaal woningen;Bonifatius;Bonifatius                              ;Buurt     ;BU00802002;2400.0;3200.0;
971;Totaal woningen;Rengerspark;Rengerspark                             ;Buurt     ;BU00802003;1350.0;1650.0;
972;Totaal woningen;Wijk 21 Bilgaard & Havankpark e.o.;Wijk 21 Bilgaard & Havankpark en omgevin;Wijk      ;WK008021  ;1700.0;2400.0;
973;Totaal woningen;Bilgaard;Bilgaard                                ;Buurt     ;BU00802101;1700.0;2300.0;
974;Totaal woningen;Havankpark;Havankpark                              ;Buurt     ;BU00802102;1700.0;4000.0;
975;Totaal woningen;Vierhuisterweg en omgeving;Vierhuisterweg en omgeving              ;Buurt     ;BU00802103;3050.0;3600.0;
976;Totaal woningen;Wijk 22 Vrijheidswijk;Wijk 22 Vrijheidswijk                   ;Wijk      ;WK008022  ;1450.0;2350.0;
977;Totaal woningen;Vrijheidswijk-West;Vrijheidswijk-West                      ;Buurt     ;BU00802201;1400.0;2500.0;
978;Totaal woningen;Vrijheidswijk-Oost;Vrijheidswijk-Oost                      ;Buurt     ;BU00802202;1300.0;2200.0;
979;Totaal woningen;Wijk 23 Lekkum en omgeving;Wijk 23 Lekkum en omgeving              ;Wijk      ;WK008023  ;2150.0;3050.0;
980;Totaal woningen;Lekkum;Lekkum                                  ;Buurt     ;BU00802301;2050.0;3000.0;
981;Totaal woningen;Snakkerburen;Snakkerburen                            ;Buurt     ;BU00802302;2200.0;2800.0;
982;Totaal woningen;Buitengebied Lekkum en Miedum;Buitengebied Lekkum en Miedum           ;Buurt     ;BU00802303;3850.0;5150.0;
983;Totaal woningen;Wijk 24 Blitsaerd;Wijk 24 Blitsaerd                       ;Wijk      ;WK008024  ;2250.0;4250.0;
984;Totaal woningen;Blitsaerd;Blitsaerd                               ;Buurt     ;BU00802401;2250.0;4250.0;
985;Totaal woningen;Wijk 30 Oldegalileën & Bloemenbuurt;Wijk 30 OldegalileÃ«n & Bloemenbuurt    ;Wijk      ;WK008030  ;1800.0;2300.0;
986;Totaal woningen;Oldegalileën;OldegalileÃ«n                           ;Buurt     ;BU00803001;1700.0;2250.0;
987;Totaal woningen;Bloemenbuurt;Bloemenbuurt                            ;Buurt     ;BU00803002;1850.0;2300.0;
988;Totaal woningen;Wijk 31 Tjerk Hiddes & Cambuursterhoek;Wijk 31 Tjerk Hiddes & Cambuursterhoek  ;Wijk      ;WK008031  ;1900.0;2650.0;
989;Totaal woningen;Cambuursterpad;Cambuursterpad                          ;Buurt     ;BU00803101;1800.0;2550.0;
990;Totaal woningen;Zamenhofpark;Zamenhofpark                            ;Buurt     ;BU00803102;2150.0;2750.0;
991;Totaal woningen;Cambuur;Cambuur                                 ;Buurt     ;BU00803103;1700.0;2700.0;
992;Totaal woningen;Wijk 32 't Vliet;Wijk 32 't Vliet                        ;Wijk      ;WK008032  ;1700.0;2350.0;
993;Totaal woningen;Zeeheldenbuurt;Zeeheldenbuurt                          ;Buurt     ;BU00803201;1600.0;2350.0;
994;Totaal woningen;Indische buurt;Indische buurt                          ;Buurt     ;BU00803202;1700.0;2250.0;
995;Totaal woningen;Molenpad;Molenpad                                ;Buurt     ;BU00803203;1950.0;2550.0;
996;Totaal woningen;Welgelegen;Welgelegen                              ;Buurt     ;BU00803204;1600.0;2350.0;
997;Totaal woningen;Wijk 33 Oranjewijk & Tulpenburg;Wijk 33 Oranjewijk & Tulpenburg         ;Wijk      ;WK008033  ;1950.0;2650.0;
998;Totaal woningen;Tulpenburg;Tulpenburg                              ;Buurt     ;BU00803301;1350.0;2550.0;
999;Totaal woningen;Oranjewijk;Oranjewijk                              ;Buurt     ;BU00803302;2200.0;2750.0;
1000;Totaal woningen;Wijk 34 Heechterp;Wijk 34 Heechterp                       ;Wijk      ;WK008034  ;1300.0;2100.0;
1001;Totaal woningen;Heechterp;Heechterp                               ;Buurt     ;BU00803401;1300.0;2100.0;
1002;Totaal woningen;Wijk 35 Schieringen & De Centrale;Wijk 35 Schieringen & De Centrale       ;Wijk      ;WK008035  ;1500.0;2100.0;
1003;Totaal woningen;Schieringen;Schieringen                             ;Buurt     ;BU00803501;1500.0;2100.0;
1004;Totaal woningen;De Centrale;De Centrale                             ;Buurt     ;BU00803502;1300.0;2400.0;
1005;Totaal woningen;Wijk 36 Camminghaburen;Wijk 36 Camminghaburen                  ;Wijk      ;WK008036  ;1450.0;3300.0;20.0
1006;Totaal woningen;Camminghaburen-Noord;Camminghaburen-Noord                    ;Buurt     ;BU00803601;950.0;3250.0;52.0
1007;Totaal woningen;Camminghaburen-Midden;Camminghaburen-Midden                   ;Buurt     ;BU00803602;1650.0;3100.0;
1008;Totaal woningen;Camminghaburen-Zuid;Camminghaburen-Zuid                     ;Buurt     ;BU00803603;1900.0;3850.0;
1009;Totaal woningen;Wijk 37 Grote Wielen & Kleine Wielen;Wijk 37 Grote Wielen & Kleine Wielen    ;Wijk      ;WK008037  ;2350.0;4350.0;
1010;Totaal woningen;Grote Wielen;Grote Wielen                            ;Buurt     ;BU00803701;;;
1011;Totaal woningen;Kleine Wielen;Kleine Wielen                           ;Buurt     ;BU00803702;2350.0;4300.0;
1012;Totaal woningen;Wijk 38 Bedrijventerrein-Oost;Wijk 38 Bedrijventerrein-Oost           ;Wijk      ;WK008038  ;;;
1013;Totaal woningen;Hemrik;Hemrik                                  ;Buurt     ;BU00803801;;;
1014;Totaal woningen;Wijk 40 Achter de Hoven;Wijk 40 Achter de Hoven                 ;Wijk      ;WK008040  ;1900.0;2850.0;
1015;Totaal woningen;Achter de Hoven;Achter de Hoven                         ;Buurt     ;BU00804001;1900.0;2850.0;
1016;Totaal woningen;Wijk 41 Schepenbuurt;Wijk 41 Schepenbuurt                    ;Wijk      ;WK008041  ;1350.0;2100.0;
1017;Totaal woningen;Schepenbuurt;Schepenbuurt                            ;Buurt     ;BU00804101;1350.0;2100.0;
1018;Totaal woningen;Wijk 42 Wielenpôlle;Wijk 42 WielenpÃ´lle                    ;Wijk      ;WK008042  ;1850.0;2700.0;
1019;Totaal woningen;Wielenpôlle;WielenpÃ´lle                            ;Buurt     ;BU00804201;1850.0;2700.0;
1020;Totaal woningen;Wijk 43 Huizum-Oost;Wijk 43 Huizum-Oost                     ;Wijk      ;WK008043  ;1700.0;2750.0;
1021;Totaal woningen;Huizum-Dorp;Huizum-Dorp                             ;Buurt     ;BU00804301;1450.0;3000.0;
1022;Totaal woningen;Huizum-Sixma;Huizum-Sixma                            ;Buurt     ;BU00804302;1350.0;2900.0;
1023;Totaal woningen;Huizum-Bornia;Huizum-Bornia                           ;Buurt     ;BU00804303;1900.0;2600.0;
1024;Totaal woningen;Huizum-Badweg;Huizum-Badweg                           ;Buurt     ;BU00804304;2100.0;2150.0;
1025;Totaal woningen;Wijk 44 Huizum-West;Wijk 44 Huizum-West                     ;Wijk      ;WK008044  ;1800.0;2450.0;
1026;Totaal woningen;Hollanderwijk;Hollanderwijk                           ;Buurt     ;BU00804401;1700.0;2400.0;
1027;Totaal woningen;Gerard Dou;Gerard Dou                              ;Buurt     ;BU00804402;2050.0;2600.0;
1028;Totaal woningen;Julianapark;Julianapark                             ;Buurt     ;BU00804403;2200.0;2850.0;
1029;Totaal woningen;Jan van Scorelbuurt;Jan van Scorelbuurt                     ;Buurt     ;BU00804404;1450.0;2100.0;
1030;Totaal woningen;Wijk 45 Aldlân;Wijk 45 AldlÃ¢n                         ;Wijk      ;WK008045  ;1850.0;3050.0;
1031;Totaal woningen;Aldlân-Oost;AldlÃ¢n-Oost                            ;Buurt     ;BU00804501;2000.0;3350.0;
1032;Totaal woningen;Aldlân-West;AldlÃ¢n-West                            ;Buurt     ;BU00804502;1950.0;2850.0;
1033;Totaal woningen;Rapenburg;Rapenburg                               ;Buurt     ;BU00804503;1450.0;2500.0;6.0
1034;Totaal woningen;Wijk 46 Nijlân;Wijk 46 NijlÃ¢n                         ;Wijk      ;WK008046  ;1500.0;2150.0;
1035;Totaal woningen;Nijlân;NijlÃ¢n                                 ;Buurt     ;BU00804601;1500.0;2150.0;
1036;Totaal woningen;Wijk 50 Hempens, Teerns en omgeving;Wijk 50 Hempens, Teerns en omgeving     ;Wijk      ;WK008050  ;1800.0;3950.0;
1037;Totaal woningen;Hempens en Teerns;Hempens en Teerns                       ;Buurt     ;BU00805001;2100.0;3350.0;
1038;Totaal woningen;Buitengebied Hempens;Buitengebied Hempens                    ;Buurt     ;BU00805002;2950.0;5300.0;
1039;Totaal woningen;Zuiderburen;Zuiderburen                             ;Buurt     ;BU00805003;1750.0;3950.0;
1040;Totaal woningen;Wijk 51 Wirdum & Swichum;Wijk 51 Wirdum & Swichum                ;Wijk      ;WK008051  ;2250.0;3300.0;
1041;Totaal woningen;Wirdum;Wirdum                                  ;Buurt     ;BU00805101;2150.0;3200.0;
1042;Totaal woningen;Swichum;Swichum                                 ;Buurt     ;BU00805102;2400.0;4550.0;
1043;Totaal woningen;Buitengebied Wirdum;Buitengebied Wirdum                     ;Buurt     ;BU00805103;2850.0;3750.0;
1044;Totaal woningen;Wijk 52 Wytgaard en omgeving;Wijk 52 Wytgaard en omgeving            ;Wijk      ;WK008052  ;2150.0;3000.0;
1045;Totaal woningen;Wytgaard;Wytgaard                                ;Buurt     ;BU00805201;2000.0;2900.0;
1046;Totaal woningen;Buitengebied Wytgaard;Buitengebied Wytgaard                   ;Buurt     ;BU00805202;2850.0;3500.0;
1047;Totaal woningen;Wijk 53 Goutum en De Zuidlanden;Wijk 53 Goutum en De Zuidlanden         ;Wijk      ;WK008053  ;2250.0;3650.0;8.0
1048;Totaal woningen;Goutum;Goutum                                  ;Buurt     ;BU00805301;2400.0;3700.0;
1049;Totaal woningen;De Zuidlanden;De Zuidlanden                           ;Buurt     ;BU00805302;2450.0;4250.0;
1050;Totaal woningen;Techum;Techum                                  ;Buurt     ;BU00805303;500.0;2650.0;92.0
1051;Totaal woningen;Wijk 60 Bedrijventerrein West;Wijk 60 Bedrijventerrein West           ;Wijk      ;WK008060  ;3650.0;4250.0;
1052;Totaal woningen;Harlingervaart;Harlingervaart                          ;Buurt     ;BU00806001;;;
1053;Totaal woningen;Zwette-Schenkenschans;Zwette-Schenkenschans                   ;Buurt     ;BU00806002;;;
1054;Totaal woningen;Businesspark Leeuwarden;Businesspark Leeuwarden                 ;Buurt     ;BU00806003;;;
1055;Totaal woningen;Newton;Newton                                  ;Buurt     ;BU00806004;;;
1056;Totaal woningen;Toekomstig bedrijventerrein;Toekomstig bedrijventerrein             ;Buurt     ;BU00806005;;;
1057;Totaal woningen;Wijk 61 Vossepark & Helicon;Wijk 61 Vossepark & Helicon             ;Wijk      ;WK008061  ;2250.0;2650.0;
1058;Totaal woningen;Vossepark;Vossepark                               ;Buurt     ;BU00806101;2250.0;2650.0;
1059;Totaal woningen;Helicon;Helicon                                 ;Buurt     ;BU00806102;2400.0;2700.0;
1060;Totaal woningen;Wijk 62 Vogelwijk & Muziekwijk;Wijk 62 Vogelwijk & Muziekwijk          ;Wijk      ;WK008062  ;1950.0;2500.0;
1061;Totaal woningen;Vogelwijk;Vogelwijk                               ;Buurt     ;BU00806201;2150.0;2650.0;
1062;Totaal woningen;Sonnenborgh;Sonnenborgh                             ;Buurt     ;BU00806202;1800.0;2400.0;
1063;Totaal woningen;Wijk 63 Valeriuskwartier & Magere Weide;Wijk 63 Valeriuskwartier & Magere Weide ;Wijk      ;WK008063  ;1450.0;2050.0;
1064;Totaal woningen;Valeriuskwartier;Valeriuskwartier                        ;Buurt     ;BU00806301;1400.0;2000.0;
1065;Totaal woningen;Magere Weide;Magere Weide                            ;Buurt     ;BU00806302;3550.0;3800.0;
1066;Totaal woningen;Wijk 64 Westeinde;Wijk 64 Westeinde                       ;Wijk      ;WK008064  ;1900.0;3000.0;
