ID;KenmerkenVanHuishoudens;EenEnTweeverdieners;Perioden;AantalHuishoudens_1;PercentageVanCategorie_2;PercentageVanEenEnTweeverdieners_3;PercentageVanTotaal_4;InkomenMeestverdienendePartner_5;InkomenMinstverdienendePartner_6;InkomenEchtPaar_7;InkomenHuishouden_8;GestandaardiseerdInkomen_9
1387;508;Tweeverdiener;1991;62.0;20.0;41.0;1.0;16.0;7.0;23.0;25.0;17.0
1388;508;Tweeverdiener;1992;64.0;20.0;41.0;1.0;17.0;6.0;23.0;25.0;17.0
1389;508;Tweeverdiener;1993;67.0;21.0;43.0;1.0;18.0;6.0;24.0;26.0;18.0
1390;508;Tweeverdiener;1994;69.0;21.0;43.0;1.0;18.0;7.0;24.0;27.0;18.0
1391;508;Tweeverdiener;1995;65.0;21.0;44.0;1.0;18.0;7.0;26.0;28.0;19.0
1392;508;Tweeverdiener;1996;68.0;22.0;46.0;1.0;19.0;7.0;26.0;28.0;19.0
1393;508;Tweeverdiener;1997;71.0;23.0;48.0;1.0;20.0;7.0;27.0;29.0;20.0
1394;508;Tweeverdiener;1998;69.0;24.0;50.0;1.0;20.0;7.0;28.0;29.0;20.0
1395;508;Tweeverdiener;1999;70.0;25.0;50.0;1.0;21.0;8.0;29.0;31.0;21.0
1396;508;Tweeverdiener;2000;77.0;26.0;52.0;1.0;22.0;8.0;30.0;31.0;21.0
1397;508;Overig huishouden;1990;169.0;53.0;;3.0;12.0;;;16.0;13.0
1398;508;Overig huishouden;1991;165.0;52.0;;3.0;13.0;;;16.0;13.0
1399;508;Overig huishouden;1992;157.0;50.0;;3.0;13.0;;;16.0;13.0
1400;508;Overig huishouden;1993;157.0;50.0;;3.0;13.0;;;16.0;14.0
1401;508;Overig huishouden;1994;161.0;50.0;;3.0;14.0;;;17.0;14.0
1402;508;Overig huishouden;1995;163.0;53.0;;3.0;14.0;;;16.0;14.0
1403;508;Overig huishouden;1996;159.0;52.0;;3.0;15.0;;;17.0;15.0
1404;508;Overig huishouden;1997;158.0;52.0;;3.0;15.0;;;17.0;15.0
1405;508;Overig huishouden;1998;152.0;52.0;;3.0;15.0;;;18.0;15.0
1406;508;Overig huishouden;1999;145.0;51.0;;3.0;16.0;;;18.0;16.0
1407;508;Overig huishouden;2000;144.0;49.0;;3.0;16.0;;;19.0;16.0
1408;509;Totaal huishoudens;1990;393.0;100.0;;8.0;8.0;;;10.0;7.0
1409;509;Totaal huishoudens;1991;406.0;100.0;;8.0;8.0;;;11.0;8.0
1410;509;Totaal huishoudens;1992;420.0;100.0;;8.0;9.0;;;11.0;8.0
1411;509;Totaal huishoudens;1993;442.0;100.0;;9.0;9.0;;;12.0;8.0
1412;509;Totaal huishoudens;1994;475.0;100.0;;9.0;10.0;;;12.0;9.0
1413;509;Totaal huishoudens;1995;477.0;100.0;;9.0;10.0;;;12.0;9.0
1414;509;Totaal huishoudens;1996;455.0;100.0;;9.0;10.0;;;13.0;9.0
1415;509;Totaal huishoudens;1997;441.0;100.0;;8.0;11.0;;;13.0;10.0
1416;509;Totaal huishoudens;1998;396.0;100.0;;7.0;11.0;;;14.0;10.0
1417;509;Totaal huishoudens;1999;361.0;100.0;;7.0;11.0;;;14.0;10.0
1418;509;Totaal huishoudens;2000;329.0;100.0;;6.0;11.0;;;14.0;10.0
1419;509;Eenverdiener;1990;26.0;7.0;24.0;1.0;11.0;;11.0;14.0;8.0
1420;509;Eenverdiener;1991;29.0;7.0;24.0;1.0;11.0;;12.0;14.0;9.0
1421;509;Eenverdiener;1992;31.0;7.0;25.0;1.0;13.0;;13.0;16.0;10.0
1422;509;Eenverdiener;1993;36.0;8.0;26.0;1.0;13.0;;13.0;16.0;10.0
1423;509;Eenverdiener;1994;39.0;8.0;25.0;1.0;14.0;;14.0;17.0;10.0
1424;509;Eenverdiener;1995;36.0;7.0;24.0;1.0;15.0;;16.0;18.0;11.0
1425;509;Eenverdiener;1996;37.0;8.0;26.0;1.0;16.0;;16.0;18.0;12.0
1426;509;Eenverdiener;1997;32.0;7.0;23.0;1.0;17.0;;17.0;20.0;12.0
1427;509;Eenverdiener;1998;30.0;8.0;26.0;1.0;16.0;;17.0;19.0;12.0
1428;509;Eenverdiener;1999;26.0;7.0;25.0;0.0;17.0;;17.0;19.0;12.0
1429;509;Eenverdiener;2000;21.0;6.0;24.0;0.0;17.0;;17.0;19.0;12.0
1430;509;Tweeverdiener;1990;82.0;21.0;76.0;2.0;8.0;5.0;12.0;14.0;8.0
1431;509;Tweeverdiener;1991;89.0;22.0;76.0;2.0;8.0;5.0;13.0;15.0;9.0
1432;509;Tweeverdiener;1992;95.0;23.0;75.0;2.0;9.0;5.0;14.0;16.0;9.0
1433;509;Tweeverdiener;1993;103.0;23.0;74.0;2.0;9.0;5.0;14.0;16.0;10.0
1434;509;Tweeverdiener;1994;117.0;25.0;75.0;2.0;10.0;5.0;15.0;17.0;10.0
1435;509;Tweeverdiener;1995;111.0;23.0;76.0;2.0;10.0;6.0;16.0;17.0;11.0
1436;509;Tweeverdiener;1996;108.0;24.0;74.0;2.0;10.0;6.0;16.0;18.0;11.0
1437;509;Tweeverdiener;1997;108.0;24.0;77.0;2.0;11.0;6.0;17.0;18.0;11.0
1438;509;Tweeverdiener;1998;87.0;22.0;74.0;2.0;11.0;6.0;17.0;19.0;11.0
1439;509;Tweeverdiener;1999;79.0;22.0;75.0;1.0;11.0;6.0;17.0;19.0;12.0
1440;509;Tweeverdiener;2000;69.0;21.0;76.0;1.0;11.0;6.0;17.0;19.0;12.0
1441;509;Overig huishouden;1990;285.0;72.0;;6.0;8.0;;;9.0;7.0
1442;509;Overig huishouden;1991;288.0;71.0;;6.0;8.0;;;9.0;7.0
1443;509;Overig huishouden;1992;294.0;70.0;;6.0;9.0;;;10.0;8.0
1444;509;Overig huishouden;1993;303.0;69.0;;6.0;9.0;;;10.0;8.0
1445;509;Overig huishouden;1994;319.0;67.0;;6.0;9.0;;;10.0;8.0
1446;509;Overig huishouden;1995;331.0;69.0;;6.0;9.0;;;10.0;8.0
1447;509;Overig huishouden;1996;310.0;68.0;;6.0;10.0;;;10.0;9.0
1448;509;Overig huishouden;1997;302.0;68.0;;6.0;10.0;;;11.0;9.0
1449;509;Overig huishouden;1998;279.0;70.0;;5.0;10.0;;;11.0;9.0
1450;509;Overig huishouden;1999;257.0;71.0;;5.0;11.0;;;12.0;9.0
1451;509;Overig huishouden;2000;239.0;73.0;;4.0;11.0;;;12.0;9.0
1452;510;Totaal huishoudens;1990;22.0;;;0.0;11.0;;;14.0;10.0
1453;510;Totaal huishoudens;1991;25.0;;;1.0;10.0;;;13.0;9.0
1454;510;Totaal huishoudens;1992;18.0;;;0.0;9.0;;;12.0;9.0
1455;510;Totaal huishoudens;1993;40.0;;;1.0;11.0;;;14.0;10.0
1456;510;Totaal huishoudens;1994;35.0;;;1.0;10.0;;;13.0;10.0
1457;510;Totaal huishoudens;1995;15.0;;;0.0;12.0;;;16.0;11.0
1458;510;Totaal huishoudens;1996;5.0;;;0.0;11.0;;;14.0;10.0
1459;510;Totaal huishoudens;1997;12.0;;;0.0;10.0;;;13.0;9.0
1460;510;Totaal huishoudens;1998;6.0;;;0.0;9.0;;;13.0;9.0
1461;510;Totaal huishoudens;1999;8.0;;;0.0;12.0;;;16.0;11.0
1462;510;Totaal huishoudens;2000;26.0;;;0.0;17.0;;;21.0;15.0
1463;510;Eenverdiener;1990;6.0;;;0.0;13.0;;13.0;16.0;9.0
1464;510;Eenverdiener;1991;7.0;;;0.0;10.0;;10.0;12.0;7.0
1465;510;Eenverdiener;1992;5.0;;;0.0;8.0;;8.0;11.0;7.0
1466;510;Eenverdiener;1993;10.0;;;0.0;12.0;;12.0;16.0;9.0
1467;510;Eenverdiener;1994;8.0;;;0.0;7.0;;7.0;10.0;6.0
1468;510;Eenverdiener;1995;3.0;;;0.0;16.0;;16.0;18.0;10.0
1469;510;Eenverdiener;1996;2.0;;;0.0;10.0;;10.0;13.0;7.0
1470;510;Eenverdiener;1997;3.0;;;0.0;11.0;;12.0;14.0;8.0
1471;510;Eenverdiener;1998;1.0;;;0.0;9.0;;9.0;13.0;8.0
1472;510;Eenverdiener;1999;2.0;;;0.0;12.0;;12.0;15.0;8.0
1473;510;Eenverdiener;2000;6.0;;;0.0;20.0;;20.0;23.0;14.0
1474;510;Tweeverdiener;1990;4.0;;;0.0;14.0;5.0;19.0;20.0;12.0
1475;510;Tweeverdiener;1991;5.0;;;0.0;16.0;7.0;22.0;24.0;15.0
1476;510;Tweeverdiener;1992;3.0;;;0.0;12.0;5.0;17.0;19.0;11.0
1477;510;Tweeverdiener;1993;9.0;;;0.0;16.0;5.0;21.0;22.0;13.0
1478;510;Tweeverdiener;1994;7.0;;;0.0;15.0;6.0;21.0;23.0;14.0
1479;510;Tweeverdiener;1995;5.0;;;0.0;19.0;8.0;26.0;28.0;17.0
1480;510;Tweeverdiener;1996;1.0;;;0.0;20.0;8.0;27.0;29.0;17.0
1481;510;Tweeverdiener;1997;3.0;;;0.0;15.0;3.0;18.0;20.0;12.0
1482;510;Tweeverdiener;1998;2.0;;;0.0;15.0;5.0;20.0;23.0;13.0
1483;510;Tweeverdiener;1999;2.0;;;0.0;17.0;6.0;23.0;26.0;15.0
1484;510;Tweeverdiener;2000;9.0;;;0.0;19.0;8.0;27.0;29.0;19.0
1485;510;Overig huishouden;1990;13.0;;;0.0;9.0;;;10.0;9.0
1486;510;Overig huishouden;1991;13.0;;;0.0;8.0;;;9.0;8.0
1487;510;Overig huishouden;1992;11.0;;;0.0;9.0;;;11.0;9.0
1488;510;Overig huishouden;1993;21.0;;;0.0;8.0;;;10.0;8.0
1489;510;Overig huishouden;1994;21.0;;;0.0;10.0;;;11.0;10.0
1490;510;Overig huishouden;1995;7.0;;;0.0;6.0;;;7.0;6.0
1491;510;Overig huishouden;1996;2.0;;;0.0;10.0;;;10.0;10.0
1492;510;Overig huishouden;1997;6.0;;;0.0;7.0;;;9.0;7.0
1493;510;Overig huishouden;1998;3.0;;;0.0;6.0;;;8.0;7.0
1494;510;Overig huishouden;1999;4.0;;;0.0;10.0;;;10.0;10.0
1495;510;Overig huishouden;2000;11.0;;;0.0;13.0;;;14.0;13.0
1496;511;Totaal huishoudens;1990;4501.0;100.0;;92.0;16.0;;;20.0;13.0
1497;511;Totaal huishoudens;1991;4599.0;100.0;;93.0;16.0;;;21.0;14.0
1498;511;Totaal huishoudens;1992;4650.0;100.0;;93.0;17.0;;;21.0;14.0
1499;511;Totaal huishoudens;1993;4715.0;100.0;;93.0;17.0;;;22.0;14.0
1500;511;Totaal huishoudens;1994;4758.0;100.0;;93.0;17.0;;;22.0;15.0
1501;511;Totaal huishoudens;1995;4830.0;100.0;;93.0;18.0;;;23.0;15.0
1502;511;Totaal huishoudens;1996;4894.0;100.0;;94.0;18.0;;;23.0;16.0
1503;511;Totaal huishoudens;1997;4980.0;100.0;;94.0;18.0;;;24.0;16.0
1504;511;Totaal huishoudens;1998;5046.0;100.0;;94.0;19.0;;;25.0;17.0
1505;511;Totaal huishoudens;1999;5066.0;100.0;;94.0;20.0;;;26.0;17.0
1506;511;Totaal huishoudens;2000;5106.0;100.0;;93.0;20.0;;;27.0;18.0
1507;511;Eenverdiener;1990;1342.0;30.0;44.0;28.0;19.0;;19.0;22.0;12.0
1508;511;Eenverdiener;1991;1260.0;27.0;40.0;25.0;20.0;;20.0;22.0;13.0
1509;511;Eenverdiener;1992;1202.0;26.0;38.0;24.0;20.0;;20.0;22.0;13.0
1510;511;Eenverdiener;1993;1159.0;25.0;37.0;23.0;20.0;;20.0;23.0;13.0
1511;511;Eenverdiener;1994;1100.0;23.0;34.0;22.0;21.0;;21.0;23.0;13.0
1512;511;Eenverdiener;1995;1066.0;22.0;33.0;21.0;21.0;;22.0;24.0;14.0
1513;511;Eenverdiener;1996;1004.0;21.0;31.0;19.0;22.0;;22.0;25.0;14.0
1514;511;Eenverdiener;1997;954.0;19.0;29.0;18.0;23.0;;23.0;25.0;15.0
1515;511;Eenverdiener;1998;919.0;18.0;28.0;17.0;23.0;;23.0;26.0;15.0
1516;511;Eenverdiener;1999;865.0;17.0;26.0;16.0;24.0;;24.0;27.0;16.0
1517;511;Eenverdiener;2000;785.0;15.0;24.0;14.0;25.0;;25.0;28.0;17.0
1518;511;Tweeverdiener;1990;1731.0;38.0;56.0;36.0;17.0;7.0;24.0;25.0;15.0
1519;511;Tweeverdiener;1991;1882.0;41.0;60.0;38.0;17.0;7.0;25.0;26.0;16.0
1520;511;Tweeverdiener;1992;1949.0;42.0;62.0;39.0;18.0;7.0;25.0;27.0;16.0
1521;511;Tweeverdiener;1993;2009.0;43.0;63.0;40.0;18.0;8.0;26.0;27.0;17.0
1522;511;Tweeverdiener;1994;2096.0;44.0;66.0;41.0;19.0;8.0;26.0;28.0;17.0
1523;511;Tweeverdiener;1995;2134.0;44.0;67.0;41.0;19.0;8.0;28.0;29.0;18.0
1524;511;Tweeverdiener;1996;2235.0;46.0;69.0;43.0;20.0;8.0;28.0;30.0;18.0
1525;511;Tweeverdiener;1997;2311.0;46.0;71.0;44.0;20.0;9.0;29.0;31.0;19.0
1526;511;Tweeverdiener;1998;2359.0;47.0;72.0;44.0;21.0;9.0;30.0;31.0;19.0
1527;511;Tweeverdiener;1999;2398.0;47.0;74.0;44.0;21.0;9.0;31.0;33.0;20.0
1528;511;Tweeverdiener;2000;2481.0;49.0;76.0;45.0;23.0;10.0;32.0;34.0;21.0
1529;511;Overig huishouden;1990;1428.0;32.0;;29.0;12.0;;;13.0;12.0
1530;511;Overig huishouden;1991;1457.0;32.0;;29.0;12.0;;;13.0;12.0
1531;511;Overig huishouden;1992;1500.0;32.0;;30.0;13.0;;;14.0;12.0
1532;511;Overig huishouden;1993;1546.0;33.0;;30.0;13.0;;;14.0;12.0
1533;511;Overig huishouden;1994;1562.0;33.0;;31.0;13.0;;;14.0;12.0
1534;511;Overig huishouden;1995;1631.0;34.0;;32.0;13.0;;;14.0;13.0
1535;511;Overig huishouden;1996;1656.0;34.0;;32.0;13.0;;;14.0;13.0
1536;511;Overig huishouden;1997;1715.0;34.0;;32.0;14.0;;;15.0;13.0
1537;511;Overig huishouden;1998;1768.0;35.0;;33.0;14.0;;;15.0;14.0
1538;511;Overig huishouden;1999;1803.0;36.0;;33.0;15.0;;;16.0;15.0
1539;511;Overig huishouden;2000;1841.0;36.0;;34.0;16.0;;;17.0;15.0
1540;512;Totaal huishoudens;1990;366.0;100.0;;8.0;6.0;;;8.0;6.0
1541;512;Totaal huishoudens;1991;342.0;100.0;;7.0;6.0;;;8.0;6.0
1542;512;Totaal huishoudens;1992;352.0;100.0;;7.0;7.0;;;8.0;6.0
1543;512;Totaal huishoudens;1993;357.0;100.0;;7.0;6.0;;;8.0;6.0
1544;512;Totaal huishoudens;1994;351.0;100.0;;7.0;7.0;;;9.0;7.0
1545;512;Totaal huishoudens;1995;345.0;100.0;;7.0;7.0;;;9.0;7.0
1546;512;Totaal huishoudens;1996;328.0;100.0;;6.0;8.0;;;10.0;7.0
1547;512;Totaal huishoudens;1997;307.0;100.0;;6.0;7.0;;;9.0;7.0
1548;512;Totaal huishoudens;1998;300.0;100.0;;6.0;8.0;;;10.0;8.0
1549;512;Totaal huishoudens;1999;333.0;100.0;;6.0;9.0;;;11.0;8.0
1550;512;Totaal huishoudens;2000;358.0;100.0;;7.0;11.0;;;14.0;10.0
1551;512;Eenverdiener;1990;28.0;8.0;41.0;1.0;11.0;;12.0;14.0;8.0
1552;512;Eenverdiener;1991;29.0;8.0;41.0;1.0;12.0;;13.0;15.0;8.0
1553;512;Eenverdiener;1992;27.0;8.0;37.0;1.0;12.0;;13.0;15.0;9.0
1554;512;Eenverdiener;1993;26.0;7.0;38.0;1.0;13.0;;13.0;15.0;9.0
1555;512;Eenverdiener;1994;30.0;9.0;41.0;1.0;12.0;;13.0;16.0;9.0
1556;512;Eenverdiener;1995;31.0;9.0;41.0;1.0;13.0;;14.0;16.0;10.0
1557;512;Eenverdiener;1996;29.0;9.0;36.0;1.0;13.0;;14.0;16.0;9.0
1558;512;Eenverdiener;1997;26.0;8.0;36.0;0.0;13.0;;14.0;16.0;10.0
1559;512;Eenverdiener;1998;24.0;8.0;36.0;0.0;14.0;;16.0;18.0;11.0
1560;512;Eenverdiener;1999;26.0;8.0;32.0;0.0;15.0;;15.0;17.0;10.0
1561;512;Eenverdiener;2000;36.0;10.0;31.0;1.0;16.0;;16.0;18.0;11.0
1562;512;Tweeverdiener;1990;40.0;11.0;59.0;1.0;12.0;5.0;16.0;18.0;11.0
1563;512;Tweeverdiener;1991;42.0;12.0;59.0;1.0;13.0;5.0;18.0;19.0;12.0
1564;512;Tweeverdiener;1992;46.0;13.0;63.0;1.0;13.0;6.0;18.0;20.0;12.0
1565;512;Tweeverdiener;1993;41.0;11.0;62.0;1.0;12.0;5.0;17.0;18.0;11.0
1566;512;Tweeverdiener;1994;43.0;12.0;59.0;1.0;13.0;6.0;19.0;21.0;13.0
1567;512;Tweeverdiener;1995;45.0;13.0;59.0;1.0;14.0;6.0;20.0;21.0;13.0
1568;512;Tweeverdiener;1996;52.0;16.0;64.0;1.0;15.0;6.0;21.0;23.0;14.0
1569;512;Tweeverdiener;1997;45.0;15.0;64.0;1.0;15.0;6.0;20.0;22.0;13.0
1570;512;Tweeverdiener;1998;43.0;14.0;64.0;1.0;16.0;7.0;23.0;24.0;15.0
1571;512;Tweeverdiener;1999;55.0;16.0;68.0;1.0;17.0;7.0;24.0;26.0;16.0
1572;512;Tweeverdiener;2000;81.0;23.0;69.0;1.0;19.0;7.0;26.0;28.0;17.0
1573;512;Overig huishouden;1990;297.0;81.0;;6.0;5.0;;;6.0;5.0
1574;512;Overig huishouden;1991;270.0;79.0;;5.0;5.0;;;5.0;5.0
1575;512;Overig huishouden;1992;279.0;79.0;;6.0;5.0;;;6.0;5.0
1576;512;Overig huishouden;1993;291.0;81.0;;6.0;5.0;;;6.0;5.0
1577;512;Overig huishouden;1994;278.0;79.0;;5.0;5.0;;;6.0;5.0
1578;512;Overig huishouden;1995;269.0;78.0;;5.0;5.0;;;6.0;5.0
1579;512;Overig huishouden;1996;247.0;75.0;;5.0;5.0;;;6.0;5.0
1580;512;Overig huishouden;1997;236.0;77.0;;4.0;5.0;;;6.0;6.0
1581;512;Overig huishouden;1998;233.0;78.0;;4.0;6.0;;;7.0;6.0
1582;512;Overig huishouden;1999;253.0;76.0;;5.0;6.0;;;7.0;7.0
1583;512;Overig huishouden;2000;242.0;68.0;;4.0;7.0;;;8.0;7.0
1584;601;Totaal huishoudens;1990;42.0;;;1.0;7.0;;;10.0;7.0
1585;601;Totaal huishoudens;1991;32.0;;;1.0;7.0;;;10.0;7.0
1586;601;Totaal huishoudens;1992;26.0;;;1.0;5.0;;;8.0;6.0
1587;601;Totaal huishoudens;1993;25.0;;;0.0;7.0;;;10.0;7.0
1588;601;Totaal huishoudens;1994;28.0;;;1.0;7.0;;;11.0;8.0
1589;601;Totaal huishoudens;1995;27.0;;;1.0;7.0;;;11.0;8.0
1590;601;Totaal huishoudens;1996;40.0;;;1.0;9.0;;;12.0;9.0
1591;601;Totaal huishoudens;1997;32.0;;;1.0;9.0;;;13.0;9.0
1592;601;Totaal huishoudens;1998;24.0;;;0.0;8.0;;;14.0;9.0
1593;601;Totaal huishoudens;1999;26.0;;;0.0;8.0;;;15.0;10.0
1594;601;Totaal huishoudens;2000;31.0;;;1.0;8.0;;;13.0;8.0
1595;601;Eenverdiener;1990;2.0;;;0.0;4.0;;8.0;12.0;7.0
1596;601;Eenverdiener;1991;2.0;;;0.0;7.0;;8.0;12.0;7.0
1597;601;Eenverdiener;1992;3.0;;;0.0;8.0;;8.0;13.0;8.0
1598;601;Eenverdiener;1993;3.0;;;0.0;5.0;;6.0;9.0;5.0
1599;601;Eenverdiener;1994;3.0;;;0.0;5.0;;8.0;11.0;6.0
1600;601;Eenverdiener;1995;2.0;;;0.0;7.0;;8.0;11.0;6.0
1601;601;Eenverdiener;1996;3.0;;;0.0;10.0;;11.0;13.0;8.0
1602;601;Eenverdiener;1997;2.0;;;0.0;12.0;;15.0;17.0;10.0
1603;601;Eenverdiener;1998;2.0;;;0.0;6.0;;8.0;9.0;5.0
1604;601;Eenverdiener;1999;2.0;;;0.0;8.0;;9.0;11.0;7.0
1605;601;Eenverdiener;2000;3.0;;;0.0;8.0;;10.0;13.0;7.0
1606;601;Tweeverdiener;1990;9.0;;;0.0;10.0;6.0;16.0;17.0;11.0
1607;601;Tweeverdiener;1991;8.0;;;0.0;9.0;5.0;14.0;16.0;10.0
1608;601;Tweeverdiener;1992;7.0;;;0.0;4.0;5.0;9.0;10.0;6.0
1609;601;Tweeverdiener;1993;6.0;;;0.0;10.0;5.0;15.0;18.0;11.0
1610;601;Tweeverdiener;1994;7.0;;;0.0;8.0;7.0;16.0;18.0;10.0
1611;601;Tweeverdiener;1995;6.0;;;0.0;8.0;7.0;16.0;18.0;11.0
1612;601;Tweeverdiener;1996;12.0;;;0.0;11.0;8.0;19.0;22.0;13.0
1613;601;Tweeverdiener;1997;11.0;;;0.0;13.0;7.0;20.0;22.0;13.0
1614;601;Tweeverdiener;1998;12.0;;;0.0;10.0;8.0;18.0;21.0;12.0
1615;601;Tweeverdiener;1999;13.0;;;0.0;10.0;9.0;20.0;22.0;13.0
1616;601;Tweeverdiener;2000;14.0;;;0.0;11.0;6.0;17.0;20.0;11.0
1617;601;Overig huishouden;1990;31.0;;;1.0;6.0;;;7.0;6.0
1618;601;Overig huishouden;1991;22.0;;;0.0;6.0;;;8.0;7.0
1619;601;Overig huishouden;1992;17.0;;;0.0;5.0;;;6.0;5.0
1620;601;Overig huishouden;1993;16.0;;;0.0;6.0;;;7.0;6.0
1621;601;Overig huishouden;1994;18.0;;;0.0;7.0;;;9.0;8.0
1622;601;Overig huishouden;1995;19.0;;;0.0;7.0;;;8.0;7.0
1623;601;Overig huishouden;1996;26.0;;;0.0;7.0;;;8.0;7.0
1624;601;Overig huishouden;1997;19.0;;;0.0;7.0;;;8.0;7.0
1625;601;Overig huishouden;1998;11.0;;;0.0;5.0;;;7.0;6.0
1626;601;Overig huishouden;1999;11.0;;;0.0;6.0;;;8.0;7.0
1627;601;Overig huishouden;2000;14.0;;;0.0;5.0;;;6.0;5.0
1628;602;Totaal huishoudens;1990;2251.0;100.0;;46.0;14.0;;;21.0;14.0
1629;602;Totaal huishoudens;1991;2436.0;100.0;;49.0;15.0;;;22.0;14.0
1630;602;Totaal huishoudens;1992;3177.0;100.0;;64.0;15.0;;;20.0;14.0
1631;602;Totaal huishoudens;1993;3333.0;100.0;;66.0;15.0;;;20.0;14.0
1632;602;Totaal huishoudens;1994;3363.0;100.0;;66.0;15.0;;;21.0;15.0
1633;602;Totaal huishoudens;1995;3430.0;100.0;;66.0;16.0;;;22.0;16.0
1634;602;Totaal huishoudens;1996;3483.0;100.0;;67.0;16.0;;;22.0;16.0
1635;602;Totaal huishoudens;1997;3589.0;100.0;;68.0;16.0;;;23.0;16.0
1636;602;Totaal huishoudens;1998;3651.0;100.0;;68.0;17.0;;;24.0;17.0
1637;602;Totaal huishoudens;1999;3763.0;100.0;;70.0;18.0;;;25.0;18.0
1638;602;Totaal huishoudens;2000;3882.0;100.0;;71.0;19.0;;;26.0;18.0
1639;602;Eenverdiener;1990;47.0;2.0;3.0;1.0;13.0;;13.0;15.0;9.0
1640;602;Eenverdiener;1991;43.0;2.0;3.0;1.0;13.0;;13.0;15.0;9.0
1641;602;Eenverdiener;1992;48.0;2.0;3.0;1.0;13.0;;14.0;15.0;9.0
1642;602;Eenverdiener;1993;62.0;2.0;3.0;1.0;13.0;;14.0;15.0;9.0
1643;602;Eenverdiener;1994;63.0;2.0;3.0;1.0;13.0;;14.0;15.0;9.0
1644;602;Eenverdiener;1995;53.0;2.0;3.0;1.0;13.0;;15.0;17.0;10.0
1645;602;Eenverdiener;1996;49.0;1.0;3.0;1.0;13.0;;15.0;16.0;10.0
1646;602;Eenverdiener;1997;40.0;1.0;2.0;1.0;14.0;;15.0;16.0;10.0
1647;602;Eenverdiener;1998;40.0;1.0;2.0;1.0;14.0;;15.0;17.0;10.0
1648;602;Eenverdiener;1999;51.0;1.0;2.0;1.0;15.0;;16.0;17.0;11.0
1649;602;Eenverdiener;2000;67.0;2.0;3.0;1.0;16.0;;17.0;19.0;11.0
1650;602;Tweeverdiener;1990;1459.0;65.0;97.0;30.0;17.0;8.0;24.0;26.0;16.0
1651;602;Tweeverdiener;1991;1602.0;66.0;97.0;32.0;17.0;8.0;25.0;27.0;17.0
1652;602;Tweeverdiener;1992;1692.0;53.0;97.0;34.0;17.0;8.0;26.0;27.0;17.0
1653;602;Tweeverdiener;1993;1740.0;52.0;97.0;34.0;18.0;9.0;26.0;28.0;17.0
1654;602;Tweeverdiener;1994;1794.0;53.0;97.0;35.0;18.0;9.0;27.0;29.0;18.0
1655;602;Tweeverdiener;1995;1831.0;53.0;97.0;35.0;19.0;10.0;29.0;30.0;19.0
1656;602;Tweeverdiener;1996;1881.0;54.0;97.0;36.0;19.0;10.0;29.0;30.0;19.0
1657;602;Tweeverdiener;1997;1940.0;54.0;98.0;37.0;20.0;10.0;30.0;31.0;20.0
1658;602;Tweeverdiener;1998;1956.0;54.0;98.0;37.0;20.0;11.0;31.0;32.0;20.0
1659;602;Tweeverdiener;1999;2007.0;53.0;98.0;37.0;21.0;11.0;32.0;34.0;21.0
1660;602;Tweeverdiener;2000;2097.0;54.0;97.0;38.0;22.0;11.0;33.0;35.0;22.0
1661;602;Overig huishouden;1990;745.0;33.0;;15.0;10.0;;;11.0;10.0
1662;602;Overig huishouden;1991;791.0;32.0;;16.0;10.0;;;11.0;10.0
1663;602;Overig huishouden;1992;1437.0;45.0;;29.0;11.0;;;12.0;11.0
1664;602;Overig huishouden;1993;1532.0;46.0;;30.0;11.0;;;12.0;12.0
1665;602;Overig huishouden;1994;1506.0;45.0;;29.0;12.0;;;12.0;12.0
1666;602;Overig huishouden;1995;1545.0;45.0;;30.0;12.0;;;13.0;12.0
1667;602;Overig huishouden;1996;1553.0;45.0;;30.0;12.0;;;13.0;12.0
1668;602;Overig huishouden;1997;1609.0;45.0;;30.0;13.0;;;13.0;13.0
1669;602;Overig huishouden;1998;1655.0;45.0;;31.0;13.0;;;14.0;13.0
1670;602;Overig huishouden;1999;1704.0;45.0;;32.0;14.0;;;14.0;14.0
1671;602;Overig huishouden;2000;1718.0;44.0;;31.0;14.0;;;15.0;14.0
1672;603;Totaal huishoudens;1990;1626.0;100.0;;33.0;19.0;;;22.0;12.0
1673;603;Totaal huishoudens;1991;1544.0;100.0;;31.0;19.0;;;22.0;13.0
1674;603;Totaal huishoudens;1992;1505.0;100.0;;30.0;20.0;;;22.0;13.0
1675;603;Totaal huishoudens;1993;1450.0;100.0;;29.0;20.0;;;23.0;13.0
1676;603;Totaal huishoudens;1994;1427.0;100.0;;28.0;21.0;;;23.0;14.0
1677;603;Totaal huishoudens;1995;1418.0;100.0;;27.0;21.0;;;24.0;14.0
1678;603;Totaal huishoudens;1996;1395.0;100.0;;27.0;22.0;;;25.0;14.0
1679;603;Totaal huishoudens;1997;1372.0;100.0;;26.0;22.0;;;25.0;15.0
1680;603;Totaal huishoudens;1998;1362.0;100.0;;25.0;23.0;;;26.0;15.0
1681;603;Totaal huishoudens;1999;1296.0;100.0;;24.0;24.0;;;27.0;16.0
1682;603;Totaal huishoudens;2000;1227.0;100.0;;22.0;25.0;;;28.0;17.0
1683;603;Eenverdiener;1990;1313.0;81.0;84.0;27.0;19.0;;19.0;22.0;12.0
1684;603;Eenverdiener;1991;1233.0;80.0;82.0;25.0;20.0;;20.0;22.0;13.0
