ID;KenmerkenHuishoudens;AantalKinderen;Perioden;Paren_1;BeidePartnersWerkzaam_2;BeidePartnersVoltijd_3;EenPartnerVoltijdEenDeeltijd_4;ManVoltijdPartnerDeeltijd_5;VrouwVoltijdPartnerDeeltijd_6;VoltijdPartner20Tot35Uur_7;ManVoltijdPartner20Tot35Uur_8;VrouwVoltijdPartner20Tot35Uur_9;VoltijdPartner12Tot20Uur_10;ManVoltijdPartner12Tot20Uur_11;VrouwVoltijdPartner12Tot20Uur_12;VoltijdPartner12Uur_13;ManVoltijdPartner12Uur_14;VrouwVoltijdPartner12Uur_15;BeidePartnersDeeltijd_16;BeidePartners20Tot35Uur_17;k_20Tot35UurPartner12Tot20Uur_18;Man20Tot35UurPartner12Tot20_19;Vrouw20Tot35UurPartner12Tot20_20;k_20Tot35UurPartner12Uur_21;Man20Tot35UurPartner12Uur_22;Vrouw20Tot35UurPartner12Uur_23;BeidePartners12Tot20Uur_24;k_12Tot20UurPartner12Uur_25;Man12Tot20UurPartner12Uur_26;Vrouw12Tot20UurPartner12Uur_27;BeidePartners12Uur_28;EenVanDePartnersWerkzaam_29;ManWerkzaamPartnerNiet_30;VrouwWerkzaamPartnerNiet_31;VoltijdWerkzaamPartnerNiet_32;ManVoltijdWerkzaamPartnerNiet_33;VrouwVoltijdWerkzaamPartnerNiet_34;DeeltijdWerkzaamPartnerNiet_35;ManDeeltijdWerkzaamPartnerNiet_36;VrouwDeeltijdWerkzaamPartnerNiet_37;k_20Tot35UurWerkzaamPartnerNiet_38;Man20Tot35UurPartnerNiet_39;Vrouw20Tot35UurPartnerNiet_40;k_12Tot20UurWerkzaamPartnerNiet_41;Man12Tot20UurPartnerNiet_42;Vrouw12Tot20UurPartnerNiet_43;k_12UurWerkzaamPartnerNiet_44;Man12UurWerkzaamPartnerNiet_45;Vrouw12UurWerkzaamPartnerNiet_46;BeidePartnersNietWerkzaam_47
381;Jongste kind 12 tot 18 jaar;Paar: met kind(eren);2022;421.0;341.0;73.0;231.0;216.0;14.0;183.0;170.0;12.0;34.0;33.0;1.0;14.0;13.0;1.0;37.0;28.0;5.0;4.0;1.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;67.0;50.0;17.0;51.0;44.0;8.0;16.0;6.0;9.0;13.0;5.0;7.0;2.0;0.0;2.0;1.0;0.0;1.0;12.0
382;Jongste kind 12 tot 18 jaar;Paar: met kind(eren);2023;415.0;344.0;76.0;229.0;215.0;14.0;185.0;173.0;12.0;33.0;32.0;1.0;11.0;10.0;1.0;39.0;26.0;8.0;6.0;2.0;3.0;2.0;2.0;1.0;1.0;0.0;0.0;1.0;62.0;45.0;17.0;43.0;38.0;5.0;19.0;7.0;11.0;15.0;6.0;9.0;3.0;1.0;2.0;1.0;0.0;1.0;10.0
383;Jongste kind 12 tot 18 jaar;Paar: met kind(eren);2024;414.0;340.0;77.0;221.0;205.0;15.0;179.0;167.0;13.0;30.0;28.0;2.0;11.0;10.0;1.0;42.0;31.0;7.0;4.0;3.0;3.0;2.0;1.0;1.0;1.0;0.0;1.0;0.0;63.0;48.0;15.0;48.0;42.0;6.0;15.0;6.0;9.0;12.0;5.0;7.0;2.0;1.0;1.0;1.0;0.0;1.0;12.0
384;Jongste kind 12 tot 18 jaar;Paar: met 1 kind;2013;102.0;69.0;12.0;50.0;48.0;3.0;35.0;33.0;2.0;9.0;8.0;0.0;7.0;7.0;0.0;6.0;4.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;21.0;7.0;22.0;19.0;3.0;6.0;2.0;5.0;5.0;2.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;5.0
385;Jongste kind 12 tot 18 jaar;Paar: met 1 kind;2014;104.0;71.0;16.0;49.0;47.0;2.0;34.0;32.0;2.0;8.0;8.0;0.0;6.0;6.0;0.0;7.0;4.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;20.0;7.0;20.0;18.0;2.0;7.0;2.0;4.0;5.0;1.0;3.0;1.0;1.0;0.0;1.0;1.0;1.0;5.0
386;Jongste kind 12 tot 18 jaar;Paar: met 1 kind;2015;104.0;70.0;13.0;51.0;49.0;3.0;35.0;32.0;2.0;10.0;10.0;0.0;7.0;7.0;0.0;6.0;4.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;20.0;7.0;20.0;18.0;2.0;7.0;2.0;5.0;5.0;1.0;3.0;1.0;0.0;1.0;1.0;0.0;1.0;6.0
387;Jongste kind 12 tot 18 jaar;Paar: met 1 kind;2016;102.0;70.0;13.0;51.0;49.0;2.0;37.0;35.0;2.0;8.0;8.0;0.0;6.0;6.0;0.0;7.0;4.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;27.0;20.0;7.0;20.0;17.0;3.0;6.0;3.0;4.0;5.0;2.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;5.0
388;Jongste kind 12 tot 18 jaar;Paar: met 1 kind;2017;108.0;76.0;15.0;54.0;50.0;4.0;41.0;38.0;3.0;7.0;7.0;0.0;5.0;5.0;1.0;7.0;5.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;27.0;20.0;7.0;20.0;18.0;2.0;7.0;2.0;5.0;6.0;1.0;4.0;1.0;0.0;0.0;1.0;0.0;0.0;5.0
389;Jongste kind 12 tot 18 jaar;Paar: met 1 kind;2018;101.0;74.0;15.0;52.0;49.0;3.0;39.0;36.0;2.0;9.0;9.0;0.0;5.0;4.0;1.0;7.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;17.0;6.0;16.0;15.0;2.0;6.0;2.0;4.0;5.0;2.0;3.0;1.0;0.0;1.0;1.0;0.0;1.0;5.0
390;Jongste kind 12 tot 18 jaar;Paar: met 1 kind;2019;97.0;73.0;15.0;52.0;49.0;3.0;41.0;38.0;2.0;7.0;6.0;1.0;4.0;4.0;0.0;7.0;5.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;14.0;5.0;13.0;12.0;1.0;6.0;2.0;4.0;4.0;2.0;3.0;1.0;0.0;1.0;1.0;0.0;1.0;4.0
391;Jongste kind 12 tot 18 jaar;Paar: met 1 kind;2020;99.0;75.0;16.0;49.0;46.0;3.0;39.0;37.0;2.0;7.0;7.0;1.0;3.0;3.0;0.0;10.0;8.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;20.0;15.0;4.0;15.0;14.0;1.0;5.0;2.0;3.0;4.0;1.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;5.0
392;Jongste kind 12 tot 18 jaar;Paar: met 1 kind;2021;109.0;80.0;19.0;52.0;49.0;4.0;42.0;39.0;3.0;7.0;7.0;0.0;3.0;3.0;0.0;8.0;7.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;17.0;8.0;16.0;13.0;3.0;9.0;4.0;5.0;7.0;3.0;4.0;1.0;0.0;1.0;1.0;1.0;0.0;4.0
393;Jongste kind 12 tot 18 jaar;Paar: met 1 kind;2022;106.0;82.0;18.0;54.0;49.0;4.0;42.0;38.0;4.0;7.0;7.0;0.0;5.0;4.0;0.0;10.0;8.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;14.0;6.0;15.0;12.0;3.0;5.0;2.0;4.0;4.0;1.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;4.0
394;Jongste kind 12 tot 18 jaar;Paar: met 1 kind;2023;105.0;80.0;19.0;50.0;47.0;3.0;40.0;38.0;3.0;7.0;7.0;0.0;3.0;2.0;0.0;10.0;6.0;2.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;22.0;14.0;8.0;14.0;12.0;2.0;8.0;2.0;5.0;6.0;2.0;4.0;1.0;0.0;1.0;1.0;0.0;0.0;4.0
395;Jongste kind 12 tot 18 jaar;Paar: met 1 kind;2024;104.0;79.0;19.0;48.0;43.0;4.0;39.0;36.0;3.0;6.0;6.0;0.0;3.0;2.0;1.0;12.0;9.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;22.0;16.0;6.0;17.0;14.0;2.0;5.0;2.0;4.0;4.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0
396;Jongste kind 12 tot 18 jaar;Paar: met 2 kinderen;2013;230.0;172.0;25.0;133.0;128.0;4.0;91.0;88.0;3.0;25.0;24.0;0.0;16.0;16.0;1.0;15.0;9.0;2.0;2.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;51.0;39.0;12.0;39.0;36.0;3.0;12.0;3.0;9.0;8.0;2.0;6.0;2.0;1.0;2.0;2.0;0.0;1.0;7.0
397;Jongste kind 12 tot 18 jaar;Paar: met 2 kinderen;2014;238.0;180.0;25.0;140.0;136.0;4.0;94.0;91.0;3.0;29.0;29.0;0.0;17.0;16.0;1.0;15.0;10.0;2.0;2.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;51.0;40.0;11.0;38.0;35.0;3.0;13.0;5.0;8.0;10.0;4.0;6.0;2.0;0.0;1.0;2.0;1.0;1.0;6.0
398;Jongste kind 12 tot 18 jaar;Paar: met 2 kinderen;2015;241.0;185.0;26.0;142.0;137.0;5.0;96.0;92.0;4.0;30.0;30.0;0.0;16.0;15.0;1.0;17.0;11.0;4.0;3.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;50.0;39.0;11.0;38.0;35.0;3.0;12.0;4.0;8.0;8.0;3.0;5.0;2.0;0.0;2.0;2.0;0.0;1.0;6.0
399;Jongste kind 12 tot 18 jaar;Paar: met 2 kinderen;2016;250.0;196.0;28.0;151.0;146.0;5.0;103.0;98.0;5.0;31.0;31.0;0.0;17.0;17.0;1.0;17.0;11.0;4.0;3.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;48.0;36.0;12.0;37.0;34.0;3.0;11.0;2.0;9.0;7.0;2.0;5.0;2.0;0.0;2.0;2.0;1.0;2.0;5.0
400;Jongste kind 12 tot 18 jaar;Paar: met 2 kinderen;2017;243.0;193.0;32.0;145.0;139.0;7.0;105.0;99.0;6.0;27.0;27.0;0.0;14.0;13.0;1.0;16.0;12.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;36.0;9.0;37.0;34.0;3.0;8.0;2.0;6.0;6.0;2.0;4.0;1.0;0.0;1.0;1.0;0.0;1.0;5.0
401;Jongste kind 12 tot 18 jaar;Paar: met 2 kinderen;2018;246.0;196.0;32.0;147.0;140.0;7.0;114.0;108.0;6.0;22.0;22.0;0.0;10.0;10.0;0.0;18.0;12.0;3.0;2.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;45.0;36.0;9.0;38.0;34.0;4.0;7.0;3.0;5.0;6.0;2.0;4.0;1.0;0.0;1.0;0.0;0.0;0.0;5.0
402;Jongste kind 12 tot 18 jaar;Paar: met 2 kinderen;2019;246.0;200.0;36.0;149.0;143.0;6.0;117.0;112.0;5.0;21.0;21.0;0.0;11.0;10.0;1.0;16.0;12.0;2.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;41.0;30.0;11.0;32.0;27.0;5.0;9.0;3.0;6.0;7.0;2.0;5.0;1.0;0.0;1.0;0.0;0.0;0.0;4.0
403;Jongste kind 12 tot 18 jaar;Paar: met 2 kinderen;2020;229.0;190.0;30.0;143.0;137.0;6.0;114.0;109.0;4.0;20.0;19.0;1.0;9.0;8.0;1.0;17.0;13.0;2.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;35.0;25.0;10.0;26.0;23.0;3.0;8.0;2.0;7.0;7.0;1.0;6.0;1.0;0.0;1.0;0.0;0.0;0.0;5.0
404;Jongste kind 12 tot 18 jaar;Paar: met 2 kinderen;2021;240.0;201.0;42.0;137.0;131.0;6.0;109.0;104.0;5.0;21.0;20.0;1.0;7.0;7.0;1.0;22.0;16.0;5.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0;25.0;9.0;25.0;21.0;4.0;9.0;4.0;5.0;7.0;3.0;4.0;1.0;0.0;1.0;1.0;1.0;1.0;5.0
405;Jongste kind 12 tot 18 jaar;Paar: met 2 kinderen;2022;234.0;195.0;42.0;132.0;125.0;7.0;108.0;102.0;6.0;18.0;17.0;0.0;6.0;6.0;0.0;22.0;16.0;3.0;3.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;34.0;26.0;8.0;28.0;24.0;4.0;6.0;2.0;4.0;5.0;2.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;5.0
406;Jongste kind 12 tot 18 jaar;Paar: met 2 kinderen;2023;232.0;199.0;44.0;134.0;126.0;8.0;111.0;103.0;7.0;18.0;17.0;1.0;6.0;6.0;0.0;21.0;15.0;4.0;3.0;1.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;29.0;22.0;7.0;21.0;19.0;2.0;8.0;3.0;4.0;6.0;3.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;4.0
407;Jongste kind 12 tot 18 jaar;Paar: met 2 kinderen;2024;235.0;202.0;44.0;133.0;125.0;8.0;111.0;104.0;7.0;17.0;16.0;1.0;6.0;6.0;0.0;24.0;17.0;4.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.0;22.0;7.0;22.0;19.0;3.0;7.0;3.0;4.0;5.0;2.0;3.0;1.0;0.0;0.0;1.0;0.0;1.0;5.0
408;Jongste kind 12 tot 18 jaar;Paar: met 3 of meer kinderen;2013;82.0;61.0;8.0;49.0;47.0;2.0;29.0;28.0;1.0;12.0;12.0;0.0;8.0;7.0;1.0;5.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;15.0;3.0;14.0;14.0;0.0;4.0;1.0;3.0;3.0;1.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;3.0
409;Jongste kind 12 tot 18 jaar;Paar: met 3 of meer kinderen;2014;81.0;60.0;10.0;45.0;44.0;2.0;28.0;26.0;2.0;10.0;10.0;0.0;8.0;7.0;0.0;4.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;15.0;3.0;15.0;14.0;1.0;4.0;1.0;3.0;2.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;3.0
410;Jongste kind 12 tot 18 jaar;Paar: met 3 of meer kinderen;2015;79.0;58.0;8.0;44.0;43.0;1.0;27.0;26.0;1.0;10.0;10.0;0.0;7.0;7.0;0.0;6.0;4.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;14.0;3.0;13.0;12.0;1.0;4.0;1.0;2.0;3.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0
411;Jongste kind 12 tot 18 jaar;Paar: met 3 of meer kinderen;2016;81.0;61.0;8.0;47.0;46.0;1.0;31.0;30.0;1.0;10.0;10.0;0.0;7.0;7.0;0.0;5.0;4.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;15.0;4.0;15.0;14.0;1.0;3.0;1.0;3.0;2.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0
412;Jongste kind 12 tot 18 jaar;Paar: met 3 of meer kinderen;2017;87.0;67.0;9.0;51.0;49.0;3.0;35.0;33.0;2.0;8.0;8.0;0.0;8.0;8.0;0.0;6.0;4.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;14.0;3.0;14.0;13.0;1.0;4.0;2.0;2.0;3.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0
413;Jongste kind 12 tot 18 jaar;Paar: met 3 of meer kinderen;2018;88.0;71.0;11.0;55.0;53.0;2.0;38.0;36.0;2.0;10.0;10.0;0.0;7.0;6.0;0.0;5.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;13.0;2.0;11.0;11.0;1.0;4.0;2.0;2.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
414;Jongste kind 12 tot 18 jaar;Paar: met 3 of meer kinderen;2019;90.0;70.0;11.0;53.0;52.0;2.0;37.0;36.0;1.0;9.0;9.0;1.0;7.0;7.0;0.0;5.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;15.0;3.0;15.0;14.0;1.0;4.0;1.0;2.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
415;Jongste kind 12 tot 18 jaar;Paar: met 3 of meer kinderen;2020;97.0;72.0;14.0;54.0;52.0;2.0;39.0;38.0;2.0;10.0;10.0;0.0;5.0;4.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;16.0;4.0;16.0;14.0;2.0;5.0;2.0;3.0;3.0;1.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;4.0
416;Jongste kind 12 tot 18 jaar;Paar: met 3 of meer kinderen;2021;84.0;67.0;14.0;47.0;46.0;2.0;34.0;32.0;1.0;10.0;10.0;0.0;4.0;4.0;0.0;6.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;10.0;2.0;10.0;9.0;1.0;3.0;1.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
417;Jongste kind 12 tot 18 jaar;Paar: met 3 of meer kinderen;2022;80.0;64.0;13.0;45.0;42.0;3.0;33.0;31.0;2.0;9.0;8.0;0.0;4.0;4.0;0.0;5.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;10.0;3.0;8.0;8.0;1.0;4.0;2.0;2.0;3.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;3.0
418;Jongste kind 12 tot 18 jaar;Paar: met 3 of meer kinderen;2023;78.0;65.0;13.0;45.0;42.0;2.0;34.0;32.0;2.0;8.0;8.0;0.0;3.0;3.0;0.0;7.0;5.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;9.0;2.0;8.0;7.0;1.0;3.0;2.0;2.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0
419;Jongste kind 12 tot 18 jaar;Paar: met 3 of meer kinderen;2024;75.0;60.0;14.0;39.0;36.0;3.0;29.0;27.0;2.0;7.0;7.0;0.0;3.0;3.0;0.0;7.0;5.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;10.0;2.0;10.0;9.0;1.0;3.0;1.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0
420;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
422;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
423;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
424;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
425;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
426;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
427;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
428;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
429;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
430;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
431;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
432;Jongste kind meerderjarig;Totaal ;2013;422.0;262.0;39.0;198.0;189.0;8.0;130.0;123.0;7.0;40.0;40.0;0.0;28.0;27.0;1.0;26.0;14.0;4.0;3.0;1.0;5.0;3.0;2.0;1.0;1.0;0.0;1.0;1.0;122.0;83.0;39.0;82.0;72.0;10.0;40.0;11.0;29.0;25.0;7.0;18.0;8.0;2.0;6.0;7.0;2.0;5.0;38.0
433;Jongste kind meerderjarig;Totaal ;2014;427.0;260.0;43.0;193.0;185.0;7.0;126.0;121.0;5.0;40.0;39.0;1.0;27.0;26.0;1.0;25.0;14.0;5.0;3.0;2.0;4.0;3.0;1.0;1.0;1.0;0.0;1.0;0.0;129.0;89.0;40.0;87.0;77.0;10.0;42.0;12.0;30.0;27.0;8.0;20.0;7.0;2.0;5.0;7.0;2.0;5.0;38.0
434;Jongste kind meerderjarig;Totaal ;2015;438.0;269.0;43.0;199.0;193.0;7.0;130.0;125.0;5.0;41.0;40.0;1.0;28.0;27.0;1.0;27.0;15.0;5.0;4.0;1.0;5.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;129.0;90.0;39.0;88.0;79.0;9.0;42.0;12.0;30.0;26.0;7.0;19.0;8.0;2.0;6.0;8.0;3.0;4.0;40.0
435;Jongste kind meerderjarig;Totaal ;2016;442.0;275.0;45.0;204.0;196.0;8.0;138.0;133.0;5.0;41.0;39.0;1.0;25.0;24.0;1.0;26.0;14.0;6.0;4.0;1.0;4.0;2.0;2.0;0.0;1.0;0.0;1.0;1.0;127.0;89.0;38.0;86.0;75.0;11.0;41.0;14.0;27.0;27.0;9.0;18.0;7.0;1.0;6.0;6.0;4.0;3.0;40.0
436;Jongste kind meerderjarig;Totaal ;2017;448.0;290.0;51.0;209.0;200.0;9.0;144.0;138.0;6.0;39.0;38.0;1.0;26.0;25.0;2.0;31.0;17.0;6.0;5.0;1.0;5.0;3.0;2.0;1.0;1.0;0.0;1.0;1.0;119.0;81.0;38.0;80.0;68.0;12.0;39.0;13.0;26.0;25.0;9.0;16.0;7.0;2.0;5.0;7.0;2.0;5.0;38.0
437;Jongste kind meerderjarig;Totaal ;2018;447.0;293.0;55.0;209.0;199.0;10.0;145.0;138.0;7.0;40.0;38.0;1.0;23.0;22.0;1.0;30.0;18.0;6.0;4.0;2.0;4.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;118.0;81.0;37.0;78.0;68.0;9.0;40.0;13.0;27.0;26.0;9.0;17.0;6.0;1.0;5.0;8.0;3.0;5.0;36.0
438;Jongste kind meerderjarig;Totaal ;2019;455.0;306.0;53.0;220.0;210.0;10.0;159.0;151.0;8.0;38.0;37.0;1.0;23.0;21.0;2.0;33.0;21.0;6.0;4.0;2.0;4.0;3.0;2.0;0.0;1.0;0.0;0.0;1.0;113.0;79.0;34.0;75.0;67.0;9.0;38.0;13.0;26.0;27.0;9.0;18.0;5.0;2.0;4.0;6.0;2.0;4.0;35.0
439;Jongste kind meerderjarig;Totaal ;2020;487.0;327.0;58.0;236.0;225.0;11.0;175.0;165.0;10.0;36.0;36.0;0.0;25.0;24.0;1.0;34.0;21.0;5.0;3.0;2.0;5.0;3.0;2.0;0.0;1.0;1.0;1.0;0.0;124.0;86.0;39.0;81.0;71.0;9.0;44.0;15.0;29.0;32.0;11.0;22.0;5.0;1.0;3.0;7.0;3.0;4.0;35.0
440;Jongste kind meerderjarig;Totaal ;2021;439.0;303.0;53.0;215.0;204.0;11.0;156.0;148.0;8.0;42.0;41.0;1.0;16.0;15.0;1.0;36.0;22.0;9.0;5.0;4.0;3.0;2.0;1.0;1.0;1.0;0.0;1.0;0.0;104.0;69.0;35.0;66.0;57.0;9.0;38.0;12.0;25.0;26.0;8.0;18.0;6.0;2.0;5.0;5.0;2.0;3.0;32.0
441;Jongste kind meerderjarig;Totaal ;2022;431.0;312.0;54.0;217.0;205.0;12.0;160.0;151.0;9.0;42.0;40.0;2.0;15.0;13.0;2.0;41.0;27.0;8.0;6.0;3.0;4.0;2.0;2.0;1.0;1.0;0.0;1.0;1.0;95.0;65.0;31.0;60.0;52.0;8.0;35.0;13.0;22.0;25.0;10.0;15.0;7.0;2.0;5.0;4.0;1.0;3.0;24.0
442;Jongste kind meerderjarig;Totaal ;2023;450.0;327.0;60.0;226.0;216.0;10.0;176.0;167.0;8.0;36.0;35.0;1.0;14.0;14.0;0.0;42.0;27.0;8.0;7.0;2.0;4.0;2.0;2.0;1.0;1.0;1.0;1.0;0.0;96.0;67.0;30.0;62.0;54.0;7.0;35.0;13.0;22.0;26.0;9.0;16.0;5.0;1.0;4.0;4.0;2.0;2.0;26.0
443;Jongste kind meerderjarig;Totaal ;2024;463.0;330.0;61.0;223.0;211.0;12.0;170.0;160.0;10.0;37.0;36.0;1.0;16.0;15.0;1.0;46.0;32.0;9.0;6.0;2.0;3.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;100.0;63.0;36.0;64.0;52.0;12.0;36.0;12.0;24.0;27.0;8.0;18.0;6.0;2.0;4.0;4.0;2.0;2.0;32.0
444;Jongste kind meerderjarig;Paar: met kind(eren);2013;422.0;262.0;39.0;198.0;189.0;8.0;130.0;123.0;7.0;40.0;40.0;0.0;28.0;27.0;1.0;26.0;14.0;4.0;3.0;1.0;5.0;3.0;2.0;1.0;1.0;0.0;1.0;1.0;122.0;83.0;39.0;82.0;72.0;10.0;40.0;11.0;29.0;25.0;7.0;18.0;8.0;2.0;6.0;7.0;2.0;5.0;38.0
445;Jongste kind meerderjarig;Paar: met kind(eren);2014;427.0;260.0;43.0;193.0;185.0;7.0;126.0;121.0;5.0;40.0;39.0;1.0;27.0;26.0;1.0;25.0;14.0;5.0;3.0;2.0;4.0;3.0;1.0;1.0;1.0;0.0;1.0;0.0;129.0;89.0;40.0;87.0;77.0;10.0;42.0;12.0;30.0;27.0;8.0;20.0;7.0;2.0;5.0;7.0;2.0;5.0;38.0
446;Jongste kind meerderjarig;Paar: met kind(eren);2015;438.0;269.0;43.0;199.0;193.0;7.0;130.0;125.0;5.0;41.0;40.0;1.0;28.0;27.0;1.0;27.0;15.0;5.0;4.0;1.0;5.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;129.0;90.0;39.0;88.0;79.0;9.0;42.0;12.0;30.0;26.0;7.0;19.0;8.0;2.0;6.0;8.0;3.0;4.0;40.0
