ID;BedrijfstakkenSBI2008EnSectoren;TypeKapitaalgoed;Perioden;KapitaalgoederenvoorraadEindbalans_1;VolumeIndexcijfers2005100_2;KapitaalgoederenvoorraadBeginbalans_3;Herwaardering_4;InvestInVasteActivaProdEnInvoer_5;Afschrijvingen_6;HandelEnOverigeMutaties_7;StatistischVerschil_8;KapitaalgoederenvoorraadEindbalans_9
2773;B Delfstoffenwinning;In cultuur gebrachte activa;2011;0;;0;0.0;0.0;0.0;0.0;0.0;0
2774;B Delfstoffenwinning;In cultuur gebrachte activa;2012;0;;0;;;;;;0
2775;B Delfstoffenwinning;Overdrachtskosten op grond;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
2776;B Delfstoffenwinning;Overdrachtskosten op grond;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
2777;B Delfstoffenwinning;Overdrachtskosten op grond;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
2778;B Delfstoffenwinning;Overdrachtskosten op grond;1991;0;;0;0.0;1.0;1.0;0.0;0.0;0
2779;B Delfstoffenwinning;Overdrachtskosten op grond;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
2780;B Delfstoffenwinning;Overdrachtskosten op grond;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
2781;B Delfstoffenwinning;Overdrachtskosten op grond;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
2782;B Delfstoffenwinning;Overdrachtskosten op grond;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
2783;B Delfstoffenwinning;Overdrachtskosten op grond;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
2784;B Delfstoffenwinning;Overdrachtskosten op grond;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
2785;B Delfstoffenwinning;Overdrachtskosten op grond;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
2786;B Delfstoffenwinning;Overdrachtskosten op grond;1999;0;;0;0.0;1.0;1.0;0.0;0.0;0
2787;B Delfstoffenwinning;Overdrachtskosten op grond;2000;0;;0;0.0;1.0;1.0;0.0;0.0;0
2788;B Delfstoffenwinning;Overdrachtskosten op grond;2001;0;;0;0.0;1.0;1.0;0.0;0.0;0
2789;B Delfstoffenwinning;Overdrachtskosten op grond;2002;0;;0;0.0;1.0;1.0;0.0;0.0;0
2790;B Delfstoffenwinning;Overdrachtskosten op grond;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
2791;B Delfstoffenwinning;Overdrachtskosten op grond;2004;0;;0;0.0;1.0;1.0;0.0;0.0;0
2792;B Delfstoffenwinning;Overdrachtskosten op grond;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
2793;B Delfstoffenwinning;Overdrachtskosten op grond;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
2794;B Delfstoffenwinning;Overdrachtskosten op grond;2007;0;;0;0.0;1.0;1.0;0.0;0.0;0
2795;B Delfstoffenwinning;Overdrachtskosten op grond;2008;0;;0;0.0;1.0;1.0;0.0;0.0;0
2796;B Delfstoffenwinning;Overdrachtskosten op grond;2009;0;;0;0.0;0.0;0.0;0.0;0.0;0
2797;B Delfstoffenwinning;Overdrachtskosten op grond;2010;0;;0;0.0;0.0;0.0;0.0;0.0;0
2798;B Delfstoffenwinning;Overdrachtskosten op grond;2011;0;;0;0.0;0.0;0.0;0.0;0.0;0
2799;B Delfstoffenwinning;Overdrachtskosten op grond;2012;0;;0;;;;;;0
2800;C Industrie;Totaal kapitaalgoederen;1988;83411;88.9;80085;1190.0;7178.0;5137.0;-16.0;110.0;83411
2801;C Industrie;Totaal kapitaalgoederen;1989;87224;90.9;83411;1765.0;7430.0;5405.0;-4.0;28.0;87224
2802;C Industrie;Totaal kapitaalgoederen;1990;91322;92.9;87224;1979.0;8003.0;5693.0;-8.0;-185.0;91322
2803;C Industrie;Totaal kapitaalgoederen;1991;95110;94.0;91322;2028.0;7594.0;5945.0;-9.0;121.0;95110
2804;C Industrie;Totaal kapitaalgoederen;1992;98103;95.0;95110;1895.0;7276.0;6130.0;-15.0;-34.0;98103
2805;C Industrie;Totaal kapitaalgoederen;1993;99353;95.3;98103;902.0;6634.0;6243.0;-9.0;-34.0;99353
2806;C Industrie;Totaal kapitaalgoederen;1994;99791;94.9;99353;535.0;6162.0;6277.0;-18.0;35.0;99791
2807;C Industrie;Totaal kapitaalgoederen;1995;102136;95.7;99791;1301.0;7448.0;6385.0;-22.0;4.0;102136
2808;C Industrie;Totaal kapitaalgoederen;1996;103940;96.1;102138;1124.0;7795.0;6529.0;-610.0;22.0;103940
2809;C Industrie;Totaal kapitaalgoederen;1997;107320;97.9;103940;1026.0;9013.0;6664.0;-7.0;12.0;107320
2810;C Industrie;Totaal kapitaalgoederen;1998;110791;99.5;107320;1522.0;9022.0;6951.0;-5.0;-117.0;110791
2811;C Industrie;Totaal kapitaalgoederen;1999;113882;100.6;110791;1491.0;8804.0;7255.0;-4.0;56.0;113882
2812;C Industrie;Totaal kapitaalgoederen;2000;117898;101.6;113882;2741.0;8850.0;7621.0;-4.0;50.0;117898
2813;C Industrie;Totaal kapitaalgoederen;2001;122500;101.6;117898;4248.0;8146.0;8010.0;-4.0;222.0;122500
2814;C Industrie;Totaal kapitaalgoederen;2002;125009;101.9;122500;2347.0;8399.0;8218.0;-4.0;-16.0;125009
2815;C Industrie;Totaal kapitaalgoederen;2003;124666;101.6;125009;-40.0;7899.0;8207.0;-3.0;9.0;124666
2816;C Industrie;Totaal kapitaalgoederen;2004;124375;100.7;124666;980.0;7103.0;8230.0;0.0;-144.0;124375
2817;C Industrie;Totaal kapitaalgoederen;2005;125591;100.0;124375;1512.0;7594.0;8286.0;-3.0;399.0;125591
2818;C Industrie;Totaal kapitaalgoederen;2006;127072;100.0;125591;1852.0;8065.0;8462.0;-3.0;28.0;127072
2819;C Industrie;Totaal kapitaalgoederen;2007;129548;100.2;127072;2491.0;8861.0;8725.0;-2.0;-149.0;129548
2820;C Industrie;Totaal kapitaalgoederen;2008;132855;100.4;129548;3511.0;9447.0;9041.0;-6.0;-604.0;132855
2821;C Industrie;Totaal kapitaalgoederen;2009;133571;98.8;131836;2332.0;8551.0;9146.0;-2.0;0.0;133571
2822;C Industrie;Totaal kapitaalgoederen;2010;132977;96.9;132775;2074.0;7298.0;9170.0;0.0;0.0;132977
2823;C Industrie;Totaal kapitaalgoederen;2011;132597;96.4;133284;359.0;8117.0;9162.0;0.0;0.0;132597
2824;C Industrie;Totaal kapitaalgoederen;2012;131974;95.4;132571;861.0;7644.0;9103.0;0.0;0.0;131974
2825;C Industrie;Woningen;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
2826;C Industrie;Woningen;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
2827;C Industrie;Woningen;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
2828;C Industrie;Woningen;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
2829;C Industrie;Woningen;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
2830;C Industrie;Woningen;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
2831;C Industrie;Woningen;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
2832;C Industrie;Woningen;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
2833;C Industrie;Woningen;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
2834;C Industrie;Woningen;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
2835;C Industrie;Woningen;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
2836;C Industrie;Woningen;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
2837;C Industrie;Woningen;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
2838;C Industrie;Woningen;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
2839;C Industrie;Woningen;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
2840;C Industrie;Woningen;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
2841;C Industrie;Woningen;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
2842;C Industrie;Woningen;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
2843;C Industrie;Woningen;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
2844;C Industrie;Woningen;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
2845;C Industrie;Woningen;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
2846;C Industrie;Woningen;2009;0;;0;0.0;0.0;0.0;0.0;0.0;0
2847;C Industrie;Woningen;2010;0;;0;0.0;0.0;0.0;0.0;0.0;0
2848;C Industrie;Woningen;2011;0;;0;0.0;0.0;0.0;0.0;0.0;0
2849;C Industrie;Woningen;2012;0;;0;;;;;;0
2850;C Industrie;Bedrijfsgebouwen;1988;23530;108.9;22691;610.0;1075.0;967.0;0.0;121.0;23530
2851;C Industrie;Bedrijfsgebouwen;1989;24216;110.7;23530;455.0;1222.0;999.0;0.0;8.0;24216
2852;C Industrie;Bedrijfsgebouwen;1990;24809;111.4;24216;663.0;1176.0;1037.0;0.0;-209.0;24809
2853;C Industrie;Bedrijfsgebouwen;1991;25834;111.5;24809;665.0;1300.0;1064.0;0.0;124.0;25834
2854;C Industrie;Bedrijfsgebouwen;1992;26751;112.1;25834;892.0;1118.0;1112.0;0.0;18.0;26751
2855;C Industrie;Bedrijfsgebouwen;1993;27105;111.5;26751;545.0;976.0;1134.0;0.0;-33.0;27105
2856;C Industrie;Bedrijfsgebouwen;1994;27288;109.9;27105;470.0;783.0;1143.0;0.0;73.0;27288
2857;C Industrie;Bedrijfsgebouwen;1995;27741;109.0;27288;772.0;865.0;1169.0;-9.0;-6.0;27741
2858;C Industrie;Bedrijfsgebouwen;1996;28410;108.0;27741;877.0;970.0;1199.0;-11.0;32.0;28410
2859;C Industrie;Bedrijfsgebouwen;1997;28866;107.8;28410;556.0;1138.0;1222.0;-2.0;-15.0;28866
2860;C Industrie;Bedrijfsgebouwen;1998;29524;107.4;28866;757.0;1147.0;1255.0;-1.0;11.0;29524
2861;C Industrie;Bedrijfsgebouwen;1999;30382;107.5;29524;859.0;1292.0;1292.0;0.0;0.0;30382
2862;C Industrie;Bedrijfsgebouwen;2000;31689;107.0;30382;1420.0;1227.0;1352.0;0.0;12.0;31689
2863;C Industrie;Bedrijfsgebouwen;2001;33452;105.8;31689;1845.0;1026.0;1424.0;-1.0;316.0;33452
2864;C Industrie;Bedrijfsgebouwen;2002;34512;105.5;33452;1490.0;1057.0;1486.0;-1.0;1.0;34512
2865;C Industrie;Bedrijfsgebouwen;2003;34715;103.8;34512;769.0;935.0;1506.0;-1.0;7.0;34715
2866;C Industrie;Bedrijfsgebouwen;2004;34666;102.2;34715;565.0;983.0;1512.0;0.0;-86.0;34666
2867;C Industrie;Bedrijfsgebouwen;2005;34980;100.0;34666;767.0;831.0;1520.0;-1.0;237.0;34980
2868;C Industrie;Bedrijfsgebouwen;2006;35549;99.1;34980;1145.0;989.0;1560.0;-1.0;-4.0;35549
2869;C Industrie;Bedrijfsgebouwen;2007;35955;97.8;35549;819.0;1118.0;1578.0;0.0;47.0;35955
2870;C Industrie;Bedrijfsgebouwen;2008;36483;96.7;35955;1288.0;1132.0;1621.0;-4.0;-269.0;36483
2871;C Industrie;Bedrijfsgebouwen;2009;36409;92.2;35670;1397.0;955.0;1614.0;0.0;0.0;36409
2872;C Industrie;Bedrijfsgebouwen;2010;36283;90.1;36411;705.0;768.0;1601.0;0.0;0.0;36283
2873;C Industrie;Bedrijfsgebouwen;2011;35413;88.4;36145;-152.0;1019.0;1599.0;0.0;0.0;35413
2874;C Industrie;Bedrijfsgebouwen;2012;34345;85.9;35369;;;;;;34345
2875;C Industrie;Grond-, weg- en waterbouwkundige werken;1988;3859;120.7;3887;34.0;63.0;105.0;0.0;-19.0;3859
2876;C Industrie;Grond-, weg- en waterbouwkundige werken;1989;3950;118.7;3859;138.0;63.0;108.0;0.0;-2.0;3950
2877;C Industrie;Grond-, weg- en waterbouwkundige werken;1990;4057;117.8;3950;136.0;83.0;111.0;0.0;-1.0;4057
2878;C Industrie;Grond-, weg- en waterbouwkundige werken;1991;4188;116.5;4057;163.0;65.0;114.0;0.0;18.0;4188
2879;C Industrie;Grond-, weg- en waterbouwkundige werken;1992;4222;115.4;4188;86.0;58.0;116.0;0.0;6.0;4222
2880;C Industrie;Grond-, weg- en waterbouwkundige werken;1993;4257;113.9;4222;97.0;56.0;118.0;0.0;1.0;4257
2881;C Industrie;Grond-, weg- en waterbouwkundige werken;1994;4245;111.9;4257;64.0;39.0;119.0;0.0;3.0;4245
2882;C Industrie;Grond-, weg- en waterbouwkundige werken;1995;4270;110.3;4245;92.0;56.0;120.0;0.0;-3.0;4270
2883;C Industrie;Grond-, weg- en waterbouwkundige werken;1996;4309;109.3;4270;70.0;86.0;121.0;0.0;3.0;4309
2884;C Industrie;Grond-, weg- en waterbouwkundige werken;1997;4369;108.9;4309;71.0;103.0;122.0;0.0;8.0;4369
2885;C Industrie;Grond-, weg- en waterbouwkundige werken;1998;4413;108.2;4369;102.0;90.0;125.0;0.0;-22.0;4413
2886;C Industrie;Grond-, weg- en waterbouwkundige werken;1999;4495;106.7;4413;100.0;88.0;126.0;0.0;20.0;4495
2887;C Industrie;Grond-, weg- en waterbouwkundige werken;2000;4678;106.9;4495;195.0;119.0;132.0;0.0;1.0;4678
2888;C Industrie;Grond-, weg- en waterbouwkundige werken;2001;4862;106.6;4678;241.0;121.0;139.0;0.0;-40.0;4862
2889;C Industrie;Grond-, weg- en waterbouwkundige werken;2002;5007;104.5;4862;200.0;87.0;143.0;0.0;0.0;5007
2890;C Industrie;Grond-, weg- en waterbouwkundige werken;2003;5141;102.8;5007;220.0;62.0;147.0;0.0;0.0;5141
2891;C Industrie;Grond-, weg- en waterbouwkundige werken;2004;5130;101.5;5141;40.0;79.0;147.0;0.0;16.0;5130
2892;C Industrie;Grond-, weg- en waterbouwkundige werken;2005;5124;100.0;5130;52.0;56.0;147.0;0.0;34.0;5124
2893;C Industrie;Grond-, weg- en waterbouwkundige werken;2006;5196;99.0;5124;160.0;64.0;151.0;0.0;-2.0;5196
2894;C Industrie;Grond-, weg- en waterbouwkundige werken;2007;5310;97.9;5196;202.0;98.0;155.0;0.0;-31.0;5310
2895;C Industrie;Grond-, weg- en waterbouwkundige werken;2008;5504;96.4;5310;270.0;104.0;160.0;0.0;-19.0;5504
2896;C Industrie;Grond-, weg- en waterbouwkundige werken;2009;5373;94.9;5523;-64.0;71.0;157.0;0.0;0.0;5373
2897;C Industrie;Grond-, weg- en waterbouwkundige werken;2010;5491;94.1;5410;160.0;82.0;161.0;0.0;0.0;5491
2898;C Industrie;Grond-, weg- en waterbouwkundige werken;2011;5518;91.9;5455;164.0;62.0;162.0;0.0;0.0;5518
2899;C Industrie;Grond-, weg- en waterbouwkundige werken;2012;5518;89.9;5518;;;;;;5518
2900;C Industrie;Totaal vervoermiddelen;1988;759;124.8;773;15.0;214.0;245.0;0.0;1.0;759
2901;C Industrie;Totaal vervoermiddelen;1989;754;121.4;759;16.0;222.0;243.0;0.0;0.0;754
2902;C Industrie;Totaal vervoermiddelen;1990;737;117.3;754;9.0;214.0;239.0;0.0;0.0;737
2903;C Industrie;Totaal vervoermiddelen;1991;740;115.9;737;11.0;229.0;238.0;0.0;0.0;740
2904;C Industrie;Totaal vervoermiddelen;1992;758;114.7;740;26.0;236.0;244.0;0.0;0.0;758
2905;C Industrie;Totaal vervoermiddelen;1993;978;147.9;758;7.0;470.0;254.0;0.0;-3.0;978
2906;C Industrie;Totaal vervoermiddelen;1994;1099;167.8;978;-6.0;391.0;263.0;0.0;-1.0;1099
2907;C Industrie;Totaal vervoermiddelen;1995;1265;194.3;1099;-2.0;441.0;271.0;-1.0;0.0;1265
2908;C Industrie;Totaal vervoermiddelen;1996;672;101.0;1265;12.0;250.0;277.0;-579.0;2.0;672
2909;C Industrie;Totaal vervoermiddelen;1997;730;110.0;672;-2.0;286.0;226.0;0.0;-1.0;730
2910;C Industrie;Totaal vervoermiddelen;1998;783;117.3;730;4.0;292.0;244.0;0.0;0.0;783
2911;C Industrie;Totaal vervoermiddelen;1999;823;123.4;783;0.0;301.0;259.0;-1.0;0.0;823
2912;C Industrie;Totaal vervoermiddelen;2000;857;125.0;823;23.0;286.0;275.0;0.0;0.0;857
2913;C Industrie;Totaal vervoermiddelen;2001;842;120.1;857;14.0;243.0;277.0;0.0;4.0;842
2914;C Industrie;Totaal vervoermiddelen;2002;787;112.2;842;5.0;205.0;265.0;0.0;0.0;787
2915;C Industrie;Totaal vervoermiddelen;2003;752;106.8;787;3.0;212.0;250.0;0.0;0.0;752
2916;C Industrie;Totaal vervoermiddelen;2004;725;102.4;752;5.0;208.0;239.0;0.0;0.0;725
2917;C Industrie;Totaal vervoermiddelen;2005;719;100.0;725;10.0;217.0;234.0;0.0;0.0;719
2918;C Industrie;Totaal vervoermiddelen;2006;734;101.0;719;7.0;242.0;234.0;0.0;1.0;734
2919;C Industrie;Totaal vervoermiddelen;2007;770;104.7;734;9.0;269.0;242.0;0.0;1.0;770
2920;C Industrie;Totaal vervoermiddelen;2008;831;114.3;770;-12.0;320.0;251.0;0.0;4.0;831
2921;C Industrie;Totaal vervoermiddelen;2009;848;117.5;832;-2.0;281.0;263.0;0.0;0.0;848
2922;C Industrie;Totaal vervoermiddelen;2010;827;114.2;841;4.0;243.0;260.0;0.0;0.0;827
2923;C Industrie;Totaal vervoermiddelen;2011;856;119.5;830;-10.0;295.0;259.0;0.0;0.0;856
2924;C Industrie;Totaal vervoermiddelen;2012;842;118.8;854;;;;;;842
2925;C Industrie;Personenauto's en overige wegvervoermid.;1988;759;124.8;773;15.0;214.0;245.0;0.0;1.0;759
2926;C Industrie;Personenauto's en overige wegvervoermid.;1989;754;121.4;759;16.0;222.0;243.0;0.0;0.0;754
2927;C Industrie;Personenauto's en overige wegvervoermid.;1990;737;117.3;754;9.0;214.0;239.0;0.0;0.0;737
2928;C Industrie;Personenauto's en overige wegvervoermid.;1991;740;115.9;737;11.0;229.0;238.0;0.0;0.0;740
2929;C Industrie;Personenauto's en overige wegvervoermid.;1992;758;114.7;740;26.0;236.0;244.0;0.0;0.0;758
2930;C Industrie;Personenauto's en overige wegvervoermid.;1993;743;111.3;758;7.0;220.0;242.0;0.0;0.0;743
2931;C Industrie;Personenauto's en overige wegvervoermid.;1994;701;105.8;743;-6.0;192.0;231.0;0.0;2.0;701
2932;C Industrie;Personenauto's en overige wegvervoermid.;1995;676;102.1;701;-1.0;199.0;222.0;-1.0;0.0;676
2933;C Industrie;Personenauto's en overige wegvervoermid.;1996;672;101.0;676;3.0;212.0;218.0;-2.0;2.0;672
2934;C Industrie;Personenauto's en overige wegvervoermid.;1997;730;110.0;672;-2.0;286.0;226.0;0.0;-1.0;730
2935;C Industrie;Personenauto's en overige wegvervoermid.;1998;783;117.3;730;4.0;292.0;244.0;0.0;0.0;783
2936;C Industrie;Personenauto's en overige wegvervoermid.;1999;823;123.4;783;0.0;301.0;259.0;-1.0;0.0;823
2937;C Industrie;Personenauto's en overige wegvervoermid.;2000;857;125.0;823;23.0;286.0;275.0;0.0;0.0;857
2938;C Industrie;Personenauto's en overige wegvervoermid.;2001;842;120.1;857;14.0;243.0;277.0;0.0;4.0;842
2939;C Industrie;Personenauto's en overige wegvervoermid.;2002;787;112.2;842;5.0;205.0;265.0;0.0;0.0;787
2940;C Industrie;Personenauto's en overige wegvervoermid.;2003;752;106.8;787;3.0;212.0;250.0;0.0;0.0;752
2941;C Industrie;Personenauto's en overige wegvervoermid.;2004;725;102.4;752;5.0;208.0;239.0;0.0;0.0;725
2942;C Industrie;Personenauto's en overige wegvervoermid.;2005;719;100.0;725;10.0;217.0;234.0;0.0;0.0;719
2943;C Industrie;Personenauto's en overige wegvervoermid.;2006;734;101.0;719;7.0;242.0;234.0;0.0;1.0;734
2944;C Industrie;Personenauto's en overige wegvervoermid.;2007;770;104.7;734;9.0;269.0;242.0;0.0;1.0;770
2945;C Industrie;Personenauto's en overige wegvervoermid.;2008;831;114.3;770;-12.0;320.0;251.0;0.0;4.0;831
2946;C Industrie;Personenauto's en overige wegvervoermid.;2009;848;117.5;832;-2.0;281.0;263.0;0.0;0.0;848
2947;C Industrie;Personenauto's en overige wegvervoermid.;2010;827;114.2;841;4.0;243.0;260.0;0.0;0.0;827
2948;C Industrie;Personenauto's en overige wegvervoermid.;2011;856;119.5;830;-10.0;295.0;259.0;0.0;0.0;856
2949;C Industrie;Personenauto's en overige wegvervoermid.;2012;842;118.8;854;;;;;;842
2950;C Industrie;Treinen en trams;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
2951;C Industrie;Treinen en trams;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
2952;C Industrie;Treinen en trams;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
2953;C Industrie;Treinen en trams;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
2954;C Industrie;Treinen en trams;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
2955;C Industrie;Treinen en trams;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
2956;C Industrie;Treinen en trams;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
2957;C Industrie;Treinen en trams;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
2958;C Industrie;Treinen en trams;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
2959;C Industrie;Treinen en trams;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
2960;C Industrie;Treinen en trams;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
2961;C Industrie;Treinen en trams;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
2962;C Industrie;Treinen en trams;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
2963;C Industrie;Treinen en trams;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
2964;C Industrie;Treinen en trams;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
2965;C Industrie;Treinen en trams;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
2966;C Industrie;Treinen en trams;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
2967;C Industrie;Treinen en trams;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
2968;C Industrie;Treinen en trams;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
2969;C Industrie;Treinen en trams;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
2970;C Industrie;Treinen en trams;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
2971;C Industrie;Treinen en trams;2009;0;;0;0.0;0.0;0.0;0.0;0.0;0
2972;C Industrie;Treinen en trams;2010;0;;0;0.0;0.0;0.0;0.0;0.0;0
2973;C Industrie;Treinen en trams;2011;0;;0;0.0;0.0;0.0;0.0;0.0;0
2974;C Industrie;Treinen en trams;2012;0;;0;;;;;;0
2975;C Industrie;Schepen;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
2976;C Industrie;Schepen;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
2977;C Industrie;Schepen;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
2978;C Industrie;Schepen;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
2979;C Industrie;Schepen;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
2980;C Industrie;Schepen;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
2981;C Industrie;Schepen;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
2982;C Industrie;Schepen;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
2983;C Industrie;Schepen;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
2984;C Industrie;Schepen;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
2985;C Industrie;Schepen;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
2986;C Industrie;Schepen;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
2987;C Industrie;Schepen;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
2988;C Industrie;Schepen;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
2989;C Industrie;Schepen;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
2990;C Industrie;Schepen;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
2991;C Industrie;Schepen;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
2992;C Industrie;Schepen;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
2993;C Industrie;Schepen;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
2994;C Industrie;Schepen;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
2995;C Industrie;Schepen;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
2996;C Industrie;Schepen;2009;0;;0;0.0;0.0;0.0;0.0;0.0;0
2997;C Industrie;Schepen;2010;0;;0;0.0;0.0;0.0;0.0;0.0;0
2998;C Industrie;Schepen;2011;0;;0;0.0;0.0;0.0;0.0;0.0;0
2999;C Industrie;Schepen;2012;0;;0;;;;;;0
3000;C Industrie;Vliegtuigen;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
3001;C Industrie;Vliegtuigen;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
3002;C Industrie;Vliegtuigen;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
3003;C Industrie;Vliegtuigen;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
3004;C Industrie;Vliegtuigen;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
3005;C Industrie;Vliegtuigen;1993;235;;0;0.0;250.0;12.0;0.0;-3.0;235
3006;C Industrie;Vliegtuigen;1994;398;;235;-1.0;199.0;32.0;0.0;-3.0;398
3007;C Industrie;Vliegtuigen;1995;589;;398;-1.0;242.0;49.0;0.0;0.0;589
3008;C Industrie;Vliegtuigen;1996;0;;589;9.0;38.0;59.0;-577.0;0.0;0
3009;C Industrie;Vliegtuigen;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
3010;C Industrie;Vliegtuigen;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
3011;C Industrie;Vliegtuigen;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
3012;C Industrie;Vliegtuigen;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
3013;C Industrie;Vliegtuigen;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
3014;C Industrie;Vliegtuigen;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
3015;C Industrie;Vliegtuigen;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
3016;C Industrie;Vliegtuigen;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
3017;C Industrie;Vliegtuigen;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
3018;C Industrie;Vliegtuigen;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
3019;C Industrie;Vliegtuigen;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
3020;C Industrie;Vliegtuigen;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
3021;C Industrie;Vliegtuigen;2009;0;;0;0.0;0.0;0.0;0.0;0.0;0
3022;C Industrie;Vliegtuigen;2010;0;;0;0.0;0.0;0.0;0.0;0.0;0
3023;C Industrie;Vliegtuigen;2011;0;;0;0.0;0.0;0.0;0.0;0.0;0
3024;C Industrie;Vliegtuigen;2012;0;;0;;;;;;0
3025;C Industrie;Machines en installaties;1988;50809;79.8;48609;591.0;4508.0;2897.0;-16.0;15.0;50809
3026;C Industrie;Machines en installaties;1989;53421;81.9;50809;1216.0;4433.0;3055.0;-4.0;22.0;53421
3027;C Industrie;Machines en installaties;1990;56449;84.6;53421;1201.0;5016.0;3208.0;-8.0;27.0;56449
