ID;SBI2008;Perioden;OpenstaandeVacatures_1;OntstaneVacatures_2;VervuldeVacatures_3
2151;O Openbaar bestuur en overheidsdiensten;2007 2e kwartaal;0.8;0.5;0.8
2152;O Openbaar bestuur en overheidsdiensten;2007 3e kwartaal;0.7;0.5;0.6
2153;O Openbaar bestuur en overheidsdiensten;2007 4e kwartaal;1.2;1.2;0.7
2154;O Openbaar bestuur en overheidsdiensten;2007 jaargem. /jaartotaal;1.0;3.0;3.0
2155;O Openbaar bestuur en overheidsdiensten;2008 1e kwartaal;1.0;0.5;0.8
2156;O Openbaar bestuur en overheidsdiensten;2008 2e kwartaal;1.0;0.7;0.7
2157;O Openbaar bestuur en overheidsdiensten;2008 3e kwartaal;0.9;1.0;1.1
2158;O Openbaar bestuur en overheidsdiensten;2008 4e kwartaal;0.9;0.5;0.5
2159;O Openbaar bestuur en overheidsdiensten;2008 jaargem. /jaartotaal;1.0;3.0;3.0
2160;O Openbaar bestuur en overheidsdiensten;2009 1e kwartaal;1.1;0.7;0.5
2161;O Openbaar bestuur en overheidsdiensten;2009 2e kwartaal;1.4;0.6;0.4
2162;O Openbaar bestuur en overheidsdiensten;2009 3e kwartaal;0.5;0.4;1.5
2163;O Openbaar bestuur en overheidsdiensten;2009 4e kwartaal;1.0;0.9;0.3
2164;O Openbaar bestuur en overheidsdiensten;2009 jaargem. /jaartotaal;1.0;3.0;3.0
2165;O Openbaar bestuur en overheidsdiensten;2010 1e kwartaal;0.7;0.2;0.5
2166;O Openbaar bestuur en overheidsdiensten;2010 2e kwartaal;0.7;0.3;0.2
2167;O Openbaar bestuur en overheidsdiensten;2010 3e kwartaal;0.2;0.4;0.8
2168;O Openbaar bestuur en overheidsdiensten;2010 4e kwartaal;0.2;0.3;0.3
2169;O Openbaar bestuur en overheidsdiensten;2010 jaargem. /jaartotaal;0.6;1.0;2.0
2170;O Openbaar bestuur en overheidsdiensten;2011 1e kwartaal;0.2;0.0;0.0
2171;O Openbaar bestuur en overheidsdiensten;2011 2e kwartaal;0.3;0.0;0.0
2172;O Openbaar bestuur en overheidsdiensten;2011 3e kwartaal;0.5;1.0;0.0
2173;O Openbaar bestuur en overheidsdiensten;2011 4e kwartaal;0.5;4.0;0.0
2174;O Openbaar bestuur en overheidsdiensten;2011 jaargem. /jaartotaal;0.3;1.0;1.0
2175;O Openbaar bestuur en overheidsdiensten;2012 1e kwartaal;0.5;4.0;1.0
2176;O Openbaar bestuur en overheidsdiensten;2012 2e kwartaal;0.4;4.0;0.0
2177;O Openbaar bestuur en overheidsdiensten;2012 3e kwartaal;0.4;5.0;0.0
2178;O Openbaar bestuur en overheidsdiensten;2012 4e kwartaal;0.4;4.0;0.0
2179;O Openbaar bestuur en overheidsdiensten;2012 jaargem. /jaartotaal;0.4;1.0;1.0
2180;O Openbaar bestuur en overheidsdiensten;2013 1e kwartaal;0.4;6.0;0.0
2181;O Openbaar bestuur en overheidsdiensten;2013 2e kwartaal;0.3;5.0;0.0
2182;O Openbaar bestuur en overheidsdiensten;2013 3e kwartaal;0.4;0.0;0.0
2183;O Openbaar bestuur en overheidsdiensten;2013 4e kwartaal;0.5;0.0;0.0
2184;O Openbaar bestuur en overheidsdiensten;2013 jaargem. /jaartotaal;0.4;1.0;1.0
2185;O Openbaar bestuur en overheidsdiensten;2014 1e kwartaal;0.6;1.0;1.0
2186;O Openbaar bestuur en overheidsdiensten;2014 2e kwartaal;0.4;0.0;1.0
2187;O Openbaar bestuur en overheidsdiensten;2014 3e kwartaal;0.6;1.0;0.0
2188;O Openbaar bestuur en overheidsdiensten;2014 4e kwartaal;0.6;1.0;0.0
2189;O Openbaar bestuur en overheidsdiensten;2014 jaargem. /jaartotaal;0.5;2.0;2.0
2190;O Openbaar bestuur en overheidsdiensten;2015 1e kwartaal;0.6;1.0;1.0
2191;O Openbaar bestuur en overheidsdiensten;2015 2e kwartaal;0.4;0.0;1.0
2192;O Openbaar bestuur en overheidsdiensten;2015 3e kwartaal;0.3;0.0;0.0
2193;O Openbaar bestuur en overheidsdiensten;2015 4e kwartaal;0.5;1.0;1.0
2194;O Openbaar bestuur en overheidsdiensten;2015 jaargem. /jaartotaal;0.5;2.0;2.0
2195;O Openbaar bestuur en overheidsdiensten;2016 1e kwartaal;0.5;1.0;1.0
2196;O Openbaar bestuur en overheidsdiensten;2016 2e kwartaal;0.3;0.0;1.0
2197;O Openbaar bestuur en overheidsdiensten;2016 3e kwartaal;0.4;1.0;0.0
2198;O Openbaar bestuur en overheidsdiensten;2016 4e kwartaal;0.5;1.0;1.0
2199;O Openbaar bestuur en overheidsdiensten;2016 jaargem. /jaartotaal;0.4;2.0;2.0
2200;O Openbaar bestuur en overheidsdiensten;2017 1e kwartaal;0.6;1.0;1.0
2201;O Openbaar bestuur en overheidsdiensten;2017 2e kwartaal;0.4;1.0;1.0
2202;O Openbaar bestuur en overheidsdiensten;2017 3e kwartaal;0.4;0.0;0.0
2203;O Openbaar bestuur en overheidsdiensten;2017 4e kwartaal;0.7;1.0;1.0
2204;O Openbaar bestuur en overheidsdiensten;2017 jaargem. /jaartotaal;0.5;3.0;2.0
2205;O Openbaar bestuur en overheidsdiensten;2018 1e kwartaal;0.8;1.0;1.0
2206;O Openbaar bestuur en overheidsdiensten;2018 2e kwartaal;0.5;1.0;1.0
2207;O Openbaar bestuur en overheidsdiensten;2018 3e kwartaal;0.5;1.0;1.0
2208;O Openbaar bestuur en overheidsdiensten;2018 4e kwartaal;0.7;1.0;1.0
2209;O Openbaar bestuur en overheidsdiensten;2018 jaargem. /jaartotaal;0.6;3.0;3.0
2210;O Openbaar bestuur en overheidsdiensten;2019 1e kwartaal;0.7;1.0;1.0
2211;O Openbaar bestuur en overheidsdiensten;2019 2e kwartaal;0.7;1.0;1.0
2212;O Openbaar bestuur en overheidsdiensten;2019 3e kwartaal;0.8;1.0;1.0
2213;O Openbaar bestuur en overheidsdiensten;2019 4e kwartaal;0.8;1.0;1.0
2214;O Openbaar bestuur en overheidsdiensten;2019 jaargem. /jaartotaal;0.7;3.0;2.0
2215;O Openbaar bestuur en overheidsdiensten;2020 1e kwartaal;0.6;1.0;1.0
2216;O Openbaar bestuur en overheidsdiensten;2020 2e kwartaal;0.5;0.0;1.0
2217;O Openbaar bestuur en overheidsdiensten;2020 3e kwartaal;0.6;1.0;1.0
2218;O Openbaar bestuur en overheidsdiensten;2020 4e kwartaal;0.7;1.0;1.0
2219;O Openbaar bestuur en overheidsdiensten;2020 jaargem. /jaartotaal;0.6;3.0;3.0
2220;O Openbaar bestuur en overheidsdiensten;2021 1e kwartaal;0.7;1.0;1.0
2221;O Openbaar bestuur en overheidsdiensten;2021 2e kwartaal;1.1;1.0;1.0
2222;O Openbaar bestuur en overheidsdiensten;2021 3e kwartaal;1.2;1.0;1.0
2223;O Openbaar bestuur en overheidsdiensten;2021 4e kwartaal;1.1;1.0;1.0
2224;O Openbaar bestuur en overheidsdiensten;2021 jaargem. /jaartotaal;1.0;4.0;3.0
2225;O Openbaar bestuur en overheidsdiensten;2022 1e kwartaal;1.1;1.0;1.0
2226;O Openbaar bestuur en overheidsdiensten;2022 2e kwartaal;1.1;1.0;1.0
2227;O Openbaar bestuur en overheidsdiensten;2022 3e kwartaal;1.5;1.0;1.0
2228;O Openbaar bestuur en overheidsdiensten;2022 4e kwaraal;1.0;1.0;1.0
2229;O Openbaar bestuur en overheidsdiensten;2022 jaargem. /jaartotaal;1.2;5.0;5.0
2230;O Openbaar bestuur en overheidsdiensten;2023 1e kwartaal;1.0;1.0;1.0
2231;O Openbaar bestuur en overheidsdiensten;2023 2e kwartaal;0.8;1.0;1.0
2232;O Openbaar bestuur en overheidsdiensten;2023 3e kwartaal;0.8;1.0;1.0
2233;O Openbaar bestuur en overheidsdiensten;2023 4e kwartaal;0.7;1.0;1.0
2234;O Openbaar bestuur en overheidsdiensten;2023 jaargem. /jaartotaal;0.8;3.0;4.0
2235;O Openbaar bestuur en overheidsdiensten;2024 1e kwartaal;0.9;1.0;1.0
2236;O Openbaar bestuur en overheidsdiensten;2024 2e kwartaal;0.8;1.0;1.0
2237;O Openbaar bestuur en overheidsdiensten;2024 3e kwartaal;0.7;1.0;1.0
2238;O Openbaar bestuur en overheidsdiensten;2024 4e kwartaal;0.5;1.0;1.0
2239;O Openbaar bestuur en overheidsdiensten;2024 jaargem. /jaartotaal;0.7;3.0;4.0
2240;P Onderwijs;1997 1e kwartaal;0.6;1.1;1.2
2241;P Onderwijs;1997 2e kwartaal;0.4;0.8;1.0
2242;P Onderwijs;1997 3e kwartaal;0.3;0.8;0.9
2243;P Onderwijs;1997 4e kwartaal;0.5;0.8;0.7
2244;P Onderwijs;1997 jaargem. /jaartotaal;;4.0;4.0
2245;P Onderwijs;1998 1e kwartaal;0.9;1.6;1.2
2246;P Onderwijs;1998 2e kwartaal;1.1;1.2;1.0
2247;P Onderwijs;1998 3e kwartaal;1.4;4.1;3.8
2248;P Onderwijs;1998 4e kwartaal;1.7;1.6;1.3
2249;P Onderwijs;1998 jaargem. /jaartotaal;1.1;9.0;7.0
2250;P Onderwijs;1999 1e kwartaal;1.5;1.5;1.8
2251;P Onderwijs;1999 2e kwartaal;1.4;1.3;1.4
2252;P Onderwijs;1999 3e kwartaal;1.2;1.4;1.6
2253;P Onderwijs;1999 4e kwartaal;1.1;1.3;1.4
2254;P Onderwijs;1999 jaargem. /jaartotaal;1.4;6.0;6.0
2255;P Onderwijs;2000 1e kwartaal;2.2;2.5;1.4
2256;P Onderwijs;2000 2e kwartaal;2.0;1.6;1.9
2257;P Onderwijs;2000 3e kwartaal;1.5;1.6;2.1
2258;P Onderwijs;2000 4e kwartaal;1.9;1.8;1.5
2259;P Onderwijs;2000 jaargem. /jaartotaal;1.8;8.0;7.0
2260;P Onderwijs;2001 1e kwartaal;2.0;1.8;1.7
2261;P Onderwijs;2001 2e kwartaal;2.2;2.1;2.0
2262;P Onderwijs;2001 3e kwartaal;2.2;2.0;2.0
2263;P Onderwijs;2001 4e kwartaal;2.1;1.3;1.4
2264;P Onderwijs;2001 jaargem. /jaartotaal;2.1;7.0;7.0
2265;P Onderwijs;2002 1e kwartaal;1.2;1.1;2.1
2266;P Onderwijs;2002 2e kwartaal;1.1;1.3;1.4
2267;P Onderwijs;2002 3e kwartaal;0.7;1.0;1.4
2268;P Onderwijs;2002 4e kwartaal;0.8;1.0;0.9
2269;P Onderwijs;2002 jaargem. /jaartotaal;1.1;4.0;6.0
2270;P Onderwijs;2003 1e kwartaal;1.1;1.6;1.4
2271;P Onderwijs;2003 2e kwartaal;1.1;1.2;1.1
2272;P Onderwijs;2003 3e kwartaal;0.5;0.7;1.3
2273;P Onderwijs;2003 4e kwartaal;0.5;0.9;0.9
2274;P Onderwijs;2003 jaargem. /jaartotaal;0.8;4.0;5.0
2275;P Onderwijs;2004 1e kwartaal;1.0;1.3;0.8
2276;P Onderwijs;2004 2e kwartaal;1.0;1.6;1.5
2277;P Onderwijs;2004 3e kwartaal;0.9;1.4;1.6
2278;P Onderwijs;2004 4e kwartaal;0.9;1.3;1.3
2279;P Onderwijs;2004 jaargem. /jaartotaal;0.9;6.0;5.0
2280;P Onderwijs;2005 1e kwartaal;1.6;2.6;1.8
2281;P Onderwijs;2005 2e kwartaal;1.4;2.2;2.3
2282;P Onderwijs;2005 3e kwartaal;1.3;2.8;2.9
2283;P Onderwijs;2005 4e kwartaal;1.4;2.1;2.1
2284;P Onderwijs;2005 jaargem. /jaartotaal;1.4;10.0;9.0
2285;P Onderwijs;2006 1e kwartaal;1.7;2.4;2.1
2286;P Onderwijs;2006 2e kwartaal;2.4;3.1;2.4
2287;P Onderwijs;2006 3e kwartaal;1.5;2.8;3.6
2288;P Onderwijs;2006 4e kwartaal;2.0;2.5;2.0
2289;P Onderwijs;2006 jaargem. /jaartotaal;1.8;11.0;10.0
2290;P Onderwijs;2007 1e kwartaal;2.3;2.5;2.3
2291;P Onderwijs;2007 2e kwartaal;3.0;3.6;2.9
2292;P Onderwijs;2007 3e kwartaal;2.0;3.1;4.1
2293;P Onderwijs;2007 4e kwartaal;1.9;2.1;2.3
2294;P Onderwijs;2007 jaargem. /jaartotaal;2.3;11.0;11.0
2295;P Onderwijs;2008 1e kwartaal;2.3;2.5;2.1
2296;P Onderwijs;2008 2e kwartaal;2.9;3.2;2.7
2297;P Onderwijs;2008 3e kwartaal;2.2;3.0;3.7
2298;P Onderwijs;2008 4e kwartaal;1.4;1.8;2.6
2299;P Onderwijs;2008 jaargem. /jaartotaal;2.2;11.0;11.0
2300;P Onderwijs;2009 1e kwartaal;1.2;2.4;2.6
2301;P Onderwijs;2009 2e kwartaal;1.6;2.4;2.0
2302;P Onderwijs;2009 3e kwartaal;0.9;1.3;1.9
2303;P Onderwijs;2009 4e kwartaal;0.8;1.2;1.4
2304;P Onderwijs;2009 jaargem. /jaartotaal;1.2;7.0;8.0
2305;P Onderwijs;2010 1e kwartaal;0.9;1.4;1.3
2306;P Onderwijs;2010 2e kwartaal;1.3;1.8;1.4
2307;P Onderwijs;2010 3e kwartaal;1.1;2.3;2.5
2308;P Onderwijs;2010 4e kwartaal;1.2;1.5;1.5
2309;P Onderwijs;2010 jaargem. /jaartotaal;1.1;7.0;7.0
2310;P Onderwijs;2011 1e kwartaal;1.2;1.0;2.0
2311;P Onderwijs;2011 2e kwartaal;1.5;2.0;1.0
2312;P Onderwijs;2011 3e kwartaal;1.3;2.0;2.0
2313;P Onderwijs;2011 4e kwartaal;1.1;2.0;2.0
2314;P Onderwijs;2011 jaargem. /jaartotaal;1.3;7.0;7.0
2315;P Onderwijs;2012 1e kwartaal;1.2;2.0;2.0
2316;P Onderwijs;2012 2e kwartaal;1.3;2.0;2.0
2317;P Onderwijs;2012 3e kwartaal;1.2;2.0;2.0
2318;P Onderwijs;2012 4e kwartaal;0.9;1.0;1.0
2319;P Onderwijs;2012 jaargem. /jaartotaal;1.1;7.0;7.0
2320;P Onderwijs;2013 1e kwartaal;0.6;1.0;1.0
2321;P Onderwijs;2013 2e kwartaal;1.1;2.0;1.0
2322;P Onderwijs;2013 3e kwartaal;0.6;1.0;2.0
2323;P Onderwijs;2013 4e kwartaal;0.7;1.0;1.0
2324;P Onderwijs;2013 jaargem. /jaartotaal;0.8;6.0;5.0
2325;P Onderwijs;2014 1e kwartaal;0.8;1.0;1.0
2326;P Onderwijs;2014 2e kwartaal;1.0;2.0;2.0
2327;P Onderwijs;2014 3e kwartaal;0.8;2.0;2.0
2328;P Onderwijs;2014 4e kwartaal;0.6;1.0;1.0
2329;P Onderwijs;2014 jaargem. /jaartotaal;0.8;6.0;6.0
2330;P Onderwijs;2015 1e kwartaal;0.8;1.0;1.0
2331;P Onderwijs;2015 2e kwartaal;1.0;2.0;2.0
2332;P Onderwijs;2015 3e kwartaal;0.8;2.0;2.0
2333;P Onderwijs;2015 4e kwartaal;1.0;2.0;2.0
2334;P Onderwijs;2015 jaargem. /jaartotaal;0.9;8.0;7.0
2335;P Onderwijs;2016 1e kwartaal;1.4;2.0;2.0
2336;P Onderwijs;2016 2e kwartaal;1.2;2.0;2.0
2337;P Onderwijs;2016 3e kwartaal;1.5;2.0;2.0
2338;P Onderwijs;2016 4e kwartaal;1.4;2.0;2.0
2339;P Onderwijs;2016 jaargem. /jaartotaal;1.3;8.0;8.0
2340;P Onderwijs;2017 1e kwartaal;1.7;2.0;2.0
2341;P Onderwijs;2017 2e kwartaal;1.9;2.0;2.0
2342;P Onderwijs;2017 3e kwartaal;1.6;2.0;2.0
2343;P Onderwijs;2017 4e kwartaal;1.6;2.0;2.0
2344;P Onderwijs;2017 jaargem. /jaartotaal;1.7;9.0;9.0
2345;P Onderwijs;2018 1e kwartaal;1.6;2.0;2.0
2346;P Onderwijs;2018 2e kwartaal;2.0;2.0;2.0
2347;P Onderwijs;2018 3e kwartaal;1.7;2.0;3.0
2348;P Onderwijs;2018 4e kwartaal;1.7;2.0;2.0
2349;P Onderwijs;2018 jaargem. /jaartotaal;1.7;9.0;9.0
2350;P Onderwijs;2019 1e kwartaal;2.2;3.0;3.0
2351;P Onderwijs;2019 2e kwartaal;2.1;3.0;3.0
2352;P Onderwijs;2019 3e kwartaal;2.2;3.0;3.0
2353;P Onderwijs;2019 4e kwartaal;2.1;3.0;3.0
2354;P Onderwijs;2019 jaargem. /jaartotaal;2.1;12.0;11.0
2355;P Onderwijs;2020 1e kwartaal;1.3;2.0;3.0
2356;P Onderwijs;2020 2e kwartaal;1.3;2.0;2.0
2357;P Onderwijs;2020 3e kwartaal;1.7;3.0;3.0
2358;P Onderwijs;2020 4e kwartaal;1.6;3.0;3.0
2359;P Onderwijs;2020 jaargem. /jaartotaal;1.6;10.0;10.0
2360;P Onderwijs;2021 1e kwartaal;2.2;3.0;3.0
2361;P Onderwijs;2021 2e kwartaal;2.7;3.0;3.0
2362;P Onderwijs;2021 3e kwartaal;2.6;4.0;4.0
2363;P Onderwijs;2021 4e kwartaal;3.2;4.0;3.0
2364;P Onderwijs;2021 jaargem. /jaartotaal;2.5;14.0;13.0
2365;P Onderwijs;2022 1e kwartaal;3.1;3.0;3.0
2366;P Onderwijs;2022 2e kwartaal;3.7;4.0;3.0
2367;P Onderwijs;2022 3e kwartaal;3.4;4.0;5.0
2368;P Onderwijs;2022 4e kwaraal;2.8;3.0;4.0
2369;P Onderwijs;2022 jaargem. /jaartotaal;3.3;14.0;15.0
2370;P Onderwijs;2023 1e kwartaal;3.2;4.0;3.0
2371;P Onderwijs;2023 2e kwartaal;3.0;3.0;3.0
2372;P Onderwijs;2023 3e kwartaal;2.9;4.0;4.0
2373;P Onderwijs;2023 4e kwartaal;2.7;3.0;3.0
2374;P Onderwijs;2023 jaargem. /jaartotaal;3.0;13.0;13.0
2375;P Onderwijs;2024 1e kwartaal;3.5;4.0;3.0
2376;P Onderwijs;2024 2e kwartaal;3.7;4.0;4.0
2377;P Onderwijs;2024 3e kwartaal;3.2;3.0;4.0
2378;P Onderwijs;2024 4e kwartaal;2.6;3.0;4.0
2379;P Onderwijs;2024 jaargem. /jaartotaal;3.2;14.0;14.0
2380;Q Gezondheids- en welzijnszorg;1997 1e kwartaal;8.5;15.8;15.1
2381;Q Gezondheids- en welzijnszorg;1997 2e kwartaal;8.4;16.2;16.3
2382;Q Gezondheids- en welzijnszorg;1997 3e kwartaal;8.7;17.3;17.1
2383;Q Gezondheids- en welzijnszorg;1997 4e kwartaal;10.3;18.3;16.7
2384;Q Gezondheids- en welzijnszorg;1997 jaargem. /jaartotaal;;68.0;65.0
2385;Q Gezondheids- en welzijnszorg;1998 1e kwartaal;12.5;21.2;19.1
2386;Q Gezondheids- en welzijnszorg;1998 2e kwartaal;12.4;19.8;19.9
2387;Q Gezondheids- en welzijnszorg;1998 3e kwartaal;11.8;20.5;21.0
2388;Q Gezondheids- en welzijnszorg;1998 4e kwartaal;11.8;19.7;19.8
2389;Q Gezondheids- en welzijnszorg;1998 jaargem. /jaartotaal;11.9;81.0;80.0
2390;Q Gezondheids- en welzijnszorg;1999 1e kwartaal;13.6;22.1;20.3
2391;Q Gezondheids- en welzijnszorg;1999 2e kwartaal;14.9;24.4;23.1
2392;Q Gezondheids- en welzijnszorg;1999 3e kwartaal;15.2;22.9;22.6
2393;Q Gezondheids- en welzijnszorg;1999 4e kwartaal;16.5;23.0;21.7
2394;Q Gezondheids- en welzijnszorg;1999 jaargem. /jaartotaal;14.5;92.0;88.0
2395;Q Gezondheids- en welzijnszorg;2000 1e kwartaal;17.5;26.4;25.4
2396;Q Gezondheids- en welzijnszorg;2000 2e kwartaal;16.9;25.6;26.2
2397;Q Gezondheids- en welzijnszorg;2000 3e kwartaal;17.2;24.7;24.4
2398;Q Gezondheids- en welzijnszorg;2000 4e kwartaal;19.3;26.1;24.0
2399;Q Gezondheids- en welzijnszorg;2000 jaargem. /jaartotaal;17.3;103.0;100.0
2400;Q Gezondheids- en welzijnszorg;2001 1e kwartaal;21.4;30.3;28.2
2401;Q Gezondheids- en welzijnszorg;2001 2e kwartaal;22.1;30.3;29.6
2402;Q Gezondheids- en welzijnszorg;2001 3e kwartaal;20.8;25.8;27.1
2403;Q Gezondheids- en welzijnszorg;2001 4e kwartaal;19.7;24.7;25.8
2404;Q Gezondheids- en welzijnszorg;2001 jaargem. /jaartotaal;20.9;111.0;111.0
2405;Q Gezondheids- en welzijnszorg;2002 1e kwartaal;22.4;28.4;25.7
2406;Q Gezondheids- en welzijnszorg;2002 2e kwartaal;19.3;24.6;27.7
2407;Q Gezondheids- en welzijnszorg;2002 3e kwartaal;17.9;24.4;25.8
2408;Q Gezondheids- en welzijnszorg;2002 4e kwartaal;17.3;22.6;23.1
2409;Q Gezondheids- en welzijnszorg;2002 jaargem. /jaartotaal;19.5;100.0;102.0
2410;Q Gezondheids- en welzijnszorg;2003 1e kwartaal;16.5;22.5;23.4
2411;Q Gezondheids- en welzijnszorg;2003 2e kwartaal;15.8;23.2;23.9
2412;Q Gezondheids- en welzijnszorg;2003 3e kwartaal;12.2;18.2;21.9
2413;Q Gezondheids- en welzijnszorg;2003 4e kwartaal;11.2;18.1;19.1
2414;Q Gezondheids- en welzijnszorg;2003 jaargem. /jaartotaal;14.7;82.0;88.0
2415;Q Gezondheids- en welzijnszorg;2004 1e kwartaal;13.0;19.2;17.4
2416;Q Gezondheids- en welzijnszorg;2004 2e kwartaal;14.0;22.3;21.3
2417;Q Gezondheids- en welzijnszorg;2004 3e kwartaal;13.0;19.7;20.7
2418;Q Gezondheids- en welzijnszorg;2004 4e kwartaal;12.5;19.7;20.2
2419;Q Gezondheids- en welzijnszorg;2004 jaargem. /jaartotaal;13.0;81.0;80.0
2420;Q Gezondheids- en welzijnszorg;2005 1e kwartaal;14.7;22.7;20.4
2421;Q Gezondheids- en welzijnszorg;2005 2e kwartaal;14.8;21.4;21.3
2422;Q Gezondheids- en welzijnszorg;2005 3e kwartaal;14.0;20.4;21.2
2423;Q Gezondheids- en welzijnszorg;2005 4e kwartaal;16.4;24.7;22.2
2424;Q Gezondheids- en welzijnszorg;2005 jaargem. /jaartotaal;14.5;89.0;85.0
2425;Q Gezondheids- en welzijnszorg;2006 1e kwartaal;18.3;26.7;24.9
2426;Q Gezondheids- en welzijnszorg;2006 2e kwartaal;21.8;29.6;26.1
2427;Q Gezondheids- en welzijnszorg;2006 3e kwartaal;18.1;24.8;28.5
2428;Q Gezondheids- en welzijnszorg;2006 4e kwartaal;20.6;29.2;26.7
2429;Q Gezondheids- en welzijnszorg;2006 jaargem. /jaartotaal;19.2;110.0;106.0
2430;Q Gezondheids- en welzijnszorg;2007 1e kwartaal;23.3;32.5;29.7
2431;Q Gezondheids- en welzijnszorg;2007 2e kwartaal;24.8;30.7;29.2
2432;Q Gezondheids- en welzijnszorg;2007 3e kwartaal;24.6;31.4;31.6
2433;Q Gezondheids- en welzijnszorg;2007 4e kwartaal;25.4;28.7;27.9
2434;Q Gezondheids- en welzijnszorg;2007 jaargem. /jaartotaal;23.9;123.0;118.0
2435;Q Gezondheids- en welzijnszorg;2008 1e kwartaal;27.1;32.8;31.1
2436;Q Gezondheids- en welzijnszorg;2008 2e kwartaal;26.6;32.6;33.1
2437;Q Gezondheids- en welzijnszorg;2008 3e kwartaal;26.9;32.1;31.7
2438;Q Gezondheids- en welzijnszorg;2008 4e kwartaal;24.8;29.0;31.2
2439;Q Gezondheids- en welzijnszorg;2008 jaargem. /jaartotaal;26.4;127.0;127.0
2440;Q Gezondheids- en welzijnszorg;2009 1e kwartaal;22.3;27.1;29.6
2441;Q Gezondheids- en welzijnszorg;2009 2e kwartaal;20.2;26.4;28.5
2442;Q Gezondheids- en welzijnszorg;2009 3e kwartaal;19.1;25.4;26.7
2443;Q Gezondheids- en welzijnszorg;2009 4e kwartaal;18.7;25.3;25.6
2444;Q Gezondheids- en welzijnszorg;2009 jaargem. /jaartotaal;20.8;104.0;110.0
2445;Q Gezondheids- en welzijnszorg;2010 1e kwartaal;18.6;24.7;24.7
2446;Q Gezondheids- en welzijnszorg;2010 2e kwartaal;17.7;24.7;25.6
2447;Q Gezondheids- en welzijnszorg;2010 3e kwartaal;16.3;22.4;23.8
2448;Q Gezondheids- en welzijnszorg;2010 4e kwartaal;16.6;24.9;24.6
2449;Q Gezondheids- en welzijnszorg;2010 jaargem. /jaartotaal;17.6;97.0;99.0
2450;Q Gezondheids- en welzijnszorg;2011 1e kwartaal;18.7;27.0;25.0
2451;Q Gezondheids- en welzijnszorg;2011 2e kwartaal;18.3;26.0;27.0
2452;Q Gezondheids- en welzijnszorg;2011 3e kwartaal;17.0;25.0;26.0
2453;Q Gezondheids- en welzijnszorg;2011 4e kwartaal;16.4;23.0;24.0
2454;Q Gezondheids- en welzijnszorg;2011 jaargem. /jaartotaal;17.6;101.0;101.0
2455;Q Gezondheids- en welzijnszorg;2012 1e kwartaal;16.2;22.0;23.0
2456;Q Gezondheids- en welzijnszorg;2012 2e kwartaal;15.6;23.0;24.0
2457;Q Gezondheids- en welzijnszorg;2012 3e kwartaal;13.8;20.0;22.0
2458;Q Gezondheids- en welzijnszorg;2012 4e kwartaal;13.3;21.0;21.0
2459;Q Gezondheids- en welzijnszorg;2012 jaargem. /jaartotaal;15.1;87.0;90.0
2460;Q Gezondheids- en welzijnszorg;2013 1e kwartaal;12.7;21.0;22.0
2461;Q Gezondheids- en welzijnszorg;2013 2e kwartaal;10.9;19.0;21.0
2462;Q Gezondheids- en welzijnszorg;2013 3e kwartaal;9.3;18.0;19.0
2463;Q Gezondheids- en welzijnszorg;2013 4e kwartaal;9.5;18.0;18.0
2464;Q Gezondheids- en welzijnszorg;2013 jaargem. /jaartotaal;11.1;78.0;82.0
2465;Q Gezondheids- en welzijnszorg;2014 1e kwartaal;10.8;20.0;19.0
2466;Q Gezondheids- en welzijnszorg;2014 2e kwartaal;11.4;22.0;21.0
2467;Q Gezondheids- en welzijnszorg;2014 3e kwartaal;11.1;21.0;21.0
2468;Q Gezondheids- en welzijnszorg;2014 4e kwartaal;11.9;22.0;21.0
2469;Q Gezondheids- en welzijnszorg;2014 jaargem. /jaartotaal;11.0;84.0;82.0
2470;Q Gezondheids- en welzijnszorg;2015 1e kwartaal;13.4;24.0;22.0
2471;Q Gezondheids- en welzijnszorg;2015 2e kwartaal;14.2;25.0;25.0
2472;Q Gezondheids- en welzijnszorg;2015 3e kwartaal;13.8;23.0;23.0
2473;Q Gezondheids- en welzijnszorg;2015 4e kwartaal;14.5;25.0;24.0
2474;Q Gezondheids- en welzijnszorg;2015 jaargem. /jaartotaal;13.7;97.0;94.0
2475;Q Gezondheids- en welzijnszorg;2016 1e kwartaal;18.5;29.0;25.0
2476;Q Gezondheids- en welzijnszorg;2016 2e kwartaal;19.3;30.0;30.0
2477;Q Gezondheids- en welzijnszorg;2016 3e kwartaal;20.0;30.0;29.0
2478;Q Gezondheids- en welzijnszorg;2016 4e kwartaal;21.2;31.0;29.0
2479;Q Gezondheids- en welzijnszorg;2016 jaargem. /jaartotaal;18.9;121.0;114.0
2480;Q Gezondheids- en welzijnszorg;2017 1e kwartaal;24.3;33.0;30.0
2481;Q Gezondheids- en welzijnszorg;2017 2e kwartaal;24.8;35.0;34.0
2482;Q Gezondheids- en welzijnszorg;2017 3e kwartaal;24.4;33.0;34.0
2483;Q Gezondheids- en welzijnszorg;2017 4e kwartaal;26.5;34.0;32.0
2484;Q Gezondheids- en welzijnszorg;2017 jaargem. /jaartotaal;24.3;135.0;130.0
2485;Q Gezondheids- en welzijnszorg;2018 1e kwartaal;28.4;37.0;35.0
2486;Q Gezondheids- en welzijnszorg;2018 2e kwartaal;29.2;37.0;36.0
2487;Q Gezondheids- en welzijnszorg;2018 3e kwartaal;30.7;39.0;37.0
