ID;BeroepsEnEigenVervoer;Vervoerstromen;LandVanLadenLossen;Landen;Perioden;VervoerdGewicht_1
1377;Beroeps- en eigen vervoer;6;1;8;1998;272.0
1378;Beroeps- en eigen vervoer;6;1;8;1999;257.0
1379;Beroeps- en eigen vervoer;6;1;8;2000;224.0
1380;Beroeps- en eigen vervoer;6;1;8;2001;171.0
1381;Beroeps- en eigen vervoer;6;1;8;2002;182.0
1382;Beroeps- en eigen vervoer;6;1;8;2003;187.0
1383;Beroeps- en eigen vervoer;6;1;8;2004;197.0
1384;Beroeps- en eigen vervoer;6;1;8;2005;163.0
1385;Beroeps- en eigen vervoer;6;1;8;2006;337.0
1386;Beroeps- en eigen vervoer;6;1;8;2007;216.0
1387;Beroeps- en eigen vervoer;6;1;8;2008;172.0
1388;Beroeps- en eigen vervoer;6;1;8;2009;214.0
1389;Beroeps- en eigen vervoer;6;1;8;2010;233.0
1390;Beroeps- en eigen vervoer;6;1;8;2011;252.0
1391;Beroeps- en eigen vervoer;6;1;8;2012;165.0
1392;Beroeps- en eigen vervoer;6;1;9;1997;192.0
1393;Beroeps- en eigen vervoer;6;1;9;1998;219.0
1394;Beroeps- en eigen vervoer;6;1;9;1999;185.0
1395;Beroeps- en eigen vervoer;6;1;9;2000;152.0
1396;Beroeps- en eigen vervoer;6;1;9;2001;135.0
1397;Beroeps- en eigen vervoer;6;1;9;2002;139.0
1398;Beroeps- en eigen vervoer;6;1;9;2003;171.0
1399;Beroeps- en eigen vervoer;6;1;9;2004;169.0
1400;Beroeps- en eigen vervoer;6;1;9;2005;208.0
1401;Beroeps- en eigen vervoer;6;1;9;2006;312.0
1402;Beroeps- en eigen vervoer;6;1;9;2007;59.0
1403;Beroeps- en eigen vervoer;6;1;9;2008;72.0
1404;Beroeps- en eigen vervoer;6;1;9;2009;126.0
1405;Beroeps- en eigen vervoer;6;1;9;2010;84.0
1406;Beroeps- en eigen vervoer;6;1;9;2011;116.0
1407;Beroeps- en eigen vervoer;6;1;9;2012;97.0
1408;Beroeps- en eigen vervoer;6;1;Zwitserland;1997;93.0
1409;Beroeps- en eigen vervoer;6;1;Zwitserland;1998;102.0
1410;Beroeps- en eigen vervoer;6;1;Zwitserland;1999;111.0
1411;Beroeps- en eigen vervoer;6;1;Zwitserland;2000;116.0
1412;Beroeps- en eigen vervoer;6;1;Zwitserland;2001;134.0
1413;Beroeps- en eigen vervoer;6;1;Zwitserland;2002;144.0
1414;Beroeps- en eigen vervoer;6;1;Zwitserland;2003;166.0
1415;Beroeps- en eigen vervoer;6;1;Zwitserland;2004;202.0
1416;Beroeps- en eigen vervoer;6;1;Zwitserland;2005;230.0
1417;Beroeps- en eigen vervoer;6;1;Zwitserland;2006;188.0
1418;Beroeps- en eigen vervoer;6;1;Zwitserland;2007;198.0
1419;Beroeps- en eigen vervoer;6;1;Zwitserland;2008;177.0
1420;Beroeps- en eigen vervoer;6;1;Zwitserland;2009;94.0
1421;Beroeps- en eigen vervoer;6;1;Zwitserland;2010;150.0
1422;Beroeps- en eigen vervoer;6;1;Zwitserland;2011;152.0
1423;Beroeps- en eigen vervoer;6;1;Zwitserland;2012;111.0
1424;Beroeps- en eigen vervoer;6;1;Centraal of Oost-Europa;1997;309.0
1425;Beroeps- en eigen vervoer;6;1;Centraal of Oost-Europa;1998;337.0
1426;Beroeps- en eigen vervoer;6;1;Centraal of Oost-Europa;1999;270.0
1427;Beroeps- en eigen vervoer;6;1;Centraal of Oost-Europa;2000;266.0
1428;Beroeps- en eigen vervoer;6;1;Centraal of Oost-Europa;2001;273.0
1429;Beroeps- en eigen vervoer;6;1;Centraal of Oost-Europa;2002;251.0
1430;Beroeps- en eigen vervoer;6;1;Centraal of Oost-Europa;2003;328.0
1431;Beroeps- en eigen vervoer;6;1;Centraal of Oost-Europa;2004;186.0
1432;Beroeps- en eigen vervoer;6;1;Centraal of Oost-Europa;2005;359.0
1433;Beroeps- en eigen vervoer;6;1;Centraal of Oost-Europa;2006;92.0
1434;Beroeps- en eigen vervoer;6;1;Centraal of Oost-Europa;2007;136.0
1435;Beroeps- en eigen vervoer;6;1;Centraal of Oost-Europa;2008;215.0
1436;Beroeps- en eigen vervoer;6;1;Centraal of Oost-Europa;2009;236.0
1437;Beroeps- en eigen vervoer;6;1;Centraal of Oost-Europa;2010;108.0
1438;Beroeps- en eigen vervoer;6;1;Centraal of Oost-Europa;2011;134.0
1439;Beroeps- en eigen vervoer;6;1;Centraal of Oost-Europa;2012;73.0
1440;Beroeps- en eigen vervoer;6;1;Overige landen;1997;106.0
1441;Beroeps- en eigen vervoer;6;1;Overige landen;1998;127.0
1442;Beroeps- en eigen vervoer;6;1;Overige landen;1999;117.0
1443;Beroeps- en eigen vervoer;6;1;Overige landen;2000;117.0
1444;Beroeps- en eigen vervoer;6;1;Overige landen;2001;106.0
1445;Beroeps- en eigen vervoer;6;1;Overige landen;2002;123.0
1446;Beroeps- en eigen vervoer;6;1;Overige landen;2003;156.0
1447;Beroeps- en eigen vervoer;6;1;Overige landen;2004;176.0
1448;Beroeps- en eigen vervoer;6;1;Overige landen;2005;114.0
1449;Beroeps- en eigen vervoer;6;1;Overige landen;2006;154.0
1450;Beroeps- en eigen vervoer;6;1;Overige landen;2007;119.0
1451;Beroeps- en eigen vervoer;6;1;Overige landen;2008;94.0
1452;Beroeps- en eigen vervoer;6;1;Overige landen;2009;120.0
1453;Beroeps- en eigen vervoer;6;1;Overige landen;2010;175.0
1454;Beroeps- en eigen vervoer;6;1;Overige landen;2011;208.0
1455;Beroeps- en eigen vervoer;6;1;Overige landen;2012;127.0
1456;Beroeps- en eigen vervoer;6;2;0;1997;11517.0
1457;Beroeps- en eigen vervoer;6;2;0;1998;12282.0
1458;Beroeps- en eigen vervoer;6;2;0;1999;12915.0
1459;Beroeps- en eigen vervoer;6;2;0;2000;12716.0
1460;Beroeps- en eigen vervoer;6;2;0;2001;12390.0
1461;Beroeps- en eigen vervoer;6;2;0;2002;13422.0
1462;Beroeps- en eigen vervoer;6;2;0;2003;13683.0
1463;Beroeps- en eigen vervoer;6;2;0;2004;17348.0
1464;Beroeps- en eigen vervoer;6;2;0;2005;14001.0
1465;Beroeps- en eigen vervoer;6;2;0;2006;14011.0
1466;Beroeps- en eigen vervoer;6;2;0;2007;13201.0
1467;Beroeps- en eigen vervoer;6;2;0;2008;12991.0
1468;Beroeps- en eigen vervoer;6;2;0;2009;12103.0
1469;Beroeps- en eigen vervoer;6;2;0;2010;13935.0
1470;Beroeps- en eigen vervoer;6;2;0;2011;12608.0
1471;Beroeps- en eigen vervoer;6;2;0;2012;10750.0
1472;Beroeps- en eigen vervoer;6;2;1;1997;4282.0
1473;Beroeps- en eigen vervoer;6;2;1;1998;4399.0
1474;Beroeps- en eigen vervoer;6;2;1;1999;4873.0
1475;Beroeps- en eigen vervoer;6;2;1;2000;4537.0
1476;Beroeps- en eigen vervoer;6;2;1;2001;4506.0
1477;Beroeps- en eigen vervoer;6;2;1;2002;4763.0
1478;Beroeps- en eigen vervoer;6;2;1;2003;5219.0
1479;Beroeps- en eigen vervoer;6;2;1;2004;6405.0
1480;Beroeps- en eigen vervoer;6;2;1;2005;4863.0
1481;Beroeps- en eigen vervoer;6;2;1;2006;4594.0
1482;Beroeps- en eigen vervoer;6;2;1;2007;4880.0
1483;Beroeps- en eigen vervoer;6;2;1;2008;5352.0
1484;Beroeps- en eigen vervoer;6;2;1;2009;4555.0
1485;Beroeps- en eigen vervoer;6;2;1;2010;5299.0
1486;Beroeps- en eigen vervoer;6;2;1;2011;5546.0
1487;Beroeps- en eigen vervoer;6;2;1;2012;4527.0
1488;Beroeps- en eigen vervoer;6;2;2;1997;1287.0
1489;Beroeps- en eigen vervoer;6;2;2;1998;1543.0
1490;Beroeps- en eigen vervoer;6;2;2;1999;1487.0
1491;Beroeps- en eigen vervoer;6;2;2;2000;1636.0
1492;Beroeps- en eigen vervoer;6;2;2;2001;1716.0
1493;Beroeps- en eigen vervoer;6;2;2;2002;1915.0
1494;Beroeps- en eigen vervoer;6;2;2;2003;2010.0
1495;Beroeps- en eigen vervoer;6;2;2;2004;2987.0
1496;Beroeps- en eigen vervoer;6;2;2;2005;2446.0
1497;Beroeps- en eigen vervoer;6;2;2;2006;2473.0
1498;Beroeps- en eigen vervoer;6;2;2;2007;2103.0
1499;Beroeps- en eigen vervoer;6;2;2;2008;1935.0
1500;Beroeps- en eigen vervoer;6;2;2;2009;2097.0
1501;Beroeps- en eigen vervoer;6;2;2;2010;2521.0
1502;Beroeps- en eigen vervoer;6;2;2;2011;1979.0
1503;Beroeps- en eigen vervoer;6;2;2;2012;1638.0
1504;Beroeps- en eigen vervoer;6;2;3;1997;4113.0
1505;Beroeps- en eigen vervoer;6;2;3;1998;4251.0
1506;Beroeps- en eigen vervoer;6;2;3;1999;4405.0
1507;Beroeps- en eigen vervoer;6;2;3;2000;3938.0
1508;Beroeps- en eigen vervoer;6;2;3;2001;3683.0
1509;Beroeps- en eigen vervoer;6;2;3;2002;3972.0
1510;Beroeps- en eigen vervoer;6;2;3;2003;3823.0
1511;Beroeps- en eigen vervoer;6;2;3;2004;4517.0
1512;Beroeps- en eigen vervoer;6;2;3;2005;3657.0
1513;Beroeps- en eigen vervoer;6;2;3;2006;3971.0
1514;Beroeps- en eigen vervoer;6;2;3;2007;4020.0
1515;Beroeps- en eigen vervoer;6;2;3;2008;3466.0
1516;Beroeps- en eigen vervoer;6;2;3;2009;3410.0
1517;Beroeps- en eigen vervoer;6;2;3;2010;3806.0
1518;Beroeps- en eigen vervoer;6;2;3;2011;3237.0
1519;Beroeps- en eigen vervoer;6;2;3;2012;3010.0
1520;Beroeps- en eigen vervoer;6;2;4;1997;352.0
1521;Beroeps- en eigen vervoer;6;2;4;1998;363.0
1522;Beroeps- en eigen vervoer;6;2;4;1999;360.0
1523;Beroeps- en eigen vervoer;6;2;4;2000;475.0
1524;Beroeps- en eigen vervoer;6;2;4;2001;406.0
1525;Beroeps- en eigen vervoer;6;2;4;2002;470.0
1526;Beroeps- en eigen vervoer;6;2;4;2003;365.0
1527;Beroeps- en eigen vervoer;6;2;4;2004;558.0
1528;Beroeps- en eigen vervoer;6;2;4;2005;455.0
1529;Beroeps- en eigen vervoer;6;2;4;2006;485.0
1530;Beroeps- en eigen vervoer;6;2;4;2007;230.0
1531;Beroeps- en eigen vervoer;6;2;4;2008;370.0
1532;Beroeps- en eigen vervoer;6;2;4;2009;246.0
1533;Beroeps- en eigen vervoer;6;2;4;2010;254.0
1534;Beroeps- en eigen vervoer;6;2;4;2011;177.0
1535;Beroeps- en eigen vervoer;6;2;4;2012;153.0
1536;Beroeps- en eigen vervoer;6;2;5;1997;249.0
1537;Beroeps- en eigen vervoer;6;2;5;1998;357.0
1538;Beroeps- en eigen vervoer;6;2;5;1999;442.0
1539;Beroeps- en eigen vervoer;6;2;5;2000;763.0
1540;Beroeps- en eigen vervoer;6;2;5;2001;755.0
1541;Beroeps- en eigen vervoer;6;2;5;2002;805.0
1542;Beroeps- en eigen vervoer;6;2;5;2003;664.0
1543;Beroeps- en eigen vervoer;6;2;5;2004;1181.0
1544;Beroeps- en eigen vervoer;6;2;5;2005;777.0
1545;Beroeps- en eigen vervoer;6;2;5;2006;729.0
1546;Beroeps- en eigen vervoer;6;2;5;2007;791.0
1547;Beroeps- en eigen vervoer;6;2;5;2008;688.0
1548;Beroeps- en eigen vervoer;6;2;5;2009;586.0
1549;Beroeps- en eigen vervoer;6;2;5;2010;749.0
1550;Beroeps- en eigen vervoer;6;2;5;2011;438.0
1551;Beroeps- en eigen vervoer;6;2;5;2012;539.0
1552;Beroeps- en eigen vervoer;6;2;6;1997;224.0
1553;Beroeps- en eigen vervoer;6;2;6;1998;249.0
1554;Beroeps- en eigen vervoer;6;2;6;1999;244.0
1555;Beroeps- en eigen vervoer;6;2;6;2000;223.0
1556;Beroeps- en eigen vervoer;6;2;6;2001;227.0
1557;Beroeps- en eigen vervoer;6;2;6;2002;259.0
1558;Beroeps- en eigen vervoer;6;2;6;2003;259.0
1559;Beroeps- en eigen vervoer;6;2;6;2004;356.0
1560;Beroeps- en eigen vervoer;6;2;6;2005;289.0
1561;Beroeps- en eigen vervoer;6;2;6;2006;309.0
1562;Beroeps- en eigen vervoer;6;2;6;2007;247.0
1563;Beroeps- en eigen vervoer;6;2;6;2008;173.0
1564;Beroeps- en eigen vervoer;6;2;6;2009;117.0
1565;Beroeps- en eigen vervoer;6;2;6;2010;163.0
1566;Beroeps- en eigen vervoer;6;2;6;2011;140.0
1567;Beroeps- en eigen vervoer;6;2;6;2012;124.0
1568;Beroeps- en eigen vervoer;6;2;7;1997;160.0
1569;Beroeps- en eigen vervoer;6;2;7;1998;195.0
1570;Beroeps- en eigen vervoer;6;2;7;1999;229.0
1571;Beroeps- en eigen vervoer;6;2;7;2000;253.0
1572;Beroeps- en eigen vervoer;6;2;7;2001;223.0
1573;Beroeps- en eigen vervoer;6;2;7;2002;292.0
1574;Beroeps- en eigen vervoer;6;2;7;2003;270.0
1575;Beroeps- en eigen vervoer;6;2;7;2004;417.0
1576;Beroeps- en eigen vervoer;6;2;7;2005;305.0
1577;Beroeps- en eigen vervoer;6;2;7;2006;417.0
1578;Beroeps- en eigen vervoer;6;2;7;2007;180.0
1579;Beroeps- en eigen vervoer;6;2;7;2008;247.0
1580;Beroeps- en eigen vervoer;6;2;7;2009;180.0
1581;Beroeps- en eigen vervoer;6;2;7;2010;239.0
1582;Beroeps- en eigen vervoer;6;2;7;2011;127.0
1583;Beroeps- en eigen vervoer;6;2;7;2012;82.0
1584;Beroeps- en eigen vervoer;6;2;8;1997;112.0
1585;Beroeps- en eigen vervoer;6;2;8;1998;149.0
1586;Beroeps- en eigen vervoer;6;2;8;1999;157.0
1587;Beroeps- en eigen vervoer;6;2;8;2000;204.0
1588;Beroeps- en eigen vervoer;6;2;8;2001;150.0
1589;Beroeps- en eigen vervoer;6;2;8;2002;184.0
1590;Beroeps- en eigen vervoer;6;2;8;2003;143.0
1591;Beroeps- en eigen vervoer;6;2;8;2004;218.0
1592;Beroeps- en eigen vervoer;6;2;8;2005;303.0
1593;Beroeps- en eigen vervoer;6;2;8;2006;277.0
1594;Beroeps- en eigen vervoer;6;2;8;2007;171.0
1595;Beroeps- en eigen vervoer;6;2;8;2008;167.0
1596;Beroeps- en eigen vervoer;6;2;8;2009;131.0
1597;Beroeps- en eigen vervoer;6;2;8;2010;266.0
1598;Beroeps- en eigen vervoer;6;2;8;2011;234.0
1599;Beroeps- en eigen vervoer;6;2;8;2012;127.0
1600;Beroeps- en eigen vervoer;6;2;9;1997;163.0
1601;Beroeps- en eigen vervoer;6;2;9;1998;156.0
1602;Beroeps- en eigen vervoer;6;2;9;1999;156.0
1603;Beroeps- en eigen vervoer;6;2;9;2000;136.0
1604;Beroeps- en eigen vervoer;6;2;9;2001;137.0
1605;Beroeps- en eigen vervoer;6;2;9;2002;129.0
1606;Beroeps- en eigen vervoer;6;2;9;2003;165.0
1607;Beroeps- en eigen vervoer;6;2;9;2004;208.0
1608;Beroeps- en eigen vervoer;6;2;9;2005;191.0
1609;Beroeps- en eigen vervoer;6;2;9;2006;304.0
1610;Beroeps- en eigen vervoer;6;2;9;2007;70.0
1611;Beroeps- en eigen vervoer;6;2;9;2008;78.0
1612;Beroeps- en eigen vervoer;6;2;9;2009;110.0
1613;Beroeps- en eigen vervoer;6;2;9;2010;119.0
1614;Beroeps- en eigen vervoer;6;2;9;2011;111.0
1615;Beroeps- en eigen vervoer;6;2;9;2012;50.0
1616;Beroeps- en eigen vervoer;6;2;Zwitserland;1997;106.0
1617;Beroeps- en eigen vervoer;6;2;Zwitserland;1998;107.0
1618;Beroeps- en eigen vervoer;6;2;Zwitserland;1999;121.0
1619;Beroeps- en eigen vervoer;6;2;Zwitserland;2000;111.0
1620;Beroeps- en eigen vervoer;6;2;Zwitserland;2001;139.0
1621;Beroeps- en eigen vervoer;6;2;Zwitserland;2002;172.0
1622;Beroeps- en eigen vervoer;6;2;Zwitserland;2003;198.0
1623;Beroeps- en eigen vervoer;6;2;Zwitserland;2004;205.0
1624;Beroeps- en eigen vervoer;6;2;Zwitserland;2005;228.0
1625;Beroeps- en eigen vervoer;6;2;Zwitserland;2006;187.0
1626;Beroeps- en eigen vervoer;6;2;Zwitserland;2007;162.0
1627;Beroeps- en eigen vervoer;6;2;Zwitserland;2008;143.0
1628;Beroeps- en eigen vervoer;6;2;Zwitserland;2009;134.0
1629;Beroeps- en eigen vervoer;6;2;Zwitserland;2010;198.0
1630;Beroeps- en eigen vervoer;6;2;Zwitserland;2011;239.0
1631;Beroeps- en eigen vervoer;6;2;Zwitserland;2012;240.0
1632;Beroeps- en eigen vervoer;6;2;Centraal of Oost-Europa;1997;353.0
1633;Beroeps- en eigen vervoer;6;2;Centraal of Oost-Europa;1998;387.0
1634;Beroeps- en eigen vervoer;6;2;Centraal of Oost-Europa;1999;324.0
1635;Beroeps- en eigen vervoer;6;2;Centraal of Oost-Europa;2000;301.0
1636;Beroeps- en eigen vervoer;6;2;Centraal of Oost-Europa;2001;314.0
1637;Beroeps- en eigen vervoer;6;2;Centraal of Oost-Europa;2002;303.0
1638;Beroeps- en eigen vervoer;6;2;Centraal of Oost-Europa;2003;386.0
1639;Beroeps- en eigen vervoer;6;2;Centraal of Oost-Europa;2004;129.0
1640;Beroeps- en eigen vervoer;6;2;Centraal of Oost-Europa;2005;380.0
1641;Beroeps- en eigen vervoer;6;2;Centraal of Oost-Europa;2006;107.0
1642;Beroeps- en eigen vervoer;6;2;Centraal of Oost-Europa;2007;185.0
1643;Beroeps- en eigen vervoer;6;2;Centraal of Oost-Europa;2008;243.0
1644;Beroeps- en eigen vervoer;6;2;Centraal of Oost-Europa;2009;351.0
1645;Beroeps- en eigen vervoer;6;2;Centraal of Oost-Europa;2010;153.0
1646;Beroeps- en eigen vervoer;6;2;Centraal of Oost-Europa;2011;216.0
1647;Beroeps- en eigen vervoer;6;2;Centraal of Oost-Europa;2012;145.0
1648;Beroeps- en eigen vervoer;6;2;Overige landen;1997;116.0
1649;Beroeps- en eigen vervoer;6;2;Overige landen;1998;126.0
1650;Beroeps- en eigen vervoer;6;2;Overige landen;1999;117.0
1651;Beroeps- en eigen vervoer;6;2;Overige landen;2000;139.0
1652;Beroeps- en eigen vervoer;6;2;Overige landen;2001;134.0
1653;Beroeps- en eigen vervoer;6;2;Overige landen;2002;158.0
1654;Beroeps- en eigen vervoer;6;2;Overige landen;2003;181.0
1655;Beroeps- en eigen vervoer;6;2;Overige landen;2004;167.0
1656;Beroeps- en eigen vervoer;6;2;Overige landen;2005;107.0
1657;Beroeps- en eigen vervoer;6;2;Overige landen;2006;158.0
1658;Beroeps- en eigen vervoer;6;2;Overige landen;2007;162.0
1659;Beroeps- en eigen vervoer;6;2;Overige landen;2008;129.0
1660;Beroeps- en eigen vervoer;6;2;Overige landen;2009;186.0
1661;Beroeps- en eigen vervoer;6;2;Overige landen;2010;168.0
1662;Beroeps- en eigen vervoer;6;2;Overige landen;2011;166.0
1663;Beroeps- en eigen vervoer;6;2;Overige landen;2012;115.0
1664;Beroepsvervoer;3;1;0;1997;62132.0
1665;Beroepsvervoer;3;1;0;1998;63820.0
1666;Beroepsvervoer;3;1;0;1999;68518.0
1667;Beroepsvervoer;3;1;0;2000;63826.0
1668;Beroepsvervoer;3;1;0;2001;67673.0
1669;Beroepsvervoer;3;1;0;2002;66966.0
1670;Beroepsvervoer;3;1;0;2003;69853.0
1671;Beroepsvervoer;3;1;0;2004;77134.0
1672;Beroepsvervoer;3;1;0;2005;73043.0
1673;Beroepsvervoer;3;1;0;2006;71114.0
1674;Beroepsvervoer;3;1;0;2007;67775.0
1675;Beroepsvervoer;3;1;0;2008;71401.0
1676;Beroepsvervoer;3;1;0;2009;62536.0
1677;Beroepsvervoer;3;1;0;2010;68403.0
1678;Beroepsvervoer;3;1;0;2011;66986.0
1679;Beroepsvervoer;3;1;0;2012;62757.0
1680;Beroepsvervoer;3;1;1;1997;18465.0
1681;Beroepsvervoer;3;1;1;1998;19311.0
1682;Beroepsvervoer;3;1;1;1999;20685.0
1683;Beroepsvervoer;3;1;1;2000;19510.0
1684;Beroepsvervoer;3;1;1;2001;20357.0
1685;Beroepsvervoer;3;1;1;2002;19392.0
1686;Beroepsvervoer;3;1;1;2003;20680.0
1687;Beroepsvervoer;3;1;1;2004;22177.0
1688;Beroepsvervoer;3;1;1;2005;21007.0
1689;Beroepsvervoer;3;1;1;2006;21289.0
1690;Beroepsvervoer;3;1;1;2007;22204.0
1691;Beroepsvervoer;3;1;1;2008;22136.0
1692;Beroepsvervoer;3;1;1;2009;19419.0
1693;Beroepsvervoer;3;1;1;2010;22312.0
1694;Beroepsvervoer;3;1;1;2011;21082.0
1695;Beroepsvervoer;3;1;1;2012;21754.0
1696;Beroepsvervoer;3;1;2;1997;5145.0
1697;Beroepsvervoer;3;1;2;1998;5652.0
1698;Beroepsvervoer;3;1;2;1999;5688.0
1699;Beroepsvervoer;3;1;2;2000;5823.0
1700;Beroepsvervoer;3;1;2;2001;5980.0
1701;Beroepsvervoer;3;1;2;2002;6061.0
1702;Beroepsvervoer;3;1;2;2003;6309.0
1703;Beroepsvervoer;3;1;2;2004;8378.0
1704;Beroepsvervoer;3;1;2;2005;8836.0
1705;Beroepsvervoer;3;1;2;2006;7374.0
1706;Beroepsvervoer;3;1;2;2007;6491.0
1707;Beroepsvervoer;3;1;2;2008;6143.0
1708;Beroepsvervoer;3;1;2;2009;5920.0
1709;Beroepsvervoer;3;1;2;2010;6642.0
1710;Beroepsvervoer;3;1;2;2011;5950.0
1711;Beroepsvervoer;3;1;2;2012;5341.0
1712;Beroepsvervoer;3;1;3;1997;32050.0
1713;Beroepsvervoer;3;1;3;1998;31795.0
1714;Beroepsvervoer;3;1;3;1999;35188.0
1715;Beroepsvervoer;3;1;3;2000;30628.0
1716;Beroepsvervoer;3;1;3;2001;33200.0
1717;Beroepsvervoer;3;1;3;2002;33197.0
1718;Beroepsvervoer;3;1;3;2003;34506.0
1719;Beroepsvervoer;3;1;3;2004;36526.0
1720;Beroepsvervoer;3;1;3;2005;32710.0
1721;Beroepsvervoer;3;1;3;2006;32194.0
1722;Beroepsvervoer;3;1;3;2007;31647.0
1723;Beroepsvervoer;3;1;3;2008;34704.0
1724;Beroepsvervoer;3;1;3;2009;30610.0
1725;Beroepsvervoer;3;1;3;2010;32046.0
1726;Beroepsvervoer;3;1;3;2011;32251.0
1727;Beroepsvervoer;3;1;3;2012;29482.0
1728;Beroepsvervoer;3;1;4;1997;1578.0
1729;Beroepsvervoer;3;1;4;1998;1681.0
1730;Beroepsvervoer;3;1;4;1999;1567.0
1731;Beroepsvervoer;3;1;4;2000;1606.0
1732;Beroepsvervoer;3;1;4;2001;1534.0
1733;Beroepsvervoer;3;1;4;2002;1551.0
1734;Beroepsvervoer;3;1;4;2003;1309.0
1735;Beroepsvervoer;3;1;4;2004;1611.0
1736;Beroepsvervoer;3;1;4;2005;1691.0
1737;Beroepsvervoer;3;1;4;2006;1494.0
1738;Beroepsvervoer;3;1;4;2007;1200.0
1739;Beroepsvervoer;3;1;4;2008;1111.0
1740;Beroepsvervoer;3;1;4;2009;1259.0
1741;Beroepsvervoer;3;1;4;2010;1066.0
1742;Beroepsvervoer;3;1;4;2011;1208.0
1743;Beroepsvervoer;3;1;4;2012;1085.0
1744;Beroepsvervoer;3;1;5;1997;826.0
1745;Beroepsvervoer;3;1;5;1998;1004.0
1746;Beroepsvervoer;3;1;5;1999;1266.0
1747;Beroepsvervoer;3;1;5;2000;2418.0
1748;Beroepsvervoer;3;1;5;2001;3053.0
1749;Beroepsvervoer;3;1;5;2002;2924.0
1750;Beroepsvervoer;3;1;5;2003;2906.0
1751;Beroepsvervoer;3;1;5;2004;3985.0
1752;Beroepsvervoer;3;1;5;2005;4230.0
1753;Beroepsvervoer;3;1;5;2006;4174.0
1754;Beroepsvervoer;3;1;5;2007;2337.0
1755;Beroepsvervoer;3;1;5;2008;2831.0
1756;Beroepsvervoer;3;1;5;2009;2500.0
1757;Beroepsvervoer;3;1;5;2010;2154.0
1758;Beroepsvervoer;3;1;5;2011;1932.0
1759;Beroepsvervoer;3;1;5;2012;2096.0
1760;Beroepsvervoer;3;1;6;1997;602.0
1761;Beroepsvervoer;3;1;6;1998;681.0
1762;Beroepsvervoer;3;1;6;1999;676.0
1763;Beroepsvervoer;3;1;6;2000;684.0
1764;Beroepsvervoer;3;1;6;2001;598.0
1765;Beroepsvervoer;3;1;6;2002;701.0
1766;Beroepsvervoer;3;1;6;2003;540.0
1767;Beroepsvervoer;3;1;6;2004;724.0
1768;Beroepsvervoer;3;1;6;2005;873.0
1769;Beroepsvervoer;3;1;6;2006;774.0
1770;Beroepsvervoer;3;1;6;2007;765.0
1771;Beroepsvervoer;3;1;6;2008;526.0
1772;Beroepsvervoer;3;1;6;2009;408.0
1773;Beroepsvervoer;3;1;6;2010;436.0
1774;Beroepsvervoer;3;1;6;2011;494.0
1775;Beroepsvervoer;3;1;6;2012;441.0
1776;Beroepsvervoer;3;1;7;1997;608.0
1777;Beroepsvervoer;3;1;7;1998;647.0
1778;Beroepsvervoer;3;1;7;1999;753.0
1779;Beroepsvervoer;3;1;7;2000;813.0
1780;Beroepsvervoer;3;1;7;2001;719.0
1781;Beroepsvervoer;3;1;7;2002;737.0
1782;Beroepsvervoer;3;1;7;2003;809.0
1783;Beroepsvervoer;3;1;7;2004;1051.0
1784;Beroepsvervoer;3;1;7;2005;732.0
1785;Beroepsvervoer;3;1;7;2006;1082.0
1786;Beroepsvervoer;3;1;7;2007;569.0
1787;Beroepsvervoer;3;1;7;2008;614.0
1788;Beroepsvervoer;3;1;7;2009;467.0
1789;Beroepsvervoer;3;1;7;2010;529.0
1790;Beroepsvervoer;3;1;7;2011;409.0
1791;Beroepsvervoer;3;1;7;2012;279.0
1792;Beroepsvervoer;3;1;8;1997;800.0
1793;Beroepsvervoer;3;1;8;1998;917.0
1794;Beroepsvervoer;3;1;8;1999;828.0
1795;Beroepsvervoer;3;1;8;2000;769.0
1796;Beroepsvervoer;3;1;8;2001;694.0
1797;Beroepsvervoer;3;1;8;2002;786.0
1798;Beroepsvervoer;3;1;8;2003;873.0
1799;Beroepsvervoer;3;1;8;2004;961.0
1800;Beroepsvervoer;3;1;8;2005;908.0
1801;Beroepsvervoer;3;1;8;2006;1026.0
1802;Beroepsvervoer;3;1;8;2007;1269.0
1803;Beroepsvervoer;3;1;8;2008;2181.0
1804;Beroepsvervoer;3;1;8;2009;747.0
1805;Beroepsvervoer;3;1;8;2010;2176.0
1806;Beroepsvervoer;3;1;8;2011;2434.0
1807;Beroepsvervoer;3;1;8;2012;1301.0
1808;Beroepsvervoer;3;1;9;1997;507.0
1809;Beroepsvervoer;3;1;9;1998;534.0
1810;Beroepsvervoer;3;1;9;1999;447.0
1811;Beroepsvervoer;3;1;9;2000;363.0
1812;Beroepsvervoer;3;1;9;2001;347.0
1813;Beroepsvervoer;3;1;9;2002;368.0
1814;Beroepsvervoer;3;1;9;2003;433.0
1815;Beroepsvervoer;3;1;9;2004;481.0
1816;Beroepsvervoer;3;1;9;2005;478.0
1817;Beroepsvervoer;3;1;9;2006;487.0
1818;Beroepsvervoer;3;1;9;2007;225.0
1819;Beroepsvervoer;3;1;9;2008;290.0
1820;Beroepsvervoer;3;1;9;2009;202.0
1821;Beroepsvervoer;3;1;9;2010;169.0
1822;Beroepsvervoer;3;1;9;2011;293.0
1823;Beroepsvervoer;3;1;9;2012;258.0
1824;Beroepsvervoer;3;1;Zwitserland;1997;480.0
1825;Beroepsvervoer;3;1;Zwitserland;1998;485.0
