ID;GemeentelijkeTaakvelden;Regiokenmerken;Perioden;Baten_1;Lasten_2;Saldo_3;Baten_4;Lasten_5;Saldo_6
281;Totaal gemeentelijke taakvelden;Arnhem/Nijmegen (CR);2019;2549;2549;0;3452;3452;0
282;Totaal gemeentelijke taakvelden;Arnhem/Nijmegen (CR);2020;2660;2660;0;3582;3582;0
283;Totaal gemeentelijke taakvelden;Arnhem/Nijmegen (CR);2021;2712;2712;0;3642;3642;0
284;Totaal gemeentelijke taakvelden;Arnhem/Nijmegen (CR);2022;2790;2790;0;3724;3724;0
285;Totaal gemeentelijke taakvelden;Arnhem/Nijmegen (CR);2023;3105;3105;0;4103;4103;0
286;Totaal gemeentelijke taakvelden;Arnhem/Nijmegen (CR);2024;3280;3280;0;4292;4292;0
287;Totaal gemeentelijke taakvelden;Arnhem/Nijmegen (CR);2025;3594;3594;0;4673;4673;0
288;Totaal gemeentelijke taakvelden;Zuidwest-Gelderland (CR);2017;561;561;0;2337;2337;0
289;Totaal gemeentelijke taakvelden;Zuidwest-Gelderland (CR);2018;589;589;0;2439;2440;0
290;Totaal gemeentelijke taakvelden;Zuidwest-Gelderland (CR);2019;619;619;0;2537;2537;0
291;Totaal gemeentelijke taakvelden;Zuidwest-Gelderland (CR);2020;656;656;0;2658;2658;0
292;Totaal gemeentelijke taakvelden;Zuidwest-Gelderland (CR);2021;679;679;0;2732;2732;0
293;Totaal gemeentelijke taakvelden;Zuidwest-Gelderland (CR);2022;671;671;0;2674;2675;0
294;Totaal gemeentelijke taakvelden;Zuidwest-Gelderland (CR);2023;741;741;0;2911;2910;0
295;Totaal gemeentelijke taakvelden;Zuidwest-Gelderland (CR);2024;789;789;0;3087;3087;0
296;Totaal gemeentelijke taakvelden;Zuidwest-Gelderland (CR);2025;871;871;0;3386;3386;0
297;Totaal gemeentelijke taakvelden;Utrecht (CR);2017;3655;3655;0;2845;2845;0
298;Totaal gemeentelijke taakvelden;Utrecht (CR);2018;3798;3798;0;2931;2931;0
299;Totaal gemeentelijke taakvelden;Utrecht (CR);2019;4091;4091;0;3048;3048;0
300;Totaal gemeentelijke taakvelden;Utrecht (CR);2020;4199;4199;0;3099;3099;0
301;Totaal gemeentelijke taakvelden;Utrecht (CR);2021;4393;4393;0;3228;3228;0
302;Totaal gemeentelijke taakvelden;Utrecht (CR);2022;4505;4505;0;3289;3289;0
303;Totaal gemeentelijke taakvelden;Utrecht (CR);2023;4913;4913;0;3540;3540;0
304;Totaal gemeentelijke taakvelden;Utrecht (CR);2024;5513;5513;0;3937;3937;0
305;Totaal gemeentelijke taakvelden;Utrecht (CR);2025;5858;5858;0;4158;4158;0
306;Totaal gemeentelijke taakvelden;Kop van Noord-Holland (CR);2017;980;980;0;2625;2625;0
307;Totaal gemeentelijke taakvelden;Kop van Noord-Holland (CR);2018;1014;1014;0;2708;2708;0
308;Totaal gemeentelijke taakvelden;Kop van Noord-Holland (CR);2019;1048;1048;0;2789;2789;0
309;Totaal gemeentelijke taakvelden;Kop van Noord-Holland (CR);2020;1109;1109;0;2936;2936;0
310;Totaal gemeentelijke taakvelden;Kop van Noord-Holland (CR);2021;1153;1153;0;3039;3039;0
311;Totaal gemeentelijke taakvelden;Kop van Noord-Holland (CR);2022;1206;1206;0;3164;3164;0
312;Totaal gemeentelijke taakvelden;Kop van Noord-Holland (CR);2023;1293;1293;0;3352;3352;0
313;Totaal gemeentelijke taakvelden;Kop van Noord-Holland (CR);2024;1448;1448;0;3746;3746;0
314;Totaal gemeentelijke taakvelden;Kop van Noord-Holland (CR);2025;1519;1519;0;3906;3906;0
315;Totaal gemeentelijke taakvelden;Alkmaar en omgeving (CR);2017;670;670;0;2750;2750;0
316;Totaal gemeentelijke taakvelden;Alkmaar en omgeving (CR);2018;710;710;0;2895;2895;0
317;Totaal gemeentelijke taakvelden;Alkmaar en omgeving (CR);2019;766;766;0;3104;3104;0
318;Totaal gemeentelijke taakvelden;Alkmaar en omgeving (CR);2020;769;769;0;3086;3086;0
319;Totaal gemeentelijke taakvelden;Alkmaar en omgeving (CR);2021;817;817;0;3260;3260;0
320;Totaal gemeentelijke taakvelden;Alkmaar en omgeving (CR);2022;814;814;0;3224;3224;0
321;Totaal gemeentelijke taakvelden;Alkmaar en omgeving (CR);2023;894;894;0;3502;3502;0
322;Totaal gemeentelijke taakvelden;Alkmaar en omgeving (CR);2024;929;929;0;3621;3621;0
323;Totaal gemeentelijke taakvelden;Alkmaar en omgeving (CR);2025;974;974;0;3778;3778;0
324;Totaal gemeentelijke taakvelden;IJmond (CR);2017;451;450;0;2298;2296;2
325;Totaal gemeentelijke taakvelden;IJmond (CR);2018;470;470;0;2385;2385;0
326;Totaal gemeentelijke taakvelden;IJmond (CR);2019;496;496;0;2505;2505;0
327;Totaal gemeentelijke taakvelden;IJmond (CR);2020;502;502;0;2524;2524;0
328;Totaal gemeentelijke taakvelden;IJmond (CR);2021;535;535;0;2685;2685;0
329;Totaal gemeentelijke taakvelden;IJmond (CR);2022;553;553;0;2773;2773;0
330;Totaal gemeentelijke taakvelden;IJmond (CR);2023;585;585;0;2914;2914;0
331;Totaal gemeentelijke taakvelden;IJmond (CR);2024;655;655;0;3251;3251;0
332;Totaal gemeentelijke taakvelden;IJmond (CR);2025;696;696;0;3440;3440;0
333;Totaal gemeentelijke taakvelden;Agglomeratie Haarlem (CR);2017;653;653;0;2821;2821;0
334;Totaal gemeentelijke taakvelden;Agglomeratie Haarlem (CR);2018;679;679;0;2917;2917;0
335;Totaal gemeentelijke taakvelden;Agglomeratie Haarlem (CR);2019;700;700;0;3058;3058;0
336;Totaal gemeentelijke taakvelden;Agglomeratie Haarlem (CR);2020;753;753;0;3261;3261;0
337;Totaal gemeentelijke taakvelden;Agglomeratie Haarlem (CR);2021;764;764;0;3313;3313;0
338;Totaal gemeentelijke taakvelden;Agglomeratie Haarlem (CR);2022;817;817;0;3533;3533;0
339;Totaal gemeentelijke taakvelden;Agglomeratie Haarlem (CR);2023;885;885;0;3773;3773;0
340;Totaal gemeentelijke taakvelden;Agglomeratie Haarlem (CR);2024;965;965;0;4080;4079;0
341;Totaal gemeentelijke taakvelden;Agglomeratie Haarlem (CR);2025;1052;1052;0;4432;4433;0
342;Totaal gemeentelijke taakvelden;Zaanstreek (CR);2017;530;530;0;3128;3128;0
343;Totaal gemeentelijke taakvelden;Zaanstreek (CR);2018;544;544;0;3182;3182;0
344;Totaal gemeentelijke taakvelden;Zaanstreek (CR);2019;581;581;0;3373;3373;0
345;Totaal gemeentelijke taakvelden;Zaanstreek (CR);2020;603;603;0;3483;3483;0
346;Totaal gemeentelijke taakvelden;Zaanstreek (CR);2021;612;612;0;3532;3532;0
347;Totaal gemeentelijke taakvelden;Zaanstreek (CR);2022;645;645;0;3715;3715;0
348;Totaal gemeentelijke taakvelden;Zaanstreek (CR);2023;732;732;0;4151;4151;0
349;Totaal gemeentelijke taakvelden;Zaanstreek (CR);2024;811;811;0;4558;4558;0
350;Totaal gemeentelijke taakvelden;Zaanstreek (CR);2025;846;846;0;4719;4718;0
351;Totaal gemeentelijke taakvelden;Groot-Amsterdam (CR);2017;6692;6692;0;4963;4963;0
352;Totaal gemeentelijke taakvelden;Groot-Amsterdam (CR);2018;6844;6844;0;5034;5034;0
353;Totaal gemeentelijke taakvelden;Groot-Amsterdam (CR);2019;7008;7008;0;5089;5089;0
354;Totaal gemeentelijke taakvelden;Groot-Amsterdam (CR);2020;7868;7868;0;5649;5649;0
355;Totaal gemeentelijke taakvelden;Groot-Amsterdam (CR);2021;8442;8442;0;6049;6049;0
356;Totaal gemeentelijke taakvelden;Groot-Amsterdam (CR);2022;8236;8236;0;5831;5831;0
357;Totaal gemeentelijke taakvelden;Groot-Amsterdam (CR);2023;8382;8382;0;5743;5743;0
358;Totaal gemeentelijke taakvelden;Groot-Amsterdam (CR);2024;8934;8934;0;6050;6050;0
359;Totaal gemeentelijke taakvelden;Groot-Amsterdam (CR);2025;10192;10192;0;6877;6877;0
360;Totaal gemeentelijke taakvelden;Het Gooi en Vechtstreek (CR);2017;597;597;0;2380;2380;0
361;Totaal gemeentelijke taakvelden;Het Gooi en Vechtstreek (CR);2018;645;645;0;2549;2549;0
362;Totaal gemeentelijke taakvelden;Het Gooi en Vechtstreek (CR);2019;654;654;0;2566;2566;0
363;Totaal gemeentelijke taakvelden;Het Gooi en Vechtstreek (CR);2020;681;681;0;2649;2649;0
364;Totaal gemeentelijke taakvelden;Het Gooi en Vechtstreek (CR);2021;678;678;0;2616;2616;0
365;Totaal gemeentelijke taakvelden;Het Gooi en Vechtstreek (CR);2022;716;716;0;2748;2748;0
366;Totaal gemeentelijke taakvelden;Het Gooi en Vechtstreek (CR);2023;704;704;0;2885;2885;0
367;Totaal gemeentelijke taakvelden;Het Gooi en Vechtstreek (CR);2024;808;808;0;3302;3302;0
368;Totaal gemeentelijke taakvelden;Het Gooi en Vechtstreek (CR);2025;860;860;0;3502;3502;0
369;Totaal gemeentelijke taakvelden;Agglomeratie Leiden en Bollenstreek (CR);2017;1265;1265;0;3003;3003;0
370;Totaal gemeentelijke taakvelden;Agglomeratie Leiden en Bollenstreek (CR);2018;1251;1252;0;2947;2947;0
371;Totaal gemeentelijke taakvelden;Agglomeratie Leiden en Bollenstreek (CR);2019;1275;1275;0;2985;2985;0
372;Totaal gemeentelijke taakvelden;Agglomeratie Leiden en Bollenstreek (CR);2020;1325;1325;0;3079;3079;0
373;Totaal gemeentelijke taakvelden;Agglomeratie Leiden en Bollenstreek (CR);2021;1342;1342;0;3109;3109;0
374;Totaal gemeentelijke taakvelden;Agglomeratie Leiden en Bollenstreek (CR);2022;1440;1440;0;3315;3315;0
375;Totaal gemeentelijke taakvelden;Agglomeratie Leiden en Bollenstreek (CR);2023;1493;1493;0;3391;3391;0
376;Totaal gemeentelijke taakvelden;Agglomeratie Leiden en Bollenstreek (CR);2024;1639;1639;0;3677;3677;0
377;Totaal gemeentelijke taakvelden;Agglomeratie Leiden en Bollenstreek (CR);2025;1800;1800;0;4021;4021;0
378;Totaal gemeentelijke taakvelden;Agglomeratie 's-Gravenhage (CR);2017;3411;3411;0;3997;3997;0
379;Totaal gemeentelijke taakvelden;Agglomeratie 's-Gravenhage (CR);2018;3403;3403;0;3941;3941;0
380;Totaal gemeentelijke taakvelden;Agglomeratie 's-Gravenhage (CR);2019;3593;3593;0;4119;4119;0
381;Totaal gemeentelijke taakvelden;Agglomeratie 's-Gravenhage (CR);2020;3781;3781;0;4282;4282;0
382;Totaal gemeentelijke taakvelden;Agglomeratie 's-Gravenhage (CR);2021;3803;3803;0;4286;4286;0
383;Totaal gemeentelijke taakvelden;Agglomeratie 's-Gravenhage (CR);2022;3994;3994;0;4457;4457;0
384;Totaal gemeentelijke taakvelden;Agglomeratie 's-Gravenhage (CR);2023;4310;4310;0;4736;4736;0
385;Totaal gemeentelijke taakvelden;Agglomeratie 's-Gravenhage (CR);2024;4531;4531;0;4941;4941;0
386;Totaal gemeentelijke taakvelden;Agglomeratie 's-Gravenhage (CR);2025;4917;4917;0;5327;5327;0
387;Totaal gemeentelijke taakvelden;Delft en Westland (CR);2017;655;655;0;2897;2897;0
388;Totaal gemeentelijke taakvelden;Delft en Westland (CR);2018;670;670;0;2925;2925;0
389;Totaal gemeentelijke taakvelden;Delft en Westland (CR);2019;795;795;0;3438;3438;0
390;Totaal gemeentelijke taakvelden;Delft en Westland (CR);2020;731;731;0;3131;3131;0
391;Totaal gemeentelijke taakvelden;Delft en Westland (CR);2021;789;789;0;3365;3365;0
392;Totaal gemeentelijke taakvelden;Delft en Westland (CR);2022;828;828;0;3500;3500;0
393;Totaal gemeentelijke taakvelden;Delft en Westland (CR);2023;900;900;0;3742;3742;0
394;Totaal gemeentelijke taakvelden;Delft en Westland (CR);2024;941;940;0;3840;3840;0
395;Totaal gemeentelijke taakvelden;Delft en Westland (CR);2025;978;978;0;3966;3967;0
396;Totaal gemeentelijke taakvelden;Oost-Zuid-Holland (CR);2017;892;892;0;2750;2754;-4
397;Totaal gemeentelijke taakvelden;Oost-Zuid-Holland (CR);2018;954;954;0;2909;2909;0
398;Totaal gemeentelijke taakvelden;Oost-Zuid-Holland (CR);2019;1004;1004;0;3026;3026;0
399;Totaal gemeentelijke taakvelden;Oost-Zuid-Holland (CR);2020;1047;1047;0;3128;3128;0
400;Totaal gemeentelijke taakvelden;Oost-Zuid-Holland (CR);2021;1078;1078;0;3192;3192;0
401;Totaal gemeentelijke taakvelden;Oost-Zuid-Holland (CR);2022;1102;1102;0;3236;3236;0
402;Totaal gemeentelijke taakvelden;Oost-Zuid-Holland (CR);2023;1237;1237;0;3580;3580;0
403;Totaal gemeentelijke taakvelden;Oost-Zuid-Holland (CR);2024;1479;1479;0;4242;4242;0
404;Totaal gemeentelijke taakvelden;Oost-Zuid-Holland (CR);2025;1406;1406;0;3995;3995;0
405;Totaal gemeentelijke taakvelden;Groot-Rijnmond (CR);2017;5785;5785;0;4056;4056;0
406;Totaal gemeentelijke taakvelden;Groot-Rijnmond (CR);2018;5745;5745;0;4014;4014;0
407;Totaal gemeentelijke taakvelden;Groot-Rijnmond (CR);2019;5839;5839;0;4050;4050;0
408;Totaal gemeentelijke taakvelden;Groot-Rijnmond (CR);2020;6239;6239;0;4287;4288;0
409;Totaal gemeentelijke taakvelden;Groot-Rijnmond (CR);2021;6530;6530;0;4466;4466;0
410;Totaal gemeentelijke taakvelden;Groot-Rijnmond (CR);2022;6756;6756;0;4592;4592;0
411;Totaal gemeentelijke taakvelden;Groot-Rijnmond (CR);2023;7187;7187;0;4828;4828;0
412;Totaal gemeentelijke taakvelden;Groot-Rijnmond (CR);2024;7736;7736;0;5147;5147;0
413;Totaal gemeentelijke taakvelden;Groot-Rijnmond (CR);2025;8304;8304;0;5496;5496;0
414;Totaal gemeentelijke taakvelden;Zuidoost-Zuid-Holland (CR);2017;1207;1207;0;3005;3001;3
415;Totaal gemeentelijke taakvelden;Zuidoost-Zuid-Holland (CR);2018;1365;1365;0;3379;3379;0
416;Totaal gemeentelijke taakvelden;Zuidoost-Zuid-Holland (CR);2019;1215;1215;0;3281;3281;0
417;Totaal gemeentelijke taakvelden;Zuidoost-Zuid-Holland (CR);2020;1278;1278;0;3436;3436;0
418;Totaal gemeentelijke taakvelden;Zuidoost-Zuid-Holland (CR);2021;1318;1318;0;3534;3534;0
419;Totaal gemeentelijke taakvelden;Zuidoost-Zuid-Holland (CR);2022;1387;1387;0;3699;3699;0
420;Totaal gemeentelijke taakvelden;Zuidoost-Zuid-Holland (CR);2023;1523;1523;0;4011;4011;0
421;Totaal gemeentelijke taakvelden;Zuidoost-Zuid-Holland (CR);2024;1617;1617;0;4242;4242;0
422;Totaal gemeentelijke taakvelden;Zuidoost-Zuid-Holland (CR);2025;1794;1794;0;4685;4685;0
423;Totaal gemeentelijke taakvelden;Zeeuwsch-Vlaanderen (CR);2017;276;276;0;2614;2614;0
424;Totaal gemeentelijke taakvelden;Zeeuwsch-Vlaanderen (CR);2018;285;285;0;2700;2700;0
425;Totaal gemeentelijke taakvelden;Zeeuwsch-Vlaanderen (CR);2019;296;296;0;2809;2809;0
426;Totaal gemeentelijke taakvelden;Zeeuwsch-Vlaanderen (CR);2020;310;310;0;2945;2945;0
427;Totaal gemeentelijke taakvelden;Zeeuwsch-Vlaanderen (CR);2021;316;316;0;3008;3008;0
428;Totaal gemeentelijke taakvelden;Zeeuwsch-Vlaanderen (CR);2022;331;331;0;3143;3143;0
429;Totaal gemeentelijke taakvelden;Zeeuwsch-Vlaanderen (CR);2023;369;369;0;3489;3489;0
430;Totaal gemeentelijke taakvelden;Zeeuwsch-Vlaanderen (CR);2024;425;425;0;4028;4028;0
431;Totaal gemeentelijke taakvelden;Zeeuwsch-Vlaanderen (CR);2025;468;468;0;4406;4406;0
432;Totaal gemeentelijke taakvelden;Overig Zeeland (CR);2017;872;872;0;3162;3162;0
433;Totaal gemeentelijke taakvelden;Overig Zeeland (CR);2018;892;892;0;3220;3220;0
434;Totaal gemeentelijke taakvelden;Overig Zeeland (CR);2019;935;935;0;3368;3368;0
435;Totaal gemeentelijke taakvelden;Overig Zeeland (CR);2020;985;985;0;3539;3539;0
436;Totaal gemeentelijke taakvelden;Overig Zeeland (CR);2021;1004;1004;0;3583;3583;0
437;Totaal gemeentelijke taakvelden;Overig Zeeland (CR);2022;1047;1047;0;3717;3717;0
438;Totaal gemeentelijke taakvelden;Overig Zeeland (CR);2023;1127;1127;0;3949;3949;0
439;Totaal gemeentelijke taakvelden;Overig Zeeland (CR);2024;1252;1252;0;4377;4377;0
440;Totaal gemeentelijke taakvelden;Overig Zeeland (CR);2025;1373;1373;0;4785;4785;0
441;Totaal gemeentelijke taakvelden;West-Noord-Brabant (CR);2017;1826;1826;0;2905;2905;0
442;Totaal gemeentelijke taakvelden;West-Noord-Brabant (CR);2018;1906;1906;0;3016;3016;0
443;Totaal gemeentelijke taakvelden;West-Noord-Brabant (CR);2019;1898;1898;0;2992;2992;0
444;Totaal gemeentelijke taakvelden;West-Noord-Brabant (CR);2020;2013;2013;0;3164;3164;0
445;Totaal gemeentelijke taakvelden;West-Noord-Brabant (CR);2021;2061;2061;0;3236;3236;0
446;Totaal gemeentelijke taakvelden;West-Noord-Brabant (CR);2022;2170;2170;0;3390;3390;0
447;Totaal gemeentelijke taakvelden;West-Noord-Brabant (CR);2023;2242;2242;0;3466;3466;0
448;Totaal gemeentelijke taakvelden;West-Noord-Brabant (CR);2024;2551;2551;0;3916;3916;0
449;Totaal gemeentelijke taakvelden;West-Noord-Brabant (CR);2025;2730;2730;0;4174;4174;0
450;Totaal gemeentelijke taakvelden;Midden-Noord-Brabant (CR);2017;1475;1475;0;3127;3127;0
451;Totaal gemeentelijke taakvelden;Midden-Noord-Brabant (CR);2018;1479;1479;0;3111;3111;0
452;Totaal gemeentelijke taakvelden;Midden-Noord-Brabant (CR);2019;1644;1644;0;3432;3432;0
453;Totaal gemeentelijke taakvelden;Midden-Noord-Brabant (CR);2020;1564;1564;0;3237;3237;0
454;Totaal gemeentelijke taakvelden;Midden-Noord-Brabant (CR);2021;1610;1610;0;3265;3265;0
455;Totaal gemeentelijke taakvelden;Midden-Noord-Brabant (CR);2022;1701;1701;0;3420;3420;0
456;Totaal gemeentelijke taakvelden;Midden-Noord-Brabant (CR);2023;1974;1974;0;3918;3918;0
457;Totaal gemeentelijke taakvelden;Midden-Noord-Brabant (CR);2024;1997;1997;0;3934;3934;0
458;Totaal gemeentelijke taakvelden;Midden-Noord-Brabant (CR);2025;2229;2229;0;4353;4353;0
459;Totaal gemeentelijke taakvelden;Noordoost-Noord-Brabant (CR);2017;1958;1958;0;3008;3008;0
460;Totaal gemeentelijke taakvelden;Noordoost-Noord-Brabant (CR);2018;2044;2044;0;3121;3121;0
461;Totaal gemeentelijke taakvelden;Noordoost-Noord-Brabant (CR);2019;2180;2180;0;3311;3311;0
462;Totaal gemeentelijke taakvelden;Noordoost-Noord-Brabant (CR);2020;2278;2278;0;3434;3434;0
463;Totaal gemeentelijke taakvelden;Noordoost-Noord-Brabant (CR);2021;2256;2256;0;3420;3420;0
464;Totaal gemeentelijke taakvelden;Noordoost-Noord-Brabant (CR);2022;2292;2292;0;3450;3450;0
465;Totaal gemeentelijke taakvelden;Noordoost-Noord-Brabant (CR);2023;2485;2485;0;3695;3695;0
466;Totaal gemeentelijke taakvelden;Noordoost-Noord-Brabant (CR);2024;2687;2687;0;3971;3971;0
467;Totaal gemeentelijke taakvelden;Noordoost-Noord-Brabant (CR);2025;2860;2860;0;4194;4194;0
468;Totaal gemeentelijke taakvelden;Zuidoost-Noord-Brabant (CR);2017;2241;2241;0;2942;2942;0
469;Totaal gemeentelijke taakvelden;Zuidoost-Noord-Brabant (CR);2018;2350;2350;0;3065;3065;0
470;Totaal gemeentelijke taakvelden;Zuidoost-Noord-Brabant (CR);2019;2414;2414;0;3122;3122;0
471;Totaal gemeentelijke taakvelden;Zuidoost-Noord-Brabant (CR);2020;2466;2466;0;3158;3158;0
472;Totaal gemeentelijke taakvelden;Zuidoost-Noord-Brabant (CR);2021;2583;2583;0;3293;3293;0
473;Totaal gemeentelijke taakvelden;Zuidoost-Noord-Brabant (CR);2022;2662;2662;0;3365;3365;0
474;Totaal gemeentelijke taakvelden;Zuidoost-Noord-Brabant (CR);2023;2901;2901;0;3611;3611;0
475;Totaal gemeentelijke taakvelden;Zuidoost-Noord-Brabant (CR);2024;3074;3074;0;3799;3799;0
476;Totaal gemeentelijke taakvelden;Zuidoost-Noord-Brabant (CR);2025;3289;3289;0;4028;4028;0
477;Totaal gemeentelijke taakvelden;Noord-Limburg (CR);2017;833;833;0;2958;2958;0
478;Totaal gemeentelijke taakvelden;Noord-Limburg (CR);2018;881;881;0;3128;3128;0
479;Totaal gemeentelijke taakvelden;Noord-Limburg (CR);2019;865;865;0;3069;3069;0
480;Totaal gemeentelijke taakvelden;Noord-Limburg (CR);2020;907;907;0;3208;3208;0
481;Totaal gemeentelijke taakvelden;Noord-Limburg (CR);2021;917;917;0;3236;3236;0
482;Totaal gemeentelijke taakvelden;Noord-Limburg (CR);2022;976;976;0;3424;3424;0
483;Totaal gemeentelijke taakvelden;Noord-Limburg (CR);2023;1075;1075;0;3715;3715;0
484;Totaal gemeentelijke taakvelden;Noord-Limburg (CR);2024;1215;1215;0;4182;4183;0
485;Totaal gemeentelijke taakvelden;Noord-Limburg (CR);2025;1293;1293;0;4437;4437;0
486;Totaal gemeentelijke taakvelden;Midden-Limburg (CR);2017;617;617;0;2612;2614;-2
487;Totaal gemeentelijke taakvelden;Midden-Limburg (CR);2018;633;633;0;2672;2673;0
488;Totaal gemeentelijke taakvelden;Midden-Limburg (CR);2019;653;653;0;2759;2759;0
489;Totaal gemeentelijke taakvelden;Midden-Limburg (CR);2020;663;663;0;2792;2792;0
490;Totaal gemeentelijke taakvelden;Midden-Limburg (CR);2021;695;695;0;2917;2917;0
491;Totaal gemeentelijke taakvelden;Midden-Limburg (CR);2022;723;723;0;3026;3026;0
492;Totaal gemeentelijke taakvelden;Midden-Limburg (CR);2023;779;779;0;3225;3225;0
493;Totaal gemeentelijke taakvelden;Midden-Limburg (CR);2024;881;881;0;3633;3633;0
494;Totaal gemeentelijke taakvelden;Midden-Limburg (CR);2025;919;919;0;3768;3768;0
495;Totaal gemeentelijke taakvelden;Zuid-Limburg (CR);2017;2035;2035;0;3392;3392;0
496;Totaal gemeentelijke taakvelden;Zuid-Limburg (CR);2018;2050;2050;0;3422;3421;0
497;Totaal gemeentelijke taakvelden;Zuid-Limburg (CR);2019;2220;2220;0;3716;3716;0
498;Totaal gemeentelijke taakvelden;Zuid-Limburg (CR);2020;2280;2280;0;3818;3818;0
499;Totaal gemeentelijke taakvelden;Zuid-Limburg (CR);2021;2187;2187;0;3680;3680;0
500;Totaal gemeentelijke taakvelden;Zuid-Limburg (CR);2022;2324;2324;0;3912;3912;0
501;Totaal gemeentelijke taakvelden;Zuid-Limburg (CR);2023;2422;2422;0;4053;4053;0
502;Totaal gemeentelijke taakvelden;Zuid-Limburg (CR);2024;2642;2642;0;4401;4401;0
503;Totaal gemeentelijke taakvelden;Zuid-Limburg (CR);2025;2793;2793;0;4653;4653;0
504;Totaal gemeentelijke taakvelden;Flevoland (CR);2017;1346;1346;0;3300;3301;0
505;Totaal gemeentelijke taakvelden;Flevoland (CR);2018;1421;1421;0;3452;3452;0
506;Totaal gemeentelijke taakvelden;Flevoland (CR);2019;1545;1545;0;3709;3709;0
507;Totaal gemeentelijke taakvelden;Flevoland (CR);2020;1663;1663;0;3932;3932;0
508;Totaal gemeentelijke taakvelden;Flevoland (CR);2021;1653;1653;0;3860;3860;0
509;Totaal gemeentelijke taakvelden;Flevoland (CR);2022;1771;1771;0;4073;4073;0
510;Totaal gemeentelijke taakvelden;Flevoland (CR);2023;1858;1858;0;4177;4177;0
511;Totaal gemeentelijke taakvelden;Flevoland (CR);2024;2041;2041;0;4526;4526;0
512;Totaal gemeentelijke taakvelden;Flevoland (CR);2025;2181;2181;0;4779;4779;0
513;Totaal gemeentelijke taakvelden;Minder dan 5 000 inwoners;2017;62;62;0;5194;5195;-2
514;Totaal gemeentelijke taakvelden;Minder dan 5 000 inwoners;2018;63;63;0;5184;5184;-1
515;Totaal gemeentelijke taakvelden;Minder dan 5 000 inwoners;2019;63;63;0;5115;5117;-3
516;Totaal gemeentelijke taakvelden;Minder dan 5 000 inwoners;2020;64;64;0;5194;5194;0
517;Totaal gemeentelijke taakvelden;Minder dan 5 000 inwoners;2021;70;70;0;5648;5648;0
518;Totaal gemeentelijke taakvelden;Minder dan 5 000 inwoners;2022;78;78;0;6145;6145;0
519;Totaal gemeentelijke taakvelden;Minder dan 5 000 inwoners;2023;81;81;0;6335;6334;1
520;Totaal gemeentelijke taakvelden;Minder dan 5 000 inwoners;2024;104;104;0;8131;8132;-2
521;Totaal gemeentelijke taakvelden;Minder dan 5 000 inwoners;2025;100;100;0;7867;7866;1
522;Totaal gemeentelijke taakvelden;5 000 tot 10 000 inwoners;2017;351;351;0;2511;2511;0
523;Totaal gemeentelijke taakvelden;5 000 tot 10 000 inwoners;2018;337;337;0;2561;2560;0
524;Totaal gemeentelijke taakvelden;5 000 tot 10 000 inwoners;2019;281;281;0;2423;2424;0
525;Totaal gemeentelijke taakvelden;5 000 tot 10 000 inwoners;2020;212;212;0;2845;2845;0
526;Totaal gemeentelijke taakvelden;5 000 tot 10 000 inwoners;2021;155;155;0;2777;2778;0
527;Totaal gemeentelijke taakvelden;5 000 tot 10 000 inwoners;2022;161;161;0;2849;2849;0
528;Totaal gemeentelijke taakvelden;5 000 tot 10 000 inwoners;2023;172;172;0;2993;2993;0
