ID;Geslacht;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Regiokenmerken;Perioden;TotaalGediplomeerden_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
5554;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);2006/'07;1840.0;331.0;633.0;361.0;500.0;15.0;;;;
5555;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);2007/'08;1862.0;339.0;682.0;341.0;489.0;11.0;;;;
5556;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);2008/'09;2120.0;365.0;764.0;472.0;513.0;6.0;;;;
5557;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);2009/'10;2652.0;397.0;1137.0;512.0;592.0;14.0;;;;
5558;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);2010/'11;2188.0;377.0;731.0;524.0;548.0;8.0;;;;
5559;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);2011/'12;2149.0;303.0;718.0;545.0;574.0;9.0;;;;
5560;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);2012/'13;2274.0;341.0;701.0;644.0;581.0;7.0;;;;
5561;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);2013/'14;2280.0;298.0;690.0;639.0;648.0;5.0;;;;
5562;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);2014/'15;1990.0;206.0;582.0;595.0;595.0;12.0;0.0;0.0;0.0;0.0
5563;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);2015/'16;1728.0;183.0;537.0;457.0;551.0;;;;;
5564;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);1990/'91;;;;;;;;;;
5565;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);1991/'92;;;;;;;;;;
5566;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);1992/'93;;;;;;;;;;
5567;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);1993/'94;;;;;;;;;;
5568;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);1994/'95;;;;;;;;;;
5569;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);1995/'96;;;;;;;;;;
5570;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);1996/'97;;;;;;;;;;
5571;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);1997/'98;;;;;;;;;;
5572;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);1998/'99;;;;;;;;;;
5573;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);1999/'00;;;;;;;;;;
5574;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);2000/'01;;;;;;;;;;
5575;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);2001/'02;;;;;;;;;;
5576;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);2002/'03;;;;;;;;;;
5577;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);2003/'04;;;;;;;;;;
5578;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);2004/'05;;;;;;;;;;
5579;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);2005/'06;204.0;38.0;75.0;50.0;40.0;1.0;;;;
5580;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);2006/'07;233.0;59.0;69.0;39.0;64.0;2.0;;;;
5581;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);2007/'08;186.0;52.0;58.0;34.0;41.0;1.0;;;;
5582;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);2008/'09;310.0;61.0;102.0;64.0;81.0;2.0;;;;
5583;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);2009/'10;341.0;53.0;148.0;71.0;65.0;4.0;;;;
5584;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);2010/'11;323.0;46.0;127.0;69.0;79.0;2.0;;;;
5585;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);2011/'12;279.0;52.0;85.0;56.0;84.0;2.0;;;;
5586;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);2012/'13;163.0;30.0;41.0;37.0;55.0;;;;;
5587;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);2013/'14;155.0;28.0;42.0;37.0;48.0;;;;;
5588;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);2014/'15;121.0;18.0;23.0;40.0;40.0;0.0;0.0;0.0;0.0;0.0
5589;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Niet in te delen (PV);2015/'16;158.0;17.0;32.0;39.0;70.0;;;;;
5590;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);1990/'91;;;;;;;;;;
5591;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);1991/'92;;;;;;;;;;
5592;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);1992/'93;;;;;;;;;;
5593;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);1993/'94;;;;;;;;;;
5594;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);1994/'95;;;;;;;;;;
5595;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);1995/'96;;;;;;;;;;
5596;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);1996/'97;;;;;;;;;;
5597;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);1997/'98;;;;;;;;;;
5598;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);1998/'99;;;;;;;;;;
5599;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);1999/'00;;;;;;;;;;
5600;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);2000/'01;;;;;;;;;;
5601;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);2001/'02;;;;;;;;;;
5602;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);2002/'03;;;;;;;;;;
5603;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);2003/'04;;;;;;;;;;
5604;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);2004/'05;;;;;;;;;;
5605;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);2005/'06;148.0;23.0;66.0;24.0;35.0;;;;;
5606;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);2006/'07;139.0;16.0;61.0;27.0;34.0;1.0;;;;
5607;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);2007/'08;151.0;26.0;52.0;27.0;44.0;2.0;;;;
5608;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);2008/'09;135.0;12.0;63.0;32.0;25.0;3.0;;;;
5609;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);2009/'10;144.0;15.0;59.0;37.0;31.0;2.0;;;;
5610;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);2010/'11;140.0;19.0;54.0;40.0;26.0;1.0;;;;
5611;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);2011/'12;156.0;26.0;61.0;35.0;34.0;;;;;
5612;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);2012/'13;173.0;35.0;58.0;37.0;43.0;;;;;
5613;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);2013/'14;179.0;28.0;64.0;46.0;41.0;;;;;
5614;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);2014/'15;;;;;;;;;;
5615;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Groningen (RP);2015/'16;;;;;;;;;;
5616;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);1990/'91;;;;;;;;;;
5617;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);1991/'92;;;;;;;;;;
5618;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);1992/'93;;;;;;;;;;
5619;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);1993/'94;;;;;;;;;;
5620;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);1994/'95;;;;;;;;;;
5621;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);1995/'96;;;;;;;;;;
5622;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);1996/'97;;;;;;;;;;
5623;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);1997/'98;;;;;;;;;;
5624;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);1998/'99;;;;;;;;;;
5625;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);1999/'00;;;;;;;;;;
5626;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);2000/'01;;;;;;;;;;
5627;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);2001/'02;;;;;;;;;;
5628;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);2002/'03;;;;;;;;;;
5629;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);2003/'04;;;;;;;;;;
5630;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);2004/'05;;;;;;;;;;
5631;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);2005/'06;150.0;18.0;62.0;33.0;35.0;2.0;;;;
5632;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);2006/'07;172.0;21.0;73.0;27.0;48.0;3.0;;;;
5633;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);2007/'08;180.0;15.0;76.0;32.0;54.0;3.0;;;;
5634;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);2008/'09;169.0;21.0;73.0;33.0;39.0;3.0;;;;
5635;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);2009/'10;236.0;21.0;95.0;59.0;57.0;4.0;;;;
5636;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);2010/'11;200.0;20.0;78.0;44.0;57.0;1.0;;;;
5637;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);2011/'12;151.0;26.0;56.0;35.0;32.0;2.0;;;;
5638;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);2012/'13;203.0;37.0;65.0;46.0;52.0;3.0;;;;
5639;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);2013/'14;200.0;36.0;62.0;46.0;55.0;1.0;;;;
5640;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);2014/'15;;;;;;;;;;
5641;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Oost-Groningen (RP);2015/'16;;;;;;;;;;
5642;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);1990/'91;;;;;;;;;;
5643;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);1991/'92;;;;;;;;;;
5644;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);1992/'93;;;;;;;;;;
5645;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);1993/'94;;;;;;;;;;
5646;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);1994/'95;;;;;;;;;;
5647;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);1995/'96;;;;;;;;;;
5648;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);1996/'97;;;;;;;;;;
5649;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);1997/'98;;;;;;;;;;
5650;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);1998/'99;;;;;;;;;;
5651;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);1999/'00;;;;;;;;;;
5652;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);2000/'01;;;;;;;;;;
5653;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);2001/'02;;;;;;;;;;
5654;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);2002/'03;;;;;;;;;;
5655;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);2003/'04;;;;;;;;;;
5656;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);2004/'05;;;;;;;;;;
5657;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);2005/'06;703.0;80.0;258.0;134.0;222.0;9.0;;;;
5658;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);2006/'07;632.0;66.0;213.0;144.0;202.0;7.0;;;;
5659;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);2007/'08;713.0;98.0;242.0;122.0;235.0;16.0;;;;
5660;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);2008/'09;748.0;101.0;258.0;153.0;219.0;17.0;;;;
5661;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);2009/'10;870.0;112.0;330.0;179.0;242.0;7.0;;;;
5662;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);2010/'11;807.0;118.0;257.0;182.0;241.0;9.0;;;;
5663;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);2011/'12;823.0;124.0;240.0;189.0;262.0;8.0;;;;
5664;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);2012/'13;829.0;148.0;249.0;186.0;236.0;10.0;;;;
5665;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);2013/'14;822.0;141.0;222.0;209.0;249.0;1.0;;;;
5666;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);2014/'15;;;;;;;;;;
5667;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Centraal-Groningen (RP);2015/'16;;;;;;;;;;
5668;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Fryslân (RP);1990/'91;;;;;;;;;;
5669;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Fryslân (RP);1991/'92;;;;;;;;;;
5670;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Fryslân (RP);1992/'93;;;;;;;;;;
5671;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Fryslân (RP);1993/'94;;;;;;;;;;
5672;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Fryslân (RP);1994/'95;;;;;;;;;;
5673;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Fryslân (RP);1995/'96;;;;;;;;;;
5674;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Fryslân (RP);1996/'97;;;;;;;;;;
5675;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Fryslân (RP);1997/'98;;;;;;;;;;
5676;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Fryslân (RP);1998/'99;;;;;;;;;;
5677;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Fryslân (RP);1999/'00;;;;;;;;;;
5678;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Fryslân (RP);2000/'01;;;;;;;;;;
5679;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Fryslân (RP);2001/'02;;;;;;;;;;
5680;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Fryslân (RP);2002/'03;;;;;;;;;;
5681;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Fryslân (RP);2003/'04;;;;;;;;;;
5682;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Fryslân (RP);2004/'05;;;;;;;;;;
5683;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Fryslân (RP);2005/'06;713.0;149.0;231.0;126.0;203.0;4.0;;;;
5684;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Fryslân (RP);2006/'07;708.0;131.0;206.0;143.0;221.0;7.0;;;;
5685;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Fryslân (RP);2007/'08;783.0;120.0;255.0;125.0;282.0;1.0;;;;
5686;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Fryslân (RP);2008/'09;723.0;112.0;262.0;146.0;201.0;2.0;;;;
5687;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Fryslân (RP);2009/'10;903.0;145.0;382.0;150.0;220.0;6.0;;;;
5688;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Fryslân (RP);2010/'11;833.0;124.0;308.0;187.0;213.0;1.0;;;;
