ID;ProductenPRODCOM;Perioden;Verkoopwaarde_1;Hoeveelheid_2;EenheidVerkochtProduct_3
2059;10201500 Visvlees, al dan niet fijnge...;2013;;;                            mln. kg
2060;10201500 Visvlees, al dan niet fijnge...;2014;;;                            mln. kg
2061;10201500 Visvlees, al dan niet fijnge...;2015;;;                            mln. kg
2062;10201500 Visvlees, al dan niet fijnge...;2016;0.0;0.0;                            mln. kg
2063;10201500 Visvlees, al dan niet fijnge...;2017;0.0;0.0;                            mln. kg
2064;10201500 Visvlees, al dan niet fijnge...;2018;0.0;0.0;                            mln. kg
2065;10201500 Visvlees, al dan niet fijnge...;2019;;;                                   
2066;10201500 Visvlees, al dan niet fijnge...;2020;;;                                   
2067;10201510 Bevroren visvlees, ook indie...;2008;;;                                   
2068;10201510 Bevroren visvlees, ook indie...;2009;;;                                   
2069;10201510 Bevroren visvlees, ook indie...;2010;;;                                   
2070;10201510 Bevroren visvlees, ook indie...;2011;;;                                   
2071;10201510 Bevroren visvlees, ook indie...;2012;;;                                   
2072;10201510 Bevroren visvlees, ook indie...;2013;;;                                   
2073;10201510 Bevroren visvlees, ook indie...;2014;;;                                   
2074;10201510 Bevroren visvlees, ook indie...;2015;;;                                   
2075;10201510 Bevroren visvlees, ook indie...;2016;;;                                   
2076;10201510 Bevroren visvlees, ook indie...;2017;;;                                   
2077;10201510 Bevroren visvlees, ook indie...;2018;;;                                   
2078;10201510 Bevroren visvlees, ook indie...;2019;0.0;0.0;                            mln. kg
2079;10201510 Bevroren visvlees, ook indie...;2020;0.0;0.0;                            mln. kg
2080;10201520 Bevroren surimi, rauw;2008;;;                                   
2081;10201520 Bevroren surimi, rauw;2009;;;                                   
2082;10201520 Bevroren surimi, rauw;2010;;;                                   
2083;10201520 Bevroren surimi, rauw;2011;;;                                   
2084;10201520 Bevroren surimi, rauw;2012;;;                                   
2085;10201520 Bevroren surimi, rauw;2013;;;                                   
2086;10201520 Bevroren surimi, rauw;2014;;;                                   
2087;10201520 Bevroren surimi, rauw;2015;;;                                   
2088;10201520 Bevroren surimi, rauw;2016;;;                                   
2089;10201520 Bevroren surimi, rauw;2017;;;                                   
2090;10201520 Bevroren surimi, rauw;2018;;;                                   
2091;10201520 Bevroren surimi, rauw;2019;0.0;0.0;                            mln. kg
2092;10201520 Bevroren surimi, rauw;2020;0.0;0.0;                            mln. kg
2093;10201600 Vissenlevers, hom en kuit, b...;2008;;;                                   
2094;10201600 Vissenlevers, hom en kuit, b...;2009;;;                                   
2095;10201600 Vissenlevers, hom en kuit, b...;2010;;;                            mln. kg
2096;10201600 Vissenlevers, hom en kuit, b...;2011;;;                            mln. kg
2097;10201600 Vissenlevers, hom en kuit, b...;2012;;;                            mln. kg
2098;10201600 Vissenlevers, hom en kuit, b...;2013;;;                            mln. kg
2099;10201600 Vissenlevers, hom en kuit, b...;2014;;;                            mln. kg
2100;10201600 Vissenlevers, hom en kuit, b...;2015;;;                            mln. kg
2101;10201600 Vissenlevers, hom en kuit, b...;2016;;;                            mln. kg
2102;10201600 Vissenlevers, hom en kuit, b...;2017;;;                            mln. kg
2103;10201600 Vissenlevers, hom en kuit, b...;2018;;;                            mln. kg
2104;10201600 Vissenlevers, hom en kuit, b...;2019;;;                            mln. kg
2105;10201600 Vissenlevers, hom en kuit, b...;2020;;;                            mln. kg
2106;10202100 Visfilets, gedroogd, gezoute...;2008;;0.0;                            mln. kg
2107;10202100 Visfilets, gedroogd, gezoute...;2009;;;                            mln. kg
2108;10202100 Visfilets, gedroogd, gezoute...;2010;;;                            mln. kg
2109;10202100 Visfilets, gedroogd, gezoute...;2011;;;                            mln. kg
2110;10202100 Visfilets, gedroogd, gezoute...;2012;0.0;0.0;                            mln. kg
2111;10202100 Visfilets, gedroogd, gezoute...;2013;0.0;0.0;                            mln. kg
2112;10202100 Visfilets, gedroogd, gezoute...;2014;0.0;0.0;                            mln. kg
2113;10202100 Visfilets, gedroogd, gezoute...;2015;0.0;0.0;                            mln. kg
2114;10202100 Visfilets, gedroogd, gezoute...;2016;0.0;0.0;                            mln. kg
2115;10202100 Visfilets, gedroogd, gezoute...;2017;0.0;0.0;                            mln. kg
2116;10202100 Visfilets, gedroogd, gezoute...;2018;0.0;0.0;                            mln. kg
2117;10202100 Visfilets, gedroogd, gezoute...;2019;;;                            mln. kg
2118;10202100 Visfilets, gedroogd, gezoute...;2020;;;                            mln. kg
2119;10202200 Vismeel, vissenlevers, hom e...;2008;0.0;0.0;                            mln. kg
2120;10202200 Vismeel, vissenlevers, hom e...;2009;0.0;0.0;                            mln. kg
2121;10202200 Vismeel, vissenlevers, hom e...;2010;0.0;0.0;                            mln. kg
2122;10202200 Vismeel, vissenlevers, hom e...;2011;0.0;0.0;                            mln. kg
2123;10202200 Vismeel, vissenlevers, hom e...;2012;0.0;0.0;                            mln. kg
2124;10202200 Vismeel, vissenlevers, hom e...;2013;0.0;0.0;                            mln. kg
2125;10202200 Vismeel, vissenlevers, hom e...;2014;0.0;0.0;                            mln. kg
2126;10202200 Vismeel, vissenlevers, hom e...;2015;0.0;0.0;                            mln. kg
2127;10202200 Vismeel, vissenlevers, hom e...;2016;;;                                   
2128;10202200 Vismeel, vissenlevers, hom e...;2017;;;                                   
2129;10202200 Vismeel, vissenlevers, hom e...;2018;;;                                   
2130;10202200 Vismeel, vissenlevers, hom e...;2019;;;                                   
2131;10202200 Vismeel, vissenlevers, hom e...;2020;;;                                   
2132;10202250 Levers, hom, kuit, vinnen, k...;2008;;;                                   
2133;10202250 Levers, hom, kuit, vinnen, k...;2009;;;                                   
2134;10202250 Levers, hom, kuit, vinnen, k...;2010;;;                                   
2135;10202250 Levers, hom, kuit, vinnen, k...;2011;;;                                   
2136;10202250 Levers, hom, kuit, vinnen, k...;2012;;;                                   
2137;10202250 Levers, hom, kuit, vinnen, k...;2013;;;                                   
2138;10202250 Levers, hom, kuit, vinnen, k...;2014;;;                                   
2139;10202250 Levers, hom, kuit, vinnen, k...;2015;;;                                   
2140;10202250 Levers, hom, kuit, vinnen, k...;2016;0.0;0.0;                            mln. kg
2141;10202250 Levers, hom, kuit, vinnen, k...;2017;0.0;0.0;                            mln. kg
2142;10202250 Levers, hom, kuit, vinnen, k...;2018;0.0;0.0;                            mln. kg
2143;10202250 Levers, hom, kuit, vinnen, k...;2019;0.0;0.0;                            mln. kg
2144;10202250 Levers, hom, kuit, vinnen, k...;2020;0.0;0.0;                            mln. kg
2145;10202300 Vis, gedroogd of gezouten, e...;2008;;;                            mln. kg
2146;10202300 Vis, gedroogd of gezouten, e...;2009;;;                            mln. kg
2147;10202300 Vis, gedroogd of gezouten, e...;2010;;;                            mln. kg
2148;10202300 Vis, gedroogd of gezouten, e...;2011;;;                            mln. kg
2149;10202300 Vis, gedroogd of gezouten, e...;2012;;;                                   
2150;10202300 Vis, gedroogd of gezouten, e...;2013;;;                                   
2151;10202300 Vis, gedroogd of gezouten, e...;2014;;;                                   
2152;10202300 Vis, gedroogd of gezouten, e...;2015;;;                                   
2153;10202300 Vis, gedroogd of gezouten, e...;2016;;;                                   
2154;10202300 Vis, gedroogd of gezouten, e...;2017;;;                                   
2155;10202300 Vis, gedroogd of gezouten, e...;2018;;;                                   
2156;10202300 Vis, gedroogd of gezouten, e...;2019;;;                                   
2157;10202300 Vis, gedroogd of gezouten, e...;2020;;;                                   
2158;10202350 Vis, gedroogd of gezouten, e...;2008;;;                                   
2159;10202350 Vis, gedroogd of gezouten, e...;2009;;;                                   
2160;10202350 Vis, gedroogd of gezouten, e...;2010;;;                                   
2161;10202350 Vis, gedroogd of gezouten, e...;2011;;;                                   
2162;10202350 Vis, gedroogd of gezouten, e...;2012;;;                            mln. kg
2163;10202350 Vis, gedroogd of gezouten, e...;2013;;;                            mln. kg
2164;10202350 Vis, gedroogd of gezouten, e...;2014;;;                            mln. kg
2165;10202350 Vis, gedroogd of gezouten, e...;2015;;;                            mln. kg
2166;10202350 Vis, gedroogd of gezouten, e...;2016;;;                            mln. kg
2167;10202350 Vis, gedroogd of gezouten, e...;2017;;;                            mln. kg
2168;10202350 Vis, gedroogd of gezouten, e...;2018;;;                            mln. kg
2169;10202350 Vis, gedroogd of gezouten, e...;2019;;;                            mln. kg
2170;10202350 Vis, gedroogd of gezouten, e...;2020;;;                            mln. kg
2171;10202420 Pacifische zalm, Atlantische...;2008;16.0;1.0;                            mln. kg
2172;10202420 Pacifische zalm, Atlantische...;2009;;;                            mln. kg
2173;10202420 Pacifische zalm, Atlantische...;2010;;;                            mln. kg
2174;10202420 Pacifische zalm, Atlantische...;2011;;;                            mln. kg
2175;10202420 Pacifische zalm, Atlantische...;2012;;;                                   
2176;10202420 Pacifische zalm, Atlantische...;2013;;;                                   
2177;10202420 Pacifische zalm, Atlantische...;2014;;;                                   
2178;10202420 Pacifische zalm, Atlantische...;2015;;;                                   
2179;10202420 Pacifische zalm, Atlantische...;2016;;;                                   
2180;10202420 Pacifische zalm, Atlantische...;2017;;;                                   
2181;10202420 Pacifische zalm, Atlantische...;2018;;;                                   
2182;10202420 Pacifische zalm, Atlantische...;2019;;;                                   
2183;10202420 Pacifische zalm, Atlantische...;2020;;;                                   
2184;10202425 Pacifische zalm, Atlantische...;2008;;;                                   
2185;10202425 Pacifische zalm, Atlantische...;2009;;;                                   
