ID;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkafstand_2
9611;Niet in te delen (LD);Noordenveld;2023 december;0.0;
9612;Niet in te delen (LD);Noordoostpolder;2021 december;2.5;
9613;Niet in te delen (LD);Noordoostpolder;2022 december;1.6;
9614;Niet in te delen (LD);Noordoostpolder;2023 december;1.5;
9615;Niet in te delen (LD);Noordwijk;2021 december;1.3;
9616;Niet in te delen (LD);Noordwijk;2022 december;1.4;
9617;Niet in te delen (LD);Noordwijk;2023 december;1.3;
9618;Niet in te delen (LD);Nuenen, Gerwen en Nederwetten;2021 december;0.2;
9619;Niet in te delen (LD);Nuenen, Gerwen en Nederwetten;2022 december;0.1;
9620;Niet in te delen (LD);Nuenen, Gerwen en Nederwetten;2023 december;0.1;
9621;Niet in te delen (LD);Nunspeet;2021 december;0.1;
9622;Niet in te delen (LD);Nunspeet;2022 december;0.1;
9623;Niet in te delen (LD);Nunspeet;2023 december;0.1;
9624;Niet in te delen (LD);Oegstgeest;2021 december;0.1;
9625;Niet in te delen (LD);Oegstgeest;2022 december;0.1;
9626;Niet in te delen (LD);Oegstgeest;2023 december;0.1;
9627;Niet in te delen (LD);Oirschot;2021 december;0.5;
9628;Niet in te delen (LD);Oirschot;2022 december;0.6;
9629;Niet in te delen (LD);Oirschot;2023 december;0.7;
9630;Niet in te delen (LD);Oisterwijk;2021 december;0.3;
9631;Niet in te delen (LD);Oisterwijk;2022 december;0.3;
9632;Niet in te delen (LD);Oisterwijk;2023 december;0.3;
9633;Niet in te delen (LD);Oldambt;2021 december;0.3;
9634;Niet in te delen (LD);Oldambt;2022 december;0.3;
9635;Niet in te delen (LD);Oldambt;2023 december;0.3;
9636;Niet in te delen (LD);Oldebroek;2021 december;0.2;
9637;Niet in te delen (LD);Oldebroek;2022 december;0.2;
9638;Niet in te delen (LD);Oldebroek;2023 december;0.2;
9639;Niet in te delen (LD);Oldenzaal;2021 december;1.1;
9640;Niet in te delen (LD);Oldenzaal;2022 december;1.5;
9641;Niet in te delen (LD);Oldenzaal;2023 december;1.2;
9642;Niet in te delen (LD);Olst-Wijhe;2021 december;0.1;
9643;Niet in te delen (LD);Olst-Wijhe;2022 december;0.0;
9644;Niet in te delen (LD);Olst-Wijhe;2023 december;0.0;
9645;Niet in te delen (LD);Ommen;2021 december;0.1;
9646;Niet in te delen (LD);Ommen;2022 december;0.1;
9647;Niet in te delen (LD);Ommen;2023 december;0.1;
9648;Niet in te delen (LD);Oost Gelre;2021 december;0.4;
9649;Niet in te delen (LD);Oost Gelre;2022 december;0.4;
9650;Niet in te delen (LD);Oost Gelre;2023 december;0.4;
9651;Niet in te delen (LD);Oosterhout;2021 december;1.0;
9652;Niet in te delen (LD);Oosterhout;2022 december;1.2;
9653;Niet in te delen (LD);Oosterhout;2023 december;1.2;
9654;Niet in te delen (LD);Ooststellingwerf;2021 december;0.1;
9655;Niet in te delen (LD);Ooststellingwerf;2022 december;0.0;
9656;Niet in te delen (LD);Ooststellingwerf;2023 december;0.0;
9657;Niet in te delen (LD);Oostzaan;2021 december;0.0;
9658;Niet in te delen (LD);Oostzaan;2022 december;0.0;
9659;Niet in te delen (LD);Oostzaan;2023 december;0.0;
9660;Niet in te delen (LD);Opmeer;2021 december;0.2;
9661;Niet in te delen (LD);Opmeer;2022 december;0.1;
9662;Niet in te delen (LD);Opmeer;2023 december;0.2;
9663;Niet in te delen (LD);Opsterland;2021 december;0.0;
9664;Niet in te delen (LD);Opsterland;2022 december;0.0;
9665;Niet in te delen (LD);Opsterland;2023 december;0.0;
9666;Niet in te delen (LD);Oss;2021 december;1.6;
9667;Niet in te delen (LD);Oss;2022 december;1.7;
9668;Niet in te delen (LD);Oss;2023 december;1.8;
9669;Niet in te delen (LD);Oude IJsselstreek;2021 december;0.8;
9670;Niet in te delen (LD);Oude IJsselstreek;2022 december;0.9;
9671;Niet in te delen (LD);Oude IJsselstreek;2023 december;0.9;
9672;Niet in te delen (LD);Ouder-Amstel;2021 december;0.2;
9673;Niet in te delen (LD);Ouder-Amstel;2022 december;0.2;
9674;Niet in te delen (LD);Ouder-Amstel;2023 december;0.2;
9675;Niet in te delen (LD);Oudewater;2021 december;0.2;
9676;Niet in te delen (LD);Oudewater;2022 december;0.2;
9677;Niet in te delen (LD);Oudewater;2023 december;0.1;
9678;Niet in te delen (LD);Overbetuwe;2021 december;1.2;
9679;Niet in te delen (LD);Overbetuwe;2022 december;0.6;
9680;Niet in te delen (LD);Overbetuwe;2023 december;0.6;
9681;Niet in te delen (LD);Papendrecht;2021 december;0.2;
9682;Niet in te delen (LD);Papendrecht;2022 december;0.2;
9683;Niet in te delen (LD);Papendrecht;2023 december;0.3;
9684;Niet in te delen (LD);Peel en Maas;2021 december;1.5;
9685;Niet in te delen (LD);Peel en Maas;2022 december;1.7;
9686;Niet in te delen (LD);Peel en Maas;2023 december;1.7;
9687;Niet in te delen (LD);Pekela;2021 december;0.0;
9688;Niet in te delen (LD);Pekela;2022 december;0.0;
9689;Niet in te delen (LD);Pekela;2023 december;0.0;
9690;Niet in te delen (LD);Pijnacker-Nootdorp;2021 december;0.7;
9691;Niet in te delen (LD);Pijnacker-Nootdorp;2022 december;0.9;
9692;Niet in te delen (LD);Pijnacker-Nootdorp;2023 december;0.7;
9693;Niet in te delen (LD);Purmerend;2021 december;0.3;
9694;Niet in te delen (LD);Purmerend;2022 december;0.4;
9695;Niet in te delen (LD);Purmerend;2023 december;0.2;
9696;Niet in te delen (LD);Putten;2021 december;0.4;
9697;Niet in te delen (LD);Putten;2022 december;0.3;
9698;Niet in te delen (LD);Putten;2023 december;0.2;
9699;Niet in te delen (LD);Raalte;2021 december;0.4;
9700;Niet in te delen (LD);Raalte;2022 december;0.6;
9701;Niet in te delen (LD);Raalte;2023 december;0.5;
9702;Niet in te delen (LD);Reimerswaal;2021 december;0.6;
9703;Niet in te delen (LD);Reimerswaal;2022 december;0.6;
9704;Niet in te delen (LD);Reimerswaal;2023 december;0.8;
9705;Niet in te delen (LD);Renkum;2021 december;0.1;
9706;Niet in te delen (LD);Renkum;2022 december;0.1;
9707;Niet in te delen (LD);Renkum;2023 december;0.1;
9708;Niet in te delen (LD);Renswoude;2021 december;0.2;
9709;Niet in te delen (LD);Renswoude;2022 december;0.1;
9710;Niet in te delen (LD);Renswoude;2023 december;0.2;
9711;Niet in te delen (LD);Reusel-De Mierden;2021 december;0.3;
9712;Niet in te delen (LD);Reusel-De Mierden;2022 december;0.2;
9713;Niet in te delen (LD);Reusel-De Mierden;2023 december;0.2;
9714;Niet in te delen (LD);Rheden;2021 december;1.4;
9715;Niet in te delen (LD);Rheden;2022 december;2.2;
9716;Niet in te delen (LD);Rheden;2023 december;1.9;
9717;Niet in te delen (LD);Rhenen;2021 december;0.0;
9718;Niet in te delen (LD);Rhenen;2022 december;0.1;
9719;Niet in te delen (LD);Rhenen;2023 december;0.1;
9720;Niet in te delen (LD);Ridderkerk;2021 december;0.5;
9721;Niet in te delen (LD);Ridderkerk;2022 december;0.6;
9722;Niet in te delen (LD);Ridderkerk;2023 december;0.6;
9723;Niet in te delen (LD);Rijssen-Holten;2021 december;0.4;
9724;Niet in te delen (LD);Rijssen-Holten;2022 december;0.4;
9725;Niet in te delen (LD);Rijssen-Holten;2023 december;0.5;
9726;Niet in te delen (LD);Rijswijk (ZH.);2021 december;1.4;
9727;Niet in te delen (LD);Rijswijk (ZH.);2022 december;1.2;
9728;Niet in te delen (LD);Rijswijk (ZH.);2023 december;1.1;
9729;Niet in te delen (LD);Roerdalen;2021 december;0.3;
9730;Niet in te delen (LD);Roerdalen;2022 december;0.4;
9731;Niet in te delen (LD);Roerdalen;2023 december;0.4;
9732;Niet in te delen (LD);Roermond;2021 december;2.6;
9733;Niet in te delen (LD);Roermond;2022 december;2.7;
9734;Niet in te delen (LD);Roermond;2023 december;2.7;
9735;Niet in te delen (LD);De Ronde Venen;2021 december;0.2;
9736;Niet in te delen (LD);De Ronde Venen;2022 december;0.3;
9737;Niet in te delen (LD);De Ronde Venen;2023 december;0.4;
9738;Niet in te delen (LD);Roosendaal;2021 december;3.5;
9739;Niet in te delen (LD);Roosendaal;2022 december;4.3;
9740;Niet in te delen (LD);Roosendaal;2023 december;4.1;
9741;Niet in te delen (LD);Rotterdam;2021 december;9.6;
9742;Niet in te delen (LD);Rotterdam;2022 december;11.5;
9743;Niet in te delen (LD);Rotterdam;2023 december;10.2;
9744;Niet in te delen (LD);Rozendaal;2021 december;0.0;
9745;Niet in te delen (LD);Rozendaal;2022 december;0.0;
9746;Niet in te delen (LD);Rozendaal;2023 december;0.0;
9747;Niet in te delen (LD);Rucphen;2021 december;0.1;
9748;Niet in te delen (LD);Rucphen;2022 december;0.2;
9749;Niet in te delen (LD);Rucphen;2023 december;0.3;
9750;Niet in te delen (LD);Schagen;2021 december;0.9;
9751;Niet in te delen (LD);Schagen;2022 december;1.2;
9752;Niet in te delen (LD);Schagen;2023 december;1.2;
9753;Niet in te delen (LD);Scherpenzeel;2021 december;0.1;
9754;Niet in te delen (LD);Scherpenzeel;2022 december;0.1;
9755;Niet in te delen (LD);Scherpenzeel;2023 december;0.1;
9756;Niet in te delen (LD);Schiedam;2021 december;1.4;
9757;Niet in te delen (LD);Schiedam;2022 december;1.7;
9758;Niet in te delen (LD);Schiedam;2023 december;1.9;
9759;Niet in te delen (LD);Schiermonnikoog;2021 december;0.0;
9760;Niet in te delen (LD);Schiermonnikoog;2022 december;0.0;
9761;Niet in te delen (LD);Schiermonnikoog;2023 december;0.0;
9762;Niet in te delen (LD);Schouwen-Duiveland;2021 december;0.2;
9763;Niet in te delen (LD);Schouwen-Duiveland;2022 december;0.3;
9764;Niet in te delen (LD);Schouwen-Duiveland;2023 december;0.3;
9765;Niet in te delen (LD);Simpelveld;2021 december;0.1;
9766;Niet in te delen (LD);Simpelveld;2022 december;0.0;
9767;Niet in te delen (LD);Simpelveld;2023 december;0.1;
9768;Niet in te delen (LD);Sint Anthonis;2021 december;0.1;
9769;Niet in te delen (LD);Sint Anthonis;2022 december;;
9770;Niet in te delen (LD);Sint Anthonis;2023 december;;
9771;Niet in te delen (LD);Sint-Michielsgestel;2021 december;0.0;
9772;Niet in te delen (LD);Sint-Michielsgestel;2022 december;0.1;
9773;Niet in te delen (LD);Sint-Michielsgestel;2023 december;0.1;
9774;Niet in te delen (LD);Sittard-Geleen;2021 december;5.4;
9775;Niet in te delen (LD);Sittard-Geleen;2022 december;5.2;
9776;Niet in te delen (LD);Sittard-Geleen;2023 december;4.9;
9777;Niet in te delen (LD);Sliedrecht;2021 december;2.1;
9778;Niet in te delen (LD);Sliedrecht;2022 december;2.5;
9779;Niet in te delen (LD);Sliedrecht;2023 december;1.7;
9780;Niet in te delen (LD);Sluis;2021 december;0.6;
9781;Niet in te delen (LD);Sluis;2022 december;0.8;
9782;Niet in te delen (LD);Sluis;2023 december;0.7;
9783;Niet in te delen (LD);Smallingerland;2021 december;0.1;
9784;Niet in te delen (LD);Smallingerland;2022 december;0.1;
9785;Niet in te delen (LD);Smallingerland;2023 december;0.2;
9786;Niet in te delen (LD);Soest;2021 december;0.4;
9787;Niet in te delen (LD);Soest;2022 december;0.4;
9788;Niet in te delen (LD);Soest;2023 december;0.5;
9789;Niet in te delen (LD);Someren;2021 december;0.2;
9790;Niet in te delen (LD);Someren;2022 december;0.4;
9791;Niet in te delen (LD);Someren;2023 december;0.5;
9792;Niet in te delen (LD);Son en Breugel;2021 december;0.7;
9793;Niet in te delen (LD);Son en Breugel;2022 december;0.5;
9794;Niet in te delen (LD);Son en Breugel;2023 december;0.6;
9795;Niet in te delen (LD);Stadskanaal;2021 december;0.1;
9796;Niet in te delen (LD);Stadskanaal;2022 december;0.1;
9797;Niet in te delen (LD);Stadskanaal;2023 december;0.1;
9798;Niet in te delen (LD);Staphorst;2021 december;0.1;
9799;Niet in te delen (LD);Staphorst;2022 december;0.1;
9800;Niet in te delen (LD);Staphorst;2023 december;0.1;
9801;Niet in te delen (LD);Stede Broec;2021 december;0.2;
9802;Niet in te delen (LD);Stede Broec;2022 december;0.2;
9803;Niet in te delen (LD);Stede Broec;2023 december;0.2;
9804;Niet in te delen (LD);Steenbergen;2021 december;0.5;
9805;Niet in te delen (LD);Steenbergen;2022 december;0.5;
9806;Niet in te delen (LD);Steenbergen;2023 december;0.7;
9807;Niet in te delen (LD);Steenwijkerland;2021 december;0.2;
9808;Niet in te delen (LD);Steenwijkerland;2022 december;0.3;
9809;Niet in te delen (LD);Steenwijkerland;2023 december;0.3;
9810;Niet in te delen (LD);Stein (L.);2021 december;0.6;
9811;Niet in te delen (LD);Stein (L.);2022 december;0.8;
9812;Niet in te delen (LD);Stein (L.);2023 december;0.8;
9813;Niet in te delen (LD);Stichtse Vecht;2021 december;0.3;
9814;Niet in te delen (LD);Stichtse Vecht;2022 december;0.3;
9815;Niet in te delen (LD);Stichtse Vecht;2023 december;0.2;
9816;Niet in te delen (LD);Súdwest-Fryslân;2021 december;0.2;
9817;Niet in te delen (LD);Súdwest-Fryslân;2022 december;0.1;
9818;Niet in te delen (LD);Súdwest-Fryslân;2023 december;0.1;
9819;Niet in te delen (LD);Terneuzen;2021 december;1.7;
9820;Niet in te delen (LD);Terneuzen;2022 december;1.7;
9821;Niet in te delen (LD);Terneuzen;2023 december;1.7;
9822;Niet in te delen (LD);Terschelling;2021 december;0.0;
9823;Niet in te delen (LD);Terschelling;2022 december;0.0;
9824;Niet in te delen (LD);Terschelling;2023 december;0.0;
9825;Niet in te delen (LD);Texel;2021 december;0.3;
9826;Niet in te delen (LD);Texel;2022 december;0.3;
9827;Niet in te delen (LD);Texel;2023 december;0.3;
9828;Niet in te delen (LD);Teylingen;2021 december;0.4;
9829;Niet in te delen (LD);Teylingen;2022 december;0.5;
9830;Niet in te delen (LD);Teylingen;2023 december;0.5;
9831;Niet in te delen (LD);Tholen;2021 december;0.1;
9832;Niet in te delen (LD);Tholen;2022 december;0.2;
9833;Niet in te delen (LD);Tholen;2023 december;0.2;
9834;Niet in te delen (LD);Tiel;2021 december;1.1;
9835;Niet in te delen (LD);Tiel;2022 december;1.1;
9836;Niet in te delen (LD);Tiel;2023 december;0.6;
9837;Niet in te delen (LD);Tilburg;2021 december;7.2;
9838;Niet in te delen (LD);Tilburg;2022 december;6.9;
9839;Niet in te delen (LD);Tilburg;2023 december;5.8;
9840;Niet in te delen (LD);Tubbergen;2021 december;0.1;
9841;Niet in te delen (LD);Tubbergen;2022 december;0.1;
9842;Niet in te delen (LD);Tubbergen;2023 december;0.2;
9843;Niet in te delen (LD);Twenterand;2021 december;0.2;
9844;Niet in te delen (LD);Twenterand;2022 december;0.2;
9845;Niet in te delen (LD);Twenterand;2023 december;0.2;
9846;Niet in te delen (LD);Tynaarlo;2021 december;0.0;
9847;Niet in te delen (LD);Tynaarlo;2022 december;0.1;
9848;Niet in te delen (LD);Tynaarlo;2023 december;0.0;
9849;Niet in te delen (LD);Tytsjerksteradiel;2021 december;0.1;
9850;Niet in te delen (LD);Tytsjerksteradiel;2022 december;0.1;
9851;Niet in te delen (LD);Tytsjerksteradiel;2023 december;0.1;
9852;Niet in te delen (LD);Uden;2021 december;0.9;
9853;Niet in te delen (LD);Uden;2022 december;;
9854;Niet in te delen (LD);Uden;2023 december;;
9855;Niet in te delen (LD);Uitgeest;2021 december;0.2;
9856;Niet in te delen (LD);Uitgeest;2022 december;0.1;
9857;Niet in te delen (LD);Uitgeest;2023 december;0.1;
9858;Niet in te delen (LD);Uithoorn;2021 december;0.6;
9859;Niet in te delen (LD);Uithoorn;2022 december;0.5;
9860;Niet in te delen (LD);Uithoorn;2023 december;0.5;
9861;Niet in te delen (LD);Urk;2021 december;0.8;
9862;Niet in te delen (LD);Urk;2022 december;1.1;
9863;Niet in te delen (LD);Urk;2023 december;1.0;
9864;Niet in te delen (LD);Utrecht (gemeente);2021 december;2.8;
9865;Niet in te delen (LD);Utrecht (gemeente);2022 december;3.6;
9866;Niet in te delen (LD);Utrecht (gemeente);2023 december;5.6;
9867;Niet in te delen (LD);Utrechtse Heuvelrug;2021 december;0.1;
9868;Niet in te delen (LD);Utrechtse Heuvelrug;2022 december;0.1;
9869;Niet in te delen (LD);Utrechtse Heuvelrug;2023 december;0.1;
9870;Niet in te delen (LD);Vaals;2021 december;0.2;
9871;Niet in te delen (LD);Vaals;2022 december;0.2;
9872;Niet in te delen (LD);Vaals;2023 december;0.2;
9873;Niet in te delen (LD);Valkenburg aan de Geul;2021 december;0.2;
9874;Niet in te delen (LD);Valkenburg aan de Geul;2022 december;0.3;
9875;Niet in te delen (LD);Valkenburg aan de Geul;2023 december;0.3;
9876;Niet in te delen (LD);Valkenswaard;2021 december;0.8;
9877;Niet in te delen (LD);Valkenswaard;2022 december;0.9;
9878;Niet in te delen (LD);Valkenswaard;2023 december;0.9;
9879;Niet in te delen (LD);Veendam;2021 december;0.1;
9880;Niet in te delen (LD);Veendam;2022 december;0.1;
9881;Niet in te delen (LD);Veendam;2023 december;0.1;
9882;Niet in te delen (LD);Veenendaal;2021 december;0.4;
9883;Niet in te delen (LD);Veenendaal;2022 december;0.9;
9884;Niet in te delen (LD);Veenendaal;2023 december;0.5;
9885;Niet in te delen (LD);Veere;2021 december;0.1;
9886;Niet in te delen (LD);Veere;2022 december;0.1;
9887;Niet in te delen (LD);Veere;2023 december;0.1;
9888;Niet in te delen (LD);Veldhoven;2021 december;1.5;
9889;Niet in te delen (LD);Veldhoven;2022 december;1.9;
9890;Niet in te delen (LD);Veldhoven;2023 december;1.8;
9891;Niet in te delen (LD);Velsen;2021 december;0.6;
9892;Niet in te delen (LD);Velsen;2022 december;0.6;
9893;Niet in te delen (LD);Velsen;2023 december;0.5;
9894;Niet in te delen (LD);Venlo;2021 december;9.1;
9895;Niet in te delen (LD);Venlo;2022 december;9.1;
9896;Niet in te delen (LD);Venlo;2023 december;8.4;
9897;Niet in te delen (LD);Venray;2021 december;3.8;
9898;Niet in te delen (LD);Venray;2022 december;4.0;
9899;Niet in te delen (LD);Venray;2023 december;2.9;
9900;Niet in te delen (LD);Vijfheerenlanden;2021 december;0.2;
9901;Niet in te delen (LD);Vijfheerenlanden;2022 december;0.3;
9902;Niet in te delen (LD);Vijfheerenlanden;2023 december;0.5;
9903;Niet in te delen (LD);Vlaardingen;2021 december;0.5;
9904;Niet in te delen (LD);Vlaardingen;2022 december;0.6;
9905;Niet in te delen (LD);Vlaardingen;2023 december;0.6;
9906;Niet in te delen (LD);Vlieland;2021 december;0.0;
9907;Niet in te delen (LD);Vlieland;2022 december;0.0;
9908;Niet in te delen (LD);Vlieland;2023 december;0.0;
9909;Niet in te delen (LD);Vlissingen;2021 december;0.4;
9910;Niet in te delen (LD);Vlissingen;2022 december;1.0;
9911;Niet in te delen (LD);Vlissingen;2023 december;0.9;
9912;Niet in te delen (LD);Voerendaal;2021 december;0.0;
9913;Niet in te delen (LD);Voerendaal;2022 december;0.1;
9914;Niet in te delen (LD);Voerendaal;2023 december;0.1;
9915;Niet in te delen (LD);Voorne aan Zee;2021 december;;
9916;Niet in te delen (LD);Voorne aan Zee;2022 december;;
9917;Niet in te delen (LD);Voorne aan Zee;2023 december;0.5;
9918;Niet in te delen (LD);Voorschoten;2021 december;0.0;
9919;Niet in te delen (LD);Voorschoten;2022 december;0.0;
9920;Niet in te delen (LD);Voorschoten;2023 december;0.0;
9921;Niet in te delen (LD);Voorst;2021 december;0.1;
9922;Niet in te delen (LD);Voorst;2022 december;0.0;
9923;Niet in te delen (LD);Voorst;2023 december;0.1;
9924;Niet in te delen (LD);Vught;2021 december;0.1;
9925;Niet in te delen (LD);Vught;2022 december;0.1;
9926;Niet in te delen (LD);Vught;2023 december;0.1;
9927;Niet in te delen (LD);Waadhoeke;2021 december;0.4;
9928;Niet in te delen (LD);Waadhoeke;2022 december;0.5;
9929;Niet in te delen (LD);Waadhoeke;2023 december;0.3;
9930;Niet in te delen (LD);Waalre;2021 december;0.1;
9931;Niet in te delen (LD);Waalre;2022 december;0.2;
9932;Niet in te delen (LD);Waalre;2023 december;0.2;
9933;Niet in te delen (LD);Waalwijk;2021 december;2.2;
9934;Niet in te delen (LD);Waalwijk;2022 december;2.4;
9935;Niet in te delen (LD);Waalwijk;2023 december;2.5;
9936;Niet in te delen (LD);Waddinxveen;2021 december;0.6;
9937;Niet in te delen (LD);Waddinxveen;2022 december;0.4;
9938;Niet in te delen (LD);Waddinxveen;2023 december;0.5;
9939;Niet in te delen (LD);Wageningen;2021 december;0.2;
9940;Niet in te delen (LD);Wageningen;2022 december;0.2;
9941;Niet in te delen (LD);Wageningen;2023 december;0.2;
9942;Niet in te delen (LD);Wassenaar;2021 december;0.0;
9943;Niet in te delen (LD);Wassenaar;2022 december;0.0;
9944;Niet in te delen (LD);Wassenaar;2023 december;0.1;
9945;Niet in te delen (LD);Waterland;2021 december;0.0;
9946;Niet in te delen (LD);Waterland;2022 december;0.0;
9947;Niet in te delen (LD);Waterland;2023 december;0.0;
9948;Niet in te delen (LD);Weert;2021 december;2.1;
9949;Niet in te delen (LD);Weert;2022 december;1.8;
9950;Niet in te delen (LD);Weert;2023 december;2.1;
9951;Niet in te delen (LD);Weesp;2021 december;0.1;
9952;Niet in te delen (LD);Weesp;2022 december;0.1;
9953;Niet in te delen (LD);Weesp;2023 december;;
