ID;RegioS;Perioden;TotaalUitgesprokenSchuldsaneringen_1;DirectDefinitief_2;NaVoorafgaandeVoorlopigeToepassing_3;NatuurlijkePersonenTotaal_4;NatuurlijkePersonenMetBedrijf_5;NatuurlijkePersonenZonderBedrijf_6;TotaalUitgesprokenSchuldsaneringen_7;TotaalBeeindigd_8;BeeindigdDoorSchoneLei_9;BeeindigdDoorAkkoord_10;BeeindigdDoorFaillissement_11;OverigeBeeindigingen_12;NogNietBeeindigd_13;TotaalUitgesprokenSchuldsaneringen_14;JongerDan25Jaar_15;k_25Tot35Jaar_16;k_35Tot45Jaar_17;k_45Tot55Jaar_18;k_55Tot65Jaar_19;k_65JaarEnOuder_20;Onbekend_21
822;Overijssel (PV);2011 3e kwartaal;287;287;;287;45;242;287;287;235;6;20;26;0;287;17;95;78;73;21;3;0
823;Overijssel (PV);2011 4e kwartaal;395;395;;395;73;322;395;394;305;7;26;56;1;395;21;118;115;100;34;7;0
824;Overijssel (PV);2011;1435;1435;;1435;243;1192;1435;1434;1092;24;107;211;1;1435;66;412;431;369;139;18;0
825;Overijssel (PV);2012 1e kwartaal;259;259;;259;58;201;259;259;200;2;14;43;0;259;11;62;90;68;18;10;0
826;Overijssel (PV);2012 2e kwartaal;289;289;;289;48;241;289;289;214;1;18;56;0;289;18;82;102;54;27;6;0
827;Overijssel (PV);2012 3e kwartaal;308;308;;308;76;232;308;306;248;2;14;42;2;308;7;82;78;80;57;4;0
828;Overijssel (PV);2012 4e kwartaal;316;316;;316;48;268;316;316;256;3;17;40;0;316;8;83;91;86;44;4;0
829;Overijssel (PV);2012;1172;1172;;1172;230;942;1172;1170;918;8;63;181;2;1172;44;309;361;288;146;24;0
830;Overijssel (PV);2013 1e kwartaal;242;242;;242;50;192;242;240;200;2;10;28;2;242;8;61;83;55;26;9;0
831;Overijssel (PV);2013 2e kwartaal;217;217;;217;32;185;217;216;171;4;15;26;1;217;6;61;54;65;21;10;0
832;Overijssel (PV);2013 3e kwartaal;175;175;;175;32;143;175;171;142;1;8;20;4;175;5;25;55;59;25;6;0
833;Overijssel (PV);2013 4e kwartaal;210;210;;210;47;163;210;197;175;2;4;16;13;210;7;53;60;60;26;4;0
834;Overijssel (PV);2013;844;844;;844;161;683;844;824;688;9;37;90;20;844;26;200;252;239;98;29;0
835;Overijssel (PV);2014 1e kwartaal;229;229;;229;40;189;229;223;193;1;4;25;6;229;6;48;69;59;33;14;0
836;Overijssel (PV);2014 2e kwartaal;213;213;;213;50;163;213;198;170;3;3;22;15;213;1;54;59;58;34;7;0
837;Overijssel (PV);2014 3e kwartaal;216;216;;216;36;180;216;202;182;0;1;19;14;216;7;56;81;49;21;2;0
838;Overijssel (PV);2014 4e kwartaal;189;189;;189;53;136;189;135;115;1;5;14;54;189;3;41;57;55;24;9;0
839;Overijssel (PV);2014;847;847;;847;179;668;847;758;660;5;13;80;89;847;17;199;266;221;112;32;0
840;Overijssel (PV);2015 1e kwartaal;213;213;;213;32;181;213;57;34;1;3;19;156;213;5;64;58;53;26;7;0
841;Overijssel (PV);2015 2e kwartaal;264;264;;264;54;210;264;70;48;0;5;17;194;264;6;50;75;76;44;13;0
842;Overijssel (PV);2015 3e kwartaal;239;239;;239;41;198;239;44;29;1;1;13;195;239;3;50;69;75;31;11;0
843;Overijssel (PV);2015 4e kwartaal;184;184;;184;48;136;184;37;14;0;5;18;147;184;3;27;53;72;21;8;0
844;Overijssel (PV);2015;900;900;;900;175;725;900;208;125;2;14;67;692;900;17;191;255;276;122;39;0
845;Overijssel (PV);2016 1e kwartaal;192;192;;192;44;148;192;45;25;1;3;16;147;192;2;45;52;52;33;8;0
846;Overijssel (PV);2016 2e kwartaal;199;199;;199;31;168;199;27;19;0;2;6;172;199;3;31;67;64;28;6;0
847;Overijssel (PV);2016 3e kwartaal;189;189;;189;33;156;189;30;16;0;2;12;159;189;2;33;42;79;24;9;0
848;Overijssel (PV);2016 4e kwartaal;265;265;;265;36;229;265;20;8;1;2;9;245;265;4;51;87;71;35;17;0
849;Overijssel (PV);2016;845;845;;845;144;701;845;122;68;2;9;43;723;845;11;160;248;266;120;40;0
850;Overijssel (PV);2017 1e kwartaal;276;276;;276;39;237;276;7;0;0;0;7;269;276;2;51;81;80;51;11;0
851;Overijssel (PV);2017 2e kwartaal;213;213;;213;38;175;213;2;0;0;0;2;211;213;2;43;56;69;33;10;0
852;Overijssel (PV);2017 3e kwartaal;185;185;;185;33;152;185;2;0;0;2;0;183;185;2;35;53;59;31;5;0
853;Overijssel (PV);2017 4e kwartaal;149;149;;149;18;131;149;0;0;0;0;0;149;149;2;36;45;37;22;7;0
854;Overijssel (PV);2017;823;823;;823;128;695;823;11;0;0;2;9;812;823;8;165;235;245;137;33;0
855;Flevoland (PV);1999 1e kwartaal;39;30;9.0;39;20;19;39;39;31;4;2;2;0;39;1;6;20;12;0;0;0
856;Flevoland (PV);1999 2e kwartaal;85;81;4.0;85;14;71;85;85;70;1;8;6;0;85;6;20;29;20;9;1;0
857;Flevoland (PV);1999 3e kwartaal;87;73;14.0;87;29;58;87;87;65;4;13;5;0;87;2;25;33;14;13;0;0
858;Flevoland (PV);1999 4e kwartaal;100;81;19.0;100;26;74;100;100;76;4;14;6;0;100;5;38;35;17;4;1;0
859;Flevoland (PV);1999;311;265;46.0;311;89;222;311;311;242;13;37;19;0;311;14;89;117;63;26;2;0
860;Flevoland (PV);2000 1e kwartaal;109;89;20.0;109;21;88;109;109;82;7;16;4;0;109;9;36;33;21;8;2;0
861;Flevoland (PV);2000 2e kwartaal;111;101;10.0;111;27;84;111;111;86;0;16;9;0;111;5;38;41;19;8;0;0
862;Flevoland (PV);2000 3e kwartaal;102;84;18.0;102;11;91;102;102;79;4;12;7;0;102;6;41;33;17;2;3;0
863;Flevoland (PV);2000 4e kwartaal;102;89;13.0;102;21;81;102;102;70;7;13;12;0;102;8;32;31;22;7;2;0
864;Flevoland (PV);2000;424;363;61.0;424;80;344;424;424;317;18;57;32;0;424;28;147;138;79;25;7;0
865;Flevoland (PV);2001 1e kwartaal;133;107;26.0;133;22;111;133;133;83;3;37;10;0;133;10;55;43;18;6;1;0
866;Flevoland (PV);2001 2e kwartaal;97;81;16.0;97;16;81;97;97;64;2;26;5;0;97;9;29;33;20;5;1;0
867;Flevoland (PV);2001 3e kwartaal;129;97;32.0;129;33;96;129;129;93;3;22;11;0;129;11;44;48;19;5;2;0
868;Flevoland (PV);2001 4e kwartaal;182;141;41.0;182;29;153;182;182;142;5;22;13;0;182;19;56;56;35;13;3;0
869;Flevoland (PV);2001;541;426;115.0;541;100;441;541;541;382;13;107;39;0;541;49;184;180;92;29;7;0
870;Flevoland (PV);2002 1e kwartaal;135;103;32.0;135;18;117;135;135;102;0;21;12;0;135;17;43;39;26;10;0;0
871;Flevoland (PV);2002 2e kwartaal;129;111;18.0;129;15;114;129;129;105;2;17;5;0;129;11;49;35;26;6;2;0
872;Flevoland (PV);2002 3e kwartaal;156;136;20.0;156;18;138;156;156;110;2;22;22;0;156;16;57;50;25;7;1;0
873;Flevoland (PV);2002 4e kwartaal;150;140;10.0;150;15;135;150;150;116;0;17;17;0;150;11;53;48;28;9;1;0
874;Flevoland (PV);2002;570;490;80.0;570;66;504;570;570;433;4;77;56;0;570;55;202;172;105;32;4;0
875;Flevoland (PV);2003 1e kwartaal;126;120;6.0;126;15;111;126;126;102;1;14;9;0;126;11;58;30;19;7;1;0
876;Flevoland (PV);2003 2e kwartaal;130;127;3.0;130;10;120;130;130;102;0;17;11;0;130;14;47;40;27;2;0;0
877;Flevoland (PV);2003 3e kwartaal;135;135;0.0;135;5;130;135;135;109;0;15;11;0;135;13;37;45;29;6;5;0
878;Flevoland (PV);2003 4e kwartaal;189;183;6.0;189;30;159;189;189;154;0;16;19;0;189;16;63;61;35;14;0;0
879;Flevoland (PV);2003;580;565;15.0;580;60;520;580;580;467;1;62;50;0;580;54;205;176;110;29;6;0
880;Flevoland (PV);2004 1e kwartaal;169;162;7.0;169;22;147;169;169;139;4;13;13;0;169;10;59;48;31;16;5;0
881;Flevoland (PV);2004 2e kwartaal;170;160;10.0;170;25;145;170;170;150;2;11;7;0;170;17;51;52;36;10;4;0
882;Flevoland (PV);2004 3e kwartaal;155;150;5.0;155;24;131;155;155;115;0;28;12;0;155;6;46;52;37;13;1;0
883;Flevoland (PV);2004 4e kwartaal;145;140;5.0;145;23;122;145;145;116;1;20;8;0;145;10;37;41;41;16;0;0
884;Flevoland (PV);2004;639;612;27.0;639;94;545;639;639;520;7;72;40;0;639;43;193;193;145;55;10;0
885;Flevoland (PV);2005 1e kwartaal;163;156;7.0;163;36;127;163;163;137;4;16;6;0;163;13;51;55;33;10;1;0
886;Flevoland (PV);2005 2e kwartaal;141;130;11.0;141;19;122;141;141;111;2;19;9;0;141;11;41;51;30;7;1;0
887;Flevoland (PV);2005 3e kwartaal;142;132;10.0;142;23;119;142;142;120;0;15;7;0;142;14;40;38;28;19;3;0
888;Flevoland (PV);2005 4e kwartaal;176;172;4.0;176;34;142;176;176;146;3;14;13;0;176;7;58;48;43;17;3;0
889;Flevoland (PV);2005;622;590;32.0;622;112;510;622;622;514;9;64;35;0;622;45;190;192;134;53;8;0
890;Flevoland (PV);2006 1e kwartaal;177;172;5.0;177;32;145;177;177;151;1;10;15;0;177;9;47;53;41;20;7;0
891;Flevoland (PV);2006 2e kwartaal;126;117;9.0;126;23;103;126;126;104;2;6;14;0;126;11;36;39;29;9;2;0
892;Flevoland (PV);2006 3e kwartaal;154;147;7.0;154;30;124;154;154;122;1;8;23;0;154;7;43;56;32;13;3;0
893;Flevoland (PV);2006 4e kwartaal;180;165;15.0;180;21;159;180;180;141;2;10;27;0;180;16;45;59;40;18;2;0
894;Flevoland (PV);2006;637;601;36.0;637;106;531;637;637;518;6;34;79;0;637;43;171;207;142;60;14;0
895;Flevoland (PV);2007 1e kwartaal;231;223;8.0;231;29;202;231;231;195;4;5;27;0;231;19;48;82;52;28;2;0
896;Flevoland (PV);2007 2e kwartaal;150;145;5.0;150;24;126;150;150;117;4;4;25;0;150;6;43;50;33;13;5;0
897;Flevoland (PV);2007 3e kwartaal;171;164;7.0;171;23;148;171;171;135;1;4;31;0;171;9;39;50;43;22;8;0
898;Flevoland (PV);2007 4e kwartaal;178;170;8.0;178;25;153;178;178;149;0;6;23;0;178;5;45;67;38;21;2;0
899;Flevoland (PV);2007;730;702;28.0;730;101;629;730;730;596;9;19;106;0;730;39;175;249;166;84;17;0
900;Flevoland (PV);2008 1e kwartaal;183;183;;183;33;150;183;183;163;2;6;12;0;183;9;43;58;45;25;3;0
901;Flevoland (PV);2008 2e kwartaal;194;194;;194;31;163;194;194;152;1;8;33;0;194;11;46;63;40;30;4;0
902;Flevoland (PV);2008 3e kwartaal;185;185;;185;18;167;185;185;145;2;9;29;0;185;5;54;54;51;17;4;0
903;Flevoland (PV);2008 4e kwartaal;125;125;;125;16;109;125;125;92;0;8;25;0;125;7;25;42;31;16;4;0
904;Flevoland (PV);2008;687;687;;687;98;589;687;687;552;5;31;99;0;687;32;168;217;167;88;15;0
905;Flevoland (PV);2009 1e kwartaal;148;148;;148;19;129;148;148;117;2;5;24;0;148;5;39;46;42;13;3;0
906;Flevoland (PV);2009 2e kwartaal;107;107;;107;20;87;107;107;94;1;3;9;0;107;7;26;26;34;14;0;0
907;Flevoland (PV);2009 3e kwartaal;88;88;;88;12;76;88;88;63;1;11;13;0;88;4;16;24;29;11;4;0
908;Flevoland (PV);2009 4e kwartaal;112;112;;112;20;92;112;112;86;4;5;17;0;112;3;37;32;26;9;5;0
909;Flevoland (PV);2009;455;455;;455;71;384;455;455;360;8;24;63;0;455;19;118;128;131;47;12;0
910;Flevoland (PV);2010 1e kwartaal;125;125;;125;30;95;125;125;101;2;2;20;0;125;6;34;30;32;17;6;0
911;Flevoland (PV);2010 2e kwartaal;127;127;;127;18;109;127;127;98;2;8;19;0;127;4;29;38;35;21;0;0
912;Flevoland (PV);2010 3e kwartaal;164;164;;164;34;130;164;164;127;1;6;30;0;164;8;37;57;40;17;5;0
913;Flevoland (PV);2010 4e kwartaal;304;304;;304;51;253;304;304;238;3;18;45;0;304;12;81;90;78;35;8;0
914;Flevoland (PV);2010;720;720;;720;133;587;720;720;564;8;34;114;0;720;30;181;215;185;90;19;0
915;Flevoland (PV);2011 1e kwartaal;223;223;;223;26;197;223;223;172;1;16;34;0;223;8;60;69;45;33;8;0
916;Flevoland (PV);2011 2e kwartaal;146;146;;146;11;135;146;146;105;0;12;29;0;146;6;41;53;30;11;5;0
917;Flevoland (PV);2011 3e kwartaal;209;209;;209;32;177;209;209;164;1;10;34;0;209;12;59;59;45;29;5;0
918;Flevoland (PV);2011 4e kwartaal;211;211;;211;37;174;211;211;158;6;11;36;0;211;7;56;57;54;28;9;0
919;Flevoland (PV);2011;789;789;;789;106;683;789;789;599;8;49;133;0;789;33;216;238;174;101;27;0
920;Flevoland (PV);2012 1e kwartaal;225;225;;225;36;189;225;225;166;1;15;43;0;225;7;60;72;49;26;11;0
921;Flevoland (PV);2012 2e kwartaal;119;119;;119;21;98;119;119;85;1;11;22;0;119;4;26;31;37;17;4;0
922;Flevoland (PV);2012 3e kwartaal;158;158;;158;19;139;158;157;132;2;4;19;1;158;10;34;37;48;18;11;0
923;Flevoland (PV);2012 4e kwartaal;147;147;;147;23;124;147;143;117;1;4;21;4;147;2;42;45;37;19;2;0
924;Flevoland (PV);2012;649;649;;649;99;550;649;644;500;5;34;105;5;649;23;162;185;171;80;28;0
925;Flevoland (PV);2013 1e kwartaal;151;151;;151;35;116;151;151;128;2;1;20;0;151;2;29;47;54;16;3;0
926;Flevoland (PV);2013 2e kwartaal;96;96;;96;21;75;96;94;85;0;1;8;2;96;2;29;25;19;20;1;0
927;Flevoland (PV);2013 3e kwartaal;52;52;;52;15;37;52;51;39;3;1;8;1;52;1;10;17;14;9;1;0
928;Flevoland (PV);2013 4e kwartaal;71;71;;71;12;59;71;71;61;0;2;8;0;71;0;20;16;21;14;0;0
929;Flevoland (PV);2013;370;370;;370;83;287;370;367;313;5;5;44;3;370;5;88;105;108;59;5;0
930;Flevoland (PV);2014 1e kwartaal;57;57;;57;19;38;57;54;51;0;0;3;3;57;2;8;20;20;6;1;0
931;Flevoland (PV);2014 2e kwartaal;77;77;;77;26;51;77;75;64;0;0;11;2;77;2;11;22;32;10;0;0
932;Flevoland (PV);2014 3e kwartaal;80;80;;80;21;59;80;75;61;2;2;10;5;80;0;9;30;28;10;3;0
933;Flevoland (PV);2014 4e kwartaal;88;88;;88;32;56;88;37;30;2;0;5;51;88;1;14;29;21;18;5;0
934;Flevoland (PV);2014;302;302;;302;98;204;302;241;206;4;2;29;61;302;5;42;101;101;44;9;0
935;Flevoland (PV);2015 1e kwartaal;72;72;;72;22;50;72;10;7;2;0;1;62;72;1;17;25;18;10;1;0
936;Flevoland (PV);2015 2e kwartaal;98;98;;98;27;71;98;13;3;0;0;10;85;98;1;14;32;36;11;4;0
937;Flevoland (PV);2015 3e kwartaal;90;90;;90;29;61;90;11;5;1;0;5;79;90;1;12;31;26;18;2;0
938;Flevoland (PV);2015 4e kwartaal;96;96;;96;26;70;96;10;3;0;0;7;86;96;1;25;30;26;12;2;0
939;Flevoland (PV);2015;356;356;;356;104;252;356;44;18;3;0;23;312;356;4;68;118;106;51;9;0
940;Flevoland (PV);2016 1e kwartaal;100;100;;100;23;77;100;4;2;0;0;2;96;100;0;15;43;24;17;1;0
941;Flevoland (PV);2016 2e kwartaal;98;98;;98;22;76;98;11;0;4;0;7;87;98;1;20;26;31;15;5;0
942;Flevoland (PV);2016 3e kwartaal;77;77;;77;20;57;77;1;0;1;0;0;76;77;0;10;24;29;14;0;0
943;Flevoland (PV);2016 4e kwartaal;91;91;;91;14;77;91;3;0;1;1;1;88;91;1;30;23;21;15;1;0
944;Flevoland (PV);2016;366;366;;366;79;287;366;19;2;6;1;10;347;366;2;75;116;105;61;7;0
945;Flevoland (PV);2017 1e kwartaal;70;70;;70;14;56;70;2;0;0;0;2;68;70;1;7;21;26;13;2;0
946;Flevoland (PV);2017 2e kwartaal;70;70;;70;18;52;70;0;0;0;0;0;70;70;0;16;24;18;12;0;0
947;Flevoland (PV);2017 3e kwartaal;74;74;;74;9;65;74;0;0;0;0;0;74;74;0;12;26;19;12;5;0
948;Flevoland (PV);2017 4e kwartaal;77;77;;77;17;60;77;0;0;0;0;0;77;77;0;17;14;24;22;0;0
949;Flevoland (PV);2017;291;291;;291;58;233;291;2;0;0;0;2;289;291;1;52;85;87;59;7;0
950;Gelderland (PV);1999 1e kwartaal;140;126;14.0;140;24;116;140;140;104;5;24;7;0;140;2;41;47;36;12;2;0
951;Gelderland (PV);1999 2e kwartaal;207;202;5.0;207;33;174;207;207;132;17;46;12;0;207;18;73;64;41;10;1;0
952;Gelderland (PV);1999 3e kwartaal;300;295;5.0;300;47;253;300;300;213;4;63;20;0;300;22;106;85;58;21;8;0
953;Gelderland (PV);1999 4e kwartaal;336;327;9.0;336;43;293;336;336;240;12;54;30;0;336;26;109;117;59;19;6;0
954;Gelderland (PV);1999;983;950;33.0;983;147;836;983;983;689;38;187;69;0;983;68;329;313;194;62;17;0
955;Gelderland (PV);2000 1e kwartaal;371;362;9.0;371;61;310;371;371;265;17;62;27;0;371;27;133;117;77;16;1;0
956;Gelderland (PV);2000 2e kwartaal;196;191;5.0;196;23;173;196;196;138;6;32;20;0;196;19;62;59;35;19;2;0
957;Gelderland (PV);2000 3e kwartaal;307;287;20.0;307;44;263;307;307;238;11;33;25;0;307;22;106;97;54;23;5;0
958;Gelderland (PV);2000 4e kwartaal;390;369;21.0;390;54;336;390;390;278;11;66;35;0;390;24;132;132;76;24;2;0
959;Gelderland (PV);2000;1264;1209;55.0;1264;182;1082;1264;1264;919;45;193;107;0;1264;92;433;405;242;82;10;0
960;Gelderland (PV);2001 1e kwartaal;350;336;14.0;350;59;291;350;350;238;3;76;33;0;350;26;123;114;65;19;3;0
961;Gelderland (PV);2001 2e kwartaal;259;241;18.0;259;41;218;259;259;168;3;59;29;0;259;20;90;89;41;15;4;0
962;Gelderland (PV);2001 3e kwartaal;309;292;17.0;309;51;258;309;309;200;6;75;28;0;309;33;109;91;57;18;1;0
963;Gelderland (PV);2001 4e kwartaal;320;306;14.0;320;36;284;320;320;219;7;60;34;0;320;35;103;99;61;19;3;0
964;Gelderland (PV);2001;1238;1175;63.0;1238;187;1051;1238;1238;825;19;270;124;0;1238;114;425;393;224;71;11;0
965;Gelderland (PV);2002 1e kwartaal;320;294;26.0;320;69;251;320;320;210;3;65;42;0;320;31;123;106;47;9;4;0
966;Gelderland (PV);2002 2e kwartaal;264;240;24.0;264;28;236;264;264;151;5;59;49;0;264;23;95;88;45;10;3;0
967;Gelderland (PV);2002 3e kwartaal;313;288;25.0;313;40;273;313;313;204;1;63;45;0;313;29;84;120;57;20;3;0
968;Gelderland (PV);2002 4e kwartaal;308;279;29.0;308;49;259;308;308;209;3;61;35;0;308;28;100;98;59;22;1;0
969;Gelderland (PV);2002;1205;1101;104.0;1205;186;1019;1205;1205;774;12;248;171;0;1205;111;402;412;208;61;11;0
970;Gelderland (PV);2003 1e kwartaal;349;310;39.0;349;53;296;349;349;248;4;64;33;0;349;32;127;108;66;14;2;0
971;Gelderland (PV);2003 2e kwartaal;377;346;31.0;377;45;332;377;377;268;6;68;35;0;377;28;114;131;75;25;4;0
972;Gelderland (PV);2003 3e kwartaal;371;349;22.0;371;45;326;371;371;247;1;77;46;0;371;39;128;105;71;23;5;0
973;Gelderland (PV);2003 4e kwartaal;364;342;22.0;364;39;325;364;364;254;4;74;32;0;364;33;121;96;77;34;3;0
974;Gelderland (PV);2003;1461;1347;114.0;1461;182;1279;1461;1461;1017;15;283;146;0;1461;132;490;440;289;96;14;0
975;Gelderland (PV);2004 1e kwartaal;376;356;20.0;376;41;335;376;376;255;4;75;42;0;376;24;122;133;74;20;3;0
976;Gelderland (PV);2004 2e kwartaal;495;465;30.0;495;49;446;495;495;344;5;99;47;0;495;48;164;135;101;35;12;0
977;Gelderland (PV);2004 3e kwartaal;441;429;12.0;441;44;397;441;441;304;6;95;36;0;441;38;128;148;88;31;8;0
978;Gelderland (PV);2004 4e kwartaal;509;472;37.0;509;45;464;509;509;354;5;99;51;0;509;31;165;163;97;46;7;0
979;Gelderland (PV);2004;1821;1722;99.0;1821;179;1642;1821;1821;1257;20;368;176;0;1821;141;579;579;360;132;30;0
980;Gelderland (PV);2005 1e kwartaal;462;426;36.0;462;39;423;462;462;318;4;97;43;0;462;25;133;161;97;35;11;0
981;Gelderland (PV);2005 2e kwartaal;437;420;17.0;437;36;401;437;437;323;2;62;50;0;437;36;129;131;82;53;6;0
982;Gelderland (PV);2005 3e kwartaal;389;365;24.0;389;46;343;389;389;293;2;62;32;0;389;30;97;131;71;45;15;0
983;Gelderland (PV);2005 4e kwartaal;379;360;19.0;379;30;349;379;379;268;7;64;40;0;379;18;118;117;80;36;10;0
984;Gelderland (PV);2005;1667;1571;96.0;1667;151;1516;1667;1667;1202;15;285;165;0;1667;109;477;540;330;169;42;0
985;Gelderland (PV);2006 1e kwartaal;404;373;31.0;404;51;353;404;404;308;2;53;41;0;404;22;105;142;97;31;7;0
986;Gelderland (PV);2006 2e kwartaal;358;331;27.0;358;46;312;358;358;264;6;53;35;0;358;21;96;130;73;38;0;0
987;Gelderland (PV);2006 3e kwartaal;340;315;25.0;340;53;287;340;340;251;6;51;32;0;340;23;96;112;67;36;6;0
988;Gelderland (PV);2006 4e kwartaal;360;321;39.0;360;43;317;360;360;262;4;42;52;0;360;10;105;118;86;35;6;0
989;Gelderland (PV);2006;1462;1340;122.0;1462;193;1269;1462;1462;1085;18;199;160;0;1462;76;402;502;323;140;19;0
990;Gelderland (PV);2007 1e kwartaal;412;358;54.0;412;58;354;412;412;312;8;34;58;0;412;23;93;153;95;39;9;0
991;Gelderland (PV);2007 2e kwartaal;359;317;42.0;359;42;317;359;359;274;1;25;59;0;359;19;73;99;111;50;7;0
992;Gelderland (PV);2007 3e kwartaal;353;316;37.0;353;43;310;353;353;266;4;25;58;0;353;19;89;115;76;44;10;0
993;Gelderland (PV);2007 4e kwartaal;301;275;26.0;301;38;263;301;301;245;3;17;36;0;301;15;51;103;95;31;6;0
994;Gelderland (PV);2007;1425;1266;159.0;1425;181;1244;1425;1425;1097;16;101;211;0;1425;76;306;470;377;164;32;0
995;Gelderland (PV);2008 1e kwartaal;238;238;;238;35;203;238;238;200;3;14;21;0;238;11;65;88;47;21;6;0
996;Gelderland (PV);2008 2e kwartaal;184;184;;184;25;159;184;184;146;3;13;22;0;184;3;40;77;46;15;3;0
997;Gelderland (PV);2008 3e kwartaal;191;191;;191;38;153;191;191;150;3;6;32;0;191;5;47;72;41;22;4;0
998;Gelderland (PV);2008 4e kwartaal;159;159;;159;22;137;159;159;125;1;12;21;0;159;3;43;47;37;24;5;0
999;Gelderland (PV);2008;772;772;;772;120;652;772;772;621;10;45;96;0;772;22;195;284;171;82;18;0
1000;Gelderland (PV);2009 1e kwartaal;190;190;;190;39;151;190;190;139;7;10;34;0;190;8;51;67;44;16;4;0
1001;Gelderland (PV);2009 2e kwartaal;140;140;;140;22;118;140;140;122;1;8;9;0;140;4;32;49;36;17;2;0
1002;Gelderland (PV);2009 3e kwartaal;159;159;;159;17;142;159;159;134;2;5;18;0;159;3;30;53;41;28;4;0
1003;Gelderland (PV);2009 4e kwartaal;165;165;;165;26;139;165;165;116;0;20;29;0;165;5;45;57;46;9;3;0
1004;Gelderland (PV);2009;654;654;;654;104;550;654;654;511;10;43;90;0;654;20;158;226;167;70;13;0
1005;Gelderland (PV);2010 1e kwartaal;239;239;;239;47;192;239;239;195;1;10;33;0;239;8;60;81;59;25;6;0
1006;Gelderland (PV);2010 2e kwartaal;246;246;;246;39;207;246;246;207;1;13;25;0;246;6;59;86;68;23;4;0
1007;Gelderland (PV);2010 3e kwartaal;257;257;;257;44;213;257;257;207;5;15;30;0;257;5;59;86;71;30;6;0
1008;Gelderland (PV);2010 4e kwartaal;278;278;;278;38;240;278;278;231;4;5;38;0;278;7;70;91;79;28;3;0
1009;Gelderland (PV);2010;1020;1020;;1020;168;852;1020;1020;840;11;43;126;0;1020;26;248;344;277;106;19;0
1010;Gelderland (PV);2011 1e kwartaal;348;348;;348;52;296;348;348;305;2;16;25;0;348;7;70;106;108;52;5;0
1011;Gelderland (PV);2011 2e kwartaal;330;330;;330;64;266;330;330;272;5;19;34;0;330;5;82;108;87;44;4;0
1012;Gelderland (PV);2011 3e kwartaal;309;309;;309;55;254;309;309;265;4;6;34;0;309;9;67;117;67;44;5;0
1013;Gelderland (PV);2011 4e kwartaal;363;363;;363;67;296;363;363;307;13;15;28;0;363;6;90;135;81;43;8;0
1014;Gelderland (PV);2011;1350;1350;;1350;238;1112;1350;1350;1149;24;56;121;0;1350;27;309;466;343;183;22;0
1015;Gelderland (PV);2012 1e kwartaal;357;357;;357;63;294;357;357;286;5;18;48;0;357;8;82;124;90;48;5;0
1016;Gelderland (PV);2012 2e kwartaal;298;298;;298;61;237;298;296;245;5;8;38;2;298;6;65;91;83;43;10;0
1017;Gelderland (PV);2012 3e kwartaal;300;300;;300;68;232;300;299;248;7;10;34;1;300;4;64;79;103;41;9;0
1018;Gelderland (PV);2012 4e kwartaal;359;359;;359;64;295;359;354;292;5;18;39;5;359;5;67;123;119;39;6;0
1019;Gelderland (PV);2012;1314;1314;;1314;256;1058;1314;1306;1071;22;54;159;8;1314;23;278;417;395;171;30;0
1020;Gelderland (PV);2013 1e kwartaal;327;327;;327;68;259;327;322;262;2;6;52;5;327;9;71;95;88;45;19;0
1021;Gelderland (PV);2013 2e kwartaal;261;261;;261;57;204;261;249;217;2;7;23;12;261;9;47;89;78;32;6;0
1022;Gelderland (PV);2013 3e kwartaal;303;303;;303;83;220;303;297;259;1;8;29;6;303;5;65;105;83;39;6;0
1023;Gelderland (PV);2013 4e kwartaal;247;247;;247;58;189;247;236;206;4;5;21;11;247;2;50;82;71;31;11;0
1024;Gelderland (PV);2013;1138;1138;;1138;266;872;1138;1104;944;9;26;125;34;1138;25;233;371;320;147;42;0
1025;Gelderland (PV);2014 1e kwartaal;280;280;;280;78;202;280;267;231;3;3;30;13;280;5;59;82;81;42;11;0
1026;Gelderland (PV);2014 2e kwartaal;324;324;;324;52;272;324;298;254;2;5;37;26;324;6;61;112;91;45;9;0
1027;Gelderland (PV);2014 3e kwartaal;295;295;;295;78;217;295;266;239;0;2;25;29;295;7;54;75;96;49;14;0
1028;Gelderland (PV);2014 4e kwartaal;311;311;;311;74;237;311;145;121;0;1;23;166;311;7;60;82;87;63;12;0
1029;Gelderland (PV);2014;1210;1210;;1210;282;928;1210;976;845;5;11;115;234;1210;25;234;351;355;199;46;0
1030;Gelderland (PV);2015 1e kwartaal;387;387;;387;69;318;387;87;46;7;2;32;300;387;2;64;102;123;72;24;0
1031;Gelderland (PV);2015 2e kwartaal;353;353;;353;73;280;353;66;27;3;3;33;287;353;8;63;92;127;48;15;0
1032;Gelderland (PV);2015 3e kwartaal;348;348;;348;63;285;348;63;41;1;1;20;285;348;2;61;105;109;52;19;0
1033;Gelderland (PV);2015 4e kwartaal;335;335;;335;72;263;335;45;25;0;4;16;290;335;8;56;102;98;61;10;0
1034;Gelderland (PV);2015;1423;1423;;1423;277;1146;1423;261;139;11;10;101;1162;1423;20;244;401;457;233;68;0
1035;Gelderland (PV);2016 1e kwartaal;300;300;;300;55;245;300;31;14;1;4;12;269;300;5;60;77;109;46;3;0
1036;Gelderland (PV);2016 2e kwartaal;222;222;;222;38;184;222;16;8;0;0;8;206;222;0;43;78;63;33;5;0
