ID;KenmerkenHuishouden;AantalKinderen;Perioden;Paren_1;BeidePartnersWerkzaam_2;BeidePartnersVoltijd_3;EenPartnerVoltijdEenDeeltijd_4;ManVoltijdPartnerDeeltijd_5;VrouwVoltijdPartnerDeeltijd_6;VoltijdPartner20Tot35Uur_7;ManVoltijdPartner20Tot35Uur_8;VrouwVoltijdPartner20Tot35Uur_9;VoltijdPartner12Tot20Uur_10;ManVoltijdPartner12Tot20Uur_11;VrouwVoltijdPartner12Tot20Uur_12;VoltijdPartner12Uur_13;ManVoltijdPartner12Uur_14;VrouwVoltijdPartner12Uur_15;BeidePartnersDeeltijd_16;BeidePartners20Tot35Uur_17;k_20Tot35UurPartner12Tot20Uur_18;Man20Tot35UurPartner12Tot20_19;Vrouw20Tot35UurPartner12Tot20_20;k_20Tot35UurPartner12Uur_21;Man20Tot35UurPartner12Uur_22;Vrouw20Tot35UurPartner12Uur_23;BeidePartners12Tot20Uur_24;k_12Tot20UurPartner12Uur_25;Man12Tot20UurPartner12Uur_26;Vrouw12Tot20UurPartner12Uur_27;BeidePartners12Uur_28;EenVanDePartnersWerkzaam_29;ManWerkzaamPartnerNiet_30;VrouwWerkzaamPartnerNiet_31;VoltijdWerkzaamPartnerNiet_32;ManVoltijdWerkzaamPartnerNiet_33;VrouwVoltijdWerkzaamPartnerNiet_34;DeeltijdWerkzaamPartnerNiet_35;ManDeeltijdWerkzaamPartnerNiet_36;VrouwDeeltijdWerkzaamPartnerNiet_37;k_20Tot35UurWerkzaamPartnerNiet_38;Man20Tot35UurPartnerNiet_39;Vrouw20Tot35UurPartnerNiet_40;k_12Tot20UurWerkzaamPartnerNiet_41;Man12Tot20UurPartnerNiet_42;Vrouw12Tot20UurPartnerNiet_43;k_12UurWerkzaamPartnerNiet_44;Man12UurWerkzaamPartnerNiet_45;Vrouw12UurWerkzaamPartnerNiet_46;BeidePartnersNietWerkzaam_47
55;Totaal ;Totaal ;2014 1e kwartaal;3928.0;2222.0;429.0;1527.0;1443.0;83.0;1052.0;988.0;64.0;297.0;287.0;10.0;178.0;169.0;10.0;266.0;159.0;45.0;30.0;15.0;39.0;20.0;19.0;3.0;11.0;4.0;7.0;8.0;1023.0;728.0;296.0;633.0;561.0;72.0;390.0;167.0;223.0;229.0;89.0;140.0;65.0;24.0;41.0;96.0;54.0;42.0;683.0
56;Totaal ;Totaal ;2014 2e kwartaal;3924.0;2243.0;427.0;1545.0;1464.0;81.0;1079.0;1017.0;62.0;291.0;282.0;9.0;175.0;165.0;10.0;271.0;162.0;45.0;30.0;15.0;42.0;22.0;20.0;5.0;10.0;3.0;7.0;7.0;1002.0;729.0;273.0;621.0;556.0;65.0;381.0;172.0;208.0;222.0;93.0;128.0;64.0;22.0;42.0;95.0;57.0;38.0;679.0
57;Totaal ;Totaal ;2014 3e kwartaal;3907.0;2240.0;447.0;1528.0;1450.0;77.0;1072.0;1015.0;57.0;286.0;278.0;8.0;170.0;158.0;12.0;265.0;163.0;44.0;32.0;12.0;39.0;22.0;16.0;6.0;7.0;3.0;5.0;5.0;1004.0;727.0;276.0;626.0;560.0;66.0;378.0;167.0;211.0;217.0;88.0;130.0;61.0;22.0;39.0;100.0;57.0;43.0;664.0
58;Totaal ;Totaal ;2014 4e kwartaal;3909.0;2265.0;442.0;1546.0;1468.0;78.0;1084.0;1023.0;60.0;290.0;282.0;8.0;172.0;163.0;10.0;277.0;171.0;43.0;33.0;10.0;41.0;23.0;18.0;5.0;9.0;4.0;5.0;9.0;993.0;716.0;277.0;610.0;544.0;66.0;383.0;173.0;210.0;218.0;91.0;128.0;61.0;23.0;39.0;104.0;60.0;44.0;651.0
59;Totaal ;Totaal ;2014;3917.0;2242.0;436.0;1536.0;1456.0;80.0;1072.0;1011.0;61.0;291.0;282.0;9.0;174.0;164.0;10.0;270.0;164.0;44.0;31.0;13.0;40.0;22.0;18.0;5.0;9.0;4.0;6.0;7.0;1006.0;725.0;281.0;623.0;555.0;67.0;383.0;170.0;213.0;222.0;90.0;131.0;63.0;23.0;40.0;99.0;57.0;42.0;669.0
60;Totaal ;Totaal ;2015 1e kwartaal;3918.0;2261.0;433.0;1540.0;1461.0;78.0;1073.0;1013.0;60.0;288.0;279.0;8.0;179.0;169.0;10.0;289.0;173.0;47.0;35.0;13.0;43.0;24.0;18.0;5.0;12.0;6.0;6.0;9.0;992.0;706.0;285.0;611.0;544.0;66.0;381.0;162.0;219.0;218.0;87.0;131.0;61.0;19.0;41.0;102.0;55.0;47.0;665.0
61;Totaal ;Totaal ;2015 2e kwartaal;3912.0;2288.0;446.0;1559.0;1482.0;78.0;1088.0;1026.0;62.0;291.0;284.0;7.0;180.0;172.0;8.0;282.0;176.0;45.0;33.0;13.0;37.0;20.0;17.0;5.0;10.0;5.0;6.0;8.0;964.0;687.0;278.0;595.0;530.0;65.0;369.0;156.0;213.0;213.0;82.0;131.0;57.0;18.0;39.0;99.0;56.0;43.0;659.0
62;Totaal ;Totaal ;2015 3e kwartaal;3924.0;2286.0;448.0;1559.0;1476.0;83.0;1092.0;1026.0;66.0;293.0;286.0;7.0;174.0;164.0;10.0;278.0;169.0;48.0;33.0;14.0;38.0;19.0;19.0;4.0;11.0;4.0;7.0;9.0;981.0;700.0;281.0;612.0;544.0;67.0;370.0;155.0;214.0;209.0;81.0;127.0;59.0;19.0;41.0;102.0;55.0;46.0;657.0
63;Totaal ;Totaal ;2015 4e kwartaal;3926.0;2294.0;451.0;1553.0;1473.0;80.0;1090.0;1028.0;62.0;292.0;285.0;7.0;171.0;160.0;11.0;290.0;179.0;46.0;31.0;15.0;40.0;20.0;19.0;6.0;11.0;4.0;7.0;8.0;946.0;684.0;261.0;603.0;538.0;66.0;342.0;147.0;195.0;200.0;80.0;120.0;60.0;21.0;39.0;83.0;46.0;36.0;686.0
64;Totaal ;Totaal ;2015;3920.0;2282.0;444.0;1553.0;1473.0;80.0;1086.0;1023.0;63.0;291.0;284.0;7.0;176.0;166.0;10.0;285.0;174.0;47.0;33.0;14.0;39.0;21.0;18.0;5.0;11.0;5.0;7.0;9.0;971.0;694.0;276.0;605.0;539.0;66.0;365.0;155.0;210.0;210.0;83.0;127.0;59.0;19.0;40.0;96.0;53.0;43.0;667.0
65;Totaal ;Totaal ;2016 1e kwartaal;3899.0;2280.0;440.0;1548.0;1464.0;85.0;1093.0;1027.0;66.0;286.0;278.0;8.0;169.0;159.0;11.0;291.0;177.0;47.0;31.0;16.0;42.0;21.0;21.0;6.0;12.0;4.0;8.0;8.0;937.0;680.0;257.0;592.0;532.0;60.0;346.0;148.0;197.0;199.0;77.0;121.0;53.0;15.0;38.0;94.0;56.0;38.0;681.0
66;Totaal ;Totaal ;2016 2e kwartaal;3884.0;2289.0;455.0;1559.0;1477.0;82.0;1103.0;1037.0;66.0;288.0;281.0;6.0;168.0;158.0;10.0;274.0;169.0;46.0;29.0;16.0;37.0;19.0;18.0;5.0;9.0;2.0;6.0;9.0;928.0;666.0;262.0;586.0;519.0;67.0;342.0;148.0;195.0;199.0;81.0;118.0;54.0;17.0;37.0;89.0;49.0;39.0;668.0
67;Totaal ;Totaal ;2016 3e kwartaal;3901.0;2306.0;472.0;1555.0;1472.0;83.0;1115.0;1048.0;67.0;274.0;267.0;7.0;166.0;156.0;9.0;279.0;178.0;41.0;30.0;11.0;36.0;17.0;19.0;5.0;10.0;4.0;5.0;9.0;933.0;670.0;262.0;595.0;525.0;70.0;338.0;146.0;192.0;195.0;75.0;119.0;59.0;20.0;38.0;85.0;50.0;35.0;662.0
68;Totaal ;Totaal ;2016 4e kwartaal;3909.0;2327.0;479.0;1571.0;1481.0;90.0;1136.0;1064.0;71.0;273.0;266.0;7.0;162.0;151.0;11.0;277.0;174.0;45.0;31.0;13.0;36.0;17.0;19.0;5.0;9.0;3.0;6.0;10.0;911.0;658.0;253.0;575.0;508.0;67.0;336.0;150.0;186.0;192.0;80.0;112.0;60.0;21.0;39.0;85.0;49.0;35.0;672.0
69;Totaal ;Totaal ;2016;3898.0;2301.0;462.0;1558.0;1473.0;85.0;1112.0;1044.0;68.0;280.0;273.0;7.0;166.0;156.0;10.0;281.0;175.0;45.0;30.0;14.0;38.0;18.0;19.0;5.0;10.0;4.0;6.0;9.0;927.0;669.0;259.0;587.0;521.0;66.0;340.0;148.0;193.0;196.0;78.0;118.0;56.0;18.0;38.0;88.0;51.0;37.0;671.0
70;Totaal ;Totaal ;2017 1e kwartaal;3904.0;2314.0;474.0;1560.0;1473.0;87.0;1133.0;1065.0;68.0;263.0;256.0;7.0;164.0;152.0;11.0;279.0;179.0;42.0;30.0;12.0;35.0;15.0;20.0;5.0;11.0;5.0;5.0;7.0;937.0;670.0;266.0;589.0;516.0;73.0;347.0;154.0;193.0;201.0;84.0;117.0;64.0;23.0;41.0;83.0;48.0;35.0;654.0
71;Totaal ;Totaal ;2017 2e kwartaal;3894.0;2346.0;488.0;1581.0;1486.0;95.0;1156.0;1080.0;76.0;267.0;259.0;8.0;158.0;147.0;11.0;276.0;175.0;44.0;30.0;14.0;36.0;18.0;17.0;4.0;11.0;5.0;6.0;6.0;883.0;637.0;246.0;558.0;487.0;70.0;325.0;149.0;176.0;190.0;82.0;108.0;61.0;25.0;36.0;74.0;43.0;31.0;666.0
72;Totaal ;Totaal ;2017 3e kwartaal;3907.0;2354.0;497.0;1572.0;1471.0;101.0;1159.0;1076.0;83.0;257.0;250.0;7.0;156.0;145.0;11.0;286.0;179.0;45.0;32.0;13.0;39.0;19.0;21.0;5.0;9.0;4.0;6.0;8.0;909.0;657.0;252.0;581.0;510.0;71.0;328.0;148.0;181.0;196.0;82.0;113.0;57.0;21.0;36.0;76.0;45.0;32.0;643.0
73;Totaal ;Totaal ;2017 4e kwartaal;3914.0;2373.0;498.0;1575.0;1475.0;101.0;1174.0;1093.0;81.0;245.0;236.0;9.0;157.0;146.0;10.0;300.0;193.0;47.0;32.0;15.0;37.0;19.0;19.0;6.0;8.0;2.0;5.0;9.0;890.0;650.0;240.0;564.0;500.0;64.0;326.0;150.0;176.0;194.0;86.0;108.0;61.0;24.0;37.0;71.0;40.0;31.0;650.0
74;Totaal ;Totaal ;2017;3905.0;2347.0;489.0;1572.0;1476.0;96.0;1155.0;1078.0;77.0;258.0;250.0;8.0;159.0;148.0;11.0;285.0;182.0;44.0;31.0;13.0;37.0;18.0;19.0;5.0;10.0;4.0;6.0;8.0;905.0;654.0;251.0;573.0;503.0;70.0;332.0;150.0;181.0;195.0;83.0;112.0;61.0;23.0;37.0;76.0;44.0;32.0;653.0
75;Totaal ;Totaal ;2018 1e kwartaal;3899.0;2360.0;491.0;1567.0;1472.0;95.0;1167.0;1089.0;78.0;249.0;241.0;8.0;150.0;141.0;9.0;302.0;193.0;50.0;33.0;17.0;37.0;19.0;17.0;4.0;9.0;4.0;5.0;9.0;893.0;641.0;252.0;567.0;498.0;69.0;326.0;143.0;183.0;193.0;81.0;112.0;56.0;20.0;36.0;77.0;42.0;35.0;646.0
76;Totaal ;Totaal ;2018 2e kwartaal;3901.0;2393.0;492.0;1589.0;1498.0;91.0;1185.0;1110.0;75.0;261.0;253.0;7.0;143.0;134.0;9.0;311.0;203.0;51.0;35.0;16.0;38.0;21.0;17.0;4.0;8.0;4.0;3.0;7.0;878.0;632.0;246.0;548.0;485.0;63.0;331.0;148.0;183.0;197.0;84.0;114.0;57.0;19.0;37.0;77.0;45.0;32.0;630.0
77;Totaal ;Totaal ;2018 3e kwartaal;3892.0;2406.0;503.0;1592.0;1495.0;96.0;1185.0;1108.0;77.0;265.0;256.0;9.0;142.0;132.0;10.0;312.0;203.0;50.0;33.0;18.0;36.0;18.0;18.0;5.0;7.0;3.0;4.0;10.0;862.0;619.0;243.0;545.0;481.0;64.0;317.0;138.0;178.0;192.0;78.0;113.0;56.0;22.0;34.0;69.0;38.0;31.0;624.0
78;Totaal ;Totaal ;2018 4e kwartaal;3897.0;2428.0;500.0;1612.0;1511.0;101.0;1211.0;1129.0;81.0;262.0;252.0;9.0;140.0;129.0;10.0;316.0;203.0;55.0;36.0;19.0;36.0;20.0;17.0;4.0;8.0;4.0;4.0;10.0;854.0;613.0;241.0;527.0;466.0;61.0;327.0;148.0;180.0;202.0;87.0;115.0;55.0;21.0;33.0;71.0;40.0;31.0;614.0
79;Totaal ;Totaal ;2018;3897.0;2397.0;497.0;1590.0;1494.0;96.0;1187.0;1109.0;78.0;259.0;251.0;8.0;144.0;134.0;10.0;310.0;201.0;51.0;34.0;17.0;37.0;20.0;17.0;4.0;8.0;4.0;4.0;9.0;872.0;626.0;246.0;547.0;482.0;64.0;325.0;144.0;181.0;196.0;82.0;114.0;56.0;21.0;35.0;74.0;41.0;32.0;629.0
80;Totaal ;Totaal ;2019 1e kwartaal;3889.0;2424.0;501.0;1605.0;1505.0;100.0;1202.0;1121.0;81.0;262.0;253.0;9.0;141.0;130.0;10.0;319.0;207.0;52.0;36.0;16.0;38.0;19.0;19.0;5.0;8.0;3.0;5.0;9.0;865.0;617.0;248.0;525.0;463.0;63.0;340.0;154.0;186.0;207.0;88.0;119.0;57.0;24.0;34.0;76.0;43.0;33.0;600.0
81;Totaal ;Totaal ;2019 2e kwartaal;3898.0;2443.0;511.0;1618.0;1512.0;106.0;1213.0;1131.0;83.0;263.0;252.0;11.0;142.0;130.0;12.0;313.0;208.0;48.0;33.0;15.0;36.0;19.0;16.0;4.0;7.0;3.0;4.0;10.0;866.0;614.0;252.0;523.0;463.0;60.0;343.0;151.0;192.0;200.0;81.0;119.0;60.0;26.0;34.0;83.0;44.0;39.0;590.0
82;Totaal ;Totaal ;2019 3e kwartaal;3874.0;2430.0;510.0;1596.0;1494.0;102.0;1208.0;1125.0;83.0;253.0;243.0;10.0;135.0;126.0;10.0;323.0;215.0;51.0;36.0;15.0;38.0;19.0;19.0;4.0;6.0;3.0;4.0;9.0;847.0;605.0;242.0;506.0;447.0;59.0;341.0;158.0;183.0;203.0;92.0;111.0;56.0;21.0;35.0;81.0;45.0;36.0;598.0
83;Totaal ;Totaal ;2019 4e kwartaal;3883.0;2445.0;525.0;1596.0;1495.0;101.0;1210.0;1130.0;80.0;257.0;247.0;10.0;129.0;118.0;11.0;324.0;217.0;49.0;35.0;14.0;38.0;18.0;19.0;4.0;8.0;3.0;5.0;9.0;860.0;610.0;251.0;524.0;459.0;66.0;336.0;151.0;185.0;203.0;88.0;115.0;49.0;18.0;31.0;84.0;46.0;38.0;578.0
84;Totaal ;Totaal ;2019;3886.0;2435.0;512.0;1604.0;1501.0;102.0;1208.0;1127.0;82.0;259.0;249.0;10.0;137.0;126.0;11.0;320.0;212.0;50.0;35.0;15.0;37.0;19.0;19.0;4.0;7.0;3.0;4.0;9.0;860.0;611.0;248.0;520.0;458.0;62.0;340.0;154.0;186.0;203.0;87.0;116.0;56.0;22.0;33.0;81.0;44.0;37.0;591.0
85;Totaal ;Totaal ;2020 1e kwartaal;3904.0;2448.0;510.0;1598.0;1493.0;105.0;1210.0;1124.0;86.0;258.0;249.0;10.0;129.0;120.0;9.0;340.0;231.0;50.0;36.0;14.0;37.0;19.0;17.0;6.0;8.0;3.0;5.0;8.0;861.0;603.0;258.0;519.0;452.0;67.0;342.0;151.0;192.0;204.0;87.0;117.0;55.0;17.0;37.0;84.0;46.0;38.0;595.0
86;Totaal ;Totaal ;2020 2e kwartaal;3907.0;2431.0;510.0;1577.0;1473.0;104.0;1200.0;1113.0;87.0;241.0;233.0;8.0;136.0;127.0;9.0;343.0;231.0;50.0;38.0;12.0;39.0;21.0;18.0;6.0;8.0;3.0;5.0;9.0;862.0;602.0;260.0;525.0;455.0;69.0;337.0;147.0;191.0;212.0;88.0;123.0;50.0;18.0;32.0;76.0;41.0;35.0;614.0
87;Totaal ;Totaal ;2020 3e kwartaal;3911.0;2438.0;519.0;1572.0;1471.0;102.0;1193.0;1111.0;82.0;245.0;237.0;9.0;134.0;123.0;11.0;347.0;228.0;50.0;35.0;16.0;41.0;23.0;18.0;6.0;12.0;6.0;6.0;10.0;877.0;614.0;263.0;538.0;472.0;65.0;339.0;142.0;198.0;207.0;83.0;123.0;57.0;20.0;37.0;76.0;39.0;37.0;595.0
88;Totaal ;Totaal ;2020 4e kwartaal;3926.0;2466.0;520.0;1586.0;1476.0;110.0;1213.0;1123.0;90.0;230.0;223.0;7.0;142.0;129.0;13.0;360.0;238.0;52.0;37.0;15.0;44.0;24.0;21.0;6.0;9.0;5.0;4.0;10.0;841.0;590.0;251.0;502.0;443.0;59.0;339.0;147.0;192.0;210.0;86.0;124.0;50.0;19.0;32.0;79.0;42.0;37.0;619.0
89;Totaal ;Totaal ;2020;3912.0;2446.0;515.0;1583.0;1478.0;105.0;1204.0;1118.0;86.0;244.0;236.0;8.0;136.0;125.0;11.0;347.0;232.0;51.0;36.0;14.0;40.0;22.0;18.0;6.0;9.0;4.0;5.0;9.0;860.0;602.0;258.0;521.0;456.0;65.0;340.0;146.0;193.0;208.0;86.0;122.0;53.0;18.0;35.0;79.0;42.0;37.0;606.0
90;Totaal ;Totaal ;2021 1e kwartaal;3916.0;2481.0;521.0;1590.0;1479.0;111.0;1203.0;1115.0;88.0;235.0;228.0;7.0;151.0;136.0;15.0;370.0;237.0;53.0;35.0;18.0;49.0;26.0;23.0;5.0;11.0;6.0;5.0;14.0;837.0;583.0;254.0;486.0;429.0;57.0;350.0;154.0;196.0;211.0;89.0;122.0;57.0;21.0;35.0;83.0;43.0;39.0;598.0
91;Totaal ;Totaal ;2021 2e kwartaal;3902.0;2477.0;539.0;1580.0;1470.0;111.0;1213.0;1124.0;89.0;227.0;219.0;8.0;140.0;127.0;13.0;358.0;229.0;59.0;41.0;18.0;41.0;20.0;21.0;4.0;11.0;5.0;5.0;13.0;826.0;581.0;245.0;486.0;427.0;59.0;340.0;154.0;186.0;203.0;82.0;122.0;54.0;22.0;32.0;83.0;50.0;32.0;599.0
92;Totaal ;Totaal ;2021 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;Totaal ;Paar: met kind(eren);2003 1e kwartaal;2163.0;1369.0;132.0;1105.0;1082.0;23.0;585.0;567.0;18.0;323.0;320.0;3.0;196.0;195.0;2.0;132.0;83.0;26.0;22.0;4.0;16.0;11.0;5.0;1.0;4.0;1.0;2.0;2.0;671.0;584.0;87.0;559.0;538.0;20.0;112.0;46.0;66.0;74.0;35.0;39.0;19.0;5.0;14.0;19.0;6.0;13.0;123.0
94;Totaal ;Paar: met kind(eren);2003 2e kwartaal;2184.0;1379.0;125.0;1114.0;1093.0;21.0;582.0;565.0;17.0;334.0;331.0;2.0;199.0;197.0;2.0;141.0;88.0;29.0;24.0;4.0;16.0;12.0;4.0;2.0;5.0;1.0;4.0;1.0;676.0;586.0;90.0;564.0;541.0;23.0;112.0;45.0;67.0;75.0;33.0;41.0;18.0;5.0;13.0;19.0;7.0;12.0;129.0
95;Totaal ;Paar: met kind(eren);2003 3e kwartaal;2172.0;1371.0;128.0;1107.0;1084.0;23.0;578.0;561.0;17.0;332.0;329.0;3.0;197.0;194.0;3.0;136.0;86.0;28.0;25.0;4.0;16.0;11.0;5.0;1.0;4.0;1.0;3.0;1.0;675.0;586.0;89.0;561.0;536.0;25.0;114.0;50.0;64.0;76.0;37.0;39.0;18.0;6.0;12.0;20.0;7.0;13.0;126.0
96;Totaal ;Paar: met kind(eren);2003 4e kwartaal;2165.0;1372.0;128.0;1102.0;1080.0;22.0;575.0;558.0;17.0;333.0;330.0;3.0;194.0;192.0;2.0;142.0;85.0;32.0;26.0;6.0;16.0;10.0;6.0;2.0;5.0;2.0;4.0;1.0;665.0;569.0;96.0;544.0;521.0;23.0;121.0;48.0;73.0;82.0;35.0;47.0;18.0;5.0;13.0;21.0;8.0;13.0;129.0
97;Totaal ;Paar: met kind(eren);2003;2171.0;1373.0;128.0;1107.0;1085.0;22.0;580.0;563.0;17.0;330.0;328.0;3.0;197.0;194.0;2.0;138.0;85.0;29.0;24.0;5.0;16.0;11.0;5.0;1.0;4.0;1.0;3.0;1.0;672.0;581.0;90.0;557.0;534.0;23.0;115.0;47.0;68.0;77.0;35.0;42.0;18.0;5.0;13.0;20.0;7.0;13.0;127.0
98;Totaal ;Paar: met kind(eren);2004 1e kwartaal;2181.0;1370.0;124.0;1104.0;1084.0;20.0;580.0;565.0;15.0;334.0;332.0;2.0;190.0;188.0;3.0;142.0;86.0;30.0;25.0;5.0;19.0;12.0;7.0;2.0;3.0;1.0;2.0;1.0;670.0;571.0;99.0;548.0;524.0;25.0;122.0;47.0;75.0;83.0;35.0;48.0;17.0;5.0;12.0;21.0;7.0;14.0;141.0
99;Totaal ;Paar: met kind(eren);2004 2e kwartaal;2181.0;1382.0;126.0;1111.0;1090.0;22.0;590.0;574.0;16.0;333.0;330.0;3.0;189.0;186.0;3.0;145.0;93.0;28.0;23.0;5.0;18.0;10.0;8.0;2.0;2.0;1.0;1.0;1.0;664.0;565.0;98.0;542.0;515.0;26.0;122.0;50.0;72.0;79.0;34.0;45.0;20.0;6.0;14.0;23.0;10.0;13.0;136.0
100;Totaal ;Paar: met kind(eren);2004 3e kwartaal;2176.0;1380.0;130.0;1109.0;1088.0;21.0;586.0;570.0;16.0;339.0;337.0;2.0;184.0;182.0;2.0;140.0;89.0;28.0;22.0;6.0;16.0;9.0;7.0;3.0;3.0;2.0;1.0;2.0;667.0;567.0;100.0;545.0;517.0;28.0;122.0;50.0;72.0;83.0;37.0;46.0;16.0;5.0;11.0;23.0;8.0;15.0;129.0
101;Totaal ;Paar: met kind(eren);2004 4e kwartaal;2168.0;1384.0;133.0;1117.0;1092.0;25.0;593.0;574.0;19.0;336.0;333.0;2.0;188.0;186.0;3.0;134.0;79.0;31.0;23.0;8.0;17.0;10.0;7.0;2.0;3.0;2.0;1.0;2.0;652.0;558.0;95.0;529.0;505.0;25.0;123.0;53.0;70.0;82.0;38.0;44.0;18.0;5.0;13.0;23.0;10.0;13.0;132.0
102;Totaal ;Paar: met kind(eren);2004;2176.0;1379.0;128.0;1110.0;1089.0;22.0;587.0;570.0;17.0;335.0;333.0;2.0;188.0;185.0;3.0;140.0;87.0;29.0;23.0;6.0;18.0;10.0;7.0;2.0;3.0;2.0;1.0;2.0;663.0;565.0;98.0;541.0;515.0;26.0;122.0;50.0;72.0;82.0;36.0;46.0;18.0;5.0;13.0;22.0;9.0;14.0;134.0
103;Totaal ;Paar: met kind(eren);2005 1e kwartaal;2174.0;1382.0;124.0;1120.0;1097.0;23.0;601.0;584.0;17.0;331.0;328.0;3.0;188.0;185.0;4.0;138.0;82.0;31.0;24.0;7.0;18.0;11.0;6.0;1.0;2.0;1.0;1.0;4.0;663.0;567.0;96.0;533.0;510.0;23.0;130.0;57.0;73.0;87.0;43.0;44.0;20.0;5.0;15.0;23.0;9.0;14.0;129.0
104;Totaal ;Paar: met kind(eren);2005 2e kwartaal;2170.0;1396.0;127.0;1132.0;1109.0;23.0;612.0;594.0;18.0;330.0;327.0;3.0;190.0;188.0;2.0;136.0;83.0;29.0;22.0;7.0;16.0;10.0;5.0;2.0;4.0;2.0;2.0;2.0;649.0;555.0;93.0;525.0;501.0;24.0;123.0;54.0;70.0;82.0;41.0;41.0;21.0;6.0;15.0;21.0;7.0;13.0;125.0
105;Totaal ;Paar: met kind(eren);2005 3e kwartaal;2157.0;1403.0;131.0;1135.0;1108.0;27.0;607.0;588.0;20.0;336.0;332.0;3.0;192.0;188.0;3.0;137.0;85.0;31.0;25.0;6.0;14.0;9.0;5.0;2.0;3.0;2.0;1.0;2.0;630.0;542.0;88.0;512.0;489.0;23.0;118.0;53.0;65.0;81.0;40.0;41.0;18.0;6.0;12.0;20.0;7.0;13.0;124.0
106;Totaal ;Paar: met kind(eren);2005 4e kwartaal;2148.0;1417.0;130.0;1143.0;1118.0;26.0;619.0;599.0;19.0;336.0;332.0;4.0;189.0;186.0;3.0;143.0;90.0;34.0;28.0;6.0;13.0;9.0;4.0;2.0;3.0;1.0;1.0;2.0;614.0;527.0;87.0;501.0;479.0;22.0;113.0;49.0;64.0;77.0;37.0;39.0;19.0;6.0;13.0;17.0;5.0;12.0;117.0
107;Totaal ;Paar: met kind(eren);2005;2162.0;1399.0;128.0;1133.0;1108.0;25.0;610.0;591.0;19.0;333.0;330.0;3.0;190.0;187.0;3.0;139.0;85.0;31.0;25.0;7.0;15.0;10.0;5.0;2.0;3.0;2.0;1.0;3.0;639.0;548.0;91.0;518.0;495.0;23.0;121.0;53.0;68.0;82.0;40.0;41.0;19.0;6.0;14.0;20.0;7.0;13.0;124.0
108;Totaal ;Paar: met kind(eren);2006 1e kwartaal;2132.0;1414.0;131.0;1137.0;1110.0;26.0;620.0;599.0;21.0;329.0;327.0;3.0;187.0;185.0;3.0;146.0;94.0;32.0;27.0;5.0;14.0;10.0;5.0;2.0;2.0;1.0;1.0;2.0;600.0;518.0;82.0;492.0;470.0;22.0;109.0;49.0;60.0;76.0;38.0;38.0;18.0;5.0;13.0;15.0;6.0;10.0;117.0
109;Totaal ;Paar: met kind(eren);2006 2e kwartaal;2134.0;1423.0;137.0;1144.0;1116.0;29.0;629.0;607.0;22.0;332.0;328.0;4.0;183.0;181.0;2.0;141.0;91.0;30.0;25.0;5.0;13.0;8.0;6.0;2.0;3.0;2.0;1.0;1.0;596.0;516.0;81.0;493.0;471.0;22.0;103.0;45.0;58.0;73.0;34.0;39.0;15.0;4.0;11.0;16.0;7.0;9.0;115.0
110;Totaal ;Paar: met kind(eren);2006 3e kwartaal;2129.0;1430.0;138.0;1155.0;1122.0;33.0;646.0;621.0;25.0;329.0;325.0;5.0;180.0;177.0;3.0;137.0;87.0;29.0;25.0;4.0;15.0;9.0;6.0;1.0;3.0;2.0;1.0;1.0;590.0;505.0;85.0;489.0;465.0;24.0;101.0;40.0;61.0;70.0;29.0;41.0;15.0;4.0;11.0;15.0;7.0;9.0;110.0
111;Totaal ;Paar: met kind(eren);2006 4e kwartaal;2123.0;1455.0;148.0;1167.0;1138.0;29.0;653.0;631.0;22.0;340.0;336.0;4.0;174.0;171.0;3.0;140.0;90.0;28.0;23.0;5.0;16.0;10.0;5.0;2.0;4.0;1.0;2.0;1.0;564.0;481.0;83.0;466.0;442.0;23.0;99.0;39.0;60.0;68.0;28.0;40.0;15.0;3.0;11.0;17.0;7.0;9.0;103.0
112;Totaal ;Paar: met kind(eren);2006;2129.0;1431.0;139.0;1151.0;1122.0;29.0;637.0;615.0;22.0;333.0;329.0;4.0;181.0;178.0;3.0;141.0;91.0;30.0;25.0;5.0;15.0;9.0;5.0;2.0;3.0;1.0;1.0;2.0;588.0;505.0;83.0;485.0;462.0;23.0;103.0;43.0;60.0;72.0;32.0;39.0;16.0;4.0;11.0;16.0;7.0;9.0;111.0
113;Totaal ;Paar: met kind(eren);2007 1e kwartaal;2120.0;1463.0;147.0;1176.0;1145.0;30.0;666.0;644.0;23.0;330.0;325.0;5.0;180.0;177.0;3.0;141.0;91.0;27.0;22.0;5.0;16.0;10.0;6.0;2.0;4.0;1.0;3.0;1.0;554.0;473.0;81.0;458.0;436.0;22.0;96.0;37.0;59.0;66.0;27.0;39.0;13.0;4.0;10.0;17.0;7.0;10.0;103.0
114;Totaal ;Paar: met kind(eren);2007 2e kwartaal;2117.0;1481.0;148.0;1188.0;1157.0;31.0;679.0;654.0;24.0;342.0;339.0;4.0;167.0;164.0;3.0;145.0;96.0;26.0;20.0;6.0;15.0;10.0;5.0;2.0;5.0;2.0;3.0;1.0;539.0;461.0;77.0;444.0;423.0;21.0;94.0;38.0;56.0;64.0;27.0;37.0;15.0;4.0;10.0;16.0;7.0;9.0;98.0
