ID;Geslacht;LeeftijdOp31December;Perioden;VanEchtScheidendePersonen_1;VanEchtScheidendenPer1000Gehuwden_2;VanEchtScheidendenPer1000Inwoners_3;VerweduwendePersonen_4;VerweduwendePersonenPer1000Gehuwden_5;VerweduwendePersonenPer1000Inwoners_6
2119;Totaal mannen en vrouwen;45 jaar;1969;381;2.8;2.5;450;3.4;3.0
2120;Totaal mannen en vrouwen;45 jaar;1970;434;3.3;2.9;408;3.1;2.7
2121;Totaal mannen en vrouwen;45 jaar;1971;436;3.3;2.9;418;3.2;2.8
2122;Totaal mannen en vrouwen;45 jaar;1972;578;4.4;3.9;434;3.3;2.9
2123;Totaal mannen en vrouwen;45 jaar;1973;653;4.9;4.3;409;3.1;2.7
2124;Totaal mannen en vrouwen;45 jaar;1974;677;5.1;4.5;416;3.1;2.8
2125;Totaal mannen en vrouwen;45 jaar;1975;776;5.6;4.9;399;2.9;2.5
2126;Totaal mannen en vrouwen;45 jaar;1976;745;5.5;4.8;387;2.9;2.5
2127;Totaal mannen en vrouwen;45 jaar;1977;736;5.4;4.7;333;2.4;2.1
2128;Totaal mannen en vrouwen;45 jaar;1978;761;5.8;5.0;350;2.7;2.3
2129;Totaal mannen en vrouwen;45 jaar;1979;796;5.9;5.2;365;2.7;2.4
2130;Totaal mannen en vrouwen;45 jaar;1980;882;6.6;5.7;360;2.7;2.3
2131;Totaal mannen en vrouwen;45 jaar;1981;981;7.3;6.3;319;2.4;2.0
2132;Totaal mannen en vrouwen;45 jaar;1982;1207;9.0;7.7;333;2.5;2.1
2133;Totaal mannen en vrouwen;45 jaar;1983;1371;9.7;8.3;311;2.2;1.9
2134;Totaal mannen en vrouwen;45 jaar;1984;1489;10.5;8.9;340;2.4;2.0
2135;Totaal mannen en vrouwen;45 jaar;1985;1573;10.8;9.1;325;2.2;1.9
2136;Totaal mannen en vrouwen;45 jaar;1986;1327;9.5;7.9;308;2.2;1.8
2137;Totaal mannen en vrouwen;45 jaar;1987;1204;8.3;6.9;329;2.3;1.9
2138;Totaal mannen en vrouwen;45 jaar;1988;1366;8.7;7.2;334;2.1;1.8
2139;Totaal mannen en vrouwen;45 jaar;1989;1350;8.2;6.8;350;2.1;1.8
2140;Totaal mannen en vrouwen;45 jaar;1990;1334;8.6;7.1;312;2.0;1.6
2141;Totaal mannen en vrouwen;45 jaar;1991;1708;8.0;6.5;388;1.8;1.5
2142;Totaal mannen en vrouwen;45 jaar;1992;1924;9.5;7.6;366;1.8;1.4
2143;Totaal mannen en vrouwen;45 jaar;1993;1749;9.2;7.3;353;1.9;1.5
2144;Totaal mannen en vrouwen;45 jaar;1994;2068;11.4;9.0;358;2.0;1.6
2145;Totaal mannen en vrouwen;45 jaar;1995;1888;10.7;8.3;333;1.9;1.5
2146;Totaal mannen en vrouwen;45 jaar;1996;1795;10.4;8.0;351;2.0;1.6
2147;Totaal mannen en vrouwen;45 jaar;1997;1861;10.6;8.1;285;1.6;1.2
2148;Totaal mannen en vrouwen;45 jaar;1998;1721;10.0;7.5;282;1.6;1.2
2149;Totaal mannen en vrouwen;45 jaar;1999;1946;11.3;8.4;297;1.7;1.3
2150;Totaal mannen en vrouwen;45 jaar;2000;2055;11.9;8.8;314;1.8;1.3
2151;Totaal mannen en vrouwen;45 jaar;2001;2249;12.9;9.4;320;1.8;1.3
2152;Totaal mannen en vrouwen;45 jaar;2002;2205;12.7;9.1;288;1.7;1.2
2153;Totaal mannen en vrouwen;45 jaar;2003;2101;12.1;8.6;301;1.7;1.2
2154;Totaal mannen en vrouwen;45 jaar;2004;2281;13.0;9.1;296;1.7;1.2
2155;Totaal mannen en vrouwen;45 jaar;2005;2370;13.6;9.4;274;1.6;1.1
2156;Totaal mannen en vrouwen;45 jaar;2006;2438;13.9;9.5;219;1.3;0.9
2157;Totaal mannen en vrouwen;45 jaar;2007;2519;14.5;9.7;227;1.3;0.9
2158;Totaal mannen en vrouwen;45 jaar;2008;2549;14.8;9.7;217;1.3;0.8
2159;Totaal mannen en vrouwen;45 jaar;2009;2473;14.3;9.3;217;1.3;0.8
2160;Totaal mannen en vrouwen;45 jaar;2010;2698;16.2;10.3;228;1.4;0.9
2161;Totaal mannen en vrouwen;45 jaar;2011;2486;15.4;9.7;207;1.3;0.8
2162;Totaal mannen en vrouwen;45 jaar;2012;2484;15.8;9.8;175;1.1;0.7
2163;Totaal mannen en vrouwen;45 jaar;2013;2553;16.4;10.0;172;1.1;0.7
2164;Totaal mannen en vrouwen;45 jaar;2014;2907;18.4;10.9;195;1.2;0.7
2165;Totaal mannen en vrouwen;45 jaar;2015;2767;18.3;10.6;156;1.0;0.6
2166;Totaal mannen en vrouwen;45 jaar;2016;2492;17.5;10.0;154;1.1;0.6
2167;Totaal mannen en vrouwen;45 jaar;2017;2208;16.5;9.3;141;1.1;0.6
2168;Totaal mannen en vrouwen;45 jaar;2018;1954;16.0;8.9;118;1.0;0.5
2169;Totaal mannen en vrouwen;45 jaar;2019;1845;15.7;8.6;126;1.1;0.6
2170;Totaal mannen en vrouwen;46 jaar;1950;237;2.3;1.9;379;3.7;3.1
2171;Totaal mannen en vrouwen;46 jaar;1951;252;2.4;2.0;376;3.6;3.0
2172;Totaal mannen en vrouwen;46 jaar;1952;283;2.7;2.3;343;3.2;2.7
2173;Totaal mannen en vrouwen;46 jaar;1953;258;2.4;2.0;405;3.7;3.2
2174;Totaal mannen en vrouwen;46 jaar;1954;285;2.6;2.2;404;3.7;3.1
2175;Totaal mannen en vrouwen;46 jaar;1955;262;2.3;2.0;400;3.6;3.0
2176;Totaal mannen en vrouwen;46 jaar;1956;250;2.3;1.9;400;3.6;3.1
2177;Totaal mannen en vrouwen;46 jaar;1957;259;2.4;2.0;364;3.3;2.9
2178;Totaal mannen en vrouwen;46 jaar;1958;265;2.3;2.0;368;3.2;2.7
2179;Totaal mannen en vrouwen;46 jaar;1959;235;2.0;1.7;392;3.3;2.9
2180;Totaal mannen en vrouwen;46 jaar;1960;233;1.9;1.7;420;3.5;3.0
2181;Totaal mannen en vrouwen;46 jaar;1961;227;2.0;1.7;405;3.6;3.1
2182;Totaal mannen en vrouwen;46 jaar;1962;237;2.0;1.8;386;3.3;2.9
2183;Totaal mannen en vrouwen;46 jaar;1963;269;2.3;2.1;396;3.4;3.0
2184;Totaal mannen en vrouwen;46 jaar;1964;246;2.2;1.9;404;3.6;3.2
2185;Totaal mannen en vrouwen;46 jaar;1965;258;2.2;2.0;410;3.5;3.1
2186;Totaal mannen en vrouwen;46 jaar;1966;308;2.2;2.0;512;3.7;3.3
2187;Totaal mannen en vrouwen;46 jaar;1967;373;2.8;2.5;500;3.7;3.3
2188;Totaal mannen en vrouwen;46 jaar;1968;318;2.4;2.1;494;3.7;3.3
2189;Totaal mannen en vrouwen;46 jaar;1969;418;3.1;2.7;502;3.7;3.3
2190;Totaal mannen en vrouwen;46 jaar;1970;388;2.9;2.6;481;3.6;3.2
2191;Totaal mannen en vrouwen;46 jaar;1971;394;3.0;2.7;470;3.6;3.2
2192;Totaal mannen en vrouwen;46 jaar;1972;521;4.0;3.5;442;3.4;3.0
2193;Totaal mannen en vrouwen;46 jaar;1973;623;4.8;4.2;452;3.5;3.1
2194;Totaal mannen en vrouwen;46 jaar;1974;655;4.9;4.3;393;3.0;2.6
2195;Totaal mannen en vrouwen;46 jaar;1975;718;5.4;4.8;436;3.3;2.9
2196;Totaal mannen en vrouwen;46 jaar;1976;759;5.5;4.8;459;3.3;2.9
2197;Totaal mannen en vrouwen;46 jaar;1977;724;5.4;4.7;454;3.4;3.0
2198;Totaal mannen en vrouwen;46 jaar;1978;740;5.4;4.7;432;3.2;2.8
2199;Totaal mannen en vrouwen;46 jaar;1979;776;5.9;5.1;360;2.7;2.4
2200;Totaal mannen en vrouwen;46 jaar;1980;849;6.4;5.5;357;2.7;2.3
2201;Totaal mannen en vrouwen;46 jaar;1981;934;7.1;6.1;394;3.0;2.6
2202;Totaal mannen en vrouwen;46 jaar;1982;1080;8.1;6.9;337;2.5;2.2
2203;Totaal mannen en vrouwen;46 jaar;1983;1236;9.3;7.9;382;2.9;2.4
2204;Totaal mannen en vrouwen;46 jaar;1984;1324;9.5;8.0;361;2.6;2.2
2205;Totaal mannen en vrouwen;46 jaar;1985;1356;9.6;8.1;337;2.4;2.0
2206;Totaal mannen en vrouwen;46 jaar;1986;1307;9.1;7.6;357;2.5;2.1
2207;Totaal mannen en vrouwen;46 jaar;1987;1148;8.2;6.8;339;2.4;2.0
2208;Totaal mannen en vrouwen;46 jaar;1988;1190;8.2;6.8;350;2.4;2.0
2209;Totaal mannen en vrouwen;46 jaar;1989;1276;8.2;6.8;360;2.3;1.9
2210;Totaal mannen en vrouwen;46 jaar;1990;1351;8.3;6.8;368;2.3;1.9
2211;Totaal mannen en vrouwen;46 jaar;1991;1296;8.4;6.9;330;2.1;1.7
2212;Totaal mannen en vrouwen;46 jaar;1992;1786;8.4;6.8;468;2.2;1.8
2213;Totaal mannen en vrouwen;46 jaar;1993;1801;8.9;7.1;463;2.3;1.8
2214;Totaal mannen en vrouwen;46 jaar;1994;1954;10.3;8.2;393;2.1;1.6
2215;Totaal mannen en vrouwen;46 jaar;1995;1751;9.7;7.6;404;2.2;1.8
2216;Totaal mannen en vrouwen;46 jaar;1996;1775;10.2;7.9;325;1.9;1.4
2217;Totaal mannen en vrouwen;46 jaar;1997;1709;10.0;7.7;372;2.2;1.7
2218;Totaal mannen en vrouwen;46 jaar;1998;1753;10.1;7.6;335;1.9;1.5
2219;Totaal mannen en vrouwen;46 jaar;1999;1781;10.4;7.8;353;2.1;1.5
2220;Totaal mannen en vrouwen;46 jaar;2000;1854;10.8;8.0;322;1.9;1.4
2221;Totaal mannen en vrouwen;46 jaar;2001;2136;12.5;9.2;330;1.9;1.4
2222;Totaal mannen en vrouwen;46 jaar;2002;1970;11.4;8.3;320;1.9;1.3
2223;Totaal mannen en vrouwen;46 jaar;2003;1990;11.5;8.3;318;1.8;1.3
2224;Totaal mannen en vrouwen;46 jaar;2004;1968;11.4;8.0;298;1.7;1.2
2225;Totaal mannen en vrouwen;46 jaar;2005;2237;12.9;8.9;291;1.7;1.2
2226;Totaal mannen en vrouwen;46 jaar;2006;2248;13.1;9.0;268;1.6;1.1
2227;Totaal mannen en vrouwen;46 jaar;2007;2346;13.5;9.1;284;1.6;1.1
2228;Totaal mannen en vrouwen;46 jaar;2008;2403;14.0;9.3;236;1.4;0.9
2229;Totaal mannen en vrouwen;46 jaar;2009;2389;13.9;9.1;243;1.4;0.9
2230;Totaal mannen en vrouwen;46 jaar;2010;2558;14.9;9.6;258;1.5;1.0
2231;Totaal mannen en vrouwen;46 jaar;2011;2570;15.5;9.9;214;1.3;0.8
2232;Totaal mannen en vrouwen;46 jaar;2012;2467;15.3;9.7;223;1.4;0.9
2233;Totaal mannen en vrouwen;46 jaar;2013;2575;16.5;10.2;185;1.2;0.7
2234;Totaal mannen en vrouwen;46 jaar;2014;2800;18.1;11.0;178;1.2;0.7
2235;Totaal mannen en vrouwen;46 jaar;2015;2636;16.8;9.9;197;1.3;0.7
2236;Totaal mannen en vrouwen;46 jaar;2016;2685;17.8;10.3;189;1.3;0.7
2237;Totaal mannen en vrouwen;46 jaar;2017;2384;16.8;9.6;172;1.2;0.7
2238;Totaal mannen en vrouwen;46 jaar;2018;2130;15.9;8.9;149;1.1;0.6
2239;Totaal mannen en vrouwen;46 jaar;2019;1916;15.6;8.7;136;1.1;0.6
2240;Totaal mannen en vrouwen;47 jaar;1950;249;2.5;2.1;375;3.7;3.1
2241;Totaal mannen en vrouwen;47 jaar;1951;271;2.6;2.2;422;4.1;3.4
2242;Totaal mannen en vrouwen;47 jaar;1952;228;2.2;1.8;414;4.0;3.3
2243;Totaal mannen en vrouwen;47 jaar;1953;219;2.1;1.8;428;4.1;3.4
2244;Totaal mannen en vrouwen;47 jaar;1954;215;2.0;1.7;388;3.6;3.0
2245;Totaal mannen en vrouwen;47 jaar;1955;214;1.9;1.7;407;3.7;3.2
2246;Totaal mannen en vrouwen;47 jaar;1956;233;2.1;1.8;447;4.0;3.4
2247;Totaal mannen en vrouwen;47 jaar;1957;198;1.8;1.5;413;3.8;3.2
2248;Totaal mannen en vrouwen;47 jaar;1958;198;1.8;1.6;397;3.7;3.1
2249;Totaal mannen en vrouwen;47 jaar;1959;250;2.2;1.9;458;3.9;3.4
2250;Totaal mannen en vrouwen;47 jaar;1960;238;2.0;1.8;444;3.8;3.3
2251;Totaal mannen en vrouwen;47 jaar;1961;236;2.0;1.7;435;3.6;3.2
2252;Totaal mannen en vrouwen;47 jaar;1962;207;1.8;1.6;457;4.0;3.5
2253;Totaal mannen en vrouwen;47 jaar;1963;245;2.1;1.8;491;4.2;3.7
2254;Totaal mannen en vrouwen;47 jaar;1964;229;2.0;1.8;487;4.2;3.7
2255;Totaal mannen en vrouwen;47 jaar;1965;230;2.0;1.8;440;3.9;3.4
2256;Totaal mannen en vrouwen;47 jaar;1966;254;2.2;1.9;496;4.3;3.8
2257;Totaal mannen en vrouwen;47 jaar;1967;348;2.5;2.2;559;4.1;3.6
2258;Totaal mannen en vrouwen;47 jaar;1968;336;2.5;2.2;553;4.1;3.7
2259;Totaal mannen en vrouwen;47 jaar;1969;384;2.9;2.6;567;4.3;3.8
2260;Totaal mannen en vrouwen;47 jaar;1970;403;3.0;2.6;558;4.1;3.6
2261;Totaal mannen en vrouwen;47 jaar;1971;337;2.5;2.2;533;4.0;3.6
2262;Totaal mannen en vrouwen;47 jaar;1972;526;4.0;3.6;571;4.4;3.9
2263;Totaal mannen en vrouwen;47 jaar;1973;629;4.9;4.3;489;3.8;3.3
2264;Totaal mannen en vrouwen;47 jaar;1974;649;5.0;4.4;494;3.8;3.4
2265;Totaal mannen en vrouwen;47 jaar;1975;673;5.1;4.5;517;3.9;3.4
2266;Totaal mannen en vrouwen;47 jaar;1976;657;5.0;4.4;482;3.7;3.2
2267;Totaal mannen en vrouwen;47 jaar;1977;684;5.0;4.4;476;3.5;3.0
2268;Totaal mannen en vrouwen;47 jaar;1978;653;4.9;4.3;467;3.5;3.0
2269;Totaal mannen en vrouwen;47 jaar;1979;742;5.5;4.8;453;3.4;2.9
2270;Totaal mannen en vrouwen;47 jaar;1980;700;5.4;4.7;433;3.3;2.9
2271;Totaal mannen en vrouwen;47 jaar;1981;794;6.0;5.2;421;3.2;2.8
2272;Totaal mannen en vrouwen;47 jaar;1982;1003;7.7;6.6;415;3.2;2.7
2273;Totaal mannen en vrouwen;47 jaar;1983;1153;8.7;7.4;425;3.2;2.7
2274;Totaal mannen en vrouwen;47 jaar;1984;1175;8.9;7.5;382;2.9;2.5
2275;Totaal mannen en vrouwen;47 jaar;1985;1288;9.3;7.8;364;2.6;2.2
2276;Totaal mannen en vrouwen;47 jaar;1986;1187;8.5;7.1;404;2.9;2.4
2277;Totaal mannen en vrouwen;47 jaar;1987;1186;8.3;6.9;384;2.7;2.2
2278;Totaal mannen en vrouwen;47 jaar;1988;1099;7.9;6.6;343;2.5;2.1
2279;Totaal mannen en vrouwen;47 jaar;1989;1162;8.1;6.7;318;2.2;1.8
2280;Totaal mannen en vrouwen;47 jaar;1990;1199;7.7;6.4;382;2.5;2.0
2281;Totaal mannen en vrouwen;47 jaar;1991;1212;7.5;6.1;419;2.6;2.1
2282;Totaal mannen en vrouwen;47 jaar;1992;1227;8.0;6.5;397;2.6;2.1
2283;Totaal mannen en vrouwen;47 jaar;1993;1653;7.8;6.3;552;2.6;2.1
2284;Totaal mannen en vrouwen;47 jaar;1994;1957;9.7;7.8;451;2.2;1.8
2285;Totaal mannen en vrouwen;47 jaar;1995;1704;9.1;7.2;405;2.2;1.7
2286;Totaal mannen en vrouwen;47 jaar;1996;1641;9.2;7.2;427;2.4;1.9
2287;Totaal mannen en vrouwen;47 jaar;1997;1664;9.6;7.4;371;2.1;1.6
2288;Totaal mannen en vrouwen;47 jaar;1998;1618;9.5;7.3;396;2.3;1.8
2289;Totaal mannen en vrouwen;47 jaar;1999;1710;9.9;7.5;396;2.3;1.7
2290;Totaal mannen en vrouwen;47 jaar;2000;1781;10.4;7.8;379;2.2;1.7
2291;Totaal mannen en vrouwen;47 jaar;2001;2015;11.8;8.7;357;2.1;1.5
2292;Totaal mannen en vrouwen;47 jaar;2002;1883;11.1;8.1;346;2.0;1.5
2293;Totaal mannen en vrouwen;47 jaar;2003;1882;11.0;7.9;375;2.2;1.6
2294;Totaal mannen en vrouwen;47 jaar;2004;1899;11.1;7.9;352;2.1;1.5
2295;Totaal mannen en vrouwen;47 jaar;2005;2028;11.9;8.3;352;2.1;1.4
2296;Totaal mannen en vrouwen;47 jaar;2006;2093;12.2;8.4;299;1.7;1.2
2297;Totaal mannen en vrouwen;47 jaar;2007;2065;12.1;8.3;257;1.5;1.0
2298;Totaal mannen en vrouwen;47 jaar;2008;2365;13.7;9.2;286;1.7;1.1
2299;Totaal mannen en vrouwen;47 jaar;2009;2277;13.3;8.8;316;1.8;1.2
2300;Totaal mannen en vrouwen;47 jaar;2010;2435;14.2;9.3;261;1.5;1.0
2301;Totaal mannen en vrouwen;47 jaar;2011;2522;14.8;9.5;299;1.8;1.1
2302;Totaal mannen en vrouwen;47 jaar;2012;2479;15.0;9.5;246;1.5;0.9
2303;Totaal mannen en vrouwen;47 jaar;2013;2443;15.3;9.6;225;1.4;0.9
2304;Totaal mannen en vrouwen;47 jaar;2014;2687;17.4;10.6;215;1.4;0.9
2305;Totaal mannen en vrouwen;47 jaar;2015;2570;16.8;10.1;192;1.3;0.8
2306;Totaal mannen en vrouwen;47 jaar;2016;2611;16.7;9.8;213;1.4;0.8
2307;Totaal mannen en vrouwen;47 jaar;2017;2485;16.6;9.6;185;1.2;0.7
2308;Totaal mannen en vrouwen;47 jaar;2018;2270;16.0;9.1;192;1.4;0.8
2309;Totaal mannen en vrouwen;47 jaar;2019;2060;15.4;8.6;171;1.3;0.7
2310;Totaal mannen en vrouwen;48 jaar;1950;239;2.4;2.0;431;4.3;3.6
2311;Totaal mannen en vrouwen;48 jaar;1951;233;2.3;1.9;403;4.0;3.4
2312;Totaal mannen en vrouwen;48 jaar;1952;236;2.3;1.9;440;4.3;3.6
2313;Totaal mannen en vrouwen;48 jaar;1953;179;1.7;1.5;495;4.8;4.0
2314;Totaal mannen en vrouwen;48 jaar;1954;237;2.3;1.9;425;4.0;3.4
2315;Totaal mannen en vrouwen;48 jaar;1955;231;2.1;1.8;461;4.3;3.6
2316;Totaal mannen en vrouwen;48 jaar;1956;225;2.1;1.7;498;4.5;3.9
2317;Totaal mannen en vrouwen;48 jaar;1957;213;1.9;1.6;461;4.2;3.5
2318;Totaal mannen en vrouwen;48 jaar;1958;186;1.7;1.5;434;4.0;3.4
2319;Totaal mannen en vrouwen;48 jaar;1959;197;1.8;1.6;448;4.1;3.6
2320;Totaal mannen en vrouwen;48 jaar;1960;218;1.9;1.6;503;4.4;3.7
2321;Totaal mannen en vrouwen;48 jaar;1961;224;1.9;1.7;508;4.3;3.8
2322;Totaal mannen en vrouwen;48 jaar;1962;246;2.1;1.8;524;4.4;3.8
2323;Totaal mannen en vrouwen;48 jaar;1963;207;1.8;1.6;485;4.3;3.7
2324;Totaal mannen en vrouwen;48 jaar;1964;202;1.8;1.5;514;4.5;3.9
2325;Totaal mannen en vrouwen;48 jaar;1965;194;1.7;1.5;489;4.3;3.7
2326;Totaal mannen en vrouwen;48 jaar;1966;225;2.0;1.8;515;4.6;4.0
2327;Totaal mannen en vrouwen;48 jaar;1967;263;2.3;2.0;514;4.5;3.9
2328;Totaal mannen en vrouwen;48 jaar;1968;338;2.5;2.2;640;4.7;4.1
2329;Totaal mannen en vrouwen;48 jaar;1969;371;2.8;2.5;617;4.6;4.1
2330;Totaal mannen en vrouwen;48 jaar;1970;372;2.8;2.5;661;5.0;4.4
2331;Totaal mannen en vrouwen;48 jaar;1971;382;2.8;2.5;609;4.5;4.0
2332;Totaal mannen en vrouwen;48 jaar;1972;554;4.2;3.7;600;4.6;4.0
2333;Totaal mannen en vrouwen;48 jaar;1973;561;4.3;3.8;535;4.1;3.6
2334;Totaal mannen en vrouwen;48 jaar;1974;589;4.6;4.0;560;4.4;3.8
2335;Totaal mannen en vrouwen;48 jaar;1975;688;5.4;4.7;584;4.6;4.0
2336;Totaal mannen en vrouwen;48 jaar;1976;600;4.6;4.0;538;4.1;3.6
2337;Totaal mannen en vrouwen;48 jaar;1977;615;4.7;4.1;496;3.8;3.3
2338;Totaal mannen en vrouwen;48 jaar;1978;701;5.2;4.5;550;4.1;3.5
2339;Totaal mannen en vrouwen;48 jaar;1979;700;5.3;4.6;452;3.4;3.0
2340;Totaal mannen en vrouwen;48 jaar;1980;737;5.5;4.8;484;3.6;3.1
2341;Totaal mannen en vrouwen;48 jaar;1981;760;5.9;5.1;439;3.4;2.9
2342;Totaal mannen en vrouwen;48 jaar;1982;901;6.9;5.9;450;3.5;3.0
2343;Totaal mannen en vrouwen;48 jaar;1983;956;7.4;6.3;423;3.3;2.8
2344;Totaal mannen en vrouwen;48 jaar;1984;1145;8.7;7.4;434;3.3;2.8
2345;Totaal mannen en vrouwen;48 jaar;1985;1109;8.5;7.1;407;3.1;2.6
2346;Totaal mannen en vrouwen;48 jaar;1986;1057;7.7;6.4;436;3.2;2.7
2347;Totaal mannen en vrouwen;48 jaar;1987;1088;7.9;6.5;444;3.2;2.7
2348;Totaal mannen en vrouwen;48 jaar;1988;1099;7.7;6.4;443;3.1;2.6
2349;Totaal mannen en vrouwen;48 jaar;1989;1055;7.7;6.3;371;2.7;2.2
2350;Totaal mannen en vrouwen;48 jaar;1990;1040;7.3;6.0;414;2.9;2.4
2351;Totaal mannen en vrouwen;48 jaar;1991;1022;6.6;5.4;420;2.7;2.2
2352;Totaal mannen en vrouwen;48 jaar;1992;1271;7.9;6.4;384;2.4;1.9
2353;Totaal mannen en vrouwen;48 jaar;1993;1130;7.4;6.0;406;2.7;2.2
2354;Totaal mannen en vrouwen;48 jaar;1994;1891;9.0;7.3;535;2.6;2.1
2355;Totaal mannen en vrouwen;48 jaar;1995;1722;8.6;6.9;487;2.4;1.9
2356;Totaal mannen en vrouwen;48 jaar;1996;1582;8.5;6.7;503;2.7;2.1
2357;Totaal mannen en vrouwen;48 jaar;1997;1527;8.6;6.7;438;2.5;1.9
2358;Totaal mannen en vrouwen;48 jaar;1998;1489;8.6;6.6;432;2.5;1.9
2359;Totaal mannen en vrouwen;48 jaar;1999;1523;9.0;6.9;415;2.5;1.9
2360;Totaal mannen en vrouwen;48 jaar;2000;1708;9.9;7.5;428;2.5;1.9
2361;Totaal mannen en vrouwen;48 jaar;2001;1711;10.1;7.5;358;2.1;1.6
2362;Totaal mannen en vrouwen;48 jaar;2002;1709;10.1;7.4;382;2.3;1.7
2363;Totaal mannen en vrouwen;48 jaar;2003;1586;9.4;6.8;405;2.4;1.7
2364;Totaal mannen en vrouwen;48 jaar;2004;1752;10.3;7.4;345;2.0;1.5
2365;Totaal mannen en vrouwen;48 jaar;2005;1820;10.7;7.6;347;2.0;1.5
2366;Totaal mannen en vrouwen;48 jaar;2006;1865;11.0;7.7;336;2.0;1.4
2367;Totaal mannen en vrouwen;48 jaar;2007;2048;12.0;8.3;340;2.0;1.4
2368;Totaal mannen en vrouwen;48 jaar;2008;2130;12.6;8.5;374;2.2;1.5
2369;Totaal mannen en vrouwen;48 jaar;2009;2197;12.8;8.6;325;1.9;1.3
2370;Totaal mannen en vrouwen;48 jaar;2010;2390;14.0;9.3;299;1.8;1.2
2371;Totaal mannen en vrouwen;48 jaar;2011;2294;13.5;8.8;263;1.5;1.0
2372;Totaal mannen en vrouwen;48 jaar;2012;2528;14.9;9.6;292;1.7;1.1
2373;Totaal mannen en vrouwen;48 jaar;2013;2427;14.8;9.4;239;1.5;0.9
2374;Totaal mannen en vrouwen;48 jaar;2014;2597;16.4;10.2;235;1.5;0.9
2375;Totaal mannen en vrouwen;48 jaar;2015;2580;16.8;10.2;224;1.5;0.9
2376;Totaal mannen en vrouwen;48 jaar;2016;2484;16.3;9.7;228;1.5;0.9
2377;Totaal mannen en vrouwen;48 jaar;2017;2531;16.3;9.5;215;1.4;0.8
2378;Totaal mannen en vrouwen;48 jaar;2018;2178;14.5;8.4;205;1.4;0.8
2379;Totaal mannen en vrouwen;48 jaar;2019;2090;14.7;8.4;200;1.4;0.8
2380;Totaal mannen en vrouwen;49 jaar;1950;204;2.1;1.8;500;5.2;4.4
2381;Totaal mannen en vrouwen;49 jaar;1951;212;2.1;1.8;457;4.6;3.9
2382;Totaal mannen en vrouwen;49 jaar;1952;214;2.1;1.8;465;4.7;3.9
2383;Totaal mannen en vrouwen;49 jaar;1953;171;1.7;1.4;493;4.8;4.0
2384;Totaal mannen en vrouwen;49 jaar;1954;184;1.8;1.5;449;4.4;3.7
2385;Totaal mannen en vrouwen;49 jaar;1955;220;2.1;1.8;501;4.8;4.1
2386;Totaal mannen en vrouwen;49 jaar;1956;218;2.0;1.7;495;4.6;3.9
2387;Totaal mannen en vrouwen;49 jaar;1957;200;1.8;1.6;542;5.0;4.2
2388;Totaal mannen en vrouwen;49 jaar;1958;210;1.9;1.6;524;4.7;4.0
2389;Totaal mannen en vrouwen;49 jaar;1959;187;1.7;1.5;519;4.8;4.1
2390;Totaal mannen en vrouwen;49 jaar;1960;171;1.6;1.4;486;4.5;3.9
2391;Totaal mannen en vrouwen;49 jaar;1961;200;1.7;1.5;593;5.2;4.4
2392;Totaal mannen en vrouwen;49 jaar;1962;222;1.9;1.6;554;4.8;4.1
2393;Totaal mannen en vrouwen;49 jaar;1963;196;1.7;1.4;557;4.7;4.1
2394;Totaal mannen en vrouwen;49 jaar;1964;206;1.8;1.6;549;4.9;4.3
2395;Totaal mannen en vrouwen;49 jaar;1965;206;1.8;1.6;571;5.0;4.3
2396;Totaal mannen en vrouwen;49 jaar;1966;216;1.9;1.7;502;4.4;3.9
2397;Totaal mannen en vrouwen;49 jaar;1967;201;1.8;1.6;567;5.1;4.5
2398;Totaal mannen en vrouwen;49 jaar;1968;237;2.1;1.8;574;5.0;4.4
2399;Totaal mannen en vrouwen;49 jaar;1969;311;2.3;2.0;676;5.0;4.4
2400;Totaal mannen en vrouwen;49 jaar;1970;384;2.9;2.6;700;5.3;4.7
2401;Totaal mannen en vrouwen;49 jaar;1971;362;2.8;2.4;634;4.9;4.3
2402;Totaal mannen en vrouwen;49 jaar;1972;581;4.3;3.8;669;5.0;4.4
2403;Totaal mannen en vrouwen;49 jaar;1973;587;4.5;3.9;660;5.1;4.4
2404;Totaal mannen en vrouwen;49 jaar;1974;561;4.4;3.8;624;4.9;4.2
2405;Totaal mannen en vrouwen;49 jaar;1975;569;4.5;3.9;642;5.0;4.4
2406;Totaal mannen en vrouwen;49 jaar;1976;571;4.5;3.9;577;4.6;4.0
2407;Totaal mannen en vrouwen;49 jaar;1977;606;4.7;4.0;596;4.6;4.0
2408;Totaal mannen en vrouwen;49 jaar;1978;589;4.6;3.9;574;4.5;3.8
2409;Totaal mannen en vrouwen;49 jaar;1979;657;4.9;4.2;542;4.1;3.5
2410;Totaal mannen en vrouwen;49 jaar;1980;657;5.0;4.3;532;4.1;3.5
2411;Totaal mannen en vrouwen;49 jaar;1981;718;5.4;4.6;554;4.2;3.6
2412;Totaal mannen en vrouwen;49 jaar;1982;851;6.7;5.7;479;3.8;3.2
2413;Totaal mannen en vrouwen;49 jaar;1983;915;7.1;6.0;477;3.7;3.1
2414;Totaal mannen en vrouwen;49 jaar;1984;981;7.7;6.4;444;3.5;2.9
2415;Totaal mannen en vrouwen;49 jaar;1985;1097;8.4;7.1;467;3.6;3.0
