ID;Afzet;BedrijfstakkenBranchesSBI2008;Perioden;ProducentenprijsindexPPI_1;OntwikkelingTOV1JaarEerder_2;OntwikkelingTOV1MaandEerder_3;Wegingcoefficient_4
353;Totaal;B Delfstoffenwinning;2008 maart;114.9;11.5;2.5;19825
354;Totaal;B Delfstoffenwinning;2008 april;120.2;17.3;4.6;19825
355;Totaal;B Delfstoffenwinning;2008 mei;128.1;26.9;6.6;19825
356;Totaal;B Delfstoffenwinning;2008 juni;135.0;36.2;5.3;19825
357;Totaal;B Delfstoffenwinning;2008 juli;147.3;41.8;9.1;19825
358;Totaal;B Delfstoffenwinning;2008 augustus;150.1;45.7;1.9;19825
359;Totaal;B Delfstoffenwinning;2008 september;145.9;44.3;-2.8;19825
360;Totaal;B Delfstoffenwinning;2008 oktober;149.1;44.7;2.2;19825
361;Totaal;B Delfstoffenwinning;2008 november;143.7;39.2;-3.6;19825
362;Totaal;B Delfstoffenwinning;2008 december;143.1;37.2;-0.4;19825
363;Totaal;B Delfstoffenwinning;2008;133.2;29.9;;19825
364;Totaal;B Delfstoffenwinning;2009 januari;128.7;18.0;-10.1;19825
365;Totaal;B Delfstoffenwinning;2009 februari;125.0;11.5;-2.9;19825
366;Totaal;B Delfstoffenwinning;2009 maart;119.7;4.1;-4.3;19825
367;Totaal;B Delfstoffenwinning;2009 april;101.5;-15.6;-15.2;19825
368;Totaal;B Delfstoffenwinning;2009 mei;95.9;-25.2;-5.5;19825
369;Totaal;B Delfstoffenwinning;2009 juni;92.6;-31.4;-3.4;19825
370;Totaal;B Delfstoffenwinning;2009 juli;85.8;-41.8;-7.4;19825
371;Totaal;B Delfstoffenwinning;2009 augustus;83.4;-44.5;-2.8;19825
372;Totaal;B Delfstoffenwinning;2009 september;83.5;-42.8;0.2;19825
373;Totaal;B Delfstoffenwinning;2009 oktober;87.7;-41.1;5.0;19825
374;Totaal;B Delfstoffenwinning;2009 november;90.6;-36.9;3.3;19825
375;Totaal;B Delfstoffenwinning;2009 december;90.2;-37.0;-0.5;19825
376;Totaal;B Delfstoffenwinning;2009;98.7;-25.9;;19825
377;Totaal;B Delfstoffenwinning;2010 januari;88.3;-31.5;-2.1;19825
378;Totaal;B Delfstoffenwinning;2010 februari;90.4;-27.7;2.5;19825
379;Totaal;B Delfstoffenwinning;2010 maart;92.0;-23.1;1.8;19825
380;Totaal;B Delfstoffenwinning;2010 april;94.1;-7.3;2.2;19825
381;Totaal;B Delfstoffenwinning;2010 mei;94.6;-1.3;0.6;19825
382;Totaal;B Delfstoffenwinning;2010 juni;99.9;7.8;5.6;19825
383;Totaal;B Delfstoffenwinning;2010 juli;108.1;26.0;8.2;19825
384;Totaal;B Delfstoffenwinning;2010 augustus;108.5;30.1;0.3;19825
385;Totaal;B Delfstoffenwinning;2010 september;106.0;26.9;-2.3;19825
386;Totaal;B Delfstoffenwinning;2010 oktober;105.4;20.1;-0.5;19825
387;Totaal;B Delfstoffenwinning;2010 november;107.8;19.0;2.3;19825
388;Totaal;B Delfstoffenwinning;2010 december;104.9;16.4;-2.7;19825
389;Totaal;B Delfstoffenwinning;2010;100.0;1.3;;19825
390;Totaal;B Delfstoffenwinning;2011 januari;111.1;25.9;5.9;19825
391;Totaal;B Delfstoffenwinning;2011 februari;111.5;23.3;0.4;19825
392;Totaal;B Delfstoffenwinning;2011 maart;112.2;21.9;0.6;19825
393;Totaal;B Delfstoffenwinning;2011 april;119.2;26.7;6.3;19825
394;Totaal;B Delfstoffenwinning;2011 mei;118.4;25.1;-0.7;19825
395;Totaal;B Delfstoffenwinning;2011 juni;119.9;20.1;1.3;19825
396;Totaal;B Delfstoffenwinning;2011 juli;121.1;12.1;1.0;19825
397;Totaal;B Delfstoffenwinning;2011 augustus;119.7;10.4;-1.2;19825
398;Totaal;B Delfstoffenwinning;2011 september;124.4;17.3;3.9;19825
399;Totaal;B Delfstoffenwinning;2011 oktober;132.5;25.7;6.6;19825
400;Totaal;B Delfstoffenwinning;2011 november;133.4;23.7;0.7;19825
401;Totaal;B Delfstoffenwinning;2011 december;133.1;26.8;-0.3;19825
402;Totaal;B Delfstoffenwinning;2011;121.4;21.4;;19825
403;Totaal;B Delfstoffenwinning;2012 januari;128.3;15.5;-3.6;19825
404;Totaal;B Delfstoffenwinning;2012 februari;128.6;15.3;0.2;19825
405;Totaal;B Delfstoffenwinning;2012 maart;129.4;15.4;0.6;19825
406;Totaal;B Delfstoffenwinning;2012 april;133.5;12.0;3.2;19825
407;Totaal;B Delfstoffenwinning;2012 mei;135.6;14.5;1.5;19825
408;Totaal;B Delfstoffenwinning;2012 juni;131.9;10.0;-2.7;19825
409;Totaal;B Delfstoffenwinning;2012 juli;131.0;8.1;-0.7;19825
410;Totaal;B Delfstoffenwinning;2012 augustus;133.2;11.3;1.7;19825
411;Totaal;B Delfstoffenwinning;2012 september;133.1;7.0;-0.1;19825
412;Totaal;B Delfstoffenwinning;2012 oktober;136.3;2.8;2.4;19825
413;Totaal;B Delfstoffenwinning;2012 november;141.6;6.1;3.9;19825
414;Totaal;B Delfstoffenwinning;2012 december;136.2;2.4;-3.8;19825
415;Totaal;B Delfstoffenwinning;2012;133.2;9.8;;19825
416;Totaal;B Delfstoffenwinning;2013 januari;133.4;3.9;-2.1;19825
417;Totaal;B Delfstoffenwinning;2013 februari;130.8;1.7;-1.9;19825
418;Totaal;B Delfstoffenwinning;2013 maart;131.1;1.3;0.2;19825
419;Totaal;B Delfstoffenwinning;2013 april;130.3;-2.4;-0.6;19825
420;Totaal;B Delfstoffenwinning;2013 mei;128.8;-5.0;-1.1;19825
421;Totaal;B Delfstoffenwinning;2013 juni;128.2;-2.8;-0.5;19825
422;Totaal;B Delfstoffenwinning;2013 juli;128.2;-2.2;0.0;19825
423;Totaal;B Delfstoffenwinning;2013 augustus;127.5;-4.3;-0.5;19825
424;Totaal;B Delfstoffenwinning;2013 september;126.3;-5.1;-1.0;19825
425;Totaal;B Delfstoffenwinning;2013 oktober;127.8;-6.2;1.2;19825
426;Totaal;B Delfstoffenwinning;2013 november;129.5;-8.5;1.3;19825
427;Totaal;B Delfstoffenwinning;2013 december;130.3;-4.3;0.6;19825
428;Totaal;B Delfstoffenwinning;2013;129.4;-2.9;;19825
429;Totaal;B Delfstoffenwinning;2014 januari;130.3;-2.3;0.0;19825
430;Totaal;B Delfstoffenwinning;2014 februari;125.9;-3.8;-3.3;19825
431;Totaal;B Delfstoffenwinning;2014 maart;120.7;-7.9;-4.1;19825
432;Totaal;B Delfstoffenwinning;2014 april;113.4;-12.9;-6.0;19825
433;Totaal;B Delfstoffenwinning;2014 mei;107.9;-16.2;-4.9;19825
434;Totaal;B Delfstoffenwinning;2014 juni;105.9;-17.4;-1.9;19825
435;Totaal;B Delfstoffenwinning;2014 juli;101.2;-21.1;-4.5;19825
436;Totaal;B Delfstoffenwinning;2014 augustus;101.4;-20.5;0.2;19825
437;Totaal;B Delfstoffenwinning;2014 september;105.7;-16.3;4.3;19825
438;Totaal;B Delfstoffenwinning;2014 oktober;113.0;-11.6;6.8;19825
439;Totaal;B Delfstoffenwinning;2014 november;114.7;-11.4;1.5;19825
440;Totaal;B Delfstoffenwinning;2014 december;115.3;-11.5;0.6;19825
441;Totaal;B Delfstoffenwinning;2014;113.0;-12.7;;19825
442;Totaal;B Delfstoffenwinning;2015 januari;107.8;-17.2;-6.5;19825
443;Totaal;B Delfstoffenwinning;2015 februari;104.3;-17.2;-3.3;19825
444;Totaal;B Delfstoffenwinning;2015 maart;109.3;-9.5;4.8;19825
445;Totaal;B Delfstoffenwinning;2015 april;106.4;-6.2;-2.6;19825
446;Totaal;B Delfstoffenwinning;2015 mei;103.1;-4.5;-3.1;19825
447;Totaal;B Delfstoffenwinning;2015 juni;101.4;-4.3;-1.7;19825
448;Totaal;B Delfstoffenwinning;2015 juli;101.2;0.0;-0.2;19825
449;Totaal;B Delfstoffenwinning;2015 augustus;100.6;-0.8;-0.6;19825
450;Totaal;B Delfstoffenwinning;2015 september;101.5;-4.0;0.9;19825
451;Totaal;B Delfstoffenwinning;2015 oktober;94.4;-16.4;-6.9;19825
452;Totaal;B Delfstoffenwinning;2015 november;90.6;-21.0;-4.1;19825
453;Totaal;B Delfstoffenwinning;2015 december;88.2;-23.5;-2.7;19825
454;Totaal;B Delfstoffenwinning;2015;100.7;-10.8;;19825
455;Totaal;B Delfstoffenwinning;2016 januari;;;;19825
456;Totaal;B Delfstoffenwinning;2016 februari;;;;19825
457;Totaal;B Delfstoffenwinning;2016 maart;;;;19825
458;Totaal;B Delfstoffenwinning;2016 april;;;;19825
459;Totaal;B Delfstoffenwinning;2016 mei;;;;19825
460;Totaal;B Delfstoffenwinning;2016 juni;;;;19825
461;Totaal;B Delfstoffenwinning;2016 juli;;;;19825
462;Totaal;B Delfstoffenwinning;2016 augustus;;;;19825
463;Totaal;B Delfstoffenwinning;2016 september;;;;19825
464;Totaal;B Delfstoffenwinning;2016 oktober;;;;19825
465;Totaal;B Delfstoffenwinning;2016 november;;;;19825
466;Totaal;B Delfstoffenwinning;2016 december;;;;19825
467;Totaal;B Delfstoffenwinning;2016;75.1;-25.4;;19825
468;Totaal;B Delfstoffenwinning;2017 januari;;;;19825
469;Totaal;B Delfstoffenwinning;2017 februari;;;;19825
470;Totaal;B Delfstoffenwinning;2017 maart;;;;19825
471;Totaal;B Delfstoffenwinning;2017 april;;;;19825
472;Totaal;B Delfstoffenwinning;2017 mei;;;;19825
473;Totaal;B Delfstoffenwinning;2017 juni;;;;19825
474;Totaal;B Delfstoffenwinning;2017 juli;;;;19825
475;Totaal;B Delfstoffenwinning;2017 augustus;;;;19825
476;Totaal;B Delfstoffenwinning;2017 september;;;;19825
477;Totaal;B Delfstoffenwinning;2017 oktober;;;;19825
478;Totaal;B Delfstoffenwinning;2017 november;;;;19825
479;Totaal;B Delfstoffenwinning;2017 december;;;;19825
480;Totaal;B Delfstoffenwinning;2017;82.8;10.2;;19825
481;Totaal;06 Winning van aardolie en aardgas;1981 januari;46.1;;;0
482;Totaal;06 Winning van aardolie en aardgas;1981 februari;46.7;;1.4;0
483;Totaal;06 Winning van aardolie en aardgas;1981 maart;47.7;;2.2;0
484;Totaal;06 Winning van aardolie en aardgas;1981 april;52.1;;9.0;0
485;Totaal;06 Winning van aardolie en aardgas;1981 mei;53.0;;1.9;0
486;Totaal;06 Winning van aardolie en aardgas;1981 juni;56.5;;6.5;0
487;Totaal;06 Winning van aardolie en aardgas;1981 juli;65.2;;15.4;0
488;Totaal;06 Winning van aardolie en aardgas;1981 augustus;64.7;;-0.8;0
489;Totaal;06 Winning van aardolie en aardgas;1981 september;61.9;;-4.3;0
490;Totaal;06 Winning van aardolie en aardgas;1981 oktober;63.0;;1.8;0
491;Totaal;06 Winning van aardolie en aardgas;1981 november;62.8;;-0.3;0
492;Totaal;06 Winning van aardolie en aardgas;1981 december;62.9;;0.2;0
493;Totaal;06 Winning van aardolie en aardgas;1981;56.9;;;0
494;Totaal;06 Winning van aardolie en aardgas;1982 januari;64.7;40.3;2.8;0
495;Totaal;06 Winning van aardolie en aardgas;1982 februari;64.2;37.5;-0.7;0
496;Totaal;06 Winning van aardolie en aardgas;1982 maart;64.2;34.4;-0.1;0
497;Totaal;06 Winning van aardolie en aardgas;1982 april;63.6;22.2;-0.9;0
498;Totaal;06 Winning van aardolie en aardgas;1982 mei;63.6;19.9;-0.1;0
499;Totaal;06 Winning van aardolie en aardgas;1982 juni;63.7;12.9;0.3;0
500;Totaal;06 Winning van aardolie en aardgas;1982 juli;63.3;-2.8;-0.6;0
501;Totaal;06 Winning van aardolie en aardgas;1982 augustus;63.1;-2.5;-0.4;0
502;Totaal;06 Winning van aardolie en aardgas;1982 september;62.3;0.7;-1.2;0
503;Totaal;06 Winning van aardolie en aardgas;1982 oktober;62.0;-1.6;-0.5;0
504;Totaal;06 Winning van aardolie en aardgas;1982 november;61.8;-1.6;-0.4;0
505;Totaal;06 Winning van aardolie en aardgas;1982 december;61.2;-2.7;-0.9;0
506;Totaal;06 Winning van aardolie en aardgas;1982;63.1;11.0;;0
507;Totaal;06 Winning van aardolie en aardgas;1983 januari;61.7;-4.6;0.8;0
508;Totaal;06 Winning van aardolie en aardgas;1983 februari;61.6;-4.1;-0.2;0
509;Totaal;06 Winning van aardolie en aardgas;1983 maart;61.5;-4.2;-0.2;0
510;Totaal;06 Winning van aardolie en aardgas;1983 april;60.8;-4.4;-1.0;0
511;Totaal;06 Winning van aardolie en aardgas;1983 mei;60.8;-4.4;-0.1;0
512;Totaal;06 Winning van aardolie en aardgas;1983 juni;60.1;-5.7;-1.1;0
513;Totaal;06 Winning van aardolie en aardgas;1983 juli;60.4;-4.6;0.6;0
514;Totaal;06 Winning van aardolie en aardgas;1983 augustus;60.3;-4.3;-0.2;0
515;Totaal;06 Winning van aardolie en aardgas;1983 september;59.9;-3.9;-0.7;0
516;Totaal;06 Winning van aardolie en aardgas;1983 oktober;62.0;-0.1;3.4;0
517;Totaal;06 Winning van aardolie en aardgas;1983 november;62.3;0.8;0.5;0
518;Totaal;06 Winning van aardolie en aardgas;1983 december;63.4;3.4;1.8;0
519;Totaal;06 Winning van aardolie en aardgas;1983;61.2;-3.0;;0
520;Totaal;06 Winning van aardolie en aardgas;1984 januari;64.5;4.6;1.8;0
521;Totaal;06 Winning van aardolie en aardgas;1984 februari;65.0;5.6;0.8;0
522;Totaal;06 Winning van aardolie en aardgas;1984 maart;66.7;8.6;2.6;0
523;Totaal;06 Winning van aardolie en aardgas;1984 april;67.8;11.5;1.6;0
524;Totaal;06 Winning van aardolie en aardgas;1984 mei;70.4;15.9;3.9;0
525;Totaal;06 Winning van aardolie en aardgas;1984 juni;70.9;18.0;0.7;0
526;Totaal;06 Winning van aardolie en aardgas;1984 juli;71.3;18.0;0.6;0
527;Totaal;06 Winning van aardolie en aardgas;1984 augustus;72.4;20.1;1.6;0
528;Totaal;06 Winning van aardolie en aardgas;1984 september;73.3;22.3;1.1;0
529;Totaal;06 Winning van aardolie en aardgas;1984 oktober;71.8;15.9;-2.0;0
530;Totaal;06 Winning van aardolie en aardgas;1984 november;69.9;12.3;-2.7;0
531;Totaal;06 Winning van aardolie en aardgas;1984 december;70.1;10.6;0.3;0
532;Totaal;06 Winning van aardolie en aardgas;1984;69.5;13.6;;0
533;Totaal;06 Winning van aardolie en aardgas;1985 januari;71.2;10.4;1.6;0
534;Totaal;06 Winning van aardolie en aardgas;1985 februari;71.9;10.6;1.0;0
535;Totaal;06 Winning van aardolie en aardgas;1985 maart;72.3;8.3;0.5;0
536;Totaal;06 Winning van aardolie en aardgas;1985 april;75.6;11.6;4.6;0
537;Totaal;06 Winning van aardolie en aardgas;1985 mei;76.4;8.4;1.0;0
538;Totaal;06 Winning van aardolie en aardgas;1985 juni;75.0;5.8;-1.8;0
539;Totaal;06 Winning van aardolie en aardgas;1985 juli;75.9;6.4;1.2;0
540;Totaal;06 Winning van aardolie en aardgas;1985 augustus;74.5;2.8;-1.9;0
541;Totaal;06 Winning van aardolie en aardgas;1985 september;75.3;2.8;1.1;0
542;Totaal;06 Winning van aardolie en aardgas;1985 oktober;69.9;-2.7;-7.3;0
543;Totaal;06 Winning van aardolie en aardgas;1985 november;67.6;-3.2;-3.2;0
544;Totaal;06 Winning van aardolie en aardgas;1985 december;66.3;-5.3;-1.9;0
545;Totaal;06 Winning van aardolie en aardgas;1985;72.7;4.5;;0
546;Totaal;06 Winning van aardolie en aardgas;1986 januari;63.4;-10.9;-4.4;0
547;Totaal;06 Winning van aardolie en aardgas;1986 februari;62.0;-13.8;-2.2;0
548;Totaal;06 Winning van aardolie en aardgas;1986 maart;61.1;-15.4;-1.4;0
549;Totaal;06 Winning van aardolie en aardgas;1986 april;57.1;-24.6;-6.7;0
550;Totaal;06 Winning van aardolie en aardgas;1986 mei;58.4;-23.5;2.4;0
551;Totaal;06 Winning van aardolie en aardgas;1986 juni;56.7;-24.5;-3.0;0
552;Totaal;06 Winning van aardolie en aardgas;1986 juli;49.0;-35.4;-13.5;0
553;Totaal;06 Winning van aardolie en aardgas;1986 augustus;49.4;-33.7;0.8;0
554;Totaal;06 Winning van aardolie en aardgas;1986 september;44.2;-41.3;-10.5;0
555;Totaal;06 Winning van aardolie en aardgas;1986 oktober;39.5;-43.5;-10.7;0
556;Totaal;06 Winning van aardolie en aardgas;1986 november;37.7;-44.2;-4.4;0
557;Totaal;06 Winning van aardolie en aardgas;1986 december;37.1;-44.1;-1.6;0
558;Totaal;06 Winning van aardolie en aardgas;1986;51.3;-29.4;;0
559;Totaal;06 Winning van aardolie en aardgas;1987 januari;31.0;-51.1;-16.5;0
560;Totaal;06 Winning van aardolie en aardgas;1987 februari;30.7;-50.6;-1.1;0
561;Totaal;06 Winning van aardolie en aardgas;1987 maart;30.7;-49.8;0.2;0
562;Totaal;06 Winning van aardolie en aardgas;1987 april;33.2;-41.9;8.0;0
563;Totaal;06 Winning van aardolie en aardgas;1987 mei;33.6;-42.5;1.2;0
564;Totaal;06 Winning van aardolie en aardgas;1987 juni;35.8;-36.8;6.7;0
565;Totaal;06 Winning van aardolie en aardgas;1987 juli;36.9;-24.6;3.1;0
566;Totaal;06 Winning van aardolie en aardgas;1987 augustus;37.5;-24.1;1.5;0
567;Totaal;06 Winning van aardolie en aardgas;1987 september;36.3;-18.0;-3.2;0
568;Totaal;06 Winning van aardolie en aardgas;1987 oktober;34.9;-11.7;-3.9;0
569;Totaal;06 Winning van aardolie en aardgas;1987 november;34.0;-9.8;-2.4;0
570;Totaal;06 Winning van aardolie en aardgas;1987 december;33.7;-9.3;-1.1;0
571;Totaal;06 Winning van aardolie en aardgas;1987;34.0;-33.7;;0
572;Totaal;06 Winning van aardolie en aardgas;1988 januari;31.8;2.6;-5.5;0
573;Totaal;06 Winning van aardolie en aardgas;1988 februari;31.6;3.0;-0.7;0
574;Totaal;06 Winning van aardolie en aardgas;1988 maart;31.6;2.9;0.1;0
575;Totaal;06 Winning van aardolie en aardgas;1988 april;30.9;-6.9;-2.3;0
576;Totaal;06 Winning van aardolie en aardgas;1988 mei;31.8;-5.4;2.8;0
577;Totaal;06 Winning van aardolie en aardgas;1988 juni;30.6;-14.7;-3.8;0
578;Totaal;06 Winning van aardolie en aardgas;1988 juli;31.5;-14.7;3.1;0
579;Totaal;06 Winning van aardolie en aardgas;1988 augustus;31.9;-15.0;1.2;0
580;Totaal;06 Winning van aardolie en aardgas;1988 september;28.3;-22.0;-11.2;0
581;Totaal;06 Winning van aardolie en aardgas;1988 oktober;28.2;-19.2;-0.5;0
582;Totaal;06 Winning van aardolie en aardgas;1988 november;27.5;-19.3;-2.6;0
583;Totaal;06 Winning van aardolie en aardgas;1988 december;27.3;-18.8;-0.4;0
584;Totaal;06 Winning van aardolie en aardgas;1988;30.2;-11.1;;0
585;Totaal;06 Winning van aardolie en aardgas;1989 januari;27.4;-13.7;0.4;0
586;Totaal;06 Winning van aardolie en aardgas;1989 februari;27.6;-12.7;0.5;0
587;Totaal;06 Winning van aardolie en aardgas;1989 maart;27.9;-11.9;1.0;0
588;Totaal;06 Winning van aardolie en aardgas;1989 april;29.1;-5.7;4.6;0
589;Totaal;06 Winning van aardolie en aardgas;1989 mei;30.4;-4.4;4.2;0
590;Totaal;06 Winning van aardolie en aardgas;1989 juni;32.6;6.7;7.4;0
591;Totaal;06 Winning van aardolie en aardgas;1989 juli;33.3;5.9;2.2;0
592;Totaal;06 Winning van aardolie en aardgas;1989 augustus;32.8;2.9;-1.6;0
593;Totaal;06 Winning van aardolie en aardgas;1989 september;31.8;12.5;-2.9;0
594;Totaal;06 Winning van aardolie en aardgas;1989 oktober;31.5;11.9;-1.0;0
595;Totaal;06 Winning van aardolie en aardgas;1989 november;31.6;15.0;0.1;0
596;Totaal;06 Winning van aardolie en aardgas;1989 december;31.2;14.1;-1.2;0
597;Totaal;06 Winning van aardolie en aardgas;1989;30.6;1.2;;0
598;Totaal;06 Winning van aardolie en aardgas;1990 januari;34.4;25.4;10.3;0
599;Totaal;06 Winning van aardolie en aardgas;1990 februari;34.7;25.6;0.7;0
600;Totaal;06 Winning van aardolie en aardgas;1990 maart;34.5;23.9;-0.4;0
601;Totaal;06 Winning van aardolie en aardgas;1990 april;35.0;20.2;1.5;0
602;Totaal;06 Winning van aardolie en aardgas;1990 mei;35.2;16.0;0.6;0
603;Totaal;06 Winning van aardolie en aardgas;1990 juni;35.9;10.0;1.8;0
604;Totaal;06 Winning van aardolie en aardgas;1990 juli;34.1;2.3;-4.9;0
605;Totaal;06 Winning van aardolie en aardgas;1990 augustus;34.7;5.7;1.7;0
606;Totaal;06 Winning van aardolie en aardgas;1990 september;33.1;4.0;-4.5;0
607;Totaal;06 Winning van aardolie en aardgas;1990 oktober;33.1;5.0;0.0;0
608;Totaal;06 Winning van aardolie en aardgas;1990 november;33.0;4.5;-0.4;0
609;Totaal;06 Winning van aardolie en aardgas;1990 december;33.2;6.4;0.6;0
610;Totaal;06 Winning van aardolie en aardgas;1990;34.2;11.9;;0
611;Totaal;06 Winning van aardolie en aardgas;1991 januari;37.2;8.2;12.1;0
612;Totaal;06 Winning van aardolie en aardgas;1991 februari;37.8;9.0;1.5;0
613;Totaal;06 Winning van aardolie en aardgas;1991 maart;38.3;11.0;1.4;0
614;Totaal;06 Winning van aardolie en aardgas;1991 april;39.1;11.6;2.1;0
615;Totaal;06 Winning van aardolie en aardgas;1991 mei;39.6;12.4;1.3;0
616;Totaal;06 Winning van aardolie en aardgas;1991 juni;39.8;11.0;0.5;0
617;Totaal;06 Winning van aardolie en aardgas;1991 juli;37.4;9.6;-6.1;0
618;Totaal;06 Winning van aardolie en aardgas;1991 augustus;37.8;9.0;1.0;0
619;Totaal;06 Winning van aardolie en aardgas;1991 september;38.1;14.9;0.7;0
620;Totaal;06 Winning van aardolie en aardgas;1991 oktober;35.2;6.5;-7.4;0
621;Totaal;06 Winning van aardolie en aardgas;1991 november;33.9;2.7;-4.0;0
622;Totaal;06 Winning van aardolie en aardgas;1991 december;33.3;0.2;-1.8;0
623;Totaal;06 Winning van aardolie en aardgas;1991;37.3;8.9;;0
624;Totaal;06 Winning van aardolie en aardgas;1992 januari;33.5;-10.0;0.7;0
625;Totaal;06 Winning van aardolie en aardgas;1992 februari;33.6;-11.0;0.3;0
626;Totaal;06 Winning van aardolie en aardgas;1992 maart;33.5;-12.6;-0.4;0
627;Totaal;06 Winning van aardolie en aardgas;1992 april;33.4;-14.5;-0.1;0
628;Totaal;06 Winning van aardolie en aardgas;1992 mei;33.8;-14.8;1.0;0
629;Totaal;06 Winning van aardolie en aardgas;1992 juni;35.0;-12.1;3.7;0
630;Totaal;06 Winning van aardolie en aardgas;1992 juli;34.9;-6.6;-0.2;0
631;Totaal;06 Winning van aardolie en aardgas;1992 augustus;35.2;-6.7;0.9;0
632;Totaal;06 Winning van aardolie en aardgas;1992 september;33.9;-10.9;-3.8;0
633;Totaal;06 Winning van aardolie en aardgas;1992 oktober;32.3;-8.3;-4.7;0
634;Totaal;06 Winning van aardolie en aardgas;1992 november;32.1;-5.1;-0.6;0
635;Totaal;06 Winning van aardolie en aardgas;1992 december;32.2;-3.1;0.3;0
636;Totaal;06 Winning van aardolie en aardgas;1992;33.6;-9.8;;0
637;Totaal;06 Winning van aardolie en aardgas;1993 januari;30.3;-9.5;-5.9;0
638;Totaal;06 Winning van aardolie en aardgas;1993 februari;30.4;-9.5;0.3;0
639;Totaal;06 Winning van aardolie en aardgas;1993 maart;31.1;-7.0;2.4;0
640;Totaal;06 Winning van aardolie en aardgas;1993 april;31.3;-6.4;0.5;0
641;Totaal;06 Winning van aardolie en aardgas;1993 mei;32.3;-4.3;3.2;0
642;Totaal;06 Winning van aardolie en aardgas;1993 juni;33.2;-5.1;2.9;0
643;Totaal;06 Winning van aardolie en aardgas;1993 juli;34.1;-2.3;2.7;0
644;Totaal;06 Winning van aardolie en aardgas;1993 augustus;33.9;-3.9;-0.8;0
645;Totaal;06 Winning van aardolie en aardgas;1993 september;31.4;-7.2;-7.1;0
646;Totaal;06 Winning van aardolie en aardgas;1993 oktober;30.5;-5.4;-2.9;0
647;Totaal;06 Winning van aardolie en aardgas;1993 november;29.8;-7.1;-2.4;0
648;Totaal;06 Winning van aardolie en aardgas;1993 december;29.6;-8.2;-0.9;0
649;Totaal;06 Winning van aardolie en aardgas;1993;31.5;-6.3;;0
650;Totaal;06 Winning van aardolie en aardgas;1994 januari;29.4;-2.9;-0.5;0
651;Totaal;06 Winning van aardolie en aardgas;1994 februari;29.5;-3.1;0.1;0
652;Totaal;06 Winning van aardolie en aardgas;1994 maart;29.8;-4.2;1.2;0
653;Totaal;06 Winning van aardolie en aardgas;1994 april;30.0;-4.1;0.6;0
654;Totaal;06 Winning van aardolie en aardgas;1994 mei;31.3;-3.1;4.4;0
655;Totaal;06 Winning van aardolie en aardgas;1994 juni;32.4;-2.6;3.4;0
656;Totaal;06 Winning van aardolie en aardgas;1994 juli;33.2;-2.6;2.7;0
657;Totaal;06 Winning van aardolie en aardgas;1994 augustus;33.1;-2.3;-0.5;0
658;Totaal;06 Winning van aardolie en aardgas;1994 september;31.1;-1.1;-5.9;0
659;Totaal;06 Winning van aardolie en aardgas;1994 oktober;29.9;-2.1;-3.9;0
660;Totaal;06 Winning van aardolie en aardgas;1994 november;30.5;2.2;2.0;0
661;Totaal;06 Winning van aardolie en aardgas;1994 december;30.0;1.4;-1.7;0
662;Totaal;06 Winning van aardolie en aardgas;1994;30.8;-2.1;;0
663;Totaal;06 Winning van aardolie en aardgas;1995 januari;31.3;6.4;4.5;0
664;Totaal;06 Winning van aardolie en aardgas;1995 februari;31.8;8.0;1.7;0
665;Totaal;06 Winning van aardolie en aardgas;1995 maart;31.7;6.3;-0.5;0
666;Totaal;06 Winning van aardolie en aardgas;1995 april;32.9;9.6;3.7;0
667;Totaal;06 Winning van aardolie en aardgas;1995 mei;32.6;4.1;-0.8;0
668;Totaal;06 Winning van aardolie en aardgas;1995 juni;32.6;0.7;0.0;0
669;Totaal;06 Winning van aardolie en aardgas;1995 juli;34.3;3.2;5.2;0
670;Totaal;06 Winning van aardolie en aardgas;1995 augustus;33.5;1.4;-2.2;0
671;Totaal;06 Winning van aardolie en aardgas;1995 september;32.7;5.1;-2.6;0
672;Totaal;06 Winning van aardolie en aardgas;1995 oktober;30.7;2.7;-6.1;0
673;Totaal;06 Winning van aardolie en aardgas;1995 november;30.7;0.9;0.2;0
674;Totaal;06 Winning van aardolie en aardgas;1995 december;30.6;2.3;-0.4;0
675;Totaal;06 Winning van aardolie en aardgas;1995;32.1;4.2;;0
676;Totaal;06 Winning van aardolie en aardgas;1996 januari;31.3;-0.1;2.0;0
677;Totaal;06 Winning van aardolie en aardgas;1996 februari;31.2;-1.8;-0.1;0
678;Totaal;06 Winning van aardolie en aardgas;1996 maart;31.7;0.2;1.6;0
679;Totaal;06 Winning van aardolie en aardgas;1996 april;33.5;1.8;5.4;0
680;Totaal;06 Winning van aardolie en aardgas;1996 mei;33.5;2.7;0.0;0
681;Totaal;06 Winning van aardolie en aardgas;1996 juni;33.8;3.8;1.1;0
682;Totaal;06 Winning van aardolie en aardgas;1996 juli;35.1;2.5;3.9;0
683;Totaal;06 Winning van aardolie en aardgas;1996 augustus;35.9;7.0;2.1;0
684;Totaal;06 Winning van aardolie en aardgas;1996 september;36.0;10.2;0.4;0
685;Totaal;06 Winning van aardolie en aardgas;1996 oktober;35.6;16.0;-1.1;0
686;Totaal;06 Winning van aardolie en aardgas;1996 november;35.7;16.2;0.3;0
687;Totaal;06 Winning van aardolie en aardgas;1996 december;36.2;18.2;1.3;0
688;Totaal;06 Winning van aardolie en aardgas;1996;34.1;6.3;;0
