ID;Geslacht;Leeftijd;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;TotaalSamenwonendePersonen_5;PartnerInNietGehuwdPaarZonderKi_6;PartnerInGehuwdPaarZonderKinderen_7;PartnerInNietGehuwdPaarMetKinderen_8;PartnerInGehuwdPaarMetKinderen_9;OuderInEenouderhuishouden_10;OverigLidHuishouden_11;PersonenInInstitutioneleHuishoudens_12
7181;Vrouwen;44 jaar;2006;127751;127097;963;10924.0;99833.0;5646.0;10409.0;7058.0;76720.0;14415.0;962;654
7182;Vrouwen;44 jaar;2007;128315;127679;921;11023.0;99743.0;5849.0;10370.0;7831.0;75693.0;15066.0;926;636
7183;Vrouwen;44 jaar;2008;129608;128928;953;11205.0;100401.0;6162.0;9895.0;8643.0;75701.0;15431.0;938;680
7184;Vrouwen;44 jaar;2009;131387;130752;887;11409.0;101370.0;6247.0;10047.0;9462.0;75614.0;16134.0;952;635
7185;Vrouwen;44 jaar;2010;128703;128081;897;11371.0;98768.0;6279.0;9364.0;9871.0;73254.0;16163.0;882;622
7186;Vrouwen;44 jaar;2011;126534;125893;984;11084.0;97613.0;6284.0;9073.0;10918.0;71338.0;15446.0;766;641
7187;Vrouwen;44 jaar;2012;125723;125123;991;11066.0;96403.0;6355.0;8664.0;11643.0;69741.0;15903.0;760;600
7188;Vrouwen;44 jaar;2013;127225;126635;897;11239.0;97153.0;6410.0;8639.0;12580.0;69524.0;16611.0;735;590
7189;Vrouwen;44 jaar;2014;132329;131532;1014;11766.0;100442.0;6755.0;8552.0;14153.0;70982.0;17646.0;664;797
7190;Vrouwen;44 jaar;2015;129826;129071;1004;11735.0;98093.0;6660.0;8050.0;15076.0;68307.0;17468.0;771;755
7191;Vrouwen;44 jaar;2016;124579;123770;871;11405.0;93420.0;6399.0;7633.0;15311.0;64077.0;17333.0;741;809
7192;Vrouwen;44 jaar;2017;119736;118976;927;10877.0;89576.0;6123.0;7094.0;15588.0;60771.0;16761.0;835;760
7193;Vrouwen;44 jaar;2018;110738;109986;792;10285.0;82551.0;5641.0;6332.0;14670.0;55908.0;15579.0;779;752
7194;Vrouwen;44 jaar;2019;107349;106675;884;9985.0;79935.0;5381.0;5997.0;14855.0;53702.0;15146.0;725;674
7195;Vrouwen;44 jaar;2020;103232;102530;747;9734.0;76400.0;5066.0;5658.0;14633.0;51043.0;14930.0;719;702
7196;Vrouwen;44 jaar;2021;102262;101558;813;9574.0;75825.0;5086.0;5492.0;15142.0;50105.0;14537.0;809;704
7197;Vrouwen;44 jaar;2022;102403;101657;788;9567.0;75547.0;4935.0;5386.0;15405.0;49821.0;14954.0;801;746
7198;Vrouwen;44 jaar;2023;105204;104393;872;10173.0;77097.0;5172.0;5408.0;16112.0;50405.0;15441.0;810;811
7199;Vrouwen;44 jaar;2024;105834;104993;929;10290.0;77018.0;5171.0;5229.0;15916.0;50702.0;15911.0;845;841
7200;Vrouwen;45 jaar;1995;112755;112072;819;8688.0;92160.0;3113.0;14782.0;2244.0;72021.0;9530.0;875;683
7201;Vrouwen;45 jaar;1996;110901;110222;751;8785.0;90219.0;3319.0;14053.0;2322.0;70525.0;9646.0;821;679
7202;Vrouwen;45 jaar;1997;109727;109046;784;8971.0;88915.0;3414.0;13972.0;2540.0;68989.0;9653.0;723;681
7203;Vrouwen;45 jaar;1998;113276;112557;774;9287.0;91520.0;3759.0;14191.0;2803.0;70767.0;10230.0;746;719
7204;Vrouwen;45 jaar;1999;112870;112178;748;9172.0;90931.0;3958.0;14100.0;2942.0;69931.0;10556.0;771;692
7205;Vrouwen;45 jaar;2000;114074;113373;799;9431.0;91486.0;4197.0;13337.0;3310.0;70642.0;10810.0;847;701
7206;Vrouwen;45 jaar;2001;115969;115300;783;9585.0;92851.0;4370.0;13331.0;3660.0;71490.0;11230.0;851;669
7207;Vrouwen;45 jaar;2002;117689;117035;779;9824.0;93576.0;4519.0;12460.0;4150.0;72447.0;11934.0;922;654
7208;Vrouwen;45 jaar;2003;119582;118963;824;10243.0;94524.0;4798.0;12101.0;4518.0;73107.0;12458.0;914;619
7209;Vrouwen;45 jaar;2004;121434;120802;813;10430.0;95432.0;5009.0;11779.0;5182.0;73462.0;13159.0;968;632
7210;Vrouwen;45 jaar;2005;124355;123735;841;10571.0;97632.0;5507.0;11652.0;5742.0;74731.0;13701.0;990;620
7211;Vrouwen;45 jaar;2006;124438;123831;900;10890.0;96765.0;5606.0;11121.0;6264.0;73774.0;14225.0;1051;607
7212;Vrouwen;45 jaar;2007;127404;126762;901;11275.0;99019.0;5775.0;11287.0;6879.0;75078.0;14581.0;986;642
7213;Vrouwen;45 jaar;2008;128047;127401;865;11338.0;98979.0;6025.0;11238.0;7581.0;74135.0;15275.0;944;646
7214;Vrouwen;45 jaar;2009;129418;128758;890;11556.0;99684.0;6292.0;10812.0;8437.0;74143.0;15659.0;969;660
7215;Vrouwen;45 jaar;2010;131356;130716;846;11802.0;100627.0;6354.0;10852.0;9197.0;74224.0;16424.0;1017;640
7216;Vrouwen;45 jaar;2011;128588;127924;933;11671.0;98154.0;6522.0;10112.0;9659.0;71861.0;16338.0;828;664
7217;Vrouwen;45 jaar;2012;126510;125845;883;11458.0;96872.0;6246.0;9758.0;10549.0;70319.0;15850.0;782;665
7218;Vrouwen;45 jaar;2013;125609;125028;942;11405.0;95525.0;6429.0;9198.0;11309.0;68589.0;16356.0;800;581
7219;Vrouwen;45 jaar;2014;127095;126306;880;11344.0;96145.0;6537.0;9154.0;12182.0;68272.0;17222.0;715;789
7220;Vrouwen;45 jaar;2015;132285;131471;953;12084.0;99611.0;6883.0;9061.0;13956.0;69711.0;18002.0;821;814
7221;Vrouwen;45 jaar;2016;129863;129043;975;11983.0;97201.0;6755.0;8518.0;14688.0;67240.0;18094.0;790;820
7222;Vrouwen;45 jaar;2017;124689;123918;851;11644.0;92958.0;6516.0;8061.0;15063.0;63318.0;17593.0;872;771
7223;Vrouwen;45 jaar;2018;120012;119230;899;11212.0;89068.0;6205.0;7462.0;15161.0;60240.0;17240.0;811;782
7224;Vrouwen;45 jaar;2019;111095;110380;767;10564.0;82232.0;5749.0;6674.0;14274.0;55535.0;16020.0;797;715
7225;Vrouwen;45 jaar;2020;107835;107124;844;10403.0;79644.0;5384.0;6407.0;14482.0;53371.0;15484.0;749;711
7226;Vrouwen;45 jaar;2021;103481;102786;739;9858.0;76206.0;5262.0;5964.0;14401.0;50579.0;15251.0;732;695
7227;Vrouwen;45 jaar;2022;102646;101960;773;9902.0;75613.0;5153.0;5844.0;14671.0;49945.0;14859.0;813;686
7228;Vrouwen;45 jaar;2023;103728;102920;765;10214.0;75505.0;4979.0;5725.0;14917.0;49884.0;15600.0;836;808
7229;Vrouwen;45 jaar;2024;105835;105000;848;10481.0;76961.0;5303.0;5829.0;15547.0;50282.0;15842.0;868;835
7230;Vrouwen;46 jaar;1995;116290;115581;744;9297.0;95376.0;3106.0;18154.0;1947.0;72169.0;9249.0;915;709
7231;Vrouwen;46 jaar;1996;112541;111852;773;9299.0;91507.0;3316.0;16975.0;2141.0;69075.0;9419.0;854;689
7232;Vrouwen;46 jaar;1997;110705;110026;694;9377.0;89612.0;3513.0;16500.0;2227.0;67372.0;9477.0;866;679
7233;Vrouwen;46 jaar;1998;109528;108857;758;9497.0;88247.0;3587.0;16296.0;2414.0;65950.0;9539.0;816;671
7234;Vrouwen;46 jaar;1999;113176;112481;718;9857.0;90951.0;3912.0;16769.0;2630.0;67640.0;10130.0;825;695
7235;Vrouwen;46 jaar;2000;112739;112048;710;9498.0;90556.0;4141.0;16260.0;2894.0;67261.0;10425.0;859;691
7236;Vrouwen;46 jaar;2001;114002;113311;738;9866.0;90994.0;4291.0;15250.0;3254.0;68199.0;10759.0;954;691
7237;Vrouwen;46 jaar;2002;115814;115156;737;10066.0;92046.0;4480.0;15044.0;3520.0;69002.0;11384.0;923;658
7238;Vrouwen;46 jaar;2003;117474;116821;729;10214.0;92825.0;4679.0;14053.0;4068.0;70025.0;12063.0;990;653
7239;Vrouwen;46 jaar;2004;119297;118646;784;10681.0;93677.0;4834.0;13593.0;4413.0;70837.0;12517.0;987;651
7240;Vrouwen;46 jaar;2005;121082;120443;758;10689.0;94730.0;5264.0;13176.0;5037.0;71253.0;13262.0;1004;639
7241;Vrouwen;46 jaar;2006;123963;123359;786;11121.0;96553.0;5573.0;13000.0;5489.0;72491.0;13881.0;1018;604
7242;Vrouwen;46 jaar;2007;124049;123447;815;11469.0;95833.0;5652.0;12462.0;5954.0;71765.0;14298.0;1032;602
7243;Vrouwen;46 jaar;2008;127103;126415;855;11640.0;98167.0;5964.0;12536.0;6608.0;73059.0;14763.0;990;688
7244;Vrouwen;46 jaar;2009;127859;127236;824;11895.0;98187.0;6112.0;12404.0;7333.0;72338.0;15305.0;1025;623
7245;Vrouwen;46 jaar;2010;129325;128653;855;12037.0;98829.0;6413.0;11894.0;8158.0;72364.0;15882.0;1050;672
7246;Vrouwen;46 jaar;2011;131220;130536;876;12146.0;100113.0;6827.0;11727.0;8980.0;72579.0;16456.0;945;684
7247;Vrouwen;46 jaar;2012;128501;127837;873;12171.0;97301.0;6616.0;11024.0;9309.0;70352.0;16684.0;808;664
7248;Vrouwen;46 jaar;2013;126367;125740;835;11947.0;96042.0;6382.0;10556.0;10212.0;68892.0;16154.0;762;627
7249;Vrouwen;46 jaar;2014;125458;124699;935;11662.0;94636.0;6523.0;9976.0;11045.0;67092.0;16702.0;764;759
7250;Vrouwen;46 jaar;2015;127041;126238;811;11901.0;95251.0;6596.0;9813.0;12028.0;66814.0;17424.0;851;803
7251;Vrouwen;46 jaar;2016;132303;131416;900;12545.0;98621.0;6975.0;9655.0;13481.0;68510.0;18474.0;876;887
7252;Vrouwen;46 jaar;2017;129931;129143;929;12340.0;96677.0;6803.0;9212.0;14454.0;66208.0;18270.0;927;788
7253;Vrouwen;46 jaar;2018;124887;124068;839;12012.0;92353.0;6623.0;8578.0;14627.0;62525.0;18000.0;864;819
7254;Vrouwen;46 jaar;2019;120235;119459;845;11568.0;88608.0;6315.0;8009.0;14769.0;59515.0;17572.0;866;776
7255;Vrouwen;46 jaar;2020;111471;110728;780;10788.0;81997.0;5838.0;7188.0;13938.0;55033.0;16346.0;817;743
7256;Vrouwen;46 jaar;2021;108140;107404;816;10611.0;79437.0;5548.0;6850.0;14184.0;52855.0;15744.0;796;736
7257;Vrouwen;46 jaar;2022;103758;103058;714;10242.0;75854.0;5357.0;6374.0;14002.0;50121.0;15438.0;810;700
7258;Vrouwen;46 jaar;2023;103978;103227;746;10619.0;75689.0;5251.0;6319.0;14331.0;49788.0;15360.0;813;751
7259;Vrouwen;46 jaar;2024;104372;103574;746;10585.0;75404.0;5084.0;6187.0;14388.0;49745.0;15979.0;860;798
7260;Vrouwen;47 jaar;1995;123173;122469;767;10384.0;100783.0;3327.0;23638.0;1838.0;71980.0;9545.0;990;704
7261;Vrouwen;47 jaar;1996;116067;115342;693;9957.0;94724.0;3349.0;21313.0;1834.0;68228.0;9076.0;892;725
7262;Vrouwen;47 jaar;1997;112285;111613;730;9963.0;90789.0;3584.0;20134.0;2010.0;65061.0;9204.0;927;672
7263;Vrouwen;47 jaar;1998;110499;109834;640;10018.0;89122.0;3781.0;19605.0;2054.0;63682.0;9163.0;891;665
7264;Vrouwen;47 jaar;1999;109340;108697;701;10175.0;87771.0;3736.0;19473.0;2255.0;62307.0;9213.0;837;643
7265;Vrouwen;47 jaar;2000;113043;112360;668;10244.0;90687.0;4217.0;19664.0;2557.0;64249.0;9820.0;941;683
7266;Vrouwen;47 jaar;2001;112568;111896;655;10098.0;89857.0;4291.0;18689.0;2722.0;64155.0;10339.0;947;672
7267;Vrouwen;47 jaar;2002;113839;113181;689;10417.0;90177.0;4437.0;17320.0;3100.0;65320.0;10895.0;1003;658
7268;Vrouwen;47 jaar;2003;115614;114953;688;10516.0;91422.0;4698.0;17208.0;3416.0;66100.0;11304.0;1023;661
7269;Vrouwen;47 jaar;2004;117201;116545;689;10663.0;92090.0;4807.0;16119.0;3957.0;67207.0;12059.0;1044;656
7270;Vrouwen;47 jaar;2005;118965;118306;734;11153.0;92897.0;5037.0;15550.0;4259.0;68051.0;12450.0;1072;659
7271;Vrouwen;47 jaar;2006;120657;120009;711;11378.0;93671.0;5265.0;14946.0;4811.0;68649.0;13227.0;1022;648
7272;Vrouwen;47 jaar;2007;123536;122932;700;11644.0;95787.0;5764.0;14755.0;5325.0;69943.0;13791.0;1010;604
7273;Vrouwen;47 jaar;2008;123751;123143;753;11863.0;95190.0;5903.0;14154.0;5711.0;69422.0;14265.0;1072;608
7274;Vrouwen;47 jaar;2009;126908;126229;821;12106.0;97428.0;6191.0;14122.0;6366.0;70749.0;14763.0;1111;679
7275;Vrouwen;47 jaar;2010;127697;127056;783;12514.0;97299.0;6231.0;13960.0;7004.0;70104.0;15383.0;1077;641
7276;Vrouwen;47 jaar;2011;129137;128424;876;12445.0;98410.0;6790.0;13207.0;8071.0;70342.0;15717.0;976;713
7277;Vrouwen;47 jaar;2012;131053;130364;810;12787.0;99160.0;6913.0;13007.0;8591.0;70649.0;16644.0;963;689
7278;Vrouwen;47 jaar;2013;128228;127598;845;12692.0;96461.0;6782.0;12211.0;8948.0;68520.0;16744.0;856;630
7279;Vrouwen;47 jaar;2014;126244;125412;834;12280.0;95183.0;6541.0;11550.0;9873.0;67219.0;16362.0;753;832
7280;Vrouwen;47 jaar;2015;125296;124522;869;12252.0;93728.0;6708.0;10916.0;10711.0;65393.0;16773.0;900;774
7281;Vrouwen;47 jaar;2016;126987;126128;779;12269.0;94413.0;6803.0;10656.0;11576.0;65378.0;17811.0;856;859
7282;Vrouwen;47 jaar;2017;132434;131603;857;13075.0;98101.0;7152.0;10466.0;13214.0;67269.0;18553.0;1017;831
7283;Vrouwen;47 jaar;2018;130097;129244;917;12731.0;96192.0;7105.0;10000.0;13982.0;65105.0;18475.0;929;853
7284;Vrouwen;47 jaar;2019;125015;124170;817;12389.0;91804.0;6800.0;9212.0;14198.0;61594.0;18265.0;895;845
7285;Vrouwen;47 jaar;2020;120512;119695;815;12003.0;88175.0;6425.0;8664.0;14364.0;58722.0;17795.0;907;817
7286;Vrouwen;47 jaar;2021;111721;110949;748;11173.0;81693.0;6028.0;7815.0;13595.0;54255.0;16482.0;853;772
7287;Vrouwen;47 jaar;2022;108388;107656;783;11022.0;79103.0;5706.0;7404.0;13791.0;52202.0;15901.0;847;732
7288;Vrouwen;47 jaar;2023;104902;104133;691;11028.0;75742.0;5411.0;6991.0;13566.0;49774.0;15810.0;862;769
7289;Vrouwen;47 jaar;2024;104506;103726;724;11011.0;75455.0;5380.0;6928.0;13777.0;49370.0;15655.0;881;780
7290;Vrouwen;48 jaar;1995;126648;125931;775;11138.0;103999.0;3418.0;29006.0;1577.0;69998.0;8963.0;1056;717
7291;Vrouwen;48 jaar;1996;122898;122196;724;11182.0;100039.0;3574.0;27738.0;1740.0;66987.0;9248.0;1003;702
7292;Vrouwen;48 jaar;1997;115778;115077;635;10768.0;94094.0;3609.0;25391.0;1689.0;63405.0;8624.0;956;701
7293;Vrouwen;48 jaar;1998;112064;111375;683;10667.0;90250.0;3823.0;24021.0;1848.0;60558.0;8777.0;998;689
7294;Vrouwen;48 jaar;1999;110294;109637;611;10678.0;88541.0;4005.0;23583.0;1854.0;59099.0;8828.0;979;657
7295;Vrouwen;48 jaar;2000;109149;108530;654;10707.0;87348.0;3983.0;22732.0;2178.0;58455.0;8884.0;937;619
7296;Vrouwen;48 jaar;2001;112871;112207;617;10887.0;90035.0;4453.0;22688.0;2360.0;60534.0;9639.0;1029;664
7297;Vrouwen;48 jaar;2002;112356;111684;597;10739.0;89152.0;4459.0;21376.0;2576.0;60741.0;10220.0;976;672
7298;Vrouwen;48 jaar;2003;113509;112839;629;10985.0;89454.0;4635.0;20230.0;2955.0;61634.0;10721.0;1050;670
7299;Vrouwen;48 jaar;2004;115341;114661;645;11195.0;90649.0;4777.0;19895.0;3292.0;62685.0;11101.0;1071;680
7300;Vrouwen;48 jaar;2005;116814;116153;647;11218.0;91438.0;4987.0;18774.0;3817.0;63860.0;11754.0;1096;661
7301;Vrouwen;48 jaar;2006;118558;117919;703;11881.0;91996.0;5094.0;18044.0;4069.0;64789.0;12254.0;1085;639
7302;Vrouwen;48 jaar;2007;120267;119632;654;11997.0;92933.0;5431.0;17143.0;4614.0;65745.0;12961.0;1087;635
7303;Vrouwen;48 jaar;2008;123184;122579;637;12170.0;95049.0;5975.0;16987.0;5106.0;66981.0;13653.0;1070;605
7304;Vrouwen;48 jaar;2009;123515;122909;710;12564.0;94418.0;6034.0;16126.0;5509.0;66749.0;14048.0;1169;606
7305;Vrouwen;48 jaar;2010;126711;126022;751;12861.0;96618.0;6378.0;16142.0;6085.0;68013.0;14667.0;1125;689
7306;Vrouwen;48 jaar;2011;127546;126884;819;12977.0;96974.0;6726.0;15732.0;6996.0;67520.0;15086.0;1028;662
7307;Vrouwen;48 jaar;2012;128935;128215;819;13047.0;97624.0;6970.0;14788.0;7593.0;68273.0;15749.0;976;720
7308;Vrouwen;48 jaar;2013;130820;130153;770;13565.0;98395.0;7099.0;14507.0;8349.0;68440.0;16519.0;904;667
7309;Vrouwen;48 jaar;2014;128042;127195;825;13106.0;95604.0;6990.0;13663.0;8613.0;66338.0;16774.0;886;847
7310;Vrouwen;48 jaar;2015;126139;125279;781;12897.0;94446.0;6781.0;12892.0;9667.0;65106.0;16267.0;888;860
7311;Vrouwen;48 jaar;2016;125225;124374;841;12835.0;92950.0;6890.0;12011.0;10452.0;63597.0;16876.0;872;851
7312;Vrouwen;48 jaar;2017;127024;126196;759;12864.0;93945.0;6946.0;11766.0;11413.0;63820.0;17667.0;961;828
7313;Vrouwen;48 jaar;2018;132535;131648;846;13738.0;97574.0;7389.0;11532.0;12797.0;65856.0;18485.0;1005;887
7314;Vrouwen;48 jaar;2019;130281;129460;896;13295.0;95709.0;7324.0;10883.0;13530.0;63972.0;18546.0;1014;821
7315;Vrouwen;48 jaar;2020;125298;124452;810;12962.0;91478.0;7039.0;10107.0;13803.0;60529.0;18256.0;946;846
7316;Vrouwen;48 jaar;2021;120696;119847;818;12378.0;87846.0;6717.0;9445.0;14013.0;57671.0;17830.0;975;849
7317;Vrouwen;48 jaar;2022;111945;111152;717;11732.0;81344.0;6123.0;8624.0;13258.0;53339.0;16498.0;861;793
7318;Vrouwen;48 jaar;2023;109477;108673;772;11901.0;79029.0;5825.0;8114.0;13382.0;51708.0;16080.0;891;804
7319;Vrouwen;48 jaar;2024;105416;104649;675;11565.0;75544.0;5608.0;7790.0;13015.0;49131.0;15943.0;922;767
7320;Vrouwen;49 jaar;1995;91524;91016;457;8684.0;74760.0;2551.0;24316.0;1025.0;46868.0;6178.0;937;508
7321;Vrouwen;49 jaar;1996;126283;125561;714;12167.0;103070.0;3615.0;33990.0;1447.0;64018.0;8549.0;1061;722
7322;Vrouwen;49 jaar;1997;122497;121813;671;12097.0;99281.0;3863.0;32612.0;1604.0;61202.0;8724.0;1040;684
7323;Vrouwen;49 jaar;1998;115496;114805;580;11629.0;93343.0;3793.0;30009.0;1524.0;58017.0;8234.0;1019;691
7324;Vrouwen;49 jaar;1999;111746;111063;614;11390.0;89633.0;3996.0;28739.0;1687.0;55211.0;8383.0;1043;683
7325;Vrouwen;49 jaar;2000;110036;109397;565;11289.0;88119.0;4249.0;27561.0;1782.0;54527.0;8330.0;1094;639
7326;Vrouwen;49 jaar;2001;108986;108369;599;11376.0;86813.0;4174.0;26305.0;2010.0;54324.0;8543.0;1038;617
7327;Vrouwen;49 jaar;2002;112656;111997;570;11589.0;89382.0;4512.0;26125.0;2235.0;56510.0;9395.0;1061;659
7328;Vrouwen;49 jaar;2003;112082;111388;540;11473.0;88366.0;4604.0;24883.0;2389.0;56490.0;9951.0;1058;694
7329;Vrouwen;49 jaar;2004;113153;112479;582;11659.0;88629.0;4740.0;23566.0;2848.0;57475.0;10481.0;1128;674
7330;Vrouwen;49 jaar;2005;114908;114233;606;11877.0;89855.0;5000.0;23010.0;3144.0;58701.0;10816.0;1079;675
7331;Vrouwen;49 jaar;2006;116359;115717;600;11987.0;90477.0;5112.0;21735.0;3611.0;60019.0;11547.0;1106;642
7332;Vrouwen;49 jaar;2007;118109;117473;642;12450.0;91231.0;5323.0;20942.0;3903.0;61063.0;12039.0;1111;636
7333;Vrouwen;49 jaar;2008;119887;119214;617;12618.0;92272.0;5691.0;19934.0;4362.0;62285.0;12556.0;1151;673
7334;Vrouwen;49 jaar;2009;122845;122220;615;12807.0;94259.0;6215.0;19688.0;4865.0;63491.0;13371.0;1168;625
7335;Vrouwen;49 jaar;2010;123342;122702;667;13314.0;93646.0;6185.0;18705.0;5294.0;63462.0;13866.0;1209;640
7336;Vrouwen;49 jaar;2011;126499;125768;780;13455.0;96165.0;6783.0;18440.0;5956.0;64986.0;14342.0;1026;731
7337;Vrouwen;49 jaar;2012;127335;126652;734;13789.0;96136.0;6896.0;17890.0;6586.0;64764.0;14938.0;1055;683
7338;Vrouwen;49 jaar;2013;128770;128043;759;13914.0;96820.0;7151.0;16918.0;7290.0;65461.0;15547.0;1003;727
7339;Vrouwen;49 jaar;2014;130574;129725;720;14053.0;97672.0;7391.0;16529.0;7976.0;65776.0;16300.0;980;849
7340;Vrouwen;49 jaar;2015;127838;126948;772;13971.0;94772.0;7253.0;15431.0;8426.0;63662.0;16499.0;934;890
7341;Vrouwen;49 jaar;2016;126017;125101;742;13669.0;93543.0;6966.0;14426.0;9204.0;62947.0;16241.0;906;916
7342;Vrouwen;49 jaar;2017;125250;124470;830;13552.0;92508.0;7157.0;13458.0;10220.0;61673.0;16621.0;959;780
7343;Vrouwen;49 jaar;2018;127104;126235;728;13497.0;93470.0;7263.0;13148.0;11027.0;62032.0;17571.0;969;869
7344;Vrouwen;49 jaar;2019;132553;131685;838;14431.0;97033.0;7626.0;12809.0;12418.0;64180.0;18424.0;959;868
7345;Vrouwen;49 jaar;2020;130511;129653;878;13996.0;95306.0;7582.0;12091.0;13151.0;62482.0;18436.0;1037;858
7346;Vrouwen;49 jaar;2021;125557;124697;794;13686.0;91207.0;7294.0;11309.0;13532.0;59072.0;17981.0;1029;860
7347;Vrouwen;49 jaar;2022;120794;119930;783;13052.0;87460.0;6939.0;10522.0;13497.0;56502.0;17681.0;954;864
7348;Vrouwen;49 jaar;2023;112849;112005;708;12673.0;81153.0;6271.0;9598.0;12771.0;52513.0;16537.0;934;844
7349;Vrouwen;49 jaar;2024;109887;109104;728;12515.0;78831.0;6083.0;9177.0;12807.0;50764.0;16086.0;944;783
7350;Vrouwen;50 jaar;1995;95851;95391;481;9502.0;78334.0;2806.0;29278.0;908.0;45342.0;6046.0;1028;460
7351;Vrouwen;50 jaar;1996;91222;90712;414;9236.0;74258.0;2736.0;28333.0;967.0;42222.0;5843.0;961;510
7352;Vrouwen;50 jaar;1997;125850;125150;640;13105.0;102241.0;3897.0;39476.0;1320.0;57548.0;7979.0;1185;700
7353;Vrouwen;50 jaar;1998;122163;121477;598;13144.0;98447.0;4043.0;38146.0;1347.0;54911.0;8129.0;1159;686
7354;Vrouwen;50 jaar;1999;115260;114587;542;12455.0;92712.0;3947.0;35692.0;1342.0;51731.0;7772.0;1106;673
7355;Vrouwen;50 jaar;2000;111486;110836;557;12106.0;89226.0;4186.0;33282.0;1587.0;50171.0;7810.0;1137;650
7356;Vrouwen;50 jaar;2001;109822;109185;527;11967.0;87495.0;4355.0;31701.0;1617.0;49822.0;7975.0;1221;637
7357;Vrouwen;50 jaar;2002;108715;108102;548;12111.0;86071.0;4259.0;30132.0;1886.0;49794.0;8249.0;1123;613
7358;Vrouwen;50 jaar;2003;112284;111626;518;12273.0;88604.0;4656.0;30279.0;1987.0;51682.0;9097.0;1134;658
7359;Vrouwen;50 jaar;2004;111654;110953;502;12211.0;87639.0;4618.0;28910.0;2297.0;51814.0;9459.0;1142;701
7360;Vrouwen;50 jaar;2005;112820;112138;533;12474.0;87832.0;4860.0;27177.0;2619.0;53176.0;10121.0;1178;682
7361;Vrouwen;50 jaar;2006;114428;113771;559;12690.0;89017.0;5117.0;26611.0;2907.0;54382.0;10383.0;1122;657
7362;Vrouwen;50 jaar;2007;115944;115295;549;12874.0;89657.0;5234.0;25291.0;3327.0;55805.0;11089.0;1126;649
7363;Vrouwen;50 jaar;2008;117723;117079;586;13333.0;90434.0;5430.0;24512.0;3628.0;56864.0;11549.0;1177;644
7364;Vrouwen;50 jaar;2009;119570;118914;567;13413.0;91638.0;5864.0;23296.0;4088.0;58390.0;12091.0;1205;656
7365;Vrouwen;50 jaar;2010;122533;121879;570;13651.0;93464.0;6310.0;22953.0;4533.0;59668.0;12992.0;1202;654
7366;Vrouwen;50 jaar;2011;123088;122431;683;14044.0;93151.0;6584.0;21573.0;5038.0;59956.0;13397.0;1156;657
7367;Vrouwen;50 jaar;2012;126239;125511;733;14322.0;95349.0;6861.0;21237.0;5535.0;61716.0;14073.0;1034;728
7368;Vrouwen;50 jaar;2013;127073;126410;686;14623.0;95513.0;7083.0;20717.0;6254.0;61459.0;14560.0;1028;663
7369;Vrouwen;50 jaar;2014;128472;127524;741;14524.0;96003.0;7413.0;19506.0;6896.0;62188.0;15255.0;1001;948
7370;Vrouwen;50 jaar;2015;130396;129469;672;14952.0;96879.0;7680.0;19001.0;7612.0;62586.0;15916.0;1050;927
7371;Vrouwen;50 jaar;2016;127577;126613;740;14777.0;93917.0;7332.0;17525.0;8078.0;60982.0;16169.0;1010;964
7372;Vrouwen;50 jaar;2017;125954;125089;712;14422.0;93128.0;7232.0;16415.0;8916.0;60565.0;15797.0;1030;865
7373;Vrouwen;50 jaar;2018;125250;124425;777;14172.0;92227.0;7465.0;15210.0;9852.0;59700.0;16283.0;966;825
7374;Vrouwen;50 jaar;2019;127180;126305;695;14222.0;93072.0;7500.0;14821.0;10553.0;60198.0;17321.0;995;875
7375;Vrouwen;50 jaar;2020;132630;131706;805;15135.0;96746.0;7782.0;14489.0;12003.0;62472.0;17951.0;1069;924
7376;Vrouwen;50 jaar;2021;130622;129764;840;14715.0;95055.0;7847.0;13673.0;12692.0;60843.0;18076.0;1078;858
7377;Vrouwen;50 jaar;2022;125578;124752;752;14455.0;90723.0;7535.0;12884.0;12901.0;57403.0;17802.0;1020;826
7378;Vrouwen;50 jaar;2023;121675;120764;756;14167.0;87201.0;7026.0;11887.0;12863.0;55425.0;17608.0;1032;911
7379;Vrouwen;50 jaar;2024;113091;112230;701;13339.0;80782.0;6482.0;11157.0;12102.0;51041.0;16436.0;972;861
7380;Vrouwen;51 jaar;1995;90706;90180;433;9737.0;73521.0;2639.0;31126.0;748.0;39008.0;5361.0;1128;526
7381;Vrouwen;51 jaar;1996;95488;95030;453;10331.0;77536.0;2894.0;33457.0;825.0;40360.0;5675.0;1035;458
7382;Vrouwen;51 jaar;1997;90968;90473;381;10073.0;73585.0;2939.0;32391.0;830.0;37425.0;5406.0;1028;495
7383;Vrouwen;51 jaar;1998;125496;124807;565;14271.0;101360.0;4117.0;45194.0;1135.0;50914.0;7329.0;1282;689
7384;Vrouwen;51 jaar;1999;121859;121173;557;14155.0;97728.0;4250.0;44274.0;1155.0;48049.0;7470.0;1263;686
7385;Vrouwen;51 jaar;2000;114979;114299;503;13200.0;92206.0;4218.0;40680.0;1268.0;46040.0;7156.0;1234;680
7386;Vrouwen;51 jaar;2001;111249;110609;522;12950.0;88555.0;4370.0;37670.0;1391.0;45124.0;7336.0;1246;640
7387;Vrouwen;51 jaar;2002;109560;108931;485;12876.0;86644.0;4407.0;35659.0;1462.0;45116.0;7664.0;1262;629
