ID;Geslacht;Migratieachtergrond;Startjaar;BrugklastypeStartjaar;Peilmoment;OnderwijspositiePeilmoment;TotaalLeerlingenStartjaar_1;GeenNiveauverandering_2;TotaalNiveauverandering_3;NaarLagerNiveau_4;NaarHogerNiveau_5;NaarLagerEnHogerNiveau_6;NiveauveranderingOnbekend_7;GeenNiveauverandering_8;TotaalNiveauverandering_9;NaarLagerNiveau_10;NaarHogerNiveau_11;NaarLagerEnHogerNiveau_12;NiveauveranderingOnbekend_13
7369;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-basis-kader;7 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7370;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-basis-kader;7 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7371;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-gt;1 jaar na startjaar;Totaal;799.0;657.0;133.0;94.0;39.0;;9.0;82.0;17.0;12.0;5.0;;1.0
7372;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-gt;1 jaar na startjaar;Leerlingen in vo op peilmoment;790.0;657.0;133.0;94.0;39.0;;0.0;83.0;17.0;12.0;5.0;;0.0
7373;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-gt;1 jaar na startjaar;Leerlingen uit vo op peilmoment;9.0;0.0;0.0;0.0;0.0;;9.0;0.0;0.0;0.0;0.0;;100.0
7374;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-gt;2 jaar na startjaar;Totaal;;;;;;;;;;;;;
7375;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-gt;2 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7376;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-gt;2 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7377;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-gt;3 jaar na startjaar;Totaal;;;;;;;;;;;;;
7378;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-gt;3 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7379;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-gt;3 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7380;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-gt;4 jaar na startjaar;Totaal;;;;;;;;;;;;;
7381;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-gt;4 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7382;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-gt;4 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7383;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-gt;5 jaar na startjaar;Totaal;;;;;;;;;;;;;
7384;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-gt;5 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7385;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-gt;5 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7386;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-gt;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
7387;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-gt;6 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7388;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-gt;6 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7389;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-gt;7 jaar na startjaar;Totaal;;;;;;;;;;;;;
7390;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-gt;7 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7391;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-gt;7 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7392;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-alle leerwegen;1 jaar na startjaar;Totaal;788.0;755.0;17.0;6.0;11.0;;16.0;96.0;2.0;1.0;1.0;;2.0
7393;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-alle leerwegen;1 jaar na startjaar;Leerlingen in vo op peilmoment;772.0;755.0;17.0;6.0;11.0;;0.0;98.0;2.0;1.0;1.0;;0.0
7394;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-alle leerwegen;1 jaar na startjaar;Leerlingen uit vo op peilmoment;16.0;0.0;0.0;0.0;0.0;;16.0;0.0;0.0;0.0;0.0;;100.0
7395;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-alle leerwegen;2 jaar na startjaar;Totaal;;;;;;;;;;;;;
7396;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-alle leerwegen;2 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7397;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-alle leerwegen;2 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7398;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-alle leerwegen;3 jaar na startjaar;Totaal;;;;;;;;;;;;;
7399;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-alle leerwegen;3 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7400;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-alle leerwegen;3 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7401;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-alle leerwegen;4 jaar na startjaar;Totaal;;;;;;;;;;;;;
7402;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-alle leerwegen;4 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7403;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-alle leerwegen;4 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7404;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-alle leerwegen;5 jaar na startjaar;Totaal;;;;;;;;;;;;;
7405;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-alle leerwegen;5 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7406;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-alle leerwegen;5 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7407;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-alle leerwegen;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
7408;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-alle leerwegen;6 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7409;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-alle leerwegen;6 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7410;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-alle leerwegen;7 jaar na startjaar;Totaal;;;;;;;;;;;;;
7411;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-alle leerwegen;7 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7412;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-alle leerwegen;7 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7413;Totaal leerlingen startjaar;Turkije;2016;Totaal brede brugklas;1 jaar na startjaar;Totaal;1092.0;1016.0;66.0;49.0;17.0;;10.0;93.0;6.0;4.0;2.0;;1.0
7414;Totaal leerlingen startjaar;Turkije;2016;Totaal brede brugklas;1 jaar na startjaar;Leerlingen in vo op peilmoment;1082.0;1016.0;66.0;49.0;17.0;;0.0;94.0;6.0;5.0;2.0;;0.0
7415;Totaal leerlingen startjaar;Turkije;2016;Totaal brede brugklas;1 jaar na startjaar;Leerlingen uit vo op peilmoment;10.0;0.0;0.0;0.0;0.0;;10.0;0.0;0.0;0.0;0.0;;100.0
7416;Totaal leerlingen startjaar;Turkije;2016;Totaal brede brugklas;2 jaar na startjaar;Totaal;;;;;;;;;;;;;
7417;Totaal leerlingen startjaar;Turkije;2016;Totaal brede brugklas;2 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7418;Totaal leerlingen startjaar;Turkije;2016;Totaal brede brugklas;2 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7419;Totaal leerlingen startjaar;Turkije;2016;Totaal brede brugklas;3 jaar na startjaar;Totaal;;;;;;;;;;;;;
7420;Totaal leerlingen startjaar;Turkije;2016;Totaal brede brugklas;3 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7421;Totaal leerlingen startjaar;Turkije;2016;Totaal brede brugklas;3 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7422;Totaal leerlingen startjaar;Turkije;2016;Totaal brede brugklas;4 jaar na startjaar;Totaal;;;;;;;;;;;;;
7423;Totaal leerlingen startjaar;Turkije;2016;Totaal brede brugklas;4 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7424;Totaal leerlingen startjaar;Turkije;2016;Totaal brede brugklas;4 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7425;Totaal leerlingen startjaar;Turkije;2016;Totaal brede brugklas;5 jaar na startjaar;Totaal;;;;;;;;;;;;;
7426;Totaal leerlingen startjaar;Turkije;2016;Totaal brede brugklas;5 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7427;Totaal leerlingen startjaar;Turkije;2016;Totaal brede brugklas;5 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7428;Totaal leerlingen startjaar;Turkije;2016;Totaal brede brugklas;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
7429;Totaal leerlingen startjaar;Turkije;2016;Totaal brede brugklas;6 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7430;Totaal leerlingen startjaar;Turkije;2016;Totaal brede brugklas;6 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7431;Totaal leerlingen startjaar;Turkije;2016;Totaal brede brugklas;7 jaar na startjaar;Totaal;;;;;;;;;;;;;
7432;Totaal leerlingen startjaar;Turkije;2016;Totaal brede brugklas;7 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7433;Totaal leerlingen startjaar;Turkije;2016;Totaal brede brugklas;7 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7434;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo;1 jaar na startjaar;Totaal;642.0;586.0;51.0;34.0;17.0;;5.0;91.0;8.0;5.0;3.0;;1.0
7435;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo;1 jaar na startjaar;Leerlingen in vo op peilmoment;637.0;586.0;51.0;34.0;17.0;;0.0;92.0;8.0;5.0;3.0;;0.0
7436;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;5.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;;100.0
7437;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo;2 jaar na startjaar;Totaal;;;;;;;;;;;;;
7438;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo;2 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7439;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7440;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo;3 jaar na startjaar;Totaal;;;;;;;;;;;;;
7441;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo;3 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7442;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7443;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Totaal;;;;;;;;;;;;;
7444;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7445;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7446;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Totaal;;;;;;;;;;;;;
7447;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7448;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7449;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
7450;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7451;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7452;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Totaal;;;;;;;;;;;;;
7453;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7454;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7455;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo/vwo;1 jaar na startjaar;Totaal;450.0;430.0;15.0;15.0;0.0;;5.0;96.0;3.0;3.0;0.0;;1.0
7456;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo/vwo;1 jaar na startjaar;Leerlingen in vo op peilmoment;445.0;430.0;15.0;15.0;0.0;;0.0;97.0;3.0;3.0;0.0;;0.0
7457;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo/vwo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;5.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;;100.0
7458;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo/vwo;2 jaar na startjaar;Totaal;;;;;;;;;;;;;
7459;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo/vwo;2 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7460;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo/vwo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7461;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo/vwo;3 jaar na startjaar;Totaal;;;;;;;;;;;;;
7462;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo/vwo;3 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7463;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo/vwo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7464;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Totaal;;;;;;;;;;;;;
7465;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7466;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7467;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Totaal;;;;;;;;;;;;;
7468;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7469;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7470;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
7471;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7472;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7473;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Totaal;;;;;;;;;;;;;
7474;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7475;Totaal leerlingen startjaar;Turkije;2016;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7476;Totaal leerlingen startjaar;Turkije;2016;Totaal brugklas havo en/of vwo;1 jaar na startjaar;Totaal;1398.0;1219.0;169.0;156.0;13.0;;10.0;87.0;12.0;11.0;1.0;;1.0
7477;Totaal leerlingen startjaar;Turkije;2016;Totaal brugklas havo en/of vwo;1 jaar na startjaar;Leerlingen in vo op peilmoment;1388.0;1219.0;169.0;156.0;13.0;;0.0;88.0;12.0;11.0;1.0;;0.0
7478;Totaal leerlingen startjaar;Turkije;2016;Totaal brugklas havo en/of vwo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;10.0;0.0;0.0;0.0;0.0;;10.0;0.0;0.0;0.0;0.0;;100.0
7479;Totaal leerlingen startjaar;Turkije;2016;Totaal brugklas havo en/of vwo;2 jaar na startjaar;Totaal;;;;;;;;;;;;;
7480;Totaal leerlingen startjaar;Turkije;2016;Totaal brugklas havo en/of vwo;2 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7481;Totaal leerlingen startjaar;Turkije;2016;Totaal brugklas havo en/of vwo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7482;Totaal leerlingen startjaar;Turkije;2016;Totaal brugklas havo en/of vwo;3 jaar na startjaar;Totaal;;;;;;;;;;;;;
7483;Totaal leerlingen startjaar;Turkije;2016;Totaal brugklas havo en/of vwo;3 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7484;Totaal leerlingen startjaar;Turkije;2016;Totaal brugklas havo en/of vwo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7485;Totaal leerlingen startjaar;Turkije;2016;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Totaal;;;;;;;;;;;;;
7486;Totaal leerlingen startjaar;Turkije;2016;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7487;Totaal leerlingen startjaar;Turkije;2016;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7488;Totaal leerlingen startjaar;Turkije;2016;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Totaal;;;;;;;;;;;;;
7489;Totaal leerlingen startjaar;Turkije;2016;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7490;Totaal leerlingen startjaar;Turkije;2016;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7491;Totaal leerlingen startjaar;Turkije;2016;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
7492;Totaal leerlingen startjaar;Turkije;2016;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7493;Totaal leerlingen startjaar;Turkije;2016;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7494;Totaal leerlingen startjaar;Turkije;2016;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Totaal;;;;;;;;;;;;;
7495;Totaal leerlingen startjaar;Turkije;2016;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7496;Totaal leerlingen startjaar;Turkije;2016;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7497;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo;1 jaar na startjaar;Totaal;231.0;184.0;46.0;33.0;13.0;;1.0;80.0;20.0;14.0;6.0;;0.0
7498;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo;1 jaar na startjaar;Leerlingen in vo op peilmoment;230.0;184.0;46.0;33.0;13.0;;0.0;80.0;20.0;14.0;6.0;;0.0
7499;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;1.0;0.0;0.0;0.0;0.0;;1.0;0.0;0.0;0.0;0.0;;100.0
7500;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo;2 jaar na startjaar;Totaal;;;;;;;;;;;;;
7501;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo;2 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7502;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7503;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo;3 jaar na startjaar;Totaal;;;;;;;;;;;;;
7504;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo;3 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7505;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7506;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo;4 jaar na startjaar;Totaal;;;;;;;;;;;;;
7507;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo;4 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7508;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7509;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo;5 jaar na startjaar;Totaal;;;;;;;;;;;;;
7510;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo;5 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7511;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7512;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
7513;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo;6 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7514;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7515;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo;7 jaar na startjaar;Totaal;;;;;;;;;;;;;
7516;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo;7 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7517;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7518;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo/vwo;1 jaar na startjaar;Totaal;810.0;713.0;90.0;90.0;0.0;;7.0;88.0;11.0;11.0;0.0;;1.0
7519;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo/vwo;1 jaar na startjaar;Leerlingen in vo op peilmoment;803.0;713.0;90.0;90.0;0.0;;0.0;89.0;11.0;11.0;0.0;;0.0
7520;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo/vwo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;7.0;0.0;0.0;0.0;0.0;;7.0;0.0;0.0;0.0;0.0;;100.0
7521;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo/vwo;2 jaar na startjaar;Totaal;;;;;;;;;;;;;
7522;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo/vwo;2 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7523;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo/vwo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7524;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo/vwo;3 jaar na startjaar;Totaal;;;;;;;;;;;;;
7525;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo/vwo;3 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7526;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo/vwo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7527;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo/vwo;4 jaar na startjaar;Totaal;;;;;;;;;;;;;
7528;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo/vwo;4 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7529;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo/vwo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7530;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo/vwo;5 jaar na startjaar;Totaal;;;;;;;;;;;;;
7531;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo/vwo;5 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
7532;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo/vwo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
7533;Totaal leerlingen startjaar;Turkije;2016;Brugklas havo/vwo;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
