ID;BedrijfstakkenBranchesSBI2008;Perioden;Waarde_1;Prijs_2;Volume_3;Waarde_4;Prijs_5;Volume_6
1484;563 Cafés;2011 mei;105.5;102.8;102.6;0.4;3.1;-2.6
1485;563 Cafés;2011 juni;108.9;103.0;105.7;1.7;3.2;-1.4
1486;563 Cafés;2011 2e kwartaal;108.0;102.8;105.1;2.6;3.1;-0.5
1487;563 Cafés;2011 juli;108.8;103.2;105.4;-2.5;3.5;-5.8
1488;563 Cafés;2011 augustus;103.9;103.2;100.7;-0.7;3.3;-3.9
1489;563 Cafés;2011 september;104.3;103.6;100.7;1.0;3.1;-2.1
1490;563 Cafés;2011 3e kwartaal;105.6;103.3;102.3;-0.8;3.3;-4.0
1491;563 Cafés;2011 oktober;102.1;103.7;98.4;-2.4;2.6;-4.9
1492;563 Cafés;2011 november;96.6;103.7;93.1;2.7;2.4;0.3
1493;563 Cafés;2011 december;101.4;103.8;97.7;3.8;2.4;1.4
1494;563 Cafés;2011 4e kwartaal;100.0;103.7;96.4;1.2;2.4;-1.2
1495;563 Cafés;2011;101.9;103.0;98.9;1.9;3.0;-1.1
1496;563 Cafés;2012 januari;90.4;104.2;86.7;-2.1;2.4;-4.4
1497;563 Cafés;2012 februari;91.8;104.5;87.9;2.6;2.2;0.4
1498;563 Cafés;2012 maart;100.4;104.5;96.0;0.3;2.1;-1.7
1499;563 Cafés;2012 1e kwartaal;94.2;104.4;90.2;0.2;2.2;-1.9
1500;563 Cafés;2012 april;105.3;104.8;100.5;-3.8;2.3;-6.0
1501;563 Cafés;2012 mei;105.1;105.2;100.0;-0.3;2.3;-2.6
1502;563 Cafés;2012 juni;107.6;105.3;102.2;-1.1;2.3;-3.3
1503;563 Cafés;2012 2e kwartaal;106.0;105.1;100.9;-1.8;2.3;-4.0
1504;563 Cafés;2012 juli;103.7;105.5;98.3;-4.7;2.3;-6.8
1505;563 Cafés;2012 augustus;102.7;105.4;97.5;-1.1;2.2;-3.2
1506;563 Cafés;2012 september;99.2;105.7;93.9;-4.9;2.0;-6.8
1507;563 Cafés;2012 3e kwartaal;101.9;105.5;96.5;-3.6;2.2;-5.6
1508;563 Cafés;2012 oktober;95.6;106.8;89.6;-6.3;2.9;-9.0
1509;563 Cafés;2012 november;96.3;106.8;90.2;-0.3;3.0;-3.2
1510;563 Cafés;2012 december;104.1;107.0;97.3;2.7;3.1;-0.4
1511;563 Cafés;2012 4e kwartaal;98.7;106.9;92.4;-1.3;3.0;-4.2
1512;563 Cafés;2012;100.2;105.5;95.0;-1.7;2.4;-4.0
1513;563 Cafés;2013 januari;86.0;108.1;79.6;-4.8;3.7;-8.2
1514;563 Cafés;2013 februari;83.4;108.3;77.0;-9.2;3.7;-12.4
1515;563 Cafés;2013 maart;93.2;108.6;85.8;-7.2;3.9;-10.7
1516;563 Cafés;2013 1e kwartaal;87.5;108.3;80.8;-7.1;3.8;-10.4
1517;563 Cafés;2013 april;97.9;108.8;90.0;-7.0;3.8;-10.4
1518;563 Cafés;2013 mei;99.9;109.0;91.7;-5.0;3.6;-8.3
1519;563 Cafés;2013 juni;100.3;109.2;91.8;-6.8;3.7;-10.2
1520;563 Cafés;2013 2e kwartaal;99.4;109.0;91.2;-6.3;3.7;-9.6
1521;563 Cafés;2013 juli;98.5;109.2;90.2;-5.0;3.5;-8.2
1522;563 Cafés;2013 augustus;99.6;109.4;91.0;-3.1;3.8;-6.6
1523;563 Cafés;2013 september;92.9;109.9;84.5;-6.4;4.0;-10.0
1524;563 Cafés;2013 3e kwartaal;97.0;109.5;88.6;-4.8;3.8;-8.3
1525;563 Cafés;2013 oktober;91.9;110.0;83.5;-3.9;3.0;-6.8
1526;563 Cafés;2013 november;91.4;110.3;82.9;-5.1;3.3;-8.1
1527;563 Cafés;2013 december;97.9;110.5;88.6;-6.0;3.3;-8.9
1528;563 Cafés;2013 4e kwartaal;93.7;110.3;85.0;-5.0;3.2;-8.0
1529;563 Cafés;2013;94.4;109.3;86.4;-5.8;3.6;-9.1
