ID;Geslacht;Leeftijd;IndicatieZZVEnOfZMV;GebruikZZVEnOfZMV;RegioS;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3
5501;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-Wmo;Noord-Brabant (PV);2014;;;
5502;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-Wmo;Limburg (PV);2009;;;
5503;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-Wmo;Limburg (PV);2010;;;
5504;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-Wmo;Limburg (PV);2011;;;
5505;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-Wmo;Limburg (PV);2012;;;
5506;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-Wmo;Limburg (PV);2013;;;
5507;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-Wmo;Limburg (PV);2014;;;
5508;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Nederland;2009;;;
5509;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Nederland;2010;;;
5510;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Nederland;2011;;;
5511;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Nederland;2012;;;
5512;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Nederland;2013;;;
5513;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Nederland;2014;;;
5514;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Noord-Nederland (LD);2009;;;
5515;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Noord-Nederland (LD);2010;;;
5516;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Noord-Nederland (LD);2011;;;
5517;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Noord-Nederland (LD);2012;;;
5518;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Noord-Nederland (LD);2013;;;
5519;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Noord-Nederland (LD);2014;;;
5520;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Oost-Nederland (LD);2009;;;
5521;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Oost-Nederland (LD);2010;;;
5522;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Oost-Nederland (LD);2011;;;
5523;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Oost-Nederland (LD);2012;;;
5524;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Oost-Nederland (LD);2013;;;
5525;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Oost-Nederland (LD);2014;;;
5526;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;West-Nederland (LD);2009;;;
5527;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;West-Nederland (LD);2010;;;
5528;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;West-Nederland (LD);2011;;;
5529;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;West-Nederland (LD);2012;;;
5530;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;West-Nederland (LD);2013;;;
5531;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;West-Nederland (LD);2014;;;
5532;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Zuid-Nederland (LD);2009;;;
5533;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Zuid-Nederland (LD);2010;;;
5534;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Zuid-Nederland (LD);2011;;;
5535;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Zuid-Nederland (LD);2012;;;
5536;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Zuid-Nederland (LD);2013;;;
5537;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Zuid-Nederland (LD);2014;;;
5538;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Groningen (PV);2009;;;
5539;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Groningen (PV);2010;;;
5540;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Groningen (PV);2011;;;
5541;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Groningen (PV);2012;;;
5542;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Groningen (PV);2013;;;
5543;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Groningen (PV);2014;;;
5544;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Friesland (PV);2009;;;
5545;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Friesland (PV);2010;;;
5546;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Friesland (PV);2011;;;
5547;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Friesland (PV);2012;;;
5548;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Friesland (PV);2013;;;
5549;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Friesland (PV);2014;;;
5550;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Drenthe (PV);2009;;;
5551;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Drenthe (PV);2010;;;
5552;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Drenthe (PV);2011;;;
5553;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Drenthe (PV);2012;;;
5554;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Drenthe (PV);2013;;;
5555;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Drenthe (PV);2014;;;
5556;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Overijssel (PV);2009;;;
5557;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Overijssel (PV);2010;;;
5558;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Overijssel (PV);2011;;;
5559;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Overijssel (PV);2012;;;
5560;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Overijssel (PV);2013;;;
5561;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Overijssel (PV);2014;;;
5562;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Flevoland (PV);2009;;;
5563;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Flevoland (PV);2010;;;
5564;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Flevoland (PV);2011;;;
5565;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Flevoland (PV);2012;;;
5566;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Flevoland (PV);2013;;;
5567;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Flevoland (PV);2014;;;
5568;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Gelderland (PV);2009;;;
5569;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Gelderland (PV);2010;;;
5570;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Gelderland (PV);2011;;;
5571;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Gelderland (PV);2012;;;
5572;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Gelderland (PV);2013;;;
5573;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Gelderland (PV);2014;;;
5574;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Utrecht (PV);2009;;;
5575;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Utrecht (PV);2010;;;
5576;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Utrecht (PV);2011;;;
5577;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Utrecht (PV);2012;;;
5578;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Utrecht (PV);2013;;;
5579;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Utrecht (PV);2014;;;
5580;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Noord-Holland (PV);2009;;;
5581;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Noord-Holland (PV);2010;;;
5582;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Noord-Holland (PV);2011;;;
5583;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Noord-Holland (PV);2012;;;
5584;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Noord-Holland (PV);2013;;;
5585;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Noord-Holland (PV);2014;;;
5586;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Zuid-Holland (PV);2009;;;
5587;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Zuid-Holland (PV);2010;;;
5588;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Zuid-Holland (PV);2011;;;
5589;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Zuid-Holland (PV);2012;;;
5590;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Zuid-Holland (PV);2013;;;
5591;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Zuid-Holland (PV);2014;;;
5592;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Zeeland (PV);2009;;;
5593;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Zeeland (PV);2010;;;
5594;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Zeeland (PV);2011;;;
5595;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Zeeland (PV);2012;;;
5596;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Zeeland (PV);2013;;;
5597;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Zeeland (PV);2014;;;
5598;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Noord-Brabant (PV);2009;;;
5599;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Noord-Brabant (PV);2010;;;
5600;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Noord-Brabant (PV);2011;;;
5601;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Noord-Brabant (PV);2012;;;
5602;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Noord-Brabant (PV);2013;;;
5603;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Noord-Brabant (PV);2014;;;
5604;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Limburg (PV);2009;;;
5605;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Limburg (PV);2010;;;
5606;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Limburg (PV);2011;;;
5607;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Limburg (PV);2012;;;
5608;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Limburg (PV);2013;;;
5609;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZZV-AWBZ;Limburg (PV);2014;;;
5610;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Nederland;2009;;;
5611;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Nederland;2010;;;
5612;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Nederland;2011;;;
5613;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Nederland;2012;;;
5614;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Nederland;2013;;;
5615;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Nederland;2014;;;
5616;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Noord-Nederland (LD);2009;;;
5617;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Noord-Nederland (LD);2010;;;
5618;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Noord-Nederland (LD);2011;;;
5619;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Noord-Nederland (LD);2012;;;
5620;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Noord-Nederland (LD);2013;;;
5621;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Noord-Nederland (LD);2014;;;
5622;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Oost-Nederland (LD);2009;;;
5623;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Oost-Nederland (LD);2010;;;
5624;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Oost-Nederland (LD);2011;;;
5625;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Oost-Nederland (LD);2012;;;
5626;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Oost-Nederland (LD);2013;;;
5627;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Oost-Nederland (LD);2014;;;
5628;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;West-Nederland (LD);2009;;;
5629;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;West-Nederland (LD);2010;;;
5630;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;West-Nederland (LD);2011;;;
5631;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;West-Nederland (LD);2012;;;
5632;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;West-Nederland (LD);2013;;;
5633;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;West-Nederland (LD);2014;;;
5634;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Zuid-Nederland (LD);2009;;;
5635;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Zuid-Nederland (LD);2010;;;
5636;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Zuid-Nederland (LD);2011;;;
5637;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Zuid-Nederland (LD);2012;;;
5638;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Zuid-Nederland (LD);2013;;;
5639;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Zuid-Nederland (LD);2014;;;
5640;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Groningen (PV);2009;;;
5641;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Groningen (PV);2010;;;
5642;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Groningen (PV);2011;;;
5643;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Groningen (PV);2012;;;
5644;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Groningen (PV);2013;;;
5645;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Groningen (PV);2014;;;
5646;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Friesland (PV);2009;;;
5647;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Friesland (PV);2010;;;
5648;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Friesland (PV);2011;;;
5649;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Friesland (PV);2012;;;
5650;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Friesland (PV);2013;;;
5651;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Friesland (PV);2014;;;
5652;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Drenthe (PV);2009;;;
5653;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Drenthe (PV);2010;;;
5654;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Drenthe (PV);2011;;;
5655;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Drenthe (PV);2012;;;
5656;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Drenthe (PV);2013;;;
5657;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Drenthe (PV);2014;;;
5658;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Overijssel (PV);2009;;;
5659;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Overijssel (PV);2010;;;
5660;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Overijssel (PV);2011;;;
5661;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Overijssel (PV);2012;;;
5662;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Overijssel (PV);2013;;;
5663;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Overijssel (PV);2014;;;
5664;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Flevoland (PV);2009;;;
5665;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Flevoland (PV);2010;;;
5666;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Flevoland (PV);2011;;;
5667;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Flevoland (PV);2012;;;
5668;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Flevoland (PV);2013;;;
5669;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Flevoland (PV);2014;;;
5670;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Gelderland (PV);2009;;;
5671;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Gelderland (PV);2010;;;
5672;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Gelderland (PV);2011;;;
5673;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Gelderland (PV);2012;;;
5674;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Gelderland (PV);2013;;;
5675;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Gelderland (PV);2014;;;
5676;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Utrecht (PV);2009;;;
5677;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Utrecht (PV);2010;;;
5678;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Utrecht (PV);2011;;;
5679;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Utrecht (PV);2012;;;
5680;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Utrecht (PV);2013;;;
5681;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Utrecht (PV);2014;;;
5682;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Noord-Holland (PV);2009;;;
5683;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Noord-Holland (PV);2010;;;
5684;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Noord-Holland (PV);2011;;;
5685;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Noord-Holland (PV);2012;;;
5686;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Noord-Holland (PV);2013;;;
5687;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Noord-Holland (PV);2014;;;
5688;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Zuid-Holland (PV);2009;;;
5689;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Zuid-Holland (PV);2010;;;
5690;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Zuid-Holland (PV);2011;;;
5691;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal ZMV-AWBZ;Zuid-Holland (PV);2012;;;
