ID;WisselingBeroepsklasse;BeroepsklasseVoorgaandePeriode;Perioden;WerkzameBeroepsbevolking_1
415;Totaal;04 Bedrijfseconomische en administrat...;2011 2e kwartaal;1496.0
416;Totaal;04 Bedrijfseconomische en administrat...;2011 3e kwartaal;1501.0
417;Totaal;04 Bedrijfseconomische en administrat...;2011 4e kwartaal;1506.0
418;Totaal;04 Bedrijfseconomische en administrat...;2011;1456.0
419;Totaal;04 Bedrijfseconomische en administrat...;2012 1e kwartaal;1499.0
420;Totaal;04 Bedrijfseconomische en administrat...;2012 2e kwartaal;1470.0
421;Totaal;04 Bedrijfseconomische en administrat...;2012 3e kwartaal;1467.0
422;Totaal;04 Bedrijfseconomische en administrat...;2012 4e kwartaal;1458.0
423;Totaal;04 Bedrijfseconomische en administrat...;2012;1433.0
424;Totaal;04 Bedrijfseconomische en administrat...;2013 1e kwartaal;1432.0
425;Totaal;04 Bedrijfseconomische en administrat...;2013 2e kwartaal;1417.0
426;Totaal;04 Bedrijfseconomische en administrat...;2013 3e kwartaal;1424.0
427;Totaal;04 Bedrijfseconomische en administrat...;2013 4e kwartaal;1396.0
428;Totaal;04 Bedrijfseconomische en administrat...;2013;1363.0
429;Totaal;04 Bedrijfseconomische en administrat...;2014 1e kwartaal;1374.0
430;Totaal;04 Bedrijfseconomische en administrat...;2014 2e kwartaal;1388.0
431;Totaal;04 Bedrijfseconomische en administrat...;2014 3e kwartaal;1395.0
432;Totaal;04 Bedrijfseconomische en administrat...;2014 4e kwartaal;1412.0
433;Totaal;04 Bedrijfseconomische en administrat...;2014;1332.0
434;Totaal;04 Bedrijfseconomische en administrat...;2015 1e kwartaal;1427.0
435;Totaal;04 Bedrijfseconomische en administrat...;2015 2e kwartaal;1462.0
436;Totaal;04 Bedrijfseconomische en administrat...;2015 3e kwartaal;1448.0
437;Totaal;04 Bedrijfseconomische en administrat...;2015 4e kwartaal;1485.0
438;Totaal;04 Bedrijfseconomische en administrat...;2015;1374.0
439;Totaal;04 Bedrijfseconomische en administrat...;2016 1e kwartaal;1455.0
440;Totaal;04 Bedrijfseconomische en administrat...;2016 2e kwartaal;1428.0
441;Totaal;04 Bedrijfseconomische en administrat...;2016 3e kwartaal;1466.0
442;Totaal;04 Bedrijfseconomische en administrat...;2016 4e kwartaal;1453.0
443;Totaal;04 Bedrijfseconomische en administrat...;2016;1418.0
444;Totaal;04 Bedrijfseconomische en administrat...;2017 1e kwartaal;1501.0
445;Totaal;04 Bedrijfseconomische en administrat...;2017 2e kwartaal;1506.0
446;Totaal;04 Bedrijfseconomische en administrat...;2017 3e kwartaal;1504.0
447;Totaal;04 Bedrijfseconomische en administrat...;2017 4e kwartaal;1497.0
448;Totaal;04 Bedrijfseconomische en administrat...;2017;1432.0
449;Totaal;04 Bedrijfseconomische en administrat...;2018 1e kwartaal;1526.0
450;Totaal;04 Bedrijfseconomische en administrat...;2018 2e kwartaal;1554.0
451;Totaal;04 Bedrijfseconomische en administrat...;2018 3e kwartaal;1583.0
452;Totaal;04 Bedrijfseconomische en administrat...;2018 4e kwartaal;1577.0
453;Totaal;04 Bedrijfseconomische en administrat...;2018;1487.0
454;Totaal;04 Bedrijfseconomische en administrat...;2019 1e kwartaal;1570.0
455;Totaal;04 Bedrijfseconomische en administrat...;2019 2e kwartaal;1616.0
456;Totaal;04 Bedrijfseconomische en administrat...;2019 3e kwartaal;1615.0
457;Totaal;04 Bedrijfseconomische en administrat...;2019 4e kwartaal;1577.0
458;Totaal;04 Bedrijfseconomische en administrat...;2019;1509.0
459;Totaal;04 Bedrijfseconomische en administrat...;2020 1e kwartaal;1581.0
460;Totaal;04 Bedrijfseconomische en administrat...;2020 2e kwartaal;1607.0
461;Totaal;04 Bedrijfseconomische en administrat...;2020 3e kwartaal;1607.0
462;Totaal;04 Bedrijfseconomische en administrat...;2020 4e kwartaal;1661.0
463;Totaal;04 Bedrijfseconomische en administrat...;2020;1558.0
464;Totaal;04 Bedrijfseconomische en administrat...;2021 1e kwartaal;
465;Totaal;04 Bedrijfseconomische en administrat...;2021 2e kwartaal;1765.0
466;Totaal;04 Bedrijfseconomische en administrat...;2021 3e kwartaal;1767.0
467;Totaal;04 Bedrijfseconomische en administrat...;2021 4e kwartaal;1795.0
468;Totaal;04 Bedrijfseconomische en administrat...;2022 1e kwartaal;1809.0
469;Totaal;04 Bedrijfseconomische en administrat...;2022 2e kwartaal;1837.0
470;Totaal;05 Managers;2003 2e kwartaal;527.0
471;Totaal;05 Managers;2003 3e kwartaal;525.0
472;Totaal;05 Managers;2003 4e kwartaal;549.0
473;Totaal;05 Managers;2004 1e kwartaal;532.0
474;Totaal;05 Managers;2004 2e kwartaal;476.0
475;Totaal;05 Managers;2004 3e kwartaal;444.0
476;Totaal;05 Managers;2004 4e kwartaal;406.0
477;Totaal;05 Managers;2004;522.0
478;Totaal;05 Managers;2005 1e kwartaal;399.0
479;Totaal;05 Managers;2005 2e kwartaal;411.0
480;Totaal;05 Managers;2005 3e kwartaal;409.0
481;Totaal;05 Managers;2005 4e kwartaal;420.0
482;Totaal;05 Managers;2005;381.0
483;Totaal;05 Managers;2006 1e kwartaal;430.0
484;Totaal;05 Managers;2006 2e kwartaal;453.0
485;Totaal;05 Managers;2006 3e kwartaal;468.0
486;Totaal;05 Managers;2006 4e kwartaal;479.0
487;Totaal;05 Managers;2006;408.0
488;Totaal;05 Managers;2007 1e kwartaal;488.0
489;Totaal;05 Managers;2007 2e kwartaal;502.0
490;Totaal;05 Managers;2007 3e kwartaal;505.0
491;Totaal;05 Managers;2007 4e kwartaal;511.0
492;Totaal;05 Managers;2007;467.0
493;Totaal;05 Managers;2008 1e kwartaal;525.0
494;Totaal;05 Managers;2008 2e kwartaal;534.0
495;Totaal;05 Managers;2008 3e kwartaal;535.0
496;Totaal;05 Managers;2008 4e kwartaal;539.0
497;Totaal;05 Managers;2008;508.0
498;Totaal;05 Managers;2009 1e kwartaal;550.0
499;Totaal;05 Managers;2009 2e kwartaal;554.0
500;Totaal;05 Managers;2009 3e kwartaal;535.0
501;Totaal;05 Managers;2009 4e kwartaal;559.0
502;Totaal;05 Managers;2009;522.0
503;Totaal;05 Managers;2010 1e kwartaal;549.0
504;Totaal;05 Managers;2010 2e kwartaal;550.0
505;Totaal;05 Managers;2010 3e kwartaal;540.0
506;Totaal;05 Managers;2010 4e kwartaal;534.0
507;Totaal;05 Managers;2010;535.0
508;Totaal;05 Managers;2011 1e kwartaal;529.0
509;Totaal;05 Managers;2011 2e kwartaal;526.0
510;Totaal;05 Managers;2011 3e kwartaal;531.0
511;Totaal;05 Managers;2011 4e kwartaal;533.0
512;Totaal;05 Managers;2011;526.0
513;Totaal;05 Managers;2012 1e kwartaal;535.0
514;Totaal;05 Managers;2012 2e kwartaal;530.0
515;Totaal;05 Managers;2012 3e kwartaal;505.0
516;Totaal;05 Managers;2012 4e kwartaal;485.0
517;Totaal;05 Managers;2012;522.0
518;Totaal;05 Managers;2013 1e kwartaal;517.0
519;Totaal;05 Managers;2013 2e kwartaal;521.0
520;Totaal;05 Managers;2013 3e kwartaal;506.0
521;Totaal;05 Managers;2013 4e kwartaal;521.0
522;Totaal;05 Managers;2013;493.0
523;Totaal;05 Managers;2014 1e kwartaal;526.0
524;Totaal;05 Managers;2014 2e kwartaal;521.0
525;Totaal;05 Managers;2014 3e kwartaal;521.0
526;Totaal;05 Managers;2014 4e kwartaal;493.0
527;Totaal;05 Managers;2014;514.0
528;Totaal;05 Managers;2015 1e kwartaal;481.0
529;Totaal;05 Managers;2015 2e kwartaal;470.0
530;Totaal;05 Managers;2015 3e kwartaal;453.0
531;Totaal;05 Managers;2015 4e kwartaal;446.0
532;Totaal;05 Managers;2015;470.0
533;Totaal;05 Managers;2016 1e kwartaal;429.0
534;Totaal;05 Managers;2016 2e kwartaal;433.0
535;Totaal;05 Managers;2016 3e kwartaal;431.0
536;Totaal;05 Managers;2016 4e kwartaal;437.0
537;Totaal;05 Managers;2016;418.0
538;Totaal;05 Managers;2017 1e kwartaal;397.0
539;Totaal;05 Managers;2017 2e kwartaal;404.0
540;Totaal;05 Managers;2017 3e kwartaal;398.0
541;Totaal;05 Managers;2017 4e kwartaal;411.0
542;Totaal;05 Managers;2017;391.0
543;Totaal;05 Managers;2018 1e kwartaal;424.0
544;Totaal;05 Managers;2018 2e kwartaal;410.0
545;Totaal;05 Managers;2018 3e kwartaal;403.0
546;Totaal;05 Managers;2018 4e kwartaal;405.0
547;Totaal;05 Managers;2018;425.0
548;Totaal;05 Managers;2019 1e kwartaal;407.0
549;Totaal;05 Managers;2019 2e kwartaal;404.0
550;Totaal;05 Managers;2019 3e kwartaal;453.0
551;Totaal;05 Managers;2019 4e kwartaal;472.0
552;Totaal;05 Managers;2019;403.0
553;Totaal;05 Managers;2020 1e kwartaal;461.0
554;Totaal;05 Managers;2020 2e kwartaal;466.0
555;Totaal;05 Managers;2020 3e kwartaal;420.0
556;Totaal;05 Managers;2020 4e kwartaal;393.0
557;Totaal;05 Managers;2020;474.0
558;Totaal;05 Managers;2021 1e kwartaal;
559;Totaal;05 Managers;2021 2e kwartaal;428.0
560;Totaal;05 Managers;2021 3e kwartaal;433.0
561;Totaal;05 Managers;2021 4e kwartaal;424.0
562;Totaal;05 Managers;2022 1e kwartaal;444.0
563;Totaal;05 Managers;2022 2e kwartaal;439.0
564;Totaal;06 Openbaar bestuur, veiligheid en ju.;2003 2e kwartaal;272.0
565;Totaal;06 Openbaar bestuur, veiligheid en ju.;2003 3e kwartaal;281.0
566;Totaal;06 Openbaar bestuur, veiligheid en ju.;2003 4e kwartaal;279.0
567;Totaal;06 Openbaar bestuur, veiligheid en ju.;2004 1e kwartaal;287.0
568;Totaal;06 Openbaar bestuur, veiligheid en ju.;2004 2e kwartaal;285.0
569;Totaal;06 Openbaar bestuur, veiligheid en ju.;2004 3e kwartaal;273.0
570;Totaal;06 Openbaar bestuur, veiligheid en ju.;2004 4e kwartaal;279.0
571;Totaal;06 Openbaar bestuur, veiligheid en ju.;2004;277.0
572;Totaal;06 Openbaar bestuur, veiligheid en ju.;2005 1e kwartaal;279.0
573;Totaal;06 Openbaar bestuur, veiligheid en ju.;2005 2e kwartaal;285.0
574;Totaal;06 Openbaar bestuur, veiligheid en ju.;2005 3e kwartaal;283.0
575;Totaal;06 Openbaar bestuur, veiligheid en ju.;2005 4e kwartaal;298.0
576;Totaal;06 Openbaar bestuur, veiligheid en ju.;2005;271.0
577;Totaal;06 Openbaar bestuur, veiligheid en ju.;2006 1e kwartaal;300.0
578;Totaal;06 Openbaar bestuur, veiligheid en ju.;2006 2e kwartaal;299.0
579;Totaal;06 Openbaar bestuur, veiligheid en ju.;2006 3e kwartaal;301.0
580;Totaal;06 Openbaar bestuur, veiligheid en ju.;2006 4e kwartaal;305.0
581;Totaal;06 Openbaar bestuur, veiligheid en ju.;2006;287.0
582;Totaal;06 Openbaar bestuur, veiligheid en ju.;2007 1e kwartaal;316.0
583;Totaal;06 Openbaar bestuur, veiligheid en ju.;2007 2e kwartaal;306.0
584;Totaal;06 Openbaar bestuur, veiligheid en ju.;2007 3e kwartaal;310.0
585;Totaal;06 Openbaar bestuur, veiligheid en ju.;2007 4e kwartaal;313.0
586;Totaal;06 Openbaar bestuur, veiligheid en ju.;2007;310.0
587;Totaal;06 Openbaar bestuur, veiligheid en ju.;2008 1e kwartaal;312.0
588;Totaal;06 Openbaar bestuur, veiligheid en ju.;2008 2e kwartaal;316.0
589;Totaal;06 Openbaar bestuur, veiligheid en ju.;2008 3e kwartaal;316.0
590;Totaal;06 Openbaar bestuur, veiligheid en ju.;2008 4e kwartaal;319.0
591;Totaal;06 Openbaar bestuur, veiligheid en ju.;2008;300.0
592;Totaal;06 Openbaar bestuur, veiligheid en ju.;2009 1e kwartaal;327.0
593;Totaal;06 Openbaar bestuur, veiligheid en ju.;2009 2e kwartaal;323.0
594;Totaal;06 Openbaar bestuur, veiligheid en ju.;2009 3e kwartaal;320.0
595;Totaal;06 Openbaar bestuur, veiligheid en ju.;2009 4e kwartaal;317.0
596;Totaal;06 Openbaar bestuur, veiligheid en ju.;2009;310.0
597;Totaal;06 Openbaar bestuur, veiligheid en ju.;2010 1e kwartaal;309.0
598;Totaal;06 Openbaar bestuur, veiligheid en ju.;2010 2e kwartaal;327.0
599;Totaal;06 Openbaar bestuur, veiligheid en ju.;2010 3e kwartaal;323.0
600;Totaal;06 Openbaar bestuur, veiligheid en ju.;2010 4e kwartaal;312.0
601;Totaal;06 Openbaar bestuur, veiligheid en ju.;2010;297.0
602;Totaal;06 Openbaar bestuur, veiligheid en ju.;2011 1e kwartaal;316.0
603;Totaal;06 Openbaar bestuur, veiligheid en ju.;2011 2e kwartaal;326.0
604;Totaal;06 Openbaar bestuur, veiligheid en ju.;2011 3e kwartaal;331.0
605;Totaal;06 Openbaar bestuur, veiligheid en ju.;2011 4e kwartaal;337.0
606;Totaal;06 Openbaar bestuur, veiligheid en ju.;2011;307.0
607;Totaal;06 Openbaar bestuur, veiligheid en ju.;2012 1e kwartaal;327.0
608;Totaal;06 Openbaar bestuur, veiligheid en ju.;2012 2e kwartaal;321.0
609;Totaal;06 Openbaar bestuur, veiligheid en ju.;2012 3e kwartaal;312.0
610;Totaal;06 Openbaar bestuur, veiligheid en ju.;2012 4e kwartaal;311.0
611;Totaal;06 Openbaar bestuur, veiligheid en ju.;2012;316.0
612;Totaal;06 Openbaar bestuur, veiligheid en ju.;2013 1e kwartaal;297.0
613;Totaal;06 Openbaar bestuur, veiligheid en ju.;2013 2e kwartaal;292.0
614;Totaal;06 Openbaar bestuur, veiligheid en ju.;2013 3e kwartaal;274.0
615;Totaal;06 Openbaar bestuur, veiligheid en ju.;2013 4e kwartaal;280.0
616;Totaal;06 Openbaar bestuur, veiligheid en ju.;2013;299.0
617;Totaal;06 Openbaar bestuur, veiligheid en ju.;2014 1e kwartaal;282.0
618;Totaal;06 Openbaar bestuur, veiligheid en ju.;2014 2e kwartaal;284.0
619;Totaal;06 Openbaar bestuur, veiligheid en ju.;2014 3e kwartaal;264.0
620;Totaal;06 Openbaar bestuur, veiligheid en ju.;2014 4e kwartaal;266.0
621;Totaal;06 Openbaar bestuur, veiligheid en ju.;2014;278.0
622;Totaal;06 Openbaar bestuur, veiligheid en ju.;2015 1e kwartaal;252.0
623;Totaal;06 Openbaar bestuur, veiligheid en ju.;2015 2e kwartaal;260.0
624;Totaal;06 Openbaar bestuur, veiligheid en ju.;2015 3e kwartaal;267.0
625;Totaal;06 Openbaar bestuur, veiligheid en ju.;2015 4e kwartaal;267.0
626;Totaal;06 Openbaar bestuur, veiligheid en ju.;2015;253.0
627;Totaal;06 Openbaar bestuur, veiligheid en ju.;2016 1e kwartaal;267.0
628;Totaal;06 Openbaar bestuur, veiligheid en ju.;2016 2e kwartaal;268.0
629;Totaal;06 Openbaar bestuur, veiligheid en ju.;2016 3e kwartaal;288.0
630;Totaal;06 Openbaar bestuur, veiligheid en ju.;2016 4e kwartaal;282.0
631;Totaal;06 Openbaar bestuur, veiligheid en ju.;2016;268.0
632;Totaal;06 Openbaar bestuur, veiligheid en ju.;2017 1e kwartaal;288.0
633;Totaal;06 Openbaar bestuur, veiligheid en ju.;2017 2e kwartaal;289.0
634;Totaal;06 Openbaar bestuur, veiligheid en ju.;2017 3e kwartaal;289.0
635;Totaal;06 Openbaar bestuur, veiligheid en ju.;2017 4e kwartaal;284.0
636;Totaal;06 Openbaar bestuur, veiligheid en ju.;2017;292.0
637;Totaal;06 Openbaar bestuur, veiligheid en ju.;2018 1e kwartaal;299.0
638;Totaal;06 Openbaar bestuur, veiligheid en ju.;2018 2e kwartaal;300.0
639;Totaal;06 Openbaar bestuur, veiligheid en ju.;2018 3e kwartaal;301.0
640;Totaal;06 Openbaar bestuur, veiligheid en ju.;2018 4e kwartaal;295.0
641;Totaal;06 Openbaar bestuur, veiligheid en ju.;2018;288.0
642;Totaal;06 Openbaar bestuur, veiligheid en ju.;2019 1e kwartaal;293.0
643;Totaal;06 Openbaar bestuur, veiligheid en ju.;2019 2e kwartaal;312.0
644;Totaal;06 Openbaar bestuur, veiligheid en ju.;2019 3e kwartaal;302.0
645;Totaal;06 Openbaar bestuur, veiligheid en ju.;2019 4e kwartaal;297.0
646;Totaal;06 Openbaar bestuur, veiligheid en ju.;2019;284.0
647;Totaal;06 Openbaar bestuur, veiligheid en ju.;2020 1e kwartaal;302.0
648;Totaal;06 Openbaar bestuur, veiligheid en ju.;2020 2e kwartaal;307.0
649;Totaal;06 Openbaar bestuur, veiligheid en ju.;2020 3e kwartaal;312.0
650;Totaal;06 Openbaar bestuur, veiligheid en ju.;2020 4e kwartaal;319.0
651;Totaal;06 Openbaar bestuur, veiligheid en ju.;2020;291.0
652;Totaal;06 Openbaar bestuur, veiligheid en ju.;2021 1e kwartaal;
653;Totaal;06 Openbaar bestuur, veiligheid en ju.;2021 2e kwartaal;306.0
654;Totaal;06 Openbaar bestuur, veiligheid en ju.;2021 3e kwartaal;345.0
655;Totaal;06 Openbaar bestuur, veiligheid en ju.;2021 4e kwartaal;316.0
656;Totaal;06 Openbaar bestuur, veiligheid en ju.;2022 1e kwartaal;325.0
657;Totaal;06 Openbaar bestuur, veiligheid en ju.;2022 2e kwartaal;338.0
658;Totaal;07 Technische beroepen;2003 2e kwartaal;1368.0
659;Totaal;07 Technische beroepen;2003 3e kwartaal;1369.0
660;Totaal;07 Technische beroepen;2003 4e kwartaal;1338.0
661;Totaal;07 Technische beroepen;2004 1e kwartaal;1311.0
662;Totaal;07 Technische beroepen;2004 2e kwartaal;1329.0
663;Totaal;07 Technische beroepen;2004 3e kwartaal;1347.0
664;Totaal;07 Technische beroepen;2004 4e kwartaal;1362.0
665;Totaal;07 Technische beroepen;2004;1278.0
666;Totaal;07 Technische beroepen;2005 1e kwartaal;1358.0
667;Totaal;07 Technische beroepen;2005 2e kwartaal;1355.0
668;Totaal;07 Technische beroepen;2005 3e kwartaal;1365.0
669;Totaal;07 Technische beroepen;2005 4e kwartaal;1347.0
670;Totaal;07 Technische beroepen;2005;1344.0
671;Totaal;07 Technische beroepen;2006 1e kwartaal;1367.0
672;Totaal;07 Technische beroepen;2006 2e kwartaal;1345.0
673;Totaal;07 Technische beroepen;2006 3e kwartaal;1351.0
674;Totaal;07 Technische beroepen;2006 4e kwartaal;1317.0
675;Totaal;07 Technische beroepen;2006;1327.0
676;Totaal;07 Technische beroepen;2007 1e kwartaal;1312.0
677;Totaal;07 Technische beroepen;2007 2e kwartaal;1328.0
678;Totaal;07 Technische beroepen;2007 3e kwartaal;1345.0
679;Totaal;07 Technische beroepen;2007 4e kwartaal;1364.0
680;Totaal;07 Technische beroepen;2007;1276.0
681;Totaal;07 Technische beroepen;2008 1e kwartaal;1372.0
682;Totaal;07 Technische beroepen;2008 2e kwartaal;1385.0
683;Totaal;07 Technische beroepen;2008 3e kwartaal;1405.0
684;Totaal;07 Technische beroepen;2008 4e kwartaal;1398.0
685;Totaal;07 Technische beroepen;2008;1327.0
686;Totaal;07 Technische beroepen;2009 1e kwartaal;1363.0
687;Totaal;07 Technische beroepen;2009 2e kwartaal;1347.0
688;Totaal;07 Technische beroepen;2009 3e kwartaal;1321.0
689;Totaal;07 Technische beroepen;2009 4e kwartaal;1285.0
690;Totaal;07 Technische beroepen;2009;1331.0
691;Totaal;07 Technische beroepen;2010 1e kwartaal;1273.0
692;Totaal;07 Technische beroepen;2010 2e kwartaal;1259.0
693;Totaal;07 Technische beroepen;2010 3e kwartaal;1258.0
694;Totaal;07 Technische beroepen;2010 4e kwartaal;1282.0
695;Totaal;07 Technische beroepen;2010;1255.0
696;Totaal;07 Technische beroepen;2011 1e kwartaal;1294.0
697;Totaal;07 Technische beroepen;2011 2e kwartaal;1267.0
698;Totaal;07 Technische beroepen;2011 3e kwartaal;1252.0
699;Totaal;07 Technische beroepen;2011 4e kwartaal;1248.0
700;Totaal;07 Technische beroepen;2011;1229.0
701;Totaal;07 Technische beroepen;2012 1e kwartaal;1267.0
702;Totaal;07 Technische beroepen;2012 2e kwartaal;1282.0
703;Totaal;07 Technische beroepen;2012 3e kwartaal;1313.0
704;Totaal;07 Technische beroepen;2012 4e kwartaal;1319.0
705;Totaal;07 Technische beroepen;2012;1240.0
706;Totaal;07 Technische beroepen;2013 1e kwartaal;1171.0
707;Totaal;07 Technische beroepen;2013 2e kwartaal;1152.0
708;Totaal;07 Technische beroepen;2013 3e kwartaal;1159.0
709;Totaal;07 Technische beroepen;2013 4e kwartaal;1156.0
710;Totaal;07 Technische beroepen;2013;1149.0
711;Totaal;07 Technische beroepen;2014 1e kwartaal;1129.0
712;Totaal;07 Technische beroepen;2014 2e kwartaal;1115.0
713;Totaal;07 Technische beroepen;2014 3e kwartaal;1148.0
714;Totaal;07 Technische beroepen;2014 4e kwartaal;1145.0
715;Totaal;07 Technische beroepen;2014;1108.0
716;Totaal;07 Technische beroepen;2015 1e kwartaal;1181.0
717;Totaal;07 Technische beroepen;2015 2e kwartaal;1177.0
718;Totaal;07 Technische beroepen;2015 3e kwartaal;1187.0
719;Totaal;07 Technische beroepen;2015 4e kwartaal;1209.0
720;Totaal;07 Technische beroepen;2015;1128.0
721;Totaal;07 Technische beroepen;2016 1e kwartaal;1190.0
722;Totaal;07 Technische beroepen;2016 2e kwartaal;1189.0
723;Totaal;07 Technische beroepen;2016 3e kwartaal;1205.0
724;Totaal;07 Technische beroepen;2016 4e kwartaal;1203.0
725;Totaal;07 Technische beroepen;2016;1153.0
726;Totaal;07 Technische beroepen;2017 1e kwartaal;1211.0
727;Totaal;07 Technische beroepen;2017 2e kwartaal;1213.0
728;Totaal;07 Technische beroepen;2017 3e kwartaal;1207.0
729;Totaal;07 Technische beroepen;2017 4e kwartaal;1216.0
730;Totaal;07 Technische beroepen;2017;1172.0
731;Totaal;07 Technische beroepen;2018 1e kwartaal;1193.0
732;Totaal;07 Technische beroepen;2018 2e kwartaal;1180.0
733;Totaal;07 Technische beroepen;2018 3e kwartaal;1215.0
734;Totaal;07 Technische beroepen;2018 4e kwartaal;1218.0
735;Totaal;07 Technische beroepen;2018;1141.0
736;Totaal;07 Technische beroepen;2019 1e kwartaal;1238.0
737;Totaal;07 Technische beroepen;2019 2e kwartaal;1236.0
738;Totaal;07 Technische beroepen;2019 3e kwartaal;1230.0
739;Totaal;07 Technische beroepen;2019 4e kwartaal;1245.0
740;Totaal;07 Technische beroepen;2019;1166.0
741;Totaal;07 Technische beroepen;2020 1e kwartaal;1258.0
742;Totaal;07 Technische beroepen;2020 2e kwartaal;1240.0
743;Totaal;07 Technische beroepen;2020 3e kwartaal;1195.0
744;Totaal;07 Technische beroepen;2020 4e kwartaal;1191.0
745;Totaal;07 Technische beroepen;2020;1167.0
746;Totaal;07 Technische beroepen;2021 1e kwartaal;
747;Totaal;07 Technische beroepen;2021 2e kwartaal;1209.0
748;Totaal;07 Technische beroepen;2021 3e kwartaal;1232.0
749;Totaal;07 Technische beroepen;2021 4e kwartaal;1216.0
750;Totaal;07 Technische beroepen;2022 1e kwartaal;1231.0
751;Totaal;07 Technische beroepen;2022 2e kwartaal;1264.0
752;Totaal;08 ICT beroepen;2003 2e kwartaal;260.0
753;Totaal;08 ICT beroepen;2003 3e kwartaal;260.0
754;Totaal;08 ICT beroepen;2003 4e kwartaal;255.0
755;Totaal;08 ICT beroepen;2004 1e kwartaal;241.0
756;Totaal;08 ICT beroepen;2004 2e kwartaal;249.0
757;Totaal;08 ICT beroepen;2004 3e kwartaal;248.0
758;Totaal;08 ICT beroepen;2004 4e kwartaal;254.0
759;Totaal;08 ICT beroepen;2004;246.0
760;Totaal;08 ICT beroepen;2005 1e kwartaal;262.0
761;Totaal;08 ICT beroepen;2005 2e kwartaal;263.0
762;Totaal;08 ICT beroepen;2005 3e kwartaal;259.0
763;Totaal;08 ICT beroepen;2005 4e kwartaal;257.0
764;Totaal;08 ICT beroepen;2005;259.0
765;Totaal;08 ICT beroepen;2006 1e kwartaal;248.0
766;Totaal;08 ICT beroepen;2006 2e kwartaal;250.0
767;Totaal;08 ICT beroepen;2006 3e kwartaal;256.0
768;Totaal;08 ICT beroepen;2006 4e kwartaal;252.0
769;Totaal;08 ICT beroepen;2006;244.0
770;Totaal;08 ICT beroepen;2007 1e kwartaal;245.0
771;Totaal;08 ICT beroepen;2007 2e kwartaal;250.0
772;Totaal;08 ICT beroepen;2007 3e kwartaal;254.0
773;Totaal;08 ICT beroepen;2007 4e kwartaal;259.0
774;Totaal;08 ICT beroepen;2007;245.0
775;Totaal;08 ICT beroepen;2008 1e kwartaal;267.0
776;Totaal;08 ICT beroepen;2008 2e kwartaal;267.0
