ID;RegioS;Perioden;TotaalGemeentelijkAfval_1;TotaalAfvalVanHuishoudens_2;HuishoudelijkRestafval_3;GrofHuishoudelijkRestafval_4;Verbouwingsrestafval_5;GFTAfval_6;OudPapierEnKarton_7;Verpakkingsglas_8;Textiel_9;KleinChemischAfvalKCA_10;MetalenVerpakkingenBlik_11;Drankenkartons_12;KunststofVerpakkingen_13;OverigeKunststoffen_14;Vloerbedekking_15;WitEnBruingoed_16;GrofTuinafval_17;BruikbaarHuisraad_18;Vlakglas_19;Metalen_20;Houtafval_21;SchoonPuin_22;AsbesthoudendAfval_23;Autobanden_24;SchoneGrond_25;BitumenhoudendeDakbedekking_26;OverigeAfvalcomponenten_27;TotaalAfvalVanHuishoudens_28;HuishoudelijkRestafval_29;GrofHuishoudelijkRestafval_30;Verbouwingsrestafval_31;GFTAfval_32;OudPapierEnKarton_33;Verpakkingsglas_34;Textiel_35;KleinChemischAfvalKCA_36;MetalenVerpakkingenBlik_37;Drankenkartons_38;KunststofVerpakkingen_39;OverigeKunststoffen_40;Vloerbedekking_41;WitEnBruingoed_42;GrofTuinafval_43;BruikbaarHuisraad_44;Vlakglas_45;Metalen_46;Houtafval_47;SchoonPuin_48;AsbesthoudendAfval_49;Autobanden_50;SchoneGrond_51;BitumenhoudendeDakbedekking_52;OverigeAfvalcomponenten_53;TotaalAfvalVanHuishoudens_54;HuishoudelijkRestafval_55;GrofHuishoudelijkRestafval_56;Verbouwingsrestafval_57;GFTAfval_58;OudPapierEnKarton_59;Verpakkingsglas_60;Textiel_61;KleinChemischAfvalKCA_62;MetalenVerpakkingenBlik_63;Drankenkartons_64;KunststofVerpakkingen_65;OverigeKunststoffen_66;Vloerbedekking_67;WitEnBruingoed_68;GrofTuinafval_69;BruikbaarHuisraad_70;Vlakglas_71;Metalen_72;Houtafval_73;SchoonPuin_74;AsbesthoudendAfval_75;Autobanden_76;SchoneGrond_77;BitumenhoudendeDakbedekking_78;OverigeAfvalcomponenten_79;TotaalReinigingsdienstenEnOverigAfv_80;Veegafval_81;RioolKolkenEnGemalenafval_82;Drijfafval_83;Groenafval_84;GemengdEvenementenafval_85;GemengdMarktafval_86;OverigReinigingsdienstenafval_87;KantoorWinkelEnDienstenafval_88;BouwEnSloopafval_89;KleinGevaarlijkAfval_90;TotaalGemeentelijkAfval_91;TotaalAfvalVanHuishoudens_92;HuishoudelijkRestafval_93;GrofHuishoudelijkRestafval_94;Verbouwingsrestafval_95;GFTAfval_96;OudPapierEnKarton_97;Verpakkingsglas_98;Textiel_99;KleinChemischAfvalKCA_100;MetalenVerpakkingenBlik_101;Drankenkartons_102;KunststofVerpakkingen_103;OverigeKunststoffen_104;Vloerbedekking_105;WitEnBruingoed_106;GrofTuinafval_107;BruikbaarHuisraad_108;Vlakglas_109;Metalen_110;Houtafval_111;SchoonPuin_112;AsbesthoudendAfval_113;Autobanden_114;SchoneGrond_115;BitumenhoudendeDakbedekking_116;OverigeAfvalcomponenten_117;TotaalReinigingsdienstenEnOverigAfv_118;Veegafval_119;RioolKolkenEnGemalenafval_120;Drijfafval_121;Groenafval_122;GemengdEvenementenafval_123;GemengdMarktafval_124;OverigReinigingsdienstenafval_125;KantoorWinkelEnDienstenafval_126;BouwEnSloopafval_127;KleinGevaarlijkAfval_128;FijnHuishoudelijkAfval_129;GrofHuishoudelijkAfval_130;DienstEigenGemeente_131;GemeenschappelijkeRegeling_132;Kringloopbedrijf_133;ParticuliereInzamelaar_134;OverigeInzamelaars_135;DienstEigenGemeente_136;GemeenschappelijkeRegeling_137;Kringloopbedrijf_138;ParticuliereInzamelaar_139;OverigeInzamelaars_140;TotaalHuishoudelijkAfval_141;FijnHuishoudelijkAfval_142;GrofHuishoudelijkAfval_143;Hergebruik_144;Composteren_145;ScheidenAchteraf_146;Verbranden_147;Storten_148;Hergebruik_149;Composteren_150;ScheidenAchteraf_151;Verbranden_152;Storten_153;Hergebruik_154;Composteren_155;ScheidenAchteraf_156;Verbranden_157;Storten_158;Hergebruik_159;Composteren_160;ScheidenAchteraf_161;Verbranden_162;Storten_163;Hergebruik_164;Composteren_165;ScheidenAchteraf_166;Verbranden_167;Storten_168;GemeentenInPopulatie_169;GemeentenInTelling_170;InwonersInPopulatie_171;InwonersInTelling_172
322;Zeeland;1993;221;180;133;16;3;0;18;7;0;1;0;;0;;;0;0;;;0;0.0;1;;;;;0;165;133;16;0.0;0;13;1;0;0;0;;0;;;0;0.0;;;0;0.0;0.0;;;;;0;15;0.0;0;3;0.0;5;6;0;0;0;;0;;;0;0;;;0;0.0;1;;;;;0;41;6;2;0;14;;1;;17;1;0;611;499;369;44;8;0;50;20;1.3;1.5;0.2;;0.1;;;0.7;0;;;0;0.0;3;;;;;0;112;16;6;1;38;;3;;47;2;0.4;89;11;;;;;;;;;;;16;17;8;;;;;;;;;;;;;;;;;;;;;;;;;;30;100;361;100
323;Zeeland;1994;241;190;130;13;8;7;21;7;1;0;0;;0;;;0;1;;;0;;2;;;;;0;166;130;13;0.0;7;15;0;0;0;0;;0;;;0;0.0;;;0;;0.0;;;;;0;24;0.0;0;8;0.0;6;7;0;0;0;;0;;;0;1;;;0;;2;;;;;0;50;10;4;0;14;;1;;20;2;0;662;524;357;37;21;18;58;19;1.9;1.3;0.2;;0.0;;;0.8;2;;;1;;6;;;;;0;139;26;11;0;38;;2;;56;5;0.2;87;13;;;;;;;;;;;21;22;14;;;;;;;;;;;;;;;;;;;;;;;;;;30;97;364;99
324;Zeeland;1995;223;190;78;21;2;44;23;7;1;1;0;0.0;0;;;0;5;0.0;0.0;1;0.0;6;0.0;;;;0;165;78;21;0.0;44;20;0;0;0;0;0.0;0;;;0;1.0;0.0;0.0;0;0.0;0.0;0.0;;;;0;25;0.0;0;2;0.0;3;7;0;0;0;0.0;0;;;0;4;0.0;0.0;1;0.0;6;0.0;;;;0;33;7;3;0;10;;0;;11;0;0;610;520;213;59;6;120;63;20;1.7;1.5;0.3;0.0;0.1;;;0.8;14;0.0;0.0;2;0.0;18;1.0;;;;0;90;19;9;0;28;;1;;31;1;0.1;81;19;;;;;;;;;;;47;49;35;;;;;;;;;;;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;100.0;;;;;;27;96;366;99
325;Zeeland;1996;235;205;86;21;3;44;27;8;1;0;0;0.0;0;;;0;5;0.0;0.0;1;0.0;8;1.0;;;;0;174;86;21;0.0;44;21;1;0;0;0;0.0;0;;;0;1.0;0.0;0.0;0;0.0;0.0;0.0;;;;0;30;0.0;0;3;0.0;5;7;0;0;0;0.0;0;;;0;4;0.0;0.0;1;0.0;8;1.0;;;;0;30;7;3;0;8;;1;;10;1;0;640;557;234;57;9;120;72;21;2.4;1.3;0.3;0.0;0.1;;;0.8;13;0.0;0.0;2;0.0;21;1.4;;;;0;83;20;8;0;23;;2;;27;2;0.3;81;19;63.0;17.0;;19.0;;60.0;20.0;;20.0;;46;48;38;;;;;;;;;;;0.0;0.0;0.0;8.0;92.0;0.0;0.0;0.0;2.0;98.0;;;;;;27;100;367;100
326;Zeeland;1997;259;223;88;26;1;45;29;8;1;1;0;0.0;0;;;0;5;0.0;0.0;1;7.0;10;0.0;;;;2;181;88;26;0.0;45;21;0;0;0;0;0.0;0;;;0;1.0;0.0;0.0;0;0.0;0.0;0.0;;;;0;42;0.0;0;1;0.0;9;8;0;0;0;0.0;0;;;0;4;0.0;0.0;1;7.0;10;0.0;;;;2;36;7;3;0;14;;2;;11;0;0;703;605;239;69;3;121;80;21;2.1;1.4;1.0;0.0;0.1;;;1.2;12;0.0;0.1;3;19.0;26;0.8;;;;5;98;18;8;0;37;;5;;29;1;0.1;77;23;74.0;0.0;;26.0;;64.0;0.0;;36.0;;49;49;49;;;;;;;;;;;0.0;0.0;0.0;37.0;63.0;0.0;0.0;0.0;39.0;61.0;;;;;;17;94;368;97
327;Zeeland;1998;267;235;89;25;1;45;29;8;1;1;0;0.0;0;;;1;7;0.0;0.0;2;5.0;17;1.0;0.0;;;4;176;89;18;0.0;45;21;0;0;0;0;0.0;0;;;0;1.0;0.0;0.0;0;0.0;0.0;0.0;0.0;;;0;59;0.0;7;1;0.0;7;8;0;0;0;0.0;0;;;1;6;0.0;0.0;2;5.0;17;1.0;0.0;;;4;32;7;2;0;11;;1;;10;0;0;721;636;241;69;2;122;77;22;2.0;1.5;0.3;0.0;0.1;;;2.3;18;0.6;0.3;5;14.0;46;1.4;0.0;;;12;85;19;6;0;30;;2;;27;0;0.1;73;27;74.0;1.0;;25.0;;65.0;12.0;;23.0;;51;48;58;;;;;;;;;;;0.0;0.0;0.0;20.0;80.0;0.0;0.0;0.0;24.0;76.0;;;;;;17;94;370;97
328;Zeeland;1999;279;254;96;23;2;45;33;8;1;1;0;0.0;0;;0.0;1;9;0.0;0.0;2;8.0;19;1.0;0.0;6.0;0.0;0;173;96;7;0.0;45;23;0;0;0;0;0.0;0;;0.0;0;1.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;81;0.0;15;2;0.0;10;8;1;1;0;0.0;0;;0.0;1;8;0.0;0.0;2;8.0;19;1.0;0.0;6.0;0.0;0;25;8;3;0;8;0.0;0;;6;0;0;753;686;260;61;4;120;88;21;2.6;1.8;0.2;0.0;0.1;;0.0;3.1;24;0.0;0.3;7;20.0;53;1.5;0.1;17.0;0.5;0;67;20;8;0;22;0.0;1;;16;0;0.0;72;28;72.0;0.0;0.0;28.0;0.0;70.0;0.0;0.0;30.0;0.0;53;47;66;29.0;21.0;2.0;17.0;31.0;31.0;21.0;1.0;17.0;30.0;0.0;0.0;0.0;37.0;63.0;0.0;0.0;0.0;33.0;67.0;3.0;29.0;9.0;16.0;43.0;17;100;371;100
329;Zeeland;2000;301;273;98;25;2;47;30;8;1;1;0;0.0;0;;0.0;2;13;0.0;0.0;3;11.0;24;1.0;0.0;8.0;0.0;0;175;98;5;0.0;47;22;0;0;0;0;0.0;0;;0.0;0;1.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;98;0.0;20;2;0.0;8;8;1;1;0;0.0;0;;0.0;1;12;0.0;0.0;3;11.0;24;1.0;0.0;8.0;0.0;0;28;8;3;0;12;0.0;0;0.0;5;0;0;809;735;265;67;4;127;81;21;2.4;1.6;0.1;0.0;0.0;;0.0;4.2;35;0.0;1.1;8;28.0;65;1.5;0.1;21.0;0.4;0;74;21;7;0;31;0.0;1;0.0;14;1;0.0;68;32;71.0;0.0;0.0;29.0;0.0;77.0;0.0;0.0;23.0;0.0;54;47;70;30.0;23.0;2.0;12.0;34.0;33.0;21.0;0.0;11.0;34.0;0.0;0.0;0.0;25.0;75.0;0.0;0.0;0.0;25.0;75.0;1.0;42.0;13.0;12.0;32.0;17;100;372;100
330;Zeeland;2001;297;270;98;21;4;44;30;8;1;1;0;0.0;0;;0.0;2;13;0.0;1.0;4;11.0;24;1.0;0.0;9.0;0.0;0;167;95;6;0.0;44;21;0;0;0;0;0.0;0;;0.0;0;1.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;102;3.0;14;4;0.0;9;8;1;1;0;0.0;0;;0.0;2;12;0.0;1.0;4;11.0;24;1.0;0.0;9.0;0.0;0;27;8;3;0;10;0.0;0;1.0;5;0;0;792;719;260;55;10;118;79;21;2.8;1.8;0.0;0.0;0.0;;0.0;5.4;33;0.1;1.4;11;30.0;64;1.5;0.0;24.0;0.0;0;72;21;8;0;28;0.0;1;1.0;13;1;0.0;67;33;74.0;0.0;0.0;26.0;0.0;84.0;0.0;0.0;16.0;0.0;55;46;72;30.0;22.0;2.0;13.0;33.0;33.0;21.0;0.0;12.0;33.0;0.0;0.0;0.0;26.0;74.0;0.0;0.0;0.0;26.0;74.0;4.0;35.0;14.0;23.0;24.0;17;94;375;95
331;Zeeland;2002;305;278;100;23;4;45;31;8;1;1;0;0.0;0;;0.0;2;13;0.0;0.0;3;12.0;25;1.0;0.0;9.0;0.0;0;174;99;5;0.0;45;22;0;0;0;0;0.0;0;;0.0;0;1.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;104;1.0;18;4;0.0;9;8;1;1;0;0.0;0;;0.0;2;12;0.0;0.0;3;11.0;25;1.0;0.0;9.0;0.0;0;27;8;3;0;11;0.0;0;1.0;4;0;0;808;737;265;61;11;121;81;21;2.3;1.5;0.0;0.0;0.0;;0.0;5.8;36;0.1;1.3;8;31.0;67;1.4;0.0;25.0;0.0;0;71;21;7;0;28;0.0;1;1.0;11;0;0.0;67;33;69.0;5.0;0.0;26.0;0.0;83.0;0.0;0.0;17.0;0.0;54;46;71;30.0;23.0;3.0;14.0;31.0;33.0;21.0;1.0;14.0;31.0;0.0;0.0;0.0;31.0;69.0;0.0;0.0;0.0;31.0;69.0;0.0;40.0;22.0;8.0;30.0;17;94;377;97
332;Zeeland;2003;301;276;99;19;5;44;28;8;1;1;0;0.0;0;;0.0;2;15;0.0;0.0;3;12.0;24;1.0;0.0;15.0;0.0;0;167;98;4;0.0;44;20;0;0;0;0;0.0;0;;0.0;0;1.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;110;2.0;15;5;0.0;8;8;1;1;0;0.0;0;;0.0;2;14;0.0;0.0;3;12.0;24;1.0;0.0;15.0;0.0;0;25;8;3;0;10;0.0;0;1.0;2;0;0;796;731;262;51;12;116;74;22;2.1;1.5;0.0;0.0;0.0;;0.0;5.7;39;0.0;1.2;8;31.0;64;1.6;0.0;39.0;0.0;0;66;21;9;0;27;0.0;1;3.0;5;0;0.0;65;35;62.0;4.0;0.0;33.0;0.0;70.0;0.0;0.0;30.0;0.0;55;45;75;31.0;23.0;16.0;25.0;5.0;34.0;21.0;17.0;27.0;2.0;0.0;0.0;33.0;66.0;1.0;0.0;0.0;46.0;37.0;16.0;0.0;42.0;14.0;12.0;32.0;13;100;378;100
333;Zeeland;2004;305;279;98;19;3;47;29;9;1;1;0;0.0;0;;0.0;2;17;0.0;0.0;3;12.0;26;0.0;0.0;10.0;0.0;0;170;96;4;0.0;47;20;0;0;0;0;0.0;0;;0.0;0;1.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;109;2.0;15;3;0.0;8;9;1;0;0;0.0;0;;0.0;2;16;0.0;0.0;3;12.0;26;0.0;0.0;10.0;0.0;0;26;7;3;0;12;0.0;0;1.0;2;0;0;804;735;259;51;9;125;76;23;2.1;1.4;0.2;0.0;0.0;;0.0;5.3;46;0.1;1.2;8;32.0;67;1.3;0.0;26.0;0.0;0;69;19;8;0;33;0.0;1;3.0;6;0;0.0;66;34;68.0;6.0;0.0;26.0;0.0;64.0;2.0;0.0;30.0;4.0;57;47;76;30.0;25.0;11.0;31.0;3.0;33.0;23.0;11.0;32.0;1.0;0.0;0.0;20.0;80.0;0.0;0.0;0.0;41.0;49.0;10.0;0.0;48.0;14.0;16.0;22.0;13;92;379;94
334;Zeeland;2005;307;278;97;17;8;46;30;9;1;1;0;0.0;0;;0.0;2;15;0.0;0.0;3;13.0;25;1.0;0.0;10.0;0.0;0;169;97;3;0.0;46;22;0;0;0;0;0.0;0;;0.0;0;1.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;109;0.0;14;8;0.0;8;8;1;1;0;0.0;0;;0.0;2;14;0.0;0.0;3;13.0;25;1.0;0.0;10.0;0.0;0;29;8;3;0;14;0.0;0;1.0;3;0;0;807;732;256;46;22;120;79;22;3.0;1.9;0.0;0.0;0.0;;0.0;6.2;39;0.1;0.7;8;35.0;66;1.3;0.0;27.0;0.0;0;75;20;8;0;36;0.0;0;2.0;9;0;0.0;66;34;68.0;0.0;0.0;32.0;0.0;73.0;0.0;0.0;27.0;0.0;56;47;73;31.0;24.0;10.0;28.0;7.0;34.0;22.0;9.0;29.0;7.0;0.0;0.0;15.0;75.0;10.0;0.0;0.0;40.0;45.0;15.0;0.0;48.0;27.0;12.0;14.0;13;92;380;94
335;Zeeland;2006;303;275;96;18;4;44;31;9;1;1;0;0.0;0;;0.0;2;15;0.0;1.0;3;14.0;25;0.0;0.0;10.0;0.0;0;169;96;3;0.0;44;25;0;0;0;0;0.0;0;;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;106;0.0;16;4;0.0;7;9;1;1;0;0.0;0;;0.0;2;14;0.0;1.0;3;14.0;25;0.0;0.0;10.0;0.0;0;28;7;3;0;15;0.0;0;0.0;2;0;0;796;723;253;48;12;116;83;24;3.1;1.5;0.0;0.0;0.0;;0.0;5.2;39;0.1;1.3;8;37.0;65;1.2;0.0;25.0;0.1;0;73;19;8;0;39;0.0;0;1.0;7;0;0.0;66;34;68.0;0.0;0.0;32.0;0.0;80.0;0.0;0.0;20.0;0.0;57;47;75;31.0;24.0;10.0;28.0;7.0;35.0;21.0;8.0;29.0;7.0;0.0;0.0;12.0;73.0;15.0;0.0;0.0;37.0;45.0;18.0;0.0;53.0;22.0;15.0;10.0;13;92;380;94
336;Zeeland;2007;316;286;97;19;4;45;33;9;1;1;0;0.0;0;0.0;0.0;3;16;0.0;1.0;3;14.0;27;1.0;0.0;12.0;0.0;0;171;97;2;0.0;45;25;0;0;0;0;0.0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;116;0.0;17;4;0.0;7;9;1;1;0;0.0;0;0.0;0.0;2;16;0.0;1.0;3;14.0;27;1.0;0.0;12.0;0.0;0;29;7;3;0;14;0.0;0;1.0;5;0;0;830;753;255;50;11;119;86;25;2.9;1.5;0.0;0.0;0.0;0.0;0.0;7.0;43;0.1;1.4;8;38.0;71;1.4;0.0;32.0;0.0;1;77;19;7;0;36;0.0;0;1.0;13;0;0.0;65;35;64.0;10.0;0.0;26.0;0.0;72.0;1.0;0.0;27.0;0.0;58;48;77;33.0;24.0;7.0;31.0;5.0;36.0;21.0;6.0;32.0;4.0;0.0;0.0;10.0;80.0;10.0;0.0;0.0;19.0;68.0;13.0;0.0;47.0;19.0;22.0;12.0;13;92;380;94
337;Zeeland;2008;309;277;94;19;3;43;32;9;1;1;0;0.0;0;0.0;0.0;3;16;0.0;0.0;3;14.0;27;0.0;0.0;10.0;0.0;1;165;94;2;0.0;43;25;0;0;0;0;0.0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;113;0.0;17;3;0.0;8;9;1;1;0;0.0;0;0.0;0.0;3;16;0.0;0.0;3;14.0;27;0.0;0.0;10.0;0.0;1;32;8;3;0;16;0.0;0;1.0;5;0;0;813;729;246;50;9;113;85;23;3.1;1.5;0.0;0.0;0.1;0.0;0.1;7.9;42;0.2;1.3;8;37.0;71;1.0;0.1;26.0;0.1;2;84;20;8;0;41;0.0;0;2.0;13;0;0.0;65;35;68.0;12.0;0.0;20.0;0.0;78.0;6.0;0.0;16.0;0.0;58;48;77;33.0;24.0;10.0;30.0;3.0;36.0;21.0;8.0;32.0;3.0;0.0;0.0;10.0;85.0;5.0;0.0;0.0;50.0;40.0;10.0;0.0;50.0;31.0;16.0;3.0;13;85;381;87
338;Zeeland;2009;308;282;94;18;5;44;30;8;1;1;0;0.0;0;0.0;0.0;3;17;0.0;0.0;3;15.0;30;0.0;0.0;11.0;0.0;1;163;94;2;0.0;44;22;0;0;0;0;0.0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;119;0.0;17;5;0.0;8;8;1;1;0;0.0;0;0.0;0.0;3;17;0.0;0.0;3;15.0;30;0.0;0.0;11.0;0.0;1;27;7;3;0;14;0.0;0;1.0;3;0;0;810;740;247;48;13;115;80;22;2.6;1.4;0.0;0.0;0.7;0.0;0.0;8.5;45;0.0;1.3;8;38.0;79;1.0;0.0;28.0;0.0;2;70;17;7;1;35;0.0;0;2.0;7;0;0.2;63;37;67.0;10.0;0.0;23.0;0.0;82.0;3.0;0.0;15.0;0.0;58;47;78;34.0;23.0;11.0;31.0;1.0;38.0;21.0;9.0;32.0;0.0;0.0;0.0;12.0;88.0;0.0;0.0;0.0;56.0;44.0;0.0;0.0;51.0;32.0;12.0;5.0;13;100;381;100
339;Zeeland;2010;306;280;94;18;4;41;32;9;1;0;0;0.0;2;0.0;0.0;3;17;0.0;1.0;3;15.0;29;0.0;0.0;11.0;0.0;1;162;94;2;0.0;41;23;0;0;0;0;0.0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;118;0.0;17;4;0.0;8;9;1;0;0;0.0;2;0.0;0.0;3;16;0.0;1.0;3;15.0;29;0.0;0.0;11.0;0.0;1;26;6;2;0;13;0.0;0;1.0;4;0;0;801;734;246;48;9;108;83;22;3.2;1.3;0.0;0.0;5.2;0.0;0.0;8.5;44;1.1;1.4;7;38.0;76;1.0;0.0;29.0;0.0;3;67;16;5;0;33;1.0;0;2.0;9;0;0.0;64;36;63.0;3.0;0.0;34.0;0.0;74.0;1.0;0.0;25.0;0.0;59;47;78;35.0;23.0;10.0;32.0;0.0;38.0;21.0;9.0;33.0;0.0;0.0;0.0;12.0;88.0;0.0;0.0;0.0;49.0;51.0;0.0;4.0;46.0;28.0;18.0;4.0;13;100;381;100
340;Zeeland;2011;312;285;93;19;5;42;31;9;1;1;0;0.0;2;0.0;0.0;3;17;0.0;1.0;3;15.0;30;0.0;0.0;12.0;0.0;1;162;93;2;0.0;42;22;0;0;0;0;0.0;1;0.0;0.0;0;1.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;123;0.0;17;5;0.0;8;9;1;1;0;0.0;2;0.0;0.0;3;17;0.0;1.0;3;15.0;30;0.0;0.0;12.0;0.0;1;27;6;3;0;14;0.0;0;1.0;4;0;0;818;746;245;49;12;110;81;22;2.8;1.5;0.0;0.0;5.9;0.0;0.0;8.5;45;0.4;1.5;8;40.0;79;1.1;0.0;31.0;0.0;3;72;15;7;0;38;0.0;0;2.0;10;0;0.0;63;37;63.0;3.0;0.0;34.0;0.0;72.0;0.0;0.0;28.0;0.0;59;48;78;35.0;24.0;8.0;33.0;1.0;38.0;21.0;6.0;35.0;0.0;0.0;0.0;10.0;90.0;0.0;0.0;0.0;27.0;73.0;0.0;0.0;53.0;26.0;15.0;7.0;13;100;382;100
341;Zeeland;2012;303;276;93;15;6;42;29;9;1;1;0;0.0;2;0.0;0.0;3;19;0.0;0.0;2;13.0;30;0.0;0.0;10.0;0.0;1;161;93;2;0.0;42;23;0;0;0;0;0.0;1;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;115;0.0;13;6;0.0;6;9;1;1;0;0.0;2;0.0;0.0;3;18;0.0;0.0;2;13.0;30;0.0;0.0;10.0;0.0;1;27;6;3;0;14;0.0;0;1.0;4;0;0;794;724;244;39;16;109;76;22;3.2;1.6;0.0;0.0;6.1;0.0;0.0;7.6;50;0.4;1.3;6;35.0;78;1.1;0.0;25.0;0.0;4;70;16;7;0;36;0.0;0;2.0;10;0;0.0;64;36;63.0;0.0;0.0;37.0;0.0;71.0;0.0;0.0;29.0;0.0;59;47;79;34.0;24.0;4.0;37.0;1.0;37.0;21.0;1.0;39.0;1.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;3.0;97.0;0.0;4.0;46.0;28.0;17.0;5.0;13;100;381;100
342;Zeeland;2013;287;262;91;14;6;39;27;8;1;1;0;0.0;2;0.0;0.0;3;18;0.0;1.0;2;12.0;25;0.0;0.0;9.0;0.0;1;156;91;2;0.0;39;21;0;0;0;0;0.0;0;0.0;0.0;0;1.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;107;0.0;13;6;0.0;6;8;1;1;0;0.0;2;0.0;0.0;3;17;0.0;1.0;2;12.0;25;0.0;0.0;9.0;0.0;1;24;5;2;0;13;0.0;0;1.0;3;0;0;753;689;240;37;15;104;72;22;3.5;1.4;0.0;0.0;6.3;0.0;0.0;7.3;47;0.3;1.3;6;32.0;65;1.0;0.0;24.0;0.0;3;64;14;6;0;35;0.0;0;2.0;7;0;0.0;65;35;;;;;;;;;;;58;47;78;32.0;25.0;2.0;38.0;3.0;35.0;22.0;1.0;40.0;2.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;10.0;90.0;0.0;0.0;55.0;19.0;17.0;10.0;13;100;381;100
343;Zeeland;2014;294;268;90;15;5;43;27;8;1;1;0;0.0;3;0.0;0.0;3;19;0.0;1.0;2;13.0;26;0.0;0.0;10.0;0.0;1;158;90;2;0.0;43;21;0;0;0;0;0.0;0;0.0;0.0;0;1.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;110;0.0;13;5;0.0;6;8;1;1;0;0.0;2;0.0;0.0;3;18;0.0;1.0;2;13.0;26;0.0;0.0;10.0;0.0;1;26;6;2;0;14;0.0;0;0.0;4;0;0;773;704;237;38;14;113;71;21;3.7;1.4;0.1;0.0;6.8;0.3;0.0;7.2;50;0.3;1.4;6;33.0;68;1.0;0.0;26.0;0.0;3;69;15;6;0;37;0.0;0;1.0;10;0;0.0;64;36;;;;;;;;;;;59;48;79;33.0;26.0;3.0;36.0;3.0;35.0;23.0;0.0;39.0;2.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;6.0;92.0;0.0;4.0;54.0;25.0;8.0;9.0;13;85;381;81
344;Zeeland;2015;291;265;89;14;5;42;27;8;1;1;0;0.0;2;0.0;0.0;3;19;0.0;1.0;2;13.0;26;0.0;0.0;9.0;0.0;2;156;89;1;0.0;42;22;0;0;0;0;0.0;0;0.0;0.0;0;1.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;109;0.0;12;5;0.0;6;8;1;1;0;0.0;2;0.0;0.0;3;18;0.0;1.0;2;13.0;26;0.0;0.0;9.0;0.0;2;26;5;2;0;15;0.0;0;0.0;4;0;0;765;696;233;36;14;110;71;22;3.9;1.4;0.0;0.0;6.2;0.5;0.0;7.2;49;0.3;1.4;6;35.0;68;1.0;0.0;24.0;0.0;3;69;13;6;0;39;0.0;0;1.0;10;0;0.0;64;36;;;;;;;;;;;59;48;80;;;;;;;;;;;;;;;;;;;;;;;;;;13;69;381;55
345;Noord-Brabant;1993;1318;1069;614;103;21;102;108;42;4;4;1;;0;;;1;15;;;5;1.0;47;;;;;2;898;614;99;0.0;102;76;0;2;2;0;;0;;;1;0.0;;;0;0.0;0.0;;;;;1;171;0.0;4;21;0.0;31;41;2;3;0;;0;;;0;15;;;5;1.0;47;;;;;0;248;55;17;4;126;;13;;28;5;0;587;477;274;46;9;45;48;19;1.6;1.9;0.3;;0.0;;;0.6;7;;;2;1.0;21;;;;;1;111;24;7;2;56;;6;;13;2;0.1;82;18;;;;;;;;;;;31;30;36;;;;;;;;;;;;;;;;;;;;;;;;;;130;82;2244;89
346;Noord-Brabant;1994;1328;1101;484;108;25;228;120;43;5;4;0;;0;;;2;24;;;6;;50;;;;;2;918;484;106;0.0;228;91;1;2;2;0;;0;;;2;0.0;;;0;;0.0;;;;;2;183;0.0;2;25;0.0;29;42;3;2;0;;0;;;1;24;;;6;;50;;;;;0;227;55;17;4;110;;12;;22;6;0;587;487;214;48;11;101;53;19;2.3;1.8;0.1;;0.0;;;1.0;11;;;3;;22;;;;;1;100;24;8;2;49;;5;;10;3;0.1;80;20;;;;;;;;;;;44;45;39;;;;;;;;;;;;;;;;;;;;;;;;;;120;93;2260;97
