ID;BalanceSheetItemsMunicipalities;Regions;Periods;BalanceSheetItemsYearEndInMlnEuro_1;BalanceSheetYearEndInEuroInhabit_2
1878;A1 - Fixed assets;Twente (CR);2022;2143.0;3380.0
1879;A1 - Fixed assets;Twente (CR);2023;2184.0;3418.0
1880;A1 - Fixed assets;Veluwe (CR);2004;;
1881;A1 - Fixed assets;Veluwe (CR);2005;;
1882;A1 - Fixed assets;Veluwe (CR);2006;;
1883;A1 - Fixed assets;Veluwe (CR);2007;1651.0;2553.0
1884;A1 - Fixed assets;Veluwe (CR);2008;1706.0;2631.0
1885;A1 - Fixed assets;Veluwe (CR);2009;1888.0;2900.0
1886;A1 - Fixed assets;Veluwe (CR);2010;1928.0;2946.0
1887;A1 - Fixed assets;Veluwe (CR);2011;1953.0;2975.0
1888;A1 - Fixed assets;Veluwe (CR);2012;1935.0;2935.0
1889;A1 - Fixed assets;Veluwe (CR);2013;1878.0;2837.0
1890;A1 - Fixed assets;Veluwe (CR);2014;1877.0;2827.0
1891;A1 - Fixed assets;Veluwe (CR);2015;1818.0;2722.0
1892;A1 - Fixed assets;Veluwe (CR);2016;1900.0;2827.0
1893;A1 - Fixed assets;Veluwe (CR);2017;1901.0;2805.0
1894;A1 - Fixed assets;Veluwe (CR);2018;2013.0;2946.0
1895;A1 - Fixed assets;Veluwe (CR);2019;2096.0;3043.0
1896;A1 - Fixed assets;Veluwe (CR);2020;2136.0;3071.0
1897;A1 - Fixed assets;Veluwe (CR);2021;2222.0;3169.0
1898;A1 - Fixed assets;Veluwe (CR);2022;2336.0;3305.0
1899;A1 - Fixed assets;Veluwe (CR);2023;2501.0;3493.0
1900;A1 - Fixed assets;Achterhoek (CR);2004;;
1901;A1 - Fixed assets;Achterhoek (CR);2005;;
1902;A1 - Fixed assets;Achterhoek (CR);2006;;
1903;A1 - Fixed assets;Achterhoek (CR);2007;1005.0;2501.0
1904;A1 - Fixed assets;Achterhoek (CR);2008;1073.0;2670.0
1905;A1 - Fixed assets;Achterhoek (CR);2009;1321.0;3285.0
1906;A1 - Fixed assets;Achterhoek (CR);2010;1358.0;3379.0
1907;A1 - Fixed assets;Achterhoek (CR);2011;1344.0;3346.0
1908;A1 - Fixed assets;Achterhoek (CR);2012;1328.0;3307.0
1909;A1 - Fixed assets;Achterhoek (CR);2013;1327.0;3312.0
1910;A1 - Fixed assets;Achterhoek (CR);2014;1337.0;3346.0
1911;A1 - Fixed assets;Achterhoek (CR);2015;1280.0;3211.0
1912;A1 - Fixed assets;Achterhoek (CR);2016;1328.0;3326.0
1913;A1 - Fixed assets;Achterhoek (CR);2017;1333.0;3334.0
1914;A1 - Fixed assets;Achterhoek (CR);2018;1324.0;3307.0
1915;A1 - Fixed assets;Achterhoek (CR);2019;1331.0;3322.0
1916;A1 - Fixed assets;Achterhoek (CR);2020;1335.0;3328.0
1917;A1 - Fixed assets;Achterhoek (CR);2021;1360.0;3381.0
1918;A1 - Fixed assets;Achterhoek (CR);2022;1387.0;3439.0
1919;A1 - Fixed assets;Achterhoek (CR);2023;1418.0;3490.0
1920;A1 - Fixed assets;Arnhem/Nijmegen (CR);2004;;
1921;A1 - Fixed assets;Arnhem/Nijmegen (CR);2005;;
1922;A1 - Fixed assets;Arnhem/Nijmegen (CR);2006;;
1923;A1 - Fixed assets;Arnhem/Nijmegen (CR);2007;2382.0;3416.0
1924;A1 - Fixed assets;Arnhem/Nijmegen (CR);2008;2374.0;3392.0
1925;A1 - Fixed assets;Arnhem/Nijmegen (CR);2009;2452.0;3484.0
1926;A1 - Fixed assets;Arnhem/Nijmegen (CR);2010;2506.0;3541.0
1927;A1 - Fixed assets;Arnhem/Nijmegen (CR);2011;2316.0;3255.0
1928;A1 - Fixed assets;Arnhem/Nijmegen (CR);2012;2293.0;3211.0
1929;A1 - Fixed assets;Arnhem/Nijmegen (CR);2013;2361.0;3296.0
1930;A1 - Fixed assets;Arnhem/Nijmegen (CR);2014;2424.0;3372.0
1931;A1 - Fixed assets;Arnhem/Nijmegen (CR);2015;2294.0;3175.0
1932;A1 - Fixed assets;Arnhem/Nijmegen (CR);2016;2294.0;3160.0
1933;A1 - Fixed assets;Arnhem/Nijmegen (CR);2017;2270.0;3108.0
1934;A1 - Fixed assets;Arnhem/Nijmegen (CR);2018;2282.0;3104.0
1935;A1 - Fixed assets;Arnhem/Nijmegen (CR);2019;2338.0;3166.0
1936;A1 - Fixed assets;Arnhem/Nijmegen (CR);2020;2364.0;3183.0
1937;A1 - Fixed assets;Arnhem/Nijmegen (CR);2021;2384.0;3201.0
1938;A1 - Fixed assets;Arnhem/Nijmegen (CR);2022;2395.0;3197.0
1939;A1 - Fixed assets;Arnhem/Nijmegen (CR);2023;2496.0;3298.0
1940;A1 - Fixed assets;Zuidwest-Gelderland (CR);2004;;
1941;A1 - Fixed assets;Zuidwest-Gelderland (CR);2005;;
1942;A1 - Fixed assets;Zuidwest-Gelderland (CR);2006;;
1943;A1 - Fixed assets;Zuidwest-Gelderland (CR);2007;514.0;2205.0
1944;A1 - Fixed assets;Zuidwest-Gelderland (CR);2008;530.0;2265.0
1945;A1 - Fixed assets;Zuidwest-Gelderland (CR);2009;545.0;2328.0
1946;A1 - Fixed assets;Zuidwest-Gelderland (CR);2010;557.0;2373.0
1947;A1 - Fixed assets;Zuidwest-Gelderland (CR);2011;574.0;2440.0
1948;A1 - Fixed assets;Zuidwest-Gelderland (CR);2012;592.0;2507.0
1949;A1 - Fixed assets;Zuidwest-Gelderland (CR);2013;578.0;2444.0
1950;A1 - Fixed assets;Zuidwest-Gelderland (CR);2014;590.0;2490.0
1951;A1 - Fixed assets;Zuidwest-Gelderland (CR);2015;603.0;2540.0
1952;A1 - Fixed assets;Zuidwest-Gelderland (CR);2016;612.0;2567.0
1953;A1 - Fixed assets;Zuidwest-Gelderland (CR);2017;627.0;2613.0
1954;A1 - Fixed assets;Zuidwest-Gelderland (CR);2018;644.0;2669.0
1955;A1 - Fixed assets;Zuidwest-Gelderland (CR);2019;630.0;2580.0
1956;A1 - Fixed assets;Zuidwest-Gelderland (CR);2020;664.0;2692.0
1957;A1 - Fixed assets;Zuidwest-Gelderland (CR);2021;690.0;2776.0
1958;A1 - Fixed assets;Zuidwest-Gelderland (CR);2022;724.0;2884.0
1959;A1 - Fixed assets;Zuidwest-Gelderland (CR);2023;778.0;3057.0
1960;A1 - Fixed assets;Utrecht (CR);2004;;
1961;A1 - Fixed assets;Utrecht (CR);2005;;
1962;A1 - Fixed assets;Utrecht (CR);2006;;
1963;A1 - Fixed assets;Utrecht (CR);2007;3455.0;2902.0
1964;A1 - Fixed assets;Utrecht (CR);2008;3606.0;3002.0
1965;A1 - Fixed assets;Utrecht (CR);2009;3774.0;3116.0
1966;A1 - Fixed assets;Utrecht (CR);2010;3850.0;3153.0
1967;A1 - Fixed assets;Utrecht (CR);2011;4001.0;3256.0
1968;A1 - Fixed assets;Utrecht (CR);2012;4269.0;3451.0
1969;A1 - Fixed assets;Utrecht (CR);2013;4240.0;3405.0
1970;A1 - Fixed assets;Utrecht (CR);2014;4261.0;3398.0
1971;A1 - Fixed assets;Utrecht (CR);2015;4279.0;3387.0
1972;A1 - Fixed assets;Utrecht (CR);2016;4287.0;3366.0
1973;A1 - Fixed assets;Utrecht (CR);2017;4302.0;3349.0
1974;A1 - Fixed assets;Utrecht (CR);2018;4412.0;3406.0
1975;A1 - Fixed assets;Utrecht (CR);2019;4585.0;3416.0
1976;A1 - Fixed assets;Utrecht (CR);2020;4732.0;3493.0
1977;A1 - Fixed assets;Utrecht (CR);2021;4809.0;3533.0
1978;A1 - Fixed assets;Utrecht (CR);2022;4988.0;3641.0
1979;A1 - Fixed assets;Utrecht (CR);2023;5224.0;3765.0
1980;A1 - Fixed assets;Kop van Noord-Holland (CR);2004;;
1981;A1 - Fixed assets;Kop van Noord-Holland (CR);2005;;
1982;A1 - Fixed assets;Kop van Noord-Holland (CR);2006;;
1983;A1 - Fixed assets;Kop van Noord-Holland (CR);2007;1132.0;3095.0
1984;A1 - Fixed assets;Kop van Noord-Holland (CR);2008;1150.0;3137.0
1985;A1 - Fixed assets;Kop van Noord-Holland (CR);2009;1120.0;3042.0
1986;A1 - Fixed assets;Kop van Noord-Holland (CR);2010;1133.0;3060.0
1987;A1 - Fixed assets;Kop van Noord-Holland (CR);2011;1129.0;3044.0
1988;A1 - Fixed assets;Kop van Noord-Holland (CR);2012;1145.0;3077.0
1989;A1 - Fixed assets;Kop van Noord-Holland (CR);2013;1055.0;2838.0
1990;A1 - Fixed assets;Kop van Noord-Holland (CR);2014;1050.0;2827.0
1991;A1 - Fixed assets;Kop van Noord-Holland (CR);2015;1044.0;2804.0
1992;A1 - Fixed assets;Kop van Noord-Holland (CR);2016;1039.0;2790.0
1993;A1 - Fixed assets;Kop van Noord-Holland (CR);2017;1032.0;2764.0
1994;A1 - Fixed assets;Kop van Noord-Holland (CR);2018;1049.0;2803.0
1995;A1 - Fixed assets;Kop van Noord-Holland (CR);2019;1071.0;2852.0
1996;A1 - Fixed assets;Kop van Noord-Holland (CR);2020;1090.0;2885.0
1997;A1 - Fixed assets;Kop van Noord-Holland (CR);2021;1181.0;3114.0
1998;A1 - Fixed assets;Kop van Noord-Holland (CR);2022;1231.0;3230.0
1999;A1 - Fixed assets;Kop van Noord-Holland (CR);2023;1347.0;3493.0
2000;A1 - Fixed assets;Alkmaar en omgeving (CR);2004;;
2001;A1 - Fixed assets;Alkmaar en omgeving (CR);2005;;
2002;A1 - Fixed assets;Alkmaar en omgeving (CR);2006;;
2003;A1 - Fixed assets;Alkmaar en omgeving (CR);2007;692.0;3030.0
2004;A1 - Fixed assets;Alkmaar en omgeving (CR);2008;706.0;3083.0
2005;A1 - Fixed assets;Alkmaar en omgeving (CR);2009;724.0;3149.0
2006;A1 - Fixed assets;Alkmaar en omgeving (CR);2010;785.0;3400.0
2007;A1 - Fixed assets;Alkmaar en omgeving (CR);2011;793.0;3421.0
2008;A1 - Fixed assets;Alkmaar en omgeving (CR);2012;794.0;3414.0
2009;A1 - Fixed assets;Alkmaar en omgeving (CR);2013;773.0;3323.0
2010;A1 - Fixed assets;Alkmaar en omgeving (CR);2014;796.0;3413.0
2011;A1 - Fixed assets;Alkmaar en omgeving (CR);2015;836.0;3474.0
2012;A1 - Fixed assets;Alkmaar en omgeving (CR);2016;873.0;3613.0
2013;A1 - Fixed assets;Alkmaar en omgeving (CR);2017;871.0;3575.0
2014;A1 - Fixed assets;Alkmaar en omgeving (CR);2018;874.0;3563.0
2015;A1 - Fixed assets;Alkmaar en omgeving (CR);2019;876.0;3550.0
2016;A1 - Fixed assets;Alkmaar en omgeving (CR);2020;811.0;3258.0
2017;A1 - Fixed assets;Alkmaar en omgeving (CR);2021;842.0;3362.0
2018;A1 - Fixed assets;Alkmaar en omgeving (CR);2022;860.0;3404.0
2019;A1 - Fixed assets;Alkmaar en omgeving (CR);2023;908.0;3556.0
2020;A1 - Fixed assets;IJmond (CR);2004;;
2021;A1 - Fixed assets;IJmond (CR);2005;;
2022;A1 - Fixed assets;IJmond (CR);2006;;
2023;A1 - Fixed assets;IJmond (CR);2007;471.0;2487.0
2024;A1 - Fixed assets;IJmond (CR);2008;479.0;2520.0
2025;A1 - Fixed assets;IJmond (CR);2009;485.0;2533.0
2026;A1 - Fixed assets;IJmond (CR);2010;496.0;2580.0
2027;A1 - Fixed assets;IJmond (CR);2011;505.0;2611.0
2028;A1 - Fixed assets;IJmond (CR);2012;496.0;2558.0
2029;A1 - Fixed assets;IJmond (CR);2013;483.0;2492.0
2030;A1 - Fixed assets;IJmond (CR);2014;501.0;2584.0
2031;A1 - Fixed assets;IJmond (CR);2015;501.0;2582.0
2032;A1 - Fixed assets;IJmond (CR);2016;499.0;2559.0
2033;A1 - Fixed assets;IJmond (CR);2017;488.0;2489.0
2034;A1 - Fixed assets;IJmond (CR);2018;488.0;2476.0
2035;A1 - Fixed assets;IJmond (CR);2019;482.0;2436.0
2036;A1 - Fixed assets;IJmond (CR);2020;483.0;2425.0
2037;A1 - Fixed assets;IJmond (CR);2021;481.0;2414.0
2038;A1 - Fixed assets;IJmond (CR);2022;479.0;2399.0
2039;A1 - Fixed assets;IJmond (CR);2023;485.0;2414.0
2040;A1 - Fixed assets;Agglomeratie Haarlem (CR);2004;;
2041;A1 - Fixed assets;Agglomeratie Haarlem (CR);2005;;
2042;A1 - Fixed assets;Agglomeratie Haarlem (CR);2006;;
2043;A1 - Fixed assets;Agglomeratie Haarlem (CR);2007;618.0;2853.0
2044;A1 - Fixed assets;Agglomeratie Haarlem (CR);2008;685.0;3153.0
2045;A1 - Fixed assets;Agglomeratie Haarlem (CR);2009;730.0;3350.0
2046;A1 - Fixed assets;Agglomeratie Haarlem (CR);2010;800.0;3640.0
2047;A1 - Fixed assets;Agglomeratie Haarlem (CR);2011;843.0;3812.0
2048;A1 - Fixed assets;Agglomeratie Haarlem (CR);2012;844.0;3796.0
2049;A1 - Fixed assets;Agglomeratie Haarlem (CR);2013;839.0;3749.0
2050;A1 - Fixed assets;Agglomeratie Haarlem (CR);2014;829.0;3671.0
2051;A1 - Fixed assets;Agglomeratie Haarlem (CR);2015;820.0;3604.0
2052;A1 - Fixed assets;Agglomeratie Haarlem (CR);2016;813.0;3542.0
2053;A1 - Fixed assets;Agglomeratie Haarlem (CR);2017;824.0;3559.0
2054;A1 - Fixed assets;Agglomeratie Haarlem (CR);2018;838.0;3598.0
2055;A1 - Fixed assets;Agglomeratie Haarlem (CR);2019;834.0;3644.0
2056;A1 - Fixed assets;Agglomeratie Haarlem (CR);2020;837.0;3628.0
2057;A1 - Fixed assets;Agglomeratie Haarlem (CR);2021;862.0;3736.0
2058;A1 - Fixed assets;Agglomeratie Haarlem (CR);2022;893.0;3862.0
2059;A1 - Fixed assets;Agglomeratie Haarlem (CR);2023;934.0;3980.0
2060;A1 - Fixed assets;Zaanstreek (CR);2004;;
2061;A1 - Fixed assets;Zaanstreek (CR);2005;;
2062;A1 - Fixed assets;Zaanstreek (CR);2006;;
2063;A1 - Fixed assets;Zaanstreek (CR);2007;483.0;3074.0
2064;A1 - Fixed assets;Zaanstreek (CR);2008;533.0;3357.0
2065;A1 - Fixed assets;Zaanstreek (CR);2009;581.0;3629.0
2066;A1 - Fixed assets;Zaanstreek (CR);2010;622.0;3860.0
2067;A1 - Fixed assets;Zaanstreek (CR);2011;637.0;3917.0
2068;A1 - Fixed assets;Zaanstreek (CR);2012;679.0;4137.0
2069;A1 - Fixed assets;Zaanstreek (CR);2013;671.0;4060.0
2070;A1 - Fixed assets;Zaanstreek (CR);2014;695.0;4180.0
2071;A1 - Fixed assets;Zaanstreek (CR);2015;676.0;4045.0
2072;A1 - Fixed assets;Zaanstreek (CR);2016;715.0;4251.0
2073;A1 - Fixed assets;Zaanstreek (CR);2017;744.0;4387.0
2074;A1 - Fixed assets;Zaanstreek (CR);2018;761.0;4453.0
2075;A1 - Fixed assets;Zaanstreek (CR);2019;785.0;4560.0
2076;A1 - Fixed assets;Zaanstreek (CR);2020;820.0;4736.0
2077;A1 - Fixed assets;Zaanstreek (CR);2021;864.0;4985.0
2078;A1 - Fixed assets;Zaanstreek (CR);2022;879.0;5066.0
2079;A1 - Fixed assets;Zaanstreek (CR);2023;906.0;5138.0
2080;A1 - Fixed assets;Groot-Amsterdam (CR);2004;;
2081;A1 - Fixed assets;Groot-Amsterdam (CR);2005;;
2082;A1 - Fixed assets;Groot-Amsterdam (CR);2006;;
2083;A1 - Fixed assets;Groot-Amsterdam (CR);2007;11889.0;9797.0
2084;A1 - Fixed assets;Groot-Amsterdam (CR);2008;12320.0;10079.0
2085;A1 - Fixed assets;Groot-Amsterdam (CR);2009;12774.0;10339.0
2086;A1 - Fixed assets;Groot-Amsterdam (CR);2010;13244.0;10584.0
2087;A1 - Fixed assets;Groot-Amsterdam (CR);2011;13501.0;10655.0
2088;A1 - Fixed assets;Groot-Amsterdam (CR);2012;13542.0;10578.0
2089;A1 - Fixed assets;Groot-Amsterdam (CR);2013;13937.0;10789.0
2090;A1 - Fixed assets;Groot-Amsterdam (CR);2014;14065.0;10775.0
2091;A1 - Fixed assets;Groot-Amsterdam (CR);2015;13926.0;10599.0
2092;A1 - Fixed assets;Groot-Amsterdam (CR);2016;14332.0;10779.0
2093;A1 - Fixed assets;Groot-Amsterdam (CR);2017;14748.0;10968.0
2094;A1 - Fixed assets;Groot-Amsterdam (CR);2018;15208.0;11202.0
2095;A1 - Fixed assets;Groot-Amsterdam (CR);2019;15529.0;11279.0
2096;A1 - Fixed assets;Groot-Amsterdam (CR);2020;15931.0;11439.0
2097;A1 - Fixed assets;Groot-Amsterdam (CR);2021;16769.0;12010.0
2098;A1 - Fixed assets;Groot-Amsterdam (CR);2022;17270.0;12062.0
2099;A1 - Fixed assets;Groot-Amsterdam (CR);2023;17624.0;12075.0
2100;A1 - Fixed assets;Het Gooi en Vechtstreek (CR);2004;;
2101;A1 - Fixed assets;Het Gooi en Vechtstreek (CR);2005;;
2102;A1 - Fixed assets;Het Gooi en Vechtstreek (CR);2006;;
2103;A1 - Fixed assets;Het Gooi en Vechtstreek (CR);2007;533.0;2202.0
2104;A1 - Fixed assets;Het Gooi en Vechtstreek (CR);2008;567.0;2343.0
2105;A1 - Fixed assets;Het Gooi en Vechtstreek (CR);2009;620.0;2548.0
2106;A1 - Fixed assets;Het Gooi en Vechtstreek (CR);2010;666.0;2733.0
2107;A1 - Fixed assets;Het Gooi en Vechtstreek (CR);2011;673.0;2753.0
2108;A1 - Fixed assets;Het Gooi en Vechtstreek (CR);2012;698.0;2849.0
2109;A1 - Fixed assets;Het Gooi en Vechtstreek (CR);2013;699.0;2851.0
2110;A1 - Fixed assets;Het Gooi en Vechtstreek (CR);2014;728.0;2971.0
2111;A1 - Fixed assets;Het Gooi en Vechtstreek (CR);2015;733.0;2974.0
2112;A1 - Fixed assets;Het Gooi en Vechtstreek (CR);2016;760.0;3060.0
2113;A1 - Fixed assets;Het Gooi en Vechtstreek (CR);2017;723.0;2884.0
2114;A1 - Fixed assets;Het Gooi en Vechtstreek (CR);2018;748.0;2957.0
2115;A1 - Fixed assets;Het Gooi en Vechtstreek (CR);2019;758.0;2971.0
2116;A1 - Fixed assets;Het Gooi en Vechtstreek (CR);2020;781.0;3036.0
2117;A1 - Fixed assets;Het Gooi en Vechtstreek (CR);2021;799.0;3083.0
2118;A1 - Fixed assets;Het Gooi en Vechtstreek (CR);2022;755.0;3146.0
2119;A1 - Fixed assets;Het Gooi en Vechtstreek (CR);2023;790.0;3238.0
2120;A1 - Fixed assets;Agglomeratie Leiden en Bollenstreek (CR);2004;;
2121;A1 - Fixed assets;Agglomeratie Leiden en Bollenstreek (CR);2005;;
2122;A1 - Fixed assets;Agglomeratie Leiden en Bollenstreek (CR);2006;;
2123;A1 - Fixed assets;Agglomeratie Leiden en Bollenstreek (CR);2007;1095.0;2809.0
2124;A1 - Fixed assets;Agglomeratie Leiden en Bollenstreek (CR);2008;1156.0;2960.0
2125;A1 - Fixed assets;Agglomeratie Leiden en Bollenstreek (CR);2009;1666.0;4136.0
2126;A1 - Fixed assets;Agglomeratie Leiden en Bollenstreek (CR);2010;1784.0;4408.0
2127;A1 - Fixed assets;Agglomeratie Leiden en Bollenstreek (CR);2011;1770.0;4347.0
2128;A1 - Fixed assets;Agglomeratie Leiden en Bollenstreek (CR);2012;1749.0;4275.0
2129;A1 - Fixed assets;Agglomeratie Leiden en Bollenstreek (CR);2013;1722.0;4187.0
2130;A1 - Fixed assets;Agglomeratie Leiden en Bollenstreek (CR);2014;1712.0;4145.0
2131;A1 - Fixed assets;Agglomeratie Leiden en Bollenstreek (CR);2015;1607.0;3870.0
2132;A1 - Fixed assets;Agglomeratie Leiden en Bollenstreek (CR);2016;1660.0;3971.0
2133;A1 - Fixed assets;Agglomeratie Leiden en Bollenstreek (CR);2017;1750.0;4153.0
2134;A1 - Fixed assets;Agglomeratie Leiden en Bollenstreek (CR);2018;1800.0;4238.0
2135;A1 - Fixed assets;Agglomeratie Leiden en Bollenstreek (CR);2019;1803.0;4219.0
2136;A1 - Fixed assets;Agglomeratie Leiden en Bollenstreek (CR);2020;1910.0;4438.0
2137;A1 - Fixed assets;Agglomeratie Leiden en Bollenstreek (CR);2021;2012.0;4662.0
2138;A1 - Fixed assets;Agglomeratie Leiden en Bollenstreek (CR);2022;2066.0;4754.0
2139;A1 - Fixed assets;Agglomeratie Leiden en Bollenstreek (CR);2023;2162.0;4911.0
2140;A1 - Fixed assets;Agglomeratie 's-Gravenhage (CR);2004;;
2141;A1 - Fixed assets;Agglomeratie 's-Gravenhage (CR);2005;;
2142;A1 - Fixed assets;Agglomeratie 's-Gravenhage (CR);2006;;
2143;A1 - Fixed assets;Agglomeratie 's-Gravenhage (CR);2007;2402.0;3078.0
2144;A1 - Fixed assets;Agglomeratie 's-Gravenhage (CR);2008;2652.0;3380.0
2145;A1 - Fixed assets;Agglomeratie 's-Gravenhage (CR);2009;2792.0;3516.0
2146;A1 - Fixed assets;Agglomeratie 's-Gravenhage (CR);2010;2829.0;3524.0
2147;A1 - Fixed assets;Agglomeratie 's-Gravenhage (CR);2011;2943.0;3629.0
2148;A1 - Fixed assets;Agglomeratie 's-Gravenhage (CR);2012;2911.0;3552.0
2149;A1 - Fixed assets;Agglomeratie 's-Gravenhage (CR);2013;2831.0;3432.0
2150;A1 - Fixed assets;Agglomeratie 's-Gravenhage (CR);2014;2983.0;3593.0
2151;A1 - Fixed assets;Agglomeratie 's-Gravenhage (CR);2015;3048.0;3637.0
2152;A1 - Fixed assets;Agglomeratie 's-Gravenhage (CR);2016;2780.0;3288.0
2153;A1 - Fixed assets;Agglomeratie 's-Gravenhage (CR);2017;2914.0;3413.0
2154;A1 - Fixed assets;Agglomeratie 's-Gravenhage (CR);2018;3027.0;3503.0
2155;A1 - Fixed assets;Agglomeratie 's-Gravenhage (CR);2019;3134.0;3593.0
2156;A1 - Fixed assets;Agglomeratie 's-Gravenhage (CR);2020;3317.0;3753.0
2157;A1 - Fixed assets;Agglomeratie 's-Gravenhage (CR);2021;3497.0;3939.0
2158;A1 - Fixed assets;Agglomeratie 's-Gravenhage (CR);2022;3588.0;4003.0
2159;A1 - Fixed assets;Agglomeratie 's-Gravenhage (CR);2023;3637.0;3997.0
2160;A1 - Fixed assets;Delft en Westland (CR);2004;;
2161;A1 - Fixed assets;Delft en Westland (CR);2005;;
2162;A1 - Fixed assets;Delft en Westland (CR);2006;;
2163;A1 - Fixed assets;Delft en Westland (CR);2007;646.0;3052.0
2164;A1 - Fixed assets;Delft en Westland (CR);2008;791.0;3716.0
2165;A1 - Fixed assets;Delft en Westland (CR);2009;853.0;3996.0
2166;A1 - Fixed assets;Delft en Westland (CR);2010;895.0;4174.0
2167;A1 - Fixed assets;Delft en Westland (CR);2011;919.0;4262.0
2168;A1 - Fixed assets;Delft en Westland (CR);2012;976.0;4457.0
2169;A1 - Fixed assets;Delft en Westland (CR);2013;1041.0;4731.0
2170;A1 - Fixed assets;Delft en Westland (CR);2014;990.0;4467.0
2171;A1 - Fixed assets;Delft en Westland (CR);2015;940.0;4195.0
2172;A1 - Fixed assets;Delft en Westland (CR);2016;948.0;4215.0
2173;A1 - Fixed assets;Delft en Westland (CR);2017;1014.0;4484.0
2174;A1 - Fixed assets;Delft en Westland (CR);2018;1075.0;4693.0
2175;A1 - Fixed assets;Delft en Westland (CR);2019;1102.0;4768.0
2176;A1 - Fixed assets;Delft en Westland (CR);2020;1117.0;4787.0
2177;A1 - Fixed assets;Delft en Westland (CR);2021;1127.0;4808.0
2178;A1 - Fixed assets;Delft en Westland (CR);2022;1145.0;4843.0
2179;A1 - Fixed assets;Delft en Westland (CR);2023;1212.0;5042.0
2180;A1 - Fixed assets;Oost-Zuid-Holland (CR);2004;;
2181;A1 - Fixed assets;Oost-Zuid-Holland (CR);2005;;
2182;A1 - Fixed assets;Oost-Zuid-Holland (CR);2006;;
2183;A1 - Fixed assets;Oost-Zuid-Holland (CR);2007;680.0;2115.0
2184;A1 - Fixed assets;Oost-Zuid-Holland (CR);2008;713.0;2215.0
2185;A1 - Fixed assets;Oost-Zuid-Holland (CR);2009;949.0;3047.0
2186;A1 - Fixed assets;Oost-Zuid-Holland (CR);2010;958.0;3261.0
2187;A1 - Fixed assets;Oost-Zuid-Holland (CR);2011;984.0;3347.0
2188;A1 - Fixed assets;Oost-Zuid-Holland (CR);2012;967.0;3285.0
2189;A1 - Fixed assets;Oost-Zuid-Holland (CR);2013;980.0;3329.0
2190;A1 - Fixed assets;Oost-Zuid-Holland (CR);2014;1007.0;3414.0
2191;A1 - Fixed assets;Oost-Zuid-Holland (CR);2015;1026.0;3221.0
2192;A1 - Fixed assets;Oost-Zuid-Holland (CR);2016;1072.0;3341.0
2193;A1 - Fixed assets;Oost-Zuid-Holland (CR);2017;1087.0;3355.0
2194;A1 - Fixed assets;Oost-Zuid-Holland (CR);2018;1093.0;3335.0
2195;A1 - Fixed assets;Oost-Zuid-Holland (CR);2019;1137.0;3429.0
2196;A1 - Fixed assets;Oost-Zuid-Holland (CR);2020;1188.0;3550.0
2197;A1 - Fixed assets;Oost-Zuid-Holland (CR);2021;1268.0;3753.0
2198;A1 - Fixed assets;Oost-Zuid-Holland (CR);2022;1338.0;3930.0
2199;A1 - Fixed assets;Oost-Zuid-Holland (CR);2023;1395.0;4036.0
2200;A1 - Fixed assets;Groot-Rijnmond (CR);2004;;
2201;A1 - Fixed assets;Groot-Rijnmond (CR);2005;;
2202;A1 - Fixed assets;Groot-Rijnmond (CR);2006;;
2203;A1 - Fixed assets;Groot-Rijnmond (CR);2007;5874.0;4317.0
2204;A1 - Fixed assets;Groot-Rijnmond (CR);2008;5795.0;4259.0
2205;A1 - Fixed assets;Groot-Rijnmond (CR);2009;6023.0;4406.0
2206;A1 - Fixed assets;Groot-Rijnmond (CR);2010;6673.0;4781.0
2207;A1 - Fixed assets;Groot-Rijnmond (CR);2011;6728.0;4789.0
2208;A1 - Fixed assets;Groot-Rijnmond (CR);2012;6738.0;4770.0
2209;A1 - Fixed assets;Groot-Rijnmond (CR);2013;6727.0;4755.0
2210;A1 - Fixed assets;Groot-Rijnmond (CR);2014;6742.0;4755.0
2211;A1 - Fixed assets;Groot-Rijnmond (CR);2015;6705.0;4776.0
2212;A1 - Fixed assets;Groot-Rijnmond (CR);2016;6769.0;4793.0
2213;A1 - Fixed assets;Groot-Rijnmond (CR);2017;6226.0;4377.0
2214;A1 - Fixed assets;Groot-Rijnmond (CR);2018;6152.0;4298.0
2215;A1 - Fixed assets;Groot-Rijnmond (CR);2019;6330.0;4392.0
2216;A1 - Fixed assets;Groot-Rijnmond (CR);2020;6515.0;4479.0
2217;A1 - Fixed assets;Groot-Rijnmond (CR);2021;6685.0;4574.0
2218;A1 - Fixed assets;Groot-Rijnmond (CR);2022;6935.0;4714.0
2219;A1 - Fixed assets;Groot-Rijnmond (CR);2023;7354.0;4941.0
2220;A1 - Fixed assets;Zuidoost-Zuid-Holland (CR);2004;;
2221;A1 - Fixed assets;Zuidoost-Zuid-Holland (CR);2005;;
2222;A1 - Fixed assets;Zuidoost-Zuid-Holland (CR);2006;;
2223;A1 - Fixed assets;Zuidoost-Zuid-Holland (CR);2007;1188.0;3037.0
2224;A1 - Fixed assets;Zuidoost-Zuid-Holland (CR);2008;1232.0;3148.0
2225;A1 - Fixed assets;Zuidoost-Zuid-Holland (CR);2009;1379.0;3510.0
2226;A1 - Fixed assets;Zuidoost-Zuid-Holland (CR);2010;1462.0;3706.0
2227;A1 - Fixed assets;Zuidoost-Zuid-Holland (CR);2011;1553.0;3921.0
