ID;Waterkwaliteitsbeheerders;Perioden;TotaalAantal_1;MechanischeInstallaties_2;Oxidatiebedden_3;Aeratietanks_4;Oxidatietanks_5;Oxidatiesloten_6;Carrousels_7;DiscontinueSystemen_8;ParallelleInstallaties_9;Tweetrapsinstallaties_10;Compactinstallaties_11;Membraanbioreactors_12;NeredaKorrelslibReactor_13;HybrideNeredaActiefSlib_14;TotaalCapaciteitVervuilingseenheden_15;MechanischeInstallaties_16;Oxidatiebedden_17;Aeratietanks_18;Oxidatietanks_19;Oxidatiesloten_20;Carrousels_21;DiscontinueSystemen_22;ParallelleInstallaties_23;Tweetrapsinstallaties_24;Compactinstallaties_25;Membraanbioreactors_26;NeredaKorrelslibReactor_27;HybrideNeredaActiefSlibSysteem_28;TotaalCapaciteit_29;MechanischeInstallaties_30;Oxidatiebedden_31;Aeratietanks_32;Oxidatietanks_33;Oxidatiesloten_34;Carrousels_35;DiscontinueSystemen_36;ParallelleInstallaties_37;Tweetrapsinstallaties_38;Compactinstallaties_39;Membraanbioreactors_40;NeredaKorrelslibReactor_41;HybrideNeredaActiefSlibSysteem_42;VolumeAfvalwater_43;Vervuilingseenheden_44;ChemischZuurstofVerbruik_45;BiochemischZuurstofVerbruik_46;StikstofverbindingenAlsN_47;FosforverbindingenAlsP_48;Koper_49;Chroom_50;Zink_51;Lood_52;Cadmium_53;Nikkel_54;Kwik_55;Arseen_56;VolumeAfvalwater_57;Vervuilingseenheden_58;ChemischZuurstofVerbruik_59;BiochemischZuurstofVerbruik_60;StikstofverbindingenAlsN_61;FosforverbindingenAlsP_62;Koper_63;Chroom_64;Zink_65;Lood_66;Cadmium_67;Nikkel_68;Kwik_69;Arseen_70;ChemischZuurstofVerbruik_71;BiochemischZuurstofVerbruik_72;StikstofverbindingenAlsN_73;FosforverbindingenAlsP_74;ChemischZuurstofVerbruik_75;BiochemischZuurstofVerbruik_76;StikstofverbindingenAlsN_77;FosforverbindingenAlsP_78;TotaalNatSlib_79;Composteren_80;Storten_81;Verbranden_82;Cementindustrie_83;Elektriciteitscentrale_84;OverigeBestemmingen_85;TotaalDrogeStof_86;Composteren_87;Storten_88;Verbranden_89;Cementindustrie_90;Elektriciteitscentrale_91;OverigeBestemmingen_92;AsGloeirest_93;StikstofverbindingenAlsN_94;FosforverbindingenAlsP_95;Koper_96;Chroom_97;Zink_98;Lood_99;Cadmium_100;Nikkel_101;Kwik_102;Arseen_103
310;Waterschap Reest en Wieden (WS);2011;8.0;0.0;0.0;0.0;4.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;;;519.0;0.0;0.0;0.0;193.0;0.0;143.0;0.0;168.0;15.0;0.0;0.0;;;369.0;0.0;0.0;0.0;152.0;0.0;104.0;0.0;100.0;12.0;0.0;0.0;;;26413.0;398.0;15872.0;5761.0;1291.0;243.0;1750.0;140.0;3917.0;378.0;6.0;180.0;3.0;36.0;26413.0;26.0;937.0;86.0;142.0;22.0;84.0;21.0;611.0;25.0;2.0;72.0;1.0;18.0;93.0;98.0;87.0;89.0;94.0;99.0;89.0;91.0;22388.0;0.0;0.0;0.0;0.0;22388.0;0.0;5937.0;0.0;0.0;0.0;0.0;5937.0;0.0;1712.0;301.0;195.0;1880.0;135.0;3731.0;398.0;4.0;122.0;3.0;20.0
311;Waterschap Reest en Wieden (WS);2012;7.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;;;505.0;0.0;0.0;0.0;193.0;0.0;129.0;0.0;169.0;15.0;0.0;0.0;;;357.0;0.0;0.0;0.0;152.0;0.0;92.0;0.0;100.0;12.0;0.0;0.0;;;27943.0;413.0;16388.0;5950.0;1364.0;234.0;2269.0;261.0;6645.0;668.0;11.0;274.0;6.0;97.0;27943.0;24.0;785.0;63.0;113.0;15.0;132.0;38.0;1176.0;56.0;4.0;112.0;2.0;48.0;95.0;99.0;92.0;93.0;95.0;99.0;92.0;93.0;22913.0;0.0;0.0;0.0;0.0;22913.0;0.0;6026.0;0.0;0.0;0.0;0.0;6026.0;0.0;1567.0;392.0;200.0;2315.0;242.0;5924.0;663.0;7.0;176.0;4.0;52.0
312;Waterschap Reest en Wieden (WS);2013;7.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;;;505.0;0.0;0.0;0.0;193.0;0.0;129.0;0.0;169.0;15.0;0.0;0.0;;;357.0;0.0;0.0;0.0;152.0;0.0;92.0;0.0;100.0;12.0;0.0;0.0;;;26681.0;408.0;16267.0;5693.0;1327.0;247.0;2458.0;277.0;6933.0;655.0;11.0;247.0;6.0;133.0;26681.0;25.0;894.0;69.0;176.0;21.0;133.0;37.0;1255.0;33.0;5.0;87.0;2.0;66.0;94.0;99.0;88.0;91.0;95.0;99.0;87.0;92.0;17800.0;0.0;0.0;0.0;0.0;17800.0;0.0;4806.0;0.0;0.0;0.0;0.0;4806.0;0.0;1442.0;285.0;141.0;1801.0;186.0;4397.0;482.0;5.0;124.0;3.0;51.0
313;Waterschap Reest en Wieden (WS);2014;7.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;;;505.0;0.0;0.0;0.0;193.0;0.0;129.0;0.0;169.0;15.0;0.0;0.0;;;357.0;0.0;0.0;0.0;152.0;0.0;92.0;0.0;100.0;12.0;0.0;0.0;;;26802.0;479.0;18698.0;6910.0;1645.0;265.0;1706.0;198.0;4538.0;414.0;7.0;189.0;4.0;81.0;26802.0;20.0;821.0;63.0;135.0;20.0;92.0;21.0;749.0;19.0;3.0;76.0;1.0;41.0;95.0;99.0;89.0;93.0;96.0;99.0;92.0;92.0;15593.0;0.0;0.0;15593.0;0.0;0.0;0.0;4288.0;0.0;0.0;4288.0;0.0;0.0;0.0;2643.0;196.0;209.0;1536.0;125.0;3403.0;339.0;3.0;87.0;2.0;13.0
314;Waterschap Reest en Wieden (WS);2015;7.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;;;505.0;0.0;0.0;0.0;193.0;0.0;129.0;0.0;169.0;15.0;0.0;0.0;;;357.0;0.0;0.0;0.0;152.0;0.0;92.0;0.0;100.0;12.0;0.0;0.0;;;29097.0;401.0;15990.0;6158.0;1307.0;234.0;2784.0;380.0;7915.0;699.0;11.0;309.0;6.0;145.0;29097.0;23.0;954.0;74.0;150.0;24.0;161.0;49.0;1314.0;37.0;5.0;113.0;2.0;73.0;94.0;99.0;89.0;92.0;94.0;99.0;89.0;90.0;15174.0;0.0;0.0;15174.0;0.0;0.0;0.0;4256.0;0.0;0.0;4256.0;0.0;0.0;0.0;1582.0;215.0;126.0;1667.0;144.0;3806.0;358.0;4.0;98.0;2.0;14.0
315;Waterschap Reest en Wieden (WS);2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
316;Waterschap Reest en Wieden (WS);2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
317;Waterschap Reest en Wieden (WS);2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
318;Waterschap Reest en Wieden (WS);2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
319;Waterschap Reest en Wieden (WS);2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
320;Waterschap Reest en Wieden (WS);2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
321;Waterschap Reest en Wieden (WS);2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
322;Waterschap Reest en Wieden (WS);2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
323;Waterschap Velt en Vecht (WS);2005;7.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;;;;;;;;;;;;;;;;;331.0;0.0;0.0;167.0;100.0;4.0;0.0;0.0;0.0;60.0;0.0;0.0;;;22081.0;;13989.0;5125.0;1213.0;191.0;2709.0;173.0;7521.0;608.0;9.0;221.0;6.0;33.0;22081.0;;900.0;75.0;232.0;16.0;170.0;27.0;1147.0;112.0;2.0;76.0;1.0;17.0;94.0;99.0;85.0;92.0;94.0;99.0;81.0;91.0;16151.0;3359.0;0.0;0.0;1308.0;11484.0;0.0;4022.0;837.0;0.0;0.0;326.0;2859.0;0.0;1649.0;209.0;58.0;1277.0;103.0;4102.0;451.0;5.0;74.0;6.0;17.0
324;Waterschap Velt en Vecht (WS);2006;7.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;;;;;;;;;;;;;;;;;331.0;0.0;0.0;167.0;100.0;4.0;0.0;0.0;0.0;60.0;0.0;0.0;;;20966.0;;11642.0;5568.0;1358.0;259.0;1499.0;138.0;4804.0;388.0;5.0;150.0;4.0;35.0;20966.0;;1099.0;110.0;339.0;24.0;88.0;28.0;1047.0;94.0;2.0;66.0;0.0;18.0;92.0;98.0;82.0;87.0;91.0;98.0;75.0;91.0;19858.0;1787.0;0.0;0.0;0.0;18071.0;0.0;4806.0;433.0;0.0;0.0;0.0;4373.0;0.0;1842.0;413.0;72.0;1265.0;103.0;4581.0;461.0;4.0;87.0;3.0;18.0
325;Waterschap Velt en Vecht (WS);2007;7.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;;;;;;;;;;;;;;;;;331.0;0.0;0.0;167.0;100.0;4.0;0.0;0.0;0.0;60.0;0.0;0.0;;;26392.0;;13280.0;4904.0;1317.0;213.0;2020.0;205.0;6931.0;566.0;7.0;171.0;8.0;27.0;26392.0;;1278.0;92.0;256.0;39.0;143.0;38.0;1574.0;131.0;4.0;55.0;1.0;13.0;92.0;98.0;83.0;86.0;90.0;98.0;81.0;82.0;15017.0;0.0;0.0;0.0;0.0;15017.0;0.0;3761.0;0.0;0.0;0.0;0.0;3761.0;0.0;999.0;270.0;56.0;1328.0;90.0;3914.0;349.0;4.0;83.0;3.0;13.0
326;Waterschap Velt en Vecht (WS);2008;7.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;;;;;;;;;;;;;;;;;331.0;0.0;0.0;167.0;100.0;4.0;0.0;0.0;0.0;60.0;0.0;0.0;;;24324.0;;14202.0;5458.0;1315.0;213.0;1348.0;106.0;4440.0;419.0;5.0;137.0;3.0;31.0;24324.0;;1312.0;146.0;248.0;44.0;81.0;31.0;872.0;30.0;2.0;63.0;1.0;16.0;93.0;98.0;84.0;86.0;91.0;97.0;81.0;79.0;20783.0;0.0;0.0;0.0;0.0;20783.0;0.0;4586.0;0.0;0.0;0.0;0.0;4586.0;0.0;1613.0;239.0;165.0;1523.0;156.0;5347.0;500.0;5.0;105.0;4.0;15.0
327;Waterschap Velt en Vecht (WS);2009;7.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;;;;;;;;;;;;;;;;;331.0;0.0;0.0;167.0;100.0;4.0;0.0;0.0;0.0;60.0;0.0;0.0;;;22600.0;;15668.0;5496.0;1342.0;219.0;1737.0;153.0;7269.0;544.0;8.0;236.0;5.0;33.0;22600.0;;908.0;74.0;208.0;20.0;101.0;20.0;1170.0;44.0;3.0;96.0;1.0;17.0;94.0;99.0;86.0;91.0;94.0;99.0;84.0;91.0;29492.0;0.0;0.0;0.0;0.0;29492.0;0.0;6488.0;0.0;0.0;0.0;0.0;6488.0;0.0;1759.0;441.0;205.0;1636.0;132.0;6099.0;501.0;5.0;141.0;3.0;17.0
328;Waterschap Velt en Vecht (WS);2010;7.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;;;427.0;0.0;0.0;211.0;117.0;5.0;0.0;0.0;0.0;94.0;0.0;0.0;;;345.0;0.0;0.0;167.0;100.0;4.0;0.0;0.0;0.0;75.0;0.0;0.0;;;23708.0;388.0;15674.0;5568.0;1215.0;186.0;1530.0;138.0;5734.0;456.0;5.0;149.0;6.0;37.0;23708.0;39.0;1441.0;119.0;225.0;28.0;163.0;30.0;1189.0;137.0;2.0;63.0;1.0;19.0;90.0;98.0;82.0;84.0;91.0;98.0;81.0;85.0;38380.0;0.0;0.0;0.0;0.0;21928.0;16452.0;5343.0;0.0;0.0;0.0;0.0;4550.0;793.0;1702.0;319.0;188.0;1814.0;341.0;6361.0;520.0;6.0;111.0;4.0;19.0
329;Waterschap Velt en Vecht (WS);2011;7.0;0.0;0.0;1.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;;;427.0;0.0;0.0;211.0;154.0;5.0;0.0;0.0;0.0;57.0;0.0;0.0;;;346.0;0.0;0.0;167.0;128.0;4.0;0.0;0.0;0.0;47.0;0.0;0.0;;;32159.0;415.0;16158.0;5740.0;1431.0;212.0;1667.0;146.0;5788.0;306.0;5.0;171.0;2.0;39.0;32159.0;30.0;1101.0;109.0;191.0;17.0;133.0;34.0;1103.0;34.0;2.0;83.0;0.0;26.0;94.0;98.0;86.0;91.0;93.0;98.0;87.0;92.0;31006.0;0.0;0.0;0.0;0.0;22966.0;8040.0;5504.0;0.0;0.0;0.0;0.0;5167.0;337.0;1304.0;368.0;186.0;1537.0;109.0;4569.0;421.0;5.0;87.0;8.0;19.0
330;Waterschap Velt en Vecht (WS);2012;7.0;0.0;0.0;1.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;;;427.0;0.0;0.0;211.0;154.0;5.0;0.0;0.0;0.0;57.0;0.0;0.0;;;346.0;0.0;0.0;167.0;128.0;4.0;0.0;0.0;0.0;47.0;0.0;0.0;;;24152.0;388.0;14920.0;5488.0;1380.0;206.0;3366.0;196.0;6057.0;429.0;6.0;179.0;3.0;32.0;24152.0;26.0;928.0;81.0;178.0;16.0;210.0;72.0;1081.0;29.0;2.0;80.0;1.0;22.0;94.0;98.0;86.0;91.0;94.0;99.0;87.0;92.0;13769.0;0.0;0.0;0.0;0.0;0.0;13769.0;3512.0;0.0;0.0;0.0;0.0;0.0;3512.0;1335.0;175.0;118.0;1184.0;114.0;3983.0;372.0;4.0;80.0;3.0;13.0
331;Waterschap Velt en Vecht (WS);2013;7.0;0.0;0.0;1.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;;;427.0;0.0;0.0;211.0;154.0;5.0;0.0;0.0;0.0;57.0;0.0;0.0;;;346.0;0.0;0.0;167.0;128.0;4.0;0.0;0.0;0.0;47.0;0.0;0.0;;;23287.0;385.0;15011.0;5312.0;1325.0;187.0;1410.0;121.0;4859.0;305.0;5.0;176.0;3.0;27.0;23287.0;23.0;864.0;68.0;165.0;12.0;75.0;28.0;1098.0;31.0;2.0;95.0;1.0;13.0;94.0;99.0;89.0;93.0;94.0;99.0;88.0;93.0;15663.0;0.0;0.0;0.0;0.0;12857.0;2806.0;3141.0;0.0;0.0;0.0;0.0;3082.0;59.0;1070.0;155.0;114.0;989.0;102.0;3801.0;309.0;3.0;81.0;2.0;11.0
332;Waterschap Velt en Vecht (WS);2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
333;Waterschap Velt en Vecht (WS);2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
334;Waterschap Velt en Vecht (WS);2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
335;Waterschap Velt en Vecht (WS);2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
336;Waterschap Velt en Vecht (WS);2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
337;Waterschap Velt en Vecht (WS);2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
338;Waterschap Velt en Vecht (WS);2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339;Waterschap Velt en Vecht (WS);2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
340;Waterschap Velt en Vecht (WS);2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;Waterschap Velt en Vecht (WS);2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
342;Waterschap Zuiderzeeland (WS);2005;5.0;0.0;0.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;466.0;0.0;0.0;217.0;32.0;0.0;218.0;0.0;0.0;0.0;0.0;0.0;;;26275.0;;18898.0;7565.0;1782.0;275.0;1923.0;167.0;4497.0;619.0;6.0;233.0;5.0;291.0;26275.0;;913.0;75.0;293.0;19.0;98.0;38.0;911.0;113.0;3.0;120.0;1.0;64.0;95.0;99.0;83.0;92.0;95.0;99.0;84.0;93.0;35828.0;1337.0;0.0;29402.0;521.0;4569.0;0.0;7871.0;412.0;0.0;5892.0;160.0;1407.0;0.0;2424.0;471.0;113.0;1739.0;133.0;3544.0;247.0;6.0;128.0;5.0;65.0
343;Waterschap Zuiderzeeland (WS);2006;5.0;0.0;0.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;466.0;0.0;0.0;217.0;32.0;0.0;218.0;0.0;0.0;0.0;0.0;0.0;;;26466.0;;19273.0;7654.0;1872.0;299.0;1900.0;165.0;4726.0;737.0;6.0;197.0;5.0;264.0;26466.0;;969.0;81.0;285.0;21.0;106.0;32.0;833.0;128.0;3.0;86.0;0.0;127.0;95.0;99.0;85.0;93.0;95.0;99.0;85.0;93.0;37469.0;555.0;0.0;31304.0;0.0;5610.0;0.0;7928.0;156.0;0.0;6190.0;0.0;1582.0;0.0;2290.0;513.0;121.0;1782.0;119.0;3551.0;251.0;6.0;123.0;5.0;33.0
344;Waterschap Zuiderzeeland (WS);2007;5.0;0.0;0.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;466.0;0.0;0.0;217.0;32.0;0.0;218.0;0.0;0.0;0.0;0.0;0.0;;;27544.0;;18802.0;7739.0;1866.0;297.0;1664.0;131.0;4475.0;223.0;6.0;180.0;4.0;167.0;27544.0;;975.0;66.0;270.0;17.0;96.0;36.0;568.0;61.0;3.0;79.0;0.0;72.0;95.0;99.0;86.0;94.0;95.0;99.0;86.0;94.0;36951.0;0.0;0.0;30700.0;0.0;6251.0;0.0;7992.0;0.0;0.0;6248.0;0.0;1744.0;0.0;2352.0;481.0;114.0;1837.0;128.0;4133.0;296.0;6.0;135.0;5.0;186.0
345;Waterschap Zuiderzeeland (WS);2008;5.0;0.0;0.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;466.0;0.0;0.0;217.0;32.0;0.0;218.0;0.0;0.0;0.0;0.0;0.0;;;27452.0;;19357.0;7734.0;1913.0;308.0;1848.0;155.0;7704.0;391.0;7.0;241.0;4.0;224.0;27452.0;;957.0;74.0;241.0;19.0;95.0;32.0;994.0;27.0;3.0;94.0;0.0;78.0;95.0;99.0;88.0;94.0;95.0;99.0;87.0;94.0;37066.0;0.0;0.0;31319.0;0.0;5747.0;0.0;7904.0;0.0;0.0;6341.0;0.0;1563.0;0.0;2143.0;500.0;270.0;1815.0;136.0;4028.0;290.0;5.0;119.0;5.0;183.0
346;Waterschap Zuiderzeeland (WS);2009;5.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;466.0;0.0;0.0;80.0;32.0;0.0;218.0;0.0;138.0;0.0;0.0;0.0;;;26592.0;;20295.0;7839.0;1932.0;318.0;2035.0;142.0;5174.0;236.0;5.0;150.0;4.0;238.0;26592.0;;962.0;76.0;269.0;24.0;179.0;27.0;1074.0;23.0;3.0;38.0;0.0;123.0;95.0;99.0;85.0;92.0;95.0;99.0;86.0;93.0;36212.0;0.0;0.0;30797.0;0.0;5415.0;0.0;7515.0;0.0;0.0;6123.0;0.0;1392.0;0.0;2060.0;421.0;213.0;1799.0;148.0;4254.0;269.0;5.0;121.0;4.0;126.0
347;Waterschap Zuiderzeeland (WS);2010;5.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;;;668.0;0.0;0.0;0.0;48.0;0.0;460.0;0.0;161.0;0.0;0.0;0.0;;;544.0;0.0;0.0;0.0;32.0;0.0;375.0;0.0;138.0;0.0;0.0;0.0;;;27463.0;524.0;20230.0;7381.0;1852.0;273.0;1873.0;158.0;4141.0;154.0;7.0;223.0;3.0;300.0;27463.0;28.0;913.0;85.0;243.0;24.0;72.0;32.0;1140.0;24.0;3.0;112.0;0.0;103.0;95.0;98.0;85.0;90.0;95.0;99.0;87.0;91.0;35785.0;0.0;0.0;30786.0;0.0;4999.0;0.0;7212.0;0.0;0.0;6052.0;0.0;1160.0;0.0;1719.0;457.0;241.0;1610.0;154.0;3456.0;191.0;4.0;140.0;4.0;91.0
348;Waterschap Zuiderzeeland (WS);2011;5.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;;;668.0;0.0;0.0;0.0;48.0;0.0;460.0;0.0;161.0;0.0;0.0;0.0;;;544.0;0.0;0.0;0.0;32.0;0.0;375.0;0.0;138.0;0.0;0.0;0.0;;;26882.0;587.0;22805.0;8149.0;2047.0;314.0;870.0;100.0;2220.0;129.0;3.0;131.0;1.0;85.0;26882.0;27.0;931.0;78.0;220.0;25.0;62.0;18.0;585.0;14.0;1.0;54.0;0.0;32.0;96.0;99.0;90.0;91.0;96.0;99.0;89.0;92.0;37550.0;0.0;0.0;31987.0;0.0;5563.0;0.0;7675.0;0.0;0.0;6328.0;0.0;1346.0;0.0;1803.0;496.0;256.0;1773.0;148.0;3673.0;192.0;5.0;108.0;4.0;190.0
349;Waterschap Zuiderzeeland (WS);2012;5.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;;;668.0;0.0;0.0;0.0;48.0;0.0;460.0;0.0;161.0;0.0;0.0;0.0;;;544.0;0.0;0.0;0.0;32.0;0.0;375.0;0.0;138.0;0.0;0.0;0.0;;;28033.0;609.0;24179.0;8565.0;2008.0;302.0;2243.0;254.0;6440.0;345.0;5.0;209.0;5.0;150.0;28033.0;24.0;762.0;77.0;209.0;26.0;108.0;49.0;1189.0;51.0;2.0;89.0;1.0;69.0;96.0;99.0;88.0;92.0;97.0;99.0;90.0;91.0;38688.0;0.0;0.0;32486.0;0.0;6202.0;0.0;7766.0;0.0;0.0;6396.0;0.0;1371.0;0.0;1783.0;515.0;253.0;1735.0;151.0;3788.0;209.0;5.0;109.0;4.0;29.0
350;Waterschap Zuiderzeeland (WS);2013;5.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;;;668.0;0.0;0.0;0.0;48.0;0.0;460.0;0.0;161.0;0.0;0.0;0.0;;;544.0;0.0;0.0;0.0;32.0;0.0;375.0;0.0;138.0;0.0;0.0;0.0;;;27348.0;583.0;22768.0;8332.0;2005.0;291.0;2329.0;410.0;8333.0;592.0;7.0;341.0;15.0;297.0;27348.0;29.0;953.0;83.0;230.0;22.0;84.0;140.0;1102.0;344.0;1.0;86.0;4.0;101.0;95.0;99.0;86.0;92.0;96.0;99.0;89.0;92.0;38694.0;0.0;0.0;8256.0;0.0;30438.0;0.0;7822.0;0.0;0.0;1610.0;0.0;6212.0;0.0;1767.0;514.0;259.0;1743.0;163.0;3895.0;212.0;5.0;117.0;11.0;196.0
351;Waterschap Zuiderzeeland (WS);2014;5.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;;;685.0;0.0;0.0;0.0;65.0;0.0;460.0;0.0;161.0;0.0;0.0;0.0;;;544.0;0.0;0.0;0.0;32.0;0.0;375.0;0.0;138.0;0.0;0.0;0.0;;;26873.0;608.0;23801.0;8251.0;2076.0;288.0;1617.0;283.0;6405.0;517.0;5.0;176.0;3.0;350.0;26873.0;24.0;869.0;69.0;167.0;23.0;116.0;34.0;1252.0;31.0;1.0;72.0;1.0;171.0;96.0;99.0;91.0;92.0;96.0;99.0;92.0;92.0;38276.0;0.0;0.0;20061.0;0.0;18215.0;0.0;7911.0;0.0;0.0;4233.0;0.0;3678.0;0.0;1760.0;538.0;263.0;1730.0;146.0;3670.0;191.0;4.0;108.0;3.0;178.0
352;Waterschap Zuiderzeeland (WS);2015;5.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;;;724.0;0.0;0.0;0.0;65.0;0.0;499.0;0.0;161.0;0.0;0.0;0.0;;;544.0;0.0;0.0;0.0;32.0;0.0;375.0;0.0;138.0;0.0;0.0;0.0;;;28495.0;611.0;24213.0;9406.0;2024.0;294.0;2005.0;221.0;5596.0;204.0;5.0;214.0;7.0;443.0;28495.0;27.0;951.0;77.0;167.0;22.0;150.0;42.0;1297.0;27.0;1.0;75.0;0.0;91.0;96.0;99.0;91.0;93.0;96.0;99.0;92.0;93.0;38023.0;0.0;0.0;19128.0;0.0;18895.0;0.0;8099.0;0.0;0.0;4036.0;0.0;4063.0;0.0;1824.0;545.0;264.0;1746.0;151.0;4014.0;193.0;5.0;119.0;5.0;201.0
