ID;Kenmerken;RegioS;Perioden;Geborenen_1;Levendgeborenen_2;Doodgeborenen_3;Overleden1eWeek_4;PerinataleSterfteTMDag7_5;DoodgeborenenPer1000Geborenen_6;Overleden1eWeek1000Levendgeborenen_7;PerinatStTMDag71000Geborenen_8;Geborenen_9;Levendgeborenen_10;Doodgeborenen_11;NeonataleSterfte_12;PerinataleSterfteTMDag28_13;DoodgeborenenPer1000Geborenen_14;NeonataleSterfte1000Levendgeborenen_15;PerinatStTMDag281000Geborenen_16;Levendgeborenen_17;Overleden1eWeek_18;NeonataleSterfte_19;Zuigelingensterfte_20;Overleden1eWeek1000Levendgeborenen_21;NeonataleSterfte1000Levendgeborenen_22;Zuigelingensterfte1000Levendgeborenen_23
1203;Zwangerschapsduur: Totaal 22 wkn of meer;Noord-Brabant (PV);2007;25626;25464;162.0;71.0;234.0;6.3;2.8;9.1;25626;25464;162.0;84.0;247.0;6.3;3.3;9.6;25464;71.0;84.0;108.0;2.8;3.3;4.2
1204;Zwangerschapsduur: Totaal 22 wkn of meer;Noord-Brabant (PV);2008;26135;26003;132.0;64.0;197.0;5.1;2.5;7.5;26135;26003;132.0;90.0;223.0;5.1;3.5;8.5;26003;64.0;90.0;106.0;2.5;3.5;4.1
1205;Zwangerschapsduur: Totaal 22 wkn of meer;Noord-Brabant (PV);2009;25660;25513;147.0;54.0;201.0;5.7;2.1;7.8;25660;25513;147.0;61.0;208.0;5.7;2.4;8.1;25513;54.0;61.0;86.0;2.1;2.4;3.4
1206;Zwangerschapsduur: Totaal 22 wkn of meer;Noord-Brabant (PV);2010;25593;25444;150.0;64.0;214.0;5.8;2.5;8.4;25593;25444;150.0;80.0;230.0;5.8;3.1;9.0;25444;64.0;80.0;101.0;2.5;3.1;4.0
1207;Zwangerschapsduur: Totaal 22 wkn of meer;Noord-Brabant (PV);2011;25055;24919;136.0;54.0;190.0;5.4;2.2;7.6;25055;24919;136.0;66.0;203.0;5.4;2.7;8.1;24919;54.0;66.0;88.0;2.2;2.7;3.5
1208;Zwangerschapsduur: Totaal 22 wkn of meer;Noord-Brabant (PV);2012;24082;23964;118.0;46.0;164.0;4.9;1.9;6.8;24082;23964;118.0;57.0;175.0;4.9;2.4;7.3;23964;46.0;57.0;72.0;1.9;2.4;3.0
1209;Zwangerschapsduur: Totaal 22 wkn of meer;Noord-Brabant (PV);2013;23596;23494;102.0;57.0;159.0;4.3;2.4;6.7;23596;23494;102.0;78.0;180.0;4.3;3.3;7.6;23494;57.0;78.0;97.0;2.4;3.3;4.1
1210;Zwangerschapsduur: Totaal 22 wkn of meer;Noord-Brabant (PV);2014;24289;24167;122.0;61.0;183.0;5.0;2.5;7.5;24289;24167;122.0;82.0;204.0;5.0;3.4;8.4;24167;61.0;82.0;101.0;2.5;3.4;4.2
1211;Zwangerschapsduur: Totaal 22 wkn of meer;Noord-Brabant (PV);2015;23608;23507;101.0;48.0;149.0;4.3;2.0;6.3;23608;23507;101.0;63.0;164.0;4.3;2.7;7.0;23507;48.0;63.0;80.0;2.0;2.7;3.4
1212;Zwangerschapsduur: Totaal 22 wkn of meer;Limburg (PV);2004;10795;10726;69.0;24.0;93.0;6.4;2.3;8.6;10795;10726;69.0;26.0;95.0;6.4;2.5;8.8;10726;24.0;26.0;45.0;2.3;2.5;4.2
1213;Zwangerschapsduur: Totaal 22 wkn of meer;Limburg (PV);2005;10076;10007;69.0;20.0;89.0;6.8;2.0;8.8;10076;10007;69.0;29.0;98.0;6.8;2.9;9.7;10007;20.0;29.0;46.0;2.0;2.9;4.6
1214;Zwangerschapsduur: Totaal 22 wkn of meer;Limburg (PV);2006;9894;9832;62.0;32.0;94.0;6.2;3.3;9.5;9894;9832;62.0;38.0;100.0;6.2;3.9;10.1;9832;32.0;38.0;53.0;3.3;3.9;5.3
1215;Zwangerschapsduur: Totaal 22 wkn of meer;Limburg (PV);2007;9496;9426;70.0;18.0;88.0;7.4;1.9;9.2;9496;9426;70.0;24.0;94.0;7.4;2.5;9.9;9426;18.0;24.0;37.0;1.9;2.5;3.9
1216;Zwangerschapsduur: Totaal 22 wkn of meer;Limburg (PV);2008;9440;9376;64.0;20.0;84.0;6.8;2.1;8.9;9440;9376;64.0;26.0;90.0;6.8;2.8;9.5;9376;20.0;26.0;37.0;2.1;2.8;3.9
1217;Zwangerschapsduur: Totaal 22 wkn of meer;Limburg (PV);2009;9759;9701;58.0;22.0;80.0;6.0;2.3;8.2;9759;9701;58.0;31.0;90.0;6.0;3.2;9.2;9701;22.0;31.0;42.0;2.3;3.2;4.3
1218;Zwangerschapsduur: Totaal 22 wkn of meer;Limburg (PV);2010;9618;9560;58.0;21.0;79.0;6.0;2.2;8.2;9618;9560;58.0;32.0;90.0;6.0;3.3;9.3;9560;21.0;32.0;47.0;2.2;3.3;4.9
1219;Zwangerschapsduur: Totaal 22 wkn of meer;Limburg (PV);2011;9302;9238;64.0;31.0;95.0;6.9;3.3;10.2;9302;9238;64.0;39.0;103.0;6.9;4.2;11.1;9238;31.0;39.0;47.0;3.3;4.2;5.1
1220;Zwangerschapsduur: Totaal 22 wkn of meer;Limburg (PV);2012;9116;9067;49.0;29.0;77.0;5.3;3.2;8.5;9116;9067;49.0;40.0;89.0;5.3;4.4;9.7;9067;29.0;40.0;51.0;3.2;4.4;5.6
1221;Zwangerschapsduur: Totaal 22 wkn of meer;Limburg (PV);2013;8990;8953;37.0;19.0;56.0;4.1;2.1;6.2;8990;8953;37.0;24.0;61.0;4.1;2.7;6.8;8953;19.0;24.0;30.0;2.1;2.7;3.4
1222;Zwangerschapsduur: Totaal 22 wkn of meer;Limburg (PV);2014;8817;8778;39.0;14.0;54.0;4.5;1.6;6.1;8817;8778;39.0;23.0;62.0;4.5;2.6;7.0;8778;14.0;23.0;32.0;1.6;2.6;3.6
1223;Zwangerschapsduur: Totaal 22 wkn of meer;Limburg (PV);2015;8762;8714;48.0;13.0;61.0;5.5;1.5;7.0;8762;8714;48.0;20.0;68.0;5.5;2.3;7.8;8714;13.0;20.0;28.0;1.5;2.3;3.2
1224;Zwangerschapsduur: 22 tot 28 weken;Nederland;2004;1061;564;498.0;222.0;720.0;468.9;393.9;678.1;1061;564;498.0;245.0;743.0;468.9;435.4;700.1;564;222.0;245.0;257.0;393.9;435.4;455.2
1225;Zwangerschapsduur: 22 tot 28 weken;Nederland;2005;1065;570;495.0;284.0;779.0;464.5;497.4;730.9;1065;570;495.0;308.0;803.0;464.5;540.1;753.7;570;284.0;308.0;323.0;497.4;540.1;567.0
1226;Zwangerschapsduur: 22 tot 28 weken;Nederland;2006;1079;566;514.0;238.0;751.0;475.9;420.6;696.3;1079;566;514.0;281.0;794.0;475.9;496.7;736.2;566;238.0;281.0;294.0;420.6;496.7;519.8
1227;Zwangerschapsduur: 22 tot 28 weken;Nederland;2007;1130;614;517.0;268.0;784.0;457.1;436.2;693.9;1130;614;517.0;303.0;819.0;457.1;493.2;724.9;614;268.0;303.0;312.0;436.2;493.2;508.8
1228;Zwangerschapsduur: 22 tot 28 weken;Nederland;2008;1197;659;537.0;252.0;789.0;449.1;382.1;659.6;1197;659;537.0;290.0;827.0;449.1;439.7;691.3;659;252.0;290.0;308.0;382.1;439.7;466.7
1229;Zwangerschapsduur: 22 tot 28 weken;Nederland;2009;1128;610;518.0;257.0;775.0;459.2;420.7;686.7;1128;610;518.0;296.0;814.0;459.2;484.8;721.4;610;257.0;296.0;316.0;420.7;484.8;517.2
1230;Zwangerschapsduur: 22 tot 28 weken;Nederland;2010;1149;649;500.0;253.0;753.0;435.4;390.1;655.7;1149;649;500.0;288.0;788.0;435.4;443.4;685.7;649;253.0;288.0;304.0;390.1;443.4;468.7
1231;Zwangerschapsduur: 22 tot 28 weken;Nederland;2011;1108;665;443.0;246.0;690.0;399.9;370.8;622.4;1108;665;443.0;291.0;734.0;399.9;437.5;662.4;665;246.0;291.0;312.0;370.8;437.5;469.6
1232;Zwangerschapsduur: 22 tot 28 weken;Nederland;2012;1159;668;491.0;229.0;719.0;423.4;342.2;620.8;1159;668;491.0;275.0;765.0;423.4;411.0;660.4;668;229.0;275.0;301.0;342.2;411.0;451.2
1233;Zwangerschapsduur: 22 tot 28 weken;Nederland;2013;1098;679;419.0;222.0;641.0;381.6;327.0;583.8;1098;679;419.0;272.0;691.0;381.6;400.6;629.3;679;222.0;272.0;304.0;327.0;400.6;447.7
1234;Zwangerschapsduur: 22 tot 28 weken;Nederland;2014;1130;682;448.0;221.0;670.0;396.8;324.6;592.6;1130;682;448.0;270.0;718.0;396.8;396.0;635.6;682;221.0;270.0;301.0;324.6;396.0;441.4
1235;Zwangerschapsduur: 22 tot 28 weken;Nederland;2015;1067;620;447.0;202.0;649.0;419.1;325.6;608.2;1067;620;447.0;253.0;700.0;419.1;408.6;656.5;620;202.0;253.0;282.0;325.6;408.6;454.8
1236;Zwangerschapsduur: 22 tot 28 weken;Noord-Nederland (LD);2004;108;61;48.0;19.0;67.0;439.3;312.7;614.6;108;61;48.0;22.0;70.0;439.3;363.9;643.3;61;19.0;22.0;24.0;312.7;363.9;398.4
1237;Zwangerschapsduur: 22 tot 28 weken;Noord-Nederland (LD);2005;94;53;41.0;20.0;61.0;434.5;383.1;651.1;94;53;41.0;27.0;68.0;434.5;502.6;718.7;53;20.0;27.0;27.0;383.1;502.6;502.6
1238;Zwangerschapsduur: 22 tot 28 weken;Noord-Nederland (LD);2006;99;48;52.0;18.0;70.0;520.8;384.6;705.1;99;48;52.0;24.0;76.0;520.8;511.6;766.0;48;18.0;24.0;25.0;384.6;511.6;532.6
1239;Zwangerschapsduur: 22 tot 28 weken;Noord-Nederland (LD);2007;124;76;48.0;32.0;79.0;384.9;418.5;642.3;124;76;48.0;36.0;84.0;384.9;473.4;676.0;76;32.0;36.0;36.0;418.5;473.4;473.4
1240;Zwangerschapsduur: 22 tot 28 weken;Noord-Nederland (LD);2008;104;56;47.0;22.0;70.0;458.1;398.1;673.8;104;56;47.0;27.0;75.0;458.1;488.0;722.5;56;22.0;27.0;27.0;398.1;488.0;488.0
1241;Zwangerschapsduur: 22 tot 28 weken;Noord-Nederland (LD);2009;118;58;60.0;28.0;89.0;511.6;488.1;750.0;118;58;60.0;30.0;91.0;511.6;525.2;768.1;58;28.0;30.0;33.0;488.1;525.2;578.0
1242;Zwangerschapsduur: 22 tot 28 weken;Noord-Nederland (LD);2010;127;67;59.0;25.0;85.0;469.2;377.1;669.3;127;67;59.0;28.0;88.0;469.2;422.7;693.6;67;25.0;28.0;30.0;377.1;422.7;439.8
1243;Zwangerschapsduur: 22 tot 28 weken;Noord-Nederland (LD);2011;111;72;39.0;29.0;69.0;353.3;412.0;619.8;111;72;39.0;35.0;74.0;353.3;487.5;668.6;72;29.0;35.0;37.0;412.0;487.5;515.6
1244;Zwangerschapsduur: 22 tot 28 weken;Noord-Nederland (LD);2012;115;76;39.0;30.0;69.0;341.6;392.4;600.0;115;76;39.0;36.0;75.0;341.6;475.0;654.4;76;30.0;36.0;40.0;392.4;475.0;528.6
1245;Zwangerschapsduur: 22 tot 28 weken;Noord-Nederland (LD);2013;117;67;49.0;25.0;75.0;418.8;373.1;641.0;117;67;49.0;28.0;78.0;418.8;417.9;666.7;67;25.0;28.0;34.0;373.1;417.9;507.5
1246;Zwangerschapsduur: 22 tot 28 weken;Noord-Nederland (LD);2014;93;52;41.0;18.0;59.0;439.6;351.5;636.6;93;52;41.0;20.0;61.0;439.6;389.8;658.1;52;18.0;20.0;25.0;351.5;389.8;488.1
1247;Zwangerschapsduur: 22 tot 28 weken;Noord-Nederland (LD);2015;103;59;44.0;17.0;61.0;425.4;289.4;591.7;103;59;44.0;26.0;70.0;425.4;442.1;679.5;59;17.0;26.0;34.0;289.4;442.1;580.9
1248;Zwangerschapsduur: 22 tot 28 weken;Oost-Nederland (LD);2004;217;107;109.0;46.0;155.0;504.7;425.3;715.4;217;107;109.0;50.0;160.0;504.7;467.0;736.0;107;46.0;50.0;52.0;425.3;467.0;485.2
1249;Zwangerschapsduur: 22 tot 28 weken;Oost-Nederland (LD);2005;222;130;92.0;69.0;161.0;415.9;529.4;725.1;222;130;92.0;73.0;165.0;415.9;561.0;743.6;130;69.0;73.0;80.0;529.4;561.0;616.0
1250;Zwangerschapsduur: 22 tot 28 weken;Oost-Nederland (LD);2006;222;121;101.0;60.0;160.0;455.5;493.6;724.2;222;121;101.0;71.0;172.0;455.5;585.6;774.3;121;60.0;71.0;72.0;493.6;585.6;593.8
1251;Zwangerschapsduur: 22 tot 28 weken;Oost-Nederland (LD);2007;262;152;109.0;68.0;177.0;417.2;445.0;676.5;262;152;109.0;76.0;185.0;417.2;498.9;707.9;152;68.0;76.0;79.0;445.0;498.9;519.1
1252;Zwangerschapsduur: 22 tot 28 weken;Oost-Nederland (LD);2008;249;125;124.0;45.0;169.0;498.9;361.5;680.0;249;125;124.0;53.0;177.0;498.9;427.6;713.2;125;45.0;53.0;61.0;361.5;427.6;485.7
1253;Zwangerschapsduur: 22 tot 28 weken;Oost-Nederland (LD);2009;222;132;90.0;59.0;149.0;406.8;449.4;673.4;222;132;90.0;69.0;159.0;406.8;521.3;716.0;132;59.0;69.0;74.0;449.4;521.3;560.5
1254;Zwangerschapsduur: 22 tot 28 weken;Oost-Nederland (LD);2010;239;150;89.0;59.0;148.0;373.5;392.7;619.5;239;150;89.0;63.0;153.0;373.5;421.0;637.2;150;59.0;63.0;67.0;392.7;421.0;448.2
1255;Zwangerschapsduur: 22 tot 28 weken;Oost-Nederland (LD);2011;227;136;91.0;58.0;149.0;400.2;426.8;656.2;227;136;91.0;66.0;157.0;400.2;488.4;693.2;136;58.0;66.0;71.0;426.8;488.4;525.6
1256;Zwangerschapsduur: 22 tot 28 weken;Oost-Nederland (LD);2012;234;139;94.0;53.0;148.0;404.0;382.6;632.1;234;139;94.0;59.0;154.0;404.0;426.8;658.4;139;53.0;59.0;65.0;382.6;426.8;463.8
1257;Zwangerschapsduur: 22 tot 28 weken;Oost-Nederland (LD);2013;223;140;83.0;42.0;126.0;372.2;300.0;565.0;223;140;83.0;47.0;131.0;372.2;335.7;587.4;140;42.0;47.0;53.0;300.0;335.7;378.6
1258;Zwangerschapsduur: 22 tot 28 weken;Oost-Nederland (LD);2014;255;149;106.0;45.0;151.0;414.5;302.4;591.5;255;149;106.0;49.0;155.0;414.5;329.2;607.2;149;45.0;49.0;54.0;302.4;329.2;363.7
1259;Zwangerschapsduur: 22 tot 28 weken;Oost-Nederland (LD);2015;240;139;101.0;49.0;149.0;420.1;349.1;622.6;240;139;101.0;56.0;156.0;420.1;399.7;651.9;139;49.0;56.0;61.0;349.1;399.7;436.3
1260;Zwangerschapsduur: 22 tot 28 weken;West-Nederland (LD);2004;523;291;232.0;115.0;347.0;443.4;393.5;662.4;523;291;232.0;127.0;359.0;443.4;437.4;686.9;291;115.0;127.0;133.0;393.5;437.4;458.4
1261;Zwangerschapsduur: 22 tot 28 weken;West-Nederland (LD);2005;554;290;264.0;148.0;412.0;476.7;511.6;744.4;554;290;264.0;158.0;422.0;476.7;545.3;762.1;290;148.0;158.0;164.0;511.6;545.3;566.6
1262;Zwangerschapsduur: 22 tot 28 weken;West-Nederland (LD);2006;549;297;252.0;120.0;372.0;459.1;404.0;677.6;549;297;252.0;141.0;393.0;459.1;473.9;715.4;297;120.0;141.0;149.0;404.0;473.9;500.9
1263;Zwangerschapsduur: 22 tot 28 weken;West-Nederland (LD);2007;533;284;249.0;120.0;369.0;467.3;422.0;692.1;533;284;249.0;137.0;386.0;467.3;483.7;725.0;284;120.0;137.0;142.0;422.0;483.7;499.1
1264;Zwangerschapsduur: 22 tot 28 weken;West-Nederland (LD);2008;626;353;273.0;134.0;407.0;436.2;378.7;649.7;626;353;273.0;148.0;421.0;436.2;419.2;672.5;353;134.0;148.0;156.0;378.7;419.2;443.2
1265;Zwangerschapsduur: 22 tot 28 weken;West-Nederland (LD);2009;586;314;272.0;126.0;398.0;463.8;400.8;678.7;586;314;272.0;148.0;420.0;463.8;471.6;716.7;314;126.0;148.0;155.0;400.8;471.6;494.7
1266;Zwangerschapsduur: 22 tot 28 weken;West-Nederland (LD);2010;553;309;244.0;125.0;369.0;441.0;404.7;667.2;553;309;244.0;143.0;387.0;441.0;462.5;699.5;309;125.0;143.0;148.0;404.7;462.5;479.1
1267;Zwangerschapsduur: 22 tot 28 weken;West-Nederland (LD);2011;546;340;207.0;117.0;324.0;378.6;344.6;592.8;546;340;207.0;141.0;348.0;378.6;415.7;636.9;340;117.0;141.0;153.0;344.6;415.7;451.9
1268;Zwangerschapsduur: 22 tot 28 weken;West-Nederland (LD);2012;591;328;264.0;99.0;362.0;445.9;301.3;612.8;591;328;264.0;124.0;388.0;445.9;378.8;655.8;328;99.0;124.0;138.0;301.3;378.8;420.1
1269;Zwangerschapsduur: 22 tot 28 weken;West-Nederland (LD);2013;522;318;205.0;106.0;310.0;392.7;333.3;593.9;522;318;205.0;134.0;339.0;392.7;421.4;649.4;318;106.0;134.0;150.0;333.3;421.4;471.7
1270;Zwangerschapsduur: 22 tot 28 weken;West-Nederland (LD);2014;554;341;213.0;111.0;324.0;384.1;325.9;584.8;554;341;213.0;145.0;357.0;384.1;424.2;645.4;341;111.0;145.0;160.0;325.9;424.2;469.4
1271;Zwangerschapsduur: 22 tot 28 weken;West-Nederland (LD);2015;530;303;227.0;100.0;327.0;428.5;329.5;616.8;530;303;227.0;126.0;353.0;428.5;416.0;666.3;303;100.0;126.0;133.0;329.5;416.0;439.7
1272;Zwangerschapsduur: 22 tot 28 weken;Zuid-Nederland (LD);2004;213;104;109.0;43.0;151.0;510.2;410.1;711.0;213;104;109.0;46.0;154.0;510.2;439.0;725.2;104;43.0;46.0;47.0;410.1;439.0;448.6
1273;Zwangerschapsduur: 22 tot 28 weken;Zuid-Nederland (LD);2005;195;98;98.0;46.0;144.0;499.8;475.4;737.6;195;98;98.0;51.0;148.0;499.8;517.2;758.5;98;46.0;51.0;53.0;475.4;517.2;538.2
1274;Zwangerschapsduur: 22 tot 28 weken;Zuid-Nederland (LD);2006;209;100;109.0;40.0;149.0;520.3;399.2;711.8;209;100;109.0;45.0;154.0;520.3;450.4;736.4;100;40.0;45.0;48.0;399.2;450.4;480.7
1275;Zwangerschapsduur: 22 tot 28 weken;Zuid-Nederland (LD);2007;212;101;111.0;48.0;159.0;522.5;476.3;750.0;212;101;111.0;53.0;164.0;522.5;526.4;773.8;101;48.0;53.0;55.0;476.3;526.4;547.1
1276;Zwangerschapsduur: 22 tot 28 weken;Zuid-Nederland (LD);2008;218;125;93.0;51.0;144.0;425.4;405.0;658.1;218;125;93.0;61.0;154.0;425.4;487.5;705.5;125;51.0;61.0;63.0;405.0;487.5;504.4
1277;Zwangerschapsduur: 22 tot 28 weken;Zuid-Nederland (LD);2009;202;107;95.0;43.0;139.0;472.5;407.9;687.6;202;107;95.0;49.0;144.0;472.5;456.7;713.4;107;43.0;49.0;53.0;407.9;456.7;497.1
1278;Zwangerschapsduur: 22 tot 28 weken;Zuid-Nederland (LD);2010;230;122;108.0;44.0;151.0;467.8;357.5;658.0;230;122;108.0;53.0;161.0;467.8;434.0;698.8;122;44.0;53.0;59.0;357.5;434.0;483.3
1279;Zwangerschapsduur: 22 tot 28 weken;Zuid-Nederland (LD);2011;224;118;106.0;42.0;148.0;474.5;356.4;661.8;224;118;106.0;48.0;155.0;474.5;411.0;690.5;118;42.0;48.0;50.0;356.4;411.0;427.9
1280;Zwangerschapsduur: 22 tot 28 weken;Zuid-Nederland (LD);2012;219;126;93.0;47.0;140.0;426.4;374.2;641.1;219;126;93.0;55.0;149.0;426.4;439.0;678.2;126;47.0;55.0;59.0;374.2;439.0;471.5
1281;Zwangerschapsduur: 22 tot 28 weken;Zuid-Nederland (LD);2013;236;154;82.0;49.0;130.0;347.5;318.2;550.8;236;154;82.0;62.0;144.0;347.5;402.6;610.2;154;49.0;62.0;66.0;318.2;402.6;428.6
1282;Zwangerschapsduur: 22 tot 28 weken;Zuid-Nederland (LD);2014;228;139;89.0;47.0;136.0;390.1;335.1;594.5;228;139;89.0;56.0;145.0;390.1;401.0;634.6;139;47.0;56.0;61.0;335.1;401.0;438.6
1283;Zwangerschapsduur: 22 tot 28 weken;Zuid-Nederland (LD);2015;194;119;76.0;36.0;112.0;388.9;306.0;575.9;194;119;76.0;46.0;121.0;388.9;383.6;623.3;119;36.0;46.0;54.0;306.0;383.6;451.9
1284;Zwangerschapsduur: 22 tot 28 weken;Groningen (PV);2004;31;13;17.0;;19.0;566.4;;631.4;31;13;17.0;;19.0;566.4;;631.4;13;;;;;;
1285;Zwangerschapsduur: 22 tot 28 weken;Groningen (PV);2005;30;17;12.0;6.0;18.0;414.7;352.5;621.0;30;17;12.0;7.0;19.0;414.7;408.7;653.9;17;6.0;7.0;7.0;352.5;408.7;408.7
1286;Zwangerschapsduur: 22 tot 28 weken;Groningen (PV);2006;36;18;17.0;9.0;27.0;489.5;500.6;745.1;36;18;17.0;13.0;31.0;489.5;722.2;858.2;18;9.0;13.0;13.0;500.6;722.2;722.2
1287;Zwangerschapsduur: 22 tot 28 weken;Groningen (PV);2007;47;30;17.0;13.0;30.0;366.0;419.2;631.8;47;30;17.0;16.0;33.0;366.0;525.7;699.3;30;13.0;16.0;16.0;419.2;525.7;525.7
1288;Zwangerschapsduur: 22 tot 28 weken;Groningen (PV);2008;32;18;14.0;6.0;20.0;437.5;333.3;625.0;32;18;14.0;8.0;22.0;437.5;444.5;687.5;18;6.0;8.0;8.0;333.3;444.5;444.5
1289;Zwangerschapsduur: 22 tot 28 weken;Groningen (PV);2009;52;29;23.0;12.0;36.0;446.6;433.2;686.3;52;29;23.0;12.0;36.0;446.6;433.2;686.3;29;12.0;12.0;15.0;433.2;433.2;504.1
1290;Zwangerschapsduur: 22 tot 28 weken;Groningen (PV);2010;43;24;19.0;12.0;31.0;440.1;496.7;718.2;43;24;19.0;12.0;31.0;440.1;496.7;718.2;24;12.0;12.0;12.0;496.7;496.7;496.7
1291;Zwangerschapsduur: 22 tot 28 weken;Groningen (PV);2011;45;33;12.0;14.0;26.0;266.4;434.9;585.4;45;33;12.0;17.0;29.0;266.4;503.2;635.5;33;14.0;17.0;18.0;434.9;503.2;533.4
1292;Zwangerschapsduur: 22 tot 28 weken;Groningen (PV);2012;49;36;13.0;17.0;30.0;269.4;484.2;623.2;49;36;13.0;21.0;35.0;269.4;601.1;708.5;36;17.0;21.0;22.0;484.2;601.1;629.9
1293;Zwangerschapsduur: 22 tot 28 weken;Groningen (PV);2013;41;22;18.0;13.0;31.0;439.0;590.9;756.1;41;22;18.0;13.0;31.0;439.0;590.9;756.1;22;13.0;13.0;15.0;590.9;590.9;681.8
1294;Zwangerschapsduur: 22 tot 28 weken;Groningen (PV);2014;37;20;17.0;8.0;26.0;467.5;421.5;692.0;37;20;17.0;9.0;27.0;467.5;472.5;719.1;20;8.0;9.0;11.0;421.5;472.5;579.3
1295;Zwangerschapsduur: 22 tot 28 weken;Groningen (PV);2015;38;29;9.0;9.0;17.0;226.4;298.4;457.2;38;29;9.0;15.0;23.0;226.4;503.3;615.7;29;9.0;15.0;17.0;298.4;503.3;575.6
1296;Zwangerschapsduur: 22 tot 28 weken;Friesland (PV);2004;43;24;19.0;11.0;30.0;441.5;448.9;692.2;43;24;19.0;12.0;31.0;441.5;493.1;716.9;24;11.0;12.0;13.0;448.9;493.1;537.7
1297;Zwangerschapsduur: 22 tot 28 weken;Friesland (PV);2005;34;18;16.0;6.0;22.0;471.3;332.8;647.3;34;18;16.0;9.0;25.0;471.3;499.0;735.1;18;6.0;9.0;9.0;332.8;499.0;499.0
1298;Zwangerschapsduur: 22 tot 28 weken;Friesland (PV);2006;48;20;27.0;9.0;36.0;574.0;453.8;767.3;48;20;27.0;9.0;36.0;574.0;453.8;767.3;20;9.0;9.0;10.0;453.8;453.8;503.2
1299;Zwangerschapsduur: 22 tot 28 weken;Friesland (PV);2007;47;30;17.0;12.0;29.0;366.0;412.2;627.3;47;30;17.0;13.0;30.0;366.0;446.0;648.8;30;12.0;13.0;13.0;412.2;446.0;446.0
1300;Zwangerschapsduur: 22 tot 28 weken;Friesland (PV);2008;44;24;20.0;8.0;29.0;457.7;348.7;646.8;44;24;20.0;10.0;31.0;457.7;433.9;693.0;24;8.0;10.0;10.0;348.7;433.9;433.9
1301;Zwangerschapsduur: 22 tot 28 weken;Friesland (PV);2009;46;23;23.0;12.0;35.0;504.8;508.5;756.6;46;23;23.0;13.0;36.0;504.8;556.5;780.4;23;12.0;13.0;14.0;508.5;556.5;600.5
1302;Zwangerschapsduur: 22 tot 28 weken;Friesland (PV);2010;51;23;28.0;7.0;35.0;555.2;321.6;698.3;51;23;28.0;9.0;37.0;555.2;410.4;737.7;23;7.0;9.0;10.0;321.6;410.4;461.3
1303;Zwangerschapsduur: 22 tot 28 weken;Friesland (PV);2011;34;18;16.0;11.0;27.0;469.4;611.6;793.9;34;18;16.0;11.0;27.0;469.4;611.6;793.9;18;11.0;11.0;12.0;611.6;611.6;667.1
1304;Zwangerschapsduur: 22 tot 28 weken;Friesland (PV);2012;44;23;21.0;7.0;28.0;483.1;320.0;648.5;44;23;21.0;8.0;29.0;483.1;366.8;672.7;23;7.0;8.0;10.0;320.0;366.8;455.7
1305;Zwangerschapsduur: 22 tot 28 weken;Friesland (PV);2013;48;33;15.0;10.0;25.0;312.5;303.0;520.8;48;33;15.0;12.0;27.0;312.5;363.6;562.5;33;10.0;12.0;15.0;303.0;363.6;454.5
1306;Zwangerschapsduur: 22 tot 28 weken;Friesland (PV);2014;26;14;12.0;5.0;17.0;461.8;355.5;653.1;26;14;12.0;5.0;17.0;461.8;355.5;653.1;14;5.0;5.0;8.0;355.5;355.5;568.7
1307;Zwangerschapsduur: 22 tot 28 weken;Friesland (PV);2015;36;16;20.0;5.0;25.0;543.3;316.3;687.8;36;16;20.0;7.0;27.0;543.3;440.2;744.4;16;5.0;7.0;12.0;316.3;440.2;749.9
1308;Zwangerschapsduur: 22 tot 28 weken;Drenthe (PV);2004;35;23;11.0;6.0;17.0;323.5;266.4;503.7;35;23;11.0;8.0;20.0;323.5;354.0;563.0;23;6.0;8.0;9.0;266.4;354.0;397.8
1309;Zwangerschapsduur: 22 tot 28 weken;Drenthe (PV);2005;30;18;12.0;8.0;21.0;412.1;464.8;685.4;30;18;12.0;11.0;23.0;412.1;598.7;764.1;18;8.0;11.0;11.0;464.8;598.7;598.7
1310;Zwangerschapsduur: 22 tot 28 weken;Drenthe (PV);2006;16;9;7.0;;7.0;433.7;;433.7;16;9;7.0;;9.0;433.7;;558.1;9;;;;;;
1311;Zwangerschapsduur: 22 tot 28 weken;Drenthe (PV);2007;30;17;13.0;7.0;20.0;443.7;428.3;682.0;30;17;13.0;7.0;20.0;443.7;428.3;682.0;17;7.0;7.0;7.0;428.3;428.3;428.3
1312;Zwangerschapsduur: 22 tot 28 weken;Drenthe (PV);2008;27;14;13.0;8.0;21.0;482.7;564.1;774.5;27;14;13.0;9.0;22.0;482.7;634.6;811.0;14;8.0;9.0;9.0;564.1;634.6;634.6
1313;Zwangerschapsduur: 22 tot 28 weken;Drenthe (PV);2009;20;6;14.0;;18.0;693.7;;898.2;20;6;14.0;5.0;19.0;693.7;837.6;950.3;6;;5.0;5.0;;837.6;837.6
1314;Zwangerschapsduur: 22 tot 28 weken;Drenthe (PV);2010;32;20;12.0;6.0;18.0;373.3;295.5;558.5;32;20;12.0;7.0;19.0;373.3;347.7;591.2;20;6.0;7.0;7.0;295.5;347.7;347.7
