ID;Regiokenmerken;Perioden;TotaalGemeentelijkeHeffingen_1;TotaalBelastingen_2;OnroerendeZaakbelastingGebruikers_3;OnroerendeZaakbelastingEigenaren_4;Hondenbelasting_5;Toeristenbelasting_6;Reclamebelasting_7;Baatbelasting_8;Forensenbelasting_9;Parkeerbelasting_10;Precariobelasting_11;RoerendeWoonEnBedrijfsrBelastingen_12;TotaalRetributies_13;RioolheffingGecombineerd_14;RioolheffingHuishoudelijkBedrijfafval_15;RioolheffingGrondEnHemelwater_16;ReinigingsrechtenEnAfvalstoffenheffing_17;Begraafplaatsrechten_18;Bouwvergunningen_19;SecretarielegesBurgerzaken_20;Marktgelden_21;TotaalGemeentelijkeHeffingen_22;TotaalBelastingen_23;OnroerendeZaakbelastingGebruikers_24;OnroerendeZaakbelastingEigenaren_25;Hondenbelasting_26;Toeristenbelasting_27;Reclamebelasting_28;Baatbelasting_29;Forensenbelasting_30;Parkeerbelasting_31;Precariobelasting_32;RoerendeWoonEnBedrijfsrBelastingen_33;TotaalRetributies_34;RioolheffingGecombineerd_35;RioolheffingHuishoudelijkBedrijfafval_36;RioolheffingGrondEnHemelwater_37;ReinigingsrechtenEnAfvalstoffenheffing_38;Begraafplaatsrechten_39;Bouwvergunningen_40;SecretarielegesBurgerzaken_41;Marktgelden_42
607;Zuidoost-Zuid-Holland (CR);2013;184;83;12;58;2;0;0;0;0;10;1;0;101;35;3.0;1.0;40;6.0;9;7;1.0;461;208;31;145;5;0;0;0;0;26;2;0;252;88;7.0;2.0;100;14.0;22;17;2.0
608;Zuidoost-Zuid-Holland (CR);2014;190;87;14;60;2;0;0;0;0;10;1;0;103;36;3.0;1.0;41;7.0;8;7;1.0;475;217;34;150;5;0;0;0;0;25;2;0;259;91;7.0;2.0;102;18.0;20;16;2.0
609;Zuidoost-Zuid-Holland (CR);2015;193;89;14;62;2;0;0;0;0;10;1;0;104;41;;;42;7.0;8;6;1.0;483;222;35;155;5;0;0;0;0;24;3;0;261;103;;;104;17.0;19;16;1.0
610;Zuidoost-Zuid-Holland (CR);2016;208;100;14;63;2;0;0;0;0;10;11;0;107;42;;;43;7.0;8;7;1.0;518;250;35;157;5;0;0;0;0;25;28;0;268;105;;;107;17.0;20;17;2.0
611;Zeeuwsch-Vlaanderen (CR);2004;44;27;9;11;0;2;0;0;1;2;0;0;17;3;;;12;;2;1;;408;247;82;104;4;21;0;2;12;22;1;0;161;29;;;109;;14;9;
612;Zeeuwsch-Vlaanderen (CR);2005;47;28;9;12;0;3;0;0;1;3;0;0;19;4;;;13;;2;1;;439;262;86;109;4;24;0;1;12;26;1;0;177;36;;;116;;15;9;
613;Zeeuwsch-Vlaanderen (CR);2006;44;24;4;12;0;3;0;0;1;3;0;0;21;4;;;13;;2;1;;411;219;36;111;4;25;0;1;12;28;1;0;192;41;;;122;;19;10;
614;Zeeuwsch-Vlaanderen (CR);2007;46;25;4;13;1;3;0;0;1;3;0;0;22;4;;;14;;2;1;;429;228;35;119;4;26;0;1;12;30;1;0;201;41;;;129;;18;13;
615;Zeeuwsch-Vlaanderen (CR);2008;48;25;4;13;0;3;0;0;1;3;0;0;23;5;0.0;0.0;14;1.0;2;2;0.0;450;234;34;123;4;28;0;0;12;32;1;0;215;42;0.0;0.0;129;9.0;20;14;1.0
616;Zeeuwsch-Vlaanderen (CR);2009;51;27;4;14;0;3;0;0;1;4;0;0;24;5;0.0;0.0;14;1.0;3;2;0.0;478;252;35;133;5;28;0;0;13;37;2;0;226;44;0.0;0.0;130;11.0;24;15;1.0
617;Zeeuwsch-Vlaanderen (CR);2010;52;28;4;15;1;3;0;0;1;4;0;0;25;5;0.0;0.0;14;1.0;2;2;0.0;488;257;38;140;5;24;1;0;13;35;2;0;230;46;0.0;0.0;133;11.0;22;17;1.0
618;Zeeuwsch-Vlaanderen (CR);2011;57;29;4;16;1;3;0;0;1;4;0;0;28;8;0.0;0.0;14;1.0;2;2;0.0;532;272;39;147;5;25;1;0;14;38;2;0;261;74;0.0;0.0;135;10.0;23;17;1.0
619;Zeeuwsch-Vlaanderen (CR);2012;60;31;5;17;1;3;0;0;2;4;0;0;29;9;0.0;0.0;14;1.0;2;2;0.0;560;292;43;160;6;26;1;0;14;39;2;0;269;84;0.0;0.0;133;12.0;21;18;1.0
620;Zeeuwsch-Vlaanderen (CR);2013;62;32;5;18;1;3;0;0;2;4;0;0;30;10;0.0;0.0;14;1.0;2;2;0.0;581;303;44;165;6;28;1;0;15;41;2;0;279;97;0.0;0.0;133;12.0;18;17;1.0
621;Zeeuwsch-Vlaanderen (CR);2014;63;33;5;18;1;3;0;0;2;4;0;0;30;11;0.0;0.0;14;1.0;2;2;0.0;593;314;46;173;6;30;3;0;16;38;2;0;279;100;0.0;0.0;133;11.0;18;17;1.0
622;Zeeuwsch-Vlaanderen (CR);2015;65;35;5;19;1;3;0;0;2;4;0;0;30;11;;;14;1.0;2;2;0.0;620;332;50;182;6;31;3;0;17;39;3;0;288;105;;;136;10.0;20;16;1.0
623;Zeeuwsch-Vlaanderen (CR);2016;70;38;5;20;1;4;0;0;2;4;2;0;32;12;;;15;1.0;2;2;0.0;661;361;52;189;7;33;2;0;17;37;23;0;300;110;;;140;10.0;21;18;1.0
624;Overig Zeeland (CR);2004;125;76;25;30;1;8;0;0;3;9;1;0;49;13;;;27;;5;3;;462;282;92;111;3;29;0;1;11;34;2;0;180;49;;;100;;20;11;
625;Overig Zeeland (CR);2005;131;81;25;33;1;9;0;0;3;9;1;0;50;14;;;27;;6;3;;482;297;93;120;3;32;0;1;11;35;2;0;185;51;;;101;;21;12;
626;Overig Zeeland (CR);2006;118;66;8;34;1;9;0;0;3;10;1;0;52;15;;;28;;6;3;;433;244;30;124;3;34;0;1;13;37;3;0;190;55;;;101;;24;10;
627;Overig Zeeland (CR);2007;126;69;9;35;1;9;0;0;4;11;1;0;57;17;;;30;;7;4;;463;253;31;128;4;35;0;1;14;39;2;0;210;61;;;110;;26;14;
628;Overig Zeeland (CR);2008;136;72;9;36;1;10;0;0;4;11;1;0;64;18;0.0;0.0;31;3.0;7;4;0.0;497;262;33;133;4;35;2;0;14;39;2;0;235;67;0.0;0.0;115;12.0;27;14;1.0
629;Overig Zeeland (CR);2009;143;76;9;39;1;10;0;0;4;12;1;0;67;20;0.0;0.0;32;3.0;8;4;0.0;522;279;34;141;4;37;2;0;14;44;3;0;244;74;0.0;0.0;115;12.0;28;14;1.0
630;Overig Zeeland (CR);2010;147;79;10;40;1;10;1;0;4;13;1;0;67;21;0.0;0.0;32;3.0;6;4;0.0;534;288;35;146;4;38;2;0;14;47;3;0;246;77;0.0;0.0;116;12.0;24;16;1.0
631;Overig Zeeland (CR);2011;151;82;10;42;1;11;0;0;4;13;1;0;70;22;0.0;0.0;33;3.0;7;5;0.0;551;297;36;151;4;39;2;0;14;48;3;0;254;80;0.0;0.0;119;13.0;25;16;1.0
632;Overig Zeeland (CR);2012;155;85;10;43;1;11;0;0;4;14;1;0;71;23;0.0;0.0;32;4.0;7;5;0.0;564;308;36;158;4;40;2;0;15;51;3;0;256;84;0.0;0.0;116;13.0;25;16;1.0
633;Overig Zeeland (CR);2013;163;89;10;45;1;11;0;0;4;15;1;0;74;25;0.0;0.0;33;4.0;7;5;0.0;593;323;37;165;5;42;2;0;16;54;3;0;270;92;0.0;0.0;120;14.0;26;17;1.0
634;Overig Zeeland (CR);2014;167;91;11;46;1;12;1;0;4;15;1;0;76;26;0.0;0.0;34;4.0;7;5;0.0;607;331;40;168;5;42;2;0;16;55;3;0;276;96;0.0;0.0;123;14.0;25;17;1.0
635;Overig Zeeland (CR);2015;174;94;11;47;1;12;1;0;5;16;1;0;80;29;;;35;4.0;8;5;0.0;633;341;42;172;5;44;2;0;17;57;3;0;292;104;;;128;14.0;27;18;1.0
636;Overig Zeeland (CR);2016;179;97;12;48;1;12;1;0;5;15;2;0;82;30;;;36;4.0;7;5;0.0;648;351;43;176;5;45;2;0;17;55;9;0;296;108;;;129;15.0;26;18;1.0
637;West-Noord-Brabant (CR);2004;248;128;47;62;2;1;0;0;0;15;1;0;120;35;;;64;;14;6;;411;212;78;102;4;2;0;0;0;25;1;0;198;58;;;107;;23;11;
638;West-Noord-Brabant (CR);2005;260;138;50;65;2;1;0;0;0;17;1;0;123;38;;;66;;11;7;;429;227;83;108;4;2;0;0;0;28;2;0;202;64;;;108;;18;12;
639;West-Noord-Brabant (CR);2006;231;106;17;67;2;1;0;0;0;17;1;0;126;41;;;64;;13;7;;380;174;28;110;4;2;0;0;0;28;2;0;207;68;;;105;;22;12;
640;West-Noord-Brabant (CR);2007;246;113;19;71;2;2;0;0;0;18;1;0;133;44;;;65;;17;8;;405;185;31;117;4;2;0;0;0;29;2;0;219;72;;;107;;27;12;
641;West-Noord-Brabant (CR);2008;269;118;19;74;2;1;0;0;0;19;1;0;151;49;0.0;0.0;74;1.0;18;8;1.0;441;193;31;122;4;2;1;0;0;32;2;0;248;81;0.0;0.0;121;1.0;30;14;1.0
642;West-Noord-Brabant (CR);2009;287;126;20;79;3;2;0;0;0;22;1;0;160;53;0.0;0.0;76;1.0;21;9;1.0;468;206;32;130;4;2;0;0;0;35;2;0;262;87;0.0;0.0;123;1.0;34;16;1.0
643;West-Noord-Brabant (CR);2010;289;129;20;82;3;2;0;0;0;22;1;0;160;55;0.0;0.0;77;1.0;17;10;1.0;470;210;33;133;4;3;0;0;0;35;2;0;260;89;0.0;0.0;125;2.0;27;16;1.0
644;West-Noord-Brabant (CR);2011;294;133;21;85;3;2;0;0;0;22;1;0;161;57;0.0;0.0;77;1.0;15;10;1.0;477;216;34;137;4;3;0;0;0;36;2;0;261;92;0.0;0.0;125;1.0;25;16;1.0
645;West-Noord-Brabant (CR);2012;298;139;21;89;3;2;0;0;0;22;1;0;160;58;0.0;0.0;75;1.0;15;10;1.0;482;224;35;144;5;3;0;0;0;36;2;0;258;94;0.0;0.0;121;1.0;25;16;1.0
646;West-Noord-Brabant (CR);2013;306;145;22;92;3;2;1;0;0;23;1;0;161;61;0.0;0.0;73;1.0;14;11;1.0;493;234;36;149;5;3;1;0;0;38;2;0;259;99;0.0;0.0;118;1.0;22;17;1.0
647;West-Noord-Brabant (CR);2014;310;152;24;97;3;2;1;0;0;24;1;0;159;64;0.0;0.0;71;1.0;12;10;1.0;499;244;38;156;5;4;1;0;0;38;2;0;255;103;0.0;0.0;114;1.0;20;16;1.0
648;West-Noord-Brabant (CR);2015;313;154;24;99;3;3;1;0;0;23;1;0;159;66;;;68;1.0;13;10;1.0;502;247;38;159;5;4;1;0;0;37;2;0;255;106;;;110;1.0;20;16;1.0
649;West-Noord-Brabant (CR);2016;319;157;24;102;3;3;1;0;0;24;1;0;162;68;;;68;1.0;13;12;1.0;510;251;39;162;5;4;1;0;0;38;2;0;259;109;;;108;1.0;20;19;1.0
650;Midden-Noord-Brabant (CR);2004;175;87;33;41;1;1;0;0;0;9;1;0;88;25;;;48;;10;5;;389;194;72;92;3;3;0;0;1;21;2;0;195;55;;;106;;22;12;
651;Midden-Noord-Brabant (CR);2005;181;93;34;44;1;1;0;0;0;10;1;0;89;25;;;47;;12;6;;403;206;76;97;3;3;0;0;1;23;2;0;197;55;;;104;;26;12;
652;Midden-Noord-Brabant (CR);2006;163;75;11;46;2;2;0;0;0;10;3;0;89;25;;;46;;12;6;;361;165;25;103;3;3;0;0;1;23;7;0;196;54;;;103;;26;13;
653;Midden-Noord-Brabant (CR);2007;170;79;11;49;2;2;0;0;0;13;3;0;90;26;;;45;;13;7;;375;175;24;108;4;4;0;0;1;28;7;0;200;57;;;98;;29;15;
654;Midden-Noord-Brabant (CR);2008;179;83;11;52;2;2;0;0;0;15;1;0;96;27;0.0;0.0;48;1.0;13;6;1.0;394;184;25;115;4;4;0;0;1;33;2;0;211;60;0.0;0.0;105;3.0;28;13;1.0
655;Midden-Noord-Brabant (CR);2009;184;85;11;54;2;2;1;0;0;14;1;0;99;27;1.0;1.0;48;1.0;13;6;1.0;402;186;25;119;5;4;2;0;1;30;2;0;216;60;3.0;2.0;105;3.0;30;14;1.0
656;Midden-Noord-Brabant (CR);2010;191;90;12;56;2;2;1;0;0;15;1;0;101;28;1.0;1.0;49;1.0;13;7;1.0;417;195;26;123;5;5;1;0;1;32;2;0;221;61;3.0;2.0;108;3.0;29;15;1.0
657;Midden-Noord-Brabant (CR);2011;195;95;13;59;2;3;1;0;0;15;1;0;101;30;1.0;1.0;47;1.0;13;7;1.0;425;206;29;129;5;6;2;0;1;33;2;0;220;65;3.0;2.0;102;3.0;29;15;1.0
658;Midden-Noord-Brabant (CR);2012;201;101;14;63;2;3;0;0;0;17;1;0;100;31;1.0;1.0;45;1.0;13;7;1.0;436;219;31;136;5;6;0;0;1;37;2;0;217;68;3.0;2.0;98;3.0;27;15;1.0
659;Midden-Noord-Brabant (CR);2013;202;102;15;65;3;3;0;0;0;14;1;0;100;32;1.0;1.0;44;1.0;12;7;1.0;435;220;32;141;6;6;0;0;1;31;2;0;216;70;3.0;2.0;95;3.0;25;16;1.0
660;Midden-Noord-Brabant (CR);2014;204;105;15;68;3;3;0;0;0;14;1;0;99;32;1.0;1.0;43;2.0;11;8;1.0;439;226;33;146;6;6;1;0;1;31;3;0;213;69;3.0;2.0;92;3.0;25;17;1.0
661;Midden-Noord-Brabant (CR);2015;209;108;16;70;3;3;1;0;0;14;2;0;101;35;;;45;2.0;12;8;1.0;448;232;34;150;6;6;1;0;1;30;3;0;217;75;;;96;3.0;25;16;1.0
662;Midden-Noord-Brabant (CR);2016;212;110;16;72;3;3;1;0;0;13;1;0;102;36;;;44;2.0;11;8;1.0;452;235;34;153;6;7;3;0;1;28;3;0;217;77;;;95;3.0;25;17;1.0
663;Noordoost-Noord-Brabant (CR);2004;247;133;51;65;2;1;0;0;0;13;0;0;114;35;;;61;;12;7;;394;212;81;104;3;2;0;0;0;21;0;0;182;56;;;97;;19;11;
664;Noordoost-Noord-Brabant (CR);2005;261;142;53;70;1;1;0;0;0;15;0;0;118;38;;;61;;13;6;;416;227;85;112;2;2;0;0;0;24;0;0;189;61;;;98;;21;9;
665;Noordoost-Noord-Brabant (CR);2006;232;110;18;74;2;1;0;0;0;14;0;0;122;39;;;60;;16;8;;370;175;29;118;3;2;0;0;0;22;0;0;194;62;;;95;;25;12;
666;Noordoost-Noord-Brabant (CR);2007;242;114;17;77;2;2;0;0;0;16;0;0;128;43;;;61;;16;8;;385;181;27;122;3;3;0;0;0;26;0;0;204;68;;;96;;26;13;
667;Noordoost-Noord-Brabant (CR);2008;254;120;17;80;2;2;0;0;0;18;0;0;134;44;0.0;0.0;61;2.0;17;9;1.0;402;190;27;127;3;3;0;0;0;29;0;0;212;69;0.0;0.0;97;3.0;28;14;1.0
668;Noordoost-Noord-Brabant (CR);2009;265;125;18;84;2;2;0;0;0;18;0;0;140;45;0.0;0.0;64;2.0;19;10;1.0;419;197;29;133;3;3;0;0;0;28;1;0;222;72;0.0;0.0;100;3.0;29;16;1.0
669;Noordoost-Noord-Brabant (CR);2010;270;129;19;87;2;2;0;0;0;18;0;0;141;47;0.0;0.0;63;2.0;18;11;1.0;423;203;30;137;3;3;0;0;0;29;1;0;221;74;0.0;0.0;98;3.0;28;17;1.0
670;Noordoost-Noord-Brabant (CR);2011;280;137;21;92;2;2;0;0;0;19;0;0;144;49;0.0;0.0;63;2.0;18;11;1.0;439;213;32;143;3;3;1;0;0;30;1;0;225;76;0.0;0.0;99;3.0;29;17;1.0
671;Noordoost-Noord-Brabant (CR);2012;288;143;22;95;2;2;0;0;0;20;0;0;146;50;0.0;0.0;63;2.0;19;11;1.0;449;222;35;149;3;3;1;0;0;31;1;0;227;78;0.0;0.0;99;3.0;29;17;1.0
672;Noordoost-Noord-Brabant (CR);2013;293;150;24;101;2;2;1;0;0;19;0;0;143;50;0.0;0.0;62;2.0;17;11;1.0;456;233;37;158;3;3;1;0;0;29;1;0;223;78;0.0;0.0;97;3.0;27;17;1.0
673;Noordoost-Noord-Brabant (CR);2014;297;157;25;106;2;3;1;0;0;19;0;0;141;51;0.0;0.0;60;2.0;16;11;1.0;462;243;39;165;3;4;2;0;0;29;1;0;219;79;0.0;0.0;93;3.0;25;17;1.0
674;Noordoost-Noord-Brabant (CR);2015;304;164;25;110;2;3;1;0;0;22;1;0;141;52;;;58;2.0;17;11;1.0;471;253;39;170;3;5;1;0;0;34;1;0;218;81;;;90;3.0;26;17;1.0
675;Noordoost-Noord-Brabant (CR);2016;310;168;25;113;2;3;1;0;0;22;1;0;143;53;;;59;2.0;17;12;1.0;480;259;39;175;3;5;2;0;0;34;1;0;221;82;;;91;2.0;25;18;1.0
676;Zuidoost-Noord-Brabant (CR);2004;298;160;62;78;2;4;0;0;0;14;1;0;139;45;;;68;;17;8;;411;220;85;107;3;5;0;0;0;19;1;0;191;63;;;94;;24;11;
677;Zuidoost-Noord-Brabant (CR);2005;307;166;66;81;2;4;0;0;0;12;1;0;141;44;;;69;;19;8;;423;229;91;112;3;5;0;0;0;16;1;0;194;61;;;95;;26;11;
678;Zuidoost-Noord-Brabant (CR);2006;273;125;21;84;2;4;0;0;0;12;1;0;148;47;;;72;;21;9;;375;171;29;116;3;5;0;0;0;16;1;0;204;65;;;98;;29;12;
679;Zuidoost-Noord-Brabant (CR);2007;284;129;20;88;2;4;0;0;0;13;1;0;155;50;;;72;;23;11;;390;177;28;121;3;6;0;0;0;18;2;0;213;69;;;98;;31;15;
680;Zuidoost-Noord-Brabant (CR);2008;299;135;21;92;2;4;0;0;0;14;1;0;164;52;0.0;0.0;73;1.0;26;11;1.0;410;185;29;126;3;6;0;0;0;19;2;0;225;71;0.0;0.0;100;2.0;35;15;1.0
681;Zuidoost-Noord-Brabant (CR);2009;315;143;22;96;2;5;0;0;0;16;1;0;172;54;0.0;0.0;73;1.0;30;12;1.0;429;195;30;131;3;6;0;0;0;22;2;0;235;74;0.0;0.0;100;2.0;40;17;2.0
682;Zuidoost-Noord-Brabant (CR);2010;318;145;22;98;2;5;0;0;0;16;1;0;173;57;0.0;0.0;72;1.0;29;12;1.0;433;198;30;134;3;7;0;0;0;22;2;0;235;78;0.0;0.0;98;2.0;40;17;2.0
683;Zuidoost-Noord-Brabant (CR);2011;324;150;23;101;3;5;0;0;0;17;1;0;174;59;0.0;0.0;73;1.0;27;13;1.0;439;203;32;137;3;7;0;0;0;23;2;0;235;80;0.0;0.0;98;2.0;37;17;2.0
684;Zuidoost-Noord-Brabant (CR);2012;331;159;24;107;3;5;1;0;0;18;1;0;172;61;0.0;0.0;70;1.0;25;13;1.0;446;214;33;144;4;7;1;0;0;24;2;0;232;83;0.0;0.0;94;2.0;34;17;2.0
685;Zuidoost-Noord-Brabant (CR);2013;340;169;26;116;2;6;1;0;0;17;1;0;171;63;0.0;0.0;69;1.0;23;13;1.0;457;227;35;156;3;8;1;0;0;22;2;0;229;85;0.0;0.0;93;2.0;31;17;2.0
686;Zuidoost-Noord-Brabant (CR);2014;344;175;27;121;3;6;1;0;0;16;1;0;169;64;0.0;0.0;68;1.0;22;12;1.0;460;234;36;162;3;8;2;0;0;22;2;0;226;86;0.0;0.0;91;2.0;29;17;2.0
687;Zuidoost-Noord-Brabant (CR);2015;350;184;28;127;3;6;1;0;0;17;1;0;166;64;;;66;1.0;20;14;1.0;465;244;37;169;3;8;2;0;0;22;2;0;221;86;;;87;2.0;26;18;1.0
688;Zuidoost-Noord-Brabant (CR);2016;351;186;27;131;3;7;1;0;0;16;1;0;164;65;;;65;2.0;18;14;1.0;463;246;36;173;3;9;2;0;0;21;2;0;217;85;;;86;2.0;24;18;1.0
689;Noord-Limburg (CR);2004;123;70;24;34;1;5;0;0;0;6;0;0;54;18;;;28;;5;3;;443;250;86;123;3;17;0;1;1;20;0;0;193;63;;;102;;18;9;
690;Noord-Limburg (CR);2005;130;73;27;34;1;5;0;0;0;6;0;0;56;19;;;28;;6;3;;466;264;96;123;3;17;0;1;1;23;0;0;202;68;;;102;;21;11;
691;Noord-Limburg (CR);2006;113;57;9;35;1;5;0;0;0;7;0;0;56;20;;;27;;6;3;;406;205;33;125;3;17;0;1;1;24;0;0;201;71;;;97;;22;11;
692;Noord-Limburg (CR);2007;116;58;9;36;1;5;0;0;0;6;0;0;58;21;;;27;;6;3;;415;207;31;129;3;18;0;1;1;23;0;0;208;75;;;98;;23;12;
693;Noord-Limburg (CR);2008;121;59;8;37;1;5;0;0;0;7;0;0;62;22;0.0;0.0;28;1.0;8;4;0.0;433;211;30;133;3;19;0;1;1;24;0;0;222;78;0.0;0.0;100;2.0;27;13;1.0
694;Noord-Limburg (CR);2009;124;60;9;38;1;5;0;0;0;7;0;0;64;24;0.0;0.0;27;1.0;8;4;0.0;444;216;31;136;3;19;0;1;1;24;0;0;228;85;0.0;0.0;98;2.0;29;14;1.0
695;Noord-Limburg (CR);2010;125;62;9;39;1;6;0;0;0;7;0;0;63;24;0.0;0.0;26;1.0;8;4;0.0;447;221;32;140;3;20;1;1;0;24;0;0;227;85;0.0;0.0;93;2.0;30;15;1.0
696;Noord-Limburg (CR);2011;129;67;10;42;1;6;0;0;0;8;0;0;63;24;0.0;0.0;25;1.0;8;4;0.0;461;238;36;149;3;22;1;0;0;27;0;0;223;87;0.0;0.0;89;3.0;28;16;1.0
697;Noord-Limburg (CR);2012;140;76;11;48;1;6;0;0;0;9;0;0;64;25;0.0;0.0;24;1.0;9;5;0.0;499;271;39;171;3;23;1;0;1;33;0;0;228;90;0.0;0.0;85;4.0;32;16;1.0
698;Noord-Limburg (CR);2013;144;80;12;51;1;7;0;0;0;9;0;0;64;26;0.0;0.0;23;1.0;9;4;0.0;513;286;42;182;3;23;2;0;1;33;0;0;226;92;0.0;0.0;82;4.0;33;16;1.0
699;Noord-Limburg (CR);2014;144;84;12;54;1;7;1;0;0;9;0;0;60;26;0.0;0.0;21;1.0;8;5;0.0;513;298;44;192;4;23;2;0;0;32;0;0;215;91;0.0;0.0;76;3.0;28;16;1.0
700;Noord-Limburg (CR);2015;145;85;13;56;1;6;0;0;0;8;0;0;60;26;;;21;1.0;6;5;0.0;516;302;46;199;4;22;1;0;0;29;0;0;214;94;;;76;3.0;23;18;1.0
701;Noord-Limburg (CR);2016;148;87;13;57;1;7;0;0;0;8;0;0;61;27;;;20;1.0;7;6;0.0;529;311;48;204;4;24;1;0;0;29;0;0;218;95;;;73;3.0;24;22;1.0
702;Midden-Limburg (CR);2004;88;44;16;21;1;2;0;0;0;4;0;0;44;16;;;22;;4;2;;378;188;68;89;4;7;0;1;0;17;1;0;190;69;;;95;;16;10;
703;Midden-Limburg (CR);2005;93;48;18;23;1;2;0;0;0;4;0;0;45;18;;;23;;2;2;;399;205;75;100;4;7;0;1;0;16;1;0;194;76;;;98;;9;11;
704;Midden-Limburg (CR);2006;87;37;5;25;1;2;0;0;0;4;0;0;50;18;;;24;;6;3;;371;156;21;105;4;7;0;1;0;16;1;0;214;77;;;101;;24;12;
705;Midden-Limburg (CR);2007;90;38;5;26;1;2;0;0;0;4;0;0;52;19;;;24;;6;3;;384;161;20;109;4;7;0;1;0;17;2;0;223;81;;;103;;26;13;
706;Midden-Limburg (CR);2008;93;40;5;27;1;2;0;0;0;4;0;0;53;19;0.0;0.0;24;1.0;6;3;0.0;397;170;22;114;4;7;0;1;0;19;2;0;228;82;0.0;0.0;103;3.0;25;14;1.0
707;Midden-Limburg (CR);2009;95;41;5;27;1;2;0;0;0;5;0;0;54;21;0.0;0.0;23;1.0;6;4;0.0;406;174;21;117;4;7;0;1;1;22;1;0;233;88;0.0;0.0;98;3.0;27;16;1.0
708;Midden-Limburg (CR);2010;97;42;5;29;1;2;0;0;0;5;0;0;55;22;0.0;0.0;22;1.0;6;4;0.0;413;179;21;122;5;8;0;0;1;21;1;0;234;94;0.0;0.0;96;3.0;25;16;1.0
709;Midden-Limburg (CR);2011;100;43;5;29;1;2;0;0;0;5;0;0;56;23;0.0;0.0;22;1.0;6;4;0.0;423;184;22;125;5;8;0;0;1;22;1;0;239;99;0.0;0.0;94;2.0;27;17;1.0
710;Midden-Limburg (CR);2012;104;47;6;32;1;2;0;0;0;5;0;0;57;24;0.0;0.0;21;1.0;6;4;0.0;440;199;25;134;6;9;0;0;1;23;1;0;241;103;0.0;0.0;91;2.0;27;17;1.0
711;Midden-Limburg (CR);2013;104;48;6;33;1;2;0;0;0;5;0;0;55;25;0.0;0.0;22;1.0;4;4;0.0;440;206;26;139;6;10;0;0;1;23;1;0;234;105;0.0;0.0;92;2.0;16;18;1.0
712;Midden-Limburg (CR);2014;102;49;6;34;1;2;0;0;0;5;0;0;53;24;0.0;0.0;20;1.0;4;4;0.0;435;210;27;143;6;10;0;0;1;22;1;0;225;103;0.0;0.0;86;2.0;16;17;1.0
713;Midden-Limburg (CR);2015;105;52;7;35;1;3;0;0;0;5;0;0;53;25;;;20;1.0;4;4;0.0;446;220;32;148;6;12;0;0;1;21;1;0;226;105;;;85;2.0;15;18;1.0
714;Midden-Limburg (CR);2016;108;53;8;36;1;3;0;0;0;5;0;0;55;25;;;21;1.0;4;4;0.0;460;226;33;153;6;12;0;0;1;21;1;0;234;108;;;88;2.0;17;19;1.0
715;Zuid-Limburg (CR);2004;283;159;64;72;3;5;0;0;0;13;1;0;124;41;;;66;;11;7;;450;252;102;115;4;8;0;1;0;21;2;0;198;65;;;105;;17;11;
716;Zuid-Limburg (CR);2005;293;164;65;75;3;5;0;0;0;14;1;0;129;44;;;67;;12;7;;469;262;105;120;5;8;0;1;0;22;2;0;207;70;;;107;;19;11;
717;Zuid-Limburg (CR);2006;262;127;21;81;3;5;0;0;0;15;1;0;136;45;;;70;;13;7;;423;204;34;131;5;8;0;0;0;24;2;0;219;73;;;112;;22;12;
718;Zuid-Limburg (CR);2007;272;131;21;83;3;5;0;0;0;17;1;0;142;48;;;71;;15;8;;443;213;33;135;5;8;0;1;0;28;2;0;231;79;;;115;;24;14;
719;Zuid-Limburg (CR);2008;289;139;22;89;3;6;0;0;0;17;1;0;149;51;0.0;0.0;73;2.0;13;9;1.0;472;228;35;146;5;10;0;0;0;29;2;0;244;83;0.0;0.0;119;4.0;22;15;2.0
720;Zuid-Limburg (CR);2009;302;145;23;93;3;6;0;0;0;18;1;0;157;55;0.0;0.0;73;3.0;15;10;1.0;495;238;37;153;5;10;0;0;0;29;2;0;257;90;0.0;0.0;121;4.0;24;16;2.0
721;Zuid-Limburg (CR);2010;308;152;23;97;3;6;1;0;0;19;1;0;156;55;0.0;0.0;74;2.0;14;10;1.0;507;250;38;159;6;10;2;0;0;31;2;0;257;90;0.0;0.0;122;4.0;23;16;2.0
722;Zuid-Limburg (CR);2011;316;158;24;100;4;7;1;0;0;21;1;0;158;57;0.0;0.0;73;2.0;14;10;1.0;521;261;40;165;6;11;2;0;0;34;2;0;260;93;0.0;0.0;121;4.0;23;17;2.0
723;Zuid-Limburg (CR);2012;322;164;25;104;4;7;2;0;0;20;2;0;158;59;0.0;0.0;72;2.0;14;10;1.0;531;270;41;172;7;12;3;0;0;33;3;0;260;97;0.0;0.0;118;4.0;23;17;2.0
724;Zuid-Limburg (CR);2013;329;169;26;108;4;7;2;0;0;21;2;0;160;62;0.0;0.0;70;2.0;14;10;1.0;543;280;43;178;7;12;3;0;0;34;3;0;264;102;0.0;0.0;116;4.0;23;16;2.0
725;Zuid-Limburg (CR);2014;334;177;27;112;4;7;2;0;0;23;2;0;157;66;0.0;0.0;66;2.0;11;10;1.0;553;294;46;186;7;12;3;0;0;38;3;0;259;109;0.0;0.0;109;4.0;18;17;2.0
