ID;Populatie;Geslacht;Persoonskenmerken;Motieven;RegioS;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
2526;6000050;1100;2030510;2030180;Niet stedelijk;2011;0.03;0.52;0.76
2527;6000050;1100;2030510;2030180;Niet stedelijk;2012;;;
2528;6000050;1100;2030510;2030180;Niet stedelijk;2013;0.04;0.99;1.72
2529;6000050;1100;2030510;2030180;Niet stedelijk;2014;;;
2530;6000050;1100;2030510;2030190;Nederland;2010;0.12;0.96;1.91
2531;6000050;1100;2030510;2030190;Nederland;2011;0.09;0.95;1.99
2532;6000050;1100;2030510;2030190;Nederland;2012;0.11;0.98;2.04
2533;6000050;1100;2030510;2030190;Nederland;2013;0.11;0.92;1.92
2534;6000050;1100;2030510;2030190;Nederland;2014;0.11;0.97;2.05
2535;6000050;1100;2030510;2030190;Noord-Nederland (LD);2010;0.13;1.73;2.59
2536;6000050;1100;2030510;2030190;Noord-Nederland (LD);2011;0.1;1.6;2.25
2537;6000050;1100;2030510;2030190;Noord-Nederland (LD);2012;0.12;1.82;2.73
2538;6000050;1100;2030510;2030190;Noord-Nederland (LD);2013;0.1;1.02;1.98
2539;6000050;1100;2030510;2030190;Noord-Nederland (LD);2014;0.11;1.04;2.17
2540;6000050;1100;2030510;2030190;Oost-Nederland (LD);2010;0.1;0.92;1.61
2541;6000050;1100;2030510;2030190;Oost-Nederland (LD);2011;0.08;0.82;1.54
2542;6000050;1100;2030510;2030190;Oost-Nederland (LD);2012;0.1;0.92;1.75
2543;6000050;1100;2030510;2030190;Oost-Nederland (LD);2013;0.12;1.04;2.06
2544;6000050;1100;2030510;2030190;Oost-Nederland (LD);2014;0.11;0.93;1.96
2545;6000050;1100;2030510;2030190;West-Nederland (LD);2010;0.11;0.84;1.86
2546;6000050;1100;2030510;2030190;West-Nederland (LD);2011;0.09;0.81;2.14
2547;6000050;1100;2030510;2030190;West-Nederland (LD);2012;0.11;0.83;1.83
2548;6000050;1100;2030510;2030190;West-Nederland (LD);2013;0.1;0.86;1.9
2549;6000050;1100;2030510;2030190;West-Nederland (LD);2014;0.1;0.78;1.86
2550;6000050;1100;2030510;2030190;Zuid-Nederland (LD);2010;0.14;0.85;1.97
2551;6000050;1100;2030510;2030190;Zuid-Nederland (LD);2011;0.11;1.04;2.03
2552;6000050;1100;2030510;2030190;Zuid-Nederland (LD);2012;0.13;0.91;2.44
2553;6000050;1100;2030510;2030190;Zuid-Nederland (LD);2013;0.12;0.88;1.75
2554;6000050;1100;2030510;2030190;Zuid-Nederland (LD);2014;0.13;1.34;2.43
2555;6000050;1100;2030510;2030190;Groningen (PV);2010;0.15;1.79;3.07
2556;6000050;1100;2030510;2030190;Groningen (PV);2011;;;
2557;6000050;1100;2030510;2030190;Groningen (PV);2012;;;
2558;6000050;1100;2030510;2030190;Groningen (PV);2013;;;
2559;6000050;1100;2030510;2030190;Groningen (PV);2014;;;
2560;6000050;1100;2030510;2030190;Friesland (PV);2010;0.14;1.22;2.38
2561;6000050;1100;2030510;2030190;Friesland (PV);2011;0.11;1.54;2.2
2562;6000050;1100;2030510;2030190;Friesland (PV);2012;0.15;2.27;3.31
2563;6000050;1100;2030510;2030190;Friesland (PV);2013;0.12;1.28;2.54
2564;6000050;1100;2030510;2030190;Friesland (PV);2014;0.11;1.04;1.85
2565;6000050;1100;2030510;2030190;Drenthe (PV);2010;0.11;2.29;2.42
2566;6000050;1100;2030510;2030190;Drenthe (PV);2011;0.12;1.25;1.98
2567;6000050;1100;2030510;2030190;Drenthe (PV);2012;0.12;1.84;2.73
2568;6000050;1100;2030510;2030190;Drenthe (PV);2013;0.12;1.24;2.34
2569;6000050;1100;2030510;2030190;Drenthe (PV);2014;0.13;1.13;2.14
2570;6000050;1100;2030510;2030190;Overijssel (PV);2010;0.1;1.18;2.01
2571;6000050;1100;2030510;2030190;Overijssel (PV);2011;;;
2572;6000050;1100;2030510;2030190;Overijssel (PV);2012;;;
2573;6000050;1100;2030510;2030190;Overijssel (PV);2013;0.11;0.58;1.78
2574;6000050;1100;2030510;2030190;Overijssel (PV);2014;0.11;0.99;2.13
2575;6000050;1100;2030510;2030190;Flevoland (PV);2010;0.19;1.95;3.34
2576;6000050;1100;2030510;2030190;Flevoland (PV);2011;0.13;1.29;2.35
2577;6000050;1100;2030510;2030190;Flevoland (PV);2012;;;
2578;6000050;1100;2030510;2030190;Flevoland (PV);2013;0.09;1.23;1.79
2579;6000050;1100;2030510;2030190;Flevoland (PV);2014;0.08;1.02;2.06
2580;6000050;1100;2030510;2030190;Gelderland (PV);2010;0.08;0.61;1.11
2581;6000050;1100;2030510;2030190;Gelderland (PV);2011;0.07;0.72;1.31
2582;6000050;1100;2030510;2030190;Gelderland (PV);2012;0.11;1.19;2.23
2583;6000050;1100;2030510;2030190;Gelderland (PV);2013;0.13;1.28;2.28
2584;6000050;1100;2030510;2030190;Gelderland (PV);2014;0.12;0.88;1.84
2585;6000050;1100;2030510;2030190;Utrecht (PV);2010;0.12;1.22;2.47
2586;6000050;1100;2030510;2030190;Utrecht (PV);2011;;;
2587;6000050;1100;2030510;2030190;Utrecht (PV);2012;0.14;1.5;2.65
2588;6000050;1100;2030510;2030190;Utrecht (PV);2013;;;
2589;6000050;1100;2030510;2030190;Utrecht (PV);2014;0.15;1.27;3.32
2590;6000050;1100;2030510;2030190;Noord-Holland (PV);2010;0.09;0.65;1.47
2591;6000050;1100;2030510;2030190;Noord-Holland (PV);2011;0.1;0.85;1.81
2592;6000050;1100;2030510;2030190;Noord-Holland (PV);2012;0.09;0.49;1.34
2593;6000050;1100;2030510;2030190;Noord-Holland (PV);2013;0.09;0.59;1.66
2594;6000050;1100;2030510;2030190;Noord-Holland (PV);2014;0.09;0.73;1.6
2595;6000050;1100;2030510;2030190;Zuid-Holland (PV);2010;0.12;0.82;1.93
2596;6000050;1100;2030510;2030190;Zuid-Holland (PV);2011;0.08;0.82;2.6
2597;6000050;1100;2030510;2030190;Zuid-Holland (PV);2012;0.11;0.82;1.86
2598;6000050;1100;2030510;2030190;Zuid-Holland (PV);2013;0.1;1.14;2.27
2599;6000050;1100;2030510;2030190;Zuid-Holland (PV);2014;0.08;0.61;1.57
2600;6000050;1100;2030510;2030190;Zeeland (PV);2010;0.11;0.97;1.8
2601;6000050;1100;2030510;2030190;Zeeland (PV);2011;;;
2602;6000050;1100;2030510;2030190;Zeeland (PV);2012;0.12;1.21;2.31
2603;6000050;1100;2030510;2030190;Zeeland (PV);2013;0.1;1.27;2.32
2604;6000050;1100;2030510;2030190;Zeeland (PV);2014;0.09;1.08;1.69
2605;6000050;1100;2030510;2030190;Noord-Brabant (PV);2010;0.11;0.6;1.55
2606;6000050;1100;2030510;2030190;Noord-Brabant (PV);2011;0.12;1.26;2.26
2607;6000050;1100;2030510;2030190;Noord-Brabant (PV);2012;0.13;0.87;2.54
2608;6000050;1100;2030510;2030190;Noord-Brabant (PV);2013;0.11;0.88;1.69
2609;6000050;1100;2030510;2030190;Noord-Brabant (PV);2014;0.13;1.6;2.82
2610;6000050;1100;2030510;2030190;Limburg (PV);2010;0.2;1.44;2.93
2611;6000050;1100;2030510;2030190;Limburg (PV);2011;;;
2612;6000050;1100;2030510;2030190;Limburg (PV);2012;0.12;1.01;2.21
2613;6000050;1100;2030510;2030190;Limburg (PV);2013;0.12;0.89;1.89
2614;6000050;1100;2030510;2030190;Limburg (PV);2014;0.11;0.8;1.61
2615;6000050;1100;2030510;2030190;Zeer sterk stedelijk;2010;0.1;0.38;1.48
2616;6000050;1100;2030510;2030190;Zeer sterk stedelijk;2011;0.08;0.67;1.9
2617;6000050;1100;2030510;2030190;Zeer sterk stedelijk;2012;0.09;0.43;1.32
2618;6000050;1100;2030510;2030190;Zeer sterk stedelijk;2013;0.08;0.63;1.71
2619;6000050;1100;2030510;2030190;Zeer sterk stedelijk;2014;0.09;0.56;1.61
2620;6000050;1100;2030510;2030190;Sterk stedelijk;2010;0.13;0.7;2.08
2621;6000050;1100;2030510;2030190;Sterk stedelijk;2011;0.09;0.89;2.25
2622;6000050;1100;2030510;2030190;Sterk stedelijk;2012;0.13;0.89;2.42
2623;6000050;1100;2030510;2030190;Sterk stedelijk;2013;0.12;0.83;1.89
2624;6000050;1100;2030510;2030190;Sterk stedelijk;2014;0.12;0.95;2.17
2625;6000050;1100;2030510;2030190;Matig stedelijk;2010;0.14;1.12;2.14
2626;6000050;1100;2030510;2030190;Matig stedelijk;2011;0.1;0.74;1.79
2627;6000050;1100;2030510;2030190;Matig stedelijk;2012;0.12;1.12;1.98
2628;6000050;1100;2030510;2030190;Matig stedelijk;2013;0.12;1.08;2.07
2629;6000050;1100;2030510;2030190;Matig stedelijk;2014;0.11;1.1;2.1
2630;6000050;1100;2030510;2030190;Weinig stedelijk;2010;0.1;1.3;1.71
2631;6000050;1100;2030510;2030190;Weinig stedelijk;2011;0.1;0.95;1.7
2632;6000050;1100;2030510;2030190;Weinig stedelijk;2012;0.11;1.22;2.3
2633;6000050;1100;2030510;2030190;Weinig stedelijk;2013;0.1;0.99;1.9
2634;6000050;1100;2030510;2030190;Weinig stedelijk;2014;0.11;1.11;2.11
2635;6000050;1100;2030510;2030190;Niet stedelijk;2010;0.11;1.3;2.08
2636;6000050;1100;2030510;2030190;Niet stedelijk;2011;0.08;1.75;2.43
2637;6000050;1100;2030510;2030190;Niet stedelijk;2012;0.09;1.1;1.67
2638;6000050;1100;2030510;2030190;Niet stedelijk;2013;0.11;1.1;1.98
2639;6000050;1100;2030510;2030190;Niet stedelijk;2014;0.1;1.07;2.12
2640;6000050;1100;2030510;2030200;Nederland;2010;0.69;3.35;10.05
2641;6000050;1100;2030510;2030200;Nederland;2011;0.63;3.18;9.07
2642;6000050;1100;2030510;2030200;Nederland;2012;0.65;3.11;9.04
2643;6000050;1100;2030510;2030200;Nederland;2013;0.63;3.0;8.49
2644;6000050;1100;2030510;2030200;Nederland;2014;0.64;3.21;9.04
2645;6000050;1100;2030510;2030200;Noord-Nederland (LD);2010;0.67;3.93;10.24
2646;6000050;1100;2030510;2030200;Noord-Nederland (LD);2011;0.63;3.13;8.53
2647;6000050;1100;2030510;2030200;Noord-Nederland (LD);2012;0.66;4.12;10.37
2648;6000050;1100;2030510;2030200;Noord-Nederland (LD);2013;0.56;3.73;8.24
2649;6000050;1100;2030510;2030200;Noord-Nederland (LD);2014;0.63;3.75;9.12
2650;6000050;1100;2030510;2030200;Oost-Nederland (LD);2010;0.7;3.85;11.16
2651;6000050;1100;2030510;2030200;Oost-Nederland (LD);2011;0.61;2.78;7.68
2652;6000050;1100;2030510;2030200;Oost-Nederland (LD);2012;0.68;3.04;8.4
2653;6000050;1100;2030510;2030200;Oost-Nederland (LD);2013;0.68;2.67;7.81
2654;6000050;1100;2030510;2030200;Oost-Nederland (LD);2014;0.69;4.11;10.44
2655;6000050;1100;2030510;2030200;West-Nederland (LD);2010;0.69;2.83;9.72
2656;6000050;1100;2030510;2030200;West-Nederland (LD);2011;0.65;3.33;10.37
2657;6000050;1100;2030510;2030200;West-Nederland (LD);2012;0.64;2.97;8.93
2658;6000050;1100;2030510;2030200;West-Nederland (LD);2013;0.65;2.91;9.27
2659;6000050;1100;2030510;2030200;West-Nederland (LD);2014;0.65;2.71;9.17
2660;6000050;1100;2030510;2030200;Zuid-Nederland (LD);2010;0.69;3.55;9.5
2661;6000050;1100;2030510;2030200;Zuid-Nederland (LD);2011;0.58;3.34;8.25
2662;6000050;1100;2030510;2030200;Zuid-Nederland (LD);2012;0.63;2.94;9.27
2663;6000050;1100;2030510;2030200;Zuid-Nederland (LD);2013;0.59;3.19;7.8
2664;6000050;1100;2030510;2030200;Zuid-Nederland (LD);2014;0.59;2.98;7.34
2665;6000050;1100;2030510;2030200;Groningen (PV);2010;0.72;4.36;11.75
2666;6000050;1100;2030510;2030200;Groningen (PV);2011;0.64;3.0;7.9
2667;6000050;1100;2030510;2030200;Groningen (PV);2012;0.83;4.91;13.86
2668;6000050;1100;2030510;2030200;Groningen (PV);2013;0.6;3.47;8.12
2669;6000050;1100;2030510;2030200;Groningen (PV);2014;0.67;4.84;11.29
2670;6000050;1100;2030510;2030200;Friesland (PV);2010;0.52;3.1;9.47
2671;6000050;1100;2030510;2030200;Friesland (PV);2011;0.55;2.66;8.05
2672;6000050;1100;2030510;2030200;Friesland (PV);2012;0.58;4.22;9.38
2673;6000050;1100;2030510;2030200;Friesland (PV);2013;0.53;2.97;7.19
2674;6000050;1100;2030510;2030200;Friesland (PV);2014;0.68;2.92;8.27
2675;6000050;1100;2030510;2030200;Drenthe (PV);2010;0.81;4.56;9.85
2676;6000050;1100;2030510;2030200;Drenthe (PV);2011;0.71;3.9;9.88
2677;6000050;1100;2030510;2030200;Drenthe (PV);2012;0.61;3.2;8.27
2678;6000050;1100;2030510;2030200;Drenthe (PV);2013;0.57;5.01;9.74
2679;6000050;1100;2030510;2030200;Drenthe (PV);2014;0.52;3.74;8.16
2680;6000050;1100;2030510;2030200;Overijssel (PV);2010;0.71;3.04;9.49
2681;6000050;1100;2030510;2030200;Overijssel (PV);2011;0.65;2.87;7.25
2682;6000050;1100;2030510;2030200;Overijssel (PV);2012;0.71;3.53;8.89
2683;6000050;1100;2030510;2030200;Overijssel (PV);2013;0.68;2.65;7.76
2684;6000050;1100;2030510;2030200;Overijssel (PV);2014;0.69;3.78;11.95
2685;6000050;1100;2030510;2030200;Flevoland (PV);2010;0.68;2.77;11.03
2686;6000050;1100;2030510;2030200;Flevoland (PV);2011;0.6;2.78;7.35
2687;6000050;1100;2030510;2030200;Flevoland (PV);2012;0.6;4.06;9.06
2688;6000050;1100;2030510;2030200;Flevoland (PV);2013;0.77;4.07;10.01
2689;6000050;1100;2030510;2030200;Flevoland (PV);2014;0.67;4.63;9.59
2690;6000050;1100;2030510;2030200;Gelderland (PV);2010;0.7;4.47;12.13
2691;6000050;1100;2030510;2030200;Gelderland (PV);2011;0.6;2.73;7.99
2692;6000050;1100;2030510;2030200;Gelderland (PV);2012;0.67;2.54;7.97
2693;6000050;1100;2030510;2030200;Gelderland (PV);2013;0.65;2.44;7.45
2694;6000050;1100;2030510;2030200;Gelderland (PV);2014;0.69;4.22;9.62
2695;6000050;1100;2030510;2030200;Utrecht (PV);2010;0.76;3.13;10.37
2696;6000050;1100;2030510;2030200;Utrecht (PV);2011;0.68;3.74;11.98
2697;6000050;1100;2030510;2030200;Utrecht (PV);2012;0.72;4.7;11.38
2698;6000050;1100;2030510;2030200;Utrecht (PV);2013;0.64;2.22;10.52
2699;6000050;1100;2030510;2030200;Utrecht (PV);2014;0.73;2.74;9.29
2700;6000050;1100;2030510;2030200;Noord-Holland (PV);2010;0.67;2.45;8.91
2701;6000050;1100;2030510;2030200;Noord-Holland (PV);2011;0.67;2.56;9.16
2702;6000050;1100;2030510;2030200;Noord-Holland (PV);2012;0.65;2.49;8.43
2703;6000050;1100;2030510;2030200;Noord-Holland (PV);2013;0.7;2.65;9.0
2704;6000050;1100;2030510;2030200;Noord-Holland (PV);2014;0.67;2.83;9.85
2705;6000050;1100;2030510;2030200;Zuid-Holland (PV);2010;0.69;2.82;9.71
2706;6000050;1100;2030510;2030200;Zuid-Holland (PV);2011;0.63;3.1;10.41
2707;6000050;1100;2030510;2030200;Zuid-Holland (PV);2012;0.61;2.68;8.36
2708;6000050;1100;2030510;2030200;Zuid-Holland (PV);2013;0.61;2.94;8.95
2709;6000050;1100;2030510;2030200;Zuid-Holland (PV);2014;0.61;2.32;8.51
2710;6000050;1100;2030510;2030200;Zeeland (PV);2010;0.66;4.01;12.33
2711;6000050;1100;2030510;2030200;Zeeland (PV);2011;0.66;8.57;12.61
2712;6000050;1100;2030510;2030200;Zeeland (PV);2012;0.63;3.5;9.84
2713;6000050;1100;2030510;2030200;Zeeland (PV);2013;0.64;6.16;9.85
2714;6000050;1100;2030510;2030200;Zeeland (PV);2014;0.58;5.02;10.12
2715;6000050;1100;2030510;2030200;Noord-Brabant (PV);2010;0.72;3.79;9.89
2716;6000050;1100;2030510;2030200;Noord-Brabant (PV);2011;0.57;3.15;7.93
2717;6000050;1100;2030510;2030200;Noord-Brabant (PV);2012;0.66;3.15;10.02
2718;6000050;1100;2030510;2030200;Noord-Brabant (PV);2013;0.64;3.29;8.25
2719;6000050;1100;2030510;2030200;Noord-Brabant (PV);2014;0.62;3.18;7.63
2720;6000050;1100;2030510;2030200;Limburg (PV);2010;0.63;3.0;8.59
2721;6000050;1100;2030510;2030200;Limburg (PV);2011;0.61;3.75;8.94
2722;6000050;1100;2030510;2030200;Limburg (PV);2012;0.54;2.46;7.56
2723;6000050;1100;2030510;2030200;Limburg (PV);2013;0.48;2.96;6.84
2724;6000050;1100;2030510;2030200;Limburg (PV);2014;0.53;2.58;6.74
2725;6000050;1100;2030510;2030200;Zeer sterk stedelijk;2010;0.78;2.47;10.85
2726;6000050;1100;2030510;2030200;Zeer sterk stedelijk;2011;0.68;2.91;10.63
2727;6000050;1100;2030510;2030200;Zeer sterk stedelijk;2012;0.6;2.35;8.9
2728;6000050;1100;2030510;2030200;Zeer sterk stedelijk;2013;0.67;2.94;10.64
2729;6000050;1100;2030510;2030200;Zeer sterk stedelijk;2014;0.66;1.99;9.34
2730;6000050;1100;2030510;2030200;Sterk stedelijk;2010;0.74;2.93;10.25
2731;6000050;1100;2030510;2030200;Sterk stedelijk;2011;0.65;2.67;8.68
2732;6000050;1100;2030510;2030200;Sterk stedelijk;2012;0.71;2.78;9.67
2733;6000050;1100;2030510;2030200;Sterk stedelijk;2013;0.7;3.09;8.96
2734;6000050;1100;2030510;2030200;Sterk stedelijk;2014;0.68;3.44;9.88
2735;6000050;1100;2030510;2030200;Matig stedelijk;2010;0.71;3.1;9.54
2736;6000050;1100;2030510;2030200;Matig stedelijk;2011;0.67;4.33;10.03
2737;6000050;1100;2030510;2030200;Matig stedelijk;2012;0.67;3.51;9.83
2738;6000050;1100;2030510;2030200;Matig stedelijk;2013;0.68;3.09;9.01
2739;6000050;1100;2030510;2030200;Matig stedelijk;2014;0.67;3.72;9.93
2740;6000050;1100;2030510;2030200;Weinig stedelijk;2010;0.66;4.33;9.75
2741;6000050;1100;2030510;2030200;Weinig stedelijk;2011;0.58;2.64;7.78
2742;6000050;1100;2030510;2030200;Weinig stedelijk;2012;0.62;3.25;8.31
2743;6000050;1100;2030510;2030200;Weinig stedelijk;2013;0.55;2.58;6.74
2744;6000050;1100;2030510;2030200;Weinig stedelijk;2014;0.59;3.19;7.66
2745;6000050;1100;2030510;2030200;Niet stedelijk;2010;0.53;3.82;10.08
2746;6000050;1100;2030510;2030200;Niet stedelijk;2011;0.53;3.7;8.96
2747;6000050;1100;2030510;2030200;Niet stedelijk;2012;0.56;3.79;7.76
2748;6000050;1100;2030510;2030200;Niet stedelijk;2013;0.53;3.56;7.22
2749;6000050;1100;2030510;2030200;Niet stedelijk;2014;0.57;3.42;7.74
2750;6000050;1100;2030510;2030210;Nederland;2010;0.12;2.01;4.15
2751;6000050;1100;2030510;2030210;Nederland;2011;0.13;2.29;4.36
2752;6000050;1100;2030510;2030210;Nederland;2012;0.12;2.24;4.6
2753;6000050;1100;2030510;2030210;Nederland;2013;0.12;2.42;5.18
2754;6000050;1100;2030510;2030210;Nederland;2014;0.13;2.58;5.33
2755;6000050;1100;2030510;2030210;Noord-Nederland (LD);2010;0.11;1.39;3.28
2756;6000050;1100;2030510;2030210;Noord-Nederland (LD);2011;0.13;2.92;5.14
2757;6000050;1100;2030510;2030210;Noord-Nederland (LD);2012;0.1;2.35;5.32
2758;6000050;1100;2030510;2030210;Noord-Nederland (LD);2013;0.1;2.69;4.71
2759;6000050;1100;2030510;2030210;Noord-Nederland (LD);2014;0.13;3.22;5.9
2760;6000050;1100;2030510;2030210;Oost-Nederland (LD);2010;0.12;2.03;4.07
2761;6000050;1100;2030510;2030210;Oost-Nederland (LD);2011;0.13;2.18;4.04
2762;6000050;1100;2030510;2030210;Oost-Nederland (LD);2012;0.12;2.36;4.46
2763;6000050;1100;2030510;2030210;Oost-Nederland (LD);2013;0.14;2.55;4.83
2764;6000050;1100;2030510;2030210;Oost-Nederland (LD);2014;0.12;2.06;3.8
2765;6000050;1100;2030510;2030210;West-Nederland (LD);2010;0.11;1.71;3.86
2766;6000050;1100;2030510;2030210;West-Nederland (LD);2011;0.13;2.07;4.21
2767;6000050;1100;2030510;2030210;West-Nederland (LD);2012;0.12;2.16;4.68
2768;6000050;1100;2030510;2030210;West-Nederland (LD);2013;0.12;2.41;5.23
2769;6000050;1100;2030510;2030210;West-Nederland (LD);2014;0.14;2.44;5.55
2770;6000050;1100;2030510;2030210;Zuid-Nederland (LD);2010;0.12;2.86;5.19
2771;6000050;1100;2030510;2030210;Zuid-Nederland (LD);2011;0.12;2.53;4.62
2772;6000050;1100;2030510;2030210;Zuid-Nederland (LD);2012;0.1;2.22;4.25
2773;6000050;1100;2030510;2030210;Zuid-Nederland (LD);2013;0.13;2.15;5.7
2774;6000050;1100;2030510;2030210;Zuid-Nederland (LD);2014;0.12;3.05;6.22
2775;6000050;1100;2030510;2030210;Groningen (PV);2010;0.14;0.83;2.38
2776;6000050;1100;2030510;2030210;Groningen (PV);2011;0.14;2.36;5.08
2777;6000050;1100;2030510;2030210;Groningen (PV);2012;;;
2778;6000050;1100;2030510;2030210;Groningen (PV);2013;0.14;2.73;6.23
2779;6000050;1100;2030510;2030210;Groningen (PV);2014;0.16;3.92;6.2
2780;6000050;1100;2030510;2030210;Friesland (PV);2010;0.1;1.52;3.58
2781;6000050;1100;2030510;2030210;Friesland (PV);2011;0.15;4.24;6.36
2782;6000050;1100;2030510;2030210;Friesland (PV);2012;0.11;3.12;8.25
2783;6000050;1100;2030510;2030210;Friesland (PV);2013;;;
2784;6000050;1100;2030510;2030210;Friesland (PV);2014;0.15;3.67;7.49
2785;6000050;1100;2030510;2030210;Drenthe (PV);2010;;;
2786;6000050;1100;2030510;2030210;Drenthe (PV);2011;0.11;1.82;3.58
2787;6000050;1100;2030510;2030210;Drenthe (PV);2012;;;
2788;6000050;1100;2030510;2030210;Drenthe (PV);2013;;;
2789;6000050;1100;2030510;2030210;Drenthe (PV);2014;0.09;2.06;3.72
2790;6000050;1100;2030510;2030210;Overijssel (PV);2010;0.16;2.51;4.96
2791;6000050;1100;2030510;2030210;Overijssel (PV);2011;0.09;1.66;2.85
2792;6000050;1100;2030510;2030210;Overijssel (PV);2012;0.12;1.81;4.12
2793;6000050;1100;2030510;2030210;Overijssel (PV);2013;0.12;1.45;2.96
2794;6000050;1100;2030510;2030210;Overijssel (PV);2014;0.14;1.76;3.33
2795;6000050;1100;2030510;2030210;Flevoland (PV);2010;0.18;3.59;6.69
2796;6000050;1100;2030510;2030210;Flevoland (PV);2011;0.17;2.78;5.67
2797;6000050;1100;2030510;2030210;Flevoland (PV);2012;0.11;2.39;3.73
2798;6000050;1100;2030510;2030210;Flevoland (PV);2013;0.11;2.69;4.31
2799;6000050;1100;2030510;2030210;Flevoland (PV);2014;0.1;3.18;5.7
2800;6000050;1100;2030510;2030210;Gelderland (PV);2010;0.08;1.52;3.15
2801;6000050;1100;2030510;2030210;Gelderland (PV);2011;0.14;2.36;4.42
2802;6000050;1100;2030510;2030210;Gelderland (PV);2012;0.13;2.7;4.8
2803;6000050;1100;2030510;2030210;Gelderland (PV);2013;0.16;3.19;6.06
2804;6000050;1100;2030510;2030210;Gelderland (PV);2014;0.12;2.04;3.74
2805;6000050;1100;2030510;2030210;Utrecht (PV);2010;;;
2806;6000050;1100;2030510;2030210;Utrecht (PV);2011;0.15;2.93;6.27
2807;6000050;1100;2030510;2030210;Utrecht (PV);2012;0.16;1.9;5.78
2808;6000050;1100;2030510;2030210;Utrecht (PV);2013;;;
2809;6000050;1100;2030510;2030210;Utrecht (PV);2014;;;
2810;6000050;1100;2030510;2030210;Noord-Holland (PV);2010;0.09;1.4;3.27
2811;6000050;1100;2030510;2030210;Noord-Holland (PV);2011;0.15;2.51;4.1
2812;6000050;1100;2030510;2030210;Noord-Holland (PV);2012;0.08;1.32;2.76
2813;6000050;1100;2030510;2030210;Noord-Holland (PV);2013;0.13;2.55;5.3
2814;6000050;1100;2030510;2030210;Noord-Holland (PV);2014;0.14;2.98;5.38
2815;6000050;1100;2030510;2030210;Zuid-Holland (PV);2010;0.13;1.82;4.32
2816;6000050;1100;2030510;2030210;Zuid-Holland (PV);2011;0.11;1.63;3.94
2817;6000050;1100;2030510;2030210;Zuid-Holland (PV);2012;0.15;3.03;6.1
2818;6000050;1100;2030510;2030210;Zuid-Holland (PV);2013;0.11;2.23;5.34
2819;6000050;1100;2030510;2030210;Zuid-Holland (PV);2014;0.15;2.23;6.29
2820;6000050;1100;2030510;2030210;Zeeland (PV);2010;0.1;3.44;5.19
2821;6000050;1100;2030510;2030210;Zeeland (PV);2011;;;
2822;6000050;1100;2030510;2030210;Zeeland (PV);2012;;;
2823;6000050;1100;2030510;2030210;Zeeland (PV);2013;0.09;2.26;3.83
2824;6000050;1100;2030510;2030210;Zeeland (PV);2014;;;
2825;6000050;1100;2030510;2030210;Noord-Brabant (PV);2010;0.11;2.42;4.41
2826;6000050;1100;2030510;2030210;Noord-Brabant (PV);2011;0.11;1.98;3.73
2827;6000050;1100;2030510;2030210;Noord-Brabant (PV);2012;0.12;2.37;4.71
2828;6000050;1100;2030510;2030210;Noord-Brabant (PV);2013;0.12;2.15;4.7
2829;6000050;1100;2030510;2030210;Noord-Brabant (PV);2014;0.1;2.51;4.93
2830;6000050;1100;2030510;2030210;Limburg (PV);2010;0.14;3.89;7.0
2831;6000050;1100;2030510;2030210;Limburg (PV);2011;0.15;3.73;6.58
2832;6000050;1100;2030510;2030210;Limburg (PV);2012;;;
2833;6000050;1100;2030510;2030210;Limburg (PV);2013;0.15;2.15;7.84
2834;6000050;1100;2030510;2030210;Limburg (PV);2014;0.15;4.19;8.91
2835;6000050;1100;2030510;2030210;Zeer sterk stedelijk;2010;0.12;1.32;3.46
2836;6000050;1100;2030510;2030210;Zeer sterk stedelijk;2011;0.18;2.36;5.06
2837;6000050;1100;2030510;2030210;Zeer sterk stedelijk;2012;0.14;1.93;4.31
2838;6000050;1100;2030510;2030210;Zeer sterk stedelijk;2013;0.1;2.15;5.09
2839;6000050;1100;2030510;2030210;Zeer sterk stedelijk;2014;0.13;2.09;4.84
