ID;Bestedingscategorieen;Perioden;JaarmutatieCPI_1;Wegingscoefficient_2;BijdrageAanDeJaarmutatieCPI_3;ImpactOpDeJaarmutatieCPI_4
4280;043100 Onderhoudsmaterialen v.d. woning;2022 maart;11.3;431;0.05;0.01
4281;043100 Onderhoudsmaterialen v.d. woning;2022 april;11.5;431;0.06;0.01
4282;043100 Onderhoudsmaterialen v.d. woning;2022 mei;12.7;431;0.06;0.02
4283;043100 Onderhoudsmaterialen v.d. woning;2022 juni;9.1;431;0.04;0.0
4284;043100 Onderhoudsmaterialen v.d. woning;2022 juli;11.5;431;0.05;0.01
4285;043100 Onderhoudsmaterialen v.d. woning;2022 augustus;11.7;431;0.05;0.0
4286;043100 Onderhoudsmaterialen v.d. woning;2022 september;10.4;431;0.05;-0.02
4287;043100 Onderhoudsmaterialen v.d. woning;2022 oktober;12.2;431;0.05;-0.01
4288;043100 Onderhoudsmaterialen v.d. woning;2022 november;12.3;431;0.05;0.01
4289;043100 Onderhoudsmaterialen v.d. woning;2022 december;9.4;431;0.04;0.0
4290;043100 Onderhoudsmaterialen v.d. woning;2022;11.2;431;0.05;0.01
4291;043100 Onderhoudsmaterialen v.d. woning;2023 januari;12.1;415;0.05;0.02
4292;043100 Onderhoudsmaterialen v.d. woning;2023 februari;8.7;415;0.04;0.0
4293;043100 Onderhoudsmaterialen v.d. woning;2023 maart;10.0;415;0.04;0.02
4294;043100 Onderhoudsmaterialen v.d. woning;2023 april;10.7;415;0.04;0.02
4295;043100 Onderhoudsmaterialen v.d. woning;2023 mei;11.4;415;0.05;0.02
4296;043100 Onderhoudsmaterialen v.d. woning;2023 juni;8.9;415;0.04;0.01
4297;043100 Onderhoudsmaterialen v.d. woning;2023 juli;6.0;415;0.03;0.01
4298;043100 Onderhoudsmaterialen v.d. woning;2023 augustus;4.7;415;0.02;0.01
4299;043100 Onderhoudsmaterialen v.d. woning;2023 september;3.7;415;0.01;0.01
4300;043100 Onderhoudsmaterialen v.d. woning;2023 oktober;2.0;415;0.01;0.01
4301;043100 Onderhoudsmaterialen v.d. woning;2023 november;3.2;415;0.01;0.01
4302;043100 Onderhoudsmaterialen v.d. woning;2023 december;2.0;415;0.01;0.0
4303;043100 Onderhoudsmaterialen v.d. woning;2023;6.8;415;0.03;0.01
4304;043100 Onderhoudsmaterialen v.d. woning;2024 januari;0.4;395;0.0;-0.01
4305;043100 Onderhoudsmaterialen v.d. woning;2024 februari;-1.6;395;-0.01;-0.02
4306;043100 Onderhoudsmaterialen v.d. woning;2024 maart;-0.2;395;0.0;-0.01
4307;043100 Onderhoudsmaterialen v.d. woning;2024 april;-2.0;395;-0.01;-0.02
4308;043100 Onderhoudsmaterialen v.d. woning;2024 mei;-4.6;395;-0.02;-0.03
4309;043100 Onderhoudsmaterialen v.d. woning;2024 juni;-2.7;395;-0.01;-0.02
4310;043100 Onderhoudsmaterialen v.d. woning;2024 juli;-2.5;395;-0.01;-0.02
4311;043100 Onderhoudsmaterialen v.d. woning;2024 augustus;-2.0;395;-0.01;-0.02
4312;043100 Onderhoudsmaterialen v.d. woning;2024 september;-0.7;395;0.0;-0.02
4313;043100 Onderhoudsmaterialen v.d. woning;2024 oktober;0.9;395;0.0;-0.01
4314;043100 Onderhoudsmaterialen v.d. woning;2024 november;-0.1;395;0.0;-0.02
4315;043100 Onderhoudsmaterialen v.d. woning;2024 december;-0.6;395;0.0;-0.02
4316;043100 Onderhoudsmaterialen v.d. woning;2024;-1.3;395;-0.01;-0.02
4317;043100 Onderhoudsmaterialen v.d. woning;2025 januari;0.8;456;0.0;-0.01
4318;043100 Onderhoudsmaterialen v.d. woning;2025 februari;3.2;456;0.01;0.0
4319;043100 Onderhoudsmaterialen v.d. woning;2025 maart;1.2;456;0.01;-0.01
4320;043200 Onderhoudsdiensten v.d. woning;2016 januari;0.3;105;0.0;0.0
4321;043200 Onderhoudsdiensten v.d. woning;2016 februari;0.3;105;0.0;0.0
4322;043200 Onderhoudsdiensten v.d. woning;2016 maart;0.3;105;0.0;0.0
4323;043200 Onderhoudsdiensten v.d. woning;2016 april;1.1;105;0.0;0.0
4324;043200 Onderhoudsdiensten v.d. woning;2016 mei;1.1;105;0.0;0.0
4325;043200 Onderhoudsdiensten v.d. woning;2016 juni;1.1;105;0.0;0.0
4326;043200 Onderhoudsdiensten v.d. woning;2016 juli;0.5;105;0.0;0.0
4327;043200 Onderhoudsdiensten v.d. woning;2016 augustus;0.5;105;0.0;0.0
4328;043200 Onderhoudsdiensten v.d. woning;2016 september;0.5;105;0.0;0.0
4329;043200 Onderhoudsdiensten v.d. woning;2016 oktober;-0.4;105;0.0;0.0
4330;043200 Onderhoudsdiensten v.d. woning;2016 november;-0.4;105;0.0;0.0
4331;043200 Onderhoudsdiensten v.d. woning;2016 december;-0.4;105;0.0;0.0
4332;043200 Onderhoudsdiensten v.d. woning;2016;0.4;105;0.0;0.0
4333;043200 Onderhoudsdiensten v.d. woning;2017 januari;2.6;110;0.0;0.0
4334;043200 Onderhoudsdiensten v.d. woning;2017 februari;2.6;110;0.0;0.0
4335;043200 Onderhoudsdiensten v.d. woning;2017 maart;2.6;110;0.0;0.0
4336;043200 Onderhoudsdiensten v.d. woning;2017 april;2.8;110;0.0;0.0
4337;043200 Onderhoudsdiensten v.d. woning;2017 mei;2.8;110;0.0;0.0
4338;043200 Onderhoudsdiensten v.d. woning;2017 juni;2.8;110;0.0;0.0
4339;043200 Onderhoudsdiensten v.d. woning;2017 juli;2.2;110;0.0;0.0
4340;043200 Onderhoudsdiensten v.d. woning;2017 augustus;2.2;110;0.0;0.0
4341;043200 Onderhoudsdiensten v.d. woning;2017 september;2.2;110;0.0;0.0
4342;043200 Onderhoudsdiensten v.d. woning;2017 oktober;3.7;110;0.0;0.0
4343;043200 Onderhoudsdiensten v.d. woning;2017 november;3.7;110;0.0;0.0
4344;043200 Onderhoudsdiensten v.d. woning;2017 december;3.7;110;0.0;0.0
4345;043200 Onderhoudsdiensten v.d. woning;2017;2.8;110;0.0;0.0
4346;043200 Onderhoudsdiensten v.d. woning;2018 januari;4.7;106;0.01;0.0
4347;043200 Onderhoudsdiensten v.d. woning;2018 februari;4.7;106;0.01;0.0
4348;043200 Onderhoudsdiensten v.d. woning;2018 maart;4.7;106;0.01;0.0
4349;043200 Onderhoudsdiensten v.d. woning;2018 april;4.7;106;0.01;0.0
4350;043200 Onderhoudsdiensten v.d. woning;2018 mei;4.7;106;0.01;0.0
4351;043200 Onderhoudsdiensten v.d. woning;2018 juni;4.7;106;0.01;0.0
4352;043200 Onderhoudsdiensten v.d. woning;2018 juli;4.2;106;0.0;0.0
4353;043200 Onderhoudsdiensten v.d. woning;2018 augustus;4.2;106;0.0;0.0
4354;043200 Onderhoudsdiensten v.d. woning;2018 september;4.2;106;0.0;0.0
4355;043200 Onderhoudsdiensten v.d. woning;2018 oktober;3.0;106;0.0;0.0
4356;043200 Onderhoudsdiensten v.d. woning;2018 november;3.0;106;0.0;0.0
4357;043200 Onderhoudsdiensten v.d. woning;2018 december;3.0;106;0.0;0.0
4358;043200 Onderhoudsdiensten v.d. woning;2018;4.2;106;0.0;0.0
4359;043200 Onderhoudsdiensten v.d. woning;2019 januari;2.9;28;0.0;0.0
4360;043200 Onderhoudsdiensten v.d. woning;2019 februari;2.9;28;0.0;0.0
4361;043200 Onderhoudsdiensten v.d. woning;2019 maart;2.9;28;0.0;0.0
4362;043200 Onderhoudsdiensten v.d. woning;2019 april;2.8;28;0.0;0.0
4363;043200 Onderhoudsdiensten v.d. woning;2019 mei;2.8;28;0.0;0.0
4364;043200 Onderhoudsdiensten v.d. woning;2019 juni;2.8;28;0.0;0.0
4365;043200 Onderhoudsdiensten v.d. woning;2019 juli;1.6;28;0.0;0.0
4366;043200 Onderhoudsdiensten v.d. woning;2019 augustus;1.6;28;0.0;0.0
4367;043200 Onderhoudsdiensten v.d. woning;2019 september;1.6;28;0.0;0.0
4368;043200 Onderhoudsdiensten v.d. woning;2019 oktober;2.5;28;0.0;0.0
4369;043200 Onderhoudsdiensten v.d. woning;2019 november;2.5;28;0.0;0.0
4370;043200 Onderhoudsdiensten v.d. woning;2019 december;2.5;28;0.0;0.0
4371;043200 Onderhoudsdiensten v.d. woning;2019;2.4;28;0.0;0.0
4372;043200 Onderhoudsdiensten v.d. woning;2020 januari;4.6;31;0.0;0.0
4373;043200 Onderhoudsdiensten v.d. woning;2020 februari;4.6;31;0.0;0.0
4374;043200 Onderhoudsdiensten v.d. woning;2020 maart;4.6;31;0.0;0.0
4375;043200 Onderhoudsdiensten v.d. woning;2020 april;3.8;31;0.0;0.0
4376;043200 Onderhoudsdiensten v.d. woning;2020 mei;3.8;31;0.0;0.0
4377;043200 Onderhoudsdiensten v.d. woning;2020 juni;3.8;31;0.0;0.0
4378;043200 Onderhoudsdiensten v.d. woning;2020 juli;9.1;31;0.0;0.0
4379;043200 Onderhoudsdiensten v.d. woning;2020 augustus;9.1;31;0.0;0.0
4380;043200 Onderhoudsdiensten v.d. woning;2020 september;9.1;31;0.0;0.0
4381;043200 Onderhoudsdiensten v.d. woning;2020 oktober;7.2;31;0.0;0.0
4382;043200 Onderhoudsdiensten v.d. woning;2020 november;7.2;31;0.0;0.0
4383;043200 Onderhoudsdiensten v.d. woning;2020 december;7.2;31;0.0;0.0
4384;043200 Onderhoudsdiensten v.d. woning;2020;6.2;31;0.0;0.0
4385;043200 Onderhoudsdiensten v.d. woning;2021 januari;2.5;44;0.0;0.0
4386;043200 Onderhoudsdiensten v.d. woning;2021 februari;2.5;44;0.0;0.0
4387;043200 Onderhoudsdiensten v.d. woning;2021 maart;2.5;44;0.0;0.0
4388;043200 Onderhoudsdiensten v.d. woning;2021 april;3.7;44;0.0;0.0
4389;043200 Onderhoudsdiensten v.d. woning;2021 mei;3.7;44;0.0;0.0
4390;043200 Onderhoudsdiensten v.d. woning;2021 juni;3.7;44;0.0;0.0
4391;043200 Onderhoudsdiensten v.d. woning;2021 juli;2.0;44;0.0;0.0
4392;043200 Onderhoudsdiensten v.d. woning;2021 augustus;2.0;44;0.0;0.0
4393;043200 Onderhoudsdiensten v.d. woning;2021 september;2.0;44;0.0;0.0
4394;043200 Onderhoudsdiensten v.d. woning;2021 oktober;2.0;44;0.0;0.0
4395;043200 Onderhoudsdiensten v.d. woning;2021 november;2.0;44;0.0;0.0
4396;043200 Onderhoudsdiensten v.d. woning;2021 december;2.0;44;0.0;0.0
4397;043200 Onderhoudsdiensten v.d. woning;2021;2.5;44;0.0;0.0
4398;043200 Onderhoudsdiensten v.d. woning;2022 januari;3.1;46;0.0;0.0
4399;043200 Onderhoudsdiensten v.d. woning;2022 februari;3.1;46;0.0;0.0
4400;043200 Onderhoudsdiensten v.d. woning;2022 maart;3.1;46;0.0;0.0
4401;043200 Onderhoudsdiensten v.d. woning;2022 april;3.6;46;0.0;0.0
4402;043200 Onderhoudsdiensten v.d. woning;2022 mei;3.6;46;0.0;0.0
4403;043200 Onderhoudsdiensten v.d. woning;2022 juni;3.6;46;0.0;0.0
4404;043200 Onderhoudsdiensten v.d. woning;2022 juli;5.7;46;0.0;0.0
4405;043200 Onderhoudsdiensten v.d. woning;2022 augustus;5.5;46;0.0;0.0
4406;043200 Onderhoudsdiensten v.d. woning;2022 september;5.5;46;0.0;0.0
4407;043200 Onderhoudsdiensten v.d. woning;2022 oktober;7.0;46;0.0;0.0
4408;043200 Onderhoudsdiensten v.d. woning;2022 november;7.0;46;0.0;0.0
4409;043200 Onderhoudsdiensten v.d. woning;2022 december;7.0;46;0.0;0.0
4410;043200 Onderhoudsdiensten v.d. woning;2022;4.9;46;0.0;0.0
4411;043200 Onderhoudsdiensten v.d. woning;2023 januari;14.3;46;0.01;0.0
4412;043200 Onderhoudsdiensten v.d. woning;2023 februari;14.3;46;0.01;0.0
4413;043200 Onderhoudsdiensten v.d. woning;2023 maart;14.3;46;0.01;0.0
4414;043200 Onderhoudsdiensten v.d. woning;2023 april;12.1;46;0.01;0.0
4415;043200 Onderhoudsdiensten v.d. woning;2023 mei;12.1;46;0.01;0.0
4416;043200 Onderhoudsdiensten v.d. woning;2023 juni;12.1;46;0.01;0.0
4417;043200 Onderhoudsdiensten v.d. woning;2023 juli;10.6;46;0.0;0.0
4418;043200 Onderhoudsdiensten v.d. woning;2023 augustus;10.8;46;0.0;0.0
4419;043200 Onderhoudsdiensten v.d. woning;2023 september;10.8;46;0.0;0.0
4420;043200 Onderhoudsdiensten v.d. woning;2023 oktober;9.1;46;0.0;0.0
4421;043200 Onderhoudsdiensten v.d. woning;2023 november;9.1;46;0.0;0.0
4422;043200 Onderhoudsdiensten v.d. woning;2023 december;9.1;46;0.0;0.0
4423;043200 Onderhoudsdiensten v.d. woning;2023;11.5;46;0.01;0.0
4424;043200 Onderhoudsdiensten v.d. woning;2024 januari;4.6;34;0.0;0.0
4425;043200 Onderhoudsdiensten v.d. woning;2024 februari;4.6;34;0.0;0.0
4426;043200 Onderhoudsdiensten v.d. woning;2024 maart;4.6;34;0.0;0.0
4427;043200 Onderhoudsdiensten v.d. woning;2024 april;4.0;34;0.0;0.0
4428;043200 Onderhoudsdiensten v.d. woning;2024 mei;4.0;34;0.0;0.0
4429;043200 Onderhoudsdiensten v.d. woning;2024 juni;4.0;34;0.0;0.0
4430;043200 Onderhoudsdiensten v.d. woning;2024 juli;2.9;34;0.0;0.0
4431;043200 Onderhoudsdiensten v.d. woning;2024 augustus;2.9;34;0.0;0.0
4432;043200 Onderhoudsdiensten v.d. woning;2024 september;2.9;34;0.0;0.0
4433;043200 Onderhoudsdiensten v.d. woning;2024 oktober;3.0;34;0.0;0.0
4434;043200 Onderhoudsdiensten v.d. woning;2024 november;3.0;34;0.0;0.0
4435;043200 Onderhoudsdiensten v.d. woning;2024 december;3.0;34;0.0;0.0
4436;043200 Onderhoudsdiensten v.d. woning;2024;3.6;34;0.0;0.0
4437;043200 Onderhoudsdiensten v.d. woning;2025 januari;3.1;50;0.0;0.0
4438;043200 Onderhoudsdiensten v.d. woning;2025 februari;3.1;50;0.0;0.0
4439;043200 Onderhoudsdiensten v.d. woning;2025 maart;3.1;50;0.0;0.0
4440;044000 Kosten van woningvoorzieningen;2016 januari;-0.5;1357;-0.01;-0.01
4441;044000 Kosten van woningvoorzieningen;2016 februari;-0.5;1357;-0.01;-0.01
4442;044000 Kosten van woningvoorzieningen;2016 maart;-0.5;1357;-0.01;-0.01
4443;044000 Kosten van woningvoorzieningen;2016 april;-0.5;1357;-0.01;-0.01
4444;044000 Kosten van woningvoorzieningen;2016 mei;-0.5;1357;-0.01;-0.01
4445;044000 Kosten van woningvoorzieningen;2016 juni;-0.5;1357;-0.01;-0.01
4446;044000 Kosten van woningvoorzieningen;2016 juli;-0.5;1357;-0.01;-0.01
4447;044000 Kosten van woningvoorzieningen;2016 augustus;-0.2;1357;0.0;-0.01
4448;044000 Kosten van woningvoorzieningen;2016 september;-0.2;1357;0.0;0.0
4449;044000 Kosten van woningvoorzieningen;2016 oktober;-0.2;1357;0.0;-0.01
4450;044000 Kosten van woningvoorzieningen;2016 november;-0.2;1357;0.0;-0.01
4451;044000 Kosten van woningvoorzieningen;2016 december;-0.1;1357;0.0;-0.01
4452;044000 Kosten van woningvoorzieningen;2016;-0.4;1357;0.0;-0.01
4453;044000 Kosten van woningvoorzieningen;2017 januari;-0.6;1349;-0.01;-0.03
4454;044000 Kosten van woningvoorzieningen;2017 februari;-0.6;1349;-0.01;-0.03
4455;044000 Kosten van woningvoorzieningen;2017 maart;-0.5;1349;-0.01;-0.02
4456;044000 Kosten van woningvoorzieningen;2017 april;-0.5;1349;-0.01;-0.03
4457;044000 Kosten van woningvoorzieningen;2017 mei;-0.6;1349;-0.01;-0.02
4458;044000 Kosten van woningvoorzieningen;2017 juni;-0.4;1349;-0.01;-0.02
4459;044000 Kosten van woningvoorzieningen;2017 juli;-0.4;1349;-0.01;-0.02
4460;044000 Kosten van woningvoorzieningen;2017 augustus;-0.8;1349;-0.01;-0.03
4461;044000 Kosten van woningvoorzieningen;2017 september;-0.7;1349;-0.01;-0.03
4462;044000 Kosten van woningvoorzieningen;2017 oktober;-0.7;1349;-0.01;-0.03
4463;044000 Kosten van woningvoorzieningen;2017 november;-0.7;1349;-0.01;-0.03
4464;044000 Kosten van woningvoorzieningen;2017 december;-0.9;1349;-0.01;-0.03
4465;044000 Kosten van woningvoorzieningen;2017;-0.6;1349;-0.01;-0.03
4466;044000 Kosten van woningvoorzieningen;2018 januari;-0.4;1321;-0.01;-0.03
4467;044000 Kosten van woningvoorzieningen;2018 februari;-0.4;1321;-0.01;-0.02
4468;044000 Kosten van woningvoorzieningen;2018 maart;-0.4;1321;-0.01;-0.02
4469;044000 Kosten van woningvoorzieningen;2018 april;-0.4;1321;-0.01;-0.02
4470;044000 Kosten van woningvoorzieningen;2018 mei;-0.4;1321;-0.01;-0.03
4471;044000 Kosten van woningvoorzieningen;2018 juni;-0.6;1321;-0.01;-0.03
4472;044000 Kosten van woningvoorzieningen;2018 juli;-0.6;1321;-0.01;-0.04
4473;044000 Kosten van woningvoorzieningen;2018 augustus;-0.6;1321;-0.01;-0.04
4474;044000 Kosten van woningvoorzieningen;2018 september;-0.6;1321;-0.01;-0.03
4475;044000 Kosten van woningvoorzieningen;2018 oktober;-0.6;1321;-0.01;-0.04
4476;044000 Kosten van woningvoorzieningen;2018 november;-0.7;1321;-0.01;-0.04
4477;044000 Kosten van woningvoorzieningen;2018 december;-0.7;1321;-0.01;-0.04
4478;044000 Kosten van woningvoorzieningen;2018;-0.5;1321;-0.01;-0.03
4479;044000 Kosten van woningvoorzieningen;2019 januari;3.7;1198;0.05;0.02
4480;044000 Kosten van woningvoorzieningen;2019 februari;3.7;1198;0.05;0.01
4481;044000 Kosten van woningvoorzieningen;2019 maart;3.7;1198;0.05;0.01
4482;044000 Kosten van woningvoorzieningen;2019 april;3.7;1198;0.05;0.01
4483;044000 Kosten van woningvoorzieningen;2019 mei;3.7;1198;0.04;0.02
4484;044000 Kosten van woningvoorzieningen;2019 juni;3.7;1198;0.05;0.01
4485;044000 Kosten van woningvoorzieningen;2019 juli;3.8;1198;0.05;0.02
4486;044000 Kosten van woningvoorzieningen;2019 augustus;3.8;1198;0.05;0.01
4487;044000 Kosten van woningvoorzieningen;2019 september;3.8;1198;0.05;0.01
4488;044000 Kosten van woningvoorzieningen;2019 oktober;3.8;1198;0.05;0.01
4489;044000 Kosten van woningvoorzieningen;2019 november;3.8;1198;0.05;0.02
4490;044000 Kosten van woningvoorzieningen;2019 december;3.8;1198;0.05;0.01
4491;044000 Kosten van woningvoorzieningen;2019;3.8;1198;0.05;0.01
4492;044000 Kosten van woningvoorzieningen;2020 januari;2.8;1256;0.04;0.01
4493;044000 Kosten van woningvoorzieningen;2020 februari;2.8;1256;0.04;0.02
4494;044000 Kosten van woningvoorzieningen;2020 maart;2.8;1256;0.04;0.02
4495;044000 Kosten van woningvoorzieningen;2020 april;2.8;1256;0.04;0.02
4496;044000 Kosten van woningvoorzieningen;2020 mei;2.8;1256;0.04;0.02
4497;044000 Kosten van woningvoorzieningen;2020 juni;2.8;1256;0.04;0.02
4498;044000 Kosten van woningvoorzieningen;2020 juli;2.9;1256;0.04;0.02
4499;044000 Kosten van woningvoorzieningen;2020 augustus;2.9;1256;0.04;0.03
4500;044000 Kosten van woningvoorzieningen;2020 september;2.9;1256;0.04;0.02
4501;044000 Kosten van woningvoorzieningen;2020 oktober;2.9;1256;0.04;0.02
4502;044000 Kosten van woningvoorzieningen;2020 november;2.9;1256;0.04;0.03
4503;044000 Kosten van woningvoorzieningen;2020 december;2.9;1256;0.04;0.02
4504;044000 Kosten van woningvoorzieningen;2020;2.8;1256;0.04;0.02
4505;044000 Kosten van woningvoorzieningen;2021 januari;4.8;1415;0.07;0.05
4506;044000 Kosten van woningvoorzieningen;2021 februari;4.8;1415;0.07;0.04
4507;044000 Kosten van woningvoorzieningen;2021 maart;4.8;1415;0.07;0.04
4508;044000 Kosten van woningvoorzieningen;2021 april;4.8;1415;0.07;0.04
4509;044000 Kosten van woningvoorzieningen;2021 mei;4.8;1415;0.07;0.04
4510;044000 Kosten van woningvoorzieningen;2021 juni;4.8;1415;0.07;0.04
4511;044000 Kosten van woningvoorzieningen;2021 juli;4.8;1415;0.07;0.05
4512;044000 Kosten van woningvoorzieningen;2021 augustus;4.8;1415;0.07;0.03
4513;044000 Kosten van woningvoorzieningen;2021 september;4.8;1415;0.07;0.03
4514;044000 Kosten van woningvoorzieningen;2021 oktober;4.8;1415;0.07;0.02
4515;044000 Kosten van woningvoorzieningen;2021 november;4.8;1415;0.07;0.0
4516;044000 Kosten van woningvoorzieningen;2021 december;4.8;1415;0.07;-0.01
4517;044000 Kosten van woningvoorzieningen;2021;4.8;1415;0.07;0.03
4518;044000 Kosten van woningvoorzieningen;2022 januari;1.7;1368;0.02;-0.07
4519;044000 Kosten van woningvoorzieningen;2022 februari;1.7;1368;0.02;-0.07
4520;044000 Kosten van woningvoorzieningen;2022 maart;1.7;1368;0.02;-0.12
4521;044000 Kosten van woningvoorzieningen;2022 april;1.7;1368;0.02;-0.12
4522;044000 Kosten van woningvoorzieningen;2022 mei;1.7;1368;0.02;-0.1
4523;044000 Kosten van woningvoorzieningen;2022 juni;1.7;1368;0.02;-0.1
4524;044000 Kosten van woningvoorzieningen;2022 juli;1.8;1368;0.03;-0.12
4525;044000 Kosten van woningvoorzieningen;2022 augustus;1.8;1368;0.03;-0.15
4526;044000 Kosten van woningvoorzieningen;2022 september;1.8;1368;0.03;-0.18
4527;044000 Kosten van woningvoorzieningen;2022 oktober;1.8;1368;0.03;-0.18
4528;044000 Kosten van woningvoorzieningen;2022 november;1.8;1368;0.03;-0.11
4529;044000 Kosten van woningvoorzieningen;2022 december;1.8;1368;0.02;-0.11
4530;044000 Kosten van woningvoorzieningen;2022;1.7;1368;0.02;-0.12
4531;044000 Kosten van woningvoorzieningen;2023 januari;6.9;1196;0.09;-0.02
4532;044000 Kosten van woningvoorzieningen;2023 februari;6.9;1196;0.09;-0.02
4533;044000 Kosten van woningvoorzieningen;2023 maart;6.9;1196;0.09;0.03
4534;044000 Kosten van woningvoorzieningen;2023 april;6.9;1196;0.09;0.02
4535;044000 Kosten van woningvoorzieningen;2023 mei;6.9;1196;0.09;0.01
4536;044000 Kosten van woningvoorzieningen;2023 juni;6.9;1196;0.09;0.01
4537;044000 Kosten van woningvoorzieningen;2023 juli;8.5;1196;0.1;0.05
4538;044000 Kosten van woningvoorzieningen;2023 augustus;8.5;1196;0.1;0.07
4539;044000 Kosten van woningvoorzieningen;2023 september;8.5;1196;0.1;0.1
4540;044000 Kosten van woningvoorzieningen;2023 oktober;8.5;1196;0.1;0.11
4541;044000 Kosten van woningvoorzieningen;2023 november;8.5;1196;0.1;0.08
4542;044000 Kosten van woningvoorzieningen;2023 december;8.5;1196;0.1;0.09
4543;044000 Kosten van woningvoorzieningen;2023;7.7;1196;0.09;0.04
4544;044000 Kosten van woningvoorzieningen;2024 januari;7.7;1204;0.1;0.06
4545;044000 Kosten van woningvoorzieningen;2024 februari;7.7;1204;0.09;0.06
4546;044000 Kosten van woningvoorzieningen;2024 maart;7.7;1204;0.09;0.06
4547;044000 Kosten van woningvoorzieningen;2024 april;7.7;1204;0.09;0.06
4548;044000 Kosten van woningvoorzieningen;2024 mei;7.7;1204;0.09;0.06
4549;044000 Kosten van woningvoorzieningen;2024 juni;7.7;1204;0.09;0.06
4550;044000 Kosten van woningvoorzieningen;2024 juli;6.4;1204;0.08;0.03
4551;044000 Kosten van woningvoorzieningen;2024 augustus;6.4;1204;0.08;0.04
4552;044000 Kosten van woningvoorzieningen;2024 september;6.4;1204;0.08;0.04
4553;044000 Kosten van woningvoorzieningen;2024 oktober;6.4;1204;0.08;0.04
4554;044000 Kosten van woningvoorzieningen;2024 november;6.4;1204;0.08;0.03
4555;044000 Kosten van woningvoorzieningen;2024 december;6.4;1204;0.08;0.03
4556;044000 Kosten van woningvoorzieningen;2024;7.1;1204;0.09;0.05
4557;044000 Kosten van woningvoorzieningen;2025 januari;5.8;1303;0.08;0.04
4558;044000 Kosten van woningvoorzieningen;2025 februari;5.8;1303;0.08;0.03
4559;044000 Kosten van woningvoorzieningen;2025 maart;5.8;1303;0.08;0.03
4560;044100 Watervoorziening;2016 januari;-3.3;436;-0.01;-0.02
4561;044100 Watervoorziening;2016 februari;-3.3;436;-0.01;-0.02
