ID;Geslacht;Leeftijd;Perioden;BevolkingOp1Januari_1
7789;Mannen;34 jaar;2040;131840
7790;Mannen;34 jaar;2041;131298
7791;Mannen;34 jaar;2042;129213
7792;Mannen;34 jaar;2043;131510
7793;Mannen;34 jaar;2044;131277
7794;Mannen;34 jaar;2045;130608
7795;Mannen;34 jaar;2046;128983
7796;Mannen;34 jaar;2047;127319
7797;Mannen;34 jaar;2048;125581
7798;Mannen;34 jaar;2049;127018
7799;Mannen;34 jaar;2050;125426
7800;Mannen;34 jaar;2051;126321
7801;Mannen;34 jaar;2052;125070
7802;Mannen;34 jaar;2053;124262
7803;Mannen;34 jaar;2054;124826
7804;Mannen;34 jaar;2055;124317
7805;Mannen;34 jaar;2056;129350
7806;Mannen;34 jaar;2057;123595
7807;Mannen;34 jaar;2058;122477
7808;Mannen;34 jaar;2059;122764
7809;Mannen;34 jaar;2060;122979
7810;Mannen;34 jaar;2061;123827
7811;Mannen;34 jaar;2062;125245
7812;Mannen;34 jaar;2063;126988
7813;Mannen;34 jaar;2064;129083
7814;Mannen;34 jaar;2065;131281
7815;Mannen;34 jaar;2066;133131
7816;Mannen;34 jaar;2067;134700
7817;Mannen;34 jaar;2068;136002
7818;Mannen;34 jaar;2069;137091
7819;Mannen;34 jaar;2070;137994
7820;Mannen;35 jaar;2025;120607
7821;Mannen;35 jaar;2026;126265
7822;Mannen;35 jaar;2027;126671
7823;Mannen;35 jaar;2028;126925
7824;Mannen;35 jaar;2029;127059
7825;Mannen;35 jaar;2030;128735
7826;Mannen;35 jaar;2031;126728
7827;Mannen;35 jaar;2032;127970
7828;Mannen;35 jaar;2033;129028
7829;Mannen;35 jaar;2034;133282
7830;Mannen;35 jaar;2035;134992
7831;Mannen;35 jaar;2036;137654
7832;Mannen;35 jaar;2037;136551
7833;Mannen;35 jaar;2038;136421
7834;Mannen;35 jaar;2039;136395
7835;Mannen;35 jaar;2040;134063
7836;Mannen;35 jaar;2041;132160
7837;Mannen;35 jaar;2042;131617
7838;Mannen;35 jaar;2043;129542
7839;Mannen;35 jaar;2044;131837
7840;Mannen;35 jaar;2045;131611
7841;Mannen;35 jaar;2046;130945
7842;Mannen;35 jaar;2047;129323
7843;Mannen;35 jaar;2048;127666
7844;Mannen;35 jaar;2049;125929
7845;Mannen;35 jaar;2050;127369
7846;Mannen;35 jaar;2051;125785
7847;Mannen;35 jaar;2052;126690
7848;Mannen;35 jaar;2053;125445
7849;Mannen;35 jaar;2054;124644
7850;Mannen;35 jaar;2055;125213
7851;Mannen;35 jaar;2056;124713
7852;Mannen;35 jaar;2057;129738
7853;Mannen;35 jaar;2058;123998
7854;Mannen;35 jaar;2059;122895
7855;Mannen;35 jaar;2060;123174
7856;Mannen;35 jaar;2061;123397
7857;Mannen;35 jaar;2062;124247
7858;Mannen;35 jaar;2063;125660
7859;Mannen;35 jaar;2064;127401
7860;Mannen;35 jaar;2065;129491
7861;Mannen;35 jaar;2066;131686
7862;Mannen;35 jaar;2067;133535
7863;Mannen;35 jaar;2068;135100
7864;Mannen;35 jaar;2069;136405
7865;Mannen;35 jaar;2070;137493
7866;Mannen;36 jaar;2025;118758
7867;Mannen;36 jaar;2026;121415
7868;Mannen;36 jaar;2027;126862
7869;Mannen;36 jaar;2028;127191
7870;Mannen;36 jaar;2029;127345
7871;Mannen;36 jaar;2030;127427
7872;Mannen;36 jaar;2031;129045
7873;Mannen;36 jaar;2032;127040
7874;Mannen;36 jaar;2033;128252
7875;Mannen;36 jaar;2034;129287
7876;Mannen;36 jaar;2035;133502
7877;Mannen;36 jaar;2036;135199
7878;Mannen;36 jaar;2037;137849
7879;Mannen;36 jaar;2038;136758
7880;Mannen;36 jaar;2039;136616
7881;Mannen;36 jaar;2040;136584
7882;Mannen;36 jaar;2041;134241
7883;Mannen;36 jaar;2042;132334
7884;Mannen;36 jaar;2043;131792
7885;Mannen;36 jaar;2044;129723
7886;Mannen;36 jaar;2045;132017
7887;Mannen;36 jaar;2046;131797
7888;Mannen;36 jaar;2047;131134
7889;Mannen;36 jaar;2048;129519
7890;Mannen;36 jaar;2049;127863
7891;Mannen;36 jaar;2050;126131
7892;Mannen;36 jaar;2051;127573
7893;Mannen;36 jaar;2052;125995
7894;Mannen;36 jaar;2053;126910
7895;Mannen;36 jaar;2054;125673
7896;Mannen;36 jaar;2055;124875
7897;Mannen;36 jaar;2056;125449
7898;Mannen;36 jaar;2057;124955
7899;Mannen;36 jaar;2058;129975
7900;Mannen;36 jaar;2059;124247
7901;Mannen;36 jaar;2060;123159
7902;Mannen;36 jaar;2061;123435
7903;Mannen;36 jaar;2062;123663
7904;Mannen;36 jaar;2063;124514
7905;Mannen;36 jaar;2064;125921
7906;Mannen;36 jaar;2065;127660
7907;Mannen;36 jaar;2066;129747
7908;Mannen;36 jaar;2067;131938
7909;Mannen;36 jaar;2068;133785
7910;Mannen;36 jaar;2069;135349
7911;Mannen;36 jaar;2070;136657
7912;Mannen;37 jaar;2025;118090
7913;Mannen;37 jaar;2026;119458
7914;Mannen;37 jaar;2027;121881
7915;Mannen;37 jaar;2028;127216
7916;Mannen;37 jaar;2029;127485
7917;Mannen;37 jaar;2030;127588
7918;Mannen;37 jaar;2031;127624
7919;Mannen;37 jaar;2032;129217
7920;Mannen;37 jaar;2033;127211
7921;Mannen;37 jaar;2034;128391
7922;Mannen;37 jaar;2035;129394
7923;Mannen;37 jaar;2036;133582
7924;Mannen;37 jaar;2037;135266
7925;Mannen;37 jaar;2038;137903
7926;Mannen;37 jaar;2039;136827
7927;Mannen;37 jaar;2040;136668
7928;Mannen;37 jaar;2041;136633
7929;Mannen;37 jaar;2042;134281
7930;Mannen;37 jaar;2043;132365
7931;Mannen;37 jaar;2044;131826
7932;Mannen;37 jaar;2045;129766
7933;Mannen;37 jaar;2046;132057
7934;Mannen;37 jaar;2047;131838
7935;Mannen;37 jaar;2048;131183
7936;Mannen;37 jaar;2049;129572
7937;Mannen;37 jaar;2050;127918
7938;Mannen;37 jaar;2051;126191
7939;Mannen;37 jaar;2052;127633
7940;Mannen;37 jaar;2053;126061
7941;Mannen;37 jaar;2054;126989
7942;Mannen;37 jaar;2055;125755
7943;Mannen;37 jaar;2056;124960
7944;Mannen;37 jaar;2057;125541
7945;Mannen;37 jaar;2058;125048
7946;Mannen;37 jaar;2059;130065
7947;Mannen;37 jaar;2060;124349
7948;Mannen;37 jaar;2061;123269
7949;Mannen;37 jaar;2062;123543
7950;Mannen;37 jaar;2063;123777
7951;Mannen;37 jaar;2064;124626
7952;Mannen;37 jaar;2065;126031
7953;Mannen;37 jaar;2066;127767
7954;Mannen;37 jaar;2067;129852
7955;Mannen;37 jaar;2068;132040
7956;Mannen;37 jaar;2069;133884
7957;Mannen;37 jaar;2070;135447
7958;Mannen;38 jaar;2025;116235
7959;Mannen;38 jaar;2026;118714
7960;Mannen;38 jaar;2027;119869
7961;Mannen;38 jaar;2028;122176
7962;Mannen;38 jaar;2029;127403
7963;Mannen;38 jaar;2030;127662
7964;Mannen;38 jaar;2031;127715
7965;Mannen;38 jaar;2032;127735
7966;Mannen;38 jaar;2033;129303
7967;Mannen;38 jaar;2034;127294
7968;Mannen;38 jaar;2035;128436
7969;Mannen;38 jaar;2036;129423
7970;Mannen;38 jaar;2037;133583
7971;Mannen;38 jaar;2038;135252
7972;Mannen;38 jaar;2039;137876
7973;Mannen;38 jaar;2040;136814
7974;Mannen;38 jaar;2041;136639
7975;Mannen;38 jaar;2042;136601
7976;Mannen;38 jaar;2043;134238
7977;Mannen;38 jaar;2044;132317
7978;Mannen;38 jaar;2045;131775
7979;Mannen;38 jaar;2046;129724
7980;Mannen;38 jaar;2047;132011
7981;Mannen;38 jaar;2048;131799
7982;Mannen;38 jaar;2049;131148
7983;Mannen;38 jaar;2050;129543
7984;Mannen;38 jaar;2051;127893
7985;Mannen;38 jaar;2052;126169
7986;Mannen;38 jaar;2053;127610
7987;Mannen;38 jaar;2054;126042
7988;Mannen;38 jaar;2055;126983
7989;Mannen;38 jaar;2056;125749
7990;Mannen;38 jaar;2057;124960
7991;Mannen;38 jaar;2058;125546
7992;Mannen;38 jaar;2059;125053
7993;Mannen;38 jaar;2060;130067
7994;Mannen;38 jaar;2061;124360
7995;Mannen;38 jaar;2062;123292
7996;Mannen;38 jaar;2063;123561
7997;Mannen;38 jaar;2064;123803
7998;Mannen;38 jaar;2065;124650
7999;Mannen;38 jaar;2066;126049
8000;Mannen;38 jaar;2067;127783
8001;Mannen;38 jaar;2068;129863
8002;Mannen;38 jaar;2069;132049
8003;Mannen;38 jaar;2070;133889
8004;Mannen;39 jaar;2025;113520
8005;Mannen;39 jaar;2026;116878
8006;Mannen;39 jaar;2027;119176
8007;Mannen;39 jaar;2028;120182
8008;Mannen;39 jaar;2029;122350
8009;Mannen;39 jaar;2030;127520
8010;Mannen;39 jaar;2031;127774
8011;Mannen;39 jaar;2032;127809
8012;Mannen;39 jaar;2033;127815
8013;Mannen;39 jaar;2034;129358
8014;Mannen;39 jaar;2035;127339
8015;Mannen;39 jaar;2036;128458
8016;Mannen;39 jaar;2037;129432
8017;Mannen;39 jaar;2038;133567
8018;Mannen;39 jaar;2039;135222
8019;Mannen;39 jaar;2040;137836
8020;Mannen;39 jaar;2041;136786
8021;Mannen;39 jaar;2042;136596
8022;Mannen;39 jaar;2043;136556
8023;Mannen;39 jaar;2044;134183
8024;Mannen;39 jaar;2045;132255
8025;Mannen;39 jaar;2046;131714
8026;Mannen;39 jaar;2047;129671
8027;Mannen;39 jaar;2048;131952
8028;Mannen;39 jaar;2049;131747
8029;Mannen;39 jaar;2050;131098
8030;Mannen;39 jaar;2051;129500
8031;Mannen;39 jaar;2052;127853
8032;Mannen;39 jaar;2053;126131
8033;Mannen;39 jaar;2054;127575
8034;Mannen;39 jaar;2055;126013
8035;Mannen;39 jaar;2056;126960
8036;Mannen;39 jaar;2057;125728
8037;Mannen;39 jaar;2058;124943
8038;Mannen;39 jaar;2059;125531
8039;Mannen;39 jaar;2060;125040
8040;Mannen;39 jaar;2061;130048
8041;Mannen;39 jaar;2062;124353
8042;Mannen;39 jaar;2063;123295
8043;Mannen;39 jaar;2064;123562
8044;Mannen;39 jaar;2065;123808
8045;Mannen;39 jaar;2066;124655
8046;Mannen;39 jaar;2067;126046
8047;Mannen;39 jaar;2068;127777
8048;Mannen;39 jaar;2069;129852
8049;Mannen;39 jaar;2070;132036
8050;Mannen;40 jaar;2025;111570
8051;Mannen;40 jaar;2026;114044
8052;Mannen;40 jaar;2027;117233
8053;Mannen;40 jaar;2028;119445
8054;Mannen;40 jaar;2029;120303
8055;Mannen;40 jaar;2030;122409
8056;Mannen;40 jaar;2031;127533
8057;Mannen;40 jaar;2032;127804
8058;Mannen;40 jaar;2033;127824
8059;Mannen;40 jaar;2034;127815
8060;Mannen;40 jaar;2035;129330
8061;Mannen;40 jaar;2036;127314
8062;Mannen;40 jaar;2037;128412
8063;Mannen;40 jaar;2038;129371
8064;Mannen;40 jaar;2039;133485
8065;Mannen;40 jaar;2040;135132
8066;Mannen;40 jaar;2041;137733
8067;Mannen;40 jaar;2042;136691
8068;Mannen;40 jaar;2043;136491
8069;Mannen;40 jaar;2044;136449
8070;Mannen;40 jaar;2045;134067
8071;Mannen;40 jaar;2046;132133
8072;Mannen;40 jaar;2047;131592
8073;Mannen;40 jaar;2048;129555
8074;Mannen;40 jaar;2049;131832
8075;Mannen;40 jaar;2050;131630
8076;Mannen;40 jaar;2051;130987
8077;Mannen;40 jaar;2052;129392
8078;Mannen;40 jaar;2053;127745
8079;Mannen;40 jaar;2054;126028
8080;Mannen;40 jaar;2055;127473
8081;Mannen;40 jaar;2056;125916
8082;Mannen;40 jaar;2057;126871
8083;Mannen;40 jaar;2058;125640
8084;Mannen;40 jaar;2059;124859
8085;Mannen;40 jaar;2060;125446
8086;Mannen;40 jaar;2061;124958
8087;Mannen;40 jaar;2062;129960
8088;Mannen;40 jaar;2063;124277
8089;Mannen;40 jaar;2064;123226
8090;Mannen;40 jaar;2065;123494
8091;Mannen;40 jaar;2066;123742
8092;Mannen;40 jaar;2067;124589
8093;Mannen;40 jaar;2068;125977
8094;Mannen;40 jaar;2069;127701
8095;Mannen;40 jaar;2070;129774
8096;Mannen;41 jaar;2025;107565
8097;Mannen;41 jaar;2026;112068
8098;Mannen;41 jaar;2027;114329
8099;Mannen;41 jaar;2028;117410
8100;Mannen;41 jaar;2029;119515
8101;Mannen;41 jaar;2030;120302
8102;Mannen;41 jaar;2031;122351
8103;Mannen;41 jaar;2032;127452
8104;Mannen;41 jaar;2033;127735
8105;Mannen;41 jaar;2034;127737
8106;Mannen;41 jaar;2035;127706
8107;Mannen;41 jaar;2036;129204
8108;Mannen;41 jaar;2037;127190
8109;Mannen;41 jaar;2038;128263
8110;Mannen;41 jaar;2039;129216
8111;Mannen;41 jaar;2040;133309
8112;Mannen;41 jaar;2041;134951
8113;Mannen;41 jaar;2042;137536
8114;Mannen;41 jaar;2043;136503
8115;Mannen;41 jaar;2044;136292
8116;Mannen;41 jaar;2045;136249
8117;Mannen;41 jaar;2046;133859
8118;Mannen;41 jaar;2047;131921
8119;Mannen;41 jaar;2048;131383
8120;Mannen;41 jaar;2049;129351
8121;Mannen;41 jaar;2050;131622
8122;Mannen;41 jaar;2051;131423
8123;Mannen;41 jaar;2052;130788
8124;Mannen;41 jaar;2053;129193
8125;Mannen;41 jaar;2054;127548
8126;Mannen;41 jaar;2055;125834
8127;Mannen;41 jaar;2056;127282
8128;Mannen;41 jaar;2057;125725
8129;Mannen;41 jaar;2058;126688
8130;Mannen;41 jaar;2059;125459
8131;Mannen;41 jaar;2060;124680
8132;Mannen;41 jaar;2061;125266
8133;Mannen;41 jaar;2062;124783
8134;Mannen;41 jaar;2063;129777
8135;Mannen;41 jaar;2064;124106
8136;Mannen;41 jaar;2065;123063
8137;Mannen;41 jaar;2066;123327
8138;Mannen;41 jaar;2067;123578
8139;Mannen;41 jaar;2068;124424
8140;Mannen;41 jaar;2069;125807
8141;Mannen;41 jaar;2070;127525
8142;Mannen;42 jaar;2025;107524
8143;Mannen;42 jaar;2026;107875
8144;Mannen;42 jaar;2027;112199
8145;Mannen;42 jaar;2028;114373
8146;Mannen;42 jaar;2029;117382
8147;Mannen;42 jaar;2030;119464
8148;Mannen;42 jaar;2031;120185
8149;Mannen;42 jaar;2032;122198
8150;Mannen;42 jaar;2033;127275
8151;Mannen;42 jaar;2034;127567
8152;Mannen;42 jaar;2035;127543
8153;Mannen;42 jaar;2036;127500
8154;Mannen;42 jaar;2037;128980
8155;Mannen;42 jaar;2038;126966
8156;Mannen;42 jaar;2039;128019
8157;Mannen;42 jaar;2040;128960
8158;Mannen;42 jaar;2041;133033
8159;Mannen;42 jaar;2042;134671
8160;Mannen;42 jaar;2043;137239
8161;Mannen;42 jaar;2044;136213
8162;Mannen;42 jaar;2045;135995
8163;Mannen;42 jaar;2046;135945
8164;Mannen;42 jaar;2047;133550
8165;Mannen;42 jaar;2048;131608
8166;Mannen;42 jaar;2049;131072
8167;Mannen;42 jaar;2050;129043
8168;Mannen;42 jaar;2051;131309
8169;Mannen;42 jaar;2052;131112
8170;Mannen;42 jaar;2053;130480
8171;Mannen;42 jaar;2054;128887
8172;Mannen;42 jaar;2055;127243
8173;Mannen;42 jaar;2056;125532
8174;Mannen;42 jaar;2057;126984
8175;Mannen;42 jaar;2058;125428
8176;Mannen;42 jaar;2059;126395
8177;Mannen;42 jaar;2060;125167
8178;Mannen;42 jaar;2061;124391
8179;Mannen;42 jaar;2062;124978
8180;Mannen;42 jaar;2063;124498
8181;Mannen;42 jaar;2064;129487
8182;Mannen;42 jaar;2065;123826
8183;Mannen;42 jaar;2066;122786
8184;Mannen;42 jaar;2067;123045
8185;Mannen;42 jaar;2068;123302
8186;Mannen;42 jaar;2069;124143
8187;Mannen;42 jaar;2070;125525
8188;Mannen;43 jaar;2025;108334
8189;Mannen;43 jaar;2026;107909
8190;Mannen;43 jaar;2027;108078
8191;Mannen;43 jaar;2028;112279
8192;Mannen;43 jaar;2029;114342
8193;Mannen;43 jaar;2030;117322
8194;Mannen;43 jaar;2031;119385
8195;Mannen;43 jaar;2032;120061
8196;Mannen;43 jaar;2033;122042
8197;Mannen;43 jaar;2034;127096
8198;Mannen;43 jaar;2035;127385
8199;Mannen;43 jaar;2036;127341
8200;Mannen;43 jaar;2037;127286
8201;Mannen;43 jaar;2038;128750
8202;Mannen;43 jaar;2039;126738
8203;Mannen;43 jaar;2040;127772
8204;Mannen;43 jaar;2041;128702
8205;Mannen;43 jaar;2042;132755
8206;Mannen;43 jaar;2043;134385
8207;Mannen;43 jaar;2044;136939
8208;Mannen;43 jaar;2045;135921
8209;Mannen;43 jaar;2046;135692
8210;Mannen;43 jaar;2047;135639
8211;Mannen;43 jaar;2048;133237
8212;Mannen;43 jaar;2049;131291
8213;Mannen;43 jaar;2050;130757
8214;Mannen;43 jaar;2051;128731
8215;Mannen;43 jaar;2052;130995
8216;Mannen;43 jaar;2053;130798
8217;Mannen;43 jaar;2054;130169
8218;Mannen;43 jaar;2055;128579
8219;Mannen;43 jaar;2056;126938
8220;Mannen;43 jaar;2057;125227
8221;Mannen;43 jaar;2058;126682
8222;Mannen;43 jaar;2059;125127
8223;Mannen;43 jaar;2060;126097
8224;Mannen;43 jaar;2061;124871
8225;Mannen;43 jaar;2062;124095
8226;Mannen;43 jaar;2063;124682
8227;Mannen;43 jaar;2064;124204
8228;Mannen;43 jaar;2065;129186
8229;Mannen;43 jaar;2066;123535
8230;Mannen;43 jaar;2067;122502
8231;Mannen;43 jaar;2068;122755
8232;Mannen;43 jaar;2069;123015
8233;Mannen;43 jaar;2070;123853
8234;Mannen;44 jaar;2025;109796
8235;Mannen;44 jaar;2026;108723
8236;Mannen;44 jaar;2027;108096
8237;Mannen;44 jaar;2028;108160
8238;Mannen;44 jaar;2029;112233
8239;Mannen;44 jaar;2030;114256
8240;Mannen;44 jaar;2031;117212
8241;Mannen;44 jaar;2032;119275
8242;Mannen;44 jaar;2033;119913
8243;Mannen;44 jaar;2034;121866
8244;Mannen;44 jaar;2035;126886
8245;Mannen;44 jaar;2036;127180
8246;Mannen;44 jaar;2037;127118
8247;Mannen;44 jaar;2038;127056
8248;Mannen;44 jaar;2039;128501
8249;Mannen;44 jaar;2040;126490
8250;Mannen;44 jaar;2041;127505
8251;Mannen;44 jaar;2042;128429
8252;Mannen;44 jaar;2043;132465
8253;Mannen;44 jaar;2044;134087
8254;Mannen;44 jaar;2045;136627
8255;Mannen;44 jaar;2046;135615
8256;Mannen;44 jaar;2047;135376
8257;Mannen;44 jaar;2048;135325
8258;Mannen;44 jaar;2049;132917
8259;Mannen;44 jaar;2050;130966
8260;Mannen;44 jaar;2051;130432
8261;Mannen;44 jaar;2052;128409
8262;Mannen;44 jaar;2053;130671
8263;Mannen;44 jaar;2054;130475
8264;Mannen;44 jaar;2055;129849
8265;Mannen;44 jaar;2056;128261
8266;Mannen;44 jaar;2057;126620
8267;Mannen;44 jaar;2058;124912
8268;Mannen;44 jaar;2059;126366
8269;Mannen;44 jaar;2060;124815
8270;Mannen;44 jaar;2061;125785
8271;Mannen;44 jaar;2062;124562
8272;Mannen;44 jaar;2063;123786
8273;Mannen;44 jaar;2064;124372
8274;Mannen;44 jaar;2065;123898
8275;Mannen;44 jaar;2066;128873
8276;Mannen;44 jaar;2067;123232
8277;Mannen;44 jaar;2068;122204
8278;Mannen;44 jaar;2069;122453
8279;Mannen;44 jaar;2070;122714
8280;Mannen;45 jaar;2025;105499
8281;Mannen;45 jaar;2026;110060
8282;Mannen;45 jaar;2027;108867
8283;Mannen;45 jaar;2028;108129
8284;Mannen;45 jaar;2029;108106
8285;Mannen;45 jaar;2030;112116
8286;Mannen;45 jaar;2031;114098
8287;Mannen;45 jaar;2032;117045
8288;Mannen;45 jaar;2033;119106
8289;Mannen;45 jaar;2034;119711
8290;Mannen;45 jaar;2035;121629
8291;Mannen;45 jaar;2036;126622
8292;Mannen;45 jaar;2037;126916
8293;Mannen;45 jaar;2038;126840
8294;Mannen;45 jaar;2039;126770
8295;Mannen;45 jaar;2040;128200
8296;Mannen;45 jaar;2041;126188
8297;Mannen;45 jaar;2042;127188
8298;Mannen;45 jaar;2043;128103
8299;Mannen;45 jaar;2044;132122
8300;Mannen;45 jaar;2045;133738
8301;Mannen;45 jaar;2046;136266
8302;Mannen;45 jaar;2047;135260
8303;Mannen;45 jaar;2048;135015
8304;Mannen;45 jaar;2049;134962
8305;Mannen;45 jaar;2050;132548
8306;Mannen;45 jaar;2051;130596
8307;Mannen;45 jaar;2052;130061
8308;Mannen;45 jaar;2053;128042
8309;Mannen;45 jaar;2054;130304
8310;Mannen;45 jaar;2055;130107
8311;Mannen;45 jaar;2056;129479
8312;Mannen;45 jaar;2057;127895
8313;Mannen;45 jaar;2058;126255
8314;Mannen;45 jaar;2059;124547
8315;Mannen;45 jaar;2060;126001
8316;Mannen;45 jaar;2061;124454
8317;Mannen;45 jaar;2062;125424
8318;Mannen;45 jaar;2063;124203
8319;Mannen;45 jaar;2064;123429
8320;Mannen;45 jaar;2065;124016
8321;Mannen;45 jaar;2066;123541
8322;Mannen;45 jaar;2067;128510
8323;Mannen;45 jaar;2068;122877
8324;Mannen;45 jaar;2069;121857
8325;Mannen;45 jaar;2070;122103
8326;Mannen;46 jaar;2025;104969
8327;Mannen;46 jaar;2026;105743
8328;Mannen;46 jaar;2027;110153
8329;Mannen;46 jaar;2028;108898
8330;Mannen;46 jaar;2029;108040
8331;Mannen;46 jaar;2030;107971
8332;Mannen;46 jaar;2031;111919
8333;Mannen;46 jaar;2032;113886
8334;Mannen;46 jaar;2033;116824
8335;Mannen;46 jaar;2034;118882
8336;Mannen;46 jaar;2035;119448
8337;Mannen;46 jaar;2036;121340
8338;Mannen;46 jaar;2037;126307
8339;Mannen;46 jaar;2038;126601
8340;Mannen;46 jaar;2039;126512
8341;Mannen;46 jaar;2040;126434
8342;Mannen;46 jaar;2041;127848
8343;Mannen;46 jaar;2042;125836
8344;Mannen;46 jaar;2043;126821
8345;Mannen;46 jaar;2044;127725
8346;Mannen;46 jaar;2045;131728
8347;Mannen;46 jaar;2046;133337
8348;Mannen;46 jaar;2047;135855
8349;Mannen;46 jaar;2048;134853
8350;Mannen;46 jaar;2049;134604
8351;Mannen;46 jaar;2050;134550
8352;Mannen;46 jaar;2051;132130
8353;Mannen;46 jaar;2052;130176
8354;Mannen;46 jaar;2053;129643
8355;Mannen;46 jaar;2054;127627
8356;Mannen;46 jaar;2055;129885
8357;Mannen;46 jaar;2056;129691
8358;Mannen;46 jaar;2057;129065
8359;Mannen;46 jaar;2058;127479
8360;Mannen;46 jaar;2059;125842
8361;Mannen;46 jaar;2060;124133
8362;Mannen;46 jaar;2061;125587
8363;Mannen;46 jaar;2062;124041
8364;Mannen;46 jaar;2063;125013
8365;Mannen;46 jaar;2064;123792
8366;Mannen;46 jaar;2065;123020
8367;Mannen;46 jaar;2066;123609
8368;Mannen;46 jaar;2067;123134
8369;Mannen;46 jaar;2068;128099
8370;Mannen;46 jaar;2069;122474
8371;Mannen;46 jaar;2070;121460
8372;Mannen;47 jaar;2025;103063
8373;Mannen;47 jaar;2026;105175
8374;Mannen;47 jaar;2027;105815
8375;Mannen;47 jaar;2028;110139
8376;Mannen;47 jaar;2029;108831
8377;Mannen;47 jaar;2030;107906
8378;Mannen;47 jaar;2031;107800
8379;Mannen;47 jaar;2032;111708
8380;Mannen;47 jaar;2033;113657
8381;Mannen;47 jaar;2034;116590
8382;Mannen;47 jaar;2035;118638
8383;Mannen;47 jaar;2036;119173
8384;Mannen;47 jaar;2037;121041
8385;Mannen;47 jaar;2038;125986
8386;Mannen;47 jaar;2039;126280
8387;Mannen;47 jaar;2040;126177
8388;Mannen;47 jaar;2041;126094
8389;Mannen;47 jaar;2042;127492
8390;Mannen;47 jaar;2043;125481
8391;Mannen;47 jaar;2044;126451
8392;Mannen;47 jaar;2045;127344
8393;Mannen;47 jaar;2046;131337
8394;Mannen;47 jaar;2047;132934
8395;Mannen;47 jaar;2048;135441
8396;Mannen;47 jaar;2049;134447
8397;Mannen;47 jaar;2050;134192
8398;Mannen;47 jaar;2051;134141
8399;Mannen;47 jaar;2052;131715
8400;Mannen;47 jaar;2053;129759
8401;Mannen;47 jaar;2054;129229
8402;Mannen;47 jaar;2055;127216
8403;Mannen;47 jaar;2056;129473
8404;Mannen;47 jaar;2057;129280
8405;Mannen;47 jaar;2058;128654
8406;Mannen;47 jaar;2059;127065
8407;Mannen;47 jaar;2060;125433
8408;Mannen;47 jaar;2061;123726
8409;Mannen;47 jaar;2062;125177
8410;Mannen;47 jaar;2063;123629
8411;Mannen;47 jaar;2064;124605
8412;Mannen;47 jaar;2065;123386
8413;Mannen;47 jaar;2066;122614
8414;Mannen;47 jaar;2067;123203
8415;Mannen;47 jaar;2068;122730
8416;Mannen;47 jaar;2069;127690
8417;Mannen;47 jaar;2070;122074
8418;Mannen;48 jaar;2025;104031
8419;Mannen;48 jaar;2026;103285
8420;Mannen;48 jaar;2027;105271
8421;Mannen;48 jaar;2028;105836
8422;Mannen;48 jaar;2029;110070
8423;Mannen;48 jaar;2030;108746
8424;Mannen;48 jaar;2031;107765
8425;Mannen;48 jaar;2032;107642
8426;Mannen;48 jaar;2033;111517
8427;Mannen;48 jaar;2034;113453
8428;Mannen;48 jaar;2035;116373
8429;Mannen;48 jaar;2036;118414
8430;Mannen;48 jaar;2037;118923
8431;Mannen;48 jaar;2038;120766
8432;Mannen;48 jaar;2039;125694
8433;Mannen;48 jaar;2040;125987
8434;Mannen;48 jaar;2041;125872
8435;Mannen;48 jaar;2042;125782
8436;Mannen;48 jaar;2043;127169
8437;Mannen;48 jaar;2044;125159
8438;Mannen;48 jaar;2045;126114
8439;Mannen;48 jaar;2046;126999
8440;Mannen;48 jaar;2047;130979
8441;Mannen;48 jaar;2048;132570
8442;Mannen;48 jaar;2049;135069
8443;Mannen;48 jaar;2050;134083
8444;Mannen;48 jaar;2051;133822
8445;Mannen;48 jaar;2052;133770
8446;Mannen;48 jaar;2053;131343
8447;Mannen;48 jaar;2054;129387
8448;Mannen;48 jaar;2055;128855
8449;Mannen;48 jaar;2056;126850
8450;Mannen;48 jaar;2057;129102
8451;Mannen;48 jaar;2058;128910
8452;Mannen;48 jaar;2059;128286
8453;Mannen;48 jaar;2060;126698
8454;Mannen;48 jaar;2061;125063
8455;Mannen;48 jaar;2062;123359
8456;Mannen;48 jaar;2063;124806
8457;Mannen;48 jaar;2064;123259
8458;Mannen;48 jaar;2065;124240
8459;Mannen;48 jaar;2066;123021
8460;Mannen;48 jaar;2067;122249
8461;Mannen;48 jaar;2068;122837
8462;Mannen;48 jaar;2069;122364
8463;Mannen;48 jaar;2070;127321
8464;Mannen;49 jaar;2025;103708
8465;Mannen;49 jaar;2026;104179
8466;Mannen;49 jaar;2027;103346
8467;Mannen;49 jaar;2028;105256
8468;Mannen;49 jaar;2029;105750
8469;Mannen;49 jaar;2030;109933
8470;Mannen;49 jaar;2031;108598
8471;Mannen;49 jaar;2032;107573
8472;Mannen;49 jaar;2033;107435
8473;Mannen;49 jaar;2034;111278
8474;Mannen;49 jaar;2035;113194
8475;Mannen;49 jaar;2036;116107
8476;Mannen;49 jaar;2037;118142
8477;Mannen;49 jaar;2038;118624
8478;Mannen;49 jaar;2039;120446
8479;Mannen;49 jaar;2040;125358
8480;Mannen;49 jaar;2041;125646
8481;Mannen;49 jaar;2042;125523
8482;Mannen;49 jaar;2043;125425
8483;Mannen;49 jaar;2044;126802
8484;Mannen;49 jaar;2045;124794
8485;Mannen;49 jaar;2046;125735
8486;Mannen;49 jaar;2047;126612
