ID;Huishoudkenmerken;Perioden;Koelkast_1;Diepvriezer_2;Magnetronoven_3;Vaatwasmachine_4;Wasmachine_5;Centrifuge_6;Wasdroger_7;ElektrischeNaaimachine_8;ZwartWitTelevisie_9;Kleurentelevisie_10;Breedbeeldtelevisie_11;Videorecorder_12;Videocamera_13;DiaprojectorFilmprojector_14;HomeEnOfPersonalComputer_15;TvSpelcomputer_16;RadioOfTuner_17;AparteVersterker_18;BandOfCassetterecorderOfDeck_19;Platenspeler_20;CompactDiscSpeler_21;DigitaleAudioTapeDATRecorder_22;DigitaleCompactCassette_23;MiniDiscSpeler_24;DVDSpeler_25;CDReWriter_26;MP3Speler_27;Piano_28;Orgel_29;Keyboard_30;MuziekinstrumentEUR115_31;Bromfiets_32;MotorScooter_33;Auto_34;Bungalowtent_35;TourcaravanVouwwagen_36;Stacaravan_37;TweedeWoningVakantiehuisjeOfBung_38;Surfplank_39;ZeilbootOfMotorboot_40;SolariumZonnebank_41
706;2e 20% inkomensgroep;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
707;2e 20% inkomensgroep;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
708;2e 20% inkomensgroep;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
709;2e 20% inkomensgroep;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
710;2e 20% inkomensgroep;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
711;2e 20% inkomensgroep;1990;97.0;45.0;9.0;3.0;86.0;;14.0;55.0;15.0;92.0;;33.0;1.0;16.0;10.0;;97.0;;72.0;77.0;26.0;1.0;;;;;;4.0;7.0;;;6.0;2.0;49.0;;3.0;1.0;1.0;2.0;;1.0
712;2e 20% inkomensgroep;1991;98.0;47.0;14.0;3.0;88.0;;16.0;52.0;16.0;94.0;;38.0;4.0;14.0;11.0;;98.0;;74.0;76.0;34.0;1.0;;;;;;4.0;8.0;;;6.0;3.0;52.0;;3.0;1.0;1.0;2.0;;2.0
713;2e 20% inkomensgroep;1992;98.0;47.0;18.0;4.0;90.0;;18.0;56.0;14.0;97.0;;41.0;4.0;15.0;11.0;;98.0;;77.0;75.0;43.0;1.0;;;;;;4.0;8.0;4.0;;7.0;3.0;51.0;;3.0;2.0;1.0;2.0;;3.0
714;2e 20% inkomensgroep;1993;98.0;49.0;25.0;5.0;90.0;;21.0;55.0;12.0;98.0;;49.0;6.0;14.0;14.0;6.0;97.0;;79.0;73.0;53.0;0.0;0.0;;;;;4.0;7.0;4.0;;6.0;3.0;53.0;;3.0;2.0;1.0;2.0;1.0;4.0
715;2e 20% inkomensgroep;1994;;52.0;32.0;6.0;91.0;;23.0;57.0;;98.0;;52.0;8.0;15.0;16.0;7.0;;;77.0;72.0;57.0;1.0;0.0;3.0;;;;;;;14.0;7.0;3.0;53.0;;4.0;2.0;1.0;2.0;1.0;5.0
716;2e 20% inkomensgroep;1995;;51.0;39.0;8.0;91.0;;26.0;53.0;;98.0;;60.0;10.0;15.0;19.0;8.0;;;80.0;71.0;64.0;1.0;1.0;4.0;;;;;;;16.0;6.0;4.0;55.0;;4.0;2.0;2.0;3.0;2.0;9.0
717;2e 20% inkomensgroep;1996;;53.0;43.0;9.0;93.0;;30.0;55.0;;98.0;;62.0;8.0;12.0;23.0;9.0;;;80.0;66.0;67.0;1.0;0.0;3.0;;;;;;;16.0;7.0;3.0;54.0;;4.0;2.0;1.0;3.0;2.0;7.0
718;2e 20% inkomensgroep;1997;;56.0;46.0;10.0;93.0;;32.0;56.0;;98.0;;66.0;11.0;15.0;25.0;10.0;;;82.0;65.0;75.0;1.0;2.0;4.0;;;;;;;17.0;7.0;4.0;58.0;;5.0;2.0;1.0;3.0;2.0;7.0
719;2e 20% inkomensgroep;1998;;58.0;57.0;14.0;91.0;;36.0;49.0;;98.0;;66.0;10.0;14.0;34.0;10.0;;;83.0;57.0;77.0;1.0;2.0;7.0;;;;;;;16.0;6.0;5.0;56.0;;6.0;2.0;1.0;4.0;2.0;10.0
720;2e 20% inkomensgroep;1999;;60.0;60.0;16.0;92.0;;37.0;49.0;;98.0;;70.0;12.0;14.0;37.0;12.0;;;82.0;55.0;79.0;1.0;1.0;5.0;;;;;;;17.0;9.0;5.0;62.0;;6.0;2.0;1.0;2.0;2.0;12.0
721;2e 20% inkomensgroep;2000;;65.0;66.0;18.0;96.0;;40.0;53.0;;98.0;;73.0;14.0;16.0;45.0;11.0;;;80.0;58.0;80.0;2.0;1.0;8.0;;;;;;;19.0;7.0;6.0;63.0;;6.0;2.0;1.0;2.0;1.0;12.0
722;2e 20% inkomensgroep;2001;;67.0;72.0;21.0;94.0;;42.0;55.0;;99.0;11.0;75.0;13.0;16.0;49.0;12.0;;;79.0;53.0;82.0;;;8.0;7.0;11.0;2.0;;;;19.0;7.0;6.0;65.0;;5.0;3.0;1.0;2.0;2.0;12.0
723;2e 20% inkomensgroep;2002;;72.0;78.0;27.0;97.0;;48.0;53.0;;98.0;17.0;76.0;20.0;20.0;57.0;11.0;;;81.0;52.0;87.0;;;6.0;17.0;19.0;4.0;;;;19.0;6.0;4.0;71.0;;7.0;2.0;2.0;2.0;3.0;12.0
724;2e 20% inkomensgroep;2003;;74.0;76.0;23.0;96.0;;48.0;47.0;;97.0;;74.0;13.0;16.0;61.0;9.0;;;78.0;43.0;91.0;;;;17.0;12.0;;;;;21.0;2.0;4.0;70.0;;5.0;2.0;2.0;2.0;;13.0
725;2e 20% inkomensgroep;2004;;81.0;79.0;27.0;99.0;;46.0;52.0;;99.0;19.0;77.0;15.0;17.0;69.0;11.0;;;78.0;50.0;90.0;;;;37.0;24.0;14.0;;;;21.0;1.0;5.0;71.0;;6.0;3.0;2.0;1.0;1.0;12.0
726;3e 20% inkomensgroep;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
727;3e 20% inkomensgroep;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
728;3e 20% inkomensgroep;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
729;3e 20% inkomensgroep;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
730;3e 20% inkomensgroep;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
731;3e 20% inkomensgroep;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
732;3e 20% inkomensgroep;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
733;3e 20% inkomensgroep;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
734;3e 20% inkomensgroep;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
735;3e 20% inkomensgroep;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
736;3e 20% inkomensgroep;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
737;3e 20% inkomensgroep;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
738;3e 20% inkomensgroep;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
739;3e 20% inkomensgroep;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
740;3e 20% inkomensgroep;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
741;3e 20% inkomensgroep;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
742;3e 20% inkomensgroep;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
743;3e 20% inkomensgroep;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
744;3e 20% inkomensgroep;1990;98.0;55.0;15.0;5.0;91.0;;25.0;67.0;25.0;94.0;;50.0;4.0;27.0;20.0;;98.0;;82.0;84.0;37.0;1.0;;;;;;7.0;10.0;;;8.0;2.0;72.0;;9.0;4.0;2.0;5.0;;3.0
745;3e 20% inkomensgroep;1991;99.0;59.0;22.0;7.0;93.0;;30.0;70.0;23.0;97.0;;58.0;7.0;26.0;23.0;;99.0;;85.0;83.0;51.0;1.0;;;;;;6.0;7.0;;;9.0;3.0;74.0;;8.0;4.0;1.0;4.0;;4.0
746;3e 20% inkomensgroep;1992;98.0;59.0;30.0;8.0;95.0;;33.0;66.0;20.0;96.0;;64.0;9.0;25.0;26.0;;99.0;;88.0;84.0;62.0;1.0;;;;;;6.0;6.0;6.0;;9.0;3.0;75.0;;9.0;3.0;1.0;5.0;;5.0
747;3e 20% inkomensgroep;1993;99.0;63.0;40.0;11.0;96.0;;37.0;67.0;15.0;98.0;;66.0;10.0;27.0;27.0;13.0;99.0;;90.0;81.0;69.0;1.0;0.0;;;;;7.0;7.0;6.0;;8.0;4.0;73.0;;10.0;4.0;2.0;4.0;3.0;7.0
748;3e 20% inkomensgroep;1994;;61.0;45.0;13.0;96.0;;40.0;66.0;;97.0;;72.0;13.0;25.0;31.0;16.0;;;92.0;79.0;75.0;1.0;1.0;4.0;;;;;;;20.0;9.0;5.0;74.0;;9.0;3.0;1.0;5.0;3.0;11.0
749;3e 20% inkomensgroep;1995;;66.0;53.0;15.0;97.0;;43.0;66.0;;99.0;;76.0;16.0;27.0;37.0;16.0;;;89.0;75.0;78.0;1.0;1.0;5.0;;;;;;;17.0;9.0;5.0;76.0;;9.0;3.0;2.0;5.0;3.0;13.0
750;3e 20% inkomensgroep;1996;;65.0;56.0;15.0;95.0;;43.0;63.0;;99.0;;74.0;15.0;25.0;39.0;15.0;;;89.0;74.0;82.0;1.0;1.0;5.0;;;;;;;19.0;7.0;5.0;75.0;;10.0;3.0;2.0;5.0;3.0;13.0
751;3e 20% inkomensgroep;1997;;69.0;66.0;21.0;96.0;;47.0;64.0;;99.0;;74.0;19.0;24.0;45.0;15.0;;;90.0;68.0;86.0;2.0;1.0;5.0;;;;;;;20.0;7.0;5.0;75.0;;9.0;3.0;2.0;4.0;3.0;13.0
752;3e 20% inkomensgroep;1998;;69.0;67.0;25.0;97.0;;51.0;60.0;;99.0;;79.0;19.0;23.0;53.0;13.0;;;89.0;66.0;88.0;2.0;1.0;6.0;;;;;;;21.0;6.0;6.0;77.0;;9.0;3.0;2.0;4.0;3.0;15.0
753;3e 20% inkomensgroep;1999;;70.0;78.0;32.0;97.0;;53.0;57.0;;98.0;;81.0;20.0;24.0;62.0;13.0;;;88.0;61.0;90.0;2.0;1.0;7.0;;;;;;;20.0;5.0;7.0;78.0;;9.0;2.0;2.0;5.0;2.0;17.0
754;3e 20% inkomensgroep;2000;;72.0;76.0;35.0;97.0;;56.0;56.0;;99.0;;82.0;22.0;20.0;66.0;17.0;;;88.0;60.0;92.0;1.0;2.0;10.0;;;;;;;20.0;7.0;8.0;76.0;;11.0;2.0;2.0;4.0;4.0;17.0
755;3e 20% inkomensgroep;2001;;75.0;81.0;39.0;99.0;;59.0;57.0;;99.0;13.0;83.0;23.0;21.0;70.0;13.0;;;86.0;57.0;92.0;;;8.0;11.0;18.0;4.0;;;;20.0;5.0;8.0;81.0;;10.0;2.0;2.0;4.0;3.0;18.0
756;3e 20% inkomensgroep;2002;;81.0;84.0;52.0;97.0;;66.0;61.0;;99.0;19.0;86.0;27.0;22.0;82.0;17.0;;;84.0;54.0;96.0;;;9.0;26.0;34.0;7.0;;;;23.0;8.0;10.0;84.0;;12.0;2.0;2.0;5.0;3.0;21.0
757;3e 20% inkomensgroep;2003;;81.0;85.0;40.0;97.0;;65.0;62.0;;99.0;;87.0;18.0;19.0;76.0;17.0;;;84.0;45.0;93.0;;;;30.0;32.0;;;;;25.0;7.0;10.0;79.0;;9.0;3.0;3.0;3.0;;14.0
758;3e 20% inkomensgroep;2004;;82.0;86.0;43.0;99.0;;59.0;55.0;;99.0;21.0;82.0;32.0;21.0;80.0;20.0;;;78.0;45.0;93.0;;;;47.0;33.0;17.0;;;;18.0;5.0;11.0;86.0;;9.0;4.0;1.0;2.0;3.0;18.0
759;4e 20% inkomensgroep;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
760;4e 20% inkomensgroep;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
761;4e 20% inkomensgroep;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
762;4e 20% inkomensgroep;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
763;4e 20% inkomensgroep;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
764;4e 20% inkomensgroep;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
765;4e 20% inkomensgroep;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
766;4e 20% inkomensgroep;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
767;4e 20% inkomensgroep;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
768;4e 20% inkomensgroep;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;4e 20% inkomensgroep;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
770;4e 20% inkomensgroep;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
771;4e 20% inkomensgroep;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
772;4e 20% inkomensgroep;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
773;4e 20% inkomensgroep;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774;4e 20% inkomensgroep;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
775;4e 20% inkomensgroep;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
776;4e 20% inkomensgroep;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
777;4e 20% inkomensgroep;1990;98.0;63.0;19.0;11.0;94.0;;33.0;78.0;29.0;96.0;;59.0;7.0;34.0;30.0;;99.0;;87.0;89.0;47.0;1.0;;;;;;8.0;11.0;;;9.0;3.0;84.0;;12.0;3.0;2.0;8.0;;4.0
778;4e 20% inkomensgroep;1991;99.0;64.0;30.0;14.0;96.0;;36.0;75.0;26.0;98.0;;64.0;9.0;33.0;34.0;;100.0;;90.0;89.0;60.0;1.0;;;;;;8.0;10.0;;;9.0;4.0;86.0;;16.0;4.0;3.0;9.0;;6.0
779;4e 20% inkomensgroep;1992;99.0;67.0;38.0;16.0;96.0;;41.0;78.0;23.0;98.0;;71.0;14.0;32.0;40.0;;99.0;;92.0;86.0;72.0;1.0;;;;;;8.0;9.0;9.0;;8.0;5.0;87.0;;15.0;3.0;3.0;8.0;;8.0
780;4e 20% inkomensgroep;1993;99.0;72.0;49.0;17.0;98.0;;45.0;78.0;23.0;98.0;;76.0;19.0;33.0;43.0;12.0;100.0;;93.0;84.0;80.0;1.0;0.0;;;;;8.0;7.0;9.0;;8.0;6.0;87.0;;15.0;2.0;2.0;8.0;4.0;11.0
781;4e 20% inkomensgroep;1994;;72.0;55.0;19.0;98.0;;51.0;75.0;;99.0;;81.0;21.0;34.0;43.0;17.0;;;92.0;81.0;83.0;1.0;1.0;3.0;;;;;;;26.0;8.0;6.0;87.0;;13.0;2.0;3.0;8.0;4.0;13.0
782;4e 20% inkomensgroep;1995;;71.0;62.0;25.0;98.0;;53.0;76.0;;98.0;;81.0;22.0;32.0;49.0;20.0;;;91.0;78.0;87.0;2.0;2.0;6.0;;;;;;;26.0;10.0;9.0;89.0;;17.0;2.0;4.0;8.0;4.0;15.0
783;4e 20% inkomensgroep;1996;;75.0;70.0;29.0;99.0;;60.0;76.0;;98.0;;83.0;24.0;34.0;55.0;20.0;;;92.0;76.0;89.0;2.0;1.0;7.0;;;;;;;25.0;9.0;8.0;89.0;;18.0;2.0;3.0;8.0;3.0;17.0
784;4e 20% inkomensgroep;1997;;78.0;75.0;36.0;98.0;;62.0;76.0;;99.0;;85.0;23.0;31.0;61.0;19.0;;;92.0;75.0;92.0;1.0;1.0;7.0;;;;;;;23.0;9.0;10.0;90.0;;17.0;3.0;2.0;8.0;4.0;21.0
785;4e 20% inkomensgroep;1998;;78.0;82.0;44.0;98.0;;64.0;75.0;;99.0;;88.0;28.0;32.0;70.0;20.0;;;92.0;71.0;93.0;1.0;2.0;6.0;;;;;;;25.0;9.0;11.0;90.0;;17.0;2.0;2.0;8.0;5.0;19.0
786;4e 20% inkomensgroep;1999;;76.0;82.0;48.0;98.0;;65.0;70.0;;99.0;;90.0;30.0;27.0;77.0;21.0;;;92.0;67.0;95.0;2.0;1.0;9.0;;;;;;;25.0;10.0;11.0;88.0;;15.0;2.0;3.0;7.0;3.0;21.0
787;4e 20% inkomensgroep;2000;;79.0;84.0;53.0;98.0;;67.0;68.0;;99.0;;89.0;30.0;29.0;81.0;19.0;;;89.0;64.0;96.0;1.0;1.0;10.0;;;;;;;25.0;8.0;10.0;88.0;;16.0;3.0;2.0;7.0;5.0;24.0
788;4e 20% inkomensgroep;2001;;83.0;88.0;60.0;98.0;;69.0;69.0;;99.0;18.0;90.0;34.0;27.0;87.0;21.0;;;88.0;61.0;97.0;;;10.0;19.0;29.0;5.0;;;;24.0;7.0;12.0;90.0;;17.0;2.0;3.0;6.0;4.0;26.0
789;4e 20% inkomensgroep;2002;;81.0;88.0;62.0;100.0;;69.0;66.0;;99.0;20.0;92.0;33.0;27.0;89.0;19.0;;;86.0;59.0;97.0;;;12.0;35.0;45.0;10.0;;;;26.0;6.0;11.0;89.0;;16.0;3.0;3.0;6.0;4.0;26.0
790;4e 20% inkomensgroep;2003;;86.0;84.0;62.0;98.0;;72.0;67.0;;99.0;;91.0;31.0;23.0;89.0;19.0;;;86.0;53.0;96.0;;;;36.0;37.0;;;;;31.0;7.0;11.0;93.0;;12.0;1.0;3.0;3.0;;24.0
791;4e 20% inkomensgroep;2004;;86.0;90.0;63.0;98.0;;73.0;63.0;;98.0;27.0;85.0;34.0;25.0;87.0;20.0;;;78.0;52.0;94.0;;;;59.0;44.0;20.0;;;;24.0;4.0;13.0;92.0;;15.0;2.0;2.0;5.0;5.0;20.0
792;5e 20% (hoogste) inkomensgroep;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
793;5e 20% (hoogste) inkomensgroep;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
794;5e 20% (hoogste) inkomensgroep;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
795;5e 20% (hoogste) inkomensgroep;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
796;5e 20% (hoogste) inkomensgroep;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
797;5e 20% (hoogste) inkomensgroep;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
798;5e 20% (hoogste) inkomensgroep;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
799;5e 20% (hoogste) inkomensgroep;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
800;5e 20% (hoogste) inkomensgroep;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
801;5e 20% (hoogste) inkomensgroep;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
802;5e 20% (hoogste) inkomensgroep;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
803;5e 20% (hoogste) inkomensgroep;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
804;5e 20% (hoogste) inkomensgroep;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
805;5e 20% (hoogste) inkomensgroep;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
806;5e 20% (hoogste) inkomensgroep;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
807;5e 20% (hoogste) inkomensgroep;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
808;5e 20% (hoogste) inkomensgroep;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
809;5e 20% (hoogste) inkomensgroep;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
810;5e 20% (hoogste) inkomensgroep;1990;99.0;64.0;28.0;26.0;96.0;;40.0;82.0;31.0;97.0;;62.0;9.0;42.0;40.0;;99.0;;89.0;90.0;57.0;1.0;;;;;;15.0;11.0;;;8.0;4.0;89.0;;16.0;2.0;4.0;11.0;;7.0
811;5e 20% (hoogste) inkomensgroep;1991;99.0;70.0;41.0;29.0;97.0;;45.0;78.0;30.0;98.0;;69.0;15.0;43.0;47.0;;100.0;;92.0;90.0;70.0;1.0;;;;;;16.0;7.0;;;9.0;5.0;91.0;;15.0;2.0;5.0;12.0;;9.0
812;5e 20% (hoogste) inkomensgroep;1992;99.0;71.0;47.0;30.0;99.0;;50.0;81.0;28.0;98.0;;73.0;17.0;42.0;54.0;;100.0;;95.0;89.0;80.0;1.0;;;;;;16.0;7.0;9.0;;10.0;5.0;91.0;;16.0;2.0;4.0;11.0;;10.0
813;5e 20% (hoogste) inkomensgroep;1993;99.0;70.0;57.0;33.0;98.0;;54.0;81.0;25.0;98.0;;76.0;21.0;41.0;56.0;10.0;99.0;;92.0;87.0;82.0;1.0;1.0;;;;;17.0;6.0;11.0;;9.0;6.0;89.0;;17.0;1.0;6.0;10.0;5.0;11.0
814;5e 20% (hoogste) inkomensgroep;1994;;72.0;62.0;37.0;99.0;;55.0;80.0;;99.0;;80.0;22.0;42.0;62.0;16.0;;;95.0;87.0;89.0;2.0;1.0;3.0;;;;;;;37.0;9.0;6.0;90.0;;18.0;1.0;6.0;9.0;6.0;14.0
815;5e 20% (hoogste) inkomensgroep;1995;;76.0;71.0;43.0;98.0;;60.0;78.0;;99.0;;83.0;26.0;42.0;67.0;16.0;;;95.0;85.0;92.0;2.0;2.0;5.0;;;;;;;35.0;8.0;8.0;91.0;;18.0;1.0;7.0;10.0;6.0;19.0
816;5e 20% (hoogste) inkomensgroep;1996;;77.0;76.0;48.0;99.0;;63.0;77.0;;99.0;;87.0;29.0;41.0;70.0;16.0;;;95.0;82.0;94.0;2.0;2.0;5.0;;;;;;;37.0;9.0;10.0;93.0;;17.0;1.0;6.0;10.0;6.0;18.0
817;5e 20% (hoogste) inkomensgroep;1997;;77.0;80.0;55.0;98.0;;68.0;76.0;;99.0;;88.0;32.0;40.0;76.0;18.0;;;95.0;80.0;95.0;2.0;3.0;7.0;;;;;;;36.0;8.0;11.0;94.0;;17.0;2.0;7.0;10.0;6.0;19.0
818;5e 20% (hoogste) inkomensgroep;1998;;81.0;82.0;60.0;99.0;;71.0;74.0;;99.0;;89.0;34.0;38.0;81.0;15.0;;;96.0;76.0;95.0;2.0;2.0;8.0;;;;;;;35.0;6.0;11.0;93.0;;18.0;1.0;6.0;9.0;5.0;19.0
819;5e 20% (hoogste) inkomensgroep;1999;;80.0;85.0;60.0;98.0;;71.0;73.0;;99.0;;87.0;33.0;36.0;83.0;15.0;;;93.0;73.0;97.0;2.0;3.0;9.0;;;;;;;33.0;6.0;12.0;91.0;;17.0;1.0;6.0;10.0;5.0;20.0
820;5e 20% (hoogste) inkomensgroep;2000;;83.0;88.0;67.0;98.0;;75.0;72.0;;99.0;;91.0;37.0;38.0;89.0;18.0;;;93.0;71.0;97.0;2.0;3.0;11.0;;;;;;;36.0;6.0;12.0;92.0;;21.0;1.0;6.0;10.0;5.0;23.0
821;5e 20% (hoogste) inkomensgroep;2001;;80.0;89.0;72.0;99.0;;74.0;71.0;;99.0;21.0;93.0;38.0;35.0;93.0;16.0;;;91.0;67.0;98.0;;;12.0;21.0;37.0;5.0;;;;36.0;4.0;12.0;92.0;;20.0;1.0;5.0;8.0;5.0;24.0
822;5e 20% (hoogste) inkomensgroep;2002;;81.0;90.0;74.0;100.0;;76.0;68.0;;99.0;26.0;93.0;35.0;31.0;94.0;17.0;;;88.0;62.0;97.0;;;13.0;32.0;47.0;9.0;;;;36.0;5.0;13.0;87.0;;18.0;2.0;6.0;6.0;5.0;22.0
823;5e 20% (hoogste) inkomensgroep;2003;;89.0;88.0;74.0;99.0;;75.0;73.0;;99.0;;91.0;40.0;35.0;93.0;24.0;;;87.0;61.0;95.0;;;;39.0;47.0;;;;;32.0;7.0;15.0;96.0;;18.0;1.0;6.0;7.0;;21.0
824;5e 20% (hoogste) inkomensgroep;2004;;90.0;90.0;82.0;100.0;;79.0;71.0;;97.0;34.0;89.0;37.0;29.0;91.0;27.0;;;82.0;56.0;98.0;;;;64.0;57.0;21.0;;;;31.0;2.0;11.0;96.0;;16.0;1.0;8.0;4.0;6.0;25.0
825;1e 20% gestandaardiseerde inkomensgroep;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
826;1e 20% gestandaardiseerde inkomensgroep;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
827;1e 20% gestandaardiseerde inkomensgroep;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
828;1e 20% gestandaardiseerde inkomensgroep;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
829;1e 20% gestandaardiseerde inkomensgroep;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
830;1e 20% gestandaardiseerde inkomensgroep;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
831;1e 20% gestandaardiseerde inkomensgroep;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
832;1e 20% gestandaardiseerde inkomensgroep;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
833;1e 20% gestandaardiseerde inkomensgroep;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
834;1e 20% gestandaardiseerde inkomensgroep;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
835;1e 20% gestandaardiseerde inkomensgroep;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
836;1e 20% gestandaardiseerde inkomensgroep;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
837;1e 20% gestandaardiseerde inkomensgroep;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
838;1e 20% gestandaardiseerde inkomensgroep;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
839;1e 20% gestandaardiseerde inkomensgroep;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
840;1e 20% gestandaardiseerde inkomensgroep;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
