ID;Voertuigsoort;KenmerkenVrachtautoSEnTrekkers;BedrijfstakkenSBI2008;Perioden;VoertuigenInGebruik_1
299;Vrachtauto's en trekkers voor oplegger;Totaal;S Overige dienstverlening;2020;996
300;Vrachtauto's en trekkers voor oplegger;Totaal;SBI-code onbekend;2009;0
301;Vrachtauto's en trekkers voor oplegger;Totaal;SBI-code onbekend;2010;0
302;Vrachtauto's en trekkers voor oplegger;Totaal;SBI-code onbekend;2011;0
303;Vrachtauto's en trekkers voor oplegger;Totaal;SBI-code onbekend;2012;0
304;Vrachtauto's en trekkers voor oplegger;Totaal;SBI-code onbekend;2013;1
305;Vrachtauto's en trekkers voor oplegger;Totaal;SBI-code onbekend;2014;0
306;Vrachtauto's en trekkers voor oplegger;Totaal;SBI-code onbekend;2015;0
307;Vrachtauto's en trekkers voor oplegger;Totaal;SBI-code onbekend;2016;0
308;Vrachtauto's en trekkers voor oplegger;Totaal;SBI-code onbekend;2017;0
309;Vrachtauto's en trekkers voor oplegger;Totaal;SBI-code onbekend;2018;0
310;Vrachtauto's en trekkers voor oplegger;Totaal;SBI-code onbekend;2019;0
311;Vrachtauto's en trekkers voor oplegger;Totaal;SBI-code onbekend;2020;0
312;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;A-U Alle economische activiteiten;2009;11345
313;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;A-U Alle economische activiteiten;2010;9478
314;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;A-U Alle economische activiteiten;2011;12452
315;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;A-U Alle economische activiteiten;2012;11610
316;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;A-U Alle economische activiteiten;2013;12551
317;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;A-U Alle economische activiteiten;2014;10047
318;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;A-U Alle economische activiteiten;2015;13217
319;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;A-U Alle economische activiteiten;2016;14700
320;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;A-U Alle economische activiteiten;2017;13936
321;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;A-U Alle economische activiteiten;2018;15338
322;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;A-U Alle economische activiteiten;2019;14918
323;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;A-U Alle economische activiteiten;2020;9929
324;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;B-E Nijverheid (geen bouw) en energie;2009;1093
325;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;B-E Nijverheid (geen bouw) en energie;2010;751
326;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;B-E Nijverheid (geen bouw) en energie;2011;935
327;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;B-E Nijverheid (geen bouw) en energie;2012;816
328;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;B-E Nijverheid (geen bouw) en energie;2013;693
329;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;B-E Nijverheid (geen bouw) en energie;2014;621
330;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;B-E Nijverheid (geen bouw) en energie;2015;691
331;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;B-E Nijverheid (geen bouw) en energie;2016;952
332;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;B-E Nijverheid (geen bouw) en energie;2017;915
333;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;B-E Nijverheid (geen bouw) en energie;2018;857
334;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;B-E Nijverheid (geen bouw) en energie;2019;1191
335;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;B-E Nijverheid (geen bouw) en energie;2020;831
336;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;G-I Handel, vervoer en horeca;2009;8137
337;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;G-I Handel, vervoer en horeca;2010;7080
338;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;G-I Handel, vervoer en horeca;2011;9835
339;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;G-I Handel, vervoer en horeca;2012;9340
340;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;G-I Handel, vervoer en horeca;2013;10400
341;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;G-I Handel, vervoer en horeca;2014;8205
342;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;G-I Handel, vervoer en horeca;2015;10902
343;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;G-I Handel, vervoer en horeca;2016;11890
344;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;G-I Handel, vervoer en horeca;2017;10978
345;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;G-I Handel, vervoer en horeca;2018;12266
346;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;G-I Handel, vervoer en horeca;2019;11514
347;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;G-I Handel, vervoer en horeca;2020;7436
348;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;M-N Zakelijke dienstverlening;2009;561
349;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;M-N Zakelijke dienstverlening;2010;500
350;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;M-N Zakelijke dienstverlening;2011;577
351;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;M-N Zakelijke dienstverlening;2012;615
352;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;M-N Zakelijke dienstverlening;2013;606
353;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;M-N Zakelijke dienstverlening;2014;409
354;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;M-N Zakelijke dienstverlening;2015;615
355;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;M-N Zakelijke dienstverlening;2016;766
356;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;M-N Zakelijke dienstverlening;2017;761
357;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;M-N Zakelijke dienstverlening;2018;831
358;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;M-N Zakelijke dienstverlening;2019;731
359;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;M-N Zakelijke dienstverlening;2020;498
360;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;O-Q Overheid en zorg;2009;194
361;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;O-Q Overheid en zorg;2010;169
362;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;O-Q Overheid en zorg;2011;126
363;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;O-Q Overheid en zorg;2012;115
364;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;O-Q Overheid en zorg;2013;145
365;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;O-Q Overheid en zorg;2014;97
366;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;O-Q Overheid en zorg;2015;159
367;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;O-Q Overheid en zorg;2016;141
368;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;O-Q Overheid en zorg;2017;202
369;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;O-Q Overheid en zorg;2018;188
370;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;O-Q Overheid en zorg;2019;213
371;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;O-Q Overheid en zorg;2020;208
372;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;R-U Cultuur, recreatie, overige diensten;2009;185
373;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;R-U Cultuur, recreatie, overige diensten;2010;152
374;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;R-U Cultuur, recreatie, overige diensten;2011;154
375;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;R-U Cultuur, recreatie, overige diensten;2012;125
376;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;R-U Cultuur, recreatie, overige diensten;2013;140
377;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;R-U Cultuur, recreatie, overige diensten;2014;90
378;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;R-U Cultuur, recreatie, overige diensten;2015;105
379;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;R-U Cultuur, recreatie, overige diensten;2016;139
380;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;R-U Cultuur, recreatie, overige diensten;2017;122
381;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;R-U Cultuur, recreatie, overige diensten;2018;134
382;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;R-U Cultuur, recreatie, overige diensten;2019;170
383;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;R-U Cultuur, recreatie, overige diensten;2020;122
384;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;A Landbouw, bosbouw en visserij;2009;238
385;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;A Landbouw, bosbouw en visserij;2010;156
386;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;A Landbouw, bosbouw en visserij;2011;187
387;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;A Landbouw, bosbouw en visserij;2012;161
388;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;A Landbouw, bosbouw en visserij;2013;186
389;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;A Landbouw, bosbouw en visserij;2014;140
390;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;A Landbouw, bosbouw en visserij;2015;205
391;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;A Landbouw, bosbouw en visserij;2016;259
392;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;A Landbouw, bosbouw en visserij;2017;271
393;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;A Landbouw, bosbouw en visserij;2018;279
394;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;A Landbouw, bosbouw en visserij;2019;291
395;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;A Landbouw, bosbouw en visserij;2020;245
396;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;B Delfstoffenwinning;2009;14
397;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;B Delfstoffenwinning;2010;3
398;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;B Delfstoffenwinning;2011;8
399;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;B Delfstoffenwinning;2012;3
400;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;B Delfstoffenwinning;2013;19
401;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;B Delfstoffenwinning;2014;2
402;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;B Delfstoffenwinning;2015;6
403;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;B Delfstoffenwinning;2016;3
404;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;B Delfstoffenwinning;2017;11
405;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;B Delfstoffenwinning;2018;12
406;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;B Delfstoffenwinning;2019;16
407;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;B Delfstoffenwinning;2020;12
408;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;C Industrie;2009;727
409;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;C Industrie;2010;520
410;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;C Industrie;2011;639
411;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;C Industrie;2012;559
412;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;C Industrie;2013;509
413;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;C Industrie;2014;455
414;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;C Industrie;2015;459
415;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;C Industrie;2016;595
416;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;C Industrie;2017;547
417;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;C Industrie;2018;518
418;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;C Industrie;2019;625
419;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;C Industrie;2020;443
420;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;D Energievoorziening;2009;5
421;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;D Energievoorziening;2010;5
422;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;D Energievoorziening;2011;7
423;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;D Energievoorziening;2012;1
424;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;D Energievoorziening;2013;1
425;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;D Energievoorziening;2014;2
426;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;D Energievoorziening;2015;1
427;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;D Energievoorziening;2016;16
428;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;D Energievoorziening;2017;2
429;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;D Energievoorziening;2018;4
430;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;D Energievoorziening;2019;4
431;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;D Energievoorziening;2020;7
432;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;E Waterbedrijven en afvalbeheer;2009;347
433;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;E Waterbedrijven en afvalbeheer;2010;223
434;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;E Waterbedrijven en afvalbeheer;2011;281
435;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;E Waterbedrijven en afvalbeheer;2012;253
436;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;E Waterbedrijven en afvalbeheer;2013;164
437;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;E Waterbedrijven en afvalbeheer;2014;162
438;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;E Waterbedrijven en afvalbeheer;2015;225
439;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;E Waterbedrijven en afvalbeheer;2016;338
440;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;E Waterbedrijven en afvalbeheer;2017;355
441;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;E Waterbedrijven en afvalbeheer;2018;323
442;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;E Waterbedrijven en afvalbeheer;2019;546
443;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;E Waterbedrijven en afvalbeheer;2020;369
444;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;F Bouwnijverheid;2009;795
445;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;F Bouwnijverheid;2010;516
446;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;F Bouwnijverheid;2011;453
447;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;F Bouwnijverheid;2012;325
448;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;F Bouwnijverheid;2013;287
449;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;F Bouwnijverheid;2014;283
450;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;F Bouwnijverheid;2015;363
451;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;F Bouwnijverheid;2016;407
452;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;F Bouwnijverheid;2017;510
453;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;F Bouwnijverheid;2018;575
454;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;F Bouwnijverheid;2019;644
455;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;F Bouwnijverheid;2020;499
456;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;G Handel;2009;2464
457;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;G Handel;2010;2241
458;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;G Handel;2011;3252
459;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;G Handel;2012;2943
460;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;G Handel;2013;3316
461;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;G Handel;2014;2701
462;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;G Handel;2015;3247
463;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;G Handel;2016;3936
464;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;G Handel;2017;3418
465;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;G Handel;2018;3942
466;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;G Handel;2019;3618
467;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;G Handel;2020;2236
468;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;H Vervoer en opslag;2009;5653
469;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;H Vervoer en opslag;2010;4817
470;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;H Vervoer en opslag;2011;6572
471;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;H Vervoer en opslag;2012;6381
472;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;H Vervoer en opslag;2013;7063
473;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;H Vervoer en opslag;2014;5485
474;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;H Vervoer en opslag;2015;7637
475;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;H Vervoer en opslag;2016;7932
476;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;H Vervoer en opslag;2017;7534
477;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;H Vervoer en opslag;2018;8295
478;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;H Vervoer en opslag;2019;7871
479;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;H Vervoer en opslag;2020;5174
480;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;I Horeca;2009;20
481;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;I Horeca;2010;22
482;Vrachtauto's en trekkers voor oplegger;leeftijd: jonger dan 1 jaar;I Horeca;2011;11
