ID;RedenBeeindiging;RegioS;Perioden;WmoClienten_1;WmoClientenPer1000Inwoners_2
2693;Totaal;Eindhoven;2021;4575.0;19.0
2694;Totaal;Eindhoven;1e halfjaar 2022;2105.0;9.0
2695;Totaal;Eindhoven;2e halfjaar 2022;2640.0;11.0
2696;Totaal;Eindhoven;2022;4555.0;19.0
2697;Totaal;Eindhoven;1e halfjaar 2023;2125.0;9.0
2698;Totaal;Eindhoven;2e halfjaar 2023;2505.0;10.0
2699;Totaal;Eindhoven;2023;4455.0;18.0
2700;Totaal;Elburg;1e halfjaar 2015;;
2701;Totaal;Elburg;2e halfjaar 2015;;
2702;Totaal;Elburg;2015;;
2703;Totaal;Elburg;1e halfjaar 2016;;
2704;Totaal;Elburg;2e halfjaar 2016;;
2705;Totaal;Elburg;2016;;
2706;Totaal;Elburg;1e halfjaar 2017;;
2707;Totaal;Elburg;2e halfjaar 2017;;
2708;Totaal;Elburg;2017;;
2709;Totaal;Elburg;1e halfjaar 2018;300.0;13.0
2710;Totaal;Elburg;2e halfjaar 2018;260.0;11.0
2711;Totaal;Elburg;2018;475.0;21.0
2712;Totaal;Elburg;1e halfjaar 2019;275.0;12.0
2713;Totaal;Elburg;2e halfjaar 2019;265.0;11.0
2714;Totaal;Elburg;2019;465.0;20.0
2715;Totaal;Elburg;1e halfjaar 2020;155.0;7.0
2716;Totaal;Elburg;2e halfjaar 2020;590.0;25.0
2717;Totaal;Elburg;2020;710.0;31.0
2718;Totaal;Elburg;1e halfjaar 2021;170.0;7.0
2719;Totaal;Elburg;2e halfjaar 2021;250.0;11.0
2720;Totaal;Elburg;2021;400.0;17.0
2721;Totaal;Elburg;1e halfjaar 2022;145.0;6.0
2722;Totaal;Elburg;2e halfjaar 2022;250.0;11.0
2723;Totaal;Elburg;2022;385.0;16.0
2724;Totaal;Elburg;1e halfjaar 2023;200.0;8.0
2725;Totaal;Elburg;2e halfjaar 2023;215.0;9.0
2726;Totaal;Elburg;2023;390.0;16.0
2727;Totaal;Emmen;1e halfjaar 2015;;
2728;Totaal;Emmen;2e halfjaar 2015;;
2729;Totaal;Emmen;2015;;
2730;Totaal;Emmen;1e halfjaar 2016;875.0;8.0
2731;Totaal;Emmen;2e halfjaar 2016;5655.0;53.0
2732;Totaal;Emmen;2016;6320.0;59.0
2733;Totaal;Emmen;1e halfjaar 2017;;
2734;Totaal;Emmen;2e halfjaar 2017;1705.0;16.0
2735;Totaal;Emmen;2017;;
2736;Totaal;Emmen;1e halfjaar 2018;1370.0;13.0
2737;Totaal;Emmen;2e halfjaar 2018;1490.0;14.0
2738;Totaal;Emmen;2018;2595.0;24.0
2739;Totaal;Emmen;1e halfjaar 2019;2595.0;24.0
2740;Totaal;Emmen;2e halfjaar 2019;2940.0;27.0
2741;Totaal;Emmen;2019;4815.0;45.0
2742;Totaal;Emmen;1e halfjaar 2020;1280.0;12.0
2743;Totaal;Emmen;2e halfjaar 2020;;
2744;Totaal;Emmen;2020;;
2745;Totaal;Emmen;1e halfjaar 2021;;
2746;Totaal;Emmen;2e halfjaar 2021;;
2747;Totaal;Emmen;2021;;
2748;Totaal;Emmen;1e halfjaar 2022;;
2749;Totaal;Emmen;2e halfjaar 2022;;
2750;Totaal;Emmen;2022;;
2751;Totaal;Emmen;1e halfjaar 2023;1080.0;10.0
2752;Totaal;Emmen;2e halfjaar 2023;1380.0;13.0
2753;Totaal;Emmen;2023;2365.0;22.0
2754;Totaal;Enkhuizen;1e halfjaar 2015;75.0;0.0
2755;Totaal;Enkhuizen;2e halfjaar 2015;55.0;0.0
2756;Totaal;Enkhuizen;2015;115.0;10.0
2757;Totaal;Enkhuizen;1e halfjaar 2016;;
2758;Totaal;Enkhuizen;2e halfjaar 2016;355.0;19.0
2759;Totaal;Enkhuizen;2016;;
2760;Totaal;Enkhuizen;1e halfjaar 2017;255.0;14.0
2761;Totaal;Enkhuizen;2e halfjaar 2017;180.0;10.0
2762;Totaal;Enkhuizen;2017;370.0;20.0
2763;Totaal;Enkhuizen;1e halfjaar 2018;185.0;10.0
2764;Totaal;Enkhuizen;2e halfjaar 2018;265.0;14.0
2765;Totaal;Enkhuizen;2018;410.0;22.0
2766;Totaal;Enkhuizen;1e halfjaar 2019;225.0;12.0
2767;Totaal;Enkhuizen;2e halfjaar 2019;365.0;20.0
2768;Totaal;Enkhuizen;2019;515.0;28.0
2769;Totaal;Enkhuizen;1e halfjaar 2020;205.0;11.0
2770;Totaal;Enkhuizen;2e halfjaar 2020;660.0;36.0
2771;Totaal;Enkhuizen;2020;830.0;45.0
2772;Totaal;Enkhuizen;1e halfjaar 2021;180.0;10.0
2773;Totaal;Enkhuizen;2e halfjaar 2021;295.0;16.0
2774;Totaal;Enkhuizen;2021;460.0;25.0
2775;Totaal;Enkhuizen;1e halfjaar 2022;170.0;9.0
2776;Totaal;Enkhuizen;2e halfjaar 2022;310.0;17.0
2777;Totaal;Enkhuizen;2022;465.0;25.0
2778;Totaal;Enkhuizen;1e halfjaar 2023;160.0;8.0
2779;Totaal;Enkhuizen;2e halfjaar 2023;280.0;15.0
2780;Totaal;Enkhuizen;2023;430.0;23.0
2781;Totaal;Enschede;1e halfjaar 2015;2305.0;15.0
2782;Totaal;Enschede;2e halfjaar 2015;;
2783;Totaal;Enschede;2015;;
2784;Totaal;Enschede;1e halfjaar 2016;;
2785;Totaal;Enschede;2e halfjaar 2016;2265.0;14.0
2786;Totaal;Enschede;2016;;
2787;Totaal;Enschede;1e halfjaar 2017;3845.0;24.0
2788;Totaal;Enschede;2e halfjaar 2017;4260.0;27.0
2789;Totaal;Enschede;2017;7095.0;45.0
2790;Totaal;Enschede;1e halfjaar 2018;2930.0;19.0
2791;Totaal;Enschede;2e halfjaar 2018;2650.0;17.0
2792;Totaal;Enschede;2018;4915.0;31.0
2793;Totaal;Enschede;1e halfjaar 2019;1685.0;11.0
2794;Totaal;Enschede;2e halfjaar 2019;2170.0;14.0
2795;Totaal;Enschede;2019;3665.0;23.0
2796;Totaal;Enschede;1e halfjaar 2020;1465.0;9.0
2797;Totaal;Enschede;2e halfjaar 2020;3660.0;23.0
2798;Totaal;Enschede;2020;4960.0;31.0
2799;Totaal;Enschede;1e halfjaar 2021;1745.0;11.0
2800;Totaal;Enschede;2e halfjaar 2021;2180.0;14.0
2801;Totaal;Enschede;2021;3745.0;23.0
2802;Totaal;Enschede;1e halfjaar 2022;1690.0;11.0
2803;Totaal;Enschede;2e halfjaar 2022;2265.0;14.0
2804;Totaal;Enschede;2022;3780.0;24.0
2805;Totaal;Enschede;1e halfjaar 2023;1685.0;10.0
2806;Totaal;Enschede;2e halfjaar 2023;2955.0;18.0
2807;Totaal;Enschede;2023;4450.0;28.0
2808;Totaal;Epe;1e halfjaar 2015;;
2809;Totaal;Epe;2e halfjaar 2015;;
2810;Totaal;Epe;2015;;
2811;Totaal;Epe;1e halfjaar 2016;795.0;25.0
2812;Totaal;Epe;2e halfjaar 2016;790.0;24.0
2813;Totaal;Epe;2016;960.0;30.0
2814;Totaal;Epe;1e halfjaar 2017;730.0;22.0
2815;Totaal;Epe;2e halfjaar 2017;1030.0;32.0
2816;Totaal;Epe;2017;1165.0;36.0
2817;Totaal;Epe;1e halfjaar 2018;720.0;22.0
2818;Totaal;Epe;2e halfjaar 2018;1025.0;31.0
2819;Totaal;Epe;2018;1135.0;35.0
2820;Totaal;Epe;1e halfjaar 2019;275.0;8.0
2821;Totaal;Epe;2e halfjaar 2019;365.0;11.0
2822;Totaal;Epe;2019;590.0;18.0
2823;Totaal;Epe;1e halfjaar 2020;125.0;4.0
2824;Totaal;Epe;2e halfjaar 2020;245.0;7.0
2825;Totaal;Epe;2020;360.0;11.0
2826;Totaal;Epe;1e halfjaar 2021;185.0;6.0
2827;Totaal;Epe;2e halfjaar 2021;325.0;10.0
2828;Totaal;Epe;2021;495.0;15.0
2829;Totaal;Epe;1e halfjaar 2022;185.0;6.0
2830;Totaal;Epe;2e halfjaar 2022;290.0;9.0
2831;Totaal;Epe;2022;470.0;14.0
2832;Totaal;Epe;1e halfjaar 2023;220.0;7.0
2833;Totaal;Epe;2e halfjaar 2023;425.0;13.0
2834;Totaal;Epe;2023;615.0;18.0
2835;Totaal;Ermelo;1e halfjaar 2015;220.0;10.0
2836;Totaal;Ermelo;2e halfjaar 2015;195.0;10.0
2837;Totaal;Ermelo;2015;385.0;15.0
2838;Totaal;Ermelo;1e halfjaar 2016;395.0;15.0
2839;Totaal;Ermelo;2e halfjaar 2016;210.0;8.0
2840;Totaal;Ermelo;2016;560.0;21.0
2841;Totaal;Ermelo;1e halfjaar 2017;290.0;11.0
2842;Totaal;Ermelo;2e halfjaar 2017;260.0;10.0
2843;Totaal;Ermelo;2017;490.0;18.0
2844;Totaal;Ermelo;1e halfjaar 2018;305.0;11.0
2845;Totaal;Ermelo;2e halfjaar 2018;315.0;12.0
2846;Totaal;Ermelo;2018;555.0;21.0
2847;Totaal;Ermelo;1e halfjaar 2019;355.0;13.0
2848;Totaal;Ermelo;2e halfjaar 2019;350.0;13.0
2849;Totaal;Ermelo;2019;625.0;23.0
2850;Totaal;Ermelo;1e halfjaar 2020;220.0;8.0
2851;Totaal;Ermelo;2e halfjaar 2020;250.0;9.0
2852;Totaal;Ermelo;2020;460.0;17.0
2853;Totaal;Ermelo;1e halfjaar 2021;250.0;9.0
2854;Totaal;Ermelo;2e halfjaar 2021;335.0;12.0
2855;Totaal;Ermelo;2021;565.0;21.0
2856;Totaal;Ermelo;1e halfjaar 2022;245.0;9.0
2857;Totaal;Ermelo;2e halfjaar 2022;400.0;15.0
2858;Totaal;Ermelo;2022;625.0;23.0
2859;Totaal;Ermelo;1e halfjaar 2023;240.0;9.0
2860;Totaal;Ermelo;2e halfjaar 2023;245.0;9.0
2861;Totaal;Ermelo;2023;460.0;17.0
2862;Totaal;Etten-Leur;1e halfjaar 2015;445.0;10.0
2863;Totaal;Etten-Leur;2e halfjaar 2015;765.0;20.0
2864;Totaal;Etten-Leur;2015;1120.0;25.0
2865;Totaal;Etten-Leur;1e halfjaar 2016;675.0;16.0
2866;Totaal;Etten-Leur;2e halfjaar 2016;875.0;20.0
2867;Totaal;Etten-Leur;2016;1395.0;33.0
2868;Totaal;Etten-Leur;1e halfjaar 2017;275.0;6.0
2869;Totaal;Etten-Leur;2e halfjaar 2017;455.0;11.0
2870;Totaal;Etten-Leur;2017;690.0;16.0
2871;Totaal;Etten-Leur;1e halfjaar 2018;415.0;10.0
2872;Totaal;Etten-Leur;2e halfjaar 2018;500.0;11.0
2873;Totaal;Etten-Leur;2018;865.0;20.0
2874;Totaal;Etten-Leur;1e halfjaar 2019;470.0;11.0
2875;Totaal;Etten-Leur;2e halfjaar 2019;465.0;11.0
2876;Totaal;Etten-Leur;2019;870.0;20.0
2877;Totaal;Etten-Leur;1e halfjaar 2020;355.0;8.0
2878;Totaal;Etten-Leur;2e halfjaar 2020;1560.0;36.0
2879;Totaal;Etten-Leur;2020;1830.0;42.0
2880;Totaal;Etten-Leur;1e halfjaar 2021;365.0;8.0
2881;Totaal;Etten-Leur;2e halfjaar 2021;445.0;10.0
2882;Totaal;Etten-Leur;2021;780.0;18.0
2883;Totaal;Etten-Leur;1e halfjaar 2022;415.0;9.0
2884;Totaal;Etten-Leur;2e halfjaar 2022;995.0;23.0
2885;Totaal;Etten-Leur;2022;1330.0;30.0
2886;Totaal;Etten-Leur;1e halfjaar 2023;390.0;9.0
2887;Totaal;Etten-Leur;2e halfjaar 2023;725.0;16.0
2888;Totaal;Etten-Leur;2023;1065.0;24.0
2889;Totaal;Ferwerderadiel;1e halfjaar 2015;;
2890;Totaal;Ferwerderadiel;2e halfjaar 2015;;
2891;Totaal;Ferwerderadiel;2015;;
2892;Totaal;Ferwerderadiel;1e halfjaar 2016;;
2893;Totaal;Ferwerderadiel;2e halfjaar 2016;90.0;10.0
2894;Totaal;Ferwerderadiel;2016;;
2895;Totaal;Ferwerderadiel;1e halfjaar 2017;70.0;8.0
2896;Totaal;Ferwerderadiel;2e halfjaar 2017;105.0;12.0
2897;Totaal;Ferwerderadiel;2017;155.0;18.0
2898;Totaal;Ferwerderadiel;1e halfjaar 2018;70.0;8.0
2899;Totaal;Ferwerderadiel;2e halfjaar 2018;110.0;13.0
2900;Totaal;Ferwerderadiel;2018;165.0;19.0
2901;Totaal;Ferwerderadiel;1e halfjaar 2019;;
2902;Totaal;Ferwerderadiel;2e halfjaar 2019;;
2903;Totaal;Ferwerderadiel;2019;;
2904;Totaal;Ferwerderadiel;1e halfjaar 2020;;
2905;Totaal;Ferwerderadiel;2e halfjaar 2020;;
2906;Totaal;Ferwerderadiel;2020;;
2907;Totaal;Ferwerderadiel;1e halfjaar 2021;;
2908;Totaal;Ferwerderadiel;2e halfjaar 2021;;
2909;Totaal;Ferwerderadiel;2021;;
2910;Totaal;Ferwerderadiel;1e halfjaar 2022;;
2911;Totaal;Ferwerderadiel;2e halfjaar 2022;;
2912;Totaal;Ferwerderadiel;2022;;
2913;Totaal;Ferwerderadiel;1e halfjaar 2023;;
2914;Totaal;Ferwerderadiel;2e halfjaar 2023;;
2915;Totaal;Ferwerderadiel;2023;;
2916;Totaal;Franekeradeel;1e halfjaar 2015;315.0;15.0
2917;Totaal;Franekeradeel;2e halfjaar 2015;540.0;25.0
2918;Totaal;Franekeradeel;2015;790.0;40.0
2919;Totaal;Franekeradeel;1e halfjaar 2016;230.0;11.0
2920;Totaal;Franekeradeel;2e halfjaar 2016;625.0;31.0
2921;Totaal;Franekeradeel;2016;770.0;38.0
2922;Totaal;Franekeradeel;1e halfjaar 2017;335.0;17.0
2923;Totaal;Franekeradeel;2e halfjaar 2017;380.0;19.0
2924;Totaal;Franekeradeel;2017;625.0;31.0
2925;Totaal;Franekeradeel;1e halfjaar 2018;;
2926;Totaal;Franekeradeel;2e halfjaar 2018;;
2927;Totaal;Franekeradeel;2018;;
2928;Totaal;Franekeradeel;1e halfjaar 2019;;
2929;Totaal;Franekeradeel;2e halfjaar 2019;;
2930;Totaal;Franekeradeel;2019;;
2931;Totaal;Franekeradeel;1e halfjaar 2020;;
2932;Totaal;Franekeradeel;2e halfjaar 2020;;
2933;Totaal;Franekeradeel;2020;;
2934;Totaal;Franekeradeel;1e halfjaar 2021;;
2935;Totaal;Franekeradeel;2e halfjaar 2021;;
2936;Totaal;Franekeradeel;2021;;
2937;Totaal;Franekeradeel;1e halfjaar 2022;;
2938;Totaal;Franekeradeel;2e halfjaar 2022;;
2939;Totaal;Franekeradeel;2022;;
2940;Totaal;Franekeradeel;1e halfjaar 2023;;
2941;Totaal;Franekeradeel;2e halfjaar 2023;;
2942;Totaal;Franekeradeel;2023;;
2943;Totaal;De Friese Meren;1e halfjaar 2015;;
2944;Totaal;De Friese Meren;2e halfjaar 2015;;
2945;Totaal;De Friese Meren;2015;;
2946;Totaal;De Friese Meren;1e halfjaar 2016;;
2947;Totaal;De Friese Meren;2e halfjaar 2016;;
2948;Totaal;De Friese Meren;2016;;
2949;Totaal;De Friese Meren;1e halfjaar 2017;;
2950;Totaal;De Friese Meren;2e halfjaar 2017;;
2951;Totaal;De Friese Meren;2017;;
2952;Totaal;De Friese Meren;1e halfjaar 2018;;
2953;Totaal;De Friese Meren;2e halfjaar 2018;;
2954;Totaal;De Friese Meren;2018;;
2955;Totaal;De Friese Meren;1e halfjaar 2019;;
2956;Totaal;De Friese Meren;2e halfjaar 2019;;
2957;Totaal;De Friese Meren;2019;;
2958;Totaal;De Friese Meren;1e halfjaar 2020;;
2959;Totaal;De Friese Meren;2e halfjaar 2020;;
2960;Totaal;De Friese Meren;2020;;
2961;Totaal;De Friese Meren;1e halfjaar 2021;;
2962;Totaal;De Friese Meren;2e halfjaar 2021;;
2963;Totaal;De Friese Meren;2021;;
2964;Totaal;De Friese Meren;1e halfjaar 2022;;
2965;Totaal;De Friese Meren;2e halfjaar 2022;;
2966;Totaal;De Friese Meren;2022;;
2967;Totaal;De Friese Meren;1e halfjaar 2023;;
2968;Totaal;De Friese Meren;2e halfjaar 2023;;
2969;Totaal;De Friese Meren;2023;;
2970;Totaal;De Fryske Marren;1e halfjaar 2015;;
2971;Totaal;De Fryske Marren;2e halfjaar 2015;;
2972;Totaal;De Fryske Marren;2015;;
2973;Totaal;De Fryske Marren;1e halfjaar 2016;925.0;18.0
2974;Totaal;De Fryske Marren;2e halfjaar 2016;605.0;12.0
2975;Totaal;De Fryske Marren;2016;1295.0;25.0
2976;Totaal;De Fryske Marren;1e halfjaar 2017;545.0;11.0
2977;Totaal;De Fryske Marren;2e halfjaar 2017;570.0;11.0
2978;Totaal;De Fryske Marren;2017;975.0;19.0
2979;Totaal;De Fryske Marren;1e halfjaar 2018;570.0;11.0
2980;Totaal;De Fryske Marren;2e halfjaar 2018;565.0;11.0
2981;Totaal;De Fryske Marren;2018;995.0;19.0
2982;Totaal;De Fryske Marren;1e halfjaar 2019;690.0;13.0
2983;Totaal;De Fryske Marren;2e halfjaar 2019;730.0;14.0
2984;Totaal;De Fryske Marren;2019;1245.0;24.0
2985;Totaal;De Fryske Marren;1e halfjaar 2020;300.0;6.0
2986;Totaal;De Fryske Marren;2e halfjaar 2020;465.0;9.0
2987;Totaal;De Fryske Marren;2020;750.0;15.0
2988;Totaal;De Fryske Marren;1e halfjaar 2021;355.0;7.0
2989;Totaal;De Fryske Marren;2e halfjaar 2021;520.0;10.0
2990;Totaal;De Fryske Marren;2021;850.0;16.0
2991;Totaal;De Fryske Marren;1e halfjaar 2022;360.0;7.0
2992;Totaal;De Fryske Marren;2e halfjaar 2022;545.0;11.0
2993;Totaal;De Fryske Marren;2022;875.0;17.0
2994;Totaal;De Fryske Marren;1e halfjaar 2023;660.0;13.0
2995;Totaal;De Fryske Marren;2e halfjaar 2023;800.0;15.0
2996;Totaal;De Fryske Marren;2023;1365.0;26.0
2997;Totaal;Geertruidenberg;1e halfjaar 2015;210.0;10.0
2998;Totaal;Geertruidenberg;2e halfjaar 2015;390.0;20.0
2999;Totaal;Geertruidenberg;2015;545.0;25.0
3000;Totaal;Geertruidenberg;1e halfjaar 2016;225.0;10.0
3001;Totaal;Geertruidenberg;2e halfjaar 2016;260.0;12.0
3002;Totaal;Geertruidenberg;2016;440.0;20.0
3003;Totaal;Geertruidenberg;1e halfjaar 2017;305.0;14.0
3004;Totaal;Geertruidenberg;2e halfjaar 2017;435.0;20.0
3005;Totaal;Geertruidenberg;2017;650.0;30.0
3006;Totaal;Geertruidenberg;1e halfjaar 2018;315.0;15.0
3007;Totaal;Geertruidenberg;2e halfjaar 2018;300.0;14.0
3008;Totaal;Geertruidenberg;2018;550.0;26.0
3009;Totaal;Geertruidenberg;1e halfjaar 2019;315.0;15.0
3010;Totaal;Geertruidenberg;2e halfjaar 2019;310.0;14.0
3011;Totaal;Geertruidenberg;2019;570.0;26.0
3012;Totaal;Geertruidenberg;1e halfjaar 2020;195.0;9.0
3013;Totaal;Geertruidenberg;2e halfjaar 2020;510.0;24.0
3014;Totaal;Geertruidenberg;2020;680.0;32.0
3015;Totaal;Geertruidenberg;1e halfjaar 2021;230.0;11.0
3016;Totaal;Geertruidenberg;2e halfjaar 2021;285.0;13.0
3017;Totaal;Geertruidenberg;2021;490.0;23.0
3018;Totaal;Geertruidenberg;1e halfjaar 2022;190.0;9.0
3019;Totaal;Geertruidenberg;2e halfjaar 2022;285.0;13.0
3020;Totaal;Geertruidenberg;2022;460.0;21.0
3021;Totaal;Geertruidenberg;1e halfjaar 2023;225.0;10.0
3022;Totaal;Geertruidenberg;2e halfjaar 2023;210.0;10.0
3023;Totaal;Geertruidenberg;2023;415.0;19.0
3024;Totaal;Geldermalsen;1e halfjaar 2015;;
3025;Totaal;Geldermalsen;2e halfjaar 2015;;
3026;Totaal;Geldermalsen;2015;;
3027;Totaal;Geldermalsen;1e halfjaar 2016;;
3028;Totaal;Geldermalsen;2e halfjaar 2016;180.0;7.0
3029;Totaal;Geldermalsen;2016;;
3030;Totaal;Geldermalsen;1e halfjaar 2017;345.0;13.0
3031;Totaal;Geldermalsen;2e halfjaar 2017;345.0;13.0
3032;Totaal;Geldermalsen;2017;615.0;23.0
3033;Totaal;Geldermalsen;1e halfjaar 2018;210.0;8.0
3034;Totaal;Geldermalsen;2e halfjaar 2018;1000.0;37.0
3035;Totaal;Geldermalsen;2018;1055.0;39.0
3036;Totaal;Geldermalsen;1e halfjaar 2019;;
3037;Totaal;Geldermalsen;2e halfjaar 2019;;
3038;Totaal;Geldermalsen;2019;;
3039;Totaal;Geldermalsen;1e halfjaar 2020;;
3040;Totaal;Geldermalsen;2e halfjaar 2020;;
3041;Totaal;Geldermalsen;2020;;
3042;Totaal;Geldermalsen;1e halfjaar 2021;;
3043;Totaal;Geldermalsen;2e halfjaar 2021;;
3044;Totaal;Geldermalsen;2021;;
3045;Totaal;Geldermalsen;1e halfjaar 2022;;
3046;Totaal;Geldermalsen;2e halfjaar 2022;;
3047;Totaal;Geldermalsen;2022;;
3048;Totaal;Geldermalsen;1e halfjaar 2023;;
3049;Totaal;Geldermalsen;2e halfjaar 2023;;
3050;Totaal;Geldermalsen;2023;;
3051;Totaal;Geldrop-Mierlo;1e halfjaar 2015;;
3052;Totaal;Geldrop-Mierlo;2e halfjaar 2015;;
3053;Totaal;Geldrop-Mierlo;2015;;
3054;Totaal;Geldrop-Mierlo;1e halfjaar 2016;;
3055;Totaal;Geldrop-Mierlo;2e halfjaar 2016;;
3056;Totaal;Geldrop-Mierlo;2016;;
3057;Totaal;Geldrop-Mierlo;1e halfjaar 2017;;
3058;Totaal;Geldrop-Mierlo;2e halfjaar 2017;;
3059;Totaal;Geldrop-Mierlo;2017;;
3060;Totaal;Geldrop-Mierlo;1e halfjaar 2018;;
3061;Totaal;Geldrop-Mierlo;2e halfjaar 2018;630.0;16.0
3062;Totaal;Geldrop-Mierlo;2018;;
3063;Totaal;Geldrop-Mierlo;1e halfjaar 2019;475.0;12.0
3064;Totaal;Geldrop-Mierlo;2e halfjaar 2019;845.0;21.0
3065;Totaal;Geldrop-Mierlo;2019;1175.0;30.0
3066;Totaal;Geldrop-Mierlo;1e halfjaar 2020;225.0;6.0
3067;Totaal;Geldrop-Mierlo;2e halfjaar 2020;355.0;9.0
3068;Totaal;Geldrop-Mierlo;2020;560.0;14.0
3069;Totaal;Geldrop-Mierlo;1e halfjaar 2021;1375.0;34.0
3070;Totaal;Geldrop-Mierlo;2e halfjaar 2021;440.0;11.0
3071;Totaal;Geldrop-Mierlo;2021;1740.0;43.0
3072;Totaal;Geldrop-Mierlo;1e halfjaar 2022;350.0;9.0
3073;Totaal;Geldrop-Mierlo;2e halfjaar 2022;680.0;17.0
3074;Totaal;Geldrop-Mierlo;2022;985.0;25.0
3075;Totaal;Geldrop-Mierlo;1e halfjaar 2023;290.0;7.0
3076;Totaal;Geldrop-Mierlo;2e halfjaar 2023;385.0;10.0
3077;Totaal;Geldrop-Mierlo;2023;645.0;16.0
3078;Totaal;Gemert-Bakel;1e halfjaar 2015;;
3079;Totaal;Gemert-Bakel;2e halfjaar 2015;;
3080;Totaal;Gemert-Bakel;2015;;
3081;Totaal;Gemert-Bakel;1e halfjaar 2016;;
3082;Totaal;Gemert-Bakel;2e halfjaar 2016;285.0;10.0
3083;Totaal;Gemert-Bakel;2016;;
3084;Totaal;Gemert-Bakel;1e halfjaar 2017;655.0;22.0
3085;Totaal;Gemert-Bakel;2e halfjaar 2017;745.0;25.0
3086;Totaal;Gemert-Bakel;2017;975.0;32.0
3087;Totaal;Gemert-Bakel;1e halfjaar 2018;720.0;24.0
3088;Totaal;Gemert-Bakel;2e halfjaar 2018;770.0;25.0
3089;Totaal;Gemert-Bakel;2018;1175.0;39.0
3090;Totaal;Gemert-Bakel;1e halfjaar 2019;330.0;11.0
3091;Totaal;Gemert-Bakel;2e halfjaar 2019;635.0;21.0
3092;Totaal;Gemert-Bakel;2019;900.0;30.0
3093;Totaal;Gemert-Bakel;1e halfjaar 2020;240.0;8.0
3094;Totaal;Gemert-Bakel;2e halfjaar 2020;285.0;9.0
3095;Totaal;Gemert-Bakel;2020;500.0;16.0
3096;Totaal;Gemert-Bakel;1e halfjaar 2021;225.0;7.0
3097;Totaal;Gemert-Bakel;2e halfjaar 2021;680.0;22.0
3098;Totaal;Gemert-Bakel;2021;865.0;28.0
3099;Totaal;Gemert-Bakel;1e halfjaar 2022;260.0;8.0
3100;Totaal;Gemert-Bakel;2e halfjaar 2022;305.0;10.0
3101;Totaal;Gemert-Bakel;2022;530.0;17.0
3102;Totaal;Gemert-Bakel;1e halfjaar 2023;235.0;7.0
3103;Totaal;Gemert-Bakel;2e halfjaar 2023;290.0;9.0
3104;Totaal;Gemert-Bakel;2023;495.0;16.0
3105;Totaal;Gennep;1e halfjaar 2015;300.0;15.0
3106;Totaal;Gennep;2e halfjaar 2015;360.0;20.0
3107;Totaal;Gennep;2015;515.0;30.0
3108;Totaal;Gennep;1e halfjaar 2016;115.0;7.0
3109;Totaal;Gennep;2e halfjaar 2016;140.0;8.0
3110;Totaal;Gennep;2016;240.0;14.0
3111;Totaal;Gennep;1e halfjaar 2017;200.0;12.0
3112;Totaal;Gennep;2e halfjaar 2017;155.0;9.0
3113;Totaal;Gennep;2017;315.0;18.0
3114;Totaal;Gennep;1e halfjaar 2018;175.0;10.0
3115;Totaal;Gennep;2e halfjaar 2018;240.0;14.0
3116;Totaal;Gennep;2018;355.0;21.0
3117;Totaal;Gennep;1e halfjaar 2019;190.0;11.0
3118;Totaal;Gennep;2e halfjaar 2019;170.0;10.0
3119;Totaal;Gennep;2019;325.0;19.0
3120;Totaal;Gennep;1e halfjaar 2020;115.0;7.0
3121;Totaal;Gennep;2e halfjaar 2020;220.0;13.0
3122;Totaal;Gennep;2020;325.0;19.0
3123;Totaal;Gennep;1e halfjaar 2021;135.0;8.0
3124;Totaal;Gennep;2e halfjaar 2021;555.0;33.0
3125;Totaal;Gennep;2021;655.0;38.0
3126;Totaal;Gennep;1e halfjaar 2022;245.0;14.0
3127;Totaal;Gennep;2e halfjaar 2022;370.0;21.0
3128;Totaal;Gennep;2022;580.0;34.0
3129;Totaal;Gennep;1e halfjaar 2023;150.0;8.0
3130;Totaal;Gennep;2e halfjaar 2023;165.0;9.0
3131;Totaal;Gennep;2023;300.0;17.0
3132;Totaal;Giessenlanden;1e halfjaar 2015;;
3133;Totaal;Giessenlanden;2e halfjaar 2015;;
3134;Totaal;Giessenlanden;2015;;
3135;Totaal;Giessenlanden;1e halfjaar 2016;50.0;3.0
3136;Totaal;Giessenlanden;2e halfjaar 2016;180.0;12.0
3137;Totaal;Giessenlanden;2016;220.0;15.0
3138;Totaal;Giessenlanden;1e halfjaar 2017;;
3139;Totaal;Giessenlanden;2e halfjaar 2017;345.0;24.0
3140;Totaal;Giessenlanden;2017;;
3141;Totaal;Giessenlanden;1e halfjaar 2018;270.0;19.0
3142;Totaal;Giessenlanden;2e halfjaar 2018;;
3143;Totaal;Giessenlanden;2018;;
3144;Totaal;Giessenlanden;1e halfjaar 2019;;
3145;Totaal;Giessenlanden;2e halfjaar 2019;;
3146;Totaal;Giessenlanden;2019;;
3147;Totaal;Giessenlanden;1e halfjaar 2020;;
3148;Totaal;Giessenlanden;2e halfjaar 2020;;
3149;Totaal;Giessenlanden;2020;;
3150;Totaal;Giessenlanden;1e halfjaar 2021;;
3151;Totaal;Giessenlanden;2e halfjaar 2021;;
3152;Totaal;Giessenlanden;2021;;
3153;Totaal;Giessenlanden;1e halfjaar 2022;;
3154;Totaal;Giessenlanden;2e halfjaar 2022;;
3155;Totaal;Giessenlanden;2022;;
3156;Totaal;Giessenlanden;1e halfjaar 2023;;
3157;Totaal;Giessenlanden;2e halfjaar 2023;;
