ID;RegioS;Perioden;ConsumentenvertrouwenIndicator_1;EconomischeSituatieLaatste12Maanden_2;EconomischeSituatieKomende12Maanden_3;FinancieleSituatieLaatste12Maanden_4;FinancieleSituatieKomende12Maanden_5;GunstigeTijdVoorGroteAankopen_6;EconomischKlimaatIndicator_7;EconomischeSituatieLaatste12Maanden_8;EconomischeSituatieKomende12Maanden_9;KoopbereidheidIndicator_10;FinancieleSituatieLaatste12Maanden_11;FinancieleSituatieKomende12Maanden_12;GunstigeTijdVoorGroteAankopen_13;TotaalEconomischeSitLaatste12Mnd_14;DuidelijkVerbeteren_15;IetsVerbeteren_16;Ongewijzigd_17;IetsVerslechterd_18;DuidelijkVerslechterd_19;WeetNiet_20;TotaalEconomischeSitKomende12Mnd_21;DuidelijkVerbeteren_22;IetsVerbeteren_23;OngewijzigdBlijven_24;IetsVerslechteren_25;DuidelijkVerslechteren_26;WeetNiet_27;TotaalFinancieleSitLaatste12Mnd_28;DuidelijkVerbeterd_29;IetsVerbeterd_30;Ongewijzigd_31;IetsVerslechterd_32;DuidelijkVerslechterd_33;WeetNiet_34;TotaalFinancieleSitKomende12Mnd_35;DuidelijkVerbeteren_36;IetsVerbeteren_37;OngewijzigdBlijven_38;IetsVerslechteren_39;DuidelijkVerslechteren_40;WeetNiet_41;TotaalGunstigeTijdVoorAankoopArt_42;GunstigeTijd_43;NietGunstigOngunstig_44;OngunstigeTijd_45;WeetNiet_46;TotaalPrijzenLaatste12Mnd_47;SterkGestegen_48;MatigGestegen_49;ZwakGestegen_50;VrijwelGelijkGebleven_51;Gedaald_52;WeetNiet_53;TotaalPrijzenKomende12Mnd_54;SterkerStijgen_55;EvenveelStijgen_56;MinderStijgen_57;GelijkBlijven_58;Dalen_59;WeetNiet_60;TotaalWerkloosheidKomende12Mnd_61;DuidelijkStijgen_62;EnigszinsStijgen_63;GelijkBlijven_64;IetsDalen_65;DuidelijkDalen_66;WeetNiet_67;TotaalFinancieleSituatieEigenHuish_68;SchuldenMaken_69;SpaarmiddelenAanspreken_70;PreciesRondkomen_71;BeetjeGeldOverhouden_72;VeelGeldOverhouden_73;WeetNiet_74;TotaalGeldOpzijLeggenKomende12Mnd_75;Jazeker_76;JaMisschien_77;WaarschijnlijkNiet_78;ZekerNiet_79;WeetNiet_80;TotaalSparenZinvol_81;Jazeker_82;JaMisschien_83;WaarschijnlijkNiet_84;ZekerNiet_85;WeetNiet_86;TotaalAankoopDuurzameArtKomendJaar_87;VeelMeer_88;EenBeetjeMeer_89;Evenveel_90;IetsMinder_91;VeelMinder_92;WeetNiet_93;TotaalAutoKopenKomende2Jaren_94;Jazeker_95;JaMisschien_96;WaarschijnlijkNiet_97;ZekerNiet_98;WeetNiet_99;TotaalWoningKopenOfBouwenKom2Jr_100;Jazeker_101;JaMisschien_102;WaarschijnlijkNiet_103;ZekerNiet_104;WeetNiet_105;TotaalOnderhoudOfVerbeteringWoning_106;Jazeker_107;JaMisschien_108;WaarschijnlijkNiet_109;ZekerNiet_110;WeetNiet_111;TotaalWaaropBezuinBijDalingInkomen_112;VoedingDrankenTabak_113;KledingSchoeisel_114;Auto_115;VakantieUitgaan_116;DuurzameArtikelen_117;OverigeBezuinigingen_118;WeetNiet_119;TotaalWaaropBezuinBijDalingInkomen_120;VoedingDrankenTabak_121;KledingSchoeisel_122;AutoEnVervoer_123;Vakantie_124;RecreatieEnCultuur_125;Overig_126;OpAllesOpNiets_127;WeetNiet_128
323;Zuid-Nederland;2005;-25.0;-46.0;-8.0;-28.0;-10.0;-32.0;-27.0;-46.0;-8.0;-23.0;-28.0;-10.0;-32.0;100.0;1.0;8.0;33.0;21.0;34.0;3.0;100.0;3.0;20.0;40.0;16.0;15.0;6.0;100.0;4.0;5.0;52.0;19.0;19.0;1.0;100.0;5.0;8.0;59.0;14.0;9.0;5.0;100.0;14.0;33.0;45.0;8.0;100.0;33.0;31.0;6.0;25.0;3.0;2.0;100.0;18.0;29.0;8.0;37.0;3.0;4.0;100.0;27.0;25.0;27.0;14.0;2.0;6.0;100.0;2.0;5.0;47.0;33.0;10.0;2.0;100.0;45.0;14.0;10.0;27.0;3.0;100.0;73.0;6.0;5.0;14.0;3.0;100.0;4.0;5.0;56.0;12.0;19.0;4.0;100.0;12.0;8.0;14.0;64.0;2.0;100.0;4.0;4.0;5.0;86.0;1.0;100.0;20.0;5.0;5.0;69.0;1.0;100.0;7.0;9.0;12.0;19.0;19.0;21.0;13.0;;;;;;;;;
324;Zuid-Nederland;2006 1e kwartaal;-14.0;-24.0;11.0;-24.0;-6.0;-26.0;-7.0;-24.0;11.0;-18.0;-24.0;-6.0;-26.0;100.0;3.0;17.0;33.0;17.0;27.0;3.0;100.0;8.0;26.0;35.0;12.0;11.0;8.0;100.0;4.0;7.0;54.0;15.0;19.0;1.0;100.0;5.0;10.0;60.0;13.0;7.0;4.0;100.0;13.0;39.0;39.0;9.0;100.0;30.0;29.0;6.0;31.0;2.0;2.0;100.0;22.0;29.0;7.0;35.0;2.0;6.0;100.0;13.0;17.0;27.0;28.0;7.0;9.0;100.0;1.0;4.0;46.0;36.0;11.0;2.0;100.0;49.0;13.0;9.0;25.0;3.0;100.0;76.0;4.0;5.0;12.0;3.0;100.0;4.0;6.0;57.0;13.0;17.0;3.0;100.0;14.0;9.0;15.0;61.0;2.0;100.0;5.0;5.0;3.0;86.0;1.0;100.0;21.0;5.0;5.0;69.0;1.0;100.0;7.0;9.0;14.0;17.0;16.0;23.0;13.0;;;;;;;;;
325;Zuid-Nederland;2006 2e kwartaal;-6.0;-9.0;16.0;-23.0;4.0;-19.0;4.0;-9.0;16.0;-13.0;-23.0;4.0;-19.0;100.0;6.0;19.0;37.0;12.0;22.0;5.0;100.0;7.0;27.0;39.0;9.0;9.0;9.0;100.0;5.0;9.0;48.0;17.0;21.0;1.0;100.0;4.0;13.0;65.0;7.0;6.0;5.0;100.0;15.0;41.0;35.0;9.0;100.0;29.0;32.0;4.0;30.0;2.0;3.0;100.0;22.0;27.0;9.0;35.0;1.0;6.0;100.0;17.0;17.0;28.0;23.0;9.0;5.0;100.0;2.0;7.0;48.0;32.0;10.0;1.0;100.0;45.0;13.0;13.0;25.0;4.0;100.0;72.0;5.0;5.0;14.0;4.0;100.0;4.0;5.0;63.0;10.0;17.0;2.0;100.0;13.0;7.0;13.0;65.0;2.0;100.0;3.0;4.0;6.0;86.0;1.0;100.0;20.0;5.0;4.0;70.0;1.0;100.0;7.0;9.0;13.0;19.0;13.0;23.0;16.0;;;;;;;;;
326;Zuid-Nederland;2006 3e kwartaal;3.0;12.0;24.0;-17.0;4.0;-5.0;18.0;12.0;24.0;-6.0;-17.0;4.0;-5.0;100.0;9.0;26.0;35.0;10.0;14.0;6.0;100.0;9.0;29.0;36.0;9.0;5.0;12.0;100.0;6.0;8.0;53.0;16.0;15.0;2.0;100.0;5.0;12.0;65.0;8.0;6.0;5.0;100.0;22.0;39.0;26.0;13.0;100.0;27.0;34.0;6.0;28.0;2.0;3.0;100.0;26.0;33.0;5.0;29.0;1.0;7.0;100.0;7.0;10.0;28.0;30.0;15.0;9.0;100.0;2.0;6.0;47.0;33.0;11.0;2.0;100.0;49.0;12.0;11.0;25.0;3.0;100.0;76.0;4.0;4.0;13.0;3.0;100.0;4.0;7.0;62.0;8.0;16.0;3.0;100.0;13.0;10.0;12.0;65.0;1.0;100.0;4.0;4.0;3.0;88.0;1.0;100.0;22.0;4.0;5.0;70.0;0.0;100.0;5.0;6.0;14.0;19.0;16.0;22.0;18.0;;;;;;;;;
327;Zuid-Nederland;2006 4e kwartaal;4.0;15.0;19.0;-11.0;-3.0;-1.0;17.0;15.0;19.0;-5.0;-11.0;-3.0;-1.0;100.0;11.0;25.0;37.0;8.0;13.0;7.0;100.0;8.0;27.0;36.0;8.0;9.0;12.0;100.0;6.0;7.0;61.0;11.0;13.0;1.0;100.0;5.0;10.0;61.0;11.0;7.0;6.0;100.0;25.0;37.0;26.0;12.0;100.0;24.0;35.0;6.0;31.0;1.0;3.0;100.0;29.0;35.0;5.0;25.0;1.0;6.0;100.0;8.0;7.0;30.0;32.0;14.0;9.0;100.0;1.0;4.0;48.0;36.0;10.0;1.0;100.0;48.0;14.0;10.0;25.0;3.0;100.0;75.0;5.0;5.0;13.0;2.0;100.0;7.0;7.0;56.0;10.0;17.0;3.0;100.0;13.0;10.0;13.0;62.0;2.0;100.0;4.0;4.0;6.0;85.0;1.0;100.0;21.0;5.0;6.0;67.0;1.0;100.0;7.0;8.0;13.0;16.0;19.0;21.0;15.0;;;;;;;;;
328;Zuid-Nederland;2006;-3.0;-2.0;17.0;-19.0;0.0;-13.0;8.0;-2.0;17.0;-11.0;-19.0;0.0;-13.0;100.0;7.0;22.0;35.0;12.0;19.0;5.0;100.0;8.0;27.0;37.0;10.0;8.0;10.0;100.0;5.0;8.0;54.0;15.0;17.0;1.0;100.0;5.0;11.0;63.0;10.0;6.0;5.0;100.0;19.0;39.0;32.0;11.0;100.0;28.0;32.0;6.0;30.0;2.0;3.0;100.0;25.0;31.0;6.0;31.0;1.0;6.0;100.0;11.0;13.0;28.0;28.0;11.0;8.0;100.0;2.0;5.0;47.0;34.0;10.0;2.0;100.0;48.0;13.0;11.0;25.0;3.0;100.0;75.0;4.0;5.0;13.0;3.0;100.0;5.0;6.0;59.0;10.0;17.0;3.0;100.0;13.0;9.0;13.0;63.0;2.0;100.0;4.0;4.0;4.0;86.0;1.0;100.0;21.0;5.0;5.0;69.0;0.0;100.0;6.0;8.0;14.0;18.0;16.0;22.0;15.0;;;;;;;;;
329;Zuid-Nederland;2007 1e kwartaal;9.0;20.0;27.0;-8.0;3.0;5.0;23.0;20.0;27.0;0.0;-8.0;3.0;5.0;100.0;14.0;26.0;35.0;8.0;12.0;5.0;100.0;9.0;29.0;38.0;6.0;5.0;13.0;100.0;7.0;10.0;56.0;13.0;13.0;1.0;100.0;5.0;12.0;64.0;9.0;4.0;6.0;100.0;26.0;39.0;21.0;14.0;100.0;22.0;34.0;7.0;33.0;2.0;2.0;100.0;28.0;31.0;5.0;28.0;1.0;7.0;100.0;4.0;9.0;28.0;34.0;15.0;9.0;100.0;1.0;6.0;46.0;34.0;11.0;2.0;100.0;49.0;12.0;11.0;24.0;4.0;100.0;71.0;6.0;4.0;14.0;4.0;100.0;5.0;6.0;60.0;11.0;15.0;3.0;100.0;13.0;8.0;15.0;62.0;1.0;100.0;4.0;5.0;3.0;87.0;1.0;100.0;21.0;6.0;6.0;67.0;1.0;100.0;6.0;9.0;11.0;20.0;16.0;21.0;18.0;;;;;;;;;
330;Zuid-Nederland;2007 2e kwartaal;14.0;27.0;19.0;1.0;7.0;14.0;23.0;27.0;19.0;8.0;1.0;7.0;14.0;100.0;17.0;24.0;38.0;6.0;8.0;7.0;100.0;8.0;23.0;47.0;6.0;5.0;13.0;100.0;7.0;13.0;61.0;8.0;10.0;2.0;100.0;6.0;11.0;69.0;7.0;3.0;5.0;100.0;31.0;38.0;17.0;14.0;100.0;22.0;33.0;6.0;34.0;2.0;3.0;100.0;23.0;33.0;4.0;31.0;2.0;7.0;100.0;7.0;9.0;28.0;31.0;15.0;11.0;100.0;1.0;5.0;44.0;34.0;14.0;2.0;100.0;52.0;14.0;9.0;23.0;3.0;100.0;73.0;5.0;6.0;13.0;3.0;100.0;4.0;6.0;58.0;10.0;17.0;4.0;100.0;14.0;8.0;15.0;60.0;3.0;100.0;4.0;5.0;4.0;87.0;1.0;100.0;23.0;5.0;5.0;65.0;1.0;100.0;7.0;9.0;13.0;18.0;16.0;23.0;14.0;;;;;;;;;
331;Zuid-Nederland;2007 3e kwartaal;9.0;19.0;6.0;4.0;6.0;9.0;13.0;19.0;6.0;6.0;4.0;6.0;9.0;100.0;13.0;24.0;41.0;9.0;9.0;5.0;100.0;4.0;22.0;43.0;13.0;7.0;11.0;100.0;8.0;13.0;61.0;9.0;8.0;0.0;100.0;6.0;13.0;65.0;6.0;5.0;5.0;100.0;29.0;39.0;20.0;12.0;100.0;19.0;35.0;9.0;33.0;1.0;4.0;100.0;31.0;34.0;5.0;23.0;1.0;6.0;100.0;6.0;9.0;35.0;31.0;11.0;8.0;100.0;2.0;3.0;45.0;35.0;13.0;2.0;100.0;54.0;13.0;9.0;21.0;3.0;100.0;76.0;6.0;5.0;11.0;2.0;100.0;6.0;6.0;58.0;10.0;17.0;3.0;100.0;13.0;10.0;16.0;60.0;1.0;100.0;4.0;5.0;5.0;84.0;1.0;100.0;22.0;5.0;6.0;66.0;1.0;100.0;6.0;8.0;12.0;18.0;18.0;21.0;16.0;;;;;;;;;
332;Zuid-Nederland;2007 4e kwartaal;-5.0;-1.0;-14.0;-7.0;0.0;-3.0;-8.0;-1.0;-14.0;-3.0;-7.0;0.0;-3.0;100.0;8.0;17.0;42.0;12.0;15.0;5.0;100.0;3.0;14.0;44.0;18.0;14.0;7.0;100.0;7.0;10.0;60.0;13.0;10.0;1.0;100.0;6.0;11.0;62.0;11.0;6.0;4.0;100.0;23.0;40.0;26.0;11.0;100.0;24.0;41.0;7.0;24.0;1.0;3.0;100.0;34.0;40.0;4.0;16.0;1.0;5.0;100.0;5.0;10.0;38.0;27.0;9.0;11.0;100.0;2.0;4.0;44.0;36.0;12.0;2.0;100.0;47.0;16.0;10.0;24.0;3.0;100.0;72.0;6.0;5.0;14.0;2.0;100.0;5.0;8.0;59.0;10.0;15.0;3.0;100.0;12.0;10.0;14.0;63.0;2.0;100.0;4.0;5.0;5.0;84.0;1.0;100.0;23.0;5.0;6.0;65.0;1.0;100.0;6.0;9.0;9.0;18.0;18.0;23.0;17.0;;;;;;;;;
333;Zuid-Nederland;2007;7.0;16.0;10.0;-3.0;4.0;7.0;13.0;16.0;10.0;3.0;-3.0;4.0;7.0;100.0;13.0;23.0;39.0;9.0;11.0;6.0;100.0;6.0;22.0;43.0;11.0;8.0;11.0;100.0;7.0;11.0;59.0;11.0;10.0;1.0;100.0;6.0;12.0;65.0;8.0;5.0;5.0;100.0;27.0;39.0;21.0;13.0;100.0;22.0;36.0;7.0;31.0;1.0;3.0;100.0;29.0;34.0;4.0;25.0;1.0;6.0;100.0;5.0;9.0;32.0;31.0;13.0;10.0;100.0;1.0;5.0;45.0;35.0;13.0;2.0;100.0;50.0;14.0;10.0;23.0;3.0;100.0;73.0;6.0;5.0;13.0;3.0;100.0;5.0;6.0;59.0;10.0;16.0;3.0;100.0;13.0;9.0;15.0;61.0;2.0;100.0;4.0;5.0;4.0;86.0;1.0;100.0;22.0;5.0;6.0;66.0;1.0;100.0;6.0;9.0;11.0;19.0;17.0;22.0;16.0;;;;;;;;;
334;Zuid-Nederland;2008 1e kwartaal;-12.0;-17.0;-27.0;-9.0;-4.0;-2.0;-22.0;-17.0;-27.0;-5.0;-9.0;-4.0;-2.0;100.0;6.0;13.0;39.0;17.0;19.0;7.0;100.0;2.0;9.0;40.0;24.0;14.0;12.0;100.0;8.0;9.0;56.0;13.0;13.0;1.0;100.0;6.0;9.0;64.0;12.0;6.0;4.0;100.0;21.0;42.0;23.0;13.0;100.0;35.0;41.0;6.0;15.0;0.0;2.0;100.0;30.0;44.0;4.0;15.0;1.0;6.0;100.0;5.0;11.0;43.0;22.0;7.0;13.0;100.0;2.0;5.0;44.0;36.0;11.0;2.0;100.0;49.0;13.0;9.0;25.0;4.0;100.0;75.0;6.0;4.0;12.0;3.0;100.0;4.0;6.0;58.0;11.0;17.0;3.0;100.0;12.0;9.0;15.0;63.0;1.0;100.0;4.0;3.0;5.0;86.0;1.0;100.0;23.0;5.0;7.0;64.0;1.0;100.0;7.0;7.0;10.0;19.0;18.0;21.0;18.0;;;;;;;;;
335;Zuid-Nederland;2008 2e kwartaal;-16.0;-29.0;-36.0;-7.0;-4.0;-6.0;-32.0;-29.0;-36.0;-6.0;-7.0;-4.0;-6.0;100.0;2.0;11.0;39.0;23.0;19.0;7.0;100.0;2.0;7.0;38.0;31.0;14.0;9.0;100.0;5.0;12.0;59.0;13.0;11.0;1.0;100.0;4.0;9.0;65.0;12.0;5.0;5.0;100.0;20.0;42.0;26.0;11.0;100.0;35.0;41.0;7.0;14.0;0.0;4.0;100.0;26.0;47.0;5.0;15.0;2.0;5.0;100.0;7.0;13.0;46.0;20.0;5.0;9.0;100.0;1.0;4.0;39.0;43.0;10.0;3.0;100.0;56.0;14.0;10.0;17.0;3.0;100.0;71.0;8.0;6.0;12.0;4.0;100.0;5.0;6.0;56.0;13.0;16.0;4.0;100.0;12.0;10.0;15.0;62.0;1.0;100.0;5.0;6.0;5.0;83.0;2.0;100.0;20.0;4.0;7.0;69.0;1.0;100.0;8.0;9.0;13.0;19.0;17.0;20.0;15.0;;;;;;;;;
336;Zuid-Nederland;2008 3e kwartaal;-31.0;-57.0;-51.0;-16.0;-10.0;-21.0;-54.0;-57.0;-51.0;-15.0;-16.0;-10.0;-21.0;100.0;1.0;3.0;29.0;27.0;34.0;6.0;100.0;1.0;5.0;31.0;33.0;23.0;7.0;100.0;7.0;7.0;55.0;15.0;15.0;1.0;100.0;5.0;7.0;62.0;16.0;6.0;4.0;100.0;14.0;39.0;35.0;13.0;100.0;45.0;38.0;6.0;8.0;0.0;2.0;100.0;21.0;50.0;8.0;14.0;1.0;5.0;100.0;9.0;17.0;45.0;14.0;3.0;12.0;100.0;2.0;4.0;40.0;41.0;10.0;3.0;100.0;55.0;12.0;7.0;22.0;3.0;100.0;75.0;6.0;4.0;12.0;3.0;100.0;4.0;5.0;56.0;12.0;20.0;3.0;100.0;12.0;8.0;14.0;65.0;1.0;100.0;4.0;6.0;6.0;84.0;0.0;100.0;20.0;6.0;4.0;69.0;1.0;100.0;7.0;7.0;15.0;20.0;17.0;20.0;15.0;;;;;;;;;
337;Zuid-Nederland;2008 4e kwartaal;-34.0;-63.0;-55.0;-10.0;-13.0;-27.0;-59.0;-63.0;-55.0;-17.0;-10.0;-13.0;-27.0;100.0;0.0;1.0;29.0;24.0;40.0;5.0;100.0;1.0;6.0;22.0;30.0;32.0;10.0;100.0;7.0;8.0;59.0;16.0;9.0;1.0;100.0;4.0;8.0;58.0;17.0;8.0;5.0;100.0;15.0;34.0;42.0;9.0;100.0;26.0;35.0;6.0;27.0;1.0;5.0;100.0;26.0;30.0;4.0;25.0;8.0;7.0;100.0;43.0;24.0;17.0;6.0;3.0;7.0;100.0;1.0;5.0;42.0;38.0;12.0;2.0;100.0;51.0;14.0;10.0;22.0;3.0;100.0;77.0;5.0;4.0;10.0;4.0;100.0;4.0;5.0;61.0;12.0;16.0;3.0;100.0;11.0;9.0;13.0;65.0;1.0;100.0;3.0;5.0;4.0;87.0;2.0;100.0;20.0;4.0;7.0;68.0;0.0;100.0;6.0;8.0;11.0;18.0;21.0;23.0;12.0;;;;;;;;;
338;Zuid-Nederland;2008;-24.0;-42.0;-43.0;-10.0;-8.0;-15.0;-43.0;-42.0;-43.0;-11.0;-10.0;-8.0;-15.0;100.0;2.0;7.0;34.0;23.0;28.0;6.0;100.0;1.0;7.0;32.0;29.0;21.0;9.0;100.0;7.0;9.0;57.0;14.0;12.0;1.0;100.0;4.0;8.0;62.0;14.0;6.0;5.0;100.0;17.0;39.0;32.0;11.0;100.0;35.0;39.0;6.0;16.0;0.0;3.0;100.0;26.0;42.0;5.0;18.0;3.0;6.0;100.0;16.0;16.0;37.0;15.0;4.0;10.0;100.0;1.0;5.0;41.0;39.0;11.0;2.0;100.0;53.0;13.0;9.0;22.0;3.0;100.0;75.0;6.0;4.0;12.0;4.0;100.0;4.0;5.0;58.0;12.0;17.0;3.0;100.0;12.0;9.0;14.0;64.0;1.0;100.0;4.0;5.0;5.0;85.0;1.0;100.0;21.0;5.0;6.0;68.0;1.0;100.0;7.0;8.0;12.0;19.0;18.0;21.0;15.0;;;;;;;;;
339;Zuid-Nederland;2009 1e kwartaal;-31.0;-74.0;-52.0;-5.0;-10.0;-13.0;-63.0;-74.0;-52.0;-10.0;-5.0;-10.0;-13.0;100.0;0.0;1.0;20.0;27.0;48.0;4.0;100.0;2.0;7.0;24.0;27.0;34.0;7.0;100.0;8.0;9.0;61.0;13.0;8.0;1.0;100.0;3.0;6.0;66.0;16.0;4.0;5.0;100.0;22.0;37.0;35.0;7.0;100.0;17.0;27.0;6.0;42.0;4.0;4.0;100.0;20.0;17.0;3.0;36.0;16.0;8.0;100.0;71.0;17.0;4.0;2.0;4.0;3.0;100.0;2.0;2.0;46.0;35.0;13.0;2.0;100.0;50.0;14.0;11.0;21.0;3.0;100.0;77.0;4.0;4.0;12.0;3.0;100.0;4.0;5.0;61.0;11.0;15.0;3.0;100.0;12.0;8.0;13.0;65.0;1.0;100.0;3.0;3.0;5.0;88.0;1.0;100.0;21.0;6.0;5.0;68.0;1.0;100.0;7.0;8.0;8.0;22.0;17.0;21.0;17.0;;;;;;;;;
340;Zuid-Nederland;2009 2e kwartaal;-22.0;-71.0;-20.0;-10.0;-7.0;-2.0;-46.0;-71.0;-20.0;-6.0;-10.0;-7.0;-2.0;100.0;0.0;0.0;23.0;26.0;46.0;4.0;100.0;5.0;15.0;33.0;21.0;19.0;7.0;100.0;5.0;7.0;64.0;13.0;9.0;1.0;100.0;3.0;7.0;68.0;11.0;6.0;6.0;100.0;30.0;33.0;32.0;6.0;100.0;14.0;23.0;5.0;48.0;5.0;5.0;100.0;16.0;15.0;4.0;45.0;13.0;7.0;100.0;66.0;19.0;6.0;4.0;2.0;3.0;100.0;2.0;3.0;42.0;40.0;12.0;2.0;100.0;52.0;14.0;7.0;23.0;4.0;100.0;74.0;5.0;4.0;13.0;4.0;100.0;4.0;4.0;62.0;11.0;16.0;3.0;100.0;13.0;9.0;11.0;65.0;2.0;100.0;4.0;4.0;4.0;87.0;1.0;100.0;22.0;3.0;5.0;69.0;1.0;100.0;5.0;6.0;10.0;22.0;17.0;24.0;16.0;;;;;;;;;
341;Zuid-Nederland;2009 3e kwartaal;-19.0;-68.0;-1.0;-17.0;-6.0;-4.0;-35.0;-68.0;-1.0;-9.0;-17.0;-6.0;-4.0;100.0;0.0;3.0;22.0;28.0;43.0;4.0;100.0;6.0;25.0;28.0;18.0;15.0;8.0;100.0;4.0;6.0;62.0;15.0;12.0;2.0;100.0;3.0;6.0;70.0;10.0;5.0;5.0;100.0;27.0;35.0;31.0;8.0;100.0;12.0;21.0;5.0;47.0;10.0;4.0;100.0;21.0;12.0;4.0;49.0;8.0;7.0;100.0;53.0;24.0;11.0;6.0;2.0;4.0;100.0;1.0;4.0;47.0;34.0;11.0;4.0;100.0;50.0;13.0;10.0;23.0;5.0;100.0;73.0;5.0;4.0;15.0;3.0;100.0;3.0;5.0;58.0;12.0;16.0;5.0;100.0;11.0;10.0;13.0;64.0;1.0;100.0;4.0;5.0;3.0;87.0;1.0;100.0;19.0;5.0;5.0;71.0;1.0;100.0;5.0;6.0;11.0;20.0;20.0;22.0;16.0;;;;;;;;;
342;Zuid-Nederland;2009 4e kwartaal;-18.0;-60.0;-2.0;-15.0;0.0;-12.0;-31.0;-60.0;-2.0;-9.0;-15.0;0.0;-12.0;100.0;1.0;4.0;25.0;27.0;39.0;5.0;100.0;6.0;23.0;32.0;17.0;14.0;7.0;100.0;4.0;5.0;67.0;12.0;11.0;1.0;100.0;4.0;9.0;68.0;9.0;4.0;5.0;100.0;23.0;33.0;36.0;8.0;100.0;11.0;22.0;6.0;49.0;7.0;5.0;100.0;26.0;17.0;3.0;41.0;7.0;6.0;100.0;46.0;25.0;14.0;9.0;2.0;5.0;100.0;2.0;4.0;44.0;37.0;10.0;3.0;100.0;53.0;12.0;9.0;22.0;4.0;100.0;73.0;5.0;3.0;15.0;4.0;100.0;3.0;6.0;63.0;10.0;13.0;5.0;100.0;10.0;9.0;14.0;65.0;2.0;100.0;2.0;4.0;5.0;89.0;0.0;100.0;21.0;6.0;5.0;67.0;1.0;100.0;5.0;7.0;11.0;20.0;18.0;21.0;18.0;;;;;;;;;
343;Zuid-Nederland;2009;-23.0;-69.0;-19.0;-12.0;-6.0;-8.0;-44.0;-69.0;-19.0;-8.0;-12.0;-6.0;-8.0;100.0;0.0;2.0;22.0;27.0;44.0;4.0;100.0;5.0;18.0;29.0;21.0;20.0;7.0;100.0;5.0;7.0;64.0;13.0;10.0;1.0;100.0;3.0;7.0;68.0;11.0;5.0;5.0;100.0;25.0;34.0;33.0;7.0;100.0;14.0;23.0;6.0;46.0;7.0;4.0;100.0;21.0;15.0;4.0;43.0;11.0;7.0;100.0;59.0;21.0;9.0;5.0;2.0;4.0;100.0;2.0;3.0;45.0;36.0;11.0;2.0;100.0;51.0;13.0;9.0;22.0;4.0;100.0;74.0;5.0;4.0;14.0;3.0;100.0;4.0;5.0;61.0;11.0;15.0;4.0;100.0;11.0;9.0;13.0;65.0;2.0;100.0;3.0;4.0;4.0;88.0;1.0;100.0;21.0;5.0;5.0;68.0;1.0;100.0;5.0;7.0;10.0;21.0;18.0;22.0;16.0;;;;;;;;;
344;Zuid-Nederland;2010 1e kwartaal;-11.0;-47.0;6.0;-11.0;7.0;-9.0;-20.0;-47.0;6.0;-4.0;-11.0;7.0;-9.0;100.0;1.0;9.0;29.0;25.0;31.0;5.0;100.0;5.0;24.0;39.0;13.0;10.0;9.0;100.0;4.0;9.0;62.0;12.0;12.0;1.0;100.0;4.0;12.0;69.0;6.0;3.0;6.0;100.0;24.0;35.0;33.0;8.0;100.0;10.0;27.0;9.0;45.0;6.0;4.0;100.0;25.0;21.0;4.0;41.0;4.0;6.0;100.0;33.0;31.0;19.0;9.0;3.0;5.0;100.0;1.0;4.0;47.0;35.0;11.0;2.0;100.0;53.0;14.0;9.0;21.0;3.0;100.0;76.0;5.0;4.0;12.0;2.0;100.0;3.0;5.0;63.0;12.0;13.0;3.0;100.0;13.0;8.0;17.0;61.0;1.0;100.0;3.0;4.0;3.0;89.0;1.0;100.0;21.0;6.0;7.0;66.0;0.0;100.0;4.0;7.0;10.0;24.0;17.0;22.0;17.0;;;;;;;;;
345;Zuid-Nederland;2010 2e kwartaal;-16.0;-37.0;-4.0;-15.0;-4.0;-18.0;-21.0;-37.0;-4.0;-12.0;-15.0;-4.0;-18.0;100.0;2.0;12.0;32.0;24.0;26.0;5.0;100.0;3.0;25.0;32.0;14.0;18.0;8.0;100.0;4.0;6.0;64.0;12.0;13.0;1.0;100.0;4.0;9.0;67.0;9.0;8.0;4.0;100.0;20.0;33.0;38.0;8.0;100.0;12.0;32.0;10.0;38.0;3.0;5.0;100.0;25.0;24.0;4.0;37.0;3.0;7.0;100.0;28.0;26.0;25.0;13.0;2.0;6.0;100.0;1.0;4.0;43.0;40.0;11.0;1.0;100.0;53.0;13.0;9.0;22.0;3.0;100.0;74.0;7.0;3.0;13.0;3.0;100.0;3.0;5.0;61.0;11.0;17.0;4.0;100.0;13.0;12.0;11.0;64.0;1.0;100.0;2.0;3.0;4.0;89.0;1.0;100.0;21.0;5.0;6.0;69.0;0.0;100.0;6.0;6.0;10.0;20.0;21.0;22.0;16.0;;;;;;;;;
