ID;VerdachtenNaarSoortMisdrijf;Regio;Perioden;AantalVerdachten_1;VerdachtenPer1000Inwoners_2
5184;Totaal verdachten van misdrijven;Voorburg;2003;;
5185;Totaal verdachten van misdrijven;Voorburg;2004;;
5186;Totaal verdachten van misdrijven;Voorburg;2005;;
5187;Totaal verdachten van misdrijven;Voorburg;2006;;
5188;Totaal verdachten van misdrijven;Voorburg;2007;;
5189;Totaal verdachten van misdrijven;Voorburg;2008;;
5190;Totaal verdachten van misdrijven;Voorhout;1999;70.0;6.0
5191;Totaal verdachten van misdrijven;Voorhout;2000;60.0;5.0
5192;Totaal verdachten van misdrijven;Voorhout;2001;90.0;8.0
5193;Totaal verdachten van misdrijven;Voorhout;2002;80.0;7.0
5194;Totaal verdachten van misdrijven;Voorhout;2003;110.0;9.0
5195;Totaal verdachten van misdrijven;Voorhout;2004;100.0;8.0
5196;Totaal verdachten van misdrijven;Voorhout;2005;100.0;9.0
5197;Totaal verdachten van misdrijven;Voorhout;2006;;
5198;Totaal verdachten van misdrijven;Voorhout;2007;;
5199;Totaal verdachten van misdrijven;Voorhout;2008;;
5200;Totaal verdachten van misdrijven;Voorschoten;1999;180.0;10.0
5201;Totaal verdachten van misdrijven;Voorschoten;2000;170.0;9.0
5202;Totaal verdachten van misdrijven;Voorschoten;2001;170.0;9.0
5203;Totaal verdachten van misdrijven;Voorschoten;2002;190.0;10.0
5204;Totaal verdachten van misdrijven;Voorschoten;2003;200.0;10.0
5205;Totaal verdachten van misdrijven;Voorschoten;2004;280.0;14.0
5206;Totaal verdachten van misdrijven;Voorschoten;2005;240.0;12.0
5207;Totaal verdachten van misdrijven;Voorschoten;2006;230.0;12.0
5208;Totaal verdachten van misdrijven;Voorschoten;2007;270.0;14.0
5209;Totaal verdachten van misdrijven;Voorschoten;2008;270.0;13.0
5210;Totaal verdachten van misdrijven;Voorst;1999;120.0;6.0
5211;Totaal verdachten van misdrijven;Voorst;2000;100.0;5.0
5212;Totaal verdachten van misdrijven;Voorst;2001;130.0;7.0
5213;Totaal verdachten van misdrijven;Voorst;2002;140.0;7.0
5214;Totaal verdachten van misdrijven;Voorst;2003;170.0;8.0
5215;Totaal verdachten van misdrijven;Voorst;2004;180.0;9.0
5216;Totaal verdachten van misdrijven;Voorst;2005;210.0;10.0
5217;Totaal verdachten van misdrijven;Voorst;2006;220.0;11.0
5218;Totaal verdachten van misdrijven;Voorst;2007;220.0;11.0
5219;Totaal verdachten van misdrijven;Voorst;2008;220.0;10.0
5220;Totaal verdachten van misdrijven;Vorden;1999;20.0;3.0
5221;Totaal verdachten van misdrijven;Vorden;2000;30.0;3.0
5222;Totaal verdachten van misdrijven;Vorden;2001;40.0;6.0
5223;Totaal verdachten van misdrijven;Vorden;2002;30.0;4.0
5224;Totaal verdachten van misdrijven;Vorden;2003;40.0;6.0
5225;Totaal verdachten van misdrijven;Vorden;2004;40.0;6.0
5226;Totaal verdachten van misdrijven;Vorden;2005;;
5227;Totaal verdachten van misdrijven;Vorden;2006;;
5228;Totaal verdachten van misdrijven;Vorden;2007;;
5229;Totaal verdachten van misdrijven;Vorden;2008;;
5230;Totaal verdachten van misdrijven;Vriezenveen;1999;130.0;8.0
5231;Totaal verdachten van misdrijven;Vriezenveen;2000;150.0;9.0
5232;Totaal verdachten van misdrijven;Vriezenveen;2001;240.0;9.0
5233;Totaal verdachten van misdrijven;Vriezenveen;2002;210.0;7.0
5234;Totaal verdachten van misdrijven;Vriezenveen;2003;;
5235;Totaal verdachten van misdrijven;Vriezenveen;2004;;
5236;Totaal verdachten van misdrijven;Vriezenveen;2005;;
5237;Totaal verdachten van misdrijven;Vriezenveen;2006;;
5238;Totaal verdachten van misdrijven;Vriezenveen;2007;;
5239;Totaal verdachten van misdrijven;Vriezenveen;2008;;
5240;Totaal verdachten van misdrijven;Vught;1999;200.0;9.0
5241;Totaal verdachten van misdrijven;Vught;2000;190.0;9.0
5242;Totaal verdachten van misdrijven;Vught;2001;230.0;11.0
5243;Totaal verdachten van misdrijven;Vught;2002;230.0;11.0
5244;Totaal verdachten van misdrijven;Vught;2003;200.0;9.0
5245;Totaal verdachten van misdrijven;Vught;2004;260.0;12.0
5246;Totaal verdachten van misdrijven;Vught;2005;280.0;13.0
5247;Totaal verdachten van misdrijven;Vught;2006;320.0;15.0
5248;Totaal verdachten van misdrijven;Vught;2007;340.0;15.0
5249;Totaal verdachten van misdrijven;Vught;2008;350.0;16.0
5250;Totaal verdachten van misdrijven;Waalre;1999;60.0;4.0
5251;Totaal verdachten van misdrijven;Waalre;2000;70.0;5.0
5252;Totaal verdachten van misdrijven;Waalre;2001;80.0;5.0
5253;Totaal verdachten van misdrijven;Waalre;2002;80.0;6.0
5254;Totaal verdachten van misdrijven;Waalre;2003;80.0;6.0
5255;Totaal verdachten van misdrijven;Waalre;2004;100.0;7.0
5256;Totaal verdachten van misdrijven;Waalre;2005;80.0;6.0
5257;Totaal verdachten van misdrijven;Waalre;2006;90.0;7.0
5258;Totaal verdachten van misdrijven;Waalre;2007;110.0;8.0
5259;Totaal verdachten van misdrijven;Waalre;2008;100.0;7.0
5260;Totaal verdachten van misdrijven;Waalwijk;1999;310.0;8.0
5261;Totaal verdachten van misdrijven;Waalwijk;2000;310.0;8.0
5262;Totaal verdachten van misdrijven;Waalwijk;2001;290.0;8.0
5263;Totaal verdachten van misdrijven;Waalwijk;2002;360.0;9.0
5264;Totaal verdachten van misdrijven;Waalwijk;2003;470.0;12.0
5265;Totaal verdachten van misdrijven;Waalwijk;2004;540.0;14.0
5266;Totaal verdachten van misdrijven;Waalwijk;2005;590.0;15.0
5267;Totaal verdachten van misdrijven;Waalwijk;2006;670.0;17.0
5268;Totaal verdachten van misdrijven;Waalwijk;2007;680.0;17.0
5269;Totaal verdachten van misdrijven;Waalwijk;2008;590.0;15.0
5270;Totaal verdachten van misdrijven;Waddinxveen;1999;180.0;8.0
5271;Totaal verdachten van misdrijven;Waddinxveen;2000;220.0;10.0
5272;Totaal verdachten van misdrijven;Waddinxveen;2001;180.0;8.0
5273;Totaal verdachten van misdrijven;Waddinxveen;2002;220.0;10.0
5274;Totaal verdachten van misdrijven;Waddinxveen;2003;210.0;9.0
5275;Totaal verdachten van misdrijven;Waddinxveen;2004;240.0;11.0
5276;Totaal verdachten van misdrijven;Waddinxveen;2005;270.0;12.0
5277;Totaal verdachten van misdrijven;Waddinxveen;2006;270.0;12.0
5278;Totaal verdachten van misdrijven;Waddinxveen;2007;290.0;13.0
5279;Totaal verdachten van misdrijven;Waddinxveen;2008;230.0;11.0
5280;Totaal verdachten van misdrijven;Wageningen;1999;300.0;10.0
5281;Totaal verdachten van misdrijven;Wageningen;2000;260.0;9.0
5282;Totaal verdachten van misdrijven;Wageningen;2001;370.0;12.0
5283;Totaal verdachten van misdrijven;Wageningen;2002;360.0;12.0
5284;Totaal verdachten van misdrijven;Wageningen;2003;390.0;13.0
5285;Totaal verdachten van misdrijven;Wageningen;2004;320.0;10.0
5286;Totaal verdachten van misdrijven;Wageningen;2005;400.0;13.0
5287;Totaal verdachten van misdrijven;Wageningen;2006;370.0;12.0
5288;Totaal verdachten van misdrijven;Wageningen;2007;320.0;10.0
5289;Totaal verdachten van misdrijven;Wageningen;2008;300.0;9.0
5290;Totaal verdachten van misdrijven;Warmond;1999;40.0;8.0
5291;Totaal verdachten van misdrijven;Warmond;2000;40.0;9.0
5292;Totaal verdachten van misdrijven;Warmond;2001;50.0;12.0
5293;Totaal verdachten van misdrijven;Warmond;2002;60.0;14.0
5294;Totaal verdachten van misdrijven;Warmond;2003;60.0;15.0
5295;Totaal verdachten van misdrijven;Warmond;2004;60.0;15.0
5296;Totaal verdachten van misdrijven;Warmond;2005;50.0;13.0
5297;Totaal verdachten van misdrijven;Warmond;2006;;
5298;Totaal verdachten van misdrijven;Warmond;2007;;
5299;Totaal verdachten van misdrijven;Warmond;2008;;
5300;Totaal verdachten van misdrijven;Warnsveld;1999;60.0;8.0
5301;Totaal verdachten van misdrijven;Warnsveld;2000;50.0;6.0
5302;Totaal verdachten van misdrijven;Warnsveld;2001;50.0;6.0
5303;Totaal verdachten van misdrijven;Warnsveld;2002;60.0;8.0
5304;Totaal verdachten van misdrijven;Warnsveld;2003;70.0;9.0
5305;Totaal verdachten van misdrijven;Warnsveld;2004;60.0;8.0
5306;Totaal verdachten van misdrijven;Warnsveld;2005;;
5307;Totaal verdachten van misdrijven;Warnsveld;2006;;
5308;Totaal verdachten van misdrijven;Warnsveld;2007;;
5309;Totaal verdachten van misdrijven;Warnsveld;2008;;
5310;Totaal verdachten van misdrijven;Wassenaar;1999;170.0;7.0
5311;Totaal verdachten van misdrijven;Wassenaar;2000;150.0;7.0
5312;Totaal verdachten van misdrijven;Wassenaar;2001;180.0;8.0
5313;Totaal verdachten van misdrijven;Wassenaar;2002;210.0;9.0
5314;Totaal verdachten van misdrijven;Wassenaar;2003;190.0;9.0
5315;Totaal verdachten van misdrijven;Wassenaar;2004;260.0;12.0
5316;Totaal verdachten van misdrijven;Wassenaar;2005;300.0;14.0
5317;Totaal verdachten van misdrijven;Wassenaar;2006;320.0;15.0
5318;Totaal verdachten van misdrijven;Wassenaar;2007;380.0;17.0
5319;Totaal verdachten van misdrijven;Wassenaar;2008;360.0;16.0
5320;Totaal verdachten van misdrijven;Wateringen;1999;90.0;7.0
5321;Totaal verdachten van misdrijven;Wateringen;2000;90.0;7.0
5322;Totaal verdachten van misdrijven;Wateringen;2001;100.0;7.0
5323;Totaal verdachten van misdrijven;Wateringen;2002;110.0;8.0
5324;Totaal verdachten van misdrijven;Wateringen;2003;110.0;8.0
5325;Totaal verdachten van misdrijven;Wateringen;2004;;
5326;Totaal verdachten van misdrijven;Wateringen;2005;;
5327;Totaal verdachten van misdrijven;Wateringen;2006;;
5328;Totaal verdachten van misdrijven;Wateringen;2007;;
5329;Totaal verdachten van misdrijven;Wateringen;2008;;
5330;Totaal verdachten van misdrijven;Waterland;1999;120.0;8.0
5331;Totaal verdachten van misdrijven;Waterland;2000;130.0;9.0
5332;Totaal verdachten van misdrijven;Waterland;2001;120.0;8.0
5333;Totaal verdachten van misdrijven;Waterland;2002;120.0;8.0
5334;Totaal verdachten van misdrijven;Waterland;2003;130.0;9.0
5335;Totaal verdachten van misdrijven;Waterland;2004;100.0;7.0
5336;Totaal verdachten van misdrijven;Waterland;2005;120.0;8.0
5337;Totaal verdachten van misdrijven;Waterland;2006;190.0;13.0
5338;Totaal verdachten van misdrijven;Waterland;2007;140.0;10.0
5339;Totaal verdachten van misdrijven;Waterland;2008;100.0;7.0
5340;Totaal verdachten van misdrijven;Weerselo;1999;30.0;4.0
5341;Totaal verdachten van misdrijven;Weerselo;2000;30.0;5.0
5342;Totaal verdachten van misdrijven;Weerselo;2001;;
5343;Totaal verdachten van misdrijven;Weerselo;2002;;
5344;Totaal verdachten van misdrijven;Weerselo;2003;;
5345;Totaal verdachten van misdrijven;Weerselo;2004;;
5346;Totaal verdachten van misdrijven;Weerselo;2005;;
5347;Totaal verdachten van misdrijven;Weerselo;2006;;
5348;Totaal verdachten van misdrijven;Weerselo;2007;;
5349;Totaal verdachten van misdrijven;Weerselo;2008;;
5350;Totaal verdachten van misdrijven;Weert;1999;380.0;9.0
5351;Totaal verdachten van misdrijven;Weert;2000;350.0;8.0
5352;Totaal verdachten van misdrijven;Weert;2001;350.0;8.0
5353;Totaal verdachten van misdrijven;Weert;2002;330.0;8.0
5354;Totaal verdachten van misdrijven;Weert;2003;350.0;8.0
5355;Totaal verdachten van misdrijven;Weert;2004;480.0;11.0
5356;Totaal verdachten van misdrijven;Weert;2005;460.0;11.0
5357;Totaal verdachten van misdrijven;Weert;2006;440.0;10.0
5358;Totaal verdachten van misdrijven;Weert;2007;550.0;13.0
5359;Totaal verdachten van misdrijven;Weert;2008;450.0;11.0
5360;Totaal verdachten van misdrijven;Weesp;1999;160.0;10.0
5361;Totaal verdachten van misdrijven;Weesp;2000;150.0;9.0
5362;Totaal verdachten van misdrijven;Weesp;2001;170.0;11.0
5363;Totaal verdachten van misdrijven;Weesp;2002;180.0;11.0
5364;Totaal verdachten van misdrijven;Weesp;2003;190.0;12.0
5365;Totaal verdachten van misdrijven;Weesp;2004;190.0;12.0
5366;Totaal verdachten van misdrijven;Weesp;2005;190.0;13.0
5367;Totaal verdachten van misdrijven;Weesp;2006;230.0;15.0
5368;Totaal verdachten van misdrijven;Weesp;2007;220.0;15.0
5369;Totaal verdachten van misdrijven;Weesp;2008;200.0;13.0
5370;Totaal verdachten van misdrijven;Wehl;1999;50.0;9.0
5371;Totaal verdachten van misdrijven;Wehl;2000;20.0;4.0
5372;Totaal verdachten van misdrijven;Wehl;2001;30.0;5.0
5373;Totaal verdachten van misdrijven;Wehl;2002;20.0;4.0
5374;Totaal verdachten van misdrijven;Wehl;2003;30.0;5.0
5375;Totaal verdachten van misdrijven;Wehl;2004;30.0;6.0
5376;Totaal verdachten van misdrijven;Wehl;2005;;
5377;Totaal verdachten van misdrijven;Wehl;2006;;
5378;Totaal verdachten van misdrijven;Wehl;2007;;
5379;Totaal verdachten van misdrijven;Wehl;2008;;
5380;Totaal verdachten van misdrijven;Werkendam;1999;140.0;6.0
5381;Totaal verdachten van misdrijven;Werkendam;2000;160.0;7.0
5382;Totaal verdachten van misdrijven;Werkendam;2001;160.0;7.0
5383;Totaal verdachten van misdrijven;Werkendam;2002;180.0;8.0
5384;Totaal verdachten van misdrijven;Werkendam;2003;190.0;8.0
5385;Totaal verdachten van misdrijven;Werkendam;2004;210.0;9.0
5386;Totaal verdachten van misdrijven;Werkendam;2005;200.0;9.0
5387;Totaal verdachten van misdrijven;Werkendam;2006;240.0;11.0
5388;Totaal verdachten van misdrijven;Werkendam;2007;240.0;11.0
5389;Totaal verdachten van misdrijven;Werkendam;2008;230.0;10.0
5390;Totaal verdachten van misdrijven;Wervershoof;1999;40.0;5.0
5391;Totaal verdachten van misdrijven;Wervershoof;2000;40.0;6.0
5392;Totaal verdachten van misdrijven;Wervershoof;2001;40.0;6.0
5393;Totaal verdachten van misdrijven;Wervershoof;2002;60.0;9.0
5394;Totaal verdachten van misdrijven;Wervershoof;2003;50.0;7.0
5395;Totaal verdachten van misdrijven;Wervershoof;2004;70.0;10.0
5396;Totaal verdachten van misdrijven;Wervershoof;2005;80.0;11.0
5397;Totaal verdachten van misdrijven;Wervershoof;2006;70.0;10.0
5398;Totaal verdachten van misdrijven;Wervershoof;2007;50.0;8.0
5399;Totaal verdachten van misdrijven;Wervershoof;2008;80.0;11.0
5400;Totaal verdachten van misdrijven;West Maas en Waal;1999;120.0;8.0
5401;Totaal verdachten van misdrijven;West Maas en Waal;2000;80.0;5.0
5402;Totaal verdachten van misdrijven;West Maas en Waal;2001;100.0;6.0
5403;Totaal verdachten van misdrijven;West Maas en Waal;2002;70.0;5.0
5404;Totaal verdachten van misdrijven;West Maas en Waal;2003;140.0;9.0
5405;Totaal verdachten van misdrijven;West Maas en Waal;2004;120.0;8.0
5406;Totaal verdachten van misdrijven;West Maas en Waal;2005;150.0;10.0
5407;Totaal verdachten van misdrijven;West Maas en Waal;2006;140.0;9.0
5408;Totaal verdachten van misdrijven;West Maas en Waal;2007;170.0;11.0
5409;Totaal verdachten van misdrijven;West Maas en Waal;2008;130.0;8.0
5410;Totaal verdachten van misdrijven;Wester-Koggenland;1999;60.0;6.0
5411;Totaal verdachten van misdrijven;Wester-Koggenland;2000;40.0;3.0
5412;Totaal verdachten van misdrijven;Wester-Koggenland;2001;70.0;6.0
5413;Totaal verdachten van misdrijven;Wester-Koggenland;2002;70.0;6.0
5414;Totaal verdachten van misdrijven;Wester-Koggenland;2003;90.0;8.0
5415;Totaal verdachten van misdrijven;Wester-Koggenland;2004;80.0;7.0
5416;Totaal verdachten van misdrijven;Wester-Koggenland;2005;100.0;8.0
5417;Totaal verdachten van misdrijven;Wester-Koggenland;2006;120.0;10.0
5418;Totaal verdachten van misdrijven;Wester-Koggenland;2007;;
5419;Totaal verdachten van misdrijven;Wester-Koggenland;2008;;
5420;Totaal verdachten van misdrijven;Westerveld;1999;90.0;5.0
5421;Totaal verdachten van misdrijven;Westerveld;2000;50.0;3.0
5422;Totaal verdachten van misdrijven;Westerveld;2001;110.0;7.0
5423;Totaal verdachten van misdrijven;Westerveld;2002;140.0;8.0
5424;Totaal verdachten van misdrijven;Westerveld;2003;130.0;8.0
5425;Totaal verdachten van misdrijven;Westerveld;2004;110.0;7.0
5426;Totaal verdachten van misdrijven;Westerveld;2005;150.0;9.0
5427;Totaal verdachten van misdrijven;Westerveld;2006;170.0;10.0
5428;Totaal verdachten van misdrijven;Westerveld;2007;150.0;9.0
5429;Totaal verdachten van misdrijven;Westerveld;2008;150.0;9.0
5430;Totaal verdachten van misdrijven;Westervoort;1999;150.0;12.0
5431;Totaal verdachten van misdrijven;Westervoort;2000;110.0;8.0
5432;Totaal verdachten van misdrijven;Westervoort;2001;180.0;13.0
5433;Totaal verdachten van misdrijven;Westervoort;2002;200.0;15.0
5434;Totaal verdachten van misdrijven;Westervoort;2003;230.0;16.0
5435;Totaal verdachten van misdrijven;Westervoort;2004;200.0;15.0
5436;Totaal verdachten van misdrijven;Westervoort;2005;220.0;16.0
5437;Totaal verdachten van misdrijven;Westervoort;2006;180.0;13.0
5438;Totaal verdachten van misdrijven;Westervoort;2007;200.0;15.0
5439;Totaal verdachten van misdrijven;Westervoort;2008;190.0;14.0
5440;Totaal verdachten van misdrijven;Westland;1999;;
5441;Totaal verdachten van misdrijven;Westland;2000;;
5442;Totaal verdachten van misdrijven;Westland;2001;;
5443;Totaal verdachten van misdrijven;Westland;2002;;
5444;Totaal verdachten van misdrijven;Westland;2003;;
5445;Totaal verdachten van misdrijven;Westland;2004;900.0;11.0
5446;Totaal verdachten van misdrijven;Westland;2005;1090.0;13.0
5447;Totaal verdachten van misdrijven;Westland;2006;1240.0;15.0
5448;Totaal verdachten van misdrijven;Westland;2007;1370.0;16.0
5449;Totaal verdachten van misdrijven;Westland;2008;1070.0;13.0
5450;Totaal verdachten van misdrijven;Weststellingwerf;1999;160.0;8.0
5451;Totaal verdachten van misdrijven;Weststellingwerf;2000;190.0;9.0
5452;Totaal verdachten van misdrijven;Weststellingwerf;2001;190.0;9.0
5453;Totaal verdachten van misdrijven;Weststellingwerf;2002;220.0;10.0
5454;Totaal verdachten van misdrijven;Weststellingwerf;2003;280.0;13.0
5455;Totaal verdachten van misdrijven;Weststellingwerf;2004;250.0;11.0
5456;Totaal verdachten van misdrijven;Weststellingwerf;2005;210.0;9.0
5457;Totaal verdachten van misdrijven;Weststellingwerf;2006;210.0;9.0
5458;Totaal verdachten van misdrijven;Weststellingwerf;2007;230.0;10.0
5459;Totaal verdachten van misdrijven;Weststellingwerf;2008;270.0;12.0
5460;Totaal verdachten van misdrijven;Westvoorne;1999;70.0;6.0
5461;Totaal verdachten van misdrijven;Westvoorne;2000;80.0;7.0
5462;Totaal verdachten van misdrijven;Westvoorne;2001;70.0;5.0
5463;Totaal verdachten van misdrijven;Westvoorne;2002;110.0;9.0
5464;Totaal verdachten van misdrijven;Westvoorne;2003;140.0;12.0
5465;Totaal verdachten van misdrijven;Westvoorne;2004;150.0;12.0
5466;Totaal verdachten van misdrijven;Westvoorne;2005;170.0;14.0
5467;Totaal verdachten van misdrijven;Westvoorne;2006;170.0;13.0
5468;Totaal verdachten van misdrijven;Westvoorne;2007;160.0;13.0
5469;Totaal verdachten van misdrijven;Westvoorne;2008;140.0;12.0
5470;Totaal verdachten van misdrijven;Wierden;1999;150.0;8.0
5471;Totaal verdachten van misdrijven;Wierden;2000;140.0;7.0
5472;Totaal verdachten van misdrijven;Wierden;2001;110.0;6.0
5473;Totaal verdachten van misdrijven;Wierden;2002;140.0;7.0
5474;Totaal verdachten van misdrijven;Wierden;2003;140.0;7.0
5475;Totaal verdachten van misdrijven;Wierden;2004;140.0;7.0
5476;Totaal verdachten van misdrijven;Wierden;2005;160.0;8.0
5477;Totaal verdachten van misdrijven;Wierden;2006;140.0;7.0
5478;Totaal verdachten van misdrijven;Wierden;2007;140.0;7.0
5479;Totaal verdachten van misdrijven;Wierden;2008;120.0;6.0
5480;Totaal verdachten van misdrijven;Wieringen;1999;60.0;9.0
5481;Totaal verdachten van misdrijven;Wieringen;2000;40.0;6.0
5482;Totaal verdachten van misdrijven;Wieringen;2001;40.0;5.0
5483;Totaal verdachten van misdrijven;Wieringen;2002;60.0;8.0
5484;Totaal verdachten van misdrijven;Wieringen;2003;70.0;9.0
5485;Totaal verdachten van misdrijven;Wieringen;2004;90.0;12.0
5486;Totaal verdachten van misdrijven;Wieringen;2005;90.0;12.0
5487;Totaal verdachten van misdrijven;Wieringen;2006;80.0;10.0
5488;Totaal verdachten van misdrijven;Wieringen;2007;70.0;9.0
5489;Totaal verdachten van misdrijven;Wieringen;2008;80.0;10.0
5490;Totaal verdachten van misdrijven;Wieringermeer;1999;100.0;10.0
5491;Totaal verdachten van misdrijven;Wieringermeer;2000;70.0;7.0
5492;Totaal verdachten van misdrijven;Wieringermeer;2001;50.0;5.0
5493;Totaal verdachten van misdrijven;Wieringermeer;2002;110.0;11.0
5494;Totaal verdachten van misdrijven;Wieringermeer;2003;100.0;10.0
5495;Totaal verdachten van misdrijven;Wieringermeer;2004;110.0;10.0
5496;Totaal verdachten van misdrijven;Wieringermeer;2005;120.0;12.0
5497;Totaal verdachten van misdrijven;Wieringermeer;2006;120.0;12.0
5498;Totaal verdachten van misdrijven;Wieringermeer;2007;110.0;10.0
5499;Totaal verdachten van misdrijven;Wieringermeer;2008;110.0;10.0
5500;Totaal verdachten van misdrijven;Wijchen;1999;220.0;7.0
5501;Totaal verdachten van misdrijven;Wijchen;2000;220.0;7.0
5502;Totaal verdachten van misdrijven;Wijchen;2001;300.0;9.0
5503;Totaal verdachten van misdrijven;Wijchen;2002;320.0;10.0
5504;Totaal verdachten van misdrijven;Wijchen;2003;380.0;11.0
5505;Totaal verdachten van misdrijven;Wijchen;2004;410.0;12.0
5506;Totaal verdachten van misdrijven;Wijchen;2005;390.0;12.0
5507;Totaal verdachten van misdrijven;Wijchen;2006;390.0;12.0
5508;Totaal verdachten van misdrijven;Wijchen;2007;350.0;11.0
5509;Totaal verdachten van misdrijven;Wijchen;2008;310.0;9.0
5510;Totaal verdachten van misdrijven;Wijdemeren;1999;;
5511;Totaal verdachten van misdrijven;Wijdemeren;2000;;
5512;Totaal verdachten van misdrijven;Wijdemeren;2001;;
