ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalOpnamen_1;Dagopnamen_2;KlinischeOpnamen_3;VerpleegdagenPer10000Inwoners_4;GemVerpleegduurPerKlinischeOpname_5;GemiddeldeBevolking_6
1644;Totaal mannen en vrouwen;1 tot 5 jaar;Noord Brabant (PV);1993;1461.4;870.0;591.4;3559.2;6.0;115082
1645;Totaal mannen en vrouwen;1 tot 5 jaar;Noord Brabant (PV);1994;1444.6;879.6;565.1;3179.0;5.6;116751
1646;Totaal mannen en vrouwen;1 tot 5 jaar;Noord Brabant (PV);1995;1461.0;914.4;546.6;3039.9;5.6;117295
1647;Totaal mannen en vrouwen;1 tot 5 jaar;Noord Brabant (PV);1996;1444.5;902.0;542.5;2917.2;5.4;116886
1648;Totaal mannen en vrouwen;1 tot 5 jaar;Noord Brabant (PV);1997;1379.9;870.0;509.9;2592.2;5.1;115981
1649;Totaal mannen en vrouwen;1 tot 5 jaar;Noord Brabant (PV);1998;1385.4;890.0;495.4;2448.7;4.9;115629
1650;Totaal mannen en vrouwen;1 tot 5 jaar;Noord Brabant (PV);1999;1287.6;825.2;462.4;2279.7;4.9;116015
1651;Totaal mannen en vrouwen;1 tot 5 jaar;Noord Brabant (PV);2000;1258.6;844.0;414.5;2017.6;4.9;116973
1652;Totaal mannen en vrouwen;1 tot 5 jaar;Noord Brabant (PV);2001;1295.7;889.2;406.6;1842.3;4.5;118681
1653;Totaal mannen en vrouwen;1 tot 5 jaar;Noord Brabant (PV);2002;1356.4;969.8;386.5;1717.3;4.4;119886
1654;Totaal mannen en vrouwen;1 tot 5 jaar;Noord Brabant (PV);2003;1435.9;1039.6;396.3;1829.7;4.6;119702
1655;Totaal mannen en vrouwen;1 tot 5 jaar;Noord Brabant (PV);2004;1437.6;1017.9;419.7;1788.6;4.3;118720
1656;Totaal mannen en vrouwen;1 tot 5 jaar;Noord Brabant (PV);2005;1443.7;1017.1;426.6;1717.2;4.0;116484
1657;Totaal mannen en vrouwen;1 tot 5 jaar;Noord Brabant (PV);2006;1545.7;1078.4;467.3;1813.1;3.9;113283
1658;Totaal mannen en vrouwen;1 tot 5 jaar;Noord Brabant (PV);2007;1596.7;1114.5;482.2;1805.8;3.7;110175
1659;Totaal mannen en vrouwen;1 tot 5 jaar;Noord Brabant (PV);2008;1609.9;1108.9;501.0;1895.9;3.8;107116
1660;Totaal mannen en vrouwen;1 tot 5 jaar;Noord Brabant (PV);2009;1709.4;1200.9;508.5;1876.6;3.7;104980
1661;Totaal mannen en vrouwen;1 tot 5 jaar;Noord Brabant (PV);2010;1720.2;1212.7;507.5;1859.2;3.7;104180
1662;Totaal mannen en vrouwen;1 tot 5 jaar;Noord Brabant (PV);2011;1768.5;1231.4;537.1;1844.4;3.4;103838
1663;Totaal mannen en vrouwen;1 tot 5 jaar;Noord Brabant (PV);2012;1685.1;1207.2;477.9;1677.5;3.5;103515
1664;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);1981;;;1107.5;9330.0;8.4;49020
1665;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);1982;;;1069.8;8254.8;7.7;49173
1666;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);1983;;;1028.4;7919.7;7.7;49179
1667;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);1984;;;800.6;6515.1;8.1;48664
1668;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);1985;;;763.2;6428.3;8.4;48150
1669;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);1986;;;764.4;6616.7;8.7;48064
1670;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);1987;;;650.7;5324.1;8.2;48620
1671;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);1988;;;645.4;5172.0;8.0;49787
1672;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);1989;;;647.9;5013.4;7.7;50951
1673;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);1990;;;638.8;4792.5;7.5;51692
1674;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);1991;;;617.9;4434.6;7.2;52526
1675;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);1992;;;605.5;4264.2;7.0;53292
1676;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);1993;1770.3;1178.4;591.9;3862.3;6.5;53642
1677;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);1994;1656.6;1082.2;574.4;3673.3;6.4;53816
1678;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);1995;1667.8;1107.8;559.9;3278.9;5.9;53383
1679;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);1996;1672.4;1143.8;528.6;2851.8;5.4;52405
1680;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);1997;1536.5;1034.9;501.7;2678.9;5.3;51386
1681;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);1998;1489.5;996.2;493.2;2653.3;5.4;50421
1682;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);1999;1376.8;927.5;449.3;2223.0;4.9;49855
1683;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);2000;1350.7;924.0;426.7;1990.7;4.7;49642
1684;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);2001;1333.7;940.2;393.5;1806.7;4.6;49606
1685;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);2002;1396.0;955.3;440.7;1963.7;4.5;49651
1686;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);2003;1479.6;1008.8;470.8;2007.8;4.3;49110
1687;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);2004;1458.8;1000.3;458.5;1891.5;4.1;48026
1688;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);2005;1486.0;991.3;494.8;1896.7;3.8;46587
1689;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);2006;1628.6;1063.4;565.2;2426.3;4.3;44726
1690;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);2007;1596.6;975.1;621.5;2520.1;4.1;42848
1691;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);2008;1655.6;1031.6;624.0;2240.3;3.6;41120
1692;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);2009;1775.3;1149.6;625.7;2212.7;3.5;39684
1693;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);2010;1783.4;1202.1;581.3;2049.5;3.5;39000
1694;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);2011;1827.0;1203.6;623.3;2087.7;3.3;38808
1695;Totaal mannen en vrouwen;1 tot 5 jaar;Limburg (PV);2012;1780.1;1153.4;626.7;2082.0;3.3;38554
1696;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);1981;;;875.4;6567.0;7.5;79975
1697;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);1982;;;843.1;6638.6;7.9;80160
1698;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);1983;;;795.1;6132.6;7.7;80070
1699;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);1984;;;714.3;5731.6;8.0;79448
1700;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);1985;;;688.6;5237.9;7.6;78261
1701;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);1986;;;696.9;5390.7;7.7;77142
1702;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);1987;;;607.7;4485.9;7.4;76927
1703;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);1988;;;617.8;4491.2;7.3;77233
1704;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);1989;;;597.4;4320.2;7.2;77396
1705;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);1990;;;588.9;4183.9;7.1;77171
1706;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);1991;;;545.3;4262.8;7.8;76980
1707;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);1992;;;523.0;3733.1;7.1;77171
1708;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);1993;1525.0;988.7;536.3;3748.0;7.0;77725
1709;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);1994;1402.6;910.8;491.7;3097.6;6.3;78357
1710;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);1995;1367.4;884.9;482.5;3205.5;6.6;78446
1711;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);1996;1524.8;1020.4;504.4;2955.5;5.9;78058
1712;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);1997;1326.2;861.9;464.3;2771.0;6.0;77951
1713;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);1998;1499.8;1030.5;469.3;2560.2;5.5;78110
1714;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);1999;1398.5;937.0;461.5;2334.6;5.1;78634
1715;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);2000;1357.8;920.5;437.3;2148.5;4.9;79880
1716;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);2001;1468.4;990.3;478.1;2353.0;4.9;81601
1717;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);2002;1445.2;994.7;450.5;2187.9;4.9;83063
1718;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);2003;1506.5;1046.4;460.2;2151.5;4.7;83557
1719;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);2004;1479.4;1030.7;448.6;1953.8;4.4;83028
1720;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);2005;1526.8;1005.3;521.5;2250.2;4.3;81611
1721;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);2006;1574.5;1040.9;533.6;2107.6;3.9;79555
1722;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);2007;1588.4;1062.8;525.6;2029.3;3.9;77363
1723;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);2008;1601.0;1032.0;569.0;2229.0;3.9;75182
1724;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);2009;1531.5;1015.9;515.6;1931.7;3.7;73465
1725;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);2010;1679.3;1095.9;583.5;2225.2;3.8;72637
1726;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);2011;1731.6;1135.9;595.7;2285.6;3.8;72033
1727;Totaal mannen en vrouwen;1 tot 5 jaar;Noord-Nederland (LD);2012;1684.5;1123.3;561.2;2029.6;3.6;71280
1728;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);1981;;;1032.1;7281.2;7.1;152444
1729;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);1982;;;1012.1;7219.4;7.1;153168
1730;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);1983;;;979.0;6643.0;6.8;152877
1731;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);1984;;;873.5;5934.0;6.8;152036
1732;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);1985;;;791.1;5379.7;6.8;150707
1733;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);1986;;;755.6;5021.2;6.6;150030
1734;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);1987;;;663.7;4239.4;6.4;151494
1735;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);1988;;;656.2;4062.7;6.2;154397
1736;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);1989;;;645.2;4112.4;6.4;157564
1737;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);1990;;;597.8;3622.7;6.1;160166
1738;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);1991;;;572.4;3368.7;5.9;162532
1739;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);1992;;;528.8;3122.1;5.9;164935
1740;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);1993;1614.3;1084.0;530.3;3060.3;5.8;167204
1741;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);1994;1614.3;1105.2;509.1;2917.5;5.7;169201
1742;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);1995;1633.6;1140.0;493.6;2729.3;5.5;170247
1743;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);1996;1615.4;1146.9;468.4;2504.4;5.3;169888
1744;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);1997;1489.9;1041.4;448.4;2379.2;5.3;169172
1745;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);1998;1584.3;1118.7;465.6;2412.6;5.2;169201
1746;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);1999;1469.9;1033.2;436.7;2129.2;4.9;170195
1747;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);2000;1402.2;991.8;410.4;1848.8;4.5;172879
1748;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);2001;1430.7;1014.9;415.8;1799.3;4.3;177219
1749;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);2002;1438.3;1028.0;410.3;1889.2;4.6;181281
1750;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);2003;1542.1;1109.9;432.3;1845.3;4.3;183290
1751;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);2004;1526.3;1087.5;438.7;1841.0;4.2;183803
1752;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);2005;1571.5;1100.5;471.0;1946.8;4.1;182112
1753;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);2006;1649.8;1143.0;506.8;1999.5;3.9;178273
1754;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);2007;1614.6;1136.5;478.1;1783.9;3.7;174202
1755;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);2008;1585.8;1066.8;519.0;1863.0;3.6;169610
1756;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);2009;1664.0;1149.7;514.3;1819.4;3.5;165828
1757;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);2010;1686.4;1172.5;514.0;1811.0;3.5;163878
1758;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);2011;1706.9;1157.7;549.3;1819.6;3.3;162360
1759;Totaal mannen en vrouwen;1 tot 5 jaar;Oost-Nederland (LD);2012;1610.6;1091.2;519.4;1736.0;3.3;160753
1760;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);1981;;;1110.1;7265.5;6.5;319712
1761;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);1982;;;1113.1;7170.7;6.4;321839
1762;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);1983;;;1076.1;6566.4;6.1;321585
1763;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);1984;;;917.0;5859.3;6.4;319551
1764;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);1985;;;839.3;5305.9;6.3;318436
1765;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);1986;;;847.1;5093.1;6.0;319082
1766;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);1987;;;717.8;4425.5;6.2;323791
1767;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);1988;;;679.4;4261.8;6.3;331897
1768;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);1989;;;632.4;3827.3;6.1;339670
1769;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);1990;;;558.3;3471.0;6.2;346471
1770;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);1991;;;538.2;3342.2;6.2;353946
1771;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);1992;;;530.9;3292.9;6.2;361664
1772;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);1993;1571.5;1045.5;526.1;3133.6;6.0;367823
1773;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);1994;1639.1;1131.6;507.5;2927.9;5.8;371692
1774;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);1995;1665.2;1162.9;502.3;2889.1;5.8;372110
1775;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);1996;1665.6;1185.8;479.8;2735.7;5.7;369122
1776;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);1997;1573.7;1116.2;457.4;2479.1;5.4;365313
1777;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);1998;1595.4;1146.2;449.2;2364.9;5.3;363393
1778;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);1999;1468.8;1042.5;426.3;2188.7;5.1;364397
1779;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);2000;1434.7;1031.9;402.8;1899.9;4.7;368492
1780;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);2001;1431.6;1042.2;389.4;1815.9;4.7;375180
1781;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);2002;1417.4;1036.0;381.4;1763.1;4.6;381526
1782;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);2003;1487.9;1083.7;404.2;1785.8;4.4;384673
1783;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);2004;1428.6;1035.0;393.6;1699.5;4.3;385074
1784;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);2005;1417.8;991.2;426.7;1779.0;4.2;382129
1785;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);2006;1512.3;1051.6;460.8;1906.1;4.1;375882
1786;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);2007;1510.7;1035.1;475.6;1833.1;3.9;369123
1787;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);2008;1509.8;1027.1;482.7;1810.2;3.7;363030
1788;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);2009;1569.1;1069.9;499.2;1807.8;3.6;359766
1789;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);2010;1546.0;1057.4;488.6;1779.6;3.6;360004
1790;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);2011;1544.3;1029.1;515.2;1742.5;3.4;362054
1791;Totaal mannen en vrouwen;1 tot 5 jaar;West-Nederland (LD);2012;1439.1;952.9;486.3;1665.4;3.4;363748
1792;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);1981;;;1175.0;8591.8;7.3;156471
1793;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);1982;;;1167.6;8272.9;7.1;156223
1794;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);1983;;;1084.4;7597.4;7.0;154992
1795;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);1984;;;899.4;6577.7;7.3;152428
1796;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);1985;;;809.5;6085.7;7.5;150307
1797;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);1986;;;783.6;5958.8;7.6;149746
1798;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);1987;;;714.7;5127.6;7.2;151418
1799;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);1988;;;684.8;4838.1;7.1;155139
1800;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);1989;;;691.5;4779.2;6.9;158686
1801;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);1990;;;662.7;4415.9;6.7;161060
1802;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);1991;;;614.1;3985.0;6.5;163741
1803;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);1992;;;590.3;3762.4;6.4;166415
1804;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);1993;1559.6;968.0;591.6;3655.5;6.2;168724
1805;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);1994;1511.5;943.5;568.0;3334.9;5.9;170567
1806;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);1995;1525.7;974.9;550.7;3114.6;5.7;170678
1807;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);1996;1515.0;976.8;538.2;2897.0;5.4;169291
1808;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);1997;1428.0;920.6;507.4;2618.8;5.2;167367
1809;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);1998;1417.0;922.3;494.7;2510.8;5.1;166050
1810;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);1999;1314.4;855.9;458.5;2262.7;4.9;165870
1811;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);2000;1286.0;867.9;418.1;2009.5;4.8;166615
1812;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);2001;1306.9;904.2;402.7;1831.8;4.5;168286
1813;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);2002;1368.0;965.6;402.4;1789.5;4.4;169536
1814;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);2003;1448.6;1030.6;418.0;1881.5;4.5;168812
1815;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);2004;1443.7;1012.8;430.9;1818.2;4.2;166745
1816;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);2005;1455.8;1009.7;446.1;1768.5;4.0;163071
1817;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);2006;1569.2;1074.1;495.0;1986.7;4.0;158009
1818;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);2007;1596.7;1075.5;521.2;2005.8;3.8;153023
1819;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);2008;1622.6;1087.5;535.2;1991.4;3.7;148236
1820;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);2009;1727.5;1186.8;540.6;1968.8;3.6;144664
1821;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);2010;1737.4;1209.8;527.6;1911.0;3.6;143179
1822;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);2011;1784.4;1223.9;560.6;1910.6;3.4;142645
1823;Totaal mannen en vrouwen;1 tot 5 jaar;Zuid-Nederland (LD);2012;1710.9;1192.6;518.3;1787.3;3.4;142069
1824;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;1981;;;614.6;4362.4;7.1;996836
1825;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;1982;;;623.8;4259.8;6.8;949277
1826;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;1983;;;601.2;4072.8;6.8;915670
1827;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;1984;;;501.4;3487.4;7.0;896341
1828;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;1985;;;454.8;3135.1;6.9;889462
1829;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;1986;;;433.5;2836.6;6.5;890851
1830;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;1987;;;396.1;2713.8;6.9;891008
1831;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;1988;;;360.9;2482.4;6.9;887821
1832;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;1989;;;340.2;2230.5;6.6;886297
1833;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;1990;;;313.3;2033.4;6.5;887306
1834;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;1991;;;294.0;1918.2;6.5;891776
1835;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;1992;;;291.9;1955.9;6.7;904531
1836;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;1993;886.9;608.7;278.2;1819.5;6.5;921716
1837;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;1994;874.4;609.7;264.6;1680.1;6.3;937997
1838;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;1995;918.5;662.1;256.5;1544.2;6.0;954538
1839;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;1996;861.3;617.8;243.6;1442.9;5.9;970504
1840;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;1997;851.0;612.1;238.9;1421.4;6.0;981666
1841;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;1998;860.8;637.1;223.7;1298.7;5.8;990331
1842;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;1999;776.7;562.1;214.6;1105.7;5.2;998111
1843;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2000;755.0;550.0;205.0;1080.2;5.3;998749
1844;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2001;757.6;560.7;196.9;1020.5;5.2;992533
1845;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2002;781.2;586.2;195.0;928.1;4.8;986978
1846;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2003;807.0;606.9;200.1;890.5;4.4;985604
1847;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2004;824.0;617.5;206.5;929.3;4.5;987203
1848;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2005;842.1;628.6;213.6;895.9;4.2;993247
1849;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2006;893.2;672.3;220.9;922.6;4.2;1002287
1850;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2007;873.9;654.4;219.5;869.1;4.0;1008571
1851;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2008;839.6;619.6;220.0;842.4;3.8;1010890
1852;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2009;912.7;687.5;225.2;857.8;3.8;1006942
1853;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2010;920.4;695.3;225.1;826.1;3.7;994239
1854;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2011;926.2;685.9;240.3;852.9;3.5;976961
1855;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2012;904.1;683.2;220.9;804.8;3.6;959339
1856;Totaal mannen en vrouwen;5 tot 10 jaar;4 grote gemeenten;1981;;;596.7;5210.5;8.7;96298
1857;Totaal mannen en vrouwen;5 tot 10 jaar;4 grote gemeenten;1982;;;601.6;4938.9;8.2;90246
1858;Totaal mannen en vrouwen;5 tot 10 jaar;4 grote gemeenten;1983;;;600.2;4887.1;8.1;86580
1859;Totaal mannen en vrouwen;5 tot 10 jaar;4 grote gemeenten;1984;;;534.6;4298.7;8.0;85229
1860;Totaal mannen en vrouwen;5 tot 10 jaar;4 grote gemeenten;1985;;;514.9;4051.9;7.9;85915
