ID;SBI93;Perioden;TotaalAantalBedrijven_1;ZonderWerknemers_2;Met1Tot5Werknemers_3;Met5Tot10Werknemers_4;Met10Tot20Werknemers_5;Met20Tot50Werknemers_6;Met50Tot100Werknemers_7;Met100EnMeerWerknemers_8;Met1WerkzamePersoon_9;Met2WerkzamePersonen_10;Met3Tot5WerkzamePersonen_11;Met5Tot10WerkzamePersonen_12;Met10Tot20WerkzamePersonen_13;Met20Tot50WerkzamePersonen_14;Met50Tot100WerkzamePersonen_15;Met100EnMeerWerkzamePersonen_16
163;0123  Fokken en houden van varkens;1 januari 2002;5530.0;4185.0;1280.0;50.0;15.0;5.0;0.0;0.0;4185.0;0.0;1280.0;50.0;15.0;5.0;0.0;0.0
164;0123  Fokken en houden van varkens;1 januari 2003;4670.0;3370.0;1255.0;30.0;10.0;10.0;0.0;0.0;3370.0;0.0;1255.0;30.0;10.0;10.0;0.0;0.0
165;0123  Fokken en houden van varkens;1 januari 2004;4545.0;3365.0;1120.0;45.0;10.0;5.0;0.0;0.0;3365.0;0.0;1120.0;45.0;10.0;5.0;0.0;0.0
166;0123  Fokken en houden van varkens;1 januari 2005;4675.0;3400.0;1215.0;40.0;10.0;5.0;0.0;0.0;3400.0;0.0;1215.0;40.0;10.0;5.0;0.0;0.0
167;0123  Fokken en houden van varkens;1 januari 2006;4225.0;3075.0;1100.0;35.0;10.0;5.0;0.0;0.0;3075.0;0.0;1100.0;35.0;10.0;5.0;0.0;0.0
168;0124  Fokken en houden van pluimvee;1 januari 1993;2115.0;1765.0;320.0;20.0;5.0;0.0;0.0;0.0;;;;;;;;
169;0124  Fokken en houden van pluimvee;1 januari 1994;2050.0;1710.0;320.0;15.0;5.0;5.0;0.0;0.0;;;;;;;;
170;0124  Fokken en houden van pluimvee;1 januari 1995;2010.0;1710.0;275.0;15.0;5.0;5.0;0.0;0.0;;;;;;;;
171;0124  Fokken en houden van pluimvee;1 januari 1996;1985.0;1660.0;305.0;10.0;5.0;0.0;0.0;0.0;;;;;;;;
172;0124  Fokken en houden van pluimvee;1 januari 1997;1995.0;1590.0;385.0;10.0;10.0;0.0;0.0;0.0;;;;;;;;
173;0124  Fokken en houden van pluimvee;1 januari 1998;1955.0;1565.0;365.0;15.0;10.0;0.0;0.0;0.0;;;;;;;;
174;0124  Fokken en houden van pluimvee;1 januari 1999;1950.0;1565.0;355.0;15.0;5.0;0.0;0.0;0.0;1565.0;0.0;355.0;15.0;5.0;0.0;0.0;0.0
175;0124  Fokken en houden van pluimvee;1 januari 2000;1830.0;1415.0;390.0;15.0;10.0;0.0;0.0;0.0;1415.0;0.0;390.0;15.0;10.0;0.0;0.0;0.0
176;0124  Fokken en houden van pluimvee;1 januari 2001;1700.0;1295.0;380.0;20.0;5.0;5.0;0.0;0.0;1295.0;0.0;380.0;20.0;5.0;5.0;0.0;0.0
177;0124  Fokken en houden van pluimvee;1 januari 2002;1665.0;1275.0;370.0;15.0;5.0;5.0;0.0;0.0;1275.0;0.0;370.0;15.0;5.0;5.0;0.0;0.0
178;0124  Fokken en houden van pluimvee;1 januari 2003;1245.0;925.0;295.0;10.0;10.0;5.0;0.0;0.0;925.0;0.0;295.0;10.0;10.0;5.0;0.0;0.0
179;0124  Fokken en houden van pluimvee;1 januari 2004;1355.0;1060.0;280.0;10.0;5.0;0.0;0.0;0.0;1060.0;0.0;280.0;10.0;5.0;0.0;0.0;0.0
180;0124  Fokken en houden van pluimvee;1 januari 2005;1410.0;1090.0;305.0;5.0;5.0;5.0;0.0;0.0;1090.0;0.0;305.0;5.0;5.0;5.0;0.0;0.0
181;0124  Fokken en houden van pluimvee;1 januari 2006;1335.0;1030.0;290.0;5.0;5.0;5.0;0.0;0.0;1030.0;0.0;290.0;5.0;5.0;5.0;0.0;0.0
182;0125  Fokken en houden v overige dieren;1 januari 1993;265.0;220.0;40.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
183;0125  Fokken en houden v overige dieren;1 januari 1994;320.0;255.0;50.0;5.0;0.0;0.0;0.0;0.0;;;;;;;;
184;0125  Fokken en houden v overige dieren;1 januari 1995;335.0;260.0;65.0;5.0;0.0;0.0;0.0;0.0;;;;;;;;
185;0125  Fokken en houden v overige dieren;1 januari 1996;350.0;260.0;80.0;5.0;0.0;0.0;0.0;0.0;;;;;;;;
186;0125  Fokken en houden v overige dieren;1 januari 1997;385.0;275.0;100.0;5.0;0.0;0.0;0.0;0.0;;;;;;;;
187;0125  Fokken en houden v overige dieren;1 januari 1998;430.0;310.0;110.0;5.0;0.0;0.0;0.0;0.0;;;;;;;;
188;0125  Fokken en houden v overige dieren;1 januari 1999;465.0;335.0;120.0;5.0;5.0;0.0;0.0;0.0;335.0;95.0;25.0;5.0;5.0;0.0;0.0;0.0
189;0125  Fokken en houden v overige dieren;1 januari 2000;485.0;340.0;130.0;5.0;5.0;0.0;0.0;0.0;275.0;140.0;50.0;10.0;5.0;0.0;0.0;0.0
190;0125  Fokken en houden v overige dieren;1 januari 2001;490.0;325.0;145.0;10.0;0.0;5.0;0.0;0.0;260.0;150.0;60.0;15.0;5.0;5.0;0.0;0.0
191;0125  Fokken en houden v overige dieren;1 januari 2002;520.0;360.0;145.0;10.0;0.0;5.0;0.0;0.0;285.0;150.0;65.0;15.0;0.0;5.0;0.0;0.0
192;0125  Fokken en houden v overige dieren;1 januari 2003;540.0;380.0;145.0;10.0;0.0;5.0;0.0;0.0;305.0;145.0;70.0;10.0;0.0;5.0;0.0;0.0
193;0125  Fokken en houden v overige dieren;1 januari 2004;555.0;390.0;155.0;5.0;0.0;0.0;0.0;0.0;325.0;140.0;70.0;15.0;0.0;0.0;0.0;0.0
194;0125  Fokken en houden v overige dieren;1 januari 2005;580.0;400.0;160.0;10.0;5.0;0.0;0.0;0.0;335.0;145.0;75.0;15.0;5.0;0.0;0.0;0.0
195;0125  Fokken en houden v overige dieren;1 januari 2006;615.0;435.0;165.0;10.0;5.0;0.0;0.0;0.0;360.0;155.0;75.0;15.0;5.0;0.0;0.0;0.0
196;013   Gemengde landbouwbedrijven;1 januari 1993;5100.0;4755.0;340.0;5.0;0.0;0.0;0.0;0.0;;;;;;;;
197;013   Gemengde landbouwbedrijven;1 januari 1994;5060.0;4720.0;335.0;10.0;0.0;0.0;0.0;0.0;;;;;;;;
198;013   Gemengde landbouwbedrijven;1 januari 1995;4830.0;4530.0;285.0;5.0;5.0;0.0;0.0;0.0;;;;;;;;
199;013   Gemengde landbouwbedrijven;1 januari 1996;4925.0;4595.0;320.0;5.0;5.0;0.0;0.0;0.0;;;;;;;;
200;013   Gemengde landbouwbedrijven;1 januari 1997;4875.0;4335.0;530.0;10.0;0.0;0.0;0.0;0.0;;;;;;;;
201;013   Gemengde landbouwbedrijven;1 januari 1998;4855.0;4380.0;450.0;15.0;5.0;5.0;0.0;0.0;;;;;;;;
202;013   Gemengde landbouwbedrijven;1 januari 1999;4715.0;4240.0;460.0;10.0;5.0;0.0;0.0;0.0;4240.0;0.0;460.0;10.0;5.0;0.0;0.0;0.0
203;013   Gemengde landbouwbedrijven;1 januari 2000;4645.0;4150.0;480.0;10.0;5.0;0.0;0.0;0.0;4150.0;0.0;480.0;10.0;5.0;0.0;0.0;0.0
204;013   Gemengde landbouwbedrijven;1 januari 2001;4215.0;3745.0;450.0;15.0;5.0;0.0;0.0;0.0;3745.0;0.0;450.0;15.0;5.0;0.0;0.0;0.0
205;013   Gemengde landbouwbedrijven;1 januari 2002;4245.0;3755.0;460.0;15.0;5.0;0.0;0.0;0.0;3755.0;0.0;460.0;15.0;5.0;0.0;0.0;0.0
206;013   Gemengde landbouwbedrijven;1 januari 2003;4155.0;3680.0;455.0;10.0;5.0;0.0;0.0;0.0;3680.0;0.0;455.0;10.0;5.0;0.0;0.0;0.0
207;013   Gemengde landbouwbedrijven;1 januari 2004;4115.0;3725.0;375.0;10.0;5.0;0.0;0.0;0.0;3725.0;0.0;375.0;10.0;5.0;0.0;0.0;0.0
208;013   Gemengde landbouwbedrijven;1 januari 2005;4030.0;3600.0;410.0;15.0;5.0;0.0;0.0;0.0;3600.0;0.0;410.0;15.0;5.0;0.0;0.0;0.0
209;013   Gemengde landbouwbedrijven;1 januari 2006;3920.0;3505.0;400.0;15.0;5.0;0.0;0.0;0.0;3505.0;0.0;400.0;15.0;5.0;0.0;0.0;0.0
210;0130  Gemengde landbouwbedrijven;1 januari 1993;5100.0;4755.0;340.0;5.0;0.0;0.0;0.0;0.0;;;;;;;;
211;0130  Gemengde landbouwbedrijven;1 januari 1994;5060.0;4720.0;335.0;10.0;0.0;0.0;0.0;0.0;;;;;;;;
212;0130  Gemengde landbouwbedrijven;1 januari 1995;4830.0;4530.0;285.0;5.0;5.0;0.0;0.0;0.0;;;;;;;;
213;0130  Gemengde landbouwbedrijven;1 januari 1996;4925.0;4595.0;320.0;5.0;5.0;0.0;0.0;0.0;;;;;;;;
214;0130  Gemengde landbouwbedrijven;1 januari 1997;4875.0;4335.0;530.0;10.0;0.0;0.0;0.0;0.0;;;;;;;;
215;0130  Gemengde landbouwbedrijven;1 januari 1998;4855.0;4380.0;450.0;15.0;5.0;5.0;0.0;0.0;;;;;;;;
216;0130  Gemengde landbouwbedrijven;1 januari 1999;4715.0;4240.0;460.0;10.0;5.0;0.0;0.0;0.0;4240.0;0.0;460.0;10.0;5.0;0.0;0.0;0.0
217;0130  Gemengde landbouwbedrijven;1 januari 2000;4645.0;4150.0;480.0;10.0;5.0;0.0;0.0;0.0;4150.0;0.0;480.0;10.0;5.0;0.0;0.0;0.0
218;0130  Gemengde landbouwbedrijven;1 januari 2001;4215.0;3745.0;450.0;15.0;5.0;0.0;0.0;0.0;3745.0;0.0;450.0;15.0;5.0;0.0;0.0;0.0
219;0130  Gemengde landbouwbedrijven;1 januari 2002;4245.0;3755.0;460.0;15.0;5.0;0.0;0.0;0.0;3755.0;0.0;460.0;15.0;5.0;0.0;0.0;0.0
220;0130  Gemengde landbouwbedrijven;1 januari 2003;4155.0;3680.0;455.0;10.0;5.0;0.0;0.0;0.0;3680.0;0.0;455.0;10.0;5.0;0.0;0.0;0.0
221;0130  Gemengde landbouwbedrijven;1 januari 2004;4115.0;3725.0;375.0;10.0;5.0;0.0;0.0;0.0;3725.0;0.0;375.0;10.0;5.0;0.0;0.0;0.0
222;0130  Gemengde landbouwbedrijven;1 januari 2005;4030.0;3600.0;410.0;15.0;5.0;0.0;0.0;0.0;3600.0;0.0;410.0;15.0;5.0;0.0;0.0;0.0
223;0130  Gemengde landbouwbedrijven;1 januari 2006;3920.0;3505.0;400.0;15.0;5.0;0.0;0.0;0.0;3505.0;0.0;400.0;15.0;5.0;0.0;0.0;0.0
224;014   Dienstverlening t.b.v. de landbouw;1 januari 1993;7980.0;3880.0;2890.0;660.0;335.0;170.0;35.0;10.0;;;;;;;;
225;014   Dienstverlening t.b.v. de landbouw;1 januari 1994;8170.0;3890.0;3060.0;665.0;330.0;175.0;40.0;10.0;;;;;;;;
226;014   Dienstverlening t.b.v. de landbouw;1 januari 1995;8360.0;3840.0;3245.0;685.0;360.0;175.0;35.0;15.0;;;;;;;;
227;014   Dienstverlening t.b.v. de landbouw;1 januari 1996;7835.0;3640.0;3040.0;635.0;310.0;160.0;30.0;15.0;;;;;;;;
228;014   Dienstverlening t.b.v. de landbouw;1 januari 1997;8425.0;4020.0;3225.0;625.0;345.0;165.0;30.0;15.0;;;;;;;;
229;014   Dienstverlening t.b.v. de landbouw;1 januari 1998;8695.0;4360.0;3170.0;605.0;345.0;160.0;40.0;15.0;;;;;;;;
230;014   Dienstverlening t.b.v. de landbouw;1 januari 1999;9475.0;5020.0;3150.0;690.0;385.0;175.0;45.0;10.0;4480.0;1770.0;1445.0;1065.0;485.0;175.0;45.0;10.0
231;014   Dienstverlening t.b.v. de landbouw;1 januari 2000;10370.0;5660.0;3315.0;720.0;410.0;200.0;50.0;15.0;5055.0;1940.0;1505.0;1090.0;515.0;200.0;50.0;15.0
232;014   Dienstverlening t.b.v. de landbouw;1 januari 2001;10535.0;5925.0;3240.0;670.0;445.0;190.0;50.0;20.0;5310.0;1935.0;1445.0;1030.0;555.0;190.0;50.0;20.0
233;014   Dienstverlening t.b.v. de landbouw;1 januari 2002;11455.0;6595.0;3365.0;780.0;440.0;205.0;50.0;25.0;5965.0;1955.0;1565.0;1120.0;570.0;205.0;50.0;25.0
234;014   Dienstverlening t.b.v. de landbouw;1 januari 2003;11940.0;7125.0;3360.0;755.0;420.0;205.0;50.0;25.0;6460.0;1980.0;1565.0;1115.0;545.0;205.0;50.0;25.0
235;014   Dienstverlening t.b.v. de landbouw;1 januari 2004;12185.0;7185.0;3500.0;760.0;455.0;215.0;45.0;20.0;6540.0;2095.0;1575.0;1110.0;585.0;215.0;45.0;20.0
236;014   Dienstverlening t.b.v. de landbouw;1 januari 2005;12800.0;7785.0;3540.0;740.0;450.0;210.0;45.0;25.0;7145.0;2140.0;1570.0;1090.0;575.0;210.0;45.0;25.0
237;014   Dienstverlening t.b.v. de landbouw;1 januari 2006;13615.0;8685.0;3500.0;720.0;460.0;195.0;40.0;20.0;8020.0;2060.0;1630.0;1065.0;585.0;195.0;40.0;20.0
238;01411 Hoveniersbedrijven;1 januari 1993;2705.0;1350.0;1000.0;190.0;90.0;50.0;15.0;5.0;;;;;;;;
239;01411 Hoveniersbedrijven;1 januari 1994;2805.0;1385.0;1075.0;180.0;90.0;50.0;20.0;5.0;;;;;;;;
240;01411 Hoveniersbedrijven;1 januari 1995;3025.0;1455.0;1205.0;190.0;105.0;50.0;15.0;5.0;;;;;;;;
241;01411 Hoveniersbedrijven;1 januari 1996;2920.0;1455.0;1140.0;165.0;95.0;45.0;20.0;0.0;;;;;;;;
242;01411 Hoveniersbedrijven;1 januari 1997;3275.0;1675.0;1250.0;170.0;105.0;50.0;15.0;5.0;;;;;;;;
243;01411 Hoveniersbedrijven;1 januari 1998;3585.0;1835.0;1360.0;190.0;110.0;65.0;20.0;5.0;;;;;;;;
244;01411 Hoveniersbedrijven;1 januari 1999;3755.0;2000.0;1335.0;225.0;110.0;65.0;20.0;5.0;1770.0;830.0;570.0;360.0;135.0;65.0;20.0;5.0
245;01411 Hoveniersbedrijven;1 januari 2000;4035.0;2120.0;1460.0;230.0;130.0;70.0;20.0;5.0;1865.0;935.0;600.0;375.0;160.0;70.0;20.0;5.0
246;01411 Hoveniersbedrijven;1 januari 2001;4415.0;2425.0;1510.0;235.0;150.0;65.0;20.0;5.0;2130.0;1000.0;620.0;385.0;190.0;65.0;20.0;5.0
247;01411 Hoveniersbedrijven;1 januari 2002;4730.0;2620.0;1560.0;295.0;155.0;70.0;20.0;5.0;2340.0;965.0;690.0;430.0;200.0;70.0;20.0;5.0
248;01411 Hoveniersbedrijven;1 januari 2003;5020.0;2880.0;1580.0;300.0;155.0;70.0;20.0;10.0;2600.0;980.0;695.0;440.0;200.0;70.0;20.0;10.0
249;01411 Hoveniersbedrijven;1 januari 2004;5130.0;2840.0;1685.0;315.0;190.0;70.0;25.0;10.0;2570.0;1050.0;690.0;475.0;235.0;70.0;25.0;10.0
250;01411 Hoveniersbedrijven;1 januari 2005;5440.0;3110.0;1730.0;315.0;180.0;70.0;25.0;10.0;2825.0;1110.0;700.0;470.0;230.0;70.0;25.0;10.0
251;01411 Hoveniersbedrijven;1 januari 2006;5840.0;3515.0;1725.0;295.0;195.0;75.0;20.0;10.0;3220.0;1060.0;750.0;455.0;240.0;75.0;20.0;10.0
252;01412 Dienstverlening v akker-, tuinbouw;1 januari 1993;5265.0;2525.0;1885.0;465.0;245.0;120.0;20.0;10.0;;;;;;;;
253;01412 Dienstverlening v akker-, tuinbouw;1 januari 1994;5305.0;2465.0;1970.0;480.0;235.0;125.0;20.0;10.0;;;;;;;;
254;01412 Dienstverlening v akker-, tuinbouw;1 januari 1995;5250.0;2330.0;2025.0;490.0;255.0;125.0;20.0;10.0;;;;;;;;
255;01412 Dienstverlening v akker-, tuinbouw;1 januari 1996;4775.0;2095.0;1875.0;465.0;210.0;110.0;10.0;10.0;;;;;;;;
256;01412 Dienstverlening v akker-, tuinbouw;1 januari 1997;4920.0;2165.0;1940.0;450.0;235.0;105.0;10.0;10.0;;;;;;;;
257;01412 Dienstverlening v akker-, tuinbouw;1 januari 1998;4675.0;2180.0;1745.0;410.0;225.0;90.0;20.0;10.0;;;;;;;;
258;01412 Dienstverlening v akker-, tuinbouw;1 januari 1999;5155.0;2565.0;1740.0;460.0;265.0;100.0;20.0;5.0;2295.0;860.0;845.0;695.0;335.0;100.0;20.0;5.0
259;01412 Dienstverlening v akker-, tuinbouw;1 januari 2000;5645.0;2970.0;1765.0;485.0;270.0;120.0;25.0;10.0;2665.0;915.0;860.0;705.0;345.0;120.0;25.0;10.0
260;01412 Dienstverlening v akker-, tuinbouw;1 januari 2001;5385.0;2885.0;1640.0;430.0;280.0;115.0;25.0;10.0;2615.0;840.0;790.0;635.0;350.0;115.0;25.0;10.0
261;01412 Dienstverlening v akker-, tuinbouw;1 januari 2002;5865.0;3245.0;1700.0;475.0;275.0;125.0;25.0;15.0;2965.0;870.0;830.0;670.0;360.0;125.0;25.0;15.0
262;01412 Dienstverlening v akker-, tuinbouw;1 januari 2003;5955.0;3425.0;1660.0;445.0;255.0;125.0;25.0;15.0;3120.0;860.0;825.0;650.0;335.0;125.0;25.0;15.0
263;01412 Dienstverlening v akker-, tuinbouw;1 januari 2004;6000.0;3465.0;1680.0;430.0;255.0;135.0;20.0;10.0;3170.0;890.0;830.0;605.0;335.0;135.0;20.0;10.0
264;01412 Dienstverlening v akker-, tuinbouw;1 januari 2005;6225.0;3720.0;1675.0;410.0;260.0;130.0;20.0;10.0;3435.0;885.0;820.0;595.0;335.0;130.0;20.0;10.0
265;01412 Dienstverlening v akker-, tuinbouw;1 januari 2006;6505.0;4080.0;1630.0;410.0;250.0;105.0;15.0;10.0;3785.0;850.0;820.0;585.0;330.0;105.0;15.0;10.0
266;0142  Dienstverlening t.b.v. veeteelt;1 januari 1993;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
267;0142  Dienstverlening t.b.v. veeteelt;1 januari 1994;60.0;40.0;15.0;5.0;0.0;0.0;0.0;0.0;;;;;;;;
268;0142  Dienstverlening t.b.v. veeteelt;1 januari 1995;80.0;55.0;15.0;5.0;5.0;0.0;5.0;0.0;;;;;;;;
269;0142  Dienstverlening t.b.v. veeteelt;1 januari 1996;135.0;95.0;25.0;5.0;5.0;0.0;5.0;0.0;;;;;;;;
270;0142  Dienstverlening t.b.v. veeteelt;1 januari 1997;235.0;180.0;35.0;5.0;5.0;5.0;0.0;5.0;;;;;;;;
271;0142  Dienstverlening t.b.v. veeteelt;1 januari 1998;440.0;350.0;65.0;5.0;10.0;5.0;0.0;5.0;;;;;;;;
272;0142  Dienstverlening t.b.v. veeteelt;1 januari 1999;565.0;460.0;75.0;10.0;10.0;10.0;5.0;0.0;410.0;80.0;35.0;10.0;10.0;10.0;5.0;0.0
273;0142  Dienstverlening t.b.v. veeteelt;1 januari 2000;690.0;570.0;90.0;5.0;10.0;5.0;5.0;0.0;525.0;90.0;45.0;10.0;15.0;5.0;5.0;0.0
274;0142  Dienstverlening t.b.v. veeteelt;1 januari 2001;730.0;610.0;90.0;5.0;10.0;10.0;5.0;0.0;565.0;95.0;35.0;10.0;10.0;10.0;5.0;0.0
275;0142  Dienstverlening t.b.v. veeteelt;1 januari 2002;860.0;730.0;100.0;10.0;10.0;10.0;5.0;0.0;660.0;120.0;40.0;15.0;10.0;10.0;5.0;0.0
276;0142  Dienstverlening t.b.v. veeteelt;1 januari 2003;965.0;820.0;115.0;10.0;10.0;5.0;0.0;0.0;740.0;140.0;45.0;20.0;15.0;5.0;0.0;0.0
277;0142  Dienstverlening t.b.v. veeteelt;1 januari 2004;1060.0;885.0;135.0;15.0;10.0;10.0;0.0;0.0;800.0;150.0;50.0;30.0;15.0;10.0;0.0;0.0
278;0142  Dienstverlening t.b.v. veeteelt;1 januari 2005;1130.0;955.0;135.0;20.0;10.0;10.0;0.0;0.0;885.0;145.0;50.0;30.0;15.0;10.0;0.0;0.0
279;0142  Dienstverlening t.b.v. veeteelt;1 januari 2006;1275.0;1090.0;145.0;15.0;10.0;10.0;0.0;0.0;1010.0;145.0;60.0;30.0;15.0;10.0;0.0;0.0
280;015   Jacht;1 januari 1993;60.0;15.0;40.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
281;015   Jacht;1 januari 1994;65.0;15.0;45.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
282;015   Jacht;1 januari 1995;50.0;20.0;30.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
283;015   Jacht;1 januari 1996;50.0;20.0;30.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
284;015   Jacht;1 januari 1997;50.0;20.0;30.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
285;015   Jacht;1 januari 1998;45.0;25.0;20.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
286;015   Jacht;1 januari 1999;40.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0;30.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0
287;015   Jacht;1 januari 2000;40.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0;30.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0
288;015   Jacht;1 januari 2001;55.0;35.0;15.0;0.0;0.0;0.0;0.0;0.0;45.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0
289;015   Jacht;1 januari 2002;50.0;35.0;15.0;0.0;0.0;0.0;0.0;0.0;35.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0
290;015   Jacht;1 januari 2003;50.0;35.0;15.0;0.0;0.0;0.0;0.0;0.0;40.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0
291;015   Jacht;1 januari 2004;40.0;30.0;10.0;0.0;0.0;0.0;0.0;0.0;30.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0
292;015   Jacht;1 januari 2005;35.0;25.0;10.0;0.0;0.0;0.0;0.0;0.0;25.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0
293;015   Jacht;1 januari 2006;35.0;25.0;10.0;0.0;0.0;0.0;0.0;0.0;25.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0
294;0150  Jacht;1 januari 1993;60.0;15.0;40.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
295;0150  Jacht;1 januari 1994;65.0;15.0;45.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
296;0150  Jacht;1 januari 1995;50.0;20.0;30.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
297;0150  Jacht;1 januari 1996;50.0;20.0;30.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
298;0150  Jacht;1 januari 1997;50.0;20.0;30.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
299;0150  Jacht;1 januari 1998;45.0;25.0;20.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
300;0150  Jacht;1 januari 1999;40.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0;30.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0
301;0150  Jacht;1 januari 2000;40.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0;30.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0
302;0150  Jacht;1 januari 2001;55.0;35.0;15.0;0.0;0.0;0.0;0.0;0.0;45.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0
303;0150  Jacht;1 januari 2002;50.0;35.0;15.0;0.0;0.0;0.0;0.0;0.0;35.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0
304;0150  Jacht;1 januari 2003;50.0;35.0;15.0;0.0;0.0;0.0;0.0;0.0;40.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0
305;0150  Jacht;1 januari 2004;40.0;30.0;10.0;0.0;0.0;0.0;0.0;0.0;30.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0
306;0150  Jacht;1 januari 2005;35.0;25.0;10.0;0.0;0.0;0.0;0.0;0.0;25.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0
307;0150  Jacht;1 januari 2006;35.0;25.0;10.0;0.0;0.0;0.0;0.0;0.0;25.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0
308;"02    Bosbouw; dienstverlening v bosbouw";1 januari 1993;485.0;305.0;150.0;15.0;10.0;5.0;0.0;0.0;;;;;;;;
309;"02    Bosbouw; dienstverlening v bosbouw";1 januari 1994;495.0;305.0;165.0;15.0;10.0;5.0;0.0;0.0;;;;;;;;
310;"02    Bosbouw; dienstverlening v bosbouw";1 januari 1995;510.0;330.0;155.0;15.0;10.0;5.0;0.0;0.0;;;;;;;;
311;"02    Bosbouw; dienstverlening v bosbouw";1 januari 1996;540.0;355.0;155.0;15.0;15.0;5.0;0.0;0.0;;;;;;;;
312;"02    Bosbouw; dienstverlening v bosbouw";1 januari 1997;540.0;355.0;160.0;15.0;10.0;5.0;0.0;0.0;;;;;;;;
313;"02    Bosbouw; dienstverlening v bosbouw";1 januari 1998;560.0;355.0;170.0;15.0;15.0;5.0;0.0;0.0;;;;;;;;
314;"02    Bosbouw; dienstverlening v bosbouw";1 januari 1999;575.0;375.0;170.0;15.0;15.0;0.0;0.0;0.0;340.0;135.0;60.0;20.0;20.0;0.0;0.0;0.0
315;"02    Bosbouw; dienstverlening v bosbouw";1 januari 2000;565.0;370.0;160.0;15.0;15.0;5.0;0.0;0.0;335.0;130.0;60.0;20.0;15.0;5.0;0.0;0.0
316;"02    Bosbouw; dienstverlening v bosbouw";1 januari 2001;545.0;360.0;145.0;20.0;15.0;5.0;0.0;0.0;325.0;125.0;50.0;30.0;15.0;5.0;0.0;0.0
317;"02    Bosbouw; dienstverlening v bosbouw";1 januari 2002;540.0;370.0;135.0;20.0;15.0;5.0;0.0;0.0;340.0;100.0;50.0;25.0;20.0;5.0;0.0;0.0
318;"02    Bosbouw; dienstverlening v bosbouw";1 januari 2003;540.0;370.0;130.0;20.0;10.0;5.0;0.0;0.0;340.0;100.0;50.0;25.0;15.0;5.0;0.0;0.0
319;"02    Bosbouw; dienstverlening v bosbouw";1 januari 2004;545.0;370.0;135.0;20.0;10.0;5.0;0.0;0.0;340.0;100.0;50.0;25.0;15.0;5.0;0.0;0.0
320;"02    Bosbouw; dienstverlening v bosbouw";1 januari 2005;525.0;355.0;135.0;20.0;10.0;5.0;0.0;0.0;325.0;100.0;50.0;25.0;15.0;5.0;0.0;0.0
321;"02    Bosbouw; dienstverlening v bosbouw";1 januari 2006;530.0;360.0;135.0;20.0;10.0;5.0;0.0;0.0;335.0;100.0;50.0;30.0;10.0;5.0;0.0;0.0
322;"020   Bosbouw; dienstverlening v bosbouw";1 januari 1993;485.0;305.0;150.0;15.0;10.0;5.0;0.0;0.0;;;;;;;;
323;"020   Bosbouw; dienstverlening v bosbouw";1 januari 1994;495.0;305.0;165.0;15.0;10.0;5.0;0.0;0.0;;;;;;;;
324;"020   Bosbouw; dienstverlening v bosbouw";1 januari 1995;510.0;330.0;155.0;15.0;10.0;5.0;0.0;0.0;;;;;;;;
325;"020   Bosbouw; dienstverlening v bosbouw";1 januari 1996;540.0;355.0;155.0;15.0;15.0;5.0;0.0;0.0;;;;;;;;
326;"020   Bosbouw; dienstverlening v bosbouw";1 januari 1997;540.0;355.0;160.0;15.0;10.0;5.0;0.0;0.0;;;;;;;;
327;"020   Bosbouw; dienstverlening v bosbouw";1 januari 1998;560.0;355.0;170.0;15.0;15.0;5.0;0.0;0.0;;;;;;;;
328;"020   Bosbouw; dienstverlening v bosbouw";1 januari 1999;575.0;375.0;170.0;15.0;15.0;0.0;0.0;0.0;340.0;135.0;60.0;20.0;20.0;0.0;0.0;0.0
